Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(5),J_total_Br
29.650000000000002,0.004637984786103953,0.0009505850183201094,0.00040037420476679385,0.00016766682193534936,7.488554703611032e-05,1.601702440253981e-05,2.7505862394615607e-06,5.112605473398971e-06,0.014449134702102939
29.700000000000003,0.004618134909584777,0.0009459857380311386,0.00039657262803314473,0.00016684448017961992,7.415226704478156e-05,1.593829044952507e-05,2.7130174868926103e-06,5.062325648201723e-06,0.014370598010067613
29.75,0.004598365702335413,0.0009414042807030102,0.0003928101230093053,0.0001660251863401437,7.342676965780103e-05,1.585984594297696e-05,2.676006144760249e-06,5.0125818989224005e-06,0.014292554357587943
29.8,0.004578676914626681,0.0009368406605883516,0.00038908626238971355,0.00016520894839448314,7.270896694819092e-05,1.578169174602026e-05,2.6395432944601354e-06,4.963368141423156e-06,0.014215000080390214
29.85,0.004559068296591406,0.0009322948903075408,0.00038540062375270177,0.00016439577390844898,7.199877202537127e-05,1.5703828680038515e-05,2.603620170331251e-06,4.914678363573557e-06,0.014137931547164487
29.900000000000002,0.004539539598236499,0.0009277669808760564,0.000381752789503455,0.00016358567004299594,7.129609902276204e-05,1.5626257525374556e-05,2.5682281568596685e-06,4.866506624387015e-06,0.014061345159209688
29.950000000000003,0.004520090569454907,0.0009232569417315258,0.0003781423468176275,0.00016277864356104075,7.060086308552878e-05,1.5548979022023144e-05,2.5333587859365754e-06,4.8188470531671965e-06,0.013985237350083134
30.0,0.004500720960037437,0.0009187647807604719,0.00037456888758561106,0.00016197470083420258,6.991298035847003e-05,1.5471993870315702e-05,2.4990037341694323e-06,4.771693848664292e-06,0.013909604585254358
30.05,0.004481430519684438,0.0009142905043247574,0.0003710320083574449,0.0001611738478494659,6.923236797404506e-05,1.539530273159716e-05,2.465154820245161e-06,4.7250412782410305e-06,0.013834443361763113
30.1,0.004462218998017365,0.0009098341172877337,0.000367531310288366,0.00016037609021576682,6.855894404054114e-05,1.531890622889498e-05,2.431804002344343e-06,4.678883677048414e-06,0.013759750207881649
30.150000000000002,0.00444308614459021,0.0009053956230400875,0.00036406639908498605,0.000159581433170502,6.78926276303779e-05,1.5242804947580317e-05,2.3989433756053274e-06,4.63321544721097e-06,0.013685521682781051
30.200000000000003,0.004424031708900797,0.0009009750235253949,0.0003606368849520938,0.00015878988158596138,6.723333876854845e-05,1.5166999436021397e-05,2.3665651696372734e-06,4.588031057021525e-06,0.013611754376201683
30.25,0.004405055440401959,0.0008965723192653778,0.0003572423825400738,0.00015800143997568466,6.658099842119513e-05,1.5091490206229123e-05,2.334661746081118e-06,4.5433250401453496e-06,0.013538444908127653
30.3,0.004386157088512582,0.0008921875093848675,0.0003538825108929336,0.00015721611250074175,6.593552848431878e-05,1.5016277734494924e-05,2.303225596217478e-06,4.4990919948335865e-06,0.013465589928465227
30.35,0.0043673364026285254,0.0008878205916364788,0.00035055689339693734,0.00015643390297593812,6.529685177262054e-05,1.494136246202095e-05,2.272249338620568e-06,4.455326583145908e-06,0.013393186116725209
30.400000000000002,0.0043485931321334175,0.0008834715624249905,0.0003472651577298333,0.00015565481487594452,6.466489200847405e-05,1.4866744795542548e-05,2.241725716857154e-06,4.4120235301822475e-06,0.013321230181709115
30.450000000000003,0.004329927026409324,0.0008791404168314394,0.00034400693581067304,0.00015487885134135232,6.403957381102725e-05,1.4792425107943135e-05,2.211647597229662e-06,4.36917762332356e-06,0.013249718861199236
30.5,0.0043113378348472965,0.0008748271486369272,0.0003407818637502148,0.0001541060151846543,6.342082268543238e-05,1.4718403738861486e-05,2.182007966562538e-06,4.326783711481502e-06,0.013178648921652393
30.55,0.004292825306857788,0.0008705317503461406,0.0003375895818019029,0.00015333630889615148,6.280856501220255e-05,1.4644680995291436e-05,2.152799930030968e-06,4.284836704356927e-06,0.013108017157897472
30.6,0.004274389191880968,0.0008662542132105914,0.0003344297343134207,0.00015256973464978675,6.22027280366941e-05,1.4571257152174148e-05,2.1240167090311364e-06,4.24333157170715e-06,0.013037820392836578
30.650000000000002,0.004256029239396888,0.0008619945272515718,0.0003313019696788065,0.00015180629430890506,6.16032398587127e-05,1.4498132452982854e-05,2.0956516390911404e-06,4.202263342621826e-06,0.012968055477149833
30.700000000000003,0.004237745198935552,0.000857752681282831,0.0003282059402911289,0.0001510459894319412,6.101002942224254e-05,1.4425307110300207e-05,2.067698167821773e-06,4.1616271048073945e-06,0.012898719289003734
30.75,0.00421953682008685,0.000853528662932975,0.000325141302495715,0.0001502888212780355,6.042302650529695e-05,1.435278130638827e-05,2.0401498529063576e-06,4.121418003880002e-06,0.012829808733763033
30.8,0.004201403852510378,0.000849322458667588,0.0003221077165439238,0.00014953479081257753,5.9842161709889e-05,1.428055519375116e-05,2.0130003601288368e-06,4.081631242666783e-06,0.012761320743706086
30.85,0.004183346045945144,0.0008451340538110826,0.00031910484654746246,0.00014878389871267916,5.9267366452121564e-05,1.4208628895690465e-05,1.98624346143938e-06,4.042262080515454e-06,0.012693252277743667
30.900000000000002,0.004165363150219153,0.0008409634325682759,0.0003161323604332345,0.00014803614537257654,5.869857295239455e-05,1.4137002506853395e-05,1.959873033056715e-06,4.003305832612081e-06,0.012625600321141118
30.950000000000003,0.0041474549152588774,0.0008368105780456955,0.00031318992989871767,0.00014729153090896197,5.81357142257287e-05,1.406567609377379e-05,1.933883053606472e-06,3.964757869306977e-06,0.012558361885243893
31.0,0.004129621091098606,0.0008326754722726184,0.0003102772303678647,0.00014655005516624628,5.757872407220452e-05,1.3994649695406007e-05,1.908267602294809e-06,3.926613615448624e-06,0.01249153400720636
31.05,0.004111861427889684,0.0008285580962218418,0.0003073939409475191,0.00014581171772175174,5.7027537067514926e-05,1.3923923323651715e-05,1.883020857116611e-06,3.888868549725519e-06,0.012425113749723857
31.1,0.004094175675909642,0.0008244584298301922,0.000304539744384345,0.00014507651789083694,5.648208855363087e-05,1.385349696387974e-05,1.8581370930975848e-06,3.8515182040159e-06,0.012359098200768014
31.150000000000002,0.0040765635855712,0.0008203764520187707,0.0003017143270222594,0.0001443444547319529,5.594231462957799e-05,1.3783370575438896e-05,1.8336106805695463e-06,3.8145581627452174e-06,0.012293484473325171
31.200000000000003,0.004059024907431174,0.000816312140712938,0.00029891737876036525,0.00014361552705163233,5.540815214232361e-05,1.3713544092163938e-05,1.8094360834782605e-06,3.7779840622512953e-06,0.012228269705137988
31.25,0.004041559392199258,0.0008122654728620429,0.0002961485930113789,0.00014288973340941135,5.487953867777274e-05,1.3644017422874685e-05,1.7856078577231757e-06,3.7417915901571027e-06,0.0121634510584501
31.3,0.004024166790746698,0.0008082364244588925,0.0002934076666605447,0.00014216707212268506,5.43564125518716e-05,1.3574790451868318e-05,1.7621206495284089e-06,3.705976484751018e-06,0.012099025719753824
31.35,0.004006846854114869,0.0008042249705589714,0.0002906943000250344,0.00014144754127149743,5.3838712801818115e-05,1.3505863039405e-05,1.7389691938443853e-06,3.670534534374556e-06,0.012034990899540916
31.400000000000002,0.003989599333523721,0.0008002310852994074,0.0002880081968138225,0.00014073113870326554,5.332637917737741e-05,1.3437235022186781e-05,1.7161483127794894e-06,3.6354615768174225e-06,0.011971343832056242
31.450000000000003,0.003972423980380133,0.0007962547419176874,0.00028534906408803404,0.00014001786203743922,5.281935213230167e-05,1.3368906213829903e-05,1.6936529140611556e-06,3.60075349871985e-06,0.011908081775054405
31.5,0.003955320546286156,0.0007922959127701272,0.00028271661222176,0.00013930770867009673,5.2317572815853074e-05,1.330087640533056e-05,1.6714779895258072e-06,3.5664062349821222e-06,0.011845202009559267
31.55,0.003938288783047141,0.0007883545693500941,0.0002801105548633324,0.0001386006757784764,5.1820983064428413e-05,1.3233145365524131e-05,1.649618613637063e-06,3.532415768181197e-06,0.011782701839626313
31.6,0.003921328442679773,0.0007844306823059884,0.00027753060889705784,0.00013789676032544592,5.13295253932848e-05,1.3165712841538024e-05,1.6280699420316756e-06,3.49877812799438e-06,0.011720578592107837
31.650000000000002,0.003904439277419994,0.0007805242214589826,0.0002749764944054002,0.00013719595906390864,5.084314298836466e-05,1.3098578559238098e-05,1.606827210092624e-06,3.4654893906299256e-06,0.011658829616420912
31.700000000000003,0.0038876210397308184,0.0007766351558205213,0.00027244793463161027,0.0001364982685411483,5.03617796982193e-05,1.303174222366879e-05,1.585885731548844e-06,3.432545678264524e-06,0.011597452284318101
31.75,0.0038708734823100508,0.0007727634536095863,0.00026994465594279573,0.0001358036851031125,4.988538002602993e-05,1.2965203519486984e-05,1.565240897101065e-06,3.39994315848758e-06,0.011536443989660876
31.8,0.0038541963580978945,0.0007689090822697236,0.00026746638779342666,0.00013511220489863525,4.941388912172472e-05,1.2898962111389665e-05,1.5448881730732309e-06,3.367678043752202e-06,0.011475802148195689
31.85,0.0038375894202844667,0.0007650720084858429,0.0002650128626892729,0.00013442382388360004,4.894725277419132e-05,1.283301764453547e-05,1.5248231000890227e-06,3.3357465908328506e-06,0.01141552419733273
31.900000000000002,0.0038210524223172048,0.0007612521982007825,0.000262583816151766,0.00013373853782504277,4.848541740358319e-05,1.2767369744960133e-05,1.5050412917729614e-06,3.304145100289533e-06,0.011355607595927252
31.950000000000003,0.0038045851179081733,0.0007574496166316484,0.00026017898668278296,0.00013305634230519617,4.8028330053719044e-05,1.2702018019985928e-05,1.485538433475628e-06,3.272869915938503e-06,0.011296049824063467
32.0,0.0037881872610412756,0.0007536642282859272,0.00025779811572984563,0.00013237723272547578,4.757593838457423e-05,1.2636962058625158e-05,1.4663102810225217e-06,3.2419174243293712e-06,0.011236848382840997
32.050000000000004,0.003771858605979357,0.0007498959969773736,0.0002554409476517311,0.0001317012043104081,4.71281906648628e-05,1.2572201431977734e-05,1.4473526594860836e-06,3.2112840542285507e-06,0.0111780007941638
32.1,0.003755598907271229,0.000746144885841681,0.0002531072296844907,0.0001310282521115022,4.668503576470989e-05,1.2507735693622973e-05,1.4286614619804619e-06,3.180966276109006e-06,0.011119504600531623
32.15,0.0037394079197585676,0.0007424108573519254,0.0002507967119078677,0.00013035837101106385,4.624642314841217e-05,1.2443564380005542e-05,1.4102326484785208e-06,3.15096060164615e-06,0.01106135736483382
32.2,0.003723285398582739,0.0007386938733337987,0.0002485091472121146,0.00012969155572595435,4.5812302867286597e-05,1.2379687010815754e-05,1.3920622446507161e-06,3.121263583219905e-06,0.01100355667014563
32.25,0.0037072310991915266,0.0007349938949806252,0.0002462442912652037,0.0001290278008112943,4.5382625552605965e-05,1.2316103089364231e-05,1.3741463407253821e-06,3.0918718134228237e-06,0.010946100119526847
32.300000000000004,0.0036912447773457422,0.0007313108828681608,0.00024400190248042216,0.00012836710066411143,4.4957342408619535e-05,1.2252812102950875e-05,1.3564810903699908e-06,3.0627819245741518e-06,0.010888985335822754
32.35,0.0036753261891257763,0.0007276447969691897,0.0002417817419843559,0.00012770944952693585,4.453640520565934e-05,1.2189813523228454e-05,1.3390627095930359e-06,3.0339905882398685e-06,0.010832209961467481
32.4,0.00365947509093802,0.0007239955966679034,0.00023958357358524768,0.0001270548414913401,4.4119766273329324e-05,1.2127106806560577e-05,1.3218874756660656e-06,3.0054945147585134e-06,0.010775771658289563
32.45,0.003643691239521218,0.0007203632407740799,0.00023740716374173317,0.00012640327050142736,4.370737849377786e-05,1.206469139437436e-05,1.3049517260655354e-06,2.9772904527728345e-06,0.010719668107319785
32.5,0.00362797439195273,0.0007167476875370573,0.0002352522815319475,0.00012575473035726702,4.329919529505204e-05,1.2002566713507732e-05,1.2882518574340675e-06,2.949375188767145e-06,0.010663897008601297
32.550000000000004,0.003612324305654676,0.0007131488946595006,0.00023311869862299478,0.00012510921471827765,4.289517064453228e-05,1.1940732176551378e-05,1.2717843245607228e-06,2.9217455466102853e-06,0.010608456081001834
32.6,0.0035967407384000258,0.0007095668193109763,0.00023100618924078422,0.00012446671710655995,4.249525904244762e-05,1.1879187182185575e-05,1.2555456393799707e-06,2.894398387104226e-06,0.010553343062028209
32.65,0.0035812234483185656,0.0007060014181413209,0.00022891453014021914,0.0001238272309101778,4.209941551546919e-05,1.1817931115511728e-05,1.239532369988927e-06,2.867330607538121e-06,0.010498555707642864
32.7,0.0035657721939027992,0.0007024526472938188,0.0002268435005757427,0.00012319074938638993,4.1707595610382194e-05,1.1756963348378895e-05,1.2237411396825644e-06,2.8405391412478488e-06,0.010444091792082588
32.75,0.0035503867340137573,0.0006989204624181865,0.0002247928822722328,0.0001225572656648322,4.131975538783505e-05,1.1696283239705242e-05,1.2081686260065252e-06,2.8140209571809357e-06,0.010389949107679338
32.800000000000004,0.0035350668278866996,0.0006954048186833599,0.00022276245939623939,0.00012192677275064997,4.093585141616415e-05,1.1635890135794444e-05,1.192811559827173e-06,2.7877730594667664e-06,0.010336125464683033
32.85,0.0035198122351367636,0.0006919056707900995,0.00022075201852756723,0.00012129926352758333,4.055584076529473e-05,1.157578337064726e-05,1.1776667244186096e-06,2.7617924869921013e-06,0.010282618691086508
32.9,0.0035046227157644917,0.000688422972983401,0.0002187613486311919,0.00012067473076100331,4.017968100071532e-05,1.1515962266268111e-05,1.162730954566261e-06,2.7360763129817357e-06,0.010229426632452344
32.95,0.0034894980301612985,0.0006849566790647248,0.00021679024102951152,0.00012005316710090151,3.980733017752625e-05,1.1456426132966936e-05,1.1480011356867706e-06,2.71062164458433e-06,0.010176547151741799
33.0,0.00347443793911485,0.000681506742404042,0.00021483848937492816,0.00011943456508483324,3.94387468345608e-05,1.1397174269656275e-05,1.133474202963863e-06,2.6854256224633102e-06,0.010123978129145651
33.050000000000004,0.0034594422038143387,0.0006780731159516948,0.00021290588962275176,0.00011881891714081335,3.907388998857757e-05,1.1338205964143568e-05,1.1191471404998525e-06,2.660485420392743e-06,0.01007171746191692
33.1,0.003444510585855709,0.0006746557522500843,0.00021099224000442997,0.00011820621559016805,3.871271912852459e-05,1.127952049341894e-05,1.1050169804825464e-06,2.6357982448582195e-06,0.010019763064205602
33.15,0.003429642847246766,0.0006712546034451737,0.0002090973410010918,0.00011759645265034007,3.83551942098727e-05,1.1221117123938267e-05,1.0910808023671888e-06,2.611361334662574e-06,0.009968112866895208
33.2,0.003414838750412224,0.0006678696212978213,0.000207220995317408,0.00011698962043765045,3.8001275649018684e-05,1.116299511190179e-05,1.0773357320732057e-06,2.5871719605364767e-06,0.00991676481744117
33.25,0.003400098058198676,0.0006645007571949396,0.00020536300785576215,0.00011638571097001614,3.7650924317756795e-05,1.1105153703528261e-05,1.0637789411954501e-06,2.5632274247537977e-06,0.009865716879711158
33.300000000000004,0.0033854205338794607,0.0006611479621604785,0.0002035231856907255,0.00011578471616962339,3.730410153781738e-05,1.1047592135324574e-05,1.0504076462296481e-06,2.539525060751659e-06,0.009814967033827086
33.35,0.0033708059411594786,0.0006578111868662468,0.00020170133804383927,0.00011518662786555953,3.696076907547303e-05,1.0990309634351157e-05,1.037219107811827e-06,2.5160622327552e-06,0.00976451327600904
33.4,0.0033562540441799036,0.0006544903816425579,0.00019989727625869259,0.00011459143779640106,3.662088913620992e-05,1.0933305418482934e-05,1.0242106299714017e-06,2.492836335406893e-06,0.009714353618420856
33.45,0.0033417646075228316,0.0006511854964887161,0.00019811081377629888,0.00011399913761276078,3.6284424359464865e-05,1.0876578696666103e-05,1.0113795593976998e-06,2.469844793400451e-06,0.009664486089017512
33.5,0.003327337396215855,0.0006478964810833382,0.00019634176611076497,0.00011340971887979354,3.595133781342673e-05,1.0820128669170716e-05,9.987232847196604e-07,2.4470850611192226e-06,0.009614908731394256
33.550000000000004,0.0033129721757365377,0.0006446232847945094,0.00019458995082524672,0.00011282317307966043,3.5621592989901015e-05,1.0763954527839023e-05,9.862392357984326e-07,2.4245546222790008e-06,0.009565619604637358
33.6,0.0032986687120168477,0.0006413658566897859,0.00019285518750819408,0.00011223949161395384,3.529515379923796e-05,1.0708055456329844e-05,9.739248830326746e-07,2.4022509895752716e-06,0.009516616783176626
33.65,0.00328442677144748,0.0006381241455460339,0.00019113729774987472,0.00011165866580608158,3.497198456532206e-05,1.0652430630358775e-05,9.617777366762605e-07,2.38017170433474e-06,0.009467898356639528
33.7,0.0032702461208821273,0.0006348980998591154,0.0001894361051191791,0.00011108068690361248,3.465205002062337e-05,1.0597079217934482e-05,9.497953461682046e-07,2.358314336171177e-06,0.009419462429706931
33.75,0.003256126527641676,0.0006316876678534215,0.00018775143514070103,0.00011050554608058329,3.433531530130941e-05,1.054200037959105e-05,9.379752994745518e-07,2.336676482645492e-06,0.009371307121970578
33.800000000000004,0.0032420677595183084,0.0006284927974912478,0.00018608311527208848,0.00010993323443976642,3.402174594241647e-05,1.0487193268616366e-05,9.263152224419928e-07,2.3152557689299576e-06,0.009323430567791977
33.85,0.003228069584779564,0.000625313436482027,0.00018443097488166676,0.00010936374301490121,3.371130787308074e-05,1.0432657031276791e-05,9.148127781630246e-07,2.294049847476604e-06,0.009275830916163037
33.9,0.0032141317721722956,0.0006221495322914056,0.00018279484522632427,0.0001087970627728866,3.340396741182717e-05,1.0378390807037911e-05,9.034656663523898e-07,2.27305639768965e-06,0.009228506330568131
33.95,0.003200254090926577,0.0006190010321501782,0.0001811745594296634,0.0001082331846159379,3.3099691261916505e-05,1.0324393728781637e-05,8.922716227346207e-07,2.2522731256019904e-06,0.009181454988847787
34.0,0.0031864363107595387,0.0006158678830630775,0.00017956995246041105,0.0001076720993837072,3.279844650674927e-05,1.0270664923019619e-05,8.812284184424654e-07,2.23169776355566e-06,0.009134675083063853
34.050000000000004,0.0031726782018791128,0.0006127500318174156,0.00017798086111108324,0.00010711379785536714,3.2500200605325697e-05,1.0217203510102934e-05,8.703338594259749e-07,2.211328069886203e-06,0.00908816481936614
34.1,0.0031589795349877396,0.0006096474249915916,0.00017640712397690687,0.00010655827075166052,3.2204921387761876e-05,1.0164008604428313e-05,8.595857858720886e-07,2.1911618286109656e-06,0.009041922417860627
34.15,0.003145340081285976,0.000606560008963452,0.00017484858143498855,0.00010600550873691379,3.191257705086023e-05,1.01110793146407e-05,8.489820716344771e-07,2.171196849121181e-06,0.008995946112479008
34.2,0.003131759612476055,0.0006034877299185181,0.00017330507562373303,0.00010545550242101697,3.162313615373471e-05,1.0058414743832391e-05,8.385206236734879e-07,2.151430965877874e-06,0.008950234150849777
34.25,0.003118237900765376,0.0006004305338580769,0.00017177645042250624,0.00010490824236136952,3.133656761348954e-05,1.0006013989738742e-05,8.281993815059875e-07,2.131862038111501e-06,0.008904784794170716
34.300000000000004,0.003104774718869912,0.0005973883666071328,0.0001702625514315378,0.00010436371906479198,3.105284070095059e-05,9.953876144930384e-06,8.180163166649028e-07,2.112487949525265e-06,0.00885959631708274
34.35,0.0030913698400175777,0.000594361173822234,0.00016876322595206554,0.00010382192298940567,3.077192503644957e-05,9.902000297002206e-06,8.079694321683163e-07,2.0933066080021186e-06,0.008814667007545223
34.4,0.0030780230379515027,0.00059134890099916,0.00016727832296671268,0.00010328284454647859,3.04937905856594e-05,9.850385528758912e-06,7.98056761997892e-07,2.0743159453153312e-06,0.008769995166712587
34.45,0.0030647340869332618,0.000588351493480485,0.00016580769312010015,0.00010274647410223998,3.0218407655480937e-05,9.799030918397404e-06,7.88276370586497e-07,2.055513916842649e-06,0.008725579108812333
34.5,0.003051502761746038,0.0005853688964630123,0.00016435118869968928,0.00010221280197966313,2.994574688998013e-05,9.74793553968593e-06,7.786263523148286e-07,2.0368985012839677e-06,0.008681417161024383
34.550000000000004,0.003038328837697704,0.0005824010550050796,0.00016290866361684991,0.0001016818184602161,2.967577926637459e-05,9.697098462139999e-06,7.69104831016871e-07,2.0184677003824578e-06,0.008637507663361708
34.6,0.003025212090623869,0.0005794479140337447,0.0001614799733881565,0.00010115351378558267,2.9408476091069915e-05,9.64651875119527e-06,7.59709959494048e-07,2.0002195386491574e-06,0.008593848968552326
34.65,0.003012152296890835,0.0005765094183518433,0.00016006497511690307,0.00010062787815935186,2.9143808995744017e-05,9.59619546837725e-06,7.504399190378691e-07,1.9821520630909156e-06,0.00855043944192253
34.7,0.00299914923339851,0.0005735855126449282,0.00015866352747483995,0.000100104901748678,2.8881749933479804e-05,9.546127671468032e-06,7.412929189609497e-07,1.964263342941713e-06,0.008507277461281404
34.75,0.002986202677583261,0.0005706761414880896,0.0001572754906841272,9.95845746859113e-05,2.8622271174945266e-05,9.49631441467001e-06,7.32267196136231e-07,1.9465514693972836e-06,0.008464361416806647
34.800000000000004,0.0029733124074206854,0.0005677812493526525,0.00015590072649950015,9.906688707019845e-05,2.836534530461998e-05,9.446754748766593e-06,7.233610145442387e-07,1.929014555352981e-06,0.008421689710931534
34.85,0.0029604782014283518,0.0005649007806127644,0.00015453909819064995,9.855182896905556e-05,2.811094521706841e-05,9.3974477212801e-06,7.145726648282642e-07,1.9116507351449065e-06,0.008379260758233219
34.9,0.0029476998386684544,0.0005620346795518604,0.0001531904705248099,9.803939041991156e-05,2.785904411325831e-05,9.348392376626664e-06,7.059004638572796e-07,1.8944581642941844e-06,0.008337072985322162
34.95,0.0029349770987504263,0.0005591828903690197,0.00015185470974955076,9.752956143162441e-05,2.760961549692461e-05,9.29958775626841e-06,6.973427542964813e-07,1.8774350192544045e-06,0.008295124830732767
35.0,0.002922309761833494,0.0005563453571852096,0.00015053168357577975,9.702233198596973e-05,2.7362633170977824e-05,9.251032898862791e-06,6.888979041853039e-07,1.8605794971621804e-06,0.00825341474481528
35.050000000000004,0.0029096976086291568,0.0005535220240494147,0.0001492212611609399,9.651769203910142e-05,2.71180712339561e-05,9.202726840409148e-06,6.805643065227578e-07,1.8438898155907473e-06,0.008211941189628721
35.1,0.0028971404204036367,0.0005507128349446633,0.00014792331309241105,9.601563152298665e-05,2.6875904076521253e-05,9.154668614392636e-06,6.723403788599844e-07,1.827364212306624e-06,0.008170702638835086
35.15,0.002884637978980244,0.0005479177337939394,0.00014663771137110511,9.551614034681327e-05,2.663610637799719e-05,9.106857251925383e-06,6.642245628998613e-07,1.8110009450292364e-06,0.008129697577594604
35.2,0.002872190066741705,0.0005451366644659932,0.00014536432939525785,9.501920839837194e-05,2.6398653102951068e-05,9.059291781885085e-06,6.562153241035574e-07,1.7947982911935178e-06,0.00808892450246217
35.25,0.002859796466632437,0.0005423695707810458,0.00014410304194441262,9.452482554541253e-05,2.616351949781629e-05,9.011971231051e-06,6.483111513038985e-07,1.7787545477154311e-06,0.008048381921284882
35.300000000000004,0.0028474569621607456,0.0005396163965163876,0.0001428537251635923,9.403298163697454e-05,2.5930681087556536e-05,8.96489462423732e-06,6.40510556325407e-07,1.7628680307603505e-06,0.00800806835310064
35.35,0.002835171337401,0.0005368770854118791,0.00014161625654766154,9.354366650469366e-05,2.5700113672371115e-05,8.918060984424123e-06,6.328120736109224e-07,1.7471370755143219e-06,0.00796798232803787
35.4,0.0028229393769957246,0.000534151581175347,0.00014039051492587153,9.30568699640826e-05,2.5471793324440138e-05,8.871469332885742e-06,6.252142598546484e-07,1.731560035958106e-06,0.007928122387216288
35.45,0.0028107608661576567,0.0005314398274878828,0.00013917638044658992,9.257258181578848e-05,2.524569638470986e-05,8.825118689316753e-06,6.177156936415376e-07,1.7161352846440183e-06,0.007888487082648723
35.5,0.002798635590671752,0.0005287417680090454,0.00013797373456221143,9.209079184682638e-05,2.502179945971734e-05,8.779008071955553e-06,6.103149750928852e-07,1.70086121247551e-06,0.007849074977144039
35.550000000000004,0.002786563336897119,0.0005260573463819617,0.00013678246001424556,9.161148983178855e-05,2.480007941845365e-05,8.733136497705492e-06,6.030107255180109e-07,1.6857362284894359e-06,0.0078098846442109715
35.6,0.0027745438917689304,0.0005233865062383386,0.00013560244081858343,9.113466553403157e-05,2.45805133892659e-05,8.687502982253775e-06,5.95801587071941e-07,1.6707587596410408e-06,0.007770914667963129
35.65,0.0027625770428002564,0.0005207291912033751,0.00013443356225093656,9.066030870683963e-05,2.43630787567967e-05,8.642106540187947e-06,5.886862224189536e-07,1.6559272505915384e-06,0.0077321636430248645
35.7,0.002750662578083865,0.0005180853449005855,0.00013327571083244973,9.018840909456601e-05,2.4147753158961353e-05,8.596946185110189e-06,5.816633144019046e-07,1.6412401634983221e-06,0.007693630174438231
35.75,0.0027388002862939738,0.0005154549109565306,0.00013212877431548412,8.97189564337523e-05,2.3934514483961986e-05,8.552020929749362e-06,5.747315657172182e-07,1.6266959778077663e-06,0.0076553128775709
35.800000000000004,0.0027269899566879324,0.0005128378330054564,0.00013099264166956695,8.925194045422523e-05,2.3723340867337895e-05,8.50732978607079e-06,5.678896985954309e-07,1.6122931900505383e-06,0.0076172103780250055
35.85,0.002715231379107887,0.0005102340546938483,0.00012986720306750992,8.878735088017293e-05,2.3514210689052378e-05,8.462871765383971e-06,5.611364544872134e-07,1.5980303136394569e-06,0.007579321311547028
35.9,0.002703524343982365,0.0005076435196848928,0.00012875234987168936,8.832517743119898e-05,2.3307102570614717e-05,8.418645878448057e-06,5.544705937547403e-07,1.583905878669803e-06,0.00754164432393853
35.95,0.002691868642327835,0.0005050661716628559,0.00012764797462049026,8.786540982335634e-05,2.3101995372237617e-05,8.374651135575286e-06,5.478908953683365e-07,1.5699184317220992e-06,0.007504178070967907
36.0,0.002680264065750215,0.0005025019543373774,0.00012655397101491057,8.740803777016052e-05,2.2898868190029356e-05,8.330886546732351e-06,5.413961566082931e-07,1.556066535667307e-06,0.007466921218283029
36.050000000000004,0.0026687104064463205,0.0004999508114476762,0.00012547023390532222,8.695305098358212e-05,2.2697700353219933e-05,8.287351121639654e-06,5.349851927717541e-07,1.5423487694743973e-06,0.00742987244132478
36.1,0.002657207457205289,0.0004974126867666796,0.00012439665927839108,8.650043917502016e-05,2.2498471421421526e-05,8.244043869868656e-06,5.286568368846025e-07,1.5287637280203104e-06,0.007393030425241539
36.15,0.0026457550114099356,0.0004948875241050646,0.00012333314424414898,8.605019205625491e-05,2.230116118192193e-05,8.200963800937144e-06,5.224099394182288e-07,1.5153100219022135e-06,0.0073563938648045024
36.2,0.002634352863038081,0.0004923752673152232,0.00012227958702322006,8.560229934038197e-05,2.2105749647011346e-05,8.158109924402621e-06,5.162433680111175e-07,1.5019862772520807e-06,0.0073199614643239385
36.25,0.0026230008066638324,0.0004898758602951473,0.00012123588693419802,8.515675074272735e-05,2.191221705134174e-05,8.11548124995377e-06,5.101560071951558e-07,1.4887911355535436e-06,0.007283731937566281
36.300000000000004,0.0026116986374588058,0.0004873892469922332,0.00012020194438117078,8.47135359817431e-05,2.1720543849318175e-05,8.07307678749997e-06,5.041467581265706e-07,1.4757232534609713e-06,0.0072477040076720685
36.35,0.0026004461511933284,0.0004849153714070137,0.00011917766084139472,8.427264477988544e-05,2.153071071252233e-05,8.030895547259049e-06,4.982145383214323e-07,1.4627813026207893e-06,0.007211876407074796
36.4,0.0025892431442375748,0.00048245417759680873,0.00011816293885311214,8.383406686447371e-05,2.1342698527167044e-05,7.988936539843104e-06,4.923582813956196e-07,1.4499639694949632e-06,0.007176247877420506
36.45,0.0025780894135626745,0.00048000560967930545,0.00011715768200351389,8.33977919685321e-05,2.1156488391582153e-05,7.947198776342593e-06,4.865769368091836e-07,1.4372699551866602e-06,0.0071408171694883095
36.5,0.0025669847567417804,0.00047756961183606397,0.000116161794916844,8.296380983161371e-05,2.0972061613730944e-05,7.905681268408645e-06,4.808694696150272e-07,1.424697975268043e-06,0.007105583043111674
36.550000000000004,0.0025559289719510768,0.0004751461283159473,0.00011517518324264313,8.253211020060663e-05,2.0789399708756633e-05,7.86438302833356e-06,4.752348602118117e-07,1.4122467596101558e-06,0.007070544267100495
36.6,0.002544921857970771,0.0004727351034384848,0.00011419775364413275,8.210268283052381e-05,2.0608484396559075e-05,7.823303069129688e-06,4.696721041010385e-07,1.3999150522149165e-06,0.0070356996191640545
