Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(5),J_total_Mn
16.2,0.011541142730150914,0.0022178927920220625,0.001893037136709231,0.00032843453187225415,0.0002861433063790868,1.5610064092342373e-05,9.896582886560628e-06,0.041330725809237856
16.25,0.011476043932456053,0.0022069642903604445,0.0018648672765829632,0.0003269491877578134,0.0002817483449363687,1.5540534855900072e-05,9.670754362459914e-06,0.04097904339178871
16.3,0.01141124145795971,0.0021960083788065366,0.0018371431483805948,0.00032545479084413397,0.00027742510482482426,1.547053662330062e-05,9.450531788656348e-06,0.04063101250664315
16.35,0.011346735078723363,0.0021850270429701587,0.0018098574395371248,0.0003239517399981992,0.0002731723801603736,1.5400089100743105e-05,9.235764616753346e-06,0.04028658564285369
16.400000000000002,0.011282524549055255,0.0021740222367955322,0.0017830029575318339,0.00032244042895583505,0.00026898898489764354,1.532921175346376e-05,9.026306651133691e-06,0.039945716040952706
16.45,0.011218609605776465,0.002162995882465937,0.0017565726280433839,0.0003209212462108118,0.00026487375254895804,1.5257923799275483e-05,8.822015914091364e-06,0.03960835767962948
16.5,0.011154989968485324,0.002151949870337216,0.0017305594931267465,0.0003193945749152341,0.0002608255359048949,1.5186244202723733e-05,8.622754515419849e-06,0.03927446526264794
16.55,0.011091665339820214,0.0021408860588987204,0.0017049567094120177,0.00031786079279065067,0.00025684320675653825,1.5114191669827716e-05,8.428388526300904e-06,0.03894399420600168
16.6,0.011028635405720626,0.002129806274760304,0.001679757546325099,0.0003163202720493348,0.00025292565561953797,1.5041784643376825e-05,8.23878785734308e-06,0.03861690062530183
16.650000000000002,0.010965899835686539,0.002118712312664065,0.0016549553843302719,0.00031477337932521427,0.00024907179146008845,1.4969041298753825e-05,8.053826140625303e-06,0.038293141323394425
16.7,0.010903458283036079,0.002107605935519548,0.0016305437131946448,0.000313220475613948,0.0002452805414229261,1.4895979540257294e-05,7.873380615605874e-06,0.03797267377820312
16.75,0.010841310385161408,0.0020964888744611915,0.0016065161302744341,0.00031166191622166887,0.00024155085056143686,1.4822616997897087e-05,7.697332018762438e-06,0.03765545613079337
16.8,0.010779455763782902,0.0020853628289268433,0.0015828663388230693,0.0003100980507219341,0.00023788168156996456,1.4748971024637759e-05,7.5255644768335845e-06,0.03734144717365501
16.85,0.010717894025201508,0.002074229466756204,0.001559588146321033,0.0003085292229204403,0.00023427201451839283,1.4675058694065817e-05,7.357965403537095e-06,0.03703060633919868
16.900000000000002,0.010656624760549337,0.002063090424308114,0.0015366754628274007,0.00030695577082708313,0.00023072084658907842,1.460089679845788e-05,7.19442539964485e-06,0.036722893688463085
16.95,0.010595647546038443,0.0020519473065956375,0.001514122299352996,0.000305378026634958,0.0002272271918162006,1.4526501847227716e-05,7.034838156298509e-06,0.03641826990002921
17.0,0.010534961943207771,0.0020408016874379283,0.0014919227662550712,0.00030379631670591416,0.00022379008082758637,1.4451890065731087e-05,6.879100361454338e-06,0.0361166962591379
17.05,0.010474567499168308,0.0020296551096279226,0.0014700710716534413,0.00030221096156229525,0.0002204085605890706,1.4377077394408399e-05,6.7271116093498394e-06,0.03581813464700769
17.1,0.01041446374684635,0.0020185090851149137,0.0014485615198679394,0.00030062227588451034,0.00021708169415143597,1.4302079488245778e-05,6.578774312888308e-06,0.03552254753034874
17.150000000000002,0.01035465020522493,0.0020073650952011266,0.0014273885098771044,0.00029903056851409966,0.000213808560399982,1.422691171653632e-05,6.433993618841636e-06,0.03522989795107011
17.2,0.010295126379583389,0.001996224590751429,0.0014065465337979738,0.000297436142461971,0.00021058825380676144,1.415158916292389e-05,6.292677325775039e-06,0.034940149516176716
17.25,0.010235891761735023,0.0019850889924153546,0.0013860301753868477,0.0002958392949214983,0.00020741988418551975,1.4076126625712725e-05,6.15473580460087e-06,0.03465326638785239
17.3,0.010176945830262903,0.0019739596908606577,0.0013658341085609133,0.0002942403172861889,0.00020430257644937178,1.400053861842685e-05,6.020081921672225e-06,0.034369213273726426
17.35,0.010118288050753757,0.001962838047017626,0.0013459530959405578,0.00029263949517163517,0.00020123547037123932,1.3924839370603966e-05,5.8886309643299125e-06,0.034087955417319675
17.400000000000002,0.010059917876029946,0.001951725392333437,0.0013263819874122468,0.00029103710844148427,0.0001982177203470764,1.384904282880924e-05,5.7603005688198e-06,0.03380945858866739
17.45,0.010001834746379548,0.0019406230290358556,0.0013071157187118086,0.00028943343123716747,0.00019524849516190155,1.3773162657855094e-05,5.635010650500333e-06,0.03353368907511562
17.5,0.009944038089784476,0.0019295322304056011,0.0012881493100279577,0.00028782873201114436,0.0001923269777586525,1.3697212242213658e-05,5.512683336262876e-06,0.03326061367228784
17.55,0.009886527322146729,0.0019184542410567574,0.0012694778646259177,0.00028622327356342945,0.0001894523650098803,1.3621204687609288e-05,5.3932428990904955e-06,0.032990199675219295
17.6,0.009829301847512654,0.0019073902772245939,0.001251096567490947,0.00028461731308117544,0.00018662386749228888,1.3545152822778983e-05,5.2766156946831e-06,0.032722414869655235
17.650000000000002,0.009772361058295287,0.0018963415270602248,0.0012330006839916172,0.0002830111021811031,0.00018384070926413107,1.3469069201389254e-05,5.162730100079765e-06,0.03245722752351089
17.7,0.009715704335494756,0.0018853091509315398,0.0012151855585626618,0.0002814048869545735,0.00018110212764546466,1.3392966104098461e-05,5.051516454211313e-06,0.03219460637848975
17.75,0.009659331048916697,0.001874294281729864,0.001197646613407208,0.0002797989080151094,0.00017840737300127004,1.3316855540754114e-05,4.942907000318621e-06,0.03193452064185731
17.8,0.009603240557388775,0.0018632980251818462,0.0011803793472182304,0.00027819340054818304,0.0001757557085274323,1.3240749252715293e-05,4.836835830174543e-06,0.03167693997836789
17.85,0.00954743220897519,0.0018523214601660674,0.0011633793339190137,0.0002765885943630932,0.00017314641003958144,1.3164658715290599e-05,4.7332388300492705e-06,0.031421834502341095
17.900000000000002,0.009491905341189245,0.0018413656390339121,0.0011466422214224572,0.00027498471394676595,0.00017057876576478929,1.3088595140282696e-05,4.632053628361338e-06,0.031169174769885694
17.95,0.009436659281203961,0.0018304315879342481,0.0011301637304090204,0.0002733819785193196,0.00016805207613611556,1.301256947863085e-05,4.533219544958336e-06,0.030918931771267925
18.0,0.009381693346060684,0.0018195203071414863,0.0011139396531231153,0.0002717806020912432,0.00016556565358999393,1.293659242314328e-05,4.436677541973403e-06,0.030671076923421633
18.05,0.009327006842875784,0.0018086327713866194,0.0010979658521877648,0.000270180793522045,0.00016311882236645054,1.2860674411311646e-05,4.3423701762055465e-06,0.030425582062597836
18.1,0.009272599069045333,0.0017977699301908365,0.0010822382594373086,0.0002685827565802339,0.00016071091831213998,1.2784825628200225e-05,4.250241552973463e-06,0.03018241943715077
18.150000000000002,0.00921846931244784,0.0017869327082013524,0.0010667528747679742,0.00026698669000450414,0.00015834128868618752,1.2709056009402828e-05,4.160237281394468e-06,0.02994156170045814
18.2,0.009164616851645015,0.0017761220055290939,0.0010515057650061102,0.00026539278756600073,0.0001560092919688227,1.2633375244060819e-05,4.072304431041752e-06,0.029702981903973146
18.25,0.00911104095608054,0.0017653386980879028,0.0010364930627938735,0.00026380123813154755,0.00015371429767278673,1.2557792777935904e-05,3.986391489934763e-06,0.029466653490405486
18.3,0.009057740886276913,0.0017545836379349437,0.0010217109654921859,0.00026221222572772915,0.00015145568615749914,1.2482317816531776e-05,3.902448323819222e-06,0.029232550287029438
18.35,0.009004715894030287,0.0017438576536119978,0.0010071557341007366,0.00026062592960571815,0.00014923284844596207,1.2406959328258868e-05,3.82042613669458e-06,0.029000646499116187
18.400000000000002,0.008951965222603364,0.001733161550487363,0.0009928236921948439,0.0002590425243067511,0.00014704518604438473,1.2331726047636925e-05,3.7402774325483745e-06,0.028770916703488348
18.45,0.008899488106916313,0.0017224961110980813,0.0009787112248789657,0.0002574621797281572,0.00014489211076450681,1.225662647853026e-05,3.6619559782582265e-06,0.028543335842194293
18.5,0.00884728377373573,0.0017118620954922259,0.0009648147777566532,0.00025588506118984987,0.0001427730445485987,1.2181668897410896e-05,3.5854167676235856e-06,0.028317879216300062
18.55,0.00879535144186165,0.001701260241571013,0.0009511308559167565,0.0002543113295011988,0.00014068741929711826,1.2106861356645082e-05,3.5106159864907206e-06,0.028094522479796716
18.6,0.008743690322312588,0.001690691265430486,0.0009376560229356607,0.0002527411410281993,0.000138634676698998,1.2032211687798813e-05,3.4375109789355313e-06,0.027873241633620774
18.650000000000002,0.008692299618508635,0.0016801558617025605,0.0009243868998953618,0.00025117464776086595,0.00013661426806454137,1.1957727504958349e-05,3.366060214470141e-06,0.02765401301978581
18.7,0.00864117852645261,0.0016696547038952156,0.0009113201644171774,0.00024961199738077823,0.00013462565416090245,1.188341620806186e-05,3.296223256240305e-06,0.027436813315623015
18.75,0.008590326234909242,0.0016591884447316272,0.0008984525497108817,0.0002480533333287099,0.0001326683050501237,1.1809284986238597e-05,3.227960730181784e-06,0.027221619528128578
18.8,0.008539741925582463,0.001648757716488066,0.0008857808436390791,0.0002464987948722809,0.00013074169992970783,1.1735340821152191e-05,3.161234295104998e-06,0.02700840898841617
18.85,0.008489424773290719,0.0016383631313303662,0.000873301887796595,0.0002449485171735693,0.0001288453269756951,1.1661590490344816e-05,3.0960066136781725e-06,0.02679715934627213
18.900000000000002,0.008439373946140367,0.00162800528164881,0.0008610125766046974,0.00024340263135662902,0.00012697868318822163,1.1588040570579251e-05,3.032241324280366e-06,0.026587848564811688
18.95,0.008389588605697164,0.0016176847403912638,0.0008489098564199457,0.00024186126457485918,0.00012514127423953077,1.1514697441175962e-05,2.969903013696617e-06,0.026380454915234268
19.0,0.0083400679071558,0.0016074020613944134,0.0008369907246574616,0.00024032454007817566,0.0001233326143244099,1.1441567287342528e-05,2.908957190628404e-06,0.026174956971675833
19.05,0.008290810999507568,0.001597157779712972,0.0008252522289284387,0.00023879257727993914,0.00012155222601302673,1.136865610349296e-05,2.849370259993607e-06,0.025971333606156697
19.1,0.00824181702570609,0.001586952411946711,0.0008136914661916768,0.00023726549182359418,0.00011979964010613494,1.1295969696554488e-05,2.7911094979908548e-06,0.025769563983622724
19.150000000000002,0.008193085122831161,0.001576786456565205,0.0008023055819189569,0.0002357433956489796,0.00011807439549262259,1.1223513689259662e-05,2.734143027904165e-06,0.02556962755707821
19.200000000000003,0.008144614422250694,0.0015666603942301692,0.0007910917692740585,0.00023422639705827157,0.00011637603900937461,1.1151293523421706e-05,2.6784397966244712e-06,0.025371504062808834
19.25,0.00809640404978079,0.0015565746881152846,0.0007800472683052273,0.00023271460078152373,0.000114704125303421,1.1079314463191205e-05,2.623969551865467e-06,0.025175173515692796
19.3,0.008048453125843912,0.0015465297842234057,0.0007691693651508977,0.00023120810804177033,0.0001130582166963415,1.1007581598292299e-05,2.570702820051915e-06,0.024980616204598457
19.35,0.008000760765625219,0.001536526111701068,0.0007584553912584896,0.00022970701661966314,0.00011143788305089976,1.093609984723681e-05,2.5186108848593717e-06,0.024787812687867006
19.400000000000002,0.007953326079227009,0.0015265640831501957,0.0007479027226160775,0.000228211420917611,0.00010984270163987613,1.0864873960514628e-05,2.4676657663848496e-06,0.024596743788878304
19.450000000000003,0.007906148171821326,0.0015166440949369389,0.0007375087789967545,0.00022672141202339697,0.00010827225701707183,1.0793908523759008e-05,2.4178402009287522e-06,0.024407390591698445
19.5,0.00785922614380072,0.001506766527497563,0.0007272710232155021,0.00022523707777324798,0.00010672614089045533,1.0723207960885433e-05,2.369107621368986e-06,0.02421973443680742
19.55,0.007812559090927151,0.0014969317456413197,0.000717186960398379,0.00022375850281433328,0.00010520395199742148,1.0652776537202763e-05,2.321442138108795e-06,0.02403375691690536
19.6,0.007766146104479109,0.0014871400988502456,0.0007072541372638546,0.00022228576866667265,0.00010370529598213648,1.0582618362495643e-05,2.2748185205805374e-06,0.023849439872795895
19.650000000000002,0.007719986271396872,0.0014773919215758196,0.0006974701414160967,0.0002208189537844327,0.00010222978527493767,1.0512737394077003e-05,2.2292121792880827e-06,0.02366676538934505
19.700000000000003,0.007674078674425973,0.0014676875335324364,0.0006878326006500392,0.00021935813361659547,0.00010077703897376131,1.0443137439809784e-05,2.184599148371212e-06,0.023485715791514296
19.75,0.0076284223922588774,0.0014580272399876452,0.0006783391822680545,0.00021790338066698215,9.93466827275692e-05,1.0373822161097002e-05,2.1409560686758643e-06,0.023306273640466328
19.8,0.007583016499674838,0.001448411332049108,0.0006689875924080472,0.00021645476455361772,9.793834862174533e-05,1.0304795075839322e-05,2.0982601713146142e-06,0.023128421729742134
19.85,0.0075378600676780155,0.0014388400869482507,0.000659775575382809,0.00021501235206742385,9.655167506543579e-05,1.02360595613595e-05,2.0564892617023322e-06,0.02295214308150808
19.900000000000002,0.007492952163633793,0.0014293137683205588,0.0006507009130304465,0.00021357620723022686,9.51863066808018e-05,1.0167618857292966e-05,2.0156217040523684e-06,0.022777420942871496
19.950000000000003,0.007448291851403342,0.0014198326264824985,0.0006417614240757243,0.0002121463913520713,9.38418941941594e-05,1.009947606844402e-05,1.9756364063191738e-06,0.02260423878226361
20.0,0.007403878191476443,0.001410396898705033,0.0006329549635021496,0.0002107229630878294,9.251809432897758e-05,1.003163416760711e-05,1.9365128055736808e-06,0.022432580285888463
20.05,0.007359710241102552,0.0014010068094837125,0.0006242794219346309,0.0002093059784930975,9.121456970070662e-05,9.964095998352735e-06,1.8982308537982067e-06,0.022262429354236446
20.1,0.007315787054420166,0.0013916625708053228,0.0006157327250325541,0.00020789549107937393,8.993098871341085e-05,9.896864277777608e-06,1.8607710040881246e-06,0.022093770098661515
20.150000000000002,0.00727210768258444,0.0013823643824110723,0.0006073128328931015,0.00020649155186851006,8.866702545817659e-05,9.829941599218679e-06,1.8241141972478647e-06,0.02192658683802039
20.200000000000003,0.007228671173893117,0.0013731124320563073,0.000599017739464663,0.00020509420944643083,8.742235961326971e-05,9.763330434930794e-06,1.7882418487693093e-06,0.021760864095373013
20.25,0.0071854765739107545,0.001363906895766749,0.0005908454719701754,0.0002037035100161201,8.619667634601562e-05,9.69703313872769e-06,1.753135836180963e-06,0.021596586594742756
20.3,0.007142522925591259,0.0013547479380912407,0.0005827940903402335,0.00020231949744986674,8.498966621637475e-05,9.631051948586139e-06,1.7187784867566703e-06,0.02143373925793534
20.35,0.007099809269398769,0.0013456357123510115,0.0005748616866558233,0.00020094221334077057,8.38010250821883e-05,9.565388989213156e-06,1.6851525655730487e-06,0.02127230720141547
20.400000000000002,0.007057334643426853,0.0013365703608854446,0.0005670463846005147,0.00019957169705350414,8.263045400606687e-05,9.500046274576063e-06,1.6522412639050739e-06,0.021112275733239767
20.450000000000003,0.007015098083516065,0.0013275520152943585,0.0005593463389219705,0.00019820798577433087,8.147765916389707e-05,9.435025710395398e-06,1.620028187949675e-06,0.020953630350045258
20.5,0.006973098623369865,0.0013185807966768052,0.0005517597349026203,0.00019685111456037857,8.034235175494036e-05,9.370329096600592e-06,1.5884973478674707e-06,0.020796356734092
20.55,0.006931335294668896,0.001309656815866387,0.0005442847878393477,0.00019550111638816836,7.922424791349843e-05,9.305958129748445e-06,1.557633147133093e-06,0.020640440750359146
20.6,0.0068898071271836754,0.0013007801736631098,0.0005369197425320558,0.00019415802220140079,7.812306862212126e-05,9.24191440540442e-06,1.527420372184897e-06,0.020485868443693166
20.650000000000002,0.006848513148885649,0.001291950961061771,0.0005296628727809546,0.00019282186095799929,7.70385396263315e-05,9.17819942048681e-06,1.4978441823650668e-06,0.020332626036007353
20.700000000000003,0.006807452386056673,0.0012831692594769037,0.0005225124808924385,0.00019149265967641384,7.597039135084198e-05,9.11481457557388e-06,1.468890100141484e-06,0.020180699923531525
20.75,0.006766623863396911,0.001274435140964288,0.00051546689719341,0.0001901704434811871,7.491835881724176e-05,9.051761177174051e-06,1.4405440016029666e-06,0.02003007667411105
20.8,0.006726026604131151,0.0012657486684390412,0.0005085244795539105,0.00018885523564778558,7.388218156312634e-05,8.989040439959322e-06,1.4127921072197385e-06,0.019880743024554195
20.85,0.006685659630113597,0.001257109895890316,0.0005016836129179295,0.0001875470576467003,7.286160356264973e-05,8.92665348896209e-06,1.3856209728612986e-06,0.019732685878026932
20.900000000000002,0.0066455219619310805,0.0012485188685926103,0.0004949427088422478,0.00018624592918681937,7.185637314847333e-05,8.864601361735513e-06,1.3590174810640262e-06,0.019585892301494136
20.950000000000003,0.006605612619004766,0.0012399756233137178,0.0004883002050431904,0.00018495186825807756,7.086624293508986e-05,8.80288501047764e-06,1.332968832541166e-06,0.019440349523206463
21.0,0.006565930619690326,0.001231480188519342,0.00048175456495115626,0.00018366489117338747,6.989096974349922e-05,8.741505304119564e-06,1.3074625379280414e-06,0.01929604493023192
21.05,0.006526474981376603,0.0012230325845743867,0.0004753042772727936,0.00018238501260985632,6.893031452721333e-05,8.68046303037777e-06,1.282486409755556e-06,0.01915296606603127
21.1,0.0064872447205828005,0.0012146328239409625,0.000468947855560702,0.00018111224564929527,6.798404229956898e-05,8.61975889777103e-06,1.2580285546453018e-06,0.01901110062807651
21.150000000000002,0.006448238853054165,0.0012062809113731162,0.0004626838377905264,0.00017984660181802464,6.705192206232522e-05,8.559393537602041e-06,1.2340773657197342e-06,0.018870436465511526
21.200000000000003,0.006409456393856213,0.0011979768441083226,0.00045651078594532746,0.0001785880911259825,6.61337267355251e-05,8.499367505904109e-06,1.2106215152211441e-06,0.018730961576854065
21.25,0.006370896357467503,0.0011897206120557598,0.00045042728560710404,0.00017733672210514193,6.522923308859966e-05,8.43968128535323e-06,1.1876499473333107e-06,0.018592664107738403
21.3,0.0063325577578709396,0.001181512197981393,0.00044443194555534703,0.00017609250184724294,6.433822167269327e-05,8.380335287145795e-06,1.1651518711999183e-06,0.018455532348697685
21.35,0.006294439608643687,0.0011733515776899052,0.00043852339737251257,0.00017485543604084668,6.346047675419021e-05,8.321329852842355e-06,1.1431167541340247e-06,0.01831955473298545
21.400000000000002,0.006256540923045626,0.0011652387202034911,0.00043270029505629065,0.000173625529007717,6.259578624942106e-05,8.262665256177667e-06,1.1215343150129937e-06,0.01818471983443536
21.450000000000003,0.006218860714106415,0.0011571735879375529,0.0004269613146385608,0.00017240278373853744,6.17439416605296e-05,8.20434170483743e-06,1.1003945178535352e-06,0.018051016365358497
21.5,0.006181397994711171,0.001149156136873326,0.0004213051538109207,0.00017118720192797017,6.0904738012480025e-05,8.146359342202066e-06,1.0796875655616253e-06,0.01791843317447755
21.55,0.006144151777684737,0.0011411863167274628,0.0004157305315566745,0.00016997878400906363,6.007797379118471e-05,8.088718249057856e-06,1.0594038938522422e-06,0.01778695924489706
21.6,0.006107121075874622,0.001133264071118614,0.00041023618778917784,0.0001687775291870174,5.9263450882734074e-05,8.031418445275872e-06,1.0395341653340343e-06,0.0176565836921092
21.650000000000002,0.0060703049022325485,0.0011253893377310277,0.00040482088299642437,0.00016758343547231005,5.846097451370841e-05,7.974459891459003e-06,1.0200692637541388e-06,0.017527295762034257
21.700000000000003,0.006033702269894675,0.0011175620484752092,0.00039948339789177336,0.00016639649971319871,5.7670353192553825e-05,7.917842490557492e-06,1.0010002883985688e-06,0.017399084829095236
21.75,0.005997312192260485,0.0011097821296456695,0.00039422253307071285,0.00016521671762759741,5.689139865200359e-05,7.861566089453382e-06,9.823185486436928e-07,0.017271940394325926
21.8,0.005961133683070341,0.0011020495020757936,0.00038903710867355346,0.00016404408383434164,5.6123925792526426e-05,7.805630480514197e-06,9.640155586544618e-07,0.017145852083511732
21.85,0.005925165756481769,0.0010943640812898694,0.0003839259640539576,0.00016287859188384796,5.5367752626784795e-05,7.750035403116342e-06,9.460830322252139e-07,0.01702080964536279
21.900000000000002,0.00588940742714441,0.001086725777652302,0.0003788879574531973,0.00016172023428817482,5.4622700225084364e-05,7.69478054513852e-06,9.285128777589504e-07,0.016896802949718535
21.950000000000003,0.0058538577102737145,0.0010791344965140532,0.0003739219656800482,0.0001605690025504938,5.38885926617982e-05,7.639865544425618e-06,9.112971933811597e-07,0.01677382198578336
22.0,0.005818515621723362,0.0010715901383563395,0.00036902688379622175,0.00015942488719397857,5.3165256962748385e-05,7.585289990223465e-06,8.944282621843462e-07,0.01665185686039255
22.05,0.005783380178056417,0.0010640925989316172,0.0003642016248072391,0.0001582878777901191,5.2452523053527945e-05,7.53105342458481e-06,8.778985475995486e-07,0.01653089779630807
22.1,0.005748450396615266,0.0010566417694019012,0.0003594451193586581,0.0001571579629864705,5.175022370874738e-05,7.477155343747005e-06,8.617006888912605e-07,0.01641093513054366
22.150000000000002,0.005713725295590295,0.0010492375364744377,0.00035475631543755587,0.0001560351305338425,5.105819450218849e-05,7.423595199481696e-06,8.458274967722369e-07,0.01629195931271844
22.200000000000003,0.005679203894087365,0.0010418797825347747,0.0003501341780791801,0.00015491936731293893,5.037627375785026e-05,7.370372400417015e-06,8.302719491348129e-07,0.01617396090343885
22.25,0.005644885212194084,0.0010345683857772622,0.0003455776890786802,0.00015381065936045482,4.9704302501870785e-05,7.317486313332617e-06,8.150271868954422e-07,0.01605693057270805
22.3,0.005610768271044869,0.0010273032203330142,0.00034108584670782807,0.00015270899189463843,4.9042124415309546e-05,7.264936264427971e-06,8.000865099492592e-07,0.015940859098362473
22.35,0.005576852092884854,0.0010200841563953746,0.00033665766543664787,0.0001516143493403277,4.838958578777543e-05,7.212721540564362e-06,7.854433732315877e-07,0.01582573736453494
22.400000000000002,0.005543135701132603,0.0010129110603429102,0.0003322921756598635,0.00015052671535346698,4.774653547188463e-05,7.160841390480917e-06,7.710913828833729e-07,0.015711556360143826
22.450000000000003,0.0055096181204416835,0.0010057837948599744,0.0003279884234280853,0.00014944607284511372,4.711282483853433e-05,7.109295025985123e-06,7.57024292517637e-07,0.01559830717740782
22.5,0.005476298376761095,0.0009987022190548736,0.00032374547018365304,0.00014837240400494207,4.6488307732977426e-05,7.0580816231181985e-06,7.432359995841273e-07,0.01548598101038576
22.55,0.005443175497394548,0.0009916661885756666,0.000319562392501052,0.00014730569032425116,4.587284043168386e-05,7.0072003232957255e-06,7.297205418294119e-07,0.015374569153541085
22.6,0.0054102485110586575,0.000984675555723639,0.00031543828183182895,0.00014624591261848684,4.52662815999751e-05,6.956650234423971e-06,7.164720938497746e-07,0.015264063000330489
22.650000000000002,0.005377516447939997,0.000977730169564478,0.0003113722442539225,0.00014519305104928324,4.4668492250417186e-05,6.9064304319922114e-06,7.034849637343039e-07,0.01515445404181621
22.700000000000003,0.0053449783397510765,0.0009708298760371874,0.00030736340022533714,0.00014414708514603295,4.407933570195933e-05,6.8565399601415185e-06,6.907535897956881e-07,0.015045733865301636
22.75,0.00531263321978523,0.0009639745180607748,0.00030341088434208296,0.0001431079938269931,4.34986775398046e-05,6.806977832710373e-06,6.78272537386276e-07,0.014937894152989673
22.8,0.005280480122970428,0.0009571639356387414,0.00029951384510030636,0.00014207575541993453,4.2926385575999306e-05,6.75774303425747e-06,6.660364957970355e-07,0.01483092668066354
22.85,0.00524851808592205,0.0009503979659614165,0.0002956714446625424,0.0001410503476823428,4.236232981072888e-05,6.708834521062147e-06,6.540402752371379e-07,0.014724823316389555
22.900000000000002,0.005216746146994586,0.000943676443506158,0.0002918828586280123,0.00014003174782117715,4.1806382394306655e-05,6.660251222102753e-06,6.422788038919172e-07,0.014619576019241421
22.950000000000003,0.005185163346332321,0.0009369992001354609,0.00028814727580689885,0.0001390199325121955,4.1258417589843764e-05,6.61199204001337e-06,6.307471250570625e-07,0.014515176838045724
23.0,0.005153768725918985,0.0009303660651930033,0.0002844638979985301,0.00013801487791885314,4.071831173658773e-05,6.5640558520192614e-06,6.194403943469393e-07,0.014411617910148162
23.05,0.0051225613296263925,0.0009237768655976595,0.00028083193977340113,0.00013701655971078166,4.0185943213917454e-05,6.516441510851386e-06,6.083538769750021e-07,0.014308891460200156
23.1,0.005091540203262097,0.0009172314259355207,0.0002772506282589711,0.00013602495308185625,3.966119240598342e-05,6.469147845640391e-06,5.974829451043317e-07,0.014206989798965477
23.150000000000002,0.005060704394616035,0.0009107295685499447,0.00027371920292916475,0.0001350400327678577,3.91439416669806e-05,6.422173662790385e-06,5.868230752663624e-07,0.01410590532214646
23.200000000000003,0.005030052953506211,0.0009042711136296739,0.00027023691539751704,0.00013406177306373658,3.8634075287043414e-05,6.375517746832901e-06,5.763698458459483e-07,0.014005630509229502
23.25,0.004999584931823408,0.0008978558792950499,0.00026680302921389663,0.00013309014784048683,3.8131479458751115e-05,6.32917886126138e-06,5.661189346309537e-07,0.013906157922349453
23.3,0.004969299383574942,0.0008914836816823549,0.0002634168196647438,0.00013212513056163494,3.7636042244232516e-05,6.283155749346502e-06,5.56066116424607e-07,0.013807480205172537
23.35,0.0049391953649274905,0.0008851543350263162,0.00026007757357676534,0.0001311666942993528,3.7147653542859724e-05,6.237447134932786e-06,5.462072607189218e-07,0.01370959008179753
23.400000000000002,0.004909271934248973,0.0008788676517407963,0.00025678458912402135,0.00013021481175019972,3.666620505951951e-05,6.192051723216692e-06,5.365383294275138e-07,0.013612480355674753
23.450000000000003,0.004879528152149516,0.0008726234424977038,0.00025353717563834737,0.0001292694552505011,3.619159027345242e-05,6.146968201506667e-06,5.270553746762144e-07,0.013516143908542637
23.5,0.004849963081521519,0.0008664215163041558,0.00025033465342305314,0.00012833059679137021,3.572370440764909e-05,6.102195239965396e-06,5.177545366499119e-07,0.013420573699381485
23.55,0.004820575787578803,0.000860261680577916,0.00024717635356983904,0.00012739820803337937,3.526244439879363e-05,6.057731492334606e-06,5.086320414941001e-07,0.013325762763384133
23.6,0.0047913653378949,0.0008541437412211468,0.00024406161777887716,0.00012647226032088763,3.480770886774453e-05,6.013575596642798e-06,4.996841992696678e-07,0.013231704210943234
23.650000000000002,0.004762330802440445,0.0008480675026924936,0.00024098979818199716,0.00012555272469603047,3.4359398090542736e-05,5.969726175896145e-06,4.909074019594824e-07,0.013138391226654767
23.700000000000003,0.004733471253619713,0.0008420327680775389,0.00023796025716892586,0.00012463957191237852,3.391741396993784e-05,5.926181838752925e-06,4.822981215253838e-07,0.013045817068337576
23.75,0.004704785766306304,0.0008360393391576496,0.00023497236721652586,0.00012373277244827113,3.348166000742277e-05,5.8829411801818e-06,4.73852908014236e-07,0.012953975066068575
23.8,0.004676273417877973,0.0008300870164772456,0.00023202551072097944,0.0001228322965198309,3.305204127576766e-05,5.840002782104222e-06,4.655683877117152e-07,0.01286285862123335
23.85,0.004647933288250651,0.0008241755994095231,0.0002291190798328693,0.00012193811409366583,3.262846439204418e-05,5.797365214021315e-06,4.574412613425676e-07,0.012772461205591917
23.900000000000002,0.004619764459911619,0.0008183048862206502,0.00022625247629510113,0.00012105019489926403,3.2210837491130914e-05,5.755027033625478e-06,4.494683023160846e-07,0.012682776360359293
23.950000000000003,0.004591766017951894,0.0008124746741324703,0.00022342511128362107,0.00012016850844108777,3.179907019969145e-05,5.712986787397047e-06,4.4164635501559615e-07,0.01259379769530065
24.0,0.004563937050097797,0.0008066847593837365,0.00022063640525087823,0.00011929302401037215,3.139307361061643e-05,5.6712430111862925e-06,4.33972333130811e-07,0.012505518887840806
24.05,0.0045362766467417345,0.000800934937289901,0.00021788578777198278,0.00011842371069663418,3.0992760257921014e-05,5.629794230781018e-06,4.2644321803185895e-07,0.012417933682187684
24.1,0.004508783900972214,0.0007952250023014931,0.00021517269739351535,0.00011756053739889838,3.0598044092089816e-05,5.5886389624601064e-06,4.1905605718393795e-07,0.012331035888469684
24.150000000000002,0.004481457908603075,0.0007895547480611021,0.00021249658148493736,0.00011670347283664362,3.0208840455860736e-05,5.547775713533204e-06,4.118079626014787e-07,0.012244819381886502
24.200000000000003,0.004454297768201965,0.0007839239674589966,0.00020985689609255911,0.00011585248556047727,2.982506606043998e-05,5.507202982866889e-06,4.046961093407906e-07,0.012159278101873307
