Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
1.1,0.04586127430223896,0.15710308233080775,0.12229661154282266,0.09582799913269956,0.21315544138183354,0.008940861681725027,0.09172254860447791,0.3142061646616155,0.5749679947961973,0.24459322308564532,1.2789326482910013,0.008940861681725027,2.5133634411206627
1.1500000000000001,0.0458139365607441,0.15473567909148622,0.10771912058747679,0.09570708510652172,0.1989193843725097,0.007440048181782713,0.0916278731214882,0.30947135818297244,0.5742425106391303,0.21543824117495358,1.1935163062350582,0.007440048181782713,2.3917363375353857
1.2000000000000002,0.04576456367876981,0.1523072704076353,0.09468684793641903,0.09557174858073626,0.18500486625979765,0.0061540425757962485,0.09152912735753962,0.3046145408152706,0.5734304914844176,0.18937369587283806,1.110029197558786,0.0061540425757962485,2.275131095664648
1.25,0.04571316475091312,0.1498225366148392,0.08312857015970634,0.09542118877982374,0.17150797556523595,0.005068050425449814,0.09142632950182623,0.2996450732296784,0.5725271326789424,0.1662571403194127,1.0290478533914156,0.005068050425449814,2.163971579546725
1.3,0.04565974929226529,0.14728616059410812,0.07295917868694034,0.09525463634281679,0.15850741465299417,0.004161955940341281,0.09131949858453058,0.29457232118821625,0.5715278180569008,0.14591835737388067,0.951044487917965,0.004161955940341281,2.058544439061835
1.35,0.045604327233125304,0.14470281392973094,0.06408377299558822,0.09507135772101104,0.14606515310667995,0.0034136978777736886,0.09120865446625061,0.2894056278594619,0.5704281463260662,0.12816754599117644,0.8763909186400797,0.0034136978777736886,1.9590145911608083
1.4000000000000001,0.04554690891175411,0.14207714396986323,0.056401290454264404,0.09487065920391466,0.13422750449179555,0.0028013646761568265,0.09109381782350821,0.28415428793972647,0.5692239552234879,0.11280258090852881,0.8053650269507733,0.0028013646761568265,1.8654410335221816
1.4500000000000002,0.04548750506579269,0.13941376165778452,0.049807645773618264,0.09465189056099098,0.12302649101547021,0.002304399584681301,0.09097501013158538,0.27882752331556904,0.5679113433659458,0.09961529154723653,0.7381589460928213,0.002304399584681301,1.7777925140378392
1.5,0.04542612682286832,0.13671723003169253,0.044198376688685766,0.09441444829153726,0.11248137995607971,0.0019042139161166384,0.09085225364573664,0.27343446006338507,0.5664866897492236,0.08839675337737153,0.6748882797364782,0.0019042139161166384,1.6959626504883116
1.55,0.0453627856908065,0.1339920533213246,0.039470811298082845,0.09415777847920044,0.10260029634935594,0.0015844227683109863,0.090725571381613,0.2679841066426492,0.5649466708752027,0.07894162259616569,0.6156017780961356,0.0015844227683109863,1.6197841723600772
1.6,0.045297493547764155,0.13124266659721454,0.03552578658259509,0.0938813792512078,0.09338183662192148,0.0013308510990040203,0.09059498709552831,0.26248533319442907,0.5632882755072468,0.07105157316519017,0.560291019731529,0.0013308510990040203,1.5490420397929272
1.6500000000000001,0.045230262632509184,0.12847342595132932,0.032268957386779325,0.09358480284546086,0.08481662653719793,0.0011314089060519019,0.09046052526501837,0.25694685190265865,0.5615088170727651,0.06453791477355865,0.5088997592231876,0.0011314089060519019,1.4834852771432403
1.7000000000000002,0.04516110553499507,0.12568859920562642,0.02961174108981931,0.09326765729127992,0.07688878329274046,0.0009758995191971472,0.09032221106999014,0.25137719841125283,0.5596059437476795,0.05922348217963862,0.46133269975644275,0.0009758995191971472,1.4228374346842008
1.75,0.045090035187317926,0.12289235715784791,0.027471945922300546,0.09292960771187049,0.06957725556736911,0.0008558011916996803,0.09018007037463585,0.24578471431569582,0.557577646271223,0.05494389184460109,0.4174635334042147,0.0008558011916996803,1.3668056574020702
1.8,0.04501706485509551,0.1200887653821231,0.025774131040970965,0.09257037725857446,0.06285702670864164,0.0007640462459406765,0.09003412971019102,0.2401775307642462,0.5554222635514467,0.05154826208194193,0.3771421602518499,0.0007640462459406765,1.3150883926056163
1.85,0.044942208129272125,0.11728177660635157,0.024449744674317913,0.09218974768872325,0.05670017520442281,0.0006948115934718481,0.08988441625854425,0.23456355321270314,0.5531384861323395,0.048899489348635826,0.3402010512265369,0.0006948115934718481,1.2673818077722314
1.9000000000000001,0.04486547891832803,0.11447522368960508,0.023437083466546292,0.09178755960046606,0.051076793336914526,0.0006433277652840597,0.08973095783665606,0.22895044737921016,0.5507253576027964,0.046874166933092584,0.30646076002148714,0.0006433277652840597,1.2233850175385261
1.9500000000000002,0.0447868914408551,0.1116728132216115,0.022681112071157365,0.09136371233933366,0.04595576977232022,0.0006057094131649552,0.0895737828817102,0.223345626443223,0.548182274036002,0.04536222414231473,0.27573461863392135,0.0006057094131649552,1.182804235550336
2.0,0.04470646021845011,0.10887811976339472,0.02213317748833986,0.09091816359253299,0.04130544511180638,0.0005788077229284724,0.08941292043690022,0.21775623952678944,0.5455089815551979,0.04426635497667972,0.24783267067083828,0.0005788077229284724,1.145355974889334
2.0500000000000003,0.04462420006887226,0.10609458074388974,0.021750647927491488,0.0904509286880615,0.03709415142835937,0.0005600837352453631,0.08924840013774452,0.21218916148777947,0.542705572128369,0.043501295854982976,0.2225649085701562,0.0005600837352453631,1.1107694219142774
2.1,0.044540126099410084,0.1033254920222924,0.02149650135120468,0.08996207961668445,0.03329064782233264,0.000547500811603973,0.08908025219882017,0.2066509840445848,0.5397724777001067,0.04299300270240936,0.19974388693399583,0.000547500811603973,1.078788104391521
2.15,0.0444542537004049,0.10057400412041521,0.02133888449194532,0.08945174379563325,0.029864464293483356,0.0005394341543612987,0.0889085074008098,0.20114800824083043,0.5367104627737995,0.04267776898389064,0.17918678576090014,0.0005394341543612987,1.0491709673145917
2.2,0.0443665985388815,0.09784311912370948,0.02125065913866968,0.08892010259355483,0.026786165957843784,0.0005345952221206717,0.088733197077763,0.19568623824741896,0.533520615561329,0.04250131827733936,0.16071699574706272,0.0005345952221206717,1.0216929601330338
2.25,0.04427717655224181,0.09513568824410985,0.021208948929952235,0.08836738963676743,0.024027549004165344,0.0005319689651846365,0.08855435310448362,0.1902713764882197,0.5302043378206046,0.04241789785990447,0.14416529402499206,0.0005319689651846365,0.9961452282633891
2.3000000000000003,0.044186003941982924,0.09245441003263949,0.02119469678716174,0.08779388891725282,0.0215617789216626,0.0005307619703550146,0.08837200788396585,0.18490882006527898,0.5267633335035169,0.04238939357432348,0.1293706735299756,0.0005307619703550146,0.9723349905274158
2.35,0.04409309716740709,0.08980182922490758,0.021192240472330093,0.08719993272303792,0.019363480541755934,0.000530359805678036,0.08818619433481419,0.17960365844981516,0.5231995963382274,0.042384480944660186,0.1161808832505356,0.000530359805678036,0.9500851731237308
2.4000000000000004,0.043998472939297116,0.08718033619831905,0.021188911537860625,0.08658589941168844,0.017408788398227043,0.0005302920667781234,0.08799694587859423,0.1743606723966381,0.5195153964701307,0.04237782307572125,0.10445273038936226,0.0005302920667781234,0.9292338602772247
2.45,0.0439021482135366,0.08459216701605395,0.021174661114113837,0.08595221104755629,0.015675364877549662,0.0005302038312492117,0.0878042964270732,0.1691843340321079,0.5157132662853378,0.042349322228227675,0.09405218926529797,0.0005302038312492117,0.9096336120692937
2.5,0.043804140184659904,0.08203940402967846,0.021141714514396115,0.08529933092319503,0.014142392641542961,0.0005298324174473388,0.08760828036931981,0.16407880805935693,0.5117959855391702,0.04228342902879223,0.08485435584925777,0.0005298324174473388,0.8911506912633441
2.5500000000000003,0.04370446627932164,0.07952397700963008,0.02108425548048864,0.08462776098498988,0.012790546881756565,0.0005289885147814447,0.08740893255864328,0.15904795401926017,0.5077665659099393,0.04216851096097728,0.0767432812905394,0.0005289885147814447,0.8736642332541409
2.6,0.04360314414967999,0.0770476647707537,0.02099814000137119,0.08393803918254938,0.011601952122703225,0.0005275409029018896,0.08720628829935997,0.1540953295415074,0.5036282350952963,0.04199628000274238,0.06961171273621936,0.0005275409029018896,0.8570653865780272
2.6500000000000004,0.043500191666691966,0.07461209725853249,0.020880638971233035,0.08323073676078428,0.010560127535259192,0.0005254041073958611,0.08700038333338393,0.14922419451706498,0.49938442056470567,0.04176127794246607,0.06336076521155515,0.0005254041073958611,0.8412564456765717
2.7,0.043395626913322036,0.07221875806061878,0.02073020847168911,0.08250645551286846,0.00964992405296754,0.0005225284510288235,0.08679125382664407,0.14443751612123756,0.4950387330772108,0.04146041694337822,0.057899544317805245,0.0005225284510288235,0.8261499927373047
2.75,0.043289468177668246,0.0698689873076828,0.02054628613290572,0.0817658250114477,0.008857455999703091,0.0005188920540075161,0.08657893635533649,0.1397379746153656,0.49059495006868625,0.04109257226581144,0.05314473599821855,0.0005188920540075161,0.8116680613574259
