Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Kr
1.0,0.02404079013598775,0.08536839991066107,0.17934701830958627,0.04444776993859935,0.1349912164363768,0.1004892056300894,0.10072353707096068,0.1975092564604614,0.0480815802719755,0.17073679982132214,0.2666866196315961,0.35869403661917254,0.8099472986182608,0.20144707414192137,1.004892056300894,1.1850555387627684,4.0455410041679105
1.05,0.024034750246427924,0.08509322279712202,0.17517968326932049,0.04444564976618025,0.13457693120265596,0.10043747308060677,0.08558722224457026,0.17619325663614496,0.04806950049285585,0.17018644559424403,0.26667389859708146,0.35035936653864097,0.8074615872159357,0.17117444448914051,1.0043747308060678,1.0571595398168698,3.875459513550836
1.1,0.02402841796157429,0.0848057059862881,0.1709233793262552,0.044443212452564315,0.13411117108173137,0.10037482483674451,0.07293712337412353,0.15643929477661112,0.04805683592314858,0.1696114119725762,0.26665927471538586,0.3418467586525104,0.8046670264903882,0.14587424674824706,1.0037482483674451,0.9386357686596667,3.719099571529368
1.1500000000000001,0.024021793585187225,0.08450600141035418,0.16659070389555802,0.04444042923309654,0.13359145230732367,0.10029987790643363,0.06250947235899715,0.13829200210131296,0.04804358717037445,0.16901200282070836,0.2666425753985792,0.33318140779111605,0.801548713843942,0.1250189447179943,1.0029987790643364,0.8297520126078777,3.5761980234149284
1.2000000000000002,0.02401487743226763,0.08419426614855728,0.1621941516158756,0.04443727041318742,0.13301552371585848,0.10021121652157824,0.05403822657850018,0.12175280736704142,0.04802975486453526,0.16838853229711456,0.2666236224791245,0.3243883032317512,0.7980931422951509,0.10807645315700036,1.0021121652157825,0.7305168442022485,3.446228817742708
1.25,0.024007669829145827,0.08387066223872527,0.15774605834526195,0.044433705418557595,0.13238138601786242,0.10010740736444848,0.04726377612864934,0.10678910037616626,0.048015339658291654,0.16774132447745055,0.26660223251134557,0.3154921166905239,0.7942883161071745,0.09452755225729868,1.0010740736444848,0.6407346022569975,3.328475557603567
1.3,0.02400017111364454,0.08353535652651588,0.15325854776688486,0.04442970284622488,0.13168730796474978,0.09998701499706597,0.0419393812409394,0.09334247187185829,0.04800034222728908,0.16707071305303176,0.2665782170773493,0.3065170955337697,0.7901238477884986,0.0838787624818788,0.9998701499706597,0.5600548312311497,3.222093959363627
1.35,0.023992381635301326,0.08318852054562352,0.1487434809856186,0.04442523051611524,0.13093183937408498,0.09984861717712044,0.03783563056290084,0.08133586461979482,0.04798476327060265,0.16637704109124704,0.2665513830966914,0.2974869619712372,0.7855910362445099,0.07567126112580168,0.9984861717712045,0.48801518771876895,3.126163806290063
1.4000000000000001,0.023984301755635238,0.08283033042135796,0.14421240946300587,0.04442025552318173,0.1301138210221856,0.0996908197752632,0.034743235104036096,0.0706796032544434,0.047968603511270476,0.1656606608427159,0.2665215331390904,0.28842481892601174,0.7806829261331136,0.06948647020807219,0.996908197752632,0.42407761952666045,3.0397308300395665
1.4500000000000002,0.02397593184844266,0.08246096678981242,0.13967653159162804,0.04441474428991908,0.12923239145450066,0.09951227104427819,0.0324744695177141,0.061276352662797275,0.04795186369688532,0.16492193357962484,0.26648846573951446,0.2793530631832561,0.775394348727004,0.0649489390354282,0.9951227104427819,0.36765811597678366,2.9618394403812784
1.5,0.02396727230010827,0.08208061472519197,0.1351466531546534,0.04440866261916486,0.12828699080114042,0.0993116750285916,0.030863551417062558,0.05302510025325545,0.04793454460021654,0.16416122945038394,0.26645197571498913,0.2702933063093068,0.7697219448068425,0.061727102834125115,0.9931167502859161,0.31815060151953267,2.891557455521313
1.55,0.023958323509918618,0.08168946366861672,0.130633151856086,0.04440197574708332,0.12727736171706264,0.09908780394112028,0.029766218096057125,0.04582427821544001,0.047916647019837236,0.16337892733723344,0.26641185448249993,0.261266303712172,0.7636641703023759,0.05953243619211425,0.9908780394112028,0.2749456692926401,2.827994047750076
1.6,0.023949085890367573,0.08128770735270766,0.1261459460454269,0.04439464839623255,0.1262035475937269,0.09883950937219173,0.02905872393270351,0.03957414686482261,0.047898171780735146,0.1625754147054153,0.2663678903773953,0.2522918920908538,0.7572212855623615,0.05811744786540702,0.9883950937219173,0.23744488118893564,2.770312077293021
1.6500000000000001,0.02393955986744494,0.08087554371738541,0.12169446769990373,0.04438664482862137,0.12506588821163392,0.09856573223113942,0.028636444806246004,0.03417855582969801,0.04787911973488988,0.16175108743477082,0.2663198689717282,0.24338893539980747,0.7503953292698036,0.05727288961249201,0.9856573223113941,0.20507133497818808,2.717735887713074
1.7000000000000002,0.023929745880901507,0.0804531748134644,0.11728763967029594,0.04437792889866804,0.12386501302127992,0.0982655113544396,0.02841224062056864,0.029546190499246176,0.047859491761803014,0.1609063496269288,0.26626757339200824,0.23457527934059189,0.7431900781276795,0.05682448124113728,0.982655113544396,0.17727714299547706,2.6695555100300217
