Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(5),J_total_Br
18.8,0.011197092346404484,0.0020502574389635883,0.0003354393908956555,0.003730436850154703,0.000746763327401037,8.679964756477328e-05,3.160081532754576e-05,5.144158655980634e-05,0.022394184692808967,0.004100514877927177,0.022382621100928216,0.000670878781791311,0.004480579964406222,6.320163065509152e-05,0.0008679964756477328,0.00025720793279903167,0.05521718545696375
18.85,0.011155865379211764,0.00204786938069757,0.0003353558765138832,0.0036902908697097466,0.0007386120788403192,8.521408327359717e-05,3.1596524845185115e-05,5.087990661463998e-05,0.022311730758423527,0.00409573876139514,0.022141745218258478,0.0006707117530277664,0.004431672473041915,6.319304969037023e-05,0.0008521408327359717,0.00025439953307319994,0.05482133237964638
18.900000000000002,0.011114734328671388,0.002045418899434281,0.00033526362726446024,0.003650581957947336,0.0007305470141470076,8.365976848626077e-05,3.159155723902213e-05,5.0324109994603765e-05,0.022229468657342776,0.004090837798868562,0.021903491747684016,0.0006705272545289205,0.0043832820848820455,6.318311447804425e-05,0.0008365976848626077,0.0002516205499730188,0.05442900889262
18.95,0.0110736995297189,0.0020429062062832255,0.0003351623563169037,0.0036113056078561612,0.0007225673934767065,8.213604464534786e-05,3.158587467497396e-05,4.977414869937842e-05,0.0221473990594378,0.004085812412566451,0.021667833647136966,0.0006703247126338074,0.004335404360860239,6.317174934994792e-05,0.0008213604464534786,0.0002488707434968921,0.05404017713193558
19.0,0.01103276131100592,0.002040331539335559,0.0003350517952251119,0.0035724573496215316,0.0007146724774880171,8.064226790565062e-05,3.1579441479623153e-05,4.922997465417308e-05,0.02206552262201184,0.004080663078671118,0.02143474409772919,0.0006701035904502238,0.004288034864928103,6.315888295924631e-05,0.0008064226790565061,0.00024614987327086543,0.0536547996890771
19.05,0.010991919994936697,0.0020376951626100846,0.0003349316933064356,0.003534032750581908,0.0007068615275625107,7.917780878873561e-05,3.157222406812961e-05,4.869153972820799e-05,0.021983839989873393,0.004075390325220169,0.021204196503491448,0.0006698633866128712,0.004241169165375065,6.314444813625922e-05,0.0007917780878873562,0.00024345769864103994,0.053272839605237605
19.1,0.010951175897704786,0.0020349973650258856,0.0003348018170372388,0.0034960274151769784,0.0006991338060165196,7.774205184595905e-05,3.156419087406765e-05,4.815879575254631e-05,0.021902351795409572,0.004069994730051771,0.02097616449106187,0.0006696036340744776,0.004194802836099118,6.31283817481353e-05,0.0007774205184595905,0.00024079397876273156,0.052894260365667266
19.150000000000002,0.010910529329329842,0.0020322384594010953,0.0003346619494645919,0.003458436984887586,0.0006914885763049653,7.633439532971945e-05,3.155531228114576e-05,4.763169453729231e-05,0.021821058658659683,0.004064476918802191,0.020750621909325515,0.0006693238989291838,0.004148931457829792,6.311062456229152e-05,0.0007633439532971944,0.00023815847268646154,0.052519025894092304
19.200000000000003,0.010869980593694558,0.0020294187814772963,0.00033451188963374456,0.003421257138167773,0.0006839251032174343,7.495425087273926e-05,3.154556055676748e-05,4.7110187888171765e-05,0.021739961187389117,0.004058837562954593,0.020527542829006637,0.0006690237792674891,0.004103550619304606,6.309112111353496e-05,0.0007495425087273926,0.00023555093944085882,0.05214710054720423
19.25,0.01082952998858172,0.002026538688969055,0.00033435145203103016,0.0033844835903691986,0.0006764426530667046,7.360104317517302e-05,3.153490978739217e-05,4.6594227622510794e-05,0.02165905997716344,0.00405307737793811,0.02030690154221519,0.0006687029040620603,0.004058655918400228,6.306981957478434e-05,0.0007360104317517302,0.00023297113811255398,0.05177844910921809
19.3,0.010789177805711349,0.0020235985606381,0.00033418046604186054,0.0033481120936581853,0.000669040493869924,7.227420969934402e-05,3.1523335815655465e-05,4.608376558462837e-05,0.021578355611422698,0.0040471971212762,0.02008867256194911,0.0006683609320837211,0.0040142429632195435,6.304667163131093e-05,0.0007227420969934403,0.00023041882792314186,0.051413036786499174
19.35,0.010748924330778004,0.002020598795391661,0.00033399877542347446,0.0033121384369256724,0.0006617178955226439,7.097320037191889e-05,3.1510816179209526e-05,4.557875366065854e-05,0.021497848661556008,0.004041197590783322,0.019872830621554035,0.0006679975508469489,0.0039703073731358635,6.302163235841905e-05,0.0007097320037191888,0.0002278937683032927,0.05105082920225708
19.400000000000002,0.010708769843488139,0.0020175398114044905,0.0003338062377921081,0.003276558445690283,0.0006544741299658928,6.969747729333067e-05,3.149733005124412e-05,4.507914379281659e-05,0.021417539686976277,0.004035079622808981,0.0196593506741417,0.0006676124755842162,0.003926844779795357,6.299466010248824e-05,0.0006969747729333067,0.00022539571896408294,0.05069179239130641
19.450000000000003,0.010668714617597582,0.0020144220452640946,0.00033360272412426257,0.0032413679819947782,0.0006473084713464858,6.844651445426962e-05,3.1482858182650005e-05,4.4584887993124445e-05,0.021337429235195163,0.004028844090528189,0.019448207891968668,0.0006672054482485251,0.003883850828078915,6.296571636530001e-05,0.0006844651445426962,0.00022292443996562223,0.050335892794893075
19.5,0.010628758920949107,0.0020112459511387086,0.000333388118271748,0.0032065629442961222,0.0006402201961707541,6.721979745906322e-05,3.146738284578689e-05,4.4095938356609676e-05,0.021257517841898214,0.004022491902277417,0.019239377665776734,0.000666776236543496,0.0038413211770245244,6.293476569157378e-05,0.0006721979745906322,0.00022047969178304837,0.04998309725558563
19.55,0.010588903015510076,0.0020080119999675585,0.00033316231649018895,0.0031721392673493796,0.0006332085834518724,6.6016823255772e-05,3.145088777981882e-05,4.361224707399195e-05,0.021177806031020152,0.004016023999935117,0.019032835604096278,0.0006663246329803779,0.0037992515007112346,6.290177555963764e-05,0.00066016823255772,0.00021806123536995977,0.049633373012230475
19.6,0.010549147157410201,0.0020047206786729553,0.00033292522698068205,0.003138092922085703,0.0006262729148509706,6.48370998728337e-05,3.1433358137580554e-05,4.3133766443871445e-05,0.021098294314820402,0.0040094413573459105,0.018828557532514216,0.0006658504539613641,0.0037576374891058234,6.286671627516111e-05,0.0006483709987283371,0.00021566883221935723,0.04928668769497058
19.650000000000002,0.010509491596979342,0.0020013724893937733,0.0003326767694443021,0.0031044199154845855,0.0006194124748121927,6.368014616208973e-05,3.141478043393902e-05,4.2660448884432054e-05,0.021018983193958684,0.004002744978787547,0.018626519492907515,0.0006653535388886042,0.003716474848873156,6.282956086787804e-05,0.0006368014616208973,0.00021330224442216026,0.04894300932032644
19.700000000000003,0.010469936578785408,0.0019979679487398755,0.0003324168746491571,0.0030711162904406304,0.0006126265506918818,6.254549154803488e-05,3.1395142495614734e-05,4.2192246944673245e-05,0.020939873157570815,0.003995935897479751,0.018426697742643782,0.0006648337492983142,0.0036757593041512908,6.279028499122947e-05,0.0006254549154803488,0.00021096123472336622,0.0486023062863389
19.75,0.010430482341672315,0.0019945075870670473,0.0003321454840096994,0.0030381781256250294,0.0006059144328820536,6.14326757831342e-05,3.137443341242858e-05,4.172911331518338e-05,0.02086096468334463,0.0039890151741340946,0.018229068753750174,0.0006642909680193988,0.0036354865972923218,6.274886682485716e-05,0.000614326757831342,0.0002086455665759169,0.048264547367772734
19.8,0.010391129118797998,0.001990991947772014,0.0003318625491780045,0.0030056015353419527,0.0005992754149283205,6.034124870905431e-05,3.1352643489940085e-05,4.127100083846712e-05,0.020782258237595996,0.003981983895544028,0.018033609212051716,0.000663725098356009,0.0035956524895699228,6.270528697988017e-05,0.0006034124870905431,0.00020635500419233558,0.04792970171138043
19.85,0.01035187713767251,0.0019874215866071223,0.0003315680316467352,0.0029733826693800775,0.0005927087936424309,5.9270770023662455e-05,3.1329764203443864e-05,4.081786251883983e-05,0.02070375427534502,0.003974843173214245,0.017840296016280465,0.0006631360632934704,0.0035562527618545857,6.265952840688773e-05,0.0005927077002366246,0.00020408931259419916,0.047597738831225485
19.900000000000002,0.010312726620196144,0.0019837970710142624,0.00033126190236351297,0.00294151771285941,0.0005862138692095712,5.8220809053647246e-05,3.130578815329159e-05,4.036965153190061e-05,0.020625453240392288,0.003967594142028525,0.01764910627715646,0.0006625238047270259,0.0035172832152574273,6.261157630658319e-05,0.0005822080905364725,0.00020184825765950302,0.047268628604064285
19.950000000000003,0.010273677782697627,0.0019801189794776317,0.0003309441413564236,0.002910002886073622,0.0005797899452905888,5.719094453262195e-05,3.128070902150748e-05,3.9926321233596245e-05,0.020547355565395255,0.003960237958955263,0.017460017316441732,0.0006618882827128472,0.003478739671743533,6.256141804301496e-05,0.0005719094453262195,0.00019963160616798123,0.046942341264785845
20.0,0.010234730835972346,0.00197638790089493,0.00033061473737039143,0.0028788344443280824,0.0005734363291192825,5.618076438457271e-05,3.125452152966581e-05,3.948782516888774e-05,0.020469461671944692,0.00395277580178986,0.017273006665968496,0.0006612294747407829,0.003440617974715695,6.250904305933162e-05,0.0005618076438457271,0.0001974391258444387,0.04661884740190902
20.05,0.01019588598532061,0.001972604433966592,0.00033027368751415803,0.002848008677773745,0.0005671523315949037,5.518986551251801e-05,3.1227221397999744e-05,3.905411708003055e-05,0.02039177197064122,0.003945208867933184,0.01708805206664247,0.0006605473750283161,0.003402913989569422,6.245444279599949e-05,0.0005518986551251801,0.00019527058540015274,0.04629811795313594
20.1,0.010157143430585972,0.001968769186602669,0.0003299209969176096,0.0028175219112371148,0.0005609372673700164,5.4217853592250444e-05,3.1198805305711176e-05,3.862515091448022e-05,0.020314286861171944,0.003937538373205338,0.016905131467422688,0.0006598419938352192,0.0033656236042200983,6.239761061142235e-05,0.0005421785359225044,0.0001931257545724011,0.04598012420096161
20.150000000000002,0.010118503366193557,0.00196488277534697,0.0003295566783992,0.002787370504046411,0.0005547904549338457,5.3264342871032575e-05,3.1169270852452045e-05,3.8200880832433664e-05,0.020237006732387115,0.00392976555069394,0.016724223024278465,0.0006591133567984,0.003328742729603074,6.233854170490409e-05,0.0005326434287103258,0.00019100440416216832,0.04566483776833839
20.200000000000003,0.010079965981188429,0.0019609458248180905,0.0003291807521432227,0.002757550849854135,0.000548711216691257,5.232895597112459e-05,3.1138616520948076e-05,3.7781261214017196e-05,0.020159931962376858,0.003921891649636181,0.01654530509912481,0.0006583615042864454,0.003292267300147542,6.227723304189615e-05,0.0005232895597112459,0.00018890630607008597,0.04535223061439506
20.25,0.01004153145927398,0.0019569589671669515,0.00032879324538668896,0.0027280593764561945,0.0005426988790374956,5.141132369802305e-05,3.1106841640736484e-05,3.7366246666131633e-05,0.02008306291854796,0.003913917934333903,0.016368356258737168,0.0006575864907733779,0.0032561932742249736,6.221368328147297e-05,0.0005141132369802305,0.00018683123333065817,0.045042275030209744
20.3,0.010003199978850325,0.0019529228415504853,0.000328394192115575,0.0026988925456077318,0.0005367527724288132,5.051108485329321e-05,3.1073946352989874e-05,3.695579202896438e-05,0.02000639995770065,0.0039058456831009706,0.01619335527364639,0.00065678838423115,0.003220516634572879,6.214789270597975e-05,0.0005051108485329321,0.0001847789601448219,0.044734943634635774
20.35,0.00996497171305274,0.0019488380936211113,0.00032798363277020506,0.0026700468528358472,0.0005308722314491147,4.962788605188175e-05,3.103993157639896e-05,3.6549852382178924e-05,0.01992994342610548,0.0038976761872422227,0.016020281117015082,0.0006559672655404101,0.0031852333886946884,6.207986315279792e-05,0.0004962788605188175,0.00018274926191089462,0.04443020937018039
20.400000000000002,0.009926846829790077,0.0019447053750316409,0.0003275616139595429,0.0026415188272493244,0.0005250565948727375,4.8761381543797183e-05,3.1004798974087415e-05,3.614838305079086e-05,0.019853693659580153,0.0038894107500632817,0.015849112963495948,0.0006551232279190858,0.003150339569236425,6.200959794817483e-05,0.00048761381543797183,0.0001807419152539543,0.04412804549893499
20.450000000000003,0.009888825491783208,0.0019405253429552686,0.0003271281881841675,0.002613305031345541,0.0005193052057234917,4.791123304005061e-05,3.096855092153271e-05,3.5751339610740324e-05,0.019777650983566417,0.003881050685910537,0.015679830188073247,0.000654256376368335,0.00311583123434095,6.193710184306542e-05,0.0004791123304005061,0.00017875669805370161,0.043828425598556764
20.5,0.009850907856603463,0.0019362986596203075,0.0003266834135677154,0.0025854020608146945,0.0005136174113300748,4.707710954275078e-05,3.093119047546731e-05,3.535867789416987e-05,0.019701815713206925,0.003872597319240615,0.015512412364888168,0.0006533668271354308,0.003081704467980449,6.186238095093461e-05,0.00047077109542750784,0.00017679338947084936,0.04353132355830088
20.55,0.00981309407671105,0.001932025991859329,0.00032622735359657406,0.0025578065443414757,0.0005079925633779727,4.625868717925015e-05,3.08927213437351e-05,3.49703539944168e-05,0.0196261881534221,0.003864051983718658,0.015346839266048854,0.0006524547071931481,0.003047955380267836,6.17854426874702e-05,0.00046258687179250154,0.00017485176997208399,0.043236713575102656
20.6,0.009775384299493513,0.001927708010672382,0.0003257600768676178,0.002530515143404359,0.0005024300179579658,4.545564904024254e-05,3.0853147856078635e-05,3.4586324270729e-05,0.019550768598987026,0.003855416021344764,0.015183090860426154,0.0006515201537352356,0.0030145801077477953,6.170629571215727e-05,0.00045455649040242543,0.000172931621353645,0.0429445701497092
20.650000000000002,0.009737778667304126,0.001923345390803962,0.00032528165684378045,0.002503524552072597,0.0004969291356113381,4.4667685021713396e-05,3.081247493583304e-05,3.420654535271245e-05,0.019475557334608252,0.003846690781607924,0.015021147312435581,0.0006505633136875609,0.0029815748136680286,6.162494987166608e-05,0.00044667685021713396,0.00017103272676356225,0.042654868082859704
20.700000000000003,0.009700277317500313,0.0019189388103334137,0.0003247921716172631,0.002476831496801086,0.0004914892813719037,4.3894491670648256e-05,3.077070807250315e-05,3.3830974144519085e-05,0.019400554635000625,0.0038378776206668274,0.014860988980806516,0.0006495843432345262,0.002948935688231422,6.15414161450063e-05,0.00043894491670648256,0.00016915487072259543,0.042367582471514
20.75,0.009662880382482029,0.0019144889502784538,0.0003242917036801818,0.0024504327362232133,0.0004861098248049491,4.3135772034406266e-05,3.072785329520089e-05,3.3459567828783104e-05,0.019325760764964058,0.0038289779005569076,0.01470259641733928,0.0006485834073603636,0.0029166589488296944,6.145570659040178e-05,0.00043135772034406266,0.00016729783914391552,0.04208268870512868
20.8,0.009625587989730127,0.0019099964942115054,0.00032378033970246117,0.0024243250609418,0.0004807901400431934,4.239123551366796e-05,3.068391714692043e-05,3.309228387031351e-05,0.019251175979460255,0.003819992988423011,0.0145459503656508,0.0006475606794049223,0.00288474084025916,6.136783429384086e-05,0.00042391235513667964,0.00016546141935156754,0.041800162461980234
20.85,0.009588400261844706,0.0019054621278885447,0.00032325817031678676,0.0023985052933182915,0.00047552960581986566,4.166059771886999e-05,3.063890665962911e-05,3.2729080019551055e-05,0.019176800523689412,0.0038109242557770894,0.014391031759909748,0.0006465163406335735,0.0028531776349191938,6.127781331925822e-05,0.00041660597718869987,0.00016364540009775527,0.04151997970553473
20.900000000000002,0.009551317316583418,0.0019008865388901587,0.00032272528991043143,0.0023729702872602697,0.00047032760549899083,4.0943580330039636e-05,3.059282933015256e-05,3.236991431579667e-05,0.019102634633166835,0.0038017730777803174,0.014237821723561618,0.0006454505798208629,0.002821965632993945,6.118565866030512e-05,0.00040943580330039635,0.00016184957157898335,0.04124211668086327
20.950000000000003,0.009514339266899749,0.0018962704162745275,0.0003221817964237758,0.0023477169280074284,0.00046518352710298104,4.023991095994634e-05,3.054569309683317e-05,3.201474509021908e-05,0.019028678533799498,0.003792540832549055,0.01408630156804457,0.0006443635928475516,0.002791101162617886,6.109138619366634e-05,0.00040239910959946336,0.0001600737254510954,0.040966549911102795
21.0,0.00947746622098127,0.0018916144502420429,0.0003216277911553466,0.0023227421319161144,0.00046009676333762126,3.954932302048814e-05,3.0497506316941135e-05,3.1663530968648645e-05,0.01895493244196254,0.0037832289004840858,0.013936452791496686,0.0006432555823106932,0.0027605805800257274,6.099501263388227e-05,0.00039549323020488143,0.0001583176548432432,0.04069325619396173
21.05,0.009440698282287826,0.0018869193318112824,0.0003210633785732003,0.00229804284624253,0.000455066711614536,3.887155559223342e-05,3.0448277744818207e-05,3.1316230874164475e-05,0.018881396564575652,0.0037738386636225647,0.013788257077455181,0.0006421267571464006,0.002730400269687216,6.0896555489636414e-05,0.0003887155559223342,0.00015658115437082237,0.040422212598269815
21.1,0.009404035549589719,0.0018821857525060674,0.0003204886661324845,0.00227361604892473,0.00045009277407122804,3.8206353297040935e-05,3.0398016510734338e-05,3.0972804029481775e-05,0.018808071099179438,0.003764371505012135,0.013641696293548382,0.000640977332264969,0.002700556644427368,6.0796033021468676e-05,0.0003820635329704093,0.00015486402014740886,0.040153396460571575
21.150000000000002,0.009367478117005813,0.00187741440405333,0.0003199037640990113,0.002249458748363472,0.00044517435758876535,3.755346617368177e-05,3.034673210043815e-05,3.063320995914574e-05,0.018734956234011627,0.00375482880810666,0.013496752490180832,0.0006398075281980226,0.002671046145532592,6.06934642008763e-05,0.00037553466173681764,0.0001531660497957287,0.03988678538176315
21.200000000000003,0.009331026074041604,0.0018726059780915282,0.00031930878537868225,0.0022255679832020527,0.0004403108738072037,3.691264955639017e-05,3.0294434335382423e-05,3.0297408491538804e-05,0.018662052148083207,0.0037452119561830564,0.013353407899212317,0.0006386175707573645,0.0026418652428432223,6.0588868670764846e-05,0.0003691264955639017,0.00015148704245769403,0.03962235722377154
21.25,0.009294679505627235,0.0018677611658893466,0.00031870384535260816,0.0022019408221052115,0.00043550173913882174,3.628366395627126e-05,3.0241133353606316e-05,2.996535976070736e-05,0.01858935901125447,0.0037355223317786933,0.013211644932631269,0.0006374076907052163,0.0026130104348329303,6.048226670721263e-05,0.00036283663956271264,0.0001498267988035368,0.039360090106276044
21.3,0.009258438492155446,0.0018628806580744302,0.00031808906171776883,0.002178574363537184,0.0004307463747792442,3.566627494549543e-05,3.018683959125642e-05,2.9637024208014094e-05,0.01851687698431089,0.0037257613161488603,0.013071446181223103,0.0006361781234355377,0.002584478248675465,6.037367918251284e-05,0.00035666274945495425,0.00014818512104007047,0.0390999624034714
21.35,0.009222303109519488,0.0018579651443719003,0.00031746455433306377,0.0021554657355390217,0.00042604420671653326,3.5060253044211866e-05,3.01315637647292e-05,2.9312362583622133e-05,0.018444606219038977,0.0037159302887438007,0.01293279441323413,0.0006349291086661275,0.0025562652402991996,6.02631275294584e-05,0.00035060253044211866,0.00014656181291811067,0.03884195274087192
21.400000000000002,0.009186273429150953,0.0018530153133524082,0.0003168304450706062,0.0021326120955052347,0.0004213946657383146,3.446537361011386e-05,3.007531685341769e-05,2.8991335947816435e-05,0.018372546858301905,0.0037060306267048164,0.012795672573031408,0.0006336608901412124,0.0025283679944298875,6.015063370683538e-05,0.0003446537361011386,0.00014495667973908217,0.038586039992156276
21.450000000000003,0.00915034951805754,0.0018480318521894856,0.00031618685767211794,0.002110010629959857,0.00041679718743701366,3.388141673059173e-05,3.0018110083045886e-05,2.8673905672168413e-05,0.01830069903611508,0.0036960637043789712,0.012660063779759142,0.0006323737153442359,0.002500783124622082,6.003622016609177e-05,0.0003388141673059173,0.00014336952836084207,0.038332203276052364
21.5,0.009114531438860771,0.0018430154464259573,0.0003155339176102841,0.0020876585543320204,0.00041225121221327027,3.330816711741003e-05,2.9959954909574467e-05,2.8360033440549178e-05,0.018229062877721542,0.0036860308928519147,0.012525951325992123,0.0006310678352205682,0.002473507273279622,5.9919909819148934e-05,0.00033308167117410034,0.00014180016720274588,0.038080421953261764
21.55,0.009078819249833604,0.0018379667797491842,0.000314871751954932,0.002065553112731094,0.00040775618527759617,3.27454140038472e-05,2.990086300366202e-05,2.8049681249996636e-05,0.018157638499667207,0.0036759335594983684,0.012393318676386563,0.000629743503909864,0.002446537111665577,5.980172600732404e-05,0.000327454140038472,0.0001402484062499832,0.037830675623423356
21.6,0.009043213004938013,0.001832886533774915,0.00031420048924390043,0.002043691577721503,0.00040331155665034697,3.219295104423831e-05,2.9840846235666287e-05,2.7742811411442044e-05,0.018086426009876026,0.00366577306754983,0.012262149466329017,0.0006284009784878009,0.002419869339902082,5.9681692471332574e-05,0.0003219295104423831,0.0001387140570572102,0.03758294412211568
21.650000000000002,0.009007712753862456,0.0018277753878395181,0.00031352025935846826,0.0020220712500972605,0.0003989167811600643,3.1650576215861535e-05,2.9779916661170215e-05,2.7439386550300577e-05,0.018015425507724912,0.0036555507756790362,0.012132427500583562,0.0006270405187169365,0.002393500686960386,5.955983332234043e-05,0.0003165057621586153,0.0001371969327515029,0.03733720751789729
21.700000000000003,0.008972318542059274,0.0018226340188003817,0.00031283119340321604,0.0020006894586563112,0.0003945713184402554,3.1118091723111985e-05,2.9718086507018145e-05,2.7139369606931218e-05,0.01794463708411855,0.0036452680376007633,0.012004136751937868,0.0006256623868064321,0.0023674279106415327,5.943617301403629e-05,0.0003111809172311198,0.0001356968480346561,0.037093446109384955
21.75,0.00893703041078202,0.001817463100844269,0.00031213342359019615,0.001979543559974748,0.00039027463292466886,3.0595303903907066e-05,2.9655368157847673e-05,2.6842723836970656e-05,0.01787406082156404,0.003634926201688538,0.011877261359848488,0.0006242668471803923,0.0023416477975480134,5.9310736315695345e-05,0.00030595303903907067,0.0001342136191848533,0.03685164042236909
21.8,0.008901848397122674,0.0018122633053034181,0.00031142708312728985,0.0019586309381809607,0.0003860261938411221,3.0082023138268985e-05,2.9591774143103125e-05,2.654941281154572e-05,0.017803696794245347,0.0036245266106068362,0.011751785629085763,0.0006228541662545797,0.0023161571630467325,5.918354828620625e-05,0.00030082023138268985,0.00013274706405772859,0.03661177120696588
21.85,0.008866772534048807,0.001807035300479187,0.0003107123061106336,0.001937949004729809,0.00038182547520394366,2.957806375903213e-05,2.9527317124516985e-05,2.6259400417369245e-05,0.017733545068097614,0.003614070600958374,0.011627694028378854,0.0006214246122212671,0.002290952851223662,5.905463424903397e-05,0.0002957806375903213,0.0001312970020868462,0.03637381943480597
21.900000000000002,0.008831802850440622,0.001801779751473037,0.0003099892274209983,0.0019174951981768447,0.0003776719558050773,2.9083243964623073e-05,2.9462009884045805e-05,2.597265085672331e-05,0.017663605700881244,0.003603559502946074,0.011504971189061068,0.0006199784548419966,0.002266031734830464,5.892401976809161e-05,0.00029083243964623075,0.00012986325428361654,0.03613776629625878
21.950000000000003,0.008796939371127917,0.0017964973200246686,0.0003092579826240098,0.0018972669839526731,0.00037356511920390767,2.8597385733863573e-05,2.9395865312247642e-05,2.568912864733445e-05,0.017593878742255833,0.0035929946400493373,0.01138360190371604,0.0006185159652480196,0.002241390715223446,5.8791730624495285e-05,0.0002859738573386357,0.00012844564323667227,0.03590359319769247
22.0,0.008762182116926953,0.0017911886643571082,0.0003085187078740998,0.0018772618541375045,0.00036950445371585703,2.8120314742747363e-05,2.932889639708824e-05,2.5408798622144965e-05,0.017524364233853906,0.0035823773287142163,0.011263571124825027,0.0006170374157481996,0.002217026722295142,5.865779279417648e-05,0.0002812031474274736,0.00012704399311072484,0.035671281758768866
22.05,0.00872753110467721,0.0017858544390285656,0.0003077715398220807,0.0018574773272359414,0.00036548945239980196,2.7651860283142907e-05,2.926111621316355e-05,2.513162592898415e-05,0.01745506220935442,0.003571708878057131,0.011144863963415649,0.0006155430796441614,0.0021929367143988117,5.85222324263271e-05,0.00027651860283142905,0.00012565812964492076,0.03544081380977285
22.1,0.008692986347278067,0.0017804952947908788,0.00030701661552623926,0.001837910947952083,0.00036151961304436406,2.7191855183376036e-05,2.9192537911326522e-05,2.4857576030143797e-05,0.017385972694556134,0.0035609905895817575,0.011027465687712498,0.0006140332310524785,0.0021691176782661845,5.8385075822653045e-05,0.00027191855183376034,0.000124287880150719,0.035212171388976185
22.150000000000002,0.008658547853725353,0.001775111878454361,0.0003062540723668476,0.0018185602869649682,0.00035759443815311604,2.6740135730646484e-05,2.9123174708706346e-05,2.4586614701861286e-05,0.017317095707450707,0.003550223756908722,0.01091136172178981,0.0006125081447336952,0.0021455666289186964,5.824634941741269e-05,0.00026740135730646486,0.00012293307350930643,0.03498533674003481
22.200000000000003,0.008624215629147808,0.0017697048327588792,0.00030548404796399114,0.0017994229407044308,0.0003537134349287534,2.6296541595234535e-05,2.905303987910862e-05,2.4318708033714334e-05,0.017248431258295616,0.0035394096655177584,0.010796537644226584,0.0006109680959279823,0.0021222806095725203,5.810607975821724e-05,0.00026296541595234536,0.00012159354016857167,0.0347602923094196
22.25,0.008589989674843427,0.001764274796250993,0.0003047066800986178,0.0017804965311274095,0.00034987611525627566,2.5860915756454537e-05,2.8982146743785283e-05,2.4053822427930864e-05,0.017179979349686854,0.003528549592501986,0.010682979186764457,0.0006094133601972356,0.002099256691537654,5.7964293487570566e-05,0.00025860915756454537,0.00012026911213965432,0.03453702074387995
22.3,0.008555869988315699,0.0017588224031669796,0.00030392210663671235,0.001761778705494754,0.0003460819956852188,2.5433104430313035e-05,2.8910508662563336e-05,2.3791924598617405e-05,0.017111739976631398,0.003517644806333959,0.010570672232968524,0.0006078442132734247,0.002076491974111313,5.782101732512667e-05,0.00025433104430313034,0.00011895962299308702,0.03431550488793996
22.35,0.00852185656330974,0.0017533482833215904,0.0003031304654565053,0.001743267136148592,0.0003423305974109856,2.5012956998831042e-05,2.8838139025321766e-05,2.3532981570909694e-05,0.01704371312661948,0.003506696566643181,0.010459602816891551,0.0006062609309130106,0.0020539835844659137,5.767627805064353e-05,0.00025012956998831043,0.00011766490785454847,0.034095727781426645
22.400000000000002,0.008487949389848298,0.0017478530620023685,0.0003023318943786251,0.0017249595202902754,0.0003386214462553087,2.4600325940989793e-05,2.8765051243806212e-05,2.3276960680048372e-05,0.016975898779696595,0.003495706124004737,0.010349757121741653,0.0006046637887572502,0.0020317286775318522,5.7530102487612425e-05,0.0002460032594098979,0.00011638480340024186,0.033877672657029845
22.450000000000003,0.008454148454267646,0.0017423373598693755,0.00030152653109910674,0.0017068535797589697,0.000334954072645891,2.419506676526151e-05,2.869125874377135e-05,2.3023829570383297e-05,0.016908296908535292,0.003484674719738751,0.010241121478553819,0.0006030530621982135,0.002009724435875346,5.73825174875427e-05,0.0002419506676526151,0.00011511914785191648,0.03366132293789349
22.5,0.008420453739253366,0.0017368017928601734,0.00030071451312517115,0.0016889470608109193,0.0003313280115952597,2.3797037943686983e-05,2.8616774957441065e-05,2.277355619430943e-05,0.016840907478506733,0.003473603585720347,0.010133682364865516,0.0006014290262503423,0.0019879680695715583,5.723354991488213e-05,0.00023797037943686984,0.00011386778097154716,0.03344666223523779
22.55,0.008386865223875991,0.0017312469720999087,0.0002998959777136922,0.0016712377338994218,0.00032774280267887086,2.3406100847462785e-05,2.854161331627687e-05,2.2526108811137236e-05,0.016773730447751982,0.0034624939441998174,0.01002742640339653,0.0005997919554273844,0.001966456816073225,5.708322663255374e-05,0.00023406100847462785,0.00011263054405568617,0.0332336743460118
22.6,0.008353382883626548,0.0017256735038163565,0.0002990710618122704,0.0016537233934555697,0.00032419799001250364,2.3022119684002384e-05,2.846578724404524e-05,2.2281455985900767e-05,0.016706765767253096,0.003451347007632713,0.009922340360733419,0.0005981421236245408,0.0019451879400750219,5.693157448809048e-05,0.00023022119684002384,0.00011140727992950384,0.033022343250576416
22.650000000000002,0.008320006690451966,0.001720081989259775,0.00029823990200283413,0.00163640185766977,0.0003206931222289747,2.2644961435435363e-05,2.838931015017466e-05,2.2039566588105897e-05,0.016640013380903932,0.00344016397851955,0.00981841114601862,0.0005964798040056683,0.0019241587333738482,5.677862030034932e-05,0.00022644961435435362,0.00011019783294052949,0.032812653110416846
22.700000000000003,0.00828673661279035,0.0017144730246274338,0.00029740263444769105,0.0016192709682740958,0.0003172277524542106,2.227449579851077e-05,2.831219542339363e-05,2.180040979042173e-05,0.0165734732255807,0.0034289460492548675,0.009715625809644576,0.0005948052688953821,0.0019033665147252636,5.662439084678726e-05,0.00022274495798510773,0.00010900204895210865,0.0326045882658848
