Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(1),J_total_scandium
29.25,0.0014881122868942718,0.00019670258986499782,2.523037220970733e-05,2.0723951542787792e-05,2.467216575108274e-06,8.276770247020243e-09,1.4660460939809985e-06,0.0029762245737885436,0.00039340517972999563,0.00012434370925672677,5.046074441941466e-05,1.4803299450649644e-05,2.932092187961997e-06,8.276770247020243e-09,0.003562177875603539
29.3,0.0014780395240972153,0.00019518765421753799,2.5034046646830537e-05,2.0484298682539977e-05,2.4383174697670453e-06,8.149318717998085e-09,1.4544753119291682e-06,0.0029560790481944306,0.00039037530843507597,0.00012290579209523985,5.0068093293661075e-05,1.462990481860227e-05,2.9089506238583363e-06,8.149318717998085e-09,0.0035369752467795863
29.35,0.0014680407837224902,0.0001936855798479621,2.483940630189287e-05,2.0247718807613747e-05,2.4097939023617554e-06,8.024006580965229e-09,1.4430058829881073e-06,0.0029360815674449804,0.0003873711596959242,0.00012148631284568249,4.967881260378574e-05,1.4458763414170532e-05,2.8860117659762146e-06,8.024006580965229e-09,0.0035119706517771007
29.400000000000002,0.0014581154962726092,0.00019219625084961612,2.4646435815333628e-05,2.001416877317701e-05,2.3816405261644083e-06,7.900795002604606e-09,1.4316368544292207e-06,0.0029162309925452184,0.00038439250169923224,0.00012008501263906205,4.9292871630667255e-05,1.428984315698645e-05,2.8632737088584413e-06,7.900795002604606e-09,0.0034871623961750275
29.450000000000003,0.0014482630966213981,0.00019071955236865662,2.4455119968622885e-05,1.9783606090806046e-05,2.35385207700228e-06,7.779645906756605e-09,1.4203672827456525e-06,0.0028965261932427963,0.00038143910473731324,0.00011870163654483628,4.891023993724577e-05,1.412311246201368e-05,2.840734565491305e-06,7.779645906756605e-09,0.0034625488011356034
29.5,0.0014384830239834155,0.000189255370595383,2.4265443683091002e-05,1.9555988917757848e-05,2.3264233718872882e-06,7.660521958650177e-09,1.4091962335666364e-06,0.002876966047966831,0.000378510741190766,0.00011733593350654709,4.8530887366182004e-05,1.395854023132373e-05,2.818392467133273e-06,7.660521958650177e-09,0.0034381282032507417
29.55,0.0014287747218835105,0.00018780359275561017,2.4077392018763493e-05,1.9331276046429288e-05,2.2993493076696405e-06,7.543386549483287e-09,1.3981227815724648e-06,0.002857549443767021,0.00037560718551122034,0.00011598765627857573,4.8154784037526986e-05,1.3796095846017844e-05,2.7962455631449297e-06,7.543386549483287e-09,0.003413898954390057
29.6,0.0014191376381265317,0.00018636410710208404,2.38909501732016e-05,1.910942689399994e-05,2.2726248597153436e-06,7.428203781344028e-09,1.3871460104100957e-06,0.0028382752762530633,0.0003727282142041681,0.00011465656136399965,4.77819003464032e-05,1.3635749158292062e-05,2.7742920208201914e-06,7.428203781344028e-09,0.0033898594215505274
29.650000000000002,0.0014095712247671728,0.00018493680290593848,2.370610348034838e-05,1.8890401492254834e-05,2.2462450806070798e-06,7.314938452464412e-09,1.376265012609372e-06,0.0028191424495343457,0.00036987360581187696,0.000113342408953529,4.741220696069676e-05,1.347747048364248e-05,2.752530025218744e-06,7.314938452464412e-09,0.0033660079867077614
29.700000000000003,0.0014000749380799682,0.00018352157044819578,2.3522837409380594e-05,1.8674160477584073e-05,2.2202050988680385e-06,7.203556042800101e-09,1.3654788894998723e-06,0.0028001498761599363,0.00036704314089639156,0.00011204496286550444,4.704567481876119e-05,1.3321230593208231e-05,2.7309577789997447e-06,7.203556042800101e-09,0.003342343046668844
29.75,0.0013906482385294325,0.00018211830101131103,2.334113756356644e-05,1.846066508115596e-05,2.1945001177082714e-06,7.094022699927268e-09,1.354786751128387e-06,0.002781296477058865,0.00036423660202262206,0.00011076399048693577,4.668227512713288e-05,1.3167000706249628e-05,2.709573502256774e-06,7.094022699927268e-09,0.0033188630129267617
29.8,0.0013812905907403445,0.00018072688687076018,2.3160989679129174e-05,1.8249877119260416e-05,2.169125413793135e-06,6.986305225249591e-09,1.3441877161770137e-06,0.002762581181480689,0.00036145377374152037,0.0001094992627155625,4.632197935825835e-05,1.301475248275881e-05,2.6883754323540274e-06,6.986305225249591e-09,0.003295566311516368
29.85,0.0013720014634681854,0.00017934722128667405,2.298237962411686e-05,1.8041758983819724e-05,2.1440763360334346e-06,6.880371060508386e-09,1.3336809118818908e-06,0.0027440029269363707,0.0003586944425733481,0.00010825055390291835,4.596475924823372e-05,1.2864458016200607e-05,2.6673618237637817e-06,6.880371060508386e-09,0.0032724513828718952
29.900000000000002,0.0013627803295697166,0.0001779791984955168,2.2805293397278064e-05,1.7836273633063284e-05,2.119348304396832e-06,6.776188274588721e-09,1.3232654739525448e-06,0.0027255606591394333,0.0003559583969910336,0.00010701764179837971,4.561058679455613e-05,1.2716089826380991e-05,2.6465309479050896e-06,6.776188274588721e-09,0.003249516681685964
29.950000000000003,0.0013536266659737123,0.0001766227137018109,2.2629717126943823e-05,1.7633384582363567e-05,2.094936808740141e-06,6.6737255506143074e-09,1.3129405464918672e-06,0.0027072533319474246,0.0003532454274036218,0.0001058003074941814,4.5259434253887645e-05,1.2569620852440846e-05,2.6258810929837345e-06,6.6737255506143074e-09,0.0032267606767700904
30.0,0.0013445399536518375,0.00017527766306990836,2.2455637069915828e-05,1.7433055895230245e-05,2.070837407662117e-06,6.572952173324755e-09,1.3027052819167163e-06,0.002689079907303675,0.0003505553261398167,0.00010459833537138147,4.4911274139831655e-05,1.2425024445972702e-05,2.6054105638334325e-06,6.572952173324755e-09,0.0032041818509166843
30.05,0.0013355196775896752,0.00017394394371580846,2.2283039610360852e-05,1.7235252174459547e-05,2.047045727376351e-06,6.473838016728846e-09,1.2925588408791386e-06,0.0026710393551793504,0.0003478878874316169,0.00010341151304675729,4.4566079220721705e-05,1.2282274364258108e-05,2.585117681758277e-06,6.473838016728846e-09,0.0031817787007624794
30.1,0.0013265653267579092,0.0001726214536990238,2.2111911258711683e-05,1.7039938553436203e-05,2.0235574606039136e-06,6.376353532027132e-09,1.2825003921882219e-06,0.0026531306535158184,0.0003452429073980476,0.00010223963132061721,4.4223822517423366e-05,1.214134476362348e-05,2.5650007843764438e-06,6.376353532027132e-09,0.0031595497366534385
30.150000000000002,0.0013176763940836505,0.00017131009201449293,2.1942238650574357e-05,1.6847080687584902e-05,2.000368365485355e-06,6.280469735797611e-09,1.2725291127325613e-06,0.002635352788167301,0.00034262018402898587,0.00010108248412550941,4.3884477301148714e-05,1.2002210192912129e-05,2.5450582254651227e-06,6.280469735797611e-09,0.0031374934825110583
30.200000000000003,0.0013088523764219191,0.0001700097585845417,2.177400854564193e-05,1.665664474596878e-05,1.977474264511723e-06,6.186158198438577e-09,1.26264418740335e-06,0.0026177047528438383,0.0003400195171690834,9.993986847581267e-05,4.354801709128386e-05,1.1864845587070338e-05,2.5252883748067e-06,6.186158198438577e-09,0.003115608475700094
30.25,0.0013000927745272762,0.00016872035425089278,2.1607207826614796e-05,1.6468597403032136e-05,1.9548710434742387e-06,6.0933910328627485e-09,1.2528448090180894e-06,0.0026001855490545523,0.00033744070850178556,9.881158441819282e-05,4.321441565322959e-05,1.1729226260845433e-05,2.5056896180361787e-06,6.0933910328627485e-09,0.003093893266897675
30.3,0.001291397093025605,0.00016744178076672384,2.144182349812754e-05,1.628290583048475e-05,1.932554650432275e-06,6.0021408834366735e-09,1.243130178244916e-06,0.00258279418605121,0.0003348835615334477,9.76974349829085e-05,4.288364699625508e-05,1.1595327902593651e-05,2.486260356489832e-06,6.0021408834366735e-09,0.003072346419963788
30.35,0.001282764840386051,0.00016617394078877526,2.127784268568252e-05,1.6099537689325365e-05,1.910521094699329e-06,5.912380915159952e-09,1.2334995035275475e-06,0.002565529680772102,0.0003323478815775505,9.659722613595219e-05,4.255568537136504e-05,1.1463126568195972e-05,2.466999007055095e-06,5.912380915159952e-09,0.0030509665118131357
30.400000000000002,0.0012741955288931067,0.00016491673786950666,2.1115252634590016e-05,1.5918461122001588e-05,1.8887664458466117e-06,5.824084803078739e-09,1.2239520010108404e-06,0.0025483910577862134,0.0003298334757390133,9.551076673200952e-05,4.223050526918003e-05,1.133259867507967e-05,2.447904002021681e-06,5.824084803078739e-09,0.0030297521322883206
30.450000000000003,0.001265688674618854,0.00016367007644930312,2.0954040708915154e-05,1.5739644744703894e-05,1.867286832723968e-06,5.737226721928149e-09,1.214486894466965e-06,0.002531377349237708,0.00032734015289860623,9.443786846822337e-05,4.190808141783031e-05,1.1203720996343808e-05,2.42897378893393e-06,5.737226721928149e-09,0.0030087018840343678
30.5,0.0012572437973953578,0.00016243386184873146,2.079419439043157e-05,1.556305763979127e-05,1.8460784424977876e-06,5.651781335998269e-09,1.205103415222188e-06,0.0025144875947907155,0.0003248677236974629,9.337834583874761e-05,4.158838878086314e-05,1.1076470654986725e-05,2.410206830444376e-06,5.651781335998269e-09,0.002987814382374556
30.55,0.0012488604207872105,0.00016120800026084606,2.0635701277581786e-05,1.538866934834603e-05,1.8251375197055947e-06,5.567723789218654e-09,1.1958008020842641e-06,0.002497720841574421,0.00032241600052169213,9.233201609007617e-05,4.127140255516357e-05,1.0950825118233569e-05,2.3916016041685282e-06,5.567723789218654e-09,0.0029670882551875444
30.6,0.0012405380720642359,0.00015999239874354577,2.047854908444455e-05,1.5216449862855665e-05,1.8044603653270218e-06,5.4850296954566e-09,1.1865783012704417e-06,0.0024810761441284718,0.00031998479748709155,9.129869917713399e-05,4.09570981688891e-05,1.082676219196213e-05,2.3731566025408834e-06,5.4850296954566e-09,0.002946522142785785
30.650000000000002,0.0012322762821743406,0.0001587869652119803,2.0322725639708863e-05,1.5046369620019158e-05,1.7840433358708487e-06,5.40367512902384e-09,1.1774351663360667e-06,0.002464552564348681,0.0003175739304239606,9.027821772011495e-05,4.0645451279417726e-05,1.0704260015225093e-05,2.3548703326721334e-06,5.40367512902384e-09,0.0029261146977952006
30.700000000000003,0.0012240745857165214,0.0001575916084310078,2.0168218885654933e-05,1.4878399493675747e-05,1.7638828424778284e-06,5.323636615387213e-09,1.1683706581037914e-06,0.002448149171433043,0.0003151832168620156,8.927039696205449e-05,4.0336437771309865e-05,1.058329705486697e-05,2.3367413162075827e-06,5.323636615387213e-09,0.0029058645850361126
30.75,0.001215932520914027,0.000156406238007703,2.0015016877142025e-05,1.4712510787853814e-05,1.7439753500389964e-06,5.2448911220787674e-09,1.159384044593386e-06,0.002431865041828054,0.000312812476015406,8.827506472712288e-05,4.003003375428405e-05,1.0463852100233978e-05,2.318768089186772e-06,5.2448911220787674e-09,0.00288577048140541
30.8,0.0012078496295876708,0.0001552307643839158,1.986310778060316e-05,1.4548675229937726e-05,1.7243173763291804e-06,5.167416049800381e-09,1.1504746009521453e-06,0.0024156992591753417,0.0003104615287678316,8.729205137962635e-05,3.972621556120632e-05,1.0345904257975081e-05,2.3009492019042906e-06,5.167416049800381e-09,0.0028658310757599353
30.85,0.0011998254571293021,0.00015406509882888173,1.9712479873046834e-05,1.4386864963950636e-05,1.7049054911554522e-06,5.09118922371897e-09,1.1416416093858964e-06,0.0023996509142586043,0.00030813019765776347,8.632118978370381e-05,3.942495974609367e-05,1.0229432946932713e-05,2.283283218771793e-06,5.09118922371897e-09,0.0028460450688010935
30.900000000000002,0.0011918595524754267,0.0001529091534318826,1.9563121541065568e-05,1.4227052543950954e-05,1.6857363155202213e-06,5.016188884947595e-09,1.132884359090594e-06,0.0023837191049508534,0.0003058183068637652,8.536231526370573e-05,3.9126243082131136e-05,1.0114417893121327e-05,2.265768718181188e-06,5.016188884947595e-09,0.002826411172960643
30.950000000000003,0.001183951468080984,0.00015176284109495863,1.9415021279851467e-05,1.4069210927540613e-05,1.6668065207987154e-06,4.942393682208342e-09,1.1242021461845102e-06,0.002367902936161968,0.00030352568218991726,8.441526556524368e-05,3.883004255970293e-05,1.0000839124792293e-05,2.2484042923690203e-06,4.942393682208342e-09,0.0028069281122876755
31.0,0.0011761007598932777,0.00015062607552567177,1.9268167692218736e-05,1.3913313469483063e-05,1.6481128279305893e-06,4.869782663672987e-09,1.115594273641011e-06,0.0023522015197865553,0.00030125215105134353,8.347988081689837e-05,3.853633538443747e-05,9.888676967583537e-06,2.231188547282022e-06,4.869782663672987e-09,0.0027875946223367633
31.05,0.001168306987326057,0.00014949877122991988,1.9122549487633106e-05,1.3759333915428966e-05,1.6296520066253903e-06,4.798335268977313e-09,1.107060051221918e-06,0.002336613974652114,0.00029899754245983975,8.25560034925738e-05,3.824509897526621e-05,9.777912039752342e-06,2.214120102443836e-06,4.798335268977313e-09,0.002768409450057259
31.1,0.001160569713233759,0.00014838084350480305,1.8978155481248343e-05,1.3607246395747843e-05,1.6114208745816493e-06,4.728031321405205e-09,1.0985987954114532e-06,0.002321139426467518,0.0002967616870096061,8.164347837448705e-05,3.7956310962496686e-05,9.668525247489896e-06,2.1971975908229063e-06,4.728031321405205e-09,0.002749371353683742
31.150000000000002,0.0011528885038858965,0.00014727220843154022,1.8834974592949627e-05,1.3457025419463541e-05,1.5934162967193276e-06,4.658851020238695e-09,1.0902098293507628e-06,0.002305777007771793,0.00029454441686308045,8.074215251678125e-05,3.766994918589925e-05,9.560497780315966e-06,2.1804196587015257e-06,4.658851020238695e-09,0.002730479102627592
31.200000000000003,0.001145262928941605,0.00014617278286843766,1.869299584640396e-05,1.3308645868291836e-05,1.5756351844253875e-06,4.5907749332702686e-09,1.081892482773018e-06,0.00229052585788321,0.0002923455657368753,7.985187520975102e-05,3.738599169280792e-05,9.453811106552324e-06,2.163784965546036e-06,4.5907749332702686e-09,0.0027117314773696757
31.25,0.0011376925614243417,0.00014508248444390856,1.8552208368117568e-05,1.316208299077829e-05,1.5580744948122514e-06,4.523783989473712e-09,1.0736460919390904e-06,0.0022753851228486835,0.0002901649688878171,7.897249794466974e-05,3.7104416736235136e-05,9.348446968873508e-06,2.1472921838781808e-06,4.523783989473712e-09,0.0026931272693541466
31.3,0.0011301769776967347,0.00014400123154954375,1.841260138650021e-05,1.3017312396534538e-05,1.5407312299889012e-06,4.457859471829979e-09,1.0654699995737944e-06,0.0022603539553934693,0.0002880024630990875,7.810387437920723e-05,3.682520277300042e-05,9.244387379933407e-06,2.130939999147589e-06,4.457859471829979e-09,0.0026746652808833176
31.35,0.0011227157574355917,0.00014292894333323408,1.8274164230936577e-05,1.287431005057137e-05,1.5236024363444145e-06,4.392983010304646e-09,1.0573635548027032e-06,0.0022454315148711834,0.00028585788666646815,7.724586030342822e-05,3.6548328461873155e-05,9.141614618066486e-06,2.1147271096054065e-06,4.392983010304646e-09,0.002656344325013635
31.400000000000002,0.0011153084836070565,0.00014186553969234347,1.8136886330864558e-05,1.2733052267726717e-05,1.506685203843682e-06,4.329136574973489e-09,1.049326113089524e-06,0.002230616967214113,0.00028373107938468693,7.63983136063603e-05,3.6273772661729116e-05,9.040111223062092e-06,2.098652226179048e-06,4.329136574973489e-09,0.0026381632254527053
31.450000000000003,0.0011079547424419198,0.00014081094126693343,1.8000757214860517e-05,1.2593515707186983e-05,1.4899766653351075e-06,4.266302469292916e-09,1.0413570361740355e-06,0.0022159094848838395,0.00028162188253386686,7.55610942431219e-05,3.600151442972103e-05,8.939859992010646e-06,2.082714072348071e-06,4.266302469292916e-09,0.0026201208164573775
31.5,0.001100654123411084,0.00013976506943303856,1.7865766509731524e-05,1.2455677367100022e-05,1.4734739958700667e-06,4.204463323512036e-09,1.0334556920105874e-06,0.002201308246822168,0.0002795301388660771,7.473406420260014e-05,3.573153301946305e-05,8.8408439752204e-06,2.066911384021175e-06,4.204463323512036e-09,0.0026022159427328733
31.55,0.0010934062192011768,0.00013872784629599265,1.7731903939614496e-05,1.2319514579278087e-05,1.4571744120339075e-06,4.1436020882231164e-09,1.0256214547071477e-06,0.0021868124384023537,0.0002774556925919853,7.391708747566852e-05,3.546380787922899e-05,8.743046472203445e-06,2.0512429094142953e-06,4.1436020882231164e-09,0.0025844474593329425
31.6,0.0010862106256903222,0.00013769919468380656,1.759915932508235e-05,1.2185005003989283e-05,1.4410751712883005e-06,4.083702028047504e-09,1.017853704464906e-06,0.0021724212513806445,0.0002753983893676131,7.31100300239357e-05,3.51983186501647e-05,8.646451027729802e-06,2.035707408929812e-06,4.083702028047504e-09,0.0025668142315610452
31.650000000000002,0.001079066941924059,0.00013667903814059605,1.7467522582257006e-05,1.2052126624835797e-05,1.4251735713247123e-06,4.024746715453892e-09,1.0101518275184256e-06,0.002158133883848118,0.0002733580762811921,7.231275974901478e-05,3.493504516451401e-05,8.551041427948274e-06,2.020303655036851e-06,4.024746715453892e-09,0.0025493151348725397
31.700000000000003,0.0010719747700914121,0.00013566730092006072,1.733698372192931e-05,1.1920857743717474e-05,1.4094669494288194e-06,3.966720024705974e-09,1.0025152160763383e-06,0.0021439495401828243,0.00027133460184012144,7.152514646230484e-05,3.467396744385862e-05,8.456801696572916e-06,2.0050304321526766e-06,3.966720024705974e-09,0.0025319490547778593
31.75,0.0010649337155011166,0.0001346639079790135,1.72075328486859e-05,1.1791176975879212e-05,1.3939526818556588e-06,3.909606125936722e-09,9.949432682625817e-07,0.002129867431002233,0.000269327815958027,7.074706185527527e-05,3.44150656973718e-05,8.363716091133953e-06,1.9898865365251635e-06,3.909606125936722e-09,0.002514714886746692
31.8,0.001057943386557989,0.00013366878497096023,1.7079160160042862e-05,1.1663063245040635e-05,1.3786281832153182e-06,3.853389479346335e-09,9.874353880581718e-07,0.002115886773115978,0.00026733756994192046,6.997837947024382e-05,3.4158320320085724e-05,8.271769099291909e-06,1.9748707761163436e-06,3.853389479346335e-09,0.0024976115361131155
31.85,0.0010510033947394547,0.00013268185823973042,1.6951855945586362e-05,1.1536495778606734e-05,1.3634909058689939e-06,3.798054829521262e-09,9.799909852435143e-07,0.0021020067894789093,0.00026536371647946084,6.921897467164041e-05,3.3903711891172724e-05,8.180945435213963e-06,1.9599819704870286e-06,3.798054829521262e-09,0.002480637917981714
31.900000000000002,0.0010441133545722214,0.00013170305481315726,1.6825610586120007e-05,1.1411454102957861e-05,1.3485383393352073e-06,3.7435871998715755e-09,9.726094753412456e-07,0.0020882267091444427,0.00026340610962631453,6.846872461774716e-05,3.3651221172240014e-05,8.091230036011243e-06,1.9452189506824912e-06,3.7435871998715755e-09,0.0024637929571346374
31.950000000000003,0.0010372728836091035,0.00013073230239680824,1.6700414552819097e-05,1.1287918038817828e-05,1.3337680097060148e-06,3.6899718871840226e-09,9.65290279559599e-07,0.002074545767218207,0.0002614646047936165,6.772750823290697e-05,3.3400829105638195e-05,8.002608058236089e-06,1.930580559119198e-06,3.6899718871840226e-09,0.002447075587939611
32.0,0.0010304816024059972,0.0001297695293677655,1.657625840639166e-05,1.1165867696698672e-05,1.3191774790730275e-06,3.6371944562883264e-09,9.580328247362972e-07,0.0020609632048119945,0.000259539058735531,6.699520618019204e-05,3.315251681278332e-05,7.915064874438166e-06,1.9160656494725944e-06,3.6371944562883264e-09,0.0024304847542588677
32.050000000000004,0.0010237391344990016,0.00012881466476845563,1.6453132796246218e-05,1.1045283472420711e-05,1.30476434496306e-06,3.585240734834124e-09,9.508365432829636e-07,0.0020474782689980033,0.00025762932953691126,6.627170083452427e-05,3.2906265592492436e-05,7.82858606977836e-06,1.9016730865659272e-06,3.585240734834124e-09,0.0024140194093590106
32.1,0.0010170451063816963,0.00012786763830052993,1.633102845966645e-05,1.0926146042706728e-05,1.2905262397832566e-06,3.5340968081761988e-09,9.437008731300555e-07,0.0020340902127633925,0.00025573527660105986,6.555687625624037e-05,3.26620569193329e-05,7.743157438699539e-06,1.887401746260111e-06,3.5340968081761988e-09,0.0023976785158217936
32.15,0.0010103991474825556,0.00012692838031879268,1.6209936220992377e-05,1.0808436360848668e-05,1.2764608302754883e-06,3.483749014365546e-09,9.366252576723016e-07,0.0020207982949651112,0.00025385676063758536,6.485061816509201e-05,3.2419872441984754e-05,7.65876498165293e-06,1.8732505153446032e-06,3.483749014365546e-09,0.002381461045455785
32.2,0.0010038008901425207,0.00012599682182517965,1.608984699080842e-05,1.0692135652445935e-05,1.2625658169798967e-06,3.4341839392440425e-09,9.296091457146578e-07,0.0020076017802850414,0.0002519936436503593,6.415281391467561e-05,3.217969398161684e-05,7.57539490187938e-06,1.8592182914293156e-06,3.4341839392440425e-09,0.0023653659792089417
32.25,0.0009972499695927181,0.00012507289446278574,1.597075176513814e-05,1.057722541121386e-05,1.248838933707404e-06,3.3853884116404193e-09,9.226519914187687e-07,0.0019944999391854363,0.0002501457889255715,6.346335246728316e-05,3.194150353027628e-05,7.493033602244423e-06,1.8453039828375375e-06,3.3853884116404193e-09,0.0023493923070820604
32.300000000000004,0.000990746023932317,0.0001241565305099401,1.585264162464546e-05,1.0463687394860972e-05,1.23527794702101e-06,3.337349498665218e-09,9.15753254249922e-07,0.001981492047864634,0.0002483130610198802,6.278212436916583e-05,3.170528324929092e-05,7.41166768212606e-06,1.831506508499844e-06,3.337349498665218e-09,0.0023335390280430955
32.35,0.0009842886941065464,0.0001232476628743318,1.5735507733842763e-05,1.0351503621034258e-05,1.22188065572577e-06,3.290054501102799e-09,9.089123989245174e-07,0.0019685773882130927,0.0002464953257486636,6.210902172620555e-05,3.147101546768553e-05,7.33128393435462e-06,1.8178247978490347e-06,3.290054501102799e-09,0.0023178051499423515
32.4,0.0009778776238848447,0.00012234622508718209,1.5619341340305363e-05,1.0240656363330757e-05,1.2086448903672374e-06,3.2434909488980195e-09,9.021288953580155e-07,0.0019557552477696893,0.00024469245017436417,6.144393817998455e-05,3.1238682680610726e-05,7.251869342203424e-06,1.804257790716031e-06,3.2434909488980195e-09,0.0023021896894285174
32.45,0.0009715124598391649,0.00012145215129746588,1.550413377389268e-05,1.0131128147374719e-05,1.195568512738277e-06,3.197646596735693e-09,8.954022186133888e-07,0.0019430249196783298,0.00024290430259493175,6.0786768884248313e-05,3.100826754778536e-05,7.173411076429662e-06,1.7908044372267776e-06,3.197646596735693e-09,0.002286691671865548
32.5,0.0009651928513224248,0.0001205653762661815,1.5389876445975983e-05,1.0022901746959028e-05,1.1826494153940718e-06,3.1525094197107715e-09,8.887318488500595e-07,0.0019303857026448496,0.000241130752532363,6.013741048175417e-05,3.077975289195197e-05,7.095896492364431e-06,1.777463697700119e-06,3.1525094197107715e-09,0.0022713101312504024
32.550000000000004,0.0009589184504470916,0.00011968583536066682,1.5276560848672474e-05,9.915960180249635e-06,1.1698855211751695e-06,3.1080676090872293e-09,8.821172712733143e-07,0.0019178369008941833,0.00023937167072133364,5.9495761081497804e-05,3.055312169734495e-05,7.0193131270510165e-06,1.7642345425466286e-06,3.1080676090872293e-09,0.002256044110131566
32.6,0.0009526889120639266,0.00011881346454896481,1.5164178554086087e-05,9.810286706052255e-06,1.1572747827384655e-06,3.064309568143841e-09,8.755579760842132e-07,0.0019053778241278532,0.00023762692909792962,5.886172023631353e-05,3.0328357108172174e-05,6.943648696430793e-06,1.7511159521684265e-06,3.064309568143841e-09,0.002240892659528436
32.65,0.0009465038937408579,0.00011794820039423455,1.5052721213554504e-05,9.705864820139829e-06,1.1448151820959318e-06,3.021223908104789e-09,8.690534584299608e-07,0.0018930077874817158,0.0002358964007884691,5.8235188920838975e-05,3.0105442427109008e-05,6.868891092575591e-06,1.7381069168599216e-06,3.021223908104789e-09,0.0022258548388514768
32.7,0.0009403630557420072,0.00011708998004921059,1.4942180556902753e-05,9.602678251640046e-06,1.1325047301609997e-06,2.9787994441533993e-09,8.626032183547611e-07,0.0018807261114840144,0.00023417996009842117,5.761606950984028e-05,2.9884361113805505e-05,6.795028380965999e-06,1.7252064367095223e-06,2.9787994441533993e-09,0.0022109297158232006
32.75,0.0009342660610068577,0.0001162387412507091,1.4832548391703182e-05,9.500710959481747e-06,1.120341466302442e-06,2.9370251915272132e-09,8.562067607511431e-07,0.0018685321220137153,0.0002324774825014182,5.7004265756890485e-05,2.9665096783406364e-05,6.722048797814652e-06,1.7124135215022862e-06,2.9370251915272132e-09,0.0021961163663999383
32.800000000000004,0.0009282125751295564,0.00011539442231417949,1.4723816602541634e-05,9.399947128899036e-06,1.1083234579056073e-06,2.895890361692555e-09,8.498635953117422e-07,0.0018564251502591127,0.00023078884462835898,5.639968277339422e-05,2.9447633205083268e-05,6.649940747433644e-06,1.6997271906234844e-06,2.895890361692555e-09,0.002181413874694368
32.85,0.0009222022663383707,0.00011455696212830414,1.4615977150290175e-05,9.300371167992472e-06,1.0964487999409203e-06,2.8553843585969467e-09,8.435732364815586e-07,0.0018444045326767415,0.0002291139242566083,5.580222700795483e-05,2.923195430058035e-05,6.578692799645521e-06,1.6871464729631173e-06,2.8553843585969467e-09,0.002166821332898852
32.9,0.0009162348054752736,0.00011372630014964247,1.4509022071385868e-05,9.201967704345925e-06,1.0847156145394667e-06,2.8154967749976184e-09,8.373352034106614e-07,0.0018324696109505473,0.00022745260029928495,5.521180622607555e-05,2.9018044142771736e-05,6.5082936872368e-06,1.6746704068213228e-06,2.8154967749976184e-09,0.002152337841209513
32.95,0.0009103098659756769,0.00011290237639732208,1.4402943477115966e-05,9.10472158169848e-06,1.0731220505755857e-06,2.776217388864563e-09,8.311490199073553e-07,0.0018206197319513538,0.00022580475279464416,5.462832949019089e-05,2.8805886954231933e-05,6.438732303453514e-06,1.6622980398147105e-06,2.776217388864563e-09,0.002137962507751078
33.0,0.0009044271238483053,0.00011208513144777551,1.4297733552909304e-05,9.008617856670316e-06,1.0616662832563258e-06,2.7375361598565114e-09,8.250142143918017e-07,0.0018088542476966105,0.00022417026289555102,5.4051707140021894e-05,2.8595467105818607e-05,6.369997699537955e-06,1.6500284287836034e-06,2.7375361598565114e-09,0.0021236944485024836
33.050000000000004,0.0008985862576552014,0.00011127450642952115,1.4193384557633729e-05,8.913641795541456e-06,1.05034651371763e-06,2.6994432258682097e-09,8.189303198500774e-07,0.0017971725153104027,0.0002225490128590423,5.348185077324874e-05,2.8386769115267458e-05,6.30207908230578e-06,1.6378606397001548e-06,2.6994432258682097e-09,0.0021095327872231937
33.1,0.0008927869484918816,0.00011047044301799104,1.4089888822899904e-05,8.819778871082882e-06,1.0391609686271726e-06,2.661928899647501e-09,8.128968737886898e-07,0.0017855738969837632,0.0002209408860359821,5.291867322649729e-05,2.8179777645799808e-05,6.2349658117630354e-06,1.6257937475773796e-06,2.661928899647501e-09,0.002095476655380283
33.15,0.0008870288799676184,0.00010967288343040178,1.398723875237099e-05,8.727014759438637e-06,1.0281078997936833e-06,2.624983665480731e-09,8.069134181895241e-07,0.0017740577599352368,0.00021934576686080356,5.236208855663182e-05,2.797447750474198e-05,6.1686473987621e-06,1.6138268363790481e-06,2.624983665480731e-09,0.0020815251920762207
33.2,0.0008813117381858674,0.0001088817704206711,1.3885426821078555e-05,8.635335337058434e-06,1.017185583782687e-06,2.5885981759450627e-09,8.00979499465233e-07,0.0017626234763717349,0.0002177635408413422,5.18120120223506e-05,2.777085364215711e-05,6.1031135026961214e-06,1.601958998930466e-06,2.5885981759450627e-09,0.002067677543977388
33.25,0.0008756352117248329,0.00010809704727437883,1.3784445574744512e-05,8.54472667767973e-06,1.006392321538528e-06,2.5527632487261398e-09,7.950946684150591e-07,0.0017512704234496658,0.00021619409454875767,5.126836006607838e-05,2.7568891149489025e-05,6.0383539292311686e-06,1.5901893368301182e-06,2.5527632487261398e-09,0.002053932865243301
33.300000000000004,0.0008699989916181605,0.00010731865780377074,1.3684287629108922e-05,8.455175049358307e-06,9.957264380125581e-07,2.5174698634997166e-09,7.892584801810824e-07,0.001739997983236321,0.00021463731560754148,5.073105029614984e-05,2.7368575258217844e-05,5.974358628075349e-06,1.5785169603621647e-06,2.5174698634997166e-09,0.002040290317456531
