Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_C
17.3,0.00014916426697368754,7.516724187657132e-06,7.969354744617319e-08,0.0003135213694175817
17.35,0.00014690055589793995,7.398794159731376e-06,7.800642910874417e-08,0.00030875471297356013
17.400000000000002,0.00014467618591958249,7.282993495390737e-06,7.635916765362646e-08,0.00030407107716525373
17.45,0.0001424903898124547,7.169278806672489e-06,7.475072453879703e-08,0.00029946883868733193
17.5,0.00014034241687843954,7.057607688500636e-06,7.318009079394291e-08,0.0002949464093154682
17.55,0.0001382315325591485,6.947938694221529e-06,7.164628610719797e-08,0.0002905022350789545
17.6,0.00013615701805744685,6.840231311802038e-06,7.014835794228106e-08,0.00028613479545438233
17.650000000000002,0.0001341181699685552,6.734445940671059e-06,6.868538068494918e-08,0.0002818426025798224
17.7,0.0001321142999204676,6.630543869185524e-06,6.725645481772485e-08,0.0002776242004889417
17.75,0.00013014473422343393,6.528487252702698e-06,6.586070612189039e-08,0.0002734781643645171
17.8,0.0001282088135282646,6.428239092241268e-06,6.449728490578556e-08,0.00026940309981082327
17.85,0.00012630589249321757,6.329763213714011e-06,6.316536525847718e-08,0.0002653976421443801
17.900000000000002,0.00012443533945923893,6.233024247715615e-06,6.186414432790671e-08,0.0002614604557025649
17.95,0.00012259653613333276,6.1379876098495865e-06,6.059284162265532e-08,0.00025759023316961
18.0,0.0001207888772798418,6.0446194815787e-06,5.9350698336497294e-08,0.000253785694919514
18.05,0.00011901177041942956,5.952886791584036e-06,5.813697669494517e-08,0.0002500455883754171
18.1,0.00011726463553555574,5.862757197617887e-06,5.695095932301787e-08,0.0002463686873849933
18.150000000000002,0.00011554690478824742,5.774199068836506e-06,5.579194863349335e-08,0.00024275379161143483
18.2,0.00011385802223497133,5.687181468598958e-06,5.4659266234934096e-08,0.00023919972593961042
18.25,0.00011219744355841795,5.601674137718764e-06,5.355225235879978e-08,0.00023570533989699104
18.3,0.00011056463580101631,5.5176474781555576e-06,5.247026530498804e-08,0.0002322695070889537
18.35,0.00010895907710599882,5.435072537134144e-06,5.141268090516713e-08,0.00022889112464807626
18.400000000000002,0.00010738025646484494,5.353920991678958e-06,5.03788920032886e-08,0.0002255691126970544
18.45,0.00010582767347093492,5.274165133552145e-06,4.9368307952690154e-08,0.0002223024138248795
18.5,0.00010430083807924945,5.195777854583872e-06,4.83803541292209e-08,0.00021908999257592507
18.55,0.00010279927037195817,5.1187326323839046e-06,4.7414471459842036e-08,0.00021593083495160384
18.6,0.00010132250032974007,5.043003516423643e-06,4.647011596617404e-08,0.00021282394792425976
18.650000000000002,9.987006760868748e-05,4.968565114478316e-06,4.554675832248402e-08,0.00020976835896297657
18.7,9.844152132264689e-05,4.895392579419246e-06,4.464388342762353e-08,0.00020676311557098754
18.75,9.703641983085436e-05,4.823461596346395e-06,4.3760989990442994e-08,0.0002038072848343824
18.8,9.565433053072882e-05,4.752748370051774e-06,4.289759012822929e-08,0.00020089995298181763
18.85,9.429482965568714e-05,4.6832296128044456e-06,4.205320897772777e-08,0.00019804022495493862
18.900000000000002,9.295750207785204e-05,4.614882532448275e-06,4.122738431832603e-08,0.0001952272239892373
18.95,9.164194111552538e-05,4.547684820803746e-06,4.0419666206991215e-08,0.00019246009120507226
19.0,9.034774834530296e-05,4.481614642365437e-06,3.962961662456762e-08,0.0001897379852085859
19.05,8.907453341871235e-05,4.416650623287062e-06,3.8856809133057246e-08,0.00018706008170226495
19.1,8.782191388325519e-05,4.352771840646095e-06,3.810082854351556e-08,0.0001844255731048896
19.150000000000002,8.658951500774166e-05,4.289957811980379e-06,3.736127059421151e-08,0.0001818336681806325
19.200000000000003,8.537696961180647e-05,4.2281884850892265e-06,3.663774163871121e-08,0.00017928359167706883
19.25,8.418391789949902e-05,4.167444228091815e-06,3.592985834355682e-08,0.00017677458397186878
19.3,8.301000729684285e-05,4.10770581973582e-06,3.5237247395224815e-08,0.0001743059007279478
19.35,8.185489229326402e-05,4.048954439949557e-06,3.4559545216058633e-08,0.0001718768125568593
19.400000000000002,8.071823428678795e-05,3.991171660630922e-06,3.3896397688879983e-08,0.0001694866046902155
19.450000000000003,7.95997014329099e-05,3.934339436666782e-06,3.3247459889995276e-08,0.00016713457665893338
19.5,7.849896849704506e-05,3.878440097176566e-06,3.261239583032283e-08,0.0001648200419801039
19.55,7.74157167104669e-05,3.82345633697398e-06,3.199087820437583e-08,0.0001625423278512905
19.6,7.634963362964652e-05,3.7693712082410406e-06,3.138258814684599e-08,0.0001603007748520688
19.650000000000002,7.530041299890518e-05,3.7161681124086295e-06,3.078721499654045e-08,0.0001580947366526207
19.700000000000003,7.426775461629739e-05,3.663830792238098e-06,3.0204456067434295e-08,0.00015592357972920583
19.75,7.325136420264274e-05,3.612343324098518e-06,2.9634016426608767e-08,0.00015378668308633573
19.8,7.225095327362662e-05,3.5616901104343357e-06,2.9075608678852996e-08,0.00015168343798547962
19.85,7.126623901489367e-05,3.511855872418401e-06,2.8528952757715085e-08,0.00014961324768013957
19.900000000000002,7.02969441600575e-05,3.46282564278538e-06,2.799377572279531e-08,0.00014757552715713136
19.950000000000003,6.934279687155449e-05,3.4145847588408046e-06,2.7469811563081837e-08,0.00014556970288391675
20.0,6.840353062427011e-05,3.3671188556410907e-06,2.6956801006135722e-08,0.00014359521256183467
20.05,6.747888409186827e-05,3.3204138593399893e-06,2.6454491332938576e-08,0.0001416515048850824
20.1,6.656860103575706e-05,3.2744559806971248e-06,2.5962636198223122e-08,0.00013973803930530482
20.150000000000002,6.5672430196624e-05,3.2292317087442897e-06,2.548099545611226e-08,0.0001378542858016488
20.200000000000003,6.479012518847796e-05,3.1847278046053967e-06,2.500933499089859e-08,0.00013599972465614852
20.25,6.392144439513498e-05,3.140931295466036e-06,2.4547426552802188e-08,0.00013417384623430763
20.3,6.30661508690873e-05,3.097829468688713e-06,2.4095047598549155e-08,0.00013237615077074912
20.35,6.222401223269758e-05,3.0554098660700047e-06,2.3651981136619747e-08,0.0001306061481598084
20.400000000000002,6.139480058165937e-05,3.0136602782358662e-06,2.3218015577019415e-08,0.0001288633577509445
20.450000000000003,6.0578292390669255e-05,2.9725687391715504e-06,2.279294458543076e-08,0.00012714730814885247
20.5,5.9774268421255614e-05,2.932123520882617e-06,2.2376566941609648e-08,0.00012545753701815967
