Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(1),J_total_Nh_relativistic
26.35,0.004491465107572676,0.006846659438972656,0.007671753580332995,0.009164994992395332,0.0030936382644800686,0.0038576669794870362,0.0020733099686773035,0.008164632341199003,0.007667272086243851,0.0010031085026468538,0.0024096309641618804,0.001350056902849833,0.00187354542740244,0.001945000038838398,0.001692936634723344,0.0015389884473851413,0.0003886798320213352,0.0008215000586365558,0.0005056321140320679,0.00043335559238351574,0.000456253752339944,0.0003967013602029169,0.00035804923020502316,0.00010555344517886282,0.00018818330932977514,0.00010502895411756123,4.942378047810055e-05,4.648877523661389e-05,1.202111065910432e-05,9.225959727812303e-06,0.24507308474705972
26.400000000000002,0.0044897712886307955,0.0068218939907020645,0.007666053353322344,0.009151449844768646,0.0030934822833782734,0.00382818678540538,0.002059235926999193,0.008130364496828817,0.007631574768919703,0.0009985398791989481,0.0023960156507928454,0.0013368026151779375,0.001871766487767907,0.001941799524645196,0.001676358341700189,0.0015234827710663289,0.00038522054233608097,0.0008179421702613667,0.0005007705018294503,0.0004332975308475873,0.00045595459313239737,0.0003930132344065282,0.0003546050442641035,0.00010448091167274339,0.00018745336847819256,0.00010403213396996183,4.9421703886552845e-05,4.646668950876417e-05,1.189602533999775e-05,9.19094298756856e-06,0.24405533384684996
26.450000000000003,0.004488075254178272,0.006797183209287715,0.007660338494134262,0.009137887528011906,0.003093308070273976,0.0037989156465690777,0.002045362028938218,0.008096183325301303,0.007595988617015394,0.0009940895104111913,0.002382405876286485,0.0013236683856528068,0.0018699477191120263,0.0019385564336067875,0.0016599434690217458,0.0015081344712034653,0.0003818319368974021,0.0008143661019011696,0.000495943802717376,0.00043323365853843574,0.00045564456318277765,0.00038935790306682223,0.0003511927812375548,0.00010342902129098491,0.00018671787842649887,0.0001030418892172973,4.941920942437948e-05,4.644355738626527e-05,1.1773305430376519e-05,9.155598845737717e-06,0.2430429996758825
26.5,0.004486377009067205,0.0067725272117145,0.0076546090478904465,0.009124308227409077,0.0030931147436515,0.0037698528408167983,0.002031686307173876,0.008062089232572971,0.00756051391925137,0.0009897553657163168,0.002368802844346327,0.0013106539644516188,0.0018680891763686314,0.001935271119513835,0.0016436904542971957,0.0014929419912843125,0.00037851308331067517,0.0008107724101863562,0.000491152156142158,0.00043316376465287333,0.00045532360727677974,0.0003857351208434653,0.00034781218475846674,0.00010239752468832395,0.00018597696935570285,0.00010205826338154635,4.941626390785239e-05,4.641937003473871e-05,1.1652931887849132e-05,9.119903995282475e-06,0.24203604824914823
26.55,0.00448467655815209,0.006747926113165232,0.007648865059962907,0.0091107121282409,0.0030929014410343353,0.003740997639593084,0.0020182068030349908,0.00802808261677436,0.007525150955712729,0.000985535431108824,0.0023552077434408534,0.00129775908557924,0.0018661909266482724,0.0019319439429625333,0.0016275977485240816,0.001477903788807159,0.00037526305199542167,0.0008071616495018098,0.00048639569191410325,0.0004330876466960395,0.0004549916762146186,0.0003821446430887973,0.0003444629995232342,0.00010138617265431185,0.00018523077145184765,0.00010108129777942805,4.941283541025316e-05,4.639412006115466e-05,1.1534887350972267e-05,9.083859296656277e-06,0.24103444585245704
26.6,0.0044829739062897936,0.006723380027026821,0.0076431065759718095,0.009097099415777006,0.0030926673187999035,0.0037123493080869993,0.0020049215666092493,0.007994163868256294,0.007489899997918343,0.0009814277092867509,0.002341621746765816,0.001284983467240687,0.0018642530488981028,0.0019285752710657249,0.0016116638160111978,0.0014630183351892448,0.00037208091640060373,0.0008035343718201753,0.0004816745303734186,0.0004330051103074296,0.000454648726651081,0.00037858622587695146,0.00034114497131408953,0.00010039471619145781,0.00018447941484821026,0.00010011103155796152,4.940889314210045e-05,4.636780056144981e-05,1.1419152583013692e-05,9.047491853890278e-06,0.2400381590291808
26.650000000000002,0.004481269058339525,0.006698889064896476,0.007637333641783312,0.009083470275268056,0.0030924115519944326,0.003683907105369744,0.0019918286568496564,0.007960333369636462,0.007454761308890099,0.000977430219785379,0.002328046012212435,0.0012723268122097693,0.001862275633567767,0.001925165477170213,0.0015958871343009784,0.0014482841156749143,0.0003689657532130926,0.0007998911265412031,0.00047698878255544955,0.0004329159690893833,0.00045429472093843183,0.0003750596260319989,0.00033785784702071886,9.942290659112201e-05,0.00018372302956937158,9.91475017300186e-05,4.940440731272033e-05,4.6340404198441556e-05,1.1305703534351608e-05,9.010848324616176e-06,0.23904715455960865
26.700000000000003,0.004479562019162804,0.006674453336587947,0.007631546303507407,0.009069824891937944,0.0030921333341479753,0.0036556702845312503,0.00197892614167794,0.00792659149584637,0.007419735143222295,0.0009735409991030412,0.002314481682341345,0.0012597888081938935,0.001860258782281223,0.0019217149405801892,0.0015802661940914336,0.0014336996292435367,0.0003659166425594272,0.0007962324603370449,0.00047233855035519495,0.00043282004443802107,0.0004539296269721456,0.00037156460115514477,0.0003346013746609933,9.847049550719437e-05,0.00018296174547712045,9.819074320978143e-05,4.9399349016407944e-05,4.631192262302773e-05,1.119450999497149e-05,8.97398168817348e-06,0.23806139943913196
26.75,0.004477852793623437,0.0066500729501378095,0.007625744607495757,0.00905616345097604,0.0030918318770896016,0.0036276380928157523,0.001966212098084951,0.007892938614178599,0.007384821747151159,0.0009697581008191847,0.0023009298843621336,0.0012473691281949934,0.0018582026075144242,0.0019182240462866792,0.0015647994991576564,0.0014192633885172186,0.0003629326682009732,0.0007925589170033728,0.0004677239266910398,0.0004327171653766156,0.00045355341803943015,0.0003681009096509955,0.0003313753034008362,9.753723502759298e-05,0.00018219569221815564,9.724078884802414e-05,4.9393690181893604e-05,4.628234644713205e-05,1.1085536273270333e-05,8.936935906734238e-06,0.23708086086196992
26.8,0.0044761413865874854,0.0066257480118117685,0.007619928600339528,0.00904248613752948,0.0030915064107627952,0.0035998097717563076,0.001953684612228077,0.007859375084334397,0.0073500213586244634,0.0009660795957048501,0.0022873917301183193,0.001235067430866551,0.0018561072322787972,0.0019146931847029143,0.001549485566272922,0.0014049739196683295,0.0003600129177225939,0.0007888710373161989,0.0004631449956676502,0.00043260716839138525,0.000453166072670513,0.00036466831075291105,0.00032817938357324565,9.662287774361574e-05,0.00018142499917354982,9.629766946716456e-05,4.938740360397621e-05,4.625166579792159e-05,1.0978743669489591e-05,8.89973359514307e-06,0.23610550621534052
26.85,0.004474427802923239,0.00660147862611102,0.007614098328867221,0.009028793136695508,0.003091156183041083,0.0035721845573082993,0.0019413417795257268,0.007825901258471572,0.007315334207371263,0.0009625035718257257,0.0022738683160776364,0.0012228833608666952,0.0018539727898104407,0.001911122751405543,0.001534322925129427,0.0013908297623268784,0.0003571564827149475,0.0007851693588942722,0.0004586018327379828,0.0004324898972696953,0.0004527675744926578,0.0003612665645474618,0.00032501336669648874,9.572717681718013e-05,0.00018064979540994032,9.536141389606797e-05,4.938046304736477e-05,4.6219871287928835e-05,1.087409393289099e-05,8.862370716899215e-06,0.2351353030854407
26.900000000000002,0.004472712047501185,0.006577264895778625,0.007608253840142509,0.00901508463351386,0.003090780459543926,0.00354476167998187,0.0019291817047488945,0.007792517481252675,0.0072807605149716945,0.0009590281346379269,0.002260360723327467,0.001210816549207335,0.001851799423264979,0.001907513146881586,0.0015193101182586696,0.0013768294694877507,0.0003543624589505181,0.000781454416066932,0.00045409450486435333,0.0004323652029406522,0.00045235791208687946,0.00035789543199799825,0.00032187700549147607,9.484988604598288e-05,0.0001798702096324094,9.443204900461844e-05,4.937284338500145e-05,4.618695508988721e-05,1.077155258492161e-05,8.824819901642822e-06,0.2341702192725737
26.950000000000003,0.004470994125193983,0.006553106921805932,0.007602395181462062,0.009001360812959205,0.003090378523452899,0.003517540364973316,0.0019172025021098567,0.007759224089893464,0.007246300494926852,0.0009556514070766586,0.0022468700175752926,0.0011988666135993222,0.0018495872854179972,0.0019038647762810513,0.0015044457009515187,0.0013629716074178397,0.0003516299465534937,0.0007777267397472968,0.0004496230706785214,0.00043223294331807584,0.0004519370788473267,0.00035455467496735423,0.00031877005389833064,9.399075992661367e-05,0.00017908637013901746,9.350959973809721e-05,4.9364520716738964e-05,4.615291175851903e-05,1.0671091046813318e-05,8.78704117214944e-06,0.23321022280972903
27.0,0.004469274040876434,0.006529004803439025,0.007596522400353379,0.008987621859933617,0.0030899496753281895,0.0034905198322954236,0.001905402295348031,0.0077260214142116385,0.0072119543527287295,0.0009523715296379108,0.0022333972491540223,0.001187033158793617,0.0018473365383709932,0.0019001780491751156,0.0014897282411779863,0.0013492547555630937,0.0003489580501636009,0.0007739868573106736,0.00044518758064074506,0.00043209298314583343,0.0004515050728432995,0.0003512440562397007,0.0003156922670921631,9.314955371565499e-05,0.00017829840477695075,9.259408915141115e-05,4.9355472416107465e-05,4.611773851197335e-05,1.0572686903363421e-05,8.748996601855282e-06,0.23225528197786194
27.05,0.004467551799425454,0.0065049586381852,0.007590635544572612,0.008973867959259115,0.003089493232925439,0.0034636992969067364,0.001893779217813026,0.007692909776675827,0.007177722285930194,0.0009491866604533377,0.002219943453032054,0.0011753157769184355,0.001845047353262773,0.0018964533793197887,0.0014751563195067286,0.0013356775064554973,0.00034634587909400464,0.0007702352924780671,0.0004407880771977608,0.0004319451938455194,0.00045106189668387006,0.0003479633395415705,0.00031264340149806915,9.232602348880056e-05,0.00017750644090024577,9.168553844319852e-05,4.934567707373686e-05,4.608143485255488e-05,1.0476322233686375e-05,8.710664289202082e-06,0.23130536531227477
27.1,0.004465827405720043,0.006480968521819489,0.007584734662102399,0.008960099295670243,0.0030890085310129553,0.0034370779688397764,0.0018823314125449302,0.007659889492454832,0.007143604484215014,0.0009460949753584713,0.0022065096488279533,0.0011637140478123783,0.001842719909986225,0.0018926911844249733,0.001460728529024313,0.0013222384656200207,0.00034379254748338474,0.0007664725652046793,0.0004364245949396533,0.00043178945336646326,0.0004506075573850754,0.00034471228956208243,0.0003096232148053724,9.151992619802577e-05,0.000176710605329053,9.078396698981097e-05,4.933511433967492e-05,4.604400161794025e-05,1.0381980550997385e-05,8.672047294087584e-06,0.2303604415973849
