Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_5d3/2(1),J_6s1/2(2),J_total_Ce_relativistic
24.55,0.008661467161152396,0.0012886604496605881,0.0067347819090656106,0.006110744322376863,0.00046573417595572166,0.0016873245583215808,0.0016452939015730017,0.0008075373103985885,0.0007442532912274039,0.000138811407423024,0.00037753442622086005,0.00037348989779520896,0.00018928026884573878,0.00017448377678974886,0.00017448377678974886,2.655264629864638e-05,5.732832940865149e-05,5.566453754738323e-05,1.1980342932161897e-05,2.269911467413165e-06,0.08113631046119464
24.6,0.008646563697337342,0.0012853678561307589,0.0066991342655503515,0.006075202586971409,0.00046060207654335375,0.0016808391961967734,0.0016376618768240627,0.0007982856230035741,0.0007355562284273736,0.00013701272356065743,0.00037629939882798,0.00037193251311516315,0.00018711455451380884,0.00017244532194706424,0.00017244532194706424,2.6198537392035628e-05,5.7148277201558734e-05,5.5438324718623254e-05,1.1843091885181026e-05,2.2395554919900804e-06,0.08070809219174112
24.650000000000002,0.008631665772551823,0.00128216064342445,0.006663647766252329,0.006039842740409134,0.0004555650472372116,0.00167434646354855,0.001630036342225017,0.0007891455689332529,0.0007269660149146651,0.0001352460328023309,0.00037505892474332667,0.0003703730001900379,0.0001849746485148259,0.0001704316518832575,0.0001704316518832575,2.5850677955516384e-05,5.6967273675746025e-05,5.521167656159241e-05,1.1707495419072152e-05,2.2097141020873764e-06,0.08028270357344905
24.700000000000003,0.008616773494532305,0.0012790372257704583,0.006628322109055547,0.006004664259621049,0.0004506217102367337,0.0016678469205650293,0.0016224178103952883,0.0007801157562499998,0.0007184812945666749,0.00013351088806652582,0.00037381316400991504,0.0003688115217459205,0.0001828602400490659,0.0001684424615251375,0.0001684424615251375,2.550898128394476e-05,5.6785343989624246e-05,5.4984618763737826e-05,1.1573578212818702e-05,2.1803321643415316e-06,0.07986012254418944
24.75,0.008601886970527713,0.0012759960372595047,0.006593156986176176,0.005969666616875172,0.0004457707017001891,0.0016613411207032855,0.0016148067853392115,0.0007711948105007838,0.0007101007286266478,0.0001318068464283574,0.00037256227547742256,0.0003672482383863593,0.00018077102191079133,0.00016647744943196107,0.00016647744943196107,2.5173361457107746e-05,5.660251315444962e-05,5.475717670580876e-05,1.1441337178239593e-05,2.151384448942238e-06,0.07944032727104067
24.8,0.008587006307299215,0.001273035531680688,0.006558152084262012,0.005934849279887296,0.00044101067171568414,0.0016548296106837488,0.001607203762502103,0.0007623813745051566,0.0007018229954879248,0.0001301334691271314,0.00037130641677392615,0.0003656833085907419,0.0001787066904532844,0.00016453631775785007,0.00016453631775785007,2.4843733343198842e-05,5.64188060156579e-05,5.452937542865399e-05,1.1310734930042542e-05,2.1228826981102407e-06,0.07902329615533528
24.85,0.008572131611120023,0.001270154182358042,0.006523307084491124,0.005900211711930603,0.0004363402842689276,0.0016483129304873075,0.001599609228827803,0.0007536741081454989,0.0006936467904805834,0.00012849032157226246,0.00037004574427918857,0.0003641168887136802,0.00017666694555398973,0.00016261877221439516,0.00016261877221439516,2.4520012602147996e-05,5.6234247237040266e-05,5.430123960663109e-05,1.1181707619966014e-05,2.0948673767154145e-06,0.07860900782151718
24.900000000000002,0.008557262987775203,0.0012673504819872194,0.00648862166266964,0.005865753371944049,0.00043175821720785985,0.001641791613355005,0.001592023662817601,0.0007450716881594995,0.0006855708256604428,0.00012687697334760477,0.000368780413099446,0.000362549132985361,0.00017465149057977212,0.00016072452203344856,0.00016072452203344856,2.4202115688641934e-05,5.6048861292231854e-05,5.407279353932346e-05,1.1054183592997141e-05,2.0673877437214463e-06,0.07819744109371518
24.950000000000003,0.00854240054256151,0.0012646229424723373,0.006454095489328701,0.005831473714639598,0.0004272631622042593,0.0016352661857902528,0.0015844475345904825,0.0007365728079348611,0.0006775938296004259,0.00012529299821424902,0.0003675105770436515,0.0003609801935128252,0.000172660032352302,0.00015885327993011306,0.00015885327993011306,2.388995985463949e-05,5.5862672465237223e-05,5.384406116631381e-05,1.092810504100779e-05,2.040478713430821e-06,0.07778857496922588
25.0,0.008527544380287227,0.0012619700947630078,0.006419728229820584,0.00579737219060826,0.0004228538247124299,0.0016287371675634636,0.001576881305944618,0.0007281761773062172,0.0006697145471842553,0.0001237379741118358,0.0003662363886011295,0.0003594102202821392,0.00017069228111357758,0.0001570047620659317,0.0001570047620659317,2.3583463151224594e-05,5.567570485806117e-05,5.36150661004264e-05,1.0803443842455312e-05,2.0141441115751683e-06,0.07738238859925974
25.05,0.008512694605272033,0.0012593904886915807,0.006385519544413966,0.005763448246424954,0.00041852892392507364,0.0016222050717190214,0.001569325430420028,0.0007198805223542409,0.0006619317394024668,0.00012221148315843508,0.0003649579989205972,0.00035783936116142047,0.00016874795049159287,0.00015517868801228298,0.00015517868801228298,2.3282544429741898e-05,5.548798240045837e-05,5.3385831666936176e-05,1.0680205335679427e-05,1.9883529084643716e-06,0.07697886128370714
25.1,0.008497851321346886,0.0012568826928106291,0.006351469088388372,0.005729701324752215,0.0004142871927264526,0.0016156704045845063,0.0015617803533623602,0.0007116845852069405,0.0006542441831507276,0.00012071311164904193,0.00036367555779051147,0.00035626776190468426,0.00016682675746616254,0.00015337478071398964,0.00015337478071398964,2.298712334229191e-05,5.529952885568571e-05,5.31563809330895e-05,1.055841873938364e-05,1.9630494247607023e-06,0.07657797248043113
25.150000000000002,0.008483014631853903,0.0012544452942306978,0.006317576512127761,0.005696130864442713,0.0004101273776429349,0.0016091336657820877,0.001554246511987705,0.000703587123843115,0.0006466506710304326,0.00011924245005273402,0.0003623892136206981,0.0003546955661564753,0.00016492842233490831,0.0001515927664531454,0.0001515927664531454,2.2697120341771965e-05,5.511036781750244e-05,5.292673671537331e-05,1.0438118281932191e-05,1.9381729612703644e-06,0.07617970182388391
25.200000000000003,0.008468184639646286,0.0012520768984583429,0.006283841461213276,0.005662736300640624,0.0004060482387910257,0.0016025953482420073,0.001546724335448395,0.0006955869118979631,0.0006391500111515683,0.00011779909300853913,0.00036109911342522373,0.00035312291545725236,0.00016305266867941448,0.0001498323748131683,0.0001498323748131683,2.2412456681692413e-05,5.492052269706958e-05,5.269692156031374e-05,1.0319322710211258e-05,1.9136789447770865e-06,0.0757840291448381
25.25,0.008453361447088234,0.0012497761292344861,0.006250263576515158,0.005629517064881838,0.0004020485498229761,0.0015960559382180788,0.001539214244899722,0.0006876827384708278,0.0006317410269378226,0.00011638263932005784,0.0003598054028064709,0.00035154994924949324,0.00016119922333155626,0.00014809333864308788,0.00014809333864308788,2.2133054415948747e-05,5.473001670254763e-05,5.246695770504422e-05,1.020202128566789e-05,1.8895534379024747e-06,0.07539093448309954
25.3,0.008438545156054892,0.0012475416283731081,0.006216842494283805,0.005596472585193005,0.00039812709787006233,0.0015895159153051191,0.001531716653567512,0.000679873407935058,0.0006244225569339223,0.00011499269194888517,0.000358508225940376,0.0003499768048844882,0.0001593678163400032,0.00014637539402207212,0.00014637539402207212,2.185883639860514e-05,5.453887281743663e-05,5.2236867032367424e-05,1.0086171580539517e-05,1.865815566598568e-06,0.0750003980877868
25.35,0.008423735867932304,0.0012453720556003037,0.006183577846240011,0.005563602286189455,0.00039428268348362856,0.0015829757524582493,0.001524231966816508,0.0006721577397499799,0.0006171934546151843,0.00011362885800687622,0.0003572077255627945,0.00034840361762979356,0.0001575581809369015,0.0001446782802242025,0.0001446782802242025,2.1589726283589994e-05,5.4347113784703996e-05,5.2006671038073466e-05,9.971709640457649e-06,1.842507107872545e-06,0.07461240040443709
25.400000000000002,0.008408933683617389,0.0012432660883937203,0.006150469259664346,0.00553090558917195,0.000390514120573977,0.0015764359160139812,0.001516760582219492,0.000664534568274951,0.0006100525881992555,0.00011229074874729631,0.00035590404295695357,0.0003468305206773139,0.00015577005350473486,0.00014300173968350007,0.00014300173968350007,2.132564852408142e-05,5.415476210199785e-05,5.1776390824403934e-05,9.858568308120713e-06,1.8196735026294485e-06,0.07422692205342453
25.450000000000003,0.008394138703517922,0.0012412224218224044,0.006117516357485701,0.005498381912222311,0.00038682023634719584,0.0015698968657130276,0.0015093028896271043,0.0006570027425854902,0.0006029988404600277,0.00011097797955489816,0.00035459731794195814,0.00034525764515198686,0.0001540031735433682,0.00014134551795920848,0.00014134551795920848,2.106652837132698e-05,5.3961840029299397e-05,5.154604712397536e-05,9.746696532525565e-06,1.7973438945805391e-06,0.07384394380777705
25.5,0.00837935102755254,0.001239239768387074,0.006084718758368998,0.00546603067029791,0.0003831998712400068,0.0015633590547247658,0.0015018592712383006,0.0006495611262914643,0.0005960311085437083,0.00010969016993496606,0.0003532876888623135,0.00034368512012104293,0.0001522572836372768,0.0001397093637013367,0.0001397093637013367,2.0812291872716852e-05,5.3768369605651265e-05,5.131566034671281e-05,9.636072336120208e-06,1.7755179589146504e-06,0.07346344657851755
25.55,0.008364570755150758,0.0012373168578608401,0.0060520760768020525,0.005433851275325026,0.00037965187885271483,0.0015568229296732846,0.0014944301016713978,0.0006422085973573114,0.0005891483037870251,0.00010842694350136561,0.0003519752925784306,0.000342113072603813,0.0001505321294229647,0.00013809302861646274,0.00013809302861646274,2.0562865869091637e-05,5.357437266790407e-05,5.1085250632937205e-05,9.526704684878543e-06,1.754164278480569e-06,0.07308541141211451
25.6,0.008349797985253003,0.0012354524371303974,0.006019587923181615,0.005401843136291094,0.0003761751258803427,0.0015502889306649578,0.001487015748035664,0.0006349440479242961,0.0005823493515375539,0.00010718792796363863,0.00035066026445808074,0.0003405416275820612,0.00014882745955657994,0.000136496267433802,0.000136496267433802,2.0318177991456566e-05,5.3379870863241856e-05,5.085483789250324e-05,9.41862377671087e-06,1.7332303591710182e-06,0.07270981949952728
25.650000000000002,0.00833503281631066,0.0012336452700377018,0.005987253903898561,0.0053700056593358235,0.00037276849204202436,0.0015437574913174722,0.0014796165700033971,0.0006277663841347648,0.0005756331909761408,0.00010597275511317829,0.0003493427383687665,0.00033897090801081553,0.00014714302568172974,0.0001349188378715391,0.0001349188378715391,2.0078156657415887e-05,5.3184885649182014e-05,5.0624441814328966e-05,9.311863624254346e-06,1.7126600965944003e-06,0.07233665219217515
25.700000000000003,0.008320275346286135,0.0012318941372221573,0.005955073621422251,0.005338338247841214,0.00036943087000873754,0.001537229038790254,0.0014722329198824525,0.0006206745259583976,0.0005689987749414082,0.00010478106080852202,0.00034802284667097765,0.0003374010348296747,0.0001454785823975048,0.00013336050060342675,0.00013336050060342675,1.9842731067678018e-05,5.298943827923496e-05,5.0394081841376855e-05,9.206443593399529e-06,1.6924121124767745e-06,0.07196589101826863
25.75,0.00830552567265293,0.0012301978359633263,0.005923046674384067,0.005306840302520462,0.0003661611653294478,0.0015307039938162348,0.001464865142689174,0.000613667407020434,0.000562445069756322,0.00010361248495979672,0.00034670072021230117,0.000335832126974568,0.00014383388722671758,0.00013182101922565266,0.00013182101922565266,1.9611831202890705e-05,5.279354977787102e-05,5.01637771192461e-05,9.102355744261667e-06,1.672472379244381e-06,0.07159751769325795
25.8,0.008290783892395731,0.0012285551800241851,0.005891172657660095,0.005275511221505761,0.0003629582963557369,0.0015241827707348935,0.001457513576221681,0.0006067439744318557,0.0005559710550568011,0.0001024666715123499,0.0003453764883223555,0.0003342643013899448,0.00014220870058435952,0.00013030016022397652,0.00013030016022397652,1.9385387820876197e-05,5.259724091283517e-05,4.993354643710601e-05,8.999562466991926e-06,1.6528567190833039e-06,0.07123151412024435
25.85,0.008276050102010527,0.0012269649994949411,0.005859451162453009,0.005244350400435032,0.00035982119416498874,0.0015176657775265259,0.0014501785511334803,0.0005999031886215159,0.0005495757236223551,0.0001013432684296012,0.0003440502788085211,0.00033269767304137395,0.00014060278574628318,0.00012879769294114136,0.00012879769294114136,1.9163332454117827e-05,5.240053217443624e-05,4.970340818366338e-05,8.898004995297567e-06,1.6336024242869987e-06,0.0708678623796522
25.900000000000002,0.008261324397504715,0.0012254261406374268,0.0058278817763731065,0.005213357232537545,0.00035674880248219825,0.0015111534158476793,0.00144286039100735,0.0005931440231701899,0.0005432580812087248,0.00010024192767514486,0.0003427222179524383,0.00033113235492852986,0.0001390159088181092,0.00012731338954456004,0.00012731338954456004,1.894559740718236e-05,5.220344376947073e-05,4.9473380336504274e-05,8.797619429173204e-06,1.6147522386650966e-06,0.07050654471145516
25.950000000000003,0.008246606874397244,0.0012239374657300893,0.005796464083518519,0.005182531108718463,0.0003537400776004733,0.0015046460810677028,0.0014355594124294657,0.0005864654646465367,0.0005370171463825107,9.916230519413573e-05,0.0003413924305072454,0.00032956845809854616,0.0001374478387043614,0.0001258470249942812,0.0001258470249942812,1.8732115753713912e-05,5.200599563249805e-05,4.924348049180786e-05,8.698354356173697e-06,1.596336755056531e-06,0.07014754349623091
26.0,0.008231897627718763,0.0012224978529135901,0.005765197664554612,0.005151871417642324,0.00035079398830029454,0.001498144162306361,0.0014282759250637286,0.0005798665124449531,0.0005308519503577721,9.810406089398905e-05,0.0003400610396955317,0.00032800609165971643,0.00013589834707782925,0.00012439837701123642,0.00012439837701123642,1.8522821332725596e-05,5.180820745098553e-05,4.90137259270042e-05,8.600183791365498e-06,1.5783617169244192e-06,0.06979084124167928
26.05,0.008217196752011779,0.0012211061960370312,0.005734082096792549,0.005121377545815437,0.000347909515767596,0.0014916480424724571,0.0014210102317262574,0.0005733461786253012,0.0005247615368345726,9.706685862442341e-05,0.0003387281672079786,0.0003264453627955225,0.00013436720834915708,0.00012296722604576975,0.00012296722604576975,1.8317648744116652e-05,5.161009869563821e-05,4.8784133676578486e-05,8.503110961894475e-06,1.5608046038927757e-06,0.0694364205787113
26.1,0.008202504341330841,0.001219761404504821,0.005703116954267053,0.005091048877667238,0.0003450856535107319,0.001485158098303426,0.0014137626284600156,0.0005669034877544991,0.0005187449618394618,9.605036615687708e-05,0.000337393933202665,0.00032488637677897264,0.0001328541996366608,0.00012155335524645144,0.00012155335524645144,1.8116533343584826e-05,5.1411688644971e-05,4.855472059546589e-05,8.407161793648128e-06,1.543621258387419e-06,0.06908426426725148
26.150000000000002,0.00818782048924273,0.0012184624031241966,0.005672301807813338,0.005060884795630573,0.00034232140727638626,0.0014786747004058346,0.0014065334046095314,0.0005605374767499501,0.0005128012935678662,9.505425516332434e-05,0.00033605845630501165,0.0003233292369872301,0.00013135910073637026,0.0001201565504291737,0.0001201565504291737,1.7919411237298974e-05,5.121299639479746e-05,4.832550338766914e-05,8.31237061182229e-06,1.5267597635494753e-06,0.06873435520848059
26.200000000000003,0.008173145288826658,0.001217208131953415,0.005641636225143239,0.00503088468022094,0.00033961579496448734,0.0014721982132967566,0.0013993228428956857,0.0005542471947247983,0.0005069296122283748,9.407820119452078e-05,0.00033472185360834114,0.00032177404491651586,0.00012988169409229944,0.00011877660004652887,0.00011877660004652887,1.7726219276774584e-05,5.101404084835934e-05,4.809649858907599e-05,8.218763226115635e-06,1.5101765561385873e-06,0.06838667645855506
26.25,0.008158478832674497,0.001215997546150627,0.005611119770920523,0.005001047910114696,0.0003369678465421836,0.0014657289954459701,0.0013921312194905323,0.000548031702834994,0.0005011290098889023,9.31218836577038e-05,0.00033338424067503095,0.00032022090019726853,0.0001284217647669464,0.00011741329515746764,0.00011741329515746764,1.753689505432198e-05,5.081484068962662e-05,4.786772250921088e-05,8.126343343581356e-06,1.493849308047733e-06,0.06804121123884824
26.3,0.008143821212891002,0.0012148296158234464,0.0055807520068353895,0.0049713738622262135,0.00033437660395693616,0.001459267399318933,0.0013849588040921207,0.0005418900741281493,0.000495398590324706,9.218498579377429e-05,0.0003320457315382356,0.000318669900609545,0.00012697910041202493,0.00011606642939723515,0.00011606642939723515,1.735137689923392e-05,5.061541434851676e-05,4.763919115136724e-05,8.035086926426645e-06,1.4777823399368869e-06,0.06769794293902097
26.35,0.008129172521094066,0.0012137033258792288,0.005550532491678187,0.00494186191178403,0.0003318411210487853,0.0014528137714205007,0.001377805859999297,0.0005358213933941724,0.0004897374688682463,9.126719465398577e-05,0.0003307064387041577,0.0003171211420986481,0.0001255534912394338,0.00011473579894758462,0.00011473579894758462,1.716960387461171e-05,5.041577997020604e-05,4.7410920138966473e-05,7.94494620408096e-06,1.4620028636504752e-06,0.06735685511145925
26.400000000000002,0.008114532848414973,0.0012126176758760698,0.005520460781412304,0.00491251143240596,0.00032936046346183966,0.0014463684523393365,0.0013706726441864467,0.0005298247570176568,0.00048414477226086327,9.036820107616464e-05,0.00032936647315484494,0.00031557471879096446,0.0001241447299924653,0.00011342120250726531,0.00011342120250726531,1.6991515774484476e-05,5.0215955400017224e-05,4.7182924674894566e-05,7.855861694720855e-06,1.4465494831207196e-06,0.0670179314585201
26.450000000000003,0.008099902285498676,0.001211571679874536,0.005490536429246273,0.004883321796173202,0.00032693370855504364,0.0014399317767929793,0.0013635594073781595,0.000523899272832015,0.0004786196385062573,8.948769966048633e-05,0.00032802594435149264,0.00031403072301000026,0.000122752611917259,0.00011212244126278545,0.00011212244126278545,1.6817053120740457e-05,5.0015958190625715e-05,4.695521955007262e-05,7.7677779870054e-06,1.4314570816692818e-06,0.06668115581673108
26.5,0.008085280922504082,0.0012105643662901405,0.005460758985705081,0.004854292373703441,0.00032455994531227104,0.0014335040736735297,0.001356466394123788,0.000518044059975337,0.00047316121672575355,8.862538874483045e-05,0.000326684960238232,0.0003124892452926002,0.00012137693473450338,0.00011083931885944961,0.00011083931885944961,1.6646157159410136e-05,4.9815805630987144e-05,4.672781920101114e-05,7.680657923191692e-06,1.416743431434843e-06,0.06634651214325894
26.55,0.00807066884910435,0.00120959477774657,0.00543112799870068,0.004825422534222934,0.00032223827425179383,0.0014270856660939125,0.0013493938428718719,0.0005122582487479566,0.0004677686670153302,8.778097037973723e-05,0.00032534362724638376,0.000310950374405337,0.00012001749861138693,0.00010957164137267021,0.00010957164137267021,1.6478769856019395e-05,4.9615514788871706e-05,4.650073779912245e-05,7.59449050029662e-06,1.402402047168694e-06,0.06601398450887143
26.6,0.00805606615448721,0.001208661970929681,0.0054016430136017216,0.0047967116456376375,0.00031996780733517527,0.0014206768714346877,0.0013423419860444114,0.0005065409804717127,0.00046244116030439786,8.695415030298816e-05,0.00032400205029915925,0.00030941419736105945,0.00011867410613380199,0.00010831921727955474,0.00010831921727955474,1.6314833890013552e-05,4.9415102553779413e-05,4.6273989342922496e-05,7.50929002136835e-06,1.3884033682827047e-06,0.06568355709886084
26.650000000000002,0.008041472927355282,0.0012077650164422672,0.005372303573302495,0.004768159074603313,0.000317747667875631,0.0014142780013913637,0.0013353110501109593,0.0005008914073508835,0.0004571778782163048,8.614463791383068e-05,0.00032266033281678943,0.0003078807994355844,0.00011734656227879859,0.00010708185743076754,0.00010708185743076754,1.615429264854993e-05,4.921458566617238e-05,4.604758772203422e-05,7.4250869762734346e-06,1.3747034168283894e-06,0.0653552142204538
26.700000000000003,0.00802688925592642,0.001206902998659614,0.005343109218291091,0.00473976418659468,0.0003155769904459044,0.0014078893620221857,0.0013283012556625118,0.0004953086923347821,0.0004519780129305555,8.53521462468686e-05,0.0003213185767220648,0.0003063502641845231,0.00011603467438728937,0.00010585937502266686,0.00010585937502266686,1.5997090220170584e-05,4.901398072287029e-05,4.582154673011693e-05,7.341913822712246e-06,1.3612567730502077e-06,0.06502894031337789
26.75,0.008012315227934063,0.0012060750155858456,0.00531405948671679,0.00471152634597359,0.00031345492078569976,0.001401511253796364,0.001321312817485181,0.0004897920089819937,0.00044684076704672285,8.457639194563774e-05,0.0003199768824462694,0.0003048226734602282,0.00011473825213700328,0.00010465158556971626,0.00010465158556971626,1.5843171388921024e-05,4.8813304155976204e-05,4.559588002004372e-05,7.25979044434849e-06,1.3480296147245292e-06,0.0647047199597966
26.8,0.0079977509306276,0.001205280178711076,0.005285153914456658,0.004683444916056228,0.0003113806157087142,0.0013951439716427061,0.0013143459446336191,0.00048434054132623925,0.0004417653534500344,8.381709523588587e-05,0.00031863534893549123,0.0003032981074288504,0.00011345710751568636,0.00010345830687716846,0.00010345830687716846,1.5692481629349482e-05,4.8612572191425685e-05,4.537060101369005e-05,7.178714046678149e-06,1.3350087641899113e-06,0.06438253789035372
26.85,0.007983196450772749,0.001204517612869371,0.005256392035181408,0.004655519259179385,0.000309353243009312,0.0013887878049986305,0.0013074008405041897,0.00047895348374385206,0.0004367509951786203,8.307397989857643e-05,0.00031729407365729503,0.00030177664458749435,0.00011219105479454982,0.00010227935901402078,0.00010227935901402078,1.5544967102538018e-05,4.8411800800298036e-05,4.514572279436753e-05,7.098656619024618e-06,1.322204006498321e-06,0.06406237898419423
26.900000000000002,0.007968651874651941,0.0012037864560975285,0.0052277733804204606,0.004627748736765751,0.000307371981368878,0.001382443037859519,0.0013004777029078504,0.00047363004082284495,0.0004317969252923986,8.234677324263316e-05,0.0003159531526077401,0.0003002583617814604,0.00011093991050196331,0.00010111456428623806,0.00010111456428623806,1.5400574652966127e-05,4.8211005658992626e-05,4.4921258016954616e-05,7.019570532815684e-06,1.3096430456901056e-06,0.06374422826253172
26.950000000000003,0.007954117288064732,0.001203085859494689,0.005199297479626262,0.004600132709388289,0.00030543602026189104,0.001376109948828389,0.001293576724142741,0.00046836942723355756,0.0004269023867435849,8.163520607744389e-05,0.00031461268031872895,0.0002987433342215641,0.0001097034933973953,9.996374721024193e-05,9.996374721024193e-05,1.5259251805703144e-05,4.801020213215534e-05,4.4697218866549154e-05,6.941400276099693e-06,1.2973608277045855e-06,0.06342807087745156
27.0,0.007939592776328212,0.0012024149870827779,0.005170963860237837,0.00457267053683367,0.000303544559861754,0.0013697888111658507,0.0012866980910664569,0.0004631708676008651,0.000422066632248808,8.093901268514055e-05,0.0003132727498656727,0.0002972316355015213,0.00010848162444560183,9.882673448666351e-05,9.882673448666351e-05,1.5120946763269194e-05,4.780940528540691e-05,4.447361708201897e-05,6.864096467825342e-06,1.2853868304434824e-06,0.06311389209941858
27.05,0.007925078424277435,0.0012017730156677914,0.005142772047743587,0.00454536157816477,0.00030169681094641663,0.0013634798928403233,0.0012798419851679857,0.0004580335963779313,0.000417288924162812,8.025793079267162e-05,0.0003119334528754575,0.00029572333761538965,0.00010727412679106497,9.770335497435745e-05,9.770335497435745e-05,1.4985608401555275e-05,4.760862992555033e-05,4.425046404055538e-05,6.787627701360011e-06,1.2737345374343795e-06,0.06280167730744508
27.1,0.007910574316265856,0.0012011591347019313,0.005114721565743347,0.004518205191782273,0.0002998919948038279,0.0013571834565784867,0.0012730085826393037,0.0004529568577214948,0.0004125685343537334,7.959170154368377e-05,0.00031059487953469966,0.00029421851097505714,0.00010608082573268492,9.65934396646771e-05,9.65934396646771e-05,1.4853186264444988e-05,4.7407890656948315e-05,4.4027770879645305e-05,6.711986601855703e-06,1.2623963816614994e-06,0.0624914119847066
27.150000000000002,0.007896080536165785,0.001200572546146593,0.005086811936009686,0.0044912007354853435,0.0002981293431372499,0.0013508997599159366,0.001266198054446603,0.0004479399053686662,0.00040790474407992837,7.894006947022784e-05,0.00030925711859827504,0.000292717224427768,0.00010490154869872584,9.549682165600872e-05,9.549682165600872e-05,1.4723630557159663e-05,4.720720193703545e-05,4.380554862011696e-05,6.6371883710176285e-06,1.2513454362204099e-06,0.06218308172016905
27.200000000000003,0.007881597167368854,0.001200012464336217,0.0050590426785484715,0.004464347566531403,0.00029640809797046796,0.0013446290552480216,0.0012594105664011457,0.0004429820025152248,0.00040329684386833934,7.830278246430462e-05,0.0003079202573981089,0.0002912195452736777,0.00010373612522201819,9.441333612856589e-05,9.441333612856589e-05,1.4596892138739044e-05,4.700657811338723e-05,4.358380825231998e-05,6.563262416280233e-06,1.2405429258888734e-06,0.06187667221469959
27.25,0.007867124292786487,0.0011994781158430057,0.005031413311658699,0.004437645041695012,0.00029472751155292876,0.0013383715898808396,0.0012526462792297253,0.0004380824216953981,0.0003987441333943815,7.767959174926557e-05,0.0003065843818522141,0.0002897255392834291,0.00010258438691541765,9.334282031944402e-05,9.334282031944402e-05,1.4472922514344257e-05,4.680603342975992e-05,4.336256075782322e-05,6.49023979150143e-06,1.2299489881714241e-06,0.06157216928904699
27.3,0.007852661994850392,0.0011989687393425136,0.005003923351991578,0.004411092517325856,0.0002930868462648369,0.0013321276060823633,0.001245905348644725,0.0004332404446631066,0.0003942459213633314,7.707025185108231e-05,0.00030524957647396405,0.0002882352707157408,0.0001014461674475192,9.228511349793489e-05,9.228511349793489e-05,1.4351673828137202e-05,4.660558199767665e-05,4.314181705827472e-05,6.4181404364742725e-06,1.2195333891936434e-06,0.061269558891028454
27.35,0.007838210355513056,0.0011984835854801147,0.004976572314608906,0.004384689349405869,0.0002914853745222418,0.0013258973411336833,0.0012391879254137624,0.0004284553622746633,0.00038980152539320545,7.64745205694998e-05,0.00030391592438158883,0.00028674880233500245,0.00010032130251862598,9.124005694110255e-05,9.124005694110255e-05,1.4233098857321616e-05,4.6405237740751965e-05,4.2921587905473386e-05,6.346964117020139e-06,1.2092831110359433e-06,0.060968827099756276
27.400000000000002,0.007823769456248264,0.001198021916738352,0.004949359713040708,0.004358434893605464,0.00028992237868214133,0.0013196810273803342,0.0012324941554289041,0.0004237264743729058,0.0003854102718991059,7.589215894908587e-05,0.0003025835073078815,0.00028526619542886743,9.920962983696834e-05,9.020749390961873e-05,9.020749390961873e-05,1.4117151007571272e-05,4.620501432775675e-05,4.2701883745406746e-05,6.2766876766161014e-06,1.1992046855580844e-06,0.06066996012549297
27.450000000000003,0.007809339378051613,0.0011975830073051748,0.0049222850593421555,0.004332328505338914,0.0002883971509476331,0.0013134788922836915,0.0012258241797754416,0.0004190530896727509,0.000381071495979022,7.532293125019086e-05,0.0003012524056101034,0.00028378750982583744,9.811098909517125e-05,8.91872696238578e-05,8.91872696238578e-05,1.4003784309628004e-05,4.600492511462158e-05,4.2482714598191185e-05,6.2072692456662964e-06,1.1893206492600182e-06,0.06037294430482185
27.5,0.007794920201441055,0.0011971661429430668,0.004895347864149779,0.004306369539818864,0.00028690899327313887,0.0013072911584724152,0.0012191781348002196,0.00041443452564815454,0.00037678454130106887,7.476660491983018e-05,0.00029992269828007704,0.00028231280391283203,9.702522194696637e-05,8.817923124024962e-05,8.817923124024962e-05,1.389295341646064e-05,4.580498311369902e-05,4.226408999247133e-05,6.1386579625841825e-06,1.179661258116107e-06,0.060077766092231304
27.55,0.007780512006457434,0.0011967706208590699,0.004868547636736955,0.004280557352109999,0.00028545721726972893,0.0013011180437939199,0.0012125561521795023,0.00040987010842046033,0.00037254875999214663,7.42229505625016e-05,0.0002985944629544552,0.000280842134652736,9.595217198414536e-05,8.71832278278875e-05,8.71832278278875e-05,1.3784613600158221e-05,4.560520100103792e-05,4.20460189776034e-05,6.070806158503444e-06,1.170254105649553e-06,0.059784412050509626
27.6,0.007766114872665051,0.0011963957495757058,0.004841883885068711,0.004254891297181874,0.0002840411441105728,0.001294959761365856,0.0012059583589863756,0.0004053591726481266,0.0003683635125280077,7.369174191095017e-05,0.00029726777592515744,0.0002793755576019198,9.489168471375357e-05,8.619911034539044e-05,8.619911034539044e-05,1.3678720747757757e-05,4.540559116131534e-05,4.182851021417709e-05,6.003680371098603e-06,1.161114911748235e-06,0.05949286884285577
