Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(1),J_total_Mc_relativistic
11.05,0.004682773995860724,0.015337128361655992,0.008300952675317615,0.01158604986153034,0.01555816748413698,0.02019900729700033,0.021618234382198762,0.017694022527989822,0.01855383303634872,0.008692651669593926,0.012460159106186934,0.007869168161147286,0.01856539945260582,0.017281925601056233,0.024299246696035483,0.024289831337540105,0.005220973873344009,0.008003875398308906,0.006080927382795249,0.005192444096521335,0.005286276940772217,0.0025137601811652146,0.002462697871085722,0.0022306146272557522,0.0019759748490348703,0.0015863540095854196,0.0006741863025143938,0.0006491489742699784,0.0003582569336266119,0.0001792997156824505,6.557004824518715e-05,1.1954577689767025
11.100000000000001,0.00468203997702838,0.015312744278179677,0.008300205683314025,0.011583398698649749,0.015428949008143789,0.020154632210275105,0.021531506971202364,0.017682514371866638,0.018539150431871307,0.008687857597606478,0.012274849162070686,0.007748370539043442,0.018350310208041506,0.017059972887167183,0.024180226891581745,0.02416408498527296,0.005116857462205048,0.007954093380095863,0.005979493692342022,0.005185626353720067,0.005270831441602097,0.0024939524912565383,0.002447592030637645,0.0021819662687130197,0.001973073579205445,0.001564576710232514,0.0006741840570933386,0.0006487366862439224,0.0003505712516379766,0.0001791706603138309,6.470787260766053e-05,1.1885092964245743
11.15,0.004681302825708888,0.015288294349461058,0.008299449645005992,0.011580717399871574,0.015300398938531926,0.020109952831202073,0.021444432409017583,0.017670841938013215,0.018524267035273947,0.00868370151183698,0.012091925570550775,0.007630822634420959,0.018136326875053458,0.016839558541882765,0.024060769328213782,0.02403794304880665,0.005015540142372711,0.007902989585873424,0.00587865310014694,0.005178096813782456,0.005254488339056007,0.0024754053930226387,0.002433557173515437,0.002134080823338344,0.001969803716677826,0.0015426708250715954,0.0006741809238037593,0.0006482426785880685,0.000342982318785481,0.00017901416161781474,6.383839597809381e-05,1.1815980725894308
11.200000000000001,0.004680562544291047,0.01526377908218112,0.008298684501694053,0.011578005811276045,0.015172522270353721,0.020064970915017077,0.02135701761416575,0.017659004382375686,0.01850918203107423,0.008680132927785767,0.011911390763630327,0.007516478694060165,0.017923478317544886,0.016620708575187746,0.023940890607888263,0.023911423348668488,0.004917003495832325,0.007850598253089385,0.005778459230125815,0.005169838383060981,0.005237249014003161,0.0024580612191153137,0.002420539519554822,0.0020869784773349877,0.0019661538938044085,0.0015206567623936406,0.0006741666597762673,0.0006476618275794733,0.00033549457632465595,0.00017882836536695548,6.296249208758652e-05,1.174723808639492
11.25,0.004679819135173027,0.015239198983463377,0.008297910194768523,0.011575263779924886,0.015045323869842954,0.020019688253555875,0.021269269542286466,0.017647000878831646,0.018493894628829236,0.00867710249947553,0.011733246298221003,0.00740529246701906,0.01771179264189588,0.01640344806129509,0.023820607309593855,0.023784543651666143,0.004821226838542453,0.007796954847400163,0.005678963606573955,0.005160836241057912,0.005219116599604332,0.0024418640647614663,0.002408487049770698,0.0020406776617002227,0.0019621143505247087,0.0014985545497808574,0.0006741316638615357,0.0006469895149692783,0.000328112161773149,0.00017861160672649073,6.20810215058242e-05,1.167886242594584
11.3,0.0046790726007623455,0.015214554560855336,0.008297126665712815,0.011572491153873404,0.014918808474832464,0.01997410667482723,0.021181195184330065,0.01763483061939184,0.018478404063331812,0.008674562020247053,0.01155749287076746,0.007297217245460893,0.01750129719531104,0.016187801142304382,0.023699935982374843,0.023657321663763595,0.004728187327279085,0.007742095952311177,0.005580215652342671,0.005151077744019073,0.005200095883392004,0.0024267597529812356,0.002397349467759349,0.0019951950919561085,0.0019576768629086003,0.0014763838080540969,0.0006740669559378243,0.0006462216064001352,0.00032083891407617564,0.00017836240247843735,6.119483046260625e-05,1.1610851375402647
11.350000000000001,0.004678322943475853,0.01518984632231,0.008296333856106756,0.011569687782182467,0.014792980695193353,0.019928228042580293,0.021092801564754765,0.017622492814396064,0.01846270959479847,0.008672464422746499,0.011384130332098978,0.0071922059047494,0.017292018564718393,0.015973791032435996,0.023578893138513534,0.02352977502314255,0.004637860065389145,0.007686059162368328,0.005482262690944003,0.005140552330492316,0.005180193212187864,0.002412695799815959,0.002387078161310604,0.0019505458096430639,0.0019528346728057474,0.0014541637277848492,0.0006739641563642652,0.000645354430269916,0.00031367837922292933,0.00017807944333544747,6.030474973421797e-05,1.1543202799135888
11.4,0.004677570165739716,0.0151650747761674,0.00829553170762989,0.011566853514930354,0.014667845013295348,0.019882054255866404,0.021004095739729087,0.017609986692703226,0.018446810509048887,0.00867076377812711,0.01121315770249164,0.007090210942796446,0.01708398257620611,0.01576144002282135,0.023457495246872722,0.023401921293449993,0.004550218207317072,0.007628882979893676,0.005385149952358013,0.005129251428888301,0.005159416399848569,0.002399621379606462,0.0023776261642640896,0.0019067432253572646,0.0019475824186865605,0.0014319130482538646,0.0006738154656106475,0.0006443847570531193,0.0003066338162623286,0.00017776158636129466,5.941159354455008e-05,1.1475914778590592
11.450000000000001,0.004676814269989395,0.015140240431136166,0.008294720162064765,0.011563988203224497,0.014543405784487996,0.01983558724859549,0.020915084795340166,0.017597311501875552,0.018430706117676988,0.008669415294488201,0.011044573186924983,0.0069911845186483215,0.016877214294983654,0.015550769486829878,0.023335758726399522,0.02327377795723253,0.004465233061778275,0.007570606715252604,0.0052889205823232,0.005117168367075522,0.005137774637826219,0.0023874872903597274,0.002368948118641344,0.0018637991631244345,0.0019419160677510863,0.001409650038740973,0.0006736136440920094,0.0006433097790908685,0.00029970820366698127,0.00017740784751622506,5.851615846044629e-05,1.1408985596533194
11.5,0.004676055258669633,0.01511534379627514,0.00829389916130021,0.011561091699213082,0.014419667237602438,0.01978882898908724,0.02082577584580855,0.01758446650835688,0.01841439575821362,0.008668375314574315,0.010878374190517242,0.006895078490298163,0.01667173802585377,0.015341799885913372,0.023213699939791638,0.023145362409557908,0.004382874193462805,0.007511270390634225,0.005193615654896825,0.005104298284036052,0.00511527840852579,0.002376245919239618,0.0023610002370832773,0.0018217239059138204,0.001935832849373783,0.0013873924820332786,0.0006733519922339708,0.0006421270908589926,0.00029290424600113214,0.0001770173943404613,5.761922223757081e-05,1.1342413721970528
11.55,0.004675293134234431,0.015090385380975012,0.0082930686473346,0.011558163856096546,0.014296633475473268,0.019741781479617207,0.02073617603171001,0.017571450997645035,0.018397878794280807,0.008667601312757352,0.010714557334123402,0.0068018444517131404,0.01646757731418154,0.015134550775948214,0.02309133518732681,0.023016691951823803,0.004303109523161719,0.007450914647321519,0.005099274188078076,0.005090638043603388,0.005091939401437883,0.0023658512082150294,0.002353740265620262,0.0017805262421069874,0.001929331189944135,0.0013651576600415768,0.0006730243307921368,0.0006408346697208345,0.00028622438085581066,0.00017658953878126396,5.672154263813793e-05,1.1276197795725875
11.600000000000001,0.004674527899147038,0.015065365694940009,0.008292228562279111,0.011555204528138933,0.014174308475480277,0.019694446755958012,0.02064629251820503,0.017558264274458234,0.018381154615737555,0.008667051891324426,0.010553118470080895,0.006711433769066426,0.01626475494734683,0.014929040814056462,0.022968680700856208,0.022887783785753943,0.004225905426217695,0.007389580656422996,0.005005933162293517,0.0050761861502989425,0.005067770432021624,0.0023562586198966925,0.00234712744680009,0.001740213512746769,0.0019224106491555252,0.001342962341417627,0.000672624981446225,0.0006394308571686795,0.00027967078601602027,0.0001761237301716403,5.582385636889845e-05,1.121033661665792
11.65,0.004673759555879923,0.015040285248169614,0.008291378848360955,0.011552213570679142,0.014052696090109633,0.01964682688691583,0.0205561324932764,0.017544905662895523,0.018364222638817262,0.00866668677609411,0.010394052698087729,0.0066237976161649835,0.01606329295666613,0.014725287765886495,0.02284575263796211,0.022758655007581285,0.004151226829209895,0.007327310033033052,0.0049136275415504445,0.005060942667279151,0.0050427853633091884,0.0023474251035917075,0.002341122483197028,0.0017007916594019173,0.0019150718577876681,0.0013208227710676482,0.0006721487476872551,0.0006379143405567244,0.0002732453868221332,0.00017561954837042905,5.492687831473343e-05,1.1144829128508347
11.700000000000001,0.004672988106914766,0.015015144550940326,0.008290519447926605,0.011549190840142031,0.013931800047534184,0.019598923973862308,0.020465703165975565,0.01753137450659121,0.0183470823062567,0.008666466811383649,0.010237354381198336,0.006538887009065469,0.015863212619769973,0.014523308513334282,0.02272256707628023,0.02262932260241789,0.004079037304791443,0.007264144753784087,0.004822390297070267,0.00504490913640091,0.0050169990302004665,0.0023393090616028976,0.0023356875013233204,0.0016622652724930216,0.0019073164570212167,0.0012987546614602503,0.0006715908960144409,0.0006362841353290182,0.00026694986368787035,0.00017507669706505103,5.4031301218130284e-05,1.1079674407363354
11.75,0.004672213554742436,0.014989944113787467,0.008289650303445015,0.011546136194049421,0.013811623952212568,0.019550740150262078,0.020375011764678232,0.017517670168863266,0.018329733087416592,0.008666353954349556,0.01008301716192273,0.006456652839871653,0.01566453446342196,0.014323119062686528,0.02259914000798684,0.02249980343881094,0.0040092991646058325,0.007200127077749599,0.0047322524332203825,0.005028088500409009,0.0049904271664136055,0.0023318703157981365,0.0023307860159626835,0.0016246376399349177,0.0018991470393168832,0.0012767731856298792,0.0006709471374570587,0.0006345395677456882,0.00026078565974327377,0.0001744949972360534,5.313779575014674e-05,1.101487164971244
11.8,0.00467143590186297,0.014964684447487022,0.008288771357510811,0.011543049491030943,0.013692171285506684,0.019502277581196062,0.020284065535349713,0.017503792032855712,0.018312174478393797,0.008666311268723916,0.009931033978414697,0.006377045909707759,0.015467278266765389,0.014124734553166842,0.022475487334450508,0.022370114263484113,0.003941973550216145,0.007135299470653829,0.004643243015569285,0.005010485027245442,0.004963086334054628,0.002325070074472944,0.002326382894943603,0.0015879107959600684,0.0018905670908855097,0.0012548929717797399,0.0006702136094350198,0.0006326802581087054,0.0002547539885778252,0.00017387438078612677,5.2247010699937873e-05,1.0950420161085255
11.850000000000001,0.004670655150785562,0.014939366063037533,0.008287882552847481,0.011539930590834782,0.013573445406317301,0.019453538462880702,0.0201928717398206,0.01748973950167494,0.018294406002125143,0.00866630291796852,0.009781397080735303,0.006300016960863311,0.015271463064983613,0.013928169265866645,0.022351624861048403,0.0222402716962635,0.003877020521988387,0.007069704532340398,0.004555389200896111,0.004992104236476957,0.004934993855767096,0.0023188708995279046,0.0023224443243686087,0.0015520855699964688,0.0018815809357700262,0.001233128099391181,0.0006693868579699216,0.0006307061044856266,0.00024885584206028503,0.00017321488433072902,5.1359573052296615e-05,1.088631934524797
11.9,0.0046698713040285375,0.014913989471642023,0.008286983832310546,0.011536779354338285,0.013455449551737326,0.0194045250221833,0.020101437654073174,0.01747551199851999,0.018276427208482885,0.008666294157868798,0.009634098047178085,0.006225516708105968,0.015077107153360116,0.013733436633042375,0.02222756829214669,0.02211029222518697,0.0038143991458771667,0.007003384927449234,0.0044687162689919626,0.004972952827833886,0.004906167749420692,0.0023132366739807646,0.002318937774314133,0.0015171616354821968,0.0018721936815550588,0.0012114920967494992,0.0006684638202563245,0.0006286172669284235,0.0002430919982090326,0.00017251664314535896,5.047608779923166e-05,1.082256869394069
11.950000000000001,0.004669084364119339,0.014888555184689978,0.008286075138890719,0.011533595643558435,0.013338186837722442,0.01935523951613362,0.020009770566539117,0.01746110896680677,0.018258237674361858,0.008666251328589331,0.00948912780064276,0.006153495869159877,0.014884228091724383,0.013540549247760986,0.022103333226244522,0.02198019220179579,0.003754067578068686,0.006936383319248481,0.004383247656096641,0.004953038611850224,0.004876626665295765,0.002308132569831485,0.002315831965014066,0.0014831375585070998,0.0018624111667151467,0.0011899979397991822,0.0006674418076014859,0.0006264141521851814,0.00023746302908638148,0.00017177988527426776,4.9597137583936234e-05,1.0759167777140628
12.0,0.004668294333594508,0.014863063713739367,0.008285156415717043,0.011530379321662206,0.013221660259778788,0.019305684231431954,0.019917877776408965,0.01744652987028618,0.01823983700375834,0.008666141846212505,0.00934647662504462,0.006083905194348037,0.014692842709269856,0.013349518873875975,0.02197893515128109,0.02184998783660725,0.0036959831474424544,0.0068687423065655825,0.004299004989820622,0.004932370442592047,0.004846389825719262,0.0023035250162970014,0.0023130968335387287,0.0014500108461800965,0.0018522399096080422,0.0011686580522446406,0.0006663184887409633,0.0006240973989031333,0.00023196930869562272,0.00017100492580614406,4.872328246094105e-05,1.069611623383765
12.05,0.004667501214999663,0.014837515570498706,0.008284227606060028,0.011527130252976778,0.013105872693667224,0.019255861483953723,0.01982576659195375,0.017431774193156203,0.018221224827840637,0.008665934193781654,0.009206134181746903,0.006016695495398002,0.014502967109729965,0.013160356456316179,0.02185438944010475,0.02171969519476672,0.003640102435819131,0.00680050436375947,0.004216008125408034,0.004910958152458693,0.004815476967105972,0.0022993816684309886,0.0023107035009796257,0.0014177779946281874,0.0018416870591153728,0.0011474843068154388,0.0006650918735369511,0.0006216678633201073,0.00022661102086595275,0.00017019216131483237,4.785505980089649e-05,1.0633413763306403
12.100000000000001,0.0046667050108894865,0.014811911266809183,0.008283288653334763,0.011523848302999634,0.01299082689612395,0.01920577361825092,0.019733444328859345,0.01741684144016792,0.018202400805011475,0.008665597911869813,0.009068089526004111,0.005951817673411247,0.014314616676898744,0.012973072131670205,0.021729711346103533,0.02158933019187771,0.0035863813559678524,0.006731711783673891,0.004134275183202588,0.0048888124890386865,0.0047839082843578054,0.0022956713761425754,0.0023086242401491037,0.001386434536540679,0.0018307603469290901,0.0011264880276180052,0.0006637602970652737,0.0006191266054385256,0.00022138816711207436,0.00016934206446712964,4.6992984343936995e-05,1.0571060116858948
12.15,0.004665905723827701,0.014786251314626811,0.00828233950110401,0.011520533338408512,0.012876525505597026,0.019155423007050434,0.01964091830857388,0.01740173113672544,0.018183364620962178,0.008665103588694949,0.008932331123404177,0.005889222745997266,0.014127806080482247,0.012787675239049258,0.021604915998995833,0.021458908590008072,0.003534775227351801,0.006662406623510059,0.004053822587184124,0.004865945054000078,0.004751704377572662,0.002292364153626623,0.0023068324438028313,0.0013559750881790842,0.0018194680414785154,0.0011056799934986276,0.0006623224040954139,0.0006164748756741386,0.00021630057445255643,0.00016845517880308307,4.61375483000879e-05,1.0509055090060941
12.200000000000001,0.004665103356387052,0.014760536226004648,0.008281380093081298,0.011517185227071243,0.012762971042998462,0.019104812050749438,0.019548195856668702,0.017386442828979814,0.01816411598871873,0.00866442284980228,0.008798846866298027,0.005828861873574343,0.01394254928226731,0.01260417433121165,0.021480018400780208,0.02132844599387068,0.0034852388495960895,0.006592630653555326,0.003974665104449343,0.004842368243992784,0.004718886201013549,0.0022894311492169424,0.0023053025933919024,0.0013263933957799138,0.0018078189034894825,0.0010850704423453685,0.0006607771339662731,0.0006137141019722421,0.00021134790316994678,0.0001675321136860286,4.528922126971579e-05,1.0447398515393067
12.25,0.004664297911149294,0.01473476651307506,0.008280410373133984,0.011513803838055437,0.012650165912471577,0.019053943176908096,0.01945528430121331,0.017370976083916873,0.018144654648679738,0.008663528347334025,0.008667624090205302,0.005770686384839735,0.013758859542594324,0.012422577185932544,0.021355033421843042,0.0211979578471766,0.0034377265736670114,0.006522425308703249,0.003896815885516003,0.004818095193538615,0.004685475014287833,0.0022868446156726445,0.002304010228350298,0.0012976823812839919,0.0017958221431640252,0.0010646690762593043,0.0006591237058592597,0.0006108458773857632,0.00020652965449932927,0.00016657353942044678,4.444845015108437e-05,1.0386090255343776
12.3,0.004663489390705162,0.014708942688032026,0.008279430285286318,0.011510389041638055,0.012538112402173158,0.0190028188397396,0.01936219097116461,0.017355330489439047,0.01812498036864635,0.008662393748906642,0.008538649590185228,0.00571464780141268,0.013576749427120578,0.012242890817602568,0.021229975797222612,0.02106745942915871,0.003392192370756333,0.006451831642699193,0.003820286505335299,0.004793139719882857,0.004651492335685806,0.0022845778809066687,0.002302931915922432,0.001269834187331997,0.0017834873789662317,0.0010444850675281991,0.0006573616044699802,0.0006078719481096151,0.0002018451782368185,0.0001655801825437534,4.361565910374197e-05,1.0325130195918848
12.350000000000001,0.004662677797654363,0.014683065263113517,0.00827843977372247,0.01150694070931484,0.012426812685070196,0.018951441519597833,0.019268923194770953,0.01733950565444116,0.018105092943844183,0.008660993726115344,0.008411909637162207,0.005660697861654466,0.013396230813861253,0.012065121489039586,0.02110486012302823,0.0209369658512638,0.003348589898868856,0.006380890285044784,0.003745087004902796,0.004767516269779741,0.0046169598976273304,0.002282605319164466,0.002302045221534563,0.0012428402214718207,0.0017708245979973537,0.0010245270653384982,0.000655490566079736,0.0006047942019635412,0.00019729368026003932,0.00016455282129143088,4.279124948826566e-05,1.0264518240551936
12.4,0.004661863134605551,0.014657134750583906,0.008277438782789564,0.01150345871380961,0.012316268819750729,0.018899813722462737,0.01917548829799131,0.017323501208880224,0.018084992196937343,0.008659303942685333,0.008287389994195768,0.005608788543670392,0.013217314900494884,0.011889274723497883,0.02097970085301275,0.02080649205401079,0.0033068725671155656,0.0063096414004936065,0.0036712259333634496,0.0047412398681826225,0.004581899604164853,0.0022809023226597943,0.002301328679712941,0.001216691199528817,0.0017578441179408957,0.0010048032031642013,0.0006535105650274335,0.0006016146573135235,0.00019287422994915366,0.00016349228122755898,4.197560004290995e-05,1.0204254304403446
12.450000000000001,0.0046610454041763096,0.014631151662716434,0.008276427257000677,0.011499942929083429,0.012206482751248483,0.018847937979423544,0.019081893602929913,0.017307316803839255,0.018064677978034516,0.00865730104228896,0.008165075932685012,0.005558872087499149,0.01304001221192055,0.01171535531685954,0.02085451229529689,0.020676052804012898,0.003266993597718673,0.006238124651070026,0.0035987103905115686,0.004714326068808415,0.004546333490490883,0.002279445273673591,0.002300761765550725,0.0011913771880953169,0.0017445565505563104,0.0009853211067738963,0.0006514218005811651,0.0005983354524221217,0.00018858576749495134,0.00016239943103954176,4.116906721712033e-05,1.014433830903209
12.5,0.004660224608993133,0.014605116511775748,0.008275405141037837,0.011496393230343637,0.012097456311881,0.018795816846160093,0.018988146426286833,0.01729095211158513,0.01804415016468732,0.008654962636047625,0.008044952248498018,0.005510901016495798,0.01286433260805418,0.01154336734999313,0.020729308609243605,0.02054566269116142,0.0032289060857385713,0.006166379160542528,0.003527546069591644,0.004686790906544643,0.004510283684397854,0.0022782115171210006,0.0023003248667248823,0.0011668876461007737,0.0017309727666980214,0.0009660879027998889,0.0006492246842071873,0.0005949588352203274,0.00018442711108320706,0.00016127517849523962,4.037198551574703e-05,1.008477017742325
12.55,0.004659400751691408,0.014579029810000473,0.008274372379754997,0.011492809494052746,0.011989191222100785,0.018743452902422287,0.018894254077824687,0.01727440682562048,0.018023408661880846,0.008652267289736958,0.00792700327801687,0.0054648281579150375,0.01269028529185132,0.011373314201264946,0.020604103802480664,0.020415336125968613,0.003192563056536129,0.006094443481282593,0.0034577373003108424,0.004658650851666403,0.004473772369638227,0.0022771793335907347,0.0022999992560635433,0.0011432114654286055,0.0017171038628347607,0.0009471102278159289,0.0006469198272331423,0.0005914871534948329,0.00018039696394889291,0.00016012046655265513,3.958466823486385e-05,1.002554982936371
12.600000000000001,0.004658573834915394,0.014552892069585849,0.00827332891818099,0.0114891915979372,0.01188168909135926,0.018690848751507953,0.01880022385885197,0.017257680660729736,0.018002453402016557,0.008649194510713486,0.007811212914089487,0.005420606662702116,0.01251787881754425,0.011205198559188665,0.02047891172806961,0.020285087337067336,0.0031579175209870635,0.006022355563440091,0.0033892870919789153,0.004629922765829653,0.0044368217511327745,0.0022763279128601484,0.002299767064663569,0.001120337010550314,0.0017029611290427006,0.0009283942378725834,0.0006445080289024089,0.0005879228454833305,0.0001764939212949098,0.00015893626961956822,3.8807408378869136e-05,0.9966677177147022
12.65,0.004657743861318202,0.014526703802666428,0.008272274701522479,0.011485539420996007,0.011774951418983038,0.018638007019739156,0.018706063060723217,0.017240773353019212,0.017981284344887574,0.008645724734580624,0.007697564621879585,0.005378190024499187,0.012347121099081182,0.011039022435199343,0.02035374608181906,0.020154930368864763,0.0031249225284680966,0.005950152726365972,0.0033221971766958193,0.0046006238598063805,0.004399454021975076,0.0022756373278886347,0.0022996112555574203,0.0010982521571516392,0.0016885560184444768,0.0009099456184416872,0.0006419902648168316,0.0005842684308680877,0.00017271647706749123,0.0001577235899688355,3.8040479394052614e-05,0.9908152121592283
12.700000000000001,0.004656910833561781,0.014500465521298819,0.008271209675166875,0.011481852843509222,0.011668979595062254,0.018584930355937192,0.01861177896335634,0.017223684659951402,0.01795990147764641,0.008641839311611539,0.007586041454606528,0.005337532097875466,0.012178019418755634,0.010874787176538203,0.020228620399740372,0.020024879079347656,0.003093531217637433,0.005877871632213257,0.0032564680525119833,0.004570771652926529,0.004361691332180524,0.002275088509291221,0.0022995155979278095,0.0010769443297295094,0.0016739001180650056,0.0008917695947236653,0.0006393676757648741,0.0005805265021575139,0.0001690630305790253,0.0001564834543083253,3.728413596511047e-05,0.9849974548365497
12.75,0.0046560747543168916,0.014474177737444503,0.008270133784685258,0.011478131747046311,0.01156377490135059,0.01853162143089639,0.018517378833767514,0.017206414360373436,0.017938304814765264,0.008637520492946029,0.007476626069167174,0.005298587115790021,0.012010580436014384,0.010712493479235,0.02010354805564361,0.01989494713803658,0.0030636968650347234,0.005805548261647478,0.0031920990264905588,0.004540383934190999,0.004323555759128418,0.0022746632202935665,0.002299464641868029,0.0010564005381422871,0.00165900512107395,0.0008738709422737862,0.0006366415569311978,0.0005766997164474549,0.0001655318929718212,0.00015521691050503314,3.653861442930713e-05,0.979214432458623
12.8,0.004655235626263092,0.014447840962952693,0.008269046975835255,0.011474376014474366,0.011459338512176578,0.018478082936856828,0.018422869924623747,0.017188962254539746,0.017916494397988918,0.008632751416578266,0.007369300741631985,0.005261309706296433,0.011844810196432262,0.010552141401174909,0.0199785422588716,0.019765148024086254,0.0030353729315280363,0.005733217891597973,0.0031290882576051927,0.004509478725019456,0.00428506927964606,0.002274344032168923,0.0022994436936853205,0.0010366074130992993,0.0016438828003837544,0.000856253997905599,0.0006338133474823477,0.000572790787556045,0.00016212129352074516,0.00015392502447179909,3.58041325253746e-05,0.9734661295704458
12.850000000000001,0.004654393452088718,0.01442145570954327,0.008267949194563928,0.011470585529966187,0.011355671495365944,0.018424317586976206,0.018328259472813586,0.017171328164129,0.017894470296280333,0.008627516093151849,0.007264047382608209,0.005225654908499049,0.011680714140842721,0.010393730375237513,0.019853616052169974,0.019635495024529468,0.003008513106637641,0.005660915074981989,0.003067432799411114,0.004478074243596378,0.004246253743684277,0.0022741143001570115,0.002299438791744146,0.0010175512405789717,0.0016285449835714157,0.0008389226708320202,0.0006308846205225847,0.0005688024785254944,0.0001588293857740092,0.00015260887721726152,3.508088934938333e-05,0.967752528264435
12.9,0.004653548234490859,0.014395022488789763,0.008266840387010622,0.011466760179008235,0.011252774813174542,0.018370328114800914,0.0182335546980361,0.017153511932255335,0.01787223260575904,0.008621799391578287,0.0071608475524630455,0.005191578187770881,0.011518297114612906,0.010237259222495576,0.019728782309690884,0.01950600123266164,0.002983071350768395,0.00558867362233389,0.0030071286424312063,0.00444618887077837,0.004207130849534203,0.0022739581398642027,0.0022994366828457584,0.0009992179951679343,0.001613003529091475,0.0008218804540066491,0.0006278570734142185,0.0005647375944815308,0.00015565425352914678,0.00015126956204859586,3.436906551990277e-05,0.9620736079202823
12.950000000000001,0.004652699976175346,0.014368541812102403,0.008265720499509818,0.011462899848408432,0.011150649323231579,0.01831611727373651,0.018138762801408435,0.017135513423473896,0.01784978144963237,0.00861558702449465,0.0070596824764001444,0.005159035450243611,0.011357563377052432,0.010082726165461723,0.01960405373512814,0.019376679546563306,0.0029590019353844155,0.005516526585272475,0.002948170756202683,0.004413841117525583,0.004167722120535761,0.00227386040414386,0.002299424799140041,0.000981593372316369,0.0015972703037472,0.0008051304356300243,0.000624732518457462,0.0005605989758393451,0.00015259391663945525,0.00014990818192028618,3.366882319930123e-05,0.9564293449687447
13.0,0.004651848679856726,0.014342014190711237,0.008264589478593942,0.011459004426303843,0.011049295779492815,0.018261687836517736,0.01804389096409222,0.017117332523780796,0.01782711697811968,0.008608865533575785,0.006960533059383097,0.005127983056580512,0.011198516610945284,0.009930128841371602,0.01947944285998148,0.01924754266775775,0.0029362594811614146,0.005444506241740082,0.002890553130933697,0.004381049593819921,0.004128048883228874,0.002273806660455185,0.0022993912355651776,0.0009646628195075626,0.0015813571613865005,0.0007886753107875965,0.0006215128739248722,0.0005563894918457392,0.00014964633664796785,0.0001485258469186527,3.298030677736178e-05,0.9508197126790382
13.05,0.0046509943482582455,0.014315440135649293,0.00826344727099618,0.0114550738021682,0.010948714833203314,0.018207042594678202,0.017948946345938983,0.01709896914060746,0.017804239368369543,0.00860162227471609,0.006863379900899749,0.005098377835043355,0.011041159932194285,0.009779464315492202,0.019354962041947556,0.019118603100000808,0.002914798994153577,0.005372644082947784,0.002834268818722752,0.004347832979032585,0.004088132246899064,0.0022737831686984586,0.002299324727810344,0.0009484115663421108,0.0015652759227888016,0.0007725173931881685,0.0006182001554444871,0.0005521120344492904,0.00014680942224936573,0.0001471236718599371,3.230364388312181e-05,0.9452446809683553
13.100000000000001,0.004650136984111829,0.014288820157735829,0.008262293823653268,0.01145110786681931,0.010848907033869506,0.0181521843580199,0.017853936084154882,0.01708042320280946,0.017781148824370163,0.008593845403095532,0.006768203309561668,0.005070177093864745,0.010885495899568111,0.009630729094444644,0.019230623463435306,0.01898987314820011,0.0028945759000132873,0.005300970801962,0.002779309974297344,0.0043142099937035555,0.004047993084469804,0.002273776859524104,0.0022992146307962715,0.0009328246535395807,0.0015490383567089007,0.0007566586269734953,0.0006147964677244493,0.0005477695124907363,0.00014408103458102994,0.00014570277398667862,3.163894566234175e-05,0.9397042162313813
13.15,0.004649276590158063,0.014262154767559628,0.00826112908370825,0.011447106512426308,0.010749872830240136,0.018097115954082647,0.017758867291984885,0.01706169466064988,0.017757845576852945,0.008585523858144144,0.0066749833175331905,0.005043338632937531,0.010731526524540765,0.00948391913953087,0.019106439130203264,0.018861364917460783,0.0028755460763031995,0.005229516283868522,0.002725667895231491,0.0042801993726955855,0.004007652014694704,0.0022737753131126205,0.0022990508976682127,0.0009178869608625712,0.0015326561620437047,0.0007411005985715246,0.0006113039966112027,0.0005433648462035552,0.00014145899234196713,0.00014426427076027866,3.098630723539729e-05,0.9341982811896643
13.200000000000001,0.004648413169146171,0.014235444475462366,0.008259952998513242,0.011443069632516784,0.010651612571295795,0.018041840227613633,0.017663747057416638,0.01704278348577722,0.01773432988318941,0.008576647348418958,0.006583699694784889,0.005017820754833212,0.01057925328121386,0.009339029880054094,0.018982420870116375,0.018733090312254758,0.002857665882941249,0.00515830959745104,0.002673333061605072,0.004245819839685434,0.003967129385603369,0.0022737667384220245,0.0022988240592955447,0.0009035832339701279,0.0015161409510877238,0.0007258445485675035,0.0006077250014737093,0.0005389009620123667,0.00013894107673620662,0.0001428092777464869,3.0345808671491632e-05,0.9287268347601533
