Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_total_Xe_relativistic
14.600000000000001,0.012212899967702834,0.005976079125766123,0.01657198947800141,0.01644891437246986,0.0045096839129915006,0.0023879523162529375,0.0025573028151087947,0.006642735060046995,0.006409060711122735,0.001314242798454352,0.0005000630090808218,0.0005017660019513379,0.0012623341099902697,0.0012203080135325538,0.00020134662892975724,5.334920601037136e-05,4.924144098946897e-05,0.24308060043653884
14.65,0.01219662546070341,0.005900388345424102,0.01650220262256376,0.01637240191315259,0.004458549541659037,0.0023858530497249393,0.0025569200151781216,0.00655595323301595,0.006323860069909102,0.001301207544400375,0.0004965933106041183,0.0004999197236724124,0.0012473289576073817,0.0012054506338911456,0.00019943016436408376,5.287986568493564e-05,4.899483635418253e-05,0.24128939874898156
14.700000000000001,0.012180325570400248,0.005825640391896311,0.016432449031879594,0.016295973106480056,0.004407666715172518,0.0023839551059915243,0.0025566155094374665,0.006470266133904432,0.006239755637592144,0.0012881650555764314,0.0004933029480796057,0.0004981970566530216,0.0012324682185827394,0.0011907424690715336,0.00019750923655299294,5.243336867904301e-05,4.8763404168917505e-05,0.23951501720534518
14.75,0.01216400053423773,0.005751827955989289,0.016362732061977556,0.016219631551059228,0.0043570433406207466,0.0023822460226400758,0.0025563794387473615,0.006385661872021998,0.006156735147682646,0.0012751196835581718,0.0004901851386198807,0.0004965921887163595,0.0012177517294488238,0.0011761831806965002,0.00019558458852883822,5.200888980776445e-05,4.854647584662396e-05,0.23775725942559653
14.8,0.012147650589448809,0.00567894371127553,0.01629305503804788,0.01614338080444647,0.0043066870478140964,0.002380713727470515,0.002556202314097588,0.006302128621036325,0.00607478640806264,0.0012620756774793286,0.00048723327637924355,0.000495099484275392,0.0012031792775808485,0.0011617723848180639,0.0001936569476366799,5.160562476887395e-05,4.834340258550476e-05,0.23601593165401463
14.850000000000001,0.012131275973048913,0.005606980315823611,0.01622342125423107,0.016067224383017754,0.00425660519264033,0.0023793465301633495,0.0025560750074376556,0.00621965462088445,0.005993897302731522,0.0012490371836838077,0.00048444092962438945,0.0004937134806433255,0.0011887506031496326,0.0011475096538398149,0.0001917270253754176,5.1222789815639145e-05,4.8153554971373305e-05,0.23429084272865786
14.9,0.012114876921829876,0.005535930413898799,0.016153833973417072,0.01599116576185116,0.004206804860520419,0.0023781331140426934,0.0025559887426499684,0.006138228179588858,0.0059140557934575675,0.0012360082455239534,0.0004818018377899557,0.0004924288843672124,0.0011744654010249823,0.0011333945183879925,0.00018979551726902255,5.085962143019243e-05,4.797632257750056e-05,0.2325818040507561
14.950000000000001,0.0120984536723539,0.005465786637634267,0.016084296427054952,0.015915208374621445,0.004157292869956378,0.0023770625279362556,0.002555935086666279,0.006057837674981101,0.005835249921337609,0.001222992803296725,0.0004793099085229649,0.0004912405675874894,0.0011603233226302237,0.00111942646913205,0.00018786310276593197,5.051537599606559e-05,4.7811113560538055e-05,0.23088862955404116
15.0,0.012082006460947552,0.005396541608673056,0.016014811814972836,0.015839355613506564,0.004108075776163434,0.002376124178134129,0.002555905940727879,0.005978471556335578,0.005757467808267602,0.0012099946943098419,0.00047695921471997997,0.0004901435644260444,0.0011463239777485044,0.001105604958555448,0.00018593044516516458,5.0189329471136514e-05,4.765735425547892e-05,0.22921113567405277
15.05,0.012065535523695792,0.005328187939780813,0.015945383305208016,0.015763610829105837,0.004059159874779117,0.00237530782044803,0.0025558935317898206,0.005900118345915928,0.005680697658326629,0.0011970176530702425,0.00047474399156056734,0.000489133067405214,0.001132466936281436,0.0010919294026774079,0.00018399819156741855,4.988077706260364e-05,4.75144887732922e-05,0.22754914131745554
15.100000000000001,0.012049041096436045,0.00526071823642952,0.015876014033847134,0.015687977330369685,0.004010551205642192,0.002374603552372484,0.0025558904040693144,0.005822766640436658,0.005604927759077028,0.0011840653115875218,0.0004726586335404639,0.00048820442389993106,0.0011187517299606807,0.001078399182726412,0.0001820669728488151,4.9589032902724506e-05,4.738197860209078e-05,0.22590246783138784
15.15,0.012032523414752293,0.00519412509835227,0.015806707104876253,0.015612458384540635,0.003962255556634593,0.0023740018053492826,0.0025558894107383257,0.005746405112442367,0.005530146482783093,0.0011711411997852878,0.00047069769150764006,0.0004873531326250691,0.001105177854013079,0.0010650136467662572,0.00018013740365488946,4.9313429723294194e-05,4.725930221273666e-05,0.22427093897285652
15.200000000000001,0.012015982713969205,0.005128401121069253,0.015737465590040692,0.015537057217105462,0.0039142784675798275,0.002373493337136392,0.0025558837057602485,0.005671022511607017,0.0054563422875508584,0.0011582487460136649,0.000468855869704265,0.000486574840159866,0.0010917447687799888,0.0010517721112755232,0.00017821008241320868,4.905331852939885e-05,4.714595467205858e-05,0.2226543808782087
15.25,0.011999419229146309,0.005063538897385128,0.01566829252871453,0.015461777011758273,0.0038666252341915896,0.0023730692242823533,0.002555866735870423,0.005596607665955632,0.005383503718391436,0.0011453912776564561,0.0004671280228173968,0.00048586533751114965,0.0010784519012915698,0.0010386738626813564,0.00017628559136400872,4.880806827369574e-05,4.7041447265760865e-05,0.22105262203271098
15.3,0.011982833195072184,0.004999531018857862,0.015599190927779595,0.015386620910374274,0.0038193009120665354,0.0023727208547070647,0.002555832232700145,0.005523149483010679,0.0053116194082102035,0.001132572021826724,0.0004655091530410435,0.00048522055671694237,0.0010652986467967838,0.0010257181588484586,0.00017436449660862514,4.8577065529828396e-05,4.6945307129559935e-05,0.21946549324024436
15.350000000000001,0.011966224846258706,0.004936370077239273,0.015530163761513834,0.01531159201299412,0.00377231032071551,0.002372439920389712,0.0025557742050437,0.005450636950865482,0.005240678078724259,0.0011197941061448311,0.00046399440715207515,0.0004846365674918738,0.0010522843702499606,0.001012904230524183,0.0001724473481750224,4.8359714162601156e-05,4.685707688658758e-05,0.2178928275931207
15.4,0.011949594416935308,0.004874048665887384,0.015461213971488912,0.015236693377818558,0.003725658047627677,0.0023722184101644833,0.0025556869312678677,0.005379059139186818,0.005170668541310359,0.0011070605595932157,0.0004625790736023031,0.0004841095739156996,0.0010394084077547487,0.001000231282740589,0.00017053468009902404,4.8155434995242845e-05,4.6776314291423915e-05,0.2163344604420333
15.450000000000001,0.011932942141043283,0.00481255938115078,0.015392344466476889,0.015161928021213227,0.0036793484523622985,0.0023720486026245846,0.0025555649518632186,0.00530840520014891,0.005101579697785588,0.0010943743134424271,0.00046125857962888773,0.00048363591116609115,0.0010266700679662794,0.0009876984961742757,0.00016862701051974414,4.796366547582815e-05,4.670259188150931e-05,0.2147902293661656
15.5,0.01191626825223013,0.0047518948237251744,0.015323558122365896,0.01508729891772341,0.0036333856706631472,0.0023719230591349562,0.0025554030621364647,0.005238664369300969,0.0050334005411229715,0.0010817382022431897,0.0004600284883850883,0.00048321204229673817,0.0010140686334523233,0.0009753050284647917,0.00016672484178835054,4.7783859343193704e-05,4.6635496634502033e-05,0.21325997414346248
15.55,0.01189957298384392,0.004692047599982306,0.01525485778208458,0.015012809000098515,0.003587773618590705,0.0023718346169539794,0.0025551963050430117,0.005169825966370304,0.0049661201561041,0.0010691549648794716,0.00045888449609322364,0.00048283455506168994,0.0010016033620141632,0.0009630500154923793,0.00016482866058998487,4.761548629161807e-05,4.657462962913662e-05,0.2117435367210658
15.600000000000001,0.011882856568927713,0.004633010323271435,0.015186246255535269,0.014938461159326137,0.003542515996667607,0.002371776382464362,0.0025549399641587984,0.0051018793960031245,0.004899727719910918,0.0010566272456777818,0.0004578224292215791,0.00048250015878674766,0.0009892734879678993,0.0009509325726158411,0.0001629389380786744,4.7458031635871384e-05,4.6519605708831805e-05,0.2102407611859273
15.65,0.011866119240213994,0.004574775615193563,0.015117726319535653,0.014864258244675459,0.0034976162940329215,0.002371741724513288,0.0025546295567904216,0.005034814148444964,0.004834212502658654,0.0010441575955681074,0.0004568382416868632,0.000482205681288617,0.000977078223386861,0.0009389517958713127,0.0001610561300243514,4.7310995980096566e-05,4.647005314910455e-05,0.2087514937356192
15.700000000000001,0.011849361230119154,0.004517336106848626,0.01504930071776887,0.01479020306374982,0.003453077792601117,0.00237172426786182,0.002554260827222482,0.004968619800162705,0.004769563867871911,0.0010317484732921258,0.0004559280120836953,0.00048194806584242895,0.0009650167593058416,0.0009271067631327641,0.0001591806769703855,4.717389489200283e-05,4.642561332914457e-05,0.20727558264935333
15.75,0.011832582770738011,0.004460684440055852,0.01498097216074187,0.014716298382548289,0.0034089035712217652,0.0023717178867434614,0.0025538297401010144,0.004903286014410136,0.004705771272905865,0.0010194022466545284,0.00045508794094248833,0.00048172436819814564,0.0009530882668879018,0.0009153965352350686,0.00015731300440004786,4.704625858124089e-05,4.63859404057551e-05,0.20581287825920905
