Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(3),J_7s1/2(2),J_total_Mt_relativistic
20.700000000000003,0.005028803355519742,0.00979562854449109,0.008760582020911869,0.01080381170041981,0.0034337933053345798,0.007673033666921187,0.004808177519235325,0.012215607566758442,0.011980871712937555,0.002217978460481507,0.0036526924122542866,0.0031731899334074515,0.0019878177368617177,0.0021094287866395213,0.004304925844709585,0.004037348289750055,0.0010769352967247281,0.0010452821412853786,0.0010516111711960127,0.0004746976558469795,0.00046881932361395685,0.0008212265346448222,0.0007633308291892199,0.00028273311634139845,0.0002077860813943963,0.00018917728947604706,4.193925763347669e-05,3.384190702735531e-05,2.705584506943344e-05,0.38200731970466917
20.75,0.005027102533977549,0.00976274778912942,0.008755554104286451,0.010791750819670282,0.0034288276874919845,0.007617234470382797,0.004761808564666036,0.012172393591592298,0.011933560568178101,0.0021916489296261617,0.0036428927849897035,0.003149483494147279,0.0019866829116245367,0.0021093032952119676,0.004261266747023924,0.003995246166047551,0.0010632533390063327,0.0010447073019037763,0.0010455888462069416,0.0004724529854823656,0.00046771833124305555,0.0008138682352253086,0.0007562145896279253,0.0002791864061836381,0.00020775551632585258,0.00018819610949479654,4.168573758757366e-05,3.373147171202804e-05,2.6717844855798075e-05,0.3801626131800413
20.8,0.0050253984975856675,0.009729912280135259,0.008750504574495999,0.010779651826601566,0.003424040270620766,0.007561716839474306,0.004715891733204405,0.01212919125398264,0.011886290837176754,0.002165695507436913,0.0036329387977708243,0.0031257937242373853,0.00198563518484797,0.0021092038335361594,0.004218031209677455,0.00395356586271986,0.001049710191813671,0.0010440881956547696,0.0010395266101225033,0.0004702930563128629,0.000466673588752457,0.0008065618237117565,0.0007491522940512698,0.0002756703087142809,0.00020771932773983604,0.00018720555114354234,4.144107689494758e-05,3.3626127917199205e-05,2.6382651550081946e-05,0.3783292663504242
20.85,0.005023691252133666,0.009697122394356633,0.008745433452812725,0.010767514890824377,0.003419427026975739,0.00750648131650141,0.004670424943384478,0.012086002042588239,0.011839064097227993,0.0021401160973432477,0.0036228321528759383,0.003102124182700654,0.0019846703496572285,0.0021091271557331336,0.0041752156977668715,0.003912303685231429,0.0010363065441804523,0.0010434238430221878,0.0010334260640192299,0.0004682156191958845,0.00046568315033740246,0.0007993072858076751,0.0007421438498276736,0.00027218517763096656,0.00020767712528070077,0.0001862059074225219,4.1205054815585965e-05,3.352571108685091e-05,2.6050304518471314e-05,0.3765071913286689
20.900000000000002,0.005021980803417999,0.009664378505715339,0.008740340761092282,0.010755340183061124,0.003414983970369431,0.007451528415306201,0.004625406089494684,0.012042827435595564,0.011791881911204713,0.0021149085428052647,0.0036125745944805025,0.003078478371137101,0.001983784294444471,0.0021090701070963645,0.004132816691871865,0.003871455958145988,0.0010230430207543656,0.0010427133287203413,0.0010272888015754708,0.0004662184619123151,0.0004647451097819655,0.0007921045969599438,0.0007351891553915064,0.00026873134680330485,0.0002076285369896443,0.00018519747138420604,4.097745215790753e-05,3.34300534140799e-05,2.572084435072553e-05,0.3746963011546936
20.950000000000003,0.00502026715724197,0.009631680985207792,0.008735226521771687,0.010743127875133035,0.003410707156171142,0.007396858621503635,0.004580833042231718,0.01199966890063802,0.011744745827506738,0.0020900706293576253,0.0036021679067347124,0.0030548597334859144,0.0019829730015102688,0.0021090296225093025,0.004090830688349655,0.0038310190253719205,0.001009920183107895,0.0010419558000548253,0.0010211164082443176,0.0004642994089510094,0.0004638576000225394,0.0007849537226403774,0.0007282881005158261,0.00026530913061183616,0.00020757320888313533,0.0001841805359207097,4.075805340419682e-05,3.3338990886974786e-05,2.5394309114949455e-05,0.3728965098035338
21.0,0.005018550319415682,0.009599030200906028,0.008730090757867215,0.010730878139947261,0.0034065926812980245,0.007342472392719688,0.0045367036493489535,0.011956527894717984,0.011697657380012527,0.0020656000866271,0.003591613911879806,0.0030312716558251224,0.0019822325457109946,0.0021090027248769753,0.004049254199618004,0.0037909892503963302,0.0009969385310485057,0.001041150465303831,0.0010149104604631196,0.0004624563212818936,0.0004630187927062308,0.0007778546186225958,0.0007214405665799206,0.0002619188242897191,0.0002075108045352519,0.00018315539355976518,4.054664860409246e-05,3.325236969028279e-05,2.5070730859802605e-05,0.37110773219123677
21.05,0.005016830295756005,0.009566426517958821,0.00872493349297227,0.010718591151483967,0.003402636684198328,0.007288370158831097,0.004493015736299295,0.011913405864131555,0.011650618088034055,0.00204149459032341,0.0035809144684027933,0.003007717466207717,0.001981559093112528,0.0021089865235718974,0.004008083754426936,0.0037513630165080672,0.0009840985039272073,0.0010402965921202754,0.0010086725248986909,0.00046068709611824606,0.0004622268977446335,0.000770807231254239,0.0007146464268316795,0.00025856070426673506,0.0002074410046640773,0.0001821223362690046,4.034303368996823e-05,3.317004747417058e-05,2.4750134913531205e-05,0.3693298841648439
21.1,0.0050151070920865255,0.009533870298592964,0.008719754751255235,0.010706267084783418,0.0033988353448269454,0.00723455232220668,0.004449767106872485,0.011870304244396083,0.011603629456274833,0.002017751764203142,0.0035700714692292997,0.0029842004345331016,0.0019809488996506493,0.0021089782128945003,0.003967315898119448,0.0037121367270099934,0.0009714004819445656,0.0010393935059550305,0.0010024041577273229,0.0004589896666687206,0.00046148016286343965,0.000763811497724546,0.0007079055466448668,0.0002552350285152201,0.00020736350672229394,0.0001810816552683359,4.014700898420509e-05,3.309188874191261e-05,2.443254260741516e-05,0.36756288247455327
21.150000000000002,0.005013380714237511,0.009501361902114671,0.00871455455745729,0.01069390611593304,0.003395184884613409,0.007181019257950077,0.004406955543826701,0.011827224460180365,0.011556692974790997,0.001994369182006463,0.0035590868399541903,0.002960723772452701,0.001980398309798477,0.002108975070548292,0.003926947192881395,0.003673306805420686,0.000958844787453243,0.0010384405885015082,0.000996106903948717,0.0004573620018796547,0.00046077687314832776,0.0007568673463272757,0.0007012177837713738,0.00025194203689753907,0.00020727802449210708,0.00018003364085021043,3.995837693136388e-05,3.301775770096437e-05,2.411797564319765e-05,0.3658066447386644
21.200000000000003,0.005011651168045864,0.009468901684911109,0.008709332936890206,0.010681508422054474,0.003391681566422469,0.0071277713141439086,0.004364578809514473,0.011784167925237532,0.011509810118955466,0.0019713443693664557,0.003547962537109641,0.002937290633308652,0.0019799037552412917,0.00210897445612993,0.003886974217980815,0.003634869695665863,0.0009464316862562229,0.0010374372761618232,0.0009897822967329746,0.0004558021061681938,0.000460115350587553,0.000749974696718969,0.0006945829885885558,0.00024868195151474243,0.00020718428768462302,0.00017897858220757237,3.9776940614993263e-05,3.294751353104394e-05,2.380645911809857e-05,0.3640610894164357
21.25,0.005009918459355085,0.009436490000452082,0.008704089915434123,0.010669074181290622,0.003388321694507405,0.00707480881209524,0.0043226346465028214,0.011741136042340594,0.011462982349425097,0.0019486748056908852,0.003536700546470312,0.002913904112104472,0.001979461753559066,0.0021089738096343887,0.003847393569996921,0.003596821862259753,0.0009341613888998943,0.0010363830585347355,0.000983431856799785,0.0004543080191467442,0.00045949395361164776,0.0007431334601725606,0.0006880010043417374,0.000245454977056057,0.00020708204154379673,0.00017791676726925217,3.96025040608437e-05,3.288101116969656e-05,2.349802107798381e-05,0.36232613579789674
21.3,0.005008182594015222,0.009404127199291826,0.008698825519535294,0.010656603572792682,0.0033851016144561983,0.007022132046582293,0.004281120778187573,0.011698130203220594,0.011416211112110806,0.0019263579260162217,0.0035253028813952685,0.0028905672455066325,0.001979068906917018,0.0021089706499753803,0.0038082018630389643,0.0035591597904766413,0.0009220340519612108,0.0010352774769255496,0.0009770570918289623,0.000452877815339252,0.00045891107663062627,0.0007363435398263839,0.0006814716673819447,0.00024226130114887877,0.00020697104645505488,0.00017684848254253648,3.9434874097725606e-05,3.281810685614524e-05,2.3192688821356136e-05,0.3606017040078708
21.35,0.005006443577882841,0.009371813629070967,0.00869353977620381,0.010644096776707178,0.003382017713130714,0.006969741286102362,0.00424003490940183,0.011655151788507396,0.011369497838150644,0.0019043911228338083,0.003513771581206296,0.0028672830118760075,0.0019787219007644775,0.0021089625735211718,0.003769395728955239,0.0035218799865128574,0.0009100497793281992,0.0010341201228781182,0.0009706594959015031,0.00045150960388979316,0.0004583651495690715,0.0007296048309286499,0.0006749948073989029,0.00023910109470896078,0.00020685107755869149,0.00017577401296264313,3.927386249742024e-05,3.275866452503616e-05,2.2890484417564102e-05,0.3588877150122955
21.400000000000002,0.005004701416820971,0.009339549634518579,0.008688232713011307,0.01063155397416298,0.003379066418599019,0.006917636773120812,0.004199374727018507,0.011612202167673015,0.011322843943885726,0.0018827717478880216,0.003502108709602228,0.0028440543313281432,0.0019784175025423464,0.0021089472526459405,0.0037309718175323908,0.0034849789776393806,0.0008982086234730925,0.0010329106367290791,0.0009642405489703339,0.0004502015282639397,0.0004578546373994681,0.000722917221077485,0.0006685702476493068,0.00023597451229049604,0.0002067219243681244,0.00017469364174884985,3.911928694494268e-05,3.270255875579952e-05,2.25914224974924e-05,0.35718409061427364
21.450000000000003,0.005002956116699073,0.00930733555745439,0.008682904358088635,0.01061897534725832,0.0033762442000609856,0.006865818724321133,0.004159137900546922,0.011569282698977513,0.011276250830839035,0.001861497113946351,0.003490316353108924,0.0028208840658213584,0.0019781525603994256,0.0021089224342967865,0.0036929267966852885,0.0034484533123453343,0.0008865105867174338,0.0010316487061844339,0.0009578017163599429,0.0004489517659433587,0.00045737803967413045,0.0007162805904566168,0.000662197805180393,0.0002328816924358238,0.00020658339039309427,0.00017360765026707705,3.897097019100211e-05,3.264967245535838e-05,2.229551190715877e-05,0.35549075343497755
21.5,0.005001207683392993,0.009275171736791118,0.008677554740123524,0.010606361079047812,0.003373547567767305,0.006814287330855977,0.0041193220827234,0.011526394729417414,0.011229719885697025,0.0018405644965413133,0.0034783966195645125,0.002797775019271679,0.0019779240019178568,0.002108885938576508,0.0036552573526376585,0.0034122995604725713,0.0008749556224885126,0.0010303340649185466,0.0009513444482940952,0.0004477585281140809,0.0004569338900560616,0.0007096948120667684,0.0006558772910488494,0.0002298227580244969,0.00020643529276788097,0.00017251631789877623,3.8828737952416474e-05,3.259989098791169e-05,2.2002760253696284e-05,0.35380762688486905
21.55,0.004999456122784917,0.009243058508536923,0.008672183888358206,0.010593711353529453,0.003370973072932054,0.006763042758599086,0.004079924910095824,0.011483539594676602,0.01118325248029398,0.0018199711356841337,0.0034663516366395084,0.0027747299376936325,0.0019777288328479197,0.0021088356573422447,0.00361796019009368,0.0033765143133415595,0.0008635436365665309,0.0010289664911956335,0.000944870179450842,0.0004466200593488652,0.0004565207558490647,0.0007031597519527842,0.0006496085105351322,0.00022679781662146323,0.00020627746188460716,0.0001714199219160128,3.869241693850956e-05,3.255309669210638e-05,2.1713178419261685e-05,0.35213463513671567
21.6,0.0049977014407633375,0.009210996205798006,0.008666791832587038,0.010581026355631639,0.0033685173076389414,0.006712085148398097,0.004040944003602149,0.01144071861907971,0.011136849971599123,0.001799714237550177,0.0034541835503914243,0.0027517515093659762,0.0019775641358524185,0.002108769552820068,0.0035810320324007865,0.0033410941838688175,0.0008522744883219437,0.0010275458065137828,0.0009383803285440564,0.0004455346372840711,0.00045613723752741523,0.0006966752694264894,0.0006433912633532865,0.00022380696082412952,0.0002061097410316939,0.0001703187373626387,3.8561834273135986e-05,3.25091672763538e-05,2.142678207387525e-05,0.35047170311001724
21.650000000000002,0.0049959436432230045,0.00917898515878132,0.008661378603154078,0.010568306271200173,0.0033661769047413775,0.006661414616328103,0.004002376969142797,0.011397933115547923,0.011090513701706398,0.0017797909761360765,0.0034418945238534645,0.002728842365021396,0.0019774270692608635,0.0021086856562355996,0.003544469621703829,0.003306035806676064,0.000841147991942425,0.0010260718742715331,0.0009318762979307249,0.00044450057229143485,0.0004557819682653898,0.0006902412172852583,0.0006372253438563638,0.00022085026860807944,0.00020593198603752677,0.00016921303694142586,3.8436818654920956e-05,3.246797891081469e-05,2.1143589127769948e-05,0.34881875646854693
21.700000000000003,0.004994182736064887,0.00914702569479741,0.008655944230950664,0.010555551286985277,0.003363948537756487,0.0066110312539459405,0.003964221398146921,0.01135518438555721,0.011044244997826892,0.0017601984948885784,0.0034294867356569098,0.0027060050780592887,0.001977314865833659,0.00210858206646072,0.0035082697190908334,0.0032713358381913234,0.0008301639176489653,0.0010245445984570188,0.0009253594732432516,0.0004435162071451358,0.00045545361346693467,0.0006838574420262882,0.0006311105412375244,0.00021792780367123284,0.00020574406491938505,0.0001681030909070004,3.8317202474673054e-05,3.2429411803258964e-05,2.0863614691072948e-05,0.3471757216243773
21.75,0.004992418725196131,0.009115118138263382,0.00865048874741295,0.010542761590628605,0.003361828920753206,0.006560935128545139,0.0039264748681325295,0.011312473719098938,0.010998045172283878,0.0017409339083051044,0.003416962378686786,0.0026832421647807344,0.0019772248315364843,0.00210845694867642,0.0034724291047305484,0.003236990956742179,0.0008193219929006259,0.00102296392235967,0.0009188312230460368,0.00044257991668452377,0.0004551508702957456,0.0006775237840565934,0.0006250466397268859,0.0002150396157762377,0.00020554585753767874,0.0001669891669643948,3.820282351254664e-05,3.2393354605231293e-05,2.0586866754321374e-05,0.34554252573834904
21.8,0.004990651616530015,0.009083262810705983,0.008645012184519438,0.01052993737065025,0.0033598148082345874,0.006511126283411447,0.0038891349432604028,0.01126980239464282,0.010951915522510397,0.001721994303506055,0.0034043236587704014,0.002660556084644771,0.0019771543443250486,0.002108308533051842,0.003436944578001954,0.0032029978626413624,0.0008086219035875006,0.001021329827304446,0.0009122928985156028,0.00044169010747286655,0.00045487246720601746,0.0006712400778987668,0.0006190334187841441,0.0002121857410908934,0.0002053372552555294,0.00016587153017303893,3.8093525131439746e-05,3.235970493225751e-05,2.0313345404717466e-05,0.3439190967101218
21.85,0.004988881415985912,0.009051460030764829,0.008639514574788478,0.010517078816435781,0.0033579029950144474,0.006461604738078926,0.0038521991748818388,0.011227171679102237,0.010905857331049405,0.0017033767417789154,0.003391572793398354,0.0026379492405451486,0.00197710085294039,0.0021081351134395465,0.0034018129576159697,0.003169353278264915,0.0007980632952114795,0.0010196423314085589,0.0009057458331435642,0.00044084521745246504,0.000454617163474113,0.0006650061523925962,0.000613070653286989,0.00020936620252641692,0.000205118160603723,0.00016475044285604344,3.798915485077128e-05,3.232836585257381e-05,2.0043046193275124e-05,0.3423053631581425
21.900000000000002,0.004987108129489245,0.009019710114195731,0.008633995951275753,0.010504186118223261,0.003356090316088481,0.006412370488586488,0.0038156651020801427,0.011184582827801817,0.010859871865556361,0.001685078260094195,0.0033787120104775753,0.0026154239791066933,0.0019770618757148743,0.0021079350460870244,0.0033670310817294946,0.003136053948123061,0.0007876457740544114,0.0010179014883606324,0.0008991913424617332,0.00044004371559646987,0.0004543837487313872,0.0006588218308926129,0.0006071581137153249,0.00020658101007336617,0.00020488848695105396,0.00016362616451466783,3.788956219542057e-05,3.229924069964538e-05,1.977596565218634e-05,0.34070125439616583
21.950000000000003,0.004985331762971447,0.00898801337387415,0.00862845634757174,0.01049125946709028,0.0033543736464999693,0.006363423507734858,0.003779530252205889,0.011142037084447306,0.010813960378804287,0.001667095872593294,0.0033657435471160023,0.002592982591000492,0.001977034999389041,0.002107706748364479,0.0033325958080520036,0.0031030966389240205,0.0007773689083333141,0.0010161073862222252,0.0008926307237886825,0.0004392841015577234,0.0004541710424983943,0.0006526869314616622,0.000601295566331338,0.0002038301611350511,0.00020464815818007362,0.00016249895174789893,3.779459714130036e-05,3.227222945187241e-05,1.9512105575227047e-05,0.33910670041457264
22.0,0.004983552322369918,0.008956370119798773,0.00862289579779916,0.010478299054941003,0.003352749901200212,0.006314763745343904,0.0037437921414059223,0.01109953568109768,0.010768124108691221,0.0016494265720483723,0.0033526696484384617,0.0025706273112770894,0.0019770178779394357,0.0021074486975088767,0.0032985040139448737,0.0030704781396309402,0.0007672322293422911,0.001014260146251637,0.0008860652559970912,0.00043856490531493924,0.0004539778937206934,0.0006466012670605466,0.0005954827733554741,0.00020111364085827145,0.0002043971083682514,0.0001613690581770666,3.7704110080977506e-05,3.2247228765973644e-05,1.925147338566275e-05,0.33752163187108114
22.05,0.004981769813627981,0.008924780659095206,0.008617314336610393,0.010465305074493211,0.0033512160349038022,0.006266391128510249,0.0037084482751460713,0.011057079838139465,0.01072236427825002,0.0016320673312943178,0.0033394925664333277,0.002548360319716917,0.0019770082314175545,0.002107159429384276,0.0032647525965136003,0.003038195261512109,0.0007572352325808383,0.0010123599217499002,0.0008794961993012098,0.00043788468681651933,0.00045380318030645967,0.0006405646457337664,0.0005897194931384099,0.00019843142246123014,0.00020413528147455225,0.00016023673437539607,3.761795328265114e-05,3.222413540557694e-05,1.8994078288489974e-05,0.33594598008936616
22.1,0.004979984242694845,0.008893245296019791,0.008611711999184887,0.010452277719265378,0.003349769041938876,0.006218305561865157,0.0036734961487276036,0.01101467076426326,0.010676682095660524,0.0016150151046329408,0.0033262145588295513,0.0025261837411972073,0.0019770038448000183,0.0021068375372584177,0.003231338472693123,0.0030062448381846744,0.0007473773788682638,0.0010104068969288506,0.000872924795063805,0.0004372420356223,0.00045364580866609716,0.0006345768707913639,0.0005840054803291175,0.00019578346755848682,0.0002038626310314326,0.00015910222780235526,3.7535982913273585e-05,3.2202850790690524e-05,1.8739925484048526e-05,0.3343796770595946
22.150000000000002,0.004978195615525561,0.008861764331963529,0.008606088821226543,0.010439217183563727,0.0033484059560924487,0.0061705069278325825,0.0036389332477973595,0.010972309656442398,0.010631078754263962,0.0015982668292094941,0.0033128378880036133,0.0025040996460746275,0.001977002566850084,0.002106481670595567,0.0031982585793263827,0.0029746237256519908,0.0007376580954439407,0.0010084012858011565,0.0008663522656219409,0.0004366355705435056,0.0004535047132540409,0.0006286377409868603,0.0005783404860390946,0.00019316972648281776,0.0002035791198422537,0.00015796578274261534,3.7458060384843575e-05,3.218328388838522e-05,1.8489011936109638e-05,0.33282265543455913
22.200000000000003,0.004976403938080977,0.008830338065456128,0.008600444838961082,0.010426123662469334,0.003347123850450974,0.006122995086887365,0.003604757048851593,0.010929997699913752,0.010585555432579625,0.0015818194263616714,0.003299364819915988,0.0024821100505829263,0.0019770023089905964,0.002106090533865578,0.003165509873236314,0.002943328802334806,0.0007280767770531588,0.0010063433310921756,0.0008597798141309808,0.0004360639392811799,0.0004533788561129259,0.0006227470506913017,0.0005727242580028269,0.00019059013860386458,0.00020328471968410804,0.00015682764024943518,3.738405222144072e-05,3.2165350838213314e-05,1.8241326299140475e-05,0.33127484851858835
22.25,0.004974609216327704,0.008798966792170165,0.00859478008913339,0.010412997351825213,0.003345919837236229,0.006075769877813514,0.003570965019733508,0.010887736068160635,0.010540113294323736,0.0015656698029412246,0.003285797623076688,0.0024602169172448793,0.0019770010441884636,0.002105662885369159,0.0031330893312914343,0.0029123569690964464,0.0007186327870183514,0.0010042333031735006,0.0008532086244261985,0.00043552581806335466,0.00045326722642029195,0.000616904590063449,0.0005671565407345119,0.00018804463264345596,0.00020297941101605146,0.00015568803809229914,3.731382854136811e-05,3.214897173377322e-05,1.7996853149882607e-05,0.3297361902511614
22.3,0.0049728114562380635,0.008767650804925343,0.008589094609004849,0.010399838448223436,0.0033447910676366603,0.006028831117962501,0.003537554620124464,0.01084552592289776,0.010494753488430474,0.0015498148526083499,0.003272138567539454,0.0024384221552978345,0.0019769968058507468,0.002105197536079288,0.003100993950465178,0.002881705149262154,0.0007093254582954909,0.001002071499018042,0.0008466398609014003,0.00043501991128120477,0.00045316884003798524,0.00061111014521618,0.0005616370756810639,0.00018553312698749253,0.0002026631826927264,0.00015454721070867682,3.724726105817896e-05,3.213406661008137e-05,1.7755579109712565e-05,0.32820661519016275
22.35,0.004971010663790056,0.008736390393692908,0.008583388436350651,0.010386647148992265,0.0033437347316343027,0.00598217860351157,0.003504523302028895,0.01080336841405827,0.010449477149075155,0.001534251457099027,0.0032583899239241785,0.0024167276211322056,0.00197698768673243,0.0021046933484987515,0.0030692207478891726,0.0028513702886327754,0.0007001540945154826,0.0009998582411764898,0.0008400746684039798,0.00043454495112443104,0.00045308273906440743,0.0006053634983792007,0.00055616560137143,0.00018305552999429297,0.0002023360316833578,0.00015340538915981306,3.718422175531828e-05,3.2120552989409246e-05,1.751749730038364e-05,0.3266860584993377
22.400000000000002,0.004969206844967312,0.008705185845600118,0.00857766160945709,0.010373423652183297,0.0033427480578273826,0.005935812109721934,0.003471868510252887,0.01076126467978276,0.010404285395699462,0.0015189764874654632,0.00324455396246711,0.0023951351187422288,0.0019769718378559427,0.002104149235533743,0.00303776676090057,0.0028213493554929154,0.0006911179710103798,0.0009975938767749848,0.0008335141721458256,0.0004340996972161007,0.0004530079913897565,0.000599664428058152,0.0005507418535622534,0.00018061174029929754,0.00020199796279609536,0.0001522628010904674,3.712458295947116e-05,3.210834624851821e-05,1.7282607511868202e-05,0.325174455941391
22.450000000000003,0.004967400005759054,0.008674037444934871,0.008571914167118838,0.010360168156558628,0.003341828313248733,0.005889731391196876,0.0034395876828764564,0.010719215846410293,0.010359179333038737,0.001503986805289846,0.003230632952098437,0.002373646400188363,0.001976947467442488,0.002103564159383471,0.003006629047083623,0.002791639340613749,0.0006822163358242871,0.000995278776533825,0.0008269594776295279,0.0004336829362471676,0.0004529436902543945,0.0005940127091902002,0.0005453655653799575,0.00017820164711603582,0.00020164898840767197,0.00015111967069250944,3.706821870939822e-05,3.209736234663625e-05,1.7050911928376553e-05,0.3236717438746252
22.5,0.004965590152160055,0.008642945473150412,0.00856614614863621,0.010346880861578043,0.003340972803180127,0.005843936182139668,0.003407678251719513,0.010677223028471374,0.010314160051151287,0.0014892792638715921,0.0032166291595468,0.0023522631660707,0.0019769128398552296,0.0021029371304457146,0.0029758046843056506,0.0027622372572506317,0.0006734484107088208,0.0009929133338070215,0.0008204116705893357,0.00043329348161088557,0.0004528889538104708,0.0005884081132961599,0.0005400364674593405,0.00017582513053326782,0.00020128912819834428,0.0001499762186722358,3.701500658407165e-05,3.208752115472935e-05,1.682240882763127e-05,0.3221778592493251
22.55,0.004963777290170594,0.008611910208870166,0.008560357593812396,0.010333561967386207,0.003340178870962642,0.0057984261966112696,0.0033761376428015142,0.010635287328682838,0.010269228625449644,0.0014748507093882881,0.003202544848470318,0.0023309870660127747,0.001976866274554381,0.002102267206238261,0.0029452907707475267,0.0027331401411356546,0.000664813392103015,0.000990497963642516,0.0008138718169463275,0.00043293017303731786,0.0004528429246869195,0.0005828504086291757,0.0005347542880787717,0.00017348206180821404,0.00020091840889207918,0.00014883266222123797,3.696482892608024e-05,3.207874845137379e-05,1.6597087858013163e-05,0.3206927396010324
22.6,0.0049619614257964155,0.008580931927892676,0.0085545485429507,0.010320211674799908,0.0033394438978031783,0.0057532011287877785,0.003344963276794836,0.010593409837944661,0.010224386116733774,0.0014606979820305501,0.0031883822786137076,0.002309819699155199,0.0019768061450642326,0.0021015534903361483,0.0029150844249288773,0.002704345050465316,0.0006563104520975894,0.00098803310186286,0.0008073409627772772,0.00043259187622813987,0.0004528047695579464,0.0005773393603199715,0.0005295187532920774,0.00017117230365580133,0.00020053686400195084,0.00014768921499063418,3.691757277724064e-05,3.207097557693236e-05,1.6374929631510798e-05,0.31921632304042813
22.650000000000002,0.004960142565048689,0.008550010903196641,0.008548719036851742,0.01030683018529529,0.0033387653025772263,0.005708260653217547,0.003314152569471838,0.010551591635338628,0.010179633571226167,0.0014468179171109989,0.0031741437049910503,0.0022887626146585165,0.0019767308779521492,0.002100795131324643,0.0028851827857280837,0.0026758490658834204,0.0006479387393834881,0.0009855192041661547,0.0008008201342966984,0.00043227748249192083,0.00045277367871511,0.0005718747305186667,0.0005243295870571665,0.00016889571053385407,0.0002001445335807123,0.00014654608706849388,3.687312858959525e-05,3.206413713824796e-05,1.615590995176586e-05,0.3177485482418876
22.700000000000003,0.004958320713943966,0.008519147404946067,0.008542869116810653,0.010293417700995134,0.0033381405416280075,0.005663604425077949,0.003283702932145658,0.010509833788128833,0.010134972020608781,0.0014332073461475882,0.003159831377093805,0.002267817312214741,0.0019766389518195565,0.002099991321767861,0.0028555830123972695,0.0026476492904593772,0.0006396973801846366,0.0009829567452470382,0.0007943103378515719,0.0004319859083800652,0.0004527488656430971,0.0005664562785331877,0.0005191865113614345,0.00016665212892417482,0.0001997414639765067,0.00014540348496032803,3.6831388450800884e-05,3.2058168205017565e-05,1.5940006396096282e-05,0.31628935443342243
22.75,0.0049564958785041375,0.008488341700495523,0.008536998824614256,0.01027997442465614,0.0033375671085620886,0.005619232080431756,0.003253611772104735,0.010468137351764016,0.010090402482061809,0.001419863097921515,0.0031454475381236338,0.0022469852425670176,0.001976528896304936,0.0020991412971929566,0.002826282284572397,0.002619742849662023,0.0006315854791748671,0.0009803462179375124,0.0007878125599282685,0.0004317160953235847,0.0004527295665992856,0.0005610837609643213,0.0005140892463439621,0.00016444139760946367,0.0001993277075936829,0.00014426161157256453,3.679224479816265e-05,3.205300257765311e-05,1.5727203637439804e-05,0.3148386813894149
22.8,0.0049546680647563944,0.008457594054395483,0.008531108202538227,0.010266500559656255,0.0033370425340415806,0.00557514323648304,0.0032238764930410755,0.010426503369881655,0.01004592595830421,0.001406781999509942,0.003130994424249613,0.002226267808036877,0.0019763992910988427,0.002098244335089779,0.002797277802278603,0.0025921268913291023,0.0006236021203789726,0.000977688132367382,0.0007813277671711875,0.00043146700927086445,0.00045271504019718214,0.0005557569318374846,0.0005090375104145286,0.00016226334794603318,0.0001989033226586772,0.00014312066619895668,3.675559028587597e-05,3.204857294380992e-05,1.551749455728944e-05,0.31339646942535554
22.85,0.004952837278733185,0.008426904728397808,0.008525197293344245,0.010252996309982018,0.0033365643855730277,0.005531337491832627,0.003194494495472291,0.01038493287431385,0.010001543437636014,0.0013939608772937898,0.003116474263889436,0.002205666363058583,0.001976248764970945,0.002097299753925907,0.0027685667859309324,0.0025647985856325647,0.0006157463680578796,0.0009749830151440898,0.0007748569064126553,0.000431237640326581,0.0004527045669938148,0.0005504755427313104,0.0005040310203694843,0.00016011780413228535,0.0001984683729909209,0.00014198084450986963,3.672131881417498e-05,3.204481260381442e-05,1.5310876488411754e-05,0.311962659392335
22.900000000000002,0.004951003526472173,0.008396273981461292,0.008519266140277124,0.010239461880215928,0.0033361302672930897,0.0054878144267329855,0.003165463177157399,0.0103434268850949,0.0099572558939823,0.0013813965579408294,0.0031018892770141564,0.002185182214720041,0.0019760759948090896,0.0020963069121769616,0.0027401464763305698,0.002537755125039773,0.0006080172675779182,0.0009722314085517133,0.0007684009047136199,0.00043102700239192054,0.00045269744908115665,0.0005452393429031287,0.0004990694915045375,0.00015800458347291625,0.00019802292777872728,0.00014084233854435292,3.6689327102605446e-05,3.2041657620861975e-05,1.5107344576043084e-05,0.3105371926693591
22.950000000000003,0.004949166814016195,0.008365702069757328,0.00851331478706193,0.010225897475523847,0.003335737819751125,0.005444573603342562,0.003136779933506421,0.010301986410470601,0.00991306428693885,0.001369085869364343,0.0030872416744760858,0.0021648166233098074,0.0019758797046703857,0.002095265207372093,0.00271201413465672,0.002510993724270778,0.0006004138462642038,0.0009694338697688962,0.0007619606694147077,0.000430834132806241,0.0004526930096816495,0.0005400480794114221,0.0004941526377245468,0.00015592349663882355,0.0001975670613601089,0.0001397053367048666,3.665951592923654e-05,3.203904816257955e-05,1.4906885816820353e-05,0.30912001115339605
