Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Yb_relativistic
12.0,0.010103481435072637,0.016507119625764913,0.017200385999019175,0.018303252107997235,0.006422931218695416,0.01000206796111574,0.00835143028306486,0.02065785493053094,0.02046833158162188,0.0021941803491744554,0.004824301124010441,0.004245018124860284,0.002655704700786704,0.0026985768709149654,0.0025296520949841315,0.002391454493091594,0.0004510268218282944,0.0006763887674196043,0.0005712655958216091,2.727584633787318e-05,0.5268759660058906
12.05,0.01009705633509766,0.016394822011203115,0.017176846991691898,0.018272059191197607,0.0064214792828819756,0.00984686787457022,0.008211061773015704,0.020522999486145204,0.0203288988417537,0.0021595499759654467,0.004771693066242455,0.004186405592950843,0.0026556867238335946,0.002698497282081808,0.0024802725590138542,0.0023443576607122237,0.0004412867918981327,0.0006702604672648144,0.0005641734963820845,2.666881880994755e-05,0.5231191240074332
12.100000000000001,0.010090610345248397,0.016282908947548018,0.017153151160668977,0.018240679999954598,0.0064202979844147955,0.009693739875554172,0.008072990593368634,0.020388334457042023,0.020189721719152693,0.0021263465333135364,0.004718965171773528,0.004128029441090556,0.0026556834432862855,0.002698362304669629,0.0024318762572959427,0.0022982071893826914,0.0004318971217956081,0.0006640678876049028,0.0005570745471798897,2.608329214802506e-05,0.5193945185802165
12.15,0.010084143531172457,0.01617138402174348,0.017129299097154445,0.018209115631698126,0.0064193568966252595,0.009542674963153547,0.007937198515862744,0.0202538726195157,0.02005081312909573,0.002094531990946326,0.004666141862138466,0.004069910462955789,0.002655678704212879,0.0026981585659204585,0.0023844435995507575,0.0022529840271945023,0.0004228501031211799,0.000657815118895404,0.0005499725080467759,2.551880485614317e-05,0.5157018065065446
12.200000000000001,0.010077655958657011,0.01606025075429418,0.017105291405937733,0.018177367200326047,0.006418626493511337,0.009393663709770945,0.007803666973708919,0.020119626549218533,0.019912185763430297,0.002064068605347679,0.004613247060200916,0.004012068715645802,0.0026556572222465784,0.002697873503234698,0.0023379553761190765,0.0022086694974841224,0.0004141380108605089,0.0006515062154325904,0.0005428710397625728,2.4974893820423015e-05,0.5120406513583938
12.25,0.010071147693627429,0.015949512599458617,0.0170811287052539,0.0181454358359553,0.006418078138877963,0.00924669627429843,0.007672377077820349,0.01998560862016788,0.01977385208997828,0.002034918946905271,0.004560304180003588,0.003954523524406519,0.002655604553649241,0.002697495334481575,0.002292392751070643,0.00216524529179045,0.0004057531134956416,0.0006451451905150753,0.0005357737030463724,2.445109509303209e-05,0.5084107232309567
12.3,0.010064618802145911,0.01583917294545082,0.0170568116266423,0.018113322684671664,0.006417684075244633,0.009101762415181876,0.007543309632788888,0.019851831003876233,0.019635824352066768,0.0020070459254121955,0.004507336117876004,0.0038972934881716837,0.0026555070661045815,0.0026970130290910775,0.002247737255405161,0.002122693462915765,0.0003976876826006066,0.0006387360119676179,0.0005286839577776996,2.394694453314251e-05,0.5048116984874617
12.350000000000001,0.010058069350410119,0.01572923511465081,0.017032340814803763,0.01808102890827825,0.00641741741253641,0.0089588515033712,0.007416445152603694,0.01971830566860168,0.01949811456818276,0.0019804128139710854,0.00445436524474052,0.0038403964858647753,0.002655351910233207,0.0026964162799162934,0.0022039707803932712,0.0020809964181669116,0.00038993400193540495,0.0006322825980112798,0.0005216051624338531,2.3461978300743757e-05,0.5012432595156469
12.4,0.010051499404751802,0.015619702363823542,0.017007716927456354,0.018048555684042775,0.006417252116574128,0.008817952535150848,0.007291763876108698,0.019585044378715825,0.019360734531748445,0.0019549832713490274,0.0044014133995589795,0.003783849683407249,0.002655126991821184,0.0026956954758547416,0.00216107557102058,0.002040136912757126,0.00038248437605247577,0.000625788813464291,0.0005145405737307577,2.2995733243662096e-05,0.4977050944951987
12.450000000000001,0.010044909031635435,0.015510577884346188,0.01698294063518969,0.018015904204443704,0.0064171629973791885,0.00867905414484541,0.007169245782195929,0.019452058694186404,0.019223695811013856,0.001930721362831417,0.004348501883864166,0.0037276695413810063,0.0026548209447534417,0.0026948416752169964,0.0021190342195122266,0.002000098043298081,0.0003753311384297563,0.0006192584662583095,0.0005074933464551553,2.2547747266084392e-05,0.4941968971752989
12.5,0.010038298297656843,0.015401864802443732,0.01695801262131795,0.017983075676915365,0.006417125697307935,0.00854214461739542,0.007048870604732091,0.019319359970171802,0.01908700974906379,0.0019075915796226072,0.004295651457321898,0.0036718718232951943,0.002654423104642938,0.0026938465798306594,0.002077829658986253,0.0019608632414122454,0.00036846665914440666,0.0006126953042553118,0.0005004665334759218,2.2117559733114725e-05,0.49071836666250157
12.55,0.01003166726954183,0.015293566179432557,0.01693293358173155,0.017950071323592054,0.006417116679030189,0.008407211900798583,0.00693061784721593,0.01918695935672458,0.01895068746393559,0.0018855588568408392,0.004242882334271269,0.0036164716044095047,0.002653923483146167,0.002692702509867512,0.0020374451572024934,0.0019224162674953047,0.00036188335210116015,0.0006061030123510922,0.0004934630859222848,2.1704711926770995e-05,0.4872692072185944
12.600000000000001,0.010025016014144808,0.015185685011972035,0.01690770422474759,0.01791689238105127,0.0064171132133661515,0.008274243618412174,0.006814466797164494,0.0190548677986013,0.018814739848844835,0.0018645885901545736,0.004190214181192277,0.003561483281068342,0.002653312742955299,0.0026914023793814875,0.0019978643103799446,0.0018847412045062623,0.00035557368182914976,0.0005994852098521211,0.000486485853517281,2.1308747565597164e-05,0.48384912806708624
