Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_total_Krypton_relativistic_ready
13.0,0.027519749734926546,0.0049772911554135215,0.01958310231497249,0.03916620462994498,0.0011619804683472197,0.005055445982121599,0.010110891964243198,0.0044457077137754234,0.006668561570663135,0.00020536747113338155,0.0005687832964917756,0.0011375665929835512,0.12060065289501681
13.05,0.027453623502520095,0.004934643236542612,0.019407281696037424,0.03881456339207485,0.001145475269919424,0.005019446096791103,0.010038892193582206,0.004351817440719368,0.006527726161079052,0.0002003462160345185,0.0005644400250471306,0.0011288800500942613,0.11958713528044206
13.100000000000001,0.027387451405447138,0.004893593418830271,0.019232835993605295,0.03846567198721059,0.0011295121064785487,0.00498336047887889,0.00996672095775778,0.004260024003889527,0.0063900360058342905,0.0001954772387839626,0.0005600867865889642,0.0011201735731779284,0.11858494395648317
13.15,0.027321235010747544,0.004854097415867715,0.019059760753821747,0.03811952150764349,0.0011140783155053071,0.0049471998899334535,0.009894399779866907,0.004170278548229952,0.006255417822344928,0.00019075685888688516,0.0005557249179716634,0.0011114498359433267,0.11759392065676293
13.200000000000001,0.02725497588014646,0.0048161117877028314,0.018888051355509916,0.03777610271101983,0.0010991613834734084,0.004910974859360374,0.009821949718720748,0.0040825333895604665,0.0061238000843407,0.00018618145814794547,0.0005513557275258625,0.001102711455051725,0.11661390981056026
13.25,0.027188675570003127,0.004779593931854702,0.018717703015711597,0.037435406031423195,0.0010847489489938882,0.004874695683998732,0.009749391367997464,0.003996741986190221,0.005995112979285332,0.0001817474805487788,0.00054698049498524,0.00109396098997048,0.11564475848096277
13.3,0.027122335631260205,0.004744502074214384,0.018548710795136973,0.037097421590273946,0.0010708288056968695,0.004838372428005975,0.00967674485601195,0.003912858911210574,0.005869288366815861,0.00017745143207616425,0.0005426004714516307,0.0010852009429032615,0.11468631630505778
13.350000000000001,0.027055957609393635,0.004710795259841478,0.018381069603522964,0.03676213920704593,0.0010573889048596378,0.004802014923031827,0.009604029846063653,0.003830839825452092,0.0057462597381781385,0.00017328988050370405,0.0005382168793960802,0.0010764337587921603,0.11373843543608128
13.4,0.026989543044363035,0.004678433343665695,0.018214774204899954,0.03642954840979991,0.001044417357789775,0.004765632768662679,0.009531265537325358,0.0037506414510905914,0.005625962176635887,0.00016925945512972988,0.000533830912693573,0.001067661825387146,0.11280097048744334
13.450000000000001,0.02692309347056262,0.00464737698110236,0.018049819222766997,0.036099638445533995,0.0010319024379720036,0.004729235333118826,0.009458470666237652,0.003672221545887519,0.0055083323188312786,0.00016535684647405342,0.0005294437366892778,0.0010588874733785556,0.11187377847855515
13.5,0.02685661041677266,0.004617587618590492,0.01788619914517562,0.03577239829035124,0.0010198325829872653,0.004692831754187712,0.009385663508375424,0.0035955388780502476,0.0053933083170753715,0.00016157880593607678,0.0005250564882942553,0.0010501129765885105,0.11095671878238487
13.55,0.02679009540611149,0.004589027484061808,0.017723908329722204,0.03544781665944441,0.0010081963962124125,0.004656430940377151,0.009312861880754301,0.0035205532016980355,0.005280829802547053,0.00015792214541667502,0.0005206702761086664,0.0010413405522173328,0.11004965307467154
13.600000000000001,0.026723549955988055,0.0045616595773487634,0.017562941008449358,0.035125882016898716,0.0009969826483087808,0.004620041572273286,0.009240083144546572,0.003447225232919831,0.005170837849379746,0.00015438373690617474,0.0005162861805706263,0.0010325723611412526,0.10915244528473117
13.65,0.026656975578054985,0.004535447660539402,0.017403291292656345,0.03480658258531269,0.0009861802785077372,0.004583672104088746,0.009167344208177492,0.003375516626410216,0.005063274939615324,0.00015096051204065196,0.0005119052541289232,0.0010238105082578464,0.10826496154779036
13.700000000000001,0.026590373778162226,0.004510356248286585,0.017244953177619003,0.034489906355238006,0.0009757783957011738,0.00454733076538719,0.00909466153077438,0.003305389952670162,0.004958084929005243,0.00014764946162868696,0.0005075285214379203,0.0010150570428758407,0.10738707015878643
13.75,0.02652374605631124,0.004486350598078874,0.017087920547219533,0.034175841094439066,0.0009657662793447569,0.004511025562971121,0.009022051125942242,0.0032368086757595155,0.0048552130136392735,0.00014444763515062556,0.000503156979573038,0.001006313959146076,0.10651864152757537
13.8,0.02645709390660972,0.004463396700480089,0.016932187178486467,0.03386437435697293,0.0009561333801815729,0.004474764282920456,0.008949528565840912,0.003169737131588328,0.004754605697382492,0.0001413521402323068,0.0004987915982652867,0.0009975831965305733,0.10565954813549115
13.850000000000001,0.026390418817226872,0.004441461269344325,0.016777746746045444,0.03355549349209089,0.0009468693207936765,0.004438554492770011,0.008877108985540023,0.0031041405067345315,0.0046562107601017975,0.0001383601420951413,0.0004944333201534086,0.0009888666403068173,0.10480966449320293
13.9,0.026323722270349282,0.004420511732012934,0.01662459282648118,0.03324918565296236,0.0009379638959888583,0.004402403543814619,0.008804807087629238,0.0030399848177755833,0.004559977226663375,0.00013546886298433707,0.0004900830610522469,0.0009801661221044938,0.1039688670998185
13.950000000000001,0.02625700574213728,0.00440051621949978,0.01647271890261125,0.0329454378052225,0.0009294070730298012,0.004366318573531185,0.00873263714706237,0.002977236891122057,0.004465855336683085,0.00013267558157699746,0.0004857417102360365,0.000971483420472073,0.10313703440318442
14.0,0.026190270702681925,0.004381443556670806,0.016322118367672337,0.032644236735344674,0.0009211889917126248,0.004330306508107549,0.008660613016215098,0.0029158643433413933,0.0043737965150120895,0.00012997763237173888,0.00048141013073537894,0.0009628202614707579,0.10231404676133635
14.05,0.026123518615962512,0.004363263252423731,0.016172784529419445,0.03234556905883889,0.0009132999643016386,0.004294374065068491,0.008588748130136981,0.0028558355619602,0.0042837533429403,0.00012737240506140111,0.0004770891596467195,0.000954178319293439,0.10149978640505378
14.100000000000001,0.026056750939804665,0.0043459454898734685,0.016024710614138935,0.03204942122827787,0.0009057304753269735,0.004258527755989805,0.00851705551197961,0.0027971196867338627,0.004195679530100794,0.00012485734389035703,0.00047277960845321484,0.0009455592169064297,0.10069413740147598
14.15,0.025989969125838987,0.00432946111654864,0.015877889770575977,0.031755779541151954,0.0008984711812515738,0.004222773889291753,0.008445547778583506,0.002739686591372344,0.004109529887058516,0.00012242994699785575,0.0004684822633559293,0.0009369645267118586,0.09989698561873887
14.200000000000001,0.025923174619460268,0.00431378163460434,0.015732315073777165,0.03146463014755433,0.0008915129100138715,0.004187118573103728,0.008374237146207456,0.0026835068657113646,0.004025260298567047,0.00012008776574877068,0.00046419788561435774,0.0009283957712287155,0.09910821869159143
14.25,0.025856368859787295,0.004298879191056091,0.015587979528849199,0.031175959057698398,0.000884846660452297,0.004151567718192401,0.008303135436384801,0.002628551798318393,0.003942827697477589,0.00011782840405306001,0.00045992721189532757,0.0009198544237906551,0.0983277259879555
14.3,0.025789553279623192,0.004284726568039737,0.015444876074634248,0.030889752149268496,0.0008784636016176009,0.004116127040945983,0.008232254081891967,0.0025747933595230365,0.0038621900392845545,0.00011564951767518289,0.0004556709546293757,0.0009113419092587514,0.09755539857639212
14.350000000000001,0.02572272930541637,0.004271297173101792,0.015302997587303031,0.030605995174606063,0.0008723550719788036,0.004080802066407723,0.008161604132815446,0.0025222041848617545,0.0037833062772926317,0.00011354881353466019,0.00045142980237375483,0.0009028596047475097,0.09679112919443952
14.4,0.02565589835722203,0.004258565029524615,0.015162336883866315,0.03032467376773263,0.000866512578528414,0.004045598131352053,0.008091196262704105,0.0024707575589269356,0.0037061363383904034,0.0001115240489989065,0.0004472044201812603,0.0008944088403625206,0.09603481221779019
14.450000000000001,0.025589061848664253,0.004246504766690532,0.015022886725605778,0.030045773451211556,0.0008609277957923964,0.004010520387397242,0.008021040774794484,0.0024204273996106715,0.003630641099416007,0.00010957303116940822,0.00044299544997411874,0.0008859908999482375,0.09528634363027469
14.5,0.025522221186898668,0.004235091610488883,0.01488463982142519,0.02976927964285038,0.0008555925647501996,0.003975573804148723,0.007951147608297446,0.00237118824273377,0.0035567823641006547,0.00010769361616226868,0.000438803510922221,0.000877607021844442,0.09454562099462285
14.55,0.025455377772575685,0.004224301373769773,0.014747588831122723,0.029495177662245447,0.0008504988916699934,0.003940763172367581,0.007881526344735162,0.002323015227050697,0.0034845228405760457,0.00010588370838408838,0.00043462919982501864,0.0008692583996500373,0.09381254342397224
14.600000000000001,0.02538853299980435,0.004214110446848127,0.014611726368585458,0.029223452737170915,0.0008456389468641062,0.003906093107159066,0.007812186214318132,0.0022758840796214585,0.0034138261194321877,0.00010414125980410167,0.0004304730914964474,0.0008609461829928948,0.09308701155409725
14.65,0.02532168825611673,0.00420449578806149,0.014477045004906939,0.028954090009813877,0.0008410050633694868,0.003871568051176235,0.00774313610235247,0.0022297711015415163,0.003344656652312274,0.00010246426922344113,0.0004263357391522723,0.0008526714783045446,0.09236892751633127
14.700000000000001,0.02525484492243292,0.004195434914384816,0.014343537271428805,0.02868707454285761,0.0008365897355578616,0.0038371922778341516,0.007674384555668303,0.0021846531540211226,0.003276979731031684,0.0001008507815423566,0.0004222176747992865,0.000844435349598573,0.0916581949111575
14.75,0.02518800437302663,0.004186905892105369,0.014211195662707527,0.028422391325415054,0.0008323856176801074,0.003802969894530369,0.007605939789060738,0.0021405076448056297,0.0032107614672084446,9.929888702617195e-05,0.00041811940962583217,0.0008362388192516643,0.09095471878244354
14.8,0.025121167975491337,0.004178887327560662,0.014080012639407134,0.02816002527881427,0.0008283855223491949,0.003768904845867615,0.00753780969173523,0.002097312514928485,0.0031459687723927273,9.780672057071847e-05,0.0004140414343931355,0.000828082868786271,0.09025840559229678
14.850000000000001,0.02505433709070706,0.004171358357942221,0.013949980631119078,0.027899961262238156,0.0008245824189659223,0.0037350009168749506,0.007470001833749901,0.0020550462257888885,0.0030825693386833325,9.637246096794577e-05,0.00040998421982698903,0.0008199684396539781,0.08956916319651843
14.9,0.024987513072807697,0.00416429864216782,0.013821092039110154,0.02764218407822031,0.0008209694320914989,0.0037012617362238154,0.007402523472447631,0.0020136877465461974,0.003020531619819296,9.49943301723692e-05,0.0004059482170093336,0.0008118964340186672,0.08888690082063477
14.950000000000001,0.02492069726914895,0.004157688351824664,0.013693339238999548,0.027386678477999096,0.0008175398397709002,0.003667690779435668,0.007335381558871336,0.001973216541823392,0.0029598248127350882,9.367059256897688e-05,0.00040193385776932545,0.0008038677155386509,0.08821152903648559
15.0,0.024853891020276884,0.004151508162185878,0.013566714583366082,0.027133429166732163,0.0008142870718107728,0.003634291372078135,0.00726858274415627,0.0019336125597121028,0.0029004188395681542,9.239955424318342e-05,0.00039794155507350036,0.0007958831101470007,0.08754295973935013
15.05,0.024787095659896997,0.004145739243302508,0.013441210404286613,0.026882420808573226,0.0008112047080155244,0.0036010666929467547,0.007202133385893509,0.0018948562200718148,0.002842284330107722,9.117956225338087e-05,0.0003939717034146675,0.000787943406829335,0.08688110612559205
15.100000000000001,0.02472031251484398,0.004140363251173111,0.013316819015806756,0.02663363803161351,0.0008082864763851033,0.003568019777229658,0.007136039554459316,0.001856928403116123,0.0027853926046741847,9.000900390660698e-05,0.00039002467919919514,0.0007800493583983903,0.08622588267080596
15.15,0.024653542905051996,0.004135362318992883,0.013193532716344863,0.026387065432689726,0.0008055262512778335,0.0035351535196526604,0.007070307039305321,0.001819810438278998,0.002729715657418497,8.888630603781608e-05,0.00038610084113236824,0.0007722016822647365,0.0855772051084477
15.200000000000001,0.02458678814352557,0.004130719048484146,0.01307134379103038,0.02614268758206076,0.0008029180515415418,0.00350247067760245,0.0070049413552049,0.0017834840933542379,0.002675226140031357,8.780993429320937e-05,0.00038220053060152183,0.0007644010612030437,0.08493499040893311
15.25,0.024520049536311116,0.0041264165013098954,0.012950244513977669,0.025900489027955338,0.000800456038616089,0.0034699738742257386,0.006939947748451477,0.0017479315639014408,0.0026218973458521613,8.677839241805153e-05,0.0003783240720566768,0.0007566481441133536,0.08429915675918903
15.3,0.024453328382468976,0.004122438190571984,0.012830227150496261,0.025660454300992522,0.000798134514610287,0.0034376656015023496,0.006875331203004699,0.001713135462911944,0.002569703194367916,8.579022154937146e-05,0.0003744717733884177,0.0007489435467768354,0.08366962354264158
15.350000000000001,0.02438662597404615,0.0041187680723954205,0.012711283959238701,0.025422567918477402,0.0007959479203560665,0.0034055482232904478,0.0068110964465808955,0.001679078810728404,0.002518618216092606,8.48439995139199e-05,0.00037064392630277963,0.0007412878526055593,0.08304631131962835
15.4,0.024319943596049554,0.0041153905376001285,0.012593407194286976,0.025186814388573953,0.000793890833442639,0.0033736239783421855,0.006747247956684371,0.0016457450252117694,0.0024686175378176543,8.393834013172919e-05,0.00036684080669292096,0.0007336816133858419,0.08242914180821972
15.450000000000001,0.024253282526419874,0.004112290403461423,0.012476589107178594,0.024953178214357188,0.0007919579662332816,0.003341894983288232,0.006683789966576464,0.001613117912149594,0.0024196768682243908,8.307189252559689e-05,0.00036306267500737995,0.0007261253500147599,0.08181803786543677
15.5,0.024186644036006077,0.004109452905560354,0.01236082194887343,0.02472164389774686,0.0007901441638672612,0.003310363235589772,0.006620726471179544,0.001581181655899777,0.0023717724838496655,8.224334043679142e-05,0.00035930977661473,0.00071861955322946,0.08121292346885373
15.55,0.024120029388540444,0.004106863689724947,0.012246097971662283,0.024492195943324566,0.000788444402249304,0.0032790306164566544,0.006558061232913309,0.0015499208102639228,0.0023248812153958843,8.145140154725423e-05,0.0003555823421644578,0.0007111646843289156,0.08061372369857192
15.600000000000001,0.024053439840614248,0.004104508804063318,0.012132409431018313,0.024264818862036627,0.0007868537860289092,0.0032478988937305457,0.006495797787461091,0.0015193202895847095,0.002278980434377064,8.069482680855338e-05,0.0003518805879439121,0.0007037611758878242,0.08002036471955513
15.65,0.023986876641654005,0.004102374691089493,0.012019748587392316,0.02403949717478463,0.0007853675465717045,0.003216969724731994,0.006433939449463988,0.0014893653600617344,0.0022340480400926017,7.997239977782105e-05,0.00034820471623117454,0.0006964094324623491,0.07943277376431382
15.700000000000001,0.023920341033898323,0.00410044817994271,0.011908107707952887,0.023816215415905773,0.0007839810399249365,0.0031862446590704605,0.006372489318140921,0.0014600416312804687,0.002190062446920703,7.928293596088897e-05,0.0003445549156437245,0.000689109831287449,0.07885087911592925
15.75,0.023853834252375365,0.00409871647870089,0.011797479068272592,0.023594958136545184,0.0007826897447790952,0.0031557251414164682,0.0063114502828329365,0.0014313350479490897,0.0021470025719236346,7.862528216281724e-05,0.0003409313614827801,0.0006818627229655602,0.07827461009140639
15.8,0.023787357524880873,0.004097167166788859,0.011687854953961033,0.023375709907922065,0.0007814892604275731,0.0031254125142350787,0.0062508250284701574,0.0014032318818380436,0.0021048478227570656,7.799831584599291e-05,0.00033733421607320594,0.0006746684321464119,0.07770389702534636
15.850000000000001,0.02372091207195682,0.004095788187481843,0.011579227662245974,0.02315845532449195,0.00078037530472617,0.003095308020480057,0.006190616040960114,0.0013757187239173748,0.0020635780858760623,7.74009444959594e-05,0.00033376362909889466,0.0006675272581977893,0.07713867125392901
15.9,0.023654499106870636,0.004094567840504671,0.011471589503503443,0.022943179007006886,0.0007793437120541644,0.003065412806248109,0.006130825612496218,0.0013487824766869228,0.0020231737150303844,7.683210499512033e-05,0.0003302197379335358,0.0006604394758670716,0.07657886509919716
15.950000000000001,0.02358811983559503,0.004093494774727057,0.011364932802737843,0.022729865605475685,0.0007783904312785844,0.003035727923392695,0.00607145584678539,0.001322410346694638,0.001983615520041957,7.629076300444648e-05,0.0003267026679666959,0.0006534053359333918,0.07602441185363341
16.0,0.02352177545678841,0.004092557980955232,0.011259249901013128,0.022518499802026255,0.0007775115237232305,0.0030062543320969965,0.006012508664193993,0.001296589837238388,0.0019448847558575818,7.577591235330032e-05,0.0003232125329251466,0.0006464250658502932,0.07547524576502197
16.05,0.0234554671617759,0.0040917467848201675,0.011154533156835927,0.022309066313671855,0.0007767031611439177,0.002976992903405653,0.005953985806811306,0.0012713087412466982,0.0019069631118700473,7.528657443747755e-05,0.00031974943518937995,0.0006394988703787599,0.07493130202158708
16.1,0.023389196134530926,0.004091050839762533,0.011050774947491725,0.02210154989498345,0.0007759616237113278,0.002947944421715005,0.00589588884343001,0.0012465551343340433,0.001869832701501065,7.482179762555327e-05,0.00031631346610526645,0.0006326269322105329,0.07439251673740144
16.150000000000002,0.02332296355165742,0.004090460120114477,0.010947967670334957,0.021895935340669914,0.0007752832980027887,0.002919109587221582,0.005838219174443164,0.001222317368026347,0.0018334760520395204,7.438065667360651e-05,0.0003129047062908109,0.0006258094125816218,0.0738588269380562
16.2,0.023256770582372594,0.004089964914278269,0.01084610374403407,0.02169220748806814,0.0007746646750042184,0.0028904890183286945,0.005780978036657389,0.0011985840631525057,0.0017978760947287586,7.396225214838586e-05,0.0003095232259379763,0.0006190464518759526,0.07333017054658696
16.25,0.0231906183884903,0.004089555818001759,0.010745175609772428,0.021490351219544856,0.0007741023481234085,0.0028620832540109864,0.005724166508021973,0.0011753441033978199,0.0017630161550967298,7.356570985896718e-05,0.00030616908510954616,0.0006123381702190923,0.07280648636964787
16.3,0.023124508124405002,0.004089223727750584,0.010645175732406122,0.021290351464812243,0.0007735930112157457,0.0028338927561369276,0.005667785512273855,0.0011525866290153502,0.0017288799435230253,7.319018029694402e-05,0.0003028423340310102,0.0006056846680620204,0.07228771408392883
16.35,0.023058440937076312,0.004088959834176968,0.010546096601579465,0.02109219320315893,0.00077313345662341,0.0028059179117491855,0.005611835823498371,0.0011303010306912668,0.0016954515460369003,7.283483808518063e-05,0.0002995430133774548,0.0005990860267549096,0.07177379422280836
16.400000000000002,0.022992417966014107,0.004088755615684923,0.01044793073279922,0.02089586146559844,0.0007727205732290207,0.002778159035302948,0.005556318070605896,0.0011084769435604049,0.0016627154153406073,7.249888143514858e-05,0.00029627115455545445,0.0005925423091109089,0.07126466816323708
16.45,0.022926440343264246,0.004088602832091623,0.010350670668468426,0.02070134133693685,0.0007723513445246412,0.0027506163708622623,0.005501232741724525,0.001087104241368303,0.0016306563620524543,7.218153161285854e-05,0.00029302677997996104,0.0005860535599599221,0.07076027811284608
16.5,0.022860509193394846,0.004088493518384647,0.01025430897888069,0.02050861795776138,0.0007720228466969957,0.002723290094254495,0.00544658018850899,0.0010661730307760925,0.0015992595461641387,7.188203241339011e-05,0.000289809903346193,0.000579619806692386,0.07026056709727423
16.55,0.022794625633483175,0.004088419978574755,0.010158838263175948,0.020317676526351896,0.000771732246729692,0.0026961803151831078,0.0053923606303662155,0.0010456736458047278,0.0015685104687070918,7.159964964401507e-05,0.00028662052989653606,0.0005732410597930721,0.06976547894771022
16.6,0.02272879077310308,0.00408837477964384,0.010064251150258422,0.020128502300516844,0.0007714768005231906,0.0026692870792988928,0.0053385741585977855,0.0010255966424150748,0.0015383949636226123,7.133367061590098e-05,0.00028345865668246334,0.0005669173133649267,0.06927495828864302
16.650000000000002,0.02266300571431303,0.0040883507455876066,0.00997054029967776,0.01994108059935552,0.0007712538510332078,0.002642610370229926,0.005285220740459852,0.0010059327932205205,0.0015088991898307806,7.108340364437569e-05,0.0002803242728214956,0.0005606485456429911,0.06878895052581707
16.7,0.022597271551644704,0.004088340951552554,0.00987769840247417,0.01975539680494834,0.0007710608264281903,0.0026161501115704836,0.005232300223140967,0.0009866730823288145,0.001480009623493222,7.084817755772617e-05,0.00027721735974922077,0.0005544347194984415,0.06830740183438685
16.75,0.02253158937209216,0.00408833871806673,0.009785718181988355,0.01957143636397671,0.0007708952382664483,0.0025899061688291957,0.0051798123376583915,0.0009678087003099356,0.0014517130504649034,7.062734121449862e-05,0.0002741378914663974,0.0005482757829327949,0.06783025914726652
16.8,0.0224659602551016,0.004088337605363759,0.009694592394637208,0.019389184789274417,0.0007707546796934901,0.0025638783513367734,0.005127756702673547,0.0009493310392868835,0.0014239965589303253,7.042026302926149e-05,0.0002710858347811723,0.0005421716695623446,0.06735747014367079
16.85,0.022400385272561666,0.004088331407799565,0.009604313830655907,0.019208627661311813,0.000770636823660053,0.002538066414113611,0.005076132828227222,0.0009312316881463261,0.001396847532219489,7.022633050678664e-05,0.00026806114954644,0.00053612229909288,0.06688898323784175
16.900000000000002,0.022334865488794334,0.0040883141483611845,0.009514875314807365,0.01902975062961473,0.000770539421161286,0.0025124700596976437,0.005024940119395287,0.0009135024278661515,0.0013702536417992274,7.004494978459934e-05,0.0002650637888923819,0.0005301275777847637,0.06642474756795896
16.95,0.022269401960546355,0.004088280073267072,0.009426269707059776,0.018852539414119553,0.000770460299497495,0.002487088939932832,0.004974177879865664,0.0008961352269570265,0.0013442028404355398,6.987554518384268e-05,0.00026209369945422054,0.0005241873989084411,0.06596471298522782
17.0,0.022203995736981258,0.0040882236466582116,0.009338489903233011,0.018676979806466022,0.0007703973605568246,0.002461922657718657,0.004923845315437314,0.0008791222370151287,0.001318683355522693,6.971755876839735e-05,0.00025915082159522863,0.0005183016431904573,0.0655088300431432
17.05,0.022138647859671935,0.00408813954537938,0.009251528835614725,0.01850305767122945,0.0007703485791202102,0.0024369707687210743,0.004873941537442149,0.0008624557883833204,0.0012936836825749806,6.957044991219386e-05,0.0002562350896250372,0.0005124701792500744,0.06505704998692453
17.1,0.022073359362593765,0.0040880226538498364,0.009165379473546825,0.01833075894709365,0.0007703120011889011,0.002412232783045312,0.004824465566090624,0.0008461283859180508,0.0012691925788770762,6.94336948746498e-05,0.000253346432013284,0.000506692864026568,0.06460932474311853
17.150000000000002,0.022008131272118297,0.0040878680590227204,0.009080034823983124,0.018160069647966248,0.0007702857423348158,0.002387708166870991,0.004775416333741982,0.0008301327048593905,0.0012451990572890858,6.930678638416177e-05,0.00025048477159865073,0.0005009695431973015,0.06416560690936678
17.2,0.02194296460700749,0.004087671045432402,0.008995487932018898,0.017990975864037796,0.0007702679860739641,0.002363396344050012,0.004726792688100024,0.0008144615868016342,0.0012216923802024515,6.918923322957768e-05,0.0002476500257933376,0.0004953000515866752,0.06372584974433426
17.25,0.0218778603784085,0.004087427090329009,0.008911731881393025,0.01782346376278605,0.0007702569822631322,0.0023392966976676687,0.004678593395335337,0.000799108035761979,0.0011986620536429684,6.908055985957235e-05,0.00024484210678302296,0.0004896842135660459,0.0632900071577963
17.3,0.021812819589849028,0.004087131858899343,0.008828759794963526,0.01765751958992705,0.0007702510455200026,0.0023154085715675014,0.004630817143135003,0.0007840652143448635,0.0011760978215172952,6.898030598984649e-05,0.00024206092172236314,0.0004841218434447263,0.06285803370088054
17.35,0.021747843237233194,0.0040867811995733685,0.008746564835157058,0.017493129670314116,0.0007702485536668477,0.0022917312718403306,0.004583462543680661,0.0007693264399995804,0.0011539896599993705,6.88880262180662e-05,0.00023930637292608162,0.00047861274585216324,0.062429884556460834
17.400000000000002,0.021682932308837975,0.00408637113941545,0.008665140204393167,0.017330280408786335,0.0007702479461979112,0.002268264068278008,0.004536528136556016,0.0007548851813688663,0.0011323277720532994,6.880328964645825e-05,0.00023657835805570435,0.0004731567161114087,0.0620055155297006
17.45,0.021618087785310165,0.004085897879599495,0.008584479145483926,0.017168958290967852,0.0007702477227705643,0.0022450061957923714,0.004490012391584743,0.0007407350547262142,0.0011111025820893213,6.872567951197374e-05,0.00023387677030199577,0.00046775354060399154,0.06158488303874263
17.5,0.021553310639663873,0.004085357790967138,0.00850457494200959,0.01700914988401918,0.0007702464417202982,0.00222195685579991,0.00444391371159982,0.0007268698204997056,0.0010903047307495584,6.865479282393114e-05,0.00023120149856315086,0.0004624029971263017,0.06116794410554246
17.55,0.021488601837278586,0.004084747409668103,0.008425420918671012,0.016850841837342024,0.0007702427185995928,0.0021991152175726792,0.0043982304351453585,0.000713283379880237,0.0010699250698203554,6.859024000904778e-05,0.0002285524276188035,0.000457104855237607,0.060754656346843405
17.6,0.021423962335897728,0.004084063432881854,0.008347010441619352,0.016694020883238705,0.0007702352247406765,0.002176480419555954,0.004352960839111908,0.0006999697715120313,0.001049954657268047,6.853164456376721e-05,0.00022592943829990522,0.00045185887659981045,0.06034497796528973
17.650000000000002,0.02135939308562776,0.004083302714619639,0.008269336918763762,0.016538673837527523,0.0007702226858421731,0.0021540515706531664,0.004308103141306333,0.0006869231682634153,0.001030384752395123,6.847864271378854e-05,0.00022333240765453615,0.0004466648153090723,0.05993886774067629
17.7,0.021294895028937808,0.004082462261606027,0.00819239380005766,0.01638478760011532,0.0007702038805796104,0.0021318277514786477,0.0042636555029572955,0.0006741378740758702,0.0010112068111138052,6.843088308070271e-05,0.00022076120910970629,0.00044152241821941257,0.05953628502133186
17.75,0.02123046910065981,0.004081539229239016,0.008116174577764163,0.016232349155528326,0.0007701776392397459,0.002109808015578698,0.004219616031157396,0.0006616083208894158,0.0009924124813341236,6.838802635563936e-05,0.00021821571262920623,0.00043643142525841245,0.059137189715633955
17.8,0.021166116227989185,0.004080530917627798,0.00804067278670134,0.01608134557340268,0.0007701428423786474,0.002087991390621531,0.004175982781243062,0.0006493290656424552,0.0009739935984636827,6.834974497982716e-05,0.00021569578486757026,0.0004313915697351405,0.058741542283652914
17.85,0.021101837330486036,0.0040794347677072405,0.007965882004467767,0.015931764008935534,0.0007700984195034496,0.0020663768795566007,0.004132753759113201,0.0006372947873442187,0.0009559421810163281,6.831572283196961e-05,0.00021320128932020876,0.0004264025786404175,0.058349303728922976
17.900000000000002,0.02103763332007682,0.004078248357428159,0.007891795851649033,0.015783591703298065,0.0007700433477776902,0.0020449634617438588,0.0040899269234877175,0.0006255002842180287,0.0009382504263270432,6.82856549223379e-05,0.00021073208646977347,0.00042146417293954694,0.05796043559033808
17.95,0.02097350510105657,0.004076969398022431,0.007818407992005718,0.015636815984011437,0.0007699766507501159,0.0020237500940534694,0.004047500188106939,0.0006139404709136277,0.0009209107063704416,6.825924709348135e-05,0.0002082880339288155,0.000416576067857631,0.05757489993417068
18.0,0.020909453570091604,0.004075595730342006,0.007745712132643374,0.015491424265286748,0.0007698973971068324,0.002002735711936502,0.004005471423873004,0.0006026103757868614,0.0009039155636802921,6.823621572745626e-05,0.0002058689865787967,0.0004117379731575934,0.057192659346211074
18.05,0.02084547961622275,0.004074125321270866,0.0076737020241651075,0.015347404048330215,0.0007698046994466604,0.0019819192304671492,0.0039638384609342985,0.0005915051382450646,0.0008872577073675968,6.821628745947316e-05,0.00020347479670551757,0.00040694959341103514,0.05681367692402574
18.1,0.020781584120869053,0.0040725562602089704,0.0076023714608072,0.0152047429216144,0.0007696977130795468,0.0019612995453569776,0.003922599090713955,0.00058062000615651,0.000870930009234765,6.81991988978625e-05,0.0002011053141310201,0.0004022106282620402,0.0564379162693323
18.150000000000002,0.02071776795783199,0.004070886755627243,0.007531714280558338,0.015063428561116676,0.0007695756348478668,0.0019408755339417408,0.0038817510678834815,0.0005699503333223525,0.0008549254999835288,6.818469635025869e-05,0.00019876038634202825,0.0003975207726840565,0.056065341480489556
18.2,0.020654031993300178,0.004069115131692637,0.007461724365262947,0.014923448730525894,0.0007694377019704452,0.0019206460561412833,0.0038412921122825665,0.0005594915770095199,0.0008392373655142798,6.817253555590255e-05,0.00019643985861498678,0.00039287971722997355,0.05569591714510062
18.25,0.020590377085854553,0.0040672398249623105,0.007392395640709078,0.014784791281418156,0.0007692831909091105,0.0019006099553930396,0.003801219910786079,0.000549239295543044,0.000823858943314566,6.816248142396204e-05,0.00019414357413775812,0.00038828714827551623,0.055329608332727175
18.3,0.020526804086474063,0.004065259381145973,0.007323722076701417,0.014647444153402835,0.0007691114162575888,0.0018807660595596633,0.0037615321191193265,0.0005391891459563771,0.0008087837189345657,6.815430777777173e-05,0.00019187137412803992,0.00038374274825607983,0.054966380587713685
