Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_5s1/2(1),J_total_Nb_relativistic
28.75,0.012504916720198647,0.0026841078789577102,0.0024414710609065565,0.004255296360325316,0.0005187428415956473,0.0005522982753222544,0.0009705596868911198,7.837268634865395e-05,0.0001080310916609991,8.743449213925412e-05,8.134007277725382e-05,0.0001421752876657183,5.190966272862659e-06,3.0632659218937493e-06,0.024433000686983886
28.8,0.012463420991216057,0.00267647973616998,0.0024215562802425276,0.004219097586404865,0.0005174509594472838,0.0005476550680584702,0.0009620432269672149,7.735491811255223e-05,0.00010660928864593063,8.722380909215502e-05,8.065282031316215e-05,0.0001409212308618263,5.123043868711722e-06,3.055849288590448e-06,0.024308644808689325
28.85,0.012422042249389706,0.0026688429535222076,0.0024018148019425436,0.004183225907070021,0.0005161540593562465,0.0005430530719049441,0.0009536055313476108,7.635150969312066e-05,0.00010520776147664102,8.70121566777381e-05,7.997168412158317e-05,0.00013967881490255642,5.056064718633516e-06,3.0483874605728257e-06,0.024185064953584128
28.900000000000002,0.01238078038285996,0.002661197957523933,0.002382245069039971,0.004147678270399252,0.0005148522578752008,0.0005384919189307359,0.0009452458626829178,7.536224294290748e-05,0.00010382619939412613,8.679955566654422e-05,7.929660983302369e-05,0.00013844793103114526,4.990062555565971e-06,3.040903793367247e-06,0.024062255224528643
28.950000000000003,0.012339635277794681,0.0026535451706420914,0.002362845538375738,0.004112451652754763,0.0005135456708104622,0.0005339712442142175,0.0009369634901098708,7.438690325691253e-05,0.00010246429672432769,8.658602671383693e-05,7.862754354719262e-05,0.0001372284715216471,4.925063195520852e-06,3.0334185853525025e-06,0.023940209768246616
29.0,0.012298606818409528,0.0026458850112977645,0.0023436146804877273,0.004077543058540523,0.0005122344132079801,0.0005294906858272008,0.0009287576892088431,7.342527951151744e-05,0.00010112175278986459,8.63715903564197e-05,7.796443181102285e-05,0.0001360203296178009,4.861074552370634e-06,3.0259440861819945e-06,0.02381892275970474
29.05,0.012257694886988135,0.0026382178938640167,0.0023245509795007456,0.004042949519961791,0.0005109185993400068,0.000525049884818902,0.0009206277419612211,7.24771640045193e-05,9.979827182336863e-05,8.61562670093486e-05,7.73072215920169e-05,0.00013482339945783558,4.798081436034871e-06,3.018481640363417e-06,0.023698388393398308
29.1,0.012216899363902238,0.002630544228664791,0.002305652933017085,0.004008668096786206,0.0005095983426924363,0.000520648485199756,0.000912572936706667,7.154235239624875e-05,9.849356288239645e-05,8.594007696253778e-05,7.665586025289968e-05,0.00013363757600246665,4.736046265657895e-06,3.011021618511325e-06,0.023578600883349895
29.150000000000002,0.012176220127631658,0.0026228644219748287,0.002286919052007666,0.003974695876106362,0.0005082737559527897,0.0005162861339250814,0.0009045925681002684,7.062064365175089e-05,9.720733976588671e-05,8.572304037732134e-05,7.601029553344304e-05,0.000132462754983215,4.674915345436503e-06,3.003546049246311e-06,0.023459554471404954
29.200000000000003,0.012135657054784223,0.002615178876020586,0.0022683478607037756,0.003941029972103945,0.0005069449509988338,0.0005119624808786119,0.0008966859370695998,6.971183998401077e-05,9.593932093213573e-05,8.550517728308691e-05,7.537047554374143e-05,0.00013129883288370565,4.614628993928443e-06,2.9960332242286756e-06,0.02334124344140441
29.25,0.012095210020115581,0.0026074879889821183,0.002249937896489403,0.003907667525815389,0.0005056120388878129,0.0005076771788558965,0.0008888523507717048,6.881574679820399e-05,9.468922941826332e-05,8.528650757412047e-05,7.473634877051419e-05,0.00013014570695880925,4.555132932255703e-06,2.9884631394926637e-06,0.023223662135509564
29.3,0.012054878896548906,0.0025997921549959025,0.002231687709794172,0.003874605704899069,0.0005042751298462772,0.0005034298835475776,0.0008810911225500105,6.793217263695326e-05,9.345679276114112e-05,8.506705100679002e-05,7.410786409482552e-05,0.00012900327528726478,4.496388159688474e-06,2.9808225020212936e-06,0.023106804968630594
29.35,0.012014663555194533,0.002592091764158573,0.002213595863986884,0.0038418417034040506,0.0005029343332604919,0.0004992202535225582,0.0008734015718911929,6.70609291265736e-05,9.224174291975803e-05,8.484682719715003e-05,7.348497081671568e-05,0.00012787143684503757,4.438377026943268e-06,2.9731081447549887e-06,0.02299066643749522
29.400000000000002,0.011974563865369473,0.002584387202531538,0.002195660935269659,0.0038093727415403566,0.0005015897576674102,0.0004950479502110588,0.0008657830243819971,6.620183092428653e-05,9.10438161989945e-05,8.46258556189769e-05,7.286761868034229e-05,0.0001267500915811913,4.381104142466066e-06,2.96532802426558e-06,0.022875241122142016
29.450000000000003,0.011934579694616842,0.0025766788521464534,0.002177881512572693,0.003777196065450789,0.0005002415107461934,0.0004909126378875763,0.0008582348116660297,6.535469566638653e-05,8.986275317478086e-05,8.440415560216815e-05,7.225575789284219e-05,0.00012563914047688399,4.3245919639095396e-06,2.957499513148604e-06,0.0227605236793767
29.5,0.011894710908725193,0.002568967091011529,0.0021602561974496254,0.003745308946984295,0.000498889699310264,0.0004868139836537513,0.0008507562714005329,6.451934391734147e-05,8.869829862061326e-05,8.418174633137021e-05,7.16493391313827e-05,0.00012453848557158638,4.2688722369419985e-06,2.949645372948397e-06,0.022646508829717374
29.55,0.011854957371747734,0.002561252293118637,0.0021427836039735154,0.003713708683470862,0.0004975344292998755,0.0004827516574211472,0.0008433467472131498,6.369559911980945e-05,8.755020143540151e-05,8.395864684466152e-05,7.10483135355309e-05,0.00012344802994802416,4.213975458740635e-06,2.941788411943568e-06,0.022533191340999036
29.6,0.011815318946021482,0.0025535348284512036,0.002125462358633451,0.0036823925974979817,0.0004961758057751852,0.0004787253318939549,0.0008360055886586966,6.288328754555548e-05,8.641821457262468e-05,8.373487603211975e-05,7.045263268552936e-05,0.00012236767767697616,4.159920933835212e-06,2.9339461750172823e-06,0.022420566012553614
29.650000000000002,0.01177579549218628,0.002545815062992853,0.0021082911002317604,0.003651358036688636,0.0004948139329098139,0.0004747346825516214,0.0008287321511759437,6.20822382472502e-05,8.530209497076803e-05,8.351045263414426e-05,6.98622485705098e-05,0.00012129733373267688,4.106709729225542e-06,2.9261269718924665e-06,0.02230862766359338
29.700000000000003,0.011736386869203747,0.0025380933587367854,0.002091268479781857,0.0036206023734808353,0.0004934489139848796,0.0004707793876314146,0.0008215257960444223,6.129228301113446e-05,8.42016034850182e-05,8.328539523948223e-05,6.927711355327114e-05,0.00012023690389690615,4.0543220893366095e-06,2.918328165331514e-06,0.02219737112830442
29.75,0.011697092934376112,0.0025303700736958616,0.002074393160406702,0.0035901230049087017,0.0004920808513834903,0.00046685912811092895,0.0008143858903412619,6.051325631053359e-05,8.311650482019234e-05,8.305972228300067e-05,6.869718033933974e-05,0.00011918629467310377,4.00271979518471e-06,2.9105370446398657e-06,0.022086791258489055
29.8,0.011657913543364947,0.00252264556191337,0.0020576638172378906,0.003559917352385083,0.0004907098465856835,0.00046297358769053587,0.0008073118068980686,5.97449952602048e-05,8.20465674648775e-05,8.283345204333616e-05,6.812240195731683e-05,0.00011814541323015435,3.9518527526882295e-06,2.9027339797494864e-06,0.02197688293276391
29.85,0.011618848550209828,0.0025149201734744643,0.002041079137315373,0.00352998286148573,0.0004893360001637986,0.0004591224527757899,0.000800302924257856,5.898733957150316e-05,8.099156362675877e-05,8.260660264061946e-05,6.755273175512589e-05,0.00011711416738911252,3.901668131831507e-06,2.894897064768516e-06,0.021867641069862564
29.900000000000002,0.01157989780734686,0.0025071942545182324,0.0020246378194877946,0.003500317001734989,0.0004879594117782689,0.0004553054124597901,0.0007933586266320312,5.824013150834995e-05,7.99512691691124e-05,8.237919203449451e-05,6.698812341322708e-05,0.00011609246565644911,3.852119925576256e-06,2.8870072066034366e-06,0.021759060642871777
29.950000000000003,0.011541061165627128,0.0024994681472503893,0.002008338574313469,0.003470917266393046,0.0004865801801738209,0.0004515221585055064,0.000786478303857448,5.750321584398932e-05,7.892546354844378e-05,8.215123802262648e-05,6.642853097197897e-05,0.00011508021729658772,3.8031768275201186e-06,2.8790525695256537e-06,0.02165113669120148
30.0,0.011502338474335048,0.0024917421899565686,0.0019921801239619814,0.0034417811722447034,0.00048519840317606935,0.0004477723853280748,0.0007796613513535355,5.677643981851874e-05,7.791392975324882e-05,8.192275823982011e-05,6.587390886699203e-05,0.0001140773324270585,3.7548267181241443e-06,2.871031409988368e-06,0.02154386432758973
30.05,0.011463729581206596,0.002484016717016188,0.001976161202116419,0.003412906259389682,0.00048381417768849434,0.0004440557899770654,0.0007729071700795056,5.605965309717895e-05,7.691645424387803e-05,8.16937701577659e-05,6.532421196431393e-05,0.00011308372211375794,3.7070767872472504e-06,2.862952643650069e-06,0.021437238738481742
30.1,0.011425234332447472,0.0024762920589168785,0.0019602805538762405,0.0033842900910344724,0.00048242759968979127,0.00044037207211873114,0.0007662151664916541,5.5352707729390366e-05,7.593282689348454e-05,8.14642910853158e-05,6.477939558709102e-05,0.00011209929844299994,3.6599493445794266e-06,2.8548339827534117e-06,0.021331255177640857
30.150000000000002,0.011386852572751141,0.002468568542269444,0.0019445369356607717,0.0033559302532856963,0.00048103876423157937,0.00043672093401823806,0.0007595847525007548,5.46554581085217e-05,7.496284093003512e-05,8.123433816908907e-05,6.423941552703419e-05,0.00011112397455155384,3.613474389667117e-06,2.846698063153501e-06,0.021225908954456682
30.200000000000003,0.01134858414531678,0.0024608464898233464,0.0019289291151133347,0.0033278243549449997,0.00047964776543646,0.0004331020805218836,0.0007530153454295582,5.3967760932378204e-05,7.400629287936603e-05,8.100392839414644e-05,6.370422803723865e-05,0.00011015766460476411,3.567680689046423e-06,2.838567467604672e-06,0.021121195419590906
30.25,0.011310428891867126,0.002453126220482686,0.0019134558710060129,0.0032999700273054705,0.0004782546964964129,0.0004295152190393077,0.0007465063679704012,5.3289475164396346e-05,7.30629825092646e-05,8.077307858446189e-05,6.317378980697122e-05,0.00010920028372418122,3.5225873444506594e-06,2.8304598085998308e-06,0.02101710995110974
30.3,0.011272386652666222,0.0024454080493226654,0.0018981159931450422,0.003272364923949563,0.0004768596496715192,0.0004259600595256982,0.0007400572481429317,5.2620461995531865e-05,7.213271277455735e-05,8.05418054029727e-05,6.264805792306495e-05,0.00010825174787740221,3.4781976954243307e-06,2.8223840042886327e-06,0.020913647944096884
30.35,0.011234457266537075,0.0024376922876065193,0.0018829082822768477,0.0032450067205485574,0.000475462716289003,0.00042243631446399916,0.0007336674192519612,5.196058480682915e-05,7.121528976318717e-05,8.031012535109114e-05,6.212698982566376e-05,0.00010731197375151633,3.4344968674186614e-06,2.814338565071415e-06,0.020810804805904737
30.400000000000002,0.011196640570879197,0.002429979242802888,0.0018678315499947005,0.0032178931146635103,0.00047406398674257864,0.0004189436988471201,0.0007273363198454431,5.130970913265841e-05,7.031052264325986e-05,8.007805476769524e-05,6.161054326753445e-05,0.00010638087863571922,3.3914533880704684e-06,2.8063121898846605e-06,0.020708575957800266
30.450000000000003,0.011158936401686057,0.00242226921860362,0.0018528846186460152,0.0031910218255477214,0.0004726635504920962,0.00041548193016015467,0.0007210633936725884,5.066770262460885e-05,6.941822361104254e-05,7.984560982775424e-05,6.109867628565458e-05,0.0001054583803373328,3.3490243287895925e-06,2.7982864286692605e-06,0.020606956842252104
30.5,0.011121344593562437,0.0024145625149419895,0.0018380663212402783,0.0031643905939507024,0.00047126149606347437,0.0004120507283626101,0.0007148480896421244,5.003443501602535e-05,6.853820783989592e-05,7.961280654085512e-05,6.05913471913501e-05,0.00010454439714884797,3.307162727766719e-06,2.790239768867427e-06,0.020505942933997223
30.55,0.011083864979741665,0.002406859428011307,0.0018233755013576042,0.0031379971819236355,0.00046985791104891145,0.0004086498158706504,0.0007086898617806975,4.9409778087175996e-05,6.76702934301216e-05,7.937966074995272e-05,6.0088514581380454e-05,0.00010363884787304329,3.2658257101683415e-06,2.7821522914240743e-06,0.020405529752457737
30.6,0.011046497392102785,0.0023991602502839156,0.001808811013057933,0.0031118393726263425,0.00046845288210736654,0.00040527891753936064,0.0007025881691914344,4.879360563103939e-05,6.681430135970813e-05,7.914618813065404e-05,5.9590137367859184e-05,0.00010274165190092431,3.2249816363201263e-06,2.7740099678492758e-06,0.020305712872903496
30.650000000000002,0.011009241661187597,0.0023914652705305465,0.001794371720790849,0.0030859149701357247,0.0004670464949653,0.00040193776064502965,0.000696542476012656,4.818579341969871e-05,6.597005543595695e-05,7.891240419126216e-05,5.9096174820716705e-05,0.00010185272932577119,3.1846147814830224e-06,2.7658077236720347e-06,0.02020648793396626
30.700000000000003,0.01097209761621761,0.002383774773840027,0.0017800564993060348,0.0030602217992556965,0.00046563883441766635,0.00039862607486746,0.0006905522513767573,4.75862191713318e-05,6.513738224797218e-05,7.86783242736651e-05,5.860658661347788e-05,0.00010097200106844216,3.1447265864120716e-06,2.7575506199037357e-06,0.020107850639862458
30.75,0.010935065085110897,0.0023760890416393253,0.0017658642335643539,0.003034757705328595,0.00046422998432914985,0.0003953435922723055,0.0006846169693692538,4.699476251778567e-05,6.431611111999732e-05,7.844396355498504e-05,5.812133286209971e-05,0.00010009938898604686,3.10533331882776e-06,2.7492528953387395e-06,0.020009796756868967
30.8,0.010898143894498828,0.0023684083517139095,0.0017517938186495576,0.003009520554048056,0.000462820027635635,0.0003920900472934393,0.0006787361089879991,4.6411304972724104e-05,6.350607406558222e-05,7.820933704973995e-05,5.764037414775772e-05,9.923481593892843e-05,3.0664607531886203e-06,2.7409350693751445e-06,0.01991232210482472
30.85,0.01086133386974275,0.0023607329782284214,0.001737844159680629,0.0029845082312733766,0.00046140904634590446,0.00038886517671535883,0.0006729091541025817,4.583572990033828e-05,6.270710574256574e-05,7.797445961215008e-05,5.716367151758193e-05,9.837820579909352e-05,3.0281370198817613e-06,2.7326197188413706e-06,0.019815422545399475
30.900000000000002,0.010824634834950518,0.0023530631917476363,0.001724014171724743,0.0029597186428453183,0.0004599971215435548,0.0003856687196556263,0.0006671355934138988,4.526792248460912e-05,6.191904340885728e-05,7.773934593817201e-05,5.6691186461794345e-05,9.752948339516871e-05,2.9903851088754953e-06,2.7243268419058295e-06,0.019719093969520676
30.950000000000003,0.01078804661299295,0.0023453992592577053,0.0017103027797108561,0.0029351497144033795,0.00045858433338912403,0.00038250041754735035,0.0006614149204139151,4.470776969911174e-05,6.114172687900348e-05,7.750401056688033e-05,5.6222880870577955e-05,9.668857440219796e-05,2.9532166204971995e-06,2.7160698323919814e-06,0.01962333228658594
31.0,0.01075156902552019,0.0023377414441876627,0.001696708918343921,0.002910799391204517,0.0004571707611224223,0.00037936001412171126,0.0006557466333456102,4.415516027735192e-05,6.03749984815251e-05,7.726846788093544e-05,5.5758716978292726e-05,9.585540519636182e-05,2.9166280839969435e-06,2.707852932582955e-06,0.01952813341767708
31.05,0.010715201892977937,0.002330090006431185,0.0016832315320197168,0.0028866656379433033,0.0004557564830650589,0.000376247255390531,0.0006501302351631137,4.3609984683624605e-05,5.9618703017009865e-05,7.703273210605562e-05,5.529865730545499e-05,9.502990270252177e-05,2.8806005017144532e-06,2.6996706385015644e-06,0.01943349329394573
31.1,0.010678945034623629,0.002322445202368595,0.001669869574740311,0.0028627464385735405,0.00045434157662315854,0.0003731618896288941,0.0006445652334920391,4.307213508438565e-05,5.8872687716948006e-05,7.679681730961799e-05,5.484266460961826e-05,9.421199426469587e-05,2.845102016954382e-06,2.691509065668438e-06,0.019339407860118053
31.150000000000002,0.010642798268542477,0.002314807284889091,0.0016566220100301308,0.002839039796131289,0.0004529261182902591,0.00037010366735781684,0.0006390511405900116,4.25415053201265e-05,5.813680220329614e-05,7.65607373987025e-05,5.4390701854761225e-05,9.340160756563144e-05,2.810093037403908e-06,2.683348911927306e-06,0.019245873082122923
31.200000000000003,0.010606761411663421,0.002307176503413193,0.0016434878108526568,0.002815543732559333,0.00045151018365038463,0.0003670723413269712,0.0006335874733073964,4.2017990877743295e-05,5.7410898448756494e-05,7.632450611802837e-05,5.394273220528694e-05,9.259867061230254e-05,2.775532784945454e-06,2.6751694115628745e-06,0.019152884957231976
31.25,0.010570834279774996,0.0022995531039153956,0.0016304659595277322,0.0027922562885330606,0.0004500938473812873,0.00036406766649746397,0.0006281737530482319,4.150148886339103e-05,5.669483073775811e-05,7.608813704828168e-05,5.349871904593741e-05,9.18031117912563e-05,2.7413859896751196e-06,2.666952523711926e-06,0.019060439524678178
31.3,0.010535016687541069,0.0022919373289470133,0.0016175554476494816,0.0027691755232877556,0.0004486771832578503,0.00036108940002467206,0.0006228095057313654,4.099189797581359e-05,5.598845562812664e-05,7.585164360528273e-05,5.3058626023770365e-05,9.101485998382193e-05,2.7076283755735673e-06,2.6586865506898814e-06,0.01896853287458228
31.35,0.010499308448516516,0.0022843294176592105,0.0016047552760048518,0.0027462995144473066,0.0004472602641556475,0.0003581373012411396,0.0006174942617518022,4.048911848014113e-05,5.52916319134302e-05,7.561503904030018e-05,5.2622417103847736e-05,9.023384471904158e-05,2.6742498606738094e-06,2.65036849181223e-06,0.01887716115338572
31.400000000000002,0.010463709375162769,0.0022767296058262025,0.001592064454492753,0.0027236263578543033,0.00044584316205465205,0.0003552111316395336,0.0006122275559422615,3.9993052182145433e-05,5.46042205859874e-05,7.537833644160813e-05,5.219005662734699e-05,8.945999633420042e-05,2.641254949539296e-06,2.6420046958144044e-06,0.01878632056478911
31.450000000000003,0.010428219278863277,0.002269138125868617,0.0015794820020438134,0.0027011541674015318,0.0004444259480430884,0.00035231065485566383,0.0006070089275349484,3.950360240294477e-05,5.392608480052544e-05,7.514154873714392e-05,5.1761509360039384e-05,8.869324611065184e-05,2.6086603599941964e-06,2.6336096952088184e-06,0.018696007366077447
31.5,0.010392837969938869,0.002261555206877012,0.00156700694654074,0.002678881074864857,0.00044300869232142236,0.00034943563665156674,0.0006018379201235407,3.90206739541496e-05,5.325708983847527e-05,7.490468869790311e-05,5.13367405206726e-05,8.793352635674584e-05,2.5764903690187105e-06,2.625203430924638e-06,0.018606217860485896
31.55,0.010357565257663006,0.002253981074635527,0.0015546383247392792,0.0026568052297374777,0.0004415914642064826,0.0003465858448986548,0.0005967140816253933,3.854417311344029e-05,5.259710307289113e-05,7.466776894154806e-05,5.091571578248358e-05,8.718077041936688e-05,2.544770758922282e-06,2.6168073994049427e-06,0.01851694838699388
31.6,0.010322400950276962,0.0022464159516456753,0.001542375182189788,0.002634924799065565,0.0004401743321357096,0.0003437610495609348,0.0005916369642439663,3.80740076005692e-05,5.1945993933982866e-05,7.443080193564277e-05,5.049840124616733e-05,8.643491261906951e-05,2.513522587610996e-06,2.608440521088656e-06,0.01842819530956273
31.650000000000002,0.01028734485500487,0.0022388600571502538,0.0015302165731593963,0.002613237967285255,0.00043875736367152504,0.0003409610226782933,0.0005866061244314714,3.761008655377808e-05,5.130363387524824e-05,7.419379999997341e-05,5.00847633881631e-05,8.569588811850383e-05,2.4827570817744336e-06,2.60011560666905e-06,0.018339955008005174
31.700000000000003,0.010252396778068702,0.002231313607157366,0.001518161560554772,0.002591742936061006,0.0004373406255058171,0.0003381855383498534,0.0005816211228517443,3.7152320506623573e-05,5.066989634019429e-05,7.395677530756908e-05,4.967476899302139e-05,8.496363274692496e-05,2.452472618787145e-06,2.5918371154927364e-06,0.01825222387217787
31.75,0.010217556524703134,0.002223776814464553,0.0015062092158454798,0.002570437924125303,0.00043592418346453704,0.00033543437271740296,0.0005766815243433444,3.670062136520284e-05,5.0044656729636226e-05,7.371973988427402e-05,4.92683850819157e-05,8.423808281251908e-05,2.422654214551386e-06,2.583600557866249e-06,0.018164998300309723
31.8,0.010182823899170308,0.002216249888683014,0.0014943586189879298,0.0025493211671197015,0.000434508102512401,0.0003327073039488948,0.0005717868978828778,3.6254902385771686e-05,4.942779236956288e-05,7.348270560699915e-05,4.886557885040307e-05,8.351917493727496e-05,2.393275466749454e-06,2.5753935576046674e-06,0.018078274701479494
31.85,0.010148198704774519,0.0022087330362619228,0.0014826088583499246,0.0025283909174372205,0.00043309244675769393,0.0003300041122220235,0.0005669368165485551,3.5815078152748516e-05,4.881918247955886e-05,7.324568420104709e-05,4.846631762708933e-05,8.280684594553409e-05,2.3643025605170674e-06,2.567198327497635e-06,0.01799204950164585
31.900000000000002,0.010113680743876783,0.0022012264605128164,0.001470959030635786,0.002507645444066049,0.00043167727945716893,0.00032732457970787566,0.0005621308574839743,3.5381064557096436e-05,4.8218708141772304e-05,7.300868723710761e-05,4.807056886116487e-05,8.210103282777405e-05,2.3356996024011243e-06,2.558995086875339e-06,0.017906319152054637
31.950000000000003,0.010079269817909317,0.002193730361634058,0.001459408240812071,0.0024870830324345804,0.0004302626630210387,0.00032466849055465805,0.000557368601862137,3.495277877507714e-05,4.7626252270419175e-05,7.277172612862058e-05,4.767830014152604e-05,8.140167278738752e-05,2.3074342403086895e-06,2.5507657785212445e-06,0.017821080138349717
32.0,0.010044965727389917,0.002186244936735362,0.0014479556020338717,0.0024667019842577603,0.0004288486590180545,0.00032203563087150426,0.0005526496348496966,3.453013924736989e-05,4.7041699581814325e-05,7.25348121301747e-05,4.7289479244354095e-05,8.070870336277224e-05,2.2794824681999217e-06,2.542497400011702e-06,0.017736328988590858
32.050000000000004,0.010010768271936237,0.0021787703798623733,0.0014366002355716897,0.0024465006173847326,0.00042743532818066764,0.0003194257887123594,0.0005479735455714377,3.411306565854882e-05,4.6464936564919525e-05,7.229795633745365e-05,4.690407420067253e-05,8.002206260282906e-05,2.251831785843372e-06,2.5341843794749293e-06,0.017652062278749246
32.1,0.00997667725028,0.0021713068820213037,0.001425341270738901,0.0024264772656478043,0.0004260227304102707,0.00031683875405994866,0.0005433399270749944,3.370147891691296e-05,4.5895851452400536e-05,7.206116968898049e-05,4.6522053371538125e-05,7.9341689263622e-05,2.2244822775048986e-06,2.5258296192898115e-06,0.01756827663482347
32.15,0.009942692460281052,0.002163854631203594,0.0014141778448197777,0.002406630278712667,0.00042461092478251176,0.00031427431880982345,0.0005387483762957937,3.32953011346614e-05,4.533433419218217e-05,7.182446296958805e-05,4.614338551685985e-05,7.866752298941017e-05,2.197445483487021e-06,2.517444025534999e-06,0.017484968731216945
32.2,0.009908813698941381,0.0021564138124106243,0.001403109102998096,0.0023869580219299286,0.0004231999695526805,0.00031173227675449395,0.0005341984940222417,3.289445560840878e-05,4.478027641949437e-05,7.15878468152203e-05,4.576803984471553e-05,7.799950444339572e-05,2.170741222459831e-06,2.509044561795879e-06,0.017402135285524936
32.25,0.009875040762419015,0.002148984607678449,0.0013921341982863146,0.0023674588761879198,0.0004217899221611612,0.0003092124235676456,0.0005296898848611425,3.249886680003425e-05,4.423357142939951e-05,7.1351331718402e-05,4.539598603131105e-05,7.733757536199548e-05,2.1443929137298106e-06,2.5006511598066994e-06,0.017319773050576324
32.300000000000004,0.009841373446041801,0.0021415671961025422,0.0013812522914553042,0.002348131237766738,0.00042038083923894633,0.0003067145567884372,0.0005252221572033483,3.210846031785733e-05,4.3694114149791235e-05,7.111492803355744e-05,4.502719420684624e-05,7.668167851977175e-05,2.1184223435743986e-06,2.49228310688901e-06,0.017237878805275404
32.35,0.009807811544321145,0.0021341617538625764,0.0013704625509646632,0.0023289735181935933,0.0004189727766132128,0.00030423847580589064,0.0005207949231896523,3.172316289813604e-05,4.316180111485817e-05,7.087864598134714e-05,4.46616349086181e-05,7.603175760800292e-05,2.0928449373800967e-06,2.4839556467318438e-06,0.017156449346045804
32.4,0.009774354850965589,0.00212676845424719,0.001359764152893573,0.0023099841440993646,0.0004175657893129501,0.0003017839818433615,0.0005164077986769101,3.134290238687954e-05,4.2636530439001245e-05,7.064249565132924e-05,4.4299279008623114e-05,7.538775704541617e-05,2.067666358630558e-06,2.475677416672089e-06,0.017075481480345486
32.45,0.009741003158894335,0.00211938746767877,0.001349156280872226,0.0022911615570764252,0.00041615993157464255,0.0002993508779431016,0.0005120604032044019,3.096760772197085e-05,4.211820179119815e-05,7.04064870025254e-05,4.3940097627658666e-05,7.474962175207867e-05,2.0428808942955225e-06,2.4674491131189086e-06,0.016994972023146745
32.5,0.00970775626025069,0.002112018961738231,0.001338638126013809,0.0022725042135377043,0.00041475525684800065,0.00029693896895090905,0.000507752359960432,3.0597208915593286e-05,4.1606716369805565e-05,7.017062986183004e-05,4.358406205059368e-05,7.411729692457615e-05,2.0184718166255657e-06,2.4592635560099796e-06,0.016914917796794816
32.550000000000004,0.009674613946415347,0.002104663101189772,0.0013282088868470242,0.0022540105845769483,0.00041335181780173503,0.0002945480615008642,0.0005034832957491576,3.0231637036954423e-05,4.110197687779032e-05,6.993493392058832e-05,4.323114365757932e-05,7.349072785107945e-05,1.994413670929678e-06,2.4511071169875554e-06,0.016835315634212752
32.6,0.009641576008019659,0.0020973200480056383,0.0013178677692491823,0.0022356791558302445,0.00041194966632937606,0.00029217796400016015,0.0004992528409576642,2.9870824195303332e-05,4.0603887498383145e-05,6.969940873001356e-05,4.2881313883452546e-05,7.286985979855802e-05,1.970676090287557e-06,2.4429622390701543e-06,0.016756162384826995
32.65,0.009608642234958734,0.0020899899613908445,0.0013076139863798196,0.002217508427338712,0.0004105488535551291,0.0002898284866140179,0.0004950606295232681,2.9514703523234256e-05,4.0112353871145194e-05,6.94640636963527e-05,4.253454421285893e-05,7.225463799229326e-05,1.9472283729900216e-06,2.434810558944584e-06,0.016677454921988345
32.7,0.009575812416404497,0.002082672997807884,0.0012974467586148739,0.0021994969134124273,0.00040914942983976814,0.00028749944125069525,0.0004909062989010616,2.9163209160272776e-05,3.962728306844156e-05,6.922890807679899e-05,4.219080621250927e-05,7.164500769207679e-05,1.924043932689114e-06,2.426636061203969e-06,0.016599190150435202
32.75,0.009543086340818654,0.0020753693110014074,0.0012873653134814005,0.0021816431424955397,0.0004077514447865623,0.0002851906415465864,0.0004867894900316955,2.881627623673896e-05,3.914858357231386e-05,6.899395097706731e-05,4.185007159553829e-05,7.104091435277244e-05,1.9011039067795383e-06,2.4184277687221713e-06,0.016521365012571787
32.800000000000004,0.0095104637959655,0.0020680790520228565,0.0012773688855928116,0.0021639456570325547,0.00040635494724723106,0.0002829019028514094,0.00048270984730939187,2.8473840857882173e-05,3.867616525174421e-05,6.875920135130284e-05,4.151231230727961e-05,7.04423038421886e-05,1.8783994603332046e-06,2.4101815974241122e-06,0.016443976492689905
32.85,0.009477944568924732,0.0020608023692550727,0.0012674567165846717,0.00214640301333583,0.0004049599853279296,0.00028063304221348967,0.0004786670185502024,2.813584008828409e-05,3.820993934030569e-05,6.852466800462434e-05,4.1177500617890325e-05,6.984912267900194e-05,1.8559324668533937e-06,2.40190109021327e-06,0.0163670216184791
32.9,0.009445528446104072,0.0020535394084368465,0.0012576280550510028,0.002129013781454208,0.00040356660639525693,0.00027838387836513057,0.0004746606549604948,2.7802211936523892e-05,3.774981841419062e-05,6.82903595981665e-05,4.084560920582064e-05,6.926131824954864e-05,1.8337143802787164e-06,2.393596850430746e-06,0.016290497459401972
32.95,0.00941321521325186,0.0020462903126874273,0.0012478821564811328,0.002111776545042835,0.0004021748570822882,0.0002761542317080789,0.0004706904111056811,2.7472895340102426e-05,3.729571637061197e-05,6.805628465605883e-05,4.051661121739569e-05,6.867883896535827e-05,1.8117634247799986e-06,2.3852847199578816e-06,0.016214401122053565
33.0,0.009381004655469549,0.0020390552225309816,0.0012382182831970681,0.0020946899012341375,0.00040078478329462713,0.0002739439242990831,0.0004667559448791816,2.714783015062049e-05,3.684754840657116e-05,6.782245157342887e-05,4.019048029155008e-05,6.810163433283629e-05,1.790100661227768e-06,2.376983049391189e-06,0.01613872974337025
