Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(2),J_6s1/2(2),J_total_Hf_relativistic
6.2,0.010322424567186149,0.030049280478878216,0.018158619409412716,0.019917376666070956,0.024663517211560754,0.03850957859563084,0.0389364521241879,0.032360232305336654,0.032933884274151004,0.016181460598647196,0.01248762059922082,0.010490262067627145,0.023985501862676256,0.022779076096038527,0.028819092141756056,0.028212813901299916,0.002942415869943638,0.003884920488302873,0.002811678390419197,0.0013119911648450454,0.00023284433357788323,1.5643901865817573
6.25,0.01031916755631254,0.029943711447442185,0.018153889266945146,0.019910511257880528,0.024223483198611267,0.03827880337514511,0.03865738518648636,0.03231598917242453,0.03288536159282554,0.016155825462016018,0.01211483745052202,0.010215687345667614,0.023328972381846884,0.02213244387557207,0.028319620420169285,0.0277157735427121,0.002925188727662218,0.00374101899839624,0.002697254583483081,0.0012833287974238802,0.00023033082312671628,1.544993113591461
6.300000000000001,0.010315885863085458,0.02983770920337963,0.0181490594409369,0.019903504199901303,0.02378969620908845,0.03804603601145826,0.03837641146556421,0.03227068083571932,0.0328356927382075,0.01612596493845596,0.011759463475710306,0.009957274404960345,0.02268613409664444,0.0215002569409263,0.027827561997622492,0.027226329111997023,0.0029110729300712837,0.003601540643122215,0.0025877058349690714,0.0012547834437822928,0.00022819651445668963,1.5259573636546437
6.3500000000000005,0.010312579522106471,0.02973128188606022,0.01814412888354102,0.019896354117579,0.023362179782507236,0.037811326689503134,0.03809360185690193,0.03222430015368134,0.03278487096762904,0.016091697776622275,0.011421014836390589,0.009714408141644862,0.022056961002350065,0.02088244945270121,0.027342861376369283,0.026744416017630696,0.0028996940013437554,0.003466498793435263,0.0024829452247098803,0.0012263881095401935,0.0002264024187277598,1.5072770863082667
6.4,0.010309248568218472,0.029624437636369627,0.018139096553191444,0.019889059648551605,0.022940953883925613,0.0375747263116409,0.037809027809754654,0.032176840405062024,0.032732890010552664,0.016052869723559977,0.011099005547938471,0.009486480058369353,0.021441413663212883,0.020278942679040495,0.026865460799738856,0.026269967692824785,0.002890699556318701,0.003335894496291344,0.002382878755102942,0.0011981737900420585,0.0002249117159069762,1.4889463394056117
6.45,0.010305893036504891,0.029517184595648397,0.01813396141482275,0.019881619442967468,0.022526034964363083,0.03733628645719179,0.037522761269514,0.032128295293623134,0.03267974407281544,0.016009352256524036,0.010792948462968192,0.009272889110130918,0.02083943986998308,0.019689645706080602,0.02639530041580984,0.025802915753863023,0.00288375881037911,0.003209717352749007,0.0022874062016219813,0.0011701695084095744,0.0002236897137370754,1.4709591050970976
6.5,0.010302512962288908,0.029409530904636872,0.01812872244008759,0.019874032163798846,0.022117436022632577,0.03709605934196016,0.03723487462053283,0.032078658952417474,0.032625427840378154,0.01596104132471161,0.010502356205005978,0.009073042483412275,0.020250975288163303,0.019114456134459785,0.02593231843409273,0.025343190151356478,0.0028785620383390467,0.0030879463701899254,0.0021964219151501254,0.0011424023589660377,0.0002227038007611712,1.453309304897495
6.550000000000001,0.010299108381132661,0.029301484702426345,0.018123378607571818,0.019866296487150856,0.021715166668494584,0.03685409777779742,0.03694544062946953,0.03202792594763191,0.03256993648258188,0.01590785610401231,0.010226742052819164,0.008886356310680497,0.01967594409588021,0.01855326076096169,0.0254764512754544,0.024890719314625945,0.002874819990274245,0.0029705507867872536,0.00210981557694057,0.0011148975551891634,0.00022192339433350442,1.4359908138636863
6.6000000000000005,0.010295679328836446,0.029193054125416673,0.018117928903007192,0.019858411102565775,0.021319233187043086,0.03661045513224481,0.03665453238920626,0.03197609128199417,0.032513265654915094,0.015849737767616428,0.009965620775981182,0.008712256322384836,0.019114259610392984,0.018005936244486195,0.025027633715508625,0.024445430289449187,0.0028722632715883077,0.0028574908667433224,0.00202747290720324,0.0010876784813561506,0.00022131988444208387,1.4189974739085933
6.65,0.010292225841437918,0.029084247306280463,0.01811237231948169,0.019850374713322582,0.020929638604233768,0.03636518528829725,0.03636222326339307,0.03192315039774553,0.03245541150129527,0.01578664827506467,0.009718509422370175,0.008550178438647901,0.01856582490236449,0.017472349755651137,0.024585799021674487,0.024007248869427535,0.002870641693996243,0.0027487186651686526,0.0019492763284739165,0.0010607667474245837,0.00022086657407207252,1.4023231062785906
6.7,0.01028874795521128,0.028975072372934077,0.01810670785764732,0.019842186036731747,0.02054638275346623,0.036118342604328176,0.036068586831668005,0.03186909917918202,0.03239637065586943,0.015718569182076723,0.009484928058405256,0.008399569302888439,0.018030533397124338,0.016952359609433268,0.024150879084088327,0.023576099721211562,0.0028697236035283655,0.002644178761786904,0.0018751055850500522,0.0010341822464833537,0.0002205386167001993,1.3859615232217526
6.75,0.010285245706666477,0.028865537447515584,0.018100934525925462,0.019833843804425134,0.020169462343132872,0.03586998187421423,0.035773696835600916,0.03181393395476751,0.03233614024433878,0.015645500473259848,0.009264400462919372,0.008259886759645434,0.01750826946225013,0.016445815880354032,0.023722804540555233,0.02315190650379009,0.002869295191110559,0.0025438089629288554,0.0018048383198798418,0.0010079432141117492,0.0002203129514652955,1.3699065388745855
6.800000000000001,0.010281719132548372,0.028755650645369866,0.018095051340709607,0.019825346762641027,0.019798871025048462,0.035620158287697386,0.035477627125406364,0.031757651498822405,0.03227471788481329,0.015567459419573076,0.009056454775652395,0.00813060027889352,0.016998908980885227,0.015952560999807207,0.02330150489573987,0.022734591982022226,0.0028691597907611337,0.002447540971525977,0.001738350610373012,0.0009820662889555838,0.00022016823653720768,1.3541519793951848
6.8500000000000005,0.01027816826983593,0.02864542007404103,0.018089057326565544,0.019816693672504177,0.019434599463675685,0.035368927391021016,0.03518045160746901,0.031700249032792456,0.03221210168820246,0.015484479462207499,0.008860624101422567,0.008011191329149396,0.016502319910297537,0.01547243033521032,0.022886908634807673,0.02232407813459729,0.002869137169959479,0.002355301025032408,0.0016755174646662454,0.0009565665738340196,0.0002200847811580448,1.3386916923711234
6.9,0.010274593155741396,0.02853485383227228,0.018082951516428896,0.01980788331030084,0.01907663540606326,0.03511634504787506,0.03488224419272239,0.03164172422610246,0.0321482902581491,0.015396609124338398,0.008676447071099434,0.007901153701669083,0.016018362825264518,0.015005252750740538,0.02247894333172289,0.02192028625663235,0.002869062816286712,0.002267010501394753,0.0016162132799244935,0.0009314576971343482,0.00022004447682882393,1.3235195555315955
6.95,0.010270993827709454,0.028423960009013444,0.018076732951799998,0.019798914467748757,0.01872496375241481,0.03486246740068431,0.03458307874592008,0.031582075196600355,0.03208328269051375,0.015303910952010913,0.008503468360557528,0.007799993788027305,0.015546891445945477,0.01455085114948904,0.02207753575239185,0.02152313705713384,0.0028687872240127656,0.0021825864933539066,0.001560312264291907,0.0009067518742752879,0.00022003072810209448,1.308629484793443
7.0,0.010267370323416404,0.028312746682436295,0.018070400682936066,0.01978978595226201,0.01837956662720802,0.034607350832272614,0.034283029035835584,0.031521300510597504,0.032017078572417375,0.015206460485237125,0.008341239168837639,0.007707230813353753,0.015087753149972476,0.014109042996935196,0.02168261195282113,0.021132550751537516,0.0028681751839070126,0.0021019423515041837,0.0015076888241230383,0.0008824599692256911,0.00022002838339524227,1.2940154416706726
7.050000000000001,0.010263722680769314,0.02820122191895783,0.018063953769040627,0.01978049658721072,0.01804042345078524,0.03435105192793431,0.03398216868642562,0.03145939918251152,0.031949677980850924,0.015104345260209028,0.008189317656782125,0.007622397027477341,0.014640789468556913,0.013679640825704154,0.021294097372455384,0.020748447149509384,0.0028671050791796602,0.002024988196655305,0.0014582179181280679,0.0008585915558444574,0.00022002366619836784,1.279671440076091
7.1000000000000005,0.01026005093790518,0.02808939377227165,0.01805739127845018,0.01977104521217555,0.017707511011338363,0.03409362743794332,0.03368057112898873,0.031396370674118386,0.0318810814808604,0.014997663843368581,0.008047269347443011,0.0075450378561994925,0.014205836566469796,0.013262452721628572,0.020911916922868604,0.020370745738164695,0.0028654681901177656,0.00195163140214505,0.0014117753800577419,0.0008351549786307411,0.00022000410698841787,1.2655915525427064
7.15,0.010256355133190082,0.02797727028238762,0.018050712288818035,0.019761430683196954,0.017380803537212323,0.033835134240528614,0.03337830955534938,0.03133221489342099,0.03181129012331673,0.014886524897922648,0.007914667489586746,0.0074747120148816685,0.013782725705809866,0.012857282791187315,0.02053599507199383,0.019999365760862694,0.0028631680096617663,0.0018817770468370352,0.0013682382115375242,0.0008121574126489689,0.00021995847609510702,1.2517699158924522
7.2,0.010252635305218324,0.027864859474679895,0.01804391588729534,0.019751651873019145,0.017060272769453474,0.033575629305343885,0.0330754568720954,0.03126693219314164,0.03174030544228008,0.01477104628324711,0.007791093385638367,0.007410991586491511,0.013371283693526088,0.012463931610441839,0.020166255924076382,0.01963422629175552,0.002860119571874675,0.001815328339610942,0.001327484846638426,0.0007896049223910075,0.0002198767177134724,1.2382007363794159
7.25,0.010248891492811581,0.027752169358943552,0.018037001170709197,0.019741707671328733,0.016745888034530684,0.03331516965745767,0.032772085655894435,0.031200523368846437,0.03166812945196841,0.014651354187490319,0.007676136685420448,0.0073534620662065835,0.012971333312708522,0.012082196655633974,0.019802623295520808,0.019275246306284997,0.0028562487949853883,0.001752187016212362,0.001289395389744838,0.0007675025196319333,0.00021974988521510663,1.2248782943347538
7.300000000000001,0.010245123735018038,0.027639207928459864,0.018029967245737934,0.019731596984988012,0.016437616317158888,0.0330538123418891,0.03246826810991311,0.031132989656709704,0.03159476464334079,0.014527582293561244,0.007569395647049428,0.007301722374625508,0.01258269373770572,0.011711872715648079,0.01944502078678285,0.018922344747812545,0.0028514918404386478,0.0016922537093770104,0.001253851828247317,0.0007458542201828985,0.00021957007789221225,1.2117969483394186
7.3500000000000005,0.010241332071111523,0.027525983159070438,0.01802281322908339,0.019721318738262845,0.016135422333156648,0.03279161438871303,0.03216407602136042,0.03106433273092702,0.03152021398030581,0.014399870978571837,0.007470477366353936,0.00725538484158374,0.012205180933166825,0.011352752286575736,0.019093371850447818,0.018575440590539415,0.0028457944891558734,0.0016354282931798987,0.001220738221550203,0.0007246630994237249,0.00021933037924956806,1.1989511389498357
7.4,0.010237516540590644,0.02741250300826028,0.01801553824764028,0.019710871873045134,0.015839268602271053,0.032528632778757054,0.03185958072017488,0.030994554700785708,0.031444480895566125,0.014268366546695915,0.00737899797617697,0.00721407516251581,0.011838608037142966,0.01100462594865252,0.01874759985564043,0.018234452898849705,0.002839111536002213,0.001581610202585232,0.001189940867840494,0.0007039313465496439,0.00021902479694049266,1.1863353920009114
7.45,0.010233677183177902,0.02729877541424998,0.01800814143866258,0.019700255349069832,0.015549115520905338,0.032264924409911765,0.03155485303887296,0.030923658107401785,0.031367569286110175,0.014133220495308152,0.007294582816916873,0.007177432329248138,0.011482785728415861,0.010667282725864622,0.018407628148921367,0.017899300883206803,0.002831406203264615,0.0015306987291888582,0.0011613484500168872,0.0006836603173535215,0.00021864820444764886,1.1739443215099075
7.5,0.010229814038818827,0.0271848082950971,0.018000621949926868,0.019689468144126476,0.015264921434686341,0.03200054606407419,0.031249963273574342,0.030851645920132793,0.03128948350836239,0.013994588814175958,0.007216866579650974,0.007145108537046831,0.011137522578251173,0.010340510428547622,0.018073380111828245,0.017569903952750696,0.0028226495737725117,0.0014825932941536222,0.001134852162128117,0.0006638505854722726,0.0002181962845929957,1.1617726322043174
7.550000000000001,0.010225927147681085,0.027070609547806913,0.017992978939892677,0.019678509254265217,0.014986642710810976,0.031735554374743104,0.03094498114621766,0.030778521532675955,0.03121022837300342,0.013852631317394077,0.0071454934231713115,0.007116769069683682,0.010802625386801152,0.01002409597932151,0.017744779215208506,0.017246181764758724,0.0028128200441357573,0.0014371936993405833,0.0011103458176192848,0.000644501991747343,0.0002176654749494395,1.1498151216956687
7.6000000000000005,0.010222016550153598,0.026956187047452593,0.01798521157785976,0.019667377693997304,0.014714233810112793,0.03147000579528386,0.03063997576797842,0.0307042887588615,0.03112980913947215,0.013707511007676185,0.007080117066244085,0.007092092164221247,0.010477899504404987,0.009717825722724862,0.017421749070474033,0.016928054271126595,0.0028019027984328153,0.0013944003576366487,0.0010877259406344643,0.0006256136914104468,0.0002170529152501534,1.1380666823204566
7.65,0.010218082286845651,0.026841548646304985,0.017977319044122295,0.019656072496490054,0.014447647358791622,0.031203956567878836,0.03033501560389898,0.030628951828150983,0.031048231510161197,0.013559393472549197,0.007020400856383805,0.007070768857154717,0.010163149138056451,0.009421485718927076,0.01710421347789444,0.01661544176200177,0.0027898893025548083,0.0013541145034722277,0.0010668918415732134,0.0006071841989885834,0.00021635639687985414,1.1265223026687516
7.7,0.010214124398585997,0.026726702172972076,0.017969300530119976,0.019644592713756216,0.014186834219751388,0.03093746269317871,0.030030168438738746,0.03055251538085074,0.030965501624318017,0.013408446311934413,0.006966017816409953,0.007052502813484657,0.009858177643327288,0.009134862021911407,0.016792096472046016,0.01630826490667811,0.002776776819296915,0.0013162383845111687,0.0010477456780471758,0.0005892114310886331,0.00021557431451416922,1.1151770688206228
7.75,0.010210142926421962,0.02661165543154825,0.017961155238586,0.019632937416837783,0.013931743563493033,0.030670579900668345,0.02972550134405089,0.030474984463050653,0.030881626051663592,0.013254838596544204,0.006916650670028419,0.007037010140230856,0.009562787802050906,0.008857740942532614,0.01648532236454123,0.01600644479185601,0.002762567944186731,0.0012806754354795053,0.0010301925023303439,0.0005716927475379928,0.0002147056199662872,1.1040261653104
7.800000000000001,0.010206137911618536,0.026496416200773462,0.017952882383691915,0.019621105695984166,0.013682322938511546,0.03040336361975995,0.029421080646490225,0.030396364521298572,0.030796611785740877,0.013098740356473829,0.006871991847652481,0.0070240191858337115,0.009276782086085142,0.008589909296862335,0.016183815784169,0.015709902957386442,0.002747270161948646,0.0012473304350798917,0.0010141402963432656,0.0005546249910962689,0.00021374977822419093,1.0930648758375265
7.8500000000000005,0.010202109395657475,0.026380992233202425,0.017944481191189292,0.019609096660824808,0.013438518341148061,0.030135868951625126,0.029116971897355248,0.030316661397020776,0.030710466237005185,0.012940322099324577,0.006831743473648912,0.007013270326826079,0.008999962907484808,0.00833115464024241,0.01588750171456996,0.015418561429631848,0.0027308954234231387,0.0012161096469157314,0.0009994999951585058,0.0005380045258090569,0.00021270672559077071,1.0822885837417104
7.9,0.010198057420236379,0.026265391254383878,0.01793595089854826,0.01959690944053612,0.013200274284849925,0.029868150641776,0.028813239843365656,0.03023588132069899,0.03062319722566879,0.012779754357156442,0.006795617336163987,0.007004515743095537,0.008732132855424755,0.008081265487471631,0.015596305529555621,0.015132342752573498,0.0027134597426893736,0.001186920945323859,0.0009861854999630656,0.0005218272738352586,0.00021157682982620913,1.0716927722586798
7.95,0.01019398202726779,0.026149620962050084,0.017927290755092813,0.019584543184002826,0.012967533868793726,0.02960026305340489,0.028509948398675263,0.03015403090581453,0.030534812974311952,0.01261720726153582,0.006763334840652267,0.006997519182994698,0.008473094920222529,0.007840031519555174,0.01531015302616662,0.014851170016774346,0.0026949828140778566,0.0011596739269881646,0.0009741136813638402,0.0005060887505857722,0.00021036085216492214,1.0612730245719202
8.0,0.010189883258878263,0.02603368902531663,0.017918500022132952,0.019571997059973652,0.012740238845828115,0.029332260141490478,0.028207160618118527,0.030071117142570096,0.030445322100272624,0.01245285014591574,0.0067346269481979425,0.006992055719495754,0.008222652704816185,0.007607243777447874,0.015028970455561083,0.01457496688628411,0.0026754876487065362,0.0011342800091792605,0.0009632043738743752,0.0004907840981976798,0.0002090599111077009,1.0510250236752594
8.05,0.010185761157407455,0.025917603083892574,0.01790957797309359,0.019559270257211374,0.012518329689695283,0.029064195427677658,0.027904938671687588,0.029987147391399915,0.030354733607827093,0.01228685117456277,0.006709234099684683,0.00698791149852504,0.007980610624057907,0.007382694843223307,0.014752684551829987,0.014303657623567476,0.002655000230128002,0.0011106525154374277,0.0009533803623746866,0.00047590811734760525,0.00020767544797348426,1.0409445520606493
8.1,0.010181615765407187,0.025801370747301114,0.017900523893640243,0.019546361984637224,0.012301745661491927,0.028796121975937054,0.027603343820235327,0.029902129376278765,0.03026305688017369,0.012119376997225671,0.006686906126835394,0.006984883480554116,0.0077467740921877085,0.0071661790090999395,0.01448122255884271,0.014037167112547705,0.002633549188636708,0.0010887067494875025,0.0009445673612902029,0.0004614552975820883,0.0002062091942082944,1.0310274912453194
8.15,0.010177447125640525,0.025684999594110747,0.01789133708180145,0.01953327147146965,0.012090424875332333,0.028528092369009075,0.02730243639239837,0.02981607117784052,0.03017030167123169,0.011950592428725568,0.006667402151108281,0.006982779176465849,0.007520949698853678,0.006957492434753767,0.014214512255223731,0.01377542087987131,0.0026111654937528333,0.0010683600581449155,0.0009366939871909592,0.00044741984623771245,0.00020466314046175134,1.0212698211517521
8.200000000000001,0.010173255281080837,0.025568497171177127,0.017882016848087996,0.019519997967357428,0.011884304363178408,0.028260158685636694,0.027002275762733147,0.029728981226316807,0.03007647809726748,0.011780660152636258,0.006650490471400281,0.0069814163786573345,0.007302945374046565,0.00675643329334417,0.013952481977549917,0.013518345114498601,0.0025878821643728913,0.001049531883941851,0.0009296917254684824,0.00043379571602379457,0.0002030395074724161,1.0116676193532945
8.25,0.010169040274910866,0.025451870992895583,0.01787256251560883,0.019506540742507128,0.011683320138803006,0.027992372478589725,0.02670292033105628,0.029640868294306278,0.029981596628359912,0.011609740448214945,0.006635948441473396,0.006980622888286301,0.0070925705423161645,0.006562801906675603,0.013695060641843925,0.013265866685706727,0.0025637339960558406,0.0010321438081716612,0.0009234948917059693,0.0004205766313042353,0.00020134071875556688,1.0022170601972102
8.3,0.01016480215052178,0.025335128540464404,0.017862973420183746,0.019492899087804955,0.011487407260855087,0.027724784753482716,0.026404427502979808,0.02955174148938497,0.029885668079716664,0.011437990939739138,0.006623562337983899,0.006980236239513926,0.0068896362666361725,0.006376400869913254,0.013442177763433249,0.013017913159571435,0.0025387573048967636,0.0010161195850188671,0.0009180405883178266,0.0004077561129972919,0.0001995693750587348,0.9929144138159058
8.35,0.010160540951512233,0.025218277261159026,0.01785324891045277,0.01947907231493295,0.011296499894997019,0.02745744594838766,0.026106853671630587,0.0294616102465682,0.02978870360285338,0.011265566367403565,0.006613127219958927,0.006980103421544925,0.00669395538228226,0.006197035166265341,0.01319376347524806,0.012774412813986561,0.002512989687427605,0.0010013851674117306,0.0009132686569973612,0.0003953275021306747,0.00019772823054887184,0.9837560450366984
8.4,0.010156256721687415,0.025101324567617066,0.017843388347982287,0.019465059756479577,0.011110531375085986,0.027190405914241503,0.025810254200541782,0.029370484320634237,0.029690714676647093,0.011092618378931609,0.006604446780529623,0.006980080599215262,0.006505342621085059,0.006024512272038271,0.012949748544637705,0.012535294652289041,0.0024864697959755574,0.0009878687252048298,0.0009091216274759702,0.0003832839820197006,0.00019582017062147697,0.9747384121997725
8.450000000000001,0.010151949505058105,0.02498427783713438,0.017833391107367865,0.019450860766044673,0.010929434263373618,0.026923713896048054,0.02551468340770386,0.02927837377832008,0.02959171309827543,0.010919295341059457,0.0065973331916950395,0.006980032832829004,0.006323614726416626,0.005858642252464543,0.01271006438878752,0.012300488415570436,0.002459237128904219,0.0009755006562704421,0.0009055446630631491,0.00037161859912833434,0.00019384819119882776,0.9658580658937145
8.5,0.010147619345839708,0.024867144410972108,0.01782325657633381,0.01943647471833885,0.010753140409699343,0.02665741851487256,0.025220194550760997,0.029185288990399332,0.02949171097405283,0.010745742170056449,0.006591606942856346,0.006979833797898723,0.006148590559264367,0.005699237848695511,0.012474643088809238,0.012069924593756337,0.00243133183516014,0.0009642135910495503,0.0009024855034037531,0.0003603242826254581,0.0001918153794253957,0.9571116476174418
8.55,0.0101432662884513,0.02474993159367482,0.017812984155829405,0.01942190100927725,0.010581581009655004,0.0263915677506267,0.024926839813338212,0.029091240623652273,0.029390720710174827,0.010572100180453,0.006587096673826733,0.006979365505398388,0.0059800911957418185,0.005546114556343639,0.012243417402566216,0.011843534435520716,0.00240279453254775,0.0009539423910858452,0.0008998944048573816,0.0003493938626066136,0.00018972489566412108,0.9484958883765778
8.6,0.010138890377514672,0.024632646652399826,0.01780257326012189,0.019407139056067793,0.010414686661699918,0.026126208925640985,0.024634670292483698,0.02899623963273794,0.029288755003381444,0.010398506951157082,0.006583639002988779,0.006978518023093984,0.005817940016380301,0.00539909069595061,0.012016320776286752,0.01162124995708366,0.002373666139158509,0.0009446241420389882,0.0008977240788748139,0.0003388200870945818,0.0001875799567410714,0.9400076072220489
8.65,0.010134491657853352,0.024515296816257606,0.017792023316886115,0.019392188297293805,0.010252387423207108,0.025861388689020444,0.024343735987209583,0.028900297251977902,0.029185826831550212,0.010225096208151247,0.006581078351238,0.00697718919847508,0.0056619627875394455,0.005257987475748947,0.011793287355019444,0.011403003949933061,0.0023439877173851817,0.0009361981416467398,0.0008959296287183803,0.00032859563793092027,0.00018538382044716183,0.9316437097382806
8.700000000000001,0.01013007017449165,0.02439788927566354,0.01778133376729091,0.019377048192991176,0.01009461286542334,0.02559715300177928,0.02405408578811423,0.028803424987061423,0.029081949444229514,0.010051997722975391,0.00657926676231894,0.0069752843837702656,0.0055119877352686215,0.005122629047076259,0.01157425199199118,0.01118872998751883,0.0023138003299591975,0.0009286058830796116,0.0008944684848470057,0.00031871314577837644,0.00018313977126777813,0.9234011864881992
8.75,0.010125625972653674,0.024280431181700854,0.017770504066082184,0.019361718224719972,0.00994129212732696,0.025333547122748927,0.02376576746806778,0.02870563460668127,0.02897713635312242,0.009879337226214167,0.006578063720128477,0.006972716163490779,0.005367845611944384,0.004992842552791865,0.011359150256931282,0.010978362430980182,0.0022831449074576108,0.0009217910341066911,0.0008933003392621312,0.00030916520431507313,0.00018085110729472976,0.9152771114216387
8.8,0.010121159097762364,0.024162929645494897,0.017759533681662686,0.019346197895630548,0.009792353968369277,0.02507061559525367,0.02347882767394246,0.028606938134109496,0.028871401322531152,0.009707236335223605,0.006577335963530108,0.006969404084909744,0.005229369756002291,0.0048684581690364645,0.011147918443420715,0.010771836433969683,0.002252062126736158,0.000915699412467452,0.0008923870790874623,0.0002999443836404648,0.00017852112827254442,0.9072686402532418
8.85,0.010116669595438506,0.02404539173759877,0.01774842209616853,0.019330486730524236,0.009647726820086779,0.024808402234547233,0.023193311919368433,0.02850734783872231,0.028764758359772026,0.009535812495347844,0.006576957299192835,0.006965274391849159,0.005096396145074247,0.004749309140666112,0.010940493575314588,0.01056908794662645,0.002220592299755907,0.0009102789578216715,0.0008916927196332884,0.0002910432430016676,0.00017615312465558744,0.8993730088154454
8.9,0.010112157511499756,0.02392782448739029,0.017737168805542405,0.019314584275908542,0.00950733883657282,0.0245469501160029,0.022909264578495094,0.028406876227482766,0.028657221705570446,0.009365178933894028,0.006576808412938944,0.006960259762113185,0.004968763442834904,0.004635231810682081,0.010736813412276816,0.01037005371873438,0.0021887752722828647,0.0009054797006278844,0.0008911833371749663,0.00028245434295945144,0.00017375036754204462,0.8915875313915955
8.950000000000001,0.01010762289195965,0.023810234882480432,0.017725773319603504,0.01929849010004697,0.009371117943799167,0.024286301564049612,0.02262672888073775,0.028305536036390164,0.02854880582444539,0.009195444626151832,0.006576776680056501,0.006954299048874268,0.0048463130398533295,0.004526065643968872,0.010536816454464755,0.010174671302094228,0.0021566503319526238,0.0009012537282799239,0.0008908270016552387,0.00027417025713989825,0.00017131609939176538,0.8839095990339886
9.0,0.010103065783026619,0.02369262986813311,0.017714235162114202,0.01928220379300344,0.009238991887778917,0.024026498141845407,0.022345746906488516,0.028203340221904495,0.028439525395092452,0.00902671427276256,0.006576755975004753,0.00694733702628819,0.004728889088738101,0.004421653245642771,0.010340441946406225,0.009982879052144322,0.0021242561252054312,0.0008975551488108659,0.0008905937095015093,0.0002661835834081231,0.00016885352543406822,0.8763366778707484
9.05,0.010098486231102993,0.02357501634669646,0.017702553870843445,0.019265724966681354,0.00911088828156393,0.02376758064167938,0.022066359583770245,0.02810030195235431,0.02832939530077434,0.008859088287762277,0.006576646480913885,0.006939324139585277,0.004616338533856312,0.004321840374303883,0.01014762988011638,0.009794616128876894,0.002091630582611054,0.000894340052454121,0.0008904553167320087,0.00025848695411721616,0.00016636580574159516,0.8688663074050736
9.1,0.010093884282784014,0.023457401177045614,0.01769072899762689,0.019249053254857356,0.008986734651071233,0.02350958907609284,0.021788606685811836,0.027996434599336144,0.0282184306197275,0.008692662796643241,0.006576354499254718,0.0069302162598575984,0.004508511135898987,0.004226475950475012,0.009958320997500278,0.009609822497101338,0.002058810852117351,0.0008915664713325897,0.0008903854725087995,0.000251073045119103,0.0001638560480272102,0.8614960988103398
9.15,0.01008925998485683,0.023339791174036884,0.017678760108423796,0.019232188313209764,0.00886645847973402,0.023252562669709542,0.02151252682952263,0.027891751729113252,0.028106646615593145,0.008527529643797837,0.006575792260028966,0.006919974443736081,0.004405259491557285,0.004135412060501033,0.00977245679207868,0.009428438926096804,0.0020258332397713806,0.0008891943375288725,0.0008903595532805298,0.00024393458347637606,0.00016132730119992794,0.8542237332246188
9.200000000000001,0.0100846133842995,0.023222193107973535,0.017666646783370668,0.0192151298193418,0.008749987251974407,0.0229965398517649,0.021238157474843762,0.027786267094021502,0.027994058727880883,0.008363776408729913,0.006574877732806603,0.006908564698126968,0.004306439048566054,0.0040485039561732,0.00958997951006641,0.009250406988682496,0.0019927331574772305,0.0008871854397725958,0.0008903545976436291,0.00023706435422933428,0.00015878254971343075,0.8470469600485822
9.25,0.01007994452827999,0.023104613704083003,0.01765438861683168,0.01919787747279955,0.00863724849549609,0.02274155824932322,0.020965534924953573,0.027679994623889717,0.02788068256247273,0.008201486430438719,0.006573534438913719,0.006895957750153967,0.004211908116363059,0.00396561005033321,0.009410832150829392,0.009075669059725986,0.001959545077370145,0.0008855033789649528,0.0008903492420372221,0.0002304552066544428,0.00015622470872538472,0.8399635952505711
9.3,0.010075253464155162,0.022987059642005633,0.017641985217445862,0.01918043099508478,0.008528169822396422,0.022487654681171847,0.020694694327304267,0.027572948417481792,0.027766533882175072,0.008040738839401512,0.0065716912650519484,0.006882128822430628,0.004121527872604343,0.003886591908702736,0.009234958466750723,0.008904168314114945,0.0019263024924020453,0.0008841135227454591,0.0008903236573745264,0.00022410006039165936,0.0001536566199948239,0.8329715196821369
9.35,0.010070540239469768,0.02286953755529499,0.017629436208171093,0.019162790129662575,0.008422678969098558,0.022234865152380833,0.020425669675466794,0.027465142733967596,0.02765162859732599,0.007881608596601617,0.00656928227860919,0.006867057413767089,0.004035162365768205,0.0038113142381749772,0.009062302962542073,0.008735848724228562,0.0018930378827489165,0.0008829829592915275,0.000890259486701965,0.0002179919115223499,0.00015108104842481224,0.8260686774066508
9.4,0.01006580490195544,0.022752054030929607,0.01761674122632489,0.01914495464196391,0.00832070383510531,0.021983224849515978,0.02015849381176046,0.027356591984429388,0.027535982756464805,0.00772416653906921,0.006566246544900804,0.006850727085396038,0.0039526785140722555,0.003739644871795687,0.008892810894037729,0.008570655056949898,0.0018597826876657025,0.0008820804505276628,0.0008901397839666148,0.00021212383841470278,0.00014850067916829507,0.8192530740428983
9.450000000000001,0.010061047499529668,0.022634615608836332,0.01760389992362203,0.019126924319383135,0.008222172520577664,0.021732768136493382,0.019893198430644132,0.02724731072341038,0.02741961253707085,0.007568479431423004,0.006562527946560845,0.006833125252784798,0.003873946100920362,0.003671454750652423,0.008726428266503689,0.008408532870254105,0.0018265672824294061,0.000881376384907845,0.0008899489539627787,0.00020648900709556995,0.0001459181151792241,0.812522775125127
