Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(7),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Md_relativistic
25.35,0.005516396697100669,0.006001721988050472,0.008903551370013533,0.009669508445276788,0.003663919710402113,0.0023933281434043653,0.0017515393121113755,0.007284084596466804,0.006791089757309119,0.0010559327171024977,0.0015449112841861225,0.0008425296220719334,0.0018592105798251764,0.0018446167646986272,0.0009817013955585724,0.0008963984305439776,0.00029668049443586347,0.0005158685783375141,0.00027633873787265436,0.0003959979821772267,0.0003947718668866814,0.00013559455756112756,0.00011719979286055708,5.855283825423464e-05,8.80868892193934e-05,3.845769117868595e-05,3.0759679019952216e-06,0.2174329532712006
25.400000000000002,0.005513609731302311,0.0059723897530747075,0.00889295080355388,0.009651060953643853,0.0036587348194852196,0.0023727671866843737,0.0017438609587295758,0.007245704603385537,0.006752459511062537,0.001055894927832965,0.0015303712585101523,0.0008335089567212226,0.001854292807085313,0.0018385115080468608,0.0009706531718794259,0.0008860890947799641,0.0002964244192239669,0.000511273353280129,0.000273134953623993,0.0003952994314802899,0.0003937893906078311,0.00013410461267371134,0.00011588176240958324,5.847432997141764e-05,8.731682592336564e-05,3.800659016297643e-05,3.0716670791998603e-06,0.2164830294319034
25.450000000000003,0.005510819402646806,0.0059431632196086165,0.008882331043661023,0.009632601235466515,0.003653471971082347,0.0023524474007228504,0.0017363451230387366,0.007207477158994664,0.006714002360908988,0.001055866215771353,0.0015159371874419643,0.000824617780836676,0.0018493408586530054,0.0018323806788624654,0.0009597326108908685,0.0008759014167720894,0.00029618560823269834,0.0005067029910944459,0.00026997271775703924,0.00039459027153276356,0.0003927973851576481,0.0001326311700025078,0.0001145787445717117,5.8400376477471265e-05,8.65505012097557e-05,3.756119937622858e-05,3.0676019615823532e-06,0.21553844020355792
25.5,0.005508025721520471,0.005914042368590905,0.008871692226139066,0.009614129588359624,0.003648131479160104,0.002332366842059187,0.0017289893790785236,0.007169402318197557,0.0066757181786431105,0.0010558452699951707,0.0015016092124887186,0.0008158549311793045,0.0018443553443371987,0.0018262249709704204,0.0009489382297037821,0.0008658339516043911,0.00029596332954561394,0.0005021577467297055,0.000266851744376757,0.0003938706002603884,0.0003917959985538604,0.0001311740438300504,0.00011329055243410329,5.83308078147106e-05,8.578796816426395e-05,3.7121482997414625e-05,3.0637492232241846e-06,0.21459914900809052
25.55,0.0055052286983113844,0.005885027177776879,0.00886103448700418,0.009595646309310648,0.0036427136726116627,0.002312523571957411,0.0017217913226655265,0.0071314801259558585,0.006637606826368011,0.0010558308111464907,0.0014873874548079519,0.0008072192425711401,0.0018393368737016468,0.0018200450742195185,0.0009382685622051586,0.000855885271146708,0.0002957568656908631,0.0004976378656251896,0.0002637717443694723,0.0003931405177009724,0.0003907853794133313,0.0001297330457500268,0.00011201699061700559,5.8265457236226385e-05,8.502927813853285e-05,3.668740471743811e-05,3.0600961662299017e-06,0.21366511946814573
25.6,0.005502428343409306,0.005856117621761711,0.00885035796247806,0.009577151694667855,0.0036372188948956747,0.0022929156565683266,0.0017147485713688091,0.007093710617407905,0.006599668156633975,0.0010558215910347099,0.0014732720155743748,0.0007987095482269252,0.001834286055867346,0.001813841674355292,0.0009277221588848113,0.0008460539638744146,0.00029556551349926337,0.0004931435838391558,0.0002607324255622852,0.0003924001259013835,0.00038976567687552707,0.000128307989825075,0.00011075786687942406,5.8204161177097046e-05,8.427448076754699e-05,3.625892763546079e-05,3.056641604909201e-06,0.21273631551837147
25.650000000000002,0.005499624667205605,0.005827313672003673,0.00883966278898139,0.009558646040128618,0.0036316475036793604,0.002273541167088276,0.0017078587644819736,0.0070560938179867055,0.006561902012576356,0.0010558163922392717,0.0014592629763443222,0.0007903246800779845,0.0018292034993211152,0.0018076154528982723,0.0009172975866634028,0.0008363386346896593,0.00029538858396083205,0.0004886751281781065,0.0002577334928792427,0.00039164952881715347,0.0003887370405283235,0.00012689869741584975,0.00010951300290473517,5.814675922508861e-05,8.35236239881614e-05,3.583601417789183e-05,3.053392509167402e-06,0.21181270150063283
25.700000000000003,0.00549681768009318,0.005798615296847388,0.00882894910312734,0.009540129640727837,0.0036259998704857676,0.002254398179914575,0.0017011195629918249,0.007018629743537519,0.00652430822805268,0.0010558140277125083,0.0014453603994177952,0.000782063469088386,0.0018240898117301996,0.0018013670870274646,0.0009069934287218057,0.0008267379047441166,0.00029522540207989264,0.0004842327163263222,0.0002547746484943086,0.00039088883221464587,0.00038769962033610207,0.00012550499988654059,0.00010828224038237765,5.8093094090869774e-05,8.277675405955215e-05,3.541862608133907e-05,3.0503578230317934e-06,0.21089424220819783
25.75,0.005494007392466387,0.005770022461547064,0.008818217041715095,0.009521602790826506,0.003620276380345195,0.002235484776797643,0.0016945286495437095,0.006981318400434984,0.006486886627778929,0.0010558133403827526,0.0014315643281980106,0.0007739247455634883,0.0018189455997627672,0.001795097249468904,0.0008968082843317937,0.0008172504112632483,0.00029507530672886914,0.0004798165569755804,0.0002518555919811597,0.00039011814357573887,0.00038665356657008386,0.00012412673821424755,0.00010706544014923918,5.804301157777092e-05,8.203391558578674e-05,3.5006724457723666e-05,3.0475419535832263e-06,0.20998090286246618
25.8,0.005491193814720964,0.005741535128289723,0.00880746674172339,0.00950306578410039,0.0036144774314507697,0.002216799044989853,0.0016880837284036004,0.006944159785699791,0.00644963702746499,0.001055813202757867,0.001417874787548385,0.0007659073394509709,0.001813771468914174,0.0017888066083891698,0.0008867407686880629,0.0008078748073720701,0.0002949376505008791,0.0004754268499549893,0.00024897602045984056,0.0003893375720049755,0.00038559902974085104,0.00012276375968835805,0.00010586247495520739,5.799636055111959e-05,8.12951515400022e-05,3.460026992927895e-05,3.0449404566345705e-06,0.20907264903231282
25.85,0.0054883769572539555,0.005713153256218432,0.008796698340304096,0.009484518913528854,0.003608603434818177,0.002198339077391152,0.0016817825254170121,0.006907153887114909,0.006412559233949286,0.001055812516529329,0.001404291784146897,0.0007580100806344567,0.0018085680233388788,0.0017824958272937407,0.0008767895127415944,0.0007986097619224308,0.0002948117995612328,0.00047106378636087016,0.00024613562874031196,0.0003885472281391358,0.0003845361605330075,0.00012141591294072282,0.00010467321875192657,5.795299290718925e-05,8.056050328911668e-05,3.419922279445339e-05,3.0425393746158357e-06,0.20816944652653513
