Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(3),J_total_Ts_relativistic
10.850000000000001,0.004486033107255324,0.015064066863224507,0.007963113858383287,0.011370237646816713,0.01645648225387092,0.019980756655234935,0.021864080944670586,0.017392010765068484,0.01829168341219019,0.008531625627774285,0.014203645865862048,0.008920941355151606,0.020121612870954403,0.018913137578399363,0.024790303811035957,0.024850256717017197,0.006403325440115274,0.008251241026333268,0.00696848590593032,0.0051836072682289284,0.005358941535490358,0.0028633718269648768,0.0027514078885986022,0.002853119142013112,0.002016458830000133,0.0018662009316131548,0.0007608445931409169,0.0007463807966262353,0.000532886226514903,0.0002442072739930404,0.00012125817101998582,1.2387260185896785
10.9,0.004485380749577512,0.015041974981089579,0.007962513340977856,0.011367924684680777,0.016328645143152725,0.01994251208706696,0.02178414751512108,0.01738235304479355,0.018279185780559707,0.008517351678498052,0.014005879367290967,0.00877590436030237,0.019908641740582544,0.01868934264350336,0.024682457392304197,0.024735473498787415,0.00627553179161687,0.008220618121815107,0.00686844571198458,0.0051824195206075264,0.0053520344242005535,0.0028266894918528465,0.002721669979661911,0.002799354185725834,0.0020164142997083877,0.0018465980957128782,0.0007599514119667315,0.0007463716651303499,0.0005234055190247639,0.000244162820508535,0.0001200854784451659,1.2317069251633506
10.950000000000001,0.00448472554295828,0.015019818595169895,0.007961905337723429,0.011365584582637164,0.016201360380430376,0.01990397732770084,0.021703834429328144,0.01737254935718739,0.01826650671362691,0.008504219319246048,0.013810186619023695,0.00863425466948937,0.019696406230760743,0.018466715831894093,0.024574049632007103,0.024620155630481103,0.006150303104648083,0.0081885520949098,0.006768382539615583,0.005180859967995364,0.005344370198051221,0.002791910209405133,0.0026936149569583663,0.0027459510456346067,0.0020162980052104654,0.0018266494559842916,0.0007592224435857321,0.0007463700536213283,0.000513944061863927,0.00024413807065508755,0.0001188863829534287,1.2247280933966944
11.0,0.004484067489419109,0.014997598144736259,0.007961289797353525,0.011363217191643474,0.016074633604117275,0.01986515353946633,0.021623147674158488,0.017362598794211186,0.018253645271757112,0.008492173501480195,0.013616579143528212,0.008495956608472164,0.01948493889014875,0.018245288842853785,0.024465095293611263,0.024504319289778392,0.006027652290766296,0.008155052345351082,0.00666836319167823,0.005178886882721449,0.005335929147653777,0.0027589614442954376,0.002667173428426164,0.0026929487615555666,0.0020160762940049956,0.001806376504741367,0.0007586385566743022,0.0007463633833504881,0.0005045106823949785,0.00024412696581276933,0.00011766226206040803,1.217788851130719
11.05,0.004483406590989645,0.014975314069603335,0.007960666668646137,0.01136082236345201,0.01594847033983346,0.019826041919268,0.021542093283971005,0.017352500462051067,0.018240600536101957,0.008481160089941249,0.013425067602301645,0.008360973697600534,0.019274271639901867,0.018025092540547377,0.02435560919168675,0.024387980680609166,0.0059075892794483486,0.008120130617459758,0.006568452833543517,0.005176461506542212,0.005326694132194416,0.0027277725323365657,0.002642277933703912,0.0026403846111797847,0.002015717731533166,0.0017858007896064082,0.0007581814883606723,0.000746339859036577,0.0004951138909659466,0.00024412378887301054,0.0001164145086060897,1.2108885718519486
11.100000000000001,0.004482742849707686,0.014952966810114128,0.007960035900426507,0.01135839995062136,0.0158228760005462,0.01978664369829503,0.02146067733901521,0.017342253481337607,0.018227371608835283,0.008471125871796967,0.013235661804745991,0.00822926869233789,0.01906443576706828,0.017806156951643146,0.024245606184668447,0.024271156025506165,0.005790121105710677,0.008083800877907036,0.006468714946867487,0.005173547953952338,0.00531665047039159,0.002698274655460227,0.0026188629131383714,0.0025882941081704584,0.0020151930389756684,0.001764943858516244,0.0007578338256675075,0.0007462884438727429,0.0004857618756044976,0.00024412315604872413,0.00011514452601641124,1.2040266724340687
11.15,0.004482076267619168,0.014930556807124462,0.007959397441569904,0.011355949806527882,0.015697855886730616,0.019746960141725004,0.02137890596382876,0.017331856987360814,0.01821395761338204,0.008462018564949275,0.013048370717381666,0.00810080362334189,0.018855461918547145,0.017588511263574955,0.024135101167724438,0.024153861558093057,0.0056752519987351355,0.008046079195855375,0.006369211288814273,0.005170113116419005,0.005305785833616632,0.002670400816053281,0.0025968646763825974,0.0025367110046571636,0.002014475030270483,0.0017438272082055727,0.0007575789865192246,0.0007461988346566847,0.0004764624979263489,0.00024412000845302364,0.00011385372379133247,1.197202610945481
11.200000000000001,0.004481406846778151,0.014908084501987483,0.007958751241004388,0.011353471785377085,0.015573415186550126,0.019706992548421867,0.02129678532563466,0.0173213101302805,0.018200357694640165,0.008453786825516786,0.012863202473384731,0.007975539836078443,0.018647380095598885,0.017372183823431128,0.02402410906573474,0.024036113515710375,0.005562983471292065,0.008006983625550025,0.00627000185650656,0.005166126567637868,0.005294090141228267,0.0026440858107160754,0.0025762213706451466,0.002485667297832066,0.00201353854854435,0.001722472236056366,0.0007574012003825611,0.0007460614370879263,0.0004672232901802397,0.0002441096034858998,0.00011254351334285229,1.1904158845231705
11.25,0.004480734589246803,0.014885550336538192,0.007958097247713571,0.011350965742214909,0.015449558976056555,0.01966674225062813,0.02121432163273875,0.017310612075332004,0.01818657101919543,0.008446380254509321,0.012680164382433785,0.007853438029946539,0.018440219648898994,0.017157202137454707,0.023912644826383462,0.02391792813218201,0.0054533144097618875,0.00796653409142626,0.006171144856479593,0.005161560469901555,0.0052815554581647365,0.002619266203505464,0.002556872948647889,0.0024351932403628863,0.0020123604021387116,0.001700900195201532,0.0007572854886044426,0.0007458673412724998,0.0004580514533536101,0.00024408750606567852,0.0001112153042360498,1.1836660273129491
11.3,0.004480059497095387,0.014862954753077985,0.007957435410739363,0.011348431532938913,0.01532629221940949,0.01962621061365146,0.02113152113292801,0.017299762003027207,0.018172596775529154,0.00843974940371118,0.0124992629408523,0.007734458296892433,0.018234009274125874,0.016943592871139383,0.023800723413367076,0.023799321630724516,0.005346241164565929,0.007924752275789546,0.006072696678917965,0.0051563894816642345,0.005268175894830518,0.0025958802987220836,0.002538761136346938,0.0023853173543473376,0.002010919300399256,0.0016791321527707098,0.0007572176445069925,0.0007456082974717689,0.00044895385626746436,0.0002440495797386152,0.00010987050083687236,1.1769526084758222
11.350000000000001,0.004479381572402246,0.014840298194359221,0.007956765679184718,0.011345869014309352,0.01520361976911483,0.019585399035545816,0.021048390111870256,0.017288759109350807,0.018158434174218828,0.008433845780790197,0.012320503842032725,0.0076185601594931825,0.01802877700807351,0.016731381849905712,0.023688359799721562,0.023680310217001555,0.005241757640826776,0.007881661509118485,0.005974711876458021,0.00515059066637884,0.005253947509308353,0.0025738681132986625,0.002521829400468327,0.0023360664485438548,0.0020091957893869873,0.0016571889511661434,0.0007571842132956497,0.0007452766921285645,0.00043993703559435597,0.00024399197769678005,0.00010851049930130882,1.17027523025993
11.4,0.0044787008172537885,0.014817581103569817,0.007956088002216371,0.011343278043960164,0.01508154636628213,0.019544308946787194,0.020964934891515814,0.01727760260595179,0.01814408244813153,0.008428621853649707,0.012143891987128393,0.0075057026084905006,0.017824550225279075,0.016520594060341565,0.02357556896127075,0.023560910072325324,0.005139855389087488,0.007837286663033169,0.005877243147342287,0.005144143402676898,0.0052388682119212555,0.0025531713488432806,0.0025060229159072304,0.002287465638623394,0.0020071721876579185,0.0016350911722568993,0.0007571724718327183,0.0007448655242003413,0.0004310071967372016,0.00024391113373253864,0.00010713668480936678,1.1636335261372837
11.450000000000001,0.0044780172337444725,0.014794803924317855,0.007955402329067558,0.01134065848040984,0.01496007664090054,0.01950294180994417,0.02088116182850165,0.01726629172033005,0.01812954085261016,0.008424031054040739,0.011969431495999633,0.007395844139757239,0.017621355635155555,0.016311253651991073,0.023462365870198083,0.02344113734700677,0.005040523695928185,0.007791654045964839,0.005780341322716386,0.005137029295954512,0.005222937672163578,0.002533733363388855,0.002491288533036835,0.0022395383701971274,0.002004832522248126,0.001612859104380338,0.0007571704083251859,0.0007443683818259229,0.00042217021550755183,0.00024380375315598437,0.00010575042900215042,1.1570271590045778
11.5,0.004477330823976795,0.014771967100616222,0.007954708609040738,0.011338010183072204,0.014839215112133134,0.019461299119343346,0.020797077312558584,0.017254825696018154,0.018114808665652463,0.008420027780451837,0.011797125718400624,0.007288942790679964,0.0174192192796193,0.016103383939676065,0.02334876548874394,0.023321008153856185,0.00494374967432734,0.007744791301556251,0.005684055357863113,0.0051292320914219725,0.005206157228014864,0.00251549914289752,0.002477574744970361,0.0021923064443848074,0.002002162464990922,0.0015905127120406327,0.0007571667019722498,0.0007437794193497004,0.00041343164054147795,0.00024366680369883944,0.00010435308758680373,1.1504558194472896
11.55,0.0044766415900612715,0.014749071076867272,0.0079540067915103,0.01133533301226708,0.014718966188629263,0.019419382400729802,0.020712687764921998,0.017243203792758167,0.018099885188082802,0.00841656740029403,0.01162697724539349,0.007184956175942101,0.01721816653120192,0.015897007406333832,0.02323478276303019,0.023200538561835404,0.004849518353623692,0.007696727309815913,0.00558843232717252,0.005120737588668619,0.00518852979764524,0.0024984152725660343,0.002464831654817196,0.0021457900456983885,0.0019991492692833456,0.0015680716081952052,0.0007571507026147067,0.0007430933347247627,0.0004047966963920757,0.00024349750642645203,0.0001029459980960092,1.1439192240662261
11.600000000000001,0.004475949534116426,0.01472611629784751,0.007953296825925264,0.011332626829230854,0.0145993341688548,0.019377193210922742,0.020627999636746705,0.01723142528667353,0.018084769743716665,0.00841360625139855,0.011458987920976568,0.007083841522693476,0.017018222091636188,0.015692145706355326,0.02312043261701382,0.02307974458986293,0.004757812768943275,0.007647492091043561,0.005493517422651634,0.005111533557789049,0.005170059793516393,0.0024824299079759756,0.0024530109429717244,0.002100007772025329,0.0019957817074100284,0.0015455550290213239,0.0007571124104252726,0.0007423053473141117,0.0003962702872409357,0.0002432933266791483,0.00010153047779689825,1.1374171138656624
11.65,0.004475254658268775,0.014703103208692312,0.007952578661811972,0.011329891496126947,0.014480323241439899,0.019334733137466403,0.02054301940752637,0.01721948947043596,0.018069461679517906,0.008411101642844946,0.011293158853913663,0.006985555705092929,0.01681940999090507,0.015488819669407482,0.023005729946570998,0.022958642200772792,0.004668614049964166,0.007597116712538594,0.00539935395578184,0.005101609657111434,0.005150753038877793,0.0024674927461301025,0.0024420658344710853,0.0020549766665055352,0.0019920500085237316,0.001522981811056585,0.0007570424556760494,0.0007414111761067002,0.0003878570011752799,0.00024305196506286175,0.00010010782171710497,1.1309492527020375
11.700000000000001,0.004474556964652811,0.014680032254880659,0.007951852248776767,0.011327126876056153,0.014361937485544068,0.019292003798276385,0.020457753583518028,0.017207395653427306,0.018053960365748696,0.00840901185513731,0.01112949042975147,0.006890055278211948,0.016621753586743036,0.015287049304723669,0.02289068961371295,0.022837247295428034,0.004581901508899647,0.007545633198097934,0.005305983362536897,0.005090957352563691,0.00513061668665369,0.0024535549964140512,0.0024319510664558763,0.0020107122511054372,0.0019879457973734902,0.0015003703706087477,0.0007569320786167156,0.0007404070183626315,0.00037956111498045283,0.0002427713485059277,9.867930080540465e-05,1.1245154257922765
11.75,0.004473856455410989,0.014656903882219912,0.007951117536508673,0.011324332833066894,0.01424418087123832,0.019249006841281543,0.020372208696172237,0.01719514316189641,0.01803826519611218,0.008407296139746317,0.010967982323012514,0.006797296511288251,0.01642527556457877,0.015086853805846229,0.022775326440934808,0.022715575706989434,0.004497652727588289,0.007493074440304795,0.00521344521137941,0.005079569838708455,0.005109659140712603,0.002440569351520353,0.0024226228557656902,0.0019672285617020006,0.001983462033863324,0.001477738685332269,0.00075677310949452,0.0007392895286997642,0.00037138659939819907,0.0002424496213970446,9.724616026118975e-05,1.1181154382807927
11.8,0.004473153132693712,0.0146337185368306,0.007950374474782047,0.011321509232165359,0.014127057259904029,0.01920574394406154,0.020286391300569268,0.017182731339110836,0.018022375587887846,0.008405914718034846,0.010808633509550957,0.0067072354203192045,0.01622999793790799,0.014888251555804888,0.022659655205698327,0.022593643195339803,0.0044158436435869424,0.007439474115605048,0.005121777214058417,0.0050674419614732185,0.005087889979507404,0.002428489958369664,0.002414038866699305,0.0019245381844985355,0.0019785929535168665,0.0014551042778708787,0.000756557948744709,0.0007380557986323393,0.0003633371248012735,0.00024208513681954808,9.58096180704272e-05,1.1117491138641782
11.850000000000001,0.004472446998659313,0.014610476665131251,0.007949623013459242,0.011318655939325531,0.014010570404648369,0.019162216813480216,0.020200307973861898,0.017170159545503567,0.018006290982059584,0.008404828779584863,0.010651442279059115,0.006619827799986127,0.016035942049085396,0.014691260132715264,0.022543690635049442,0.0224714654416643,0.004336448635170104,0.007384866602163515,0.005031015239035968,0.005054570142597735,0.005065319882070818,0.0024172723890621087,0.0024061581789674128,0.0018826522936031967,0.0019733340089160365,0.0014324842014677216,0.0007562795473776238,0.0007367033365709897,0.00035541606723682743,0.00024167644789611833,9.43708637954099e-05,1.105416293472592
11.9,0.004471738055474046,0.014587178713823251,0.007948863102493247,0.011315772821499119,0.01389472395073593,0.019118427185314885,0.0201139653137252,0.01715742715881454,0.017990010843436464,0.008404000479943302,0.010496406247712423,0.006535029254901325,0.015843128570524296,0.014495896315781383,0.02242744740037119,0.02234905804318671,0.004259440605146098,0.007329286900488244,0.004941193327375437,0.0050409523058166416,0.0050419605563480395,0.0024068736118896734,0.0023989412558638665,0.001841580689609701,0.0019676818121749933,0.0014098950274467749,0.0007559313875864112,0.0007352300482922629,0.00034762651479531875,0.00024122229925479534,9.293105758443189e-05,1.0991168340065636
11.950000000000001,0.004471026305312064,0.014563825129875727,0.00794809469193032,0.01131285974662536,0.013779521436036314,0.019074376823881693,0.020027369936813828,0.017144533574227076,0.017973534660766205,0.008403392937804567,0.010343522370941001,0.006452795230170785,0.015651577506292664,0.014302176091686464,0.022310940112272613,0.022226436508061772,0.004184791063407503,0.007272770556806934,0.004852343710929533,0.0050265878047914166,0.005017824669845337,0.002397251962438743,0.0023923499126796443,0.0018013318390283624,0.0019616340785040976,0.001387352834471579,0.0007555074635971816,0.0007336342178843341,0.00033997127426678404,0.00024072161862534732,9.149132932970836e-05,1.092850607127802
12.0,0.00447031175035541,0.014540416360510464,0.00794731773191261,0.011309916583640731,0.013664966291487458,0.019030067521657194,0.019940528477227267,0.01713147820449915,0.017956861946841398,0.008402970231647287,0.010192786956316148,0.006373081041266343,0.015461308194094307,0.014110114661356296,0.022194183315614006,0.022103616250423345,0.004112470208139888,0.007215353589176015,0.0047644968326710935,0.005011477352802137,0.004992925782570895,0.002388367114810078,0.002386347285382002,0.0017619129144238344,0.0019551895709124228,0.0013648731994896715,0.0007550022627815342,0.0007319144891739363,0.00033245287804981825,0.00024017350857606933,9.005277788558041e-05,1.0866174981025178
12.05,0.004469594392793996,0.014516952853186858,0.007946532172680775,0.011306943202488538,0.013551061841574322,0.018985501098896213,0.01985344758498342,0.017118260480089516,0.017939992238598428,0.008402697395842817,0.010044195676540153,0.0062958419032019845,0.015272339307623582,0.013919726447079487,0.022077191484668704,0.021980612585588016,0.004042447005619252,0.007157072416299355,0.004677681369014732,0.0049956229542060205,0.004967278282241697,0.002380180052981787,0.0023808977995796255,0.0017233298351239622,0.001948348046091501,0.001342471190273475,0.0007544107470495988,0.0007300698476379903,0.0003250735912799113,0.00023957723840108255,8.861647025251952e-05,1.0804174046957307
12.100000000000001,0.0044688742348255915,0.014493435055586897,0.007945737964576585,0.011303939474128399,0.01343781130482279,0.018940679403246192,0.019766133924501033,0.017104879849278647,0.017922925097209167,0.008402540416252964,0.009897743582528306,0.00622103295900992,0.015084688859282453,0.013731025099969292,0.021959979018421595,0.02185744072541382,0.003974689268534917,0.0070979637890304925,0.004591924253982739,0.004979027837666546,0.004940897321728089,0.0023726530423392213,0.0023759671397930353,0.0016855873083720613,0.0019411102015174744,0.0013201613594708672,0.000753728334540021,0.0007280996028022943,0.0003178354191445091,0.0002389322361652557,8.718344074044984e-05,1.074250236115345
12.15,0.0044681512786558086,0.014469863415600184,0.00794493505804551,0.011300905270545615,0.013325217794308392,0.018895604309358098,0.019678594173091354,0.017091335778284495,0.017905660108165435,0.008402466225334249,0.00975342511657193,0.006148609307512796,0.014898374203248257,0.013544023507751583,0.021842560236004248,0.02173411577381336,0.003909163732780412,0.007038064724529182,0.004507250705073508,0.0049616963911538305,0.004913798758705589,0.00236574960139411,0.002371522219047967,0.0016486888708024566,0.0019334776238036022,0.0012979577400810806,0.0007529508816215797,0.0007260033711289093,0.0003107401143543099,0.00023823808091197392,8.575469018546018e-05,1.0681159120049082
12.200000000000001,0.004467425526498084,0.01444623838130898,0.0079441234036393,0.01129784046476043,0.013213284318179641,0.018850277718494048,0.0195908350194594,0.01707762775137307,0.017888196881356244,0.00840244269676596,0.009611234125571667,0.006078526030389319,0.014713412038880887,0.013358733802863837,0.021724949372266544,0.02161065272242064,0.0038458361326607167,0.00697741244304035,0.004423684250695982,0.004943634098714133,0.004885999097481716,0.002359434473713746,0.0023675311488080206,0.0016126369301265153,0.0019254527383301614,0.0012758738422741058,0.0007520746652193997,0.0007237810593932469,0.0003037891847442771,0.00023749449504035464,8.433118532025831e-05,1.0620143614841089
12.25,0.0044666969805736674,0.014422560400973295,0.007943302952018567,0.011294744930837172,0.013102013780195718,0.018804701558131763,0.019502863162215334,0.01706375527096382,0.017870535051137858,0.00840243863961911,0.009471163874330469,0.00601073821853134,0.014529818414458018,0.013175167370850291,0.021607160573484583,0.021487066446410873,0.0037846712744697524,0.0069160443072610244,0.004341246759038606,0.004924847479003645,0.004857515432963943,0.0023536736000795695,0.0023639632092614907,0.0015774328069235234,0.001917038760174163,0.001253922651474307,0.0007510963654770995,0.00072143284855096,0.00029698390098189056,0.00023670133685886884,8.291385841526137e-05,1.055945522236049
12.3,0.004465965643111601,0.014398829923016011,0.007942473653955333,0.011291618543893291,0.012991408980278151,0.018758877781565993,0.019414685308396212,0.017049717857729844,0.017852674276396696,0.008402423792083235,0.00933320705889583,0.005945200997691139,0.014347608731226903,0.012993334859038258,0.021489207893204375,0.021363371700472096,0.003725633108397174,0.006853997764258355,0.0042599584682461705,0.0049053440255792165,0.0048283653967333695,0.0023484340908931146,0.002360788819975974,0.001543076776437571,0.0019082396463569501,0.0012321166276314853,0.0007500130487647851,0.0007189591780934677,0.0002903253043622457,0.00023585859331883005,8.15036071950312e-05,1.0499093396400365
12.350000000000001,0.004465231516348708,0.014375047396008037,0.007941635460335585,0.011288461180108275,0.01288147261507632,0.018712808367507036,0.01932630817199862,0.017035515050692868,0.017834614240605128,0.008402368814767918,0.00919735581994128,0.005881869553418539,0.014166797747761582,0.012813246185481249,0.021371105288220928,0.02123958311492781,0.003668684798728722,0.006791310289899826,0.00417983801778301,0.004885132148936344,0.004798567105187399,0.0023436841988459392,0.0023579795109331045,0.001509568110288311,0.0018990600494236828,0.0012104677056052405,0.0007488221510415655,0.0007163607308896015,0.00028381421466948983,0.00023496637292818445,8.010129496918535e-05,1.0439057659484068
12.4,0.004464494602529575,0.014351213268653507,0.00794078832216181,0.011285272716732459,0.012772207278546407,0.01866649531967646,0.019237738472522456,0.017021146407313073,0.01781635465187015,0.00840224528359565,0.009063601756177118,0.005820699155288014,0.013987399584614115,0.012634910548154337,0.02125286661469206,0.021115715192009214,0.0036137887923091035,0.006728019335754676,0.004100902480865724,0.004864221120282547,0.0047681391097135085,0.002339393291868899,0.002355507893954574,0.001476905118009756,0.0018895052723648842,0.0011889872965910127,0.0007475214615801465,0.0007136384185098583,0.0002774512380833959,0.0002340248988470086,7.870775089555261e-05,1.037934759505827
12.450000000000001,0.004463754903906539,0.014327327989775013,0.007939932190555526,0.011282053032095712,0.012663615462543572,0.01861994066640018,0.0191489829335263,0.01700661150357372,0.017797895242975027,0.008402025682302573,0.008931935937780829,0.005761645180416781,0.013809427729248723,0.012458336434387644,0.021134505624386214,0.020991782302275934,0.00356090688524107,0.006664162278423817,0.004023167397853488,0.004842621017032249,0.004737100348855169,0.0023355318263749056,0.002353347634529458,0.0014450851883374613,0.0018795812248866577,0.0011676862905187684,0.0007461091070599374,0.0007107933670292653,0.0002712367751105729,0.0002330345021671038,7.732377023461158e-05,1.0319962840093606
12.5,0.00446301242273967,0.014303392008298879,0.007939067016759793,0.011278802005616017,0.012555699557427087,0.01857314646019901,0.019060048281194716,0.016991909934060596,0.0177792357714139,0.008401683394563408,0.008802348919837806,0.005704663136275484,0.013632895041247768,0.012283531630524081,0.021016035961063575,0.020867798681183866,0.003510000287798766,0.006599776371253977,0.003946646810488738,0.004820342670007403,0.004705470102430068,0.0023320713208081485,0.002351473424051808,0.0014141048301703272,0.0018692943810328525,0.001146575059357824,0.0007445835360339181,0.0007078269033046713,0.0002651710285220911,0.00023199561537522634,7.595011451748456e-05,1.026090307807792
12.55,0.004462267161296755,0.014279405773240467,0.007938192752141712,0.011275519517807928,0.012448461852678075,0.01852611477737679,0.018970941242917778,0.0169770413120363,0.01776037601941944,0.00840119269575671,0.008674830755783118,0.005649708682793653,0.013457813757778422,0.012110503231787452,0.02089747115698943,0.020743778425798595,0.003461029687537559,0.006534898698390212,0.0038713532968855506,0.004797397612326351,0.004673267947559994,0.0023289843295116537,0.0023498609524764346,0.001383959713138866,0.0018586517381593403,0.0011256634612637703,0.0007429435037732973,0.0007047405417219307,0.0002592540112816114,0.00023090876599683524,7.458751162490518e-05,1.0202168032389023
12.600000000000001,0.004461519121853282,0.014255369733689533,0.007937309348194926,0.011272205450290918,0.012341904537529685,0.018478847717606262,0.01888166854588323,0.016962005269509365,0.017741315793983567,0.008400528744386394,0.008549371010835543,0.005596737653762838,0.013284195499309268,0.011939257652347636,0.02077882462957895,0.020619735491652993,0.0034139553105866707,0.006469566131119832,0.003797298007167766,0.004773798029961846,0.004640513716571125,0.0023262444169239913,0.002348486881399845,0.0013546447077172569,0.0018476607772576952,0.001104960845505953,0.0007411880574928748,0.0007015359714076852,0.0002534855544488555,0.00022977457041925133,7.323665578134303e-05,1.0143757460034708
12.65,0.004460768306692426,0.014231284338795622,0.007936416756542093,0.011268859685797605,0.012236029701609325,0.018431347403512762,0.018792236915681545,0.016946801457298228,0.017722054926871265,0.00839966757317527,0.008425958775415097,0.005545706077540814,0.013112051275565874,0.011769800635569434,0.020660109678172195,0.020495683689747274,0.003368736981114609,0.006403815286459489,0.0037244906996631777,0.004749556713947643,0.004607227456722867,0.002323826132114933,0.0023473288175723866,0.0013261539248216301,0.001836329424622878,0.001084476058116336,0.0007393165219590999,0.0006982150438993987,0.0002478653150424342,0.00022859372789600836,7.1898207535738e-05,1.0085671145749455
12.700000000000001,0.004460014718105032,0.01420715003775349,0.007935514928937352,0.011265482108181872,0.012130839335592714,0.01838361598025588,0.018702653074924244,0.016931429545090082,0.01770259327462759,0.008398586079846122,0.008304582678535692,0.005496570197060837,0.012941391491714685,0.011602137264432176,0.02054133948093823,0.020371636683689853,0.0033253341789610882,0.0063376824879362815,0.003652939777564628,0.004724687014211789,0.0045734293917230025,0.0023217049836688963,0.002346365286846763,0.0012984807548420154,0.0018246660148570689,0.001064217448202982,0.0007373284854820991,0.0006947797612664249,0.0002423927838453698,0.00022736701473281042,7.057279382398886e-05,1.0027908896438376
12.75,0.0044592583583896,0.014182967279788586,0.007934603817268784,0.011262072602426853,0.012026335331869519,0.01833565561510923,0.01861292374187575,0.016915889221494618,0.017682930718577898,0.008397262017605623,0.008185230901164778,0.005449286489150508,0.012772225954764712,0.011436271972107394,0.020422527091907186,0.020247607986977317,0.00328370609543252,0.0062712037285129,0.0035826523259730896,0.004699202795013478,0.00453913988498656,0.002319857414924103,0.002345575708567281,0.0012716179060601159,0.0018126792551995128,0.001044192874873724,0.000735223786292336,0.0006912322646745237,0.00023706729313764487,0.00022609527865313152,6.926100813344433e-05,0.9970470535956674
12.8,0.004458499229852267,0.01415873651414257,0.007933683373560851,0.01125863105465282,0.01192251948522019,0.01828746849703841,0.018523055629099068,0.016900180194092656,0.017663067164821317,0.008395673985346198,0.00806789118954194,0.00540381168316521,0.012604563880176407,0.011272208552681951,0.020303685438128837,0.020123610960411563,0.0032438116872613313,0.006204414635606009,0.003513634149241909,0.00467311839195922,0.004504379404595552,0.0023182607795744848,0.0023449403704033926,0.0012455574424095448,0.0018003781911701407,0.0010244097147179046,0.0007330024993019151,0.0006875748233863321,0.00023188802434268452,0.00022477943334349936,6.79634107892869e-05,0.9913355900213181
12.850000000000001,0.004457737334806795,0.014134458190058872,0.007932753549976825,0.011255157352124942,0.011819393493503846,0.01823905683627731,0.018433055442115646,0.016884302189479727,0.01764300254421758,0.008393801417580673,0.007952550868448918,0.005360102778941707,0.012438413898667572,0.011109950172014585,0.020184827316956453,0.019999658809652356,0.0032056097287325004,0.006137350438146631,0.003445889808545611,0.004646448570573119,0.004469168489916632,0.002316893317640559,0.0023444404036303624,0.001220290820539512,0.0017877721735128397,0.001004874869796381,0.0007306649232497706,0.0006838098241904224,0.00022685401557722944,0.00022342045318189354,6.66805294225395e-05,0.9856564832588125
12.9,0.004456972675574551,0.014110132756768295,0.007931814298821211,0.011251651383260924,0.011716958958356834,0.01819042286390285,0.018342929878079586,0.01686825495330458,0.01762273681236723,0.00839162457412432,0.007839196854423481,0.005318117064077807,0.01227378406320599,0.01094949937871378,0.020065965393454413,0.019875764582903247,0.003169058861983478,0.006070045935630673,0.003379422659600491,0.00461920848639512,0.004433527719833603,0.0023157341318146975,0.0023440577588591935,0.0011958089261469805,0.0017748708264224775,0.000985594776092218,0.0007282115682291394,0.0006799397612513068,0.00022196416909506104,0.00022201936815145236,6.541285958379224e-05,0.9800097179652477
12.950000000000001,0.004456205254484494,0.014085760663474662,0.007930865572542146,0.011248113037638542,0.011615217385901712,0.0181415688314083,0.018252685624466553,0.016852038250302685,0.017602269949585286,0.008389124529538697,0.0077278156689100305,0.005277812130544537,0.012110681856178772,0.010790858115225361,0.01994711219792808,0.01975194116872893,0.003134117645486419,0.006002535469107487,0.003314234890468182,0.0045914136465802745,0.004397477682551737,0.0023147631641854643,0.0023437751822172853,0.0011721021095462316,0.0017616840170382184,0.0009665754123767331,0.0007256431435949392,0.0006759672263720404,0.0002172172586146572,0.00022057725893825632,6.4160865427703e-05,0.9743952787175283
13.0,0.004455435073873156,0.014061342359340517,0.007929907323733797,0.011244542206003044,0.011514170187466432,0.018092497010275304,0.01816232935777764,0.016835651864324716,0.01758160196086841,0.008386283162351387,0.007618393451340013,0.005239145890637663,0.01194911419672861,0.010634027729018463,0.01982828012357448,0.019628201294002008,0.0031007446007241704,0.005934852894054067,0.0032503275593771352,0.004563079872971436,0.004361038946930995,0.0023139611733449896,0.0023435761919806705,0.0011491602204484572,0.0017482218261842327,0.0009478223094477165,0.0007229605462480882,0.0006718948996602866,0.00021261193652056463,0.00021909525221269532,6.292498047584046e-05,0.9688131496407884
13.05,0.004454662136084628,0.014036878293472856,0.007928939505138734,0.011240938780274438,0.011413818680313348,0.018043209691544684,0.01807186774225836,0.016819095598360086,0.017560732875855658,0.008383083144065528,0.007510915972135349,0.005202076592275738,0.01178908744824706,0.010479008983858614,0.019709481424252044,0.019504557521977,0.0030688982570737824,0.005867031555082303,0.003187700632500539,0.004534223266617075,0.004324232035305305,0.0023133097118826825,0.0023434450556581027,0.001126972641927464,0.0017344945203376003,0.0009293405596987421,0.0007201648492934299,0.0006677255405883368,0.0002081467409293453,0.00021757451609697893,6.170560834624986e-05,0.9632633140630825
