Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Er_relativistic
27.450000000000003,0.0075557676701027265,0.0012423555873478816,0.006849426615659429,0.006141802154856726,0.0006719259557591576,0.0016626833766026751,0.0016891557292936193,0.0011312784163598126,0.0010238732008926335,0.00022581100577406484,0.00037539718296695254,0.000389904983372101,0.00028843737644420925,0.00026058587865727446,8.562891851365344e-06,7.71359442258043e-06,3.912816919094332e-05,4.7910475533452155e-05,4.736841497435902e-05,2.368301817780462e-06,0.08390175037765657
27.5,0.007545506779037772,0.001236860610480281,0.006821144429538824,0.006112691653979819,0.0006645760591581045,0.0016589662508347855,0.0016837006715262261,0.0011203869603282673,0.0010137383881163285,0.0002231501814690908,0.00037484950951839597,0.00038890025089968093,0.0002856940076830029,0.0002580310477021916,8.436357718461976e-06,7.598271275771758e-06,3.8661657566075024e-05,4.7848609713717e-05,4.7253154710079264e-05,2.3400327971832584e-06,0.08350913942561328
27.55,0.007535246961174877,0.0012314573272004517,0.00679295319807671,0.0060836956413736236,0.0006573204444470886,0.0016552272265965002,0.0016782344273726293,0.0011096045730690958,0.0010037077584386521,0.0002205218881815631,0.0003742940705234803,0.00038788928962392135,0.0002829771634620932,0.0002555017115306304,8.311822045704911e-06,7.484784558654446e-06,3.820078921655115e-05,4.7785697565929774e-05,4.713704862560966e-05,2.3121535244315028e-06,0.08311882854656491
27.6,0.00752498827505082,0.001226144598729651,0.0067648529337239775,0.00605481396766427,0.0006501582147314706,0.001651466661207468,0.0016727574256550895,0.001098930149694607,0.0009937802273255127,0.000217925844922632,0.00037373093028595294,0.00038687221895454364,0.0002802865971687536,0.0002529976234354975,8.189250542779608e-06,7.373102147587012e-06,3.7745516706350726e-05,4.772174595356017e-05,4.702011138051623e-05,2.284609263864337e-06,0.08273080176393088
27.650000000000002,0.007514730779012482,0.001220921296072703,0.006736843645112309,0.006026046479810414,0.0006430884769191466,0.00164768491150288,0.0016672700915206235,0.0010883625961516676,0.0009839547212321521,0.00021536177106683702,0.0003731601543902372,0.00038584915799844084,0.000277622064107237,0.0002505185387735826,8.068611290889889e-06,7.263194936530131e-06,3.729579261518492e-05,4.765676198844384e-05,4.690235771889461e-05,2.2573474829286747e-06,0.08234504325895435
27.700000000000003,0.007504474531216605,0.0012157862999756278,0.00670892533709315,0.005997393021154805,0.0006361103418017873,0.001643882333748847,0.001661772846413768,0.001077900829128414,0.0009742301775034993,0.00021282938640478525,0.0003725818096421159,0.0003848202255278093,0.0002749833214941881,0.0002480642149573859,7.949874340792489e-06,7.15503628709827e-06,3.6851569549021996e-05,4.7590753014116336e-05,4.678380243588253e-05,2.2303321370585855e-06,0.08196153739231837
27.75,0.007494219589629544,0.0012107385008828353,0.006681098010776539,0.005968853431475526,0.0006292229241332896,0.0016400592835603136,0.0016562661080512086,0.0010675437759614334,0.0009646055442751151,0.00021032841119432774,0.0003719959640108816,0.000383785539949421,0.00027237012845375433,0.0002456344114467084,7.833010919090769e-06,7.048600938832581e-06,3.6412800150628965e-05,4.752372658498544e-05,4.6664460323198395e-05,2.203552964317152e-06,0.081580268710112
27.8,0.007483966012027027,0.0012057767988938998,0.006653361663569789,0.005940427547036886,0.0006224253427054886,0.0016362161158214603,0.0016507502903982247,0.001057290374543411,0.0009550797803747312,0.00020785856621026062,0.00037140268657292455,0.0003827452192750086,0.000269782246012404,0.0002432288897400133,7.717992476428582e-06,6.943863705735351e-06,3.597943711015167e-05,4.745569044442513e-05,4.65443461074744e-05,2.177027257512904e-06,0.08120122193250097
27.85,0.007473713855993928,0.0012009001037199313,0.006625716289216056,0.00591211520064,0.0006157167204211897,0.0016323531846085448,0.0016452258036469063,0.001047139573231268,0.0009456518552243968,0.0002054195727925797,0.0003708020474567317,0.0003816993810927374,0.0002672194370934663,0.00024084741336557067,7.604789850772504e-06,6.8407983295226625e-06,3.555143317563952e-05,4.7386652505452614e-05,4.64234743979552e-05,2.1507937078695276e-06,0.08082438192822675
27.900000000000002,0.00746346317892404,0.00119610733463955,0.0065981618778327335,0.005883916221673014,0.0006090961843645588,0.0016284708431151295,0.0016396930541960901,0.0010370903307547743,0.000936320748743224,0.00020301115289331182,0.0003701941177892687,0.0003806481425397362,0.00026468146651139837,0.0002384897478723903,7.493372778869354e-06,6.739376809823335e-06,3.512874116332351e-05,4.731662083717773e-05,4.630185965817971e-05,2.124900195655421e-06,0.08044973368206812
27.950000000000003,0.007453214038019846,0.0011913974204544842,0.006570698415949723,0.005855830436160999,0.0006025628658689291,0.0016245694435796485,0.001634152444632971,0.0010271416161256586,0.0009270854512507469,0.00020063302912195108,0.00036957896964371826,0.0003795916202756632,0.0002621681009657929,0.00023615566082095508,7.3837098834709525e-06,6.63956939085285e-06,3.4711313967412555e-05,4.72456036587832e-05,4.617951620995123e-05,2.099389191674288e-06,0.08007726226447263
28.0,0.00744296649029231,0.001186769299444798,0.006543325886547549,0.005827857666815513,0.000596115900582071,0.0016206493372152655,0.001628604373716346,0.0010172924085472155,0.0009179449633708929,0.00019828492478952533,0.0003689566759885487,0.00037852993045728057,0.00025967910903513543,0.00023384492177376241,7.275769126388239e-06,6.541345184202005e-06,3.4299104569196656e-05,4.717360934077615e-05,4.605645826890716e-05,2.074285073134741e-06,0.07970695281177942
28.05,0.00743272059256066,0.0011822219193237664,0.006516044269095314,0.0057999977330838075,0.0005897544285289694,0.0016167108741419758,0.0016230492363614414,0.001007541697324411,0.0009088982959365689,0.00019596656395131729,0.0003683273106378863,0.00037746318871401244,0.0002572142611703199,0.00023155730228568267,7.1695185868453296e-06,6.444673229781668e-06,3.3892066045335806e-05,4.710064641120095e-05,4.5932700001839425e-05,2.0495869108634522e-06,0.07933879052207118
28.1,0.007422476401452185,0.0011777542371924088,0.006488853539588525,0.005772250451197715,0.0005834775941721661,0.001612754403320906,0.001617487423626285,0.0009978884817745017,0.000899944469894873,0.00019367767144826812,0.0003676909482031661,0.0003763915101244639,0.00025477332968793507,0.0002292925758941457,7.064927338225105e-06,6.349523689855953e-06,3.34901515753476e-05,4.702672356300815e-05,4.580825558923974e-05,2.025268520595939e-06,0.07897276066697631
28.150000000000002,0.007412233973402032,0.0011733652194936904,0.006461753670586737,0.005744615634222178,0.0005772845464697019,0.0016087802724907639,0.0016119193226995761,0.000988331771138161,0.0008910825162129235,0.0001914179729470849,0.00036704766404603594,0.00037531500919387475,0.00025235608876332814,0.00022705051810916168,6.961966176099167e-06,6.255868842573886e-06,3.3093314448445204e-05,4.695184965828971e-05,4.568313927436124e-05,2.001285446975475e-06,0.07860884861518998
28.200000000000003,0.007401993364653012,0.0011690538419664078,0.006434744631251055,0.005717093092103441,0.0005711744389307148,0.0016047888281063953,0.0016063453168900133,0.000978870584491123,0.0008823114757843167,0.00018918719497907935,0.0003663975342324888,0.0003742337998324863,0.0002499623144234567,0.00022483090640318696,6.860607997165484e-06,6.163683600874619e-06,3.2701508069983746e-05,4.687603372580713e-05,4.5557365383172155e-05,1.977586687624321e-06,0.07824703986041316
28.25,0.007391754631255405,0.0011648190895987675,0.006407826387381474,0.0056896826317169,0.0005651464296687363,0.0016007804152794033,0.001600765785617041,0.0009695039506563497,0.0008736303993362123,0.00018698506497776137,0.00036574063548819893,0.0003731479953347973,0.0002475917845395378,0.000222633520200843,6.760827729649156e-06,6.072945424208085e-06,3.2314685967812056e-05,4.6799284950014665e-05,4.543094830720314e-05,1.954127840429258e-06,0.0778873200456488
28.3,0.007381517829066778,0.0011606599565816694,0.006380998901454045,0.005662384056914599,0.0005591996814527301,0.0015967553777207844,0.0015951811044029698,0.0009602309081167171,0.000865038347337048,0.00018481131131521032,0.0003650770451550381,0.00037205770835968684,0.0002452442788195017,0.0002204581408684954,6.662601842149433e-06,5.983633667414715e-06,3.193280179878604e-05,4.672161265216371e-05,4.53039024514268e-05,1.9308821747599033e-06,0.07752967497729417
28.35,0.007371283013751802,0.001156575446261711,0.006354262132657896,0.005635197168572403,0.000553333361755924,0.0015927140576855426,0.0015895916448664385,0.0009510505049282385,0.0008565343899048905,0.00018266566333725092,0.00036440684114874805,0.0003709630509113824,0.0002429195788002605,0.00021830455170370258,6.565907570583119e-06,5.895728555668705e-06,3.1555809355589424e-05,4.6643026266420815e-05,4.5176242159180765e-05,1.9078467853953462e-06,0.07717409062537323
28.400000000000002,0.007361050240782079,0.0011525645710939157,0.006327616036932074,0.005608121764636799,0.0005475466428024709,0.0015886567959192343,0.001583997774717172,0.0009419617986338118,0.0008481176067164174,0.0001805478513974535,0.0003637301019177458,0.00036986413432125043,0.00024061746783979668,0.0002161725379245382,6.470722074087119e-06,5.809210061716964e-06,3.118366257385349e-05,4.656353531557199e-05,4.504798163300677e-05,1.8850422737373105e-06,0.07682055310980418
28.450000000000003,0.007350819565435969,0.0011486263525942047,0.006301060567002217,0.005581157640171367,0.0005418387016119898,0.0015845839316064067,0.0015783998577520017,0.0009329638561775059,0.0008397870869165356,0.00017845760688998478,0.00036304690640303917,0.00036876106923038944,0.00023833773110908067,0.00021406188665879563,6.377021745934356e-06,5.724056988405579e-06,3.081631553941543e-05,4.648314939132368e-05,4.4919134872169004e-05,1.8625061097189863e-06,0.07646904867627664
28.5,0.007340591042798422,0.0011447598212916184,0.006274595672417063,0.005554304587402903,0.0005362087200420266,0.001580495802320886,0.0015727982538521104,0.0009240557538193851,0.0008315419290286396,0.00017639466228133111,0.0003623573339992295,0.0003676539655730038,0.00023608015558382407,0.00021197238693307943,6.284781858329646e-06,5.640246498263248e-06,3.045372249544364e-05,4.6401878143266394e-05,4.4789715643892536e-05,1.8402815822913853e-06,0.07611956366815349
28.55,0.007330364727760824,0.0011409640166802977,0.006248221299584776,0.00552756239576718,0.0005306558848284763,0.0015763927439778763,0.0015671933189814647,0.0009152365770508715,0.0008233812408655038,0.00017435875114091612,0.00036166146451657954,0.0003665429325605383,0.0002338445300360736,0.00020990382966178895,6.193976624976526e-06,5.5577541957232886e-06,3.0095837849121827e-05,4.631973127844432e-05,4.4659737496889256e-05,1.818405459449386e-06,0.07577208450181352
28.6,0.007320140675020835,0.0011372379871712425,0.006221937391809115,0.00550093085195439,0.0005251793876240147,0.0015722750907878314,0.0015615854051864038,0.0009065054205106576,0.0008153041394408217,0.00017234960817063757,0.00036095937814412555,0.00036542807866655444,0.000231630645025655,0.0002078560076360005,6.104579653601886e-06,5.476554718117702e-06,2.9742616177633247e-05,4.6236718570713114e-05,4.4529213814666425e-05,1.7968977287078518e-06,0.07542659765173429
28.650000000000002,0.007309918939082244,0.0011335807900438482,0.00619574388932541,0.0054744097399542085,0.0005197784250345721,0.0015681431752120575,0.0015559748605963424,0.000897861387901158,0.0008073097508813785,0.00017036696923334257,0.0003602511554138099,0.000364309511612327,0.00022943829289146926,0.00020582871551225082,6.016564660279073e-06,5.396622669171826e-06,2.9394012233310404e-05,4.615284987639957e-05,4.439815789534033e-05,1.775756074163666e-06,0.0750830896488002
28.700000000000003,0.007299699574254816,0.0011299914913972392,0.006169640729336368,0.005447998841100527,0.0005144521986538977,0.0015639973279200107,0.00155036202942556,0.0008893035919055135,0.0007993972103398694,0.00016841057138026498,0.0003595368771656154,0.0003631873383531439,0.00022726726774265004,0.00020382174980122837,5.9299062521040444e-06,5.317933645514802e-06,2.904998094798481e-05,4.60681351509312e-05,4.426658303710131e-05,1.7549563480707558e-06,0.0747415470916007
28.75,0.007289482634654162,0.0011264691661014043,0.006143627846047699,0.005421697934115834,0.0005091999150962507,0.0015598378777482518,0.001544747251976044,0.0008808311541051443,0.0007915656619083587,0.00016648015287744615,0.0003588166245136791,0.00036206166506528984,0.00022511736544958674,0.0002018349088563771,5.84458057213066e-06,5.240465080692824e-06,2.8710477436741002e-05,4.598258446060517e-05,4.4134502606216786e-05,1.7344586322027968e-06,0.07440195666691471
28.8,0.007279268174201588,0.0011230128977481452,0.006117705170703558,0.00539550679515524,0.0005040207860272591,0.0015556651516610194,0.0015391308646413447,0.0008724432048978539,0.0007838142585323781,0.0001645754532311591,0.0003580904788133648,0.0003609325971336952,0.00022298838363481906,0.0001998679928624167,5.760565641984498e-06,5.164196689183547e-06,2.8375457001405602e-05,4.58962079846967e-05,4.400193006827447e-05,1.71421706819974e-06,0.07406430517336146
28.85,0.007269056246623981,0.001119621778601851,0.006091872631621811,0.00536942519785017,0.0004989140281929876,0.00155147947471239,0.001533513199911428,0.0008641388834164905,0.0007761421619256737,0.00016269621321235932,0.00035735852162927607,0.0003598002391402336,0.00022088012166381074,0.00019792080382378675,5.677841320018131e-06,5.089110414039259e-06,2.804487513415222e-05,4.5809016005449436e-05,4.386887897241328e-05,1.6941908570523157e-06,0.0737285795419019
28.900000000000002,0.007258846905453671,0.0011162949095501042,0.006066130154229112,0.005343452913351692,0.0004938788634472486,0.001547281170009983,0.0015278945863784737,0.0008559173374481602,0.0007685485424855887,0.00016084217488018018,0.00035662083470418705,0.00035866469485264967,0.00021879238063560552,0.00019599314555301782,5.596388893004358e-06,5.0151899052067565e-06,2.7718687521558817e-05,4.572101888658056e-05,4.373536289030632e-05,1.6743537272473196e-06,0.0733947668480682
28.950000000000003,0.007248640204028313,0.001113031400054129,0.006040477661095793,0.0053175897103735015,0.0004889145187771994,0.0015430705586801804,0.001522275348743607,0.0008477777233539973,0.0007610325792090915,0.00015901308160449492,0.000355877499928874,0.00035752606721410027,0.00021672496337337362,0.0001940848236590363,5.516190410359376e-06,4.942419662890296e-06,2.7396850049326227e-05,4.563222704399548e-05,4.3601395323563156e-05,1.6546996033963485e-06,0.07306285431290825
29.0,0.007238436195490775,0.001109830368099094,0.0060149150719705745,0.0052918353552345605,0.00048402022632725993,0.001538847959834825,0.0015166558078245215,0.0008397192059894942,0.0007535934596094457,0.00015720867808756485,0.0003551285993128273,0.00035638445833329336,0.0002146776744148537,0.00019219564553540832,5.437227931800364e-06,4.8707840676563675e-06,2.7079318807680534e-05,4.554265091464762e-05,4.346698960189985e-05,1.635243117940076e-06,0.07273282929238672
29.05,0.007228234932789015,0.0011066909401442743,0.005989442303815071,0.005266189611901378,0.0004791952234213883,0.0015346136905393627,0.0015110362805639708,0.0008317409586253851,0.0007462303796335182,0.00015542871038479243,0.0003543742149558249,0.0003552399694752067,0.00021265032000269518,0.0001903254203485273,5.35948287793354e-06,4.800266548991698e-06,2.676605009728355e-05,4.5452300930286046e-05,4.333215879757742e-05,1.6160149121337594e-06,0.07240467925789754
29.1,0.00721803646867599,0.001103612251073086,0.0059640592708381365,0.00524065224202996,0.0004744387525837546,0.0015303680657823987,0.0015054170800390995,0.0008238421628690967,0.0007389425435797338,0.00015367292592460092,0.00035361442902034993,0.0003540927010523725,0.0002106427080747089,0.00018847395902575219,5.282935641265897e-06,4.730849094596131e-06,2.6457000435312916e-05,4.536118750194093e-05,4.319691567831643e-05,1.597053026962212e-06,0.07207839177274736
29.150000000000002,0.0072078408557095415,0.001100593444143,0.005938765884529988,0.005215223005007394,0.00046975006155784254,0.0015261113984466306,0.0014997985154715824,0.0008160220085867513,0.0007317291640166645,0.00015194107352745667,0.00035284932370483244,0.00035294275261671024,0.00020865464825402816,0.00018664107424349845,5.207565544526781e-06,4.662512202770443e-06,2.615212656128629e-05,4.5269321018561204e-05,4.306127271186557e-05,1.5783926548492785e-06,0.07175395447034605
29.200000000000003,0.007197648146252303,0.0010976336709353424,0.005913562053696154,0.005189901657993095,0.0004651284033240196,0.00152184399928113,0.001494180892238549,0.000808279693825735,0.0007245894617022604,0.00015023290342405508,0.00035207898121769935,0.00035179022285189426,0.00020668595183918756,0.00018482658041528866,5.133351146952601e-06,4.59523527636784e-06,2.5851385442219866e-05,4.517671185980192e-05,4.292524212279321e-05,1.5600568741873884e-06,0.07143135503934406
29.25,0.007187458392471608,0.0010947320913049956,0.005888447684491233,0.0051646879559597006,0.00046057303611560826,0.001517566176874939,0.0014885645118842643,0.0008006144247378253,0.0007175226655037189,0.00014854816727268778,0.0003513034837522137,0.00035063520956623965,0.00020473643179412364,0.00018303029367976558,5.060270814957423e-06,4.528997357674398e-06,2.555473427682797e-05,4.508337041939316e-05,4.2788835988959886e-05,1.5420506720458412e-06,0.07111058121916428
29.3,0.0071772716463394,0.0010918878733300011,0.005863422680452435,0.005139581651733613,0.00045608322343349195,0.0015132782376319517,0.0014829496721325385,0.0007930254155028776,0.0007105280123179883,0.0001468866181758087,0.0003505229134620866,0.0003494778096860924,0.00020280590273810098,0.00018125203188867114,4.988303409831641e-06,4.46377801221974e-06,2.5262130498664873e-05,4.4989307132710526e-05,4.265206635477172e-05,1.5243596194371091e-06,0.07079162080651624
29.35,0.0071670879596321515,0.0010891001932610798,0.0058384869425329635,0.005114582496035214,0.00045165823405929394,0.00150898048574705,0.0014773366668998466,0.0007855118882530786,0.0007036047469929123,0.0001452480106958189,0.00034973735243784505,0.0003483181192497105,0.0002008941809355702,0.0001794916145947964,4.917428920843834e-06,4.399558132716496e-06,2.4973531778338005e-05,4.489453250084919e-05,4.2514945333350655e-05,1.506953270608392e-06,0.07047446167050668
29.400000000000002,0.007156907383930784,0.0010863682354710722,0.0058136403691351705,0.005089690237518711,0.0004472973420671559,0.0015046732231834652,0.0014717257863091236,0.0007780730729977548,0.0006967521222490041,0.00014363210087008505,0.0003489468826839388,0.00034715623340161904,0.000199001084285959,0.00017774886303990338,4.8476288916816115e-06,4.336320473461e-06,2.4688896025126615e-05,4.479905710406078e-05,4.237748517154984e-05,1.4897921990548525e-06,0.070159091772003
29.450000000000003,0.007146729970620597,0.00108369119240431,0.005788882856143526,0.00506490462281165,0.00044299982683415433,0.0015003567496513325,0.0014661173167042185,0.0007707082075487443,0.000689969398601856,0.00014203864622521105,0.00034815158609656965,0.00034599224638742895,0.00019712643231340247,0.00017602360014262318,4.77888654216662e-06,4.2740498025609096e-06,2.4408181388472572e-05,4.4702891599767635e-05,4.2239698260018735e-05,1.4728368801676128e-06,0.06984549918232529
29.5,0.007136555770891195,0.0010810682645259258,0.005764214296957396,0.005040225396554079,0.0004387649730493849,0.0014960313625874148,0.001460511540664981,0.0007634165374463302,0.0006832558442851799,0.00014046740579057895,0.0003473515444422283,0.0003448262515491033,0.00019527004615641579,0.0001743156504863333,4.711186561625129e-06,4.212732642740435e-06,2.413134625983092e-05,4.460604670398977e-05,4.2101597083395925e-05,1.4560563633135525e-06,0.06953367209681502
29.55,0.007126384835736423,0.0010784986602711084,0.005739634582523602,0.005015652301437367,0.0004345920707217455,0.0014916973571359622,0.0014549087370229546,0.0007561973158857303,0.0006766107351744764,0.00013891814011117575,0.00034654683933692124,0.0003436583413206587,0.00019343174855751235,0.00017262484030701635,4.644514628240698e-06,4.152356662602277e-06,2.385834927526838e-05,4.4508533159054376e-05,4.196319412012273e-05,1.4394347631569592e-06,0.06922359884008024
29.6,0.007116217215954313,0.001075981595994313,0.005715143601368805,0.004991185078242686,0.00043048041518645375,0.0014873550261306854,0.0014493091808776622,0.0007490498036441524,0.0006700333547113356,0.00013739061125972403,0.00034573755222607415,0.0003424886072242904,0.00019161136385277363,0.0001709509974811052,4.578856772978895e-06,4.092909872929347e-06,2.3589149318996184e-05,4.441036169393371e-05,4.182450171384381e-05,1.4229740971721486e-06,0.06891526786171268
29.650000000000002,0.007106052962147019,0.0010735162959184317,0.005690741239631673,0.004966823465879139,0.00042642930711032337,0.00148300466007781,0.0014437131436134502,0.0007419732690084028,0.0006635229938283595,0.00013588458284813061,0.00034492376436509505,0.0003413171398669057,0.00018980871796137186,0.00016929395151331589,4.514198741151647e-06,4.034379830575286e-06,2.332370552776359e-05,4.431154298562003e-05,4.168553194583707e-05,1.4066928809809737e-06,0.06860866772356655
29.700000000000003,0.007095892124720775,0.0010711019920839329,0.00566642738109485,0.00494256720142155,0.0004224380524958347,0.0014786465471401883,0.0014381208929168787,0.0007349669877030558,0.0006570789508747117,0.00013439982003827104,0.0003441055568005831,0.0003401440289370559,0.00018802363837505174,0.00016765353352447322,4.450525499309808e-06,3.9767530298156635e-06,2.3061977295783283e-05,4.421208763006257e-05,4.15462965385213e-05,1.3906209039265765e-06,0.06830378708154675
29.75,0.007085734753885842,0.0010687379242979764,0.0056422019072167266,0.004918416020147918,0.00041850596268402734,0.0014742809731224439,0.0014325326927946331,0.0007280302428191802,0.0006507005315422884,0.0001329360895521248,0.00034328301035216834,0.00033896936320225343,0.00018625595414757467,0.00016602957623933293,4.387820995819797e-06,3.920014605967746e-06,2.280392427967048e-05,4.411200612927629e-05,4.140680681357724e-05,1.3747914715481843e-06,0.06800061466598459
29.8,0.00707558089965647,0.0010664233400835123,0.005618064697162998,0.0048943696555765175,0.0004146323543562431,0.0014699082214571166,0.0014269488035919362,0.0007211623247436197,0.0006443870487925077,0.00013149315968127663,0.00034245620559496736,0.0003377932305066628,0.00018450549588412896,0.00016442191397440334,4.326068224017998e-06,3.864148414198576e-06,2.254950640280417e-05,4.4011308897677466e-05,4.1267073716018176e-05,1.3592329929088673e-06,0.06769913926507826
29.85,0.007065430611850859,0.0010641574946283695,0.00559401562783804,0.004870427839502674,0.0004108165495347519,0.0014655285731917933,0.0014213694820114436,0.0007143625310888336,0.0006381378227837215,0.00013007080029580053,0.00034162522284264193,0.0003366157177691547,0.00018277209573071228,0.00016283038262577203,4.265249566793938e-06,3.8091374642793003e-06,2.2298683858584526e-05,4.391000628629304e-05,4.1127107900427547e-05,1.343961967169003e-06,0.06739934971524499
29.900000000000002,0.007055283940091128,0.0010619396507343412,0.005570054573916057,0.004846590302035188,0.0004070578755822839,0.0014611423069771886,0.0014157949811325974,0.000707630166623286,0.0006319521807992373,0.0001286687828525393,0.00034079014213104505,0.00033543691098171047,0.00018105558736348753,0.00016125481965693965,4.205347335295459e-06,3.7549645982224492e-06,2.2051417112253407e-05,4.380810861923687e-05,4.098691986101004e-05,1.3289790141908175e-06,0.06710123490038782
29.950000000000003,0.007045140933803285,0.0010597690787662731,0.005546181407872038,0.004822856771632427,0.0004033556652004996,0.0014567496990561591,0.0014102255504314248,0.0007009645432023912,0.0006258294571759571,0.0001272868804027961,0.00033995104320244245,0.0003342568952081682,0.0001793558059781182,0.0001596950640866654,4.146344372481203e-06,3.701613238371378e-06,2.1807666901226337e-05,4.370562623374951e-05,4.0846520076463417e-05,1.3142686950396527e-06,0.06680478375962384
