Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(4),J_7s1/2(2),J_total_Ds_relativistic
14.65,0.005110481129605811,0.013892004882273908,0.009043334649991625,0.011835373980115738,0.007100261139821413,0.01612110724546411,0.014162887012297938,0.01692195703522067,0.01735836051020063,0.007823990329387551,0.004246561691515137,0.004874596861375018,0.005476437110097251,0.004753040629593888,0.01409275293221395,0.013719725454812176,0.002793304297373007,0.002245824650319075,0.0014100663765510035,0.0024573345900182025,0.0021115980729930874,0.001988247736127659,0.001956234004105977,0.0006534312094440876,0.0006088871316223891,0.00027496790443381906,0.00018500609882199636,0.00018500609882199636,6.164892716504414e-05,0.738045662156596
14.700000000000001,0.00510926814218042,0.013858499712101754,0.009041066326018537,0.011829010262199905,0.0070321382739383965,0.01604789034415139,0.01406191125553669,0.01689142381291622,0.01732212957672798,0.007778739856285966,0.004225026490494151,0.004874591268556678,0.00539086213276781,0.004679593736771154,0.0139742341969495,0.0136000868603453,0.0027909959033395747,0.0022063377891434915,0.001401030975332547,0.0024213785521587823,0.0020775497885131425,0.0019814826256480426,0.001948580913364044,0.0006534295348960308,0.0005973765457418694,0.0002720112574007174,0.00018212425361573663,0.00018212425361573663,6.164713386542576e-05,0.7337052437712325
14.75,0.005108051468682662,0.013824971837726843,0.009038779715928199,0.011822601121910746,0.006964863656314996,0.01597462564600643,0.013961214995342924,0.016860700348661682,0.017285695805279496,0.00773303207890528,0.004204416291476775,0.00487456601244986,0.005306851738311103,0.004607688557355603,0.013856375315411042,0.01348116403039254,0.002788438839835009,0.0021677538288516237,0.0013925145725181406,0.002385752091346217,0.0020439262253181528,0.001974585776591166,0.0019408053782759402,0.0006534217134917688,0.0005860820092474788,0.0002691963860051322,0.00017927196784276936,0.00017927196784276936,6.164648689382613e-05,0.7293980242064518
14.8,0.005106831113446137,0.013791421911992409,0.009036474766512335,0.011816146513799152,0.0068984324751418784,0.01590131734526015,0.01386080411254051,0.016829787778093405,0.017249060819143215,0.00768688121135331,0.00418470551831196,0.004874503995281657,0.005224389041257003,0.004537304501481751,0.013739179759056825,0.01336295976982472,0.0027856252908494525,0.0021300643991384602,0.0013844978328744213,0.002350460958276642,0.002010729914952327,0.001967559764147418,0.0019329103315131409,0.0006534022339022216,0.0005750032848956583,0.0002665189001680599,0.00017644971275388563,0.00017644971275388563,6.164636929568905e-05,0.7251237447784457
14.850000000000001,0.005105607080815483,0.013757850586170179,0.00903415142507653,0.011809646394404813,0.0068328398605977695,0.01582796962196399,0.013760684404646834,0.016798687256438797,0.01721222626184382,0.007640301536316311,0.004165868907015509,0.004874388746755805,0.0051434570698580704,0.004468420983826166,0.013622650817398094,0.013245476698826412,0.0027825480993105348,0.002093260797025113,0.0013769617432273233,0.002315510566345689,0.001977963076888233,0.001960407206198598,0.0019248987276096776,0.0006533658597076629,0.0005641399793750221,0.00026397445933721165,0.00017365792773835673,0.00017365792773835673,6.164619293058488e-05,0.7208821462770009
14.9,0.005104379375146338,0.013724258509941112,0.009031809639442808,0.011803100722256874,0.0067680808864597685,0.015754586641415415,0.013660861585525397,0.01676739995822309,0.017175193796734368,0.007593307392986042,0.004147881509315164,0.004874204414274382,0.00506403877493551,0.004401017432081813,0.013506791600771742,0.013128717255998481,0.002779200748086404,0.0020573340050603945,0.0013698876175030489,0.0022809059982204006,0.0019456276271354622,0.001953130758767698,0.0019167735390580333,0.0006533076234930151,0.0005534915492833292,0.00026155877489870646,0.00017089702072852912,0.00017089702072852912,6.164539788538546e-05,0.7166729690843977
14.950000000000001,0.005103148000805307,0.013690646331376283,0.009029449357952185,0.011796509457874424,0.006704150571703648,0.01568117255359201,0.013561341285065072,0.016735927076973727,0.017137965106586543,0.0075459131653256755,0.004130718695929365,0.004873935753062616,0.0049861170385238065,0.004335073295183892,0.013391605043119483,0.01301268370145916,0.0027755773410794355,0.002022274709141506,0.0013632571012087678,0.0022466520124904154,0.0019137251868088841,0.001945733111665262,0.0019085377525882039,0.0006532228208720143,0.0005430573070332226,0.00025926761241651554,0.00016816736912536836,0.00016816736912536836,6.164345187916731e-05,0.7124959532929498
15.0,0.005101912962169931,0.013657014696917956,0.00902707052946718,0.011789872563766794,0.006641043882093915,0.015607731492594324,0.013462129048885713,0.016704269824922565,0.01710054189317969,0.0074981332706720635,0.004114356159585473,0.004873568116207752,0.004909674682314691,0.004270568051289697,0.013277093904771789,0.012897378119941919,0.002771672584429907,0.0019880733159492263,0.0013570521753738152,0.0022127530503860777,0.0018822570906477827,0.001938216984326037,0.0019001943656237572,0.0006531070044526215,0.0005328364266816586,0.00025709679370527523,0.00016546932093881224,0.00016546932093881224,6.163984966296727e-05,0.7083508388199474
15.05,0.005100674263628645,0.013623364251360787,0.009024673103374268,0.011783190004433685,0.006578755731763308,0.015534267576097402,0.013363230338069769,0.016672429432705943,0.01706292587688867,0.007449982148671635,0.004098769917783215,0.004873087444622591,0.0048346944759011315,0.004207481215515031,0.013163260775234767,0.012782802423888365,0.0027674817678477984,0.0019547199699937157,0.0013512551599718261,0.002179213242551685,0.001851224395477696,0.0019305851218297916,0.0018917463829089144,0.0006529559777554489,0.0005228279496783568,0.0002550421987420843,0.0001628031953839687,0.0001628031953839687,6.163411241737794e-05,0.7042373655169041
15.100000000000001,0.005099431909580753,0.013589695637833219,0.009022257029586313,0.01177646174636512,0.006517280984781557,0.015460784904811115,0.013264650528919668,0.01664040714906281,0.017025118796270756,0.007401474250547122,0.004083936315309158,0.0048724802569439785,0.004761159144822344,0.004145792347429966,0.013050108075978416,0.012668958356534683,0.0027630007460897935,0.0019222045702678658,0.0013458487168439268,0.0021460364158627358,0.0018206278886073717,0.0019228402911003802,0.00188319681330087,0.0006527657890963719,0.0005130307905290279,0.0002530997674229286,0.00016016928321321088,0.00016016928321321088,6.162578714913208e-05,0.7001552732742906
15.15,0.005098185904436388,0.013556009497779025,0.009019822258544951,0.011769687758041207,0.006456614456713107,0.015387287561949296,0.013166394912740608,0.016608204240530954,0.016987122407651704,0.00735262402869204,0.004069832026507972,0.004871733639376181,0.004689051378410773,0.0040854810583166815,0.012937638063224562,0.012555847494989952,0.0027582259205974884,0.0018905167865057458,0.0013408158521427402,0.002113226100276541,0.0017904680961537095,0.0019149852772772826,0.0018745486667216974,0.0006525327254439228,0.0005034437423695157,0.00025126550116937724,0.00015756784760974832,0.00015756784760974832,6.161444608547497e-05,0.6961043021251702
15.200000000000001,0.005096936252616476,0.013522306470939013,0.00901736874122293,0.011762868009931746,0.0063967509161636,0.015313779612707709,0.013068468695648455,0.016575821991141493,0.016948938484711108,0.007303445926589746,0.00405643405731628,0.004870835235488787,0.004618353837442206,0.004026527018192309,0.012825852830732948,0.012443471253304896,0.0027531542213118034,0.001859646075044419,0.0013361399183166155,0.0020807855357061473,0.0017607452912880891,0.0019070228802540129,0.00186580495126432,0.0006522533062614942,0.0004940654824473884,0.0002495354643911429,0.00015499912539246395,0.00015499912539246395,6.159968606504016e-05,0.6920841923467536
15.25,0.0050956829585527075,0.01348858719533291,0.00901489642912641,0.011756002474495637,0.006337685086314902,0.015240265103750924,0.012970876998402468,0.016543261702111747,0.016910568818067243,0.007253954369053754,0.004043719747064847,0.004869773235978419,0.004549049161590319,0.003968909962599768,0.012714754312584025,0.01233183088552967,0.0027477830886775928,0.0018295816942880169,0.00133180461565312,0.0020487176789080485,0.0017314595023979653,0.001898955911377933,0.0018569686704471428,0.000651924277343843,0.00048489457750789105,0.00024790578580998575,0.0001524633275760067,0.0001524633275760067,6.158112792522038e-05,0.6880946845559579
15.3,0.005094426026687498,0.013454852307241394,0.009012405274297225,0.011749091126180134,0.006279411646448409,0.01516674806270806,0.012873624856262445,0.01651052469153658,0.016872015214861483,0.00720416375278577,0.004031666770054853,0.004868536368403234,0.0044811199766869375,0.003912609699169604,0.012604344285956885,0.012220927488759227,0.002742110455851491,0.0018003127197735297,0.0013277939934004496,0.0020170252103746326,0.0017026105211580198,0.0018907871903061132,0.0018480428206120493,0.0006515426046568445,0.0004759294890815158,0.00024637265965027865,0.00014996063945346837,0.00014996063945346837,6.155841588486932e-05,0.6841355197997302
15.350000000000001,0.005093165461473954,0.013421102441188305,0.0090098952293151,0.011742133941419918,0.0062219252334564795,0.015093232497677496,0.012776717218870075,0.016477612294078344,0.016833279498342457,0.007154088437247896,0.004020253136913992,0.004867113886898879,0.00441454890178957,0.0038576061139560104,0.012494624373901095,0.012110762006165034,0.002736134731125111,0.0017718280588383878,0.0013240924504850373,0.0019857105412228702,0.001674197910505663,0.0018825195420120145,0.0018390303884606237,0.0006511054681889453,0.00046716857867079716,0.000244932346701392,0.00014749122132415532,0.00014749122132415532,6.153121691933954e-05,0.6802064396448174
15.4,0.0050919012673758405,0.013387338229923015,0.009007366247299831,0.011735130898635997,0.006165220443341742,0.015019722396740506,0.01268015895015406,0.01644452586065553,0.0167943635074501,0.00710374273584519,0.004009457195738081,0.004865495561884259,0.004349318556057701,0.003803879177550165,0.012385596048100956,0.012001335230011822,0.002729854780574812,0.0017441164648903857,0.0013206847358432391,0.001954775820071158,0.001646221012516036,0.001874155793937875,0.0018299343487236063,0.000650610255822258,0.00045861011283423005,0.00024358117525692403,0.00014505520986675104,0.00014505520986675104,6.149922012857023e-05,0.676307186266981
15.450000000000001,0.0050906334488675445,0.013353560304402956,0.009004818281913416,0.011728081978234441,0.006109291832704092,0.014946221727483864,0.012583954828258729,0.016411266758130233,0.016755269096399676,0.0070531409074147495,0.0039992576330238686,0.004863671669765147,0.004285411565439534,0.0037514089509741682,0.012277260631630971,0.011892647804658173,0.002723269910948394,0.0017171665512810412,0.0013175559483845879,0.0019242229398967329,0.001618678956172099,0.0018656987732878173,0.001820757661958774,0.0006500545572307707,0.00045025226816549464,0.00024231554193571988,0.00014265271892406267,0.00014265271892406267,6.146213610495066e-05,0.6724375025345893
15.5,0.00508936201043404,0.013319769293776339,0.009002251287362154,0.011720987162604937,0.006054133920215213,0.014872734436531459,0.012488109545495828,0.016377836368994557,0.016715998134265983,0.0070022971480173625,0.003989633474398677,0.004861632982643402,0.004222810569170942,0.0037001755913588837,0.012169619301701318,0.011784700229539853,0.0027163798527982427,0.00169096680478395,0.0013146915366036983,0.0018940535448665177,0.0015915706650257767,0.001857151304456835,0.001811503272472614,0.0006494361578126787,0.00044209313616642434,0.00024113191238957674,0.00014028383947872766,0.00014028383947872766,6.141969630518941e-05,0.6685971320857167
15.55,0.005088086956570854,0.013285965825365002,0.008999665218398699,0.011713846436119188,0.0059997411880803875,0.014799264449084871,0.01239262770831907,0.01634423609105605,0.01667655250456779,0.0069512255830276,0.003980564085152481,0.004859370758039221,0.004161498226088395,0.0036501593574090035,0.012062673092392047,0.011677492862134688,0.002709184743869656,0.001665505598680109,0.0013120772978575043,0.0018642690371346398,0.001564894864746461,0.0018485162065909598,0.0018021741063613084,0.0006487530326634098,0.00043413072801237247,0.00024002682190249044,0.00013794864011220002,0.00013794864011220002,6.137165242284759e-05,0.6647858194041347
15.600000000000001,0.005086808291784031,0.013252150524647467,0.008997060030324073,0.011706659785129133,0.005946108083487476,0.014725815668472987,0.01229751383732119,0.01631046733712229,0.016636934104852716,0.006899940259518234,0.003972029170577999,0.004856876728633596,0.00410145722075783,0.0036013406146587776,0.01195642289737497,0.01157102592090805,0.0027016851127523002,0.0016407712054526543,0.0013096993773241044,0.0018348705836003397,0.0015386500905535778,0.0018397962912740705,0.0017927730696666888,0.0006480033405954846,0.00042636297920886607,0.00023899687588623317,0.00013564716846928922,0.00013564716846928922,6.13177757610233e-05,0.6610033098963126
15.65,0.005085526020590098,0.013218324015242132,0.008994435678989632,0.01169942719796501,0.005893229020042845,0.014652391975710609,0.012202772367253095,0.016276531534684727,0.016597144846282604,0.006848455138934677,0.0039640087761243,0.004854143092037836,0.004042670269421375,0.003553699840521802,0.011850869472622098,0.011465299488237879,0.0026938818628020195,0.0016167518090937894,0.0013075442666590782,0.0018058591226203233,0.001512834694530199,0.0018309943603369342,0.0017833030466429145,0.0006471854182109497,0.0004187877541386267,0.00023803875027693516,0.00013337945243289728,0.00013337945243289728,6.125785661464798e-05,0.65724934996407
15.700000000000001,0.005084240147516031,0.013184486918890643,0.008991792120799005,0.011692148664933243,0.0058410983791941035,0.014578997229066068,0.012108407647064785,0.016242430125601857,0.016557186653219563,0.006796784090055123,0.003956483287369426,0.00485116250059674,0.003985120125764001,0.0035072176291383525,0.011746013439099567,0.011360313513318312,0.002685776256339492,0.0015934355170270874,0.0013055988023647326,0.001777235370670024,0.001487446852815037,0.0018221132037841998,0.001773766898129717,0.0006462977740317258,0.0004114028504982532,0.0002371491918371869,0.00013114550007338978,0.00013114550007338978,6.119170366840626e-05,0.6535236870691239
15.75,0.005082950677099216,0.013150639855441437,0.008989129312709974,0.01168482417831417,0.005789710511639504,0.014505635263637897,0.012014423939967723,0.016208164565781894,0.016517061462812784,0.0067449408822320015,0.0039494334298174425,0.004847928051231737,0.0039287895865022055,0.0034618746960237787,0.011641855285446161,0.011256067815041076,0.0026773698991315715,0.0015708103716486823,0.0013038501638873215,0.0017489998289486094,0.0014624845726704584,0.0018131555978351743,0.0017641674600281346,0.000645339082692838,0.0004042060036240626,0.00023632501836800052,0.00012894529953239142,0.00012894529953239142,6.111914340140679e-05,0.6498260697944334
15.8,0.005081657613887419,0.013116783442833442,0.00898644721223633,0.011677453732359615,0.0057390597387238125,0.01443230989094046,0.011920825423518223,0.016173736324864973,0.016476771224586243,0.0066929391789102045,0.003942840268525291,0.004844433275330017,0.0038736614967968554,0.0034176518825214386,0.011538395370635342,0.011152562084853693,0.0026686647251604628,0.0015488643614911543,0.001302285871456878,0.001721152789922883,0.0014379456994244083,0.0018041243030742895,0.0017545075418747475,0.0006443081792031288,0.00039719489070677436,0.0002355631188348005,0.00012677882021323568,0.00012677882021323568,6.104001948975299e-05,0.6461562479080593
15.850000000000001,0.005080360962438747,0.01308291829707996,0.008983745777449675,0.011670037323290281,0.005689140353820557,0.014359024898498635,0.011827616189721616,0.016139146885905037,0.016436317900027426,0.006640792531417625,0.003936685207564778,0.004840672128685437,0.00381971875549245,0.0033745301600637723,0.011435633926620021,0.0110497958895938,0.0026596629816852957,0.001527585432014255,0.0013008937836838888,0.0016936943438056234,0.001413827923284463,0.001795022062707273,0.001744789925510557,0.0006432040532777028,0.0003903671348949285,0.00023486045341148103,0.00012464601443771923,0.00012464601443771923,6.095419221594805e-05,0.6425139724261076
15.9,0.0050790607273216125,0.01304904503225271,0.00898102496698119,0.011662574949293,0.005639946623700472,0.014285784049451486,0.011734800245156728,0.01610439774505147,0.01639570346217717,0.006588514373023344,0.003930949989324952,0.004836638981496709,0.003766944320185027,0.003332490634245031,0.011333571060959101,0.01094776867429875,0.0026503672146000225,0.001506961496026841,0.001299662094926633,0.0016666243849641704,0.0013901287860224364,0.0017858516009191076,0.0017350173638407671,0.0006420258437460172,0.0003837203092870907,0.00023421405344646704,0.00012254681783276396,0.00012254681783276396,6.0861537899132556e-05,0.638898995667654
15.950000000000001,0.005077756913114701,0.013015164260466026,0.008978284740023356,0.011655066610517805,0.005591472789886027,0.014212591082164903,0.011642381511120382,0.016069490411230614,0.01635492989522075,0.006536118013258869,0.003925616693660077,0.004832328608428115,0.003715321212121043,0.0032915145487092596,0.011232206759425037,0.01084647976498978,0.002640780254091017,0.001486980443744668,0.0012985793324426064,0.001639942618255417,0.001366845687528242,0.001776615621329975,0.0017251925796818962,0.0006407728330392031,0.0003772519408130709,0.00023362102135464,0.00012048114877631921,0.00012048114877631921,6.07619483406145e-05,0.6353110713031177
16.0,0.005076449524406935,0.012981276591861261,0.008975525056331646,0.01164751230907486,0.005543713069991925,0.01413944970985326,0.011550363823791555,0.016034426405827213,0.01631399919408032,0.006483616632497732,0.003920667736888355,0.004827736178737765,0.0036648325209296005,0.003251583288857127,0.01113154088859163,0.010745928371430142,0.0026309052005972005,0.0014676301524889248,0.0012976343533370519,0.001613648565283664,0.0013439758922319535,0.0017673168055454933,0.001715318264692779,0.0006394444417598919,0.0003709595140045219,0.0002330785304389095,0.00011844890887479236,0.00011844890887479236,6.0655330265876877e-05,0.631749954404343
16.05,0.005075138565797435,0.012947382634591317,0.008972745876226157,0.01163991204903122,0.005496661659051412,0.01406636362020999,0.011458750934414794,0.015999207262365932,0.016272913364008806,0.006431023276788709,0.003916085870646465,0.0048228572464781546,0.003615461409190362,0.0032126783853751594,0.011031573198401276,0.010646113589856454,0.00262074541107499,0.0014488984960305722,0.0012968163413212134,0.00158774157057804,0.001321516535393188,0.0017579578117976717,0.001705397078386139,0.0006380402233375254,0.00036484047465540825,0.00023258382464510802,0.00011644998483829217,0.00011644998483829217,6.054160476221149e-05,0.628215401497931
16.1,0.005073824041895489,0.012913482994805377,0.00896994716059322,0.011632265836407446,0.005450312730828341,0.013993336475047146,0.0113675465095026,0.015963834526193023,0.01623167442018537,0.006378350852937947,0.003911854180604945,0.004817687740773536,0.0035671911168396447,0.003174781517591015,0.010932303324711045,0.010547034405682788,0.0026103044855698768,0.0014307733535857824,0.0012961148032925468,0.0015622208076865277,0.001299464629257203,0.0017485412736731442,0.0016954316472175212,0.0006365598587718414,0.00035889223337295766,0.0002321342182537558,0.00011448424974375539,0.00011448424974375539,6.0420706735148296e-05,0.6247071706135243
16.150000000000002,0.005072505957320513,0.012879578276633788,0.00896712887088696,0.011624573679174046,0.005404660439114824,0.013920371909943859,0.011276754131056348,0.01592830975415821,0.016190284387312546,0.006325612123835188,0.003907956085049354,0.0048122239561783926,0.0035200049654171006,0.003137874516658354,0.010833730791816851,0.01044868969617685,0.0025995862540959657,0.001413242618467916,0.0012955195657487237,0.0015370852851838348,0.001277817069077246,0.0017390697989253456,0.0016854245637484275,0.0006350031514669559,0.0003531121690198025,0.00023172709551209036,0.00011255156246791517,0.00011255156246791517,6.0292584395930985e-05,0.6212250213220667
16.2,0.00507118431670202,0.012845669082173123,0.00896429096913081,0.011616835587247788,0.00535969891901442,0.0138474735339037,0.011186377296805428,0.015892634514296934,0.016148745299215134,0.006272819704019319,0.003904375333332104,0.004806462543121087,0.0034738863621555072,0.003101939368574916,0.010735855014955154,0.01035107823310779,0.0025885947638243515,0.0013962942064016542,0.001295020771046882,0.0015123338525906492,0.001256570639002919,0.0017295459683674117,0.001675378385880571,0.0006333700221582115,0.00034749763204812884,0.00023135991020960692,0.00011065176696402477,0.00011065176696402477,6.015719875690722e-05,0.6177687147711165
16.25,0.005069859124679578,0.012811756011471397,0.008961433417919,0.011609051572487835,0.005315422288210718,0.013774644929020908,0.01109641942046421,0.015856810385512975,0.016107059198440975,0.0062199860554784095,0.0039010960041997713,0.004800400498436492,0.0034288188039161495,0.0030669582170373684,0.010638675302781547,0.01025419868536512,0.0025773342665807845,0.0013799160635050243,0.0012946088735191978,0.0014879652062020218,0.0012357220178344755,0.001719972334842657,0.0016652956361582127,0.0006316605039337109,0.0003420459477267456,0.00023103018520022702,0.0001087846934157034,0.0001087846934157034,6.001452310767465e-05,0.6143380137256715
16.3,0.005068530385902779,0.012777839662513484,0.008958556180417986,0.011601221648691751,0.005271824648221289,0.0137018896501555,0.011006883832006546,0.015820838957261628,0.016065228135863703,0.00616712348367947,0.0038981025040006156,0.004794035155991253,0.0033847858809723805,0.0030329133661365277,0.01054219085982578,0.01015804962154837,0.0025658092066526837,0.0013640961739452178,0.001294274635455478,0.001463977894822892,0.0012152677846431672,0.001710351422269571,0.001655178801135642,0.0006298747373522293,0.00033675441926209833,0.00023073551187411336,0.00010695016039664014,0.00010695016039664014,5.986454248658801e-05,0.6109326826108116
16.35,0.0050671981050312035,0.01274392063120667,0.008955659220367854,0.011593345831591334,0.005228900085636845,0.01362921122461716,0.010917773777957331,0.01578472182923343,0.01602325417028753,0.006114244133823033,0.0038953795647769796,0.004787364177405067,0.00334177128064385,0.0029997872828964726,0.010446400788922571,0.010062629512526967,0.0025540242089051417,0.0013488225672741595,0.0012940091229631026,0.0014403703254089301,0.0011952044242578665,0.001700685724758322,0.0016450303308069335,0.0006280129656589729,0.00033162033081434426,0.00023047354958207527,0.00010514797550436387,0.00010514797550436387,5.9707253186779935e-05,0.6075524875456296
16.400000000000002,0.005065862286734381,0.012709999511366395,0.008952742502083675,0.011585424138848315,0.005186642673345588,0.013556613151857922,0.010829092421700869,0.015748460611038597,0.015981139368054217,0.006061359987317777,0.003892912242247161,0.004780385542871189,0.003299758790784023,0.0029675625996611233,0.010351304093617822,0.009967936733970032,0.0025419840672052337,0.001334083325449933,0.0012938037017142837,0.001417140768611139,0.0011755283326183932,0.0016909777057958469,0.0016348526380952646,0.0006260755301004414,0.00032664095040971924,0.0002302420250154436,0.00010337793421029216,0.00010337793421029216,5.954266229601131e-05,0.6041971963675019
16.45,0.005064522935691758,0.012676076894702161,0.008949805990456822,0.011577456590049912,0.005145046471742652,0.013484098903173617,0.010740842843805632,0.015712056921892193,0.01593888580265226,0.006008482858470351,0.0038906859136812705,0.004773097542079168,0.0032587323031235526,0.0029362221163318036,0.01025689968054975,0.009873969568845746,0.0025296937331535816,0.0013198665895502253,0.001293650032590248,0.0013942873642228222,0.0011562358219960802,0.0016812297974966746,0.0016246480983991825,0.0006240628653394491,0.00032181353275051574,0.0002300387315442211,0.00010163981949927903,0.00010163981949927903,5.9370787221523045e-05,0.6008665786575276
16.5,0.005063180056592658,0.012642153370803601,0.008946849650956249,0.011569443206704218,0.005104105529924565,0.013411671921414006,0.010653028042365021,0.015675512390300152,0.015896495554328427,0.005955624391385563,0.003888686275675518,0.004765498765242604,0.0032186758164720894,0.002905748802459284,0.010163186361804495,0.009780726209889911,0.0025171583051218018,0.00130616056618402,0.001293540067231602,0.0013718081265277147,0.001137323126082249,0.0016714443999167297,0.0016144190491933295,0.0006219754949711602,0.0003171353219240757,0.0002298615285162234,9.993340385124178e-05,9.993340385124178e-05,5.9191655176901775e-05,0.5975604057736288
16.55,0.005061833654136252,0.01260822952712674,0.00894387344962972,0.011561384012235474,0.005063813886868697,0.013339335620701628,0.010565650933353892,0.01563882865374624,0.015853970709701706,0.0059027960570721735,0.0038868993418292924,0.004757588094234561,0.003179573439781177,0.00287612579919382,0.010070162857245903,0.009688204762043549,0.0025043830175941737,0.0012929535336078588,0.0012934660435037922,0.0013497009495482858,0.0011187864049454158,0.0016616238804274762,0.0016041677896812415,0.0006198140271408136,0.0003126035540122811,0.00022970834051982028,9.825845158448248e-05,9.825845158448248e-05,5.900530267931917e-05,0.5942784508831125
16.6,0.005060483733031516,0.012574305948980404,0.008940877353105012,0.011553279031979164,0.005024165572597607,0.013267093386159246,0.010478714351000314,0.015602007358379985,0.015811313361379753,0.005850009150749426,0.003885311440329316,0.0047493646938330525,0.0031414093950707777,0.0028473364210966044,0.009977827796818994,0.009596403244859128,0.002491373230811555,0.0012802338475529891,0.0012934204808862312,0.0013279636121933363,0.0011006217498581122,0.0016517705731478463,0.001593896580497875,0.0006175791502636232,0.00030821545960307237,0.0002295771566127754,9.661471884753822e-05,9.661471884753822e-05,5.8811775113666336e-05,0.591020488983511
16.650000000000002,0.0050591302979971975,0.01254038321951281,0.008937861328591068,0.011545128293176993,0.004985154609328251,0.0131949485736459,0.010392221048172343,0.015565050158705695,0.01576852560757792,0.005797274789349589,0.0038839092114450933,0.004740828003078846,0.0031041680202220927,0.002819364157816101,0.009886179722826892,0.00950531959487531,0.002478134420715321,0.0012679899467697997,0.0012933961757933335,0.0013065937833042316,0.0010828251879943641,0.0016418867784315284,0.0015836076434595917,0.0006152716288471782,0.0003039682662055831,0.00022946602951958282,9.500195188142239e-05,9.500195188142239e-05,5.8611126342842125e-05,0.58778629691447
16.7,0.005057773353761781,0.01250646191969832,0.008934825343879108,0.011536931824971714,0.004946775012606018,0.013122904509501508,0.010306173696779396,0.015527958717272649,0.01572560955174095,0.0057446039092117415,0.0038826796049397714,0.004731977726747689,0.0030678337716392662,0.0027921926756326525,0.009795217092180872,0.00941495166795998,0.0024646721691888498,0.0012562103582959405,0.0012933861968353775,0.0012855890265992351,0.0010653926869989404,0.0016319747624072539,0.0015733031613593491,0.0006128922994164998,0.0002998592005705135,0.00022937307479961691,9.341988674596808e-05,9.341988674596808e-05,5.840341828950032e-05,0.584575653374129
16.75,0.005056412905063448,0.012472542628324366,0.008931769367343708,0.011528689658401814,0.0049090207924235175,0.013050964490299948,0.010220574888187842,0.015490734704366476,0.015682567302167372,0.0056920072639620335,0.0038816098774004763,0.0047228138269388275,0.0030323912267825794,0.0027658058188747368,0.009704938278623232,0.009325297241621353,0.0024509921545938246,0.0012448837024545507,0.0012933838800267916,0.00126494680551555,0.0010483201594295782,0.001622036756569799,0.0015629852778048978,0.000610442066541762,0.0002958854909174016,0.00022929646998834876,9.18682516817375e-05,9.18682516817375e-05,5.8188720468956886e-05,0.5813883389448661
16.8,0.005055048956650046,0.012438625921978563,0.008928693367943838,0.01152040182639606,0.004871885954324143,0.012979131782610636,0.010135427133650555,0.015453379797701864,0.01563940097163677,0.005639495422575787,0.0038806875894920874,0.004713336514781602,0.002997825086575776,0.0027401876112102363,0.009615341574922807,0.009236354017287115,0.002437100142598435,0.001233998697589033,0.0012933828239491503,0.0012446644879488462,0.0010316034670734982,0.0016120749574194853,0.0015526560970978646,0.0006079218989685449,0.0002920443690704899,0.00022923445371383113,9.034676944876212e-05,9.034676944876212e-05,5.7967109546347216e-05,0.5782241361172193
16.85,0.005053681513279048,0.012404712375035959,0.00892559731522385,0.011512068363767919,0.00483536450049032,0.012907409622768455,0.010050732864749942,0.015415895682116628,0.015596112677039862,0.005587078767616678,0.003879900603138349,0.004703546242261675,0.0029641201776900773,0.0027153222568160025,0.009526425195042819,0.009148119622551349,0.0024230019772943133,0.0012235441645407873,0.0012933768848758657,0.001224739350890132,0.0010152384251395645,0.0016020915261479897,0.0015423176841516653,0.0006053328258503491,0.00028833307250491656,0.00022918532479059884,8.885515685452228e-05,8.885515685452228e-05,5.773866898623794e-05,0.5750828293003581
16.900000000000002,0.005052310579717516,0.01237080255964648,0.008922481179314434,0.011503689307209825,0.004799450430816443,0.012835801216652067,0.009966494433854204,0.015378284049267195,0.015552704539011588,0.005534767493648413,0.00387923707863413,0.00469344369416834,0.0029312614547075135,0.0026911941414290187,0.009438187276280909,0.00906059161338924,0.0024087035725988922,0.001213509030876332,0.0012933601718652578,0.0012051685849599955,0.0009992208063275513,0.0015920885883683553,0.0015319720644463239,0.0006026759330829873,0.00028474884630500316,0.00022914744129306876,8.739312261071047e-05,8.739312261071047e-05,5.7503488750474366e-05,0.571964204824024
16.95,0.0050509361607420705,0.012336897045722542,0.008919344930933543,0.011495264695287324,0.0047641377439664855,0.012764309739470514,0.009882714114586431,0.015340546597325627,0.015509178681567173,0.005482571605814275,0.0038786854716925654,0.00468302978016419,0.002899234002166151,0.0026677878332823945,0.009350625881381188,0.008973767476339467,0.0023942109039396687,0.0012038823348702102,0.0012933270418283994,0.0011859492988403415,0.0009835463447760264,0.001582068233887142,0.0015216212240183634,0.0005999523597403456,0.0002812889450364484,0.00022911921961044787,8.59603671356745e-05,8.59603671356745e-05,5.726166493234101e-05,0.5688680509471501
