Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_7s1/2(2),J_total_Sg_relativistic
13.3,0.005546580714777197,0.01519387992533283,0.00978170094194337,0.012460208566207425,0.008348550513650708,0.017935401298571404,0.016410314901641736,0.01818094070343365,0.018680408549458988,0.00873106610764985,0.004767986790044307,0.005056163297627576,0.0070116107000383395,0.006145606788481019,0.016285317743108426,0.015931802136639844,0.002910184706023978,0.00269584939746273,0.001589969598877178,0.002901960940594477,0.0025566113960864964,0.0018641254467868743,0.0018261211361902245,0.0006243927680724474,0.0006466160861947883,0.0002839315335991022,0.00019178709950775714,5.392535967803381e-05,0.8260756243110837
13.350000000000001,0.00554523859703102,0.015156035353445856,0.009779272727566393,0.012454031952653708,0.008261692247141761,0.017852728056383618,0.016295908259743,0.018150366436596715,0.01864429075055445,0.008685660958429724,0.004732860866608974,0.005054176741836477,0.0068935985248455445,0.006039987038122501,0.01614528452823936,0.015789980200265008,0.002909551601641882,0.0026435430283015043,0.0015714060867965663,0.0028602458094422268,0.002515607687571245,0.001858717212883376,0.0018199135336932628,0.0006242027632628918,0.0006336530547857368,0.00027929233022297656,0.00018922204429308196,5.389420955417096e-05,0.82085213284992
13.4,0.005543891942097498,0.015118155169697554,0.009776822570863014,0.012447804757635468,0.008175909011505446,0.017769947665247827,0.016181713895629994,0.018119556956523265,0.018607917174680744,0.00863954977970211,0.004699149407962329,0.0050525138492903176,0.006777644522836158,0.0059364586583476025,0.016005983168853932,0.015648958908402493,0.0029087421585407584,0.0025923797641402117,0.001553725881531052,0.0028188063472384633,0.002475015578221107,0.0018531548139678255,0.0018135585285862382,0.0006240652313877916,0.000620917734327286,0.0002748450696856873,0.000186665549149392,5.386975325059699e-05,0.8156712235558612
13.450000000000001,0.005542540755330284,0.015080240234414854,0.00977435039506739,0.012441526890613787,0.008091195504591678,0.01768706569926391,0.01606774024787251,0.018088513274922228,0.018571289351662475,0.008592749120979678,0.004666815834149977,0.005051142715258648,0.0066637300402619315,0.005834997513566194,0.015867420327121753,0.015508744189455428,0.0029077383042303874,0.0025423528361849445,0.0015369021038371194,0.0027776540617135315,0.002434842900339051,0.001847440478533744,0.001807058885663631,0.0006239710447658596,0.0006084111932363144,0.0002705848691009249,0.00018411861935967077,5.385109569214197e-05,0.810532583355868
13.5,0.005541185042098495,0.015042291406068421,0.009771856124093611,0.012435198263467269,0.008007546322359654,0.01760408772119921,0.015953995660592205,0.018057236433099325,0.018534408843643557,0.008545275804155657,0.0046358239417317705,0.005050032379056,0.0065518361587702115,0.005735579312811968,0.015729602389835572,0.015369341688895302,0.0029065230764629764,0.0024934548208186335,0.0015209081393445416,0.0027367999613388825,0.0023950969827328077,0.001841576535295812,0.0018004174401464446,0.0006239114685682197,0.0005961342612306115,0.0002665068555266398,0.00018158222586901513,5.383737857593655e-05,0.8054358964612351
13.55,0.005539824807786669,0.015004309541242208,0.009769339682540188,0.01242881879049665,0.007924955961331196,0.01752101928152538,0.015840488382466086,0.018025727501626235,0.018497277244605335,0.008497146901164838,0.004606137912712072,0.0050491528141007975,0.006441943710679443,0.0056381796254236114,0.015592535472138163,0.015230756773520584,0.0029050805958727123,0.0024456776700739675,0.0015057176560330388,0.0026962545618262955,0.002355784661516647,0.0018355654053313997,0.001793637090794722,0.0006238781542910914,0.0005840875375020773,0.00026260617132188807,0.00017905730553693507,5.382777981505751e-05,0.8003808445966778
13.600000000000001,0.00553846005779471,0.01496629549460327,0.009766800995694474,0.012422388388429172,0.007843418821033546,0.017437865917467783,0.015727226565771503,0.017993987580004128,0.018459896179879545,0.008448379712191317,0.004577722322972728,0.005048474917600266,0.006334033293968825,0.005542773896346427,0.015456225421286131,0.015092994535740738,0.0029033960384472323,0.0023990127415981764,0.0014913046205702386,0.002656027892970397,0.002316912291047756,0.0018294095945578788,0.0017867207933338226,0.000623863132971021,0.0005722713988521386,0.0002588779792210872,0.00017654476121728807,5.382151294638485e-05,0.7953671072234599
13.65,0.005537090797537851,0.014928250118871812,0.009764239989537021,0.012415906976422676,0.007762929206430971,0.01735463315206744,0.015614218265472215,0.017962017796321738,0.018422267305656312,0.008398991744422414,0.00455054215021803,0.005047970499884024,0.006228085286980038,0.005449337461055282,0.015320677820446788,0.014956059797881725,0.0029014556078796115,0.0023534508280907817,0.0014776433135446029,0.00261612950580516,0.0022784857549734035,0.0018231116865348995,0.001779671554183588,0.0006238588081687456,0.0005606860077769561,0.00025531746713311926,0.00017404546204711767,5.381782651059061e-05,0.7903943617579897
13.700000000000001,0.0055357170324465965,0.014890174264791457,0.00976165659074588,0.012409374476069464,0.007683481330344678,0.017271326493255797,0.015501471438345323,0.01792981930690817,0.018384392308487454,0.008349000691347773,0.004524562781441067,0.005047612273408555,0.0061240798628294,0.005357845560100176,0.015185897992524499,0.014819957116509453,0.0028992465078470204,0.002308982186197398,0.0014647083436269569,0.002576568480046403,0.002240510477366412,0.0018166743355808124,0.001772492424480239,0.0006238579487466029,0.0005493313204909101,0.0002519198526725212,0.00017156024396852086,5.381600341095334e-05,0.7854622837859072
13.75,0.005534338767966685,0.014852068781099795,0.009759050726700825,0.012402790811399889,0.007605069315860543,0.017187951432942373,0.015388993942148798,0.017897393295980613,0.01834627290478535,0.008298424412602166,0.00449975001992096,0.005047373841454167,0.0060219970035291755,0.005268273353276052,0.015051891004013069,0.014684690786767741,0.002896756914259808,0.0022655965648445183,0.0014524746606941464,0.0025373534317935575,0.00220299143392769,0.0018101002601924755,0.0017651864943811957,0.0006238536814632538,0.0005382070948776623,0.0002486803874299159,0.00016908991000585803,5.3815360256128916e-05,0.7805705472696934
13.8,0.0055329560095590345,0.014813934514499144,0.009756422325487523,0.012396155908885695,0.007527687198724074,0.017104513446115355,0.01527679353482919,0.017864740975287174,0.018307910840317593,0.008247280914350001,0.0044760700917605475,0.005047229686535516,0.005921816513816921,0.005180595933418634,0.014918661668870658,0.014550264846727294,0.0028939759475224438,0.002223283233001911,0.0014409175679481715,0.0024984925214651442,0.0021659331632357067,0.00180339223675798,0.0017577568876429724,0.0006238394834083628,0.0005273128983588455,0.0002455943609889657,0.00016663523050910062,5.3815246689837305e-05,0.7757188247505834
13.850000000000001,0.005531568762699699,0.014775772309627563,0.009753771315901638,0.012389469697443116,0.007451328929722171,0.017021017989955384,0.015164877873769314,0.017831863583744983,0.018269307889697668,0.008195588330209187,0.004453489651974162,0.005047155158546237,0.005823518034692269,0.0050947883398285414,0.014786214552414067,0.014416683081742597,0.0028908936448454785,0.002182031006861016,0.0014300127330639481,0.0024599934619436454,0.002129339778024026,0.0017965530935523605,0.0017502067564621135,0.00062380917429879,0.0005166481156711981,0.00024265710469742284,0.000164196943778926,5.381504470714823e-05,0.7709067875464041
13.9,0.0055301770328798185,0.014737583009030119,0.009751097627452866,0.012382732108435705,0.007375988377051158,0.016937470502962525,0.015053254515075477,0.017798762387073765,0.018230465855871916,0.008143364902711493,0.0044319757901352015,0.005047126462657632,0.005727081056660626,0.005010825571326013,0.014654553975229098,0.014283949028813463,0.0028875009326454863,0.0021418282764192396,0.0014197361983985667,0.0024218635269065386,0.0020932149764690327,0.0017895857050069174,0.0017425392765691152,0.0006237569086567852,0.0005062119565436966,0.00023986399520009517,0.00016177575659330744,5.381416795633532e-05,0.7661341059433752
13.950000000000001,0.005528780825605574,0.014699367453130385,0.009748401190368908,0.012375943075676922,0.007301659328670612,0.016853876404096534,0.014941930912903946,0.017765438677425076,0.018191386569602987,0.008090628965296207,0.0044114960355932315,0.005047120646990866,0.0056324849326837055,0.004928682598938934,0.014523684017093988,0.014152065980948297,0.002883789599067808,0.0021026630314616053,0.0014100643902946154,0.002384109559321414,0.0020575620534711097,0.001782492986243217,0.0017347576425657046,0.0006236771678896346,0.0004960034632670206,0.0002372104577415977,0.00015937234430875397,5.381206102647975e-05,0.7614004493805492
14.0,0.005527380146398137,0.014661126480202203,0.00974568193559938,0.012369102535432473,0.007228335494642576,0.01677024109193061,0.01483091441882631,0.017731893773007365,0.01815207188895004,0.008037398924833516,0.004392018362270401,0.005047115590081551,0.005539708890837033,0.0048483343782270896,0.01439360852091296,0.014021036991526174,0.0028797522666648436,0.0020645228869326637,0.001400974127509791,0.002346737980084166,0.0020223839119135312,0.0017752778878629971,0.001726865063496558,0.0006235647522892066,0.00048602151814845605,0.00023469196924655718,0.0001569873512069948,5.380819872164889e-05,0.7567054866295777
14.05,0.005525975000793623,0.014622860926341668,0.009742939794819657,0.012362210426422394,0.007156010509455621,0.01668656994381857,0.014720212281233299,0.01769812901770705,0.018112523698745924,0.00798369324467361,0.0043735111930469596,0.005047089988155041,0.005448732046674743,0.004769755861245699,0.014264331096656957,0.013890864878654874,0.0028753823652606274,0.0020273951076928646,0.0013924426288046139,0.00230975479678025,0.001987683073884293,0.0017679433909851482,0.0017188647586472315,0.0006234147729688553,0.00047626485084607654,0.00023230406118458424,0.0001546213912309871,5.380208532369848e-05,0.7520488859703802
14.100000000000001,0.005524565394343043,0.014584571625439392,0.009740174700434654,0.012355266689822895,0.007084677934333416,0.01660286831507568,0.014609831644776784,0.01766414578070581,0.01807274391007155,0.007929530428217237,0.004355943403745696,0.005047023342230245,0.005359533415302393,0.004692922008151646,0.014135855125308882,0.013761552229522286,0.0028706741050304714,0.0019912666326549733,0.0013844475197196662,0.002273165612550076,0.0019534616918471066,0.0017604925025208919,0.0017107599535604388,0.0006232226437541935,0.0004667320455767554,0.0002300423222270219,0.00015227504832975285,5.379325384681705e-05,0.7474303153596255
14.15,0.0055231513326122585,0.014546259409153,0.009737386585582535,0.01234827126926795,0.007014331259527314,0.01651914153817309,0.014499779549849453,0.017629945456094222,0.018032734459727705,0.007874929003003087,0.004339284326725098,0.005046895945069219,0.005272091923158577,0.004617807798455849,0.014008183762810628,0.013633101404738527,0.0028656224498225837,0.0019561240982972476,0.0013769668385732977,0.0022369756350404976,0.0019197215597486262,0.0017529282506783853,0.0017025538762627471,0.000622984073043319,0.00045742154819315527,0.00022790240070233735,0.00014994887660916363,5.378126528567461e-05,0.7428494425928331
14.200000000000001,0.0055217328211819286,0.014507925106879864,0.009734575384138367,0.01234122411085064,0.0069449639065925555,0.01643539492194602,0.014390062932101832,0.017595529462481975,0.017992497309704487,0.007819907505307052,0.00432350375409104,0.005046688867989238,0.005186386419506475,0.004544388241925538,0.013881319944009323,0.013505514542666328,0.00286022309074674,0.0019219538615512966,0.0013699790417102768,0.0022011896854253602,0.0018864641240498884,0.0017452536806883653,0.0016942497536935651,0.0006226950556511902,0.0004483316731253958,0.0002258800068570792,0.0001476434011568239,5.3765707858068375e-05,0.7383059354636027
14.25,0.0055203098656474645,0.014469569545730122,0.00973174103071771,0.01233412516312427,0.006876569230647739,0.01635163375081573,0.014280688621996258,0.01756089924260481,0.01795203444664868,0.007764484465248184,0.004308571940536782,0.005046383947553561,0.005102395687636663,0.004472638389140315,0.013755266386600426,0.01337879356373738,0.002854472420053338,0.0018887420220636258,0.0013634630080313567,0.0021658122074789603,0.0018536904946707818,0.0017374718507429806,0.0016858508083282945,0.0006223518646519828,0.0004394606101835755,0.00022397091492944382,0.00014535911899296036,5.374619624516318e-05,0.7337994619178205
14.3,0.00551888247161898,0.014431193550499911,0.009728883460680123,0.01232697437710321,0.006809140522617091,0.016267863284025345,0.014171663344397295,0.017526056262928365,0.017911347881329146,0.007708678392395799,0.004294459605821034,0.0050459637721565346,0.005020098455782627,0.00440253334170601,0.013630025595065133,0.013252940174752259,0.002848367505324456,0.0018564744438308545,0.0013573980428331896,0.002130847276687109,0.0018214014558371155,0.0017295858281404354,0.0016773602549879096,0.0006219510432324361,0.00043080643121775323,0.00022217096504252966,0.00014309649923576726,5.372237083413552e-05,0.7293296901992506
14.350000000000001,0.005517450644721246,0.014392797943644882,0.009726002610132631,0.012319771706263522,0.006742671011455248,0.01618408875488957,0.014062993718198288,0.017491002013249105,0.017870439648100613,0.007652507761872063,0.004281137936893806,0.00504541166851819,0.004939473407750775,0.00433404826213059,0.013505599864600005,0.013127955873161902,0.0028419060639969197,0.0018251367762096172,0.0013517638809874874,0.0020962986093814033,0.001789597476820685,0.0017215986856283292,0.0016687812978279492,0.0006214893965683991,0.0004223670966324479,0.00022047606492422238,0.00014085598326878067,5.3693896965835e-05,0.7248962889897326
14.4,0.005516014390593639,0.01435438354525395,0.00972309841593311,0.012312517106543335,0.006677153866354116,0.016100315370058346,0.013954686255983517,0.017455738006292507,0.01782931180436593,0.007595991000944007,0.004268578589679729,0.0050447116881029595,0.004860499193266755,0.0042671583833663925,0.013381991285036483,0.01300384195132844,0.0028350864382357855,0.001794714474303001,0.00134654068948775,0.0020621695718830535,0.0017582787225633952,0.0017135134979385622,0.0016601171275005433,0.0006209639837360207,0.00041414046175314106,0.00021888219146036177,0.00013863798575417205,5.366046418950713e-05,0.7204989275474227
14.450000000000001,0.005514573714890091,0.014315951173023301,0.009720170815693612,0.01230521053634298,0.0066125821989315,0.01601654830879449,0.013846747363725546,0.017420265777308652,0.01778796643003707,0.007539146476098793,0.004256753690528452,0.005043848593476623,0.004783154438040183,0.004201839018023185,0.01325920174474826,0.012880599500763474,0.002827907570175157,0.0017651928187262568,0.0013417090693913084,0.0020284631896434454,0.0017274450641772447,0.001705333338506561,0.0016513709184834031,0.0006203721096682941,0.0004061242830427341,0.00021738539208753066,0.00013644289546551673,5.362178553024284e-05,0.7161372758390621
14.5,0.005513128623279046,0.014277501642230666,0.009717219747783622,0.012297851956524884,0.006548949065401173,0.01593279272226536,0.01373918334051737,0.017384586883665464,0.017746405626995136,0.007481992480595839,0.0042456358373417135,0.005042807844615113,0.004707417753550025,0.004138065567256649,0.013137232934544527,0.012758229416341953,0.0028203689775417847,0.001736556934755313,0.0013372500571838355,0.00199518215636937,0.0016970960893126275,0.0016970612763675692,0.0016425458265695839,0.0006197113171669568,0.0003983162241663649,0.0002159817860316007,0.00013427107523759175,5.357759677130061e-05,0.7118110046635308
14.55,0.005511679121443409,0.014239035765709826,0.009714245151333258,0.012290441330413238,0.0064862474687240115,0.015849053732848548,0.013632000378338791,0.017348702904439656,0.017704631518549434,0.007424547222489142,0.004235198100386556,0.00504157558517829,0.004633267746552959,0.0040758135293369226,0.013016086351547095,0.01263673240048975,0.0028124707296755,0.001708791810862319,0.0013331451255928655,0.001962328843121542,0.0016672311123880205,0.0016887003732229695,0.0016336449865115483,0.0006189793789790615,0.00039071386190340157,0.00021466756539812546,0.00013212286236784047,5.3527655742076725e-05,0.7075197857720842
14.600000000000001,0.005510225215080495,0.014200554353825397,0.009711246966236396,0.012282978623793414,0.006424470360739948,0.015765336433451665,0.013525204561856683,0.017312615440005643,0.01766264624889598,0.0073668288131130836,0.0042254140228041364,0.0050401386287613195,0.0045606830283173245,0.00401505850790207,0.012895763303049644,0.012516108967343353,0.0028042134239592044,0.0016818823166431932,0.0013293761838762603,0.0019299053073757939,0.001637849184674775,0.001680253680670085,0.0016246715098130007,0.0006181742899468818,0.00038331469190582354,0.00021343899612073872,0.00012999857002396164,5.347174160400506e-05,0.7032632919875514
14.65,0.00550876690990198,0.014162058214447855,0.009708225133153735,0.012275463804911159,0.006363610644280392,0.015681645886846188,0.013418801868258591,0.01727632611162255,0.017620451982575527,0.007308855256024714,0.004216257620823472,0.005038484445135807,0.004489642223585261,0.0039557762199012945,0.012776264910357273,0.01239635944687997,0.0027955981626698436,0.001655813220142734,0.0013259255776109282,0.0018979133020369438,0.001608949104231268,0.0016717242375894165,0.0016156284826622873,0.0006172942592391811,0.00037611613430249584,0.0002122924187737625,0.0001278984880061617,5.340965413940027e-05,0.6990411973159755
14.700000000000001,0.005507304211633857,0.01412354815292882,0.009705179593515797,0.012267896844471547,0.006303661175260835,0.015597987125015408,0.013312798167119203,0.017239836561019472,0.017578050903931344,0.007250644436395436,0.004207703383689382,0.00503660114649236,0.00442012397926587,0.003897942503232885,0.012657592112604704,0.012277483989016538,0.002786626530260569,0.0016305692045834738,0.0013227760880064774,0.0018663542843960262,0.0015805294256812411,0.0016631150676836373,0.0016065189640017915,0.0006163377026712731,0.0003691155391491066,0.00021122424925516166,0.0001258228823707442,5.334121304422671e-05,0.6948531770488335
14.75,0.005505837126016383,0.014085024972076608,0.009702110289525858,0.012260277715637707,0.006244614764753406,0.015514365148516514,0.013207199220299287,0.017203148449979163,0.017535445216566966,0.00719221411084488,0.004199726273313815,0.005034477473695788,0.00435210697286234,0.0038415333240819564,0.012539745670551588,0.012159482567676232,0.0027773005710831217,0.001606134884505009,0.0013199109307678591,0.0018352294250221929,0.001552588469831697,0.0016544291771627621,0.0015973459837283271,0.0006153032351207212,0.00036231019172375197,0.0002102309793457692,0.0001237719957622148,5.326625721441997e-05,0.6906989078632844
14.8,0.0055043656588040285,0.014046489472132022,0.009699017164162821,0.012252606394029315,0.006186464181039038,0.015430784925856733,0.01310201068187649,0.017166263459920304,0.01749263714280406,0.007133581897709554,0.00419230172365963,0.005032102782563693,0.004285569920636007,0.0037865247839630263,0.012422726170353294,0.012042354984820997,0.0027676227675583333,0.0015824948213210052,0.0013173137545304098,0.0018045396165811555,0.0015251243331261795,0.0016456695525697864,0.0015881125410197386,0.0006141896630449767,0.00035569731766834164,0.00020930917715041998,0.00012174604889413247,5.318464403008598e-05,0.6865780679223248
14.850000000000001,0.005502889815765431,0.014007942450744418,0.009695900161184018,0.012244882857720863,0.006129202151639062,0.015347251392883628,0.012997238098107626,0.017129183291478525,0.017449628923140625,0.007074765267738865,0.004185405639865814,0.0050294670301787485,0.004220491585510576,0.0037328931264726515,0.012306534027305863,0.01192610087444894,0.0027575960188015915,0.0015596335383015933,0.0013149686388900775,0.0017742854825726735,0.001498134896929804,0.0016368391587409919,0.001578821602782737,0.0006129959771067284,0.00034927408797621665,0.00020845548742638218,0.00011974524115257236,5.3096248659846546e-05,0.6824903369668794
14.9,0.0055014096026833464,0.013969384702948022,0.009692759225127946,0.012237107087239692,0.006072821365325938,0.01526376945218946,0.012892886907421875,0.0170919096640863,0.017406422815709713,0.007015781535210883,0.004179014397123005,0.005026560761244536,0.0041568507847196704,0.003680614743757278,0.01219116948956365,0.011810719706555246,0.0027472236197090766,0.0015375355349892415,0.0013128600920509726,0.0017444673859800786,0.0014716178366427982,0.001627940936895185,0.0015694761022166522,0.0006117213449122383,0.00034303762382658075,0.00020766663180433356,0.0001177697499749408,5.3000963388068695e-05,0.678435396398544
14.950000000000001,0.005499925025354595,0.013930817021138502,0.009689594301316948,0.0122292790655638,0.006017314474112904,0.015180343972529632,0.01278896244044443,0.01705444431555191,0.017363021095738812,0.006956647849460215,0.004173104839308102,0.005023375094494349,0.004094626397201078,0.003629666182701572,0.012076632641828402,0.011696210791055522,0.00273650924050961,0.0015161853010566117,0.001310973048111753,0.0017150854378253934,0.001445570630639785,0.0016189778028464772,0.0015600789374876696,0.0006103651038674586,0.0003369850012665918,0.0002069394089070952,0.00011581973135859455,5.2898696944253876e-05,0.6744129293624405
15.0,0.0054984360895900175,0.013892240195049808,0.00968640533585981,0.012221398778119438,0.005962674095222337,0.01509697978825524,0.012685469920050124,0.017016789001637625,0.01731942605501013,0.006897381186810272,0.004167654277386591,0.005019901709161981,0.004033797370741116,0.0035800241508425336,0.011962923409008588,0.01158257328167054,0.00272545690678604,0.0014955673296152485,0.001309292864011719,0.0016861395056240996,0.0014199905690324439,0.0016099526453357113,0.0015506329705084045,0.0006089267541562697,0.0003311132557421953,0.00020627069437132743,0.00011389532193064828,5.2789373834341594e-05,0.6704226208320165
15.05,0.005496942801214421,0.013853655011731261,0.00968319227565432,0.012213466212778468,0.005908892813032589,0.015013681698759614,0.012582414461446438,0.016978945495637197,0.017275640001321906,0.006837998342902075,0.004162640487591136,0.005016132831523082,0.003974342728872574,0.00353166552201466,0.011850041559847705,0.011469806179771258,0.002714070979969197,0.0014756661299842445,0.001307805316156863,0.001657629221734059,0.0013948747622535428,0.0016008683244760438,0.0015411410258182386,0.000607405951844736,0.0003254193864789885,0.00020565744077732288,0.00011199663996694602,5.26729336992473e-05,0.6664641576854945
15.100000000000001,0.005495445166066531,0.013815062255524917,0.009679955068389732,0.0122054813598555,0.005855963181003119,0.014930454467938926,0.01247980107228551,0.016940915587952896,0.01723166525795093,0.006778515925411801,0.004158041709384851,0.005012061221515252,0.003916241577529842,0.0034845673417315376,0.011737986710520605,0.011357908338183316,0.0027023561383066248,0.0014564662399283441,0.0013064965967454966,0.001629553991593603,0.0013702201494607462,0.0015917276703083963,0.0015316058895603881,0.0006058025021148564,0.0003199003607145925,0.00020509667749185826,0.00011012378468548865,5.254933070167228e-05,0.6625372287713766
15.15,0.005493943189998943,0.013776462708043172,0.00967669366254919,0.012197444212104823,0.005803877723577729,0.014847302823666768,0.012377634652804522,0.016902701085672163,0.017187504163116457,0.006718950347149116,0.004153836643217524,0.005007680159444673,0.0038594731114648152,0.0034387068323091727,0.011626758328196696,0.011246878464950021,0.0026903173583075124,0.0014379522373751613,0.0013053533098124522,0.0016019130018441864,0.0013460235067589026,0.0015825334814624002,0.0015220303085518281,0.0006041163526308795,0.000314553117784129,0.0002045855104288113,0.00010827683651128744,5.2418532909507205e-05,0.6586415249738468
15.200000000000001,0.005492436878878071,0.013737857148146642,0.009673408007412074,0.012189354764717103,0.005752628938065701,0.014764231457282664,0.012275919995994007,0.016864303812144075,0.017143159069445645,0.006659317819528384,0.004150004448082986,0.005002983432786645,0.00380401662042728,0.0033940613977364274,0.011516355734569106,0.011136715127053064,0.0026779598966644824,0.0014201087516214337,0.0013043624670102452,0.001574705228333458,0.001322281455239867,0.0015732885239182906,0.0015124169894420102,0.000602347587040861,0.00030937457306050227,0.00020412112173199501,0.00010645585918992997,5.2280521671119254e-05,0.6547767392816652
15.25,0.005490926238584097,0.0136992463519223,0.009670098053056289,0.01218121301531587,0.005702209296500725,0.014681245023094543,0.012174661787793587,0.01682572560655573,0.01709863234344073,0.006599634346404784,0.004146524738885633,0.00499796532308707,0.0037498514951135324,0.003350608628297945,0.011406778109348918,0.011027416754090242,0.0026652892726522185,0.001402920474038425,0.0013035114831449774,0.0015479294439949937,0.0012989904688392217,0.0015639955298651371,0.00150276859795597,0.0006004964186157737,0.00030436162175126355,0.00020370076938447705,0.00010466090084658979,5.2135291023096993e-05,0.650942566849127
15.3,0.005489411275010923,0.013660631092661867,0.009666763750360475,0.012173018963953786,0.005652611247477381,0.014598348137895028,0.012073864607314537,0.016786968323508705,0.017053926364948038,0.006539915718267321,0.004143377583624015,0.004992620592971504,0.003696957232886974,0.0033083263049548733,0.011298024493723564,0.010918981641909417,0.002652311251002211,0.0013863721682867355,0.0013027881714841516,0.0015215842266012845,0.0012761468820095122,0.0015546571966509688,0.0014930877582173046,0.0005985631840281212,0.0002995111425539048,0.00020332178674855756,0.00010289199273648331,5.198284714353471e-05,0.6471387050441825
15.350000000000001,0.00548789199406612,0.013622012140840476,0.009663405051006178,0.012164772613108707,0.005603827217965106,0.014515545380491598,0.011973532927088781,0.01674803383259573,0.01700904352662903,0.0064801775067807816,0.004140543500399266,0.004986944473268064,0.0036453134432745705,0.0032671924034887913,0.011190093793778666,0.010811407956198192,0.0026390318252523096,0.0013704486800509513,0.0013021807388529873,0.001495667966386989,0.0012537468972099374,0.001545276185820771,0.0014833770521468265,0.000596548337271676,0.0002948200011715359,0.00020298158204054006,0.00010114914879224703,5.1823207801162814e-05,0.6433648534961521
15.4,0.005486368401670876,0.01358339026409559,0.009660021907479928,0.012156473967679528,0.005555849615099453,0.014432841291250487,0.011873671113343682,0.016708924017977696,0.016963986233433502,0.0064204350596685986,0.004138003454255998,0.004980932650250121,0.0035948998532429836,0.0032271850984141345,0.011082984783882522,0.010704693736028607,0.002625457201569152,0.0013551349463046512,0.001301677780535232,0.0014701788735397498,0.0012317865922126308,0.0015358551222387625,0.0014736390189332674,0.0005944524437236449,0.00029028505369100264,0.00020267763774437083,9.943236787682323e-05,5.165640177450008e-05,0.6396207141507129
15.450000000000001,0.00548484050375995,0.013544766227206175,0.009656614273075273,0.012148123034981813,0.005508670827950532,0.014350240371654301,0.01177428342630218,0.01666964077796113,0.01691875690207511,0.0063607034959286424,0.004135738853863154,0.00497458125300436,0.003545696312258288,0.0031882827666644617,0.010976696110032578,0.01059883689735641,0.002611593783040998,0.0013404160041164013,0.0013012682749938924,0.001445114985556231,0.0012102619272259484,0.0015263965932916497,0.0014638761545729697,0.0005922761743502658,0.0002859031498256415,0.00020240750996809988,9.774163572597426e-05,5.148246829684097e-05,0.6359059913203176
15.5,0.0054833083062816165,0.013506140792072154,0.009653182101894742,0.012139719824743227,0.005462283229268538,0.014267747083873315,0.01167537402050775,0.016630186024576304,0.016873357960509344,0.006300997701373993,0.004133731548042191,0.004967886840929462,0.0034976827971332164,0.003150463991057875,0.0108712262931633,0.010493835236474437,0.0025974481544379893,0.00132627699900744,0.0013009415784267437,0.0014204741744613565,0.001189168751835393,0.0015169031481695786,0.0014540909114756867,0.0005900203000565587,0.0002816711360249943,0.00020216882774692422,9.607692390314497e-05,5.130145656611864e-05,0.6322203917195259
15.55,0.005481771815197619,0.013467514717694097,0.009649725348851744,0.01213126434909875,0.005416679177206208,0.014185365850350327,0.011576946945173623,0.016590561683156053,0.016827791847414113,0.006241332324490681,0.004131963822149797,0.004960846391370321,0.0034508394166658215,0.0031137075635468366,0.010766573732414773,0.010389686433419613,0.0025830270674363377,0.0013127031928717925,0.001300687419170913,0.0013962541538889803,0.0011685028117629915,0.001507377297221312,0.0014442856981334222,0.0005876856861806837,0.0002775858584539109,0.00020195929229635922,9.443818840559644e-05,5.1113425255813084e-05,0.6285636244957681
15.600000000000001,0.00548023103648312,0.013428888760153196,0.0096462439696724,0.012122756622585695,0.005371851017018167,0.014103101053399073,0.011479006144555796,0.016550769691915445,0.016782061011673056,0.006181721772604536,0.004130418394322211,0.004953457287392422,0.0034051464160735675,0.0030779924882576707,0.010662736708361598,0.010286388055333278,0.0025683374263025345,0.0012996799714696098,0.0013004958919702954,0.0013724524860225613,0.0011482597554461791,0.001497821511380006,0.0014344628788489357,0.0005852732871331024,0.00027364416584355414,0.00020177667621890268,9.282537136563714e-05,5.091844196287006e-05,0.6249354012692986
15.65,0.005478685976126644,0.013390263672591489,0.009642737920897319,0.012114196662138518,0.005327791082737025,0.014020957034816081,0.011381555458349287,0.016510812001532465,0.016736167911861725,0.0061221802083491865,0.004129078411588101,0.004945717305700663,0.0033605841812267756,0.0030432979843249305,0.010559713386201533,0.010183937559774465,0.0025533862740332123,0.0012871928515045226,0.001300357452119013,0.001349066588394629,0.0011284351404373867,0.0014882382216559649,0.0014246247735204226,0.0005827841411804963,0.00026984291221686114,0.0002016188226674377,9.1238403809146e-05,5.07165826509039e-05,0.6213354361743838
15.700000000000001,0.005477136640130038,0.013351640205192345,0.0096392071598833,0.012105584487083421,0.005284491698826168,0.013938938095505886,0.011284598622107091,0.016470690574729763,0.016690115015736747,0.006062721546427392,0.004127927445856767,0.004937624604706636,0.0033171332426854172,0.0030096034885258257,0.010457501818903462,0.010082332297985842,0.0025381807789459252,0.0012752274872958064,0.0013002629094936145,0.0013260937405441102,0.0011090244396257268,0.001478629818693034,0.0014147736574791686,0.0005802193653741577,0.0002661789594910396,0.00020148364446855304,8.967720529539408e-05,5.05079311800161e-05,0.6177634458853024
