Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_No_relativistic
8.9,0.00608101937448902,0.01912744431132183,0.010666534525447238,0.013392207157987779,0.01958172803127007,0.025081416081424467,0.02657051813282184,0.020837386860564914,0.02164742483360092,0.010550606393257105,0.01542375239393106,0.010987417474752351,0.024351937944500496,0.023205685930509968,0.02985977860504308,0.029868283946280952,0.005951824114141735,0.00914557629159072,0.007524376090686641,0.005456252539086144,0.005530405358008473,0.0018050337038582117,0.0016983302201319852,0.0018620051413663144,0.001601693597519705,0.0011710682308967916,0.00010144641586697331,1.436337634985868
8.950000000000001,0.006079905218142026,0.019090563749576333,0.010665356553751311,0.013389343655823624,0.01938581010849561,0.025014403956763676,0.026461323099017515,0.020824465039530837,0.02163169933591246,0.010541092677069586,0.015138122477617753,0.01076396640926062,0.024034457496876105,0.02287614065966563,0.02968667593029897,0.029687196991453196,0.005802721462722994,0.009065527283476519,0.007388322977111532,0.00545104233691071,0.005517863114500737,0.001790102984541094,0.001687208562519768,0.001809996016949987,0.0015957110493575442,0.0011537428380056552,9.861290688172882e-05,1.4264524389130537
9.0,0.00607878513131395,0.019053556919301055,0.0106641607735891,0.013386438591100213,0.019191081689971315,0.024946811321698136,0.026351438801159463,0.02081130125282283,0.021615687823929638,0.010532952374386546,0.014857087630877782,0.010546579162527974,0.023718469008870903,0.022548682797722697,0.029512787975454553,0.02950538474834559,0.005658703609529298,0.008983319469678933,0.007252509591053012,0.00544489820808394,0.005504063574320059,0.0017764110989315132,0.0016771004505858511,0.0017591906192335552,0.0015891956801114787,0.0011362123748643357,9.584004803441026e-05,1.4166184397109838
9.05,0.006077659119104292,0.019016424970200525,0.010662947039638654,0.013383491670344484,0.018997554901712822,0.02487864207707841,0.026240876460896536,0.020797893548917146,0.021599388254075924,0.010526065734538381,0.014580651610765164,0.010335182126615338,0.02340404027944427,0.022223377892390588,0.029338150268000456,0.029322884820075272,0.005519718029144148,0.008899042049720687,0.0071170592162778075,0.005437772213724294,0.005488989348251951,0.0017638833394552533,0.001667939746259214,0.0017096087716028758,0.0015821463714143138,0.001118501221191475,9.312925051513424e-05,1.406835777944237
9.1,0.006076527186637743,0.018979169053446848,0.010661715206811579,0.013380502601590316,0.018805241515500618,0.024809900230910488,0.026129647431205227,0.020784240008700793,0.02158279862659032,0.010520316223149518,0.01430881563558098,0.010129699594647617,0.023091237342120857,0.02190028932836988,0.02916279825731965,0.02913973466603468,0.005385706558449973,0.008812786396245924,0.006982090815221241,0.005429622269503773,0.005472627892314266,0.0017524481157704648,0.0016596632117834428,0.0016612670431764534,0.0015745641455404914,0.0011006334003007589,9.04817362770442e-05,1.3971046320613496
9.15,0.006075389339064129,0.018941790321616934,0.010660465130265386,0.013377471094410403,0.018614152949996087,0.024740589896909786,0.026017763191992813,0.020770338746151036,0.021565916986263013,0.010515590527040828,0.014041578440001815,0.009930053885787965,0.022780124450957746,0.021579478324605675,0.02898676729316599,0.02895597158012985,0.005256605760480815,0.008724645711961236,0.006847718950066115,0.00542041185612369,0.00545497121665672,0.0017420368562977816,0.0016522104130877735,0.0016141788745636574,0.0015664520122930612,0.0010826325237503103,8.789854515810112e-05,1.38742521382334
9.200000000000001,0.0060742455815583594,0.018904289928629848,0.010659196665415822,0.013374396859947846,0.018424300271949547,0.024670715293028875,0.0259052353456876,0.020756187908999905,0.02154874142314986,0.01051177855561176,0.01377893633111001,0.009736165468484815,0.022470764068635178,0.02126100393382844,0.028810092604782737,0.028771632669738808,0.005132347281536978,0.008634714703113939,0.006714053720539193,0.005410109737272316,0.0054360156042222735,0.001732583911833827,0.0016455236254286838,0.0015683547054618086,0.0015578148212674278,0.0010645217414775004,8.53805421494004e-05,1.3777977639940877
9.25,0.006073095919320379,0.018866669029684282,0.010657909667949127,0.013371279610947489,0.018235694197498455,0.02460028073995981,0.025792075612818557,0.020741785679383402,0.021531270073265534,0.010508773438823999,0.013520883245234839,0.009547953081889417,0.02216321685661901,0.02094492304430779,0.02863280928066497,0.028586754835391304,0.005012858201012741,0.008543089269244596,0.006581200717436243,0.0053986896851740615,0.005415761339124577,0.0017240264612862633,0.0016395477412474465,0.0015238021034891954,0.001548659119528698,0.0010463236971333062,8.292842462707194e-05,1.368222548283357
9.3,0.0060719403575751115,0.018828928781196155,0.010656603993834255,0.013368119061786973,0.018048345093554206,0.02452929065961193,0.025678295827586815,0.020727130274475196,0.02151350111925503,0.010506471521908372,0.013267410805516204,0.00936533385534887,0.021857541667342256,0.020631290383744515,0.02845495224896901,0.028401374751170327,0.004898061373447758,0.008449866208925518,0.006449260990914011,0.005386130213813417,0.005394212444674999,0.0017163044194863978,0.0016342301802429527,0.0014805258936988204,0.0015389930147182897,0.0010280604883404821,8.054272947906831e-05,1.3586998535334496
9.35,0.0060707789015724085,0.018791070340736335,0.010655279499335042,0.013364914928507518,0.01786226297927599,0.024457749573566015,0.025563907933431346,0.020712219947104527,0.021495432791043333,0.0105047723569166,0.013018508380104332,0.009188223425886308,0.021553795538351867,0.02032015852522557,0.028276556258570777,0.028215528845834593,0.004787875762369331,0.008355142941174353,0.00631833103261559,0.005372414319892247,0.005371376430973838,0.0017093603470903843,0.001629520801694839,0.001438528288263084,0.001528826043586528,0.0010097536316067736,7.822384016961746e-05,1.3492299841413828
9.4,0.006069611556586997,0.01875309486696849,0.010653936041022317,0.01336166692884441,0.017677457527629836,0.024385662101505678,0.0254489239785911,0.02069705298635814,0.02147706336646307,0.010503578691238979,0.012774163140910864,0.009016536053586361,0.021252033688365698,0.020011577895166287,0.028097655860773788,0.028029253284660036,0.004682216765546236,0.008259017242211694,0.0061885027707244055,0.005357529231556174,0.005347264051963127,0.0017031393625901372,0.001625371819036636,0.00139780901586277,0.0015181690459307663,0.0009914240316291206,7.597199383966632e-05,1.339813258708442
9.450000000000001,0.0060684383279184274,0.018715003519587093,0.01065257347578596,0.013358374782257227,0.01749393806703139,0.024313032959626887,0.025333356111665956,0.020681627718166003,0.021458391171859915,0.010502796453208639,0.01253436012282934,0.008850184734810805,0.020952309515184255,0.01970559678316437,0.027918285391666867,0.02784258395199765,0.0045809965313258994,0.008161586997214176,0.006059863577071703,0.005341466164904597,0.005321889071822956,0.0016975890563833483,0.0016217377166579965,0.0013583654503549127,0.0015070340439027694,0.0009730919547310726,7.378728845513124e-05,1.3304500069082779
9.5,0.006067259220891019,0.018676797459255552,0.010651191660846911,0.013355038209959752,0.01731171358307059,0.024239866959026475,0.025217216577178687,0.020665942505870616,0.021439414582675644,0.0105023347349122,0.012299082283344776,0.008689081313175296,0.020654674595400636,0.01940226135368969,0.027738478955130336,0.027655556434543756,0.004484124265774618,0.00806294996669905,0.005932496285452071,0.0053242200882793024,0.005295268040579187,0.0016926594068958421,0.001618575168894656,0.0013201927383331073,0.0014954341266344177,0.000954777006185644,7.166968996969604e-05,1.3211405665648563
9.55,0.006066074240853807,0.0186384778475445,0.010649790453769124,0.013351656934949614,0.01713079272031657,0.024166169004070523,0.02510051771114013,0.02064999575077974,0.02142013202400861,0.010502105772325864,0.012068310562454642,0.008533136588224502,0.020359178685851877,0.019101615659534527,0.02755827040648875,0.027468206005318047,0.004391506530386078,0.007963203567163162,0.005806479220331828,0.005305789494308558,0.005267420078777952,0.001688302698767098,0.0016158429611816242,0.001283283925230874,0.0014833833401174347,0.0009364981111880503,6.961903944701888e-05,1.311885280931916
9.600000000000001,0.006064883393180488,0.018600045846870236,0.01064836971247145,0.013348230682037629,0.016951183784201174,0.02409194409074351,0.024983271936619825,0.020633785892702372,0.02140054197115158,0.010502024922894922,0.011842023942825738,0.008382260421748883,0.020065869726754434,0.018803701656949022,0.027377693336807438,0.027280567608344033,0.004303047530166188,0.007862444665588138,0.005681886235165453,0.0052861761796670036,0.005238366671071114,0.0016844734430502557,0.0016135019133206399,0.0012476300796536064,0.0014708965822610041,0.0009182734992531745,6.76350600940863e-05,1.3026844961651898
9.65,0.00606368668326937,0.018561502620433316,0.010646929295239478,0.013344759177876845,0.01677289474297927,0.024017197304979105,0.024865491759324173,0.020617311410467756,0.021380642950106787,0.010502010640673555,0.011620199510113583,0.008236361841692078,0.01977479384646601,0.01850855922238683,0.027196781057829068,0.02709267584402541,0.004218649391942392,0.007760769387414317,0.005558786759565419,0.005265385032496394,0.005208131468547007,0.0016811282994104988,0.0016115148048293246,0.0012132204156574337,0.001457989503040999,0.0009001206918192944,6.571736422910207e-05,1.2935385589792947
9.700000000000001,0.006062484116543314,0.018522849332157313,0.010645469060737317,0.013341242150991292,0.016595933229764125,0.02394193382097342,0.02474718976318423,0.02060057082242736,0.02136043353807806,0.010501984449140479,0.011402812513373493,0.008095349143603676,0.019485995367815957,0.01821622617078672,0.027015566587545913,0.02690456495521141,0.00413821243278341,0.007658272937578605,0.005437245854601262,0.005243423827418362,0.005176740099632071,0.001678226000325969,0.0016098463023373458,0.001180042412724154,0.001444678409646041,0.0008820564928445777,6.386546019935044e-05,1.2844478144813913
9.75,0.006061275698449681,0.01848408714662774,0.010643988868019302,0.013337679331804424,0.01642030654463627,0.023866158899481703,0.02462837860595529,0.020583562686939626,0.021339912363940023,0.010501870911804673,0.011189836425494825,0.007959129989597625,0.019199516815946418,0.01792673827531654,0.02683408263640275,0.02671626881394347,0.004061635418450629,0.007555049434205767,0.005317324275533814,0.005220303028057726,0.00514421998938149,0.0016757272772468447,0.0016084628890220569,0.0011480819332102335,0.0014309801765183608,0.0008640969821898096,6.20787592382251e-05,1.2754126041738238
9.8,0.00606006143446028,0.018445217229031145,0.010642488576541658,0.013334070452667263,0.016246021656823872,0.023789877886099205,0.024509071014830124,0.020566285602837384,0.02131907810868424,0.01050159760071388,0.010981243003591962,0.007827611504781671,0.018915398927606075,0.01764012928850628,0.026652361594124416,0.026527820908874664,0.003988815811835219,0.007451191754538311,0.005199078541320272,0.005196035596983339,0.005110600186970411,0.0016735947886905966,0.0016073327960496686,0.0011173233370748265,0.001416912160180973,0.0008462575115911273,6.0356582192225e-05,1.2664332641178866
9.850000000000001,0.0060588413300713085,0.018406240745094376,0.010640968046174091,0.01333041524788623,0.016073085206953143,0.02371309620952721,0.024389279782068035,0.02054873820987782,0.021297929505842254,0.01050109506297697,0.010777002349288415,0.007700700371128619,0.018633680661838976,0.017356430964698393,0.026470435517161817,0.02633925433335313,0.003919650011365832,0.007346791392687659,0.0050825610102555865,0.00517063681296316,0.005075911201191876,0.0016717930502702497,0.0016064259359842704,0.0010877495937171554,0.0014024921187367736,0.0008285527030379459,5.8698165968806474e-05,1.2575101232510355
9.9,0.0060576153908033035,0.018367158861024042,0.010639427137211319,0.013326713453750675,0.015901503509366807,0.023635819379825004,0.02426901776064153,0.0205309191891749,0.021276465341885518,0.010500296785409612,0.010577082968832344,0.007578302918764901,0.0183543992120106,0.017075673083743907,0.026288336116749134,0.026150601774159798,0.0038540335794000433,0.0072419383287877104,0.004967819961144545,0.005144124095420868,0.005040184843763016,0.0016702883666123338,0.0016057138381149407,0.0010593423907772708,0.001387738135919684,0.000810996449380112,5.7102669602836445e-05,1.2486435018497937
9.950000000000001,0.006056383622201083,0.018327972743446136,0.010637865710384537,0.013322964808560083,0.015731282554509004,0.02355805298664864,0.024148297859902555,0.020512827263614156,0.021254684456602172,0.010499139157410827,0.01038145183298442,0.007460325214656888,0.018077590019113986,0.016797883475874152,0.02610609474756475,0.025961895500890418,0.003791861460639144,0.007136720909131935,0.004854899679427812,0.005116516835973055,0.0050034540802373646,0.0016690487651349554,0.001605169585672668,0.0010320822397765273,0.0013726685495732624,0.0007936019169939599,5.55691799344275e-05,1.2398337101312351
10.0,0.006055146029833689,0.01828868355934586,0.010636283626872824,0.01331916905265098,0.015562428011374904,0.023479802697477428,0.024027133041270243,0.020494461198249773,0.021232585743450657,0.010497561432176205,0.01019007443662132,0.00734667314867993,0.017803286786299048,0.01652308804767903,0.025923742396987838,0.025773167355971453,0.003733028190630167,0.007031225736876162,0.004743840547713342,0.005087836236918613,0.004965752888318296,0.001668043931674214,0.0016047677549055161,0.0010059485784949384,0.0013573018844285063,0.0007763815503419204,5.4096717014019256e-05,1.2310810469864635
10.05,0.006053902619294337,0.018249292476007643,0.010634680748314477,0.01331532592842351,0.015394945230023148,0.02340107425582888,0.023905536313941836,0.020475819800683883,0.02121016814989019,0.01049550568635159,0.010002914858000245,0.007237252517059426,0.01753152149456845,0.016251310809123582,0.025741309674941867,0.02558444874529869,0.0036774280944412963,0.006925537572891211,0.0046346791401920846,0.005058105156545434,0.004927116123366363,0.0016672451479181893,0.00160448435598527,0.0009809198700019629,0.0013416567890500376,0.0007593470782678867,5.26842394285534e-05,1.2223857988397095
10.100000000000001,0.006052653396200356,0.01820980066095535,0.010633056936818276,0.013311435180367698,0.015228839244149521,0.02332187347946305,0.023783520730628692,0.020456901921428055,0.021187430677688114,0.010492916778229005,0.009819935817632556,0.007131969103177636,0.017262324419584297,0.015982573901536276,0.025558826804316166,0.02539577062948744,0.003624955475617412,0.006819739246352776,0.004527448320444127,0.005027347961113872,0.004887579390891966,0.0016666252306175768,0.001604296775717213,0.0009569736982753275,0.0013257519768183799,0.0007425095218809669,5.1330649665407325e-05,1.2137482386267944
10.15,0.006051398366193135,0.018170209281892703,0.010631412054974691,0.013307496555089397,0.01506411477371999,0.023242206258577033,0.023661099383319048,0.0204377064542469,0.021164372383204167,0.010489742304584548,0.009641098736716576,0.007030728755743804,0.016995724149530152,0.015716897626503256,0.025376323611955978,0.025207163515722438,0.003575504795541064,0.006713911574659754,0.004422177342167577,0.0049955903833714755,0.004847178925823871,0.0016661584725578592,0.0016041837220273558,0.0009340868603590537,0.00130960617081513,0.0007258792038904698,5.003479951712364e-05,1.205168624886806
10.200000000000001,0.006050137534938066,0.018130519506643888,0.010629745965867014,0.013303509801335895,0.014900776227661387,0.023162078553990467,0.02353828539906922,0.02041823233648379,0.021140992377651716,0.01048593255625584,0.009466363795082174,0.0069334374643291695,0.01673174760397377,0.015454300475604374,0.025193829520211253,0.025018657450195474,0.0035289708433412256,0.0066081332922770745,0.004318891952388331,0.004962859387449341,0.004805951478343903,0.001665820585257146,0.0016041251701913335,0.0009122354550271653,0.0012932380524771584,0.0007094657592620802,4.8795495404313786e-05,1.1966472009606026
10.25,0.006048870908124487,0.0180907325030944,0.010628058533082421,0.013299474670021221,0.014738827706608055,0.023081496395322896,0.02341509193582495,0.020398478549368666,0.021117289827336027,0.010481440472554403,0.009295689988601951,0.0068400014322721235,0.016470420053676667,0.015194799160928264,0.02501137353903407,0.024830282011118518,0.0034852488965074814,0.0065024809881046135,0.0042176144967338665,0.004929183039986954,0.004763934206078436,0.0016655886433583884,0.0016041023107535842,0.0008913949679335779,0.0012766662138852798,0.0006932781470691928,4.7611503433835806e-05,1.188184194289709
10.3,0.0060475984914656255,0.01805084943913208,0.010626349620722961,0.013295390914251097,0.014578273005702583,0.023000465879163733,0.023291532178274416,0.020378444118307915,0.021093263953869647,0.010476221594606148,0.009129035186025966,0.006750327146962178,0.016211765141297203,0.014938408646304715,0.024828984258614104,0.024642066302299592,0.0034442348723810476,0.00639702905097979,0.004118364026378355,0.004894590387329469,0.004721164572438064,0.0016654410306947717,0.0016040974990853467,0.0008715403532415312,0.001259909113552222,0.000677324663417258,4.64815540869428e-05,1.1797798158096002
10.350000000000001,0.006046320290698544,0.01801087148258837,0.010624619093416485,0.01329125828934758,0.014419115617449041,0.022918993167235703,0.023167619333734544,0.020358128113156335,0.021068914034365,0.010470234017710854,0.008966356185199446,0.006664321447514945,0.015955804902935022,0.01468514217919465,0.024646689842541567,0.02445403894726881,0.003405825470706399,0.0062918496229284,0.004021156406290116,0.004859111338639182,0.004677680250898126,0.0016653573879922387,0.0016040942065363283,0.0008526461117378194,0.0012429850355745481,0.0006616129553253325,4.540434653945608e-05,1.171434259431733
10.4,0.006045036311584082,0.017970799801179816,0.010622866816327486,0.013287076552873367,0.01426135873461684,0.022837084484552506,0.023043366628072093,0.02033752964847121,0.021044239401604294,0.010463438342809238,0.008807608768624828,0.006581891589853313,0.015702559790465278,0.014435011323178919,0.024464518021486525,0.024266228083941414,0.0033699183074380945,0.006187012559785309,0.0039260044244350594,0.004822776554761179,0.004633519035014334,0.0016653185621750962,0.0016040769731496844,0.0008346863654479401,0.0012259120520136824,0.0006461500354571559,4.4378552737571765e-05,1.163147701609273
10.450000000000001,0.006043746559906795,0.017930635562449757,0.010621092655167882,0.013282845464655756,0.014105005253193553,0.02275474611757149,0.022918787301660967,0.02031664788374848,0.021019239444186853,0.010455797627143862,0.008652747758331839,0.00650294530921314,0.015452048694612098,0.014188025990988973,0.0242824960873834,0.024078661359804753,0.0033364120400070306,0.006082585398814504,0.003832917901611875,0.004785617342681962,0.004588718753969842,0.001665306557247386,0.0016040313619067464,0.0008176349287783198,0.001208707988372522,0.0006309422976011458,4.340282139119877e-05,1.1549203009817497
10.5,0.006042451041474905,0.017890379933710284,0.010619296476207709,0.013278564786810292,0.013950057775385015,0.022671984412342194,0.022793894605377254,0.020295482023641103,0.020993913606654042,0.010447277334197782,0.00850172707002144,0.00642739088009461,0.015204288968711897,0.013944194478024046,0.024100650888109386,0.023891365927616006,0.003305206484258665,0.005978633332966141,0.0037419038016160327,0.00474766555541916,0.004543317193452432,0.0016653044867159187,0.0016039439144687592,0.0008014653762209125,0.001191390392036033,0.0006159955328026751,4.247578195498746e-05,1.1467521980938575
10.55,0.006041149762120235,0.017850034081984406,0.010617478146285754,0.013274234283764055,0.01379651861266085,0.0225888057726514,0.022668701796633266,0.020274031318159594,0.020968261389591868,0.010437845282992454,0.008354499766451398,0.006355137173682989,0.014959296453117705,0.013703523496300654,0.02391900882264505,0.023704368441597054,0.0032762027232828526,0.0058752191914166,0.0036529663414500034,0.004708953497180084,0.004497352021663143,0.0016652965275234459,0.0016038021083747563,0.0007861511066637212,0.0011739765035463088,0.0006013149460540194,4.1596048562732916e-05,1.1386435151835237
10.600000000000001,0.006039842727698155,0.01780959917394847,0.010615637532820101,0.013269853722278624,0.013644389788843884,0.022505216658165586,0.02254322213545203,0.02025229506285484,0.020942282349711464,0.01042747159682404,0.008211018110033552,0.006286093712765181,0.014717085500197243,0.01346601820878233,0.02373759583670562,0.023517695054113313,0.003249303208361036,0.005772403426046552,0.003566107101317039,0.004669513833627064,0.004450860720260661,0.001665267875462153,0.001603594315666225,0.0007716654043582352,0.0011564832305845647,0.000586905173450654,4.0762223794305604e-05,1.1305943560344973
10.65,0.006038529944087526,0.01776907637587481,0.010613774503818611,0.013265422871472695,0.013493673043241594,0.022421223582571426,0.022417468880583418,0.02023027259898324,0.02091597609990762,0.010416128651514832,0.008071233614614627,0.006220170724170698,0.014477668999878065,0.013231682264038595,0.023556437418830997,0.02333137141282279,0.0032244118522614467,0.005670244103520929,0.003481325134154627,0.004629379507087972,0.004403880520048944,0.001665204702033898,0.0016033097629197248,0.0007579814966013145,0.001138927124534238,0.0005727702997288225,3.9972902169475514e-05,1.1226048058889602
10.700000000000001,0.006037211417190636,0.017728466853574647,0.010611888927889309,0.013260941502844356,0.013344369833817957,0.022336833111715162,0.022291455285663217,0.020207963313654233,0.02088934230929548,0.010403791023254108,0.007935097096414557,0.006157279188767988,0.01424105840569446,0.013000517831184064,0.02337555859692267,0.023145422658281924,0.0032014341151170187,0.005568796902644028,0.0033986170744820456,0.004588583656551137,0.004356448341218999,0.0016650941127242624,0.001602938492674916,0.0007450726081948502,0.0011213243595010614,0.0005589138761072858,3.922667335651478e-05,1.1146749314161262
10.75,0.006035887152933148,0.017687771772341255,0.010609980674250709,0.01325640939029302,0.013196481340404081,0.022252051861741548,0.02216519459541637,0.020185366639960352,0.0208623807032257,0.010390435436100366,0.0078025587240982495,0.006097330889049073,0.014007263761291916,0.012772525635050175,0.023194983935215636,0.022959873421994684,0.0031802770831238013,0.005468115116672462,0.003317977246353901,0.0045471595422850765,0.0043086007379593535,0.0016649241066536342,0.0016024713262337625,0.0007329120127515862,0.0011036907136679807,0.0005453389383628806,3.852212513289709e-05,1.1068047807329413
10.8,0.006034557157264038,0.017646992296893343,0.01060804961274205,0.013251826310141017,0.01305000846794579,0.02216688649723306,0.022038700041905442,0.02016248205708979,0.020835091063278154,0.010376040709214397,0.007673568067958415,0.006040238454337338,0.013776293727345788,0.012547704991543358,0.02301473753167318,0.022774747824891254,0.0031608495402998464,0.005368249660278074,0.003239397770228112,0.004505140474924788,0.004260373847253479,0.0016646835375702922,0.001601899827786163,0.0007214730809198816,0.0010860415528653456,0.000532048025073613,3.7857846150551305e-05,1.0989943834730431
10.850000000000001,0.006033221436155536,0.01760612959131874,0.010606095613833456,0.013247192041154827,0.012904951849786671,0.02208134372935016,0.021911984840825544,0.020139309090421716,0.020807473227234488,0.010360587703890338,0.007548074148189222,0.005985915403655172,0.013548155608852412,0.012326053843145486,0.02283484301579262,0.02259006947622298,0.0031430620335460347,0.005269249080862802,0.0031628686685729527,0.004462559748868124,0.004211803341686441,0.0016643620761559858,0.0016012162698231993,0.0007107293256040672,0.0010683918162400236,0.0005190431959660073,3.723242852048418e-05,1.0912437509003219
10.9,0.006031879995603069,0.0175651848190183,0.010604118548636014,0.01324250636456599,0.0127613118509848,0.021995430313973236,0.021785062187846704,0.02011584731160435,0.020779527089029696,0.010344059270449393,0.007426025482232048,0.005934276186289702,0.013322855382751603,0.012107568794513636,0.02265532354680987,0.02240586147285993,0.003126826931250938,0.005171159573936981,0.003088377970052844,0.004419450579827617,0.004162924386087,0.001663950173608583,0.0016004135997972342,0.000700654444260348,0.001050756003910576,0.0005063260503077991,3.664447020349073e-05,1.083552876063455
10.950000000000001,0.006030532841625201,0.01752415914265009,0.010602118288911774,0.013237769064091635,0.01261908857166156,0.02190915304984696,0.02165794525500471,0.02009209633861595,0.020751252598682938,0.010326440195058559,0.007307370131176555,0.005885236220096413,0.013100397725840946,0.011892245148138015,0.022476201812290836,0.02222214639897778,0.0031120584756818446,0.0050740250022824574,0.0030159118121472197,0.0043758460463852785,0.004113771597835573,0.0016634390264707252,0.0015994854080001837,0.0006912223583510657,0.0010331481664991337,0.0004938977452936154,3.609257723240808e-05,1.0759217339881906
11.0,0.006029179980263571,0.017483053724073862,0.010600094707083658,0.013232979925954687,0.012478281850380966,0.021822518776727758,0.02153064718714148,0.02006805583580888,0.020722649762207897,0.01030771714653432,0.007192055745201985,0.0058387119275818515,0.012880786042943453,0.01168007694001852,0.0222975000270977,0.02203894632612073,0.0030986728294034446,0.004977886918631611,0.0029454545420706437,0.004331779035400241,0.004064379010672702,0.0016628205426790763,0.0015984258966054992,0.0006824072500424868,0.0010155818964337716,0.0004817590143780272,3.5575365822049815e-05,1.0683502819041815
11.05,0.006027821417582839,0.01744186972429575,0.0105980476762453,0.01322813873890371,0.012338891267557764,0.021735534373534978,0.02140318109839576,0.020043725513936787,0.02069371864150285,0.010287878623188935,0.007080029608045092,0.005794620769807757,0.012664022495291053,0.0114710569753217,0.022119239932717975,0.021856282813627146,0.003086588115964412,0.004882784591602993,0.0028769888158754115,0.004287282191121501,0.004014780041846882,0.0016620873087960122,0.0015972298498211043,0.0006741835962331567,0.0009980703209179738,0.00046991018551476596,3.5091464438274385e-05,1.0608384595033005
11.100000000000001,0.006026457159670622,0.017400608303413292,0.010595977070170787,0.013223245294232393,0.012200916148892866,0.02164820675650656,0.02127556006874521,0.020019105130165183,0.02066445935422077,0.010266914899774595,0.006971238680482987,0.00575288127816021,0.01245010802908804,0.011265176863981832,0.021941442796944627,0.02167417690940494,0.003075724455090408,0.004788755034644133,0.0028104956956305294,0.004242387867860797,0.003965007462445025,0.0016612325583903057,0.001595892605124943,0.000666526200001285,0.0009806260964665516,0.0004583511992625583,3.46395158598983e-05,1.0533861892266623
11.15,0.006025087212637435,0.017359270620560703,0.010593882763324331,0.013218299385798701,0.012064355568834388,0.021560542877359694,0.021147797140600572,0.019994194488065446,0.020634872073619692,0.01024481797457846,0.006865629642820479,0.00571341308402829,0.012239042404219297,0.011062427056210987,0.021764129413895283,0.021492649151043642,0.003066003992619732,0.004695833037741467,0.0027459547445826595,0.0041971280860832955,0.003915093370753115,0.0016602501415432542,0.0015944100255593713,0.0006594102195605676,0.0009632614049103086,0.00044708162671893044,3.421817918763433e-05,1.0459933765776175
11.200000000000001,0.006023711582616631,0.01731785783385443,0.010591764630869843,0.01321330081004365,0.011929208354062783,0.021472549721457224,0.021019905315452805,0.019968993437592467,0.020604957028393617,0.010221581516719262,0.006763148936373172,0.005676136946437697,0.012030824223069642,0.010862796877884738,0.021587320104358827,0.021311719567250333,0.0030573509254151732,0.0046040512016669935,0.002683344120215948,0.004151534491776727,0.003865069168499023,0.0016591344954425774,0.001592778473083854,0.0006528111948144111,0.0009459879507751917,0.00043610068724589537,3.3826131719166266e-05,1.0386599104581742
11.25,0.006022330275764343,0.017276371100339,0.01058962254868043,0.013208249366009742,0.011795473086998564,0.02138423430598038,0.02089189755057397,0.019943501875046125,0.02057471450248426,0.010197200813693977,0.006663742803939033,0.005640974777685554,0.011825450959421769,0.010666274565771641,0.02141103471645783,0.02113140767959687,0.003049691521482482,0.0045134399745406,0.0026226406651382516,0.004105638318962596,0.003814965539833872,0.0016578806160329445,0.0015909947829290966,0.0006467050715987257,0.0009288169599454755,0.0004254072659558293,3.3462070608530544e-05,1.0313856635260095
11.3,0.006020943298259419,0.017234811575933158,0.010587456393347803,0.013203144855359042,0.011663148109330954,0.021295603678108413,0.020763786755772506,0.019917719743016697,0.02054414483487388,0.010171672719220776,0.006567357329252424,0.005607849667023251,0.011622918987401209,0.01047284730257588,0.021235292626615106,0.020951732504565706,0.0030429541355224033,0.004424027690496208,0.0025638199957312255,0.004059470355216083,0.0037648124329126573,0.0016564840307051218,0.0015890562389086545,0.0006410682237033339,0.0009117591795244104,0.00041499993093011906,3.31247142750564e-05,1.0241704925696402
11.350000000000001,0.006019550656303364,0.017193180415376284,0.010585266042191597,0.013197987082390892,0.011532231525566084,0.021206664913205837,0.02063558579020365,0.01989164703031446,0.020513248419359555,0.010144995601422348,0.006473938475416175,0.005576685902434846,0.011423223610438276,0.010282501251764305,0.0210601127408132,0.02077271255588217,0.0030370692201394075,0.0043358406102491425,0.0025068565885112996,0.004013060910064522,0.0037146390439393028,0.0016549407719873778,0.0015869605496778288,0.0006358774727617121,0.0008948248788094523,0.00040487695014548993,3.281280358975482e-05,1.0170142388997385
11.4,0.006018152356120281,0.017151478772175117,0.010583051373268607,0.013192775854059275,0.011402721206593108,0.021117425113017747,0.020507307459235614,0.01986528377188361,0.020482025704309157,0.010117169291391483,0.006383432122308365,0.005547408990558936,0.011226359090217772,0.010095221592150158,0.020885513496135343,0.020594365847120853,0.0030319693329261205,0.004248902963370958,0.0024517238641573423,0.003966439786137394,0.003664473803545607,0.0016532473522077136,0.0015847058258953192,0.0006311101060981862,0.0008780238513023705,0.00039503630808348887,3.2525102888167425e-05,1.0099167287544721
