Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Eu_relativistic
29.150000000000002,0.0073180078566073056,0.0011014900558768595,0.005047118723426201,0.004390502925813063,0.00031073595536825784,0.0013593329164888865,0.0012788796546456844,0.00050658070737564,0.0004554659033835187,8.819424428403562e-05,0.00031741144415609946,0.000301799950991542,0.00012471503890698472,0.00011192741442264178,1.9720804077581223e-06,1.7846230669230457e-06,1.5362237134368595e-05,4.311775636651218e-05,3.9492152227376836e-05,1.0305582689508232e-06,0.061189462228146564
29.200000000000003,0.007306001834824537,0.0011006127174390922,0.005022586325093251,0.004366682394135448,0.00030861370144693115,0.0013539910422350077,0.0012728263837771515,0.000501454354701817,0.000450743656195977,8.739561067915842e-05,0.0003162854341656177,0.0003004581612143862,0.0001234505470275727,0.00011076361486334733,1.9430107502006995e-06,1.7580242952858106e-06,1.5215704018868369e-05,4.2968567499144105e-05,3.9319093352357055e-05,1.0204730926075111e-06,0.060908606272975806
29.25,0.007294002951024795,0.0010997644669946676,0.0049981619758902715,0.004342981720187687,0.0003065328770389662,0.0013486546490717002,0.0012667889542921495,0.0004963829847409476,0.0004460731649031688,8.661169400460613e-05,0.0003151585763982742,0.00029911832429533534,0.00012219953489968704,0.00010961251637132593,1.914406884879006e-06,1.7318571795742054e-06,1.5071843032549209e-05,4.28192013087159e-05,3.914624167283566e-05,1.010592706424399e-06,0.06062938108143233
29.3,0.007282011265116485,0.0010989446582999822,0.004973845380948496,0.00431940046554511,0.0003044928530102959,0.0013433239708623976,0.0012607675319070853,0.0004913659831212452,0.00044145383910644,8.584227919565829e-05,0.0003140309495575164,0.0002977805048162052,0.0001209618551215459,0.00010847397663969842,1.8862592464629128e-06,1.7061124969918098e-06,1.4930615388938427e-05,4.266966883696606e-05,3.897360562410432e-05,1.0009381464965245e-06,0.06035177550572025
29.35,0.007270026836705718,0.0010981526536789352,0.0049496362438037796,0.004295938191079137,0.0003024930073668196,0.0013379992378995923,0.0012547622784934607,0.000486402742476043,0.00043688509528501743,8.508715354658405e-05,0.0003129026314078745,0.0002964447662043799,0.00011973736188618696,0.0001073478549470661,1.8585577032189113e-06,1.6807803593076623e-06,1.4791982733003923e-05,4.2519980917051955e-05,3.880119327525999e-05,9.915183446633526e-07,0.060075778454437026
29.400000000000002,0.007258049725096534,0.0010973878239430215,0.004925534266434535,0.004272594456995992,0.00030053272520490015,0.0013326806769288688,0.0012487733521209733,0.0004814926623647673,0.0004323663567164508,8.434610669695209e-05,0.0003117736987762371,0.0002951111707427384,0.00011852591096568091,0.00010623401214109272,1.8312921504907299e-06,1.6558508852570386e-06,1.465590713830859e-05,4.2370148267050224e-05,3.862901255374427e-05,9.823278303478443e-07,0.05980137889254255
29.450000000000003,0.007246079989291128,0.0010966495483118114,0.004901539149299297,0.004249368822874922,0.0002986113986615474,0.001327368511173256,0.0012428009071005133,0.00047663514919474585,0.00042789705339792356,8.361893061772477e-05,0.00031064422755339193,0.00029377977957965683,0.00011732735969544969,0.00010513231062220981,1.8044531172392922e-06,1.6313148816750504e-06,1.4522351101755177e-05,4.222018158338535e-05,3.8457071473053964e-05,9.733479736684815e-07,0.05952856584851322
29.5,0.0072341176879900885,0.001095937214333822,0.0048776505913739054,0.004226260847705915,0.0002967284268643085,0.0013220629603578797,0.001236845094027042,0.0004718296161438397,0.0004234766219684235,8.290541959714671e-05,0.00030951429269582167,0.00029245065273907805,0.0001161415669586893,0.00010404261432744467,1.7780322426302654e-06,1.607164377537077e-06,1.4391277536547526e-05,4.2070091611314585e-05,3.8285378308520344e-05,9.645512116020795e-07,0.05925732842628574
29.55,0.007222162879592635,0.0010952502178077834,0.004853868290188296,0.004203270089926919,0.0002948832158808853,0.001316764240734896,0.0012309060598223438,0.0004670754830838919,0.0004191045056317639,8.22053702264379e-05,0.0003083839682277461,0.00029112384913064303,0.00011496839317089699,0.00010296478871437067,1.752022513428411e-06,1.5833928921943587e-06,1.4262649764438206e-05,4.19198891744814e-05,3.811394167734139e-05,9.55907139883908e-07,0.05898765581877268
29.6,0.007210215622196871,0.0010945879627043053,0.004830191941862929,0.004180396107460583,0.0002930751786685016,0.0013114725651086965,0.0012249839477776428,0.0004623721765049903,0.00041478015408045224,8.151858138530206e-05,0.0003072533272434023,0.0002897994265598794,0.00011380770026450462,0.00010189870074518138,1.7264182098118224e-06,1.559995374644382e-06,1.4136431508530532e-05,4.1769585154898995e-05,3.794277050108126e-05,9.473890388060512e-07,0.05871953731960653
29.650000000000002,0.007198275973600037,0.0010939498610879458,0.004806621241144826,0.004157638457750499,0.00029130373502303704,0.0013061881428613619,0.0012190788975960723,0.0004577191294405313,0.0004105030234203922,8.084485422725883e-05,0.0003061224419095533,0.000288477441738439,0.00011265935167361729,0.00010084421887088757,1.701214577711767e-06,1.5369678326477048e-06,1.401258688780093e-05,4.161919042639037e-05,3.777187385651094e-05,9.389793453797322e-07,0.058452962330296454
29.700000000000003,0.00718634399129877,0.0010933353330396872,0.004783155881443239,0.004134996697796961,0.00028956831152794903,0.0013009111799783522,0.0012131910454349919,0.0004531157813930821,0.00040627257609641607,8.018399216481029e-05,0.00030499138346821726,0.00028715795029438123,0.00011152321231885915,9.980121301563884e-05,1.676407311998353e-06,1.5143067522751961e-06,1.3891080414124669e-05,4.1468715755760064e-05,3.760126074744784e-05,9.30672881039659e-07,0.058187920361183386
29.75,0.007174419732489373,0.0010927438065798218,0.004759795554864941,0.004112470384192251,0.00028786834150300105,0.001295641879074421,0.0012073205239481412,0.00044856157826103367,0.0004020882808186386,7.953580085445037e-05,0.00030386022223960864,0.00028584100678249617,0.00011039914859232652,9.876955456116995e-05,1.6519919760056894e-06,1.4920084514423697e-06,1.3771876992009426e-05,4.1318171694119466e-05,3.743093984977601e-05,9.224772011769304e-07,0.057924401026076267
29.8,0.0071625032540680875,0.0010921747175912525,0.004736539952249146,0.004090059073155436,0.000286203264952815,0.001290380439419733,0.0012014674623276218,0.0004440559722660352,0.0003979496124896228,7.890008818152636e-05,0.0003027290276252832,0.0002845266646946621,0.00010928702834264866,9.774911633137188e-05,1.6279634903862197e-06,1.4700685106276182e-06,1.3654941920601134e-05,4.1167568483832444e-05,3.726091928935505e-05,9.144100409240697e-07,0.05766239403174835
29.85,0.0071505946126313715,0.0010916275097432096,0.004713388763202063,0.004067762320566708,0.0002845725285152672,0.0012851270569661803,0.0011956319863457051,0.0004395984218812088,0.00039385605213235463,7.827666424496138e-05,0.00030159786811147926,0.0002832149764702347,0.00010818672086015752,9.67397725769886e-05,1.6043158052358778e-06,1.4484814042454958e-06,1.3540240896974603e-05,4.101691600365943e-05,3.7091206506121144e-05,9.064944389692466e-07,0.05740188916452053
29.900000000000002,0.00713869386447619,0.0010911016344153878,0.004690341676131072,0.0040455796820012425,0.00028297558540974307,0.0012798819243738729,0.0011898142183964496,0.00043518839176013023,0.00038980708681901334,7.76653413418458e-05,0.00030046681127264633,0.0002819059935064608,0.00010709809686216527,9.574139896043799e-05,1.5810418278814957e-06,1.4272404179939477e-06,1.3427740019387035e-05,4.086622376641166e-05,3.6921808238699805e-05,8.987527213786541e-07,0.057142876276978456
29.950000000000003,0.0071268010656003015,0.0010905965506225065,0.004667398378278539,0.004023510712762596,0.00028141189538526915,0.001274645231037799,0.001184014277537128,0.00043082535266657473,0.0003858022096005341,7.706593395190625e-05,0.0002993359237751543,0.0002805997661689146,0.00010602102847835072,9.47538725407574e-05,1.5581336168216594e-06,1.4063378662587467e-06,1.3317405789137503e-05,4.0715500971618714e-05,3.675273063661077e-05,8.912008789395309e-07,0.05688534527799797
