Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_total_Fl_relativistic
27.900000000000002,0.004357933730030869,0.006206684726892868,0.007393729612519724,0.008724865945706026,0.003026248520983914,0.003207283884755305,0.001759572421079594,0.007261519635025711,0.006731557878354162,0.0009106156029022251,0.002083322767583917,0.001048375305659722,0.001804705776334681,0.0018418088864527308,0.001322284265533329,0.0011915802746453308,0.0003236575644977437,0.0007337582763942775,0.0003961571695347438,0.0004307363244581436,0.00044735846827212845,0.00032265092840625287,0.00028878756884477444,8.691439884619677e-05,0.00017358824448247525,8.499746525996529e-05,5.374489921143495e-05,5.113104606829909e-05,1.1165706979389311e-05,1.183609497628801e-05,0.21945586961921273
27.950000000000003,0.0043562518441233955,0.006183929337857364,0.007387952756427131,0.008711230121099943,0.003025542192344885,0.0031830050729227486,0.001750143323688011,0.007230220245953389,0.006699404620722526,0.000908284425127422,0.002070519242873911,0.0010381863546088876,0.001802045946878178,0.0018377342510295666,0.00130951918242534,0.0011797402115728331,0.0003215965573407537,0.0007300370972323786,0.0003922230957264625,0.00043049729586071723,0.0004467910246523051,0.00031966538334294415,0.0002860239360073204,8.624254992338024e-05,0.00017277293203529052,8.415534800345357e-05,5.372430870009018e-05,5.1076434543312124e-05,1.1076268187340754e-05,1.1781503400655812e-05,0.21857894628260702
28.0,0.004354567960628084,0.006161228019356118,0.007382163065780852,0.008697582202817872,0.0030248040799210466,0.0031589086773704737,0.0017408630591474233,0.007199012192460653,0.006667363782295643,0.0009060270602769614,0.0020577424659610623,0.0010281040334072999,0.0017993515509896708,0.001833628167979698,0.0012968791413691765,0.0011680195394598693,0.00031958452850549326,0.0007263093119989388,0.0003883240886484292,0.000430249551602416,0.00044621296564087133,0.0003167068048611868,0.00028328625434019474,8.558564650160158e-05,0.00017195484521957284,8.332035282051427e-05,5.370271252274335e-05,5.102057736398286e-05,1.098878455827586e-05,1.1726761581640087e-05,0.21770653638045218
28.05,0.004352882084144107,0.006138580844621893,0.007376360587197077,0.008683922366344066,0.0030240337122787557,0.003134993921183502,0.0017317299756717012,0.007167895691222125,0.006635435451924585,0.0009038419684049827,0.002044993251181925,0.001018127815200588,0.001796622844366745,0.0018294910708197168,0.0012843629369068935,0.0011564170694291632,0.00031762069538461226,0.0007225753706689508,0.0003844600992791242,0.000429993039291535,0.0004456243419852964,0.0003137749752526536,0.0002805743017488685,8.494346628100799e-05,0.00017113409939701937,8.249247925877699e-05,5.3680098267672056e-05,5.096347645490851e-05,1.0903224523480874e-05,1.1671843297677366e-05,0.21683861226222792
28.1,0.004351194219272227,0.006115987885361395,0.007370545367476588,0.008670250786982851,0.0030232306318069813,0.0031112600241522555,0.0017227424314613326,0.0071368709526701,0.006603619711926045,0.000901727626228036,0.0020322723991618107,0.0010082571654108578,0.0017938600878633197,0.0018253233942646318,0.0012719693743770781,0.001144931623722155,0.0003157042810703956,0.0007188357189125433,0.00038063107298530864,0.0004297277110975361,0.00044502520716736783,0.0003108696779191539,0.00027788785747875146,8.431578826726061e-05,0.00017031080910248197,8.167172549243068e-05,5.365645446932757e-05,5.090513528753542e-05,1.0819560337721756e-05,1.1616715818525936e-05,0.21597514646292681
28.150000000000002,0.004349504370614767,0.0060934492117615075,0.007364717453602807,0.008656567639852375,0.0030223943945571906,0.003087706202876625,0.0017138987947436168,0.007105938181042759,0.006571916638147373,0.0008996825271234758,0.002019580696868535,0.0009984915419935778,0.0017910635472899853,0.001821125574076678,0.0012596972698388235,0.0011335620356137225,0.0003138345144372166,0.0007150907980388992,0.00037683694965196093,0.00042945352363840986,0.0004444156173089439,0.00030799069738347124,0.0002752267021215288,8.370239280556267e-05,0.00016948508802048045,8.085808835169024e-05,5.363177060118709e-05,5.084555889087157e-05,1.0737767868577714e-05,1.1561351186289901e-05,0.21511611172394504
28.200000000000003,0.004347812542775585,0.006070964892495555,0.007358876892739832,0.0086428730998784,0.003021524570083834,0.0030643316708690717,0.0017051974438107905,0.0070750975744324745,0.0065403263000315,0.0008977051811235115,0.002006918917668906,0.0009888303956907447,0.0017882334932183734,0.0018168980469179731,0.0012475454499957452,0.001122307149327108,0.00031201063021996214,0.0007113410449434631,0.00037307766381080177,0.00042917043786993317,0.0004437956310796584,0.0003051378192996482,0.0002725906176210265,8.310306161328784e-05,0.0001686570489627815,8.005156335202689e-05,5.360603699831582e-05,5.078475353180985e-05,1.0657825426988528e-05,1.150573615768275e-05,0.21426148100713152
28.25,0.004346118740360052,0.006048534994729588,0.0073530237322304865,0.008629167341788153,0.003020620741285449,0.0030411356386567502,0.001696636767056114,0.0070443493248341805,0.006508848760681724,0.0008957941149050211,0.001994287821387867,0.000979273170280334,0.0017853702007895006,0.0018126412502069563,0.0012355127521200527,0.0011111658199490543,0.0003102318690885144,0.0007075868920583573,0.0003693531447673951,0.000428878418976801,0.0004431653096065492,0.0003023108304627321,0.00026997938727861683,8.251757781123572e-05,0.0001678268038470135,7.925214472317373e-05,5.357924472272487e-05,5.0722726140035904e-05,1.0579711969598657e-05,1.1449878094113963e-05,0.21341122749773125
28.3,0.004344422967975022,0.006026159584128685,0.00734715801959436,0.008615450540104217,0.003019682504246396,0.0030181173138826515,0.0016882151630079436,0.0070136936181937936,0.006477484076926357,0.0008939478717752389,0.001981688154370196,0.0009698193028220505,0.001782473949526027,0.0018083556219785366,0.001223598023976686,0.0011001369133451608,0.00030849747771837313,0.0007038287673059226,0.0003656633167268122,0.0004285774362656137,0.00044252471638558217,0.000299509518817998,0.0002673927957581738,8.194572595354111e-05,0.00016699446367628756,7.845982543789036e-05,5.35513854020582e-05,5.065948362673581e-05,1.0503405172207323e-05,1.139380519382623e-05,0.21256532459502905
28.35,0.0043427252302288095,0.006003838724863285,0.007341279802525858,0.008601722869138469,0.003018709468079244,0.002995275901405781,0.0016799310403618302,0.006983130634456705,0.006446232299383243,0.0008921650116534238,0.0019691206495446845,0.0009604682238994007,0.0017795450231483777,0.0018040416007478943,0.0012118001237475412,0.0010892193060754837,0.0003068067088575044,0.0007000670940553082,0.00036200809891785295,0.00042826746305969966,0.0004418739171950422,0.000296733673469668,0.00026483062909059594,8.13872920562647e-05,0.00016616013851979787,7.767459724044669e-05,5.3522451081674624e-05,5.0595032280456593e-05,1.0428879902365722e-05,1.1337561006121256e-05,0.21172374589288634
28.400000000000002,0.0043410255317311635,0.005981572479615526,0.007335389128892245,0.00858798450298607,0.0030177012547678212,0.002972610603400348,0.0016717828180106593,0.006952660547616298,0.006415093472524094,0.0008904441110486131,0.0019565860264906957,0.0009512193578580892,0.0017765837093946658,0.0017996996253778624,0.0012001179199557825,0.001078411885310373,0.00030515882138949536,0.0006963022910820277,0.0003583874057158104,0.00042794847659575206,0.00044121298001076304,0.00029398308468913916,0.0002622926746779055,8.084206362469099e-05,0.00016532393749437276,7.68964506747671e-05,5.349243412873156e-05,5.05293774072898e-05,1.035610750318246e-05,1.1281194745036235e-05,0.21088646515518958
28.450000000000003,0.004339323877093243,0.005959360909585615,0.007329486046731695,0.008574235615519503,0.0030166574990109457,0.002950120619453983,0.001663768925072872,0.006922283525762513,0.006384067634738685,0.0008887837630335665,0.0019440849915070267,0.0009420721230407687,0.001773590299844365,0.001795330134949829,0.0011885502913902678,0.0010677135487465704,0.0003035530803930995,0.0006925347725304073,0.0003548011467637749,0.00042762045792226123,0.00044054197492316793,0.0002912575439227383,0.00025977872129694026,8.030982967936142e-05,0.00016448596874695236,7.612537511217578e-05,5.346132721435299e-05,5.046252331960087e-05,1.0285056074862058e-05,1.1224750069016425e-05,0.2100534562926437
28.5,0.004337620270927587,0.00593720407449821,0.007323570604251341,0.008560476380382657,0.0030155778480668483,0.0029278051466649813,0.0016558878009187929,0.006891999731130437,0.006353154818398872,0.0008871825772150024,0.001931618237682989,0.0009330259320181557,0.0017705650897456753,0.0017909335686380969,0.0011770961270300931,0.001057123204523576,0.0003019887571982517,0.0006887649478788503,0.0003512492270924691,0.00042728339179972123,0.00043986097405609396,0.000288556843799016,0.00025728855910264774,7.979038078086949e-05,0.00016364633943796874,7.536135877869604e-05,5.3429123379435506e-05,5.039447368448352e-05,1.0215691669594839e-05,1.1168255379753329e-05,0.20922469334693838
28.55,0.004335914717848097,0.005915102032608824,0.007317642849825324,0.008546706970984955,0.003014461961598302,0.002905663379738562,0.0016481378951950908,0.006861809320148907,0.0063223550499224325,0.000885639179700227,0.0019191864449716227,0.0009240801918165273,0.0017675083778465259,0.0017865103655876353,0.0011657543259692659,0.0010466397711402866,0.0003004651294386334,0.0006849932219078408,0.00034773154723860756,0.00042693726660259054,0.0004391700514873713,0.0002858807781355906,0.00025482197963099207,7.928350905344529e-05,0.00016280515572560567,7.460438878188396e-05,5.339581616657096e-05,5.032523214526521e-05,1.0147980073444296e-05,1.1111718230675345e-05,0.2084001504862234
28.6,0.004334207222470004,0.005893054840710245,0.007311702831992845,0.008532927560495545,0.003013309511518475,0.0028836945110821666,0.0016405176678474097,0.00683171244348915,0.006291668349836738,0.0008841522130602586,0.0019067902802649736,0.0009152343041416302,0.001764420466229165,0.0017820609647951674,0.0011545237973415294,0.001036262177371931,0.00029898148110086734,0.0006812199946706194,0.0003442480033617788,0.00042658207422298724,0.00043846928317113154,0.0002832291419455556,0.0002523787758014828,7.878900820735763e-05,0.00016196252275091802,7.385445113721408e-05,5.33613997813258e-05,5.0254803053394586e-05,1.0081888699235942e-05,1.105512527820062e-05,0.20757980201268564
28.650000000000002,0.0043324977894098485,0.005871062554138979,0.007305750599456221,0.008519138321837523,0.0030121201818375186,0.00286189773089977,0.0016330255891411861,0.006801709246113401,0.006261094732842218,0.0008827203362895403,0.0018944303974713405,0.0009064876655990073,0.001761301660148277,0.0017775858049935273,0.0011434034602453354,0.0010259893621872912,0.0002975371025704181,0.0006774456614664514,0.0003407984873598418,0.0004262178099760975,0.00043775874686181675,0.0002806017314434557,0.0002499587419193295,7.830667356016034e-05,0.00016111854462378886,7.311153079406826e-05,5.3325869236223055e-05,5.0183192114514744e-05,1.0017388093294235e-05,1.0998447702523544e-05,0.20676362237972043
28.700000000000003,0.004330786423285453,0.005849125226781704,0.007299786201078939,0.008505339427682213,0.0030108936685098978,0.0028402722272852223,0.0016256601396806918,0.0067717998673235405,0.006230634207875643,0.0008813422247623422,0.001882107437594428,0.000897839667910774,0.001758152267872579,0.0017730853245392299,0.0011323922436689859,0.0010158202746662357,0.00029613129067427685,0.0006736706128164235,0.00033738288698283663,0.0004258444725072776,0.0004370385220398626,0.00027799834405084316,0.00024756167367723085,7.783630205681117e-05,0.0001602733244097046,7.237561166140785e-05,5.328922043327711e-05,5.0110406770772643e-05,9.954452667696829e-06,1.0941650603223902e-05,0.20595158621369042
28.75,0.0043290731287158974,0.005827242911081742,0.007293809685883714,0.008491531050443495,0.003009629679282486,0.002818817186314622,0.0016184198104263253,0.006741984440809717,0.006200286778173199,0.000880016570185946,0.0018698220288143248,0.0008892896981288616,0.0017549726005298405,0.0017685599613031936,0.0011214890864159513,0.0010057538739175658,0.00029476334872050546,0.0006698952344416958,0.00033400108594540645,0.0004254620637008291,0.00043630868983902943,0.00027541877840142284,0.0002451873681568028,7.737769228868981e-05,0.00015942696411732764,7.164667663321795e-05,5.325145015556187e-05,5.00364562073291e-05,9.893060477067763e-06,1.0884703900533778e-05,0.20514366833417783
28.8,0.004327357910321493,0.00580541565804555,0.007287821103050544,0.008477713362272175,0.0030083279335434295,0.0027975317921377072,0.001611303102710178,0.00671226309469895,0.006170052441333347,0.0008787420805507054,0.00185757478657023,0.0008808371388447493,0.001751762971955275,0.001764010152564556,0.0011106929370303725,0.0009957891289971799,0.00029343258653471456,0.0006661199072441419,0.0003306529640377273,0.00042507058859042645,0.00043556933297535407,0.00027286283434579505,0.00024283562382965325,7.693064451154195e-05,0.00015857956468684484,7.092470761380104e-05,5.321255596150074e-05,4.996135096802144e-05,9.83319210929375e-06,1.082759194181112e-05,0.2043398437671545
28.85,0.004325640772723759,0.005783643517249229,0.007281820501914778,0.008463886535050417,0.003006988162171796,0.002776415227068293,0.0016043085282499109,0.006682635951603724,0.006139931189379496,0.0008775174800770757,0.0018453663136448674,0.000872481368395715,0.0017485236985432526,0.0017594363349075286,0.0011000027537227666,0.0009859250188265767,0.0002921383204935504,0.0006623450072893133,0.0003273383972349492,0.0004246700552711771,0.0004348205356776971,0.0002703303129558097,0.000240506240558114,7.64949606623759e-05,0.00015773122597907176,7.020968554296805e-05,5.3172536001422654e-05,4.988510226799944e-05,9.774828987359744e-06,1.0770319366875067e-05,0.20354008774737617
28.900000000000002,0.004323921720545394,0.005761926536845045,0.007275807931965173,0.008450050740386211,0.003005610107388016,0.0027554666716737264,0.0015974346091609595,0.006653103128670545,0.006109923008822422,0.0008763415091597031,0.0018331972002505002,0.0008642217610676185,0.0017452550991022809,0.001754838944121229,0.001089417504295931,0.0009761605321116889,0.0002908798735552615,0.0006585709057916573,0.0003240572578051433,0.0004242604748132939,0.0004340623836198587,0.0002678210165285408,0.00023819901959563767,7.607044437533665e-05,0.00015688204676528973,6.950159042112766e-05,5.313138879761563e-05,4.9807721172641305e-05,9.717951526037167e-06,1.0712911744222033e-05,0.20274437570909223
28.950000000000003,0.004322200758410256,0.00574026476356796,0.007269783442841963,0.008436206149607894,0.0030041935226051324,0.0027346853048633825,0.001590679877967101,0.006623664737628466,0.00608002788072248,0.0008752129243086612,0.001821068024116489,0.0008560576872942493,0.001741957494713203,0.001750218415102437,0.0010789361660710677,0.0009664946672620664,0.00028965657528741895,0.000654797969101928,0.00032080941441576003,0.0004238418611773588,0.00043329496385423793,0.0002653347485898962,0.0002359137635868741,7.565690099658288e-05,0.00015603212471779573,6.880040133422951e-05,5.308911304068748e-05,4.972921785041694e-05,9.662537616217181e-06,1.0655410836095306e-05,0.2019526832671903
29.0,0.004320477890943333,0.005718658242742192,0.007263747084334925,0.008422352933758719,0.003002738172280863,0.0027140703039761926,0.0015840428776094087,0.006594320884837569,0.0060502457807515885,0.0008741304980879252,0.0018089793505783238,0.0008479885138532622,0.0017386312085905648,0.0017455751817612199,0.0010685577258141307,0.0009569264323104116,0.000288467761891859,0.0006510265586967258,0.00031759473223859727,0.00042341423113115853,0.0004325183647470108,0.0002628713138978752,0.00023365027656743824,7.525413759819106e-05,0.00015518155640114418,6.810609647847686e-05,5.3045707453072426e-05,4.9649601092344815e-05,9.608561816994387e-06,1.0597865734445819e-05,0.2011649861933773
29.05,0.00431875312277072,0.005697107018287774,0.007257698906381448,0.008408491263591476,0.003001243831770494,0.0026936208448672064,0.0015775221614536198,0.006565071671337401,0.006020576679254957,0.000873093019051168,0.0017969317326680535,0.0008400136040587229,0.001735276565947097,0.0017409096769293686,0.0010582811796624044,0.000947454844832472,0.0002873127762269193,0.0006472570311701032,0.0003144130730532809,0.00042297760416807104,0.0004317326759148003,0.0002604305184454849,0.00023140836396338152,7.48619629911103e-05,0.0001543304372640612,6.741865318470569e-05,5.300117075509004e-05,4.956887822591468e-05,9.555995448796119e-06,1.054032215672184e-05,0.2003812603932714
29.1,0.004317026458519594,0.005675611132727138,0.007251638959064606,0.008394621309563154,0.002999710287180603,0.0026733361019932044,0.0015711162932959474,0.006535917192895362,0.005991020541312597,0.0008720992916749649,0.0017849257112060675,0.0008321323179502987,0.001731893893861269,0.001736222332271597,0.0010481055330513291,0.0009380789318673043,0.00028619096782703696,0.0006434897382271783,0.000311264295349263,0.00042253200242698373,0.0004309379881628156,0.00025801216946332993,0.0002291878325903808,7.448018773719186e-05,0.0001534788616320142,6.673804794233559e-05,5.29555017437555e-05,4.9487055453013826e-05,9.504807550530145e-06,1.048281263440564e-05,0.19960148189001214
29.150000000000002,0.0043152979028181875,0.005654170627191708,0.007245567292611232,0.008380743241829667,0.002998137335223637,0.002653215248497339,0.0015648238473673576,0.006506857540055024,0.005961577326800571,0.0008711481362894882,0.0017729618148941443,0.0008243440124791094,0.00172848352114786,0.001731513578199444,0.00103802980064157,0.0009287977298379054,0.00028510169291977533,0.0006397250266796925,0.00030814825442633634,0.0004220774506137222,0.00043013439342443467,0.0002556160754218807,0.0002269884906526516,7.410862416031553e-05,0.0001526269227004198,6.606425642282958e-05,5.2908699465881356e-05,4.940413853415851e-05,9.454966449222045e-06,1.042535005902509e-05,0.1988256268182763
29.200000000000003,0.004313567460295765,0.005632785541428506,0.007239483957389997,0.008366857230240606,0.002996524783073337,0.002633257456292827,0.0015586434083363415,0.006477892798184392,0.005932246990451989,0.0008702383890067768,0.0017610405604097184,0.0008166480416902742,0.0017250457782315009,0.0017267838437878319,0.0010280530062463458,0.0009196102844722245,0.00028404431444034736,0.0006359632384434572,0.00030506480249367326,0.00042161397592397015,0.00042932198470220604,0.00025324204603343193,0.00022481014774159585,7.374708635663653e-05,0.0001517747125284757,6.539725350265463e-05,5.2860763442196355e-05,4.932013365231163e-05,9.406441544604566e-06,1.0367926141993038e-05,0.19805367142984262
29.25,0.004311835135582598,0.00561145591380677,0.007233389003909488,0.008352963444334062,0.00299487244822103,0.0026134618961456855,0.0015525735713102088,0.006449023047524093,0.0059030294819177554,0.0008693689016466583,0.0017491624525013015,0.0008090437569021791,0.001721580997023141,0.0017220335566942263,0.0010181741827590231,0.0009105156507245597,0.0002830182020437002,0.0006322047105376312,0.0003020137887673917,0.00042114160796766036,0.0004285008560102468,0.0002508898922537562,0.00022265261483419,7.339539020397506e-05,0.00015092232203360278,6.473701328579274e-05,5.2811693884634924e-05,4.9235048241441744e-05,9.359204866952812e-06,1.0310515069127563e-05,0.19728559210886237
29.3,0.00431010093330994,0.005590181781324585,0.007227282482816292,0.008339062053331481,0.0029931801583327955,0.002593827737756513,0.0015466129418349262,0.00642024836323548,0.005873924745827043,0.0008685385416604052,0.0017373279840849935,0.0008015305068824916,0.0017180895107993886,0.0017172631430803452,0.0010083923720809785,0.0009015128926973411,0.00028202273211422595,0.0006284497750857711,0.00029899505956665237,0.0004206603786948169,0.00042767110231801145,0.0002485594262834582,0.00022051570429111744,7.305335337037096e-05,0.00015006984098648416,6.408350912590293e-05,5.276149184855718e-05,4.914889157003832e-05,9.313232031185327e-06,1.0253081359084112e-05,0.19652136539261092
29.35,0.00430836485811,0.00556896317961553,0.00722116444489308,0.008325153226132578,0.002991447751107508,0.0025743541498413325,0.0015407601358935303,0.006391568815448669,0.005844932721847518,0.0008677461920522033,0.0017255376363420384,0.0007941076380209558,0.0017145716540846834,0.0017124730275363735,0.0009987066250497461,0.0008926010835633149,0.00028105728777316275,0.0006246987593186032,0.00029600845840829624,0.00042017032232282884,0.0004268328194954102,0.00024625046156903744,0.00021839922985465233,7.272079532182617e-05,0.00014921735800668925,6.343671364826241e-05,5.2710159275938984e-05,4.906167492695801e-05,9.268502364617675e-06,1.0195589969868404e-05,0.19576096799226989
29.400000000000002,0.004306626914615921,0.0055478001429553276,0.007215034941056698,0.008311237131310295,0.002989675074135775,0.0025550403002114787,0.0015350137799031369,0.0063629844693104745,0.0058160533447452764,0.0008669907512985065,0.0017137918788173495,0.0007867744944989909,0.0017110277625362483,0.0017076636330076247,0.0009891160013674454,0.0008837793054881216,0.0002801212588837473,0.0006209519855784589,0.0002930538261000235,0.00041967147526513594,0.0004259861042592514,0.00024396281280366174,0.00021630300664629755,7.23975373292563e-05,0.0001483649605588683,6.279659877160919e-05,5.2657698911374414e-05,4.897341135244805e-05,9.224998190188836e-06,1.0138016213487203e-05,0.1950043768084089
29.450000000000003,0.004304887107461753,0.005526692704268513,0.007208894022356257,0.008297313937105812,0.0029878619847597625,0.0025358853558525457,0.001529372510710573,0.006334495385032257,0.005787286544444515,0.0008662711332653559,0.0017020911695189642,0.0007795304184561252,0.0017074581728317812,0.0017028353807236076,0.0009796195695295018,0.0008750466495532814,0.00027921404205418214,0.000617209771325322,0.0002901310008321243,0.0004191638760613063,0.00042513105412098653,0.0002416962959276617,0.0002142268511641854,7.208340247467348e-05,0.0001475127349495048,6.216313572997135e-05,5.260411410391726e-05,4.8884114968003665e-05,9.18270345133698e-06,1.0080353115343228e-05,0.19425156893718784
29.5,0.0043031454412824285,0.005505640895135111,0.007202741739971227,0.008283383811423599,0.002986008349933933,0.002516888483002397,0.0015238349755866585,0.006306101617937675,0.005758632246086922,0.0008655862671237357,0.001690435955018366,0.0007723747501532962,0.0017038632225598364,0.001697988690129447,0.0009702164067536684,0.00086640221567959,0.0002783350406384768,0.0006134724291444383,0.00028723981826776676,0.0004186475653084874,0.0004242677673357347,0.00023945072812875246,0.00021217058128024914,7.17782156566215e-05,0.00014666076632421126,6.153629509450373e-05,5.254940853667386e-05,4.879380005796193e-05,9.1416020197657e-06,1.0022614483781992e-05,0.19350252166557666
29.55,0.004301401920713737,0.005484644745797315,0.007196578145209535,0.00826944692182652,0.002984114046086687,0.00249804884722823,0.0015183998322191592,0.00627780321851032,0.005730090370090778,0.0008649350972630381,0.0016788266705516205,0.000765306828133042,0.0017002432501128527,0.0016931239788196104,0.0009609055989093459,0.0008578451125509239,0.00027748366473522306,0.0006097402667554321,0.0002843801116318488,0.00041812258559421027,0.0004233963428525634,0.00023722592784199172,0.0002101340162371745,7.14818035948837e-05,0.0001458091386655525,6.091604679527687e-05,5.249358594538022e-05,4.8702480118889364e-05,9.101676096453982e-06,9.964832995570809e-06,0.19275721245656488
29.6,0.004299656550392301,0.005463704285166192,0.007190403289505668,0.008255503435530996,0.0029821789589829263,0.0024793656135027246,0.0015130657487044407,0.006249600232441269,0.00570166083220978,0.0008643165832027103,0.0016672637401212822,0.0007583259893766222,0.0016965985945827868,0.0016882416624738983,0.0009516862404472207,0.0008493744575384699,0.0002766593311843633,0.0006060135870228858,0.0002815517117984247,0.00041758898143052896,0.00042251688026600484,0.0002350217147494859,0.00020811697664514456,7.119399483448409e-05,0.00014495793479138273,6.0302360142896096e-05,5.243664989197756e-05,4.861016710403286e-05,9.062905084627632e-06,9.907053792491556e-06,0.1920156189277393
29.650000000000002,0.004297909334955554,0.0054428195408283845,0.0071842172244187775,0.008241553519402197,0.002980202983587539,0.0024608379462792438,0.0015078314035378419,0.006221492700676492,0.0056733435435915676,0.000863729699502151,0.0016557475765990072,0.0007514315694580888,0.001692929595659302,0.0016833421547956461,0.0009425574343292107,0.0008409893766253703,0.0002758614635620084,0.0006022926879683276,0.0002787544473767097,0.0004170467991894747,0.00042162947976878424,0.00023283790977985102,0.00020611928447838632,7.091461974900055e-05,0.00014410723635367985,5.969520384978265e-05,5.2378603648012665e-05,4.8516871046488004e-05,9.025265191867956e-06,9.849325142374323e-06,0.1912777188281668
29.700000000000003,0.004296160279041711,0.005421990539052825,0.007178020001630783,0.0082275973399493,0.002978186023929814,0.0024424650095661166,0.0015026954856027961,0.006193480659464167,0.005645138410835951,0.000863173435668927,0.0016442785818288352,0.0007446229026953439,0.0016892365935304743,0.0016784258674520964,0.0009335182919587359,0.0008326890043317967,0.0002750894921733627,0.000598577862783584,0.0002759881447956761,0.0004164960870398074,0.000420734242105739,0.00023067433510744033,0.00020414076307153175,7.064351054320927e-05,0.00014325712383786372,5.909454605094417e-05,5.231945021796048e-05,4.842260015690339e-05,8.988729839879881e-06,9.791688411126105e-06,0.19054349001892978
29.75,0.004294409387289748,0.00540121730479746,0.007171811672944491,0.008213635063320783,0.002976127992968793,0.0024242459669999977,0.0014976566941587233,0.006165564140401857,0.0056170453360528515,0.0008626467960653758,0.0016328571467310855,0.0007378993222982148,0.001685519928785972,0.0016734932100168954,0.0009245679331113132,0.0008244724836404516,0.00027434285404381127,0.0005948693998454489,0.00027325262838724613,0.00041593689488504443,0.0004198312685289079,0.0002285308141513453,0.000202181237115801,7.038050125507831e-05,0.00014240767656258413,5.850035432409392e-05,5.225919249996587e-05,4.83273613804176e-05,8.953270769627769e-06,9.734169736194113e-06,0.18981291046176735
29.8,0.004292656664339374,0.005380499861715977,0.007165592290281701,0.008199666855299775,0.00297402881245956,0.0024061799819183006,0.001492713738827715,0.006137743170483558,0.00558906421691992,0.0008621487998136618,0.00162148365140682,0.0007312601605135717,0.001681779942322663,0.00166854458991467,0.0009157054858654804,0.0008163389659225003,0.0002736209929082245,0.0005911675827316222,0.00027054772046809214,0.0004153692743027489,0.00041892066075376744,0.00022640717157417612,0.00020024053265501387,7.012542775712812e-05,0.00014155897267996594,5.791259570904692e-05,5.219783354863579e-05,4.8231161289134785e-05,8.918859571646718e-06,9.676775327651233e-06,0.1890859582182495
29.85,0.00429090211483101,0.005359838232164552,0.0071593619056813315,0.008185692881299451,0.0029718884128204816,0.0023882662174307297,0.0014878653395800404,0.006110017772146633,0.005561194946739878,0.0008616784806993487,0.001610158465242835,0.0007247047487675298,0.0016780169752526146,0.0016635804123676433,0.0009069300865340598,0.000808287610863943,0.0002729233591985333,0.0005874726902378771,0.000267873241420055,0.0004147932784850588,0.0004180025209165967,0.00022430323328062854,0.00019831847708143594,6.987812775717617e-05,0.00014071108917630083,5.7331236726408865e-05,5.2135376879188815e-05,4.813400710607382e-05,8.88546928106379e-06,9.619491401516015e-06,0.18836261145930572
29.900000000000002,0.004289145743405763,0.005339232437208589,0.00715312057129754,0.008171713306358483,0.0029697067330013965,0.0023705038364898847,0.001483110226718491,0.006082387963318585,0.005533437414497525,0.0008612348870735543,0.0015988819470171248,0.0007182324178047546,0.0016742313688134375,0.0016586010803442438,0.0008982408795957561,0.0008003175863924197,0.00027224941002962756,0.0005837849963964074,0.00026522900976918754,0.00041420896218043846,0.0004170769515329479,0.00022221882641583766,0.00019641489913145888,6.963844079848253e-05,0.00013986410187317362,5.67562433956597e-05,5.207182674066614e-05,4.803590762310408e-05,8.853075671721849e-06,9.562288655490526e-06,0.18764284848248386
29.950000000000003,0.004287387554705398,0.005318682496629477,0.007146868339397849,0.00815772829513652,0.0029674837203527596,0.002352892001960966,0.0014784471408615905,0.006054853757463709,0.005505791504916449,0.0008608170817537474,0.0015876544450047828,0.0007118424978249105,0.001670423464280939,0.0016536069945096675,0.0008896370176271006,0.0007924280686044587,0.00027159860918363063,0.0005801047704953154,0.0002626148422634352,0.0004136163816366337,0.00041614405545720357,0.00022015377936352378,0.0001945296288811186,6.94062082593132e-05,0.0001390180854290133,5.618758125280059e-05,5.2007188291057624e-05,4.793687379692761e-05,8.821657961529673e-06,9.505130192265929e-06,0.18692664773260828
30.0,0.004285627553372321,0.005298188428931351,0.007140605262361277,0.008143738011909745,0.0029652193304957495,0.002335429876690577,0.0014738748329256935,0.006027415163629585,0.005478257098515415,0.0008604241419232496,0.0015764762970842943,0.0007055343186162813,0.0016665936028840427,0.0016485985531783517,0.0008811176612347436,0.0007846182416931681,0.00027097042709259934,0.0005764322770991971,0.00026003055394896435,0.0004130155945448136,0.00041520393584319965,0.0002181079217439319,0.00019266249774145227,6.91812733519379e-05,0.000138173113341058,5.562521536776094e-05,5.194146762818845e-05,4.783691887876258e-05,8.791198781431991e-06,9.447981060813918e-06,0.18621398782083534
