Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(0),J_5s1/2(1),J_total_Nb_relativistic
9.700000000000001,0.03456398115522956,0.02255908382817316,0.050447133516955144,0.10104032671578453,0.014104957170284045,0.006102325026974692,0.012447062989278095,0.03939533715449887,0.05787191573019229,0.002927219364084005,0.0009610837339812685,0.0018625091725680881,0.0029192973608799955,0.0,0.00012351672593763097,0.3473257496448214
9.75,0.03450732229930997,0.02217408178391042,0.05017651166423576,0.10046552445734547,0.01391293100948458,0.006076235734551632,0.01241303774847672,0.03865809948300949,0.05677860162547145,0.0028931975963675353,0.0009471916827486015,0.0018415886797568612,0.0028679082612825457,0.0,0.0001221290070161368,0.3438343610329671
9.8,0.03445050062910441,0.021794892191032464,0.04990565172506455,0.09989049585159615,0.013721220926452822,0.006052429934453051,0.012382580230362596,0.03793439926161334,0.05570558161656691,0.0028589234020349845,0.0009341901190358906,0.0018221667807004698,0.002817322352533768,0.0,0.00012072807942989989,0.3403910830999813
9.850000000000001,0.03439351774746343,0.021421469464491607,0.04963458322443792,0.0993153039500711,0.01352991633536361,0.006030767516849148,0.012355435190116905,0.037224013033886734,0.054652515369033476,0.002824424895949728,0.0009220356169015723,0.0018041631202974692,0.002767532700492516,0.0,0.00011931519897311368,0.33699499336432837
9.9,0.03433637525720672,0.021053767362809277,0.04936333543568406,0.09874001117105236,0.013339103655274619,0.006011113872654825,0.012331358250965353,0.03652671973301838,0.0536190663555407,0.002789729567686873,0.0009106863073127605,0.0017875004585842776,0.0027185321194924004,0.0,0.00011789159684616243,0.33364519114412877
9.950000000000001,0.034279074761039106,0.020691739021134394,0.04909193737397319,0.09816467928702423,0.013148866317361984,0.0059933397399166985,0.012310115573376999,0.03584230072170932,0.05260490190931544,0.002754864257755218,0.0009001018397807228,0.0017721045837083597,0.0026703131938456593,0.0,0.00011645847814606418,0.3303407970580874
10.0,0.03422161786146703,0.02033533698375641,0.04882041779008448,0.09758936941271205,0.012959284777203579,0.005977321052309371,0.012291483530064377,0.035170539827855896,0.05160969327136633,0.002719855137313128,0.0008902433440075078,0.0017579042256720577,0.002622868298238641,0.0,0.00011501702044681597,0.32708095253249764
10.05,0.034164006160715354,0.019984513236068143,0.04854880516442718,0.09701414199369765,0.012770436531740257,0.005962938789837095,0.012275248386914614,0.03451122337621854,0.05063311563179641,0.002684727691133165,0.0008810733916260063,0.0017448309709736365,0.002576189617125296,0.0,0.0001135683725492137,0.3238648193148225
10.100000000000001,0.03410624126064464,0.01963921923597491,0.048277127701313684,0.09643905679560501,0.01258239614056271,0.005950078831826447,0.012261205989961513,0.03386414021627284,0.049674848165501065,0.0026495067035830536,0.0008725559581082615,0.0017328191782583617,0.0025302691631143813,0.0,0.00011211365346217294,0.32069157899418904
10.15,0.03404832476266886,0.019299405944746127,0.04800541332348188,0.09586417289384817,0.0123952352511877,0.005938631812285703,0.012249161458490013,0.03322908174643106,0.04873457406253502,0.002614216247402661,0.0008646563849100813,0.0017218058950805575,0.0024850987945248502,0.0,0.0001106539516441802,0.31756043252923677
10.200000000000001,0.03399025826767352,0.018965023857306744,0.04773368966686404,0.09528954866393395,0.012209022628003684,0.0059284929776972925,0.012238928884347168,0.03260584193481628,0.04781198055342321,0.0025788796750684183,0.0008573413419138676,0.001711730775867172,0.002440670232183627,0.0,0.00010919032450021463,0.3144705997835992
10.25,0.03393204337593421,0.018636023031966122,0.04746198407559965,0.09471524177231179,0.012023824184581347,0.0059195620473009225,0.012230331037517578,0.03199421733676429,0.04690675892967909,0.002543519612548019,0.0008505787902257909,0.0017025360011635152,0.0023969750753205436,0.0,0.00010772379806870864,0.3114213190689816
10.3,0.033873681687035646,0.018312353119582254,0.04719032359728891,0.09414130916776227,0.011839703019059398,0.005911743075916689,0.01222319907800615,0.03139400710922112,0.04601860455978341,0.0025081579552592645,0.0008443379453778123,0.0016941661982319252,0.0023540048165639565,0.0,0.00010625536682201836,0.3084118466959108
10.350000000000001,0.03381517479979112,0.017993963392160237,0.04691873497848428,0.09356780707331652,0.011656719452330832,0.005904944319349791,0.012217372274057014,0.03080501302219902,0.045147216900867745,0.002472815866057797,0.0008385892409795698,0.0016865683630640812,0.002311750856084225,0.0,0.00010478599353092797,0.3054414565322731
10.4,0.0337565243121624,0.017680802770883734,0.04664724466041663,0.09299479097869766,0.011474931068768643,0.0058990781024111615,0.012212697726724333,0.030227039467445812,0.04429229950633603,0.002437513775088771,0.0008333042928598504,0.0016796917838578437,0.0022702045147772708,0.0,0.00010331660915583683,0.302509439569586
10.450000000000001,0.033697731821180146,0.017372819853579073,0.046375878774952896,0.0924223156332758,0.011294392759243708,0.00589406068958157,0.012209030100798691,0.029659893464477734,0.04345356002964893,0.0024022713813474685,0.0008284558637324757,0.0016734879660005538,0.0022293570465417873,0.0,0.00010184811276684461,0.2996151034971277
10.5,0.033638798922864706,0.017069962941611987,0.04610466314078212,0.09185043503952821,0.01111515676620072,0.0058898121583403785,0.012206231362081463,0.029103384664119547,0.042630710224486904,0.0023671076558032,0.0008240178284170316,0.0016679105585930404,0.0021891996498437927,0.0,0.00010038137152100214,0.2967577722841942
10.55,0.033579727212147456,0.01677218006621709,0.0458336232598261,0.09127920244699518,0.010937272730570411,0.005886256275174216,0.01220417052098922,0.028557325349689407,0.04182346594149768,0.0023320408459495596,0.0008199651396409909,0.001662915282542208,0.0021497234785942216,0.0,9.89172207052663e-05,0.293936785770539
10.600000000000001,0.03352051828279259,0.016479419014261115,0.04556278431387168,0.09070867034672309,0.010760787740308862,0.00588332037427531,0.01220272338246065,0.028021530435961506,0.041031547121827425,0.0022970884816523734,0.0008162737944463178,0.0016584598602446263,0.002110919652398953,0.0,9.745646385526607e-05,0.29115149926507977
10.65,0.033461173727319375,0.016191627353440853,0.04529217116142075,0.09013889046618526,0.010585746380366023,0.0058809352389340664,0.012201772302129663,0.027495817466032902,0.04025467778762434,0.0022622673821743947,0.0008129208012204055,0.0016545039468784076,0.0020727792663505734,0.0,9.599987295387883e-05,0.28840128315303093
10.700000000000001,0.03340169513692491,0.015908752456917315,0.0450218083347546,0.0895699137646715,0.010412190783897067,0.005879034985625728,0.012201205948720272,0.026980006606216505,0.03949258602969706,0.002227593664263248,0.0008098841473680872,0.0016510090633154936,0.0020352934003250466,0.0,9.454818868828241e-05,0.28568552251138507
10.75,0.03334208410140737,0.015630741527388154,0.04475172003720904,0.08900179042913718,0.010240160684540988,0.005877556950786492,0.012200919072611425,0.026473920639076984,0.03874500399250186,0.0021930827511963125,0.0008071427676384264,0.0016479385306612132,0.0019984531276774097,0.0,9.31021207605743e-05,0.2830036167325935
10.8,0.03328234220908973,0.015357541620600273,0.04448193014065635,0.08843456987050217,0.010069693469601057,0.005876441580270395,0.012200812280513196,0.025977384954720854,0.03801166785662477,0.0021587493826831345,0.0008046765131171048,0.0016452574064228912,0.0019622495233888866,0.0,9.16623482593672e-05,0.2803549791564502
10.850000000000001,0.03322247104674402,0.015089099668305447,0.04421246218319064,0.08786830072039052,0.009900824233972002,0.005875632321474461,0.012200791816189646,0.025490227540448225,0.03729231781891838,0.0021246076255327664,0.0008024661208926114,0.0016429324223048271,0.0019266736716401956,0.0,9.022952009552919e-05,0.2777390367100993
10.9,0.03316247219951605,0.014825362500661611,0.043943339367012606,0.08730303082830124,0.009733585834667997,0.005875075518116152,0.012200769347158018,0.025012278968868127,0.036586698070445116,0.0020906708849997824,0.0008004931844021496,0.001640931923623312,0.0018917166727449178,0.0,8.880425552539045e-05,0.2751552295560424
10.950000000000001,0.03310234725085064,0.014566276868083023,0.04367458455650996,0.0867388072592006,0.00956800894581492,0.005874720307643926,0.012200661757288955,0.024543372384575476,0.035894556772372604,0.0020569519167288174,0.0007987401244612396,0.0016392258103325233,0.001857369649583513,0.0,8.73871447709866e-05,0.2726030107482172
11.0,0.03304209778241742,0.014311789462542896,0.043406220276529774,0.0861756762915268,0.00940412211397904,0.0058745185212587874,0.01220039094522789,0.024083343489483513,0.035215646029960565,0.002023462839223068,0.0007971901609792912,0.001637785479649788,0.0018236237536528703,0.0,8.597874970630411e-05,0.27008184589613793
11.05,0.032981725374037055,0.014061846938331946,0.04313826871083865,0.08561368341559665,0.00924195181371248,0.005874424586522032,0.012199883628553712,0.02363203052690074,0.03454972186477112,0.0019902151467672954,0.0007958272853618528,0.0016365837702664867,0.0017904701707011667,0.0,8.457960456525553e-05,0.26759121283692644
11.100000000000001,0.032921231603608055,0.013816395932277174,0.042870751700767123,0.08505287333240578,0.009081522503204088,0.005874395432521916,0.01219907115358724,0.02318927426443843,0.033896544185230124,0.0019572197227406504,0.0007946362335987279,0.001635594908128575,0.0017579001260245076,0.0,8.319021660574695e-05,0.2651306013151381
11.15,0.03286061804703411,0.013575383083424862,0.04260369074403411,0.08449328995281172,0.008922856679931689,0.0058743903975698,0.012197889310758835,0.022754917975829916,0.03325587675565972,0.0019244868532589496,0.0007936024600356564,0.001634794453768318,0.0017259048894998255,0.0,8.181106666830448e-05,0.26269951267028585
11.200000000000001,0.0327998862781519,0.013338755052192381,0.042337106993747604,0.08393497639709087,0.00876597493621911,0.005874371139394265,0.01219627815544177,0.022328807421739892,0.0326274871638977,0.0018920262410902341,0.0007927121118258605,0.0016341592511666038,0.0016944757802742,0.0,8.044260963135085e-05,0.2602974595318638
11.25,0.0327390378686595,0.0131064585389936,0.042071021257577744,0.08337797499485991,0.008610896014608361,0.00587430154779993,0.01219418183415552,0.021910790829638194,0.03201114678761381,0.0018598470197914376,0.0007919520040565049,0.00163366737812334,0.0016636041711304782,0.0,7.908527481214168e-05,0.25792396552182045
11.3,0.03267807438804525,0.012878440302342605,0.04180545399709814,0.08282232728535154,0.008457636862963728,0.00587414765975605,0.01219154841604114,0.021500718872808754,0.03140663075942715,0.0018279577680178592,0.0007913095955440757,0.0016332980981120693,0.0016332814926290388,0.0,7.773946638718e-05,0.2555785649645245
11.350000000000001,0.03261699740351726,0.012654647176441141,0.0415404253272917,0.08226807401803564,0.008306212689231133,0.005873877576878565,0.012188329729509128,0.02109844464856181,0.0308137179309251,0.0017963665239609935,0.000790772965291821,0.0016330318135939664,0.001603499236972421,0.0,7.640556391184876e-05,0.25326080260412254
11.4,0.032555808479933356,0.012435026088254832,0.04127595501621685,0.08171525515357608,0.008156637015781804,0.005873461385267964,0.012184481203958797,0.02070382365571353,0.030232190835678137,0.0017650807998738174,0.0007903307896016555,0.0016328500207656005,0.0015742489615622553,0.0,7.508392296149319e-05,0.2509702333291462
11.450000000000001,0.03249450917973161,0.012219524074083839,0.04101206248483028,0.08116390986511365,0.008008921733275146,0.005872871077664239,0.012179961716467022,0.02031671377139458,0.0296618356513412,0.0017341075966460613,0.0007899723198322513,0.001632735265714056,0.0015455222923178057,0.0,7.377487585970226e-05,0.2487064219042714
11.5,0.032433101062861465,0.012008088295633651,0.04074876680696235,0.08061407653986621,0.007863077153981105,0.005872080477879223,0.012174733443343359,0.019936975227246318,0.029102442160927517,0.00170345341839506,0.0007896873607943609,0.0016326711019521265,0.0015173109266984242,0.0,7.247873244530663e-05,0.24646894270898648
11.55,0.03237158568671534,0.011800666055591678,0.04048608670944101,0.0800657927810361,0.007719112064507261,0.005871065167465784,0.012168761716447901,0.019564470585059807,0.028553803713336084,0.0016731242870405144,0.000789466249773769,0.0016326420493054264,0.0014896066363615937,0.0,7.119578082036938e-05,0.24425737948290263
11.600000000000001,0.03230996460606083,0.01159720481271585,0.04022404057236064,0.07951909541001617,0.00757703377788101,0.005869802414582627,0.012162014884167875,0.01919906471191106,0.028015717183210928,0.0016431257568340284,0.0007892998361716703,0.001632633554122531,0.001462401269536807,0.0,6.992628804882192e-05,0.2420713250776209
11.65,0.032248239372973456,0.011397652196441142,0.03996264642949162,0.07897402046888491,0.007436848184941498,0.005868271105012899,0.012154464176948746,0.01884062475484237,0.02748798293020514,0.001613462928816524,0.000789179461751786,0.0016326319507788168,0.0014356867531356207,0.0,6.86705008204699e-05,0.239910381215045
11.700000000000001,0.032186411536769974,0.011201956021010382,0.03970192196882685,0.07843060322318152,0.007298559805000512,0.005866451675294311,0.012146083577275644,0.018489020115137655,0.026970404757719637,0.0015841404651788312,0.0007890969414831602,0.0016326244244445043,0.0014094550945772792,0.0,6.742864609822651e-05,0.2377741582519985
11.75,0.032124482643942256,0.011010064299135732,0.03944188453326155,0.07788887816495231,0.007162171835735622,0.00586432604791813,0.012136849694001108,0.01814412242223726,0.02646278987118305,0.0015551626035028908,0.0007890445449673159,0.0016325989750873987,0.0013836983834561905,0.0,6.620093176615471e-05,0.23566227495114697
11.8,0.03206245423809173,0.010821925255197198,0.039182551121402114,0.07734887901605894,0.007027686202282603,0.005861877568554129,0.012126741640915486,0.017805805507334925,0.025964948835934858,0.001526533170863091,0.0007890149784382427,0.00163254438268085,0.0013584087931454206,0.0,6.49875472881936e-05,0.23357435825818781
11.850000000000001,0.03200032785986438,0.010637487337984915,0.03892393838850066,0.07681063873174022,0.006895103605498054,0.005859090945258413,0.012115740919456853,0.01747394537669803,0.02547669553477168,0.0014982555977694203,0.0007890013673235089,0.0016324501735873998,0.0013335785823170333,0.0,6.378866435099198e-05,0.2315100430851216
11.9,0.03193810504688636,0.01045669923299172,0.03866606264751116,0.07627418950441825,0.006764423569366371,0.005855952189620946,0.012103831305457965,0.01714842018474954,0.024997847125212413,0.0014703329319360851,0.0007889972393546129,0.0016323065880885113,0.001309200096438517,0.0,6.26044374608533e-05,0.22946897209949332
11.950000000000001,0.0318757873337001,0.01027950987426284,0.038408939870263496,0.07573956276774049,0.006635644487528605,0.005852448559809589,0.012090998739828511,0.0168291102069483,0.024528223996535516,0.0014427678518611567,0.0007889965082145503,0.0016321045490307862,0.0012852657692748745,0.0,6.143500448390303e-05,0.22745079551948272
12.0,0.0318133762517011,0.01010586845580958,0.03815258568875192,0.07520678920084937,0.006508763668913817,0.005848568505467541,0.01207723122307187,0.016515897812502536,0.024067649726638753,0.0014155626802044743,0.0007889934577104745,0.0016318356315592826,0.0012617681242651016,0.0,6.028048713001557e-05,0.22545517091457581
12.05,0.03175087332907521,0.009935724442593741,0.03789701539653386,0.0746758987328705,0.006383777382456255,0.005844301614421168,0.012062518713536528,0.016208667436949004,0.023615951038768443,0.0013887193969524456,0.0007889827264593212,0.0016314920339089655,0.0012386997756871254,0.0,5.914099141637951e-05,0.22348176301162903
12.100000000000001,0.031688280090736536,0.009769027581089922,0.03764224395023586,0.07414692054761181,0.006260680900884625,0.005839638561155437,0.012046853029303452,0.015907305554629173,0.023172957758163384,0.001362239652359674,0.0007889592930743148,0.0016310665492258788,0.0012160534295800893,0.0,5.8016608162536276e-05,0.2215302435062127
12.15,0.03162559805826591,0.009605727909432538,0.0373882859711627,0.07361988308846482,0.006139468543571998,0.005834571057014381,0.01203022775361188,0.015611700651091425,0.022738502768655335,0.001336124779658395,0.000788918461840365,0.0016305525383901495,0.0011938218843098062,0.0,5.6907413541584646e-05,0.21960029087901128
12.200000000000001,0.031562828749849975,0.009445775767154677,0.03713515574700629,0.07309481406350027,0.006020133718437453,0.005829091802084361,0.012012638143727244,0.015321743195447067,0.022312421969265892,0.00131037580752777,0.0007888558488664574,0.0016299439038133382,0.0011719980307559723,0.0,5.5813469692600584e-05,0.21769159021712933
12.25,0.03149997368022083,0.009289121804525928,0.03688286723365092,0.07257174045075021,0.005902668962892744,0.005823194438718192,0.011994081043156296,0.015037325612706315,0.02189455423083744,0.0012849934723161212,0.0007887673687032211,0.0016292350641829167,0.001150574852255427,0.0,5.473482536979793e-05,0.21580383304028639
12.3,0.03143703436059627,0.009135716991496156,0.036631434057071054,0.07205068850366823,0.005787065983829201,0.005816873506658634,0.01197455479711588,0.01475834225611859,0.02148474135273292,0.001259978230010226,0.0007886492214139348,0.0016284209301269017,0.0011295454243923603,0.0,5.367151657578592e-05,0.21393671713180615
12.350000000000001,0.03137401229862063,0.00898551262625252,0.03638086951531869,0.07153168375676076,0.0056733156966422725,0.005810124399720158,0.011954059171163264,0.014484689379540568,0.021082828019638025,0.0012353302679469162,0.000788497880087329,0.001627496880772046,0.001108902914739424,0.0,5.26235671480686e-05,0.21208994637435066
12.4,0.0313109089983062,0.00883846034339675,0.03613118658059647,0.07101475103138127,0.005561408263292626,0.005802943323988368,0.011932595272897424,0.014216265109853483,0.020688661758496405,0.0012110495162632239,0.0007883100787806768,0.0016264587411695525,0.001088640582739118,0.0,5.1590989292912034e-05,0.21026323059045446
12.450000000000001,0.031247725959975266,0.008694512121749907,0.035882397901413454,0.07049991444168008,0.005451333129404611,0.005795327257496953,0.011910165476642228,0.01395296941945026,0.020302092895607183,0.0011871356590823063,0.0007880828008818443,0.001625302760562995,0.0010687517797911387,0.0,5.057378407512716e-05,0.20845628538781336
12.5,0.031184464680202736,0.00855362029179184,0.035634515804820244,0.06998719740070272,0.005343079060404386,0.00578727391134259,0.011886773351024034,0.013694704098811702,0.019922974513912065,0.0011635881454331845,0.0007878132678791574,0.0016240255914738363,0.0010492299494871515,0.0,4.9571941896897124e-05,0.20666883200918254
12.55,0.03112112665175933,0.008415737542742375,0.035387552298720044,0.06947662262662903,0.005236634176701328,0.005778781692198753,0.01186242358935783,0.013441372729189511,0.019551162410497154,0.0011404061999029551,0.0007874989285281197,0.0016226242695804782,0.0010300686279632455,0.0,4.8585442986221805e-05,0.20490059718675638
12.600000000000001,0.031057713363555426,0.008280816929291536,0.03514151907425271,0.0689682121491465,0.005131985987917899,0.005769849666189979,0.011837121942757668,0.013192880655413205,0.019186515054333615,0.001117588833020688,0.0007871374484041483,0.001621096194367085,0.0010112614442566795,0.0,4.761425788808696e-05,0.2031513130007952
12.65,0.030994226300585473,0.008148811877985853,0.03489642750824844,0.06846198731595055,0.005029121426174151,0.005760477524088713,0.011810875155888806,0.01294913495883644,0.018828893544278878,0.0010951348513725983,0.000786726699830597,0.001619439110518572,0.0009928021204666283,0.0,4.6658347952258036e-05,0.20142071674217793
12.700000000000001,0.030930666943873003,0.008019676193277892,0.034652288665748064,0.06795796879936492,0.004928026878434294,0.0057506655477975194,0.01178369090528063,0.012710044430437469,0.01847816156735914,0.0010730428674485142,0.0007862647521714364,0.0016176510900383191,0.0009746844716481427,0.0,4.571766579921387e-05,0.19970855077867858
12.75,0.030867036770416273,0.00789336406324619,0.034409113302587044,0.06745617660307582,0.00482868821792383,0.005740414578080009,0.011755577740121127,0.012475519544087512,0.018134185357352284,0.0010513113092201,0.0007857498624780918,0.001615730515065542,0.0009569024054531481,0.0,4.4792155742518966e-05,0.1980145624248495
12.8,0.030803337253134472,0.0077698300649925505,0.03416691186803987,0.0669566300689728,0.004731090834626528,0.005729725983504547,0.011726545025455337,0.012245472429999514,0.01779683365368865,0.0010299384294517589,0.0007851804664801245,0.0016136760613698763,0.0009394499215259386,0.0,4.3881754175456185e-05,0.19633850381541748
12.850000000000001,0.030739569860814577,0.007649029169723888,0.03392569450752232,0.0664593478840904,0.004635219664871617,0.005718601630565406,0.011696602887711939,0.012019816848369351,0.017465977660686277,0.0010089223147457405,0.0007845551699096648,0.0016114866825015265,0.000922321110782767,0.0,4.298638993354938e-05,0.19468013178222907
12.9,0.03067573605805879,0.0075309167475255115,0.033685471065348346,0.06596434808764394,0.004541059220022144,0.005707043854946739,0.011665762162483806,0.011798468163220234,0.017141491007135492,0.0009882608943234728,0.0007838727401497372,0.00160916159457608,0.0009055101547478613,0.0,4.2105984645256414e-05,0.1930392077348274
12.950000000000001,0.030611837305232568,0.0074154485718328856,0.03344625108753892,0.06547164807815342,0.004448593614276284,0.005695055433895368,0.011634034344490047,0.011581343316460501,0.01682324970624674,0.0009679519485456744,0.0007831320981968154,0.0016067002616736352,0.0008890113249699376,0.0,4.124045310247714e-05,0.19141549754461526
13.0,0.03054787505841331,0.007302580823608825,0.03320804382468014,0.06498126462064978,0.004357806591594041,0.005682639559669125,0.011601431539648776,0.011368360802164244,0.016511132115974634,0.0009479931171741976,0.0007823323109281039,0.0016041023818321796,0.0008728189825021641,0.0,4.0389703660759945e-05,0.18980877143250027
13.05,0.030483850769339595,0.007192270095232911,0.03297085823482769,0.06449321385395708,0.0042686815517622104,0.005669799814028101,0.011567966419191462,0.011159440641083162,0.016205018899729494,0.0009283819073788079,0.0007814725836641668,0.0016013678736152936,0.0008569275774423336,0.0,3.955363864988033e-05,0.1882188038599022
13.100000000000001,0.030419765885361067,0.00708447339411009,0.03273470298645514,0.06400751129804552,0.004181201575611209,0.005656540143736884,0.011533652175751483,0.010954504355397805,0.015904792987487447,0.0009091157014923208,0.0007805522530176718,0.0015984968632344798,0.0008413316484263996,0.0,3.873215478099983e-05,0.18664537342290852
13.15,0.030355621849388923,0.006979148146005122,0.032499586461443374,0.06352417186144921,0.0040953494493976075,0.00564286483704655,0.01149850248136107,0.010753474943715242,0.015610339537308456,0.000890191764517587,0.0007795707800192023,0.0015954896722068968,0.0008260258219850349,0.0,3.792514352542393e-05,0.1850882627493697
13.200000000000001,0.030291420099846995,0.0068762521981096565,0.03226551675810865,0.06304320984874334,0.00401110768836676,0.005628778501125828,0.011462531447292526,0.010556276856319827,0.015321545897271083,0.0008716072513899489,0.0007785277435113452,0.0015923468055300393,0.0008110048118012655,0.0,3.713249143466013e-05,0.18354725839885194
13.25,0.030227162070623464,0.006775743821848628,0.032032501694266836,0.06256463896807575,0.003928458559510227,0.005614286040411586,0.011425753585681235,0.010362835970683154,0.015038301567832061,0.0008533592139989306,0.0007774228338025476,0.001589068940355822,0.0007962634178775151,0.0,3.635408041101022e-05,0.18202215076537875
13.3,0.030162849191023168,0.0066775817154324894,0.03180054881033115,0.062088472338747036,0.0038473841035329154,0.00559939263584943,0.011388183772869554,0.01017307956723842,0.014760498164617344,0.000835444607973101,0.0007762558465725021,0.0015856569151473344,0.0007817965256006697,0.0,3.558978795731433e-05,0.18051273398289241
13.350000000000001,0.030098482885720538,0.006581725006161918,0.031569665372441366,0.0616147224988349,0.0037678661560452517,0.005584103724995924,0.011349837214412328,0.009986936305424285,0.014488029381651248,0.0008178602992323412,0.0007750266770210384,0.0015821117193020589,0.0007675991047983438,0.0,3.483948741747061e-05,0.17901880583345903
13.4,0.030034064574713127,0.006488133252491387,0.03133985837562185,0.061143401412857186,0.003689886367995767,0.005568424982954581,0.01131072941168627,0.009804336200002423,0.014220790955028857,0.0008006030703119677,0.0007737353142526403,0.00157843448322553,0.0007536662088371601,0.0,3.410304822061935e-05,0.17754016765819935
13.450000000000001,0.029969595673275756,0.006396766445858027,0.031111134546966224,0.06067452047946906,0.003613426225359739,0.005552362304118469,0.011270876130047076,0.009625210597652636,0.013958680627036563,0.0007836696264634139,0.0007723818358888144,0.001574626468839431,0.0007399929737087476,0.0,3.338033614530622e-05,0.17607662427082926
13.5,0.029905077591915286,0.006307585012282146,0.030883500348846554,0.06020809053918981,0.003538467068099663,0.0055359217846929435,0.011230293368479636,0.009449492153849033,0.013701598110724914,0.0007670566015363114,0.0007709664029006452,0.001570689060508212,0.0007265746171085748,0.0,3.267121358808915e-05,0.17462798387372178
13.55,0.029840511736325976,0.006220549813745585,0.03065696198214467,0.059744121882154326,0.003464990108413331,0.005519109705972653,0.01118899733068818,0.00927711481001999,0.013449445054936943,0.0007507605636468436,0.0007694892546540397,0.0015666237563686746,0.0007134064375123407,0.0,3.197553980601227e-05,0.1731940579763896
13.600000000000001,0.029775899507345476,0.006135622149354167,0.030431525389503732,0.05928262425588529,0.003392976448285507,0.0055019325183476575,0.01114700439757477,0.009108013770994627,0.013202125009795054,0.0007347780206372302,0.0007679507041603862,0.00156243216004764,0.0007004838131554315,0.0,3.129317114399554e-05,0.171774661316231
13.65,0.029711242300911416,0.0060527637562902805,0.03020719625859775,0.05882360687308145,0.0033224070963590747,0.005484396826014098,0.0111043311010559,0.008942125482737732,0.012959543392648496,0.0007191054253310838,0.000766351133525616,0.0015581159727536262,0.0006878022009041256,0.0,3.0623961269152204e-05,0.17036961178147977
13.700000000000001,0.029646541508018598,0.005971936810561643,0.02998398002541719,0.058367078419417864,0.0032532629841416326,0.005466509372365537,0.01106099409916848,0.008779387610374917,0.012721607454483193,0.0007037391805893066,0.0007646909895908914,0.0015536769857291638,0.0006753571351195084,0.0,2.996776138972852e-05,0.16897873033636765
13.75,0.029581798514676835,0.005893103927552217,0.029761881877568706,0.05791304706135442,0.003185524981563489,0.005448277026041695,0.011017010152417864,0.008619739016509469,0.01248822624679518,0.0006886756441711454,0.0007629707797583317,0.001549117073050785,0.0006631442265379811,0.0,2.932442045849121e-05,0.16760184094845662
13.8,0.029517014701869352,0.00581622816238107,0.029540906757586936,0.05746152045394807,0.003119173911902873,0.005429706767611927,0.01097239610132193,0.008463119739831751,0.012259310588928173,0.0006739111334050117,0.0007611910679952956,0.0015444381847637926,0.0006511591611715934,0.0,2.869378540546327e-05,0.1662387705181232
13.850000000000001,0.029452191445511824,0.005741273010075034,0.029321059366256744,0.057012505748665704,0.0030541905660942557,0.005410805676871407,0.010927168845106647,0.008309470974022088,0.012034773035875756,0.000659441929673771,0.0007593524710108344,0.001539642340338865,0.0006393976993090821,0.0,2.807570138027923e-05,0.16488934881019227
13.9,0.029387330116412032,0.0056682024055608,0.029102344165943858,0.05656600960119338,0.0029905557164354407,0.005391580920728595,0.01088134532150981,0.008158735046947405,0.01181452784654782,0.0006452642827192577,0.0007574556545980342,0.0015347316224376185,0.000627855674620791,0.0,2.7470011955261863e-05,0.16355340838761012
13.950000000000001,0.02932243208023009,0.005596980723482067,0.028884765383932278,0.05612203817923868,0.002928250129709071,0.005372039741663109,0.010834942487650986,0.008010855400151846,0.011598490952500807,0.0006313744147708603,0.0007555013301361564,0.0015297081709746488,0.000616528993267544,0.0,2.687655933176383e-05,0.1622307845470399
14.0,0.029257498697439314,0.005527572777847322,0.02866832701576681,0.055680597170322775,0.002867254579734067,0.005352189446733789,0.01078797730192698,0.007865776568641335,0.011386579927130915,0.0006177685245030329,0.000753490251246743,0.0015245741774643344,0.0006054136329919632,0.0,2.6295184575696186e-05,0.16092131525632508
14.05,0.029192531323287692,0.005459943821513587,0.028453032828598845,0.05524169178955856,0.0028075498593622887,0.00533203739711722,0.010740466706893336,0.007723444160961567,0.011178713955328805,0.0006044427908265102,0.0007514232105981462,0.0015193318796415678,0.0005945056422379262,0.0,2.5725727801811248e-05,0.15962484109372785
14.100000000000001,0.02912753130775994,0.005394059545511598,0.02823888636453407,0.05480532678741207,0.0027491167919356917,0.005311590998157604,0.010692427613093669,0.007583804839569064,0.010974813803594479,0.0005913933765179078,0.0007493010368532182,0.0015139835563463774,0.0005838011392776653,0.0,2.5168028288712014e-05,0.15834120518885206
14.15,0.02906249999554019,0.005329886078217576,0.028025890943980288,0.0543715064574437,0.00269193624221894,0.005290857689909408,0.01064387688379977,0.007446806301494342,0.010774801790610255,0.0005786164316922046,0.0007471245917550882,0.0015085315226628126,0.0005732963112942179,0.0,2.462192460903765e-05,0.1570702531652278
14.200000000000001,0.028997438725975253,0.005267389984376824,0.027814049668993965,0.05394023464402642,0.00263598912682235,0.0052698449381547285,0.010594831320626606,0.007312397259296271,0.010578601758269749,0.0005661080971224703,0.0007448947673460721,0.001502978125302545,0.0005629874134280857,0.0,2.4087254768763525e-05,0.15581183308451008
14.25,0.028932348833038517,0.00520653826398423,0.027603365426624116,0.053511514750038125,0.002581256424129834,0.005248560225877891,0.0105453076499875,0.007180527422306484,0.010386139043160523,0.0005538645074110952,0.0007426124833148301,0.0014973257382235186,0.0005528707678211929,0.0,2.3563856279262175e-05,0.15456579539219717
