Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(5),J_7s1/2(2),J_total_Rg_relativistic
17.75,0.004934216981760748,0.011784400985117495,0.008713937520321194,0.0112663140167337,0.004352156442509471,0.011840430767321322,0.008808250116252012,0.014709415239307518,0.014810341234036165,0.004873997088962473,0.0038159884183087806,0.004497747481233994,0.002561492204605125,0.002422920134879767,0.008314944625120972,0.007946357539046342,0.002214026250643011,0.0011169258798705678,0.0012881284814165205,0.0009933148773981788,0.0008282122426305794,0.0015001289977303219,0.0014371542957807104,0.000574184970106811,0.00025725705620898077,0.0002349256635299013,0.00011093458923512599,7.693819013091515e-05,5.528687867392867e-05,0.5296597781941156
17.8,0.004932849511354414,0.01175167424422845,0.008710695953655156,0.01125747546272346,0.0043241951570427714,0.011772741946148656,0.008732360060185206,0.014671120794076469,0.01476641908181842,0.004825282753232481,0.003815987212901671,0.004483788934208153,0.0025392260339330286,0.002407830715769983,0.008237404668839743,0.00786982866174345,0.0021981839043823956,0.0011112498314516702,0.0012875093902786846,0.000978342861068497,0.0008165934423074475,0.0014900198740287625,0.0014268245646321795,0.0005708339279861061,0.00025497150091855045,0.00023490710690358016,0.00010919354068367716,7.577472716413699e-05,5.4979993036858604e-05,0.5268846947523333
17.85,0.004931478783322822,0.011718958225227134,0.00870743504218223,0.01124859350829602,0.00429673646938655,0.011705199187036289,0.008656936130642104,0.014632728090372533,0.014722412161315477,0.004776781747191454,0.003815980339444577,0.004469559275173471,0.0025175802225168133,0.0023932516897447543,0.008160484989420007,0.007793940032959417,0.0021822273868257708,0.001105848512363671,0.001286820967635416,0.0009636702776751448,0.0008052517789982517,0.0014799161755288301,0.001416511027671318,0.0005674340568798042,0.0002527774803392804,0.00023488210408352772,0.0001074848806467795,7.463732327409908e-05,5.4668045109690084e-05,0.5241287682502461
17.900000000000002,0.004930104802281711,0.01168625343306117,0.008704154766078578,0.011239668217273614,0.004269774816473325,0.011637805063430057,0.00858197943059931,0.014594238808579367,0.014678322516132877,0.004728501025034453,0.0038159603481650525,0.004455061754049006,0.002496542511542106,0.0023791709179368666,0.008084182969082655,0.007718688552177115,0.002166162489091647,0.0011007132031137655,0.0012860607132197518,0.0009492936405261946,0.0007941829589246573,0.001469819469140078,0.001406215121255657,0.0005639868503112768,0.0002506725880884197,0.0002348498070047801,0.00010580830354205977,7.352562265945172e-05,5.435117590058263e-05,0.521391824355467
17.95,0.004928727572855151,0.01165356037046005,0.008700855106067332,0.011230699655148139,0.004243304646747755,0.011570562118493933,0.008507490997058656,0.014555654630931614,0.014634152187964308,0.004680447361577553,0.003815920018242773,0.00444029973098959,0.0024761007815756846,0.0023655764355862,0.008008495946293133,0.007644071080555218,0.002149994975783937,0.0010958353175058236,0.0012852262903540162,0.0009352094369690861,0.0007833826958130015,0.0014597312876844335,0.0013959382464279787,0.0005604938144367941,0.00024865444380053225,0.0002348094094093624,0.0001041634979015119,7.243926556759571e-05,5.4029528368286204e-05,0.5186736905337805
18.0,0.004927347099675513,0.011620879537926265,0.008697536043418873,0.01122168788907366,0.004217320420913019,0.011503472865025469,0.00843347180164222,0.014516977241263933,0.014589903216306445,0.0046326273528186565,0.003815852354605084,0.004425276670958337,0.0024562430530048326,0.0023524564515426186,0.007933421217297563,0.007570084442478795,0.002133730580831937,0.001091206403622299,0.0012843155215829503,0.0009214141310885875,0.0007728467129890296,0.0014496531300981952,0.0013856817692404746,0.0005569564660292539,0.0002467206938980853,0.00023476014585952854,0.00010255014682529575,7.137788912299938e-05,5.370324711486808e-05,0.5159741960457283
18.05,0.004925963387383431,0.011588211433726608,0.008694197559951074,0.011212632987858809,0.004191816612663712,0.01143653978537773,0.00835992275119383,0.014478208324762295,0.014545577638177373,0.004585047416587213,0.003815750584708488,0.004409996138414872,0.002436957486406732,0.002339799347708753,0.007858956037633385,0.007496725427081868,0.0021173750035198982,0.0010868181446720751,0.0012833263843500177,0.0009079041663234332,0.0007625707453894054,0.0014395864616507156,0.0013754470210909767,0.0005533763305376966,0.0002448690123095817,0.0002347012907558383,0.00010096792858559813,7.034113062953588e-05,5.337247789879637e-05,0.5132931719551665
18.1,0.00492457644062777,0.011555556553883602,0.008690839638029519,0.01120353502195909,0.004166787709405263,0.011369765331387564,0.008286844688386665,0.01443934956771754,0.014501177487838617,0.004537713793279512,0.0038156081553081984,0.004394461792118655,0.002418232382849839,0.00232759367842487,0.00778509762361453,0.007423990789742013,0.002100933904701911,0.0010826623597089123,0.001282257006718993,0.0008946759680027992,0.0007525505414917828,0.0014295327141787915,0.0013652352990703425,0.0005497549402211745,0.00024309710113680984,0.00023463215736087945,9.941651710451842e-05,6.932862990222071e-05,5.3037367277931234e-05,0.5106304511321138
18.150000000000002,0.004923186264065592,0.01152291539216709,0.008687462260567677,0.011194394063469074,0.0041422282129599435,0.011303151924310185,0.008214238392336745,0.01440040265728127,0.014456704796520812,0.0044906325466763835,0.0038154187292178125,0.004378677380046757,0.0024000561841292286,0.002315828169798032,0.0077118431537913324,0.007351877253547279,0.0020844129031978987,0.0010787310042250917,0.0012811056631427916,0.0008817259458038392,0.0007427818651652416,0.001419493286335829,0.0013550478663201377,0.0005460938323555346,0.00024140269127277613,0.00023455209682939104,9.789558214018813e-05,6.834002818670308e-05,5.2698062589281335e-05,0.5079858682374679
18.2,0.004921792862362121,0.011490288440085976,0.008684065411027049,0.011185210186114512,0.00411813264025953,0.011236701954760014,0.008142104579222048,0.014361369281224086,0.014412161592153024,0.004443809564840126,0.003815176182061104,0.004362646734425352,0.0023824174729378308,0.0023044917189776718,0.0076391897703852706,0.0072803815107356,0.0020678175723664615,0.001075016170624768,0.0012798707702813658,0.0008690504961315025,0.0007332604974428769,0.001409469543854853,0.0013448859523998045,0.0005423945475116543,0.00023978354297186656,0.00023446049724548955,9.640478932465641e-05,6.737496503800825e-05,5.235471211233004e-05,0.505359259696749
18.25,0.004920396240190711,0.011457676186880098,0.008680649073417281,0.011175983465244338,0.004094495524024644,0.011170417782657665,0.008070443902906937,0.014322251127696193,0.014367549899095748,0.004397250561087551,0.003814874599017874,0.004346373766874149,0.002365304972975451,0.0022935733933796714,0.007567134580698663,0.007209500224106885,0.002051153436850349,0.0010715100885814552,0.001278550882870345,0.0008566460044218783,0.0007239822382183178,0.0013994628198244464,0.0013347507536625705,0.0005386586279036601,0.00023823744637377025,0.00023435678266765252,9.494380036484168e-05,6.643307687795449e-05,5.200746504027605e-05,0.5027504636819843
18.3,0.004918996402232808,0.011425079119512276,0.008677213232296244,0.011166713977822589,0.004071311413430858,0.011104301737183067,0.007999256955571719,0.014283049884990452,0.014322871737877618,0.004350961075036135,0.0038145082715657377,0.00432986246366295,0.002348707548997475,0.00228306242986102,0.007495674658499536,0.007139230028408086,0.002034425969490359,0.0010682051252839954,0.0012771446896419798,0.0008445088473703428,0.0007149429078679593,0.001389474414976741,0.0013246434336394303,0.0005348876158056547,0.00023676222198268257,0.00023424041218207114,9.351227354530558e-05,6.551399918506102e-05,5.165647107036046e-05,0.5001593201117225
18.35,0.004917593353177921,0.011392497722660487,0.008673757872770083,0.011157401802420221,0.004048574874761602,0.01103835611673459,0.007928544268346981,0.014243767241307837,0.014278129124935814,0.004304946473720228,0.0038140716942196653,0.004313116881079434,0.002332614206805075,0.0022729482338470306,0.007424807045381723,0.007069567531691364,0.002017640588403448,0.0010650937855752663,0.0012756510092998133,0.000832635395085771,0.0007061383488006581,0.0013795055979866004,0.0013145651234305615,0.0005310830520354641,0.00023535572110328223,0.00023411087896494642,9.210986433136705e-05,6.461737028032736e-05,5.130187984667678e-05,0.4975856706586712
18.400000000000002,0.004916187097723585,0.01135993247871019,0.008670282980493228,0.011148047019206846,0.004026280492047943,0.010972583188894144,0.007858306311952515,0.014204404884525384,0.014233324072360212,0.004259211952774421,0.0038135595612710403,0.0042961411409072545,0.002317014093178764,0.0022632203784131127,0.007354528752100434,0.007000509316645668,0.002000802654220892,0.0010621687119878051,0.0012740687865483895,0.0008210220131721144,0.0006975644269366497,0.0013695576057811939,0.0013045169221035963,0.0005272464745039214,0.0002340158262349576,0.0002339677093542696,9.073622573633027e-05,6.374283283369974e-05,5.094384068565304e-05,0.49502935874513526
18.45,0.004914777640575326,0.011327383867746807,0.00866678854166838,0.011138649709942366,0.004004422867695309,0.01090698519039817,0.007788543497340557,0.01416496450196661,0.014188458587641277,0.004213762537681183,0.0038129667635279415,0.004278939426013492,0.0023018964957570716,0.002253868603323011,0.007284836759883439,0.006932051941901929,0.0019839174674823458,0.0010594226846804412,0.0012723970881791866,0.0008096650647386419,0.000689217033117422,0.001359631643859207,0.001294499897098169,0.0005233794168281973,0.00023274045142572715,0.00023381046193159046,8.939100834976012e-05,6.289003157666185e-05,5.058250274187473e-05,0.4924902295186107
18.5,0.0049133649864466266,0.011294852367548344,0.00866327454304646,0.011129209957968523,0.003982996623097197,0.01084156432711443,0.00771925617634307,0.014125447780174463,0.014143534673421701,0.004168603085079921,0.003812288385058293,0.004261515976044427,0.00228725084286211,0.002244882814025402,0.007215728021718029,0.0068641919433121016,0.0019669902661816735,0.0010568486212799383,0.001270635099213855,0.0007985609123401475,0.0006810920844482625,0.0013497288866189782,0.001284515084636162,0.0005194834070076861,0.00023152754258726942,0.00023363872661423809,8.8073860282156e-05,6.205860974034596e-05,5.0218015298992656e-05,0.48996812982054766
18.55,0.0049119491400588956,0.011262338453578163,0.008659740971926528,0.011119727848200367,0.003961996399235975,0.010776322774024587,0.007650444642322895,0.014085856404686828,0.014098554327251846,0.004123738284134743,0.0038115196999374827,0.004243875083228621,0.0022730667032737724,0.0022362530806107005,0.0071471994636139935,0.006796925835202375,0.0019500262234604826,0.0010544395766315699,0.0012687821191057305,0.0007877059198484492,0.000673185525575193,0.0013398504776949126,0.001274563490137086,0.0005155599661609625,0.0002303750777724488,0.0002334521237584164,8.67844273768325e-05,6.124820814285008e-05,4.9850527708816395e-05,0.4874629081683788
18.6,0.00491053010614143,0.011229842598977899,0.008656187816155663,0.011110203467117628,0.003941416857270812,0.01071126267521241,0.007582109130828427,0.01404619205981457,0.014053519541348933,0.00407917265795814,0.003810656169001981,0.004226021088286184,0.0022593337859542493,0.0022279696367298687,0.007079247985842738,0.006730250111600701,0.0019330304454452819,0.001052188742462456,0.0012668375580004887,0.0007770964542564816,0.0006654933298979684,0.0013299975303015315,0.0012646460886380003,0.0005116106073223193,0.0002292810674166885,0.00023325030327355433,8.552235376189468e-05,6.045846812434101e-05,4.948018885099321e-05,0.4849744147568636
18.650000000000002,0.004909107889431381,0.011197365274560517,0.008652615064128826,0.01110063690275601,0.00392125267911283,0.010646386143857607,0.007514249820251662,0.014006456428422177,0.014008432302360038,0.004034910565087995,0.003809693436610452,0.004207958376443136,0.002246041939724557,0.0022200228784769994,0.007011870464152782,0.006664161247438987,0.0019160079692242666,0.0010500894469614112,0.0012648009330567115,0.000766728887416313,0.0006580115007208158,0.0013201711275845607,0.0012547638252174288,0.0005076368342964077,0.0002282435545445167,0.00023303294374825485,8.428728244838716e-05,5.968903550368142e-05,4.910714650265819e-05,0.48250250146424745
18.7,0.004907682494673723,0.011164906948803528,0.008649022704788676,0.011091028244698391,0.0039014985679875426,0.01058169526223519,0.007446866832489338,0.013966651191711005,0.013963294591128885,0.003990956201015276,0.0038086273274137838,0.004189691373549707,0.002233181152894716,0.0022124033632373967,0.006945063750961841,0.006598655699730182,0.001898963760959755,0.0010481351542789628,0.0012626718648270363,0.0007565995977124051,0.0006507360723425627,0.0013103723229784564,0.0012449176154227348,0.0005036401405695077,0.00022726061494258195,0.00023279975158815646,8.307885560684554e-05,5.893956160824045e-05,4.8731547149005944e-05,0.4800470218431047
18.75,0.004906253926621214,0.011132468087842327,0.008645410727625365,0.01108137758406596,0.003882149248984664,0.010517192081720259,0.007379960233606925,0.013926778029005145,0.013918108382466429,0.003947313599759872,0.0038074538431354236,0.004171224542301385,0.0022207415528491922,0.0022051018085028347,0.00687882467652566,0.006533729908720509,0.001881902714132336,0.0010463194639511158,0.0012604500737004724,0.0007467049716714308,0.0006436631110877785,0.0013006021405697805,0.0012351083457004673,0.0004996220082759628,0.00022633035730041095,0.0002325504601659992,8.189671446229617e-05,5.8209700389520216e-05,4.835353635199774e-05,0.47760783109094734
18.8,0.0049048221900343655,0.011100049155463712,0.008641779122676293,0.011071685013509252,0.003863199469595378,0.010452878622798215,0.0073135300345053104,0.013886838617539947,0.01387287564492527,0.0039039866354921176,0.0038061691593633457,0.00415256237856152,0.0022087134055892082,0.002198109090655644,0.006813150050083892,0.006469380299017182,0.0018648296479128596,0.0010446361102503534,0.0012581353764063805,0.0007370414055099786,0.0006367887162805488,0.0012908615754658533,0.0012253368738292486,0.0004955839072183321,0.0002254509233201574,0.00023228482898416734,8.07404991351083e-05,5.7499104633733494e-05,4.7973259219453414e-05,0.47518478601605996
18.85,0.004903387289681406,0.011067650613099512,0.008638127880525842,0.011061950627199115,0.0038446440002371214,0.01038875687508024,0.007247576191589844,0.013846834632253176,0.013827598340577861,0.003860979024197514,0.003804769622354933,0.0041337094077842414,0.0021970871152334572,0.0021914162437232268,0.006748036660983148,0.00640560328069179,0.0018477493056584153,0.0010430789614672771,0.0012557276825805263,0.0007276053066214466,0.0006301090211624576,0.0012811515941681107,0.0012156040293547904,0.0004915272939398168,0.00022462048779656765,0.0002320026428499591,7.960984882356686e-05,5.6807425245316e-05,4.759086037449913e-05,0.4727777450188558
18.900000000000002,0.004901949230338247,0.011035272919820375,0.008634456992305067,0.011052174520817597,0.003826477634765991,0.010324828797324024,0.007182098607441606,0.013806767745578867,0.013782278424798535,0.0038182943253823078,0.0038032517458560016,0.004114670181536432,0.002185853223478771,0.0021850144581045637,0.006683481279777495,0.0063423952503597015,0.001830666353528519,0.001041642019126207,0.0012532269913935418,0.0007183930950034449,0.000623620193756352,0.0012714731349496426,0.0012059106140266753,0.000487453610847545,0.00022383725866836584,0.00023170371106380694,7.85044023875064e-05,5.6134314547170145e-05,4.720648329920345e-05,0.4703865680934764
18.95,0.00490050801678845,0.011002916532329701,0.008630766449691366,0.011042356791548755,0.0038086951909768493,0.010261096317459646,0.007117097131490652,0.013766639627243855,0.013736917846049346,0.0037759359438175938,0.003801612207935152,0.004095449274117484,0.00217500240902223,0.002178895079270252,0.0066194806593066315,0.00627975259223574,0.0018135853792177737,0.0010403194171379783,0.0012506333882420515,0.0007094012046270102,0.0006173184376774289,0.0012618271082364106,0.0011962574022365373,0.000483364285385308,0.0002230994770422351,0.00023138786662063737,7.742379898000369e-05,5.547943052429217e-05,4.682026956860835e-05,0.4680111168339121
19.0,0.004899063653823189,0.01097058190495771,0.008627056244908117,0.011032497538069388,0.0037912915110912106,0.010197561332620515,0.007052571560690992,0.013726451944066999,0.013691518545669716,0.0037339071313196486,0.0037998478478345828,0.004076051279275535,0.002164525486946192,0.00217304960643755,0.006556031535751919,0.006217671679166403,0.0017965108908013084,0.001039105420893084,0.0012479470415026484,0.0007006260847489288,0.0006111999928931648,0.0012522143969916884,0.0011866451414572676,0.0004792607292543601,0.0002224054171905436,0.00023105496542452156,7.636767830169106e-05,5.484243793414884e-05,4.643235865308237e-05,0.46565125442392663
19.05,0.004897616146241218,0.010938269489655664,0.00862332637072428,0.011022596860539696,0.003774261462233015,0.010134225709179363,0.006988521640197171,0.013686206359761154,0.013646082457669916,0.0036922109885643302,0.003797955662838455,0.0040564808070188765,0.002154413408067688,0.0021674696912218944,0.006493130629670594,0.006156148873638965,0.001779447315689389,0.001037994426298239,0.0012451681993488357,0.0006920642011684678,0.0006052611364335913,0.001242635857103319,0.0011770745526828738,0.0004751443376809179,0.00022175338652393608,0.00023070488551673362,7.533568040034404e-05,5.422300521306987e-05,4.604288845407412e-05,0.4633068456054775
19.1,0.004896165498848839,0.010905979735990225,0.008619576820453974,0.011012654860593869,0.0037575999368923557,0.01007109128278912,0.006924947064042135,0.013645904534737829,0.013600611508528338,0.0036508504669333164,0.0037959328051598512,0.0040367424805211926,0.0021446572582535807,0.002162147136266291,0.006430774647008294,0.0060951805287676785,0.0017623989996875971,0.001036980958759345,0.0012422971866309826,0.0006837120374297878,0.0005994981830533823,0.0012330923177733932,0.001167546330868585,0.00047101648872900203,0.000221141725539879,0.00023033752631730324,7.432744537412409e-05,5.362080017230687e-05,4.565199602403415e-05,0.46097775664094803
19.150000000000002,0.0048947117164598606,0.01087371309113795,0.008615807587956019,0.011002671641330597,0.003741301853377271,0.010008159858428662,0.006861847475816274,0.013605548125914604,0.013555107616992574,0.003609828370390118,0.0037937765788473234,0.004016840933119282,0.0021352482577028905,0.0021570738938499687,0.00636896028009021,0.0060347629892574155,0.0017453702061590829,0.0010360596721137696,0.001239334401819285,0.0006755660959713196,0.000593907485847213,0.0012235845819100007,0.0011580611453708197,0.0004668785426572911,0.00022056880774821899,0.00022995280788012996,7.33426134398533e-05,5.3035488676413215e-05,4.525981770008304e-05,0.45866385529047593
19.200000000000003,0.0048932548038955696,0.010841469999879935,0.008612018667633451,0.010992647307303519,0.003725362156253688,0.009945433210453346,0.006799222469347382,0.013565138786525283,0.0135095726938843,0.0035691473573837974,0.003791484436711994,0.003996780805401912,0.0021261777601976352,0.0021522420644776346,0.006307684208591073,0.005974892592345026,0.0017283651152854246,0.0010352253475147618,0.0012362803140096561,0.0006676228992233657,0.0005884854368198119,0.0012141134265207015,0.0011486196403866378,0.00046273184131867057,0.00022003303957478414,0.00022955067016171223,7.238082548959662e-05,5.24667376973856e-05,4.486648840026115e-05,0.45636501081135306
19.25,0.0048917947659846955,0.010809250904596602,0.008608210054433012,0.010982581964511599,0.0037097758167736103,0.00988291308265023,0.006737071589381364,0.01352467816593281,0.013464008641907962,0.003528809942778386,0.0037890539772761135,0.003976566742388425,0.0021174372523235117,0.0021476438954506336,0.006246943100484247,0.005915565668718711,0.0017113878234226946,0.001034472892270752,0.0012331354599924218,0.0006598789906551827,0.0005832284674121129,0.0012046796031073715,0.0011392224353923277,0.0004585777076011772,0.00021953286024403032,0.00022913107230353063,7.144172378909121e-05,5.191422000362025e-05,4.4472140631448724e-05,0.4540810939655176
19.3,0.0048903316075633715,0.010777056245262609,0.008604381743844595,0.01097247572038943,0.0036945378332916496,0.00982060118829792,0.006675394332263475,0.013484167909444922,0.013418417355463223,0.0034888184998060397,0.0037864829417439457,0.003956203390795717,0.0021090183526617174,0.002143271779421287,0.006186733612970121,0.005856778543415677,0.0016944423425493862,0.0010337973386422014,0.0012299004413836362,0.0006523309357727828,0.0005781330489848818,0.0011952838380620706,0.0011298701255808238,0.00045441744490905636,0.0002190667416417093,0.00022869399192810885,7.052495231513725e-05,5.137761618131983e-05,4.4076904079985845e-05,0.4518119770133728
19.35,0.004888865333475106,0.01074488645944193,0.008600533731900678,0.010962328683797477,0.0036796432316700033,0.009758499210231,0.006614190146619947,0.013443609658132611,0.013372800720461228,0.0034491752620420682,0.0037837692109958182,0.003935695396392205,0.002100912810953193,0.0021391182529316446,0.006127052393384137,0.0057985275366984335,0.0016775325998029393,0.001033193842598597,0.00122657592181879,0.0006449753230686918,0.0005731956932611778,0.0011859268330635967,0.001120563282297694,0.00045025233668267284,0.00021863318815851297,0.00022823942444875255,6.963015654540152e-05,5.085661214186634e-05,4.368090615939698e-05,0.4495575336847148
19.400000000000002,0.004887395948570744,0.010712741982283046,0.008596666015175714,0.01095214096501226,0.0036650870656719657,0.009696608800908885,0.0065534584340397484,0.013403005048651316,0.0133271606141446,0.003409882325399937,0.0037809108026061163,0.003915047401437375,0.0020931125072365156,0.0021351759949378517,0.006067896080084611,0.005740808964909942,0.0016606624371016212,0.0010326576825380983,0.001223162624208627,0.0006378087649248698,0.0005684129527289715,0.0011766092654743733,0.0011113024534754495,0.0004460836459560255,0.00021823073651562386,0.00022776738239293993,6.875698301584889e-05,5.035089442200497e-05,4.3284273004289816e-05,0.44731763913855765
19.450000000000003,0.004885923457708433,0.010680623246514292,0.008592778590785504,0.010941912675716458,0.0036508644173440857,0.009634931582489117,0.006493198549756347,0.01336235571306491,0.01328149890491122,0.00337094165014448,0.0037779058678859756,0.0038942640422055135,0.0020856094509606672,0.002131437825321299,0.006009261303320659,0.005683619141307979,0.0016438356108486208,0.0010321842579722818,0.0012196613280567449,0.0006308278984700067,0.0005637814210052274,0.0011673317887373612,0.0011020881640659644,0.00044191261495064545,0.00021785795557308194,0.00022727789473931341,6.790507918164786e-05,4.98601476140024e-05,4.288712994576454e-05,0.4450921699337672
19.5,0.00488444786575359,0.010648530682439337,0.00858887145638653,0.01093164392898897,0.0036369703973870636,0.009573469146904967,0.0064334098033292765,0.013321663278672477,0.01323581745214174,0.0033323550629215646,0.0037747526889513865,0.00387334994659222,0.0020783957800738656,0.00212789670338769,0.005951144686080457,0.0056269543768789855,0.0016270557917152588,0.001031769088178341,0.0012160728668386168,0.0006240293863923763,0.0005592977331627294,0.0011580950327726965,0.0010929209164707828,0.00043774046470467426,0.00021751344612185413,0.00022677100626820366,6.707409384904418e-05,4.938405634744497e-05,4.2489600928602105e-05,0.4428810040226139
19.55,0.004882969177578863,0.010616464717932794,0.008584944610175265,0.010921334839294895,0.003623400145515492,0.009512223055947261,0.006374091459325318,0.01328092936783784,0.01319011810603083,0.0032941242588024906,0.003771449675817381,0.0038523097318022706,0.002071463760089614,0.0021245457263551247,0.00589354284492009,0.005570810981131677,0.0016103265645002695,0.0010314078108210375,0.001212398125441618,0.0006174099177094224,0.0005549585660208991,0.001148899604373786,0.0010838011909690781,0.0004335683947359379,0.00021719584066046918,0.00022624677692561248,6.626367792618451e-05,4.892231014350201e-05,4.209180728295658e-05,0.4406840207586794
19.6,0.004881487398064102,0.010584425778435987,0.008580998050887452,0.010910985522475472,0.003610148830806555,0.009451194841350437,0.006315242737999175,0.01324015559782192,0.013144402707422178,0.0032562508033415157,0.0037679953635189403,0.0038311480021174546,0.0020648057831311128,0.002121378127832275,0.0058364523907732755,0.005515185262870779,0.0015936514280622035,0.001031096180546619,0.001208638037665619,0.0006109662084952409,0.0005507606384018403,0.0011397460876026366,0.0010747294461430337,0.0004293975827378621,0.0002169038031570562,0.0002257052812005859,6.547348493407497e-05,4.847460688334644e-05,4.169386689538102e-05,0.4385011008976913
19.650000000000002,0.004880002532096319,0.010552414286952841,0.00857703177779736,0.01090059609573795,0.0035972116520377696,0.009390386004882633,0.006256862815973391,0.01319934358061784,0.013098673087647141,0.00321873613464485,0.003764388409259229,0.003809869346742928,0.002058414366955129,0.002118387276287681,0.005779869929742157,0.005460073530951096,0.0015770337953220177,0.0010308300675508535,0.0012047935837836607,0.000604695002567092,0.0005467007113528038,0.001130635044184189,0.001065706119300383,0.0004252291843070842,0.00021663602879759834,0.000225146607515918,6.470317090439181e-05,4.804065185071589e-05,4.1295894542314636e-05,0.4363321265761241
19.700000000000003,0.004878514584569656,0.010520430664045908,0.008573045790717005,0.010890166677645403,0.003584583838013895,0.00932979801843984,0.006198950826917416,0.013158494922788835,0.01305293106836714,0.0031815815654496,0.0037606275895857143,0.0037884783377307007,0.002052282153956416,0.0021155666735111797,0.0057237920638694845,0.005405472095012268,0.0015604769933330242,0.0010306054561232583,0.001200865788162196,0.0005985930721320757,0.0005427755883362567,0.0011215670138994627,0.0010567316268938825,0.00042106433270164956,0.00021639124372118798,0.00022457085763213534,6.395239381658552e-05,4.7620153189391824e-05,4.089800315806547e-05,0.43417698127194193
19.75,0.0048770235603853495,0.010488475327832536,0.008569040089995348,0.010879697388106487,0.003572260647883108,0.009269432324143978,0.006141505862225632,0.013117611225308938,0.013007178461419706,0.0031447882852111424,0.003756711797594715,0.003766979527978837,0.0020464019101537278,0.002112909953068442,0.005668215391892403,0.0053513772661945,0.0015439842634154082,0.0010304184431695314,0.0011968557169403547,0.0005926572183950795,0.0005389821153887025,0.0011125425149773071,0.0010478063649374987,0.0004169041386286946,0.000216168204743043,0.0002239781460647126,6.322081313431473e-05,4.721281774047806e-05,4.050030496255214e-05,0.4320355497674009
19.8,0.004875529464451695,0.010456548693981162,0.008565014676517456,0.010869188348365148,0.003560237371442548,0.009209290334444842,0.00608452697169415,0.013076694083406453,0.012961417068668173,0.0031083573621974525,0.0037526400401648665,0.003745377449304945,0.0020407665241584643,0.002110410878749556,0.005613136509978105,0.0052977853578355235,0.0015275587613525884,0.001030265236714131,0.0011927644757676538,0.0005868842721290875,0.0005353171812493803,0.0011035620444845454,0.0010389307094191258,0.0004127496900605375,0.00021596569906601984,0.00022336859951446226,6.250808992783126e-05,4.681835089780606e-05,4.010291143535883e-05,0.42990771813203493
19.85,0.004874032301684013,0.01042465117570776,0.008560969551703651,0.01085863968099028,0.0035485093294333556,0.009149373432225865,0.006028013164196303,0.013035745086410219,0.012915648681855057,0.0030722897455890056,0.0037484114352199856,0.0037236766105925756,0.00203536900612695,0.0021080633430125817,0.005558552012441651,0.0052446926861491605,0.0015112035576467777,0.001030142154384877,0.0011885932075995568,0.0005812710942089367,0.0005317777174599467,0.0010946260787143048,0.0010301050167097023,0.00040860205207812387,0.0002157825439813354,0.0002227423563110289,6.18138875715511e-05,4.643646066483592e-05,3.97059320787004e-05,0.4277933737265928
19.900000000000002,0.004872532077004615,0.0103927831837724,0.008556904717508619,0.010848051509865318,0.003537071873825293,0.00908968297091358,0.005971963408356582,0.01299476581759863,0.012869875082459011,0.0030365862675828265,0.003744025209021755,0.0037018814960090977,0.002030202486697321,0.0021058613654229568,0.005504458492446136,0.005192095570885684,0.0014949216378311238,0.0010300456218813882,0.0011843430905502477,0.000575814576109571,0.0005283606984362125,0.0010857350735722978,0.0010213296239686013,0.0004044622667407813,0.00021561758655918814,0.00022209956586940587,6.113787251045707e-05,4.6066862517433624e-05,3.9309472962748954e-05,0.4256924052109164
19.950000000000003,0.004871028795342767,0.01036094512647596,0.00855282017642049,0.010837423960177794,0.0035259203880910746,0.009030220274590729,0.005916376633222947,0.012953757854051444,0.012824098041555406,0.003001247645499399,0.003739480693492645,0.0036799965632936704,0.0020252602159119733,0.0021037990910896098,0.0054508525426855345,0.005139990335974339,0.0014787159028359128,0.0010299721714291017,0.001180015335801975,0.0005705116403698408,0.0005250631415129914,0.0010768894649608423,0.0010126048495452155,0.00040033135298126664,0.00021546970332994862,0.0002214403881593882,6.047971451696155e-05,4.5709281003418816e-05,3.8913636287500436e-05,0.42360470253557725
20.0,0.004869522461634655,0.01032913740965696,0.008548715931459908,0.010826757158408836,0.003515050287470509,0.008970986638112959,0.005861251728937325,0.012912722766504363,0.012778319319680497,0.002966274483891136,0.003734777323569444,0.0036580262421139144,0.002020535562126508,0.002101870789098617,0.005397730756050428,0.00508837331014829,0.0014625891694063557,0.001029918440220562,0.0011756111855702927,0.0005653592410228743,0.0005218821069630874,0.0010680896691604158,0.0010039309933766495,0.00039621030652510193,0.0002153377999565695,0.0002207649931878768,5.9839086274686865e-05,4.536344674434813e-05,3.851852138882146e-05,0.4215301569108122
