Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Tb_relativistic
14.8,0.01043595190473954,0.009434359321175985,0.016208011697281016,0.016584751379506518,0.006171191933794528,0.003012816623253986,0.0027590022986547238,0.01163454646915084,0.01128970948515528,0.0016713089392267288,0.0013594519817943542,0.0010615763426343587,0.0023024501373276073,0.0022655199120844276,0.0004489246688426034,0.0004236255808174253,0.0002770460476447383,0.00021214329307541675,0.0001552822787253297,1.769226382547207e-05,0.3208861847745672
14.850000000000001,0.010426460333151904,0.009346488101427602,0.01616702516231144,0.016535343714042257,0.0061438426662024275,0.002976382986838717,0.002734994312972083,0.011524378037799468,0.011179624580742509,0.0016693709761870657,0.0013337047611368925,0.0010418797155449023,0.0022884529620498507,0.002250749560651643,0.0004397273159777839,0.0004148827404788755,0.00027691693514962195,0.0002080240361817208,0.00015221574132343602,1.768540557512918e-05,0.3187061176289212
14.9,0.010416948955009105,0.009259257446559394,0.01612594091636224,0.01648585363021488,0.006116139959665135,0.0029409482687916618,0.0027118066162339616,0.011415048740029427,0.011070415693482907,0.0016672908204975433,0.0013084900993508475,0.0010226820248172524,0.002274393595519888,0.0022359336008677256,0.0004307282970241333,0.0004063297191794132,0.0002767689386125375,0.00020398470325996715,0.00014922291000332572,1.7677410763012715e-05,0.3165443798108047
14.950000000000001,0.010407417873280343,0.009172666233182466,0.016084760694644446,0.016436283386259562,0.006088091760738242,0.0029064926071614787,0.002689419031767736,0.011306557072179693,0.010962080662964169,0.001665066470067753,0.0012838015310171341,0.0010039747656530053,0.0022602760764801957,0.0022210760392600577,0.0004219231671372433,0.00039796223609693917,0.0002766011719820857,0.000200024513858598,0.00014630265302805279,1.7668216483768582e-05,0.31440080001076515
15.0,0.010397867190981052,0.009086713286445215,0.016043486232863752,0.016386635236018535,0.006059706084571835,0.0028729963705899494,0.002667811693672262,0.011198901407666866,0.010854617209877057,0.0016626961891910744,0.001259632528080011,0.0009857494575910629,0.00224610438324492,0.0022061808123069486,0.00041330758381023,0.00038977610956819516,0.00027641281851921516,0.00019614266873107882,0.00014345383583134105,1.765776436990375e-05,0.3122752082894561
15.05,0.01038829701117076,0.009001397380848698,0.01600211926698758,0.016336911428658753,0.006030991007033487,0.0028404401594350416,0.0026469650458292434,0.01109208000018446,0.010748022939358637,0.0016601784981657216,0.0012359765064913664,0.0009679976494089734,0.0022318824326293214,0.0021912517858133224,0.00040487730444724134,0.0003817672546546996,0.0002762031283158469,0.00019233835114412955,0.00014067532198218355,1.7646000690457196e-05,0.31016743607701736
15.100000000000001,0.010378707436950947,0.008916717241059639,0.01596066153301451,0.016287114208393662,0.006001954657078421,0.0028088048067470913,0.002626859840787177,0.010986090986864431,0.010642295344291446,0.0016575121631464632,0.0012128268326267561,0.0009507109237907003,0.0022176140789965226,0.0021762927543902775,0.00039662818390467214,0.00037393168032245173,0.0002759714158641705,0.00018861072814481696,0.00013796597410804134,1.763287616231424e-05,0.3080773161698382
15.15,0.010369098571462915,0.008832671542720844,0.01591911476674606,0.016237245814209024,0.005972605209362936,0.002778071379102452,0.0026074771385230593,0.010880932391400344,0.010537431808558132,0.001654696186226823,0.0011901768294772562,0.0009338809017671499,0.002203303113415998,0.0021613074410332415,0.00038855617223105887,0.0003662654873164751,0.00027571705767693975,0.0001849589517877403,0.0001353246547772933,1.7618345468229696e-05,0.30600468272931985
15.200000000000001,0.010359470517885655,0.008749258913258909,0.01587748070356086,0.016187308479592856,0.005942950877097123,0.0027482211772989484,0.002588798305086961,0.010776602127131796,0.01043342961025129,0.0016517297957512707,0.001168019782621288,0.0009174992469357502,0.0021889532629284837,0.002146299496793652,0.00038065731256255907,0.00035876486664174423,0.000275439489958996,0.00018138216032329718,0.00013275022734204252,1.760236714078743e-05,0.3039493712834361
15.25,0.010349823379433729,0.008666477932689123,0.015835761078191252,0.016137304432269482,0.005912999905132909,0.002719235736917405,0.0025708050111344616,0.010673098000089688,0.010330285924838225,0.0016486124368566553,0.0011463489459806267,0.0009015576694653136,0.002174568189912157,0.002131272500539299,0.00037292773891472715,0.0003514260974617184,0.0002751382063301379,0.0001778794793476101,0.0001302415567427382,1.7584903865601536e-05,0.3019112187260842
15.3,0.010340157259355146,0.008584327134417358,0.015793957624502294,0.016087235893937672,0.005882760563283372,0.0026910968287534227,0.0025534792303518066,0.010570417712001902,0.010227997828280327,0.0016453437622418752,0.0011251575473648235,0.0008860479298923229,0.0021601514915451266,0.002116229958798617,0.00036536367387553605,0.00034424554439506524,0.0002748127555993582,0.00017445002291443124,0.000127797510276022,1.756592238701641e-05,0.29989006331256973
15.350000000000001,0.010330472260929252,0.008502805006038896,0.015752072075273266,0.016037105080012944,0.00585224113986932,0.0026637864591235664,0.002536803237778576,0.010468558863259172,0.010126562300106959,0.0016419236231645469,0.0011044387938083501,0.0008709618427147409,0.002145706699359465,0.0021011753056844546,0.00035796142650934565,0.0003372196554561405,0.0002744627395903841,0.00017109289460941012,0.00012541695832683176,1.7545392838628437e-05,0.29788574465647105
15.4,0.010320768487464623,0.008421909990133983,0.015710106161981596,0.01598691419937397,0.005821449935489047,0.0026372868700500133,0.0025207596080325067,0.010367518955840744,0.010025976226443595,0.001638352060663215,0.0010841858767047573,0.0008562912797893325,0.0021312372788821906,0.002086111902892965,0.00035071739052047274,0.0003303449608336495,0.0002740878110183985,0.0001678071885873914,0.00012309877506543615,1.752328846021914e-05,0.29589810373068626
15.450000000000001,0.010311046042296955,0.008341640485060054,0.015668061614589317,0.015936665454113125,0.005790395257007186,0.002611580539327672,0.0025053312134410265,0.010267295396199643,0.009926236402994129,0.0016346292970034404,0.0010643919767421896,0.0008420281735384282,0.002116746629358767,0.0020710430397734834,0.00034362804233623127,0.0003236180712167937,0.0002736876714177764,0.00016459199057367195,0.00012084183911006732,1.7499586074713947e-05,0.29392698286750363
15.5,0.010301305028786971,0.008261994845740472,0.01562594016133203,0.015886361039291193,0.005759085411758596,0.0025866501804777267,0.0024905012220839515,0.010167885498107319,0.009827339537977278,0.0016307557273459185,0.001045050268644607,0.0008281645199719705,0.002102238083554889,0.0020559719334654007,0.00033668993900994433,0.0003170356751918427,0.0002732620691206353,0.00016144637883013925,0.00011864503415612706,1.747426623879036e-05,0.29197222575350484
15.55,0.01029154555031833,0.00818297138444966,0.015583743528510352,0.01583600314269619,0.005727528701963145,0.0025624787425914497,0.0024762530957516704,0.010069286485457447,0.009729282255016953,0.0016267319116345968,0.0010261539257230448,0.0008146923815305759,0.002087714907632436,0.002040901729098199,0.0003298997162855114,0.0003105945370033137,0.00027281079728595027,0.00015836942508692999,0.00011650724957324975,1.744731240377032e-05,0.2900336774239146
15.600000000000001,0.010281767710295533,0.008104568371594536,0.015541473440283973,0.015785593944606352,0.0056957334193473335,0.0025390494100681195,0.00246257058782306,0.0099714954950288,0.009632061095986652,0.0016225585667026053,0.001007696124241281,0.000801603889755285,0.0020731803010956857,0.0020258355000509895,0.000323254086980527,0.0003042914954810034,0.00027233369197892613,0.000155360195439911,0.00011442738097150813,1.7418710234621652e-05,0.28811118426204835
15.65,0.010271971612141847,0.008026784036492105,0.015499131618468196,0.015735135617557273,0.0056637078399686324,0.0025163456022507576,0.002449437741067247,0.00987450957920701,0.009535672523807806,0.0016182365585936584,0.0009896700476002356,0.0007888912477895485,0.0020586373968039828,0.002010776248268012,0.0003167498393601346,0.00029812346294090845,0.0002718306303002416,0.00015241775121413613,0.00011240433073772486,1.738844815694157e-05,0.286204594000463
15.700000000000001,0.010262157359297225,0.00794961656814311,0.015456719782333095,0.015684630326113155,0.005631460219238447,0.002494350972963363,0.002436838885373244,0.009778325708665162,0.00944011292520215,0.0016137668950964514,0.000972068890345435,0.0007765467327189183,0.002044089261047232,0.0019957269046267214,0.0003103838352336107,0.00029208742293688436,0.0002713015285647068,0.00014954114979360704,0.00011043700854250572,1.7356518074616326e-05,0.28431375571672646
15.75,0.010252325055216237,0.007873064116001671,0.015414239648405232,0.01563408022664224,0.005598998787139648,0.002473049409953254,0.0024247586354113767,0.009682940775003175,0.009345378613398186,0.0016091507184894495,0.0009548858620018582,0.0007645626977538134,0.002029538893680723,0.001980690329355214,0.0003041530080268619,0.0002861804277981067,0.0002707463405288117,0.00014672944541802233,0.00010852433181853652,1.7322914718943122e-05,0.2824385198250615
15.8,0.010242474803366005,0.007797124790740723,0.015371692930271965,0.015583487467096344,0.005566331743634557,0.002452425034242032,0.002413181888230314,0.009588351593345899,0.00925146583079178,0.0016043892984933486,0.0009381141907404335,0.000752931574260615,0.0020149892283159135,0.0019656693124958683,0.00029805436120453136,0.000280399597385909,0.0002701650556666049,0.0001439816899474823,0.00010666522621092206,1.7287634404225525e-05,0.2805787380719655
15.850000000000001,0.010232606707224139,0.007721796665013257,0.015329081338388367,0.015532854186794553,0.005533467254259375,0.002432462199388652,0.002402093820793421,0.009494554904899977,0.009158370751561078,0.0015994840254283868,0.0009217471268804651,0.0007416458736462682,0.0020004431325639487,0.0019506665744122244,0.00029208496688487746,0.00027474211851988566,0.0002695576974933304,0.00014129693359614658,0.00010485862600064141,1.7250675203639432e-05,0.2787342635372555
15.9,0.010222720870276685,0.007647077774209177,0.015286406579886754,0.015482182516211022,0.005500413445900981,0.0024131454906679817,0.0023914798874580434,0.009401547379469447,0.009066089484235823,0.0015944364035735856,0.0009057779462321975,0.0007306981891014392,0.0019859034083288094,0.0019356847663362232,0.0002862419641864192,0.00026920524336292227,0.0002689243219362471,0.00013867422563561843,0.00010310347450223459,1.7212038300661627e-05,0.2769049506321633
15.950000000000001,0.01021281739601608,0.0075729661172077205,0.015243670358388818,0.015431474576766909,0.0054671784027520934,0.002394459724168176,0.0023813258174012366,0.009309325617930159,0.008974618074221239,0.00158924804472492,0.0008901999532837171,0.0007200811972071911,0.001971372792147109,0.0019207264709530678,0.00028052255734376354,0.00026378628679359155,0.000268265015752056,0.00013611261506857872,0.00010139872443657263,1.717172811636321e-05,0.27509065509000286
16.0,0.010202896387939106,0.0074994596571253585,0.015200874373820417,0.015380732480626417,0.00543377016244082,0.0023763899458101446,0.0023716176119953675,0.009217886154663096,0.008883952506276726,0.0015839206619493382,0.000875006484236347,0.0007097876594100358,0.0019568539555716905,0.0019057942030210808,0.0002749240141048191,0.00025848262458109787,0.0002675798949903402,0.00013361115127312692,9.974333827921737e-05,1.7129750620602883e-05,0.2732912339567536
16.05,0.010192957949544853,0.007426556322059037,0.015158020322228969,0.015329958330496924,0.005400196712330587,0.0023589214302922735,0.002362341542136893,0.009127225459946637,0.008794088706949492,0.0015784560635314787,0.0008601909098926294,0.0006998104233701001,0.0019423495055962642,0.0018908904100240357,0.0002694436645450419,0.0002532916929776103,0.0002668691035023814,0.00013116888461846954,9.813628858475113e-05,1.708611233031352e-05,0.27150654558923254
16.1,0.01018300218433269,0.0073542540058247445,0.015115109895603511,0.015279154219433232,0.00536646598598656,0.0023420396799635557,0.0023534841455315533,0.00903733994230796,0.008705022546963427,0.0015728561471098862,0.0008457466384009762,0.0006901424241870642,0.0019278619851184823,0.0018760174728535699,0.00026407889982232494,0.0002482109880830042,0.00026613281149466447,0.00012878486705290553,9.657655828764916e-05,1.7040821639909748e-05,0.26973644965636756
16.150000000000002,0.010173029195800239,0.007282550568691243,0.015072144781697395,0.015228322230645863,0.005332585859804596,0.002325730423628156,0.0023450322239391024,0.008948225950833645,0.008616749843563407,0.0015671228939994598,0.0008316671178609874,0.0006807766855084019,0.0019133938734389132,0.0018611777065193783,0.00025882717053834245,0.00024323806367800737,0.0002653712141263276,0.00012645815266524237,9.506314098057588e-05,1.699389032310553e-05,0.2679808071333403
16.2,0.010163039087441357,0.007211443838108949,0.015029126663853629,0.01517746443731345,0.005298564149798896,0.0023099796152844187,0.0023369728403806207,0.00885987977743971,0.008529266362815334,0.0015612583636968353,0.0008179458387934119,0.0006717063205243642,0.00189894758679352,0.0018463733608850004,0.0002536859850559587,0.00023837052870196487,0.0002645845301497839,0.00012418779822071662,9.359504117113534e-05,1.694533246012761e-05,0.2662394802887511
16.25,0.01015303196274412,0.007140931609433818,0.014986057220832873,0.01512658290239915,0.00526440860854447,0.0022947734328012245,0.002329293316311348,0.008772297659101157,0.008442567821862161,0.0015552646885653584,0.0008045763364786522,0.0006629245328540335,0.0018845254789173252,0.0018316066214271066,0.0002486529082873252,0.0002336060462410448,0.0002637730005937329,0.00012197286367222876,9.217127451797404e-05,1.6895162035848494e-05,0.26451233267599134
16.3,0.010143007925188826,0.00707101164664625,0.014942938126644116,0.01507567967847114,0.005230126922270669,0.0022800982765345643,0.0023219812287619064,0.00868547578004139,0.008356649891136273,0.0015491440686962806,0.0007915521931676824,0.0006544246173266849,0.001870129841637071,0.0018168796100163033,0.0002437255608032941,0.00022894233359154452,0.00026293688748779844,0.00011981241264745124,9.079086804688744e-05,1.6843392854372268e-05,0.2627992291339262
16.35,0.010132967078245979,0.00700168168306483,0.014899771050377977,0.015024756807527094,0.005195726708101961,0.002265940767887098,0.002315024407450669,0.008599410273881518,0.008271508196528441,0.0015428987669427754,0.0007788670401691598,0.0006461999606625664,0.0018557629054907403,0.0018021943857175345,0.0002389016176295078,0.00022437716127932979,0.00026207647262805337,0.0001177055129122994,8.945286034747686e-05,1.67900410764095e-05,0.26110003578734414
16.400000000000002,0.010122909525374311,0.00693293942205492,0.01485655765604269,0.014973816320822684,0.005161215511442251,0.002252287747813436,0.0023084109318699635,0.008514097225749931,0.008187138321513767,0.0015365311041233645,0.0007665145598164835,0.0006382440420571308,0.001841426840371937,0.0017875529456082805,0.00023417880659919784,0.00021990835051836091,0.0002611920563827086,0.00011565123681141937,8.815630175107712e-05,1.6735126462043455e-05,0.25941462003702076
16.45,0.010112835370018787,0.006864782537731996,0.014813299602402743,0.014922860238704077,0.005126600803499069,0.002239126275273793,0.0023021291283487066,0.008429532674352327,0.00810353580923492,0.0015300434543913226,0.0007544884873184732,0.0006305504336726345,0.0018271237561971801,0.001772957225612814,0.0002295549068653708,0.00021553377104869707,0.00026028395653723726,0.00011364866168657396,8.690025449097496e-05,1.6678670044700332e-05,0.2577428505442977
16.5,0.010102744715608618,0.006797208675659651,0.014769998542820165,0.01487189057044438,0.005091889978943953,0.002226443625638597,0.002296167567093978,0.008345712614002432,0.008020696164543026,0.0015234382407666208,0.0007427826124972831,0.0006231128010409197,0.0018128557035942629,0.001758409101350858,0.00022502774798941838,0.0002112513408644592,0.0002593525071781762,0.00011169687027390727,8.568379284611091e-05,1.6620691409584598e-05,0.2560845972235746
16.55,0.010092637665555295,0.006730215453542268,0.014726656125098513,0.014820909314084073,0.0050570903537054766,0.002214227289046604,0.00229051505921397,0.008262632996613783,0.007938614855996633,0.0015167179308269757,0.0007313907814171162,0.0006159249033811073,0.0017986246746099172,0.0017439103889990808,0.00022059520919853607,0.0002070590265724225,0.00025839805761480774,0.00010979495108094196,8.450600326935533e-05,1.6561209725531812e-05,0.25443973124479863
16.6,0.010082514323250616,0.006663800461912201,0.014683273991329465,0.01476991845627534,0.00502220916289131,0.002202464968718953,0.002285160653724653,0.008180289733652734,0.007857287317819059,0.0015098850325545531,0.0007203068979072141,0.0006089805938358075,0.0017844326034350752,0.0017294628461638996,0.00021625521816245343,0.00020295484215907572,0.00025742097133789316,0.00010794199874387734,8.336598450116852e-05,1.6500247245357717e-05,0.2528081250328316
16.650000000000002,0.010072374792064728,0.006597961264811492,0.014639853777742108,0.01471891997213033,0.004987253558835863,0.0021911445792315827,0.0022800936345424346,0.008098678698053086,0.007776708951814564,0.0015029420903349012,0.0007095249249825608,0.0006022738196293778,0.0017702813671461243,0.001715068172764179,0.00021200574935597186,0.00019893684629863494,0.0002564216250146223,0.00010613711436552179,8.226284766924216e-05,1.6437830013225595e-05,0.2511896522539798
16.7,0.010062219175344164,0.006532695400468026,0.014596397114554861,0.014667915825073301,0.004952230609270008,0.0021802542447483418,0.002275303517464999,0.008017795726092609,0.007696875129243761,0.0014958916811046842,0.0006990388861656574,0.0005957986221516484,0.001756172786460607,0.001700728011922446,0.0002078448227418377,0.00019500314054050655,0.0002554004075189644,0.00010437940583414413,8.119571637471765e-05,1.6373984250250828e-05,0.24958418779805952
16.75,0.010052047576409899,0.006468000381966065,0.014552905625830042,0.014616907966696624,0.004917147295609501,0.002169782297217066,0.0022707800471424406,0.007937636619231778,0.007617781192658623,0.0014887364106448045,0.0006888428667126586,0.0005895491369704414,0.0017421086265058873,0.0016864439508633205,0.00020377050311998072,0.000191151869547397,0.00025435771899664654,0.00010266798812367591,8.016372676571633e-05,1.6308733300869446e-05,0.2479916077713678
16.8,0.010041860098555407,0.006403873697911166,0.014509380929331107,0.014565898336620656,0.004882010511358732,0.002159717274530852,0.0022665131940407383,0.007858197145915112,0.00753942245769761,0.0014814789100155237,0.0006789310147471134,0.0005835195937761219,0.0017280905975993945,0.0016722175218179395,0.00019978089955900315,0.00018738122164784786,0.00025329396996402916,0.000101001983575892,7.91660275989833e-05,1.6242099668699243e-05,0.24641178950091192
16.85,0.010031656845044725,0.006340312813089347,0.014465824636382501,0.014514888862357408,0.004846827060626484,0.002150047918656667,0.0022624931513995283,0.007779473043335371,0.007461794214841234,0.0014741218321302012,0.0006692975423044556,0.0005777043162613131,0.0017141203560390875,0.0016580502029331851,0.0001958741642186816,0.00018368942747152563,0.00025220958044017144,9.938052216526102e-05,7.820178029028752e-05,1.617410954573005e-05,0.2448446115338763
16.900000000000002,0.010021437919110527,0.006277315169120524,0.014422238351732147,0.014463881459178023,0.004811603656750439,0.0021407631737334074,0.0022587103321860787,0.007701460019161039,0.007384891731128576,0.001466667848464305,0.0006599367262903544,0.0005720977219388281,0.0017001995049028816,0.0016439434191846216,0.00019204849075780213,0.00018007475714102242,0.00025110497911137877,9.780274174704178e-05,7.727015895390953e-05,1.6104793336546003e-05,0.24328995362192551
16.95,0.010011203423952196,0.006214878185106158,0.014378623673416583,0.014412878029984021,0.0047763469210272465,0.0021318521841414352,0.0022551553660472823,0.007624153753227436,0.007308710251835189,0.0014591196458963675,0.0006508429093559505,0.0005666943219007746,0.0016863295948558238,0.0016298985432920902,0.0001883021131493523,0.00017653551858407,0.0002499806025274958,9.626778828898589e-05,7.637035043129125e-05,1.603418095096071e-05,0.24174769670052532
17.0,0.010000953462733912,0.006152999258271031,0.014334982192628683,0.014361880465182273,0.004741063381544946,0.0021233042925455805,0.0022518190962614298,0.007547549899191787,0.007233245002112798,0.0014514799236775894,0.0006420105006929379,0.0005614887205216987,0.0016725121249638634,0.0016159168966369633,0.00018463330522537933,0.00017307005805781224,0.000248836894329172,9.47748160868688e-05,7.550155430889241e-05,1.5962298112611796e-05,0.24021772288099072
17.05,0.009990688138582745,0.006091675764599195,0.01429131549358804,0.014310890642563738,0.004705759472114698,0.0021151090379135365,0.00224869257669145,0.0074716440861527286,0.007158491188591344,0.0014437513905268334,0.0006334339767514011,0.0005564756151085543,0.0016587485435131414,0.0016019997501801413,0.00018104038030135883,0.00016967676096376434,0.0002476743045053028,9.332298796412351e-05,7.466298292546972e-05,1.5889169032950604e-05,0.2386999154563063
17.1,0.00998040755458675,0.0060309050594639655,0.014247625153413912,0.014259910427185843,0.004670441531298716,0.0021072561535115087,0.002245767068741235,0.007396431920234511,0.007084444000943734,0.001435936761847766,0.0006251078818832244,0.0005516497955001856,0.001645040248833744,0.0015881483253798877,0.00017752169010807624,0.00016635405058615157,0.00024649328867984443,9.191147545605155e-05,7.38538613691754e-05,1.581482222939489e-05,0.23719415890254972
17.150000000000002,0.009970111813793077,0.005970684478251976,0.01420391274200078,0.014208941671258553,0.00463511580153142,0.002099735564878942,0.0022430340383166165,0.007321908986136381,0.00701109861341383,0.0014280387570649623,0.0006170268289138507,0.0005470061436189395,0.0016313885901269535,0.0015743637951086847,0.0001740756232099635,0.00016310038518077018,0.0002452943074272323,9.053945897929872e-05,7.307342746490654e-05,1.5739291558859446e-05,0.23570033886242736
17.2,0.009959801019206077,0.005911011336981261,0.014160179821896504,0.014157986214034076,0.0045997884283308695,0.0020925373877840807,0.002240485152792479,0.007248070848647508,0.006938450186308133,0.0014200600970758104,0.0006091854996450866,0.0005425396329769366,0.0016177948682950612,0.0015606472845683184,0.0001707006038340156,0.000159914256126231,0.00024407782561566748,8.920612798734723e-05,7.232093175222042e-05,1.5662610515999e-05,0.23421834212071196
17.25,0.00994947527378543,0.005851882932913298,0.014116427948183035,0.014107045881700154,0.004564465459597553,0.002085651926162068,0.002238112277987453,0.007174913054127834,0.0068664938674516205,0.0014120035018150951,0.0006015786452915888,0.0005382453281394435,0.0016042603367728502,0.001546999872202448,0.00016739509154345858,0.0001567941885264225,0.000242844311777576,8.79106811126637e-05,7.159563745402807e-05,1.55848069555264e-05,0.2327480565926792
17.3,0.009939134680444262,0.005793296545159049,0.014072658668359718,0.014056122487276971,0.00452915284499773,0.0020790696700372507,0.0022359074751475555,0.007102431131955335,0.006795224793608281,0.0014038716879291922,0.000594201086853609,0.0005341183841477236,0.0015907862023599294,0.0015334225906059682,0.00016415758111615366,0.0001537387424753127,0.0002415942375065592,8.665232629595641e-05,7.0896820436338e-05,1.5505905385748088e-05,0.2312893713306419
17.35,0.00992877934204729,0.0057352494352788915,0.014028873522229136,0.014005217830517573,0.004493856435428489,0.002072781293431276,0.002233862997940098,0.007030620595939992,0.006724638091866725,0.0013956673665568259,0.0005870477154284973,0.0005301540459036479,0.0015773736260531021,0.0015199164274304902,0.00016098660172849877,0.00015074651230784827,0.0002403280768801389,8.543028090287893e-05,7.022376915953665e-05,1.5425934318021123e-05,0.22984217653013653
17.400000000000002,0.009918409361408951,0.00567773884787648,0.013985074041785497,0.01395433369781182,0.004458581982561824,0.0020667776522585463,0.0022319712894591152,0.006959476945704979,0.006654728880991446,0.0013873932412134043,0.0005801134924634146,0.0005263476475182873,0.0015640237238780318,0.0015064823262853242,0.00015788071544411668,0.0001478161237423131,0.00023904630590757008,8.424377182856724e-05,6.957578462191098e-05,1.5344929214251592e-05,0.22840636351656585
17.45,0.00990802484129156,0.005620762011186481,0.013941261751105575,0.01390347186209383,0.004423335138465014,0.0020610497822105343,0.0022302249792435238,0.006888995668035447,0.006585492272740185,0.001379052005775985,0.0005733934499516336,0.0005226946116266244,0.0015507375677194907,0.00149312118763338,0.00015483851594329725,0.00014494623157487537,0.00023774940200195952,8.309203559055551e-05,6.895218029617244e-05,1.52629267119007e-05,0.22698182471726855
17.5,0.00989762588440346,0.005564316137656162,0.01389743816624214,0.013852634082752856,0.004388121455294692,0.0020555888966304046,0.0022286168803091525,0.0068191722381953125,0.006516923373147857,0.0013706463425659625,0.0005668826905747459,0.0005191904486704517,0.001537516186149513,0.0014798338696814207,0.00015185862818419723,0.00014213551995108533,0.0002364378434759136,8.19743184107521e-05,6.83522820596114e-05,1.5179956939334192e-05,0.2255684536428689
17.55,0.009887212593397188,0.005508398424520856,0.013853604795119935,0.013801822105547631,0.004352946385062033,0.0020503863843793625,0.0022271399861957474,0.0067500021212125475,0.006449017283777619,0.0013621789205266342,0.0005605763877930404,0.000515830756151455,0.001524360565252833,0.0014666211892641755,0.0001489397085335012,0.0001393827040259105,0.00023511210905995691,8.088987628715744e-05,6.777542811832948e-05,1.509604368716692e-05,0.22416614489111034
17.6,0.00987678507086764,0.005453006054373215,0.013809763137434122,0.01375103766252406,0.0043178152794665055,0.002045433807696076,0.0022257874680299897,0.00668148077313329,0.006381769102939448,0.0013536523934928218,0.0005544697858862413,0.0005126112178564055,0.0015112716494489952,0.001453483922721807,0.0001460804443137256,0.00013668653007185857,0.00023377267744300386,7.98379750558561e-05,6.722096892591899e-05,1.5011212759975459e-05,0.22277479415869103
17.650000000000002,0.009866343419350257,0.005398136195726294,0.013765914684551211,0.013700282471936297,0.004282733389795733,0.0020407229000504977,0.0022245526716055245,0.006613603642245292,0.006315173926876812,0.0013450693985497964,0.0005485581999467508,0.0005095276030563209,0.0014982503423105885,0.0014404228067702992,0.00014327955243070015,0.00013404577297937832,0.0002324200268342257,7.881789044363311e-05,6.668826709702863e-05,1.49254984422145e-05,0.2213942982357904
17.7,0.009855887741319201,0.005343786003570437,0.013722060919412473,0.01364955823817114,0.004247705866889053,0.0020362455639933463,0.0022234291144809463,0.006546366170271099,0.0062492268509218955,0.0013364325544787952,0.000542837015827472,0.000506575765681387,0.0014852975073770776,0.001427438539364352,0.0001405357778846963,0.00013145923332696322,0.00023105463454570118,7.782890811147035e-05,6.617669731636029e-05,1.4838939764457761e-05,0.2200245549780234
17.75,0.009845418139185552,0.0052899526199239235,0.013678203316439782,0.013598866651675718,0.004212737761162363,0.0020319938690024773,0.0022224104830966345,0.006479763793531379,0.006183922970619838,0.001327744460286459,0.0005373016900462328,0.0005037516434733662,0.0014724139689637355,0.0014145317805523906,0.00013784789315817513,0.00012892573679541478,0.0002296769765952622,7.687032368923395e-05,6.568564624364286e-05,1.475157051576328e-05,0.21866546327800068
17.8,0.009834934715295509,0.005236633174377439,0.01363434334144393,0.013548209388888456,0.004177834022692004,0.0020279600493273266,0.002221490629911299,0.006413791944078897,0.006119257382822552,0.0013190076938155901,0.0005319477496487774,0.0005010512571171579,0.001459600512965234,0.0014017031533233556,0.00013521469845586965,0.00012644413592739602,0.00022828752732894332,7.594144280200728e-05,6.521451241498351e-05,1.466341494791296e-05,0.21731692306025577
17.85,0.009824437571928595,0.005183824784632266,0.013590482451535336,0.013497588112173244,0.004142999501355334,0.002024136501832559,0.0022206635705590352,0.006348446050803473,0.00605522518675252,0.0013102248104346504,0.0005267707920322271,0.0004984707093531112,0.0014468578876534472,0.0013889532444449325,0.00013263502174768705,0.00012401331144455932,0.00022688675906241807,7.504158108862595e-05,6.476270614079922e-05,1.4574494829065868e-05,0.2159788352961991
17.900000000000002,0.009813926811295873,0.00513152455703227,0.013546622095037167,0.013447004469756812,0.004108238947025838,0.0020205157838420274,0.0022199234810276586,0.0062837215405084365,0.005991821485037112,0.0013013983418034972,0.0005217664847308671,0.0004960061840716309,0.001434186804469085,0.0013762826052929388,0.00013010771778714655,0.00012163217082871884,0.00022547514174078932,7.41700642129483e-05,6.432964940042735e-05,1.4484840001194186e-05,0.2146511020115705
17.95,0.00980340253553817,0.0050797295870896285,0.013502763711400871,0.01339646009566926,0.004073557009820581,0.0020170906109840945,0.002219264694859033,0.0062196138389589775,0.0059290413847139034,0.001292530794712888,0.0005169305651660539,0.0004936539453915626,0.0014215879388067795,0.0013636917526715926,0.00012763166649136474,0.00011929964508522905,0.00022405314261609883,7.332622786825261e-05,6.39147757335516e-05,1.4394489898926718e-05,0.2133336262663846
18.0,0.009792864846724304,0.0050284369600043085,0.013458908731124052,0.013345956609687702,0.004038958240397878,0.0020138538550393366,0.002218681700372081,0.006156118371902809,0.005866879998207449,0.0012836246499953363,0.000512258840361987,0.000491410336723779,0.0014090619307932813,0.0013511811696244127,0.00012520577183902897,0.00011701468676858065,0.00022262122594195164,7.250941777499616e-05,6.351753012868255e-05,1.4303483576086848e-05,0.21202631211864492
18.05,0.009782313846849322,0.004977643751177329,0.013415058575670743,0.013295495617283026,0.004004447090303156,0.0020107985417916097,0.0022181691379091115,0.006093230566063642,0.005805332444278053,0.0012746823615049656,0.0005077471866290403,0.0004892717798213418,0.0013966093860584541,0.0013387513062355341,0.00012282896188806772,0.00011477627093112172,0.00022117985268470315,7.171898967211179e-05,6.313736890896544e-05,1.421184926217267e-05,0.2107290646024718
