Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_total_Cn_relativistic
24.0,0.004654165930511629,0.00799459080974227,0.008041214164766195,0.009819818874391553,0.003156398800325711,0.005264324352705999,0.0028961861757845955,0.009767384283579008,0.009355790555763624,0.0013212707207323994,0.0029771114040946997,0.0020226910861187867,0.0019288547371348076,0.002050206881337734,0.002557618723010069,0.002356055950712213,0.0005960038468222938,0.0009494102919488431,0.0007344481208832729,0.00043383596290153784,0.0004590655499500329,0.0005669633359787412,0.0005188002652854749,0.0001648969284274793,0.00020826356488776288,0.00014686333502841363,4.496323763296182e-05,4.022135416973318e-05,1.617190910901469e-05,0.2950458768312095
24.05,0.004652506847388074,0.007966882585566373,0.008035916461592884,0.009806894575496944,0.0031560242114056164,0.005224915411822995,0.0028713685578431497,0.009729112076196908,0.009314971303365805,0.001309953987198185,0.0029639266855997714,0.0020041399579399776,0.001928550808770778,0.0020489328097016823,0.0025322931848230554,0.0023320534876854477,0.0005888642908482893,0.0009469132194984678,0.0007283340726520093,0.00043370560674934835,0.0004590650845406905,0.0005617593804050794,0.0005138628445928536,0.0001628169398247256,0.00020783610418180452,0.00014568415212063367,4.493528887221246e-05,4.022032106428708e-05,1.5966277581707026e-05,0.2937467295932156
24.1,0.004650845231318757,0.00793922539140501,0.008030601646051738,0.009793944620138361,0.003155684597818216,0.00518574916616599,0.002846848614562502,0.009690904483146941,0.009274245403953907,0.0012988558344834318,0.0029506873751845206,0.001985703266108113,0.0019282196928296486,0.002047610912892043,0.002507215616081694,0.0023082933218728616,0.0005818355180401253,0.0009443754208929236,0.0007222391961080804,0.00043358790674553346,0.00045906372129124457,0.0005565986502852738,0.0005089685497239141,0.0001607670426359348,0.00020739869502503364,0.00014450743047368452,4.490940111735927e-05,4.02195924056514e-05,1.576358967175006e-05,0.29245485581654074
24.150000000000002,0.004649181087341282,0.007911619432890166,0.008025269754256171,0.009780969193493722,0.0031553780671719645,0.005146825237949287,0.002822624062544864,0.009652762304899535,0.009233613595562172,0.0012879736395578565,0.0029373952768704924,0.0019673818308645367,0.0019278605261536376,0.0020462409003965216,0.0024823837471390935,0.0022847731482104516,0.0005749166932538605,0.0009417973612130529,0.0007161641916742704,0.00043348210812399566,0.0004590609632979115,0.0005514809046124576,0.0005041171076542913,0.0001587470636974625,0.00020695140216613303,0.00014333333252983336,4.488547709594025e-05,4.0219111952395294e-05,1.5563838057771695e-05,0.29117020720305364
24.200000000000003,0.004647514420497124,0.007884064913475385,0.008019920822682413,0.009767968481127837,0.003155102755248315,0.0051081432357700995,0.002798692619348679,0.009614686332139001,0.009193076604450127,0.0012773047823368816,0.0029240521867255798,0.0019491764366294944,0.001927472479651217,0.0020448225085849927,0.0024577953250049687,0.0022614906797765867,0.0005681069682854241,0.0009391795167250148,0.0007101097431956777,0.0004333874744627806,0.0004590563297030468,0.0005464059007583664,0.0004993082444600115,0.00015675682456762994,0.00020649429466679763,0.0001421620173240393,4.486342253999503e-05,4.0218825833321195e-05,1.5367006582494583e-05,0.2898927358407029
24.25,0.0046458452358316,0.007856562034440413,0.008014554888167335,0.009754942668982292,0.0031548568258285316,0.005069702754796046,0.0027750520037735926,0.00957667734578301,0.009152635145152932,0.0012668466463376014,0.002910659892410079,0.0019310878324818445,0.0019270547576086042,0.002043355500035401,0.0024334481133219334,0.0022384436477414335,0.0005614054824868896,0.0009365223743178085,0.0007040765180431501,0.00043330328739803734,0.00045904935538276743,0.000541373394568299,0.0004945416854015703,0.00015479614172867007,0.0002060274457288699,0.00014099364049537506,4.484314606541681e-05,4.021868211811829e-05,1.517307010424431e-05,0.2886223941955022
24.3,0.004644173538393834,0.0078291109948959,0.008009171987906277,0.009741891943365336,0.0031546384705186557,0.005031503376952094,0.002751699936140719,0.009538736117003158,0.009112289920532727,0.001256596619318049,0.0028972201727380464,0.0019131167326402433,0.001926606597010386,0.00204183966287075,0.002409339892339061,0.0022156298013139737,0.0005548113633712087,0.0009338264309539041,0.0006980651672221737,0.00043322884633982523,0.00045903959063822746,0.0005363831404537498,0.000489817155005753,0.00015286482678528393,0.0002055509325252098,0.00013982835430003537,4.482455873950756e-05,4.0218630287487275e-05,1.4981998139070776e-05,0.2873591351093306
24.35,0.00464249933323673,0.007801711991788177,0.008003772159450858,0.009728816490941827,0.0031544459085726985,0.0049935446711069685,0.0027286341385682486,0.009500863407246643,0.009072041621830989,0.001246552093899963,0.002883734797253705,0.0018952638169455647,0.0019261272668692356,0.00204027481010708,0.0023854684588828137,0.0021930469076867163,0.0005483237272054519,0.0009310921931328162,0.00069207632548696,0.00043316346818983957,0.0004590266008905675,0.0005314348914827605,0.00048513437714523954,0.00015096268665980167,0.00020506483603426325,0.00013866630762585281,4.4807573531553284e-05,4.021862090568354e-05,1.4793760701950147e-05,0.28610291180296465
24.400000000000002,0.004640822625416935,0.007774365219904093,0.007998355440706784,0.00971571649872319,0.0031542773867141174,0.004955826193258942,0.0027058523352423945,0.009463059968258985,0.009031890928721828,0.001236710468175236,0.0028702055258226057,0.0018775297313442677,0.001925616067564691,0.002038660779012324,0.0023618316263253896,0.0021706927519781526,0.0005419416795925913,0.000928320176367449,0.0006861106114594662,0.0004331064870611226,0.0004590099663795542,0.0005265283994680294,0.00048049307511603033,0.0001490895237839394,0.00020456924087829164,0.00013750764600826087,4.479210488167651e-05,4.021860565683525e-05,1.4608333782115359e-05,0.28485367788111965
24.450000000000003,0.004639143419994811,0.007747070871875923,0.007992921869931637,0.009702592154057426,0.003154131178955647,0.004918347486721032,0.0026833522526837207,0.009425326542107799,0.008991838509366232,0.0012270691462962459,0.0028566341082372926,0.0018599150883724818,0.0019250723301909467,0.002036997430475954,0.0023384272245505896,0.0021485651371730553,0.000535664316041886,0.0009255109046730462,0.0006801686277531068,0.000433057253999824,0.00045898928186592413,0.0005216634150528343,0.0004758929717127466,0.00014724513628715032,0.0002040642351652259,0.00013635251164766094,4.47780685563768e-05,4.021853768081314e-05,1.4425702050596387e-05,0.28361138733497876
24.5,0.004637461722034398,0.0077198291381863375,0.007987471485732669,0.009689443644619137,0.0031540055864175414,0.0048811080823055655,0.0026611316200088764,0.009387663861207603,0.008951885020467225,0.001217625539050268,0.0028430222838372026,0.0018424204676405643,0.0019244954159136217,0.0020352846483893006,0.002315253099917272,0.002126661884060684,0.0005294907225279226,0.0009226649100685734,0.0006742509611009123,0.0004330151367090711,0.00045896415633744404,0.0005168396877948105,0.0004713337893018597,0.00014542931818156845,0.00020354991033410543,0.00013520104342814896,4.476538182211429e-05,4.0218371963587305e-05,1.424585760856386e-05,0.2823759945384878
24.55,0.004635777536603389,0.0076926402071734335,0.007982004327064576,0.00967627115839959,0.003153898937144299,0.004844107498508066,0.0026391881691877543,0.009350072648345602,0.008912031107325897,0.001208377064418159,0.0028293717811425285,0.0018250464163178867,0.0019238847153354541,0.00203352233903645,0.0022923071152204638,0.0021049808311709704,0.0005234199760383737,0.000919782732090362,0.0006683581824878985,0.00043297951927500586,0.0004589342127186959,0.0005120569662476243,0.00046681524989290393,0.00014364185954354622,0.000203026361004061,0.00013405337693754246,4.475396382723916e-05,4.0218065503104426e-05,1.4068795305444478e-05,0.2811474542373528
24.6,0.004634090868773091,0.007665504265035844,0.007976520433227276,0.009663074883696833,0.003153809585919921,0.004807345241690499,0.0026175196352961204,0.0093125536167085,0.008872277403898322,0.0011993211481175232,0.0028156843175018015,0.001807793449617648,0.0019232396478708785,0.0020317104304956105,0.002269587149650221,0.0020835198347087685,0.0005174511451105466,0.0009168649173178445,0.0006624908472874219,0.00043294980189504084,0.00045889908758459374,0.0005073149980405868,0.0004623370752077331,0.00014188254669179293,0.00020249368482679777,0.00013290964448862792,4.474373600007615e-05,4.021757710261106e-05,1.3894506637541683e-05,0.2799257215331093
24.650000000000002,0.004632401723618399,0.0076384214958378945,0.007971019843863668,0.00964985500910582,0.0031537359140817764,0.004770820806263786,0.0025961237567637186,0.009275107469910242,0.00883262453285329,0.0011904552241305487,0.0028019615987529096,0.0017906620512814664,0.0019225596611294323,0.0020298488720508416,0.002247091098748286,0.0020622767684862213,0.0005115832903567848,0.0009139120189112028,0.000656649495401294,0.0004329254006083856,0.00045885843087763644,0.0005026135299562305,0.00045789898674786363,0.00014015116236211974,0.00020195198234253129,0.0001317699751415252,4.4734622278253966e-05,4.021686686316804e-05,1.3722974843543528e-05,0.2787107518671802
24.700000000000003,0.004630710106217761,0.007611392081514828,0.007965502598957383,0.009636611723508588,0.0031536763293331218,0.004734533674869609,0.002574998275617896,0.009237734902020716,0.008793073105630867,0.0011817767352167248,0.002788205318897314,0.0017736526740635627,0.001921844230307945,0.002027937633614038,0.002224816874362628,0.0020412495238533255,0.0005058154649788082,0.0009109245961607623,0.0006508346514034415,0.0004329057470288897,0.00045881190562889826,0.0004979523080058854,0.00045350070585995145,0.00013844748587880487,0.00020140135683932857,0.00013063449472706007,4.472654907105899e-05,4.021589563281362e-05,1.3554173293761684e-05,0.27750250101027
24.75,0.004629016021653146,0.007584416201878094,0.007959968738830541,0.009623345216064465,0.0031536292655543444,0.004698483318561482,0.002554140937722774,0.009200436597595384,0.008753623722501746,0.0011732831334106395,0.002774417159787203,0.0017567657402143219,0.0019210928575914509,0.002025976705157064,0.0022027624045999313,0.002020436009626757,0.0005001467152710681,0.0009079032140479532,0.0006450468246869029,0.0004328902880802456,0.0004587591876827576,0.0004933310775032808,0.0004491419537994359,0.00013677129332259237,0.00020084191421580456,0.00012950332587104342,4.4719444978997094e-05,4.021462472042801e-05,1.3388067866909427e-05,0.2763009250604226
24.8,0.004627319475010014,0.007557494034620693,0.00795441830414149,0.009610055676200317,0.0031535931826129826,0.00466266919698504,0.002533549493013988,0.009163213231705802,0.008714276972627343,0.0011649718805050585,0.0027605987908253206,0.0017400016419630339,0.0019203050715627752,0.0020239660961539232,0.0021809256337760935,0.0019998341520170186,0.0004945760811131999,0.0009048484428176671,0.0006392865096139552,0.0004328784857335938,0.00045869996542536153,0.0004887495831362038,0.0004448224517923801,0.00013512235769534106,0.0002002737628471241,0.00012837658801938024,4.471324039695311e-05,4.021301606806843e-05,1.3224622331337573e-05,0.2751059804494468
24.85,0.004625620471377285,0.007530625755322591,0.007948851335882532,0.009596743293600834,0.00315356656617258,0.00462709075855758,0.002513221695729046,0.00912606546997106,0.00867503343412068,0.0011568404485194975,0.002746751868677245,0.0017233607419996403,0.0019194804266207347,0.0020219058350328645,0.002159304522364818,0.0019794418945539927,0.0004891025964516701,0.0009017608575618342,0.0006335541856691785,0.00043286981674756656,0.0004586339395168218,0.0004842075690362551,0.0004405419210955421,0.00013350044908134423,0.00019969701345426172,0.0001272543974639632,4.4707867166453056e-05,4.021103284842278e-05,1.3063804500755749e-05,0.2739176239537076
24.900000000000002,0.004623919015847301,0.007503811537456182,0.007943267875377661,0.009583408258198848,0.0031535479275004367,0.0045917474406467745,0.0024931553046333085,0.00908899396859006,0.00863589367410795,0.001148886320154481,0.002732878036995838,0.0017068433739552817,0.001918618502406894,0.0020197959686383046,0.0021378970469443383,0.001959257198010933,0.00048372528977069947,0.0008986410378140469,0.0006278503176152605,0.0004328637724108062,0.0004585608226271371,0.0004797047788467347,0.0004363000830547032,0.00013190533480533805,0.0001991117789764715,0.00012613686736932873,4.470325840687612e-05,4.020864022243449e-05,1.2905590624514124e-05,0.2727358127031326
24.950000000000003,0.004622215113515802,0.007477051552391818,0.007937667964280276,0.009570050760165696,0.003153535803274303,0.004556638669748579,0.0024733480832416456,0.009051999374374663,0.008596858248790792,0.0011411069892317024,0.0027189789261576436,0.001690449842881488,0.0019177189032408182,0.0020176365617024625,0.0021167012001423596,0.0019392780403269796,0.0004784431845525649,0.0008954895671550544,0.0006221753556513583,0.0004328598582869904,0.0004584803391758333,0.0004752409557887093,0.00043209665916129616,0.00013033677958722216,0.00019851817444692155,0.00012502410780006664,4.469934856712996e-05,4.0205805872855195e-05,1.2749966211824216e-05,0.27156050418269106
25.0,0.00462050876948189,0.007450345969403396,0.007932051644570896,0.00955667098990162,0.003153528755388082,0.004521763861664303,0.002453797800035791,0.009015082324783652,0.008557927703509254,0.0011334999611202848,0.0027050561530109827,0.0016741804257278368,0.001916781257563761,0.002015427696326597,0.002095714990579271,0.0019195024165282507,0.0004732552997273765,0.0008923070328289572,0.0006165297355738384,0.0004328575939623948,0.0004583922250753122,0.00047081584272530363,0.0004279313711073763,0.00012879454569351438,0.00019791631687144924,0.0001239162257489652,4.469607364130162e-05,4.020249999390992e-05,1.259692295856741e-05,0.2703916562235389
25.05,0.004618799988847999,0.007423694955673993,0.007926418958554863,0.009543269138026202,0.0031535253707565885,0.004487122421676824,0.002434502228677421,0.008978243447957519,0.008519102572805384,0.0011260627531493482,0.0026911113206355038,0.0016580353718179104,0.0019158052173907246,0.0020131694714717297,0.0020749364428096846,0.0018999283386475594,0.00046816065011242924,0.0008890940253699232,0.0006109138789392155,0.0004328565127960189,0.0004582962274778982,0.0004664291822242599,0.00042380394083898186,0.00012727839308556197,0.00019730632511039218,0.00012281332516585227,4.469337142746037e-05,4.019869465042013e-05,1.24464530332427e-05,0.26922922698533525
25.1,0.004617088776719861,0.007397098676301577,0.007920769948860054,0.009529845395368846,0.003153524261119418,0.004452713744725942,0.002415459148217014,0.008941483362754046,0.008480383380487485,0.001118792895007096,0.0026771460181129617,0.0016420149033234144,0.001914790457770829,0.002010862002458754,0.0020543635972623767,0.0018805538356428382,0.0004631582468412395,0.0008858511382392591,0.0006053281932291285,0.00043285616167230187,0.0004581921045265695,0.00046208071661881113,0.00041971409060793794,0.0001257880795645353,0.0001966883197634513,0.00012171550698707127,4.469118170294905e-05,4.0194362718520734e-05,1.2298543039148987e-05,0.26807317493513266
25.150000000000002,0.004615375138206478,0.0073705572943047575,0.007915104658434566,0.009516399952959298,0.0031535240628439826,0.004418537215582835,0.002396666343298492,0.008904802678784653,0.008441770639694951,0.001111687929126613,0.0026631618203089742,0.0016261192157362824,0.0019137366762559227,0.002008505420477805,0.0020339945101786696,0.0018613769533142963,0.0004582470977823652,0.0008825789674726574,0.0005997730720171808,0.00043285610075645046,0.00045807962510936034,0.0004577701880668985,0.0004156615430221454,0.00012432336091322655,0.0001960624230575388,0.00012062286916551118,4.4689446239103386e-05,4.0189476842248715e-05,1.2153170084387523e-05,0.2669234588299995
25.200000000000003,0.004613659078420086,0.007344070970628598,0.007909423130544406,0.009502933002018203,0.0031535234367277612,0.004384592209023615,0.002378121604359698,0.008868201996451512,0.00840326485296371,0.0011047454110585918,0.0026491602876655344,0.0016103484783386423,0.001912643592377371,0.002006099872106793,0.0020138272535493227,0.0018423957542203857,0.0004534262079481253,0.0008792781113374506,0.0005942488951374938,0.0004328559032523985,0.00045795856861741813,0.0004534973386087686,0.0004116460210943992,0.0001228839910346815,0.00019542875873756362,0.00011953550670111664,4.4688108656313943e-05,4.0184008875498894e-05,1.2010301530131264e-05,0.26578003770933145
25.25,0.004611940602476127,0.007317639864150485,0.007903725408771175,0.009489444733947711,0.0031535210677998173,0.004350878090001972,0.0023598227278287427,0.008831681906985392,0.00836486651229223,0.0010979629098311868,0.0026351429660040502,0.0015947028346704965,0.0019115109471309548,0.0020036455188389775,0.0019938599150499878,0.0018236083175926228,0.00044869457989332674,0.0008759491699997021,0.0005887560288548156,0.0004328551551634173,0.0004578287247066986,0.00044926191022297583,0.0004076672482897694,0.0001214697220876912,0.0001947874519601041,0.00011845351167182245,4.4687114189941636e-05,4.01779301016314e-05,1.1869898513919757e-05,0.2646428708990864
25.3,0.004610219715493215,0.00729126413168604,0.007898011537009749,0.009475935340322114,0.003153515665121636,0.004317394213820868,0.0023417675163162387,0.008795242992484227,0.008326576099208054,0.0010913380082971994,0.0026211113863386726,0.0015791824029949822,0.0019103385024698083,0.002001142536619482,0.001974090597975274,0.0018050127392493119,0.0004440512141041126,0.0008725927452009605,0.0005832948260360377,0.00043285345505539297,0.0004576898930632805,0.0004450636448808147,0.00040372494857156824,0.00012008030461917273,0.0001941386291899168,0.00011737697326489115,4.4686409469206926e-05,4.017121220339711e-05,1.173192185720261e-05,0.2635119180253979
25.35,0.004608496422593105,0.007264943927995109,0.007892281559465947,0.00946240501287854,0.0031535059615873263,0.004284139926303307,0.002323953778803485,0.008758885825952403,0.008288394084834899,0.001084868303468806,0.0026070670646997076,0.001563787276761097,0.00190912604080533,0.0019985911153906273,0.001954517421171495,0.0017866071315082396,0.00043949510937704955,0.0008692094399445103,0.000577865626322979,0.00043285041382278363,0.00045754188317228086,0.0004409022845992127,0.0003998188464459317,0.00011871548769347139,0.0001934824180992302,0.00011630597780866744,4.4685942394172644e-05,4.016382862602363e-05,1.1596338048438772e-05,0.26238713903115035
25.400000000000002,0.0046067707289006625,0.007238679405787778,0.007886535520654199,0.009448853943507678,0.0031534907137232395,0.004251114563962119,0.0023063793308266026,0.00872261097134071,0.008250320929960224,0.0010785514068400218,0.0025930115019668696,0.0015485175250637498,0.0019078733645159942,0.001995991458645981,0.0019351385189681275,0.0017683896230983648,0.00043502526318856693,0.0008657998581909491,0.000572468756306293,0.00043284565445727034,0.0004573845140903489,0.0004367775714921074,0.0003959486670050286,0.00011737501901861498,0.00019281894746977187,0.00011524060880478236,4.4685662141886266e-05,4.015575577563334e-05,1.1463122984562745e-05,0.26126849418765624
25.450000000000003,0.004605042639543831,0.007212470715730457,0.007880773465395207,0.00943528232424455,0.0031534687014870533,0.004218317454168779,0.0022890419946566837,0.00868641898358697,0.008212357085103301,0.0010723849446971105,0.00257894618371217,0.0015333731931010334,0.001906580295463994,0.001993343782993008,0.0019159520411080445,0.001750358359070571,0.0004306406720548697,0.000862364604562923,0.0005671045297003682,0.0004328388118191106,0.00045721761422171797,0.0004326892478203462,0.0003921141359689261,0.000116058645069556,0.00019214834709748067,0.00011418094696084356,4.468551926918234e-05,4.014697351776454e-05,1.1332262036797746e-05,0.2601559440952245
25.5,0.0046033121596536,0.007186318006452011,0.007874995438813606,0.009421690347259325,0.0031534387280663647,0.0041857479153212356,0.0022719395994759764,0.00865031040865733,0.008174502990583752,0.001066366558417141,0.0025648725800522226,0.0015183543026286057,0.0019052466745196415,0.001990648317724212,0.0018969561526765745,0.0017325115007075244,0.0004263403318824442,0.0008589042840588556,0.0005617732475190926,0.0004328295324112032,0.00045704102109779207,0.00042863705604014415,0.00038831497972613725,0.00011476611120843633,0.00019147074769985728,0.0001131270702236262,4.468546583676748e-05,4.013746469410065e-05,1.1203746428651762e-05,0.25904944967060384
25.55,0.004601579294363975,0.007160221424549939,0.007869201486335612,0.009408078204848182,0.0031533996196768414,0.004153405257010723,0.0022550699815501378,0.008614285783588159,0.008136759076590517,0.00106049390475489,0.0025507921455097463,0.0015034608524110654,0.0019038723610934555,0.0019879053043966584,0.0018781490340294227,0.0017148472254326736,0.0004221232383092764,0.0008554195017755027,0.0005564751982523523,0.00043281747415587174,0.00045685458116024246,0.00042462073885013717,0.00038455092537288113,0.00011349716180190986,0.0001907862808259086,0.00011207905381274444,4.468545547560491e-05,4.012721376711721e-05,1.1077567322993306e-05,0.25794897212443396
25.6,0.004599844048811944,0.007134181114596609,0.00786339165368667,0.009394446089424215,0.0031533502253599755,0.004121288780187583,0.0022384309843966103,0.008578345636528602,0.008099125763251275,0.0010547646561182946,0.0025367063188840694,0.0014886928186702384,0.0019024572326758623,0.001985114996419767,0.0018595288807195258,0.0016973637267184592,0.0004179883870369095,0.0008519108626391721,0.0005512106580431534,0.0004328023061743705,0.0004566581495475909,0.0004206400392370742,0.00038082170075109527,0.00011225154033556079,0.00019009507876864535,0.00011103697025474846,4.4685443351358863e-05,4.011620507343543e-05,1.0953709872236376e-05,0.25685447293592034
25.650000000000002,0.004598106428137447,0.007108197219145539,0.007857565986889102,0.009380794193508377,0.0031532894167804856,0.004089397777326031,0.002222020458949131,0.008542490486783703,0.00806160346070225,0.0010491765008326518,0.0025226165231304067,0.0014740501555302564,0.0019010011843844353,0.0019822776586512687,0.0018410939034228567,0.0016800592139937477,0.00041393477415345854,0.000848378971145441,0.000545979890865239,0.00043278370856911734,0.00045645158988525286,0.0004166947005201774,0.0003771270344852293,0.00011102898952545186,0.00018939727448009114,0.00011000088941756492,4.468538603715988e-05,4.010442135905442e-05,1.0832149475032621e-05,0.2557659138332992
25.700000000000003,0.004596366437483346,0.007082269878737725,0.00785172453225974,0.009367122709720479,0.0031532160880234105,0.004057731532587901,0.0022058362637184296,0.00850672084485813,0.008024192569158414,0.001043727143393764,0.002508524165247721,0.0014595327954593528,0.0018995041285186003,0.00197939356700121,0.0018228423278632466,0.0016629319125505556,0.0004099613964477102,0.0008448244311072134,0.0005407831487010989,0.0004327613722086544,0.0004562347740790143,0.0004127844663942059,0.00037346665601785476,0.00010982925142683986,0.0001886930014887638,0.00010897087854519613,4.468524135253432e-05,4.0091843195219247e-05,1.0712851629664863e-05,0.25468325678669257
25.75,0.00459462408199539,0.0070563992319080246,0.00784586733640757,0.00935343183077023,0.003153129155390938,0.004026289321985333,0.0021898762649491424,0.00847103721250046,0.00798689347898407,0.0010384143047102294,0.002494430636174961,0.0014451406497082825,0.0018979659941217321,0.0019764630080439036,0.0018047723947362607,0.0016459800634500963,0.00040606725171443226,0.0008412478454109556,0.0005356206717202591,0.0004327349985153373,0.00045600758211191523,0.000408909080971247,0.0003698402956441149,0.00010865206754009361,0.00018798239381958803,0.00010794700229260827,4.468496824463364e-05,4.0078449555322566e-05,1.0595775420157345e-05,0.25360646401541614
25.8,0.0045928793668221874,0.007030585415191569,0.00783999444623135,0.009339721749448318,0.0031530275571990114,0.003995070413542387,0.0021741383367729805,0.008435440082748014,0.007949706570763755,0.0010332357223350706,0.0024803373106954693,0.001430873608745278,0.0018963867265505653,0.0019734862786377093,0.0017868823596321657,0.0016292019234281849,0.0004022513390510165,0.0008376498157809496,0.000530492688457746,0.00043270429925575197,0.0004557699018445119,0.0004050682888212551,0.0003662476845450288,0.0001074971789138495,0.0001872655859161968,0.00010692932276077074,4.46845267685697e-05,4.006421939231863e-05,1.0480879330927823e-05,0.25253549800638786
25.85,0.004591132297115173,0.007004828563130255,0.007834105908917253,0.009325992658617553,0.003152910253573754,0.0039640740674556085,0.002158620361358198,0.008399929939972241,0.007912632215373526,0.0010281891506869036,0.002466245547349382,0.0014167315426874797,0.0018947662870518465,0.001970463685552545,0.0017691704929580496,0.0016125957648000595,0.00039851265914558534,0.0008340309425514113,0.0005253994159926322,0.00043266899633385584,0.00045552162881848867,0.0004012618350113604,0.0003626885548196649,0.00010636432624544113,0.00018654271256557823,0.0001059178995318442,4.468387817559273e-05,4.004913365927863e-05,1.0368127250897128e-05,0.25147032153605675
25.900000000000002,0.0045893828780285756,0.006979128808279249,0.00782820177193648,0.009312244751204034,0.0031527762262477574,0.003933299536253492,0.0021433202290553786,0.00836450725992461,0.00787567077405252,0.0010232723612608303,0.0024521566883538015,0.0014027143017287446,0.00189310465234615,0.0019673955451050117,0.0017516350798591096,0.0015961598753646336,0.000394850214556684,0.0008303918244463124,0.0005203410601265565,0.0004326288215868405,0.0004552626660635908,0.0003974894651439608,0.00035916263951618464,0.00010525324997863682,0.00018581390882502235,0.00010491278970453817,4.468298506297355e-05,4.003317701516058e-05,1.0257492487594561e-05,0.25041089768675084
25.950000000000003,0.004587631114719387,0.006953486281213556,0.007822282083042885,0.009298478220188384,0.003152624478356266,0.0039027460649548517,0.0021282358385395937,0.008329172509783007,0.007838822598474838,0.0010184831428292573,0.0024380720595305705,0.0013888217165637794,0.0018914018142187823,0.0019642821828010346,0.001734274420139167,0.0015798925583082346,0.00039126300998468895,0.0008267330583667555,0.0005153178155621338,0.0004325835165837099,0.0004549929239078478,0.0003937509253936215,0.00035566967266176665,0.00010416369039872254,0.0001850793099513221,0.00010391404792966678,4.4681811503372375e-05,4.0016338538242765e-05,1.0148958358407149e-05,0.24935718985019156
26.0,0.004585877012347333,0.0069279011105346285,0.007816346890270592,0.009284693258597022,0.0031524540342333066,0.003872412891226104,0.002113365096948965,0.008293926148198627,0.007802088030821699,0.0010138193016328266,0.0024239929702414512,0.001375053598808526,0.0018896577791176982,0.0019611239329859033,0.0017170868281804435,0.0015637921321078581,0.00038775005253505825,0.0008230552391857482,0.0005103298660811626,0.0004325328324265687,0.00045471231979105704,0.0003900459625428047,0.00035220938929141917,0.00010309538772496613,0.00018433905133218332,0.00010292172644591449,4.468032307227402e-05,3.999861111270153e-05,1.0042515173552411e-05,0.24830916171546438
26.05,0.0045841205760748386,0.0069023734228770145,0.00781039624193161,0.009270890059493483,0.0031522639392077916,0.0038422992455374155,0.002098705920019662,0.008258768625343329,0.007765467403853855,0.0010092786615616487,0.0024099207133305186,0.0013614097414167338,0.0018878725677583515,0.0019579211385016147,0.0017000706328626294,0.0015478569304339723,0.0003843103519735507,0.0008193589595502236,0.0005053773847225419,0.0004324765295546128,0.0004544207780814967,0.00038637432401645504,0.000348781525475695,0.0001020480822005002,0.00018359326841979967,0.00010193587511579053,4.4678486731671726e-05,3.9979989640756874e-05,9.938154719345265e-06,0.24726677724441146
26.1,0.004582361811067,0.006876903342915062,0.007804430186613446,0.009257068815969794,0.0031520532593996447,0.003812404351317759,0.0020842562322173873,0.008223700382957465,0.0077289610409842745,0.0010048590643270297,0.0023958565650736012,0.0013478899190926743,0.0018860462147354063,0.0019546741503514084,0.0016832241774813001,0.0015320853020529184,0.00038094292097354455,0.0008156448096901628,0.0005004605339598212,0.0004324143775508134,0.00045411822989583646,0.0003827357579154746,0.0003453858183473334,0.00010102151417966255,0.0001828420966665511,0.0001009565414617131,4.4676270590749186e-05,3.99604686835791e-05,9.835864228012326e-06,0.2462300006421195
26.150000000000002,0.004580600722491552,0.006851490993369653,0.007798448773176712,0.009243229721137882,0.003151821081515977,0.0037827274251088184,0.0020700139668653667,0.00818872185439814,0.007692569256351035,0.0010005583696238748,0.0023818017851345683,0.0013344938886999229,0.0018841787681412275,0.0019513833273713897,0.0016665458196656942,0.001516475610728923,0.00037764677535557817,0.0008119133772346639,0.000495579465878297,0.00043234615495128635,0.00045380461292221345,0.00037913001304911147,0.0003420220061268482,0.00010001542421283176,0.00018208567146278586,9.99837707021301e-05,4.467364362304173e-05,3.994004037308751e-05,9.73562197448886e-06,0.24519879633215352
26.200000000000003,0.004578837315518835,0.006826136495014985,0.00779245205075273,0.009229372968121053,0.003151566512647357,0.003753267676717768,0.0020559770662689,0.008153833464687902,0.007656292354890443,0.0009963744552839568,0.0023677576165283,0.001321221389666173,0.0018822702891910785,0.001948049035909139,0.0016500339312959036,0.00150102623512577,0.00037442093431924397,0.0008081652470348175,0.0004907343223515846,0.00043227164905733443,0.0004534798712464421,0.00037555683896629323,0.00033868982814709277,9.902955312879785e-05,0.00018132412807664924,9.901760578757286e-05,4.467057544843129e-05,3.991869336723343e-05,9.637396033205881e-06,0.244173128944669
