Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(2),J_total_Po_relativistic
11.25,0.008148600716709753,0.018900363876881456,0.014226895486901828,0.016059341419826657,0.007282791072459443,0.019066177100437735,0.017051079043878058,0.02276585755224326,0.02300095764490506,0.007509578946071996,0.005585860458009229,0.00608841948227352,0.004167175154553094,0.003851263433642814,0.011894217100453061,0.011547351536688897,0.002439002624925627,0.0011343623568413935,0.0011678034917230696,0.0008653628391894559,0.0007538318026257051,0.00035917003741736594,0.00010431768112485183,8.116058474932969e-05,0.7717171500030795
11.3,0.008145448177377446,0.018822210553244453,0.014218983749290731,0.016046459117036845,0.007205010666976362,0.018899438036580552,0.016867445918505055,0.022695257302020835,0.022923793240814533,0.007396853960008439,0.0055858490990243065,0.006079478285678875,0.00408939114914382,0.003784912812599646,0.011725536911440723,0.01138075375482829,0.002410513904093527,0.001128751730172558,0.0011676868266898937,0.0008448239268950056,0.0007360533465444983,0.0003553374304986374,0.00010354512390673794,8.112525014142486e-05,0.7659361133735344
11.350000000000001,0.008142283440542741,0.018744071105879948,0.014210995286354916,0.016033460936144373,0.007129242061442061,0.018733197018153,0.016684853456004043,0.022624223875408002,0.02284619542635312,0.00728477935981593,0.005585793911732871,0.006069808093583253,0.004014266496726226,0.0037210331222039977,0.011559033891192855,0.011216356976452027,0.00238179599964565,0.0011236534435040684,0.001167624950802774,0.0008248559853192631,0.0007188166815044653,0.00035145439498333083,0.00010283488109188681,8.109935607916114e-05,0.7602201062335455
11.4,0.008139106528541048,0.018665948485793046,0.014202929932638575,0.016020346803561254,0.007055454059786838,0.01856747028083149,0.01650331683270862,0.02255276353988137,0.02276817150289161,0.007173396099812917,0.005585653658089581,0.006059397646290193,0.00394173523171556,0.003659557217815069,0.011394687662390454,0.01105413951930143,0.0023528720520595067,0.001119036426856693,0.0011675996779265682,0.0008054492547110698,0.0007021109598733552,0.0003475245488540884,0.00010218355728185446,8.10812930212868e-05,0.7545680300065468
11.450000000000001,0.008135917463778276,0.01858784562696137,0.014194787527739946,0.01600711665490142,0.006983615492518583,0.018402273790564246,0.016322850780229287,0.022480882623732126,0.022689728826283017,0.007062743619581718,0.005585389153394745,0.006048237385114661,0.0038717323041295246,0.003600419048988377,0.01123247776523497,0.010894079650603189,0.002323764878540463,0.001114870604251062,0.001167593832184152,0.0007865939063702493,0.0006859253401110571,0.00034355148541656105,0.00010158785841452951,8.10695349410063e-05,0.7489788071073807
11.5,0.00813271626873051,0.018509765446193014,0.014186567916322506,0.015993770434971535,0.006913695228136046,0.018237623241784844,0.01614346958674502,0.022408587513532332,0.022610874803974515,0.006952859848914429,0.005584963216893013,0.006036319383279578,0.003804193590296443,0.0035435536641886724,0.011072383669746349,0.010736155598938027,0.002294496944192435,0.0011111268837587411,0.001167591217649257,0.0007682800567205554,0.0006702489984284237,0.0003395387667866547,0.00010104459108770805,8.106263693581888e-05,0.7434513807217823
11.55,0.00812950296594367,0.01843171084298727,0.01417827094812542,0.015980308097760382,0.006845662184272507,0.01807353405577337,0.015965187098485583,0.02233588465160937,0.022531616892136612,0.0068437812146417195,0.005584340622388808,0.006023637278162951,0.0037390559022972966,0.0034888972143135672,0.01091438478760771,0.010580345565649144,0.0022650903356797977,0.0011077771465293443,0.0011675765881907234,0.000750497780689602,0.0006550711397787644,0.00033548991787420526,0.00010055066175913821,8.105923283337182e-05,0.737984714574614
11.600000000000001,0.008126277578033176,0.01835368469939823,0.014169896477973237,0.015966729606426824,0.006779485338570287,0.01791002137916341,0.015788016721399588,0.022262780533529963,0.022451962592810945,0.006735542649239283,0.005583488048938941,0.006010186204918011,0.0036762569961911453,0.003436386955081231,0.010758460483567895,0.010426627735802477,0.002235566737270475,0.0011047942348793068,0.0011675356175164442,0.0007332371244168454,0.0006403810082059539,0.0003314084208450013,0.00010010307584023393,8.105803279757734e-05,0.7325777926879097
11.65,0.008123040127683612,0.01827568987990117,0.014161444365784854,0.015953034933286377,0.006715133739286555,0.017747100082592587,0.015611971423003076,0.022189281705594917,0.022371919451078,0.006628177601109343,0.005582374031679625,0.0059959627314853554,0.003615735579072286,0.003385961248334068,0.010604590086412685,0.010274980288710364,0.002205947409152494,0.0011021519395239608,0.0011674548694613745,0.0007164881173101313,0.0006261678965721468,0.00032729771004152844,9.969893668845486e-05,8.105782094368606e-05,0.7272296191296941
11.700000000000001,0.008119790637648382,0.0181977292312618,0.014152914476581728,0.015939224059796368,0.006652576515631126,0.017584784759494616,0.015437063734403532,0.022115394762345933,0.02229149505224603,0.00652171804643766,0.00558096891284197,0.005980964795012944,0.0035574313150066087,0.0033375595623090226,0.010452752899515557,0.01012538140803022,0.0021762531679187604,0.0010998249860306813,0.0011673217685602888,0.0007002407834709903,0.0006124211556876451,0.0003231611673401747,9.933544450602271e-05,8.105745297229588e-05,0.7219392177545084
11.75,0.008116529130749384,0.01811980558240831,0.01414430668049536,0.015925296976539754,0.006591782887837117,0.017423089725030778,0.01526330575249429,0.022041126344085636,0.02221069701906248,0.006416194502529352,0.005579244793006935,0.005965191639696756,0.003501284829893562,0.0032911224709238243,0.01030292821097881,0.00997780929144974,0.0021465043691173565,0.0010977890205671117,0.001167124570942457,0.0006844851525087632,0.0005991302028653926,0.00031900211792288476,9.900989515224829e-05,8.105585382867816e-05,0.7167056319365169
11.8,0.00811325562987666,0.01804192174430621,0.014135620852774046,0.015911253683207532,0.0065327221769653585,0.017262029015158456,0.015090709142314074,0.02196648313441197,0.022129533008948998,0.006311636042529624,0.00557717548264779,0.005948643756052062,0.0034472377152990367,0.0032465916521270846,0.010155095303375494,0.00983224215996974,0.002116720891767228,0.0010960205950148144,0.0011668523355820835,0.0006692112697636597,0.0005862845299225536,0.0003148238264442555,9.871967886811766e-05,8.105201539117933e-05,0.7115279242960117
11.850000000000001,0.00810997015798806,0.017964080509836052,0.014126856873788894,0.01589709418857983,0.006475363814443756,0.017101616385834656,0.014919285139566746,0.021891471857768137,0.022048010711261282,0.006208070311438591,0.005574736454005225,0.005931322821622533,0.003395232531303537,0.0032039098853589246,0.010009233463102798,0.009688658266795935,0.002086922124741833,0.0010944971515151594,0.001166494895935201,0.0006544092059588817,0.0005738737106513631,0.0003106294935768633,9.846227891397794e-05,8.104499419184208e-05,0.7064051764201028
11.9,0.008106672738108904,0.017886284653673885,0.01411801462903912,0.015882818510505638,0.006419677351342807,0.016941865312352106,0.014749044553296049,0.021816099277009147,0.02196613784457479,0.006105523543332066,0.005571904793337456,0.005913231643131884,0.0033452128084088505,0.0031630210481673865,0.009865321989357094,0.009547035905850428,0.0020571269549259693,0.0010931970065108196,0.0011660428319907213,0.000640069066301671,0.0005618874077806412,0.00030642225291565987,9.823527012994459e-05,8.103390917434648e-05,0.7013364885783451
11.950000000000001,0.008103363393331639,0.01780853693217455,0.014109094009156617,0.015868426675881234,0.00636563246738867,0.01678278898880569,0.014579997768710337,0.021740372190986013,0.021883922153997398,0.0060040205797031706,0.005568659153584975,0.005894374100080292,0.0032971230485454215,0.0031238701120246356,0.009723340202740889,0.009407353419913764,0.0020273537570537565,0.0010920993343429299,0.0011654874427605253,0.0006261809990526601,0.0005503153794483047,0.0003022051682189749,9.803631742713417e-05,8.101793949448685e-05,0.6963209794340086
12.0,0.008100042146815496,0.017730840083257784,0.014100094909909813,0.01585391872062728,0.006313198979715328,0.016624400327686896,0.01441215475015233,0.021664297432148663,0.021801371408510066,0.005903584888842485,0.005564979707486969,0.005874755089785593,0.0032509087252215814,0.003086403137385629,0.009583267453511787,0.009269589208408141,0.0019976203851384934,0.0010911841504607491,0.0011648207192308032,0.0006127352035822494,0.0005391474852041578,0.0002979812309633487,9.786317421515156e-05,8.099632236386812e-05,0.6913577857516418
12.05,0.008096709021786148,0.017653196826297082,0.014091017232206803,0.015839294689664635,0.006262346851357434,0.016466711959603815,0.014245525044208713,0.021587881864168497,0.02171849339833637,0.005804238586177159,0.005560848101183915,0.005854380473867084,0.003206516282854653,0.003050567268030601,0.009445083129483205,0.00913372173483208,0.0019679441654078364,0.0010904322942975643,0.0011640353177943463,0.0005997219379321109,0.0005283736915615406,0.00029375335819291923,9.771368077729034e-05,8.096835093298405e-05,0.686446062101529
12.100000000000001,0.008093364041535373,0.01757560986201138,0.014081860882097784,0.015824554636888873,0.006213046199485654,0.016309736233124438,0.01408011778295482,0.021511132379581584,0.021635295932341952,0.005706002455492388,0.005556247408338394,0.005833257026167786,0.003163893135322976,0.003016310724731487,0.009308766663586748,0.008999729533856884,0.0019383418906605539,0.001089825411863577,0.0011631245341811192,0.0005871315258995361,0.0005179840771161574,0.00028952439064778055,9.758576260664458e-05,8.093337220522968e-05,0.6815849805616384
12.15,0.008090007229420701,0.0174980818723595,0.01407262577077677,0.015809698625143545,0.0061652673033863355,0.016153485214740717,0.013915941687329287,0.02143405589745337,0.021551786835464687,0.005608895970961247,0.005551162084803825,0.005811392382109112,0.0031229876637767595,0.0029835827982810812,0.009174297541105646,0.008867591218094783,0.0019088298159638264,0.0010893459381036278,0.0011620822779022173,0.0005749543636621196,0.0005079688372503332,0.00028529709115624613,9.747742871007962e-05,8.089078497398731e-05,0.676773730417588
12.200000000000001,0.008086638608865078,0.01742061552043735,0.014063311814582624,0.015794726726192174,0.006118980612187485,0.015997970688950987,0.013753005070633833,0.021356659361065792,0.021467973946176413,0.005512937319911729,0.005545577923868553,0.005788794989470123,0.003083749213744649,0.0029523338419225028,0.009041655306588755,0.008737285484548635,0.0018794236556128284,0.00108897707906482,0.001160903047220219,0.0005631809259601803,0.0004983182884407984,0.00028107414327447776,9.738676988558027e-05,8.084003778305292e-05,0.672011517861157
12.25,0.008083258203356517,0.017343213450377943,0.014053918934999365,0.015779639020689025,0.006074156752333185,0.01584320415845839,0.013591315842153378,0.021278949735627658,0.021383865113977094,0.005418143426262524,0.005539482012100526,0.005765474060581959,0.0030461280915718624,0.0029225152632153108,0.008910819570454342,0.00860879112075285,0.0018501385812770743,0.0010887027939164347,0.0011595819046569796,0.0005518017718541257,0.0004890228721875905,0.00027685815015741867,9.731195698022157e-05,8.078062691545104e-05,0.6672975656878389
12.3,0.00807986603644775,0.01726587828725411,0.014044447058655811,0.01576443559814863,0.006030766534808568,0.01568919684448264,0.013430881510891524,0.02120093400600905,0.02129946819692207,0.005324529974561628,0.005532862685815694,0.005741439525926425,0.0030100755602246454,0.0028940795153733533,0.008781770015292652,0.008482087010614855,0.0018209892212606728,0.0010885077768619355,0.0011581144530480659,0.0005408075500735583,0.00048007315858081826,0.0002726516336487558,9.725123913157204e-05,8.071209441966905e-05,0.6626311129939173
12.350000000000001,0.008076462131755894,0.017188612636984013,0.014034896117324511,0.01574911655691413,0.005988780962117696,0.015535959687182889,0.01327170918941679,0.021122619174500555,0.021214791059183207,0.005232111434564663,0.0055257094881912446,0.005716701989126359,0.0029755438344948384,0.002866980088108286,0.008654486401876257,0.00835715213996648,0.0017919896608063787,0.0010883774389803963,0.001156496812151305,0.0005301890039743648,0.00047145984952112833,0.0002684570335815923,9.720294199127721e-05,8.063402618560416e-05,0.6580114148735106
12.4,0.00807304651296209,0.01711141908623937,0.014025266047920006,0.015733682004124387,0.005948171235016675,0.01538350334618898,0.013113805597814747,0.02104401225859808,0.021129841568644555,0.005140901086292169,0.005518013127042855,0.005691272683314066,0.00294248607563726,0.0028411714980114706,0.008528948574886815,0.008233965601834196,0.0017631534433759169,0.001088297890032298,0.001154725595815297,0.0005199369761193729,0.00046317378160898705,0.00026427670728189156,9.716546593209847e-05,8.054605007585504e-05,0.6534377421159979
12.450000000000001,0.008069619203811162,0.017034300202356408,0.014015556792496405,0.01571813205567995,0.005908908759004475,0.015231838201238714,0.01295717706774143,0.020965120288813862,0.021044627594533162,0.005050911045507794,0.005509765433283249,0.00566516342886286,0.0029108563854716354,0.0028166092785058246,0.00840513646836683,0.008112506601437114,0.0017344935728417063,0.0010882559202623663,0.001152797889712226,0.0005100424124976475,0.0004552059287175471,0.00026011292926404517,9.713728424138789e-05,8.044783411327095e-05,0.6489093809041974
12.5,0.008066180228111276,0.016957258533249583,0.014005768298244287,0.01570246683620783,0.005870965150574032,0.01508097435291864,0.01280182954657346,0.02088595030651447,0.0209591570050857,0.004962152289561741,0.005500959320077603,0.005638386592465706,0.0028806097999798,0.0027932499693980734,0.008283030110904867,0.007992754460921467,0.0017060225165276724,0.0010882389822299329,0.0011507112296378949,0.0005004963663971704,0.0004475474042637877,0.00025596789110608845,9.71169413028877e-05,8.033908472437796e-05,0.6444256325136479
12.55,0.008062729609733579,0.016880296607327948,0.013995900517486934,0.01568668647902515,0.005834312243226207,0.014930921623505723,0.012647768601650166,0.020806509361786314,0.020873437665251352,0.004874634683546199,0.005491588742709587,0.00561095504754383,0.0028517022824278847,0.002771051106060686,0.008162609630562291,0.007874688623839941,0.0016777522090393282,0.0010882351726952193,0.001148463580380579,0.000491290001945468,0.00044018946319254,0.00025184370149354383,9.710305077100746e-05,8.021954503243475e-05,0.6399858130132938
12.600000000000001,0.00805926737261186,0.01680341693341428,0.013985953407675902,0.015670791126101643,0.005798922093249343,0.014781689557907563,0.012494999424603368,0.020726804511329345,0.02078747743443161,0.0047883670067119695,0.005481648659170242,0.005582882135967317,0.002824090716042275,0.0027499712082717535,0.008043855259549752,0.0077582886593842845,0.0016496940568258317,0.001088233214587936,0.0011460533151590895,0.0004824145973326472,0.0004331235036877272,0.00024774238642351045,9.709429374501724e-05,8.008899319827778e-05,0.6355892529679056
12.65,0.008055793540742198,0.016726622000666866,0.01397592693138593,0.015654780928021025,0.005764766985267166,0.014633287424698473,0.012343526835770247,0.020646842816379473,0.020701284164257344,0.0047033569790977045,0.005471134991480284,0.005554181631068798,0.0027977328962671185,0.002729969768739931,0.00792674733866115,0.007643534266379206,0.0016218589434190895,0.0010882224390826823,0.0011434791956292873,0.00047386154773103843,0.00042634106862452664,0.00024366588956069724,9.708941694974869e-05,7.99472408139202e-05,0.6312352971425288
12.700000000000001,0.008052308138182612,0.016649914278503968,0.01396582105630919,0.015638656043941296,0.005731819437557874,0.014485724217248997,0.01219335528868494,0.02056663134066023,0.020614865696403657,0.0046196112883255085,0.00546004458775496,0.0055248677019305685,0.0027725875226302537,0.002711007241340562,0.007811266321472861,0.007530405277045521,0.0015942572352973788,0.0010881927678038053,0.001140740352457258,0.00046562236792524616,0.0004198338467753973,0.00023961607273430242,9.708723092756132e-05,7.97941313487305e-05,0.6269233042092279
12.75,0.00804881118905271,0.016573296216531,0.0139556357552489,0.01562241664155393,0.005700052207147327,0.014339008654946384,0.012044488874644611,0.020486177148364235,0.02052822986044295,0.0045371356165188935,0.00544837518501916,0.005494954878924811,0.002748614190243501,0.0026930450290880694,0.007697392778315769,0.007418881660540337,0.0015668987883232749,0.0010881346951806322,0.0011378362664563888,0.0004576886946658621,0.00041359367378222426,0.00023559471656244972,9.708660824565253e-05,7.96295386479306e-05,0.6226526464563588
12.8,0.00804530271753334,0.01649677024447031,0.013945371006112282,0.015606062897041988,0.0056694382946792694,0.01419314918450339,0.011896931327345596,0.02040548730216486,0.02044138447173651,0.0044559346673011075,0.005436125372779108,0.005464458020485903,0.002725773380962321,0.0026760454718686754,0.007585107400027409,0.00730894352628171,0.001539792954707879,0.0010880392709723286,0.0011347667502847087,0.0004500522887595426,0.0004076125329064047,0.00023160352119214753,9.708648172055763e-05,7.945336547930215e-05,0.6184227095005695
12.850000000000001,0.00804178274786624,0.016420338772093646,0.013935026791902887,0.015589594995037207,0.0056399509490656355,0.014048153981353059,0.01175068602758558,0.020324568861258607,0.020354337329365015,0.004376012192834143,0.005423294557355694,0.005433392281093316,0.002704026454228996,0.002659971833956578,0.007474391001491497,0.007200571127065271,0.0015129485904556042,0.0010878980829800466,0.001131531930698039,0.00044270503690774124,0.000401882555568574,0.00022764410714602173,9.708584265911735e-05,7.926554210990817e-05,0.6142328920016942
12.9,0.00803825130435368,0.01634400418915724,0.013924603100712283,0.01557301312857602,0.005611563671919973,0.013904030951126863,0.011605756008027554,0.02024342887943858,0.020267096214098227,0.004297371020860591,0.0054098829269832605,0.005401773080443042,0.0026833356376225717,0.0026447882913357176,0.007365224524971797,0.007093744861979897,0.001486374063245847,0.0010877032399625195,0.0011281322313537604,0.00043563895330610763,0.00039639602168962756,0.0002237180162685722,9.708373911486155e-05,7.906602489909563e-05,0.6100826053806918
12.950000000000001,0.008034708411358112,0.01626776886533952,0.013914099925711127,0.015556317499054567,0.005584250221777113,0.01376078773121377,0.011462143958021545,0.02016207440319939,0.020179668886404167,0.004220013081712628,0.005395891417676505,0.005369616073785119,0.002663664017137969,0.002630459918848364,0.007257589043247212,0.006988445279129467,0.0014600772607099998,0.0010874473547698247,0.00112456835615932,0.0004288461810164086,0.0003911453598445465,0.000219826712763204,9.707927415899829e-05,7.885479490484995e-05,0.6059712735407901
13.0,0.008031154093301828,0.016191635150181436,0.013903517265139598,0.015539508316182702,0.005557984618102263,0.013618431692397823,0.011319852228480162,0.020080512469873957,0.020092063084498023,0.004143939435254319,0.005381321679867053,0.0053369371234044255,0.0026449755272158343,0.0026169526771908556,0.00715146576255483,0.006884653078167542,0.0014340655990642654,0.0010871235277086708,0.0011208412731589816,0.00042231899312264156,0.0003861231472401316,0.00021597158430958346,9.707160416546812e-05,7.863185650256562e-05,0.6018983325919879
13.05,0.008027588374666592,0.01611560537302936,0.013892855122297232,0.015522585797937,0.005532741145092685,0.013476969940571628,0.011178882836803947,0.019998750105802408,0.020004286522430945,0.004069150297725236,0.0053661760458102,0.005303752271221594,0.0026272349405438516,0.00260423339977591,0.007046836025347338,0.0067823491126515175,0.0014083460320606777,0.0010867253301512726,0.0011169521989517549,0.00041604979368269,0.00038132210952712784,0.00021215394325209647,9.70599371108701e-05,7.839723603117658e-05,0.597863230579071
13.100000000000001,0.00802401127999329,0.016039681842980602,0.013882113505532132,0.015505550170512802,0.005508494355275236,0.013336409318523472,0.01103923747185279,0.01991679432453344,0.019916346888218976,0.0039956450684553255,0.005350457497761357,0.005270077712490684,0.0026104078576494726,0.0025922697794801166,0.0069436813128712915,0.006681514392222818,0.0013829250602206745,0.0010862467883986533,0.0011129025836329367,0.00041003111848642254,0.0003767351204565936,0.0002083750278537008,9.704353089051682e-05,7.815098049083262e-05,0.5938654272133304
13.15,0.008020422833881585,0.015963866848831474,0.013871292428229584,0.015488401668275297,0.005485219072903021,0.013196756407795513,0.010900917498959547,0.019834652125058416,0.019828251842012215,0.003923422356422616,0.00533416963692077,0.005235929770569983,0.0025944606963032085,0.002581030355294345,0.006841983247572333,0.006582130084619316,0.0013578087403173721,0.0010856823678080526,0.0011086940962512298,0.0004042556356305834,0.00037235520138988523,0.00020463600361166504,9.702169165114274e-05,7.78931562997606e-05,0.5899043936081053
13.200000000000001,0.00801682306098955,0.015888162659027906,0.013860391908800071,0.015471140533709658,0.005462890397154463,0.01305801753061067,0.01076392396498218,0.019752330490078393,0.019740009014304345,0.003852480006627108,0.005317316653144227,0.005201324872742185,0.002579360680750877,0.002570484498894023,0.006741723595333428,0.006484177517526133,0.0013330026950745025,0.001085026957193022,0.0011043286107730085,0.00039871614592031893,0.0003681755206713943,0.0002009379646306758,9.699377214165568e-05,7.762384811059068e-05,0.5859796120182638
13.25,0.008013211986033322,0.01581257152161862,0.013849411970666697,0.015453767017370269,0.005441483705138146,0.012920198751865867,0.010628257603390864,0.01966983638430435,0.019651626004182632,0.0037828151262558987,0.005299903295416621,0.005166279527060095,0.002565075830792452,0.0025606024011454467,0.006642884267552054,0.006387638180270805,0.0013085121230517,0.001084275853503757,0.0010998081925449432,0.0003934055831067955,0.0003641893928730782,0.00019728193504667472,9.69591700844396e-05,7.734315768690567e-05,0.5820905755837021
13.3,0.008009589633786745,0.01573709566421081,0.013838352642252014,0.015436281377829026,0.005420974654706748,0.012783305881189143,0.010493918839386348,0.01958717675279073,0.019563110377618407,0.0037144241106160498,0.005281934843084473,0.0051308103001938676,0.0025515749507244246,0.0025513550585635147,0.006545447323061964,0.0062924937253685176,0.0012843418086874601,0.001083424746794234,0.0010951350852458817,0.00038831701397009055,0.0003603902779196847,0.0001936688704948415,9.691732656911247e-05,7.705120282669347e-05,0.5782367880769277
13.350000000000001,0.008005956029081007,0.015661737293928345,0.013827213956964289,0.015418683881622767,0.0054013391870834804,0.012647344475058393,0.010360907795046295,0.019504358519302583,0.019474469665798147,0.003647302668813431,0.005263417077842782,0.005094933796255848,0.0025388276181618897,0.00254271425973555,0.006449394969905221,0.006198725969923131,0.0012604961324727442,0.0010824697054817953,0.0010903116983186298,0.00038344363825634146,0.00035677178010325226,0.00019009965961756993,9.68677244716841e-05,7.674811631613982e-05,0.574417763654759
13.4,0.008002311196804295,0.015586498597372473,0.01381599595318318,0.015400974803199805,0.00538255352930441,0.012512319838979317,0.01022922429449601,0.019421388584716297,0.019385711363495067,0.003581445849157102,0.00524435625647087,0.005058666636579011,0.0025268041727558722,0.0025346525717251543,0.006354709566959852,0.006106316896889402,0.0012369790812297079,0.0010814071619039652,0.0010853405948720407,0.0003787787884778718,0.0003533276469949321,0.0001865751256099686,9.680988690463102e-05,7.643404491616955e-05,0.5706330266142251
13.450000000000001,0.00799865516190143,0.015511381740584976,0.013804698674244846,0.015383154424865627,0.005364594196480082,0.012378237029720272,0.010098867869100329,0.01933827382545414,0.019296842927481263,0.0035168480642703316,0.0052247590843112765,0.005022025440425067,0.002515475704820735,0.0025271433264693367,0.00626137362542843,0.006015248656201753,0.0012137942584715441,0.0010802338981764509,0.0010802244800436388,0.0003743159295846605,0.00035005176826156373,0.0001830960277991002,9.674337570215512e-05,7.610914839005418e-05,0.5668821111527395
13.5,0.007994987949373516,0.015436388869013835,0.013793322168426513,0.015365223036727738,0.005347437993879876,0.012245100857601814,0.009969837762673442,0.01925502109195268,0.019207871774980376,0.0034535031158907346,0.005204632689485146,0.004985026806598401,0.002504814043885871,0.002520160607181506,0.006169369810192781,0.005925503565774791,0.0011909448948208634,0.001078947032355519,0.0010749661898128448,0.0003700486585150575,0.00034693817439390457,0.00017966306325034083,9.666778994160886e-05,7.577359856703283e-05,0.5631645611325674
13.55,0.007991309584277574,0.015361522107481295,0.013781866488930454,0.01534718093663968,0.0053310620188425275,0.012112915888838536,0.00984213293670335,0.01917163720716511,0.01911880528216063,0.0033914042193432608,0.005183984597836988,0.0049476872959420375,0.0024947917471852196,0.0025136792347722407,0.006078680941039727,0.005837064112380537,0.0011684338584653812,0.0010775440049072156,0.0010695686802547392,0.00036597070363315984,0.00034398103535307223,0.0001762768683932712,9.658276450163244e-05,7.542757844468867e-05,0.5594799298496171
13.600000000000001,0.007987620091726195,0.015286783560154405,0.01377033169386745,0.015329028430144252,0.00531544366251626,0.01198168644793109,0.009715752075588014,0.019088128965097605,0.019029650782668266,0.0033305440276711834,0.005162822708601199,0.004910023414692064,0.002485382088097567,0.0025076747542991462,0.005989289993762837,0.00574991295240733,0.0011462636656310423,0.0010760225654852205,0.0010640350172242041,0.00036207592405985983,0.00034117465914160173,0.00017293802066139445,9.648796865612539e-05,7.507128134646888e-05,0.5558277798066001
13.65,0.007983919496887176,0.015212175310517941,0.013758717846239695,0.015310765830415938,0.005300560611431983,0.01185141662010608,0.009590693591880046,0.019004503129379638,0.018940415566201144,0.0032709146554113443,0.0051411552707822305,0.004872051598667003,0.002476559044549953,0.0025021234214564815,0.005901180101144825,0.005664032912505084,0.0011244364910539385,0.001074380760018495,0.0010583683664602012,0.00035835830890427594,0.0003385134903053966,0.00016964704014215253,9.638310469906049e-05,7.470491011742178e-05,0.5522076824905309
13.700000000000001,0.00798020782498316,0.015137699421349734,0.01374702501392316,0.015292393458202554,0.005286390848913004,0.011722110253801672,0.009466955631537046,0.01892076643186831,0.018851106877122454,0.003212507702001179,0.005118990860239869,0.004833788198268868,0.0024682972873959525,0.00249700218911466,0.005814334553825242,0.005579406990121508,0.0011029541784336122,0.001072616918109296,0.0010525719840998938,0.00035481197640209493,0.0003359921083726494,0.00016640439123357103,9.626790659589238e-05,7.432867632448785e-05,0.5486192181544982
13.75,0.00797648510129128,0.015063357934698403,0.013735253269649444,0.015273911641766145,0.005272912656324718,0.011593770963196807,0.009344536079174758,0.018836925571286717,0.01876173191311436,0.003155314274806179,0.005096338357470685,0.004795249464272838,0.002460572168780033,0.0024922886939191644,0.005728736801057932,0.0054960183539338,0.0010818182508515058,0.0010707296407415825,0.0010466492075922964,0.00035143117296719523,0.00033360522623544406,0.00016321048430205013,9.614213866244566e-05,7.394279947714106e-05,0.5450619756037363
13.8,0.0079727513511428,0.014989152871863419,0.013723402690987083,0.015255320716823142,0.005260104614167709,0.011466402130781771,0.009223432563320135,0.0187529872118962,0.01867229782387137,0.003099325011757478,0.005073206926076316,0.004756451534382673,0.002453359710498622,0.002487961242957854,0.005644370451362525,0.005413850344180047,0.0010610299211394056,0.0010687177882993278,0.0010406034470011234,0.00034821027216271007,0.0003313476884792887,0.00016006567733535388,9.600559427285529e-05,7.354750628265376e-05,0.5415355519860172
13.850000000000001,0.007969006599922758,0.014915086233377535,0.013711473360322355,0.015236621026483791,0.0052479456030177386,0.011340006909968154,0.009103642461661735,0.018668957982202566,0.018582811709833294,0.003044530103590397,0.00504960599190896,0.004717410420529308,0.0024466365923680165,0.002483998800505134,0.005561219273074249,0.005332886472894609,0.0010405901021838353,0.0010665804688937898,0.001034438176686537,0.0003451437735974028,0.00032921446966540795,0.00015697027758712864,9.585809459703844e-05,7.314302990313936e-05,0.5380395525862884
13.9,0.007965250873069598,0.01484115999899155,0.013699465364839583,0.015217812921190883,0.005236414804316039,0.011214588227736012,0.008985162906294683,0.018584844473696065,0.01849328062095749,0.0029909193156756803,0.005025545222884086,0.004678141996890259,0.0024403801406087354,0.0024803809748509304,0.005479267194796066,0.00525311042405148,0.0010204994171533394,0.0010643170269983456,0.00102815692735553,0.00034222630175286613,0.00032720067257033117,0.00015392454321220972,9.569948737142376e-05,7.272960923155511e-05,0.5345735906255756
13.950000000000001,0.007961484196074816,0.014767376127661354,0.013687378796500909,0.01519889675865778,0.005225491701013352,0.011090148787316222,0.00886799078895769,0.01850065323962512,0.018403711555530246,0.0029384820094361867,0.005001034509450138,0.004638661988607791,0.0024345683162554266,0.002477088005221935,0.005398498305757117,0.0051745060536195625,0.0010007582096365972,0.0010619270323891027,0.001021763278470737,0.0003394526047467181,0.00032530152638719263,0.00015092868489268653,9.552964570681503e-05,7.230748824697792e-05,0.5311372870642708
14.0,0.007957706594482599,0.014693736557537309,0.0136752137520256,0.015179872903805791,0.005215156078071147,0.010966691070906087,0.008752122766259666,0.01841639079380369,0.018314111459017002,0.002887207163342706,0.004976083945704752,0.004598985961184122,0.0024291797036009597,0.002474100748802103,0.005318896856081338,0.005097057389533709,0.0009813665536802412,0.001059410269389124,0.0010152608510075613,0.00033681755303669554,0.00032351238489311936,0.00014798286745309897,9.534846693103439e-05,7.187691542445156e-05,0.5277302704097212
14.05,0.007953918093889466,0.014620243205955863,0.013662970332868847,0.015160741728700864,0.005205388022823415,0.01084421734241606,0.008637555264893404,0.01833206360945207,0.018224487222951127,0.0028370833934833885,0.004950703811146764,0.004559129310532161,0.002424193498682866,0.0024714006678589425,0.005240447256969882,0.00502074863158512,0.0009623242637161216,0.00105676672641376,0.001008653300549568,0.00033431613807036604,0.00032182872458699264,0.00014508721146190088,9.515587146278374e-05,7.143814315151739e-05,0.5243521765279874
