Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Ac_relativistic
26.400000000000002,0.00638563269788505,0.0036677171276093537,0.009076341404003546,0.008977114518038365,0.0030573599400881106,0.0013944681174303836,0.0016705378338721794,0.0045237545013664645,0.0041365041653109265,0.0010574722988190908,0.0004949275430372508,0.00041811272772578393,0.0012909848018809054,0.001210433374302794,0.0002660846851610709,0.00024202761492731118,0.0002731482542252224,0.00013164103239633577,9.707929253256024e-05,0.00023457569759112234,0.0002192303407143611,5.3122188611254006e-05,2.212341803917385e-05,1.4797401295499081e-05,0.00023457569759112234,4.665523033687405e-06,0.15730937819751295
26.450000000000003,0.006381002388304522,0.003643386292719822,0.009058125673439908,0.008952600493800032,0.003041921373379385,0.0013910480674540642,0.001670400650047549,0.004492920854133466,0.004106778027659753,0.0010537078928646814,0.0004904870109312587,0.00041685342723070347,0.001283794934696923,0.0012030865665723792,0.00026272061798467627,0.0002389159988420486,0.00027232776970699356,0.0001302566761565609,9.663036849143887e-05,0.00023335574880258225,0.00021797099997873106,5.297010904035613e-05,2.188440462889648e-05,1.4723567309501975e-05,0.00023335574880258225,4.652155724127091e-06,0.15661668081946215
26.5,0.0063763682569743215,0.0036192061775990846,0.00903990693960286,0.008928107211485794,0.0030264874618158616,0.0013877202220979258,0.0016702794897357214,0.004462280738676218,0.004077250635367014,0.0010499179229210272,0.0004861270425059076,0.0004156349571901952,0.0012766259301033923,0.0011957674538291296,0.0002594012392501957,0.00023584634567656916,0.0002714985124742639,0.00012889573471947183,9.619432899170277e-05,0.00023213785638904918,0.000216715146418492,5.2816225484321234e-05,2.164937725715626e-05,1.4651807698556517e-05,0.00023213785638904918,4.638696041291515e-06,0.15592782989106005
26.55,0.006371730324945819,0.0035951762387764286,0.009021685471621459,0.008903635016702455,0.003011059282857464,0.001384482833653359,0.0016701732503527468,0.0044318332650137545,0.004047920960981142,0.001046102940210751,0.00048184657310550405,0.0004144563879122348,0.001269478070432792,0.0011884762408709841,0.000256125933449576,0.00023281806915277572,0.0002706606212674617,0.0001275579249744937,9.577090828937049e-05,0.00023092209508749443,0.0002154628399374229,5.2660564265492825e-05,2.1418288951626627e-05,1.4582081220349103e-05,0.00023092209508749443,4.625154270098975e-06,0.15524279923758916
26.6,0.006367088613256609,0.0035712959311591345,0.009003461537629957,0.00887918425253846,0.0029956379017794473,0.0013813341756799807,0.001670080851568828,0.004401577541812074,0.0040187879771686206,0.0010422634958342709,0.00047764454580338236,0.00041331680316468694,0.0012623516309863332,0.0011812131256837672,0.00025289409374136876,0.0002298305913674826,0.0002698142358424085,0.00012624296529305354,9.535984420078165e-05,0.00022970853817914997,0.0002142141389763664,5.250315198106134e-05,2.1191092897268468e-05,1.4514346998825683e-05,0.00022970853817914997,4.611515743605366e-06,0.15456156284613667
26.650000000000002,0.0063624431429303374,0.003547564708078484,0.008985235404760306,0.008854755259562254,0.0029802243716447025,0.0013782725428593348,0.0016700012350269067,0.004371512676494483,0.003989850656818083,0.0010384001405688102,0.00047351991146833873,0.0004122153000725623,0.0012552468801159567,0.0011739782995374226,0.00024970512182795817,0.00022688334267186987,0.0002689594968834893,0.000124950575565098,9.496087808246469e-05,0.00022849725750210694,0.00021296910053002644,5.234401548216949e-05,2.0967742385477807e-05,1.4448564317958729e-05,0.00022849725750210694,4.597746414037823e-06,0.15388409487393798
26.700000000000003,0.00635779393497654,0.0035239820213354227,0.008967007339134817,0.008830348375820867,0.002964819733279905,0.0013752962508477523,0.0016699333640629965,0.004341637775350168,0.003961107973142498,0.0010345134246733678,0.00046947162882713485,0.0004111509890140387,0.0012481640793063223,0.0011667719470817644,0.00024655842783450233,0.00022397576155265244,0.00026809654591915504,0.00012368047723413435,9.457375481040746e-05,0.00022728832346404615,0.00021172778016380407,5.218318185266545e-05,2.074819080187034e-05,1.4384692540857416e-05,0.00022728832346404615,4.583804680607313e-06,0.1532103696698262
26.75,0.006353141010390473,0.003500547321245865,0.008948777605858925,0.008805963936838723,0.0029494250152554092,0.0013724036361284205,0.0016698762234282883,0.004311951943641009,0.003932558899779454,0.0010306038976995412,0.0004654986645231609,0.00041012299351531945,0.001241103483256755,0.0011595942464417163,0.0002434534301895648,0.00022110729451494044,0.00026722552523971544,0.00012243239333082593,9.419822275875692e-05,0.00022608180505508395,0.00021049023203065955,5.2020678388469836e-05,2.0532391659998337e-05,1.432269118072794e-05,0.00022608180505508395,4.56965561954348e-06,0.15254036180120234
26.8,0.006348484390152944,0.0034772600566856313,0.008930546469014103,0.008781602275616637,0.002934041233868799,0.0013695930558627074,0.0016698288190130537,0.0042824542857066265,0.003904202410889557,0.001026672108308095,0.00046159999317134615,0.0004091304501444015,0.0012340653399631144,0.0011524453693120221,0.00024038955550741237,0.00021827739596676657,0.00026634657781738274,0.00012120604850517354,9.38340337779734e-05,0.00022487776986072016,0.00020925650888799154,5.185653257850673e-05,2.032029867323789e-05,1.4262520100278703e-05,0.00022487776986072016,4.555283139912393e-06,0.15187404607746363
26.85,0.006343824095230155,0.0034541196751350467,0.008912314191650884,0.008757263722631048,0.002918669393132026,0.0013668628877407981,0.0016697901775723687,0.004253143905067733,0.0038760374812529916,0.001022718604091174,0.0004577745974094099,0.00040817250840382365,0.001227049890799569,0.0011453254810514116,0.00023736623847196017,0.00021548552810526103,0.0002654598472285272,0.0001200011690573156,9.348094317246487e-05,0.0002236762840748794,0.0002080266621145276,5.1690772087802276e-05,2.011186584424202e-05,1.4204139774255485e-05,0.0002236762840748794,4.540696191941899e-06,0.15121139756184554
26.900000000000002,0.00633916014657353,0.0034311256227231657,0.008894081035782021,0.008732948605833441,0.0029033104847620258,0.001364211529831681,0.0016697593464536824,0.004224019904527732,0.003848063086364223,0.0010187439314000497,0.0004540214679455343,0.00040724833062246276,0.0012200573706002333,0.0011382347407761955,0.00023438292172233815,0.0002127311608044476,0.00026456547757810393,0.0001188174829669759,9.313870967772546e-05,0.00022247741251303673,0.0002068007417272211,5.152342474277293e-05,1.990704754497032e-05,1.4147511529443114e-05,0.00022247741251303673,4.5259269216139946e-06,0.1505523915670644
26.950000000000003,0.006334492565119557,0.0034082773442716463,0.00887584726237577,0.00870865725064998,0.002887965488174745,0.0013616374004325376,0.0016697353933262504,0.004195081386272642,0.0038202782025248917,0.0010147486351783062,0.00045033960360254925,0.0004063570918464454,0.0012130880077406536,0.0011311733014532795,0.00023143905574006039,0.00021001377150464204,0.0002636636134262133,0.00011765471992159049,9.280709543700283e-05,0.000221281218625425,0.00020557879639815385,5.13545185180955e-05,1.9705798562592776e-05,1.4092597683917354e-05,0.000221281218625425,4.511021255165251e-06,0.14989700363536765
27.0,0.006329821371789619,0.0033855742833382675,0.008857613131349288,0.00868438997998134,0.0028726353704824977,0.0013591389379175786,0.0016697174059124539,0.0041663274519693275,0.0037926818069349082,0.0010107332588003563,0.00044672801135871217,0.0004054979797292389,0.0012061420242191082,0.0011241413099925778,0.00022853409873777492,0.0002073328451034296,0.0002627543997167554,0.00011651261134314277,9.2485865977518e-05,0.00022008776451031944,0.00020436087347144326,5.118408152408098e-05,1.9508074096942927e-05,1.4039361539757075e-05,0.00022008776451031944,4.496024970353499e-06,0.14924520950888936
27.05,0.006325146587489836,0.003363015882260082,0.00883937890156217,0.008660147114202741,0.002857321086494553,0.0013567146005863712,0.0016697044917210254,0.0041377572028620585,0.0037652728777817657,0.0010066983439151896,0.00044318570638516506,0.00040467019442098494,0.0011992196357376993,0.0011171389073388075,0.00022566751654957208,0.00020468787384819972,0.0002618379817081409,0.00011539089041373509,9.217479018626092e-05,0.00021889711092739622,0.00020314701898015115,5.101214199333284e-05,1.9313829710439185e-05,1.398776723017359e-05,0.00021889711092739622,4.4809698635444935e-06,0.14859698509953329
27.1,0.0063204682331109,0.003340601582196226,0.008821144830810106,0.00863592897116419,0.0028420235787209036,0.0013543628665117031,0.0016696957777821964,0.004109369739867438,0.0037380503943281115,0.001002644430295255,0.0004397117120801542,0.0004038729484571377,0.0011923210517832182,0.0011101662285626594,0.00022283878252283372,0.00020207835723021864,0.00026091450490602075,0.00011428929209992621,9.187364028538505e-05,0.000217709317311162,0.00020193727766319063,5.083872826572544e-05,1.912302124665038e-05,1.393777946812363e-05,0.000217709317311162,4.465864525216528e-06,0.14795230646762664
27.150000000000002,0.006315786329527915,0.0033183308231703595,0.008802911175818653,0.008611735866190906,0.0028267437773791,0.0013520822333870236,0.0016696904103847875,0.004081164163667674,0.0037110133369975635,0.0009985720556903747,0.00043630506010008843,0.00040310546664646475,0.0011854464757077513,0.0011032234029513168,0.00022004737741159863,0.00019950380188021584,0.00025998411499799544,0.00011320755317586055,9.158219180722258e-05,0.00021652444178444697,0.00020073169298222095,5.0663868771328944e-05,1.8935604744047466e-05,1.3889363274414299e-05,0.00021652444178444697,4.450692548152001e-06,0.1473111498153588
27.200000000000003,0.006311100897600235,0.003296203044112753,0.008784678192237137,0.008587568112083943,0.0028114826004041024,0.001349871218373505,0.001669687554815255,0.004053139574802244,0.0036841606874588183,0.0009944817556865946,0.0004329647903875193,0.0004023669859584697,0.0011785961048090125,0.0010963105540983216,0.000217292789271427,0.0001969637214654657,0.00025904695779026835,0.000112145412245217,9.130022356894267e-05,0.00021534254117195584,0.0001995303071385204,5.0487592011664564e-05,1.8751536373597387e-05,1.3842483769502936e-05,0.00021534254117195584,4.435418469334662e-06,0.14667349149599934
27.25,0.006306411958171304,0.0032742176829020225,0.008766446134632675,0.008563426019121008,0.0027962409534610594,0.0013477283579467667,0.0016696863950987101,0.004025295073757954,0.003657491428708064,0.000990374063569874,0.00042968995119611935,0.000401656755410292,0.0011717701304103773,0.0010894277999927674,0.00021457451335574302,0.00019445763658834292,0.00025810317914620485,0.00011110260976200371,9.102751764687341e-05,0.0002141636710138697,0.0001983331610898244,5.0309926540363376e-05,1.8570772421971152e-05,1.3797106092975885e-05,0.0002141636710138697,4.419999405599538e-06,0.1460393080351192
27.3,0.006301719532068497,0.0032523741764064968,0.008748215256484322,0.008539309895057457,0.0027810197299609333,0.0013456522077432986,0.001669686133741927,0.003997629761057405,0.0036310045451497046,0.0009862495101945169,0.0004264795991127347,0.000400974035953139,0.0011649687379405994,0.0010825752531078098,0.00021189205201363446,0.0001919850746863308,0.00025715292492676037,0.00011007888805022403,9.076385935050793e-05,0.00021298788557949161,0.00019714029456711552,5.0130900944702146e-05,1.839326932834262e-05,1.3753195474739126e-05,0.00021298788557949161,4.404398834210906e-06,0.14540857615683092
27.35,0.006297023640102958,0.003230671960525246,0.008729985810177327,0.008515220045127506,0.002765819811078919,0.0013436413424066274,0.0016696859914783486,0.00397014273734591,0.0036046990226754477,0.0009821086238562555,0.00042333279907659114,0.00040031810035830336,0.0011581921070131923,0.0010757530204884883,0.00020924491458909289,0.00018954556993346417,0.00025619634093274225,0.00010907399132244059,9.050903719621475e-05,0.00021181523788093255,0.00019595174609135757,4.995054382945704e-05,1.821898376627582e-05,1.37107174350159e-05,0.00021181523788093255,4.388598461751931e-06,0.14478127280682987
27.400000000000002,0.006292324303069446,0.0032091104702287395,0.008711758046997526,0.008491156772045597,0.002750642065775555,0.0013416943554332608,0.0016696852070151088,0.00394283310347683,0.0035785738487417343,0.000977951930169887,0.00042024862439572324,0.0003996882331028163,0.001151440411505453,0.00106896120383884,0.00020663261732167086,0.0001871386631431842,0.0002552335728488674,0.00010808766569726149,9.0262842880671e-05,0.0002106457796868341,0.00019476755299016474,4.976888380403407e-05,1.8047872748078547e-05,1.3669638050929512e-05,0.0002106457796868341,4.37260465517377e-06,0.14415737516489083
27.450000000000003,0.006287621541746172,0.0031876891395991535,0.008693532217125842,0.008467120376007959,0.0027354873508204747,0.001339809859018449,0.001669683036782077,0.00391569996059539,0.0035526280124455615,0.0009737799519513732,0.00041722615676070287,0.000399083730254788,0.0011447138196371133,0.001062199899608301,0.00020405468324853995,0.00018476390167258773,0.00025426476618958154,0.00010711965921577476,9.002507125403764e-05,0.00020947956153612887,0.00019358775141440534,4.958594947302653e-05,1.787989372156195e-05,1.3629924207600684e-05,0.00020947956153612887,4.356447450248864e-06,0.14353686064246282
27.5,0.006282915376894649,0.0031664074018703282,0.008675308569632906,0.008443111154694356,0.00272035651081872,0.001337986483901799,0.001669678754682941,0.0038887424102209663,0.003526860504598705,0.0009695932091043143,0.00041426448625573833,0.0003985038993584826,0.0011380124940486018,0.0010554691990773885,0.00020151064210792945,0.000182420839328051,0.0002532900662466039,0.00010616972185695598,8.979552029289415e-05,0.00020831663275183989,0.00019241237635473962,4.940176942944098e-05,1.771500463070516e-05,1.3591543756893117e-05,0.00020831663275183989,4.3401723648132275e-06,0.14291970686545066
27.55,0.006278205829259525,0.0031452646894673596,0.0086570873524738,0.00841912940327,0.00270525037823954,0.001336222879212778,0.001669671651848333,0.0038619595543278665,0.0035012703178003562,0.0009653922185107014,0.00041136271136721326,0.0003979480593191748,0.0011313365918788974,0.0010487691884426464,0.00019900003024392592,0.00018010903627220753,0.00025230961803816284,0.00010523760555207365,8.957399107295065e-05,0.00020715704145492074,0.0001912414616580934,4.9216372249097016e-05,1.7553163921915588e-05,1.3554465535129922e-05,0.00020715704145492074,4.323827485644083e-06,0.14230589164688748
27.6,0.006273492919568435,0.0031242604340458533,0.00863886881248291,0.008395175414387659,0.0026901697734476268,0.0013345177123161426,0.0016696610363910133,0.003835350495424631,0.003475856446508216,0.0009611774939258664,0.0004085199389897385,0.0003974155402878348,0.0011246862648429644,0.0010420999489008601,0.0001965223905126177,0.00017782805893226428,0.0002513235662598888,0.00010432306419811792,8.936028774155455e-05,0.00020600083457813833,0.00019007504004406905,4.9029786484376805e-05,1.7394330493451623e-05,1.3518659233461143e-05,0.00020600083457813833,4.307449831557489e-06,0.1416953929574678
27.650000000000002,0.006268776668531842,0.0031033940665308106,0.008620653195368911,0.008371249478189924,0.002675115504736691,0.0013328696686573242,0.0016696462331631152,0.0038089143366318457,0.0034506178871080303,0.000956949545877533,0.00040573528442978024,0.0003969056835456836,0.0011180616593087476,0.0010354615567325187,0.00019407727218956233,0.00017557747990963347,0.0002503320552373294,0.0001034258536702762,8.915421749000822e-05,0.00020484805787999554,0.00018891314312129078,4.884204065570303e-05,1.723846360246127e-05,1.3484095158293629e-05,0.00020484805787999554,4.291055197775562e-06,0.14108818890252883
27.700000000000003,0.006264057096842885,0.0030826650171551684,0.008602440745709847,0.008347351882311655,0.0026600883683653358,0.0013312774516078079,0.0016696265835154627,0.0037826501817585056,0.003425553637981616,0.0009527088815688888,0.0004030078714069354,0.0003964178413886637,0.0011114629163737184,0.0010288540833845272,0.00019166423087856103,0.00017335687789086495,0.0002493352288800545,0.00010254573183348071,8.895559052571447e-05,0.00020369875595869025,0.0001877558014036795,4.865316323983198e-05,1.7085522756962196e-05,1.3450743951333387e-05,0.00020369875595869025,4.2746344361280965e-06,0.14048425771171752
27.75,0.0062593342251772216,0.0030620727154979876,0.008584231706948347,0.008323482911882599,0.0026450891485951507,0.0013297397823105346,0.001669601445058965,0.0037565571353769364,0.003400662699573382,0.0009484560047855894,0.00040033683205291864,0.00039595137701186505,0.0011048901719409563,0.0010222775955521604,0.00018928282842172185,0.0001711658375598595,0.0002483332306373187,0.00010168245855305171,8.87642200441658e-05,0.00020255297226610326,0.00018660304432664807,4.8463182655078704e-05,1.6935467625062617e-05,1.3418576350015901e-05,0.00020255297226610326,4.25815701667429e-06,0.13988357774342475
27.8,0.006254608074192875,0.003041616590522282,0.008566026321386932,0.008299642849530163,0.0026301186177309587,0.0013282553995253605,0.0016695701914280956,0.003730634302896282,0.0033759440744553612,0.0009441914158066101,0.00039772130690832473,0.00039550566439394697,0.0010983435567947526,0.0010157321552602498,0.00018693263281079216,0.00016900394951134483,0.00024732620345524774,0.00010083579570445945,8.857992220079306e-05,0.00020141074912180518,0.00018545490026320504,4.827212724465315e-05,1.6788257989239132e-05,1.338756305646533e-05,0.00020141074912180518,4.241580612052245e-06,0.13928612750179736
27.85,0.0062498786645300815,0.0030212960706125116,0.008547824830183468,0.008275831975382376,0.0026151775361631666,0.0013268230594746027,0.0016695322120464594,0.003704880790634599,0.0033513967673907954,0.0009399156113188654,0.00039516044491723324,0.00039508008818159513,0.0010918231966757276,0.0010092178199436052,0.0001846132180997462,0.00016687081016559887,0.0002463142897355194,0.00010000550718222906,8.840251608268921e-05,0.00020027212772707282,0.00018431139653995727,4.808002526006201e-05,1.6643853760786534e-05,1.3357674750826743e-05,0.00020027212772707282,4.22486389008013e-06,0.13869188566087912
27.900000000000002,0.006245146016811139,0.0030011105836117093,0.0085296274733467,0.008252050567070998,0.0026002666524121386,0.0013254415356887032,0.001669486911894456,0.003679295705889539,0.0033270197853962568,0.0009356290843355087,0.0003926534034197135,0.00039467404357405064,0.0010853292123554448,0.0010027346425266566,0.00018232416431860634,0.00016476602168439986,0.0002452976312955054,9.919135890800937e-05,8.823182368022276e-05,0.00019913714817890388,0.00018317255945300077,4.788690484676862e-05,1.6502215052302672e-05,1.3328882242740536e-05,0.00019913714817890388,4.207978928578822e-06,0.13810083108868024
27.950000000000003,0.006240410151640255,0.002981059556858267,0.008511434489731923,0.008228298899734794,0.0025853867031745423,0.0013241096188520386,0.001669433711279039,0.003653878157007663,0.0033028121378023533,0.0009313323241178359,0.0003901993481422945,0.00039428693620774765,0.0010788617197105142,0.0009962826715023214,0.0001800650573884843,0.00016268919188818832,0.0002442763693298451,9.839311883782878e-05,8.806766985855568e-05,0.00019800584948402253,0.0001820384142836959,4.769279403390003e-05,1.6363302289260452e-05,1.3301156715284621e-05,0.00019800584948402253,4.1909198248322225e-06,0.13751294286410679
28.0,0.006235671089603392,0.0029611424172223716,0.00849324611703675,0.008204577246022969,0.002570538413371606,0.001322826116648908,0.0016693720456055774,0.0036286272534523916,0.003278772836313024,0.0009270258161007102,0.00038779745318645825,0.00039391818204109513,0.0010724208297961757,0.0009898619510100878,0.000177835489037824,0.00016063993417442338,0.00024325064437342032,9.761055696855919e-05,8.790988232907959e-05,0.00019687826957286985,0.0001809089853143266,4.749772072882603e-05,1.6227076330185684e-05,1.3274469990091965e-05,0.00019687826957286985,4.173705115174697e-06,0.13692820028163355
28.05,0.006230928851268122,0.0029413585911420882,0.008475062591796994,0.008180885876098758,0.002555722496199217,0.001321589853609722,0.0016693013651518207,0.0036035421058705996,0.0032549008950634407,0.0009227100418214295,0.0003854469010152159,0.00039356720723943616,0.0010660066489193462,0.0009834725209133103,0.0001756350567198293,0.00015861786743711563,0.0002422205962657007,9.684344534360858e-05,8.775829162078378e-05,0.00019575444531357448,0.00017978429584364654,4.7301712716163654e-05,1.6093498561999136e-05,1.3248794737415733e-05,0.00019575444531357448,4.15637328220922e-06,0.1363465828419038
28.1,0.006226183457183472,0.0029217075046591053,0.008456884149382672,0.008157225057643182,0.002540939653179827,0.001320399670957424,0.00166922113484397,0.0035786218261578966,0.00323119533067655,0.0009183854788519623,0.00038314688243782605,0.000393233448060218,0.0010596192787111333,0.0009771144168757224,0.0001734633635310624,0.00015662261598752252,0.00024118636411643164,9.609155805786371e-05,8.761273105156798e-05,0.00019463441252590185,0.00017866436820231912,4.7104797659538086e-05,1.596253094354223e-05,1.3224104571497495e-05,0.00019463441252590185,4.13897257054884e-06,0.13576807023040194
28.150000000000002,0.00622143492787978,0.0029021885834541244,0.008438711023994105,0.008133595055858943,0.002526190574216073,0.0013192544264541708,0.0016691308340348564,0.0035538655275225758,0.0032076551623182515,0.0009140526007344688,0.00038089659659270913,0.00039291635073840413,0.0010532588161987935,0.0009707876704371526,0.00017132001813119417,0.0001546538094759868,0.00024014808627263347,9.535467126190164e-05,8.747303669951233e-05,0.00019351820599517727,0.00017754922376825478,4.690700310361523e-05,1.58341359843961e-05,1.320037400454379e-05,0.00019351820599517727,4.121548066572569e-06,0.13519264228997246
28.200000000000003,0.0062166832838685395,0.002882801252881908,0.008420543448658127,0.008109996133474478,0.0025114759376460866,0.0013181529942482932,0.001669029956284227,0.003529272324548269,0.003184279411751245,0.000909711876920039,0.00037869525092861634,0.00039261537137215945,0.0010469253538771353,0.0009644923090884503,0.00016920463466389243,0.000152711082814904,0.00023910590028688463,9.463256316549083e-05,8.73390473741163e-05,0.00019240585948617932,0.00017643888298184897,4.670835647377044e-05,1.570827666392508e-05,1.3177578272387155e-05,0.00019240585948617932,4.104129838151324e-06,0.13462027899483353
28.25,0.006211928545642259,0.002863544938005984,0.008402381655224417,0.008086428550748164,0.0024967964103004203,0.0013170942647215697,0.0016689180091411402,0.0035048413332553177,0.003161067103387564,0.0009053637727105682,0.00037654206118410666,0.00039232997580883745,0.0010406189797793578,0.0009582283563456166,0.0001671168326788324,0.0001507940761028024,0.00023805994288685962,9.392501404040085e-05,8.721060458751827e-05,0.0001912974057569955,0.00017533336536111754,4.6508885071346354e-05,1.5584916312103026e-05,1.31556930802753e-05,0.0001912974057569955,4.086725475926762e-06,0.13405096043300058
28.3,0.006207170733674307,0.0028444190636329986,0.008384225874361918,0.008062892565472657,0.002482152647560537,0.0013160771443368306,0.0016687945139284676,0.003480571671160867,0.0031380172643398025,0.000901008749203699,0.0003744362513653852,0.00039205963953129846,0.0010343397775473145,0.0009519958318231377,0.00016505623705481294,0.00014890243454951884,0.000237010349946093,9.323180622253967e-05,8.708755252570653e-05,0.00019019287657282965,0.00017423268951672168,4.630861606364926e-05,1.5464018484513494e-05,1.313469433844775e-05,0.00019019287657282965,4.069318929578085e-06,0.13348466680125026
28.35,0.006202409868418771,0.00282542305434674,0.008366076335555387,0.008039388432979404,0.0024675452934188216,0.0013151005554859205,0.0016686590055295036,0.003456462457337719,0.0031151289244710743,0.0008966472632407588,0.0003723770537225572,0.00039180384754458587,0.0010280878265012026,0.000945794751306525,0.0001630224779239656,0.00014703580840245685,0.00023595725645594298,9.255272411343851e-05,8.696973801973269e-05,0.00018909230271974944,0.00017313687316687147,4.610757646932966e-05,1.5345546865929063e-05,1.3114557958679148e-05,0.00018909230271974944,4.05187572724457e-06,0.132921378413154
28.400000000000002,0.0061976459703103086,0.0028065563345418066,0.008347933267102032,0.008015916406143266,0.002452974980540043,0.0013141634363380422,0.0016685110321766803,0.0034325128124719343,0.003092401116443696,0.0008922797673576191,0.0003703637087243471,0.00039156209426298693,0.0010218632017086626,0.0009396251268240551,0.00016101519059703897,0.0001451938528739092,0.00023490079649872528,9.188755418110188e-05,8.68570105169375e-05,0.0001879957140183587,0.00017204593315209296,4.5905793141183734e-05,1.522946522946342e-05,1.3095259764926292e-05,0.0001879957140183587,4.034352988666741e-06,0.13236107571727265
28.450000000000003,0.006192879059764003,0.0027878183284569414,0.008329796896108254,0.007992476735387303,0.0024384423303242288,0.001313264740688502,0.001668350155242386,0.0034087218589192144,0.0030698328757666304,0.0008879067097384083,0.00036839546503133466,0.00039133388339750364,0.00101566597405329,0.0009334869667177126,0.0001590340154897452,0.00014337622806943122,0.00023384110322199154,9.123608496024247e-05,8.674922205219932e-05,0.00018690313933738281,0.0001709598854498474,4.570329274931044e-05,1.5115737463437446e-05,1.3076775539178951e-05,0.00018690313933738281,4.0167114683186535e-06,0.13180373932010023
28.5,0.006188109157175217,0.002769208460208026,0.008311667448486514,0.007969069668687693,0.0024239479529708985,0.0013124034378078815,0.001668175949031885,0.003385088720760077,0.0030474232408417017,0.0008835285341720096,0.0003664715794677574,0.00039111872784375784,0.0010094962103025507,0.0009273802757133375,0.00015707859805015378,0.00014158259891724974,0.000232778308813925,9.059810705191906e-05,8.664622721921488e-05,0.00018581460660715643,0.0001698787451889933,4.550010176769447e-05,1.5004327659838261e-05,1.3059081186763665e-05,0.00018581460660715643,3.998926483707163e-06,0.13124935000739743
28.55,0.006183336282919449,0.0027507261538207276,0.008293545148952277,0.007945695451578777,0.002409492447544597,0.001311578512291655,0.0016679880005783338,0.003361612523853829,0.0030251712530085916,0.0008791456800112743,0.000364591316991927,0.0003909161495703546,0.0010033539731750915,0.0009213050549899722,0.000155148588687117,0.00013981263509869175,0.0002317125444798272,8.997341312259564e-05,8.654788314182173e-05,0.0001847301428330062,0.0001688025266640879,4.5296246466587355e-05,1.4895200241534795e-05,1.3042152973762324e-05,0.0001847301428330062,3.980994977670955e-06,0.1306978887581813
28.6,0.00617856045735219,0.0027323708332628233,0.008275430221021085,0.007922354327158265,0.002395076402041699,0.0013107889639102743,0.0016677859094398942,0.003338292395891376,0.0030030759565886577,0.0008747585821348879,0.00036275395066530966,0.0003907256795077258,0.0009972393214074525,0.0009152613022484178,0.0001532436426997154,0.00013806601097962037,0.0002306439404196709,8.936179790264021e-05,8.645404944537162e-05,0.00018364977410852707,0.00016773124334953205,4.509175291167968e-05,1.4788320094753615e-05,1.302596777111052e-05,0.00018364977410852707,3.962936903109976e-06,0.13014933674742254
28.650000000000002,0.006173781700808779,0.002714141922476173,0.008257322887005715,0.007899046536092547,0.0023807003934584116,0.0013100338074597414,0.001667569287498935,0.003315127466446852,0.0029811363989275573,0.0008703676709118184,0.00036095876162031373,0.00039054685743747624,0.0009911523098201625,0.0009092490117789903,0.00015136342020770553,0.00013634240554286116,0.0002295726258066925,8.876305818428034e-05,8.636458822816336e-05,0.0001825735256287515,0.00016666490791356436,4.48866469693346e-05,1.4683652671553426e-05,1.3010503239665513e-05,0.0001825735256287515,3.9447905000133075e-06,0.12960367533625447
28.700000000000003,0.006169000033604263,0.002696038845408363,0.008239223368013438,0.007875772316622148,0.0023663649878599485,0.0013093120726126862,0.0016673377587633211,0.0032921168670281054,0.002959351630436721,0.0008659733721682856,0.00035920503902683295,0.0003903792318822527,0.0009850929893832246,0.0009032681745284861,0.00014950758608295873,0.00013464150232160636,0.00022849872876700098,8.817699281903302e-05,8.627936403294371e-05,0.00018150142170321562,0.0001656035322321159,4.468095431553434e-05,1.4581164034606783e-05,1.2995737907586087e-05,0.00018150142170321562,3.926602711845772e-06,0.12906088605193258
28.75,0.006164215476033253,0.002678061026044016,0.008221131883943395,0.00785253190456732,0.002352070740450815,0.0013086228037699715,0.001667090959169783,0.0032692597311260547,0.002937720704633679,0.0008615761071571875,0.00035749208005758876,0.00039022235999615606,0.0009790614072809857,0.0008973187781663546,0.00014767580988187594,0.00013296298933378263,0.00022742237636017788,8.760340271462568e-05,8.619824381848422e-05,0.00018043348576892546,0.00016454712740253418,4.447470044511201e-05,1.4480820831478654e-05,1.2981651120740465e-05,0.00018043348576892546,3.908417405201423e-06,0.12852095056276533
28.8,0.006159428048369785,0.00266020788843576,0.008203048653484056,0.007829325533333736,0.0023378181956461657,0.0013079650599128407,0.0016668285363893632,0.00324655519426291,0.0029162426781812584,0.0008571762925299194,0.00035581918985231524,0.0003900758074557157,0.0009730576069763822,0.0008914008071500795,0.0001458677657787645,0.0001313065590173678,0.00022634369456084533,8.704209083142447e-05,8.61210969312417e-05,0.00017936974040322449,0.00016349570375718148,4.4267910677615717e-05,1.4382590203879265e-05,1.2968222880475594e-05,0.00017936974040322449,3.89026459639031e-06,0.12798385065448006
