Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(2),J_total_Nd_relativistic
9.9,0.012250279651225977,0.020100703986384198,0.0209871935252095,0.021939378076257985,0.007634945922769155,0.011486030730559219,0.010043148625882192,0.024614431246347268,0.024425296612935427,0.0024101699697978663,0.005374388932348525,0.004876378116850449,0.0031168212481212615,0.00315799801368823,0.00315799801368823,0.0005188057890632681,0.0008403992567054718,0.0007494299967677412,3.8801648819276995e-05,0.5980143559135828
9.950000000000001,0.012241085920766765,0.01993565837718047,0.020952011378491436,0.021896317374660117,0.007633517042592753,0.011263690243623855,0.009837278652123463,0.02441129966835397,0.024217499701414933,0.00236745330012915,0.005295061064509627,0.004792164157107663,0.003116440246279006,0.0031571032027863134,0.0031571032027863134,0.0005057186435679685,0.0008296206830310856,0.0007376593852920588,3.778390887893755e-05,0.5932108996010769
10.0,0.012231855591553664,0.019771291879815935,0.020916546159649115,0.021852936001788798,0.007632466943644524,0.011045159569802059,0.009635480015017463,0.024208678294343176,0.02401030279652676,0.002327032834244357,0.0052158231244230175,0.004708475895915044,0.0031159005008883846,0.0031559813084084958,0.0031559813084084958,0.0004932486643669544,0.0008187709473122595,0.0007258971144652876,3.68133835195095e-05,0.5884484238504814
10.05,0.012222588796788813,0.019607612235609428,0.020880799186649333,0.021809236029660388,0.00763173313457558,0.01083041260605902,0.009437712234228027,0.02400659348177029,0.0238037322443264,0.0022888262552714913,0.00513672245992961,0.004625353184418785,0.0031151789923724955,0.003154613177812072,0.003154613177812072,0.0004813770009150985,0.0008078595818260183,0.0007141517145632697,3.5888662861358704e-05,0.5837266374916991
10.100000000000001,0.012213285670031349,0.01944462701367056,0.020844771813390707,0.021765219571678214,0.007631255498943099,0.010619422243161694,0.009243934020562122,0.02380507099425236,0.023597813755301383,0.0022527524295373434,0.005057804823872488,0.004542833959841578,0.0031142545776952344,0.003152981414475521,0.003152981414475521,0.00047008491057847607,0.0007968959059249085,0.0007024314037448995,3.500834311399111e-05,0.5790452543772663
10.15,0.012203946345193473,0.019282343611499275,0.02080846542924762,0.021720888781939025,0.007630976255629495,0.01041216040990041,0.009054103326139531,0.023604136001286077,0.023392572405180598,0.0022187314692140845,0.004979114369030443,0.004460954270921338,0.003113107900945975,0.0031510702903538436,0.0031510702903538436,0.0004593537858237977,0.0007858890168104381,0.000690744087372762,3.417102892714874e-05,0.5744039928658944
10.200000000000001,0.012194570956536532,0.01912076925561872,0.020771881458608307,0.021676245854533944,0.007630839918570294,0.010208598116680716,0.008868177393524758,0.023403813078413604,0.023188032636194098,0.0021866847891101747,0.004900693646767572,0.004379748305773504,0.003111721307070214,0.0031488656613644426,0.0031488656613644426,0.00044916517938012253,0.0007748477815444904,0.0006790973581775645,3.337533547545387e-05,0.5698025753449159
10.25,0.012185159638667089,0.018959911002240835,0.02073502136040732,0.0216312930228443,0.007630793255864486,0.010008705498464164,0.00868611280380879,0.02320412620782055,0.022984218258766363,0.002156535157858859,0.00482258360913712,0.004299248421937895,0.003110078758674835,0.003146354886023157,0.003146354886023157,0.0004395008274556898,0.0007637808302196166,0.0006674984971955434,3.261989023220194e-05,0.5652407277895295
10.3,0.012175712526532993,0.018799775737963854,0.020697886627652564,0.021586032558832572,0.0076307852483386415,0.009812451857038195,0.008507865523629978,0.0230050987793503,0.022781152453625896,0.0021282067437534235,0.004744823614189271,0.004219485178384118,0.003108165755835997,0.003143526747149915,0.003143526747149915,0.00043034267109205585,0.000752696550211417,0.0006559544754103974,3.190333447105474e-05,0.5607181793566978
10.350000000000001,0.012166229755419445,0.018640370180501225,0.020660478786947167,0.021540466772328883,0.0076307670476335136,0.00961980570259732,0.008333390951125503,0.02280675359191946,0.022578857774314662,0.0021016251554739824,0.004667451434244072,0.0041404873692623,0.0031059692588372126,0.0031403713765635454,0.0031403713765635454,0.00042167287573689803,0.0007416030814391567,0.0006444719560361554,3.1224324623361644e-05,0.5562346620118355
10.4,0.012156711460945062,0.018481700879441156,0.02062279939800639,0.02149459801031326,0.00763069193387939,0.009430734794618971,0.00816264396080624,0.022609112855318886,0.022377356150080657,0.002076717477945686,0.004590503266901587,0.00406228205919794,0.003103477613764927,0.003136880182685498,0.003136880182685498,0.00041347384911560533,0.0007305083125650398,0.0006330572973836656,3.058153361911289e-05,0.5517899101867785
10.450000000000001,0.012147157779057944,0.01832377421703614,0.020584850053169814,0.02144842865619404,0.007630515273023965,0.009245206182019248,0.007995578947349796,0.0224121981923852,0.022176668889137344,0.002053412303563178,0.004514013748572204,0.003984894619941467,0.003100680480888846,0.003133045780972629,0.003133045780972629,0.00040572825748012983,0.0007194198780676546,0.0006217165562585402,2.99736522947235e-05,0.5473836604672062
10.5,0.012137568846031727,0.01816659640902191,0.020546632376909024,0.02140196112908271,0.00763019447387406,0.009063186242575171,0.007832149868307976,0.022216030641527877,0.021976816682273977,0.002031639759010744,0.004438015970320471,0.003908348768194373,0.0030975687657543477,0.0031288619270997166,0.0031288619270997166,0.00039841904031159527,0.0007083451561295237,0.0006104554918407771,2.9399390827840706e-05,0.5430156513079134
10.55,0.012127944798461647,0.01801017350546496,0.02050814802533099,0.021355197883065516,0.007629688944910115,0.008884640721601385,0.007672310285726391,0.02202063065959692,0.02177781960680077,0.0020113315279019816,0.004362541495825887,0.0038326666044444665,0.003094134552914542,0.0031243234528130293,0.0031243234528130293,0.00039152942355105827,0.0006972912672814714,0.0005992795699969992,2.8857480092308022e-05,0.5386856227739074
10.600000000000001,0.012118285773260597,0.017854511391638156,0.020469398685677428,0.021308141406472105,0.007628960050929984,0.008709534769870908,0.007516013406675565,0.021826018125076722,0.021579697130813567,0.001992420869457093,0.0042876203812740425,0.0037578686526533174,0.0030903710422299237,0.0031194262043770394,0.0031194262043770394,0.0003850429314308313,0.0006862650737481066,0.0005881939679779309,2.8346672832188123e-05,0.5343933163055274
10.65,0.012108591907655179,0.017699615788923654,0.020430386075820275,0.02126079422114156,0.007627971069576205,0.008537832980770562,0.00736321212269405,0.021632212341591565,0.021382468117762517,0.0019748426334299345,0.0042132811970008845,0.003683973900648767,0.003086272487664049,0.003114166983537228,0.003114166983537228,0.0003789433969769289,0.0006752731794403569,0.0005772035794577094,2.7865744592655818e-05,0.5301384745060063
10.700000000000001,0.012098863339181762,0.01754549225574247,0.02039111194375357,0.02121315888168606,0.007626687147798646,0.008369499426683248,0.007213859048145564,0.02143923204170868,0.021186150831309765,0.0019585332714909384,0.004139551050722172,0.0036109998410849362,0.003081834138504269,0.0031085434909229035,0.0031085434909229035,0.0003732149712514805,0.0006643219305438733,0.0005663130198768614,2.741349442555747e-05,0.525920840949912
10.75,0.012089100205682535,0.017392146188510142,0.020351578067081908,0.02116523797475254,0.007625075258302094,0.008204497694590416,0.00706790655749338,0.021247095391024987,0.020990762940461524,0.0019434308452659058,0.004066455612189114,0.003538962512841288,0.0030770521829372602,0.003102554271814995,0.003102554271814995,0.0003678421314021836,0.000653417416656033,0.0005555266320546933,2.6988745416624503e-05,0.5217401600114525
10.8,0.012079302645301557,0.017239582822617627,0.020311786252505726,0.021117034118282564,0.0076231041560261776,0.008042790920889135,0.0069253068214962365,0.02105581999252365,0.020796321524959846,0.0019294750312244349,0.003994019139119647,0.003467876542740875,0.0030719236939098847,0.003096198664204903,0.003096198664204903,0.0003628096875838975,0.0006425654724280055,0.0005448484920382242,2.6590345109577344e-05,0.5175961767113725
10.850000000000001,0.012069470796480812,0.017087807233437,0.020271738335303578,0.021068549960770778,0.00762074433470278,0.007884341825419595,0.006786011842331431,0.02086542289118728,0.02060284308092016,0.0019166071226055649,0.003922264504263277,0.0033977551874763354,0.003066446577206802,0.0030894767490716925,0.0030894767490716925,0.0003581027888152989,0.0006317716796708101,0.000534282415154887,2.6217165901404295e-05,0.5134886365814395
10.9,0.012059604797956258,0.01693682433735112,0.020231436178811655,0.021019788180522154,0.007617967983533985,0.007729112744699678,0.006649973487651537,0.020675920578854364,0.020410343526700556,0.0019047700285619279,0.0038512132234652216,0.0033286103756399637,0.0030606195216771933,0.003082389302806153,0.003082389302806153,0.0003537069278311545,0.0006210413698853913,0.0005238319622373886,2.5868105439210365e-05,0.5094172855453163
10.950000000000001,0.012049704788753881,0.01678663889280664,0.02019088167390074,0.02097075148490835,0.007614748944031462,0.0075770656643644844,0.0065171435235823775,0.020487328999306154,0.020218838208989325,0.0018939082706974735,0.0037808854846033933,0.0032604527497618026,0.003054441951543998,0.003074937751711568,0.003074937751711568,0.00034960794498842675,0.0006103796271776554,0.0005135004459925132,2.5542087014756024e-05,0.505381869814536
11.0,0.012039770908185742,0.016637255501389833,0.02015007673845082,0.020921442609623468,0.007611062667056153,0.00742816225080971,0.006387473646670809,0.020299663553571396,0.020028341909097594,0.0018839679771676106,0.0037113001772791287,0.0031932917082668636,0.0030479139807301266,0.0030671241285123796,0.0030671241285123796,0.00034579203128221855,0.0005997912915213261,0.0005032909374899292,2.5238059908141915e-05,0.5013821357986397
11.05,0.01202980329584603,0.01648867860892434,0.02010902331682351,0.020871864317939453,0.007606886170095129,0.007282363882038541,0.006260915514791602,0.020112939105436378,0.01983886884944398,0.0018748968745043995,0.003642474923149607,0.003127135447269317,0.0030410363691372524,0.0030589510308033203,0.0030589510308033203,0.0003422457305255456,0.0005892809623345872,0.0004932062727498831,2.495499964620496e-05,0.4974178300283427
11.100000000000001,0.012019802091607116,0.016340912506590463,0.02006772337933257,0.020822019399961412,0.007602197994810466,0.007139631677712956,0.006137420777023788,0.019927169987148448,0.019650432700218847,0.0018666442773233264,0.0035744261067968347,0.0030619910021281054,0.003033810480813946,0.0030504215813729964,0.0030504215813729964,0.00033895594074506507,0.0005788530023398812,0.00048324905940909656,2.4691908169905548e-05,0.49348869909098264
11.15,0.012009767435615597,0.016193961332065136,0.02002617892171266,0.020771910671883134,0.007596978164893141,0.006999926528410897,0.006016941102507359,0.01974237000530098,0.019463046586215768,0.0018591610760620913,0.003507168907034486,0.002997864288694444,0.003026238243951126,0.0030415393903373417,0.0030415393903373417,0.00033590991484303803,0.0005685115416785791,0.0004734216834435135,2.4447813916356254e-05,0.4895944895772906
11.200000000000001,0.011999699468288353,0.01604782907068202,0.01998439196458651,0.02072154097524305,0.007591208144253011,0.006863209124091804,0.00589942820829209,0.019558552446888387,0.01927672309381827,0.001852399722895874,0.0034407173285602253,0.0029347601441876035,0.003018322112644033,0.0030323085190198085,0.0030323085190198085,0.00033309526057387996,0.0005582604822532008,0.0004637263159270583,2.4221771837323696e-05,0.48573494803857514
11.25,0.011989598330308606,0.01590251955661114,0.019942364552930785,0.020670913176180895,0.007584870795574177,0.006729439981773785,0.005784833886190932,0.01937573008551998,0.019091474278130332,0.001846314215967633,0.0033750842338671418,0.0028726823676408775,0.0030100650303611894,0.0030227334455166202,0.0030227334455166202,0.0003304999398816185,0.0005481035022701757,0.00045416491980808664,2.4012863370055593e-05,0.48190982095358903
11.3,0.011979464162621958,0.015758036474057272,0.01990009875554075,0.020620030164695328,0.007577950339263208,0.006598579472426264,0.0056731100286508684,0.0191939151877816,0.018907311670239152,0.0018408600820661813,0.003310281375333558,0.002811633759864814,0.003001470395062078,0.0030128190318868746,0.0030128190318868746,0.00032811226764248037,0.0005380440609570522,0.0004447392566883664,2.382019639337797e-05,0.4781188547041606
11.350000000000001,0.011969297106432462,0.015614383358476615,0.019857596664493965,0.020568894853902755,0.007570432312816017,0.0064705878470829575,0.005564208653654975,0.01901311951973455,0.018724246284599445,0.0018359943578791023,0.0032463194274160944,0.002751616162879844,0.002992542025906578,0.0030025704929087633,0.0030025704929087633,0.00032592090985480076,0.0005280854034301804,0.0004354508935911822,2.364290519283281e-05,0.47436179555907887
11.4,0.011959097303198668,0.015471563597810994,0.019814860394613214,0.020517510179297593,0.007562303530627499,0.006345425262180392,0.00545808192866967,0.0188333543535413,0.018542288626528406,0.001831675569941971,0.003183208018875957,0.002692630498775015,0.0029832841315004834,0.0029919933663446335,0.0029919933663446335,0.000323914881316559,0.0005182305656915611,0.0004263012097047793,2.3480150416841545e-05,0.4706383896654077
11.450000000000001,0.011948864894629681,0.015329580433739012,0.019771892082928802,0.020465879098014197,0.007553552044266385,0.006223051804128024,0.005354682193651823,0.018654630474207984,0.018361448699801122,0.0018278637133998885,0.003120955764973488,0.002634676807954012,0.0029737012796227577,0.002981093484659104,0.002981093484659104,0.00032208354282914424,0.0005084823797356578,0.00041729140308636005,2.3331118975663903e-05,0.4669483830465592
11.5,0.011938600022681229,0.015188436962943584,0.019728693888140466,0.020414004588090732,0.007544167103236247,0.006103427513116569,0.005253961983130778,0.018476958186433943,0.01818173601433648,0.0018245202296920027,0.0030595702995707638,0.0025777542867338214,0.002963798368381494,0.0029698769481359185,0.0029698769481359185,0.00032041659796438327,0.0004988434787477942,0.0004084224973122283,2.3195023821993495e-05,0.4632915216065123
11.55,0.011928302829551714,0.015048136138395108,0.019685267990079015,0.020361889647735165,0.007534139116242007,0.0059865124061715845,0.005155874047380642,0.01830034732155869,0.018003159593963716,0.0018216079832644705,0.0029990583070864745,0.00252186132426523,0.0029535805987468714,0.0029583500993406804,0.0029583500993406804,0.00031890408943032535,0.000489316302375779,0.00039969534806201995,2.3071103605690033e-05,0.459667551139527
11.600000000000001,0.011917973457678276,0.014908680770649817,0.019641616589167934,0.020309537294593626,0.007523459612979858,0.0058722664994601,0.005060371372698746,0.01812480724459727,0.01782572798426043,0.0018190912374122525,0.002939425554251741,0.0024669955387481577,0.0029430534484107423,0.002946519498878096,0.002946519498878096,0.0003175363950697139,0.0004799031020567796,0.0003911106496278878,2.295862224979046e-05,0.4560762173452092
11.65,0.011907612049732865,0.01477007352916257,0.01959774190588509,0.020256950565021355,0.007512121206467073,0.005760649829858345,0.004967407200806292,0.017950346861354924,0.01764944926045288,0.0018169356293451788,0.0028806769216194934,0.002413153812918162,0.002932222646923788,0.002934391902393791,0.002934391902393791,0.00031630422352343907,0.00047060594638294545,0.0003826689413410218,2.285686851415873e-05,0.45251726584849067
11.700000000000001,0.0118972187486183,0.014632316943613544,0.019553646180224725,0.020204132513356437,0.0075001175559267705,0.005651622475789221,0.004876935047387629,0.01777697462561254,0.01747433103536982,0.0018151081445689395,0.0028228164347840054,0.0023603323287837742,0.0029210941520625183,0.002921974238772222,0.002921974238772222,0.00031519860958961803,0.0004614267264916334,0.0003743706139075683,2.2765155601427068e-05,0.4489904422242829
11.75,0.011886793697464346,0.014495413405248275,0.019509331671159896,0.02015108621119657,0.007487443330241431,0.00554514457733861,0.004788908719784827,0.017604698546374538,0.017300380467441586,0.001813577090666979,0.0027658472952708586,0.002308526601597369,0.002909674127379704,0.0029092735894836286,0.0029092735894836286,0.00031421090930735824,0.0004523671614681995,0.0003662159156452203,2.2682820809656992e-05,0.44549549202637484
11.8,0.011876337039623779,0.014359365168230321,0.019464800656105546,0.020097814746679012,0.007474094171987588,0.005441176355659833,0.004703282333864322,0.01743352619517101,0.01712760426873605,0.0018123120705647634,0.0027097719110610393,0.0022577315130450407,0.0028979689208931073,0.0028962971690343676,0.0028962971690343676,0.00031333279479278165,0.0004434288037502878,0.000358204958612266,2.2609225215021687e-05,0.442032160819801
11.850000000000001,0.011865848918668466,0.014224174351006135,0.01942005543038235,0.020044321223763973,0.007460066662062958,0.005339678131676171,0.0046200103300727685,0.017263464713406472,0.016956008713023867,0.0018112839553535115,0.0026545919267162957,0.0022079413436437256,0.0028859850448686958,0.0028830523064763774,0.0028830523064763774,0.0003125562488535464,0.0004346130445224907,0.0003503377246230679,2.254375335440059e-05,0.4386001942162537
11.9,0.011855329478385442,0.014089842937681419,0.019375098306681517,0.01999060876152159,0.007445358284916032,0.005240610344091481,0.004539047488699204,0.017094520819747584,0.016785599643865307,0.0018104648567462427,0.002600308253075911,0.00215914980433619,0.0028737291566557593,0.0028695464279328525,0.0028695464279328525,0.00031187355940684664,0.000425921119090054,0.00034261407114632444,2.248581287103894e-05,0.4351993379118841
11.950000000000001,0.011844778862772992,0.013956372779408454,0.019329931614530674,0.019936680493422704,0.007429967394387021,0.005143933566719368,0.004460348944360866,0.016926700817542613,0.016616382482711443,0.0018098280992349064,0.0025469210964980784,0.002111350067276869,0.0028612080405326233,0.0028557870400985636,0.0028557870400985636,0.00031127731372464565,0.00041735411222095604,0.00033503373708340493,2.2434834107743218e-05,0.4318293377271498
12.0,0.011834197216036733,0.013823765595783877,0.019284557699761028,0.019882539566633647,0.007413893180167947,0.005049608525141663,0.004383870199730079,0.016760010602265733,0.01644836223701286,0.0018093481920134046,0.0024944299876218734,0.0020645347958037044,0.0028484285905228776,0.002841781714674558,0.002841781714674558,0.00031076039252865063,0.0004089129634472477,0.00032759634842330007,2.239026964125095e-05,0.42848993964853715
12.05,0.011823584682585705,0.013692022976256223,0.01923897892397591,0.019828189141315154,0.007397135634888585,0.004957596112707064,0.0043095671385196205,0.016594455668979293,0.01628154350832899,0.0018090008007275074,0.0024428338096283823,0.0020186961735930526,0.0028353977941432415,0.0028275380736982538,0.0028275380736982538,0.0003103159639562595,0.0004005984723181871,0.00032030142376971387,2.2351593774405075e-05,0.42518088987171904
12.100000000000001,0.01181294140702846,0.013561146381542821,0.01919319766402091,0.01977363238992565,0.007379695521834007,0.004867857405881239,0.004237396037744131,0.016430041119807746,0.01611593050043192,0.0018087627191089892,0.0023921308259821535,0.0019738259329966936,0.002822122717045403,0.0028130637757312173,0.0028130637757312173,0.0003099374774174386,0.000392411303598542,0.0003131483797361744,2.2318302021125566e-05,0.42190193484592176
12.15,0.011802267534169159,0.013431137145055387,0.019147216311455682,0.01971887249652904,0.007361574343298419,0.004780353678959688,0.0041673135792750305,0.01626677167141689,0.015951527027398302,0.0018086118405477823,0.0023423187076363717,0.0019299153825615817,0.0028086104885153202,0.002798366502868133,0.002798366502868133,0.00030961865736126807,0.0003843519924052125,0.0003061365362068419,2.2289910607902392e-05,0.4186528213193718
12.200000000000001,0.01179156320900367,0.013301996474333794,0.01910103727202761,0.019663912656107153,0.007342774309579138,0.004695046418154961,0.0040992768607064755,0.016104651662492513,0.015788336521683655,0.0018085271296525377,0.0022933945596874277,0.001886955433734634,0.002794868287794654,0.002783453948531702,0.002783453948531702,0.0003093534969697632,0.00037642094927482783,0.00029926512146259774,2.226595601199178e-05,0.41543329638557364
12.25,0.011780828576715674,0.013173725452487559,0.019054662965147472,0.01960875607387709,0.007323298308613597,0.004611897335069981,0.004033243405549855,0.01594368506121281,0.01562636204217342,0.0018084885938467231,0.002245354947466623,0.0018449366267563028,0.0027809033311901265,0.0027683338060194066,0.0027683338060194066,0.0003091362517955311,0.0003686184651551208,0.00029253327717248195,2.2245994541787485e-05,0.41224310753040433
12.3,0.01177006378267277,0.013046325039644376,0.019008095823367193,0.019553405964613496,0.007303149876261455,0.004530868379569257,0.003969171172774198,0.0157838754727089,0.015465606282205339,0.0018084772550442487,0.0021981959220586334,0.001803849155747973,0.002766722859937716,0.0027530137577692288,0.0027530137577692288,0.00030896143335883765,0.00036094471631403845,0.0002859400632495564,2.2229601936477967e-05,0.4090820026801047
12.350000000000001,0.011759268972422587,0.012919796074405332,0.01896133829185989,0.01949786555197605,0.007282333167233069,0.004451921752060034,0.003907018565709928,0.015625226146508398,0.015306071577558198,0.001808475121445606,0.0021519130452382594,0.0017636828929995393,0.002752334128789715,0.002737501465312585,0.002737501465312585,0.00030882380271868455,0.0003533997691621627,0.00027948446256921577,2.2216372959106848e-05,0.4059497302495696
12.4,0.011748444291688904,0.012794139275306156,0.018914392827902294,0.019442138067842216,0.007260852926664796,0.00437501991519538,0.0038467444403331584,0.015467739983956947,0.015147759914401926,0.0018084651594926248,0.0021065014138186085,0.0017244274124645616,0.002737744395293727,0.002721804559883839,0.002721804559883839,0.0003087183640315163,0.0003459835849850849,0.00027316538554819,2.2205920960766604e-05,0.4028460391907898
12.450000000000001,0.011737589886367769,0.012669355242284056,0.018867261900359658,0.019386226751645433,0.0072387144623408785,0.004300125605011366,0.0037883081129477486,0.01531141954561286,0.014990672937204508,0.00180843126601719,0.002061955683405491,0.0016860720124714766,0.002722960909733751,0.0027059306336568545,0.0027059306336568545,0.00030864035811019054,0.00033869602458249726,0.0002669816745840308,2.21978773969099e-05,0.3997706790413145
12.5,0.011726705902523624,0.012545444458149674,0.018819947989173358,0.019330134849718933,0.007215923617560959,0.004227201841510569,0.003731669367282151,0.015156267058610494,0.014834811956591365,0.00180835824061663,0.0020182700915543,0.0016486057376602706,0.002707990905704519,0.00268988723158013,0.00268988723158013,0.0003085852559948836,0.000331536852810305,0.00026093210835638985,2.2191891309151056e-05,0.39672339997197187
12.55,0.011715792486385438,0.01242240729006356,0.01877245358485121,0.01927386561464522,0.007192486744651592,0.004156211938704058,0.003676788461017928,0.015002284423987794,0.014680177957152894,0.0018082317582859624,0.0019754384803269682,0.0016120174001548115,0.0026928415912912426,0.0026736818437830467,0.0026736818437830467,0.0003085487525466962,0.0003245057430219357,0.00025501540599163114,2.2187628802155354e-05,0.3937039528343106
12.600000000000001,0.011704849784342847,0.012300243991016806,0.01872478118796071,0.019217422304611438,0.007168410679119526,0.0040871195141242095,0.003623626131766752,0.01484947322397406,0.014526771605196422,0.001808038342334776,0.0019334543182479536,0.0015762955999818736,0.0026775201408279145,0.002657321898526816,0.002657321898526816,0.0003085267600738901,0.0003176022814057964,0.0002492302310913904,2.218477253466898e-05,0.39071208920785444
12.65,0.01169387794294229,0.012178954701315253,0.01867693330862522,0.01916080818277067,0.007143702714443893,0.0040198884978205375,0.0035721436025124204,0.014697834729233882,0.014374593256438669,0.0018077653376142393,0.0018923107216593346,0.0015414287447484813,0.0026620336872082355,0.00264081475567463,0.00264081475567463,0.00030851540199991625,0.0003108259712171802,0.00024357519562486694,2.2183021245236887e-05,0.3877475614465061
12.700000000000001,0.01168287710888316,0.012058539450066841,0.01862891246602331,0.01910402651660937,0.007118370577503899,0.003954483140850844,0.0035223025865343334,0.01454736990606356,0.014223642963635296,0.0018074008840775306,0.0018520004754762275,0.001507405068589858,0.0026463893147241698,0.002624167700656488,0.002624167700656488,0.00030851100658166536,0.00030417623690405266,0.0002380488636850998,2.2182089308805013e-05,0.38481012272464277
12.75,0.011671847429013959,0.01193899815667168,0.01858072118789131,0.01904708057732097,0.0070924224046380975,0.0038908680232799327,0.0034740652918286738,0.014398079423536547,0.014073920484144258,0.0018069338906949123,0.0018125160533447814,0.001474212650400783,0.0026305940524080237,0.0026073879389050822,0.0026073879389050822,0.0003085101006856643,0.0002976524281264139,0.00023264975511103574,2.2181706296079548e-05,0.381899527082631
12.8,0.01166078905032845,0.011820330632314264,0.01853236201002917,0.01898997363918581,0.007065866718330783,0.0038290080616980434,0.003427394425043276,0.014249963660594415,0.013925425287419713,0.0018063540097426848,0.0017738496372058864,0.0014418394313635886,0.0026146548678548025,0.002590482590739991,0.002590482590739991,0.0003085094036292458,0.00029125382366848097,0.000227376348978545,2.2181616523607262e-05,0.37901552947083217
12.850000000000001,0.01164970211996183,0.011702536581457538,0.018483837475809756,0.018932708978957515,0.007038712404520613,0.0037688685162712327,0.0033822531949420573,0.014103022713080388,0.013778156562433735,0.001805651611483379,0.0017359931362686846,0.0014102732317864978,0.0025985786615024702,0.002573458686678319,0.002573458686678319,0.00030850582109305383,0.00028497963524255684,0.0002222270869636211,2.218157859140003e-05,0.3761578857927694
12.9,0.0116385867851869,0.011585615603338227,0.01843515013569171,0.01887528987525588,0.0070109686905261,0.0037104149973357366,0.003338605315414572,0.013957256400712307,0.013632113225022956,0.0018048177592527627,0.001698938205398692,0.0013795017672662807,0.0025823722613485373,0.002556323163150739,0.002556323163150739,0.0003084964391106259,0.00027882901118377734,0.00021720037657997689,2.2181364914086568e-05,0.37332635294774885
12.950000000000001,0.011627443193410235,0.011469567193463065,0.018386302546735893,0.01881771960796637,0.006982645123582215,0.003653613471548375,0.003296415008046089,0.013812664273992305,0.013487293925157634,0.0018038441849675371,0.0016626762629261234,0.0013495126641895404,0.002566042418082228,0.0025390828586027256,0.0025390828586027256,0.000308478518140237,0.00027280104003596546,0.000212294594292397,2.2180761261718875e-05,0.3705206888719746
13.0,0.01161627149216838,0.011354390745105516,0.01833729727212559,0.018760001457646364,0.0069537515499819595,0.0035984302676049665,0.00325564700426335,0.013669245621050615,0.01334369705413081,0.0018027232650660078,0.0016271985078806738,0.001320293474587185,0.0025495958006122622,0.0025217445099615684,0.0025217445099615684,0.00030844948722368834,0.0002668947540298772,0.00020750808850748202,2.217956631198425e-05,0.36774065257888605
13.05,0.01160507182912403,0.011240085550802487,0.018288136880690496,0.01870213870493821,0.006924298094816386,0.0035448320815385575,0.0032162665470708823,0.013526999474420907,0.013201320751665243,0.0018014479968924834,0.0015924959366595795,0.0012918316903567947,0.002533038991971035,0.0025043147494505126,0.0025043147494505126,0.0003084069382362616,0.00026110913245549154,0.0002028391824445814,2.2177591212891717e-05,0.3649860041992796
13.100000000000001,0.01159384435206223,0.01112665080385071,0.018238823946434658,0.018644134629989144,0.006894295142306243,0.0034927859816092917,0.0031782393923925714,0.013385924617745031,0.013060162912936185,0.001800011975534738,0.0015585593591363992,0.0012641147568678087,0.002516378485576742,0.002486800101732153,0.002486800101732153,0.0003083486202316102,0.00025544310492961805,0.00019828617689060315,2.2174659149453882e-05,0.3622565050195302
13.15,0.011582589208886586,0.011014085599802317,0.018189361048068363,0.01858599251187822,0.0068637533167180765,0.0034422594127975176,0.003141531810032868,0.013246019592404894,0.012920221195508034,0.0017984093711225062,0.0015253794142183795,0.0012371300859645104,0.0024996206818356996,0.0024692069813639075,0.0024692069813639075,0.0003082724338849186,0.0002498955545595081,0.00019384735284210758,2.2170604892956877e-05,0.3595519175183058
13.200000000000001,0.011571306547615465,0.010902388937959232,0.01813975076854412,0.01852771562805026,0.006832683463857359,0.0033932202009116946,0.0031061105842718037,0.013107282704079522,0.012781493026183139,0.0017966349065937097,0.0014929465848607683,0.0012108650683819032,0.002482771885067808,0.002451541690549118,0.002451541690549118,0.00030817642603722493,0.0002444653210031073,0.00018952097403699208,2.2165274349563736e-05,0.3568720054029657
13.25,0.011559996516378223,0.010791559722866037,0.018089995694596808,0.01846930725375697,0.006801096633130962,0.0033456365563225244,0.003071943014107724,0.012969712029225512,0.012643975607761244,0.0017946838359339172,0.0014612512125468226,0.0011853070855896077,0.002465838300738794,0.0024338104171679966,0.0024338104171679966,0.0003080587843434003,0.00023915120342724884,0.00018530528937728171,2.215852413556248e-05,0.3542165336440085
13.3,0.011548659263411422,0.010681596765800825,0.018040098416288036,0.018410770661505205,0.006769004060171002,0.0032994770773345466,0.0030389969131613386,0.012833305421479068,0.012507665925708004,0.0017925519228933963,0.0014302835112425785,0.0011604435210788892,0.0024488260329834795,0.0024160192330732653,0.0024160192330732653,0.0003079178320259169,0.00023395196336597975,0.00018119853524485919,2.2150221156929456e-05,0.3515852685074872
13.350000000000001,0.011537294937055072,0.010572498786263786,0.017990061526554836,0.01835210912051253,0.006736417150011931,0.0032547107532063945,0.0030072406092544993,0.012698060517978177,0.01237256075473141,0.0017902354201850686,0.0014000335808358186,0.0011362617711079541,0.0024317410824049993,0.0023981740926359977,0.0023981740926359977,0.0003077520227362229,0.00022886632748165894,0.0001771989377130719,2.2140242213728683e-05,0.34897797758740534
