Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Pu_relativistic
82.95,0.0019634330235764937,0.000477546839839148,0.0005592320970962417,0.0002326045407961696,0.00011695311399458632,0.00017414035956503493,8.160934138565051e-05,8.9458054367952e-06,5.4110227357902745e-06,3.2234576153254375e-05,4.965471396752995e-05,2.3658407204751465e-05,2.9672407782823983e-06,1.802942971654327e-06,2.926573248497774e-08,2.0023936370833007e-08,8.456026600812173e-06,1.2445990197965888e-05,5.869139807027986e-06,6.343626378249781e-07,3.820243998093971e-07,3.086340849981309e-09,1.6643293195720092e-06,2.0531198231019323e-06,8.56372023040699e-07,9.999513235066951e-08,0.008270339455384853
83.0,0.001961153695578147,0.0004771295552337748,0.0005578977218013544,0.0002318881969643538,0.00011687254246658581,0.0001737191835340754,8.135108290660937e-05,8.906982779114102e-06,5.3855809749281045e-06,3.221435962867717e-05,4.9534399094055774e-05,2.3583013050246862e-05,2.954257282550788e-06,1.7943996390479615e-06,2.9096063074454717e-08,1.990254880862789e-08,8.450859152326714e-06,1.241584879652367e-05,5.8504423533777866e-06,6.316384065597634e-07,3.802625124723563e-07,3.0693737611207767e-09,1.6633564985547602e-06,2.0481554413926347e-06,8.536590915653233e-07,9.993689969948833e-08,0.008256189991358019
83.05000000000001,0.0019588768923502788,0.0004767120979996739,0.00055656693783985,0.00023117427389859682,0.00011679182588804872,0.00017329912826121282,8.109371567827343e-05,8.86834748802044e-06,5.360270250837816e-06,3.2194094579292576e-05,4.9414401951331226e-05,2.350788034132189e-05,2.941336977121898e-06,1.7859006822356044e-06,2.892749445990532e-08,1.9781983540334823e-08,8.445679299624017e-06,1.2385793109425629e-05,5.831819099765689e-06,6.289256158235766e-07,3.785082711575879e-07,3.05237972290746e-09,1.6623806206090662e-06,2.0432027066824473e-06,8.509596531626243e-07,9.987835604462126e-08,0.008242071871271298
83.10000000000001,0.0019566026120563596,0.00047629447074776606,0.0005552397348269756,0.00023046276285542032,0.00011671096515321414,0.00017288019071800222,8.08372364574334e-05,8.829898574127227e-06,5.3350898328355145e-06,3.217378126144669e-05,4.929472170833296e-05,2.3433008128075843e-05,2.9284795270225844e-06,1.7774458533783907e-06,2.8760017511514088e-08,1.9662233287782897e-08,8.440487289610717e-06,1.2355822590720757e-05,5.813269366307161e-06,6.262236459009927e-07,3.7676114896706035e-07,3.0353541033475457e-09,1.661401378922072e-06,2.0382614234543425e-06,8.482732142539773e-07,9.981937468282048e-08,0.00822798499524022
83.15,0.001954330852857246,0.00047587667608033535,0.0005539161024084858,0.00022975365512417685,0.0001166299611550381,0.00017246236788304783,8.058164201278992e-05,8.791635053689037e-06,5.310038994604869e-06,3.215341993136768e-05,4.917535753574431e-05,2.3358395464118e-05,2.9156845989909804e-06,1.7690349058875772e-06,2.8593622980901634e-08,1.954329064936927e-08,8.43528335942169e-06,1.2325936632751577e-05,5.794792384424747e-06,6.235319057987801e-07,3.750206433133546e-07,3.0182871579230186e-09,1.660418470051076e-06,2.0333314023084782e-06,8.455992302204214e-07,9.975986219992084e-08,0.008213929263301693
83.2,0.0019520616129111996,0.0004754587165910301,0.0005525960302605612,0.00022904694202692706,0.0001165488147851743,0.0001720456567419992,8.032692912491309e-05,8.753555948567685e-06,5.285117014169394e-06,3.213301084515724e-05,4.9056308605952756e-05,2.3284041406539712e-05,2.9029518614522412e-06,1.7606675943996629e-06,2.8428301518576174e-08,1.9425148116579948e-08,8.430067734565497e-06,1.2296134570139043e-05,5.776387302392105e-06,6.208498383179721e-07,3.732862802530658e-07,3.001169118485481e-09,1.6594315968359957e-06,2.0284124746327523e-06,8.429371338393807e-07,9.969978030885804e-08,0.0081999045757086
83.25,0.001949794890373906,0.00047504059486486346,0.0005512795080897263,0.00022834261491831625,0.0001164675269339551,0.00017163005428754685,8.007309458620186e-05,8.715660286198068e-06,5.2603231738648735e-06,3.2112554258782e-05,4.8937574093047036e-05,2.3209945015885716e-05,2.8902809844965453e-06,1.7523436747540761e-06,2.8264043693017265e-08,1.9307798092066898e-08,8.424840627178252e-06,1.2266415684362632e-05,5.758053191713384e-06,6.181769247904136e-07,3.7155761854589787e-07,2.9839953691244792e-09,1.6584404717718158e-06,2.0235045065928064e-06,8.402863629870699e-07,9.963915030790718e-08,0.008185910833188535
83.30000000000001,0.0019475306833984906,0.0004746223134782137,0.0005499665256327654,0.00022764066518545154,0.00011638609849037262,0.00017121555751941766,7.982013520084334e-05,8.677947099554233e-06,5.235656760311975e-06,3.209205042806501e-05,4.881915317281424e-05,2.3136105356125032e-05,2.8776716398594912e-06,1.7440629039735917e-06,2.810084001119362e-08,1.9191232909093408e-08,8.419602234404749e-06,1.2236779208887861e-05,5.739789054267873e-06,6.155126894370694e-07,3.698342534039813e-07,2.966768498044765e-09,1.657444820780482e-06,2.0186074111871967e-06,8.376463852417379e-07,9.957803515045341e-08,0.008171947937124687
83.35000000000001,0.001945268990135539,0.0004742038749988263,0.0005486570726566428,0.00022694108424778034,0.0001163045303420604,0.00017080216344437068,7.956804778477272e-05,8.640415427115714e-06,5.211117064389082e-06,3.207149960867725e-05,4.870104502273695e-05,2.3062521494621653e-05,2.865123500905016e-06,1.7358250402476116e-06,2.7938680940302786e-08,1.907544485214654e-08,8.414352736924303e-06,1.2207224334788191e-05,5.721593830143106e-06,6.128567033076215e-07,3.6811581989700426e-07,2.9494992700757222e-09,1.6564443872761225e-06,2.0137211572792603e-06,8.350167174024934e-07,9.951650438318045e-08,0.00815801578967049
83.4,0.0019430098087331112,0.00047378528198581394,0.0005473511389584173,0.00022624386355696725,0.00011622282337527497,0.00017038986907619183,7.93168291656325e-05,8.60306431283398e-06,5.186703381205236e-06,3.205090205612909e-05,4.858324882199009e-05,2.2989192502104914e-05,2.852636242610855e-06,1.7276298429183737e-06,2.7777556930508e-08,1.8960426178504004e-08,8.409092297637207e-06,1.217775021680341e-05,5.703466406073541e-06,6.102085877634808e-07,3.6640199598012833e-07,2.9322076957878584e-09,1.6554389363782865e-06,2.0088457747791458e-06,8.323969385359097e-07,9.945459562256121e-08,0.008144114293824195
