Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(1),J_6s1/2(2),J_total_Re_relativistic
21.900000000000002,0.008065955767858674,0.003955122735272643,0.010989231139944058,0.010808526277776408,0.0033207689959770846,0.0016948826962954091,0.0019575317736716977,0.004976470166415975,0.0046568101557229276,0.0011060804561404812,0.00045212393278888505,0.00043687579979449136,0.0012437573301421823,0.0011746121224950191,0.00016205762728252511,0.00014985556216108494,0.00021500824846294373,7.613773623017321e-05,6.614791931045266e-05,8.539398613336724e-05,7.576487252098193e-05,1.7290084539880615e-05,0.17531950540281127
21.950000000000003,0.00805847690743651,0.003921770705446035,0.010959289981205185,0.010772466168960451,0.003296809215824059,0.001692885307850577,0.0019574749621143086,0.004934007407530806,0.004615612188134071,0.0010996049157775347,0.0004487842373637,0.00043576482636646093,0.0012346363646686702,0.001165514127324281,0.00015952664770835681,0.00014748860946709803,0.00021384545029510895,7.543130185996918e-05,6.589644463379973e-05,8.47891436042398e-05,7.519520745010301e-05,1.7197920039335222e-05,0.17440735501989815
22.0,0.008050990932038194,0.003888696566692793,0.010929355875700403,0.010736444903737626,0.003272909769918844,0.0016909839640404894,0.0019574318965030666,0.004891884834622276,0.004574758464366577,0.001093110786337652,0.00044553863492661344,0.0004347039444057129,0.0012255597426411007,0.0011564663530141549,0.00015703753076730208,0.0001451611983042008,0.00021267677515174533,7.474348576538577e-05,6.565507354617784e-05,8.418679084524729e-05,7.462833468833902e-05,1.7105237692885976e-05,0.17350118481174498
22.05,0.008043497892385988,0.0038558988734928956,0.010899429465779637,0.010700463214591067,0.003249072581779459,0.0016891755967324614,0.001957400566656479,0.004850100294867386,0.004534246646042302,0.0010865992391350268,0.00044238517499980306,0.0004336915912212973,0.0012165277540604458,0.0011474689854567423,0.0001545895511660475,0.00014287263728054908,0.00021150247268408062,7.407392461822187e-05,6.542351830747706e-05,8.358695702219312e-05,7.406427327619863e-05,1.7012059810639754e-05,0.17260094661725295
22.1,0.008035997839158532,0.0038233761781043137,0.0108695113900211,0.010664521827394786,0.0032252995363912435,0.00168745719392627,0.0019573790156320473,0.004808651637017245,0.004494074399100808,0.001080071433174317,0.0004393219337228748,0.00043272623458557165,0.0012075406752529343,0.0011385221977543729,0.00015218199661452605,0.00014062224751038775,0.0002103227906924721,7.342225963117005e-05,6.520149650668378e-05,8.298966439164268e-05,7.350303070949322e-05,1.691841729157216e-05,0.17170659271896221
22.150000000000002,0.00802849082299025,0.003791127030716029,0.010839602283211647,0.010628621461410527,0.0032015924804074548,0.001685825799090922,0.001957365338844335,0.004767536711684243,0.004454239394065659,0.0010735285149020377,0.0004363470137448631,0.0004318063723702111,0.001198598769122208,0.0011296261504829676,0.00014981416758778527,0.00013840936238295997,0.00020913797504000834,7.278813655504683e-05,6.49887310051557e-05,8.23949325878712e-05,7.294461048024436e-05,1.682434342293152e-05,0.17081807585062297
22.200000000000003,0.008020976894470757,0.00375914997959931,0.010809702776327736,0.010592762829285451,0.003177953222359405,0.0016842785105031823,0.0019573576831913796,0.004726753371622538,0.004414739306303813,0.0010669716179737842,0.0004334585441085712,0.0004309305321811377,0.001189702285399335,0.0011207809919524725,0.0001474853770922026,0.0001362333273356483,0.00020794826957049926,7.217120567409578e-05,6.478494987933893e-05,8.180278396326137e-05,7.238902160251765e-05,1.6729865895512984e-05,0.16993534920743414
22.25,0.008013456104144272,0.0037274435712572364,0.010779813496516986,0.010556946637050599,0.003154383532875754,0.0016828124805880315,0.001957354246189513,0.004686299472001931,0.0043755718162782125,0.001060401863036817,0.0004306546801275783,0.00043009727099259696,0.0011808514608906216,0.001111986858464329,0.00014519495043597885,0.0001340934996312873,0.0002067539160307301,7.157112179942688e-05,6.45898863629913e-05,8.121324681255224e-05,7.183628446919564e-05,1.663500179704697e-05,0.16905836645014155
22.3,0.008005928502509032,0.0036960063505724755,0.010749935067080314,0.010521173584120127,0.0031308851449105726,0.0016814249152612179,0.0019573532751166523,0.004646172870675215,0.0043367346097936575,0.0010538203575275497,0.0004279336032562337,0.0004293051747805988,0.001172046519723167,0.0011032438745659512,0.00014294222500385066,0.00013198924813960497,0.0002055551539968594,7.098754426064983e-05,6.440327878897369e-05,8.062635452723507e-05,7.128642952812137e-05,1.653975866641567e-05,0.1681870816978362
22.35,0.00799839414001671,0.0036648368609533354,0.01072006810745467,0.010485444363291348,0.003107459753979833,0.0016801130732740615,0.0019573530661641156,0.004606371428439117,0.004298225378236114,0.001047228195483501,0.0004252935209529515,0.00042855285815593516,0.0011632876735881213,0.0010945521533021936,0.0001407265500359691,0.000129919953122756,0.00020435222080484613,7.042013689575917e-05,6.422487053066452e-05,8.004214110827699e-05,7.073948948025105e-05,1.6444141153747836e-05,0.16732144951095712
22.400000000000002,0.007990853067071837,0.003633933644478064,0.010690213233196338,0.01044975966074549,0.0030841090184059376,0.0016788742655606613,0.001957351963597007,0.004566893009288889,0.004260041818805495,0.0010406264573692633,0.00042273266653710724,0.00042783896399697523,0.0011545751219815908,0.0010859117964637786,0.00013854728641087818,0.00012788500602489315,0.0002031453514847932,6.986856803933119e-05,6.40544099430427e-05,7.946063561142625e-05,7.019548949295012e-05,1.6348159520503598e-05,0.16646142487175836
22.450000000000003,0.00798330533403122,0.0036032952420374264,0.010660371055964825,0.010414120156049242,0.0030608345595699604,0.0016777058545876544,0.001957348358923219,0.004527735480666653,0.004222181634742069,0.0010340162099160635,0.0004202492990398337,0.0004271621630824336,0.0011459090524431562,0.0010773228948326719,0.00013640380643252365,0.00012588380926570626,0.00020193477869910232,6.933251050909997e-05,6.389165030347859e-05,7.888185875129606e-05,6.96544410927497e-05,1.6251835060300216e-05,0.16560696317097087
22.5,0.007975750991203371,0.0035729201934755596,0.010630542183507313,0.010378526522157016,0.003037637962171249,0.0016766052537066673,0.001957340690071093,0.004488896713703609,0.004184642535546573,0.001027398505974495,0.0004178417030490038,0.00042652115372429845,0.0011372896407919654,0.00106878552842439,0.0001342954936212062,0.0001239157760378349,0.00020072073268433528,6.881164159098448e-05,6.373634975227176e-05,7.830582367805007e-05,6.911634330649918e-05,1.6155199205288048e-05,0.16475802020581196
22.55,0.007968190088847932,0.0035428070377290914,0.010600727219643669,0.010342979425413951,0.0030145207744940476,0.0016755699265095954,0.001957327440575763,0.004450374583456154,0.004147422237194122,0.0010207743843800039,0.00041550818854867985,0.0004259146614010988,0.0011287170513603602,0.0010602997667272227,0.0001322217425083899,0.00012198033010804986,0.00019950344119667987,6.830564302264151e-05,6.358827123297824e-05,7.773254056923694e-05,6.858119048288237e-05,1.6058286660323243e-05,0.1639145521880292
22.6,0.007960622677175108,0.0035129543129645705,0.01057092676425204,0.010307479525559646,0.002991484508680833,0.001674597386186843,0.001957307138774225,0.004412166969136055,0.004110518462342059,0.0010141448698307337,0.0004132470907533041,0.0004253414383916842,0.0011201914372250177,0.0010518656689383703,0.00013018195843528068,0.00012007690562210513,0.0001982831294609194,6.78142009756169e-05,6.344718243257666e-05,7.716202249996426e-05,6.8048982428499e-05,1.596112633821488e-05,0.16307651575501264
22.650000000000002,0.007953048806345099,0.00348336055671416,0.01054114141325498,0.010272027475732587,0.002968530641012021,0.0016736851948886478,0.001957278357009144,0.0043742717543347135,0.004073928940531784,0.0010075109727773243,0.0004110567699368926,0.00042480026340968043,0.0011117129404355627,0.0010434832841969741,0.0001281755573550954,0.00011820494691317464,0.00019706002012280114,6.733700603616106e-05,6.331285572152534e-05,7.6594289302091e-05,6.751973117876904e-05,1.5863735188339573e-05,0.16224386797532134
22.700000000000003,0.007945468526467533,0.003454024306009642,0.010511371758606142,0.010236623922475282,0.0029456606121917436,0.001672830963089611,0.001957239710841428,0.004336686827241642,0.0040376514083847,0.0010008736893242821,0.0004089356112574924,0.0004242899412387814,0.0011032816922406374,0.001035152651814046,0.00012620196563895933,0.00011636390831381586,0.00019583433320470177,6.687375318476742e-05,6.318506809376145e-05,7.602936722057288e-05,6.699346059105218e-05,1.5766118461904367e-05,0.16141656634313184
22.75,0.00793788188760091,0.0034249440975147203,0.010481618388277512,0.0102012695057401,0.0029228758276393994,0.0016720323489565515,0.0019571898582715834,0.0042994100808572315,0.004001683609792375,0.0009942340011425436,0.0004068820245771528,0.0004238093023690278,0.0010948978133113996,0.0010268738014992884,0.00012426061988537874,0.00011455325397141981,0.00019460628606448422,6.64241417744854e-05,6.306360110668486e-05,7.546728449784333e-05,6.647019892592485e-05,1.566827640879669e-05,0.1605945687622882
22.8,0.007930288939752039,0.003396118467655622,0.010451881886247183,0.010165964858895756,0.0029001776577866566,0.0016712870577197912,0.001957127498969859,0.004262439413199885,0.00396602329610098,0.0009875928753928563,0.0004048944442776526,0.00042335720263421786,0.001086561413962429,0.0010186467535848011,0.00012235096673324063,0.00011277245766711515,0.00019337609335744248,6.5987875508055e-05,6.294824082115983e-05,7.490806527030765e-05,6.59499684577287e-05,1.5570213829727852e-05,0.1597778335263773
22.85,0.007922689732875481,0.0033675459527500342,0.010422162832487671,0.010130710608734515,0.002877567438379655,0.0016705928410479815,0.001957051373515196,0.004225772727507637,0.003930668226290153,0.0009809512646596222,0.0004029713290722225,0.0004229325228505894,0.0010782725943700295,0.0010104715192456838,0.00012047246267829139,0.00011102100263809095,0.00019214396700123395,6.556466241391143e-05,6.283877774155861e-05,7.435172511056891e-05,6.543277779038296e-05,1.547194728162239e-05,0.1589663193034391
22.900000000000002,0.007915084316873,0.0033392250891343383,0.010392461802954762,0.010095507375480013,0.0028550464707860876,0.0016699474964265717,0.0019569602626429796,0.004189407932434302,0.0038956161671463378,0.0009743101068948405,0.0004011111618134903,0.00042253416845690567,0.001070031444787902,0.0010023481007175239,0.00011862457389303332,0.00010929838140328158,0.00019091011614369983,6.51542148211088e-05,6.273500675586697e-05,7.379827068025553e-05,6.491862108632209e-05,1.5373505939428902e-05,0.15815998513138146
22.950000000000003,0.007907472741593004,0.0033111544132891843,0.010362779369576882,0.010060355772795758,0.0028326160223069072,0.0016693488665400157,0.0019568529865015994,0.004153342942240267,0.0038608648934307095,0.0009676703253718081,0.000399312449297873,0.0004221610691560712,0.0010618380457601817,0.000994276491510783,0.00011680677604997289,0.00010760409559234202,0.00018967474713348128,6.475624933321682e-05,6.263672707587332e-05,7.324770374866098e-05,6.440748468786837e-05,1.5274925504873423e-05,0.15735879042438353
23.0,0.007899855056830012,0.0032833324619633976,0.010333116100244994,0.010025256407794256,0.0028102773264923873,0.0016687948386578128,0.001956728403917811,0.004117575676978008,0.0038264121880417883,0.0009610328286482373,0.00039757372206663345,0.00042181217855839954,0.001053692468331826,0.0009862566766220833,0.00011501855414814526,0.00010593765577782579,0.0001884380634933414,6.437048680124441e-05,6.254374217746774e-05,7.270002748643298e-05,6.389935764612275e-05,1.5176238304515423e-05,0.15656269498472272
23.05,0.007892231312324088,0.0032557577722962154,0.010303472558803003,0.009990209881046772,0.002788031583462262,0.0016682833440244689,0.001956585411670897,0.004082104062672398,0.003792255842172809,0.0009543985105384563,0.0003958935342038093,0.0004214864738266467,0.0010455947742563385,0.0009782886327423987,0.00011325940234283984,0.000104298581310477,0.0001872002658961072,6.399665229564209e-05,6.245585974108183e-05,7.215525171781391e-05,6.339424058938448e-05,1.5077464814110529e-05,0.15577165901166554
23.1,0.007884601557760315,0.003228428881937894,0.01027384930503869,0.009955216786593725,0.002765879960229717,0.001667812357253464,0.001956422943775612,0.004046926031495921,0.0037583936554639787,0.0009477682500943762,0.0003942704631312223,0.0004211829553229216,0.0010375450162008334,0.0009703723284621667,0.00011152882377846135,0.0001026864001575625,0.0001859615521431491,6.363447507742999e-05,6.237289159230126e-05,7.161339434546344e-05,6.289214824412111e-05,1.4978611150401131e-05,0.1549856431006727
23.150000000000002,0.007876965842768247,0.0032013443291686477,0.010244246894675136,0.009920277711955675,0.002743823591028949,0.0016673798957253082,0.0019562399707739072,0.00401203952193884,0.0037248234361496662,0.0009411429115948978,0.00039270310940076134,0.00042090064625757657,0.0010295432379484183,0.0009625077244733194,0.00010982633042446824,0.00010110064874418616,0.00018472211714531334,6.328368856849001e-05,6.229465364267925e-05,7.107447815907778e-05,6.23931042547789e-05,1.4879673964077256e-05,0.15420460823127735
23.200000000000003,0.007869324216921374,0.0031745026530159634,0.01021466587936266,0.009885393238144925,0.0027218635776460743,0.0016669840189897592,0.0019560354990354094,0.003977442478974428,0.0036915430012006427,0.0009345233445434572,0.00039119009648413457,0.0004206385923401777,0.0010215894745979031,0.0009546947737682541,0.0001081514429143462,9.954087179755285e-05,0.00018348215290622612,6.294403032105484e-05,6.222096583077209e-05,7.053852465113288e-05,6.189713096232163e-05,1.4780650303697486e-05,0.15342851574793
23.25,0.007861676729736583,0.003147902393370284,0.010185106806671246,0.009850563939677712,0.0027000009897531455,0.0016666228281722784,0.0019558085700666426,0.003943132854219331,0.0036585501764614587,0.0009279103836734052,0.0003897300705602749,0.00042039586143264944,0.0010136837527608283,0.0009469334218357529,0.00010650369038757901,9.800662219415808e-05,0.0001822418485078842,6.261524198642205e-05,6.215165206341132e-05,7.000554802663592e-05,6.140423941251946e-05,1.4681547410347088e-05,0.15265732734174714
23.3,0.007854023430673637,0.003121542091099061,0.010155570220083463,0.009815790384586975,0.002678236865245037,0.0016662944653847917,0.0019555582598289665,0.003909108606089132,0.0036258427967830282,0.0009213048489609244,0.00038832170030057926,0.0004201715432046824,0.0010058260907558076,0.0009392236068538615,0.00010488261033457882,9.649746080987957e-05,0.00018100139009844757,6.22970692829214e-05,6.20865401572238e-05,6.947555250669286e-05,6.091442473880795e-05,1.458238737975613e-05,0.15189100504058178
23.35,0.007846364369134632,0.0030954202881592115,0.010126056658987881,0.009781073134435712,0.0026565722105789994,0.0016659971131408225,0.00195528367806521,0.0038753676999492394,0.003593418706150541,0.0009147075456452023,0.00038696367665215774,0.0004199647487914894,0.0009980164988001973,0.0009315652598797519,0.00010328774844453407,9.501295637293595e-05,0.00017976096088215038,6.198926196316719e-05,6.202546178041254e-05,6.89485343531078e-05,6.042766930592298e-05,1.448320420191077e-05,0.15112951121053217
23.400000000000002,0.00783869959446348,0.0030695355277079507,0.01009656665867296,0.009746412744330881,0.0026350080011166327,0.0016657289937750568,0.0019549839676349682,0.003841908108261121,0.003561275757806747,0.0009081192642555714,0.00038565471261925904,0.0004197746104539894,0.00099025497919908,0.0009239583050365736,0.00010171865845611876,9.355268531965499e-05,0.00017852074111124593,6.169157378063144e-05,6.196825239481654e-05,6.842448764698091e-05,5.9943952063092295e-05,1.4384034549358572e-05,0.1503728085662086
23.450000000000003,0.00783102915594538,0.0030438863542120356,0.010067100750321413,0.009711809762937867,0.0026135451814680946,0.0016654883688674007,0.0019546583038585414,0.0038087278107240036,0.0035294118143707294,0.00090154078064535,0.0003843935430430385,0.0004196002812414954,0.0009825415265315776,0.0009164026596973193,0.0001001749020110028,9.211623165298202e-05,0.00017728090807990696,6.14037624555789e-05,6.191475119827418e-05,6.79034109518264e-05,5.946325943621524e-05,1.4284906871948293e-05,0.14962086018272897
23.5,0.007823353102806303,0.00301847131355542,0.01003765946100506,0.009677264732495496,0.002592184665838325,0.001665273538671584,0.0019543058938694723,0.0037758247944121004,0.003497824747952238,0.0008949728560321124,0.00038317892437982585,0.00041944093465697723,0.0009748761278344952,0.0009088982346657211,9.865604851009712e-05,9.07031868036498e-05,0.00017604163612000462,6.112558964040612e-05,6.186480106731775e-05,6.738531153588733e-05,5.8985592329734413e-05,1.4185834252197094e-05,0.1488736295016167
23.55,0.007815671484212468,0.00299328895314532,0.010008243313680111,0.009642778188831563,0.002570927338375082,0.0016650828415483616,0.0019539259759756584,0.0037431970539074395,0.003466512440261658,0.0008884162370441293,0.00038200963447804594,0.0004192957643249673,0.0009672587627833012,0.0009014449343541935,9.716167497247068e-05,8.931314949393725e-05,0.000174803096598694,6.0856820884425946e-05,6.181824850022578e-05,6.687020503171668e-05,5.8510965757060315e-05,1.4086814635966794e-05,0.14813108032586314
23.6,0.007807984349269829,0.002968337822016722,0.00997885282718296,0.00960835066137892,0.0025497740535186195,0.001664914653403362,0.001953517819028994,0.003710842591428393,0.003435472782715727,0.0008818716557727275,0.0003808844723539419,0.0004191639836621711,0.0009596894038704587,0.000894042656958852,9.569136589688724e-05,8.794572560396222e-05,0.00017356545791773962,6.05972255981362e-05,6.177494356045366e-05,6.635811065691158e-05,5.8039401263763615e-05,1.3987838418680653e-05,0.14739317680477487
23.650000000000002,0.0078002917470235585,0.002943616470935315,0.009949488516226393,0.00957398267319205,0.0025287256363527837,0.001664767387129627,0.0019530807218035096,0.0036787594169539447,0.003404703676539039,0.0008753398298303162,0.00037980225796624244,0.00041904482555084343,0.0009521680165811089,0.0008866912946316174,9.424471312591555e-05,8.660052804046821e-05,0.00017232888551451354,6.03465770170069e-05,6.17347398204558e-05,6.584904429804436e-05,5.757091583374649e-05,1.3888899756117978e-05,0.14665988341424047
23.700000000000003,0.007792593726457546,0.00291912345249887,0.00992015089139627,0.009539674740964165,0.00250778288295737,0.0016646394920548854,0.0019526140123819608,0.003646945548343802,0.003374203032861446,0.0008688214624138433,0.0003787618319899131,0.0004189375420149842,0.0009446945595661238,0.0008793907336494363,9.282131571257838e-05,8.527717660808229e-05,0.00017109354186460354,6.010465216481941e-05,6.16974943059065e-05,6.534301281014485e-05,5.710551266729395e-05,1.379000613610524e-05,0.14593116494028954
23.75,0.007784890336493881,0.0028948573212370793,0.009890840459148653,0.009505427375044794,0.002486946560761557,0.0016645294533936008,0.0019521170475508302,0.0036153990114544178,0.0033439687728114282,0.0008623172423734464,0.0003777620555891247,0.00041884140389940685,0.00093726898481254,0.0008721408545806368,9.142077978950439e-05,8.39752978830221e-05,0.00016985958648596677,5.987123181659092e-05,6.166306744032463e-05,6.484001230289985e-05,5.664317829302697e-05,1.3691181551979527e-05,0.14520698647217126
23.8,0.007777181625992355,0.002870816633709847,0.009861557721807353,0.009471241079457859,0.0024662174088982323,0.0016644357917038261,0.0019515892122036924,0.0035841178402509755,0.0033139988276055005,0.000855827844286066,0.0003768018101895683,0.00041875570055172724,0.0009298912378113809,0.0008649415324484402,9.004271844054222e-05,8.269452508922055e-05,0.0001686271759445637,5.964610046112136e-05,6.163132299010967e-05,6.434003127150016e-05,5.618388741205623e-05,1.3592461664450226e-05,0.14448731340655646
23.85,0.007769467643749958,0.0028469999486040714,0.009832303177561948,0.009437116351920242,0.0024455961385590717,0.0016643570623489042,0.0019510299187528986,0.0035531000769154562,0.0032842911386337602,0.0008493539285338069,0.0003758799972502418,0.0004186797395073177,0.0009225612577228923,0.00085779263689166,8.8686751574789e-05,8.143449797682195e-05,0.00016739646386140834,5.942904626320433e-05,6.160212801000163e-05,6.38430571215619e-05,5.572761318481002e-05,1.3493883169703925e-05,0.14377211145920674
23.900000000000002,0.007761748438500377,0.002823405826828888,0.009803077320466206,0.009403053683860811,0.0024250834333501728,0.0016642918549640397,0.0019504386065495294,0.003522343771950805,0.0032548436575416174,0.0008428961413868214,0.00037499553803482783,0.00041861284617726835,0.0009152789775391939,0.0008506940323226021,8.73525058029728e-05,8.019486270298277e-05,0.0001661676009209666,5.9219861025547285e-05,6.157535278898183e-05,6.334908303017074e-05,5.527433811290032e-05,1.3395472370284538e-05,0.14306134667702317
23.950000000000003,0.007754024058913505,0.0028000328316094185,0.00977388064043694,0.009369053560439908,0.002404679949648114,0.0016642387929277727,0.0019498147413115686,0.0034918469842813026,0.0032256543463078068,0.00083645511509051,0.00037414737338277974,0.00041855436353939294,0.0009080443242443703,0.0008436455780821983,8.603961431612682e-05,7.897527171490364e-05,0.00016494073488084035,5.901834015044815e-05,6.155087079663271e-05,6.285811192404592e-05,5.482406041360665e-05,1.3297238345103423e-05,0.1423549854432893
24.0,0.007746294553594942,0.0027768795285790134,0.009744713623253293,0.0093351164605693,0.002384386316956275,0.00166419653283838,0.0019491578145602434,0.003461607781349203,0.0031967211773187504,0.000830031467956833,0.0003733344634802272,0.00041850365183231607,0.0009008572189720161,0.0008366471285923946,8.474771676649241e-05,7.777538363501862e-05,0.00016371601058267417,5.882428260127356e-05,6.152855862997263e-05,6.237015570361407e-05,5.437679291730263e-05,1.3199173967916934e-05,0.14165299447215163
24.05,0.007738559971085508,0.002753944485870001,0.009715576750556416,0.00930124285693255,0.0023642031382612666,0.0016641637639952253,0.0019484673430644806,0.003431624239207697,0.0031680421334393336,0.0008236258044595305,0.000372555787630809,0.00041846008825267226,0.0008937175771602478,0.0008296985335058192,8.347645915059516e-05,7.659486314828081e-05,0.00016249356996422636,5.863749086377947e-05,6.150829596077594e-05,6.188523005206385e-05,5.393255500387619e-05,1.3101264372272526e-05,0.14095534079340463
24.1,0.007730820359860753,0.0027312262742029696,0.00968647049984959,0.009267433216005861,0.0023441309903893454,0.0016641392078850805,0.001947742868293421,0.0034018944426102964,0.0031396152080801964,0.0008172387153330651,0.0003718103440265378,0.0004184230666554475,0.0008866253087042085,0.0008227996378527613,8.222549369445093e-05,7.543338089150343e-05,0.0001612735520725515,5.845777090730917e-05,6.148996548338295e-05,6.140334720450024e-05,5.3491361295812366e-05,1.300349902273058e-05,0.14026199173312068
24.150000000000002,0.007723075768330475,0.0027087234669745668,0.009657395344498724,0.009233687998079308,0.002324170424362649,0.0016641216176734338,0.001946983955876938,0.003372416485096669,0.00311143840526157,0.0008108707776750877,0.0003710971495187958,0.00041839199725748926,0.0008795803181060732,0.0008159502821854788,8.099447874086458e-05,7.429061334472894e-05,0.0001600560930782435,5.828493214589812e-05,6.147345286300095e-05,6.092450998533661e-05,5.3053212287630774e-05,1.2905881894533041e-05,0.139572914897537
24.200000000000003,0.007715326244838233,0.00268643464034384,0.00962835175373327,0.009200007657278509,0.00230432196575514,0.0016641097777008033,0.0019461901950741031,0.0033431884690750214,0.0030835097396737635,0.000804522555052252,0.00037041523938955773,0.0004183663063442087,0.0008725825046225803,0.0008091503027198677,7.978307863879268e-05,7.316624272461041e-05,0.00015884132629069445,5.811878739931177e-05,6.145864668449832e-05,6.044870984260349e-05,5.2618091177204855e-05,1.2808435106103945e-05,0.1388880781660732
24.25,0.007707571837660871,0.002664358373317133,0.009599340192647526,0.009166392641586701,0.002284586115048117,0.001664102502984066,0.0019453611982495386,0.0033142085059010853,0.003055827236734354,0.0007981945976091956,0.00036976366712293416,0.00041834543597949684,0.0008656317624101055,0.0008023995314745193,7.859096363473816e-05,7.20599568797842e-05,0.00015762938217432518,5.7959152854041583e-05,6.144543840169677e-05,5.9975929794705985e-05,5.2185968329606084e-05,1.2711194290436911e-05,0.13820744969514012
24.3,0.0076998125950080406,0.0026424932478315284,0.009570361122202328,0.009132843392867206,0.002264963347985169,0.0016640986387228178,0.0019444966003575983,0.0032854747159537594,0.0030283889326421475,0.0007918874421805146,0.0003691415041771232,0.0004183288437188727,0.0008587279806672956,0.0007956977964071889,7.741780976613901e-05,7.097144918820014e-05,0.00015642038836574416,5.7805848024284874e-05,6.143372228717281e-05,5.950615099492373e-05,5.175681137196598e-05,1.2614197709816617e-05,0.13753099792957246
24.35,0.007692048565021727,0.0026208378488368766,0.009541414999227137,0.009099360346886309,0.0022454541159264633,0.0016640970598107692,0.0019435960584343159,0.0032569852287075082,0.0030011928744279994,0.000785601612405568,0.00036854783975685676,0.0004183160023258806,0.0008518710437752896,0.000789044921548713,7.626329875670647e-05,6.990041845636177e-05,0.0001552144696917936,5.765869571293534e-05,6.142339538258228e-05,5.903936000905144e-05,5.133059642943497e-05,1.25174739365143e-05,0.1368586916152179
24.400000000000002,0.007684279795775777,0.0025993907643763908,0.009512502276422499,0.009065943933336498,0.002226058846202232,0.0016640966703521868,0.0019426592510970585,0.003228738182801534,0.002974237120002527,0.000779337618845943,0.00036798178058642273,0.00041830639949174997,0.0008450608314355373,0.000782440727134392,7.512711791365973e-05,6.884656882041376e-05,0.00015401174818843724,5.751752197261049e-05,6.141435744952331e-05,5.857555359123197e-05,5.090731553868137e-05,1.2421033568458768e-05,0.13619049980579995
24.450000000000003,0.007676506335275431,0.0025781505856658357,0.009483623402362876,0.009032594575860094,0.002206777942465358,0.001664096403183385,0.0019416858780518227,0.0032007317261058183,0.0029475197382008078,0.0007730959591054257,0.0003674424506833417,0.0004182995375583297,0.000838297218805244,0.0007758850297328756,7.400896002680693e-05,6.780960964901506e-05,0.00015281234312044777,5.7382156066739515e-05,6.140651092094939e-05,5.811473884791906e-05,5.048697698974445e-05,1.2324868658102474e-05,0.13552639185971943
24.5,0.0076687282314568585,0.0025571159071713172,0.009454778821499863,0.008999312692073233,0.002187611785042949,0.0016640952193992702,0.00194067565960811,0.0031729640157840857,0.002921038808824121,0.0007668771179523258,0.0003669289911327743,0.00041829493324430675,0.0008315800766304611,0.0007693776423725772,7.29085232694264e-05,6.678925544794376e-05,0.00015161637100185007,5.725243043073027e-05,6.139976085313915e-05,5.7656928701790355e-05,5.006959845930947e-05,1.2228960143653015e-05,0.1348663374268833
24.55,0.007660945532186693,0.002536285326685677,0.009425968974165746,0.008966098693590219,0.0021685607312867867,0.00166409210788494,0.0019396283362013162,0.003145433218353738,0.0028947924226787815,0.0007606815674440003,0.0003664405598627301,0.0004182921173747167,0.0008249092713768415,0.0007629183746656442,7.182551110091243e-05,6.578522576639692e-05,0.00015042394561707873,5.71281806332275e-05,6.139401487822387e-05,5.720213461149162e-05,4.9655195924138456e-05,1.213329009742338e-05,0.1342103064300022
24.6,0.007653158285261575,0.002515657445403517,0.009397194296577442,0.008932952986048227,0.00214962511592257,0.0016640860848523365,0.00193854366792257,0.003118137509742853,0.002868778681612165,0.0007545097670534415,0.0003659763314201491,0.00041829063461375134,0.0008182846653580901,0.0007565070329295199,7.075963217116206e-05,6.479724510496857e-05,0.00014923517804281238,5.700924533746903e-05,6.138918315727025e-05,5.675035968062952e-05,4.9243773138462854e-05,1.2037853540423095e-05,0.13355826904717233
24.650000000000002,0.007645366538407692,0.002495230867994848,0.00936845522084079,0.008899875969132335,0.00213080525139783,0.0016640761933819509,0.001937421434055955,0.0030910750753442642,0.0028429956985459408,0.0007483621637977773,0.0003655354967479199,0.0004182900432008681,0.0008117061168621227,0.0007501434203061192,6.971060022668436e-05,6.382504282529903e-05,0.0001480501766704483,5.689546626274239e-05,6.138517833391461e-05,5.630159511164365e-05,4.8835316179192314e-05,1.1942664762378303e-05,0.13291019570194723
24.700000000000003,0.007637570339280328,0.0024750042026773773,0.009339752174955177,0.008866868036600905,0.0021121014282284396,0.0016640615029695762,0.0019362614326230475,0.003064244110066812,0.002817441597506611,0.000742239192368558,0.0003651172629628995,0.00041828991469020186,0.0008051734802749644,0.0007438273368786523,6.867813401841734e-05,6.286835306139262e-05,0.00014686904722918735,5.678668814594337e-05,6.13819154885472e-05,5.585582152557336e-05,4.842979536400037e-05,1.1847755418420324e-05,0.1322660570638292
24.75,0.007629769735463405,0.0024549760612874562,0.009311085582818533,0.008833929576311277,0.0020935139153436273,0.0016640411090781025,0.0019350634799347038,0.0030376428183838127,0.0027921145136533976,0.000736141275263693,0.0003647208531349946,0.00041828983369328034,0.0007986866062024083,0.0007375585797861257,6.766195721123206e-05,6.192691463259039e-05,0.00014569189280969988,5.668275870323928e-05,6.137931209304722e-05,5.541301460254909e-05,4.802717371229596e-05,1.1753165154772908e-05,0.13162582405767695
