Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_7p1/2(1),J_total_Lr_relativistic
27.55,0.005237170635820562,0.005079413743367079,0.008311591047330239,0.008873474022200931,0.0033806098849981986,0.0018605026635947742,0.0015469210105712025,0.006036106066400574,0.005535575621207996,0.0010240886208087439,0.0011668701596256306,0.0006115944393346624,0.0016747450701140177,0.0016281637961673742,0.0006965018313228532,0.000628915391641242,0.0002894596751037476,0.0004012135569645546,0.0001968151382238721,0.00037380600737397206,0.00036446819977445605,0.00010755508424197308,9.352300115934888e-05,5.756273020069721e-05,7.074621582530938e-05,2.8424935498956218e-05,4.4798463818306635e-06,2.4954347624749966e-06,0.18691055409237062
27.6,0.005234477832273533,0.0050545741249669995,0.008301287648582038,0.008855615391650383,0.0033739464242396417,0.0018465788247322495,0.0015434297855629884,0.006003994690259183,0.0055037588722632305,0.001023937276316419,0.0011557981013965261,0.0006062295091880603,0.0016692980151416241,0.0016218052596097478,0.0006889419597287476,0.0006219317181853423,0.00028945120227095555,0.00039749188652880526,0.0001947816477170964,0.00037286430670697225,0.00036328432713830577,0.00010640974135176664,9.250198748145011e-05,5.755570753982717e-05,7.009662739288779e-05,2.8123006676152474e-05,4.4792254414060105e-06,2.4727062160772085e-06,0.1861398384870737
27.650000000000002,0.005231782248711842,0.0050298290705533995,0.008290970317423641,0.00883775386928137,0.003367223861385081,0.0018328287571163482,0.0015400289933874191,0.005972022658341419,0.005472096132472035,0.0010237712590082941,0.0011448203772628483,0.0006009529829041864,0.0016638352416476654,0.0016154405437104654,0.0006814668758387215,0.000615028085518431,0.0002894449666928951,0.00039379670515756436,0.00019277871479348772,0.00037191570672828235,0.00036209556608488545,0.0001052768175903144,9.149232821208961e-05,5.754970259378371e-05,6.945140259643157e-05,2.7825521904363085e-05,4.47868109006051e-06,2.4501577284286802e-06,0.18537321853688823
27.700000000000003,0.005229083894349921,0.005005178493875853,0.008280639175444898,0.008819889703919758,0.003360442723692187,0.0018192509083802084,0.0015367170195380727,0.005940189793748557,0.0054405870662218875,0.0010235900366975447,0.0011339367446252001,0.0005957638504247553,0.001658357241420008,0.0016090701400736475,0.0006740756149728632,0.0006082035625272483,0.00028944060906906544,0.000390128058929022,0.00019080603699301734,0.00037096032457265547,0.00036090204896075485,0.00010415617852509047,9.049389494318556e-05,5.75446278247468e-05,6.881055594553962e-05,2.7532439163928964e-05,4.478207511943754e-06,2.4277420074320555e-06,0.18461066740611162
27.75,0.005226382778401782,0.004980622306507421,0.008270294344271093,0.008802023143549149,0.003353603544058086,0.0018058437329274498,0.0015334922670246867,0.005908495913766888,0.005409231332741469,0.0010233930954192706,0.0011231469509444365,0.0005906611062295833,0.0016528645027386695,0.0016026945349669863,0.0006667672233136887,0.0006014572288499033,0.00028943777917590677,0.0003864859885202177,0.00018886331212271908,0.00036999827739127213,0.0003597039073195462,0.00010304769140392456,8.950656122095639e-05,5.754039778551887e-05,6.817410089576963e-05,2.724371633701348e-05,4.477801309087902e-06,2.4054184076593155e-06,0.18385215847452022
27.8,0.005223678910080953,0.004956160417863416,0.008259935945558215,0.008784154435304035,0.003346706860810839,0.001792605692000265,0.0015303531562864485,0.005876940829954738,0.005378028586196736,0.0010231799391341703,0.0011124507339790152,0.000585643749457334,0.0016473575103216045,0.001596314209310231,0.0006595407577902636,0.0005947881747572991,0.0002894361357388869,0.0003828705293069291,0.00018695023832535776,0.0003690296823119172,0.0003585012718990796,0.00010195122552716231,8.85302033231591e-05,5.753692909113058e-05,6.754204986533937e-05,2.695931116162591e-05,4.4774602092362035e-06,2.3831644465535427e-06,0.18309766535320007
27.85,0.005220972298600422,0.0049317927352201625,0.008249564100988236,0.008766283825463095,0.0033397532175039424,0.001779535253745505,0.0015272981251040357,0.005845524348228911,0.005346978475786173,0.001022950089434369,0.001101847822019635,0.0005807107840221222,0.0016418367452731243,0.0015899296386656762,0.0006523952859633787,0.0005881955010357013,0.000289435346305053,0.0003792817114628165,0.00018506651414621587,0.00036805465640039284,0.0003572942725994744,0.00010086665241090455,8.756470062435053e-05,5.753414039049167e-05,6.691441425353182e-05,2.6679181225887565e-05,4.477181598206472e-06,2.3609820520856944e-06,0.18234716189038605
27.900000000000002,0.005218262953172575,0.004907519163733694,0.008239178932264427,0.008748411559442573,0.0033327431627138263,0.0017666308932787634,0.0015243256285104442,0.005814246268950532,0.005316080645835199,0.0010227030852514398,0.001091337934121138,0.0005758612187260441,0.0016363026850348765,0.0015835412932305862,0.0006453298859117636,0.000581678318870435,0.0002894350871160846,0.00037571956005780054,0.00018321183859802622,0.0003670733166231407,0.00035608303846223046,9.979384568914264e-05,8.660993544113267e-05,5.7531952338100275e-05,6.629120446084443e-05,2.640328400841653e-05,4.476961377844603e-06,2.3388965390993057e-06,0.1816006221651545
27.950000000000003,0.0052155508830091365,0.004883339606458428,0.008228780561106687,0.008730537881789761,0.0033256772498403333,0.0017538910927465015,0.0015214341387006505,0.005783106387010304,0.005285334735889742,0.0010224384825666566,0.0010809207803316834,0.000571094067367712,0.0016307558033393297,0.0015771496378315035,0.0006383436461193425,0.0005752357497307086,0.00028943504298188346,0.00037218409515565865,0.00018138591122408309,0.0003660857798110483,0.00035486769765025514,9.873268077782768e-05,8.566579239830373e-05,5.75302875658257e-05,6.567242991041756e-05,2.6131576957413704e-05,4.476793519646278e-06,2.3169488454666e-06,0.18085802047067656
28.0,0.005212836097321109,0.004859253964365806,0.008218369109246912,0.008712663036176585,0.003318556036910158,0.0017413143413862288,0.0015186221449401472,0.0057521044919131735,0.005254740380808991,0.0010221558541235176,0.001070596061919184,0.0005664083488468642,0.001625196570165698,0.0015707551319203835,0.0006314356653635235,0.0005688669252555577,0.0002894349071547344,0.00036867533191082104,0.00017958843215956129,0.00036509216262441406,0.0003536483774288123,9.768303439209152e-05,8.473215749351404e-05,5.7529070654780174e-05,6.505809906987532e-05,2.586401758966321e-05,4.476670393530829e-06,2.295183808668137e-06,0.18011933129186178
28.05,0.005210118605318713,0.004835262136362883,0.008207944698424376,0.008694787265393298,0.0033113800863832274,0.001728899135584762,0.0015158881534723923,0.005721240367862387,0.0052242972108572875,0.0010218547891425716,0.0010603634715949987,0.0005618030872651213,0.001619625451698245,0.0015643582295724984,0.0006246050526045159,0.0005625709871408994,0.0002894343812040689,0.00036519328066435025,0.00017781910219107257,0.00036409258151904613,0.0003524252041473704,9.664478404931766e-05,8.380891712256684e-05,5.752822810729545e-05,6.444821947254004e-05,2.5600563584465072e-05,4.47658363817444e-06,2.2736377716406996e-06,0.1793845292830053
28.1,0.005207398416211331,0.004811364019310897,0.008197507450381149,0.008676910811342272,0.003304149964962008,0.001716643978934598,0.0015132306874252144,0.0056905137938429665,0.005194004851795217,0.0010215348930385818,0.0010502226937348902,0.0005572773120229638,0.001614042910286913,0.0015579593794860605,0.0006178509268756767,0.0005563470870276966,0.0002894331748918636,0.0003617379470390923,0.0001760776228144911,0.0003630871527134704,0.0003511983032223284,9.561780769443923e-05,8.289595733615952e-05,5.752768831901849e-05,6.384279773709896e-05,2.5341172848298107e-05,4.476525163103565e-06,2.252328736446848e-06,0.1786535892507232
28.150000000000002,0.005204675539207442,0.004787559508043787,0.008187057486857535,0.008659033915031887,0.0032968662434037085,0.001704547382288407,0.0015106482867162088,0.005659924543704561,0.00516386292496984,0.0010211957871400583,0.0010401734045972337,0.0005528300579129966,0.0016084494044102105,0.0015515590249835067,0.000611172417174872,0.0005501943863912182,0.00028943100604870254,0.00035830933203398095,0.00017436369629107503,0.00036207599215722265,0.00034996779912059616,9.460198354964299e-05,8.199316353165217e-05,5.7527381551138916e-05,6.324183958518531e-05,2.5085803533627583e-05,4.476487902439349e-06,2.23125200217026e-06,0.1779264861465263
28.200000000000003,0.005201949983514566,0.004763848495386673,0.008176594929587538,0.00864115681657053,0.0032895294963353684,0.0016926078638116841,0.0015081395079571693,0.005629472386243699,0.005133871047404094,0.001020837108411186,0.0010302152725384854,0.000548460365209574,0.0016028453886403101,0.0015451576040143968,0.0006045686623568558,0.0005441120564313932,0.000289427600450532,0.0003549074321174852,0.0001726770257019154,0.00036105921550020123,0.0003487338153440095,9.35971902285429e-05,8.110042066160172e-05,5.752723990275837e-05,6.264534985688815e-05,2.483441400768685e-05,4.476466116265843e-06,2.210382420575448e-06,0.17720319507063503
28.25,0.0051992217583392035,0.004740230872174297,0.00816611990029435,0.008623279755160685,0.0032821403020718083,0.0016808239490335773,0.0015057029243575875,0.005599157085285438,0.005104028831885364,0.0010204585091761781,0.0010203479582259118,0.0005441672797548537,0.001597231313610294,0.0015387555491598722,0.0005980388110266575,0.0005380992779642505,0.0002894226916961351,0.00035153223932018676,0.0001710173150007408,0.0003600369380630563,0.00034749647441455894,9.260330708183101e-05,8.021761389823281e-05,5.752719728340977e-05,6.205333252476995e-05,2.4586962780878654e-05,4.476455233708586e-06,2.189681896856888e-06,0.17648369128500763
28.3,0.005196490872886777,0.004716706527269417,0.008155632520685876,0.008605402969093127,0.0032746992424364176,0.0016691941708959113,0.0015033371256272616,0.005568978399764381,0.005074335887053213,0.0010200596568460793,0.0010105711148475766,0.0005399498530413457,0.0015916076259834947,0.0015323532876386258,0.0005915820214339721,0.0005321552413144355,0.0002894160210853524,0.00034818374132647504,0.000169384269065106,0.0003590092748085915,0.0003462558978604103,9.162021467737826e-05,7.934462956796473e-05,5.752718938573307e-05,6.146579070738894e-05,2.434340841583603e-05,4.476451363677624e-06,2.1691097693379355e-06,0.1757679502314801
28.35,0.0051937573363615725,0.004693275347581168,0.008145132912450271,0.008587526695741218,0.0032672069025847664,0.0016577170698004438,0.0015010407178780508,0.005538936083805112,0.005044791817486295,0.001019640233648043,0.0010008843883195998,0.0005358071422910301,0.001585974768424881,0.0015259512413143385,0.0005851974613685531,0.000526279146208803,0.00028940733749807245,0.00034486192156535226,0.0001677775937459946,0.00035797634031415633,0.00034501220620269783,9.0647795280572e-05,7.848135609682882e-05,5.752715365831326e-05,6.0882726683471634e-05,2.4103709443954846e-05,4.476450659041301e-06,2.1486337235563576e-06,0.1750559475502812
28.400000000000002,0.005191021157966678,0.004669937218083373,0.008134621197251517,0.008569651171555304,0.003259663870831014,0.0016463911936543613,0.0014988123235248085,0.005509029886801982,0.005015396223788411,0.001019199936357104,0.0009912874174906805,0.0005317382105311028,0.0015803331795744282,0.0015195498267045282,0.0005788843080565942,0.0005204702016710694,0.0002893963972740168,0.00034156675930033427,0.0001661969959158618,0.0003569382487450053,0.00034376551894306793,8.968593320070757e-05,7.762768470650068e-05,5.7527029278686483e-05,6.0304141907704524e-05,2.386782431468549e-05,4.476448744352958e-06,2.1282384148917385e-06,0.17434765909372768
28.450000000000003,0.005188282346903926,0.004646692021832809,0.008124097496725019,0.008551776632057202,0.003252070738477095,0.0016352150979140492,0.0014966505811855346,0.005479259553498301,0.004986148702673752,0.001018738476030469,0.0009817798343438968,0.0005277421266664214,0.001574683294022428,0.00151314945499077,0.0005726417480581011,0.000514727625917525,0.00028938296409334116,0.0003382982297184416,0.00016464218351514638,0.0003558951138286026,0.0003425159545519542,8.873451490602832e-05,7.67835096707527e-05,5.752675712652067e-05,5.973003702865657e-05,2.36357113943883e-05,4.476440416175506e-06,2.1079291226954e-06,0.1736430609308054
28.5,0.0051855409123738394,0.00462353963998743,0.00811356193247323,0.008533903311834795,0.003244428099644663,0.0016241873456271552,0.0014945541455807785,0.005449624824064896,0.004957048847051306,0.0010182555777443424,0.000972361264195789,0.0005238179655487148,0.001569025542286684,0.001506750532030241,0.000566468977165245,0.0005090506462537972,0.00028936680885807475,0.00033505630401827125,0.00016311286559727938,0.0003548470488298513,0.0003412636304575625,8.779342887263821e-05,7.594872806183482e-05,5.752627975697752e-05,5.916041190871709e-05,2.3407329018373735e-05,4.476419764618614e-06,2.0877296883854585e-06,0.17294212934142708
28.55,0.005182796863575563,0.004600479951824539,0.008103014626061304,0.008516031444536713,0.0032367365511097633,0.001613306507472966,0.0014925216874323276,0.005420125434178047,0.004928096246108427,0.0010177509803333045,0.0009630313258927265,0.0005199648080426199,0.0015633603507915414,0.0015003534583685444,0.0005603652003016903,0.0005034384989726528,0.0002893477095744171,0.0003318409494971401,0.00016160875237221546,0.00035379416652722484,0.00034000866303554616,8.686256520363038e-05,7.512323905228116e-05,5.752554137426275e-05,5.8595265645305236e-05,2.318263558541908e-05,4.476380717798503e-06,2.067675879781734e-06,0.17224484080220892
28.6,0.0051800502097068156,0.004577512834758928,0.00809245569901277,0.008498161262867135,0.003228996692140229,0.0016025711618011334,0.001490551893361218,0.005390761115096815,0.004899290485393594,0.0010172244361322615,0.0009537896320045787,0.0005161817410886142,0.0015576881418487088,0.0014939586292537711,0.0005543296314228975,0.0004978904292528428,0.00028932545123591235,0.000328652129637297,0.00016012955524851626,0.00035273657918978286,0.00033875116759935284,8.594181511570568e-05,7.430694295473943e-05,5.7524487805370757e-05,5.8034596592148256e-05,2.2961589672438566e-05,4.476317816625747e-06,2.047805838246786e-06,0.1715511719669919
28.650000000000002,0.005177300959963823,0.004554638164360956,0.008081885272805244,0.00848029299858066,0.0032212091243357557,0.0015919798946687513,0.0014886434657850971,0.0053615315937397285,0.004870631146898325,0.0010166757107209772,0.0009446357890156842,0.0005124678577629003,0.0015520093336398148,0.0014875664346517558,0.0005483614934173852,0.0004924056910589684,0.0002892998257075191,0.000325489804191192,0.0001586749868740095,0.00035167439855504905,0.0003374912583912222,8.503107042574661e-05,7.349974025079528e-05,5.752306647402817e-05,5.747840237926324e-05,2.2744150141196735e-05,4.4762268890062215e-06,2.0281498331232233e-06,0.17086109964635607
28.700000000000003,0.005174549123541267,0.0045318558143745795,0.008071303468866161,0.008462426882477293,0.0032133744514706544,0.0015815312998758264,0.0014867951228149726,0.005332436592760854,0.00484211780913828,0.0010161045826712024,0.0009355693975131382,0.0005088222573343115,0.0015463243402006601,0.0014811772592624851,0.0005424600180089542,0.0004869835470423727,0.00028927063161059233,0.00032235392926580097,0.0001572447611750522,0.0003506077358077334,0.0003362290485738175,8.41302231702068e-05,7.270153086131783e-05,5.7521226374838925e-05,5.6926679930471053e-05,2.253027621054778e-05,4.4761053059920555e-06,2.008722444211141e-06,0.170174600791323
28.75,0.005171794709632223,0.004509165656735345,0.008060710408568535,0.008444563144397524,0.0032054932793392442,0.0015712239789991542,0.0014850055981513797,0.005303475830625238,0.004813750047233527,0.001015510843296415,0.0009265900523724054,0.0005052440453182979,0.001540633571407115,0.0014747914825376197,0.0005366244456598629,0.0004816232684430441,0.00028923767420879445,0.00031924445740599974,0.00015583859339442357,0.0003495367015592791,0.00033496465022247264,8.323916545554115e-05,7.191221384536967e-05,5.7518918047631114e-05,5.637942547778124e-05,2.2319927476259694e-05,4.475951675754384e-06,1.9895195144985835e-06,0.1694916524853126
28.8,0.005169037727428103,0.004486567561588314,0.008050106213226741,0.008426702013217494,0.003197566215603871,0.0015610565414246234,0.0014832736409799991,0.005274649021683716,0.004785527432987999,0.0010148942964041772,0.0009176973429402645,0.0005017323335280507,0.0015349374329626168,0.0014684094786990866,0.0005308540254749485,0.00047632413499252473,0.00028920076529494995,0.00031616133767698134,0.00015445620012787277,0.0003484614058282153,0.0003336981743180375,8.235778957747077e-05,7.11316876012455e-05,5.7516093552004274e-05,5.583663457269632e-05,2.2113063873834444e-05,4.475765070775257e-06,1.970519968090291e-06,0.16881223194543768
28.85,0.005166278186118597,0.004464061397305965,0.008039491004092342,0.008408843716844274,0.00318959386964553,0.0015510276043779793,0.0014815980158667539,0.0052459558762471045,0.0047574495349681275,0.0010142547580511234,0.0009088908532151079,0.000498286240122833,0.0015292363263872289,0.0014620316167587115,0.0005251480151066912,0.0004710854348178211,0.0002891597230788588,0.00031310451574571694,0.00015309729935934874,0.0003473819580212978,0.0003324297307403062,8.148598837703307e-05,7.03598505132482e-05,5.751270644207512e-05,5.5298302095218705e-05,2.1909645594430024e-05,4.4755440618756765e-06,1.9516914272582623e-06,0.16813631653201486
28.900000000000002,0.005163516094891618,0.004441647030506013,0.00802886490234992,0.008390988482211221,0.003181576852417065,0.0015411357929540567,0.0014799775026524194,0.005217396100659757,0.004729515918580659,0.0010135920563005842,0.0009001701620245944,0.0004949048896535671,0.0015235306490082084,0.0014556582605388417,0.0005195056806612095,0.000465906464346302,0.00028911437207608125,0.00031007393396145235,0.00015176161049493568,0.00034629846691541777,0.0003311594282620108,8.062365574067596e-05,6.959660187474426e-05,5.7508711741420275e-05,5.476442226191191e-05,2.1709632976243216e-05,4.475285878118967e-06,1.932998541328093e-06,0.16746388376402285
28.950000000000003,0.005160751462933243,0.004419324326069198,0.008018228029112959,0.00837313653527344,0.0031735157762989214,0.0015313797401445128,0.0014784108963467736,0.00518896939737249,0.004701726146149652,0.0010129060309828537,0.0008915348432006775,0.0004915874131057445,0.0015178207939520484,0.001449289768693933,0.0005139262966051852,0.0004607865282115816,0.00028906454299770714,0.00030706953143524085,0.00015044885439552053,0.00034521104064026215,0.00032988737454336595,7.97706871154211e-05,6.884184284909291e-05,5.7504065918216215e-05,5.4234988634623246e-05,2.1512986400355077e-05,4.474985942469941e-06,1.9144121199844796e-06,0.16679491133653848
29.0,0.005157984299427654,0.004397093147157019,0.00800758050541973,0.008355288101003335,0.003165411254957438,0.0015217580868640797,0.0014768970070223172,0.005160675465014884,0.004674079776992674,0.0010121965334581062,0.0008829844657520207,0.0004883329479397126,0.0015121071501379493,0.0014429264947330592,0.0005084091456737097,0.00045572493916037877,0.0002890100726411214,0.0003040912441185094,0.00014915875340821706,0.000344119786661706,0.0003286136761271489,7.892697990671938e-05,6.809547722183673e-05,5.7498726860579305e-05,5.3709994131332393e-05,2.1319666219320366e-05,4.4746379167917024e-06,1.8959162343403035e-06,0.16612937713493042
29.05,0.005155214613557082,0.0043749533552294,0.007996922452229228,0.008337443403386251,0.0031572639032056422,0.0015122694819753547,0.0014754346597075938,0.005132513998466947,0.004646576367496165,0.0010114634263819666,0.0008745185940338092,0.00048514063812839567,0.001506390102272677,0.0014365687870433084,0.0005029535187790439,0.00045072101796034286,0.00028895080378177655,0.0003011390048806554,0.00014789103139657082,0.0003430248117659196,0.00032733843843429927,7.809243365630532e-05,6.73574117522603e-05,5.749265385211138e-05,5.31894310400734e-05,2.1129632738822563e-05,4.47423427666079e-06,1.8775114303881717e-06,0.1654672592419262
29.1,0.005152442414501752,0.004352904810062327,0.00798625399041712,0.008319602665416224,0.0031490743368665416,0.0015029125823121606,0.0014740226942801372,0.005104484688930162,0.004619215471190028,0.001010706583473738,0.0008661367879149839,0.0004820096341925097,0.0015006700308467734,0.001430216988914039,0.0004975587149202916,0.0004457740933088437,0.0002888865850659825,0.0002982127435856764,0.00014664541376957044,0.00034192622204417357,0.0003260617657600248,7.726694995262557e-05,6.662755603546675e-05,5.7485807547658466e-05,5.2673291036100705e-05,2.0942846259496537e-05,4.473767328770227e-06,1.859214013221218e-06,0.16480853593637157
29.150000000000002,0.005149667711439821,0.004330947369765405,0.007975575240771731,0.008301766109091798,0.003140843172638871,0.0014936860527014842,0.0014726599653590742,0.005076587223997892,0.004591996638821384,0.0010099258892872877,0.0008578386029428974,0.0004789390932333219,0.001494947312132075,0.0014238714385619508,0.0004922240410939701,0.000440883501742711,0.0002888172709047227,0.0002953123871678278,0.000145421627509488,0.00034082412287832285,0.0003247837612703957,7.645043209349872e-05,6.590582190958735e-05,5.7478149949290934e-05,5.216156520161809e-05,2.075926717087251e-05,4.473230463432153e-06,1.8410518169990508e-06,0.16415318568404277
29.200000000000003,0.0051468905135473265,0.004309080890799379,0.007964886323990051,0.008283933955411962,0.003132571027965286,0.0014845885659840225,0.0014713453421974082,0.005048821287725157,0.004564919418427537,0.0010091212389845951,0.000849623590505421,0.0004759281789630135,0.0014892223181805016,0.0014175324691569483,0.00048694881220548,0.00043604858754892154,0.000288742721368506,0.00029243785970631215,0.00014421940119857318,0.0003397186189269546,0.00032350452699941515,7.564278458253177e-05,6.519212255480983e-05,5.7469644382512635e-05,5.165424404668043e-05,2.0578856076144203e-05,4.472619316919138e-06,1.823056958699275e-06,0.16350118712193287
29.25,0.005144110829998126,0.004287305227993592,0.007954187360673774,0.008266106424372154,0.0031242585209029744,0.0014756188030333585,0.0014700777085740139,0.005021186560697795,0.004537983355408149,0.0010082925381119582,0.0008414912979905116,0.00047297606173269893,0.0014834954168240818,0.001411200408848759,0.00048173235098146445,0.00043126870267622336,0.00028866280208326105,0.0002895890824989987,0.00014303846504462472,0.0003386098141121826,0.00032222416384654855,7.484391258169835e-05,6.448637150504758e-05,5.7460255472703887e-05,5.115131752949302e-05,2.0401573918443467e-05,4.471932467342359e-06,1.8052574362991238e-06,0.16285251903950235
29.3,0.005141328669963842,0.004265620234563373,0.007943478471325361,0.008248283734960378,0.0031159062699966577,0.001466775452773781,0.0014688559626853648,0.004993682720100967,0.004511187992596597,0.001007439702378862,0.000833441268943255,0.00047008191855815344,0.0014777669716761717,0.0014048755807942745,0.0004765739878830492,0.0004265432066476892,0.0002885773841272817,0.0002867659741351736,0.00014187855090546145,0.00033749781160707253,0.00032094277157469845,7.405372145246445e-05,6.378848181277409e-05,5.7449949121799503e-05,5.065277507438498e-05,2.022738207851556e-05,4.471171371347963e-06,1.7876704037908274e-06,0.1622071603617325
29.35,0.005138544042613805,0.004244025762127404,0.007932759776344141,0.00823046610515339,0.003107514894153973,0.00145805721219678,0.001467679017037024,0.004966309439787067,0.004484532870330562,0.0010065626574395047,0.0008254730432204102,0.0004672449331433051,0.0014720373421338402,0.0013985583031855928,0.0004714730610199635,0.00042187146647419536,0.000288486343929229,0.0002839684505673246,0.00014073939231231753,0.00033638271382368346,0.0003196604488086105,7.327211649534486e-05,6.30983655684286e-05,5.743869248519907e-05,5.015860558622434e-05,2.005624242032183e-05,4.4703394715254755e-06,1.7702986991971883e-06,0.16156509013759546
29.400000000000002,0.005135756957114997,0.004222521660724987,0.00792203139602243,0.008212653751912996,0.0030990850125231953,0.0014494627863762266,0.001466545798334918,0.004939066390342981,0.004458017526521816,0.0010056613386769787,0.0008175861571424605,0.0004644642959015392,0.0014663068833813747,0.0013922488892787186,0.0004664289160655275,0.0004172528565688124,0.0002883895631671959,0.0002811964251819585,0.00013962072449218241,0.0003352646224017092,0.00031837729303369524,7.249900294911996e-05,6.241593388743851e-05,5.7426453948903094e-05,4.966879746086244e-05,1.988811727351432e-05,4.4694406837724324e-06,1.7531305743513911e-06,0.1609262875355304
29.450000000000003,0.005132967422631995,0.0042011077788332825,0.007911293450541678,0.008194846891182423,0.003090617244373287,0.001440990888482268,0.0014654552473764228,0.004911953239156725,0.004431641496725216,0.0010047356909901055,0.0008097801436431981,0.00046173920397486886,0.0014605759463948815,0.0013859476474229037,0.0004614409061725043,0.00041268675866210476,0.00028828692866884014,0.0002784498088694553,0.00013852228438910908,0.0003341436381977066,0.000317093400595254,7.173428624813204e-05,6.174109736306595e-05,5.741320310686737e-05,4.918333859215353e-05,1.972296935690681e-05,4.4684776869147924e-06,1.7361425466939402e-06,0.16029073184668843
29.5,0.005130175448326916,0.004179783963384479,0.007900546059968656,0.008177045737882787,0.003082112208976254,0.001432640239793952,0.0014644063189412839,0.004884969650483462,0.004405404314206934,0.0010037856685829166,0.0008020545324168571,0.0004590688612510216,0.0014548448779479427,0.0013796548810905951,0.0004565083918898101,0.00040817256171832967,0.0002881783323125901,0.00027572851009296145,0.00013744381068451215,0.0003330198612748953,0.00031580886669809485,7.097787247397235e-05,6.107376687138809e-05,5.739891073856839e-05,4.8702216376952795e-05,1.9560761661343607e-05,4.467450495614663e-06,1.7193052621628821e-06,0.15965840249557878
29.55,0.0051273810433593615,0.004158550059782897,0.007889789344251656,0.00815925050590964,0.0030735705254917693,0.0014244095697106027,0.0014633979816823942,0.004858115285510879,0.004379305510011883,0.0010028112347567782,0.0007944088500628112,0.0004564524783784902,0.0014491140206182964,0.0013733708889079605,0.0004516307410800722,0.000403709661852527,0.00028806367092992666,0.00027303243495632306,0.00013638504381647683,0.00033189339089351573,0.0003145237854065266,7.022966889126133e-05,6.0413854532482894e-05,5.7383548786776116e-05,4.822541772003937e-05,1.940145732031515e-05,4.466355695730009e-06,1.702590778214799e-06,0.1590292790551739
29.6,0.0051245842168863584,0.004137405911922047,0.007879023423216733,0.008141461408129628,0.003064992812854066,0.0014162976157619724,0.0014624292180164535,0.004831389802423968,0.004353344613030397,0.0010018123617051536,0.000786842620227863,0.00045388927277960003,0.0014433837127955124,0.0013670959646859728,0.0004468073288380349,0.0003992974622484965,0.00028794284620874605,0.00027036148727106534,0.00013534572599810133,0.00033076432550173195,0.00031323824964472056,6.948958443742479e-05,5.976127459702802e-05,5.73670903355358e-05,4.77529290409959e-05,1.9245019499900917e-05,4.465186525648258e-06,1.6859787830356796e-06,0.1584033412618585
29.650000000000002,0.005121784978062306,0.004116351362201615,0.007868248416563965,0.008123678656377207,0.0030563796896610497,0.0014083031236171828,0.001461499024014532,0.00480479285646915,0.0043275211500641095,0.001000789030310994,0.0007793553637461328,0.00045137846866163717,0.0014376542886896247,0.0013608303974520168,0.00044203753740979884,0.00039493537307764886,0.00028781576459780523,0.00026771556862241773,0.00013432560123489198,0.0003296327627270646,0.0003119523511974271,6.875753004800785e-05,5.911594404691605e-05,5.734950958836661e-05,4.728473628466651e-05,1.9091411335344008e-05,4.463933783716543e-06,1.669460508472223e-06,0.15778056902665138
29.700000000000003,0.005118983336038921,0.004095386251544392,0.007857464443863746,0.008105902461451465,0.0030477317740656255,0.0014004248470924777,0.0014606064092925592,0.004778324100017805,0.004301834645891084,0.0009997412299467526,0.0007719465987765745,0.0004489192970260872,0.001431926078340695,0.0013545744714820002,0.0004373207561128932,0.0003906228114187275,0.000287682337212253,0.0002650945784343905,0.00013332441534123318,0.00032849879936834136,0.0003106661807110375,6.803341873870947e-05,5.847778276754406e-05,5.7330781846690304e-05,4.682082493599841e-05,1.8940595930771135e-05,4.462587378034688e-06,1.6530403454769742e-06,0.15716094244079756
29.75,0.00511617929996518,0.0040745104194131465,0.007846671624553112,0.00808813303311303,0.0030390496836692087,0.0013926615481578116,0.0014597503969017618,0.004751983182629164,0.00427628462333017,0.000998668958277014,0.0007646158409381358,0.0004465109956760312,0.0014261994076292766,0.001348328466332942,0.00043265638125717173,0.0003863592011783921,0.0002875424797402484,0.0002624984140339067,0.00013234191595595197,0.0003273625313881509,0.00030937982769498073,6.731716542276806e-05,5.7846713251603194e-05,5.731088348850644e-05,4.6361180039028796e-05,1.8792536423804223e-05,4.46113820917173e-06,1.636734750874129e-06,0.15654444177425667
29.8,0.005113372878987264,0.004053723703827417,0.007835870077932083,0.008070370580081051,0.0030303340354173947,0.001385011996942284,0.001458930023219069,0.0047257697511125865,0.004250870603304595,0.0009975722210637283,0.0007573626034425811,0.0004441528092217433,0.0014204745982877435,0.0013420926568760109,0.000428043816066525,0.0003821439730126552,0.0002873961123506676,0.00025992697071399145,0.00013137785255699707,0.0003262240539057869,0.0003080933805234437,6.660868650385671e-05,5.722265990410826e-05,5.728979194733022e-05,4.5905786218751285e-05,1.8647196101549952e-05,4.459579980895128e-06,1.620567933415134e-06,0.15593104746650896
