Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(2),J_7s1/2(2),J_total_Rf_relativistic
28.5,0.005110308906522758,0.0047545855278956035,0.00806174768659841,0.008548988524698924,0.003254096301893839,0.0017009478816905137,0.0014947377348736017,0.0055915066082414715,0.005091348897647798,0.0010065461737706195,0.0010487229331160742,0.0005485498860178215,0.001597849985166782,0.0015407619811992658,0.0006104911446253363,0.0005485334707992617,0.0002870514617443003,0.0003646671048280263,0.00017467572535408103,0.00036423737449640736,0.0003521671578843464,0.00010066639745145886,8.755534643615712e-05,5.830571611590271e-05,6.649867234131107e-05,2.6174783208056953e-05,1.3918822933499082e-05,4.513735274770598e-06,0.1761120283484124
28.55,0.005107676334051861,0.004731458433799211,0.00805168039564009,0.008531510657847187,0.003247107232628818,0.0016890410777789394,0.0014923144730263874,0.00556179865353503,0.005062101117464534,0.001006237676600985,0.0010388616545825298,0.0005442757867951791,0.0015923637930967006,0.0015344743789441236,0.000603977862241046,0.0005425428078276159,0.0002870504583875891,0.0003612779878307407,0.00017300665777871446,0.00036323307892972536,0.0003509409841194067,9.961111425676101e-05,8.661395289101232e-05,5.830509298334442e-05,6.588539538629065e-05,2.5915390759734406e-05,1.388211275614109e-05,4.513662078559765e-06,0.1754035158239891
28.6,0.005105041211366515,0.004708420505554029,0.008041601056594242,0.008514033009712024,0.0032400672185105813,0.0016772854420391092,0.0014899604120060003,0.0055322225581478455,0.005032997784749726,0.0010059109022603138,0.0010290876245360994,0.0005400757986623516,0.001586867723189583,0.0015281862200069126,0.0005975365412718234,0.0005366198083927233,0.0002870485930823933,0.0003579145167348513,0.00017136394967958853,0.0003622233246007723,0.0003497114913187619,9.856713510491729e-05,8.568290339008354e-05,5.830471979783099e-05,6.527653491253747e-05,2.5660011523928677e-05,1.384523126825978e-05,4.513616292682634e-06,0.17469867822496252
28.650000000000002,0.00510240354712684,0.004685471641981968,0.008031509783129774,0.008496555807470161,0.0032329767975710346,0.0016656795870052382,0.0014876742113672423,0.0055027780928302295,0.005004038524129149,0.0010055655092266946,0.00101940053490825,0.0005359490141524474,0.001581362203412684,0.0015218979137126948,0.0005911663727704749,0.0005307636946542038,0.0002870456050756094,0.0003545766905449151,0.00016974731611431334,0.00036120822287740204,0.0003484787977026259,9.753434032904175e-05,8.476208581415252e-05,5.8304530447181117e-05,6.467209622482129e-05,2.5408603381524938e-05,1.3808166248757063e-05,4.513590763347874e-06,0.1739974919825436
28.700000000000003,0.0050997633499918985,0.0046626117400731925,0.008021406688904095,0.008479079277426032,0.0032258365112259125,0.0016542221319895266,0.0014854545461044024,0.0054734650238072915,0.004975222956424249,0.001005201170179561,0.0010098000704825074,0.000531894531221563,0.001575847657970249,0.0015156098643072096,0.0005848665568331943,0.000524973697686738,0.00028704124091805073,0.00035126450409678054,0.000168156473061583,0.0003601878847762443,0.0003472430205251483,9.651261114853396e-05,8.38513886302059e-05,5.830446055090907e-05,6.407208379131944e-05,2.5161124448321198e-05,1.3770895197591913e-05,4.51357882772698e-06,0.1732999336736865
28.75,0.005097120628619647,0.004639840695002855,0.008011291887559066,0.008461603645006605,0.0032186469041123543,0.0016429117031265916,0.0014833001065586964,0.005444283112853087,0.0049465506987322275,0.0010048175717509902,0.0010002859090856612,0.0005279114533194998,0.0015703245072780584,0.0015093224709653234,0.0005786363025028187,0.000519249057381593,0.0002870352543526156,0.0003479779481418754,0.00016659113746671177,0.00035916242093699365,0.0003460042760624771,9.550182960409947e-05,8.295070076522751e-05,5.830444743460147e-05,6.347650125868425e-05,2.491753309493354e-05,1.3733392515396214e-05,4.51357481386707e-06,0.17260598003398295
28.8,0.005094475391666878,0.004617158400147781,0.008001165492716974,0.008444129134756298,0.0032114085239290037,0.0016317469334163107,0.0014812095983249964,0.005415232117364186,0.004918021364505336,0.001004414414279219,0.0009908577217765246,0.0005239988894574283,0.0015647931679397711,0.0015030361278007439,0.0005724748276729865,0.000513589022349117,0.00028702740620314976,0.0003447170094306957,0.00016505102728573724,0.000358131941597599,0.00034476267960151333,9.450187858873876e-05,8.205991166366746e-05,5.8304430104425324e-05,6.288535146548845e-05,2.4677787926776306e-05,1.3695636999647402e-05,4.513574130043693e-06,0.1719156079722616
28.85,0.005091827647789168,0.004594564747103135,0.007991027617976534,0.008426655970332006,0.003204121921278612,0.0016207264627651097,0.0014791817421578775,0.00538631179043269,0.004889634563629435,0.0010039914115644033,0.0009815151730322598,0.0005201559542725661,0.0015592540527250235,0.0014967512238769616,0.0005663813589931992,0.0005079928498222031,0.00028701746426402423,0.00034148167079549,0.00016353586152811775,0.00035709655657033436,0.00034351834542934286,9.351264196545319e-05,8.117891151207368e-05,5.830434922177156e-05,6.229863645448024e-05,2.4441847730231074e-05,1.3657618144626085e-05,4.513572984572465e-06,0.17122879458378437
28.900000000000002,0.005089177405640823,0.004572059625699028,0.007980878376908909,0.008409184374498191,0.003196787649513122,0.0016098489380256993,0.0014772152738770162,0.0053575218809186675,0.004861389902501761,0.001003548290626633,0.000972257920932263,0.0005163817680899214,0.0015537075705492336,0.0014904681432193715,0.0005603551317747732,0.0005024598055607077,0.00028700520319044907,0.0003382719112321256,0.00016204536029804694,0.0003560563752187288,0.0003422713868233247,9.253400473989816e-05,8.030759157157696e-05,5.830414707803775e-05,6.171635748439008e-05,2.4209671399995436e-05,1.361934001661646e-05,4.513567882233034e-06,0.17054551715927296
28.950000000000003,0.005086524673874827,0.004549642924017089,0.007970717883053759,0.008391714569122086,0.0031894062645812203,0.0015991130130352921,0.0014753089442719693,0.005328862133522017,0.004833286984107943,0.0010030847914662213,0.000963085617339621,0.0005126754569811659,0.0015481541264550684,0.001484187264828539,0.0005543953898976826,0.0004969891637568222,0.00028699040438954126,0.00033508770598113274,0.0001605792448344128,0.0003550115064353385,0.00034102191604182003,9.156585324174005e-05,7.944584453132925e-05,5.8303767569553924e-05,6.113851504216903e-05,2.398121786775642e-05,1.3580821301608708e-05,4.513555073259129e-06,0.16986575318642141
29.0,0.005083869461142783,0.004527314528407002,0.007960546249915315,0.008374246775168973,0.0031819783248783324,0.0015885173486523186,0.0014734615190063651,0.005300332288853766,0.0048053254080982575,0.0010026006668262864,0.000953997908080146,0.0005090361528206928,0.0015425941215955305,0.0014779089626945723,0.0005485013857182865,0.0004915802069413912,0.0002869728559121658,0.00033192902660791836,0.00015913723754942518,0.0003539620586203397,0.0003397700443155442,9.060807526586904e-05,7.859356479037533e-05,5.830315617265612e-05,6.056510885645597e-05,2.375644605238213e-05,1.3542091283914452e-05,4.513530122224023e-06,0.16918948034279427
29.05,0.005081211776094868,0.004505074323502989,0.007950363590958466,0.008356781212697553,0.003174504391099045,0.0015780606127916554,0.0014716717785215345,0.005271932083506779,0.004777504770863108,0.001002095681957635,0.0009449944331189889,0.0005054629933389165,0.001537027953218619,0.0014716336058125596,0.0005426723799779331,0.00048623222589116663,0.0002869523523455668,0.00032879584108214143,0.00015771906206593606,0.0003529081396609245,0.0003385158818395232,8.96605601345927e-05,7.775064859327703e-05,5.83022599189133e-05,5.99961379127822e-05,2.353531484669678e-05,1.3503183358844649e-05,4.5134877427481375e-06,0.16851667648283897
29.1,0.00507855162737977,0.0044829221922402605,0.007940170019604892,0.008339318100855416,0.0031669850260919374,0.0015677414804584002,0.0014699385179396131,0.005243661250125917,0.004749824665607767,0.001001569614385965,0.0009360748267348502,0.0005019551221728736,0.0015314560146535267,0.00146536155819904,0.0005369076417124411,0.00048094451953699824,0.00028692869470680477,0.00032568811385624824,0.0001563244432534787,0.0003518498569114828,0.0003372595377656387,8.872319866182546e-05,7.691699398167287e-05,5.8301027370514366e-05,5.943160047059478e-05,2.331778314685936e-05,1.346412798405088e-05,4.513421996242306e-06,0.1678473196226274
29.150000000000002,0.005075889023644645,0.004460858015871419,0.007929965649229197,0.008321857657874588,0.0031594207947167967,0.001557558633780196,0.0014682605469661424,0.005215519517477596,0.004722284682426345,0.0010010222536813954,0.0009272387176917823,0.0004985116889141766,0.001525878695298327,0.0014590931789094648,0.0005312064481624449,0.0004757163948729461,0.000286901690337016,0.00032260580594315694,0.00015495310726304756,0.00035078731717454984,0.00033600112019574355,8.77958830248828e-05,7.609250057034015e-05,5.829940859582243e-05,5.887149408171238e-05,2.3103809919674898e-05,1.3424946266792158e-05,4.513326851852893e-06,0.1671813879247955
29.200000000000003,0.005073223973535056,0.0044388816739828136,0.00791975059315508,0.008304400101067165,0.003151812263704204,0.0015475107620381368,0.001466636689792197,0.005187506610518788,0.004694884408375004,0.001000453401230337,0.0009184857294086034,0.0004951318491543783,0.0015202963806091121,0.0014528288220566187,0.0005255680846846055,0.0004705471668663133,0.00028687115279650826,0.00031954887499309036,0.0001536047815606445,0.00034972062668250453,0.0003347407361753316,8.687850657254898e-05,7.527706920021967e-05,5.829735514510331e-05,5.831581560944176e-05,2.289335429352535e-05,1.3385645590354984e-05,4.513196959244361e-06,0.16651885968672617
29.25,0.005070556485694924,0.004416993044510859,0.007909524964651532,0.008286945646821045,0.003144160001517466,0.0015375965616962715,0.0014650657849960668,0.00515962225046543,0.004667623427544429,0.0009998628700097116,0.0009098154801259273,0.0004918147645278014,0.0015147094520905457,0.0014465688368299663,0.0005199918446636778,0.0004654361583685913,0.0002868369017607067,0.0003165172753695521,0.00015227919495961462,0.0003486498910800001,0.0003334784916877464,8.597096361397356e-05,7.447060155119348e-05,5.82948200264343e-05,5.7764561247371106e-05,2.2686375652436203e-05,1.3346218925671766e-05,4.513028360050776e-06,0.16585971333556176
29.3,0.005067886568766474,0.004395192003758294,0.007899288876929048,0.008269494510595735,0.0031364645782168753,0.001527814736429721,0.0014635466854445213,0.005131866154860261,0.004640501321131528,0.0009992504843635273,0.0009012275830708174,0.0004885596027518845,0.0015091182872877839,0.0014403135675158851,0.0005144770294254282,0.0004603827000273085,0.000286798762916963,0.0003135109582244405,0.00015097607765179424,0.00034757521540711053,0.0003322144916489124,8.507314923793057e-05,7.367299980703833e-05,5.829175768179775e-05,5.721772653687947e-05,2.2482833711641207e-05,1.3306648023567906e-05,4.512818840488782e-06,0.1652039274307936
29.35,0.005065214231390182,0.004373478426410416,0.007889042443135872,0.008252046906918253,0.0031287265653262824,0.0015181639971514381,0.0014620782581936818,0.005104238037640093,0.004613517667510408,0.0009986160797818184,0.0008927216466190844,0.0004853655376651017,0.0015035232597797362,0.0014340633535187609,0.0005090229481504024,0.000455386130198781,0.00028675656786224,0.00031052987157230156,0.00014969516123749556,0.0003464967040831765,0.0003309488399025759,8.418495920492215e-05,7.288416645211292e-05,5.8288123963362255e-05,5.667530638266012e-05,2.228268855716854e-05,1.3266908958451988e-05,4.512567742019259e-06,0.1645514806718206
29.400000000000002,0.005062539482204725,0.004351852185551247,0.007878785776354268,0.00823460304937912,0.0031209465357019497,0.0015086430620376188,0.0014606593843895282,0.0050767376092024875,0.004586672042302584,0.0009979595026819571,0.0008842972744552256,0.0004822317492625037,0.001497924739173619,0.0014278185293829038,0.0005036289177885295,0.00045044579486175205,0.00028671015400168285,0.00030757396036371244,0.00014843617875434913,0.0003454144608913335,0.0003296816392160395,8.330628993719641e-05,7.210400424741432e-05,5.828387610995273e-05,5.613729506599118e-05,2.2085900640442196e-05,1.3226978566471256e-05,4.51227525176883e-06,0.16390235190810354
29.450000000000003,0.005059862329846925,0.0043303131526796655,0.007868518989596805,0.008217163150628426,0.0031131250634036777,0.0014992506565517899,0.001459288959168066,0.005049364576471863,0.004559964018446449,0.0009972806101923373,0.000875954065730028,0.00047915742372893515,0.001492323091100772,0.0014215794248152596,0.0004982942629745637,0.00044556104753191756,0.00028665936444808763,0.0003046431665577983,0.00014719886470502763,0.00034432858896370607,0.0003284129912763781,8.24370386081283e-05,7.133241639033694e-05,5.8278972723709984e-05,5.5603686256003686e-05,2.189243072963225e-05,1.3186840936242312e-05,4.511941388920822e-06,0.16325652015071246
29.5,0.005057182782951699,0.004308861197725487,0.007858242195802676,0.008199727422371985,0.003105262723568178,0.0014899855134675938,0.0014579658915551776,0.005022118642965023,0.004533393166266005,0.0009965792699384408,0.0008676916152158435,0.0004761417534699779,0.0014867186772136974,0.0014153463647088842,0.0004930183159443547,0.0004407312491773306,0.0002866040479222777,0.00030173742919387857,0.0001459829550838727,0.0003432391907672512,0.00032714299668712285,8.157710330829807e-05,7.05693068181049e-05,5.827337374694036e-05,5.507447301966833e-05,2.170223982991391e-05,1.314649246519596e-05,4.511564999926404e-06,0.1626139645825147
29.55,0.005054500850152004,0.004287496189065486,0.007847955507834037,0.00818229607536758,0.003097360092284672,0.0014808463728902825,0.0014566891043661853,0.0049949995088561005,0.004506959053538847,0.0009958553598312838,0.0008595095134595459,0.00047318393714067015,0.0014811118551842884,0.0014091196691671483,0.0004878004164519402,0.0004359557681346752,0.0002865440586543962,0.00029885668446224015,0.00014478818740244656,0.00034214636809023433,0.00032587175496539975,8.072638324692875e-05,6.981458058019531e-05,5.826704043915728e-05,5.4549647831534574e-05,2.1515289092403804e-05,1.3105943569554891e-05,4.5111430507705755e-06,0.16197466456299014
29.6,0.0050518165400787905,0.004266217993539395,0.00783765903847238,0.008164869319421298,0.0030894177464726997,0.001471831982276951,0.0014554575341051469,0.004968006871040941,0.004480661245563423,0.00099510876785825,0.0008514073469331918,0.00047028317967205344,0.0014755029787032147,0.0014028996535286494,0.0004826399116874607,0.00043123398002640806,0.0002864792562861243,0.0002960008657740409,0.00014361430071403071,0.00034105022202932263,0.00032459936453951106,7.988477893868728e-05,6.906814418861749e-05,5.825993535431822e-05,5.402920258432884e-05,2.1331539734493813e-05,1.3065216660960241e-05,4.510670400338072e-06,0.16133859962633204
29.650000000000002,0.005049129861360944,0.004245026476465822,0.007827352900414915,0.008147447363383927,0.0030814362637621127,0.0014629410964555171,0.0014542701308639103,0.004941140423200891,0.004454499305225549,0.0009943393918763073,0.0008433846981823874,0.0004674386922955926,0.0014698923974804253,0.0013966866283927958,0.0004775361561958816,0.0004265652676787548,0.00028640950577383205,0.00029316990383033764,0.00014246103563709191,0.0003399508529772775,0.0003233259227469454,7.905219232921343e-05,6.832990586048313e-05,5.8252022318262876e-05,5.351312860132212e-05,2.1150952991860684e-05,1.3024341690149485e-05,4.510140117202554e-06,0.16070574947467836
29.700000000000003,0.005046440822625237,0.0042239215016581415,0.007817037206270997,0.00813003041514746,0.003073416222375235,0.0014541724776424736,0.0014531258582209485,0.004914399855866017,0.00442847279306419,0.000993547139407613,0.0008354411459723832,0.00046464969256551994,0.0014642804572467412,0.001390480899646038,0.0004724885117965246,0.00042194902104055886,0.00028633467729267,0.00029036372669024246,0.00014132813437773718,0.00033884836061123173,0.0003220515258328044,7.822852682712261e-05,6.759977559309092e-05,5.8243266406360044e-05,5.300141665095219e-05,2.0973490115139676e-05,1.298335037194571e-05,4.50954429594272e-06,0.16007609396799274
29.75,0.005043749432496278,0.004202902931440322,0.0078067120685585585,0.00811261868164167,0.0030653582010111676,0.0014455248954594302,0.0014520236931399992,0.004887784856477752,0.004402581267336529,0.0009927319274375028,0.0008275762654319087,0.0004619154043791505,0.0014586674997565028,0.0013842827684887198,0.00046749634750339934,0.0004173846371029742,0.00028625464614160745,0.00028758225983820617,0.00014021534075117848,0.00033774284388153543,0.00032077626894863267,7.741368723204372e-05,6.687766505114461e-05,5.82336339213718e-05,5.249405696361973e-05,2.0799112413813e-05,1.294226968299028e-05,4.508875232304983e-06,0.15944961311128583
29.8,0.005041055699596455,0.004181970626662704,0.0077963775997005776,0.00809521236883077,0.0030572627787322205,0.0014369971269484602,0.0014509626258685303,0.004861295109450953,0.004376824284082286,0.0009918936822148657,0.0008197896281947588,0.0004592350579952136,0.0014530538627912386,0.0013780925314625216,0.00046255903944632807,0.000412871519819994,0.0002861692926494242,0.00028482542625042867,0.00013912240020222714,0.0003366344010011546,0.00031950024615163723,7.660757957236606e-05,6.616348728936779e-05,5.822309237154322e-05,5.199103925000214e-05,2.0627781338735625e-05,1.2901116147244895e-05,4.5081267172591145e-06,0.15882628704195284
29.85,0.00503835963254589,0.004161124446717734,0.007786033912021574,0.008077811681710158,0.003049130534852449,0.0014285879565862788,0.0014499416598360549,0.00483493029623541,0.004351201397187343,0.0009910323390549007,0.0008120808025391556,0.0004566078900502503,0.001447439880164331,0.0013719104804784728,0.00045767597079286325,0.0004084090800298128,0.00028607850208166037,0.0002820931464604003,0.00013804905982483932,0.0003355231294356095,0.00031822355040428456,7.581011088728999e-05,6.545715637178078e-05,5.821161044892428e-05,5.149235271978119e-05,2.045945858552259e-05,1.2859893042571315e-05,4.507295128751848e-06,0.15820609602148314
29.900000000000002,0.0050356612399623845,0.004140364249555639,0.007775681117744123,0.008060416824303238,0.003040962048828272,0.00142029617629726,0.0014489598115523148,0.004808690095376747,0.0043257121584466245,0.0009901478421442526,0.0008044493535248894,0.0004540331435731185,0.001441825881726639,0.001365736902845504,0.0004528465316709845,0.000403996735377009,0.00028598216454853013,0.0002793853386235715,0.0001369950683807311,0.00033440912589343644,0.0003169462735742604,7.502118900078854e-05,6.47585869727595e-05,5.819915800792749e-05,5.099798609947016e-05,2.029410619591153e-05,1.2818591143856303e-05,4.506379989714134e-06,0.1575890204329754
29.950000000000003,0.005032960530461368,0.004119689891700045,0.0077653193289853985,0.008043027999658326,0.0030327579001511577,0.0014121205854653182,0.001448016110505356,0.0047825741825767805,0.004300356117626281,0.0009892401443485248,0.0007968948431282634,0.0004515100679976532,0.0014362121933730561,0.0013595720812995167,0.00044807011909257473,0.00039963391023554605,0.0002858801749138027,0.00027670191858115517,0.000135960176317084,0.00033329248631716086,0.0003156685064347804,7.424072233722396e-05,6.406769404925799e-05,5.818570604412139e-05,5.050792764811696e-05,2.013168663438311e-05,1.2777191891575543e-05,4.5053837645852e-06,0.15697504078270674
30.0,0.005030257512655847,0.004099101228263551,0.00775494865775374,0.008025645409845643,0.003024518668242348,0.0014040599909446714,0.0014471095990595153,0.004756582230753287,0.004275132822525148,0.0009883092070221628,0.0007894168303748553,0.00044903791917352495,0.0014305991370499689,0.0013534162940329454,0.000443346136877668,0.00039532003563258304,0.0002857724327046552,0.00027404279992306323,0.00013494413578336032,0.0003321733058747675,0.00031439033866523925,7.346861981906398e-05,6.338439265720344e-05,5.8171226673256116e-05,5.002216517004053e-05,1.9972162822724604e-05,1.2735672122824164e-05,4.504310873863034e-06,0.15636413770473961
30.05,0.005027552195156356,0.0040785981129632404,0.007744569215945244,0.008008269255954369,0.0030162449323496063,0.001396113207069498,0.001446239332353338,0.004730713910099199,0.004250041819035496,0.000987354999820704,0.0007820148714701095,0.0004466159593753397,0.0014249870307635902,0.0013472698147247893,0.000438673995579461,0.0003910545491730876,0.0002856588420225003,0.00027140789404997824,0.00013394670064724676,0.0003310516789516552,0.0003131118588521848,7.270479086852316e-05,6.270859795198279e-05,5.815569311051473e-05,4.954068602435236e-05,1.9815498124613524e-05,1.269401013101036e-05,4.503166147316606e-06,0.15575629196896157
30.1,0.005024844586570903,0.004058180398136148,0.007734181115340388,0.0079908997380898,0.003007937271445971,0.0013882790556625166,0.0014454043781974486,0.004704968888141254,0.0042250826512030895,0.000986377500515389,0.0007746885199277851,0.0004442434573100251,0.0014193761885891412,0.0013411329125710921,0.0004340531124100877,0.0003868368949652479,0.0002855393114547917,0.00026879711023456554,0.000132967626509747,0.00032992769914306423,0.00031183315449060794,7.194914551135889e-05,6.20402253710909e-05,5.81390796499825e-05,4.906347713169531e-05,1.966165628353908e-05,1.2652191795763303e-05,4.501953115116399e-06,0.15515148449082625
30.150000000000002,0.005022134695504922,0.004037847934754661,0.007723784467600667,0.007973537055370572,0.0029995962641304855,0.0013805563660424921,0.001444603816972392,0.004679346829798043,0.004200254861286523,0.0009853766948101266,0.0007674373266962642,0.0004419196881225424,0.0014137669206808487,0.0013350058523158436,0.00042948291116714485,0.00038266652354667117,0.0002854137539878096,0.00026621035568182553,0.0001320066707194402,0.00032880145924696303,0.0003105543119855348,7.120159455797764e-05,6.137919095619496e-05,5.812136164432723e-05,4.8590524979239944e-05,1.951060132793259e-05,1.2610214525360496e-05,4.500672580843641e-06,0.1545496963387341
30.200000000000003,0.0050194225305612225,0.004017600572441872,0.007713379384265269,0.007956181405925963,0.0029912224885308885,0.0013729439750306974,0.0014438367415264633,0.004653847397437516,0.004175557989815873,0.0009843525761608074,0.0007602608402827481,0.00043964393339996727,0.0014081595332827365,0.0013288888942822842,0.0004249628221609668,0.00037854289181136683,0.0002852820869204279,0.0002636475355885912,0.00013106359238592504,0.000327673051257383,0.0003092754166539128,7.046204981971188e-05,6.0725411741151684e-05,5.8102515484686546e-05,4.8121815625376946e-05,1.936229746488143e-05,1.2568088001172585e-05,4.499321826124242e-06,0.1539509087369797
30.25,0.005016708100339935,0.0039974381594868776,0.007702965976747766,0.007938832986893277,0.002982816522208248,0.0013654407269563414,0.0014431022570735481,0.0046284702509339125,0.004150991575650654,0.0009833051455969558,0.0007531586068753551,0.000437415481173981,0.0014025543287401825,0.0013227822944045925,0.00042049228214264227,0.00037446546293750543,0.0002851442317788652,0.00026110855320217403,0.00013013815239246762,0.0003265425663581894,0.00030799655272677976,6.973042431034333e-05,6.0078806118280204e-05,5.808251858076217e-05,4.7657334705630997e-05,1.921670898657834e-05,1.2525832559849173e-05,4.497894621492813e-06,0.15335510306538544
30.3,0.0050139914134384655,0.003977360542860006,0.007692544356332832,0.007921491994415301,0.002974378942063511,0.0013580454736609802,0.0014423994810909872,0.00460321504772412,0.004126555156037065,0.0009822344115457142,0.0007461301704631331,0.00043523362592181014,0.0013969516055122148,0.0013166863042599292,0.0004160707342327664,0.0003704337063159457,0.0002850001142324195,0.00025859330987816094,0.00012923011340787023,0.0003254100949172757,0.00030671780335170625,6.900663238618821e-05,5.943929410020742e-05,5.806134934112646e-05,4.719706744106937e-05,1.907380021108506e-05,1.2483475909078853e-05,4.4963820349748906e-06,0.15276226085614075
30.35,0.0050112724784514414,0.003957367568228014,0.007682114634172995,0.007904158623637853,0.002965910324245955,0.001350757074501937,0.0014417275432174871,0.004578081442863489,0.004102248266664581,0.000981140389658151,0.0007391750729540165,0.0004330976685656575,0.001391351658184526,0.001310601171100827,0.0004116976278509254,0.00036644709747952705,0.000284849664010189,0.0002561017051373684,0.00012833923989758047,0.00032427572648117167,0.0003054392505955033,6.829058979145416e-05,5.8806797417672115e-05,5.8038987153750645e-05,4.6740998649934655e-05,1.8933535471623723e-05,1.2441047987904047e-05,4.494773879611143e-06,0.15217236378653742
30.400000000000002,0.005008551303970664,0.003937459079969201,0.0076716769212854035,0.007886833068707385,0.0029574112440635156,0.0013435743963547337,0.001441085585151092,0.004553069089081073,0.004078070441721833,0.0009800231026378804,0.0007322928542907315,0.00043100691647066005,0.0013857547774831747,0.0013045271378878968,0.00040737241864590324,0.0003625051180331151,0.00028469281481877654,0.00025363363672195496,0.00012746529813405615,0.00032313954977005095,0.00030416097544718444,6.758221359618079e-05,5.8181239429781405e-05,5.801541236676699e-05,4.6289112762506394e-05,1.879587915806487e-05,1.239857471006227e-05,4.493060526380191e-06,0.15158539366827656
30.450000000000003,0.005005827898585055,0.003917634921188484,0.007661231328548625,0.007869515522768683,0.0029488822758949713,0.0013364963136145637,0.0014404727605472334,0.004528177636834307,0.004054021213951817,0.0009788825800719882,0.0007254830525646774,0.00042896068344141445,0.0013801612502889562,0.0012984644433228368,0.0004030945684266077,0.0003586072555843979,0.0002845295042609803,0.00025118900065069843,0.00012660805620640485,0.0003220016526731286,0.0003028830578211744,6.68814220374679e-05,5.756254486434597e-05,5.799060626947704e-05,4.584139383844948e-05,1.8660795802874537e-05,1.2356072885958408e-05,4.491234724455405e-06,0.15100133243739816
30.5,0.005003102270880614,0.0038978949337323994,0.007650777966699469,0.007852206177962631,0.0029403239931039696,0.001329521708196815,0.0014398882349168764,0.0045034067343631395,0.004030100114706432,0.000977718858264249,0.0007187452041277994,0.0004269582897171074,0.001374571359652415,0.0012924133218817256,0.0003988635450937098,0.0003547530036754246,0.00028435967375546806,0.00024876769127344224,0.00012576728402931416,0.00032086212224443635,0.0003016055765607542,6.618813429580649e-05,5.6950639442824654e-05,5.796455107361503e-05,4.539782558529883e-05,1.8528250194014005e-05,1.2313547945692897e-05,4.489293031196174e-06,0.1504201621478363
30.55,0.005000374429440357,0.0038782389582040586,0.007640316946329829,0.00783490522542405,0.0029317369679548637,0.00132264946953666,0.001439331185524776,0.004478756027743594,0.004006306674000332,0.0009765319800706277,0.0007120788437024696,0.0004249990619652869,0.001368985384809478,0.0012863740038485778,0.00039467882257198804,0.000350941861714879,0.0002841832684574352,0.000246369601324714,0.0001249427533512893,0.000319721044698965,0.0003003286094417336,6.550227025252397e-05,5.634544946896865e-05,5.7937229894869476e-05,4.495839137639672e-05,1.8398207491285234e-05,1.227099402760984e-05,4.487236490801622e-06,0.14984186496781796
30.6,0.004997644382844279,0.0038586668339780418,0.007629848377883566,0.007817612855279621,0.002923121771530354,0.0013158784945877372,0.0014388008012878612,0.004454225160940797,0.003982640420564135,0.0009753219947370518,0.0007054835044894008,0.00042308233327431334,0.001363403601197687,0.001280346715349151,0.00039053988074337637,0.0003471733349110844,0.0002840002371802447,0.0002439946219765243,0.00012413423776221533,0.000318578505409163,0.000299052233176342,6.482375027851709e-05,5.574690146747717e-05,5.790862673465842e-05,4.4523074266621336e-05,1.827063332167497e-05,1.2228395667224157e-05,4.485070335712883e-06,0.1492664231780138
30.650000000000002,0.004994912139669296,0.0038391783992152277,0.0076193723716534,0.007800329256645873,0.0029144789736508976,0.0013092076878199275,0.0014382962826737628,0.004429813775861434,0.003959100881896935,0.0009740889577394432,0.0006989587182736031,0.0004212074431445235,0.001357826280473005,0.0012743316783849791,0.00038644620538070477,0.00034344693420572934,0.0002838105323180478,0.00024164264289034713,0.00012334151270025908,0.000317434588901781,0.00029777652341732666,6.415249509774665e-05,5.515492194785505e-05,5.78787264621456e-05,4.409185700462319e-05,1.814549383355121e-05,1.2185731465098032e-05,4.482802709514798e-06,0.14869381917297475
30.700000000000003,0.004992177708489199,0.0038197734908775685,0.007608889037777837,0.007783054617627247,0.00290580914279588,0.0013026359612162512,0.0014378168415994967,0.004405521512405663,0.003935687584318183,0.0009728329306259988,0.0006925040155284101,0.0004193737374781449,0.0013522536905271785,0.0012683291108676205,0.0003823972880821299,0.0003397621762083099,0.00028361410976938267,0.00023931355226829013,0.0001225643554581271,0.0003162893788550521,0.0002965015547622505,6.348842575304688e-05,5.45694373419449e-05,5.784751479647873e-05,4.366472204095305e-05,1.8022755698160933e-05,1.2142979741113578e-05,4.4804426696460574e-06,0.14812403546689173
30.75,0.004989441097874606,0.0038004519447428038,0.00759839848623812,0.007765789125314241,0.0028971128460265187,0.001296162234268898,0.0014373617013303218,0.004381348008518487,0.003912400053018895,0.0009715539808617047,0.0006861189255175896,0.0004175805685679942,0.001346686095505634,0.0012623392266531044,0.00037839262620624936,0.000336118583131282,0.00028341092886175,0.00023700723690345854,0.00012180254518869575,0.00031514295809619946,0.00029522740075797917,6.283146368022954e-05,5.399037412695586e-05,5.7814978289227946e-05,4.324165153228273e-05,1.7902386057918126e-05,1.2100124277964665e-05,4.477997932308071e-06,0.14755705470093705
