Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(1),J_total_Ba_relativistic
11.850000000000001,0.012650165749556342,0.012666601212292319,0.020093885293663245,0.020510039107303153,0.007504998089161073,0.003894709609837233,0.003548417764472669,0.014822837525101619,0.014511069404766628,0.00188471914283298,0.0016713961257111439,0.0013926245582951361,0.0026134261847642355,0.0025869668513591364,0.0003243604796503522,0.00027528818226547897,0.0002222776287979562,2.5563958226572592e-05,0.3970100842980871
11.9,0.012637155824021565,0.012528966302191344,0.020035820252639534,0.020443097530594097,0.0074712357224133484,0.0038304170085040564,0.003498938891577564,0.014653255320602647,0.01434143904503606,0.0018832634547744625,0.0016321613092536449,0.0013596031950584733,0.002594000304928536,0.0025667219319790158,0.00032430539133359383,0.00026870443307768865,0.00021679192643447355,2.5561077366456755e-05,0.39378689609002504
11.950000000000001,0.012624109851675303,0.012392450841859123,0.01997755172615407,0.02037596287722695,0.007436758600845458,0.0037681554149637973,0.003451267661743848,0.014485230304234958,0.014173418368804258,0.0018816071164502101,0.0015938908257609062,0.0013275198291717802,0.002574471127594183,0.0025463943872876546,0.00032422944272099624,0.0002622735106943917,0.00021145480051057932,2.5556790155253758e-05,0.3905956711810397
12.0,0.012611028033860446,0.012257053897435735,0.019919083333132553,0.020308639622578197,0.00740158124147985,0.00370787809985739,0.003405355892350457,0.014318759430349432,0.0140070032149543,0.001879742302721836,0.0015565709223400196,0.0012963570254134963,0.0025548471164735373,0.002525992632948718,0.0003241298517698644,0.0002559936495061596,0.00020626379122989558,2.555085586748115e-05,0.3874360909769408
12.05,0.012597910572114377,0.012122774384081669,0.01986041870024664,0.02024113224245006,0.007365718521102666,0.0036495389453088615,0.0033611561919719268,0.014153839301432233,0.013842189078625305,0.0018776620091122942,0.0015201876567720414,0.0012660973328551288,0.002535136570618746,0.0025055249018241157,0.0003240040527712808,0.0002498630280918019,0.00020121641661351768,2.5543051964445092e-05,0.38430783794959505
12.100000000000001,0.012584757668162925,0.011989611068439184,0.019801561461135153,0.020173445212141934,0.007329185645612021,0.0035930924506475488,0.003318621960914066,0.01399046617928466,0.013678971122767421,0.0018753600159078854,0.0014847269201583183,0.0012367233035418237,0.0025153476215705934,0.002484999242181249,0.00032384968745504853,0.0002438797739329107,0.0001963101764063696,2.553317334276152e-05,0.38121059573471733
12.15,0.012571569523914325,0.01185756257109163,0.01974251525563276,0.02010558300553388,0.007291998120411356,0.003538493737464616,0.003277707391126629,0.013828635996036539,0.013517344189510208,0.0018728308531658151,0.0014501744586103964,0.0012082175101855571,0.002495488230953208,0.0024644235163049965,0.0003236645963045718,0.0002380419679399111,0.00019154255579042486,2.5521031585490386e-05,0.3781440492256379
12.200000000000001,0.012558346341453192,0.011726627369019969,0.01968328372900626,0.020037550094182253,0.007254171721830969,0.0034856985540270466,0.0032383674655199015,0.013668344364990847,0.013357302811342614,0.0018700697666302723,0.001416515894005399,0.0011805625629017714,0.0024755661884871927,0.0024438053994881564,0.00032344681008405585,0.00023234764879235522,0.0001869110289122588,2.5506454248700323e-05,0.37510788466315803
12.25,0.012545088323034512,0.011596803798055857,0.019623870531198667,0.01996935094642771,0.00721572246956044,0.003434663279071927,0.0032005579567115287,0.013509586591297511,0.013198841222102997,0.0018670726845580108,0.0013837367438291025,0.001153741125020046,0.0024555891103950032,0.002423152379375344,0.00032319454157973604,0.00022679481709593353,0.00018241306223070426,2.548928418837046e-05,0.3721017897215452
12.3,0.012531795671077635,0.011468090055330385,0.01956427931608117,0.019900990026515596,0.00717666660007422,0.0033853449250033935,0.0031642354252292295,0.013352357682454397,0.013041953367777736,0.0018638361854525752,0.0013518224401291754,0.0011277359279990623,0.0024355644381736557,0.002402471755636542,0.0003229061775562797,0.0002213814393602283,0.00017804611768836395,2.5469378905573593e-05,0.3691254535906682
12.350000000000001,0.01251846858816029,0.011340484201717951,0.01950451374071318,0.019832471793728934,0.007137020541032421,0.0033377011405143387,0.0031293572171945372,0.013196652358634106,0.012886632917107517,0.0018603574667046155,0.0013207583476012993,0.0011025297854758403,0.002415499437711078,0.0023817706399477208,0.0003225802709289953,0.00021610545180304218,0.00017380765571064035,2.5446609907369316e-05,0.36617856705431895
12.4,0.012505107277012604,0.01121398416427444,0.019444577464610566,0.019763800701534086,0.0070968008866384566,0.0032916902126544794,0.003095881461512,0.013042465062835082,0.012732873272000336,0.0018566343141341623,0.0012905297808309684,0.0010781056064787906,0.002395401198723564,0.002361055956257051,0.00032221553315195384,0.0002109647639873517,0.00016969513803771443,2.54208620620444e-05,0.3632608225647433
12.450000000000001,0.012491711940511142,0.011088587738669057,0.01938447414902217,0.01969498119673917,0.007056024373935014,0.003247271068366046,0.0030637670665877195,0.012889789970856014,0.01258066757775067,0.0018526650724292949,0.0012611220207138741,0.0010544464078337458,0.00237527663449294,0.0023403344413163497,0.0003218108268215596,0.00020595726229546808,0.00016570603039639114,2.5392032947897405e-05,0.3603719143134491
12.5,0.01247828278167296,0.01096429259160924,0.01932420745621478,0.019626017718665376,0.007014707860019618,0.0032044032755079487,0.00303297371660049,0.012738621001092715,0.012430008733064516,0.0018484486164743053,0.0012325203300777988,0.001031535325791681,0.0023551324818831287,0.0023196126454584653,0.0003213651584945432,0.00020108081324345006,0.00016183780501820568,2.5360032236032916e-05,0.3575115382984455
12.55,0.012464820003649657,0.01084109626325785,0.019263781048766665,0.019556914698331224,0.006972868300160817,0.0031630470433888086,0.003003461867348151,0.012588951824156674,0.012280889399889972,0.0018439843235592498,0.0012047099685288665,0.0010093556269063324,0.0023349753016168127,0.002298896933602297,0.0003208776717188604,0.00019633326663889527,0.0001580879430083532,2.5324781086196055e-05,0.3546793923879356
12.600000000000001,0.012451323809721465,0.010718996169642165,0.01920319858886973,0.019487676557649894,0.006930522726795993,0.003123163222828898,0.002975192741691216,0.012440775872315029,0.012133302013053586,0.001839272046461672,0.0011776762065449755,0.000987890718189465,0.0023148114787938856,0.0022781934864681496,0.0003203476402756287,0.0001917124585869541,0.00015445393656909206,2.528621155087229e-05,0.35187517638052146
12.65,0.012437794403291331,0.01059798960505395,0.019142463737640458,0.019418307708639643,0.006887688229391589,0.003084713305770541,0.0029481283246151823,0.01229408634875153,0.011987238789702561,0.0018343120873902776,0.0011514043388390514,0.0009671241565709727,0.0022946472236342855,0.0022575083019870093,0.00031977446163000727,0.00018721621435108097,0.0001509332910823544,2.524426603678752e-05,0.3490985920621035
12.700000000000001,0.012424231987879022,0.010478073744440042,0.019081580154439705,0.019348812552647417,0.006844381935146556,0.0030476594244561446,0.0029222313579323543,0.012148876236648539,0.011842691738553252,0.0018291051727794242,0.001125879697014627,0.0009470396576904792,0.0022744885724286824,0.0022368471968882255,0.00031915765058874746,0.0001828423510751461,0.00014752352705816192,2.5198896783239104e-05,0.3463493432594767
12.75,0.01241063676711525,0.010359245645782913,0.019020551496201445,0.01927919547958573,0.006800620990519742,0.003011964350192601,0.0028974653346434216,0.012005138308090156,0.011699652668946627,0.0018236524289224796,0.0011010876615360457,0.0009276211040465535,0.0022543413886813232,0.0022162158084509036,0.0003184968331619329,0.00017858868037213952,0.0001442221819559972,2.5150065353514397e-05,0.34362713589071403
12.8,0.012397008944735803,0.01024150225247054,0.01895938141677054,0.019209460867182792,0.006756422543561936,0.0029775914917203254,0.0028737944929784058,0.011862865132786697,0.01155811319971126,0.0018179553584313508,0.0010770136730353197,0.000908852552529048,0.002234211364430112,0.0021956195964050783,0.0003177917406261451,0.00017445301078334525,0.0001410268118850062,2.5097742216293834e-05,0.3409316780125694
12.850000000000001,0.012383348724575692,0.010124840395655154,0.01889807356624965,0.01913961308024602,0.00671180372703332,0.0029445048932048375,0.0028511838101360504,0.01172204908662105,0.01141806476783493,0.0018120158175088446,0.0010536432429774495,0.0008907182413595287,0.0022141040217297917,0.0021750638449695185,0.00031704220378597314,0.0001704331501118832,0.00013793499318738863,2.5041906321741492e-05,0.33826267986479513
12.9,0.012369656310563318,0.010009256796600217,0.01883663159035533,0.01906965646993891,0.006666781642287087,0.002912669231868285,0.002829598995740105,0.01158268236001741,0.01127949863694572,0.001805835994019931,0.0010309619637056742,0.0008732025964641263,0.002194024714284812,0.0021545536650136926,0.0003162481474305265,0.00016652690763561403,0.00013494432390927653,2.498254461346431e-05,0.335619853911334
12.950000000000001,0.01235593190671465,0.009894748069015177,0.01877505912978338,0.01899959537307131,0.006621373343900059,0.0028820498152779335,0.00280900648503041,0.011444756966133148,0.011142405905603841,0.0017994183863474724,0.0010089555178878285,0.0008562902373025655,0.002173978629219198,0.0021340939963321267,0.00031540958498147635,0.00016273209620511377,0.0001320524251647417,2.4919651597557913e-05,0.33300291487872263
13.0,0.012342175717127424,0.009781310721377496,0.018713359819583532,0.018929434111403166,0.006575595825031263,0.0028526125783081995,0.0027893734318061203,0.011308264748874745,0.01100677751540551,0.001792765783017544,0.0009876096873846507,0.0008399659821765143,0.002153970788971446,0.0021136896100200624,0.00031452661332915496,0.00015904653423162707,0.00012925694239954643,2.4853228887548923e-05,0.3304115797916365
13.05,0.012328387945975346,0.009668941159241396,0.018651537288543546,0.01885917699096168,0.0065294660034894356,0.0028243240797923507,0.0027706677011378185,0.011173197390738646,0.010872604258900204,0.0017858812430790786,0.0009669103615604982,0.0008242148530397622,0.002134006053303115,0.002093345110939922,0.0003135994078532979,0.0001554680475680602,0.00012655554656055271,2.4783284662460033e-05,0.327845568005538
13.100000000000001,0.012314568797502331,0.009557635687532949,0.01858959515858273,0.018788828301371976,0.006483000708490674,0.0027971514988796202,0.0027528578618647654,0.01103954642047828,0.01073987678732293,0.0017787680772222594,0.0009468435450566009,0.0008090220798321581,0.0021140891214104693,0.002073064940268752,0.0003126282176250258,0.00015199447128474156,0.00012394593517495015,2.470983326042703e-05,0.3253046012369553
13.15,0.012300718476016739,0.009447390512830948,0.01852753704415497,0.018718392315201223,0.006436216668087479,0.0027710626311130042,0.0027359131788929473,0.01090730322059837,0.010608585618143037,0.0017714298296198049,0.0009273953650465619,0.0007943731043585888,0.0020942245341291146,0.0020528533781173615,0.0003116133607865561,0.00014862365134187306,0.00012142583334238556,2.463289485284591e-05,0.3227884035913546
13.200000000000001,0.012286837185885632,0.009338201745633172,0.0184653665516613,0.018647873287316222,0.006389130497250672,0.002746025884242629,0.0027198036053090752,0.010776459034677877,0.010478721142431344,0.0017638702604750771,0.0009085520779934411,0.0007802535837336892,0.002074416676222148,0.002032714546212455,0.00031055522010494513,0.00014535344616185996,0.00011899299464353078,2.4552495001292222e-05,0.32029670158829315
13.25,0.012272925131529062,0.009230065402607637,0.01840308727887206,0.01857727545425451,0.006341758686585827,0.0027220102737891463,0.00270449977432516,0.010647004974523066,0.010350273632047439,0.0017560933292607786,0.000890300075927361,0.0007666493934123652,0.0020546697787429155,0.0020126524106335946,0.00030945423869597387,0.00014218172810558213,0.0001166452019696069,2.4468664346503774e-05,0.31782922418443654
13.3,0.012258982517414356,0.009122977408828323,0.01834070281435866,0.018506603033608873,0.006294117591666007,0.002698985418371186,0.0026899729910677575,0.010518932027152077,0.010223233246648929,0.0017481031786318634,0.0008726258922621319,0.0007535466298255908,0.0020349879214639206,0.0019926707845972827,0.00030831091591420717,0.00013910638485625676,0.00011438026827731224,2.4381438449045346e-05,0.3153857027945635
13.350000000000001,0.012245009548050433,0.009016933599995097,0.01827821673693504,0.01843586022342535,0.006246223422962883,0.0026769215348105106,0.002676195224225502,0.010392231061612751,0.010097590040524776,0.0017399041189962185,0.0008555162071690193,0.0007409316126403681,0.0020153750353639655,0.0019727733312809785,0.0003071258034053133,0.00013612532071338696,0.00011219603727218612,2.4290857370694602e-05,0.3129658713098121
13.4,0.012231006427982128,0.008911929724637344,0.018215632615108755,0.01836505120161463,0.006198092236358422,0.002655789433028092,0.0026631390975680146,0.010266892835635264,0.00997333396925463,0.0017315006137266094,0.0008389578525253115,0.000728790886662125,0.001995834905166001,0.0019529635666802468,0.0003058995013168599,0.00013323645779868165,0.00011009038402195762,2.419696519950093e-05,0.31056946611364467
13.450000000000001,0.012216973361784546,0.00880796144630098,0.018152954006541783,0.018294180125376872,0.006149739924219653,0.002635560510743935,0.0026507778813488103,0.01014290800212137,0.00985045489619632,0.0017228972649973777,0.0008229378164549452,0.0007171112233972563,0.001976371171918623,0.0019332448624926806,0.00030463265466389844,0.00013043773717647724,0.00010806121550126169,2.409980984884671e-05,0.3081962260962557
13.5,0.012202910554057419,0.008705024345718508,0.01809018445752109,0.018223251130639863,0.00610118220701921,0.0026162067479930896,0.002639085483604352,0.010020267115472114,0.009728942598803731,0.0017140988002293997,0.0008074432474780113,0.0007058796222929406,0.001956987335614574,0.001913620449022632,0.0003033259498456238,0.00012772711989243193,0.0001061064710701335,2.399944269019618e-05,0.30584589266662393
13.55,0.012188818209419494,0.008603113922961694,0.018027327502438864,0.01815226833151053,0.006052434625484592,0.002597700701469878,0.00262803644136091,0.009898960637755786,0.009608786774777181,0.0017051100591268555,0.0007924614582855108,0.000695083311670782,0.0019376867578399782,0.0018940934181011467,0.0003019801113092492,0.0001251025879348269,0.00010422412288954175,2.3895918015831922e-05,0.30351820976227367
13.600000000000001,0.012174696532502933,0.008502225599576647,0.01796438666328256,0.018081235819739735,0.006003512533259368,0.002580015498712011,0.0026176059117604573,0.009778978944718191,0.009489977048048681,0.0016959359812894462,0.000777979929155329,0.0006847097493702934,0.0019184726644484922,0.0018746667260158946,0.0003005958983570607,0.00012256214512214336,0.00010241217627689294,2.3789293005013507e-05,0.3012129238581687
13.65,0.01216054572794773,0.00840235472070087,0.01790136544913466,0.018010157664200308,0.005954431090059786,0.0025631248321358567,0.0026077696631163676,0.009660312331637107,0.00937250297460433,0.0016865815943837893,0.0007639863110249261,0.0006747466231176612,0.0018993481482548922,0.0018553431964462139,0.0002991741020925296,0.00012010381791937094,0.0001006686700034084,2.367962785931051e-05,0.29892978397413994
13.700000000000001,0.012146366000396156,0.008303496557162041,0.01783826735568218,0.01793903791037825,0.005905205255310526,0.0025470029529337753,0.0025985040659092444,0.009542951019023018,0.009256354048146205,0.0016770520028578544,0.0007504684282358342,0.0006651818506347142,0.0018803161717430164,0.0018361255233987522,0.0002977155425014246,0.00011772565618495972,9.899167653488102e-05,2.3566985456153075e-05,0.2966685416796041
13.75,0.01213215755448721,0.008205646307558257,0.017775095864735965,0.017867880579877114,0.005855849782243645,0.002531624664844068,0.0025897860837328047,0.009426885158168257,0.009141519705596216,0.0016673523771824487,0.0007374142809646115,0.0006560035795024769,0.0018613795697833416,0.0018170162741395189,0.0002962210656640503,0.00011542573385090226,9.737930221812499e-05,2.345143118052335e-05,0.29442895109696615
13.8,0.012117920594851101,0.008108799100319364,0.017711854443759688,0.01779668966993542,0.005806379212444952,0.0025169653178037025,0.0025815932641992953,0.009312104836546552,0.00902798933244422,0.0016574879436039214,0.0007248120473544646,0.0006472001867931666,0.0018425410523557775,0.0017980178921184454,0.0002946915410949266,0.00011320214953940636,9.5829687416602e-05,2.333303318366435e-05,0.29221076890427367
13.850000000000001,0.012103655326103743,0.008012949995749233,0.017648546545408626,0.017725469152957106,0.005756807870832477,0.002503000801493661,0.0025739037298135405,0.009198600083065271,0.00891575226794299,0.001647463974392456,0.000712650085361346,0.0006387602784839914,0.0018238032072736049,0.001779132699882887,0.0002931278592063053,0.00011105302711990788,9.434100659900561e-05,2.3211861954707183e-05,0.2900137543349702
13.9,0.012089361952841268,0.007918093988048637,0.017585175607078125,0.017654222976054904,0.005707149861051839,0.002489707538786377,0.00256669616882431,0.009086360873172451,0.008804797810152394,0.0016372857785705028,0.0007009169343278946,0.0006306726886655963,0.0018051685029047305,0.001760362901976725,0.0002915309288918624,0.00010897651620942976,9.291146838377582e-05,2.308798934780379e-05,0.2878376691751052
13.950000000000001,0.012075040679634564,0.007824226007318504,0.017521745050461782,0.017582955060606587,0.00565741906127371,0.0024770624791044093,0.0025599498260613137,0.00897537713382085,0.008695115220835332,0.0016269586931061293,0.0006896013162981814,0.000622926478557522,0.0017866392908867093,0.0017417105878220042,0.0002899016752267701,0.00010697079261828126,9.153931554160411e-05,2.2961488391396748e-05,0.2856822777607099
14.0,0.012060691711023834,0.007731340921543383,0.017458258281119333,0.01751166930182403,0.005607629120378864,0.00246504309169916,0.002553644493765764,0.008865638748291316,0.00858669373020796,0.0016164880745563024,0.0006786921370858216,0.0006155109353425685,0.0017682178088322205,0.001723177734580271,0.0002882410372802688,0.0001050340587428072,9.02228249579859e-05,2.2832433339542385e-05,0.28354734697432354
14.05,0.012046315251513165,0.007639433538554809,0.01739471868805417,0.017440369568334967,0.0055577934545165105,0.0024536273588581085,0.0025477605024220615,0.00875713556087762,0.00847952254154664,0.0016058792911453324,0.0006681784871075908,0.0006084155708314754,0.0017499061830218879,0.0017047662099909657,0.0002865499660369099,0.00010316454390756099,8.896030755866296e-05,2.2700898885357735e-05,0.28143264623857145
14.100000000000001,0.012031911505565132,0.007548498607974453,0.01733112964330052,0.017369059701777365,0.005507925244022044,0.0024427937690487357,0.002542278711597836,0.00864985738143513,0.008373590835654266,0.001595137715263988,0.0006580496419943154,0.0006016301199688993,0.0017317064310815812,0.001686477775184468,0.00028482942242283614,0.00010136050466012869,8.775010820133216e-05,2.2566959833775988e-05,0.2793379475094529
14.15,0.012017480677595413,0.007458530823136796,0.017267494501520222,0.017297743516406387,0.005458037430680522,0.002432521310006976,0.0025371805007991946,0.00854379398979556,0.008268887775188376,0.0015842687163750264,0.0006482950629903945,0.0005951445391912089,0.0017136204646415133,0.0016683140874675453,0.00028308037543369363,9.96202250219307e-05,8.659060553655567e-05,2.2430692099631864e-05,0.27726302527113844
14.200000000000001,0.012003022971967418,0.007369524822991189,0.017203816599609057,0.01722642479871375,0.00540814271532255,0.0024227894617777418,0.0025324477603477233,0.00843893514005007,0.008165402508853652,0.0015732776543111598,0.0006389043971529422,0.0005889490046462019,0.0016956500919746763,0.0016502767030791767,0.00028130380036092017,9.794201669754759e-05,8.548021183983357e-05,2.2292173039028005e-05,0.27520765652834517
14.25,0.011988538592986965,0.007281475193983134,0.017140099256312658,0.017155107307059495,0.005358253555739557,0.002413578189714771,0.0025280628822854485,0.008335270564703104,0.008063124175461383,0.0015621698729517558,0.0006298674773611671,0.0005830339102844323,0.001677797020612366,0.001632367079914904,0.0002795006771131481,9.632421924420333e-05,8.441737281631818e-05,2.2151480409127415e-05,0.2731716207949354
14.3,0.011974027744896943,0.0071943764719145775,0.017076345771851856,0.017083794771315993,0.005308382164905699,0.002404867937446738,0.0025240087513136488,0.00823278997869916,0.007962041907858312,0.0015509506942648302,0.0006211743221462219,0.0005773898658314229,0.0016600628599347266,0.0016145865802180207,0.00027767198862933796,9.476520020282359e-05,8.340056738007285e-05,2.2008692214985988e-05,0.2711547000833061
14.350000000000001,0.011959490631872023,0.0071082231437831446,0.01701255942755755,0.01701249089252412,0.005258540509493985,0.0023966396198163084,0.0025202687357711133,0.008131483083324929,0.007862144836727541,0.001539625412701196,0.0006128151353514176,0.0005720076946496602,0.0016424491237344728,0.0015969364732361195,0.00027581871938014307,9.326335519263249e-05,8.242830741045838e-05,2.1863887582010436e-05,0.2691566788949018
14.4,0.011944927458013382,0.007023009649600115,0.016948743485514915,0.01694119934256149,0.005208740308674481,0.0023888746157985138,0.002516826678657128,0.008031339569988997,0.007763422094263888,0.001528199289927893,0.0006047803056323226,0.0005668784314988753,0.001624957232752092,0.001579417937841644,0.000273941853954003,9.181710797181463e-05,8.149913748822866e-05,2.171714612601437e-05,0.26717734420684736
14.450000000000001,0.011930338427343437,0.006938730384187036,0.016884901188217026,0.016869923763822653,0.005158993033182749,0.002381554761404575,0.002513666888704203,0.007932349123881497,0.007665862817726278,0.0015166775498883307,0.0005970604058059316,0.0005619933202027534,0.0016075885171810225,0.0015620320651152614,0.0002720423757246196,9.042491046664588e-05,8.06116346131101e-05,2.1568546452132012e-05,0.2652164854560152
14.5,0.011915723743800625,0.006855379698950892,0.016821035758227767,0.01679866776891115,0.00510930990464702,0.002374662342577026,0.0025107741315052597,0.007834501427516004,0.007569456152869697,0.0015050653741768578,0.0005896461920577529,0.0005573438112298546,0.001590344219141445,0.0015447798608910126,0.00027012126559671125,8.908524277072588e-05,7.976440790379546e-05,2.1418166719149158e-05,0.26327389452644334
14.55,0.011901083611234181,0.006772951903637654,0.01675715039785399,0.016727434940343275,0.0050597018951628134,0.0023681800880817295,0.002508133620699739,0.007737786164155926,0.007474191257259104,0.0014933678977157576,0.0005825286030153162,0.0005529215591961749,0.0015732254951214344,0.0015276622482622902,0.000268179500827136,8.779661311527056e-05,7.895609828115792e-05,2.126608600518295e-05,0.2613493657376173
14.600000000000001,0.011886418233398957,0.006691441268064206,0.01669324828882692,0.016656228830263502,0.005010179727104098,0.0023620911624021436,0.0025057310092228245,0.007642193021127752,0.007380057303467884,0.001481590204722978,0.0005756987586962975,0.0005487184202964496,0.0015562334183843707,0.0015106800700478388,0.00026621805391854067,8.655755781149738e-05,7.818537813597986e-05,2.111238320445569e-05,0.2594426958271181
14.65,0.01187172781395025,0.006610842023828471,0.016629332591992646,0.016585052960171404,0.004960753873160306,0.0023563791586409277,0.002503552380621723,0.007547711693023372,0.007287043482163226,0.0014697373249591766,0.0005691479593391272,0.0005447264496709632,0.0015393689813415763,0.0014938340912170403,0.0002642378915826109,8.536664116683961e-05,7.745095098280375e-05,2.0957135275348685e-05,0.2575536839313204
14.700000000000001,0.011857012556438652,0.006531148365997727,0.016565406447011724,0.016513910820659942,0.004911434556588835,0.0023510280914337666,0.0025015842404427055,0.007454331884793761,0.007195139005080875,0.001457814230242968,0.0005628676841236468,0.0005409378987143199,0.0015226330978892644,0.001477125001273858,0.0002622399737698851,8.42224553773388e-05,7.675155110115242e-05,2.080041838277037e-05,0.25568213157126757
14.75,0.011842272664304947,0.006452354454775043,0.01650147297206783,0.016442805871165096,0.004862231751672981,0.002346022389880043,0.0024998135076923734,0.007362043314736315,0.00710433310789174,0.0014458258312235505,0.0005568495897890817,0.0005373452123323229,0.001506026605708985,0.0014605534165989024,0.00026022525276306585,8.312362039848818e-05,7.608594316467844e-05,2.064230959545673e-05,0.25382784263908387
14.8,0.01182750834087499,0.0063744544171437205,0.016437535263585306,0.016371741539726575,0.004813155184375445,0.00234134689049477,0.0024982275063763853,0.007270835717377995,0.007014615052962653,0.0014337769744001687,0.0005510855091562975,0.0005339410261528077,0.001489550268530826,0.0014441198827491561,0.00025819467233089793,8.206878379616275e-05,7.545292185854395e-05,2.0482885343521936e-05,0.2519906233773659
14.850000000000001,0.011812719789354647,0.006297442348489787,0.016373596395955668,0.01630072122275961,0.0047642143331779446,0.0023369868301859843,0.0024968139571186695,0.0071806988462566074,0.006925974132013763,0.0014216724393781755,0.0005455674495610378,0.0005307181636959988,0.0014732047783587666,0.001427824876715007,0.00025614916693994484,8.105662057873814e-05,7.485131148577454e-05,2.032221946928284e-05,0.25017028235725675
14.9,0.011797907212824737,0.006221312314202417,0.01630965942127288,0.016229748284837628,0.004715418430097632,0.0023329278392615733,0.002495560968863925,0.007091622476602324,0.006838399668674842,0.0014095169363517242,0.0005402875912045532,0.0005276696335096741,0.0014569907576576478,0.0014116688091343063,0.00025408966102186733,8.00858330115422e-05,7.427996556394816e-05,2.0160384983987967e-05,0.24836663046346133
14.950000000000001,0.011783070814236003,0.006146058351252296,0.0162457273690774,0.016158826058485707,0.004666776461871358,0.0023291559344693286,0.0024944570306660186,0.00700359640792169,0.0067518810209428485,0.00139731510380342,0.0005352382854277766,0.0005247886262741613,0.0014409087615013456,0.0013956520264632652,0.00025201706829397437,7.915515041521705e-05,7.373776641369129e-05,1.99974562166031e-05,0.2465794808796139
15.0,0.011768210796404105,0.006071674469747915,0.016181803246108926,0.016087957843984705,0.004618297171299085,0.0023256575120737975,0.0024934910035646885,0.006916610466486284,0.0066664075835431,0.0013850715064115389,0.000530412052914936,0.0005220685118819354,0.0014249592796818347,0.001379774813104094,0.000249932291130832,7.826332894976752e-05,7.32236247399752e-05,1.9833506708182894e-05,0.244808649064739
15.05,0.011753327362004642,0.005998154654469737,0.016117890036067714,0.016017146909185875,0.004569989058737944,0.0023224193409733225,0.002492652112552771,0.006830654507728117,0.006581968790196247,0.0013727906331556883,0.0005258015818322429,0.0005195028364963347,0.0014091427387788946,0.0013640373934893308,0.0002478362199846436,7.740915138565372e-05,7.273647920670858e-05,1.9668606509581103e-05,0.2430539527281506
15.100000000000001,0.011738420713568192,0.005925492866382297,0.016053990699384443,0.0159463964893359,0.00452186038373882,0.002319428555860476,0.0024919299386359926,0.006745718418543984,0.006498554115793381,0.0013604768956120784,0.0005213997259070621,0.0005170853195936836,0.0013934595041903209,0.0013484399341229115,0.00024572973285208563,7.659142686251776e-05,7.227529600514231e-05,1.9502824302648844e-05,0.2413152118136591
15.15,0.011723491053475376,0.005853683044124167,0.01599010817299853,0.015875709786912183,0.004473919166817452,0.0023166726504289035,0.0024913144109871897,0.006661792119510775,0.006416153078481443,0.0013481346264298231,0.0005171995024527194,0.0005148098509928752,0.0013779098821225374,0.0013329825455780523,0.00024361369478538062,7.58089906356376e-05,7.183906841702408e-05,1.9336230638865424e-05,0.23959224848570104
15.200000000000001,0.011708538583951949,0.005782719105475853,0.01592624537014481,0.01580508997146824,0.004426173191352406,0.002314139470629433,0.0024907957991966555,0.006578865567013873,0.0063347552416611235,0.0013357680779799675,0.0005131940903438843,0.0005126704878762537,0.0013624941215415755,0.0013176652844520782,0.00024148895744562337,7.506070381033041e-05,7.142681637369457e-05,1.9168895931133092e-05,0.23788488710469116
15.25,0.011693563507063917,0.00571259494880563,0.015862405180148514,0.015734540179489127,0.004378630005602482,0.0023118172079781185,0.002490364705620146,0.0064969287552906945,0.006254350215899485,0.0013233814211692017,0.0005093768279472431,0.0005106614518054216,0.0013472124160844316,0.0013024881552783794,0.00023935635869665284,7.434545306502111e-05,7.103758601206303e-05,1.9000886595020125e-05,0.23619295419841832
15.3,0.011678566024712672,0.005643304454493306,0.015798590468228464,0.01566406351425667,0.0043312969248363135,0.002309694392918738,0.0024900120578259296,0.006415971718391346,0.006174927660759328,0.0013109787444104623,0.0005057412110119544,0.0005087771257353937,0.0013320649059308293,0.0012874511123956865,0.0002372167222379432,7.366215036398048e-05,7.067044922791836e-05,1.8832266711722435e-05,0.2345162784442536
15.350000000000001,0.011663546338630157,0.0055748414863320125,0.015734804075308383,0.015593663045724468,0.004284181033567261,0.0023077598882421044,0.0024897291011421125,0.006335984532058469,0.006096477286547522,0.0012985640527429,0.0005022808905241827,0.0005070120510303292,0.0013170516796354782,0.0012725540617749237,0.000235070857275017,7.300973266054316e-05,7.032450322687154e-05,1.8663102435466973e-05,0.2328546906566416
15.4,0.011648504650374054,0.005507199892908003,0.015671048817836257,0.015523341810402436,0.004237289187886801,0.0023060028825643898,0.00248950739130533,0.006256957315528179,0.00601898885598428,0.0012861412670939132,0.0004989896705297924,0.0005053609244838766,0.001302172775920932,0.00125779686280391,0.0002329195582257739,7.238716159120122e-05,6.999887007355559e-05,1.849346064249702e-05,0.23120802376289168
15.450000000000001,0.011633441161322994,0.005440373508958526,0.015607327487611634,0.015453102811250811,0.004190628017889958,0.0023044128838665217,0.0024893387872117613,0.006178880233254067,0.005942452185795453,0.001273714223676205,0.000495861505929097,0.0005038185953469929,0.0012874281854312018,0.0012431793300302306,0.0002307636044610093,7.179342316084149e-05,6.969269624014495e-05,1.8323403506801062e-05,0.2295761127706612
