Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(7),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(1),J_6s1/2(2),J_total_Lu_relativistic
32.2,0.006546250276888557,0.0009832649306465789,0.005029197104971532,0.004278495791884956,0.00035273519252749044,0.0013493205387971176,0.0012888818800698997,0.0006042026167168716,0.0005318678842698829,0.0001108144600637093,0.0003197163510992202,0.0003100978611062353,0.00015811992601361187,0.00013871058713053503,3.932711893958659e-06,3.4880053467767877e-06,1.923367013666331e-05,4.2311957140888406e-05,3.902523618793864e-05,4.855737798712925e-06,1.374928655647226e-06,0.06030007094476527
32.25,0.006537197207181379,0.000981766288654807,0.005008766710964456,0.00425839026854737,0.0003499144769414773,0.0013453514696535214,0.0012838667831238302,0.0005988425979008153,0.0005270005090223951,0.00010973776424201906,0.0003189307603589079,0.00030900116873965,0.00015672034779189305,0.00013744182051847928,3.881044769188677e-06,3.4415414905789385e-06,1.904030274593345e-05,4.221268436098838e-05,3.8890239318188546e-05,4.812734738501218e-06,1.3609462047858906e-06,0.06005024661533647
32.300000000000004,0.006528147911302797,0.0009803004078155948,0.004988408888405125,0.0042383706125563095,0.00034713543389523814,0.0013413793715963205,0.0012788590104871468,0.0005935327310025221,0.0005221799794359929,0.00010867620441349353,0.0003181424028732782,0.0003079043977692484,0.000155333674547591,0.0001361851289820238,3.830105771546442e-06,3.395739959980742e-06,1.8849628042882534e-05,4.211298679391708e-05,3.875518137782942e-05,4.770084374205796e-06,1.3472170254340138e-06,0.05980173488452218
32.35,0.0065191024266580385,0.0009788667824342106,0.00496812351468221,0.004218436580961591,0.0003443975813497679,0.001337404441880403,0.001273858723681665,0.0005882725313211073,0.0005174058300639112,0.0001076296129437027,0.00031735133934907256,0.00030680760739661687,0.00015395978631468644,0.000134940396305557,3.779883352346039e-06,3.3505899499020456e-06,1.866161649825316e-05,4.201287261690188e-05,3.86200697784406e-05,4.727789354153696e-06,1.333729938996959e-06,0.059554527611853904
32.4,0.006510060790500657,0.0009774649119910018,0.0049479104658447836,0.004198587929992739,0.00034170044123651896,0.0013334268759013133,0.0012688660816926683,0.0005830615188646879,0.0005126776001188817,0.00010659782345943714,0.00031655763015887427,0.00030571085610134015,0.00015259856418958542,0.00013370750735197272,3.7303663146570624e-06,3.3060810385672804e-06,1.8476238804565468e-05,4.1912350033441225e-05,3.8484912044245235e-05,4.68585876023143e-06,1.3204651337494727e-06,0.059308616706413034
32.45,0.00650102303993258,0.0009760943011053262,0.0049277696166221555,0.004178824415081266,0.00033904353944718145,0.0013294468671948582,0.0012638812409876072,0.0005778992183064287,0.0005079948334279624,0.00010558067084929661,0.0003157613353343166,0.00030461420164336155,0.0001512498903234269,0.00013248634805410227,3.6815438833015724e-06,3.2622032786560292e-06,1.8293465873352112e-05,4.181142729172495e-05,3.834971588482215e-05,4.644306699082817e-06,1.3073974609107657e-06,0.05906399413297291
32.5,0.006491989211904155,0.0009747544594995534,0.004907700840443555,0.004159145790882725,0.0003364264058229973,0.0013254646074371366,0.0012589043555349111,0.0005727851589409417,0.0005033570783877569,0.00010457799126400641,0.00031496251455956966,0.00030351770106547255,0.00014991364791440233,0.00013127680540617586,3.633405730586261e-06,3.2189472319806974e-06,1.8113268832192345e-05,4.1710112688745615e-05,3.821448922078725e-05,4.6031485986366735e-06,1.2945005607485704e-06,0.05882065191663189
32.550000000000004,0.00648295934321419,0.0009734449019631356,0.004887704009457651,0.004139551811298524,0.000333848574143618,0.0013214802864449698,0.0012539355768228981,0.0005677188746410328,0.000498763887920012,0.000103589622116467,0.0003141612271650985,0.00030242141069592614,0.0001485897212000871,0.00013007876745531262,3.585941953291105e-06,3.1763039418151673e-06,1.79356190220865e-05,4.160841455854008e-05,3.807924015667316e-05,4.562396660141069e-06,1.2817510776613202e-06,0.05857858214581194
32.6,0.006473933470510009,0.000972165148316755,0.004867778994551972,0.004120042229497547,0.0003313095821155283,0.0013174940921767398,0.0012489750538787932,0.0005626999038148103,0.0004942148194276109,0.00010261540208154747,0.0003133575321216884,0.0003013253861511727,0.00014727799544978927,0.00012889212329304493,3.5391430050020703e-06,3.134264848069216e-06,1.776048799565704e-05,4.1506341245797914e-05,3.794397690446176e-05,4.522057139491545e-06,1.2691322213004427e-06,0.058337776974890225
32.65,0.006464911630287499,0.0009709147233765461,0.0048479256653721405,0.004100616797937522,0.0003288089713600381,0.0013135062107336034,0.001244022933287826,0.0005577277893631329,0.0004897094347509384,0.00010165517109562557,0.0003125514880347285,0.0003002296823387091,0.00014597835695691146,0.00012771676304687267,3.492999595489899e-06,3.092821660335272e-06,1.758784751651888e-05,4.1403901068728356e-05,3.780870766998452e-05,4.482130000470804e-06,1.2566361089900018e-06,0.05809822862610779
32.7,0.006455893858891166,0.0009696931569183999,0.004828143890341003,0.004081275268386196,0.00032634628740086356,0.0013095168263610913,0.0012390793592124186,0.0005528020786374137,0.00048524730012463257,0.00010070877035588446,0.00031174315313874985,0.00029913435346004124,0.00014469069303133067,0.00012655257787185274,3.4475025743176537e-06,3.051966210770433e-06,1.741766955995718e-05,4.1301102277117314e-05,3.76734405211635e-05,4.442609130894392e-06,1.2442645766904993e-06,0.05785992938866722
32.75,0.006446880192514202,0.0009684999836423517,0.004808433536677609,0.00406201739194229,0.0003239210796513066,0.0013055261214510701,0.0012341444734114495,0.0005479223233977713,0.0004808279861347145,9.977604231937133e-05,0.000310932585292211,0.0002980394530137534,0.00014341489199179544,0.00012539945994222281,3.4026428183734055e-06,3.0116903118426047e-06,1.724992631481452e-05,4.119795301255565e-05,3.753818326062027e-05,4.403482087598532e-06,1.2320283660244147e-06,0.05762287161419612
32.800000000000004,0.006437870667198528,0.0009673347431370508,0.004788794470416027,0.00404284291905621,0.0003215329014010421,0.0013015342765440557,0.001229218415259579,0.0005430880797715185,0.00047645106767608747,9.885683070182321e-05,0.00031011984197252423,0.00029694503379867904,0.0001421508431583388,0.00012425730244305854,3.358411142140305e-06,2.971985642790718e-06,1.7084590186264675e-05,4.109446127767767e-05,3.740294332488221e-05,4.364730749964544e-06,1.219944802971098e-06,0.057387047710569995
32.85,0.006428865318834875,0.0009661969798443237,0.004769226556424066,0.004023751599550588,0.00031918130980253235,0.0012975414703318797,0.0012243013217666473,0.0005382989082120061,0.00047211612391041916,9.79509804762695e-05,0.00030930498027131913,0.0002958511479171731,0.00014089843684471245,0.00012312599956196843,3.3147982453602527e-06,2.932843683415659e-06,1.6921633798976327e-05,4.0990634919915585e-05,3.7267727728275556e-05,4.326334353558239e-06,1.2080343480714635e-06,0.05715245013662602
32.9,0.0064198641831628355,0.0009650862430238228,0.004749729658421807,0.00400474318264056,0.00031686586585707104,0.0012935478796606832,0.0012193933275971196,0.0005335543734577977,0.00046782273822438555,9.705833787141369e-05,0.0003084880568899347,0.0002947578467784767,0.00013965756435083712,0.00012200544648082258,3.271794706107731e-06,2.8942557054288237e-06,1.6761030000075897e-05,4.08864816329573e-05,3.713254306227746e-05,4.288273765025358e-06,1.1963166695443505e-06,0.05691907139809947
32.95,0.0064108672957709405,0.0009640020867177718,0.0047303036390000264,0.0039858174169538595,0.00031458613440047653,0.0012895536795342413,0.0012144945650895858,0.0005288540444921917,0.00046357049818829027,9.617875036980348e-05,0.00030766912813513726,0.0002936651811021747,0.00013842811795527444,0.00012089553936751906,3.2293910194608406e-06,2.856212821626814e-06,1.66027518613273e-05,4.078200897617252e-05,3.6997395551828506e-05,4.250534326333191e-06,1.184807004627825e-06,0.056686904043650045
33.0,0.006401874692096732,0.000962944069715806,0.004710948359638482,0.003966974050550706,0.0003123416840884425,0.0012855590431176051,0.0012096051642763045,0.0005241974945030823,0.0004593589955150506,9.531206670579433e-05,0.0003068482499150571,0.0002925732009217407,0.00013720999090771933,0.0001197961753677871,3.1875776743508473e-06,2.818706083487162e-06,1.6446772680054486e-05,4.0677224409228725e-05,3.6862291160439814e-05,4.2131064161237785e-06,1.1735134459108986e-06,0.05645594066124986
33.050000000000004,0.006392886407426825,0.0009619117555199094,0.004691663680724027,0.003948212830943444,0.00031013208738155356,0.001281564141741044,0.0012047252529027773,0.0005195843008431503,0.000455187826019542,9.445813686331079e-05,0.0003060254777353381,0.0002914819555881644,0.0001360030774215121,0.00011870725259702554,3.1463452549945656e-06,2.78172660998035e-06,1.629306597852701e-05,4.0572135336469865e-05,3.672723572750908e-05,4.175985439962308e-06,1.1624355254734922e-06,0.056226173877110396
33.1,0.006383902476897003,0.0009609047123094546,0.004672449461568631,0.003929533505116018,0.00030795692052998515,0.001277569144904295,0.0011998549564473653,0.000515014044990399,0.0004510565895783139,9.361681207341477e-05,0.0003052008666954969,0.0002903914937736615,0.00013480727266617555,0.00011762867013218109,3.1056845494499044e-06,2.745265725566304e-06,1.614160550177816e-05,4.046674915383126e-05,3.6592235115524493e-05,4.13917263484615e-06,1.151564230215707e-06,0.055997596358438276
33.15,0.006374922935492277,0.000959922512906343,0.004653305560427215,0.003910935819543201,0.0003058157635578887,0.0012735742202810924,0.0011949943981409206,0.0005104863125090134,0.00044696489008965633,9.27879448116828e-05,0.00030437447148548417,0.00028930186347545824,0.00013362247275997325,0.00011656032800366177,3.0655866468559844e-06,2.7093150841560198e-06,1.599236521408549e-05,4.0361073290433396e-05,3.645729534277138e-05,4.102675528411167e-06,1.1408833988540812e-06,0.055770200818374596
33.2,0.00636594781804698,0.0009589647347402514,0.00463423183451538,0.003892419520209631,0.0003037082002474806,0.0012695795337239828,0.0011901436989864454,0.0005060006930105576,0.00044291233543403065,9.197138879540074e-05,0.00030354634638244467,0.00028821311201965115,0.00013244857476249418,0.00011550212718729034,3.026043007014621e-06,2.6738667584839826e-06,1.584531929457516e-05,4.025511523766759e-05,3.632242267914111e-05,4.06650607483074e-06,1.130372253946268e-06,0.05554398002030213
33.25,0.00635697715924485,0.0009580309598139856,0.004615228140026994,0.003873984352628655,0.00030163381812284187,0.0012655852492694127,0.0011853029777787664,0.0005015567801155019,0.00043889853743485493,9.116699898058039e-05,0.00030271654524767033,0.000287125286065137,0.0001312854766672635,0.00011445396959629637,2.987045490790355e-06,2.6389132804077703e-06,1.5700442132570246e-05,4.0148882560470156e-05,3.618762368837084e-05,4.030676797701378e-06,1.1200086056770316e-06,0.05531892678067708
33.300000000000004,0.006348010993619108,0.0009571207746689426,0.004596294332151615,0.0038556300618609305,0.0002995922084334357,0.0012615915291430732,0.001180472351124212,0.0004971541714150714,0.00043492311181963703,9.037463155880224e-05,0.00030188512152374083,0.0002860384316076085,0.0001301330773943789,0.00011341575807334636,2.9485863464481294e-06,2.604447625976623e-06,1.5557708323363837e-05,4.004238288829199e-05,3.6052905208598684e-05,3.995197511402306e-06,1.109772140903006e-06,0.05509503397167557
33.35,0.0063390493555525625,0.000956233770350685,0.004577430265091814,0.0038373563925328653,0.0002975829661373608,0.0012575985337655077,0.0011756519334603043,0.0004927924684334292,0.0004309856781814669,8.959414395389256e-05,0.00030105212823184886,0.00028495259398361603,0.00012899127678317788,0.00011238739638261637,2.910658154287146e-06,2.5704631481619666e-06,1.5417092665048013e-05,3.9935623886557396e-05,3.5918274273117155e-05,3.96007421510873e-06,1.0996472655749664e-06,0.05487229452423022
33.4,0.006330092279277687,0.0009553695423746274,0.004558635792080325,0.0038191630888548137,0.0002956056898843405,0.0012536064217579595,0.0011708418370754406,0.0004884712765901762,0.0004270858599408488,8.882539481843643e-05,0.0003002176179693025,0.0002838678178746885,0.00012785997558493195,0.00011136878920190333,2.8732537385680506e-06,2.5369534684603423e-06,1.527857015687385e-05,3.982861321263448e-05,3.5783737983024e-05,3.925308993373297e-06,1.0896251318243688e-06,0.054650701429740836
33.45,0.006321139798876719,0.0009545276906918396,0.004539910765397077,0.0038010498946390997,0.00029365998199846517,0.0012496153499484627,0.0011660421721285778,0.00048419020516317764,0.0004232232843078848,8.806824403013488e-05,0.0002993816429072028,0.00028278414731151337,0.00012673907545557303,0.0001103598421147798,2.836366060806537e-06,2.5039123449709706e-06,1.5142115999382732e-05,3.9721358462978804e-05,3.5649303351509145e-05,3.890899111200508e-06,1.0797046170674386e-06,0.05443024773848328
33.5,0.006312191948281764,0.0009537078196549664,0.004521255036386095,0.0037830165533178357,0.00029174544846069414,0.0012456254733781652,0.0011612530466689065,0.00047994886725171066,0.0004193975822448029,8.732255268800988e-05,0.000298544254788291,0.00028170162567817185,0.00012562847894845086,0.00010936046160279127,2.7999881113124985e-06,2.4713335380721857e-06,1.5007705596269008e-05,3.961386711971892e-05,3.551497714445628e-05,3.856835725715579e-06,1.0698921049255197e-06,0.05421092655520159
33.550000000000004,0.0063032487612748826,0.0009529095379842655,0.004502668455472233,0.003765062807960517,0.00028986169889112345,0.0012416369453078695,0.0011564745666555044,0.00047574687973992455,0.00041560838842881985,8.658818310846083e-05,0.00029770550492495953,0.00028062029571642474,0.0001245280895071207,0.00010837055503769543,2.764112815950428e-06,2.4392106948751404e-06,1.4875314557654898e-05,3.950614650525053e-05,3.538076574305372e-05,3.823104370832184e-06,1.060200048744148e-06,0.05399273103437082
33.6,0.006294310271488205,0.000952132458733768,0.004484150872177817,0.003747188401291456,0.0002880083465310355,0.0012376499172247982,0.001151706835976982,0.0004715838632606262,0.00041185534121535223,8.586499882118036e-05,0.00029686544419742596,0.00027954019953005,0.00012343781145816578,0.00010739003067374765,2.7287329724345846e-06,2.407537270223139e-06,1.4744918704225404e-05,3.939820375232933e-05,3.524667505100297e-05,3.789687957266591e-06,1.0506445409427669e-06,0.05377565437663462
33.65,0.006285376512404026,0.0009513761992575603,0.004465702135139101,0.003729393075706982,0.000286185008224731,0.0012336645388495613,0.0011469499564710946,0.0004674594421593715,0.00040813808260155537,8.515286456493062e-05,0.0002960241230520613,0.0002784613785892244,0.0001223575500040497,0.00010641879764002887,2.6938412255234675e-06,2.376306495837682e-06,1.4616494071519012e-05,3.929004579485122e-05,3.511271046214801e-05,3.756570307116602e-06,1.041242360473875e-06,0.05355968982558973
33.7,0.0062764475173549125,0.0009506403811761903,0.004447322092122623,0.0037116765732924687,0.0002843913044011589,0.0012296809581433291,0.0011422040279443352,0.00046337324445887523,0.0004044562581902023,8.445164628318739e-05,0.00029518159149987224,0.0002773838737349511,0.00012128721121600383,0.00010545676593282011,2.6594300841699184e-06,2.3455114014478704e-06,1.4490016913627839e-05,3.9181679381336226e-05,3.4978876894984464e-05,3.723737912471663e-06,1.0320080581055674e-06,0.05334483066380091
33.75,0.006267523319523821,0.0009499246303432011,0.004429010590041424,0.003694038635839167,0.00028262685905534966,0.001225699321315202,0.001137469148191497,0.00045932490182373195,0.00040080951715389476,8.376121111965544e-05,0.00029433789911513183,0.00027630772518352797,0.0001202267020269474,0.0001045038464080224,2.6254919771147066e-06,2.31514488362085e-06,1.4365463705633006e-05,3.907311110957597e-05,3.484517889001717e-05,3.691180072830323e-06,1.0229515368567037e-06,0.053131070209043625
33.800000000000004,0.0062586039519441986,0.0009492285768117902,0.004410767474971103,0.0036764790048608195,0.00028089129972965805,0.001221719772829761,0.0011327454130151938,0.00045531404952543997,0.00039719751219959807,8.30814274136585e-05,0.00029349309503415327,0.0002752329725310535,0.00011917593022443971,0.00010355995077362113,2.592019337576451e-06,2.2851998107036312e-06,1.424281114427994e-05,3.8964347477521184e-05,3.471162075597396e-05,3.658889418358545e-06,1.0140764247356055e-06,0.05291840181317148
33.85,0.006249689447500106,0.0009485518548015995,0.004392592592165773,0.0036589974216101207,0.0002791842574948296,0.0012177424554148109,0.0011280329162453528,0.0004513403264077405,0.00039361989953351175,8.241216469541061e-05,0.000292647227954206,0.00027415965475797115,0.00011813480444366827,0.00010262499158219847,2.5590047033750706e-06,2.25566914687223e-06,1.4122036146657732e-05,3.885539494280956e-05,3.45782067430215e-05,3.6268635835466332e-06,1.0053794306603266e-06,0.05270681886445138
33.9,0.006240779838926327,0.0009478941026656354,0.004374485786073855,0.003641593627094946,0.0002775053669308911,0.0012137675100692869,0.0011233317497586553,0.00044740337485225376,0.0003900763388262567,8.175329368117001e-05,0.00029180034613256694,0.0002730878102336452,0.00011710323416046865,0.00010169888222349006,2.5264408166263194e-06,2.2265460756316542e-06,1.4003115846945733e-05,3.874625998179354e-05,3.444494121659722e-05,3.5951062998281735e-06,9.968507844323999e-07,0.052496314791479565
33.95,0.006231875158808491,0.0009472549628573218,0.004356446900353754,0.003624267362094419,0.00027585426610787984,0.0012097950760713374,0.0011186420034979391,0.00044350284074442327,0.0003865664931783905,8.110468626828227e-05,0.0002909524973857057,0.00027201747672096966,0.00011608112968438037,0.00010078153691698954,2.494320707422125e-06,2.197824103606322e-06,1.388602759158709e-05,3.863694913878433e-05,3.431182880498902e-05,3.5636259933518653e-06,9.88475693117521e-07,0.05228688306627642
34.0,0.006222975439583197,0.0009466340818976854,0.004338475777889403,0.003607018367174787,0.0002742305965664155,0.0012058252909865693,0.0011139637654915518,0.00043963837343976154,0.0003830900290862424,8.046621553011552e-05,0.0002901037290885992,0.00027094869138100656,0.00011506840215173774,9.987287070459978e-05,2.4626377486345802e-06,2.169497128875363e-06,1.3770748933494325e-05,3.852746905752518e-05,3.417887449745045e-05,3.5324325002321853e-06,9.80236522425597e-07,0.052078517206295256
34.050000000000004,0.006214080713538127,0.0009460311103426777,0.00432057226080565,0.0035898463827050853,0.0002726340032981209,0.001201858290676442,0.0011092971218726454,0.00043580962573038905,0.0003796466164080617,7.98377557108909e-05,0.00028925408817417116,0.00026988149077764956,0.0001140649635187949,9.897279944332983e-05,2.4313856736475047e-06,2.141559463761995e-06,1.3657257626049869e-05,3.841782648946723e-05,3.404608367689764e-05,3.501534434498194e-06,9.721152745281448e-07,0.05187121077682917
34.1,0.006205191012812187,0.0009454457027506324,0.004302736190483552,0.0035727511488726532,0.0002710641347259043,0.0011978942093068229,0.001104642156898426,0.0004320162538118786,0.0003762359283304886,7.92191822204142e-05,0.0002884036211328549,0.0002688159108823151,0.00011307072655488945,9.808123979804134e-05,2.4005585545828236e-06,2.1140058089973054e-06,1.3545531617709308e-05,3.8308028276870374e-05,3.3913462081010525e-05,3.4709385455885935e-06,9.640959671810996e-07,0.0516649573943002
34.15,0.006196306369395619,0.0009448775176498608,0.004284967407575499,0.0035557324056984265,0.0002695206426841038,0.0011939331793566759,0.0010999989529693352,0.0004282579172503866,0.0003728576413353308,7.861037162871006e-05,0.00028755237401227395,0.00026775198707865405,0.00011208560483564092,9.719810923424085e-05,2.370150744525082e-06,2.0868311835450524e-06,1.3435549047936104e-05,3.819808131256828e-05,3.378101569638165e-05,3.440649749590943e-06,9.561666427166152e-07,0.0514597507286462
34.2,0.006187426815130142,0.0009443262175063865,0.004267265752020223,0.0035387898930520707,0.00026800318239850554,0.0011899753316268968,0.001095367590648177,0.00042453427895008315,0.00036951143516665623,7.801120166056415e-05,0.00028670039241703867,0.0002666897541672858,0.00011110951273618853,9.632332601092169e-05,2.340156792535808e-06,2.06003082098804e-06,1.3327288245006771e-05,3.8087992481845246e-05,3.364875060058785e-05,3.41066995853908e-06,9.483208072147696e-07,0.051255584502731356
34.25,0.0061785523817090866,0.00094379146869182,0.004249631063057688,0.0035219233506669336,0.00026651141246624213,0.0011860207952492797,0.0010907481486791802,0.0004208450051208726,0.0003661969927981937,7.742155118997654e-05,0.0002858477215086553,0.0002656292463705518,0.00011014236542446759,9.545680917345478e-05,2.3105713441910307e-06,2.033600048185884e-06,1.3220727725948648e-05,3.7977768594715995e-05,3.351667277514357e-05,3.3809960362895154e-06,9.405580952298044e-07,0.05105245248899452
34.300000000000004,0.006169683100677517,0.0009432729414513749,0.004232063179243814,0.0035051325181547897,0.0002650449948355739,0.001182069697695607,0.0010861407040069883,0.0004171897652463988,0.000362914000401035,7.684130023452857e-05,0.0002849944060055422,0.00026457049733728447,0.0001091840788545235,9.459847854652759e-05,2.2813890423923822e-06,2.0075341642149898e-06,1.3115846198551025e-05,3.786741631853969e-05,3.3384787916994356e-05,3.3516191297467413e-06,9.328839930810322e-07,0.05085034850559516
34.35,0.006160819003432385,0.0009427703098720267,0.004214561938465115,0.0034884171350204416,0.00026360359478556623,0.0011781221647868688,0.0010815453317955888,0.0004135682320523446,0.00035966214731164787,7.627032994966899e-05,0.00028414049018315416,0.00026351354014759424,0.00010823456975986771,9.374825472713488e-05,2.2526044429508746e-06,1.9818283371860597e-06,1.3012622565071935e-05,3.77569421210749e-05,3.3253101276799855e-05,3.3225266012270525e-06,9.253086287856485e-07,0.05064926641364191
34.4,0.006151960121222657,0.0009422832518508154,0.004197127177953166,0.003471776940676107,0.0002621868809056623,0.0011741783207025916,0.0010769621054471607,0.00040998008147500925,0.00035644112600018347,7.570852262292019e-05,0.0002832860178742069,0.0002624584073176679,0.0001072937556468716,9.290605907761785e-05,2.2242119569793187e-06,1.9564775335940906e-06,1.291103592699391e-05,3.7646352232748324e-05,3.312161754862984e-05,3.293705078731089e-06,9.1784487650947e-07,0.05044920011480491
34.45,0.006143106485149458,0.0009418114490632924,0.0041797587342989675,0.003455211674455653,0.0002607945250751633,0.0011702382879902843,0.001072391096620855,0.000406424992630174,0.0003532506320390873,7.515576166800991e-05,0.0002824310324690023,0.00026140513080458074,0.00010636155478820207,9.20718137187554e-05,2.1962058279413356e-06,1.9314764898499834e-06,1.2811065590006298e-05,3.7535652634250996e-05,3.299034082838906e-05,3.265142204106117e-06,9.105061605312243e-07,0.050250143547857104
34.5,0.006134258126166223,0.0009413545869321143,0.004162456443467177,0.00343872107562865,0.00025942620244261995,0.001166302187574991,0.001067832375251497,0.00040290264778224864,0.0003500903640720072,7.461193161893078e-05,0.0002815755769158503,0.0002603537420111193,0.00010543788621629744,9.12454415229062e-05,2.1685801460301244e-06,1.9068197292949354e-06,1.271269106833413e-05,3.7424849071966266e-05,3.285927464836851e-05,3.236826635217622e-06,9.033043104938935e-07,0.05005209068447606
34.550000000000004,0.006125415075078834,0.000940912354595782,0.004145220140810194,0.003422304883414233,0.00025808159140513896,0.0011623701387689402,0.0010632860095682037,0.0003994127323136925,0.0003469600237829909,7.407691812393025e-05,0.0002807196937215831,0.00025930427179061104,0.0001045226697168826,9.042686610720073e-05,2.141328897156752e-06,1.8825016212994406e-06,1.2615892087606086e-05,3.7313947099695e-05,3.272842208424863e-05,3.2087481353118166e-06,8.962477180215038e-07,0.04985503552657944
34.6,0.006116577362545775,0.0009404844448775292,0.0041280496610821464,0.003405962836994817,0.0002567603735876159,0.0011584422592812993,0.001058752066112929,0.00039595493469472,0.00034385931586598264,7.355060793943569e-05,0.00027986342495216145,0.0002582567504517645,0.00010361582582252622,8.961601182678614e-05,2.1144460389163096e-06,1.8585164730607854e-06,1.2520648585647463e-05,3.7202952141261356e-05,3.2597785920266664e-05,3.180899221506346e-06,8.893400019248423e-07,0.04965897210690075
34.65,0.006107745019078278,0.0009400705542543582,0.00411094483845272,0.0033896946755296122,0.00025546223382189395,0.001154518665228014,0.0010542306097589156,0.00039252894645327383,0.0003407879479946031,7.303288892391577e-05,0.00027900681223336796,0.0002572112077635122,0.00010271727580623607,8.881280376812038e-05,2.0879255921204646e-06,1.834858640277137e-06,1.242694071086972e-05,3.7091869565422876e-05,3.246736884964178e-05,3.1532773763728144e-06,8.825793904626515e-07,0.04946389449195074
34.7,0.006098918075040476,0.000939670382826226,0.00409390550652088,0.0033735001381679855,0.00025418686012585915,0.0011505994711417404,0.001049721703729068,0.0003891344621452765,0.00033774563079222095,7.252365003168265e-05,0.00027814989675158585,0.00025616767295986016,0.00010182694167509554,8.801716774231825e-05,2.061761734402646e-06,1.811522640488298e-06,1.2334748818267732e-05,3.6980704762543404e-05,3.233717368197776e-05,3.125885496010793e-06,8.75958953971983e-07,0.049269796784976574
34.75,0.006090096560649562,0.000939283634285381,0.00407693149832847,0.003357378964062654,0.00025293394368247553,0.0011466847899818612,0.001045225409614238,0.0003857711793251531,0.00033473207780230954,7.202278130663728e-05,0.0002772927192546606,0.0002551261747447397,0.0001009447461639397,8.722903027854791e-05,2.035948882343881e-06,1.7885032527666667e-06,1.2244053463378014e-05,3.6869463212013135e-05,3.2207203528013255e-05,3.0987298376147424e-06,8.694676266728296e-07,0.04907667312772337
34.800000000000004,0.0060812805059759405,0.0009389100158858504,0.004060022646373659,0.003341330892382688,0.0002517031788187638,0.0011427747331445748,0.0010407417873914133,0.0003824387985166183,0.00033174700545908264,7.153017387595994e-05,0.0002764353200528407,0.00025408674129685994,0.0001000706127290696,8.64483186174764e-05,2.010481750482361e-06,1.765795589643489e-06,1.215483539484801e-05,3.675815053050702e-05,3.2077461934976176e-05,3.0718173005921515e-06,8.630917567452046e-07,0.048884517702016225
34.85,0.006072469940943392,0.0009385492384130803,0.004043178782624298,0.003325355662326377,0.00025049426298473347,0.0011388694104730683,0.0010362708954418252,0.0003791370231837378,0.00032879013305841707,7.104571994375053e-05,0.0002755777390197969,0.000253049400274562,9.920446554200777e-05,8.567496070476671e-05,1.985355379057793e-06,1.7433951313710425e-06,1.2067075546475273e-05,3.66467724937201e-05,3.194795295252838e-05,3.045154240934075e-06,8.568168651990644e-07,0.04869332473251316
34.9,0.00606366489532923,0.0009382010161537278,0.004026399738531119,0.003309453013133899,0.00024930689673226773,0.0011349689302677527,0.0010318127905689538,0.00037586555970224817,0.0003258611827290471,7.05693127846192e-05,0.00027472001559371555,0.0002520141788206706,9.83462294832913e-05,8.490888518462263e-05,1.96056512682833e-06,1.7212977181597666e-06,1.1980755029663835e-05,3.653533502785619e-05,3.181868111891602e-05,3.018746796613437e-06,8.506293826809033e-07,0.0485030884900439
34.95,0.006054865398764463,0.0009378650668656073,0.004009685345040831,0.003293622684099846,0.000248140783693971,0.0011310733992965696,0.0010273675280164439,0.0003726241173311444,0.00032295987940403955,7.010084673723179e-05,0.00027386218877846474,0.00025098110356734405,9.749583013630558e-05,8.415002139338403e-05,1.9361066301829592e-06,1.6994995019786021e-06,1.1895855127202684e-05,3.6423844171369885e-05,3.168965136811555e-05,2.992600733639237e-06,8.445182307586793e-07,0.048313803293302864
35.0,0.006046071480733967,0.0009375411117477909,0.003993035432609096,0.0032778644145855856,0.00024699563056198193,0.0011271829228053619,0.0010229351614859249,0.0003694124081845291,0.00032008595079254247,6.96402171978117e-05,0.00027300429714483145,0.0002499502006409208,9.665319378115777e-05,8.339829935317097e-05,1.9119757344430642e-06,1.6779968650300744e-06,1.181235728910022e-05,3.631230601167494e-05,3.156086886990475e-05,2.9667195694460294e-06,8.384761079410944e-07,0.04812546350751679
35.050000000000004,0.006037283170576642,0.0009372288754108632,0.0039764498312133524,0.0032621779440314357,0.0002458711470667553,0.0011232976045282964,0.0010185157431547274,0.00036623014720371595,0.0003172391273518017,6.918732061360043e-05,0.000272146378831825,0.00024892149566675984,9.58182473885889e-05,8.265364976557575e-05,1.8881684070621748e-06,1.6567863164681819e-06,1.173024313093365e-05,3.6200726605140604e-05,3.143233882432397e-05,2.9411022229367777e-06,8.32500275863679e-07,0.04793806354116962
35.1,0.006028500497485595,0.000936928085847332,0.003959928370365558,0.003246563011968715,0.00024476704595582097,0.0011194175466983512,0.001014109323693508,0.0003630770521295981,0.0003144191422594525,6.874205447628046e-05,0.000271288471548048,0.0002478950137740771,9.499091861392802e-05,8.191600400540502e-05,1.8646806448099545e-06,1.6358643817819465e-06,1.1649494434830628e-05,3.608911189119165e-05,3.130406623858573e-05,2.9157425130426018e-06,8.265926583524591e-07,0.047751597843039895
