Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(4),J_6d5/2(6),J_7s1/2(2),J_7p1/2(2),J_7p3/2(2),J_total_Lv_relativistic
25.3,0.004273589116701491,0.007612873372956686,0.007442390741917204,0.009344242389891434,0.0029249535622023533,0.0051729002498603184,0.0026700948042304535,0.009201561419514162,0.0087663463711515,0.0012977048758815418,0.002870558428249435,0.0018921451573823739,0.0018681155490227026,0.0019936667221653885,0.0024214496103066524,0.0022162902635098846,0.0006128413197397551,0.000924507905512458,0.0007127082826028984,0.00043646518731248364,0.0004658097505231936,0.0006019331980641426,0.0005501346982830289,0.00018350645086960527,0.00022073669420793817,0.0001606254171891627,6.301073433359576e-05,6.293272054691441e-05,2.9515076831598e-05,2.412296745599063e-05,8.899519664507813e-06,0.28059830626090887
25.35,0.004272158622825644,0.00758841437589395,0.007437963096427246,0.009332208770746232,0.0029244108422734304,0.005137059641427851,0.0026486096010922148,0.009166844847383093,0.008729234220517338,0.0012866210090374018,0.002859445023118392,0.0018753735468341446,0.0018677691259597617,0.0019922810735755214,0.0023985711607452465,0.0021946956270503287,0.0006058145141449575,0.0009225765720371645,0.000706952936325514,0.0004363561911771551,0.0004658050604393434,0.0005966777019184628,0.0005451385215636209,0.00018131221622059545,0.00022040372097160163,0.00015937588991570662,6.297444543442818e-05,6.293204084264909e-05,2.9159591014246928e-05,2.4089368365043396e-05,8.830907880235171e-06,0.27941406115989154
25.400000000000002,0.004270726057173013,0.007563996258512292,0.007433521661166171,0.009320153505633031,0.002923906327421773,0.00510141836643308,0.002627376464090732,0.009132187149846923,0.00869220784927964,0.001275729462892198,0.0028482767848959792,0.001858705699319815,0.0018673968597940167,0.0019908516094234857,0.0023759064217221265,0.002173309473245857,0.000598884874706362,0.0009206087964920985,0.0007012166490628856,0.0004362578771227996,0.0004657981582682095,0.0005914635423793179,0.0005401838594996952,0.00017914600961474225,0.00022006139585587975,0.00015812919620422227,6.294074243524996e-05,6.293163409796096e-05,2.8808559832978887e-05,2.405473823027915e-05,8.762406872279493e-06,0.27823616192722583
25.450000000000003,0.004269291423648259,0.007539619186558989,0.007429066461605434,0.00930807675367459,0.00292343844128537,0.005065976203245563,0.0026063934781833647,0.009097588965273497,0.008655267831851682,0.001265028204225369,0.002837055115281295,0.0018421422060859978,0.0018669980945127855,0.0019893781741559856,0.0023534535293214167,0.002152129906378727,0.0005920518147220359,0.0009186048571837685,0.0006954999944974963,0.0004361696066432355,0.0004657886427955375,0.0005862905067968495,0.0005352704656656934,0.000177007718007721,0.00021970973693473451,0.00015688548851486262,6.290950868568632e-05,6.293142784155876e-05,2.8461968281348006e-05,2.401907367031271e-05,8.69396773757985e-06,0.27706456838199517
25.5,0.004267854726158852,0.007515283324193293,0.007424597523477256,0.009295978674257169,0.0029230056285328813,0.005030732919745018,0.0025856587301113145,0.009063050924279534,0.008618414733283196,0.0012545151992433203,0.002825781412850577,0.0018256836306471196,0.0018665722001079256,0.001987860632069027,0.0023312106325950807,0.0021311550449571283,0.0005853147349260487,0.0009165650440039579,0.0006898035327121913,0.00043609075618383287,0.00046577612572443726,0.0005811583809130483,0.0005303980927120534,0.00017489722305042395,0.00021934876698240463,0.00015564491613583742,6.288063007787562e-05,6.293135171444497e-05,2.81198005721961e-05,2.3982374382111082e-05,8.625576149993482e-06,0.2758992407257368
25.55,0.004266415968615043,0.007490988833989418,0.007420114872773221,0.009283859427022749,0.0029226063547515627,0.00499568827344852,0.0025651703086034864,0.00902857364974847,0.008581649109303494,0.0012441884140886163,0.002814457072680176,0.0018093305091608793,0.0018661185720663016,0.0019862988668133998,0.002309175893547793,0.002110383021678492,0.0005786730239652615,0.0009144896579753254,0.0006841278102823628,0.0004360207169183168,0.0004657602314301779,0.0005760669489438885,0.0005255664924385594,0.00017281440125597623,0.00021897851332040982,0.00015440762519570555,6.285399501441563e-05,6.293133743329295e-05,2.7782039893346984e-05,2.3944643814432488e-05,8.557261037985408e-06,0.2747401395570381
25.6,0.004264975154929843,0.0074667358769395795,0.007415618535742875,0.00927171917186128,0.0029222391063338264,0.004960842011637475,0.002544926304576974,0.00899415775684906,0.008544971506365295,0.0012340458153378465,0.002803083485980288,0.0017930833508042077,0.0018656366308667956,0.0019846927809081412,0.002287347487119833,0.002089811983391061,0.0005721260588685166,0.0009123790108061276,0.0006784733603718622,0.00043595889452694163,0.00046574059671780003,0.0005710159936596468,0.0005207754158658866,0.00017075912416445973,0.0002185990076673486,0.00015317375867694453,6.282949437520041e-05,6.293131875179473e-05,2.744866820030721e-05,2.3905888627595874e-05,8.489086831115856e-06,0.273587225850962
25.650000000000002,0.004263532289019,0.007442524612457069,0.007411108538892318,0.009259558068902952,0.0029219023903624642,0.004926193871484301,0.002524924811334159,0.008959803853054721,0.008508382461689164,0.0012240853704882657,0.0027916620397392673,0.0017769426381495344,0.0018651258214838322,0.0019830422952619125,0.0022657236011680206,0.0020694400910537553,0.0005656732055082142,0.000910233424453972,0.0006728407028324521,0.0004359047089760865,0.00046571687058255556,0.0005660052964634239,0.0005160246133053601,0.0001687312585053234,0.0002182102859914697,0.0001519434564307368,6.280702148238565e-05,6.293123142069914e-05,2.711966613695361e-05,2.386611708678342e-05,8.42113232091873e-06,0.27244046090986773
25.700000000000003,0.004262087374800979,0.007418355198379375,0.007406584908982788,0.009247376278510494,0.002921594734494586,0.004891743580178832,0.002505163924756464,0.0089255125381636,0.008471882503308596,0.0012143050484333235,0.002780194116378359,0.0017609088275412138,0.0018645856128973902,0.001981347348702207,0.0022443024364447745,0.0020492655196943993,0.0005593138190542867,0.0009080532306985098,0.0006672303443066283,0.00043585759429932,0.0004656887139731853,0.0005610346374679047,0.0005113138344269617,0.00016673066635746668,0.0002178123883659965,0.00015071685519291872,6.278647206352009e-05,6.293101314818615e-05,2.6795013129208865e-05,2.382533695481215e-05,8.35346423187601e-06,0.27129980630304695
25.75,0.004260640416196936,0.007394227790971352,0.007402047673029238,0.009235173961271501,0.0029213146868443066,0.004857490855054424,0.002485641743494774,0.008891284404319357,0.00843547215011571,0.0012047028199271928,0.0027686810934166926,0.0017449823494719433,0.0018640154976094724,0.001979607897512325,0.002223082206575338,0.0020292864583663617,0.0005530472444205744,0.0009058387707229808,0.000661642778333639,0.00043581699837998047,0.0004656557995580429,0.0005561037955703849,0.0005066428283256074,0.00016475720530698145,0.0002174053588271825,0.00014949408860103882,6.276774421365284e-05,6.293060356234918e-05,2.6474687632866704e-05,2.378355366359325e-05,8.286115468728176e-06,0.2701652238166482
25.8,0.004259191417130699,0.007370142544928425,0.007397496858298912,0.009222951277990787,0.0029210608158642287,0.004823435403713736,0.00246635636915654,0.008857120036032635,0.008399151911907526,0.0011952766580384047,0.0027571243431463613,0.0017291636089590164,0.0018634149911670025,0.001977823914976034,0.0022020611380332176,0.002009501110103654,0.0005468728167036135,0.0009035903947045106,0.0006560784854585332,0.00043578238273531453,0.00046561781149407185,0.0005512125485260904,0.0005020113435857231,0.00016281072860254074,0.00021698924523507566,0.00014827528721247677,6.275073835767262e-05,6.292994417678661e-05,2.6158667458605573e-05,2.3740769464153394e-05,8.219076002624237e-06,0.26903667543106113
25.85,0.004257740381528743,0.007346099613379848,0.00739293249230991,0.009210708389682772,0.002920831710225756,0.004789576924154202,0.0024473059064896046,0.008823020010203249,0.008362922289432854,0.0011860245385927133,0.002745525232317441,0.0017134529859202739,0.001862783631691115,0.0019759953909298435,0.002181237470113911,0.0019899076918745554,0.0005407898616138574,0.0009013084614130717,0.0006505379333440822,0.0004357532223022149,0.00046557444519863865,0.000546360673019825,0.0004974191283441509,0.00016089108530842645,0.000216564099136968,0.00014706057852357935,6.273535721409384e-05,6.292897835896637e-05,2.58469300664282e-05,2.369698390853899e-05,8.152299450487804e-06,0.2679141233323707
25.900000000000002,0.00425628731332017,0.007322099147891995,0.007388354602829755,0.009198445457563893,0.002920625978698279,0.004755915104893134,0.002428488463562747,0.00878898489614301,0.008326783774439706,0.001176944440605293,0.0027338851218327675,0.0016978508355495888,0.0018621209794128066,0.001974122331322814,0.002160609454906939,0.001970504434533789,0.000534797695899342,0.0008989933378190071,0.000645021576885409,0.00043572900522459635,0.0004655254071242272,0.0005415479447359661,0.0004928659303514091,0.00015899812045518655,0.00021612997563350732,0.00014585008698976865,6.272150576101183e-05,6.292765129973566e-05,2.5539452730061933e-05,2.3652195529786257e-05,8.085722615852273e-06,0.26679752995193756
25.950000000000003,0.004254832216436686,0.0072981412984717,0.007383763217873942,0.009186162643045044,0.0029204422500272754,0.004722449625092481,0.0024099021519429823,0.00875501525559923,0.008290736849723269,0.0011680343467023921,0.002722205366452328,0.001682357488691761,0.0018614266162149124,0.001972204757783827,0.0021401753572662624,0.001951289582773317,0.0005288956277618248,0.0008966453987090227,0.000639529858327178,0.0004357092326424456,0.0004654704145359942,0.0005367741384268392,0.0004883514970313433,0.0001571316751879181,0.00021568693324744683,0.00014464393404658158,6.2709091204208e-05,6.292590998172812e-05,2.523621251686546e-05,2.3606404137145638e-05,8.019290742440222e-06,0.2656868580183211
26.0,0.004253375094812576,0.007274226213569634,0.007379158365704499,0.009173860107724049,0.0029202791728113542,0.004689180154683208,0.0023915450868696396,0.008721111642778868,0.008254781989174413,0.00115929224353256,0.0027104873145070963,0.0016669732522166807,0.0018607001451803721,0.00197024270719624,0.0021199334547791168,0.0019322613950717995,0.0005230829572654222,0.0008942650263105482,0.0006340632073831953,0.0004356934184825799,0.0004654091952921867,0.0005320390279794951,0.0004838755755391967,0.0001552915869121721,0.00021523503379500936,0.00014344223813159612,6.269802294668148e-05,6.292370314482712e-05,2.4937186094655824e-05,2.355961289861366e-05,7.952979450820895e-06,0.26458207060183664
26.05,0.004251915952384686,0.007250354040083723,0.007374540074828528,0.009161538013378158,0.0029201354153782955,0.004656106354489286,0.002373415387425228,0.008687274604373295,0.008218919657828694,0.0011507161221675577,0.0026987323076221583,0.0016516984093926238,0.0018599411901467464,0.001968236231279846,0.0020998820377333125,0.0019134181436427497,0.0005173589767377737,0.0008918526099243681,0.0006286220413582714,0.0004356810892511458,0.00046534148762741927,0.0005273423864809106,0.00047943791281813085,0.00015347768943747766,0.0002147743422598416,0.00014224511470719818,6.26882125584771e-05,6.292098124817923e-05,2.464234943988734e-05,2.3511829434963036e-05,7.886805675900253e-06,0.2634831311349707
26.1,0.004250454793092396,0.007226524923362616,0.007369908373996745,0.009149196521956586,0.0029200096656601116,0.004623227876351297,0.002355511176703135,0.0086535046795837,0.008183150311915875,0.0011423039784930864,0.002686941680448972,0.0016365332202585728,0.0018591493952669473,0.0019661853961800628,0.0020800194090830637,0.0018947581143814592,0.0005117229711637711,0.0008894085455654228,0.0006232067652722135,0.0004356717838278887,0.000465267039938809,0.0005226839862816394,0.000475038255654234,0.00015168981311848714,0.0002143049266695352,0.00014105267628414237,6.26795737457057e-05,6.291769642999703e-05,2.4351677558821066e-05,2.3463065485779175e-05,7.820823858069776e-06,0.26239000340050794
26.150000000000002,0.004248991620877603,0.007202739007209182,0.007365263292202022,0.009136835795573065,0.0029199006310671742,0.0045905443632496025,0.002337830581972154,0.00861980240014709,0.008147474398909907,0.0011340538135894357,0.002675116760406596,0.001621477921995416,0.001858324424576142,0.001964090282064274,0.0020603438844133664,0.001876279606810708,0.000506174218571883,0.0008869332356116782,0.0006178177719858003,0.0004356650532622206,0.000465185610574963,0.0005180635990579298,0.0004706763507300406,0.00014992778499374045,0.0002138268579746893,0.00013986503244585628,6.267202231808514e-05,6.291380246779882e-05,2.4065144330944254e-05,2.341333521242827e-05,7.755108876576858e-06,0.26130265149070586
26.200000000000003,0.004247526439684695,0.00717899643388405,0.007360604858677914,0.009124455996498445,0.0029198070383614394,0.004558055449427104,0.0023203717348378823,0.008586168290362883,0.008111892357579387,0.001125963634102185,0.0026632588674317436,0.001606532729295927,0.001857465961564789,0.0019619509827252424,0.0020408537919029916,0.0018579809340253217,0.0005007119904131182,0.000884427088460963,0.0006124554423286152,0.00043566046057111265,0.00046509696762781394,0.0005134809958723341,0.0004663519446765976,0.00014819142892205309,0.0002133402099304908,0.00013868228987344222,6.266547615499365e-05,6.290925474214879e-05,2.3782722542400027e-05,2.3362652696574913e-05,7.689731910381212e-06,0.2602210397511574
26.25,0.004246059253460527,0.007155297344109197,0.007355933102897191,0.00911205728715331,0.0029197276335288114,0.004525760760511557,0.0023031327714010084,0.008552602867120075,0.008076404618038461,0.0011180314526030755,0.002651369313737498,0.0015916978347334048,0.001856573708757764,0.001959767605191518,0.0020215474722861293,0.0018398604226356142,0.0004953355519326691,0.0008818905181956711,0.0006071201452286061,0.00043565758053883645,0.00046500088872729616,0.0005089359472328316,0.00046206478412410304,0.00014648056571653034,0.00021284505898078645,0.0001375045523713318,6.26598551706653e-05,6.290401020609169e-05,2.3504384111024347e-05,2.3311029497210834e-05,7.624737818310459e-06,0.2591451327282718
26.3,0.004244590066154405,0.00713164187707156,0.007351248054570354,0.009099639830100634,0.0029196611816506785,0.004493659913637424,0.0022861118324125056,0.008519106639924983,0.008041011601798157,0.00111025528794117,0.0026394494035805387,0.0015769734091288625,0.0018556473872995368,0.0019575402693447637,0.002002423278812723,0.0018219164127097523,0.0004900441625342788,0.0008793239442552265,0.0006018122378432439,0.0004356559995185769,0.0004648971608388548,0.0005044282231504864,0.00045781461575114416,0.0001447950132762117,0.00021234148414462096,0.0001363319208935527,6.265508127953447e-05,6.289802736054722e-05,2.323010043691172e-05,2.325847313078143e-05,7.560131892808975e-06,0.2580748951376801
26.35,0.00424311888171806,0.007108030170426702,0.007346549743644157,0.009087203788038477,0.002919606466774655,0.004461752517567291,0.0022693070634257737,0.008485680110929546,0.008005713721818146,0.001102633165584434,0.002627500433036736,0.0015623596019166733,0.0018546867365453496,0.001955269107543921,0.0019834795772075546,0.0018041472577150998,0.0004848370761373837,0.0008767277911162081,0.0005965320656921655,0.000435655315235937,0.00046478558006377935,0.0004999575931956687,0.00045360118633256416,0.00014313458671535284,0.00021182956690521466,0.00013516449357057423,6.265107836272035e-05,6.289126623362697e-05,2.295984276685644e-05,2.3204987033289913e-05,7.495880340143597e-06,0.2570102918631594
26.400000000000002,0.004241645704105625,0.007084462360302508,0.00734183820030012,0.009074749323792692,0.0029195622917845675,0.00443003817281278,0.0022527166149457272,0.008452323774960155,0.0079705113825589,0.0010951631179518487,0.002615523689784946,0.0015478565415085548,0.0018536915136583587,0.0019529542642561298,0.001964714745628094,0.0017865513244585578,0.0004797135415270751,0.0008741024879800305,0.0005912799627911757,0.0004356551365943535,0.0004646659514423507,0.000495523826552859,0.00044942424278597825,0.00014149909849034932,0.00021130939110135252,0.00013400236573669907,6.264777223625422e-05,6.288368836007104e-05,2.2693582453482815e-05,2.3150572056470933e-05,7.4319239709154184e-06,0.2559512879848867
26.450000000000003,0.0042401705372736125,0.00706093858130292,0.00733711345495304,0.009062276600309687,0.002919527478269719,0.004398516471754988,0.002236338642574877,0.008419038119547018,0.007935404980034241,0.0010878431847361864,0.0026035204528988727,0.0015334643356558091,0.0018526614932126901,0.0019505958956943343,0.001946127174621179,0.0017691269930259596,0.00047467280269693706,0.0008714484684680772,0.0005860562517874997,0.00043565508348244184,0.00046453808875979185,0.0004911266920740662,0.0004452835322169683,0.00013988835852431162,0.00021078104282115683,0.0001328456299579738,6.264509062105455e-05,6.287525675655652e-05,2.243129102332201e-05,2.3095229018372668e-05,7.3682001677897035e-06,0.2548978488259992
26.5,0.004238693385180895,0.007037458966511713,0.007332375538249491,0.009049785780649203,0.0029195008663934607,0.004367186998764433,0.0022201713071564183,0.00838582362495405,0.007900394901864262,0.00108067141321757,0.0025914919926468393,0.001519183071809722,0.001851596466802365,0.00194819416946149,0.001927715267078551,0.001751872656720551,0.0004697140991848135,0.000868766170324183,0.0005808612440961726,0.0004356547865832846,0.00046440181435500896,0.0004867659583308831,0.00044117880196298096,0.00013830217432929967,0.00021024461029821426,0.0001316943760605903,6.264296311408554e-05,6.286593588983192e-05,2.2172940031504925e-05,2.3038961454295443e-05,7.304665654865462e-06,0.25384994000073524
26.55,0.0042372142517886815,0.007014023647496296,0.0073276244810663305,0.00903727702797713,0.0029194813147611133,0.0043360493303204704,0.0022042127749143485,0.00835268076420924,0.007865481527328603,0.0010736458585679386,0.0025794395702993253,0.0015050128174800262,0.001850496242656048,0.0019457492642012929,0.0019094774381912892,0.0017347867220005892,0.00046483666640155866,0.0008660560351243598,0.0005756952400374596,0.00043565388718567956,0.000464256958932111,0.0004824413936652058,0.0004371097996359541,0.00013674035112622642,0.00020970018381002815,0.0001305486911597481,6.264132115981247e-05,6.285569163718224e-05,2.1918500752850626e-05,2.2981777625369583e-05,7.241312524691779e-06,0.2528075274472749
26.6,0.004235733141060494,0.006990632754311572,0.007322860314509192,0.00902475050555837,0.0029194677002872616,0.004305103035130222,0.0021884612175906556,0.008319610003135558,0.007830665227420097,0.0010667645841465482,0.0025673644379441305,0.0014909536205913601,0.0018493606452575715,0.001943261369255356,0.0018914121154031903,0.0017178676084161136,0.0004600397359528351,0.0008633185079936652,0.0005705585289752055,0.00043565203699735876,0.00046410336137469335,0.00047815276623864493,0.0004330762731637034,0.00013520269196244344,0.0002091478555787671,0.00012940865968894805,6.2640098021106e-05,6.284449124176658e-05,2.1667943815524467e-05,2.29236910729496e-05,7.178172307880451e-06,0.25177057743365255
26.650000000000002,0.004234250056962149,0.006967286415503814,0.00731808306991098,0.009012206376749706,0.0029194589180624618,0.004274347674246943,0.0021729148125795776,0.00828661180038229,0.0077959463648987135,0.001060025661786625,0.002555267838309009,0.001477005509837618,0.0018481895149721895,0.001940730684326752,0.0018735177383631151,0.0017011137485449025,0.0004553225359540123,0.0008605540373301058,0.0005654513894560086,0.0004356488979601913,0.0004639408685628711,0.00047389984408064843,0.00042907797083009154,0.00013368899782701874,0.00020858771967427955,0.00012827436342968183,6.263922874911558e-05,6.28323032677681e-05,2.142123890483741e-05,2.286471948440523e-05,7.115306887238924e-06,0.2507390565341524
26.700000000000003,0.004232765003461729,0.006943984758114587,0.007313292778830362,0.008999644804992735,0.0029194538812193902,0.004243782801187872,0.002157571743058979,0.008253686607456878,0.007761325294345844,0.0010534271720732992,0.0025431510045916404,0.0014631684950341302,0.001846982707678508,0.0019381574191498431,0.0018557927588763496,0.0016845235879276669,0.00045068429133823297,0.0008577630745354741,0.0005603740893491254,0.00043564414206737913,0.00046376933519304617,0.00046968239513536276,0.0004251146413140128,0.00013219906776372196,0.00020801987191934634,0.0001271458815414854,6.263865015217033e-05,6.281909756108352e-05,2.1178354643628442e-05,2.2804882201763275e-05,7.052789442629401e-06,0.24971293158347557
26.75,0.004231277984529567,0.0069207279076847015,0.007308489473050249,0.008987065953806814,0.0029194515207984673,0.004213407962051515,0.0021424301981188606,0.008220834868757203,0.007726802362218884,0.0010469672046129431,0.0025310151602967964,0.0014494425674675935,0.0018457400944060496,0.001935541793166323,0.0018382356408550178,0.0016680955850025103,0.00044612422415770867,0.0008549460737530144,0.0005553268859870116,0.00043563745118265504,0.0004635886236003929,0.0004655001873072528,0.0004211860337272203,0.0001307326989817314,0.00020744440979714144,0.00012602329059232208,6.263830076425323e-05,6.28048452200139e-05,2.0939258698814866e-05,2.274419716855993e-05,6.990681877467681e-06,0.24869216962329363
26.8,0.004229789004138221,0.006897515988258197,0.007303673184576278,0.008974469986782046,0.0029194507856129836,0.0041832226956343725,0.0021274883728870262,0.008188057021604305,0.007692377906906096,0.0010406438582940352,0.002518861519080556,0.0014358277002436755,0.001844461560978397,0.00193288403520739,0.0018208448602675701,0.0016518282110386832,0.00044164155387830904,0.0008521034916118126,0.0005503100263064055,0.00043562851686149053,0.0004633986035840437,0.0004613529885054995,0.00041729189765102185,0.00012928968696407781,0.0002068614323608726,0.0001249066645892656,6.263812081384103e-05,6.278951857738833e-05,2.0703918089862518e-05,2.2682678314496322e-05,6.929016226427558e-06,0.2476767378581524
26.85,0.004228298066262453,0.006874349122386381,0.007298843945635296,0.00896185706757231,0.002919450642113766,0.004153226533547115,0.002112744468651944,0.008155353496275554,0.007658052258781774,0.001034455241539679,0.0025066912846014454,0.0014223238486322377,0.00184314700766187,0.0019301843831819746,0.0018036189050874014,0.0016357199500696815,0.0004372354976675147,0.00084923578697781,0.0005453237469898732,0.00043561704017431956,0.0004631991522349585,0.0004572405666871991,0.0004134319831718759,0.00012786982557384352,0.00020627104014557388,0.0001237960750094576,6.263805219381782e-05,6.277309119170473e-05,2.0472299608393992e-05,2.2620334251073675e-05,6.867786022989207e-06,0.2466666036342347
26.900000000000002,0.004226805174879205,0.006851227431131874,0.007294001788673829,0.00894922735988832,0.0029194500742534065,0.004123419000330153,0.0020981966929828105,0.00812272471603823,0.00762382574026165,0.0010283994725518943,0.002494505650378345,0.0014089309504100949,0.0018417963488196834,0.0019274430837709449,0.0017865562752406102,0.0016197692988256982,0.0004329052706757963,0.0008463434207113342,0.0005403682746077208,0.0004356027315317839,0.00046299015376645864,0.0004531626898993777,0.0004096060409159069,0.00012647290715813185,0.00020567333508202053,0.00012269159083131624,6.263803843279649e-05,6.275553784152048e-05,2.0244370220627736e-05,2.25571687345907e-05,6.806950119498262e-06,0.24566173444658862
26.950000000000003,0.00422531033396758,0.006828151034072708,0.007289146746356557,0.008936581027490703,0.0029194480833500893,0.004093799613568637,0.0020838432598468608,0.008090171097183513,0.0075896986658585555,0.0010224746795478078,0.002482305799655051,0.0013956489262012637,0.0018404095125715348,0.0019246603921272102,0.0017696554825529468,0.0016039747666654772,0.0004286500863114931,0.0008434268554310455,0.0005354438257602006,0.00043558531051200315,0.0004627714993474071,0.0004491191263198451,0.00040581382208236777,0.00012509872264982713,0.0002050684204127387,0.00012159327856597796,6.26380246676765e-05,6.273683451570548e-05,2.0020097328003995e-05,2.2493182783052785e-05,6.7464473744486865e-06,0.24466209797112975
27.0,0.004223813547508816,0.006805120049306455,0.007284278851564782,0.008923918234183148,0.0029194436879510415,0.004064367884006861,0.002069682389723937,0.008057693049060882,0.007555671342238335,0.0010166790009878668,0.0024700929052713398,0.0013824776798146347,0.0018389864404585736,0.0019218365715816478,0.0017529150506959805,0.001588334875507593,0.0004244691565092593,0.0008404865552841986,0.0005305506072199269,0.000435564505689874,0.0004625430869380148,0.0004451096442969059,0.0004020550784760702,0.00012374706166716314,0.00020445640061008034,0.00012050120228895374,6.263795761683319e-05,6.27169583930045e-05,1.9799448805135184e-05,2.2428377796485708e-05,6.686217324294163e-06,0.24366766211014718
27.05,0.004222314819486269,0.006782134593454375,0.007279398137394893,0.008911239143805557,0.00291943592369564,0.004035123315662044,0.002055712309718349,0.008025290974112882,0.007521744068275959,0.0010110105857961949,0.002457868129540408,0.0013694170985790088,0.001837527087113697,0.001918971893354775,0.0017363335151325072,0.001572848159761182,0.0004203616919921487,0.000837522985723113,0.000525688816074426,0.00043554005446839854,0.00046230482112825293,0.000441134012387948,0.0003983295625388023,0.00012241771261111887,0.0002038373812963337,0.00011941542367198025,6.26377855531517e-05,6.269588780756586e-05,1.958239280430125e-05,2.236275869741616e-05,6.626220285022361e-06,0.24267839503619038
27.1,0.004220814153885387,0.006759194781665618,0.0072745046371568275,0.008898543920227256,0.0029194238431782,0.0040060654059375315,0.0020419312536680565,0.007992965267910296,0.007487917135111886,0.0010054675935732187,0.0024456326241325686,0.0013564670536754596,0.0018360314199371238,0.0019160666362740913,0.001719909423061251,0.001557513166256172,0.00041632690252741355,0.0008345366132877564,0.0005208586398687506,0.00043551170291204473,0.000462056612978852,0.00043719199939693454,0.0003946370273797568,0.00012111046276066319,0.0002032114691658404,0.0001183360020150446,6.263745827626945e-05,6.267360220176423e-05,1.936889738993086e-05,2.2296336084825752e-05,6.5664506630613125e-06,0.24169426522001491
27.150000000000002,0.004219311554693688,0.006736300727621446,0.007269598384372536,0.008885832727340223,0.002919406515810473,0.003977193645735344,0.002028337462251189,0.007960716319187659,0.007454190826208594,0.001000048194800681,0.002433387529965054,0.0013436274004669508,0.0018344994187771935,0.0019131210864970132,0.0017036413333608614,0.0015423284541730108,0.00041236399717608477,0.0008315279053943348,0.0005160602567480808,0.000435479205582137,0.00046179837986486447,0.0004332833744108148,0.00039097722680498385,0.00011982509836586633,0.00020257877190908702,0.00011726299427855486,6.263692708382536e-05,6.265008207228041e-05,1.9158930121325546e-05,2.22291266901578e-05,6.506939474185104e-06,0.24071524143343437
27.200000000000003,0.00421780702590074,0.006713452543539484,0.007264679412774432,0.00887310572905237,0.0029193830276838867,0.003948507519568118,0.002014929183089937,0.007928544509879131,0.007420565417407316,0.0009947505710391651,0.0024211339770978126,0.001330897978825178,0.0018329310756163369,0.0019101355372393256,0.0016875278165332582,0.0015272925949719476,0.00040847218453641263,0.0008284973301297916,0.0005112938356002497,0.0004354423253742772,0.0004615300453217711,0.0004294079068348838,0.0003873499153458921,0.00011856140473890078,0.00020193939813874178,0.00011619645511562784,6.263614474207003e-05,6.26253089184057e-05,1.895245771983104e-05,2.216115194885063e-05,6.447745456270561e-06,0.23974129272579803
27.25,0.0042163005714981406,0.006690650340178011,0.007259747756303852,0.008860363089280851,0.0029193524814315466,0.003920006505670402,0.00200170467085184,0.007896450215154728,0.007387041176984952,0.0009895729151182533,0.002408873084635168,0.001318278613454582,0.0018313263942621686,0.0019071102885090774,0.0016715674546463428,0.0015124041723218794,0.00040465067298123996,0.0008254453560521162,0.0005065595361981238,0.00043540083335779365,0.00046125153889410857,0.0004255653664271096,0.00038375484828681605,0.00011731916634295217,0.0002012934573176042,0.00011513643690446225,6.263506545664623e-05,6.259926520176573e-05,1.8749445931921542e-05,2.209243509225247e-05,6.388937684065502e-06,0.23877238838100953
27.3,0.004214792195479489,0.006667894226840269,0.007254803449109504,0.008847604971945408,0.0029193139960900327,0.0038916900761093052,0.001988662187348498,0.007864433803456864,0.007353618365711139,0.000984513431319433,0.002396605960633212,0.0013057691142134911,0.0018296853900436469,0.001904045646845841,0.0016557588412761017,0.0014976617820287902,0.00040089867088938236,0.0008223724519963594,0.0005018575093417759,0.00043535450861721534,0.00046096279598659585,0.0004217555233314519,0.000380191781691668,0.00011609816687906161,0.00020064105968843683,0.0001140829897807662,6.26336448445122e-05,6.257193432383359e-05,1.8549859639910736e-05,2.2022997635792916e-05,6.330575216305747e-06,0.23780849786803512
27.35,0.004213281901840368,0.006645184311378825,0.007249846525545916,0.008834831540961761,0.0029192667069610134,0.0038635576968945166,0.0019758000016317314,0.00783249563653724,0.007320297236905486,0.0009795703355518833,0.0023843337020128213,0.001293369276432362,0.0018280080895122497,0.001900941925065269,0.0016401005814481453,0.0014830640319638214,0.0003972153868710954,0.0008192790868862631,0.0004971878970003915,0.0004353031380957677,0.00046066375771773707,0.00041797814811019626,0.0003766604724297002,0.00011489818937092318,0.00019998231620564866,0.00011303616167021214,6.2631839907758e-05,6.254330062245636e-05,1.8353663195846176e-05,2.19528563403727e-05,6.272690143381845e-06,0.23684959079975956
