Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(5),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Pm_relativistic
28.05,0.00761865680736105,0.00114399203973623,0.005221551664506603,0.004584581559835636,0.00031766126593269796,0.0013928357941224722,0.0013141420514857505,0.0005156318312820765,0.0004666948360087926,8.890466402710673e-05,0.0003219028468737491,0.00030689733601330717,0.00012426114584756525,0.00011231616814818843,0.00011231616814818843,1.568614313173182e-05,4.4620647333027456e-05,4.121124674538845e-05,1.0951481091646346e-06,0.06336354216208094
28.1,0.007605681290904739,0.0011430605196838322,0.005195053981272993,0.0045588068125156445,0.00031543313035870446,0.0013870831487183288,0.001307692611666202,0.0005102061756825423,0.0004616718936465594,8.807779910136539e-05,0.00032069602088680995,0.0003054805106810432,0.000122950719129196,0.00011110361689717524,0.00011110361689717524,1.5532445948170084e-05,4.4457224476672396e-05,4.102371179366875e-05,1.084389061819727e-06,0.06306224229056648
28.150000000000002,0.007592713678015148,0.0011421613438208245,0.005168678138868786,0.004533166254164516,0.0003132505048800651,0.0013813372572344855,0.0013012606244569513,0.0005048410389522413,0.000456706117478217,8.726688706837683e-05,0.0003194884907640307,0.0003040658461677118,0.00012165483121632535,0.00010990481505297331,0.00010990481505297331,1.538168258837303e-05,4.429363457756748e-05,4.083641036327256e-05,1.073797126589918e-06,0.06276275154549871
28.200000000000003,0.007579754038818766,0.0011412937604635704,0.005142423788123739,0.004507659379370664,0.00031111266675853716,0.0013755983847780645,0.0012948462806713285,0.0004995357173822365,0.000451796829883077,8.647168389701631e-05,0.0003182803450317221,0.0003026534154973438,0.00012037331644337982,0.00010871960236635698,0.00010871960236635698,1.523380846416787e-05,4.41298910250445e-05,4.064935371799507e-05,1.0633479182110326e-06,0.062465057076338946
28.25,0.007566802443078039,0.0011404570283140999,0.005116290577960417,0.0044822856818241994,0.000309018901843356,0.0013698667921551429,0.001288449766541045,0.0004942895156241096,0.0004469433614528063,8.569194836685937e-05,0.0003170716710834417,0.00030124329033635807,0.00011910601101678101,0.00010754782044961983,0.00010754782044961983,1.5088779489914334e-05,4.3966007075348e-05,4.046255299236141e-05,1.053034143723e-06,0.06216914617243737
28.3,0.007553858960191626,0.0011396504163591857,0.005090278155442059,0.004457044654365691,0.0003069685045080457,0.0013641427359022888,0.0012820712637694642,0.000489101746591449,0.00044214505089240196,8.49274420505117e-05,0.0003158625551824873,0.00029983554100572056,0.00011785275299534451,0.0001063893127562767,0.0001063893127562767,1.4946552081092795e-05,4.380199576033387e-05,4.0276018984201755e-05,1.0428663667180245e-06,0.061875006258287006
28.35,0.007540923659194679,0.0011388732037699307,0.005064386165819958,0.004431935789034299,0.00030496077758686074,0.0013584264683184695,0.001275710949584741,0.00048397173136243007,0.0004374012449222991,8.417792929568206e-05,0.0003146530824647049,0.0002984302364931941,0.00011661338227083204,0.00010524392456092863,0.00010524392456092863,1.4807083154584098e-05,4.3637869811329255e-05,4.008976197904907e-05,1.0328689357600534e-06,0.061582624879828865
28.400000000000002,0.00752799660875911,0.0011381246798018731,0.0050386142525803215,0.004406958577115241,0.0003029950323108837,0.001352718237497306,0.0012693689967928027,0.00047889879908347117,0.00043271129818159553,8.344317720701097e-05,0.0003134433369415958,0.0002970274444656697,0.0001153877405486541,0.0001041115029392896,0.0001041115029392896,1.4670330129770512e-05,4.347364161965915e-05,3.990379165644584e-05,1.0230722353998084e-06,0.06129198968536963
28.450000000000003,0.007515077877193888,0.0011374041436956154,0.005012962057490632,0.004382112509186621,0.0003010705882438095,0.0013470182873596538,0.001263045573830172,0.00047388228687396036,0.000428074573132387,8.272295562766917e-05,0.0003122334015037134,0.0002956272312815724,0.00011417567132872357,0.00010299189674837627,0.00010299189674837627,1.4536250929309696e-05,4.330932324600939e-05,3.9718117107196466e-05,1.01350351930769e-06,0.0610030884063318
28.5,0.0075021675324453245,0.0011367109045779804,0.004987429220645514,0.004357397075165636,0.0002991867732174408,0.0013413268576864905,0.00125674084481661,0.0004689215397320424,0.00042349043996520034,8.201703712073876e-05,0.0003110233579243386,0.0002942296620033348,0.00011297701988645998,0.0001018849566068604,0.0001018849566068604,1.4404803978462836e-05,4.314492647784098e-05,3.953274696113688e-05,1.004178958107772e-06,0.06071590884304548
28.55,0.007489265642097381,0.0011360442813637024,0.004962015380512087,0.004332811764354125,0.00029734292326692166,0.001335644184152087,0.0012504549696075713,0.00046401591044145364,0.0004189582765055131,8.132519695038906e-05,0.0003098132868634212,0.0002928348004099291,0.00011179163325394422,0.0001007905348755838,0.0001007905348755838,1.4275948202197452e-05,4.2980462920959254e-05,3.934768959501101e-05,9.950990135727393e-07,0.06043043885905903
28.6,0.007476372273371981,0.0011354036026576559,0.004936720173974851,0.004308356065483525,0.0002955383825657348,0.0013299704983574469,0.001244188103846461,0.0004591647594794013,0.000414477468121353,8.064721306286038e-05,0.000308603267871779,0.0002914427090094532,0.00011061936020122627,9.970848563823734e-05,9.970848563823734e-05,1.4149643019852216e-05,4.2815944101632846e-05,3.9162953367658956e-05,9.862481634524237e-07,0.060146666384836275
28.650000000000002,0.00746348749312933,0.001134788206657628,0.004911543236380049,0.004284029466759175,0.00029377250336048625,0.0013243060278639901,0.001237940399016678,0.00045436745492546986,0.0004100474076319609,7.998286606726644e-05,0.00030739337939554297,0.00029005344905176167,0.0001094600512177857,9.863866468220355e-05,9.863866468220355e-05,1.4025848337797615e-05,4.265138155204503e-05,3.897854682105041e-05,9.775987755980841e-07,0.05986457942909223
28.700000000000003,0.007450611367868243,0.0011341974410576379,0.004886484201579556,0.004259831455904016,0.00029204464590550187,0.0013186509962274653,0.0012317120024934387,0.0004496233723715505,0.0004056674952175112,7.933193921622773e-05,0.00030618369878083844,0.0002886670805411363,0.00010831355849414785,9.758092947956504e-05,9.758092947956504e-05,1.3904524541080472e-05,4.2486786855435205e-05,3.8794478793224565e-05,9.691178744836077e-07,0.05958416609407844
28.75,0.007437743963726478,0.0011336306629518092,0.004861542701974279,0.004235761520201684,0.0002903541783972593,0.0013130056230320729,0.0012255030575953664,0.00044493189483278266,0.00040133713832987797,7.869421838634684e-05,0.00030497430227869417,0.00028728366224898953,0.00010717973590365687,9.653513916828015e-05,9.653513916828015e-05,1.3785632485349059e-05,4.232217163724542e-05,3.861075841113435e-05,9.6077493076827e-07,0.05930541459041916
28.8,0.007424885346481081,0.0011330872387387975,0.0048367183685570575,0.004211819146538976,0.0002887004769086766,0.0013073701239247777,0.0012193137036358404,0.000440292412659496,0.0003970557516044341,7.80694920585363e-05,0.00030376526505016774,0.00028590325172659405,0.00010605843898440611,9.55011545335274e-05,9.55011545335274e-05,1.366913349032983e-05,4.215754750243041e-05,3.842739496217158e-05,9.525487527219618e-07,0.05902831324767775
28.85,0.0074120355815487406,0.0011325665440267787,0.004812010830955104,0.004188003821447737,0.0002870829253232819,0.0013017447106498023,0.0012131440759740957,0.00043570432345014853,0.00039282275677287904,7.745755129821041e-05,0.00030255666117168033,0.0002845259053178349,0.00010494952492132788,9.447883798922167e-05,9.447883798922167e-05,1.3554989335764702e-05,4.199292593327549e-05,3.824439767486194e-05,9.444318997852634e-07,0.0587528505181393
28.900000000000002,0.007399194733986145,0.0011320679635390004,0.004787419717471942,0.004164315031146136,0.0002855009152692827,0.001296129591083274,0.0012069943060660595,0.00043116703196524505,0.00038863758257707724,7.68581897353502e-05,0.00030134856364055,0.00028315167817197576,0.00010385285252844062,9.346805355970254e-05,9.346805355970254e-05,1.3443162260105917e-05,4.182831817290293e-05,3.806177546363724e-05,9.364315910942752e-07,0.058479014972831506
28.950000000000003,0.0073863628684903496,0.0011315908910199011,0.00476294465512888,0.004140752261579345,0.00028395384605355733,0.0012905249692680178,0.001200864521514921,0.00042667995004223093,0.0003844996646839028,7.627120354445258e-05,0.00030014104438071544,0.00028178062425643656,0.00010276828223125391,9.246866686159732e-05,9.246866686159732e-05,1.3333614961558773e-05,4.1663735124248445e-05,3.7879536703279015e-05,9.285668764829251e-07,0.058206795290597635
29.0,0.007373540049399156,0.0011311347291417995,0.004738585269706002,0.0041173149984596435,0.0002824411245955882,0.0012849310454484766,0.0011947548461214244,0.00042224249651135083,0.000380408445601078,7.569639142437306e-05,0.000298934174248642,0.0002804127963695767,0.0001016956760493297,9.148054508585945e-05,9.148054508585945e-05,1.322631060044054e-05,4.149918729131651e-05,3.7697689092602534e-05,9.208628387087398e-07,0.05793618024290753
29.05,0.007360726340691488,0.0011306988894121577,0.004714341185782685,0.004094002727305921,0.0002809621653613557,0.0012793480161057413,0.0011886653999338766,0.0004178540971124613,0.00037636337459399406,7.513355457807132e-05,0.00029772802303940023,0.0002790482461534789,0.00010063489757899754,9.050355697998223e-05,9.050355697998223e-05,1.3121212801448424e-05,4.133468477956766e-05,3.751623964551255e-05,9.133434364559857e-07,0.057667158678299864
29.1,0.007347921805987789,0.0011302827920814215,0.0046902120267776565,0.0040708149334826235,0.00027951639029721295,0.0012737760739926836,0.0011825962992978655,0.0004135141844127922,0.00037236390760350907,7.458249669226975e-05,0.0002965226594929109,0.00027768702410673076,9.958581197622342e-05,8.953757283038914e-05,8.953757283038914e-05,1.301828565440037e-05,4.117023735774757e-05,3.7335194815990374e-05,9.060249036958763e-07,0.057399719510339516
29.150000000000002,0.007335126508550418,0.0011298858660514402,0.004666197414988575,0.00404775110223811,0.0002781032287637588,0.0012682154081691684,0.0011765476569056761,0.0004092221977256423,0.0003684095071647065,7.404302391703295e-05,0.0002953181513003456,0.00027632917959719824,9.854828593962924e-05,8.858246444499867e-05,8.858246444499867e-05,1.2917493712342868e-05,4.100585456795244e-05,3.715456072978162e-05,8.989113676759939e-07,0.05713385171190805
29.200000000000003,0.007322340511284054,0.001129507548784468,0.004642296971631145,0.004024810718742442,0.00027672211746972684,0.0012626662040373376,0.0011705195818454035,0.0004049775830300039,0.0003644996423266091,7.351494484527777e-05,0.0002941145651106778,0.00027497476087478813,9.752218769366296e-05,8.763810513596421e-05,8.763810513596421e-05,1.2818801986534824e-05,4.084154585815954e-05,3.6974343468064525e-05,8.919936930018217e-07,0.056869544316894304
29.25,0.007309563876736115,0.0011291472862127512,0.0046185103168777785,0.004001993268124614,0.0002753725004059085,0.0012571286433769513,0.0011645121796497527,0.0004007797928911062,0.00036063378857283714,7.29980704922221e-05,0.00029291196653737523,0.00027362381508419547,9.650738697191872e-05,8.670436970258779e-05,8.670436970258779e-05,1.2722175938567381e-05,4.06773207050624e-05,3.6794549334140344e-05,8.852516513293544e-07,0.05660678642828935
29.3,0.007296796667097169,0.0011288045326487018,0.0045948370698957845,0.003979298235509223,0.00027405382877912575,0.0012516029043807715,0.0011585255523445192,0.00039662828638186646,0.0003568114277431989,7.249221427478055e-05,0.0002917104201652262,0.00027227638827763184,9.550375500060664e-05,8.578113441440655e-05,8.578113441440655e-05,1.2627581470584435e-05,4.051318869654391e-05,3.6615185036862014e-05,8.786586267839724e-07,0.05634556722998017
29.35,0.007284038944201371,0.0011284787506956602,0.00457127684888512,0.0039567251060525855,0.00027276556094627116,0.0012460891616899808,0.0011525597984967505,0.0003925225290052446,0.0003530320479562087,7.199719199091562e-05,0.0002905099895572945,0.0002709325254275319,9.45111644821742e-05,8.486827699445271e-05,8.486827699445271e-05,1.2534984915053422e-05,4.034915955225954e-05,3.643625774360628e-05,8.721875504087008e-07,0.0560858759988912
29.400000000000002,0.007271290769526897,0.0011281694111592501,0.0045478292711156705,0.0039342733649783,0.0002715071623484295,0.0012405875864296158,0.001146615013262573,0.00038846199261748635,0.00034929514353251704,7.151282179895135e-05,0.0002893107372619936,0.00026959227043923305,9.352948957907852e-05,8.396567660268513e-05,8.396567660268513e-05,1.2444353025677445e-05,4.018524307545503e-05,3.6257774986588516e-05,8.65816685138456e-07,0.05582770211451688
29.450000000000003,0.007258552204196381,0.0011278759929593258,0.004524493952964088,0.003911942497612271,0.00027027810544509687,0.0012350983462440126,0.0011406912884346868,0.0003844461553522505,0.00034560021491924695,7.103892419685745e-05,0.0002881127248202757,0.0002682556661636265,9.255860589771204e-05,8.307321381959365e-05,8.307321381959365e-05,1.2355652970797222e-05,4.002144904581363e-05,3.607974444179555e-05,8.59534026075578e-07,0.05557103506368865
29.5,0.007245823308977373,0.0011275979830425145,0.004501270509950183,0.003889731989417192,0.0002690778696485122,0.001229621605332247,0.0011347887124895225,0.0003804745015456097,0.00034194676861522586,7.057532200151114e-05,0.00028691601277292797,0.00026692275440977456,9.15983904724817e-05,8.219077062997579e-05,8.219077062997579e-05,1.2268852330054666e-05,3.985778707779258e-05,3.590217363119642e-05,8.533393379121799e-07,0.055315864439404026
29.55,0.0072331041442827895,0.0011273348762953549,0.00447815855677286,0.0038676413260264864,0.0002679059412581145,0.001224157524483559,0.001128907370634051,0.0003765465216619143,0.0003383343170971027,7.012184032794334e-05,0.00028572066066797036,0.0002655935759574918,9.064872175004213e-05,8.131823040688569e-05,8.131823040688569e-05,1.2183919094312093e-05,3.969426647798081e-05,3.5725069618521716e-05,8.472433530438956e-07,0.05506217993387437
29.6,0.007220394770171381,0.0011270861754580342,0.00445515770734563,0.003845669993277734,0.0002667618133951409,0.0012187062611127577,0.00112304734485225,0.00037266171222051573,0.00033476237874634354,6.96783065685765e-05,0.00028452672706815016,0.00026426817056988765,8.970947957368353e-05,8.04554778957559e-05,8.04554778957559e-05,1.21008216680256e-05,3.9530896136199754e-05,3.554843877188754e-05,8.412643817386608e-07,0.05480997132742014
29.650000000000002,0.007207695246348204,0.0011268513910387243,0.004432267574831668,0.0038238174772455566,0.0002656449859373775,0.001213267969295586,0.001117208713951214,0.00036881957572333385,0.0003312304777770928,6.924455037245997e-05,0.00028333426955852524,0.0002629465770058649,8.878054516787218e-05,7.960239919869031e-05,7.960239919869031e-05,1.2019528872648983e-05,3.936768447794185e-05,3.537228665197687e-05,8.354232409577847e-07,0.054559228475850666
29.700000000000003,0.007195005632165095,0.0011266300412285176,0.004409487771678437,0.003802083264273994,0.00026455496545407683,0.0012078427998040426,0.0011113915536069118,0.00036501962058326437,0.0003277381441648929,6.882040362450964e-05,0.0002821433447541329,0.0002616288330325737,8.78618011229431e-05,7.87588817589283e-05,7.87588817589283e-05,1.1940009949349344e-05,3.920463949185208e-05,3.5196618055708697e-05,8.297377653224382e-07,0.054309941299224666
29.75,0.007182325986621162,0.0011264216518169642,0.004386817909651891,0.00378046684100836,0.00026349126514105356,0.0012024309001416517,0.0011055959364095823,0.00036126136105341653,0.00032428491357625337,6.840570042475755e-05,0.00028095400830773767,0.0002603149754378167,8.69531313799429e-05,7.792481434547805e-05,7.792481434547805e-05,1.1862234559424151e-05,3.904176882849822e-05,3.502143720906396e-05,8.242182315640857e-07,0.054062099774546755
29.8,0.007169656368363267,0.001126225756108213,0.0043642575998702185,0.0037589676944265824,0.0002624534047559712,0.0011970324145786646,0.001099821931908768,0.0003575443171571706,0.000320870327299058,6.800027706761745e-05,0.0002797663149176527,0.00025900504004240296,8.605442121562008e-05,7.710008703791692e-05,7.710008703791692e-05,1.1786172781304008e-05,3.887907994973339e-05,3.484674806751216e-05,8.188647947155722e-07,0.05381569393401363
29.85,0.007156996835686533,0.0011260418948377533,0.004341806452837202,0.0037375853118700553,0.00026144091055383095,0.0011916474841871952,0.0010940696066579867,0.00035386801461905116,0.000317493932173805,6.760397202117213e-05,0.00027858031833563114,0.00025769906171244924,8.516555722756181e-05,7.628459121135748e-05,7.628459121135748e-05,1.1711795103795966e-05,3.871658029553658e-05,3.4672554656545895e-05,8.136674475714912e-07,0.05357071386886056
29.900000000000002,0.007144347446534847,0.0011258696160897622,0.004319464078475114,0.0037163191810739697,0.0002604533152226738,0.0011862762468762705,0.0010883390242590288,0.0003502319847964023,0.00031415528052566687,6.721662590648734e-05,0.0002773960713748203,0.00025639707437162475,8.42864273194739e-05,7.547821952157519e-05,7.547821952157519e-05,1.1639072416091017e-05,3.855427743029968e-05,3.449886137425884e-05,8.086082774768958e-07,0.053327149737265746
29.950000000000003,0.00713170825850137,0.0011257084752150544,0.00429723008615721,0.00369516879019716,0.00025949015781950684,0.0011809188374267937,0.0010826302454058883,0.0003466357646118601,0.000310853930097363,6.683808147695829e-05,0.00027621362591777543,0.0002550991110133385,8.34169206866034e-05,7.468086589029627e-05,7.468086589029627e-05,1.156797599582555e-05,3.839217913435547e-05,3.4325673185243986e-05,8.036652888164342e-07,0.05308499177394852
30.0,0.00711907932882906,0.001125558034749639,0.004275104084739802,0.003674133627851456,0.00025855098370646397,0.0011755753875264106,0.0010769433279283187,0.00034307889648661283,0.00030758944398283713,6.646818359769319e-05,0.00027503303292452746,0.0002538052037128668,8.255692780130272e-05,7.38924254906428e-05,7.38924254906428e-05,1.1498477496969445e-05,3.823029341833634e-05,3.4152995658802293e-05,7.988169000172257e-07,0.052844230299122816
30.05,0.007106460714411188,0.0011254178643338778,0.00425308568259391,0.0036532131831305452,0.00025763534448721115,0.0011702460258042706,0.001071278326835012,0.0003395609282744397,0.00030436139056172804,6.610677922493906e-05,0.00027385434244069995,0.00025251538363941904,8.170634039873419e-05,7.311279473273257e-05,7.311279473273257e-05,1.1430548939398707e-05,3.8068628455112165e-05,3.398083483926935e-05,7.940462037844479e-07,0.05260485572483786
30.1,0.007093852471791883,0.0011252875406322516,0.004231174487636514,0.0036324069456383614,0.00025674279794360595,0.0011649308778656788,0.001065635294356404,0.0003360814131965233,0.0003011693434346288,6.575371738555461e-05,0.00027267760360567166,0.0002512296810681408,8.086505146271634e-05,7.23418712494326e-05,7.23418712494326e-05,1.1364162701673872e-05,3.790719244273735e-05,3.3809196974353015e-05,7.893441017226069e-07,0.05236685855725387
30.150000000000002,0.007081254657166658,0.0011251666472537304,0.0042093701073613815,0.003611714405516987,0.0002558729079726202,0.0011596300663266259,0.0010600142799870973,0.00033263990977702224,0.0002980128813591214,6.540884915653454e-05,0.0002715028646607785,0.00024994812539205123,8.003295521171075e-05,7.157955388226365e-05,7.157955388226365e-05,1.1299291517858738e-05,3.774599342782534e-05,3.363808816008941e-05,7.84710636139256e-07,0.052130229394278714
30.200000000000003,0.007068667326382962,0.001125054774672748,0.004187672148869497,0.0035911350534740885,0.00025502524452353497,0.001154343710848194,0.0010544153305279043,0.00032923598177940104,0.0002948915881865815,6.507202764458988e-05,0.0002703301729575521,0.00024867074513391425,7.920994708495075e-05,7.082574266745504e-05,7.082574266745504e-05,1.123590847832915e-05,3.758503912841641e-05,3.3467513980897926e-05,7.801542843398047e-07,0.05189495891912122
30.25,0.007056090534940727,0.0011249515201507826,0.004166080218899092,0.003570668380809883,0.00025419938353541646,0.0011490719281708316,0.0010488384901275079,0.0003258691981435061,0.0002918050527997437,6.474310796578868e-05,0.00026915957496599,0.00024739756795804144,7.839592372871189e-05,7.00803388221485e-05,7.00803388221485e-05,1.1173987033634263e-05,3.742433679644507e-05,3.32974792256664e-05,7.75689446926238e-07,0.05166103789118631
30.3,0.007043524337992926,0.0011248564876585412,0.004144593923855259,0.0035503138794436362,0.00025339490687488063,0.001143814832148487,0.0010432838003237386,0.00032253913292338014,0.00028875286905101754,6.442194722526104e-05,0.0002679911162828536,0.0002461286206820244,7.759078298272363e-05,6.93432447307493e-05,6.93432447307493e-05,1.1113500999780683e-05,3.72638931519858e-05,3.312798774518305e-05,7.713327000120658e-07,0.051428457136171404
30.35,0.007030968790346137,0.0011247692877987484,0.004123212869839191,0.0035300710419397152,0.0002526114022741552,0.0011385725337826017,0.001037751300084469,0.0003192453652258098,0.00028573463570154956,6.410840449697283e-05,0.00026682484163999026,0.00024486392928839656,7.679442386672253e-05,6.861436393142419e-05,6.861436393142419e-05,1.1054424562967866e-05,3.710371440620444e-05,3.2959042485957576e-05,7.670986475325766e-07,0.051197207537430234
30.400000000000002,0.007018423946461113,0.0011246895377295394,0.00410193666267701,0.0035099393615331733,0.00025184846326944564,0.0011333451412559494,0.00103224102584812,0.00031598747914959424,0.0002827499563610185,6.380234080357149e-05,0.0002656607949126756,0.00024360351893622047,7.600674656714448e-05,6.789360110274334e-05,6.789360110274334e-05,1.099673228188966e-05,3.694380637066196e-05,3.279064569717648e-05,7.629963765767702e-07,0.050967280030574644
30.450000000000003,0.007005889860453354,0.0011246168610884553,0.0040807649079482086,0.003489918332154893,0.0002511056891396132,0.0011281327599663225,0.0010267530115637834,0.00031276506372553077,0.00027979843942815846,6.350361909630794e-05,0.0002644990191279724,0.00024234741397260076,7.522765242395518e-05,6.718086205046518e-05,6.718086205046518e-05,1.0940399086218415e-05,3.678417463152853e-05,3.262279926957744e-05,7.590273685000685e-07,0.050738665602501516
30.5,0.006993366586093694,0.0011245508879170415,0.0040596972110137075,0.003470007448456285,0.0002503826848451714,0.0011229354925600557,0.0010212872887309565,0.0003095777128571076,0.0002768796980320015,6.321210423503807e-05,0.00026333955647310346,0.0002410956379441199,7.445704391761669e-05,6.647605369446147e-05,6.647605369446147e-05,1.0885400270699457e-05,3.6624824752566786e-05,3.245550513565637e-05,7.551852210987863e-07,0.05051135529468264
30.55,0.0069808541768088825,0.0011244912545860482,0.0040387331770435205,0.0034502062058335394,0.00024967906096760764,0.001117753438965383,0.0010158438864388887,0.0003064250252618961,0.00027399334997382964,6.292766296830696e-05,0.0002621824483038341,0.00023984821360819507,7.369482465618747e-05,6.577908405577996e-05,6.577908405577996e-05,1.0831711485233075e-05,3.646576246368804e-05,3.228876564623325e-05,7.514570165720019e-07,0.050285340209433885
30.6,0.006968352685682183,0.0011244376037212308,0.004017872411044048,0.0034305141004514557,0.000248994433649037,0.0011125866964256268,0.0010104228314055442,0.0003033066044136376,0.0002711390176698319,6.265016391351956e-05,0.0002610277351528629,0.0002386051629443558,7.294089936255488e-05,6.508986224384304e-05,6.508986224384304e-05,1.0779308722204774e-05,3.630699379407394e-05,3.2122583842188634e-05,7.478258998479323e-07,0.05006061151746129
30.650000000000002,0.0069558621654539675,0.0011243895841297515,0.003997114517884984,0.003410930629266829,0.00024832842453219295,0.0011074353595322086,0.001005024148016174,0.0003002220584850128,0.0002683163280944543,6.237947753720031e-05,0.000259875456738216,0.00023736650716543885,7.219517386179724e-05,6.440829844377861e-05,6.440829844377861e-05,1.0728168302950835e-05,3.614852511990593e-05,3.195696356145113e-05,7.442743254314546e-07,0.04983716046498026
30.700000000000003,0.006943382668522327,0.0011243468507271784,0.00397645910232585,0.0033914552900514154,0.00024768066070076224,0.0011022995202574796,0.000999647858361501,0.00029717100029108995,0.00026552491272443797,6.211547613534506e-05,0.00025872565197164357,0.00023613226672870006,7.1457555068675e-05,6.373430390388212e-05,6.373430390388212e-05,1.0678266865478045e-05,3.599036311438422e-05,3.179190935562613e-05,7.407873229418527e-07,0.04961497837881838
30.75,0.006930914246943678,0.0011243090644650845,0.0039559057690421555,0.0033720875814144758,0.0002470507746200681,0.0010971792679873695,0.0009942939822755192,0.00029415304723344314,0.0002627644074835363,6.185803381386782e-05,0.0002575783589670151,0.00023490246134684177,7.072795097524997e-05,6.306779092320755e-05,6.306779092320755e-05,1.0629581355339187e-05,3.5832514608266954e-05,3.1627426230753106e-05,7.373551020485512e-07,0.04939405666832174
30.8,0.00691845695243338,0.001124275892259241,0.003935454122651185,0.0033528270028248975,0.0002464384040781079,0.0010920746895538426,0.0009889625373729028,0.0002911678212449318,0.0002600344526879027,6.160702646914511e-05,0.00025643361504871045,0.00023367710999895364,7.000627063863209e-05,6.24086728392859e-05,6.24086728392859e-05,1.0582089020941451e-05,3.567498638830425e-05,3.146351926406202e-05,7.339745037475208e-07,0.04917438682370288
30.85,0.0069060108363663605,0.0011242470069184078,0.003915103767737433,0.0033336730546329146,0.00024584319212695056,0.0010869858692671673,0.0009836535390860329,0.0002882149487351383,0.0002573346929921443,6.136233176866045e-05,0.0002552914567600059,0.0002324562309413672,6.92924241688547e-05,6.175686401597077e-05,6.175686401597077e-05,1.053576741366212e-05,3.5517784974622e-05,3.130019317535497e-05,7.306491050730924e-07,0.048955960411305656
30.900000000000002,0.006893575949777738,0.001124222087073718,0.0038948543088776575,0.0033146252380914067,0.0002452647870244967,0.0010819128889479846,0.0009783670007016334,0.00028529406053645113,0.00025466477733602984,6.112382913175114e-05,0.00025415191987145,0.00023123984171842147,6.858632271687729e-05,6.111227983140973e-05,6.111227983140973e-05,1.0490594392152881e-05,3.536091642338219e-05,3.113745194212659e-05,7.273880033797997e-07,0.048738769066711526
30.950000000000003,0.00688115234336346,0.001124200817108654,0.003874705350665583,0.0032956830553768014,0.0002447028421766083,0.0010768558279591802,0.0009731029333970244,0.00028240479185079033,0.00025202435889184723,6.089139971045986e-05,0.0002530150393892288,0.00023002795917313965,6.788787846271706e-05,6.04748366661418e-05,6.04748366661418e-05,1.0446548129339192e-05,3.520438619670793e-05,3.0975298539547854e-05,7.242034758128745e-07,0.048522804486851485
31.0,0.006868740067480937,0.001124182887089616,0.0038546564977362465,0.0032768460096095765,0.00024415701607961035,0.0010718147632375525,0.0009678613462759894,0.0002795467821969669,0.00024941309501240265,6.066492637049316e-05,0.0002518808495635173,0.00022882059945781606,6.719700460370877e-05,5.9844451891320375e-05,5.9844451891320375e-05,1.0403607120047188e-05,3.504819912871693e-05,3.081373486159884e-05,7.211079793490228e-07,0.04830805842262967
31.05,0.00685633917214969,0.0011241679926970785,0.003834707354789981,0.0032581136048743606,0.00024362697226316935,0.0010667897693252748,0.0009626422464042566,0.00027671967535866795,0.0002468306471796523,6.044429367228877e-05,0.00025074938389681444,0.00022761777804451147,6.651361534289238e-05,5.922104385706115e-05,5.922104385706115e-05,1.0361750187037788e-05,3.4892359497209105e-05,3.065276184302448e-05,7.181112244496872e-07,0.04809452267372198
31.1,0.006843949707051999,0.0011241558351573378,0.003814857526616062,0.0032394853462396566,0.00024311237923355257,0.00106178091840115,0.0009574456388446012,0.00027392311933306364,0.00024427668095396295,6.022938785219398e-05,0.0002496206751522601,0.00022641950973545787,6.583762587752811e-05,5.8604531880915074e-05,5.8604531880915074e-05,1.032095648352901e-05,3.4736871189038045e-05,3.0492379760868106e-05,7.152180349608464e-07,0.04788218908669943
31.150000000000002,0.006831571721533558,0.0011241461211748418,0.0037951066181159928,0.0032209607397771637,0.00024261291041727086,0.0010567882803116523,0.000952271526691561,0.00027115676628002526,0.00024175086592398995,6.002009680375667e-05,0.000248494755361931,0.00022522580867336968,6.516895238773647e-05,5.7994836236464515e-05,5.7994836236464515e-05,1.0281205490981799e-05,3.458173792785421e-05,3.033258865743892e-05,7.124273736112862e-07,0.047671049556590954
31.200000000000003,0.006819205264604136,0.001124138562865108,0.0037754542343264503,0.0032025392925807273,0.00024212824410510916,0.001051811922601754,0.0009471199111057736,0.0002684202724719504,0.00023925287565716824,5.981631005913096e-05,0.00024737165583511384,0.0002240366883516623,6.450751202526204e-05,5.739187814204227e-05,5.739187814204227e-05,1.0242477011872057e-05,3.442696351968618e-05,3.017338880120251e-05,7.097325649607267e-07,0.047461096031151145
31.25,0.006806850384938242,0.0011241328776882226,0.003755899980441889,0.003184220512784907,0.00024165806339654743,0.0010468519105455382,0.0009419907913479324,0.0002657132982441871,0.00023678238765080872,5.9617918770599154e-05,0.00024625140716655374,0.00022285216162457643,6.385322290235835e-05,5.679557974957177e-05,5.679557974957177e-05,1.0204751158180818e-05,3.427255206742879e-05,3.0014781093410943e-05,7.071225733191454e-07,0.04725232051673351
