Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(1),J_total_Tl_relativistic
14.850000000000001,0.008256874853768019,0.013069927141078581,0.01396420675633529,0.015189357354537074,0.005345232143643688,0.007860790509364002,0.006081245207957113,0.0165270855943095,0.016287374162502036,0.001829170540644637,0.004116696377599277,0.003434327963236614,0.002429520742025413,0.0024949599497960414,0.0032056493155351866,0.0030547421238916374,0.0005081478420504141,0.0008668301896525426,0.0007239903229318998,0.0002430778038361009,0.0002391470435535753,5.103297649526972e-05,3.4583392734095696e-05,0.4480875418287866
14.9,0.008252334479573258,0.012994874212207973,0.013947898461977483,0.015165369867212477,0.005344890569634844,0.00776076038904524,0.005996341959509665,0.016435571919960184,0.016191910531473924,0.0018073358985568105,0.004080033800234274,0.003392394193266574,0.0024295122481957114,0.0024946615290129094,0.003155593285798615,0.003006417384702812,0.0004992648746410788,0.0008606868464547439,0.0007160581353115693,0.00024291907483806575,0.0002391047258106179,5.00947491896683e-05,3.434883375942041e-05,0.44528232650016597
14.950000000000001,0.008247782466255902,0.012920050535109077,0.013931505419006491,0.015141277233461493,0.005344632513788837,0.007661844088651018,0.0059126929869281015,0.016344194608605492,0.016096633790659735,0.0017862701223408694,0.0040433043205788674,0.0033506763461564194,0.0024294892832657064,0.0024942966390375638,0.003106324013125207,0.002958862696843136,0.0004906480789988282,0.0008544812903455589,0.0007081321233200357,0.0002427805576791531,0.00023907178055350414,4.9183889423618875e-05,3.411149517316809e-05,0.4424993484168381
15.0,0.008243218846493114,0.012845457600867326,0.013915027930095858,0.015117080114722908,0.005344445627480644,0.0075640372661691995,0.005830288266251154,0.016252959263742525,0.016001549571948638,0.0017659556747616344,0.004006519234809756,0.0033091830081828644,0.0024294446351168096,0.00249385981088519,0.0030578294226868722,0.0029120660459197437,0.0004822926036633883,0.0008482163979668815,0.0007002149881641019,0.00024266061757353431,0.00023904691727037446,4.829992069692043e-05,3.387149264700258e-05,0.43973837997777643
15.05,0.008238643653012924,0.012771096875218779,0.013898466302745726,0.015092779178371669,0.005344317884722382,0.007467335433374353,0.005749117681136236,0.016161871410548492,0.0159066634177628,0.0017463751442485702,0.0039696896525210626,0.0032679224635611495,0.0024293714262321464,0.002493345879851668,0.0030100976103488793,0.0028660155915194285,0.0004741935869240482,0.0008418950330512651,0.0006923093628584068,0.00024255767974986904,0.00023902889896335535,4.7442364286336445e-05,3.362894217644973e-05,0.436999197185935
15.100000000000001,0.008234056918593755,0.01269696979862979,0.013881820849236663,0.015068375097621786,0.005344237578610496,0.007371733959668548,0.005669171027779334,0.016070936495690195,0.015811980781044583,0.0017275112527563104,0.00393282649347485,0.0032269026974954896,0.0024292631041469195,0.002492749976003096,0.002963116840807795,0.0028206996652045376,0.00046634616129752023,0.0008355200436899281,0.0006844178120758696,0.00024247022793589902,0.00023901654065838792,4.661073977570326e-05,3.338396040324348e-05,0.43428157955557184
15.15,0.008229458676063934,0.012623077786378773,0.013865091886583152,0.015043868551429064,0.005344193317726367,0.007277228075894104,0.005590438019757197,0.015980159887163333,0.01571750702527443,0.0017093468632147805,0.003895940484671716,0.0031861313993933192,0.0024291134320867493,0.002492067514874196,0.0029168755457287445,0.0027761067685122803,0.00045874545781708734,0.0008290942597576944,0.000676542832088151,0.00024239680286671633,0.00023900870794348595,4.58045655665468e-05,3.3136662565905646e-05,0.43158531002007566
15.200000000000001,0.008224848958301218,0.012549422228640054,0.013848279736486759,0.015019260224393703,0.005344174022493441,0.007183812878117262,0.005512908292791463,0.015889546874161088,0.015623247424518844,0.001691864986579122,0.0038590421577293426,0.0031456159662319873,0.0024289164797926827,0.002491294188373283,0.0028713623218830017,0.0027322255709583717,0.00045138661013718564,0.0008226204904894133,0.0006686868507911396,0.00024233600081719164,0.00023900431553545992,4.5023359367745705e-05,3.288716165048215e-05,0.4289101748437811
15.25,0.008220227798232312,0.012476004490569806,0.013831384725288996,0.014994550806662779,0.005344168921493953,0.0070914833313817805,0.005436571409434441,0.015799102666971376,0.015529207163507693,0.0016750487884895906,0.0038221418465571497,0.003105363506066976,0.0024286666145314447,0.0024904259558913887,0.002826565929286884,0.0026890449080458983,0.00044426475845759847,0.0008161015222025239,0.0006608522278106293,0.0002422864721588344,0.00023900232587520186,4.426663865980295e-05,3.2635570478721664e-05,0.42625596353942585
15.3,0.008215595228832384,0.012402825912393972,0.01381440718392388,0.014969740993832623,0.0053441675477481805,0.0070002342734313905,0.005361416863676212,0.015708832396902118,0.015435391337740112,0.0016588815955515441,0.003785249685315434,0.003065380841671073,0.0024283584922894204,0.002489459035613078,0.0027824752893428318,0.002646553779280184,0.00043737505327144633,0.0008095401161605404,0.0006530412546835053,0.0002422469199411645,0.00023900174775156306,4.35339211351875e-05,3.238200292765878e-05,0.42362246878736703
15.350000000000001,0.008210951283124594,0.012329887809498218,0.013797347447870206,0.014944831486851117,0.005344159734959172,0.006910060418400288,0.005287434085472935,0.015618741116234004,0.01534180495361833,0.0016433469012456141,0.0037483756066477207,0.0030256745142944116,0.0024279870491487614,0.0024883898960264333,0.0027390794829835956,0.0026047413461904893,0.0004307126589411834,0.0008029390065723634,0.00064525615510995,0.000242216098497662,0.00023900163495363963,4.2824725118173834e-05,3.212657176207243e-05,0.42100948635396834
15.4,0.008206295994179604,0.012257191472519817,0.013780205857103538,0.014919822991919933,0.005344135613725771,0.006820956360470665,0.005214612445196109,0.015528833798200081,0.01524845292860869,0.0016284283714780676,0.00371152934017526,0.0029862507875355934,0.002427547492843928,0.0024872152476296213,0.002696367748820339,0.0025635969303592497,0.00042427275710680347,0.0007963008987224175,0.0006374990852723463,0.00024219281207644349,0.00023900108495112033,4.213856996059293e-05,3.186938686184477e-05,0.4184168150128573
15.450000000000001,0.008201629395115102,0.012184738167441466,0.013762982756047924,0.014894716220396714,0.005344085607726713,0.006732916577496476,0.005142941258002744,0.01543911533699159,0.015155340091429152,0.001614109849781309,0.003674720411242911,0.0029471156513145524,0.002427035294496901,0.0024859320348314183,0.002654329481295483,0.0025231100114595823,0.0004180505499304676,0.0007896284672267363,0.0006297721342167676,0.00024217591349580482,0.00023899923760236502,4.1474976406831476e-05,3.1610557239324376e-05,0.41584425647235873
15.5,0.008196951519095325,0.012112529135687014,0.01374567849352737,0.014869511888697246,0.005344000429878511,0.006645935434592659,0.0050724097881263905,0.015349590547789484,0.015062471182262635,0.0016003753621743955,0.003637958139905943,0.002908274825938181,0.0024264461805292245,0.0024845374280430175,0.0026129542288410752,0.002483270225301751,0.00041204126318176087,0.0007829243544102365,0.0006220773242931329,0.00024216430282461863,0.00023899527388992329,4.083346692865601e-05,3.13501932811735e-05,0.4132916153054719
15.55,0.00819226239933057,0.012040565594219024,0.013728293422717046,0.014844210718197607,0.0053438710784697585,0.006560007187688953,0.0050030072530889685,0.015260264166820954,0.01496985085299542,0.0015872091216933323,0.0036012516401474817,0.0028697337662500523,0.002425776124748978,0.002483028815958413,0.0025722316920433813,0.0024440673618891955,0.00040624014916776905,0.000776191168800528,0.0006144166116502842,0.00024215692608741697,0.00023898841468312137,4.021356603628306e-05,3.108840473654565e-05,0.4107586988778507
15.600000000000001,0.008187562069076726,0.011968848735638195,0.013710827901094253,0.01481881343513633,0.005343688833274437,0.006475125987047693,0.004934722827833506,0.015171140851440475,0.014877483667480021,0.001574595532600843,0.0035646098193166937,0.0028314976658560076,0.0024250213406107135,0.0024814037980206123,0.0025321517218144366,0.0024054913634847705,0.00040064248951216143,0.0007694314837337527,0.0006067918867824224,0.00024215277399394674,0.00023897791952722872,3.961480056863807e-05,3.082529740118705e-05,0.4082453172766735
15.65,0.00818285056163478,0.011897379728284557,0.013693282290389174,0.014793320770516588,0.005343445251646734,0.006391285880744793,0.0048675456487778076,0.015082225180234688,0.014785374101821758,0.0015625191942851818,0.003528041377777973,0.0027935714614176323,0.0024241782736463425,0.0024796601770709107,0.0024927043175711704,0.002367532322687729,0.0003952435977874322,0.0007626478360680563,0.0005992049751234681,0.0002421508806930235,0.00023896308545873443,3.903669996201591e-05,3.0560974186489065e-05,0.40575128324602333
15.700000000000001,0.00817812791035035,0.011826159716340432,0.013675656956535389,0.014767733460008427,0.005343132164599814,0.006308480818113323,0.004801464817789217,0.01499352165315056,0.014693526544688399,0.0015509649048574608,0.0034915548087617082,0.0027559598370060423,0.0024232435940649004,0.0024777959521784247,0.0024538796254227253,0.0023301804805219914,0.0003900388220044325,0.0007558427250004382,0.0005916576376860491,0.00024215032255050828,0.00023894324584637847,3.847879650082595e-05,3.0295538859682197e-05,0.4032764121270023
15.75,0.008173394148613193,0.011755189819935155,0.013657952269620188,0.014742052243851063,0.005342741672870927,0.006226704653149063,0.00473646940608065,0.014905034691646286,0.01460194529764222,0.0015399176644568485,0.003455158398407472,0.002718667228508711,0.0024222141895190803,0.002475809311647078,0.0024156679363665557,0.00229342622453621,0.00038502354696328794,0.0007490186109828511,0.0005841515717419298,0.00024215021695115821,0.00023891776925759163,3.794062556013842e-05,3.00290958044141e-05,0.4008205217958885
15.8,0.008168649309856738,0.011684471135251449,0.01364016860383468,0.014716277866755239,0.0053422661429751725,0.006145951147877417,0.004672548458028068,0.014816768638864256,0.014510634575493753,0.0015293626782728537,0.003418860225990672,0.002681697828082345,0.0024210871580363775,0.002473698626197198,0.0023780596844937972,0.0022572600869160474,0.0003801931964697493,0.0007421779147335352,0.0005766884115407974,0.00024214972112403756,0.00023888605834987225,3.7421725847630556e-05,2.9761745758171937e-05,0.3983834326002386
15.850000000000001,0.008163893427557595,0.011614004734633514,0.013622306337423706,0.014690411077805698,0.005341698203250167,0.0060662139756812086,0.004609690994909693,0.014728727759825607,0.014419598506676639,0.001519285359293814,0.0033826681643240406,0.002645055588645195,0.002419859801112661,0.002471462442318885,0.002341045445204442,0.00222167274260914,0.00037554323542098684,0.0007353230163397013,0.000569269729064455,0.00024214803099119092,0.0002388475487865855,3.692163964453685e-05,2.9493584722653492e-05,0.39596496730007164
15.9,0.008159126535235086,0.011543791666696727,0.013604365852635582,0.014664452630363756,0.005341030739893815,0.00598748672458879,0.004547886018567208,0.014640916241645732,0.014328841133642882,0.001509671330790544,0.003346589880325497,0.0026087442284024064,0.0024185296169659423,0.0024690994757942974,0.0023046159334327476,0.0021866550074630996,0.0003710691717647771,0.0007284562544477666,0.0005618970348135818,0.00024214438003932956,0.00023880170817685051,3.643991304110083e-05,2.922470835124995e-05,0.39356495101636796
15.950000000000001,0.008154348666450754,0.011473832956438931,0.01358634753567165,0.014638403281969989,0.005340256892997297,0.005909762900522025,0.004487122514989278,0.014553338193770159,0.014238366413277867,0.001500506428543981,0.003310632835744231,0.0025727672353983615,0.002417094293948098,0.0024666086053859986,0.00226876200188333,0.0021521978363769406,0.0003667665583359822,0.0007215799255374627,0.0005545717786243703,0.00024213803821428287,0.00023874803503939204,3.59760961652667e-05,2.895521471894234e-05,0.3911832111797274
16.0,0.008149559854807897,0.011404129605353346,0.013568251776635688,0.014612263794247089,0.0053393700525753655,0.005833035930503731,0.004427389457817784,0.014465997648230325,0.014148178217334556,0.0014917767028255256,0.003274804288037077,0.002537127872090232,0.0024155517041122656,0.0024639888666884977,0.002233474639278359,0.0021182923214662845,0.00036263099457416534,0.0007146962832762227,0.0005472953505124952,0.00024212831083791827,0.00023868605779020944,3.5529743406829766e-05,2.868520046557177e-05,0.3888195774741297
16.05,0.008144760133951075,0.011334682591542957,0.013550078969483143,0.014586034932802854,0.005338363854595932,0.005757299165824115,0.004368675811777084,0.014378898559918566,0.014058280332886136,0.0014834684201386146,0.0032391112913874483,0.002501829179937197,0.0024138998969336204,0.0024612394461401284,0.002198744968616223,0.0020849296902426383,0.00035865812812612286,0.0007078075379503495,0.0005400690815419985,0.0002421145375472222,0.0002386153337537154,3.510041363490537e-05,2.841475618583639e-05,0.38647388178160774
16.1,0.008139949537565644,0.011265492869836465,0.013531829511970241,0.014559717467133365,0.0053372321770109015,0.005682545885165911,0.004310970536026816,0.014292044806881874,0.013968676462796613,0.0014755680647299417,0.0032035606978594116,0.0024668739840001106,0.002412137093181215,0.0024583596751924087,0.002164564245442069,0.0020521013038070825,0.00035484365633706226,0.000700915855969572,0.000532894244716822,0.00024209609125530287,0.0002385354481969533,3.468767039820214e-05,2.814396877435581e-05,0.3841459581354681
16.150000000000002,0.00813512809937727,0.011196561371905677,0.013513503805602942,0.01453331217052635,0.005335969135790146,0.0056087692976877985,0.004254262587438621,0.014205440190633804,0.01387937022620863,0.0014680623398785687,0.0031681591586796252,0.002432264897546586,0.002410261678938555,0.00245534902463403,0.0021309238561305417,0.0020197986550586308,0.00035118332763409035,0.0006940233594416849,0.000525772055892812,0.00024207237713415206,0.00023844601338672932,3.429108209866391e-05,2.7872927491367295e-05,0.3818356426787564
16.2,0.008130295853151453,0.011127889006384367,0.01349510225558578,0.014506819819964746,0.005334569080960433,0.005535962546065868,0.0041985409237973136,0.014119088436484021,0.013790365159047982,0.0014609381689710344,0.003132913125640159,0.002398004326656777,0.0024082721997705733,0.002452207099066629,0.002097815316181088,0.001988013366917549,0.000347672942805623,0.0006871321258140827,0.0005187036747081288,0.0002420428316190071,0.00023834666766969222,3.391022214225663e-05,2.7601724086662925e-05,0.3795427736182637
16.25,0.008125452832693046,0.011059476658988513,0.01347662527077058,0.014480241196030487,0.005333026592651093,0.005464118709492782,0.004143794506926974,0.014032993193884914,0.013701664714544157,0.0014541826963704067,0.003097828852615385,0.002364094474825314,0.0024061673550346448,0.0024489336315295187,0.0020652302685261192,0.001956737190563868,0.0003443083561802636,0.0006802441875790963,0.0005116902055300599,0.00024200692143410774,0.0002382370745752451,3.35446690788592e-05,2.7330446269197036e-05,0.3772671911733365
16.3,0.008120599071845784,0.010991325192637976,0.01345807326360507,0.014453577082808524,0.00533133647714813,0.005393230806634478,0.00409001230574256,0.013947158036794824,0.013613272263766418,0.0014477832880870755,0.003062912397186407,0.002330537347555157,0.0024039459923332986,0.002445528478270553,0.002033160481852369,0.0019259620036913545,0.00034108547670864427,0.000673361532040158,0.0005047326984163172,0.00024196414263965608,0.00023811692194084246,3.319400673369642e-05,2.705917451933212e-05,0.3750087375294474
16.35,0.008115734604491798,0.010923435447579472,0.013439446650081387,0.014426828267791096,0.005329493762958429,0.005323291798544086,0.0040371832992275305,0.013861586464057243,0.013525191096174716,0.0014417275322589171,0.0030281696223666233,0.0022973347569392685,0.002401607102106257,0.002441991613660325,0.002001597848935681,0.0018956798087771108,0.00033800026895165335,0.0006664861011359084,0.000497832150088956,0.00024191401969989447,0.00023798592105914908,3.285782432080133e-05,2.67879875485779e-05,0.3727672568017638
16.400000000000002,0.008110859464551142,0.010855808241510891,0.013420745849684503,0.014399995541782252,0.005327493696885673,0.005254294591532948,0.00398529647933811,0.01377628189979556,0.013437424420184956,0.0014360032394483146,0.0029936061984223105,0.0022644883262262936,0.0023991498123594477,0.002438323125246909,0.001970534384989506,0.0018658827313670309,0.0003350487539784175,0.0006596197913194758,0.0004909895049191454,0.00024185610457231143,0.00023784380584681536,3.253571653626354e-05,2.6516968253673672e-05,0.37054259500051134
16.45,0.008105973685981318,0.010788444369706909,0.013401971285340555,0.014373079698802665,0.005325331740119504,0.005186232039998544,0.0039343408538348055,0.013691247693822807,0.013349975363748004,0.0014305984427633528,0.002959227604782277,0.0022319994943666155,0.0023965733835286285,0.002434523208948383,0.0019399622260273374,0.001836563018377267,0.00033222701017733666,0.0006527644534902339,0.00048420565592110484,0.0002417899758179492,0.00023769033203483413,3.2227283645990046e-05,2.6246200613162976e-05,0.36833459998857304
16.5,0.008101077302776791,0.010721344605145832,0.013383123383365106,0.014346081535994723,0.005323003564339422,0.0051190969492091705,0.003884305449041777,0.013606487122065847,0.013262846974941876,0.0014255013978103517,0.0029250391320308276,0.0021998695205353446,0.0023938772034752705,0.0024305921643803774,0.0019098736272392667,0.0018077130364118506,0.00032953117398340146,0.0006459218929754342,0.00047748144575362024,0.00024171523773265188,0.00023752527638023246,3.1932131580389344e-05,2.5975761519953275e-05,0.3661431214352957
16.55,0.008096170348968524,0.010654509698637708,0.013364202573411348,0.014319001853527935,0.005320505047834873,0.0050528820780453235,0.0038351793125347743,0.013522003387003633,0.013176042222576623,0.001420700582484744,0.0028910458839785397,0.0021680994886290462,0.002391060782612345,0.002426530390315932,0.0018802609613828793,0.001779325270096627,0.000326957440524959,0.0006390938695591905,0.0004708176677276658,0.00024163151949901387,0.00023734843589845778,3.164987202616642e-05,2.5705719781015432e-05,0.36396801077867774
16.6,0.00809125285862349,0.010587940378953602,0.013345209288418243,0.01429184145450465,0.005317832271642888,0.0049875801416976095,0.003786951515758244,0.013437799618118883,0.013089563996811274,0.0014161846966071372,0.0028572527798054405,0.0021366903117331186,0.0023881237491576784,0.00242233838027495,0.0018511167171886061,0.001751392320429574,0.0003245020641930123,0.0006322820975563496,0.0004642150668187412,0.00024153847435884186,0.00023715962711577952,3.138012249579221e-05,2.54361444463152e-05,0.36180912119801434
16.650000000000002,0.008086324865844204,0.010521637352956047,0.013326143964558607,0.014264601144866098,0.005314981515704631,0.00492318381432119,0.003739611156572348,0.013353878872362796,0.013003415109782375,0.0014119426614112509,0.0028236645562714643,0.0021056427365569942,0.002385065844512532,0.0024180167182405767,0.0018224334977797064,0.001723906903147634,0.00032216135913607635,0.0006254882459288716,0.0004576743406826359,0.0002414357788060193,0.0002369586853414185,3.112250637345917e-05,2.5167110624400382e-05,0.35966630758511936
16.7,0.008081386404768246,0.010455601305730644,0.013307007041187174,0.01423728173329879,0.005311949255042131,0.004859685731646695,0.0036931473617305885,0.01327024413463229,0.01291759829624358,0.0014079636188902536,0.002790285769989197,0.002074957347834472,0.0023818869187630914,0.002413566074499851,0.0017942040191069968,0.0016968618471101314,0.00031993169968353824,0.000618713938442404,0.00045119614067339276,0.0002413231317995962,0.00023674546395939134,3.087665295537252e-05,2.489869391593965e-05,0.35753942650525605
16.75,0.008076437509567781,0.010389832900718732,0.013287798960788605,0.014209884031141259,0.005308732155956427,0.004797078493547574,0.003647549289288753,0.013186898318259253,0.01283211621421577,0.0014042369310078712,0.0027571207997540946,0.002044634572686647,0.0023785869263025505,0.0024089872016059984,0.0017664211083984352,0.0016702500926988391,0.000317809520700397,0.0006119607538608112,0.0004447810728622974,0.00024120025399672747,0.00023651983373979642,3.0642197493745555e-05,2.4630960958590225e-05,0.3554283361552514
16.8,0.008071478214449089,0.010324332779851196,0.013268520168925492,0.01418240885229118,0.005305327072248313,0.004735354666563946,0.003602806130945962,0.013103844265511434,0.012746971445647239,0.001400752178780479,0.0027241738489275887,0.0020146746849451238,0.0023751659215714965,0.0024042809304597773,0.0017390777026236957,0.001644064690234789,0.00031579131787619455,0.000605230226176508,0.00043842969905676907,0.00024106688700493992,0.00023628168216878484,3.0418781231048798e-05,2.4363969767668018e-05,0.35333289633241033
16.85,0.008066508553652088,0.01025910156368326,0.013249171114186343,0.01415485701311287,0.005301731041462835,0.004674506786382901,0.0035589071143185226,0.013021084748104397,0.012662166497083386,0.001397499161236233,0.0026914489478685796,0.00198507780943327,0.0023716240549143085,0.0023994481665073003,0.0017121668469737936,0.0016182987984118408,0.0003138736479508755,0.0005985238448745141,0.00043214253781805116,0.00024092279265325995,0.0002360309127964047,3.0206051408469348e-05,2.4097780064089972e-05,0.351252968414355
16.900000000000002,0.00806152856144986,0.010194139851530329,0.013229752248133548,0.014127229332345167,0.0052979412811586055,0.004614527360275357,0.0035158415051473966,0.01293862246772416,0.012577703800345468,0.0013944678942571424,0.0026589499564090642,0.001955843926203498,0.002367961568549313,0.0023944898860517993,0.001685681693355884,0.0015929456827470901,0.0003120531288802515,0.0005918430552282423,0.0004259200654766572,0.00024076775228188413,0.00023576744460195688,3.0003661255948158e-05,2.3832459338274907e-05,0.34918841533551465
16.95,0.00805653827214818,0.010129448221604819,0.013210264025251358,0.014099526631009735,0.005293955185202991,0.004555408869489528,0.0034735986094400597,0.012856460056560057,0.012493585713217943,0.0013916486093098293,0.0026266805663697707,0.001926972874728664,0.0023641787926504416,0.002389407132676824,0.0016596154989033081,0.0015679987140481439,0.0003103264399436791,0.000585189258625108,0.00041976271714456764,0.0002406015660500999,0.00023549121137682276,2.9811269989685492e-05,2.3568075704184527e-05,0.34713910155134314
17.0,0.008051537720085033,0.010065027231153918,0.013190706902893867,0.014071749732319762,0.005289770320094177,0.004497143771601062,0.0034321677755475245,0.012774600077847342,0.01240981452014387,0.0013890317520705703,0.0025946443041118218,0.0018984643580458123,0.0023602761415381646,0.002384201013778394,0.0016339616245009544,0.0015434513668972853,0.0003086903217964951,0.0005785638129201209,0.00041367088772323654,0.00024042405226200233,0.00023520216112444555,2.9628542831061837e-05,2.3304686889833995e-05,0.3451048929996058
17.05,0.008046526939630153,0.010000877416598327,0.013171081341233017,0.014043899461589111,0.005285384421311046,0.004439724502820029,0.003391538396177385,0.012693045026419197,0.012326392432928034,0.0013866079809500664,0.002562844533120655,0.0018703179468506706,0.0023562541099774992,0.002378872697203668,0.0016087135333260315,0.0015192972181525756,0.00030714157646969054,0.0005719680328157005,0.0004076449329065431,0.00024023504670940023,0.0002349002554766512,2.945515103243763e-05,2.3042340670354564e-05,0.34308565707397876
17.1,0.008041505965184544,0.009936999293671851,0.013151387803206611,0.014015976646141884,0.005280795389691796,0.004383143480254789,0.003351699910343634,0.012611797329267593,0.012243321591447176,0.0013843681655232266,0.0025312844566184995,0.0018425330835413545,0.0023521132695808935,0.002373423407993706,0.0015838647894042663,0.0014955299454658673,0.00030567706731923853,0.0005654031902660037,0.0004016851701778808,0.00024003440203136607,0.00023458546912553875,2.929077188684505e-05,2.278108687946276e-05,0.34108126261001576
17.150000000000002,0.008036474831180005,0.009873393357561887,0.013131626754466377,0.013987982115222453,0.005276001287842151,0.004327393104132964,0.0033126418052541262,0.012530859346112692,0.012160604064367033,0.0013823033848691182,0.0024999671202019336,0.0018151090862099397,0.00234785426531383,0.002367854425227959,0.0015594090561815992,0.0014721433258177482,0.0003042937189274272,0.0005588705149041239,0.00039579187980065615,0.00023982198709011527,0.0002342577892708174,2.9135088722160893e-05,2.2520985083280024e-05,0.33909157986754124
17.2,0.008031433572078663,0.00981006008305076,0.013111798663326058,0.013959916699905942,0.005271000336573997,0.0042724657599796335,0.0032743536181365097,0.01245023336998032,0.01207824184986567,0.0013804049258260773,0.0024688954145011496,0.0017880451525806333,0.002343477812101,0.0023621670789681286,0.001535340095111392,0.0014491312340693945,0.0003029885169584846,0.0005523711944905691,0.00038996530580151593,0.0002395976863630337,0.00023391721508293523,2.898779090493232e-05,2.2262097064981403e-05,0.33711648049864523
17.25,0.0080263822223725,0.009746999924657837,0.013091904000709545,0.013931781233009179,0.005265790911375219,0.004218353820752924,0.003236824938003444,0.012369921627787108,0.011996236876362686,0.0013786642811668354,0.0024380720778576863,0.0017613403638933936,0.0023389846915309338,0.002356362747299091,0.0015116517642571505,0.001426487641531295,0.00030175850797071487,0.0005459063753814738,0.00038420565694565964,0.00023936139935055935,0.00023356375718203598,2.8848573868928918e-05,2.2004473323447942e-05,0.33515583751048794
17.3,0.008021320816582878,0.009684213316782497,0.013071943240099084,0.013903576549002138,0.005260371538911492,0.004165049648937245,0.003200045407358007,0.012289926280932966,0.011914591003253957,0.0013770731476983752,0.002407499699017574,0.0017349936887319933,0.0023343757486569893,0.0023504428534646105,0.0014883380169107897,0.0014042066145488312,0.00030060079918730297,0.0005394771630150666,0.00037851310770363055,0.0002391130399994295,0.00023319743713212334,2.871713914805729e-05,2.1748151327623734e-05,0.333209525240587
17.35,0.008016249389260075,0.009621700673847792,0.013051916857483518,0.013875303483919861,0.005254740893560716,0.00411254559859429,0.0031640047238400792,0.012210249425900405,0.011833306021651372,0.0013756234242910813,0.00237718071983689,0.001709003986795556,0.0023296518888926265,0.0023444088630955933,0.001465392900226387,0.0013822823131046332,0.0002995125582278762,0.0005330846224149529,0.00037288779920898244,0.0002388525361408195,0.00023281828694972508,2.8593194378862448e-05,2.1493168526287586e-05,0.3312774193474873
17.400000000000002,0.00801116797498281,0.009559462390444874,0.013031825331306618,0.013846962875274888,0.005248897793980773,0.0040608340173720996,0.003128692641814616,0.012130893094860396,0.01175238365512729,0.0013743072098416232,0.0023471174379969336,0.0016833700126127691,0.0023248140749989247,0.002338262281528677,0.0014428105538694309,0.0013607089894376813,0.0002984910128028496,0.0005267297787088499,0.0003673298402062536,0.00023857982894316527,0.00023242634862700247,2.8476453266230172e-05,2.123957383816256e-05,0.3293593968005054
17.45,0.008006076608357771,0.009497498841478125,0.013011669142415475,0.01381855556197019,0.0052428411997112205,0.004009907248472386,0.003094098973902653,0.012051859256284372,0.011671825560463261,0.0013731168011738631,0.0023173120097262946,0.0016580904191980243,0.0023198633241623213,0.0023320046512129815,0.0014205852086815209,0.0013394809866790801,0.0002975334503725197,0.0005204136176614655,0.00036183930798869507,0.00023829487237970857,0.00023202167366978218,2.836663554204451e-05,2.0987422610035255e-05,0.3274553358535742
17.5,0.008000975324019156,0.009435810382310941,0.01299144877400898,0.013790082384212624,0.005236570207809518,0.003959757632576372,0.0030602135924559016,0.011973149815561974,0.01159163332840263,0.0013720446908819489,0.0022877664525272337,0.001633163761648838,0.0023148007051605776,0.0023256375492028843,0.001398711185360474,0.0013185927375044394,0.000296637217772807,0.0005141370862202756,0.00035641624932523724,0.00023799763271076528,0.00023160432265065156,2.8263466943598208e-05,2.0736760782728844e-05,0.32556511600896343
17.55,0.00799586415662819,0.009374397348912206,0.012971164711586393,0.01376154418342692,0.005230084049522347,0.003910377509729443,0.003027026430975848,0.01189476661562426,0.011511808484406711,0.0013710835651196246,0.0022584826479039337,0.0016085885006840198,0.0023096273356150083,0.0023191625847347186,0.0013771828931558236,0.0012980387628028093,0.0002957997208094931,0.0005079010930730273,0.0003510606813762318,0.00023768808798047564,0.00023117436477644563,2.816667920034039e-05,2.0487618107913223e-05,0.32368861799067344
17.6,0.007990743140872668,0.00931326005800335,0.012950817442896008,0.013732941802170202,0.005223382086992524,0.003861759221184827,0.002994527485478175,0.011816711437571917,0.01143235248941408,0.001370226301339653,0.0022294623440902296,0.0015843630061220823,0.002304344379327026,0.00231258139688532,0.0013559948285796358,0.0012778136703620745,0.00029501842382273594,0.0005017065092158379,0.00034577259259754547,0.00023736622752767978,0.0002307318774692277,2.8076009993749392e-05,2.0240019590994923e-05,0.32182572373657886
17.650000000000002,0.00798561231146648,0.00925239880720603,0.012930407457883921,0.013704276084047054,0.005216463810002014,0.0038138951112066427,0.002962706815803428,0.011738986001308219,0.011353266740602698,0.0013694659659871248,0.0022007071587746103,0.0015604855602995237,0.0022989530436970953,0.0023058956523103946,0.001335141574132622,0.0012579121535707563,0.00029429084922359374,0.0004955541685308275,0.00034055194363264926,0.00023703205151074272,0.00023027694596054765,2.7991202877094973e-05,1.999400173676814e-05,0.3199763163958519
17.7,0.007980471703149153,0.00919181387519036,0.012909935248642902,0.013675547873625146,0.00520932883275148,0.003766777528832592,0.0029315545468747853,0.011661591966176348,0.011274552572154501,0.0013687958121502977,0.0021722185818203476,0.0015369543614286588,0.002293454577224208,0.002299107043060712,0.0013146177970454977,0.0012383289901361358,0.0002936145770042331,0.0004894448683722621,0.00033539866819238704,0.0002366855704463937,0.00022980966289945536,2.7912007183729234e-05,1.9749613595644607e-05,0.3181402803117121
