Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(1),J_5s1/2(2),J_total_Y_relativistic
27.85,0.012650046871363887,0.00270464038358432,0.0022701469691981183,0.003991603039924265,0.0005110472762256256,0.0004926776286580897,0.0008712657765881022,6.267192678341006e-05,8.684507990612978e-05,7.959232186634413e-05,6.511395262165407e-05,0.00011471040270792697,7.866300583435914e-07,6.428795762613374e-06,0.023907577055248833
27.900000000000002,0.012605420381271286,0.0026960611645677015,0.0022506565388208275,0.003956004750976052,0.0005095782638841605,0.0004883135670676523,0.000863245801899147,6.18245915344509e-05,8.565636271047709e-05,7.936876154379836e-05,6.453432061875384e-05,0.00011364921925800231,7.759136708290134e-07,6.410625340364353e-06,0.023781500263163505
27.950000000000003,0.012560929683306328,0.0026874784853084775,0.0022313451680349263,0.0039207447275292516,0.0005081053901009891,0.0004839905447219365,0.000855304025778338,6.098970610265944e-05,8.448528326655439e-05,7.914449414201374e-05,6.396015782282056e-05,0.00011259841786426333,7.653539248676203e-07,6.392391108095826e-06,0.023656233829011525
28.0,0.012516574610203222,0.0026788928049715764,0.002212211149258922,0.003885819634285732,0.0005066287813356285,0.0004797081687175973,0.0008474396688693415,6.016707344324224e-05,8.333156015498069e-05,7.89195405466937e-05,6.339141197619849e-05,0.00011155789538164199,7.549617645963872e-07,6.3741488487569805e-06,0.02353177140975813
28.05,0.012472354992435736,0.0026703045774608665,0.0021932527911592984,0.0038512261689063786,0.0005051485629036442,0.0004754660497099217,0.0008396519592901827,5.935649984656387e-05,8.219491675254879e-05,7.86939214702526e-05,6.282803135674354e-05,0.00011052754986201004,7.447444000847372e-07,6.355940770251468e-06,0.02340810670632448
28.1,0.012428270658243534,0.002661714251432539,0.0021744684185069896,0.0038169610617040384,0.000503664858969188,0.000471263801888392,0.0008319401325745234,5.855779487817285e-05,8.107508114544828e-05,7.846765745034385e-05,6.226996472128286e-05,0.0001095072804026123,7.347027106138948e-07,6.337784164704365e-06,0.023285233448792384
28.150000000000002,0.012384321433658347,0.002653122270309514,0.0021558563720347895,0.003783021075338724,0.0005021777925381741,0.00046710104295218465,0.0008243034316130026,5.777077131997171e-05,7.99717860441542e-05,7.824076884772654e-05,6.171716124210863e-05,0.0001084969869733989,7.248304817822227e-07,6.319667246170222e-06,0.02316314539060005
28.200000000000003,0.01234050714253001,0.0026445290722968418,0.0021374150082957124,0.003749403004515113,0.0005006874854520747,0.00046297739408561635,0.0008167411065946615,5.699524511250839e-05,7.888476869994743e-05,7.80132758435638e-05,6.116957045344428e-05,0.00010749657026850177,7.151156249941371e-07,6.301553075092295e-06,0.02304183631284808
28.25,0.012296827606552358,0.002635935090398068,0.002119142699522306,0.003716103675682322,0.0004991940583823144,0.00045889247993354426,0.0008092524149484636,5.623103529836491e-05,7.781377082303182e-05,7.77851984364383e-05,6.062714222270144e-05,0.00010650593162167955,7.05542967417544e-07,6.283390211868641e-06,0.02292130003700088
28.3,0.012253282645288974,0.0026273407524325183,0.002101037833486909,0.00368311994673595,0.0004976976308252451,0.00045484592857672755,0.0008018366212849185,5.5477963966620174e-05,7.675853850221346e-05,7.755655643949649e-05,6.008982675500622e-05,0.00010552497300895573,6.960977860635463e-07,6.265127078464752e-06,0.022801530442168066
28.35,0.012209872076198799,0.002618746481053481,0.0020830988133628725,0.0036504487067224155,0.0004961983210976825,0.00045083737150716097,0.0007944929973378324,5.4735856198365086e-05,7.571882212611024e-05,7.732736947815261e-05,5.955757463055002e-05,0.0001045535971382436,6.86769128819342e-07,6.246726240035637e-06,0.022682521482220514
28.400000000000002,0.0121665957146616,0.002610152693767247,0.0020653240575867265,0.00361808687554554,0.0004946962463329863,0.0004468664436033831,0.000787220821906184,5.400454001324713e-05,7.469437630585818e-05,7.709765698868653e-05,5.903033686520917e-05,0.000103591707601756,6.775520781161734e-07,6.228174924436237e-06,0.02256426719818097
28.450000000000003,0.01212345337400328,0.002601559802952981,0.0020477119997213025,0.0035860314036754086,0.0004931915224776665,0.00044293278310577065,0.0007800193807961478,5.328384631702417e-05,7.368495979928445e-05,7.686743821787333e-05,5.850806497810287e-05,0.00010263920904897888,6.684483819904522e-07,6.209488994117886e-06,0.02244676172246993
28.5,0.01208044486552107,0.0025929682158833895,0.0020302610883198152,0.003554279271859492,0.0004916842642884986,0.0004390360315918238,0.0007728879667632722,5.257360885010691e-05,7.269033543651763e-05,7.663673222353444e-05,5.7990711047248166e-05,0.00010169600733098431,6.594652984398489e-07,6.190709216467437e-06,0.02232999927363066
28.55,0.012037569998508541,0.0025843783347461557,0.0020129697867908906,0.003522827490836014,0.0004901745853301303,0.0004351758339514488,0.000765825879454821,5.1873664137070225e-05,7.171027004700578e-05,7.640555787566348e-05,5.747822773702402e-05,0.00010076200957304678,6.506130066799303e-07,6.171890772348002e-06,0.022213974142766837
28.6,0.01199482858028051,0.0025757905566661196,0.0019958365732645647,0.0034916731010495904,0.0004886625979731656,0.00043135183836224807,0.0007588324253522967,5.118385143711527e-05,7.074453438791666e-05,7.617393385761955e-05,5.69705682881935e-05,9.983712415055305e-05,6.419013267565018e-07,6.1530888845908685e-06,0.022098680675281236
28.650000000000002,0.011952220416197777,0.0025672052737281616,0.001978859940459224,0.0034608131723690943,0.00048714841339270756,0.0004275636962648183,0.0007519069177141448,5.050401269546299e-05,6.979290307389138e-05,7.594187866684321e-05,5.6467686470940185e-05,9.892126056847118e-05,6.333366264369192e-07,6.134344555929712e-06,0.021984113252783908
28.700000000000003,0.011909745309691723,0.0025586228730007728,0.0019620383955495065,0.0034302448038077693,0.00048563214156734547,0.00042381106233806723,0.0007450486765186563,4.983399249566193e-05,6.885515450812733e-05,7.570941061465784e-05,5.5969536511203105e-05,9.801432927053957e-05,6.249197128309765e-07,6.115674299078466e-06,0.021870266279885937
28.75,0.011867403062288772,0.0025500437365602808,0.0019453704600351598,0.0033999651232455765,0.00048411389127857204,0.0004200935944745528,0.0007382570284070742,4.9173638012792505e-05,6.793107081476403e-05,7.5476547824949e-05,5.547607300793122e-05,9.711624142393124e-05,6.166452401326373e-07,6.0970664880991935e-06,0.021757134179102595
28.8,0.011825193473634683,0.002541468241515701,0.0019288546696108464,0.0033699712871537602,0.0004825937701106139,0.00041641095375584967,0.0007315313066269103,4.852279896755003e-05,6.702043777254653e-05,7.524330823181664e-05,5.49872508617576e-05,9.622690873311761e-05,6.085027339541247e-07,6.07848502637771e-06,0.021644711394735488
28.85,0.011783116341518738,0.0025328967600341977,0.001912489574036913,0.003340260480321652,0.0004810718844506636,0.00041276280442795107,0.0007248708509754865,4.788132758118996e-05,6.612304474974196e-05,7.500970957659312e-05,5.450302523319676e-05,9.534624333070353e-05,6.004788819594429e-07,6.059879099385139e-06,0.021532992404218375
28.900000000000002,0.011741171461897753,0.002524329659367117,0.0018962737370111008,0.003310829915585668,0.0004795483394894959,0.00040914881387670726,0.0007182750077436989,4.7249078531317037e-05,6.52386846402829e-05,7.477576940483333e-05,5.402335154133032e-05,9.447415777446911e-05,5.925604615423688e-07,6.041196412836691e-06,0.02142197173373815
28.950000000000003,0.011699358628919947,0.002515767301876576,0.0018802057360412141,0.003281676833560522,0.00047802323922245733,0.0004055686526033078,0.0007117431296600177,4.662590890850189e-05,6.436715380111304e-05,7.454150506395118e-05,5.354818550382495e-05,9.361056515336903e-05,5.847371865103459e-07,6.022396668811462e-06,0.021311643974170125
29.0,0.011657677634948687,0.0025072100450625814,0.0018642841623187365,0.0032527985023726373,0.00047649668645081413,0.00040202199419981174,0.0007052745758347273,4.6011678173707774e-05,6.350825199070985e-05,7.430693370207107e-05,5.307748320854556e-05,9.275537927748984e-05,5.770037815499918e-07,6.003462039081053e-06,0.021202003793361148
29.05,0.011616128270586053,0.0024986582415906507,0.0018485076205933897,0.0032241922173957363,0.00047496878278344574,0.00039850851532472896,0.000698868711704411,4.540624811651021e-05,6.2661782308759e-05,7.407207226840074e-05,5.2611201198668506e-05,9.190851490500308e-05,5.693607641887132e-07,5.98440205145411e-06,0.021093045941591403
29.1,0.011574710324696305,0.002490112239319923,0.0018328747290486515,0.0031958553009886347,0.00047343962863887227,0.0003950278956786599,0.0006925249089766909,4.480948281409364e-05,6.182755113695698e-05,7.383693751507511e-05,5.21492965492262e-05,9.106988794860319e-05,5.61813762494626e-07,5.965251611233007e-06,0.020984765248685422
29.150000000000002,0.01153342358442916,0.002481572381331725,0.0018173841191782046,0.0031677851022351854,0.0004719093232476018,0.0003915798179799938,0.0006862425455752227,4.422124859100793e-05,6.100536808091678e-05,7.360154600005374e-05,5.1691726914525755e-05,9.02394156076012e-05,5.543715947035109e-07,5.946062606471375e-06,0.020877156613372375
29.200000000000003,0.011492267835242952,0.002473039005958579,0.0018020344356633352,0.0031399789966864004,0.00047037796465478716,0.00038816396794067213,0.0006800210055849535,4.364141397966975e-05,6.019504591315444e-05,7.336591409037772e-05,5.123845053262909e-05,8.941701638907512e-05,5.470436182685937e-07,5.926891229409465e-06,0.020770214987484267
29.25,0.011451242860927633,0.002464512446813629,0.0017868243362512708,0.0031124343861047257,0.00046884564972317957,0.00038478003424202077,0.0006738596791976493,4.306984968159341e-05,5.939640051713404e-05,7.313005796497688e-05,5.0789426183478385e-05,8.860261000819647e-05,5.398370039663262e-07,5.9077843001921806e-06,0.020663935358919645
29.3,0.011410348443627637,0.0024559930328204613,0.0017717524916344505,0.0030851486982104545,0.0004673124741363682,0.0003814277085106532,0.0006677579626576937,4.250642852933653e-05,5.86092508323498e-05,7.289399361630642e-05,5.0344613108772666e-05,8.779611718760448e-05,5.327546224820405e-07,5.888768133321576e-06,0.02055831273762789
29.35,0.011369584363864598,0.0024474810882433094,0.0017568175853307428,0.0030581193864302946,0.0004657785324022953,0.00037810668529445135,0.0006617152582081694,4.195102544914723e-05,5.7833418800425844e-05,7.265773685036907e-05,4.990397091148764e-05,8.699745940117203e-05,5.257940706623314e-07,5.869842704327855e-06,0.020453342147961455
29.400000000000002,0.011328950400559923,0.0024389769327176096,0.0017420183135645828,0.003031343929648048,0.0004642439178570348,0.00037481666203862437,0.0006557309740372178,4.140351742429887e-05,5.7068729312213414e-05,7.242130328508341e-05,4.946745945850832e-05,8.620655862232683e-05,5.189480161902807e-07,5.850982331562235e-06,0.020349018628873228
29.450000000000003,0.011288446331057217,0.0024304808812809003,0.0017273533851490481,0.0030048198319574124,0.00046270872266882576,0.0003715573390618507,0.0006498045242246917,4.086378345910016e-05,5.6315010155867906e-05,7.218470834739502e-05,4.903503880975937e-05,8.542333713742855e-05,5.122056851407288e-07,5.8321423999965035e-06,0.020245337241394636
29.5,0.011248071931144568,0.0024219932444040407,0.0017128215213688593,0.0029785446224168963,0.00046117303784234926,0.00036832841953250695,0.0006439353286890987,4.0331704543568035e-05,5.557209196588785e-05,7.19479672698876e-05,4.8606669191401655e-05,8.464771747024079e-05,5.055551012232379e-07,5.8132703361498146e-06,0.02014229308127668
29.55,0.011207826975076678,0.002413514328022729,0.0016984214558643015,0.002952515854806817,0.0004596369532232398,0.000365129609444985,0.0006381228131348425,3.980716361875125e-05,5.483980817309806e-05,7.171109508784198e-05,4.8182311020454644e-05,8.387962243759986e-05,4.989855645595507e-07,5.794318252461064e-06,0.02003988129372836
29.6,0.011167711235596874,0.0024050444335693127,0.0016841519345160761,0.002926731107388409,0.000458100557502822,0.00036196061759610423,0.0006323664089997689,3.92900455426932e-05,5.4117994955560734e-05,7.147410663766053e-05,4.7761924976015194e-05,8.311897532512177e-05,4.92489788230068e-07,5.775254398799477e-06,0.019938097086793446
29.650000000000002,0.011127724483958943,0.002396583858004859,0.0016700117153310616,0.002901187982664988,0.0004565639382230624,0.0003588211555616172,0.0006266655534030148,3.878023705702155e-05,5.340649119039641e-05,7.123701655731685e-05,4.734547210096694e-05,8.236570014266788e-05,4.860651828011974e-07,5.756070828309151e-06,0.019836935740207024
29.700000000000003,0.011087866489948844,0.0023881328938514805,0.001655999568328994,0.0028758841071451903,0.00045502718178172855,0.00035571093767281474,0.0006210196890931686,3.8277626754153466e-05,5.270513840649841e-05,7.099983928906258e-05,4.6932913910401164e-05,8.161972189929344e-05,4.797140232988536e-07,5.736785518786985e-06,0.019736392607623714
29.75,0.011048137021906273,0.0023796918292248964,0.0016421142754300573,0.002850817131108271,0.000453490373437746,0.00035262968099323275,0.0006154282643967444,3.7782105045104334e-05,5.201378073812335e-05,7.076258908411444e-05,4.652421248074805e-05,8.088096683134483e-05,4.7344251399307296e-07,5.717438430044691e-06,0.019636463111620695
29.8,0.01100853584674607,0.0023712609478672092,0.0016283546303433797,0.0028259847283714327,0.00045195359731674446,0.00034957710529546116,0.0006098907331669707,3.729356412788813e-05,5.1332264879340144e-05,7.05252800085747e-05,4.611933049744216e-05,8.014936252681007e-05,4.672589770955699e-07,5.698082373978084e-06,0.0195371427324984
29.85,0.010969062729979514,0.0023628405291798915,0.001614719438456442,0.0028013845960592116,0.00045041693641678676,0.00034655293303806166,0.0006044065547329013,3.681189795649807e-05,5.0660440039320926e-05,7.02879259495187e-05,4.571823124801818e-05,7.942483791191888e-05,4.611715722608366e-07,5.678770864925104e-06,0.019438426993405266
29.900000000000002,0.01092971743573544,0.002354430848256956,0.0016012075167253777,0.0027770144543748623,0.00044888047261426963,0.0003435568893425914,0.0005989751938488447,3.6337002210455175e-05,4.999815789845563e-05,7.00505406200926e-05,4.532087855983605e-05,7.870732309717643e-05,4.5518610603492957e-07,5.659545937028112e-06,0.01934031144532742
29.950000000000003,0.010890499726781225,0.0023460321759183026,0.0015878176935661742,0.002752872046373768,0.0004473442866699911,0.0003405887019707381,0.0005935961206441189,3.5868774264913796e-05,4.934527256527411e-05,6.981313756263804e-05,4.492723669438788e-05,7.7996749112421e-05,4.493044769965056e-07,5.640428889215411e-06,0.019242791655490164
30.0,0.010851409364543653,0.002337644778743228,0.0015745488087467693,0.0027289551377388463,0.00044580845823537544,0.0003376481013015678,0.0005882688105731306,3.540711316131267e-05,4.870164053415903e-05,6.957573014926762e-05,4.453727022041148e-05,7.729304758669273e-05,4.435240787929794e-07,5.6214160206600455e-06,0.01914586320163387
30.05,0.01081244610912959,0.002329268919104078,0.0015613997132800296,0.0027052615165579367,0.00044427306585884823,0.00033473482030888554,0.0005829927443657809,3.495191957856056e-05,4.806712064383326e-05,6.933833157987496e-05,4.4150943893424585e-05,7.659615044261066e-05,4.378382117145621e-07,5.6024800756412505e-06,0.019049521673030815
30.1,0.010773609719346572,0.0023209048552000353,0.001548369269317626,0.002681788993103183,0.00044273818699235593,0.0003318485945387142,0.0005777674079782019,3.45030958047465e-05,4.744157403660744e-05,6.910095487815555e-05,4.376822256848153e-05,7.590598967322758e-05,4.3223736928593566e-07,5.5835768245315555e-06,0.018953762677631724
30.150000000000002,0.010734899952723205,0.0023125528410910313,0.0015354563500447791,0.002658535399612361,0.0004412038979980203,0.0003289891620868887,0.0005725922925438197,3.406054570936406e-05,4.682486411837196e-05,6.886361288670525e-05,4.3389071166025656e-05,7.522249725213822e-05,4.2671112153318567e-07,5.564655193684403e-06,0.01885858185354793
30.200000000000003,0.010696316565529447,0.002304213126731759,0.0015226598395758875,0.0026354985900721695,0.00043967027415492285,0.00032615626357677057,0.0005674668943247502,3.362417471604064e-05,4.621685651932062e-05,6.862631826253677e-05,4.3013454699158814e-05,7.454560519866063e-05,4.212501647676419e-07,5.545668694635982e-06,0.018763974882220823
30.25,0.010657859312796747,0.002295885958005788,0.0015099786328510293,0.002612676440003463,0.00043813738966601236,0.00032334964213708305,0.0005623907146635262,3.31938897757625e-05,4.561741905539231e-05,6.838908347433721e-05,4.2641338357028824e-05,7.387524578559005e-05,4.1584805663187106e-07,5.526585705945856e-06,0.018669937500334337
30.3,0.010619527948338025,0.002287571576759759,0.0014974116355333264,0.0025900668462484045,0.0004366053176651275,0.0003205690433798673,0.0005573632599351567,3.276959934058666e-05,4.5026421690418104e-05,6.815192080247105e-05,4.227268762638802e-05,7.32113518450013e-05,4.1050227940300656e-07,5.5073964733475895e-06,0.018576465507917285
30.35,0.010581322224767539,0.002279270220837654,0.0014849577639071835,0.0025676677267595536,0.0004350741302241313,0.00031781421537856435,0.0005523840414995233,3.235121333783157e-05,4.4443736498961984e-05,6.791484234217191e-05,4.190746842453291e-05,7.255385710501636e-05,4.0521446381212143e-07,5.488115382846585e-06,0.018483554770929316
30.400000000000002,0.010543241893520584,0.002270982124115128,0.0014726159447773775,0.002545477020390841,0.000433543898360148,0.0003150849086462201,0.0005474525756541092,3.193864314473764e-05,4.3869237629842496e-05,6.767786000967472e-05,4.154564721378117e-05,7.190269648242287e-05,3.99989743527989e-07,5.468777977781769e-06,0.01839120121766617
30.450000000000003,0.010505286704873069,0.002262707516533886,0.0014603851153690071,0.0025234926866904476,0.0004320146920428987,0.00031238087611381736,0.000542568383587066,3.153180156358975e-05,4.330280127032388e-05,6.744098555037017e-05,4.118719107109498e-05,7.125780626438872e-05,3.9483534854975193e-07,5.449433292198982e-06,0.018299400829570708
30.5,0.010467456407960946,0.0022544466241361085,0.0014482642232282932,0.002501712705695563,0.00043048658020212994,0.0003097018731087362,0.0005377309913306195,3.113060279729318e-05,4.274430561096443e-05,6.720423054756428e-05,4.0832067695715303e-05,7.061912413553717e-05,3.8975874984256017e-07,5.430133218491875e-06,0.018208149628417804
30.55,0.010429750750799487,0.002246199669098897,0.0014362522261242214,0.0024801350777290034,0.00042895963073512805,0.0003070476573333418,0.0005329399297148117,3.0734962425394595e-05,4.219363081110958e-05,6.69676064302169e-05,4.048024535077997e-05,6.99865890394373e-05,3.847658191919049e-07,5.410921404136764e-06,0.018117443662815154
30.6,0.010392169480302454,0.0022379668697687476,0.0014243480919510355,0.002458757823197705,0.00042743391051431695,0.00030441798884370486,0.0005281947343215876,3.0344797380539763e-05,4.165065896501803e-05,6.673112447817417e-05,4.01316927490815e-05,6.936014089914343e-05,3.798594227704811e-07,5.391824204294035e-06,0.018027278996998578
30.650000000000002,0.010354712342301094,0.002229748440696032,0.0014125507986315594,0.0024375789823930434,0.00042590948539493115,0.0003018126300284515,0.0005234949454392191,2.9960025925359127e-05,4.111527406860729e-05,6.649479582388165e-05,3.978637890535534e-05,6.873972025219441e-05,3.7503869120159767e-07,5.372845564605871e-06,0.01793765170411553
30.700000000000003,0.010317379081563017,0.0022215445926694766,0.0014008593340213557,0.0024165966152929915,0.0004243864202227613,0.0002992313455877464,0.0005188401080170735,2.9580567629772858e-05,4.0587361986806764e-05,6.625863145028064e-05,3.944427298514839e-05,6.812526787486491e-05,3.702990654831612e-07,5.353966737980382e-06,0.01784855786510476
30.75,0.010280169441810925,0.0022133555327506385,0.0013892726958137124,0.002395808801366101,0.00042286477884196635,0.0002966739025124101,0.0005142297716207246,2.9206343348706835e-05,4.006681042150544e-05,6.60226421853999e-05,3.910534418171207e-05,6.751672447421655e-05,3.6563311298100856e-07,5.335150718861022e-06,0.017759993573159858
30.8,0.010243083165741204,0.0022051814643083588,0.0013777898914454493,0.0023752136393772774,0.00042134462410294796,0.000294140070063169,0.000509663490387406,2.8837275200210983e-05,3.955350888008163e-05,6.57868386948888e-05,3.8769561647115474e-05,6.691403051366948e-05,3.610319440339935e-07,5.3163503226030684e-06,0.017671954942628413
30.85,0.010206119995042383,0.0021970225870531985,0.001366409938003549,0.002354809247195371,0.0004198260178702833,0.0002916296197500435,0.0005051408229818108,2.847328654397215e-05,3.9047348644503066e-05,6.555123147423637e-05,3.843689449290643e-05,6.631712621094427e-05,3.5648688355381874e-07,5.297518127065576e-06,0.017584438120273826
30.900000000000002,0.010169279670413455,0.0021888790970718327,0.001355131862132596,0.0023345937616025287,0.00041830902103071066,0.0002891423253118695,0.0005006613325522328,2.811430196021314e-05,3.8548222740985254e-05,6.531583084256657e-05,3.8107311861382265e-05,6.572595171182561e-05,3.519910162285332e-07,5.278616243010755e-06,0.017497439296491446
30.950000000000003,0.010132561931582051,0.002180751186861409,0.0013439546999430257,0.0023145653381053243,0.0004167936935011645,0.00028667796269595794,0.0004962245866870524,2.7760247228970713e-05,3.805602591019722e-05,6.508064693965531e-05,3.7780783053831095e-05,6.514044740662655e-05,3.4754033327294566e-07,5.259624066624783e-06,0.017410954714315165
31.0,0.010095966517322488,0.0021726390453638555,0.0013328774969201794,0.0022947221507476486,0.0004152800942368559,0.00028423631003789113,0.0004918301573715661,2.7411049309745254e-05,3.7570654578004275e-05,6.48456897272123e-05,3.745727769003349e-05,6.456055432609962e-05,3.431343123652825e-07,5.240542569903992e-06,0.017324980674513848
31.05,0.010059493165473665,0.002164542858000129,0.0013218993078341532,0.0022750623919253325,0.00041376828123939355,0.0002818171476414562,0.0004874776209451569,2.7066636321515107e-05,3.7092006826737414e-05,6.46109689946283e-05,3.713676586640353e-05,6.398621453613573e-05,3.387758061792202e-07,5.221394229748871e-06,0.017239513535640637
31.1,0.010023141612956853,0.002156462806704406,0.0013110191966504486,0.002255584272202519,0.00041225831156494245,0.0002794202579587178,0.0004831665580588099,2.672693752310945e-05,3.6619982366980686e-05,6.437649436846894e-05,3.6819218279855346e-05,6.341737144955226e-05,3.344702173933816e-07,5.202218508784026e-06,0.01715454970881084
31.150000000000002,0.009986911595793312,0.002148399069958197,0.0013002362364414048,0.002236286020129738,0.00041075024133241546,0.00027704542557022746,0.0004788965536329665,2.6391883293932915e-05,3.615448250986663e-05,6.414227532418589e-05,3.650460629090014e-05,6.285396998887057e-05,3.302241468416741e-07,5.1830638322478635e-06,0.017070085648245106
31.200000000000003,0.009950802849121799,0.002140351822824386,0.0012895495092984186,0.0022171658820636943,0.0004092441257316945,0.00027469243716537215,0.0004746671968157189,2.6061405115036203e-05,3.569541013987158e-05,6.390832119798553e-05,3.619290191134326e-05,6.22959565631193e-05,3.2604386231509695e-07,5.163977856273315e-06,0.01698611783966703
31.25,0.009914815107215933,0.002132321236981188,0.001278958106244943,0.002198222121988754,0.00040774001903187777,0.0002723610815228615,0.0004704780809413452,2.5735435550526543e-05,3.5242669688102e-05,6.367464119665887e-05,3.588407771689636e-05,6.174327885855813e-05,3.2193391817867207e-07,5.1449981164555625e-06,0.016902642788972272
31.3,0.009878948103501413,0.0021243074807560116,0.0012684611271502563,0.0021794530213400977,0.00040623797458954887,0.00027005114949135283,0.0004663288034891802,2.5413908229311883e-05,3.479616710606307e-05,6.344124440347877e-05,3.5578106700077604e-05,6.119588548046655e-05,3.1789614685046465e-07,5.126144911236477e-06,0.016819657013295346
31.35,0.009843201570573128,0.002116310719159231,0.0012580576806440077,0.002160856878828564,0.00040473804485706557,0.0002677624339702169,0.00046221896604282665,2.5096757827173036e-05,3.435580983990103e-05,6.320813977896597e-05,3.527496209095069e-05,6.0653725513379825e-05,3.1392918450420934e-07,5.10741775546097e-06,0.016737157036065372
31.400000000000002,0.009807575240212113,0.002108331113917852,0.0012477468840315193,0.0021424320102671297,0.00040324028139086327,0.00026549472989044086,0.00045814817424969976,2.478392004915724e-05,3.392150680510995e-05,6.297533615629017e-05,3.4974617180118245e-05,6.0116748084348284e-05,3.100286479375075e-07,5.08879602408195e-06,0.016655139386906666
31.450000000000003,0.009772068843402374,0.0021003688235090713,0.0012375278632098504,0.002124176748399044,0.000401744734859771,0.00026324783419567107,0.00045411603778090835,2.4475331612287165e-05,3.349316836169408e-05,6.274284223212575e-05,3.46770451785403e-05,5.9584902014467504e-05,3.0618793300518107e-07,5.070243513718454e-06,0.01657360060620253
31.5,0.009736682110347589,0.002092424003193726,0.0012273997525846147,0.0021060894427275914,0.0004002514550533369,0.00026102154582339566,0.00045012217029147066,2.4170930228579045e-05,3.307070628977638e-05,6.251066655471698e-05,3.438221914209781e-05,5.905813562782458e-05,3.023994123571717e-07,5.051715816358314e-06,0.016492537253093433
31.55,0.009701414770487657,0.0020844968050496176,0.0012173616949875449,0.002088168459347469,0.0003987604908901584,0.00025881566568626503,0.0004461661893808624,2.387065458836343e-05,3.2654033765643916e-05,6.227881751153547e-05,3.409011197660709e-05,5.853639675718034e-05,2.9865574034666783e-07,5.033168961589289e-06,0.01641194591513084
31.6,0.009666266552515146,0.0020765873780047225,0.001207412841594805,0.00207041218077778,0.00039727189042621766,0.0002566299966535539,0.00044224771655390085,2.357444434390269e-05,3.2243065338221205e-05,6.204730331909908e-05,3.38006965235531e-05,5.8019632947915917e-05,2.9495104858870253e-07,5.0145677791403164e-06,0.01633182321782655
31.650000000000002,0.009631237184391586,0.002068695867870265,0.0011975523518460366,0.002052819005796612,0.0003957857008632153,0.00025446434353276103,0.0004383663771819579,2.3282240093298733e-05,3.183771690596189e-05,6.181613201721097e-05,3.3513945711132624e-05,5.750779182334191e-05,2.9128188153221695e-07,4.995892588541532e-06,0.016252165832503454
31.700000000000003,0.00959632639336363,0.002060822417373664,0.0011877793933641396,0.0020353873492771966,0.0003943019685569027,0.0002523185130513496,0.00043452180046450674,2.299398336468528e-05,3.143790569415058e-05,6.158531146911557e-05,3.32298327423301e-05,5.700082154285529e-05,2.876477017334832e-07,4.9771430013935575e-06,0.016172970480967656
31.75,0.0095615339059791,0.0020529671661913404,0.0011780931418757827,0.002018115642025645,0.0003928207390254094,0.00025019231383862685,0.0004307136193909986,2.270961660069902e-05,3.104355023260638e-05,6.135484936798656e-05,3.2948331284190934e-05,5.649867126573727e-05,2.840508120208488e-07,4.958338018202157e-06,0.016094233935908347
31.8,0.009526859448102883,0.0020451302509813785,0.0011684927811326331,0.0020010023306202274,0.00039134205695756224,0.000248085556407763,0.0004269414707030684,2.242908314322413e-05,3.065457033378009e-05,6.112475324896021e-05,3.266941562168545e-05,5.600129153121157e-05,2.8049569873806583e-07,4.9395123614032946e-06,0.01601595301684452
31.85,0.009492302744932722,0.002037311805416052,0.0011589775028333109,0.0019840458772522134,0.0003898659662211959,0.00024599805313795095,0.00042320499485707134,2.2152327218405455e-05,3.027088707123839e-05,6.0895030504836015e-05,3.239306074574167e-05,5.550863448015299e-05,2.769879897385021e-07,4.920709855486243e-06,0.015938124582516117
31.900000000000002,0.009457863521014855,0.0020295119602141897,0.001149546506546049,0.0019672447595682273,0.00038839250987145044,0.00024392961825670371,0.0004195038359869451,2.1879293921925212e-05,2.989242275852755e-05,6.0665688402796596e-05,3.21192423570129e-05,5.502065387278112e-05,2.735332734702613e-07,4.901975231079445e-06,0.01586074552127601
31.950000000000003,0.009423541500259534,0.0020217308431733937,0.001140198999632065,0.0019505974705141327,0.0003869217301590547,0.00024188006782229203,0.0004158376418673987,2.1609929204538993e-05,2.95191009284107e-05,6.043673409921081e-05,3.184793678250441e-05,5.453730489439843e-05,2.701359625564633e-07,4.883345897295606e-06,0.015783812741196786
32.0,0.009389336405956421,0.0020139685792020983,0.0011309341971696347,0.001934102518180422,0.0003854536685385939,0.00023984921970632067,0.0004122060638774269,2.1344179857866706e-05,2.9150846312472468e-05,6.020817464984326e-05,3.157912081841925e-05,5.4058543780731276e-05,2.6679836173918444e-07,4.864845186187172e-06,0.01570732316159818
32.050000000000004,0.009355247960789839,0.002006225290351466,0.0011217513218788591,0.0019177584256490927,0.0003839883656767578,0.00023783689357644247,0.0004086087569641457,2.108199350043415e-05,2.878758482108498e-05,5.9980017013568355e-05,3.131277152649481e-05,5.3584327328393564e-05,2.635201356472098e-07,4.846478364188876e-06,0.015631273707576412
32.1,0.00932127588685393,0.0019985010958471295,0.0011126496040471353,0.001901563730842027,0.0003825258614605705,0.00023584291087921282,0.00040504537960695295,2.0823318563961496e-05,2.8429243523729843e-05,5.9752268048845686e-05,3.104886602011291e-05,5.31146123781199e-05,2.6029832543572585e-07,4.828232160454856e-06,0.015555661308557619
