Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_total_Rn_relativistic
20.700000000000003,0.007170785164915398,0.007018617094416018,0.011296991982931694,0.011861885233752187,0.0045508580150083215,0.0025535540124198997,0.0021115258450219543,0.008848005655600732,0.00841769166934745,0.0012861594218365148,0.0014586349158934096,0.000943416486151759,0.0020340313741592725,0.0020084766601452353,0.0009008412590123483,0.0008394507968783753,0.0002994988097574894,0.0003837601352011954,0.00023872976475479876,0.00030493793882490906,0.00029927161282145134,4.694412878707431e-05,4.463593363545826e-05,2.1953382431151625e-05,0.2541521155353779
20.75,0.007166185908338253,0.0069740162550503354,0.011278518200602305,0.011835395085428413,0.004539925164211072,0.002528372599305502,0.0020990432967809888,0.008790588205098395,0.008360020199523414,0.00128600915168248,0.0014401899294749544,0.0009309445551296308,0.0020269387665504575,0.0020003155174602473,0.0008882698943521709,0.0008275622509209351,0.00029948274402023285,0.00037897008249301937,0.00023535444334456664,0.00030412596851788626,0.0002982858996877556,4.693751227997909e-05,4.408181560644766e-05,2.164038668661728e-05,0.25284334862978597
20.8,0.007161579872079177,0.006929631537245979,0.011260008161354624,0.01180887809528775,0.004528846566551261,0.0025036091101079383,0.0020868699335788235,0.008733453900624286,0.008302658448678541,0.0012858324651765956,0.0014219561898137088,0.0009186892102844328,0.002019795831607038,0.0019921149724921837,0.0008758797745622325,0.0008158475297699848,0.0002994714083219032,0.0003742275742571396,0.0002320332136556773,0.0003033030502878851,0.0002972906586979542,4.693220515629666e-05,4.3533022107411996e-05,2.1332338993778552e-05,0.2515431218863681
20.85,0.007156967082004147,0.00688546277264367,0.011241462244625631,0.011782334895318467,0.004517623676238114,0.002479258646476645,0.0020750003211377297,0.00867660280028808,0.00824560618387281,0.001285627575173261,0.0014039329527798256,0.0009066480773026731,0.002012603829383915,0.0019838763725352703,0.0008636682461670858,0.0008043040515621358,0.00029946393458699983,0.0003695326546343249,0.0002287655897319936,0.0003024693589264665,0.0002962860976865888,4.69280504759033e-05,4.298956312116622e-05,2.1029190968032886e-05,0.25025136837181644
20.900000000000002,0.007152347563985376,0.006841509783547994,0.011222880830252531,0.011755766116286847,0.004506257976707112,0.002455316336395004,0.0020634290827398582,0.008620034935528027,0.008188863146038937,0.001285392768551025,0.0013861194356065319,0.0008948187780522288,0.0020053640157958767,0.0019756010547762478,0.0008516326942914423,0.0007929292726128346,0.0002994594829334466,0.0003648853526015584,0.00022555108079599172,0.0003016250708699728,0.0002952724245814943,4.692489620080401e-05,4.245144658110121e-05,2.073089227723472e-05,0.2489680217351405
20.950000000000003,0.007147721343901029,0.006797772383021983,0.011204264298445865,0.011729172387697768,0.004494750979416937,0.0024317773346027595,0.002052150899178655,0.008563750311510982,0.008132429050429022,0.0012851264047096815,0.001368514818113167,0.0008831989315432233,0.0019980776421343474,0.001967290345959687,0.0008397705421215077,0.0007817206868720207,0.00029945724116451863,0.0003602856823596546,0.0002223891915856652,0.0003007703640424049,0.0002942498472837527,4.6922595109219244e-05,4.191867915537363e-05,2.0437396135904554e-05,0.2476930162250562
21.0,0.007143088447634944,0.006754250374981592,0.011185613029762793,0.011702554337755721,0.004483104222667446,0.002408636823003345,0.002041160508696049,0.008507748907530503,0.008076303587058171,0.001284826914079666,0.0013511182439097517,0.0008717861548610856,0.00199074595460432,0.0019589455620711025,0.0008280792503729775,0.0007706758253867622,0.0002994564242628859,0.0003557336437166032,0.00021927942268280896,0.0002999054177036441,0.00029321857355244624,4.6921004709773885e-05,4.13912666173727e-05,2.0148662074057803e-05,0.24642628669574743
21.05,0.00713844890107635,0.006710943554290043,0.011166927405080513,0.011675912593326298,0.004471319270438549,0.002385890011056333,0.002030452706905786,0.008452030677402921,0.008020486421145008,0.0012844927966441794,0.001333928821583024,0.0008605780640722301,0.0019833701938809308,0.0019505680080373325,0.0008165563167656356,0.000759792255770804,0.00029945627388702843,0.0003512292224665393,0.00021622127083279556,0.0002990304123028708,0.0002921788108940677,4.691998715608846e-05,4.086921355120125e-05,1.9864653955656576e-05,0.24516776859239636
21.1,0.007133802730119589,0.0066678517068520715,0.011148207805569863,0.011649247779898127,0.004459397711249865,0.002363532136155255,0.0020200223467032883,0.008396595549861394,0.00796497719354909,0.0012841226204744435,0.00131694562586392,0.0008495722751028102,0.0019759515946851463,0.001942158977443673,0.0008051992755045167,0.0007490675816809779,0.00029945605787026444,0.0003467723907642485,0.00021321422925595933,0.00029814552933705014,0.000291130766456453,4.691940916186462e-05,4.0352522609660235e-05,1.958533456192378e-05,0.24391739792217507
21.150000000000002,0.007129149960663835,0.0066249746097080025,0.011129454612669065,0.011622560521545268,0.0044473411570410005,0.00234155846399099,0.0020098643381623897,0.008341443428947772,0.007909775521205087,0.0012837150202784677,0.0013001676987764476,0.0008387664045909724,0.0019684913853780252,0.0019337197522672378,0.0007940056967675588,0.000738499442300396,0.0002994550697226215,0.00034236310749511425,0.0002102577879506978,0.00029725095121436144,0.00029007464692711797,4.691914191636528e-05,3.984119387214532e-05,1.9310660492868128e-05,0.2426751112268027
21.200000000000003,0.007124490618612819,0.006582312031127703,0.011110668208057643,0.011595851440890067,0.004435151242072328,0.0023199642889009586,0.0019999736484193177,0.00828657419440231,0.007854880997553748,0.001283268695963679,0.0012835940507679542,0.0008281580707130677,0.0019609907875730538,0.0019252516026260639,0.0007829731861997056,0.0007280855118283764,0.0002994526281357677,0.0003380013186404331,0.00020735143398840805,0.00029634686112245856,0.0002890106584359041,4.6919061000171876e-05,3.933522480157237e-05,1.904058096491167e-05,0.241440845571976
21.25,0.0071198247298745465,0.006539863730704375,0.011091848973630497,0.011569121159066463,0.0044228296218461,0.002298744934204343,0.0019903453015442745,0.008231987702051123,0.007800293192969583,0.0012827824112137498,0.0012672236618207866,0.0008177448939842584,0.0019534510157660488,0.0019167557865434636,0.0007720993844133985,0.0007178234989770328,0.0002994480764912085,0.0003336869576380227,0.00020449465180037368,0.0002954334429014415,0.0002879390064618477,4.6919046301258545e-05,3.88346108976606e-05,1.8775041425265486e-05,0.24021453855754812
21.3,0.007115152320361022,0.006497629459448179,0.01107299729147215,0.011542370295683755,0.004410377972047754,0.002277895752523544,0.001980974378400963,0.008177683784191328,0.007746011655185187,0.0012822549920799313,0.001251055482545344,0.0008075244980339587,0.0019458732769821324,0.0019082335497271547,0.0007613819664953976,0.0007077111464744598,0.00029944078237194435,0.00032941994573805765,0.00020168692345671918,0.00029451088092141367,0.00028685989574418356,4.691898193160627e-05,3.8339346661314875e-05,1.851398960555303e-05,0.23899612833817221
21.35,0.007110473415987972,0.0064556089598797,0.011054113543831158,0.01151559946879083,0.00439779798750726,0.0022574121260921223,0.0019718560164944136,0.008123662249973856,0.00769203590971224,0.001281685325587183,0.0012350884352545675,0.0007974945103565649,0.001938258770439308,0.001899686125362706,0.0007508186415198863,0.0006977462305744607,0.00029943013707777225,0.00032520019235407987,0.00019892772893755602,0.00029357935996449406,0.000285773530197379,4.691875614461902e-05,3.784942625284828e-05,1.825737995042574e-05,0.23778555363691728
21.400000000000002,0.00710578804267457,0.006413801966123224,0.011035198113094691,0.011488809294840845,0.0043850913811803414,0.0022372894670494073,0.0019629854098074397,0.008069922885783827,0.007638365460259056,0.0012810723583553635,0.0012193214150198778,0.0007876525630378981,0.0019306086872281538,0.0018911147339208375,0.0007404071520677876,0.0006879265605727366,0.00029941555514440455,0.00032102759540912764,0.00019621654639643854,0.0002926390651111495,0.00028468011283006906,4.6918261253446015e-05,3.736484340995751e-05,1.8005173420192626e-05,0.23658275373898097
21.450000000000003,0.007101096226343156,0.00637220820399983,0.011016251381763278,0.011462000388656362,0.004372259883149406,0.0022175232177220248,0.0019543578086260636,0.008016465455618486,0.007584999789144696,0.0012804150952357319,0.0012037532907086242,0.0007779962934578135,0.001922924210007183,0.0018825205829781412,0.0007301452737522453,0.0006782499783294829,0.00029939647386656784,0.00031690204167694524,0.00019355285241625688,0.0002916901816307248,0.0002835798456677502,4.691739355007416e-05,3.688559067619853e-05,1.775733275362952e-05,0.23538766846594258
21.5,0.0070963979929189675,0.0063308273911202835,0.010997273732425738,0.011435173363394955,0.004359305239644034,0.0021981088508925425,0.0019459685193542456,0.007963289701462638,0.007531938357709611,0.0012797125979629859,0.0011883829060030935,0.0007685233449694074,0.0019152065127134167,0.001873904867050787,0.0007200308147502077,0.0006687143577983234,0.0002993723528252348,0.000312823407118234,0.00019093612225769036,0.0002907328948760575,0.0002824729296790865,4.691605322492667e-05,3.6411658457778354e-05,1.751381630904725e-05,0.23420023814406218
21.55,0.0070916933683298575,0.006289659236977722,0.010978265547734258,0.011408328830515251,0.004346229212080838,0.0021790418700554557,0.0019378129043182335,0.007910395343661515,0.0074791806067227365,0.0012789639838230468,0.0011732090804011431,0.0007592313675552584,0.001907456760287726,0.0018652687674407917,0.0007100616153400526,0.000659317604561513,0.00029934267341913255,0.00030879155721191256,0.00018836583010034533,0.0002897673901820825,0.00028135956470569325,4.6914144286811033e-05,3.5943034560586467e-05,1.7274574565036144e-05,0.23302040358425105
21.6,0.0070869823785060255,0.006248703443040147,0.01095922721037968,0.011381467399743456,0.004333033576122542,0.00216031780966074,0.001929886381560867,0.00785778208129108,0.007426725956785084,0.0012781684243367824,0.0011582306101985474,0.0007501180184611437,0.0018996761084145231,0.0018566134520944465,0.0007002355474452056,0.0006500576553713534,0.00029930693840066126,0.0003048063472813641,0.000185841449276704,0.00028879385276833996,0.00028023994939528667,4.6911574483343904e-05,3.5479704562132585e-05,1.7039551639705043e-05,0.2318481060838582
21.650000000000002,0.007082265049379743,0.006207959702842675,0.010940159103066931,0.01135458967904032,0.004319720120756079,0.0021419322353451657,0.0019221844246261341,0.0078054495925256795,0.007374573808729717,0.00127732514395984,0.0011434462694531202,0.0007411809628076505,0.0018918657032753637,0.0018479400754724934,0.0006905505141836791,0.0006409324776977417,0.0002992646714163481,0.0003008676228156421,0.00018336245249900296,0.000287812467645303,0.0002791142811381038,4.6908255222228096e-05,3.50216528327188e-05,1.6808690922942437e-05,0.23068328744627645
21.700000000000003,0.007077541406885079,0.006167427702079574,0.010921061608490653,0.011327696274568555,0.004306290647389554,0.0021238807441516044,0.0019147025623343077,0.007753397535003025,0.007322723544018139,0.0012764334187987487,0.0011288548109307248,0.0007324178741801226,0.0018840266813160648,0.001839249778431665,0.0006810044494234841,0.0006319400692817988,0.0002992154165519532,0.0002969752197856209,0.00018092831207916577,0.000286823419524436,0.00027798275600650606,4.690410149374391e-05,3.4568863587992206e-05,1.6581941239154284e-05,0.22952589000280302
21.75,0.007072811476957627,0.006127107118696056,0.010901935109310992,0.011300787790660724,0.004292746968967883,0.002106158964736535,0.0019074363785479562,0.007701625546186479,0.007271174525133059,0.0012754925753434257,0.0011144549670332653,0.0007238264351973625,0.0018761601690269252,0.0018305436881172075,0.0006715953173438532,0.0006230784576955077,0.00029915873788233493,0.00029312896495507437,0.00017853850014190812,0.0002858268927318834,0.00027684556869767116,4.6899031794492914e-05,3.412132131395681e-05,1.6359259590843765e-05,0.2283758566196344
21.8,0.0070680752855342335,0.006086997622979829,0.010882779988129582,0.011273864829787568,0.004279090909106919,0.002088762557565954,0.001900381511929133,0.00765013324372457,0.007219926095967474,0.0012745019892162178,0.0011002454507087623,0.0007154043380595126,0.0018682672827356587,0.0018218229178660072,0.0006623211120022133,0.0006143456999072945,0.0002990942190261745,0.00028932867618667034,0.00017619248883113384,0.00028482307112568034,0.00027570291247926046,4.6892968051989804e-05,3.367901028836299e-05,1.6140608690874656e-05,0.22723313068227396
21.85,0.007063332858552728,0.006047098877652415,0.010863596627465699,0.011246927992526806,0.004265324301245893,0.00207168721509992,0.0018935336556880457,0.0075989202258077695,0.007168977582210127,0.0012734610839375817,0.0010862249563436475,0.0007071492850755417,0.0018603491284126588,0.0018130885671199725,0.0006531798569068596,0.0006057398818534987,0.00029902146270565223,0.000285574162742876,0.00017388975050974277,0.00028381213801637436,0.00027455497913793185,4.6885835549468484e-05,3.3241913492307624e-05,1.5925950781246324e-05,0.22609765606392646
21.900000000000002,0.007058584221951652,0.006007410537960187,0.010844385409732605,0.01121997787753237,0.004251448987817974,0.002054928661965913,0.001886888557323486,0.00754798607152242,0.007118328291727224,0.001272369329708501,0.0010723921606373755,0.000699058989170745,0.0018524068014882128,0.0018043417213493024,0.0006441696045952617,0.0005972591180156542,0.0002989400903111592,0.000281865225581765,0.0001716297579529655,0.0002827942760909516,0.00027340195893055914,4.687756285048568e-05,3.2810011604526164e-05,1.571524158068295e-05,0.22496937709463097
21.950000000000003,0.007053829401669986,0.005967932251765158,0.010825146717214063,0.011193015081504113,0.004237466819438764,0.002038482655121239,0.0018804420183553133,0.007497330341201846,0.007067977514940461,0.0012712262422097161,0.0010587457234595005,0.0006911311743746765,0.0018444413866813031,0.0017955834519853074,0.0006352884362179501,0.0005889015510035289,0.0002988497414711222,0.0002782016576477295,0.0001694119845353466,0.00028176966733997497,0.00027224404053803044,4.68680817234996e-05,3.238328274195171e-05,1.5508428145009e-05,0.2238482385475945
22.0,0.007049068423646881,0.0059286636596354945,0.010805880932041044,0.011166040199157947,0.004223379654112538,0.002022344984004674,0.0018741898940492743,0.007446952576774589,0.0070179245252013234,0.0012700313814178416,0.0010452842886893461,0.0006833635762899233,0.001836453957839638,0.001786814816362444,0.0006265344611279276,0.000580665351143857,0.000298750073627012,0.0002745832441571002,0.00016723590441149544,0.0002807384929878524,0.0002710814110215187,4.6857327067200324e-05,3.196170316264056e-05,1.5305452018718686e-05,0.22273418564867148
22.05,0.007044301313821392,0.005889604394935746,0.010786588436168613,0.011139053823196448,0.004209189356456029,0.0020065114706775524,0.001868128093134427,0.00739685230210973,0.006968168579161618,0.0012687843504384142,0.0010320064850384066,0.0006757539425421239,0.0018284455777905556,0.0017780368576692349,0.00061790581647554,0.0005725487160746959,0.00029864076161359855,0.00027100976287867967,0.00016510099269072403,0.0002797009334261632,0.00026991425578114367,4.684523683752354e-05,3.154524855354679e-05,1.51062558128644e-05,0.2216271641007739
22.1,0.007039528098132205,0.005850754083916808,0.010767269611353008,0.01111205654427991,0.004194897796939585,0.0019909779699545122,0.0018622525775134529,0.007347029023359335,0.0069187089171402925,0.0012674847943559234,0.0010189109268556385,0.00066830003321164,0.001820417298202472,0.0017692506049077617,0.0006094006668087609,0.0005645498703453559,0.0002985214972445107,0.0002674809844092067,0.0001630067256056953,0.0002786571681499707,0.0002687427585169686,4.68317519767945e-05,3.11338951520532e-05,1.4910789256579535e-05,0.22052712010590222
22.150000000000002,0.007034748802517374,0.0058121123458055755,0.010747924839128896,0.011085048950997847,0.004180506851145475,0.0019757403695240825,0.0018565593619661123,0.0072974822292979045,0.006869544763486438,0.0012661323991008451,0.0010059962149157763,0.0006609996212472704,0.001812370159456525,0.0017604570728614135,0.0006010172036788195,0.0005566670650218271,0.00029839198890315165,0.0002639966724437625,0.00016095258067519924,0.0002776073756970413,0.00026756710119227664,4.6816816344562147e-05,3.072762002876244e-05,1.4719011082167357e-05,0.21943400036888505
22.200000000000003,0.00702996345291405,0.005773678792894307,0.01072855450078682,0.011058031629840938,0.004166018399043171,0.0019607945900593235,0.001851044513846112,0.0072482113916588885,0.006820675326938546,0.0012647268903337023,0.0009932609371908418,0.0006538504928624079,0.0018043051905280987,0.0017516572620705937,0.0005927536452511235,0.0005488985772976495,0.0002982519611390152,0.00026055658404114265,0.0001589380368611791,0.0002765517335898813,0.00026638746399906756,4.680037664896073e-05,3.03264003476642e-05,1.4530885598319758e-05,0.21834775207787854
22.25,0.007025172075258215,0.005735453030629686,0.010709158977350834,0.011031005165173427,0.004151434324281402,0.0019461365853187152,0.0018457041527716411,0.007199215965468201,0.006772099800979963,0.001263268032346154,0.0009807036696050048,0.0006468504479140258,0.0017962234088779077,0.0017428521588160903,0.000584608235921416,0.0005412427101101616,0.0002981011542694425,0.0002571604698842183,0.0001569625747201257,0.0002754904182804933,0.00026520402532570063,4.678238237741145e-05,2.993021203012624e-05,1.4346375971431984e-05,0.21726832287055176
22.3,0.007020374695484417,0.005697434657701563,0.010689738649556326,0.01100397013920596,0.004136756513496772,0.0019317623422374843,0.0018405344503098257,0.007150495389374719,0.006723817364190544,0.0012617556269791134,0.0009683229767729536,0.0006399973002648779,0.0017881258203523275,0.0017340427351098208,0.0005765792459371063,0.0005336977917620606,0.000297939323986854,0.000253808074535312,0.00015502567654895525,0.00027442360509775384,0.0002640169617265967,4.676278572628008e-05,2.9539028618410453e-05,1.4165438182376275e-05,0.21619566080341904
22.35,0.007015571339525503,0.005659623266131401,0.01067029389782803,0.010976927131968881,0.004121986855638765,0.001917667881009579,0.0018355316296553544,0.007102049085977782,0.006675827180594533,0.0012601895125578762,0.0009561174127219584,0.0006332888781292985,0.0017800134190926792,0.0017252299486926821,0.0005686649710237253,0.0005262621755482212,0.000297766240971485,0.0002504991366866211,0.00015312682652548806,0.00027335146819732294,0.0002628264478939184,4.6741541530326534e-05,2.915282103877003e-05,1.3988019220631003e-05,0.21512971433996536
22.400000000000002,0.0070107620333123575,0.005622018441360378,0.01065082510225823,0.010949876721285959,0.004107127241310914,0.0019038492551604633,0.0018306919653035133,0.007053876462151626,0.006628128400004606,0.0012585695628442388,0.0009440855215977815,0.0006267230244029702,0.0017718871874531589,0.0017164147430392223,0.0005608637320164365,0.0005189342393876984,0.00029758169050964913,0.0002472333894057154,0.00015126551084363742,0.00027227418051400704,0.0002616326566311604,4.671860719368025e-05,2.8771558452595517e-05,1.3814060595848546e-05,0.21407043236226503
22.450000000000003,0.007005946802773632,0.005584619762337174,0.010631332642585154,0.01092281948274856,0.004092179562127948,0.0018903025516109374,0.0018260117827178727,0.007005976909366764,0.006580720158362127,0.0012568956860055693,0.0009322258383546237,0.0006202975969770373,0.001763748095927135,0.0017075980473688786,0.0005531738744965545,0.0005117123854608611,0.0002973854721175488,0.00024401056037614516,0.00014944121784342165,0.0002711919137165147,0.0002604357588286095,4.669394262402574e-05,2.839520975198654e-05,1.3643505164275478e-05,0.21301776419719973
22.5,0.0070011256738354895,0.00554742680160542,0.010611816898171552,0.010895755989690267,0.0040771457100887126,0.0018770238907321688,0.001821487457992858,0.006958349804008309,0.006533601578073587,0.0012551678236007923,0.0009205368894292816,0.0006140104690369299,0.0017555971030815288,0.0016987807766635252,0.0005455937684330093,0.0005045950398515915,0.0002971773991706471,0.00024083037213319268,0.00014765343813590817,0.00027010483816455167,0.0002592359234406585,4.6667510170583505e-05,2.8023744871287496e-05,1.3476303364852224e-05,0.2119716596399965
22.55,0.0069962986724213345,0.005510439125390802,0.01059227824798348,0.010868686813161924,0.004062027576964657,0.0018640094263921135,0.0018171154175114339,0.006910994507691189,0.006486771768343222,0.0012533859495832333,0.0009090171933996903,0.0006078595293462583,0.001747435155499001,0.0016899638316910735,0.0005381218078286991,0.0004975806521944859,0.00029695729853861146,0.00023769254229480066,0.00014590166472319723,0.00026901312286820256,0.0002580333174649661,4.6639274564863025e-05,2.765713517273086e-05,1.3312415305065893e-05,0.21093206895936137
22.6,0.0069914658244515536,0.005473656293687835,0.010572717070569265,0.01084161252190714,0.004046827053703704,0.0018512553459935303,0.001812892137598131,0.006863910367572302,0.006440229825501848,0.0012515500693202663,0.0008976652616280509,0.0006018426825161425,0.0017392631877276878,0.0016811480990348968,0.0005307564103716809,0.0004906676953270049,0.00029672501022583495,0.00023459678378771784,0.00014418539311355567,0.00026791693544954263,0.00025682810592345237,4.660920286196852e-05,2.729535267600041e-05,1.315180749889669e-05,0.20989894287895228
22.650000000000002,0.0069866271558432546,0.005437077860346275,0.01055313374403867,0.010814533682338206,0.004031546029849275,0.0018387578705037506,0.0018088141441676292,0.006817096716659541,0.006393974833331863,0.0012496602186296945,0.000886479598888711,0.0005959578492603185,0.0017310821222382131,0.0016723344511288258,0.000523496017091134,0.0004838546649465003,0.000296480387017537,0.00023154280506889447,0.0001425041214318057,0.00026681644210640884,0.0002556204518450951,4.657726438024421e-05,2.6938368551662145e-05,1.2994446073191271e-05,0.20887223254329068
22.700000000000003,0.006981782692510004,0.005400703373157177,0.01053352864604225,0.010787450858512468,0.00401618639297429,0.0018265132544763988,0.0018048780123691187,0.006770552874117705,0.006348005863388453,0.0012477164628327939,0.0008754587039809982,0.0005902029666363786,0.0017228928693877313,0.0016635237462975,0.0005163390920180466,0.00047714007927206816,0.0002962232941314419,0.0002285303103421703,0.00014085735052507913,0.0002657118075782564,0.00025441051625047395,4.654343063841294e-05,2.6586151722316198e-05,1.2840290227142783e-05,0.20785188948493544
22.75,0.006976932460361567,0.005364532373938593,0.010513902153750898,0.010760364612109117,0.004000750028129927,0.0018145177860652392,0.0018010803662266497,0.006724278145571314,0.006302321975317002,0.0012457188958239324,0.0008646010703271938,0.0005845759882734841,0.0017146963273907522,0.0016547168288018428,0.0005092841218505704,0.00047052247871116616,0.00029595360887502993,0.00022555899977029514,0.00013924458406404356,0.00026460319511402414,0.00025319845813798886,4.6507675291445315e-05,2.623866837278481e-05,1.2689289576053084e-05,0.20683786560904932
22.8,0.006972076485303648,0.005328564398620898,0.010494254643835592,0.01073327550240641,0.003985238817308948,0.0018027677870303218,0.0017974178782756759,0.006678271823404257,0.0062569222171666855,0.001243667639156682,0.0008539051865558334,0.0005790748845868863,0.0017064933822965038,0.0016459145288894458,0.0005023296156239831,0.0004640004255309336,0.00029567122030835224,0.0002226285696823241,0.00013766532863970744,0.00026349076644194166,0.0002519844344716814,4.646997406802714e-05,2.5895882680513942e-05,1.2541386855282708e-05,0.20583011320188713
22.85,0.0069672147932376294,0.005292798977331765,0.010474586492447337,0.010706184086259346,0.003969654638923386,0.001791259612736616,0.0017938872691959996,0.006632533187056356,0.0062118056257003135,0.001241562841146326,0.0008433695370705398,0.0005736976429795966,0.0016982849079726042,0.0016371176628496575,0.0004954741043852145,0.0004575725035341644,0.00029537602891239746,0.00021973871277643586,0.00013611909385591192,0.0002623746817412246,0.0002507686001706009,4.643030471261794e-05,2.5557758408271364e-05,1.2396524523867502e-05,0.2048285849566543
22.900000000000002,0.006962347410060317,0.005257235634480739,0.010454898075197299,0.010679090918077732,0.003953999367296386,0.001779989652145288,0.0017904853074413125,0.006587061503316755,0.0061669712267003515,0.0012394046759886613,0.0008329926026045674,0.0005684422680315231,0.0016900717660948063,0.00162832703307316,0.0004887161408718702,0.0004512373177398655,0.00029506794626299584,0.00021688911831821753,0.00013460539241761166,0.0002612550996156159,0.00024955110809967335,4.6388646933424925e-05,2.5224260520965035e-05,1.2254651704548294e-05,0.2038332340008066
22.950000000000003,0.00695747436166368,0.005221873888843445,0.01043518976713713,0.010651996549804706,0.003938274872168008,0.0017689543277978066,0.0017872088088655299,0.006541856026614189,0.0061224180352711915,0.0012371933428949884,0.0008227728607612643,0.0005633067816764051,0.0016818548061425982,0.0016195434281158438,0.00048205429919570954,0.0004449934940683519,0.0002947468947102426,0.00021407947233446884,0.0001331237402150489,0.00026013217706873955,0.000248332109062049,4.6344982354907674e-05,2.489535595948327e-05,1.2115727739758829e-05,0.20284401390817436
23.0,0.006952595673934594,0.005186713253645411,0.01041546194273951,0.010624901530895667,0.00392248301821479,0.0017581500957930425,0.001784054636346108,0.006496915999304103,0.006078145056137651,0.001234929065243179,0.0008127087865406449,0.0005582892233668587,0.00167363486540044,0.0016107676227667845,0.00047548717453051983,0.00043883967903081926,0.00029441280706342035,0.00021130945780257592,0.00013167365640392087,0.00025900606948123033,0.00024711175179289947,4.629929447114151e-05,2.4571013143602633e-05,1.1979720472786914e-05,0.20186087868748198
23.05,0.006947711372754582,0.005151753236645483,0.010395714975878849,0.01059780640829763,0.003906625664582855,0.0017475734457575252,0.0017810196994045302,0.006452240651952624,0.0060341512839397074,0.0012326120897447022,0.0008027988528522677,0.0005533876502278474,0.0016654127689644225,0.0016020003781201308,0.0004690133828043339,0.00043277453942333616,0.0002940656262813979,0.0002085787548355065,0.00013025466348163815,0.000257876930589592,0.00024589018295462266,4.625156859588954e-05,2.4251200449990837e-05,1.1846600174183174e-05,0.2008837827514274
23.1,0.0069428214839995644,0.005116993340218879,0.010375949239812225,0.010570711726429012,0.003890704664434391,0.0017372209008090333,0.0017781009538241476,0.0064078292036174175,0.005990435703523518,0.0012302426856274885,0.0007930415310146249,0.0005486001371988891,0.0016571893297541525,0.0015932424416507294,0.00046263156039594414,0.00042679676202520754,0.0002937053051684795,0.00020588704086248308,0.0001288662873597714,0.000256744912466727,0.0002446675471333875,4.620179180704609e-05,2.393588446278197e-05,1.1716332323217238e-05,0.1999126808807505
23.150000000000002,0.006937926033539599,0.005082433061439815,0.010356165107160493,0.010543618027159826,0.0038747218645072724,0.0017270890175136687,0.0017752954012655465,0.006363680862125363,0.005946997290228677,0.0012278211438345034,0.0007834352912412284,0.0005439247771652959,0.001648965348529649,0.0015844945472932978,0.00045634036383565243,0.00042090505330164506,0.00029333180607567753,0.00020323399080538455,0.00012750805743277907,0.0002556101655040664,0.00024344398683693016,4.614995288643262e-05,2.3625028929675196e-05,1.1588873025263514e-05,0.19894752820027917
23.200000000000003,0.006933025047238627,0.005048071892163739,0.010336362949889601,0.010516525849792286,0.0038586791046876503,0.0017171743858365848,0.0017726000888796233,0.006319794824347119,0.005903835010171772,0.0012253477762379013,0.0007739786031136018,0.0005393596810787499,0.0016407416139130671,0.0015757574155249843,0.00045013846951021103,0.00041509813911069624,0.0002929451006073772,0.00020061927725093358,0.00012617950664311047,0.00025447283839523214,0.0002422196424935071,4.609604225904099e-05,2.331859500158594e-05,1.1464169437957258e-05,0.1979882801776103
23.25,0.006928118550954222,0.005013909319109161,0.010316543139292103,0.010489435731041845,0.003842578217595296,0.001707473629086526,0.0017700121089185333,0.0062761702764685375,0.005860947820526232,0.0012228229148686237,0.0007646699360413735,0.0005349029780675062,0.0016325189024150566,0.0015670317534511424,0.00044402457337190015,0.00040937476441437566,0.00029254516933336267,0.00019804257061872295,0.00012488017154277552,0.00025333307812116645,0.0002409946524519212,4.604005193698455e-05,2.3016542672786642e-05,1.1342164971034482e-05,0.1970348926433263
23.3,0.006923206570537333,0.004979944823939061,0.010296706045968862,0.010462348205018623,0.003826421028181508,0.001697983403854333,0.0017675285983446806,0.0062328063942589385,0.005818334669798472,0.0012202469111613017,0.0007555077597096634,0.0005305528155365091,0.0016242979784655653,0.001558318254894156,0.00043799739065168903,0.00040373369299394183,0.00029213200150616847,0.00019550353932513458,0.00012360959235147262,0.0002521910299366781,0.00023976915298256192,4.59819754718205e-05,2.271883271474513e-05,1.122280658408469e-05,0.19608732182063887
23.35,0.006918289131832036,0.004946177883341899,0.010276852039810961,0.010435263803209267,0.0038102093533393896,0.0016887003999455765,0.001765146738437914,0.006189702343336281,0.005775994498100394,0.0012176201352143239,0.0007464905445139763,0.0005263073592577096,0.0016160795944489188,0.0015496176004851697,0.0004320556555764359,0.00039817370716927207,0.0002917055947837214,0.0001930018499432077,0.00012236731301136665,0.00025104683735836585,0.00023854327827942836,4.592180791516572e-05,2.2425428131478653e-05,1.1106050469120975e-05,0.19514552434766202
