Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(2),J_7s1/2(2),J_total_Th_relativistic
13.75,0.007260148119556193,0.015373004851073329,0.01261135932595771,0.014447419468778009,0.005345267915726014,0.013814059896227566,0.011369558271384859,0.019005616788524457,0.0190719334070901,0.00472101937375738,0.005106651823584357,0.005303159316193667,0.0027627872374123463,0.0026793227967871398,0.00836484459159156,0.008059112115717477,0.0018369396098987525,0.0011450725893916004,0.0012614585198010544,0.0006680926475804086,0.0005979585673658701,0.00041250724571928227,0.00019805021393141465,0.0002058776281802511,4.781513871589461e-05,3.9788941478636194e-05,0.6046765027042044
13.8,0.007257295270402434,0.015309650207836062,0.012603365194800532,0.014433495178524594,0.005314406671300466,0.013690663157397065,0.011242540157014785,0.01893884314753782,0.0189991079921363,0.00464626087999041,0.005100093804697819,0.005278620757095201,0.002737570561998881,0.0026606581011620737,0.00825606789997312,0.007952299458528048,0.0018102938944431618,0.0011449196663251132,0.0012592943479353864,0.0006564219054393724,0.0005886272438923005,0.0004067907087324849,0.00019791191866007243,0.00020564686547740502,4.693002691200587e-05,3.924245197633747e-05,0.6007905424822491
13.850000000000001,0.0072544337230300215,0.015246357312216696,0.01259531266003226,0.014419480531611318,0.0052845013761940495,0.013567860608920923,0.011116534149116782,0.018871872990061905,0.018926107429710747,0.004572429145951581,0.005093119691033375,0.005253582430588312,0.002713382861463511,0.002642866385241468,0.008148608346609142,0.007846811598627218,0.001783787561311174,0.0011448168173002432,0.0012569800541973363,0.000645121348759278,0.0005796273874692803,0.00040108903330037215,0.00019779733883438057,0.00020539317544685702,4.6072049286611754e-05,3.869710458488265e-05,0.596939689092176
13.9,0.007251563494173292,0.01518312785590966,0.01258720169650852,0.014405375665876567,0.005255533200185,0.013445658715181835,0.010991543058405025,0.018804711270968087,0.018852937306151486,0.004499531033440351,0.005085724800450084,0.005228054736952611,0.002690193838239447,0.002625918559241987,0.008042453280648204,0.007742635240732199,0.0017574304308764874,0.0011447535045777592,0.0012545143231338875,0.0006341826944241042,0.000570950544927639,0.0003954048886344732,0.00019770393061607682,0.0002051160303446945,4.5240630428030425e-05,3.8153165313832026e-05,0.5931234612376421
13.950000000000001,0.007248684600605254,0.015119963518349546,0.012579032282195661,0.014391180724841133,0.005227483453228255,0.013324063773541579,0.010867569461684358,0.0187373629456515,0.01877960319894225,0.004427572729168715,0.005077905083908751,0.005202048320879129,0.002667973769178515,0.0026097861565729783,0.007937590069073307,0.007639757123174892,0.001731231954546945,0.0011447196575815179,0.0012518961414193393,0.0006235977408818431,0.0005625883796820488,0.00038974085858432236,0.0001976292523570085,0.00020481496809634874,4.443519960812275e-05,3.761089185088934e-05,0.5893413866126046
14.0,0.007245797059137386,0.01505686596667063,0.012570804398167174,0.014376895857679758,0.005200333588399671,0.013203081914925814,0.010744615704693128,0.018669832968859094,0.018706110675458052,0.004356559759548763,0.005069657103994094,0.005175574050963812,0.002646693501560369,0.0025944413273465317,0.007834006100525976,0.007538164021494081,0.0017052012170314333,0.001144705661909225,0.0012491247840583947,0.0006133583713375991,0.0005545326735588651,0.00038409944151589817,0.00019757096242506507,0.00020448958949662976,4.365518936265314e-05,3.707053363273119e-05,0.5855930017413256
14.05,0.007242900886619424,0.014993836855667738,0.012562518028599774,0.014362521219192086,0.005174065204726475,0.013082719104454549,0.010622683904980163,0.018602126293533996,0.018632465291732226,0.004286497005579478,0.005060978013784151,0.005148642999875133,0.002626324448875479,0.0025798568317212216,0.007731688788985106,0.007437842751881851,0.0016793469390301917,0.0011447023483483253,0.0012461998009432973,0.0006034565567096537,0.0005467753284167258,0.0003784830503354481,0.00019752681701544502,0.0002041395554781321,4.290003684490451e-05,3.653233158910576e-05,0.5818778518237284
14.100000000000001,0.007239996099939155,0.014930877827758503,0.012554173160769162,0.014348056969773058,0.00514866004990532,0.012962981142117276,0.010501775954813946,0.018534247869676463,0.018558672591245162,0.004217388717812052,0.005051865536071907,0.005121266425185432,0.0026068385863948222,0.0025660060330921688,0.007630625577304251,0.007338780174488051,0.0016536774803202823,0.0011447009819117026,0.0012431210037640648,0.0005938843583577048,0.0005393083675691927,0.0003728940126499219,0.0001974946679511059,0.00020376458444818784,4.216918508202232e-05,3.5996518048139236e-05,0.5781954905814969
14.15,0.007237082716022212,0.014867990512946952,0.012545769785045477,0.014333503275382733,0.005124100022909294,0.012843873663491583,0.010381893524121857,0.018466202643221585,0.0184847381037348,0.004149238531373708,0.0050423179429434604,0.005093455750855287,0.002588208446538771,0.002552862891139583,0.007530803940610723,0.007240963196586426,0.0016282008432089972,0.0011446932509069567,0.0012398884532703505,0.0005846339305922488,0.0005321239370184423,0.00036733457105541344,0.0001974724604760554,0.0002033644496940947,4.1462081549559515e-05,3.546331711915073e-05,0.5745454801005181
14.200000000000001,0.0072341607518318606,0.014805176528788445,0.012537307894888418,0.014318860307515554,0.005100367176485288,0.012725402140504133,0.010263038063457504,0.018397995554933922,0.018410667344029012,0.0040820494810310404,0.005032334035716503,0.00506522254936004,0.0025704071140573086,0.0025404019547475283,0.007432211389570023,0.007144378775606088,0.0016029246763290537,0.001144671256052148,0.0012365024468829907,0.0005756975229738658,0.0005252143065087479,0.0003618068835452823,0.00019745823104502975,0.00020293897685594585,4.077817805708057e-05,3.4932944834589145e-05,0.5709273906763469
14.25,0.007231230224368798,0.014742437480355988,0.012528787486842066,0.014304128243169076,0.005077443719543149,0.012607571882232951,0.010145210806994235,0.018329631539319286,0.018336465810900048,0.004015824016274705,0.005021913125242347,0.00503657852444737,0.0025534082210333276,0.002528598354804226,0.007334835473519014,0.007049013922031934,0.0015778562787504625,0.001144627499650059,0.001232963506652865,0.0005670674824109282,0.0005185718704082213,0.0003563130240299928,0.00019745010511300223,0.00020248804146636012,4.011693336543577e-05,3.440560887679149e-05,0.5673408006653097
14.3,0.007228291150670936,0.014679774960207836,0.012520208560529386,0.014289307264812147,0.005055312019438023,0.012490388035749816,0.010028412775542775,0.018261115523553747,0.018262138985941007,0.003950564016408057,0.005011055012574164,0.005007535494514609,0.0025371859417203627,0.002517427796894779,0.00723866378347112,0.006954855702177458,0.0015530026043849246,0.0011445548748322105,0.0012292723675642824,0.0005587362550640077,0.0005121891484269949,0.0003508549829611389,0.00019744629492781456,0.00020201156655670296,3.9477813553714795e-05,3.388150873830626e-05,0.56378529633309
14.350000000000001,0.007225343547813201,0.01461719054835647,0.01251157111864642,0.014274397560352575,0.0050339546041473756,0.012373855587001754,0.00991264477959121,0.018192452426430094,0.018187692332464544,0.0038862708056232997,0.004999759970003629,0.004978105376594411,0.002521714987225783,0.002506866553896814,0.007143683954996938,0.006861891240833503,0.0015283702666596525,0.0011444466548830956,0.001225429966179745,0.0005506963880650336,0.0005060587861797661,0.00034543466805255906,0.00019744509732902974,0.00020150952032962015,3.88602897349682e-05,3.336083624427397e-05,0.5602604716999617
14.4,0.007222387432907316,0.014554685812238873,0.012502875166956182,0.014259399323104254,0.0050133541643441306,0.012257979361730448,0.009797907422365363,0.018123647157321836,0.018113131294423795,0.003822945168049348,0.004988028722467665,0.004948300170937161,0.002506970600050067,0.0024968914584891123,0.00704988367098344,0.006770107723796276,0.0015039655434384222,0.001144296482654355,0.0012214374296225918,0.0005429405310590057,0.0005001735556003417,0.0003400539050917776,0.0001974448915559082,0.00020098191389756513,3.8263838595628244e-05,3.284377542836213e-05,0.5567659283916984
14.450000000000001,0.0072194228231015995,0.014492262306688127,0.012494120714282242,0.014244312751753804,0.004993493555367421,0.012142764026428493,0.009684201102907753,0.018054704615164847,0.018038461295355575,0.0037605873627565086,0.00497586242932652,0.0049181319461784785,0.002492928548492456,0.002487479895582932,0.006957250664274984,0.00667949240027801,0.0014797943821686361,0.001144098360077898,0.0012172960648937203,0.0005354614375758475,0.0004945263552155744,0.00033471443883523704,0.0001974441370672451,0.00020042879908660366,3.768794503470006e-05,3.233050205597387e-05,0.5533012754953937
14.5,0.0072164497355807515,0.01442992157390634,0.012485307772502018,0.014229138050326693,0.004974355799092462,0.01202821408933147,0.009571526019173387,0.01798562968745683,0.017963687737345937,0.003699197138703795,0.004963262666513979,0.0048876128250800515,0.0024795651209329255,0.0024786097946853294,0.006865772720199318,0.006590032585203555,0.0014558624052340955,0.0011438466377862986,0.001213007348518298,0.0005282519662397712,0.0004891102102858371,0.00032941793398091456,0.00019744137137566833,0.00019985026630453897,3.713210121290461e-05,3.182118394444787e-05,0.549866129411187
14.55,0.007213468187565644,0.014367665143438846,0.012476436356539762,0.014213875428152875,0.0049559240857010274,0.011914333901444618,0.009459882171140513,0.01791642724927461,0.017888816000018036,0.0036387737496153946,0.004950231409060075,0.004856754970831948,0.002466857120000056,0.002470259622203418,0.006775437678981572,0.00650171566139607,0.0014321749154940422,0.0011435360048481424,0.0012085729165181157,0.0005213050818233066,0.00048391827281893965,0.0003241659762120208,0.00019743520789884157,0.0001992464424725689,3.659580389696815e-05,3.131598158605712e-05,0.546460113702759
14.600000000000001,0.0072104781963131135,0.01430549453214974,0.01246750648435925,0.014198525099831941,0.004938181775354085,0.01180112765760319,0.009349269363934739,0.017847102162309426,0.01781385143954241,0.003579315968773614,0.004936771013986287,0.004825570573904553,0.0024547818566340793,0.0024624083736981455,0.006686233438049389,0.0064145290816550425,0.0014087369019899502,0.0011431614786253739,0.0012039945547050056,0.0005146138561529637,0.0004789438214641834,0.00031896007330565606,0.00019742433382980996,0.00019861748902006232,3.607855599953568e-05,3.081504785173481e-05,0.5430828589560188
14.65,0.007207479779115748,0.014243411244198667,0.0124585181769562,0.014183087285197796,0.004921112399768098,0.011688599397565301,0.009239687210964713,0.01777765927392023,0.01773879938766957,0.0035208221037162273,0.00492288420357281,0.004794071839438189,0.0024433171440540183,0.0024550355660958026,0.0065981479542320766,0.0063284603707296615,0.0013855530458023472,0.0011427183947591041,0.0011992741892905355,0.0005081714688732862,0.00047418026129301705,0.0003138016563005632,0.0001974075080284753,0.00019796359994216022,3.5579869540725034e-05,3.031852750226427e-05,0.5397340026419568
14.700000000000001,0.007204472953301677,0.014181416771018914,0.012449471458350366,0.014167562209282874,0.004904699663696547,0.011576753007136231,0.009131135137067752,0.017708103416205084,0.017663665150784942,0.0034632900108268936,0.00490857404899714,0.004762270975158508,0.002432441291637531,0.0024481212298651466,0.006511169245856755,0.006243497127190607,0.001362627726040798,0.0011422023972897668,0.0011944138778070003,0.0005019712080758724,0.000469621123472553,0.00030869208071848583,0.00019738355893593736,0.00019728499991955784,3.509926402395887e-05,2.9826557786482762e-05,0.5364131889742645
14.75,0.0072014577362343665,0.014119512591296783,0.012440366355577387,0.014151950102281893,0.0048889274463182215,0.01146559221932321,0.009023612381663836,0.01763843940509072,0.017588454008986183,0.003406717109807969,0.004893843954342873,0.0047301801798057255,0.0024221330987217594,0.0024416459011676775,0.006425285394744391,0.006159627025203262,0.0013399650259509819,0.0011416094289169734,0.0011894158003345685,0.0004960064707997399,0.000465260064837985,0.00030363262783403066,0.0001973513825132318,0.00019658194249928335,3.46362637259972e-05,2.9339269162684516e-05,0.5331200687668431
14.8,0.007198434145312399,0.014057700170952207,0.01243120289868031,0.014136251199515164,0.004873779802533832,0.011355120615519507,0.00891711800191628,0.017568672039440274,0.017513171215182706,0.003351100398025609,0.004878697640977271,0.004697811632065762,0.0024123718483331524,0.0024355906139882765,0.006340484548108471,0.006076837816205185,0.0013175687391235472,0.0011409357214039,0.0011842822510292846,0.0004902707634092074,0.00046109086736972584,0.000298624505988268,0.0001973099402058373,0.00019585470833504201,3.419039996781202e-05,2.885678477065141e-05,0.5298542993006355
14.850000000000001,0.007195402197969271,0.01399598096312066,0.012421981120700872,0.014120465741391464,0.004859240964172515,0.011245341626716908,0.008811650875897652,0.017498806100179256,0.017437821994217517,0.003296436464717784,0.004863139132295877,0.0046651774799914385,0.0024031373008539638,0.002429936892253107,0.006256754920359161,0.005995117330490774,0.0012954423757902155,0.0011401777861305474,0.0011790156299465097,0.00048475770185527734,0.0004571074375808745,0.0002936688519415535,0.0001972582569351793,0.00019510360348591594,3.376121423711429e-05,2.8379219851473222e-05,0.526615544193956
14.9,0.007192361911673177,0.013934356408136296,0.012412701057670478,0.014104593973370478,0.004845295341109792,0.011136258534745489,0.008707209705759332,0.01742884634943975,0.017362411542011194,0.003242721505056313,0.004847172738832149,0.004632289830901849,0.0023944096876327985,0.0024246667419413545,0.0061740847948155925,0.00591445347870586,0.0012735891691933023,0.0011393324047997539,0.0011736184351542535,0.0004794610118262893,0.00045330380582039534,0.000288766732261188,0.00019719541911818896,0.00019432895777256632,3.334825581951129e-05,2.7906682671899035e-05,0.5234034732667823
14.950000000000001,0.007189313303926799,0.013872827933516334,0.012403362748600912,0.01408863614592482,0.0048319275222985505,0.011027874473539659,0.008603793020903255,0.017358797529722872,0.01728694502472798,0.003189951334054681,0.004830803043729809,0.004599160741748148,0.0023861697045463154,0.0024197626431970948,0.006092462525328961,0.005834834253254973,0.001252012082015549,0.0011383966202993918,0.0011680932551307683,0.00047437452879341895,0.00044967412549718426,0.0002839191447396357,0.00019712057271578174,0.000193531123190119,3.2951078402143715e-05,2.7439275584051265e-05,0.5202177624052325
15.0,0.0071862563922670975,0.013811396953946703,0.012393966235474781,0.014072592514501646,0.00481912227671464,0.010920192430429548,0.00850139918115445,0.017288664363079496,0.017211427577963952,0.00313812140031396,0.00481403488857536,0.004565802209934016,0.002378398505518908,0.00241520754244728,0.0060118765378190655,0.005756247729623996,0.0012307138128578505,0.0011373677277237639,0.0011624427614406884,0.0004694921979564053,0.0004462126722299887,0.0002791270198391478,0.00019703292131094705,0.00019271047237653886,3.256924240682763e-05,2.6977094426799312e-05,0.5170580934361773
15.05,0.007183191194265099,0.01375006487126888,0.012384511563235686,0.014056463339483861,0.00480686455421864,0.010813215247456617,0.008400026379932856,0.017218451550309207,0.017135864305957094,0.003087226799599623,0.0047968733595879776,0.004532226164579161,0.002371077696006901,0.002410984844531547,0.005932315331726774,0.005678682067620744,0.0012096968027530913,0.0011362432655568123,0.0011566697016839253,0.0004648080740946893,0.0004429138429279486,0.00027439122215884104,0.00019693172421703616,0.00019186739713492032,3.220231856562548e-05,2.6520227712818867e-05,0.5139241540059217
15.100000000000001,0.007180117727525681,0.013688833074467985,0.012374998779778126,0.014040248886150936,0.004795139486335386,0.010706945622712634,0.008299672647423156,0.01714816377017752,0.017060260280819264,0.0030372622882426773,0.004779323774163751,0.004498444458214307,0.0023641893264535517,0.0024070784048492782,0.0058537674813849885,0.005602125512536119,0.0011889632417049893,0.0011350210070193802,0.0011507768927114942,0.000460316321328981,0.00043977215480634364,0.0002697125519205835,0.00019681629461681371,0.00019100230700820256,3.184988554116591e-05,2.6068757624183755e-05,0.5108156374526274
15.15,0.007177036009687365,0.013627702939662069,0.01236542793593714,0.01402394942463934,0.004783932386952842,0.01060138611170094,0.008200335853741225,0.01707780567865128,0.016984620541789903,0.002988222296358945,0.004761391667771037,0.004464468858896184,0.0023577158857208645,0.002403472521529086,0.005776221637310493,0.005526566396228264,0.0011685150752414211,0.0011336989515824032,0.0011447672141023878,0.0004560112127980907,0.0004367822443419507,0.0002650917464703666,0.00019668599773285428,0.00019011562790535489,3.1511525921190167e-05,2.5622761310123737e-05,0.5077322426781311
15.200000000000001,0.0071739460584221,0.013566675830092603,0.012355799085477702,0.014007565229902597,0.0047732287529418695,0.010496539128719081,0.008102013712095874,0.017007381908152232,0.016908950094511353,0.002940100940880858,0.004743082781193505,0.0044303110427312,0.002351640294503989,0.0024001519276256105,0.005699666527419102,0.005451993138132194,0.0011483540109723256,0.0011322753166475756,0.001138643601895603,0.0004518871302557044,0.0004339388661722479,0.0002605294817921515,0.00019654024902985583,0.00018920780077860038,3.11868284666766e-05,2.5182310100148214e-05,0.5046736740301636
15.25,0.007170847891435054,0.013505753096116185,0.012346112285083833,0.013991096581670978,0.004763014264698511,0.010392406948261892,0.008004703781944712,0.016936897066828775,0.016833253910325734,0.0028928920383966203,0.004724403048117259,0.004395982586796522,0.0023459458987337184,0.0023971017833483016,0.005624090958166476,0.005378394246197322,0.0011284815251428556,0.0011307485293967163,0.0011324090425714074,0.00044793856359162735,0.0004312368919425403,0.0002560263740313907,0.00019637851244937632,0.00018827928035128802,3.087539281316011e-05,2.474746808490012e-05,0.5016396411902884
15.3,0.0071677415264644,0.013444936075197408,0.012336367594347485,0.013974543764410836,0.004753274786610319,0.010288991706443991,0.007908403472142772,0.01686635573784573,0.016757536925593168,0.0028465891177919716,0.004705358583058234,0.004361494962447454,0.0023406164629723647,0.0023943076683265742,0.005549483815616829,0.005305758317755142,0.0011088988691729826,0.0011291172188107525,0.0011260665672759218,0.0004441601102818625,0.0004286713091049153,0.000251582981025532,0.00019620029867740686,0.00018733053389562377,3.057682794257088e-05,2.431829294000312e-05,0.49862985905594637
15.350000000000001,0.007164626981281102,0.013384226091902934,0.012326565075757164,0.013957907067283585,0.004743996367448329,0.010186295402440875,0.007813110044082807,0.016795762478692185,0.016681804041031277,0.0028011854326903205,0.00468595566962595,0.0043268595290001394,0.0023356361638080503,0.0023917555739155294,0.005475834066441859,0.005234074040319433,0.0010896070761753235,0.0011273802078589658,0.001119619246283115,0.0004405464747717467,0.00042623721967278115,0.00024719980383886096,0.0001960051634451394,0.00018636204005912103,3.029074717751816e-05,2.3894837831661574e-05,0.4956440476197955
15.4,0.0071615042736887045,0.013323624457896713,0.012316704794686302,0.013941186784104356,0.004735165240686236,0.010084319899947613,0.007718820614826021,0.016725121820507297,0.016606060121075756,0.0027566739736873376,0.004666200749119501,0.0042920875277786975,0.0023309895832522394,0.002389431895546171,0.005403130758852,0.005163330192321142,0.0010706069674434437,0.0011255365058588673,0.001113070183688307,0.0004370924677962086,0.0004239298389345763,0.00024287728829906869,0.00019579270586331094,0.00018537428773871467,3.001676902015607e-05,2.3477151095109906e-05,0.49268193185837217
15.450000000000001,0.007158373421523119,0.01326313247193638,0.012306786819381396,0.013924383213300303,0.004726767824748331,0.009983066928654236,0.007625532160222139,0.01665443826742393,0.016530309993261903,0.0027130474803765655,0.004646100409451582,0.004257190076516095,0.002326661702145096,0.002387323425123851,0.0053313630234622,0.005093515643780155,0.001051899158903403,0.0011235853010068254,0.0011064225123273105,0.0004337930056410643,0.00042174449413007924,0.00023861582653303837,0.00019556256679058515,0.00018436777500187266,2.975452246837887e-05,2.306527441131518e-05,0.48974324162879096
15.5,0.007155234442652412,0.013202751419870805,0.012296811220949892,0.013907496657868607,0.004718790723187763,0.009882538085737021,0.007533241518017727,0.016583716295930195,0.016454558447626954,0.0026702984531629796,0.004625661374396185,0.004222178164098193,0.002322637893573052,0.0023854173434784496,0.005260520074094302,0.005024619356916083,0.0010334840675217873,0.0011215259530793311,0.0010996793889153694,0.0004306431093491132,0.00041967662309259115,0.00023441575849952252,0.00019531442723649112,0.00018334300805421014,2.9503646949867073e-05,2.2659243236929765e-05,0.48682771156127036
15.55,0.0071520873549765895,0.01314248257463878,0.012286778073347842,0.01389052742533415,0.004711220724796668,0.009782734837364656,0.007441945390951648,0.016512960354248606,0.016378810236132992,0.0026284191648617626,0.004604890493155504,0.004187062645640519,0.0023189039163027613,0.0023837012128695985,0.005190591208518048,0.004956630386700093,0.001015361917663903,0.001119357986304561,0.0010928439894000842,0.0004276379038746414,0.0004177217728601063,0.00023027737351661668,0.00019504800679940573,0.00018230050025273264,2.9263786433490294e-05,2.2259089430033587e-05,0.4839350809464855
15.600000000000001,0.007148932176427385,0.013082327196268844,0.012276687453367326,0.013873475827706898,0.004704044803649722,0.009683658520218538,0.0073516403498367034,0.016442174861732956,0.016303070072110362,0.0025874016720799807,0.004583794730241497,0.004151854237887526,0.0023154459082353964,0.0023821629695500468,0.005121565809132747,0.004889537881349864,0.0009975327473962837,0.0011170810824036987,0.0010859195045225653,0.00042477261718979864,0.00041587559825844334,0.00022620091178217886,0.00019476306213993844,0.0001812407711631548,2.9034587869163488e-05,2.1864841877422877e-05,0.4810650936296525
15.65,0.007145768924968048,0.01302228653188024,0.012266539440623635,0.013856342181438983,0.004697250119082637,0.00958531034302627,0.00726232283662639,0.01637136420828266,0.016227342629721316,0.002547237826379122,0.004562381155667427,0.0041165635149242145,0.0023122503798850753,0.0023807909163900865,0.005053433343591509,0.0048233310827695735,0.0009799964147280443,0.001114695073801274,0.001078909135581098,0.00042204257934616584,0.00041413386045916834,0.00022218656588550927,0.000194459385489917,0.0001801643456593279,2.8815706817110152e-05,2.1476524112134215e-05,0.47821749791502755
15.700000000000001,0.007142597618593126,0.012962361815684973,0.012256334117542227,0.013839126807381497,0.00469082401560714,0.009487691388107554,0.007173989167465835,0.016300532753774546,0.016151632543443727,0.002507919285216825,0.004540656935444645,0.004081200904190182,0.0023093042078849916,0.0023795737155657614,0.0049861833653699755,0.004757999326936868,0.0009627526037860399,0.001112199937003606,0.00107181609039166,0.0004194432214946992,0.00041249242551501074,0.00021823448230869413,0.000194136803197065,0.00017907175306297818,2.860681058119693e-05,2.1094153202683028e-05,0.4753920464699988
15.75,0.007139418275328257,0.012902554268991,0.012246071569345469,0.01382183003074102,0.004684754022763958,0.009390802612931667,0.007086635535726016,0.016229684827511963,0.01607594440757476,0.0024694375226664393,0.004518629322379824,0.004045776682786328,0.0023065946285246476,0.0023785003813134096,0.004919805514281414,0.004693532044238702,0.0009458008309191735,0.0011095957861442605,0.001064643579439693,0.0004169700748671093,0.00041094726287535435,0.0002143447629160304,0.00019379517430543616,0.00017796352632242605,2.840757333510934e-05,2.071774218640729e-05,0.47258849622228205
15.8,0.007136230913229952,0.01284286510020649,0.012235751884039144,0.013804452181035855,0.0046790278549153075,0.009294644851685647,0.007000258015020276,0.01615882472769106,0.016000282775754156,0.002431783839913315,0.004496305647167714,0.004010300974064578,0.0023041092313214116,0.00237756027275291,0.0048542895169399365,0.0046299187597578185,0.000929140450727543,0.0011068828666952863,0.0010573948122175865,0.000414618769721609,0.0004094944438842647,0.00021051746642993901,0.0001934343891716762,0.00017684020122916565,2.8217671506479844e-05,2.0347302101907574e-05,0.4698066082588371
15.850000000000001,0.007133035550385381,0.012783295504845207,0.01222537515239874,0.013786993592052035,0.004673633410978392,0.009199218816852466,0.00691485256220238,0.01608795672088415,0.015924652160507088,0.0023949493755270708,0.004473693309774535,0.003974783744491225,0.002301835952629444,0.002376743086781845,0.004789625187173685,0.0045671490935117005,0.0009127706620125042,0.0011040615493428407,0.0010500729937424156,0.0004123850342558538,0.00040813014026340737,0.00020675260989182234,0.00019305436811713417,0.00017570231567091833,2.8036787360402863e-05,1.99828400061653e-05,0.4670461477351489
15.9,0.007129832204912159,0.012723846665532938,0.012214941467955534,0.013769454601799052,0.0046685587741014094,0.009104525100798344,0.006830415020345168,0.016017085041540036,0.01584905703280625,0.0023589251155092888,0.004450799771106973,0.003939234800774593,0.002299763069288869,0.002376038851042624,0.004725802426389635,0.004505212760645683,0.0008966905136440287,0.0011011323240256873,0.0010426813212485286,0.000410264693489783,0.00040685062258209937,0.00020305017010643195,0.0001926550601156833,0.0001745504089193755,2.7864614808777743e-05,1.9624356132635288e-05,0.46430688378921053
15.950000000000001,0.007126620894958136,0.012664519752015014,0.012204450926982451,0.013751835552465353,0.004663792211283534,0.009010564177368436,0.006746941121699056,0.015946213891501075,0.01577350182165306,0.0023237019031163934,0.004427632544961779,0.0039036637872479378,0.002297879192317914,0.002375437916964464,0.004662811223891727,0.004444099571581922,0.0008808989103420803,0.0010980957941349235,0.001035222981049672,0.00040825366812096114,0.00040565225871662847,0.0001994100850685069,0.0001922364415168755,0.0001733850209508677,2.770085750895604e-05,1.9271845201270265e-05,0.46158858945033865
16.0,0.0071234016387011784,0.012605315921164888,0.012193903628479724,0.01373413679037361,0.0046593221729403465,0.008917336403490198,0.006664426490629628,0.015875347439537,0.015697990913677715,0.0022892704484577145,0.004404199190250903,0.0038680801834986792,0.0022961732606505674,0.0023749309528819686,0.004600641657153994,0.004383799432125875,0.0008653946183690394,0.0010949526708731857,0.001027701145565419,0.0004063479733549124,0.00040453151230086993,0.000195832255370654,0.00019179851480383866,0.0001722066917987632,2.754522202584867e-05,1.8925300256868288e-05,0.45889104154509747
16.05,0.007120174454348954,0.012546236316993755,0.012183299674160337,0.013716358665935742,0.0046551372924161704,0.008824842020783569,0.006582866646533503,0.015804489820895194,0.015622528652757893,0.002255621337868923,0.004380507303497056,0.0038324933022352054,0.0022946345349221715,0.002374508937231907,0.0045392838920502,0.004324302343531843,0.0008501762711304754,0.0010917037677714689,0.0010201189705067424,0.0004045437177128263,0.00040348494117011994,0.00019231654559161477,0.00019134130738522422,0.00017101596093707265,2.739741711600653e-05,1.8584713046108307e-05,0.4562140206104486
16.1,0.0071169393601387245,0.012487282070661227,0.01217263916843528,0.01369850153360775,0.0046512263854447565,0.008733081157177374,0.006502257006731833,0.015733645136867397,0.01554711933965589,0.002222745043061324,0.004356564511594615,0.0037969122873827113,0.0022932525913052066,0.0023741631518296646,0.004478728183041638,0.004265598402529189,0.0008352423746818833,0.001088349995361612,0.0010124795922156727,0.0004028371018189089,0.000402509195799966,0.0001888627856641733,0.00019086487042053476,0.0001698133666949591,2.7257160384346307e-05,1.8250070362262183e-05,0.4535573108154704
16.150000000000002,0.007113696374337124,0.012428454300487033,0.012161922218398591,0.013680565751844313,0.004647578449559742,0.008642053828531109,0.006422592889340704,0.015662817454372598,0.015471767231673934,0.002190631930047622,0.004332378464830723,0.0037613461123996643,0.0022920173153973865,0.0023738851752266856,0.0044189648733245265,0.004207677801310676,0.0008205913131392283,0.001084892356002407,0.001004786125154062,0.0004012244171695419,0.000401601017741911,0.00018547077222198262,0.00019036927767822736,0.000168599445701532,2.712418162299185e-05,1.7921352510643485e-05,0.45092069988254174
16.2,0.007110445515239948,0.012369754111963739,0.012151148933812205,0.013662551683053206,0.004644182663456314,0.00855175994026148,0.006343869516117792,0.015592010805556016,0.015396476542327498,0.0021592722678450455,0.004307956830161462,0.003725803578806706,0.002290918896164052,0.002373666876150126,0.004359984394938525,0.004150530827484446,0.0008062213539914244,0.0010813319388572127,0.0009970416595365685,0.0003997020448863081,0.0004007572380573767,0.00018214026992458834,0.00018985462442600026,0.00016737473235989688,2.6998217308481354e-05,1.7598537006001085e-05,0.4483039790031467
16.25,0.007107186801171938,0.012311182597770472,0.012140319427090616,0.013644459693549512,0.004641028386305467,0.008462199288972965,0.0062660820152846295,0.01552122918740398,0.015321251441036302,0.002128656236956844,0.004283307284737955,0.0036902933149199468,0.0022899478199367106,0.0023735004070257904,0.004301777268837762,0.004094147863991017,0.0007921306533130928,0.0010776699150208853,0.0009892492591030654,0.00039826645445483947,0.000399974775751621,0.00017887101275993882,0.00018932102635258678,0.00016613975834943434,2.687900469188017e-05,1.7281602209165743e-05,0.44570694275455314
16.3,0.0071039202504865695,0.012252740837787686,0.012129433813285342,0.013626290153509657,0.004638105157022253,0.008373371564091778,0.006189225424323947,0.015450476561374578,0.015246096052832888,0.0020987739376334183,0.004258437509677276,0.0036548237747808404,0.0022890948644694476,0.002373378197585329,0.004244334104925835,0.004038519388986758,0.0007783172608761991,0.001073907532793776,0.000981411959025781,0.0003969142024513501,0.00039925063620902446,0.00017566270532375365,0.0001887686185202602,0.0001648950521556905,2.6766284571322142e-05,1.6970525216211e-05,0.4431293890241494
