Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_total_Pb_relativistic
32.2,0.006176128622006177,0.0012438675877173581,0.0064371420648258425,0.005654576669910395,0.0009139944378127664,0.0014269770611990372,0.001570212933845676,0.0013581580433795735,0.001190314413996399,0.00034105954511162197,0.0003302984752141094,0.00038241015299558746,0.00040179340819281734,0.00035401817894459883,2.607284763070367e-05,2.3186089914648163e-05,8.035897370006637e-05,6.223559778926621e-05,7.040586765007469e-05,5.005218455404999e-05,4.271971747711412e-05,9.04430544624799e-06,3.521461923420154e-06,0.08186393297521463
32.25,0.0061698171297711124,0.0012372093827489122,0.0064177983427132525,0.005633436280583583,0.0009060231334196615,0.0014257218982197547,0.001566928530491222,0.0013476839294780162,0.0011807444284374592,0.0003380447799953342,0.0003302391416550497,0.0003818950078135697,0.00039878350978833827,0.00035123636666650385,2.5754366463175416e-05,2.2898206210822557e-05,7.964962495947552e-05,6.223122342845278e-05,7.032417980493747e-05,4.967993407381672e-05,4.238586810086635e-05,8.96449455971502e-06,3.521276678640445e-06,0.08153727817212725
32.300000000000004,0.006163505199717889,0.001230623874846526,0.006398494300862843,0.00561235799341613,0.0008981184277437315,0.001424449324249906,0.0015636294664255837,0.0013372927638382556,0.0011712533706058517,0.0003350529528435028,0.0003301764828492877,0.0003813738161488611,0.00039579577361775764,0.00034847618269919287,2.5440045849526e-05,2.2614136061708806e-05,7.894551198072408e-05,6.222639895946427e-05,7.024129947495541e-05,4.9310377121443876e-05,4.205458377278925e-05,8.885223069642021e-06,3.5210688960932696e-06,0.081212261678269
32.35,0.0061571928571930844,0.0012241104656711078,0.006379230021259297,0.005591341796078171,0.0008902799789454763,0.0014231594030747847,0.001560315969127667,0.0013269838983806252,0.0011618405955882488,0.00033208398912693883,0.00033011044017105704,0.00038084662368754226,0.000392830056425873,0.0003457374749572748,2.5129828079325765e-05,2.2333825921526247e-05,7.824662143143327e-05,6.222110670684528e-05,7.015723340721357e-05,4.8943496535572975e-05,4.172584629808272e-05,8.806494564751948e-06,3.520834933010086e-06,0.08088887379763604
32.4,0.006150880127485457,0.0012176685601243582,0.006360005584287547,0.005570387674422961,0.0008825074438994687,0.0014218522009565536,0.0015569882656013623,0.0013167566896534876,0.0011525054633666086,0.000329137812816022,0.00033004095727738315,0.0003803134768298813,0.00038988621543479315,0.00034302009204486444,2.482365628606786e-05,2.205722303615921e-05,7.755293954425673e-05,6.221532956245874e-05,7.007198854708257e-05,4.8579274536842977e-05,4.139963654956297e-05,8.728319933492232e-06,3.5205712264789893e-06,0.08056710490810451
32.45,0.0061445670358258415,0.0012112975663466764,0.00634082106874191,0.005549495612503827,0.0008748004782587476,0.001420527786568295,0.0015536465823404947,0.001306610498809597,0.0011432473387894841,0.0003262143464205669,0.00032996798006398946,0.00037977442266106916,0.00038696410835238387,0.0003403238832609418,2.4521474434247515e-05,2.1784275430911253e-05,7.686445212754507e-05,6.220905097494979e-05,6.998557203126704e-05,4.821769296195283e-05,4.107593480567331e-05,8.65071518871829e-06,3.520274788757452e-06,0.08024694546044372
32.5,0.006138253607387052,0.0012049968957148476,0.0063216765518352295,0.0055286655925910685,0.0008671587365181964,0.0014191862309291265,0.0015502911452947123,0.0012965446915823918,0.0011340655915433274,0.00032331351102914076,0.0003298914566218287,0.00037922950892256774,0.000384063593380443,0.0003376486986044713,2.4223227306647478e-05,2.1514931898457213e-05,7.618114457587306e-05,6.220225493935828e-05,6.989799118108568e-05,4.785873357606765e-05,4.075472120759726e-05,8.573698383442545e-06,3.5199436562723697e-06,0.079928385976454
32.550000000000004,0.006131939867283774,0.001198765962839509,0.006302572109208011,0.005507897595188763,0.000859581872076902,0.001417827607340364,0.0015469221798362902,0.0012865586382622067,0.0011249595961237793,0.0003204352263478328,0.0003298113371942329,0.0003786787839840609,0.00038118452922260385,0.0003349943887792842,2.3928860491825647e-05,2.1249141986989084e-05,7.550300188042759e-05,6.219492598687933e-05,6.980925349598163e-05,4.750237840958105e-05,4.0435976255778036e-05,8.497286168525286e-06,3.5195771931299394e-06,0.07961141704643702
32.6,0.006125625840572473,0.0011926041855624175,0.0062835078149376,0.00548719159905156,0.000852069537299533,0.001416451991322726,0.0015435399107278456,0.001276651713672449,0.001115928731806981,0.0003175794107384875,0.00032972757413467696,0.0003781222968160005,0.00037832677509198415,0.00033236080519873643,2.3638320371802437e-05,2.0986855988553183e-05,7.483000863925782e-05,6.218704917477103e-05,6.971936664724646e-05,4.714861006070797e-05,4.011968125923089e-05,8.421490600598843e-06,3.519176158314863e-06,0.07929602932628182
32.65,0.0061193115522512895,0.001186510984953498,0.0062644837415473335,0.005466547581201369,0.0008446213835767122,0.0014150594605545608,0.0015401445620909354,0.0012668232971456952,0.0011069723826208748,0.00031474598125639337,0.0003296401218651492,0.00037756009696273584,0.0003754901907185718,0.0003297477999901378,2.335155410994307e-05,2.0728024927573855e-05,7.416214906738467e-05,6.217861007640737e-05,6.962833847192542e-05,4.6797411911034374e-05,3.980581865922451e-05,8.346316756116226e-06,3.518742484404601e-06,0.07898221353448923
32.7,0.006112997027259946,0.0011804857853076954,0.006245499960015728,0.005445965516944021,0.0008372370613844194,0.0014136500948110896,0.0015367363573755327,0.0012570727724997533,0.001098089937316526,0.0003119348536874399,0.0003295489368351231,0.0003769922345162195,0.00037267463635636396,0.0003271552259989647,2.306850963903241e-05,2.0472600549561178e-05,7.349940700677206e-05,6.216959477147444e-05,6.953617696686222e-05,4.64487682159776e-05,3.949437217063779e-05,8.27176155718993e-06,3.518278790334899e-06,0.07866996044950082
32.75,0.006106682290479651,0.0011745280141416247,0.006226556539785673,0.005425445379885863,0.0008299162203424221,0.00141222397590465,0.0015333155193303603,0.001247399528013677,0.001089280789339463,0.0003091459425847428,0.0003294539774811249,0.00037641876009027924,0.00036987997279025876,0.00032458293679285863,2.2789135649538614e-05,2.022053530999901e-05,7.284176593615958e-05,6.215998983630735e-05,6.94428902828367e-05,4.6102664053528684e-05,3.9185326715730084e-05,8.197813997332396e-06,3.517787733596047e-06,0.07835926090769929
32.800000000000004,0.006100367366733001,0.0011686371021900157,0.006207653548773604,0.005404987141950264,0.0008226585092717348,0.0014107811876259283,0.0015298822699740641,0.0012378029564037254,0.001080544336801021,0.000306379161304736,0.0003293552041868904,0.00037583972479544593,0.0003671060613427019,0.0003220307866654109,2.251338157806205e-05,1.9971782363409913e-05,7.218920898075667e-05,6.214978233436537e-05,6.934848671875239e-05,4.575908513896805e-05,3.887866816076574e-05,8.124456711645593e-06,3.517271350447875e-06,0.07805010580236081
32.85,0.006094052280783892,0.0011628124834019745,0.006188791053378727,0.0053845907733940995,0.0008154635762511385,0.0014093218156861701,0.0015264368305672215,0.0012282824547993057,0.0010718799824497294,0.0003036344220427445,0.0003292525792441051,0.00037525518021433175,0.00036435276388010156,0.0003194986306397471,2.2241197595967464e-05,1.9726295552594894e-05,7.15417189218018e-05,6.213895980684318e-05,6.925297471584167e-05,4.541801753627531e-05,3.857438289976442e-05,8.051668609355286e-06,3.516730517460712e-06,0.07774248608364916
32.9,0.0060877370573374215,0.0011570535949370403,0.0061699691184921995,0.005364256242824132,0.0008083310686727417,0.001407845947660356,0.001522979421585156,0.0012188374247188614,0.0010632871336427048,0.00030091163586802935,0.0003291460668137222,0.0003746651783775458,0.0003616199428190056,0.00031698632447190573,2.1972534598195372e-05,1.9484029398044303e-05,7.089927820598501e-05,6.212751026341614e-05,6.915636285187198e-05,4.5079447314720935e-05,3.827245735579384e-05,7.979428113765761e-06,3.5161646214842964e-06,0.07743639275953344
32.95,0.006081421721039802,0.0011513598771610613,0.006151187807506355,0.005343983517213355,0.0008012606332966153,0.0014063536729313295,0.0015195102626915564,0.0012094672720457454,0.0010547652023170874,0.0002982107127583187,0.00032903563288785257,0.0003740697717401415,0.00035890746113205387,0.0003144937246540229,2.170734419225101e-05,1.92449390875182e-05,7.026186895473743e-05,6.211542217311874e-05,6.905865983535705e-05,4.4743360208610574e-05,3.797287748424943e-05,7.907716461583704e-06,3.515571483621938e-06,0.07713181689736186
33.0,0.00607510629647827,0.001145730773641885,0.006132447182323919,0.005323772561917269,0.0007942519163045016,0.0014048450826348697,0.0015160295727128811,0.0012001714070040677,0.0010463136049615111,0.00029553156163382406,0.00032892124525222,0.0003734690131585861,0.00035621518235370793,0.00031202068841732503,2.1445578687367786e-05,1.9008980465793507e-05,6.96294729733876e-05,6.210268445535556e-05,6.895987449979661e-05,4.440974133777845e-05,3.76756283621876e-05,7.836520512107722e-06,3.5149475501836235e-06,0.07682874962575408
33.050000000000004,0.006068790808180995,0.001140165731144856,0.006113747303367208,0.0053036233406900685,0.0007873045633525954,0.0014033202696056902,0.0015125375696135271,0.0011909492441345086,0.0010379317625875968,0.00029287409039074197,0.00032880287344917643,0.0003728629558682428,0.00035354297058575715,0.00030956707373493007,2.1187191083842402e-05,1.8776110024575274e-05,6.900207176018442e-05,6.208928647104503e-05,6.886001579798464e-05,4.4078575036352174e-05,3.738069393324398e-05,7.765834604505575e-06,3.5142883246898367e-06,0.07652718213644341
33.1,0.006062475280616998,0.0011346641996281474,0.00609508822958737,0.005283535815700802,0.000780418219623432,0.0014017793283243607,0.0015090344704717647,0.0011818002022701344,0.001029619100701505,0.00029023820593425485,0.00032868048874127155,0.00037225165346135896,0.0003508906905026163,0.00030713273932446916,2.0932135062539988e-05,1.8546284892570643e-05,6.837964651518929e-05,6.20752180138965e-05,6.875909279643788e-05,4.37498448193238e-05,3.708805695160816e-05,7.695661162740367e-06,3.5135889717006403e-06,0.07622710568570977
33.15,0.006056159738196055,0.0011292256322379,0.006076470018473584,0.00526350994754942,0.0007735925298768612,0.001400222354865132,0.001505520491456407,0.0011727237045121798,0.001021375049275513,0.00028762381421102286,0.0003285540640753699,0.0003716351598655501,0.000348258207356407,0.0003047175446505237,2.0680364974565634e-05,1.8319462825722082e-05,6.776217814903466e-05,6.206046930182154e-05,6.865711466999724e-05,4.342353349361593e-05,3.679769913541135e-05,7.626009956537916e-06,3.512844996605323e-06,0.07592851159511604
33.2,0.00604984420526862,0.001123849485303198,0.006057892726062291,0.005243545695282793,0.0007668271385001403,0.001398649446844659,0.0015019958478042147,0.001163719178205833,0.0010131990427196518,0.0002850308202411805,0.0003284235740473106,0.00037101352932277307,0.00034564538698183633,0.0003023213499268897,2.043183583110061e-05,1.8095602197598267e-05,6.714964729155154e-05,6.204503096847967e-05,6.855409069664913e-05,4.309962339643524e-05,3.650960150524392e-05,7.556896149458966e-06,3.5120529041023182e-06,0.07563139125140222
33.25,0.0060435287061257415,0.0011185352183308702,0.006039356406946416,0.005223643016410648,0.0007601216895571468,0.0013970607033716078,0.0014984607537980163,0.0011547860549160154,0.0010050905198533903,0.0002824591281498382,0.0003282889948671031,0.0003703868163687796,0.0003430520958008739,0.0002999440161186697,2.0186503293400204e-05,1.7874661989939674e-05,6.654203430026463e-05,6.202889405495863e-05,6.845003025259737e-05,4.277809672266801e-05,3.622374485302831e-05,7.488337464746679e-06,3.5112107435095713e-06,0.07533573610553325
33.300000000000004,0.006037213264998971,0.001113282294000117,0.0060208611142845755,0.005203801866921422,0.0007534758268367091,0.0013954562249971344,0.001494915422745527,0.0011459237704031441,0.0009970489238773617,0.0002799086411980892,0.0003281503043246536,0.00036975507581304127,0.0003404782008272269,0.0002975854049441939,1.9944323662950107e-05,1.765660178335583e-05,6.593931926875472e-05,6.201205000158783e-05,6.834494280759425e-05,4.2458935888323334e-05,3.594011026508819e-05,7.420350942242258e-06,3.5103184436280412e-06,0.07504153767098247
33.35,0.006030897906060293,0.0011080901781569802,0.0060024068998103105,0.005184022201298078,0.0007468891939000879,0.0013938361136662284,0.0014913600669588653,0.001137131764598916,0.000989073702345163,0.0002773792618135345,0.000328007481756016,0.00036911836271914024,0.0003379235696706267,0.00029524537887678105,1.9705253871779368e-05,1.7441381748172215e-05,6.534148203489102e-05,6.199449063988273e-05,6.823883792051468e-05,4.214212387095998e-05,3.565867961441546e-05,7.3529498212357815e-06,3.5093778415507436e-06,0.07474878752138467
33.4,0.006024582653422034,0.001102958339808641,0.005983993813841286,0.005164303972533815,0.00074036143412759,0.0013922004726699042,0.0014877948977347379,0.0011284094815820758,0.0009811643071351939,0.00027487089162032036,0.00032786050801016163,0.0003684767323856151,0.00033538807054092054,0.00029292380114633477,1.9469251472926107e-05,1.7228962635422965e-05,6.474850218893173e-05,6.197620818461662e-05,6.81317252351314e-05,4.1827644471601144e-05,3.537943594218774e-05,7.286141055348146e-06,3.508392356790409e-06,0.07445747728777007
33.45,0.006018267531136787,0.0010978862511175627,0.005965621905288508,0.005144647132147733,0.000733892190764347,0.0013905494065982347,0.0014842201253352965,0.0011197563695542032,0.0009733201944225695,0.0002723834314686999,0.00032770936541626217,0.0003678302403272565,0.00033287157225198006,0.00029062053574078594,1.9236274631054006e-05,1.7019305767987377e-05,6.416035908149689e-05,6.195719522601525e-05,6.80236144760312e-05,4.15154824552271e-05,3.510236366657814e-05,7.219923853371287e-06,3.5073663562188348e-06,0.07416759865571575
33.5,0.006011952563197339,0.0010928733873954762,0.005947291221665542,0.005125051630200428,0.0007274811069652568,0.001388883021294214,0.0014806359589696445,0.0011111718808155125,0.000965540824651096,0.0002699167814641208,0.00032755403775147965,0.0003671789422568437,0.00033037394422542844,0.0002883354474073821,1.9006282113216533e-05,1.6812373031867085e-05,6.357703183141427e-05,6.193744472206912e-05,6.791451544459947e-05,4.1205623546423875e-05,3.482744858474747e-05,7.154289465901182e-06,3.5063043433470544e-06,0.07387914336282142
33.550000000000004,0.006005637773536582,0.0010879192270972036,0.005929001809097693,0.005105517415309487,0.0007211278258390902,0.0013872014238084374,0.00147704260677598,0.0011026554717406514,0.0009578256625053009,0.00026747084099583874,0.0003273945102092579,0.0003665228940673141,0.0003278950564941852,0.0002860684016538243,1.877923327976596e-05,1.6608126867601027e-05,6.299849933344027e-05,6.19169499909581e-05,6.780443801500113e-05,4.0898054279953044e-05,3.455467766702127e-05,7.0892222331846865e-06,3.5052101336080622e-06,0.07359210319685716
33.6,0.00599932318602745,0.0010830232518143398,0.005910753712331228,0.005086044434664955,0.0007148319904917924,0.0013855047223545903,0.0014734402758043732,0.0010942066027545365,0.0009501741768825494,0.0002650455087650703,0.00032723076936810977,0.00036586215181436013,0.00032543477970584187,0.00028381926474926286,1.8555088075405504e-05,1.6406530261816513e-05,6.242474026586022e-05,6.18957047035836e-05,6.769339213009741e-05,4.059276172914733e-05,3.42840386753045e-05,7.024701709928195e-06,3.504086150444945e-06,0.07330646999476768
33.65,0.005993008824482833,0.0010781849462687732,0.005892546974742549,0.005066632634044686,0.0007085932440689627,0.0013837930262657334,0.0014698291720001522,0.0010858247383081884,0.0009425858408652154,0.00026264068281267925,0.00032706280316089454,0.00036519677169944337,0.00032299298512586177,0.00028158790372514634,1.8333807020381276e-05,1.6207546738913243e-05,6.185573309796829e-05,6.187370287620451e-05,6.758138779725918e-05,4.0289733154458117e-05,3.4015519665569086e-05,6.960705519180352e-06,3.502932942009936e-06,0.07302223564256494
33.7,0.005986694712655509,0.0010734037983060672,0.005874381638347383,0.005047281957829651,0.0007024112297975429,0.0013820664459513756,0.0014662095001878976,0.0010775093468546033,0.000935060131692936,0.0002602562605464081,0.00032689060084457953,0.0003645268100532213,0.0003205695446406157,0.00027937418637593453,1.8115351201812703e-05,1.6011140352879007e-05,6.129145609743149e-05,6.185093886317473e-05,6.746843508406797e-05,3.998895562717637e-05,3.3749108452465106e-05,6.897212482371896e-06,3.501748995586868e-06,0.0727393920760457
33.75,0.005980380874238074,0.0010686792988886962,0.00585625774380997,0.0050279923490191706,0.0006962855910267139,0.001380325092855323,0.0014625814640560305,0.0010692599008246487,0.0009275965307349432,0.0002578921387676576,0.0003267141529704804,0.0003638523233193783,0.00031816433076025427,0.00027717798125967625,1.789968226515898e-05,1.5817275679234846e-05,6.073188733753874e-05,6.182740734978184e-05,6.735454411392783e-05,3.969041568737544e-05,3.348479211996285e-05,6.834205538540497e-06,3.50053089117694e-06,0.07245793128218336
33.800000000000004,0.005974067332862862,0.001064010942089134,0.0058381753304522135,0.0050087637492460466,0.0006902159712680031,0.0013785690794142925,0.0014589452661419747,0.0010610758766029758,0.0009201945234624619,0.0002555482136978132,0.0003265334513549745,0.00036317336803885303,0.00031577721662141666,0.00027499915769845195,1.7686762405819297e-05,1.562591780710767e-05,6.0177004704335605e-05,6.180310334518835e-05,6.723972506164145e-05,3.939409908990816e-05,3.322255665459656e-05,6.771674005273549e-06,3.4992737687663995e-06,0.0721778453009218
33.85,0.005967754112101885,0.0010593982250828116,0.005820134436262861,0.004989596098791665,0.0006842020142346293,0.0013767985190172843,0.001455301107817897,0.0010529567545039802,0.0009128535994212048,0.000253224381004133,0.00032634848905068196,0.0003624900008344574,0.00031340807598978786,0.0002728375857786923,1.7476554360865667e-05,1.5437032331429246e-05,5.962678590364757e-05,6.177802217547836e-05,6.712398814902871e-05,3.909999067868458e-05,3.296238675861188e-05,6.709614839993981e-06,3.497972014809504e-06,0.0718991262270061
33.9,0.005961441235466756,0.0010548406481409292,0.005802135097906639,0.004970489336600975,0.000678243363880072,0.0013750135259656966,0.0014516491892769985,0.0010449020187477786,0.0009055732522039334,0.0002509205358251901,0.0003261592603181082,0.0003618022783958775,0.00031105678326249743,0.00027069313635136625,1.72690214009055e-05,1.525058534525907e-05,5.908120846798959e-05,6.175215947681327e-05,6.700734364067633e-05,3.8808074409616244e-05,3.27042658722671e-05,6.648032716612184e-06,3.496620048122494e-06,0.07162176621149642
33.95,0.005955128726408624,0.0010503377146231403,0.005784177350733402,0.004951443400297434,0.0006723396644358932,0.001373214215434178,0.0014479897095203587,0.0010369111574362335,0.0008983529794231148,0.0002486365727958833,0.00032596576059774305,0.00036111025746505247,0.00030872321347037197,0.00026856568103204994,1.7064127322072686e-05,1.5066543432229903e-05,5.85402497633638e-05,6.172551118870041e-05,6.688980183990733e-05,3.851833351967737e-05,3.2448176402208906e-05,6.586938915525575e-06,3.4952131058930095e-06,0.07134575746273539
34.0,0.0059488166083181086,0.0010458889309701036,0.00576626122878727,0.0049324582261978615,0.0006664905604488117,0.0013714007034322068,0.001444322866344315,0.001028983662529016,0.0008911922826836638,0.0002463723860720163,0.00032576798648261107,0.00036041399482192256,0.0003064072422800407,0.0002664550922008762,1.6861836438144865e-05,1.4884873659113822e-05,5.800388699594409e-05,6.169807354737772e-05,6.677137308504223e-05,3.823075081708182e-05,3.2194100121287146e-05,6.526349206814282e-06,3.4937479497671136e-06,0.07107109224665992
34.050000000000004,0.005942504904525231,0.0010414938066958992,0.005748386764815731,0.004913533749327203,0.000660695696817031,0.001369573106766382,0.0014406488563283642,0.0010211190298196982,0.0008840906675557637,0.00024412786935444693,0.0003255659356912664,0.0003597135472705402,0.00030410874599589443,0.00026436124300236423,1.6662113572784414e-05,1.470554356850645e-05,5.747209721864636e-05,6.166984307931554e-05,6.665206774599573e-05,3.794530904907065e-05,3.194201867918462e-05,6.46628105959911e-06,3.4922233961124135e-06,0.07079776288639501
34.1,0.005936193638299353,0.0010371518543803278,0.005730553990278771,0.004894669903433253,0.0006549547188258516,0.0013677315430034264,0.0014369678748235887,0.0010133167589119058,0.0008770476435477933,0.0002419029159128195,0.0003253596070412282,0.00035900897162553894,0.00030182760156190896,0.00026228400734514077,1.6464924051901725e-05,1.4528521171627805e-05,5.6944857337586235e-05,6.164081659483514e-05,6.653189622121645e-05,3.7661991292022206e-05,3.1691914146638986e-05,6.406750610861731e-06,3.490640552535296e-06,0.07052576176107479
34.15,0.005929882832849109,0.0010328625896610763,0.005712762935357947,0.004875866621001262,0.0006492672721825482,0.0013658761304338807,0.0014332801159415772,0.0010055763531955004,0.0008700627240793293,0.00023969741860887383,0.0003251490004228506,0.0003583003246989516,0.00029956368656332673,0.0002602232599015458,1.6270233696137608e-05,1.4353774941236742e-05,5.6422144118421965e-05,6.161099118184022e-05,6.641086893493633e-05,3.7380781305222184e-05,3.1443769511174606e-05,6.347769858214345e-06,3.4890026742578992e-06,0.07025508130392016
34.2,0.005923572511322347,0.0010286255312257667,0.005695013628965485,0.004857123833268496,0.0006436330030505445,0.001364006988036488,0.0014295857725438474,0.0009978973198228197,0.0008631354264542539,0.00023751126991934454,0.00032493411677362124,0.0003575876632873731,0.00029731687922820706,0.000258178876107133,1.6078008813463273e-05,1.4181273804657258e-05,5.590393419258545e-05,6.158036419965592e-05,6.628899633466043e-05,3.710166379507688e-05,3.11975690497563e-05,6.289344498555026e-06,3.487314650659777e-06,0.06998571399977695
34.25,0.005917262696806068,0.0010244402008038856,0.005677306098753349,0.004838441470238717,0.0006380515580828837,0.0013621242354432553,0.0014258850362317548,0.0009902791696849683,0.0008562652718339574,0.00023534436195845126,0.00032471495805288424,0.0003568710441594612,0.00029508705842884545,0.0002561507321600658,1.588821619189534e-05,1.4010987136914124e-05,5.539020406340168e-05,6.154893327296752e-05,6.616628888879895e-05,3.6824624549918515e-05,3.095329852239953e-05,6.231472727203662e-06,3.4855822318927543e-06,0.06971765238246756
34.300000000000004,0.0059109534123263615,0.001020306123158591,0.005659640371122284,0.004819819460696558,0.0006325225844549962,0.0013602279929051813,0.0014221780973368693,0.0009827214173881496,0.0008494517852106283,0.0002331965864999814,0.0003244915272169812,0.00035615052404376835,0.00029287410368306137,0.00025413870502040707,1.5700823092323457e-05,1.3842884753975359e-05,5.4880930112097974e-05,6.151669628585006e-05,6.604275708432911e-05,3.6549650424808175e-05,3.071094515765263e-05,6.174145160121966e-06,3.4838111413983686e-06,0.06945088903231572
34.35,0.005904644680848352,0.0010162228260784127,0.005642016471230872,0.004801257732221869,0.0006270457298967932,0.0013583183812586463,0.001418465144911827,0.0009752235812300692,0.0008426944953806564,0.00023106783499897722,0.0003242638281948059,0.0003554261596168996,0.0002906778951553651,0.00025214267240931395,1.551579724144912e-05,1.3676936906100078e-05,5.4376088603707015e-05,6.148365137588042e-05,6.591841142437673e-05,3.6276729178008586e-05,3.04704974318975e-05,6.117345871191111e-06,3.482006199207179e-06,0.06918541657409603
34.4,0.0058983365252761365,0.0010121898403688304,0.005624434423004542,0.004782756211203935,0.0006216206427240698,0.0013563955218924475,0.0014147463667216285,0.0009677851831763769,0.000835992934918122,0.0002289579986130232,0.0003240318658637662,0.00035469800749198986,0.00028849831365799773,0.00025016251280813055,1.5333106824832946e-05,1.3513114271289116e-05,5.387565569286401e-05,6.144979692832438e-05,6.57932624256255e-05,3.600584918275223e-05,3.02319446749057e-05,6.0610543736977085e-06,3.4801705628779017e-06,0.06892122767556862
34.45,0.005892028968452728,0.0010082066998437493,0.005606894249144589,0.004764314822855651,0.0006162469718692468,0.0013544595367154795,0.0014110219492353905,0.0009604057488371792,0.0008293466401483969,0.00022686696822314494,0.00032379564602614977,0.00035396612420749465,0.00028633524065185394,0.00024819810545738906,1.5152720480049371e-05,1.3351387948837322e-05,5.33796074295022e-05,6.141513157039377e-05,6.56673206154958e-05,3.573699905631462e-05,2.999527655952923e-05,6.005248243092465e-06,3.478305202667392e-06,0.0686583150467419
34.5,0.0058857220331600055,0.0010042729413168652,0.0055893959711371686,0.004745933491227613,0.0006109243669114512,0.0013525105481250435,0.0014072920776185339,0.0009530848074436111,0.0008227551511218473,0.00022479463445432152,0.00032355517538588675,0.0003532305662162898,0.00028418855824728797,0.0002462493303557183,1.497460728994683e-05,1.3191729452985824e-05,5.2887919764448e-05,6.137965416557198e-05,6.554059652907856e-05,3.5470167260506055e-05,2.9760482550138106e-05,5.949905993533492e-06,3.476408721121671e-06,0.0683966714399723
34.550000000000004,0.0058794157421186485,0.00100038810459292,0.005571939609262262,0.004727612139222109,0.0006056524781059362,0.001350548678975779,0.0014035569357253937,0.0009458218918244596,0.0008162180115876338,0.0002227408876956127,0.0003233104615257051,0.00035249138987507143,0.00028205814920480207,0.00024431606825865975,1.4798736776011718e-05,1.3034110706672736e-05,5.240056855491672e-05,6.13433638080095e-05,6.541310070585695e-05,3.520534173179851e-05,2.9527551390144583e-05,5.895009792871287e-06,3.4744775584655497e-06,0.06813628965086833
34.6,0.005873110117988095,0.0009965517324588614,0.00555452518260265,0.0047093506886070665,0.0006004309564128677,0.001348574052549212,0.0013998167060922584,0.0009386165383828669,0.0008097347689676293,0.0002207056181199127,0.0003230615128846737,0.0003517486514340546,0.00027994389693562777,0.00024239820067740027,1.4625078891835403e-05,1.287850403538169e-05,5.1917529569911283e-05,6.130625981699489e-05,6.52848436862948e-05,3.49425095949054e-05,2.9296470702994318e-05,5.840547630902057e-06,3.472506520756901e-06,0.06787716251976418
34.65,0.005866805183366481,0.0009927633706748918,0.005537152709052842,0.004691149060029889,0.0005952594535254641,0.0013465867925239038,0.0013960715699308087,0.0009314682870730839,0.0008033049743304315,0.000218688715703326,0.0003228083387361274,0.00035100240702696064,0.0002778456855021935,0.00024049560987741576,1.4453604016682169e-05,1.272488216108642e-05,5.1438778495522e-05,6.126834173150877e-05,6.515583600840501e-05,3.46816570014826e-05,2.9067226764340522e-05,5.786514638242671e-06,3.4704895052095517e-06,0.0676192829334202
34.7,0.005860500960790591,0.0009890225679654256,0.005519822205327998,0.004673007173031232,0.0005901376218975141,0.0013445870229462013,0.0013923217071219658,0.0009243766813773008,0.000796928182365493,0.00021669007024417746,0.00032255094916596995,0.00035025271266129186,0.00027576339961848874,0.0002386081788770349,1.4284282949157413e-05,1.2573218196290796e-05,5.0964290940128524e-05,6.122960930487032e-05,6.502608820443297e-05,3.442276911757242e-05,2.8839804478260822e-05,5.732913376426161e-06,3.468420312078856e-06,0.06736264382666189
34.75,0.00585419747273581,0.0009853288760099477,0.005502533686972851,0.004654924946058705,0.000585065114770275,0.0013425748682015725,0.0013885672962101298,0.000917341268282547,0.0007906039513573603,0.0002147095713816574,0.0003222893550513492,0.0003494996242088853,0.00027369692465032406,0.00023673579144592243,1.4117086900974466e-05,1.2423485638162925e-05,5.0494042439502e-05,6.119006249948569e-05,6.489561079779099e-05,3.416583026209969e-05,2.8614187560995338e-05,5.679753067104979e-06,3.466293476649291e-06,0.06710723818379115
34.800000000000004,0.005847894741616072,0.0009816818494337728,0.005485287168370566,0.0046369022964804635,0.0005800415861987524,0.00134055045298652,0.0013848085143978001,0.0009103615982576514,0.0007843318431600151,0.00021274710861410388,0.0003220235680396998,0.0003487431973967408,0.00027164614661548674,0.000234878332103482,1.3951987490818346e-05,1.227565836276174e-05,5.0028008461805315e-05,6.114970148170604e-05,6.476441430036193e-05,3.39108241772035e-05,2.8390358906077954e-05,5.627047879352615e-06,3.464105055012028e-06,0.06685305903964203
34.85,0.005841592789783812,0.0009780810457987188,0.005468082662751625,0.0046189391405987695,0.0005750666910773855,0.0013385139022810701,0.0013810455375405778,0.0009034372252302897,0.000778111423171341,0.0002108025713169334,0.00032175360052814916,0.00034798348779811983,0.0002696109521838019,0.000233035686117187,1.3788956738305505e-05,1.2129710619355178e-05,4.956616441249162e-05,6.110852661680004e-05,6.4632509210255e-05,3.3657734392496e-05,2.8168301079151535e-05,5.574814527596685e-06,3.461853247058242e-06,0.06660009948009128
