Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Cd_relativistic
22.85,0.009435923227792629,0.00146726352506959,0.00534356764309866,0.00486816479498906,0.00030037486567071616,0.0013276193855545715,0.0012480225260360321,0.00034917679323722084,0.0003258270420788205,6.230823529345747e-05,0.0002431605746277412,0.00022747578954047004,4.527663774494948e-05,4.169052663756922e-05,4.18547862639116e-06,0.06552637744995678
22.900000000000002,0.00941397085638296,0.0014671159059729273,0.005306201578497963,0.004832025783677327,0.0002992574993152262,0.0013191675243293295,0.001239371899439399,0.00034443749218622364,0.00032134339785789824,6.196100472934552e-05,0.0002416630716736582,0.00022593652920458858,4.465949115247146e-05,4.11142097919412e-05,4.160706307198007e-06,0.06514746672295628
22.950000000000003,0.009392041159751287,0.0014669851756598925,0.00526908338974735,0.004796143374977376,0.0002981803952600865,0.0013107521669055572,0.0012307664594768091,0.0003397668274384954,0.00031692546302653873,6.162526606343843e-05,0.00024017080672070895,0.00022440432168147604,4.40513029140647e-05,4.054636179389987e-05,4.13675315346091e-06,0.06477131032139909
23.0,0.009370134309880492,0.0014668701799743515,0.00523221179808594,0.004760516083292154,0.0002971424830652734,0.0013023735282621937,0.0012222063007842731,0.00033516375177594095,0.00031257222407888484,6.130072960965789e-05,0.00023868384908923821,0.00022287921105859887,4.345193664291928e-05,3.998685209426582e-05,4.1135957452338675e-06,0.06439788453867921
23.05,0.009348250477417538,0.001466769790854498,0.005195585524490479,0.0047251424250711474,0.00029614271282860593,0.001294031813979145,0.0012136915094352351,0.00033062723461280423,0.0003082826837769839,6.098711119646086e-05,0.00023720226588678012,0.0002213612393663044,4.286125817582694e-05,3.943555233676865e-05,4.091207756983536e-06,0.06402716589214877
23.1,0.009326389831675913,0.0014666829059284611,0.005159203289821667,0.00469002091894542,0.00029518005488403306,0.0012857272204042727,0.0012052221631199274,0.0003261562617243556,0.00030405586088247134,6.068413208580309e-05,0.00023572612204322176,0.00021985044661722582,4.2279135437605175e-05,3.889233619181017e-05,4.069563281474915e-06,0.0636591311260735
23.150000000000002,0.00930455254063807,0.001466608448114244,0.005123063814967677,0.004655150085859621,0.00029425349950253706,0.0012774599348187516,0.0011967983313223665,0.00032174983498003105,0.0002998907898927138,6.039151889275043e-05,0.00023425548034570394,0.0002183468708451744,4.170543831468459e-05,3.8357079201188704e-05,4.048640113763095e-06,0.06329375721463792
23.200000000000003,0.009282738770957947,0.0014665453652239807,0.0050871658209849435,0.004620528449201039,0.00029336205659568775,0.001269230135600782,0.0011884200754950023,0.00031740697208095745,0.00029578652078134343,6.010900350575173e-05,0.0002327904014732577,0.00021685054814350754,4.1140038586863904e-05,3.782965869916094e-05,4.0284213006666946e-06,0.06293102136219852
23.25,0.00926094868796351,0.0014664926295725033,0.005051508029236218,0.004586154534925738,0.00029250475542187855,0.0012610379923876395,0.0011800874492310211,0.0003131267063017923,0.0002917421187431114,5.983632300758574e-05,0.00023133094403117717,0.00021536151270296465,4.058280993773423e-05,3.730995383772078e-05,4.008894182918032e-06,0.06257090099948885
23.3,0.00923918245565934,0.001466449237590204,0.005016089161525941,0.004552026871681782,0.0002916806442952729,0.0012528836662360399,0.0011718004984343023,0.00030890808623680745,0.00028775666394298947,5.957321959699382e-05,0.00022987716458513225,0.00021387979684896912,4.003362802401282e-05,3.679784569095432e-05,3.990047450866934e-06,0.06221337377658674
23.35,0.00921744023672927,0.0014664142094401812,0.004980907940232965,0.004518143990929651,0.00029088879029748793,0.0012447673097808138,0.0011635592614870427,0.0003047501755501543,0.0002838292512694536,5.9319440511010304e-05,0.00022842911769502735,0.0002124054310784049,3.94923705529119e-05,3.629321737168296e-05,3.971867733462823e-06,0.061858417555079905
23.400000000000002,0.009195722192539049,0.0014663865886396558,0.004945963088440642,0.00448450442705981,0.00029012827899203847,0.001236689067391867,0.0011553637694150447,0.0003006520527302361,0.0002799589900918772,5.9074737948001246e-05,0.00022698685594860714,0.0002109384440958794,3.895891731120473e-05,3.5795954085154745e-05,3.9543374436875205e-06,0.061506010402197976
23.450000000000003,0.009174028483139059,0.0014663654416856384,0.004911253330064318,0.004451106717507526,0.00028939821414156343,0.0012286490753294235,0.0011472140460506823,0.00029661281084812755,0.0002761450040219707,5.88388689914226e-05,0.00022555042999481046,0.0002094788628494924,3.8433150113059376e-05,3.5305943074530186e-05,3.937434931404986e-06,0.061156130588609844
23.5,0.009152359267267061,0.001466349857684839,0.0048767773899762645,0.0044179494028649575,0.00028869771742785397,0.0012206474618975361,0.0011391101081935525,0.0002926315573199739,0.0002723864306791995,5.861159553430789e-05,0.00022411988857686785,0.00020802671256612833,3.7914952674301415e-05,3.482307346672756e-05,3.921136819299719e-06,0.06080875658971928
23.55,0.009130714702350988,0.0014663389479877944,0.00484253399412807,0.0043850310269905254,0.0002880259281747002,0.001212684347595856,0.0011310519657688166,0.0002887074136733044,0.00026868242146011476,5.839268420449484e-05,0.00022269527856513488,0.00020658201678628904,3.7404210458245764e-05,3.434723607773687e-05,3.9054213272864054e-06,0.060463867088604496
23.6,0.009109094944511769,0.0014663318458272027,0.004808521869670549,0.004352350137115662,0.00028738200307357257,0.0012047598452696606,0.0011230396219832517,0.00028483951531720205,0.00026503214131153626,5.818190629059962e-05,0.00022127664498965428,0.00020514479739848086,3.690081055403248e-05,3.3878323258275186e-05,3.890270941520122e-06,0.060121440978042444
23.650000000000002,0.009087500148566205,0.0014663277059604417,0.004774739745071149,0.004319905283948911,0.00028676511591214975,0.0011968740602581213,0.0011150730734790124,0.00028102701131626004,0.0002614347685075188,5.7979037668745925e-05,0.00021986403107243654,0.00020371507467316314,3.640464163456963e-05,3.341622884270213e-05,3.875673141861188e-06,0.05978145735961122
23.700000000000003,0.009065930468029863,0.0014663257043162545,0.00474118635022894,0.00428769502177746,0.0002861744573057056,0.0011890270905408167,0.0011071523104851208,0.0002772690641682694,0.00025788949443004435,5.7783858730055284e-05,0.00021845747825945482,0.00020229286729626732,3.591559400398266e-05,3.2960848215107686e-05,3.861618866713068e-06,0.059443895539350915
23.75,0.009044386055120026,0.0014663250376455827,0.004707860416587183,0.004255717908566127,0.00028560923443136406,0.0011812190268824837,0.0010992773169666973,0.0002735648495855752,0.0002543955233533769,5.759615430890365e-05,0.0002170570262523512,0.00020087819240229297,3.543355970138301e-05,3.2512078449929587e-05,3.848099489337512e-06,0.059108735021142604
23.8,0.009022867060758666,0.0014663249231765259,0.004674760677243503,0.004223972506053824,0.00028506867076522936,0.0011734499529760004,0.0010914480707719413,0.0002699135562800404,0.00025095207223201863,5.741571361194811e-05,0.00021566271303985428,0.00019947106560699054,3.495843259950614e-05,3.2069818447364034e-05,3.835103774715367e-06,0.058775955500018406
23.85,0.00900137363457546,0.0014663245982734067,0.004641885867057744,0.004192457379847581,0.00028455200582239875,0.0011657199455836083,0.0010836645437768853,0.00026631438575156326,0.00024755837049221134,5.724233014792703e-05,0.0002142745749289121,0.0001980715010396457,3.449010843745284e-05,3.1633968984206906e-05,3.822616256275436e-06,0.05844553685756247
23.900000000000002,0.008979905924910846,0.0014663233200999202,0.004609234722757473,0.004161171099514096,0.00028405849489986085,0.0011580290746763624,0.0010759267020279235,0.00026276655208008434,0.0002442136598269201,5.707580165823571e-05,0.0002128926465755405,0.00019667951137497958,3.4028484756825176e-05,3.120443263918788e-05,3.810617758673579e-06,0.05811745916048611
23.950000000000003,0.008958464078819103,0.001466320365286344,0.0045768059830411986,0.004130112238668912,0.0002835874088222833,0.0011503774035718168,0.001068234505882143,0.0002592692817210311,0.00024091719399424514,5.6915930048279554e-05,0.00021151696101538915,0.000195295107864684,3.357346075607473e-05,3.078111361081789e-05,3.7990877674135155e-06,0.05779170266194542
24.0,0.00893704824207148,0.001466315029600789,0.0045445983886793365,0.00409927937506322,0.0002831380336906906,0.001142764989069946,0.001060587910145466,0.00025582181330414223,0.00023766823861920327,5.676252131960607e-05,0.0002101475496940217,0.0001939183003686062,3.312493711723753e-05,3.036391749749719e-05,3.7880075043535834e-06,0.057468247803955326
24.05,0.008915658559159342,0.001466306627624463,0.004512610682612928,0.004068671090668325,0.00028270967063403243,0.0011351918815873001,0.0010529868642086188,0.0002524233974356149,0.00023446607099882313,5.66153855028168e-05,0.00020878444249690473,0.00019254909738559354,3.268281587366826e-05,2.995275112936506e-05,3.7773622839351016e-06,0.05714707521885985
24.1,0.008894295173297368,0.0014662944924309276,0.004480841610050172,0.0040382859717578365,0.00028230163556364093,0.0011276581252894049,0.0010454313121809546,0.0002490732965035257,0.00023130997991050172,5.6474336591260027e-05,0.00020742766777909815,0.00019118750608400318,3.224700037004034e-05,2.9547522519454673e-05,3.767142094764938e-06,0.05682816572835845
24.150000000000002,0.008872958226426772,0.001466277975269322,0.004449289918560766,0.004008122608987585,0.0002819132589305738,0.0011201637582214014,0.0010379211930221317,0.0002457707844864652,0.0002281992654235639,5.6339192475504316e-05,0.0002060772523946378,0.00018983353233187222,3.1817395324675444e-05,2.914814094817822e-05,3.757340182130473e-06,0.056511500339763585
24.200000000000003,0.008851647859218562,0.0014662564452515283,0.0044179543581681115,0.0039781795974733174,0.00028154388548583975,0.001112708812436938,0.0010304564406716787,0.00024251514676533798,0.0002251332387139752,5.620977487859298e-05,0.00020473322172560453,0.0001884871807267419,3.139390695786707e-05,2.8754517134607132e-05,3.747950315633969e-06,0.056197060240432896
24.25,0.008830364211076826,0.0014662292890432532,0.0043868336814393985,0.0039484555368662026,0.00028119287404350065,0.0011052933141253143,0.0010230369841764577,0.00023930567993827546,0.00022211122188215408,5.608590929207845e-05,0.00020339559971087573,0.000187148454625125,3.0976443119116395e-05,2.836656340787899e-05,3.73896400037306e-06,0.05588482679210415
24.3,0.008809107420142058,0.001466195910559002,0.004355926643573597,0.003918949031426174,0.0002808595972466441,0.001097917283736885,0.0010156627478160444,0.00023614169163860822,0.00021913254777383126,5.5967424912835076e-05,0.000202064408874559,0.00018581735617160608,3.056491334507643e-05,2.7984193790403285e-05,3.7303688748738994e-06,0.05557478152681635
24.35,0.008787877623294508,0.0014661557306609155,0.004325232002487403,0.0038896586900931626,0.00028054344133621927,0.001090580736106735,0.0010083336512260498,0.00023302250035585207,0.00021619655980390865,5.585415458064835e-05,0.00020073967035411208,0.000184493886327569,3.0159228809533526e-05,2.7607323942393284e-05,3.722148963814081e-06,0.05526690614529519
24.400000000000002,0.00876667495615757,0.0014661081868614474,0.004294748518899138,0.003860583126556227,0.0002802438059227267,0.0010832836805766254,0.0010010496095193948,0.000229947435259653,0.00021330261178326325,5.574593471657748e-05,0.00019942140392815167,0.00018317804489954552,2.9759302174340262e-05,2.723587097833399e-05,3.714286610401653e-06,0.054961182517551506
24.450000000000003,0.008745499553101199,0.00146605273302985,0.004264474956410654,0.0038317209593206293,0.0002799601037607532,0.001076026121115223,0.0009938105334055625,0.00022691583602664646,0.00021045006774845061,5.5642605262088286e-05,0.00019810962804395646,0.0001818698305671854,2.936504739486336e-05,2.686975322356252e-05,3.7067651928887203e-06,0.05465759268452484
24.5,0.008724351547245357,0.001465988839102446,0.0042344100815872535,0.003803070811772888,0.0002796917605263414,0.0010688080564366233,0.0009866163293078473,0.000223927052670181,0.00020763830179425797,5.5544009618952765e-05,0.0001968043598446653,0.00018056924091084593,2.8976379555153866e-05,2.650889000752467e-05,3.699571431541861e-06,0.05435611885926473
24.55,0.008703231070463485,0.0014659159907966558,0.004204552664035667,0.0037746313122438324,0.0002794382145971814,0.0010616294801171701,0.0009794668994786177,0.00022098044537285886,0.00020486669790905867,5.544999458991152e-05,0.00019550561519616813,0.0001792762724387977,2.8593214796758612e-05,2.6153201576457486e-05,3.692696312387414e-06,0.054056743426453814
24.6,0.008682138253386016,0.001465833689328752,0.004174901476480116,0.0037464010940697107,0.0002791989168356141,0.0010544903807105923,0.000972362142112621,0.00021807538432184963,0.0002021346498129239,5.536041032009553e-05,0.00019421340871368602,0.00017799092061404037,2.8215470365647676e-05,2.5802609157940837e-05,3.686134273688267e-06,0.0537594489398578
24.650000000000002,0.00866107322540391,0.0014657414511353153,0.004145455294836469,0.003718378795651353,0.00027897333037443117,0.001047390741861454,0.0009653019514583403,0.000215211249546927,0.0001994415607984417,5.5275110239203517e-05,0.0001929277537880299,0.000176713179880716,2.784306475125816e-05,2.5457035144815508e-05,3.6798810494902062e-06,0.05346421811819053
24.700000000000003,0.008640036114672218,0.0014656388075983615,0.004116212898284538,0.0036905630605114466,0.00027876093040545913,0.0010403305424169407,0.0009582862179274317,0.00021238743076118705,0.0001967868435742007,5.519395100443142e-05,0.00019164866261153153,0.00017544304369010625,2.7475917851807478e-05,2.5116403314399904e-05,3.673931123351867e-06,0.053171033840533184
24.75,0.008619027048113669,0.0014655253047741108,0.004087173069338538,0.003662952537349942,0.00027856120397091213,0.001033309756536986,0.0009513148282022612,0.00020960332720440224,0.00019416992011089308,5.5116792444150744e-05,0.00019037614620363844,0.00017418050452619815,2.7113951087664828e-05,2.4780638982628118e-05,3.6682758769343716e-06,0.05287987914256088
24.8,0.008598046151422296,0.0014654005031253703,0.004058334593915721,0.003635545880097618,0.0002783736497574984,0.0010263283538027514,0.0009443876653415588,0.0002068583474889667,0.00019159022148999152,5.504349750233226e-05,0.00018911021443616754,0.00017292555393080491,2.675708740497211e-05,2.4449669018489444e-05,3.6629031779995265e-06,0.05259073721438684
24.85,0.008577093549067088,0.0014652639772575026,0.004029696261403241,0.003608341747967857,0.0002781977778932643,0.0010193862993234752,0.0009375046088842188,0.00020415190944839267,0.00018904718775496007,5.4973932183711776e-05,0.00018785087605821673,0.00017167818252823448,2.640525115666764e-05,2.4123421701390522e-05,3.6577985147164525e-06,0.05230359140008201
24.900000000000002,0.008556169364295657,0.0014651153156579476,0.004001256864723248,0.003581338805506628,0.0002780331097471591,0.001012483553841696,0.0009306655349512576,0.00020148343998831178,0.00018654026776495215,5.490796549969425e-05,0.00018659813872073312,0.00017043838004950141,2.605836789920054e-05,2.380182646931861e-05,3.65294714356358e-06,0.05201842519824462
24.950000000000003,0.008535273719137947,0.0014649541204392706,0.00397301520039624,0.0035545357226407313,0.00027787917773130355,0.0010056200738368676,0.0009238703163459585,0.00019885237493994258,0.00018406891905095704,5.484546941499244e-05,0.00018535200900074057,0.0001692061353560856,2.57163641793131e-05,2.3484813652015247e-05,3.648336338961649e-06,0.051735222262658614
25.0,0.008514406734409955,0.0014647800070857057,0.003944970068602725,0.0035279311747243324,0.0002777355251059443,0.0009987958116273786,0.0009171188226522214,0.00019625815891598222,0.00018163260767435217,5.478631879499599e-05,0.00018411249242522684,0.00016798143646324295,2.537916739101531e-05,2.3172314291322057e-05,3.643956838387534e-06,0.05145396640216186
25.05,0.00849356852971749,0.001464592604203165,0.003917120273243176,0.0035015238425837943,0.00027760170578707536,0.0009920107154709854,0.0009104109203311367,0.00019370024516888112,0.00017923080808782021,5.47303913538665e-05,0.0001828795934946885,0.00016676427056287394,2.504670575552767e-05,2.2864260116764723e-05,3.6398029353546515e-06,0.05117464157924797
25.1,0.008472759223459952,0.0014643915532726829,0.003889464621996353,0.0034753124125608725,0.0002774772841567088,0.0009852647296636808,0.000903746472815813,0.0001911780954514635,0.00017686300299859346,5.467756760335418e-05,0.0001816533157063306,0.0001655546240459561,2.471890842762464e-05,2.2560583682156018e-05,3.6358712307071626e-06,0.05089723190747095
25.150000000000002,0.008451978932834133,0.0014641765084072661,0.003862001926375971,0.0034492955765542633,0.000277361834875774,0.000978557794637,0.0008971253406044694,0.0001886911798798514,0.00017452868323398268,5.462773080233128e-05,0.00018043366157691315,0.0001643524825245402,2.4395705680645066e-05,2.2261218603998922e-05,3.632158588963321e-06,0.05062172164819967
25.200000000000003,0.008431227773838052,0.0014639471361121183,0.003834731001785772,0.003423472032059559,0.0002772549426996269,0.0009718898470537882,0.000890547381351822,0.00018623897679865596,0.0001722273476091547,5.458076690703774e-05,0.00017922063266523821,0.00016315783085331048,2.4077029090117583e-05,2.196609980100896e-05,3.6286601455985027e-06,0.05034809520748931
25.25,0.008410505861274798,0.001463703115048209,0.0038076506675730087,0.00339784048220763,0.0002771562022961484,0.0009652608199024388,0.0008840124499587829,0.00018382097264839782,0.00016995850279711972,5.453656452203442e-05,0.00017801422959427016,0.00016197065315070686,2.3762811635278487e-05,2.1675163632510287e-05,3.6253681523905903e-06,0.05007633713370756
25.3,0.008389813308756414,0.0014634441357991572,0.0037807597470803623,0.003372399635801451,0.0002770652180664113,0.0009586706425896151,0.0008775203986604916,0.00018143666183511827,0.00016772166320089016,5.449501485185921e-05,0.00017681445207288517,0.00016079093281960778,2.3452987668962158e-05,2.1388347872236235e-05,3.6222720695487213e-06,0.04980643211615379
25.35,0.008369150228707795,0.0014631699006413977,0.003754057067696344,0.0033471482073514293,0.0002769816039678954,0.0009521192410314776,0.0008710710771127068,0.00017908554660214722,0.000165516350827777,5.445601165338164e-05,0.00017562129891725067,0.00015961865256757844,2.3147492757347716e-05,2.110559151804738e-05,3.6193597970901927e-06,0.04953836498446505
25.400000000000002,0.008348516732370609,0.0014628801233175996,0.0037275414609041664,0.003322084917109222,0.0002769049833402287,0.0009456065377434217,0.000864664332476571,0.00017676713690398862,0.00016334209516578405,5.441945118885122e-05,0.00017443476807183674,0.00015845379442669085,2.2846263442174337e-05,2.0826834502496927e-05,3.616619508279098e-06,0.049272120708334255
25.450000000000003,0.008327912929807245,0.001462574528813308,0.0037012117623291345,0.0032972084911000953,0.00027683498873343426,0.0009391324519283466,0.000858300009501776,0.0001744809502822905,0.00016119843306206726,5.438523217963487e-05,0.00017325485663006765,0.00015729633977293062,2.2549237009408763e-05,2.0552017408962966e-05,3.6140413595774684e-06,0.049007684397053684
25.5,0.008307338929904777,0.0014622528531367757,0.0036750668117845773,0.0032725176611538504,0.00027677126173865927,0.0009326968995634699,0.000851977950608148,0.0001722265117438641,0.0001590849086034234,5.435325576063841e-05,0.00017208156085462133,0.00015614626934520615,2.225635134750316e-05,2.028108129751813e-05,3.611618442880766e-06,0.04874504129857273
25.55,0.008286794840378954,0.0014619148431019556,0.0036491054533163243,0.003248011164934323,0.0002767134528213658,0.0009262997934856992,0.0008456979959656726,0.00017000335364071692,0.00015700107299877294,5.432342543540699e-05,0.0001709148761973842,0.00015500356326397712,2.196754494534009e-05,2.001396770380825e-05,3.609346658628246e-06,0.048484176798007046
25.6,0.008266280767778212,0.0014615602561146228,0.0036233265352457866,0.0032236877459675163,0.00027666122115696003,0.0009199410434755827,0.0008394599835729855,0.00016781101555206853,0.00015494648446360567,5.429564703189876e-05,0.0001697547973190689,0.00015386820104951843,2.1682757027367314e-05,1.97506188087552e-05,3.6072236038987e-06,0.048225076415764054
25.650000000000002,0.0082457968174877,0.001461188859961595,0.0035977289102116223,0.0031995461536683534,0.00027661423446883736,0.0009136205563398457,0.0008332637493343425,0.00016564904416831286,0.00015292070810635317,5.426982865892597e-05,0.0001686013181084969,0.00015274016163982889,2.1401927771476375e-05,1.949097771205795e-05,3.6052469379292253e-06,0.047967725805589626
25.700000000000003,0.008225343093733338,0.0014608004326030215,0.0035723114352100398,0.003175585143366103,0.00027657216886882083,0.0009073382359925348,0.0008271091271350967,0.00016351699317689684,0.0001509233158166575,5.424588066325729e-05,0.00016745443170154825,0.00015161942340819205,2.1124998523564383e-05,1.9234988702744854e-05,3.6034128676799733e-06,0.04771211075283631
25.75,0.008204919699585886,0.001460394761967708,0.0035470729716337505,0.0031518034763284948,0.00027653470869996985,0.0009010939835347823,0.0008209959489157003,0.0001614144231500825,0.00014895388615550348,5.4223715587374945e-05,0.00016631413049977956,0.00015050596418039232,2.085191192311593e-05,1.898259742004277e-05,3.601715315479559e-06,0.04745821717309388
25.8,0.008184526736965025,0.0014599716457514484,0.0035220123853095856,0.003128199919784534,0.000276501546381736,0.0008948876973332048,0.0008149240447442499,0.00015934090143456033,0.0001470120042471821,5.420324812788004e-05,0.0001651804061887103,0.00014939976125158736,2.058261188623682e-05,1.873375083737524e-05,3.6001460316217627e-06,0.04720603111109044
25.85,0.008164164306643488,0.001459530891218333,0.0034971285465348217,0.0031047732469460776,0.0002764723822574427,0.0008887192730969573,0.0008088932428876038,0.0001572960020428853,0.00014509726167305671,5.4184395094539504e-05,0.00016405324975578273,0.00014830079140284191,2.031704344457421e-05,1.848839706687508e-05,3.598695538873338e-06,0.046955538739616005
25.900000000000002,0.008143832508251172,0.0014590723150049994,0.0034724203301122088,0.0030815222370281477,0.0002764469244440655,0.000882588603953451,0.0008029033698810814,0.00015527930554670187,0.00014320925636709798,5.416707536996782e-05,0.0001629326515079996,0.00014720903091732787,2.005515249157529e-05,1.824648504786359e-05,3.597354503982334e-06,0.0467067263582448
25.950000000000003,0.008123531440279294,0.0014585957429277987,0.0034478866153837386,0.003058445675268041,0.00027642488868428864,0.0008764955805227542,0.0007969542505967725,0.00015329039897173035,0.00014134759251316034,5.41512098699369e-05,0.00016181860108925114,0.0001461244555962026,1.9796885522245213e-05,1.8007964226115932e-05,3.5961150193764195e-06,0.04645958039180851
26.0,0.008103261200084554,0.001458101009792846,0.0034235262862631764,0.003035542352943246,0.0002764059982008158,0.0008704400909906934,0.000791045708310475,0.00015132887569448456,0.00013951188044396948,5.4136721504307307e-05,0.00016071108749734055,0.00014504704077417856,1.9542189456140043e-05,1.7772784335395137e-05,3.594971353594696e-06,0.04621408738876495
26.05,0.008083021883893315,0.001457587959208922,0.003399338231267358,0.00301281106738818,0.0002763899835529096,0.0008644220211806637,0.0007851775647672777,0.00014939433534069078,0.00013770173654179126,5.412353513857391e-05,0.0001596100991007196,0.00014397676133479757,1.9291011604284122e-05,1.7540895356960826e-05,3.593919941149677e-06,0.04597023401970067
26.1,0.008062813586805816,0.0014570564434031974,0.0033753213435463087,0.0029902506220098,0.0002763765824951374,0.0008584412546241747,0.0007793496402458161,0.00014748638368538178,0.00013591678314075556,5.411157755601929e-05,0.00015851562365494357,0.00014291359172542297,1.9043299789552053e-05,1.7312247669678782e-05,3.5929586574897528e-06,0.04572800707617268
26.150000000000002,0.008042636402800379,0.0014565063230397514,0.00335147452091216,0.002967859826302068,0.0002763655398382988,0.0008524976726301354,0.0007735617536212117,0.0001456046325546351,0.00013415664843080424,5.410077742046755e-05,0.00015742764831885037,0.00014185750597195477,1.8799002575326448e-05,1.7086792335783053e-05,3.592085676486876e-06,0.045487393469973374
26.200000000000003,0.008022490424737646,0.001455937467040849,0.00332779666586692,0.002945637495859328,0.00027635660731251127,0.0008465911543529029,0.000767813722426721,0.0001437486997289299,0.0001324209663632379,5.4091065239631644e-05,0.00015634615967046657,0.00014080847769327114,1.8558069518456757e-05,1.6864481419169157e-05,3.5912983474486643e-06,0.04524838023273803
26.25,0.008002375744364834,0.0014553497524109516,0.003304286685629101,0.0029235824523885946,0.0002763495434324303,0.0008407215768591055,0.0007621053629141116,0.00014191820884809473,0.00013070937655783335,5.408237332904682e-05,0.00015527114372263978,0.00013976648011539266,1.832045135318683e-05,1.6645268220943473e-05,3.590592496642705e-06,0.045010954515639676
26.3,0.007982292452319998,0.001454743064063428,0.0032809434921592206,0.002901693523720782,0.00027634411336457937,0.0008348888151932562,0.0007564364901127838,0.00014011278931781889,0.0001290215242115048,5.407463577658279e-05,0.00015420258593839452,0.00013873148608536433,1.8086100035836527e-05,1.6429107344845803e-05,3.589962367427497e-06,0.04477510358879421
26.35,0.007962240638136312,0.0014541172946499383,0.003257766002184219,0.002879969543820908,0.00027634008879676673,0.0008290927424421763,0.0007508069178876604,0.00013833207621770285,0.0001273570600084842,5.4067788407527275e-05,0.000153140471246011,0.0001377034680848514,1.7854968627573097e-05,1.6215954563461017e-05,3.589401154678213e-06,0.04454081484002171
26.400000000000002,0.007942220390246372,0.0014534723443924572,0.0032347531372207776,0.0028584093527972637,0.0002763372478095645,0.0008233332297982375,0.0007452164589958595,0.00013657571021081973,0.00012571564003199267,5.40617687502336e-05,0.00015208478405382556,0.00013668239824344742,1.7627011048327766e-05,1.6005766524782097e-05,3.5889018814286618e-06,0.044308075772829324
26.450000000000003,0.007922231795986504,0.0014528081209179097,0.0032119038235975863,0.002837011796909598,0.00027633537474982655,0.0008176101466214431,0.000739664925142171,0.00013484333745476416,0.0001240969256773795,5.405651600232497e-05,0.00015103550826475677,0.00013566824835169875,1.7402181779724493e-05,1.5798500393966623e-05,3.5884582825646467e-06,0.04407687400382573
26.5,0.007902274941601095,0.00145212453909539,0.0031892169924765644,0.002815775728576323,0.0002763342601062211,0.0008119233605003623,0.0007341521270333579,0.00013313460951416289,0.0001225005835667032,5.405197099744833e-05,0.00014999262729056237,0.00013466098987385467,1.718043561332859e-05,1.5594113547963685e-05,3.5880654032726e-06,0.04384719726007394
26.55,0.007882349912246922,0.0014514215208759312,0.003166691579873054,0.002794700006380758,0.00027633370038675453,0.0008062727373119297,0.0007286778744312945,0.00013144918327462235,0.00012092628546472965,5.40480761725708e-05,0.0001489561240658334,0.0001336605939603537,1.6961727526188472e-05,1.5392563423430494e-05,3.5877197444456728e-06,0.0436190333769767
26.6,0.007862456791997525,0.0014506989951347993,0.003144326526675019,0.002773783495076452,0.0002763334979982623,0.0008006581412801328,0.0007232419762049695,0.0001297867208580906,0.00011937370819632497,5.404477553581185e-05,0.00014792598106173367,0.00013266703146005908,1.6746012723493556e-05,1.519380756726403e-05,3.5874189448747494e-06,0.043392370297130105
26.650000000000002,0.00784259566384756,0.0014499568975162797,0.0031221207786612426,0.0027530250655915744,0.0002763334611278436,0.0007950794350335925,0.0007178442403813623,0.00012814688953960768,0.00011784253356521735,5.404201463480445e-05,0.0001469021802994876,0.0001316802729322498,1.6533246832645864e-05,1.4997803871645442e-05,3.587161141965148e-06,0.04316719607025649
26.700000000000003,0.007822766609717183,0.0014491951702809303,0.003100073286518564,0.0027324235950324143,0.0002763334036262163,0.0007895364796620598,0.0007124844741952163,0.00012652936166542301,0.00011633244827410621,5.4039740525578685e-05,0.00014588470336361967,0.00013070028865837225,1.632338618280215e-05,1.4804510914180042e-05,3.586944258472909e-06,0.042943498853971876
26.75,0.0078029697104564505,0.0014484137621552685,0.003078183005858161,0.0027119779666860046,0.00027633314489296777,0.0007840291347718395,0.0007071624841377262,0.00012493381457245623,0.0001148431438460955,5.4037901741961264e-05,0.00014487353141494417,0.00012972704865354964,1.6116388075455532e-05,1.4613888288530333e-05,3.5867654793005852e-06,0.042721266914850314
26.8,0.007783205045849713,0.0014476126281838663,0.0030564488972308923,0.002691687070021877,0.0002763325097636796,0.0007785572585401548,0.000701878076004154,0.0001233599305090784,0.00011337431654742799,5.4036448265484427e-05,0.00014386864520330212,0.00012876052267784397,1.5912210953980998e-05,1.4425896813275284e-05,3.5866210919775523e-06,0.04250048862909009
26.85,0.007763472694620046,0.0014467917295838235,0.003034869926141736,0.00267154980069299,0.0002763313283989014,0.0007731207077684738,0.0006966310549403966,0.00012180739655719344,0.0001119256673115004,5.4035331495797914e-05,0.0001428700250800432,0.00012780068024726527,1.571081441238441e-05,1.4240498545813875e-05,3.586506703881961e-06,0.04228115248213022
26.900000000000002,0.007743772734433668,0.0014459510336015905,0.003013445063063317,0.0026515650605358192,0.00027632943617495164,0.0007677193379348031,0.000691421225488516,0.00012027590455559543,0.0001104969016641355,5.4034504221577575e-05,0.00014187765101025075,0.00012684749064452403,1.551215903533258e-05,1.4057656591175752e-05,3.5864176986920404e-06,0.04206324706684872
