Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_total_potassium
25.150000000000002,0.0023075583132802545,0.00031871861908127773,4.0184796848495784e-05,4.135250706362566e-05,4.662998718772585e-06,2.3077520545397363e-06,0.004615116626560509,0.0006374372381625555,0.00024811504238175395,8.036959369699157e-05,2.797799231263551e-05,4.6155041090794725e-06,0.005613631997223524
25.200000000000003,0.002290650500716347,0.00031600843377256946,3.983677480807807e-05,4.0812128036641505e-05,4.601222332681186e-06,2.287724306268902e-06,0.004581301001432694,0.0006320168675451389,0.00024487276821984904,7.967354961615614e-05,2.7607333996087117e-05,4.575448612537804e-06,0.005570046969422463
25.25,0.0022738751144790164,0.0003133233621242396,3.949204449175828e-05,4.027956050937184e-05,4.540351814489421e-06,2.267886416136007e-06,0.004547750228958033,0.0006266467242484792,0.00024167736305623103,7.898408898351656e-05,2.724211088693653e-05,4.535772832272014e-06,0.005526836288965468
25.3,0.0022572310957790806,0.0003106631618499796,3.915057341107552e-05,3.975468114953613e-05,4.4803726452026705e-06,2.2482365054716967e-06,0.004514462191558161,0.0006213263236999592,0.00023852808689721675,7.830114682215104e-05,2.6882235871216023e-05,4.496473010943393e-06,0.005483996457859648
25.35,0.002240717393858594,0.00030802759292432807,3.881232938871801e-05,3.9237368729407234e-05,4.421270557579306e-06,2.2287727136576006e-06,0.004481434787717188,0.0006160551858486561,0.0002354242123764434,7.762465877743602e-05,2.6527623345475838e-05,4.457545427315201e-06,0.005441524013492515
25.400000000000002,0.002224332965943183,0.0003054164175660166,3.8477280556148095e-05,3.872750408734024e-05,4.363031531448417e-06,2.209493197987772e-06,0.004448665931886366,0.0006108328351320333,0.00023236502452404144,7.695456111229619e-05,2.6178189188690503e-05,4.418986395975544e-06,0.005399415528239403
25.450000000000003,0.0022080767771943724,0.00030282940022129513,3.8145395351225385e-05,3.822497009004904e-05,4.30564178912028e-06,2.1903961335300267e-06,0.004416153554388745,0.0006056588004425903,0.00022934982054029424,7.629079070245077e-05,2.583385073472168e-05,4.3807922670600534e-06,0.005357667609075862
25.5,0.002191947800661907,0.0003002663075472418,3.781664251582857e-05,3.772965159561523e-05,4.249087790887616e-06,2.1714797129872194e-06,0.004383895601323814,0.0006005326150944836,0.00022637790957369137,7.563328503165714e-05,2.5494526745325692e-05,4.342959425974439e-06,0.005316276897194946
25.55,0.0021759450172360727,0.000297726908395062,3.7490991093476604e-05,3.7241435417214055e-05,4.193356230615712e-06,2.1527421465584996e-06,0.004351890034472145,0.000595453816790124,0.00022344861250328432,7.498198218695321e-05,2.516013738369427e-05,4.305484293116999e-06,0.005275240067629318
25.6,0.0021600674156000347,0.00029521097379338394,3.7168410426950286e-05,3.6760210287543306e-05,4.138434031419606e-06,2.1341816618006055e-06,0.0043201348312000695,0.0005904219475867679,0.00022056126172525982,7.433682085390057e-05,2.4830604188517635e-05,4.268363323601211e-06,0.005234553828878117
25.650000000000002,0.0021443139921821864,0.0002927182769315519,3.684887015591451e-05,3.628586682394005e-05,4.084308341426442e-06,2.1157965034892092e-06,0.004288627984364373,0.0005854365538631038,0.0002177152009436403,7.369774031182902e-05,2.4505850048558652e-05,4.2315930069784185e-06,0.005194214922538483
25.700000000000003,0.0021286837511085236,0.0002902485931429245,3.6532340214542175e-05,3.581829749417168e-05,4.030966529621283e-06,2.0975849334803714e-06,0.004257367502217047,0.000580497186285849,0.0002149097849650301,7.306468042908435e-05,2.4185799177727697e-05,4.195169866960743e-06,0.005154220122941699
25.75,0.002113175704155054,0.0002878016998881823,3.621879082914024e-05,3.535739658288735e-05,3.978396181774606e-06,2.079545230572134e-06,0.004226351408310108,0.0005756033997763646,0.00021214437949732413,7.243758165828048e-05,2.3870377090647634e-05,4.159090461144268e-06,0.0051145662367938684
25.8,0.0020977888707002334,0.00028537737673864713,3.5908192515778536e-05,3.4903060158716144e-05,3.926585096449777e-06,2.061675690366292e-06,0.004195577741400467,0.0005707547534772943,0.00020941836095229687,7.181638503155707e-05,2.355951057869866e-05,4.123351380732584e-06,0.005075250102821046
25.85,0.002082522277677463,0.0002829754053596205,3.560051607792212e-05,3.4455186041999305e-05,3.875521281088887e-06,2.043974625130379e-06,0.004165044555354926,0.000565950810719241,0.00020673111625199583,7.120103215584424e-05,2.325312768653332e-05,4.087949250260758e-06,0.0050362685914188
25.900000000000002,0.0020673749595276204,0.0002805955694937421,3.529573260406748e-05,3.401367377314299e-05,3.825192948175259e-06,2.0264403636598884e-06,0.004134749919055241,0.0005611911389874842,0.00020408204263885795,7.059146520813496e-05,2.2951157689051555e-05,4.052880727319777e-06,0.00499761860430609
25.950000000000003,0.002052345958151656,0.00027823765494437377,3.4993813465383265e-05,3.35784245815794e-05,3.7755885114710857e-06,2.009071251140782e-06,0.004104691916303312,0.0005564753098887475,0.00020147054748947637,6.998762693076653e-05,2.2653531068826513e-05,4.018142502281564e-06,0.004959297074183409
26.0,0.0020374343228632495,0.00027590144955901285,3.469473031335615e-05,3.314934135532373e-05,3.7266965823286136e-06,1.991865649012295e-06,0.004074868645726499,0.0005518028991180257,0.0001988960481319424,6.93894606267123e-05,2.236017949397168e-05,3.98373129802459e-06,0.004921300964395176
26.05,0.002022639110341531,0.000273586743212737,3.439845507744211e-05,3.2726328611114846e-05,3.678505966073354e-06,1.9748219348300778e-06,0.004045278220683062,0.000547173486425474,0.0001963579716666891,6.879691015488422e-05,2.2071035796440125e-05,3.9496438696601555e-06,0.00488362726859621
26.1,0.002007959384583886,0.00027129332779168684,3.410495996272395e-05,3.230929246512809e-05,3.631005658457863e-06,1.9579385021297125e-06,0.004015918769167772,0.0005425866555833737,0.00019385575479076854,6.82099199254479e-05,2.1786033950747176e-05,3.915877004259425e-06,0.004846273010422369
26.150000000000002,0.0019933942168588272,0.0002690209971765862,3.381421744757515e-05,3.1898140604248234e-05,3.5841848421845725e-06,1.9412137602906107e-06,0.0039867884337176545,0.0005380419943531725,0.00019138884362548942,6.76284348951503e-05,2.1505109053107434e-05,3.8824275205812215e-06,0.004809235243165156
26.200000000000003,0.001978942685658958,0.0002667695472263058,3.352620028133078e-05,3.14927822578916e-05,3.5380328834963077e-06,1.9246461344003235e-06,0.003957885371317916,0.0005335390944526116,0.0001889566935473496,6.705240056266157e-05,2.1228197300977846e-05,3.849292268800647e-06,0.004772511049450317
26.25,0.001964603876654026,0.00026453877576147224,3.324088148196581e-05,3.10931281703661e-05,3.492539328833066e-06,1.908234065119322e-06,0.003929207753308052,0.0005290775515229445,0.0001865587690221966,6.648176296393162e-05,2.0955235972998396e-05,3.816468130238644e-06,0.004736097540920362
26.3,0.0019503768826440652,0.0002623284825481252,3.295823433378107e-05,3.0699090573758256e-05,3.4476939015536816e-06,1.8919760085462027e-06,0.0039007537652881305,0.0005246569650962504,0.00018419454344254952,6.591646866756214e-05,2.068616340932209e-05,3.7839520170924054e-06,0.004699991857920907
26.35,0.0019362608035126492,0.0002601384692814273,3.26782323850977e-05,3.031058316133694e-05,3.403486498721091e-06,1.8758704360833993e-06,0.0038725216070252984,0.0005202769385628546,0.00018186349896802165,6.53564647701954e-05,2.0420918992326547e-05,3.7517408721667986e-06,0.004664191169190863
26.400000000000002,0.0019222547461802365,0.00025796853956942643,3.2400849445959876e-05,2.9927521061462898e-05,3.359907187949836e-06,1.859915834303421e-06,0.003844509492360473,0.0005159370791388529,0.0001795651263687774,6.480169889191975e-05,2.015944312769902e-05,3.719831668606842e-06,0.004628692671556328
26.450000000000003,0.001908357824557633,0.00025581849891687575,3.212605958584668e-05,2.954982081199431e-05,3.3169462043145582e-06,1.8441107048155993e-06,0.003816715649115266,0.0005116369978337515,0.00017729892487196585,6.425211917169335e-05,1.990167722588735e-05,3.6882214096311985e-06,0.004593493589628195
26.5,0.0018945691594995666,0.00025368815470911283,3.185383713139314e-05,2.9177400335178238e-05,3.2745939473182363e-06,1.8284535641333997e-06,0.003789138318999133,0.0005073763094182257,0.00017506440201106943,6.370767426278628e-05,1.9647563683909418e-05,3.6569071282667994e-06,0.00455859117550339
26.55,0.001880887878758375,0.0002515773161959994,3.158415666412087e-05,2.8810178913018132e-05,3.23284097791892e-06,1.8129429435422873e-06,0.00376177575751675,0.0005031546323919988,0.0001728610734781088,6.316831332824175e-05,1.939704586751352e-05,3.6258858870845746e-06,0.004523982708469697
26.6,0.001867313116937826,0.0002494857944759268,3.1316993018178824e-05,2.844807716310817e-05,3.1916780156138107e-06,1.7975773889682036e-06,0.003734626233875652,0.0004989715889518536,0.00017068846297864902,6.263398603635765e-05,1.9150068093682864e-05,3.5951547779364073e-06,0.004489665494714131
26.650000000000002,0.0018538440154470543,0.0002474134024798858,3.1052321278094e-05,2.809101701492464e-05,3.1510959355794573e-06,1.7823554608466303e-06,0.0037076880308941087,0.0004948268049597715,0.00016854610208954786,6.2104642556188e-05,1.8906575613476742e-05,3.5647109216932605e-06,0.004455636867034787
26.700000000000003,0.001840479722454634,0.0002453599549556051,3.079011677653286e-05,2.773892168656554e-05,3.111085765866968e-06,1.7672757339922792e-06,0.003680959444909268,0.0004907199099112102,0.00016643353011939324,6.158023355306573e-05,1.866651459520181e-05,3.5345514679845583e-06,0.004421894184556124
26.75,0.001827219392842785,0.00024332526845176046,3.053035509207351e-05,2.7391715661929318e-05,3.071638684651107e-06,1.7523367974694277e-06,0.00365443878568557,0.0004866505369035209,0.0001643502939715759,6.106071018414702e-05,1.8429832107906643e-05,3.5046735949388554e-06,0.004388434832447659
26.8,0.0018140621881617125,0.00024130916130225472,3.027301204698878e-05,2.70493246683239e-05,3.032746017532155e-06,1.7375372544628933e-06,0.003628124376323425,0.00048261832260450944,0.0001622959480099434,6.054602409397756e-05,1.819647610519293e-05,3.4750745089257865e-06,0.004355256221645975
26.85,0.0018010072765840992,0.00023931145361057323,3.001806370504085e-05,2.6711675654497756e-05,2.994399234889508e-06,1.722875722149695e-06,0.0036020145531681985,0.00047862290722114646,0.00016027005392698653,6.00361274100817e-05,1.7966395409337048e-05,3.44575144429939e-06,0.004322355788580049
26.900000000000002,0.001788053832859732,0.00023733196723421353,2.976548636928716e-05,2.637869676908408e-05,2.956589949285912e-06,1.708350831571368e-06,0.003576107665719464,0.00047466393446842707,0.0001582721806145045,5.953097273857432e-05,1.773953969571547e-05,3.416701663142736e-06,0.004289730994899828
26.950000000000003,0.0017752010382702827,0.00023537052576919288,2.9515256579898225e-05,2.6050317339450297e-05,2.919309912921341e-06,1.6939612275069889e-06,0.0035504020765405654,0.00047074105153838575,0.00015630190403670177,5.903051315979645e-05,1.7515859477528045e-05,3.3879224550139778e-06,0.004257379327207992
27.0,0.00176244808058424,0.00023342695453463456,2.926735111198734e-05,2.572646785094463e-05,2.8825510151355037e-06,1.6797055683469164e-06,0.00352489616116848,0.0004668539090692691,0.00015435880710566778,5.853470222397468e-05,1.729530609081302e-05,3.3594111366938328e-06,0.004225298296794899
27.05,0.0017497941540119942,0.00023150108055743388,2.902174697345242e-05,2.540707992653181e-05,2.8463052799579764e-06,1.6655825259671994e-06,0.0034995883080239884,0.00046300216111486777,0.00015244247955919086,5.804349394690484e-05,1.707783167974786e-05,3.331165051934399e-06,0.004193485439376634
27.1,0.0017372384591610873,0.00022959273255700728,2.877842140283033e-05,2.5092086306810446e-05,2.810564863705045e-06,1.651590785604773e-06,0.0034744769183221746,0.00045918546511401455,0.00015055251784086267,5.755684280566066e-05,1.686338918223027e-05,3.303181571209546e-06,0.004161938314836153
27.150000000000002,0.0017247802029916165,0.00022770174093012286,2.8537351867163544e-05,2.478142083040417e-05,2.775322052622254e-06,1.6377290457333791e-06,0.003449560405983233,0.0004554034818602457,0.00014868852498242503,5.707470373432709e-05,1.6651932315733523e-05,3.2754580914667583e-06,0.004130654506967432
27.200000000000003,0.0017124185987718065,0.00022582793773581625,2.8298516059879643e-05,2.4475018414719347e-05,2.7405692605717823e-06,1.6239960179401948e-06,0.003424837197543613,0.0004516558754716325,0.00014685011048831608,5.6597032119759286e-05,1.6443415563430694e-05,3.2479920358803896e-06,0.004099631623222632
27.25,0.0017001528660337483,0.0002239711566803917,2.806189189868361e-05,2.4172815037062097e-05,2.706299026763733e-06,1.6103904268032488e-06,0.0034003057320674966,0.0004479423133607834,0.00014503689022237257,5.612378379736722e-05,1.62377941605824e-05,3.2207808536064977e-06,0.004068867294462208
27.3,0.0016879822305293044,0.00022213123310250936,2.7827457523463058e-05,2.387474771610737e-05,2.6725040135304348e-06,1.5969110097695937e-06,0.003375964461058609,0.0004442624662050187,0.0001432484862966442,5.5654915046926116e-05,1.603502408118261e-05,3.1938220195391875e-06,0.004038359174707919
27.35,0.001675905924186194,0.00022030800395836142,2.759519129420677e-05,2.3580754493713442e-05,2.639177004142928e-06,1.5835565170342596e-06,0.003351811848372388,0.00044061600791672284,0.00014148452696228066,5.519038258841354e-05,1.5835062024857567e-05,3.1671130340685192e-06,0.0040081049408987315
27.400000000000002,0.001663923185064246,0.00021850130780693577,2.7365071788936317e-05,2.3290774417074642e-05,2.6063109006687445e-06,1.5703257114199723e-06,0.003327846370128492,0.00043700261561387154,0.00013974464650244784,5.473014357787263e-05,1.563786540401247e-05,3.1406514228399446e-06,0.0039781022926495355
27.450000000000003,0.0016520332573118318,0.0002167109847953699,2.7137077801651167e-05,2.3004747521205883e-05,2.5738987218701844e-06,1.5572173682576657e-06,0.0033040665146236636,0.0004334219695907398,0.0001380284851272353,5.4274155603302334e-05,1.5443392331221107e-05,3.1144347365153315e-06,0.003948348952012677
27.5,0.0016402353911224798,0.00021493687664439536,2.691118834028727e-05,2.272261481175245e-05,2.5419336011422664e-06,1.5442302752677878e-06,0.0032804707822449595,0.0004298737532887907,0.00013633568887051468,5.382237668057454e-05,1.5251601606853598e-05,3.0884605505355755e-06,0.003918842663242228
27.55,0.0016285288426916658,0.0002131788266338729,2.6687382624689193e-05,2.2444318248118482e-05,2.5104087844895484e-06,1.5313632324424005e-06,0.0032570576853833315,0.0004263576532677458,0.0001346659094887109,5.3374765249378385e-05,1.5062452706937291e-05,3.062726464884801e-06,0.0038895811925609884
27.6,0.0016169128741737974,0.00021143667958842122,2.6465640084596073e-05,2.2169800726908238e-05,2.479317628541075e-06,1.5186150519280885e-06,0.003233825748347595,0.00042287335917684244,0.00013301880436144943,5.2931280169192146e-05,1.4875905771246451e-05,3.037230103856177e-06,0.0038605623279301814
27.650000000000002,0.0016053867536393758,0.00020971028186313697,2.624594035764125e-05,2.189900606567358e-05,2.4486535986026423e-06,1.5059845579096726e-06,0.0032107735072787517,0.00041942056372627393,0.0001313940363940415,5.24918807152825e-05,1.4691921591615854e-05,3.011969115819345e-06,0.0038317838788217845
27.700000000000003,0.0015939497550323495,0.0002079994813294092,2.60282632873658e-05,2.1631878986961975e-05,2.418410266745672e-06,1.4934705864947386e-06,0.003187899510064699,0.0004159989626588184,0.00012979127392177185,5.20565265747316e-05,1.4510461600474033e-05,2.986941172989477e-06,0.0038032436759934843
27.75,0.0015826011581276582,0.00020630412736082773,2.5812588921246035e-05,2.1368365102659073e-05,2.388581309931955e-06,1.4810719855989849e-06,0.0031652023162553164,0.00041260825472165546,0.00012821019061595444,5.162517784249207e-05,1.433148785959173e-05,2.9621439711979697e-06,0.003774939571266208
27.8,0.0015713402484889656,0.0002046240708191858,2.5598897508734942e-05,2.1108410898619927e-05,2.3591605081735343e-06,1.4687876148323869e-06,0.003142680496977931,0.0004092481416383716,0.00012665046539171956,5.1197795017469884e-05,1.4154963049041207e-05,2.9375752296647738e-06,0.0037468694373041984
27.85,0.001560166317426593,0.000202959164040579,2.5387169499317816e-05,2.085196371958359e-05,2.3301417427270697e-06,1.4566163453861922e-06,0.003120332634853186,0.000405918328081158,0.00012511178231750154,5.077433899863563e-05,1.398085045636242e-05,2.9132326907723845e-06,0.0037190311673976155
27.900000000000002,0.0015490786619556406,0.00020130926082159874,2.5177385540581895e-05,2.0598971754365125e-05,2.301518994321946e-06,1.4445570599207372e-06,0.0030981573239112813,0.0004026185216431975,0.00012359383052619076,5.035477108116379e-05,1.3809113965931677e-05,2.8891141198414744e-06,0.0036914226752476063
27.950000000000003,0.0015380765847543096,0.0001996742164056224,2.4969526476300223e-05,2.0349384021319902e-05,2.2732863414214974e-06,1.4326086524541006e-06,0.0030761531695086193,0.0003993484328112448,0.0001220963041279194,4.9939052952600445e-05,1.3639718048528984e-05,2.865217304908201e-06,0.0036640418947538208
28.0,0.0015271593941224234,0.00019805388746920013,2.4763573344529734e-05,2.0103150354074823e-05,2.245437958516672e-06,1.420770028251585e-06,0.003054318788244847,0.00039610777493840027,0.00012061890212444894,4.952714668905947e-05,1.3472627751100031e-05,2.84154005650317e-06,0.0036368867798043584
28.05,0.0015163264039401445,0.00019644813210853776,2.455950737572352e-05,1.9860221387521166e-05,2.2179681144514948e-06,1.4090401037160294e-06,0.003032652807880289,0.0003928962642170755,0.000119161328325127,4.911901475144704e-05,1.3307808686708969e-05,2.818080207432059e-06,0.0036099553040680795
28.1,0.0015055769336269004,0.00019485680982607803,2.435730999085751e-05,1.962054854406423e-05,2.1908711707797174e-06,1.3974178062789696e-06,0.003011153867253801,0.00038971361965215606,0.00011772329126438537,4.871461998171502e-05,1.3145227024678305e-05,2.7948356125579392e-06,0.003583245460789293
28.150000000000002,0.0014949103081005055,0.00019327978151717823,2.4156962799571318e-05,1.9384084020124445e-05,2.16414158015201e-06,1.385902074292625e-06,0.002989820616201011,0.00038655956303435647,0.00011630450412074667,4.8313925599142636e-05,1.298484948091206e-05,2.77180414858525e-06,0.0035567552625847543
28.200000000000003,0.0014843258577364894,0.00019171690945688595,2.3958447598323477e-05,1.9150780772885372e-05,2.137773884733118e-06,1.3744918569227262e-06,0.0029686517154729787,0.0003834338189137719,0.00011490468463731224,4.7916895196646954e-05,1.2826643308398707e-05,2.7489837138454523e-06,0.0035304827412429543
28.25,0.0014738229183276319,0.0001901680572868127,2.376174636856104e-05,1.892059250728364e-05,2.111762714648381e-06,1.3631861140421858e-06,0.0029476458366552638,0.0003803361145736254,0.00011352355504370184,4.752349273712208e-05,1.2670576287890288e-05,2.7263722280843716e-06,0.0035044259475256884
28.3,0.0014634008310436997,0.000188633090002105,2.3566841274903423e-05,1.8693473663236148e-05,2.086102786459034e-06,1.3519838161256017e-06,0.0029268016620873994,0.00037726618000421,0.00011216084197941689,4.7133682549806846e-05,1.2516616718754204e-05,2.7039676322512035e-06,0.003478582950971839
28.35,0.001453058942391398,0.00018711187393851474,2.337371466334078e-05,1.8469379403100132e-05,2.060788901665739e-06,1.3408839441446113e-06,0.002906117884782796,0.0003742237478770295,0.0001108162764186008,4.674742932668156e-05,1.2364733409994435e-05,2.6817678882892227e-06,0.003452951839703391
28.400000000000002,0.0014427966041745234,0.00018560427675956657,2.3182349059446562e-05,1.8248265599361296e-05,2.0358159452397766e-06,1.3298854894640732e-06,0.002885593208349047,0.00037120855351913313,0.00010948959359616778,4.6364698118893124e-05,1.221489567143866e-05,2.6597709789281464e-06,0.0034275307202336074
28.450000000000003,0.0014326131734543304,0.00018411016744382418,2.2992727166604518e-05,1.803008882254585e-05,2.0111788841813573e-06,1.318987453739096e-06,0.002865226346908661,0.00036822033488764837,0.0001081805329352751,4.5985454333209036e-05,1.2067073305088143e-05,2.637974907478192e-06,0.00340231771727736
28.5,0.0014225080125101072,0.00018262941627225496,2.2804831864250037e-05,1.7814806329352066e-05,1.986872766104536e-06,1.3081888488129026e-06,0.0028450160250202143,0.0003652588325445099,0.00010688883797611239,4.5609663728500075e-05,1.1921236596627215e-05,2.6163776976258052e-06,0.0033773109735635892
28.55,0.0014124804887999589,0.00018116189481569235,2.2618646206125752e-05,1.7602376050997015e-05,1.9628927178481816e-06,1.29748869661553e-06,0.0028249609775999177,0.0003623237896313847,0.00010561425630598209,4.5237292412251504e-05,1.177735630708909e-05,2.59497739323106e-06,0.0033525086496498557
28.6,0.0014025299749218113,0.00017970747592239758,2.2434153418551598e-05,1.739275658177465e-05,1.939233944112529e-06,1.2868860290633769e-06,0.0028050599498436225,0.00035941495184479516,0.0001043565394906479,4.4868306837103195e-05,1.1635403664675175e-05,2.5737720581267537e-06,0.0033279089237389704
28.650000000000002,0.0013926558485746188,0.0001782660337057186,2.2251336898709028e-05,1.7185907167820785e-05,1.915891726120775e-06,1.276379887959571e-06,0.0027853116971492376,0.0003565320674114372,0.00010311544300692471,4.4502673797418056e-05,1.1495350356724651e-05,2.552759775919142e-06,0.0033035099914976614
28.700000000000003,0.0013828574925197894,0.00017683744353184778,2.207018021293959e-05,1.6981787696081286e-05,1.892861420305256e-06,1.265969324895184e-06,0.002765714985039579,0.00035367488706369556,0.00010189072617648772,4.414036042587918e-05,1.1357168521831536e-05,2.531938649790368e-06,0.003279310065877263
28.75,0.0013731342945428244,0.00017542158200767744,2.1890667095057724e-05,1.678035868347949e-05,1.8701384570177222e-06,1.2556534011512733e-06,0.002746268589085649,0.0003508431640153549,0.00010068215210087693,4.378133419011545e-05,1.1220830742106332e-05,2.5113068023025465e-06,0.003255307376936405
28.8,0.0013634856474151681,0.00017401832696875314,2.171278144467774e-05,1.6581581266278954e-05,1.847718339263226e-06,1.2454311876017501e-06,0.0027269712948303363,0.0003480366539375063,9.948948759767373e-05,4.342556288935548e-05,1.1086310035579355e-05,2.4908623752035002e-06,0.003231500171665654
28.85,0.0013539109488562798,0.0001726275574673254,2.1536507325555103e-05,1.6385417189638033e-05,1.8255966414571934e-06,1.235301764617088e-06,0.0027078218977125597,0.0003452551149346508,9.83125031378282e-05,4.3073014651110206e-05,1.095357984874316e-05,2.470603529234176e-06,0.003207886713814126
28.900000000000002,0.0013444096014959151,0.00017124915376049837,2.1361828963941728e-05,1.6191828797352303e-05,1.803769008205196e-06,1.2252642219688459e-06,0.0026888192029918302,0.00034249830752099673,9.715097278411382e-05,4.2723657927883456e-05,1.0822614049231176e-05,2.4505284439376918e-06,0.003184465283717993
28.950000000000003,0.0013349810128366253,0.0001698829972984761,2.118873074695548e-05,1.6000779021781503e-05,1.7822311531050057e-06,1.2153176587350227e-06,0.0026699620256732505,0.0003397659945969522,9.600467413068903e-05,4.237746149391096e-05,1.0693386918630033e-05,2.4306353174700454e-06,0.0031612341781309026
29.0,0.0013256245952164745,0.00016852897071290633,2.101719722096371e-05,1.581223137395737e-05,1.7609788575704926e-06,1.2054611832062308e-06,0.002651249190432949,0.00033705794142581267,9.487338824374423e-05,4.203439444192742e-05,1.0565873145422956e-05,2.4109223664124615e-06,0.0031381917100562684
29.05,0.001316339765771969,0.00016718695780532038,2.0847213089980782e-05,1.5626149933868868e-05,1.7400079696769363e-06,1.1956939127926854e-06,0.002632679531543938,0.00033437391561064075,9.37568996032132e-05,4.1694426179961565e-05,1.0440047818061619e-05,2.3913878255853708e-06,0.0031153362085814006
29.1,0.0013071259464012106,0.00016585684353567106,2.0678763214079698e-05,1.5442499340921644e-05,1.719314403027358e-06,1.1860149739320189e-06,0.002614251892802421,0.0003317136870713421,9.265499604552987e-05,4.1357526428159396e-05,1.0315886418164148e-05,2.3720299478640378e-06,0.0030926660187134804
29.150000000000002,0.0012979825637272604,0.0001645385140109659,2.0511832607817517e-05,1.5261244784568122e-05,1.6988941356394376e-06,1.176423501997899e-06,0.002595965127454521,0.0003290770280219318,9.156746870740874e-05,4.1023665215635035e-05,1.0193364813836626e-05,2.352847003995798e-06,0.0030701795012173286
29.200000000000003,0.0012889090490617238,0.0001632318564739969,2.0346406438674737e-05,1.5082351995105195e-05,1.6787432088526434e-06,1.1669186412094606e-06,0.0025778180981234477,0.0003264637129479938,9.049411197063116e-05,4.069281287734947e-05,1.007245925311586e-05,2.3338372824189212e-06,0.003047875032454957
29.25,0.001279904838368552,0.00016193675929216642,2.0182470025508482e-05,1.4905787234636278e-05,1.658857726255173e-06,1.1574995445415446e-06,0.002559809676737104,0.00032387351858433283,8.943472340781767e-05,4.0364940051016964e-05,9.953146357531039e-06,2.314999089083089e-06,0.0030257510042268855
29.3,0.0012709693722280594,0.00016065311194640768,2.0020008837019422e-05,1.4731517288194547e-05,1.6392338526303195e-06,1.1481653736357424e-06,0.002541938744456119,0.00032130622389281536,8.838910372916729e-05,4.0040017674038844e-05,9.835403115781917e-06,2.296330747271485e-06,0.003003805823615193
29.35,0.001262102095801164,0.0001593808050202018,1.9859008490232484e-05,1.4559509455024481e-05,1.6198678129219126e-06,1.1389152987122391e-06,0.002524204191602328,0.0003187616100404036,8.735705673014689e-05,3.971801698046497e-05,9.719206877531476e-06,2.2778305974244782e-06,0.0029820379128282994
29.400000000000002,0.0012533024587938401,0.00015811973018868845,1.9699454748991148e-05,1.4389731540018497e-05,1.6007558912184352e-06,1.1297484984824417e-06,0.0025066049175876803,0.0003162394603773769,8.633838924011098e-05,3.9398909497982296e-05,9.604535347310612e-06,2.2594969969648834e-06,0.002960445709047426
29.450000000000003,0.001244569915421791,0.00015686978020787158,1.9541333522465354e-05,1.4222151845305903e-05,1.5818944297554795e-06,1.120664160062421e-06,0.002489139830843582,0.00031373956041574316,8.533291107183542e-05,3.908266704493071e-05,9.491366578532877e-06,2.241328320124842e-06,0.0029390276642747497
29.5,0.0012359039243753404,0.000155630848903919,1.938463086367295e-05,1.4056739161991265e-05,1.5632798279361905e-06,1.1116614788871286e-06,0.0024718078487506808,0.000311261697807838,8.434043497194759e-05,3.87692617273459e-05,9.379678967617143e-06,2.2233229577742573e-06,0.0029177822451832043
29.55,0.0012273039487845391,0.00015440283116255544,1.9229332968014527e-05,1.3893462762039279e-05,1.5449085413693324e-06,1.1027396586253978e-06,0.0024546078975690782,0.0003088056623251109,8.336077657223568e-05,3.8458665936029055e-05,9.269451248215994e-06,2.2054793172507956e-06,0.0028967079329679205
29.6,0.0012187694561844936,0.00015318562291854958,1.907542617182179e-05,1.3732292390303597e-05,1.5267770809246777e-06,1.0938979110957348e-06,0.002437538912368987,0.00030637124583709916,8.239375434182159e-05,3.815085234364358e-05,9.160662485548065e-06,2.1877958221914696e-06,0.0028758032231992908
29.650000000000002,0.0012102999184809076,0.00015197912114529318,1.892289695091913e-05,1.3573198256696654e-05,1.508882011805349e-06,1.0851354561828783e-06,0.0024205998369618152,0.00030395824229058636,8.143918954017993e-05,3.784579390183826e-05,9.053292070832093e-06,2.1702709123657566e-06,0.0028550666256776176
29.700000000000003,0.001201894811915844,0.00015078322384447292,1.877173191919849e-05,1.3416151028498013e-05,1.4912199526368095e-06,1.0764515217551369e-06,0.002403789623831688,0.00030156644768894583,8.049690617098808e-05,3.754346383839698e-05,8.947319715820857e-06,2.1529030435102737e-06,0.0028344966642893502
29.75,0.0011935536170337034,0.0001495978300358343,1.862191782720744e-05,1.3261121822798587e-05,1.4737875745721892e-06,1.0678453435824925e-06,0.002387107234067407,0.0002991956600716686,7.956673093679152e-05,3.724383565441488e-05,8.842725447433134e-06,2.135690687164985e-06,0.00281409187686488
29.8,0.001185275818647417,0.00014842283974703666,1.8473441560750296e-05,1.3108082199078125e-05,1.4565816004136177e-06,1.0593161652554667e-06,0.002370551637294834,0.0002968456794940733,7.864849319446875e-05,3.694688312150059e-05,8.739489602481706e-06,2.1186323305109333e-06,0.0027938508150378697
29.85,0.0011770609058048623,0.0001472581540036001,1.8326290139502386e-05,1.2957004151913627e-05,1.4395988037492847e-06,1.0508632381047528e-06,0.0023541218116097246,0.0002945163080072002,7.774202491148176e-05,3.665258027900477e-05,8.637592822495709e-06,2.1017264762095056e-06,0.0027737720441061166
