Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(4),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Cf_relativistic
4.95,0.006614384666668892,0.022827343332390365,0.011512640454060325,0.01415478117461697,0.038049386594957074,0.030185349945443068,0.03386971929680122,0.022418558109040424,0.023302365017018857,0.02717910263707392,0.04737304430723382,0.046287213289749975,0.048480900894978536,0.04934571207835994,0.04108548799909914,0.04163958750546097,0.023026389334356127,0.01598915272600272,0.013270132928145256,0.019957495616984604,0.017608468946233653,0.01568867338132108,0.014075986422753628,0.005036882645578206,0.006262049471364149,0.003106384530546533,0.00030664635906492394,2.546510378578739
5.0,0.006613623040835807,0.02279919542292252,0.011512327171966714,0.01415406458154485,0.03779241928833895,0.030159460165972235,0.033824100553971136,0.022416776614291856,0.023300162363090796,0.026559868803497484,0.04689494742001197,0.04564106257299673,0.04826429072320092,0.04909727514795302,0.041023979684545235,0.04157279966237903,0.022952844806418075,0.015494492777661475,0.01307267658891997,0.019080485452057292,0.01681226000829836,0.015026148016914919,0.013466826205023336,0.004992234912546467,0.005973893759968659,0.002956888978849791,0.00030135495587511787,2.519743362759301
5.050000000000001,0.006612853893778562,0.022770804034117634,0.011512004720847402,0.014153327255387944,0.03753476241731442,0.03013292718841157,0.033777415827156654,0.02241491581642589,0.023297862496836456,0.025955636180323007,0.046413175779106655,0.04499355852719574,0.048042462748530475,0.048843199764307316,0.04096019741296459,0.04150358901088669,0.022867816667106373,0.015034356605925336,0.01289942686665659,0.01824214590246302,0.016055390656040953,0.014389186162223032,0.012882110861857563,0.00495693505533447,0.0056968026161760875,0.002818704816408285,0.00029696861436914106,2.4937700930752777
5.1000000000000005,0.0066120772294647875,0.022742170285908428,0.011511672934296002,0.014152568832424035,0.0372764586162145,0.030105744492484595,0.033729657436010085,0.022412973257664174,0.02329546245966665,0.02536637595928149,0.04592793996044277,0.044345049370075,0.047815443001701013,0.048583532914275404,0.04089411170285912,0.04143192677245313,0.022770973900273075,0.014607337379063978,0.01274845848268444,0.01744166671757365,0.015336798399899206,0.013777055932367195,0.01232109351731351,0.0049296835372925315,0.005430929515218479,0.0026913514065556154,0.0002933828836376682,2.4685597241091926
5.15,0.006611293051900033,0.022713295306375007,0.01151133164492662,0.01415178894729411,0.0370175503508666,0.03007790569089305,0.033680818015400474,0.022410946444367818,0.023292959252815795,0.024792046079760707,0.045439452397137495,0.043695880952753625,0.04758326247544813,0.04831832715963486,0.04082569473071904,0.04135778601287175,0.02266207648790322,0.01421202231881234,0.012617909521802608,0.016678198731309195,0.014655394645807354,0.013189033932665123,0.011783038937881015,0.004909261501507458,0.005176366628220003,0.002574336630587512,0.0002904991867844172,2.444081670350379
5.2,0.006610501365127718,0.02268418023166346,0.011510980684391887,0.014150987233053419,0.03675807990777239,0.030049404532254825,0.033630890519460006,0.022408832847689037,0.0232903498382518,0.024232591617870336,0.04494792710717521,0.043046396314633126,0.047345957067316126,0.04804764053783281,0.04075492037143989,0.041281141680509774,0.02254097001716279,0.01384699742365257,0.012505983991839196,0.015950858615565264,0.014010069540817271,0.012624405957836518,0.01126722402663481,0.004894530758709945,0.004933149367040865,0.0024671607740143447,0.00028822488448793175,2.4203056922765893
5.25,0.006609702173229091,0.02265482620590402,0.011510619883401085,0.014150163321222695,0.03649808938343786,0.03002023490396399,0.03357986822542023,0.022406629904253225,0.023287631139622456,0.02368794518251464,0.04445357942336676,0.04239693525297146,0.04710356751411662,0.04777153645362365,0.04068176423499774,0.04120197064040419,0.022407580298873193,0.01351085190865657,0.012410953918891682,0.015258733435380523,0.013399696555214127,0.012082467621442687,0.010772938258177833,0.004884433201707547,0.004701260874729732,0.002369320056459541,0.00028647328381627764,2.397201974147414
5.300000000000001,0.006608895480323176,0.022625234381128744,0.011510249071738343,0.014149316841839496,0.03623762067385891,0.029990390834971906,0.03352774473723729,0.02240433501687099,0.023284800043237547,0.02315802731764463,0.04395662572602901,0.04174783390765074,0.04685613931835624,0.047490083562054176,0.04060620369936815,0.04112025170420828,0.022261908021826753,0.013202182361672277,0.012331161004470244,0.014600885001055724,0.012823136801742737,0.01156252492068846,0.010299484055965863,0.004877989717639006,0.004480636431131338,0.0022803098207581306,0.00028516359956315136,2.374741193848086
5.3500000000000005,0.006608081290566731,0.022595405917188838,0.011509868078280923,0.014148447423509689,0.03597671546416563,0.02995986649848849,0.033474513989005486,0.022401945555279627,0.023281853399085936,0.022642746909875857,0.04345728317880299,0.04109942436159477,0.04660372266696374,0.04720335564326188,0.04052821793968752,0.041035965656006236,0.022104023465220106,0.01291959661710121,0.01226501787096583,0.013976354013945768,0.01227924309391797,0.011063894739980061,0.009846177115589726,0.004874298664587725,0.004271167748208291,0.002199627397719332,0.0002842208747967846,2.352894585136513
5.4,0.006607259608154199,0.022565341981671486,0.011509476731017572,0.014147554693459052,0.035715415218428324,0.029928656214602684,0.03342017024815871,0.022399458856913457,0.023278788021886845,0.022142001600672947,0.04295576946801038,0.04045203425723834,0.046346372342659356,0.04691143146956158,0.04044778795366698,0.04094909527402614,0.021934061289400505,0.01266171734984766,0.01221100892187479,0.013384164004022944,0.011766863746595847,0.010585905297412814,0.009412346677371536,0.004872533974358949,0.004072707134116653,0.002126774663616521,0.0002835758666412671,2.331633992662058
5.45,0.006606430437317658,0.022535043749816314,0.011509074857066953,0.014146638277584986,0.03545376116962833,0.029896754452821295,0.03336470811845939,0.022396872227702532,0.02327560069217446,0.02165567820231895,0.04245230254592968,0.03980598642939734,0.04608414762831932,0.046614394665303316,0.040364896583280616,0.040859625348293474,0.02175221542310173,0.0124271853932249,0.01216769084305184,0.012823325058559064,0.011284846123041137,0.010127896537828552,0.008997335753414212,0.004871942938565594,0.0038850715090670267,0.0020612603077778055,0.00028316490279373834,2.310931920136486
5.5,0.006605593782326777,0.022504512404431434,0.011508662282696142,0.014145697800508337,0.035191794309796395,0.029864155834525445,0.03330812254277483,0.022394182942899066,0.02327228815741501,0.021183653116904722,0.04194710037835449,0.03916159855483659,0.04581711220469756,0.046312333559989705,0.04027952853276078,0.04076754269427877,0.021558734063398678,0.012214662785684328,0.012133692770952135,0.012292837342400918,0.010832039933650398,0.009689220475500306,0.008600501314166677,0.004871843730620923,0.0037080462595502055,0.0020026018277153747,0.00028292971377069117,2.290761572038054
5.550000000000001,0.006604749647488765,0.022473749135809094,0.011508238833339195,0.014144732885625316,0.03492955538032132,0.029830855135343847,0.0332504088056409,0.022391388247930983,0.02326884713315544,0.0207257927575924,0.041440380696776954,0.03851918281878146,0.0455453340418739,0.046005341035145086,0.04019167038294324,0.04067283616260342,0.02135391480273847,0.012022835552194903,0.012107716153379423,0.011791694411324584,0.010407300292286887,0.009269241490400065,0.008221214438267512,0.004871622711833084,0.003541388920650493,0.0019503272691166582,0.00028281724546874926,2.2710968892312895
5.6000000000000005,0.00660389803714832,0.022442755141640968,0.011507804333615786,0.014143743155159497,0.03466708486243164,0.029796847287442273,0.0331915625356133,0.02238848535928196,0.023265274304202728,0.020281953971426542,0.0409323607555204,0.037879045598569853,0.045268885284804224,0.04569351436543066,0.04010131060201477,0.0405754966448778,0.021138099895615627,0.011850416226947007,0.01208853432769768,0.011318886320854947,0.010009490536863794,0.008867336580566458,0.007858860427231688,0.004870731565560507,0.0033848326789455703,0.0019039767277792604,0.0002827794561651383,2.2519125788663827
5.65,0.006603038955687585,0.022411531626933028,0.011507358607349902,0.0141427282302139,0.03440442296785262,0.02976212738172857,0.03313157970740662,0.022385471465397294,0.023261566325832927,0.019851984462986725,0.0404232570941253,0.037241487164592905,0.044987842133352426,0.04537695505450002,0.040008439552724866,0.0404755170757548,0.020911671675753238,0.011696146124792485,0.012074991840804405,0.010873402533733548,0.009637484821383558,0.008482895573500822,0.007512838885380898,0.004868684299335471,0.0032380896909291737,0.0018631036302276722,0.00028277310154889565,2.2331841389161764
5.7,0.006602172407526091,0.022380079803920098,0.011506901477588597,0.01414168773082315,0.03414160962964114,0.02972669066997269,0.03307045664382185,0.022382343727614884,0.02325771982502894,0.019435723218196782,0.03991328530527373,0.03660680139862628,0.04470228471718744,0.045055768666088514,0.039913049496131406,0.04037289243129042,0.020675048133033853,0.011558797369466745,0.012066003534419912,0.010454234629917514,0.009290170487112772,0.008115321299198692,0.007182563766838015,0.004865054151008227,0.003100854214018896,0.0018272758093043709,0.0002827595109160535,2.2148878777070244
5.75,0.006601298397120712,0.02234840089198002,0.011506432766620816,0.014140621276005688,0.03387868449320062,0.02969053256684118,0.03300819001746278,0.022379099281120685,0.023253731401746025,0.019033000927627487,0.03940265980851734,0.03597527552960865,0.04441229696593035,0.04473006465082673,0.039815134591958255,0.040267619723710804,0.020428678657894463,0.011437174687174778,0.01206055341843233,0.010060378823599992,0.00896645022095147,0.007764029726770939,0.006867463392355377,0.004859470431314169,0.0029728055490529535,0.001796076390487774,0.0002827043572881866,2.197000928792486
5.800000000000001,0.006600416928965614,0.022316496117547473,0.011505952295996262,0.014139528483816041,0.033615686907478175,0.02965364865184578,0.03294477685224223,0.022375735235927827,0.02324959763020404,0.018643640408652035,0.03889159363005486,0.03534718988688066,0.04411796647493721,0.04439995616926428,0.03971469089564958,0.040159697992692034,0.02017303995946095,0.01133011697456708,0.01205769335416578,0.009690838292265315,0.008665244009351293,0.007428450067600579,0.00656698044010703,0.004851615331826643,0.002853610794765591,0.0017691045040814288,0.0002825774239306838,2.179501261521832
5.8500000000000005,0.0065995280075922015,0.022284366714027497,0.011505459886544327,0.014138408971397141,0.033352655916346084,0.029616034671205608,0.03288021452467893,0.02237224867787872,0.023245315060205333,0.018267457025836716,0.03838029818878545,0.03472281767085591,0.043819384367102907,0.04406555991158433,0.03961171635221251,0.04004912829326542,0.01990863216234876,0.0112364986504892,0.012056541568520875,0.009344625323235583,0.008385490896356066,0.007108024847018031,0.006280571912481973,0.0048412207240301625,0.0027429274160894164,0.0017459758377780857,0.00028235236945891093,2.162367687631611
5.9,0.006598631637569067,0.02225201392170862,0.011504955358393066,0.014137262355032671,0.03308963025016934,0.029577686539622717,0.03281450076498624,0.022368636669669352,0.02324088021847729,0.01790425910897241,0.03786898308884506,0.034102424741055404,0.04351664515106921,0.043726995914482446,0.03950621078694541,0.039935913680466464,0.019635975085797976,0.011155230801166146,0.012056281018983563,0.009020763283535224,0.008126150554487828,0.006802209946762313,0.006007709079871823,0.004828064972232516,0.002640405629290586,0.0017263230434512074,0.00028200649339289697,2.1455798641756028
5.95,0.00659772782350194,0.022219438987675734,0.01150443853098823,0.014136088250199448,0.032826648317561255,0.029538600341970683,0.03274763365795381,0.02236489625189501,0.02323628961003837,0.017553848368176698,0.037357855918813805,0.03348626942139904,0.043209846576217834,0.04338438737567509,0.03939817589315461,0.039820059190850805,0.0193556047076418,0.011085262128685755,0.012056157628519954,0.008718288419202611,0.007886204677288717,0.00651047462036451,0.005747877402207801,0.004811969780226694,0.002545690607921196,0.0017097960113663306,0.00028152050369630185,2.1291182930955017
6.0,0.006596816570033632,0.02218664316572262,0.011503909223112332,0.014134886271619823,0.032563748197328705,0.029498772334896003,0.0326796116436237,0.022361024444116605,0.02323153971958662,0.01721602030552024,0.036847122057763686,0.032874602322611024,0.0428990894848251,0.04303786046649392,0.03928761521696687,0.03970157182100462,0.019068069814525926,0.011025579712779301,0.012055478408380386,0.008436251490417658,0.007664658202359866,0.006232301482797406,0.005500576430258805,0.004792797089009953,0.002458424514389366,0.0016960620243286753,0.0002808782876349845,2.1129643177234256
6.050000000000001,0.00659589788184399,0.022153627716264182,0.011503367252903771,0.01413365603331409,0.03230096763060858,0.02945819894833216,0.03261043351776231,0.022357018245946825,0.02322662701290947,0.016890564622655643,0.03633698448829708,0.03226766618156187,0.04258447766175019,0.04268754414301166,0.03917453413934926,0.039580460503180585,0.018773928838800944,0.010975209595968526,0.012053609485833559,0.008173719248997428,0.007460540373719413,0.005967186476566867,0.005265319689317299,0.00477044604046128,0.002378248362616013,0.0016848058035941111,0.0002800666871807518,2.0971001165029604
6.1000000000000005,0.006594971763649835,0.022120393906248408,0.011502812437875987,0.014132397148652909,0.032038344013196975,0.029416876786926227,0.032540098432129835,0.022352874638155266,0.02322154793831377,0.016577265623951613,0.035827643616708475,0.03166569571733703,0.04226611768202321,0.04233356995613422,0.0390589398554515,0.039456736078193555,0.018473746881598363,0.010933217202161546,0.012049974052848309,0.007929775764942857,0.007272905652238181,0.005714638815792758,0.005041634546489466,0.004744850019662924,0.002304803717782383,0.0016757294576835301,0.00027907528007084693,2.0815086941938477
6.15,0.006594038220204915,0.022086943009068025,0.011502244594936657,0.014131109230409705,0.031775914388072334,0.029374802631377928,0.03246860589454901,0.022348590583791714,0.02321629892807485,0.016275902614659794,0.035319297100383666,0.031068917503791323,0.041944118756692454,0.04197607186108141,0.03894084135138891,0.03933041126571257,0.01816809292077045,0.010898707598740835,0.012044050250743033,0.007703523608803459,0.0071008344828087065,0.0054741809100713225,0.004829062062107564,0.00471597378651843,0.00223773423958931,0.001668552344572117,0.0002778961674584991,2.0661738708116544
6.2,0.006593097256299848,0.022053276304471903,0.011501663540406937,0.01412979189081307,0.03151371543811387,0.029331973439691197,0.032395955768775034,0.022344163029326704,0.023210876399903494,0.01598625029366664,0.03481213968253337,0.03047754985831992,0.041618592577283356,0.04161518602666601,0.038820249378586524,0.03920150063208758,0.01785753720162253,0.0108708256121,0.012035369004836462,0.007494084896668277,0.006943433926766398,0.005245348270012789,0.004627156825557864,0.004683810705460961,0.0021766870757638987,0.001663010857079642,0.00027652376876222254,2.0510802685407397
6.25,0.006592148876762067,0.022019395078476178,0.011501069090040722,0.01412844474159914,0.03125178347901635,0.029288386348338247,0.03232214827416868,0.02233958890580854,0.023205276758429653,0.015708079140407283,0.034306363034340745,0.029891802746549408,0.041289653159212986,0.04125105064476719,0.038697176425807056,0.039070020555850606,0.01754264880769,0.010848755806457038,0.012023511822163485,0.007300602204594114,0.0067998381679146465,0.005027689395494109,0.004435486777186263,0.004648380080353121,0.002121314112776116,0.0016588581406593562,0.000274954624060524,2.036213296846485
6.300000000000001,0.00659119308645577,0.021985300623275143,0.011500461059043954,0.014127067394063941,0.030990154452402233,0.029244038673336234,0.03224718398517473,0.022334865130035835,0.023199496396701717,0.015441155795543112,0.03380215560458575,0.029311877702627623,0.04095741668449556,0.04088380574038017,0.03857163668898665,0.03893598919103194,0.017223993408208436,0.010831722335605032,0.012008108564370217,0.007122239359250869,0.006669208900313434,0.004820765648180238,0.004253633017952263,0.004609724600144878,0.0020712730908785345,0.0016558637521654276,0.00027318720424796797,2.021559136003629
6.3500000000000005,0.006590229890281859,0.021950994237151886,0.011499839262093949,0.014125659459115692,0.03072886391913202,0.029198927911236718,0.03217106383060803,0.022329988605744765,0.023193531697700203,0.015185243435029406,0.03329970247679299,0.02873796776476798,0.040622001344064844,0.04051359298260934,0.038443646039003555,0.038799426428432045,0.01690213117839037,0.010818988677061107,0.011988835206977277,0.006958182111502017,0.006550735605776786,0.004624151109333091,0.004081189608970067,0.00456790789947075,0.0020262285906655284,0.0016538132675750679,0.0002712217291583781,2.007104719244227
6.4,0.006589259293177888,0.021916477224388685,0.011499203513358753,0.014124220547327069,0.03046794705281362,0.029153051740028055,0.03209378909274943,0.022324956224810098,0.023187379035864618,0.014940102137223701,0.032799185233933645,0.028170257425682365,0.040283527180029435,0.04014055549695676,0.038313221987505315,0.038660353854989955,0.016577614888152813,0.010809857257845234,0.0119654115953023,0.006807638699549633,0.006443635728792032,0.0044374324240678605,0.003917763362281187,0.004523012237122332,0.0019858528983703566,0.0016525078460604807,0.00026905999395542837,1.992837713714948
6.45,0.0065882813001180065,0.02188175089517719,0.011498553626516526,0.014122750268987414,0.030207438633511424,0.02910640801995103,0.03201536140625429,0.0223197648684591,0.023181034778632356,0.014705489242709934,0.032300781830697206,0.0276089225975178,0.03994211592816657,0.03976483767924267,0.0381803836509203,0.03851879471138804,0.01625098815453266,0.010803668980865998,0.011937599206464663,0.006669840308161312,0.00634715475632656,0.004260208633592842,0.00376297362330452,0.004475136294218504,0.001949826757086311,0.0016517637572530668,0.00026670520401263616,1.9787465004204623
6.5,0.006587295916112902,0.0218468165655284,0.011497889414774946,0.014121248234154879,0.029947373041655567,0.02905899479422798,0.03193578275687591,0.022314411408497447,0.023174495287988414,0.014481159706537173,0.03180466647333351,0.027054130590894048,0.03959789086094919,0.03938658501147856,0.038045151712779016,0.03837477384803225,0.015922783852678257,0.010799802660614529,0.011905198926059386,0.006544041430363635,0.006260566209728217,0.004092090996350951,0.003616452045511792,0.004424393092904089,0.0019178400110188027,0.0016514118780156216,0.0002641618183778461,1.964820153315025
6.550000000000001,0.006586303146209744,0.021811675557182404,0.011497210690890628,0.014119714052708501,0.029687784252151888,0.02901081028970578,0.031855055480006715,0.022308892708546215,0.023167756922024725,0.014266866442595554,0.03131100950705156,0.026506040107623686,0.0392509766313897,0.039005943879997285,0.037907548384470115,0.03822831767954534,0.015593522680012122,0.010797674376573849,0.011868048847284698,0.0064295201378366945,0.006183171555656793,0.003932702799413067,0.003477842358051666,0.00437090803552978,0.0018895921497570853,0.0016512971645320448,0.0002614354017980301,1.9510484176965714
6.6000000000000005,0.006585302995492128,0.021776329197517957,0.01149651726718857,0.0141181473344002,0.02942870582869291,0.028961852917413107,0.03177318225903994,0.022303205625289018,0.02316081603650794,0.014062360659875253,0.030819977310947932,0.025964801246682108,0.03890149911797248,0.03862306139612856,0.03776759736455504,0.03807945413790898,0.0152637118679177,0.010796736752442204,0.011826022099540283,0.00632557826607904,0.006114300042708315,0.0037816791610527137,0.0033468001274603244,0.0043148170634934235,0.0018647927594047263,0.0016512781050368784,0.0002585324852105925,1.9374216880461814
6.65,0.006584295469080019,0.02174077881946185,0.011495808955581601,0.014116547688906687,0.029170170918270018,0.028912121273032353,0.03169016612355474,0.02229734700972842,0.023153668986454424,0.013867392190377244,0.030331732200424094,0.02543055552298233,0.03854958527093524,0.03823808521969167,0.03762532379676378,0.03792821262438838,0.014933844035109231,0.010796478168948452,0.011779024712781411,0.006231541520234626,0.00605330847011343,0.003638666825368479,0.0032229925138612336,0.004256264934247683,0.0018431618872328203,0.0016512261580426456,0.0002554604347103,1.9239309854425184
6.7,0.006583280572129689,0.021705025761398114,0.011495085567589861,0.014114914725881285,0.02891221224588707,0.028861614137286766,0.03160601044732764,0.022291313708450673,0.023146312127711306,0.013681709808467167,0.029846432337039912,0.02490343589849904,0.038195362960147305,0.03785116338556084,0.03748075422679282,0.03777462396037084,0.014604396176694803,0.010796421917708125,0.01172699352321874,0.006146759507285402,0.005999580894608094,0.0035033239502167144,0.003106098022497482,0.004195403614394558,0.0018244303263232247,0.0016510251804853825,0.0002522273289642444,1.9105679346752444
6.75,0.006582258309833662,0.021669071367077044,0.011494346914360267,0.014113248055005637,0.02865486210947537,0.028810330476243273,0.03152071894617339,0.02228510256489786,0.023138741818542374,0.013505061541485577,0.02936423164573809,0.024383566825276808,0.03783896082482083,0.03746244413354219,0.03733391655802425,0.0376187203372469,0.014275828782834713,0.010796125303232838,0.01166989412529469,0.006070605700116757,0.005952528281290674,0.0033753198892214013,0.002995806251988511,0.004132390786286404,0.0018083398264534334,0.0016505708497970232,0.00024884184492637206,1.8973247411710803
6.800000000000001,0.006581228687420656,0.021632916985524078,0.011493592806686003,0.014111547286041321,0.02839815237500995,0.02875826944153161,0.031434295675618486,0.022278710420646546,0.023130954421217636,0.013337194971449487,0.02888527973936317,0.02387106429985006,0.03748050812527831,0.037072075741784956,0.03718484000628299,0.03746053526545974,0.013948585080827759,0.010795178699865685,0.011607718874245058,0.006002477338760337,0.005911588103996244,0.003254334968953932,0.0028918176412680505,0.00406738846512937,0.0017946432372428131,0.001649770083523109,0.00024531315154850545,1.8841941678412157
6.8500000000000005,0.006580191710155523,0.021596563970948515,0.011492823055026014,0.014109812028881327,0.02814211447182703,0.028705430370480362,0.03134674502841039,0.022272134116692,0.02312294630360536,0.013177857527701125,0.02840972185038786,0.0233660359285962,0.03712013459698784,0.03668020636393328,0.03703355505374667,0.037300103522845546,0.013623090394423401,0.010793204570073179,0.01154048494296865,0.005941795273911199,0.005876223900437498,0.003140060262049516,0.0027938432161431553,0.004000561723232029,0.0017831045893351083,0.0016485404597332415,0.00024165081105313694,1.871169511943981
6.9,0.006579147383339189,0.0215600136826521,0.011492037469524496,0.014108041893601427,0.027886779388142286,0.028651812786170554,0.03125807173186594,0.02226537049473706,0.023114713840765425,0.013026796770380353,0.027937698769748925,0.022868581003538474,0.03675797030706447,0.03628698387020863,0.03688009340211995,0.037137461102383966,0.013299751614154937,0.01078985645018219,0.011468232436377724,0.005888003757605573,0.005845924787083699,0.0030321973567855294,0.0027016043352306165,0.0039320775177527955,0.001773499119138333,0.00164680964112173,0.00023786468748168444,1.8582445820427593
6.95,0.006578095712308595,0.021523267484937478,0.01149123586003039,0.014106236490511403,0.027632177666769623,0.028597416397407545,0.03116828084506222,0.02225841639848478,0.023106253416542783,0.012883760664617171,0.027469346792685714,0.02237879058811219,0.036394145513424236,0.03589255569259729,0.036724487925182535,0.03697264515947453,0.012978956772515336,0.01078481790930985,0.011391022565887523,0.00584057018573298,0.005820204938475407,0.00293045812397598,0.0026148324350389694,0.0038621036180684193,0.0017656132423841857,0.001644514805369976,0.0002339648623624386,1.8454136751337311
7.0,0.006577036702436636,0.02148632674701652,0.011490418036116877,0.014104395430206135,0.02737833940103998,0.02854224109861191,0.031077377755873343,0.022251268674933856,0.02309756142515996,0.012748497845360082,0.027004797671464794,0.021896747612405638,0.036028790526764505,0.035497068674301364,0.03656677262081689,0.03680569395885094,0.012661074717849713,0.010777801486897089,0.011308935886223084,0.005798984796843346,0.005798603035404319,0.0028345644816558688,0.0025332687745227896,0.003790807628706308,0.0017592444815077324,0.0016416020840396357,0.0002299615573873704,1.8326715540108776
7.050000000000001,0.006575970359132104,0.02144919284291855,0.011489583807100866,0.014102518323616543,0.027125294230919524,0.028486286969630147,0.03098536817785668,0.022243924175676024,0.02308863427280731,0.01262075787277488,0.026544178574866004,0.021422526977386547,0.035662035575532276,0.03510066892359635,0.036406982562618734,0.03663664682124154,0.012346454880914636,0.010768547613923832,0.011222070596275316,0.005762760331497227,0.00578068168612523,0.0027442481583320657,0.0024566641802955336,0.0037183561036506028,0.0017542013515860087,0.0016380260119821803,0.00022586506389071206,1.8200134249339
7.1000000000000005,0.00657489668783962,0.021411867151398454,0.011488732982062475,0.014100604782060374,0.026873071339326673,0.02842955427546598,0.030892258146992115,0.022236379758194442,0.023079468379230045,0.012500291478166609,0.026087612054297223,0.020956195667625424,0.03529401067402968,0.03470350167222343,0.036245153851190044,0.03646554406988034,0.012035427128151591,0.010756823522556956,0.011130540905324778,0.00573143165619626,0.005766026824511456,0.0026592504554367926,0.0023847787929100603,0.0036449137477409625,0.0017503032093123011,0.0016337489889826948,0.00022168567866493025,1.8074349156538245
7.15,0.006573815694039579,0.021374351055844707,0.0114878653698645,0.014098654417292824,0.026621699448647094,0.02837204346593314,0.03079805401827789,0.022228632287162216,0.023070060179310757,0.012386850800394922,0.025635216016397712,0.020497812872028624,0.03492484549379392,0.03430571113842951,0.03608132356521088,0.03629242697696866,0.0117283016958375,0.010742422148662115,0.011034475465569673,0.005704555355722356,0.005754247088816713,0.0025793220093363054,0.0023173818140505772,0.0035706427008298162,0.0017473800692222035,0.0016287407551049385,0.0002174336456320219,1.7949320538409967
7.2,0.0065727273832480865,0.021336645944187306,0.011486980779171886,0.014096666841556993,0.026371206817445928,0.02831375517523053,0.030702762462186797,0.02222067863574016,0.023060406124646445,0.012280189612770068,0.025187103701983325,0.020047430112097045,0.03455466923837698,0.033907440394753935,0.03591552971238301,0.03611733771018393,0.011425369199407481,0.010725161031298296,0.010934015871543317,0.005681709297508778,0.005744973184465795,0.002504222553505835,0.0022542512546069914,0.003495701900344661,0.001745272391129537,0.0016229778809746808,0.0002131191029932237,1.7825012459567893
7.25,0.006571631761016896,0.021298753208805643,0.011486079018471165,0.01409464166763416,0.02612162123737623,0.02825469022144068,0.030606390460986378,0.02221251568687289,0.02305050268511888,0.012180063540432877,0.024743383671180445,0.019605091377229836,0.034183610521638694,0.03350883124064658,0.035747811180334724,0.03594031927932741,0.011126900712391058,0.01070488121301037,0.010829315226684235,0.0056624921714646505,0.005737857234063814,0.0024337206811614453,0.0021951736846959587,0.0034202465179130107,0.0017438308424767334,0.001616443274030291,0.00020875203566795398,1.7701392566078866
7.300000000000001,0.006570528832933346,0.021260674246436292,0.011485159896089895,0.014092578508893873,0.02587297003028266,0.028194849605952442,0.03050894530492694,0.02220414033458241,0.02304034635045723,0.012086230268237786,0.02430415979458996,0.019170833266597378,0.03381179724965529,0.03311002407998835,0.03557820768757246,0.035761415483198826,0.010833147909561606,0.010681446144440457,0.010720536777028156,0.0056465230084772845,0.005732572117589618,0.0023675936088733826,0.002139943986833131,0.0033444274657453165,0.0017429160390570247,0.0016091257015795118,0.00020434223298582008,1.7578431884193986
7.3500000000000005,0.0065694186046203,0.021222410458080754,0.011484223220216071,0.01409047697934385,0.025625280045499306,0.028134234512808963,0.03041043458830121,0.022195549485258297,0.023029933631791913,0.01199844973917287,0.023869531250317447,0.0187446851371135,0.03343935650633428,0.03271115780357223,0.035406759734561435,0.03558067085678169,0.010544343269067532,0.010654740596494405,0.01060785261172406,0.005633440680624414,0.005728810805523373,0.0023056269417093328,0.002088365112678656,0.0032683909685318514,0.001742398267325886,0.0016010193313239524,0.00019989925147250934,1.7456104624552276
7.4,0.006568301081736077,0.02118396324891315,0.01148326879891752,0.01408833669367968,0.025378577657340418,0.02807284630798193,0.03031086620537942,0.02218674005894364,0.023019261063198578,0.011916484343365064,0.02343959252670107,0.0183266692570432,0.03306641444281556,0.03231236967658985,0.03523350855501364,0.035398130618818455,0.010260700328490897,0.01062466958302528,0.010491442429834802,0.005622903385941406,0.005726285687451508,0.0022476144402237145,0.0020402478433209225,0.0031922781966896288,0.0017421571912870902,0.0015921232898470153,0.00019543238246368905,1.733438799206458
7.45,0.006567176269974396,0.02114533402818788,0.01148229644016127,0.014086157267334313,0.025132888762782864,0.028010686538573148,0.030210248346223795,0.0221777089906159,0.023008325203231202,0.01184009909773246,0.02301443343056471,0.017916800964789627,0.03269309617072793,0.03191379523115671,0.035058496067457895,0.0352138406198511,0.009982413989963601,0.010591157296732094,0.010371492372665606,0.005614588120407124,0.005724727898494175,0.0021933577898083623,0.0019954105528393333,0.0031162249568917762,0.0017420815467145358,0.001582441239410727,0.00019095062418589777,1.7213262001646854
7.5,0.006566044175064309,0.02110652420914724,0.011481305951832898,0.014083938316527345,0.02488823877933889,0.027947756931944547,0.03010858949238628,0.022168453231461806,0.02299712263644331,0.011769061816358428,0.022594139100820178,0.017515088832411967,0.03231952565935979,0.031515568163896994,0.03488176482716289,0.03502784729079788,0.009709660869660706,0.010554146060719081,0.010248193920669234,0.0056081901396365435,0.005723886645711246,0.0021426663725986925,0.001953678975240107,0.0030403614359214505,0.0017420688252549024,0.0015719809732760682,0.00018646265797290956,1.7092709299932094
