Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(1),J_5s1/2(1),J_total_Ru_relativistic
8.3,0.03394476559608187,0.040319323817173285,0.05611099236661501,0.1140130077679718,0.019703170657791078,0.011681734128382738,0.021538514759753134,0.08285519531688089,0.1226053122948747,0.0038230121416091456,0.0035559812875824307,0.006280286074486169,0.006689826154977443,0.004897872736958844,0.00012033079504525906,0.5281393258961838
8.35,0.033902908984712286,0.03976781396408951,0.055914538217752816,0.11358211048420638,0.019620883996984105,0.011377769883123022,0.021006727589680394,0.08153780775858757,0.1206305040928834,0.003822019610083196,0.0034394286584687544,0.006070684618985077,0.006610602154970089,0.004838302401696727,0.00012032875185156797,0.5222424311680749
8.4,0.033860872645141406,0.03922150170937557,0.05571686556265381,0.11314875491597214,0.01953478413654894,0.011085911012077737,0.020497860341614722,0.08023793921985473,0.11868247547142738,0.0038205715287664608,0.0033267724904051475,0.005868703931622316,0.0065313512707057195,0.004778762027220229,0.00012032158393026803,0.5164334478473166
8.450000000000001,0.03381865770689154,0.03868039834983877,0.055517996388019145,0.11271299215048136,0.01944492154791228,0.010805801121847609,0.02001117812783215,0.07895550273385504,0.11676107952305198,0.0038185988221558042,0.003217931258695835,0.005674158396279676,0.006452121906627982,0.004719286482423162,0.0001203060302234191,0.5107109305461357
8.5,0.033776265301943886,0.038144513623287385,0.05531795284437141,0.1122748735573231,0.01935135298609178,0.010537089739006019,0.019545960332002205,0.07769040524396781,0.11486616045783318,0.003816039727069143,0.0031128225622004896,0.005486862231027999,0.0063729604117417045,0.0046599090873846736,0.00012027913637419836,0.5050734472416251
8.55,0.03373369656467843,0.03761385573467143,0.05511675723615544,0.11183445076578202,0.019254141000514174,0.010279432408297425,0.019101500715865808,0.07644254792456624,0.11299755409054432,0.0038128393799044267,0.0030113633341751762,0.005306629850746209,0.00629391111192474,0.0046006616416644705,0.00012023823776346206,0.49951957999725377
8.6,0.03369095263181392,0.03708843138238664,0.05491443201191407,0.1113917756423866,0.01915335346558708,0.010032490777355962,0.018677107499847682,0.07521182649279821,0.11115508831361778,0.0038089494184125774,0.002913470039192162,0.005133276202288923,0.006215016345510668,0.00454157445479484,0.00012018094314366216,0.4940479256210508
8.65,0.03364803464234789,0.03656824578472219,0.054710999754543584,0.11094690026869665,0.019049063130688274,0.009795932668591032,0.01827210341902641,0.07399813151139423,0.10933858355598575,0.003804327597978012,0.002819058856711559,0.004966617073511311,0.00613631650178536,0.004482676378482358,0.00012010511889569779,0.48865709626336035
8.700000000000001,0.03360494373749679,0.036053302706433796,0.054506483171633716,0.1104998769193406,0.018941347189214808,0.009569432138871837,0.017885825755843975,0.0728013486825543,0.10754785322791005,0.0037989374223467826,0.0027280458518732734,0.004806469377431965,0.006057850061870826,0.004423994840205211,0.00012000887390307135,0.483345719956931
8.75,0.03356168106063615,0.035543604485423506,0.0543009050858967,0.1100507580403115,0.018830286866315125,0.009352669527626492,0.01751762635089318,0.07162135913297733,0.10578270415192842,0.0037927477886946707,0.002640347134071235,0.004652651412782925,0.005979653641677856,0.0043655558780696276,0.00011989054500993191,0.4781124411023146
8.8,0.033518247757240854,0.03503915205950822,0.05409428842568969,0.10959959622753108,0.01871596702491096,0.00914533149395538,0.017166871593078947,0.07045803969011093,0.10404293698006475,0.00378573264688528,0.0025558790038642033,0.0045049831021633,0.00590176203671631,0.0043073841766197805,0.00011974868302838451,0.47295592090136807
8.85,0.03347464497482548,0.034539944993259686,0.053886656215634855,0.10914644420569052,0.0185984757896014,0.00894711104334189,0.016832942390406537,0.06931126314971177,0.10232834659746882,0.0037778706727309447,0.002474558088768103,0.004363286208978958,0.0058242082682873845,0.004249503103307607,0.00011958203926989098,0.46787483774128386
8.9,0.03343087386288476,0.03404598150489822,0.05367803156734102,0.10869135480737555,0.01847790418802933,0.008757707544526604,0.016515234122606224,0.06818089853481568,0.10063872251266276,0.0037691449550366187,0.002396301468463796,0.0042273845343160765,0.005747023630583498,0.004191934745560442,0.00011938955258727283,0.4628678875316879
8.950000000000001,0.033386935572834085,0.033557258493224044,0.05346843767023082,0.10823438095248443,0.018354345809280397,0.008576826737094404,0.016213156576761846,0.0670668113462287,0.09897384923458992,0.003759542696178589,0.0023210267899418774,0.004097104094861158,0.00567023773849602,0.004134699948292341,0.0001191703369363237,0.45793378399743495
9.0,0.033342831257950206,0.03307377156456927,0.0532578977824769,0.10777557562794528,0.01822789647887628,0.008404180730306523,0.01592613386706738,0.0659688638046569,0.09733350663666972,0.0037490549259454435,0.0022486523730921057,0.0039722732829431655,0.005593878575867921,0.0040778183515553295,0.0001189236694725327,0.453071258929395
9.05,0.033298562073311916,0.03259551505975493,0.0530464352220507,0.10731499186773993,0.018098653949917592,0.008239487993692667,0.01565360433979387,0.06488691508460197,0.09571747030807543,0.0037376762283479943,0.0021790973072304144,0.0038527230097354006,0.005517972543800129,0.004021308428213152,0.00011864897919397842,0.44827906239546006
9.1,0.033254129175740936,0.032122482081037615,0.05283407335788722,0.10685268273324108,0.017966717609926814,0.008082473339901164,0.015395020464507256,0.06382082154015664,0.09412551189246121,0.003725404481087479,0.0021122815390411903,0.003738286832615307,0.0054425445088809666,0.003965187521577131,0.00011834583614498919,0.44355596291420707
9.15,0.03320953372374287,0.03165466451903015,0.052620835601168724,0.10638870129386804,0.01783218820293818,0.007932867900287802,0.015149848712535958,0.06277043692283854,0.09255739941437122,0.003712240607357053,0.002048125952396997,0.0036288010676401136,0.005367617851358363,0.003909471882757563,0.00011801394117825764,0.4389007475934699
9.200000000000001,0.03316477687744832,0.031192053079582158,0.052406745396730535,0.10592310060806744,0.0176951675663796,0.007790409093707336,0.014917569423647147,0.061735612591608875,0.09101289759357348,0.003698188339640104,0.001986552440502701,0.00352410488805651,0.005293214513078637,0.0038541767075866503,0.00011765311625003551,0.43431222223585947
9.25,0.033119859798554065,0.030734637310605804,0.052191826214591626,0.10545593370462357,0.01755575838229086,0.007654840588954464,0.014697676661849957,0.06071619771522458,0.08949176814756449,0.0036832539951599497,0.0019274839707955221,0.0034240404097232217,0.005219355045051053,0.0037993161731798846,0.00011726329521685639,0.4297892114133859
9.3,0.033074783650264415,0.03028240562883303,0.051976101541612627,0.10498725356430338,0.017414063942422807,0.007525912261284548,0.014489678061205123,0.05971203946707818,0.08799377008249777,0.0036674462626287794,0.001870844643017229,0.0033284527642876067,0.0051460586547156404,0.0037449034740820414,0.00011684451508713573,0.4253305585133203
9.35,0.03302954959723269,0.029835345346490936,0.05175959487328387,0.10451711310184082,0.01727018792676402,0.00740338014342785,0.014293094662481994,0.05872298321268262,0.08651865997279282,0.0036507759999390554,0.0018165597408591225,0.0032371901609206245,0.00507334325284783,0.0036909508578730765,0.00011639690768207947,0.4209351257571194
9.4,0.032984158805502824,0.02939344269788196,0.05154232970564558,0.10404556514826395,0.01712423419504366,0.007287006371494604,0.01410746074146602,0.05774887268996002,0.08506619222968347,0.0036332560424377092,0.0017645557775645096,0.003150103937378383,0.005001225499839885,0.0036374696602787015,0.00011592069169163793,0.41660179419413296
9.450000000000001,0.03293861244245111,0.028956682865856617,0.05132432952734261,0.10357266243356929,0.01697630659076312,0.0071765591261524885,0.013932323629683456,0.05678955018249742,0.08363611935896906,0.003614901021422289,0.0017147605358574453,0.00306704860112299,0.0049297208512713376,0.0035844703397636324,0.00011541616512755462,0.4123294636718504
9.5,0.03289291167672811,0.028525050008166276,0.0511056178118155,0.1030984575697461,0.016826508757312994,0.007071812569442054,0.013767243528273784,0.05584485668593232,0.08222819220823126,0.003595727192498418,0.0016671031025503808,0.0029878818611996988,0.004858843602753303,0.003531962511395071,0.00011488369818949665,0.40811705278423477
9.55,0.032847057678200675,0.028098527283684296,0.05088621800962988,0.10262300303415386,0.016674943965737307,0.006972546777580386,0.013611793315705662,0.05491463206763324,0.08084216020378197,0.0035757522734395355,0.001621513898167704,0.0029124646515321846,0.004788606933837197,0.0034799549799048746,0.00011432372657108231,0.4039634987995599
9.600000000000001,0.03280105161789419,0.027677096878484256,0.05066615354094582,0.10214635115325559,0.01652171495371249,0.0068785476700881365,0.013465558349998208,0.05399871521984127,0.07947777157760796,0.0035549952911926455,0.001577924701906907,0.0028406611462632515,0.004719022950850956,0.003428455772022445,0.00011373674520247844,0.3998677575692667
9.65,0.032754894667934895,0.02726074003176406,0.05044544778812881,0.10166855408670909,0.016366923775314977,0.0067896069355601425,0.01332813626607625,0.053096944206438235,0.07813477358457671,0.003533476437677652,0.0015362686722444404,0.0027723387677348723,0.004650102728766578,0.003377472168023956,0.0001131233023984704,0.3958288034193492
9.700000000000001,0.032708588001492414,0.02684943706160543,0.050224124088503554,0.10118966381181821,0.016210671661158246,0.006705521954385528,0.01319913676885626,0.052209156403507595,0.0768129127101682,0.003511216934032642,0.0014964803634792663,0.0027073681876698943,0.004581856352109371,0.0033270107324729252,0.00011248399437302458,0.3918456290256326
9.75,0.03266213279272247,0.026443167390558794,0.050002205727252176,0.10070973210834579,0.016053058888487567,0.006626095718709047,0.013078181422628626,0.051335188633854424,0.07551193486899632,0.0034882389029630995,0.00145849573849343,0.002645623322087771,0.004514292954797669,0.003277077344293973,0.00011181946006434949,0.3879172452742556
9.8,0.0326155302167097,0.02604190957104337,0.0497797159304576,0.10022881054368935,0.015894184660828318,0.0065511367499116015,0.012964903437271656,0.0504748772956486,0.07423158559438033,0.0034645652488592775,0.0014222521779954744,0.0025869813204581382,0.004447420758990571,0.0032276772261947686,0.0001111303762264289,0.38404268110866524
9.850000000000001,0.03256878144941075,0.02564564131055353,0.04955667785829349,0.09974695045842083,0.015734146996792202,0.006480459013874661,0.012858947451803847,0.049628058485356404,0.07297161021922714,0.0034402195453528445,0.0013876884864993128,0.00253132254956879,0.004381247113067766,0.003178814973294439,0.00011041745277416267,0.3802209833642902
9.9,0.03252188766759742,0.02525433949666205,0.04933311459836127,0.09926420295219086,0.015573042627653915,0.00641388183428016,0.012759969315752594,0.048794568115122776,0.07173175404848038,0.0034152259299911475,0.0013547448952779882,0.002478530572557829,0.004315778528655056,0.003130494580938687,0.00010968142837614808,0.37645121659189823
9.950000000000001,0.03247485004880012,0.024867980221811754,0.04910904915917513,0.09878061886999791,0.015410966903319778,0.006351229804184941,0.012667635868790529,0.04797424202476599,0.07051176252339078,0.003389609005715124,0.0013233630625189936,0.0024284921235337427,0.004251020716643464,0.0030827194716943314,0.0001089230663089569,0.37273246287065154
10.0,0.03242766977125142,0.024486538807887506,0.048884504463795754,0.0982962487888228,0.015248013706318805,0.006292332696096562,0.012581624719064464,0.04716691608854502,0.06931138137785958,0.0033633937488348167,0.0012934860708955066,0.0023810970781817566,0.00418697862231406,0.003035492521360281,0.000108143150605472,0.36906382161183376
10.05,0.032380348013829836,0.024109989830560258,0.04865950334361289,0.09781114300462786,0.015084275373455714,0.006237025370765391,0.012501624020616605,0.046372426316856966,0.0681303567871016,0.0033366054232046,0.0012650584227561499,0.0023362384207303204,0.00412365645954383,0.0029888160839349675,0.0001073424825122372,0.36544440935410927
10.100000000000001,0.032332885956003796,0.02373830714339611,0.04843406853227756,0.09732535151972087,0.014919842624774981,0.0061851476848965295,0.01242733225027362,0.045590608953021264,0.06696843550887323,0.0033092695003086752,0.0012380260331249333,0.0022938122076285963,0.004061057743949126,0.0029426920156663677,0.00010652187726063518,0.3618733595511763
10.15,0.03228528477777582,0.023371463901722903,0.04820822265978383,0.09683892403048273,0.014754804499494194,0.006136544397973945,0.012358457984355607,0.04482130056530404,0.06582536501750498,0.0032814115849759003,0.0012123362206925663,0.002253717528264134,0.003999185325006116,0.0028971216982435957,0.0001056821611384952,0.35834982235271884
10.200000000000001,0.03223754565962689,0.023009432586247665,0.04798198824670041,0.09635190991545796,0.014589248298574655,0.006091065078378541,0.012294719675534752,0.044064338134334205,0.0647008936309748,0.003253057346451777,0.0011879376969704532,0.0022158564630298224,0.003938041417239818,0.00285210606118688,0.00010482416880468565,0.3548729643795132
10.25,0.032189669782460996,0.022652185026418685,0.04775538769855224,0.09586435822380711,0.014423259533606774,0.006048564008971564,0.012235845430151911,0.0433195591360607,0.063594770631255,0.0032242324545642075,0.0011647805537691172,0.0021801340390302628,0.003877627630415484,0.002807645603657932,0.00010394874078118436,0.3514419684935032
10.3,0.03214165832754996,0.02229969242352574,0.04752844330035162,0.09537631766411932,0.01425692188169714,0.006008900092304752,0.01218157278627866,0.042586801620396714,0.06250674637815934,0.0031949625207284603,0.001142816249153446,0.0021464581836995456,0.00381794499874133,0.0027637404158366006,0.00010305672107133297,0.34805603356361403
10.350000000000001,0.03209351247647844,0.021951925373533177,0.047301177211279154,0.09488783659358374,0.014090317146054089,0.005971936755609112,0.01213164849279275,0.04186590428569548,0.061436572416914664,0.003165273043545653,0.0011219975920181327,0.002114739676584981,0.0037589940092489183,0.002720390199805983,0.00010214895486828161,0.34471437422801254
10.4,0.0320452334110891,0.021608853889640085,0.04707361145951386,0.0943989630075177,0.013923525221977805,0.005937541855704919,0.012085828289715836,0.041156706549197994,0.06038400157967505,0.0031351893587577553,0.0011022787254178822,0.0020848920995342503,0.003700774629372932,0.002677594289921864,0.0001012262863680199,0.341416220653405
10.450000000000001,0.0319968223134281,0.02127044742456268,0.046845767937212235,0.09390974452924958,0.01375662406797066,0.005905587583966704,0.012043876690044412,0.040459048613591286,0.059348788081192295,0.003104736593330786,0.0010836151087786495,0.0020568317855071253,0.0036432863336233277,0.00263535167266148,0.00010028955673376125,0.33816081829185307
10.5,0.03194828036569072,0.020936674892534226,0.04661766839563583,0.09342022840035447,0.013589689681692996,0.0058759503714684936,0.012005566763287522,0.039772771529812775,0.058330687608853085,0.003073939623446352,0.0010659634991083626,0.0020304777662173905,0.003586528129371089,0.0025936610057922956,9.933960224270897e-05,0.33494742763550833
10.55,0.03189960875016729,0.02060750469101776,0.0463893344404266,0.09293046147123953,0.013422796080498607,0.0058485107944263376,0.011970679920908377,0.03909771725623257,0.05732945740728569,0.0030428230361899795,0.0010492819313182807,0.002005751718796118,0.0035304985817633653,0.0025525206367384115,9.837725263195507e-05,0.3317753239696408
10.600000000000001,0.03185080864918927,0.020282904722127914,0.04616078752702958,0.0924404901920772,0.0132560152862938,0.005823153480047397,0.011939005703851297,0.038433728714343925,0.05634485635773746,0.0030114110947329006,0.001033529697759387,0.001982577911654199,0.003475195837621944,0.0025119286201999358,9.740332963073356e-05,0.3286437971242969
10.65,0.03180188124507563,0.019962842413757682,0.04593204895626201,0.09195036060408276,0.013089417314472662,0.005799767012887279,0.011910341572320389,0.037780649841087845,0.05537664505241662,0.002979727706811956,0.0010186673270717675,0.0019608831497096844,0.0034206176482719274,0.0024718827350385503,9.641864563721219e-05,0.325552151224904
10.700000000000001,0.03175282772007944,0.01964728474040674,0.04570313987002809,0.09146011833113357,0.012923070166690372,0.005778243841810185,0.011884492697962145,0.03713832563793539,0.05442458586398895,0.0029477963963201806,0.0010046565624388035,0.0019405967191340426,0.0033667613914288193,0.0024323805003866428,9.542400252192235e-05,0.32249970444226533
10.75,0.03170364925633469,0.019336198243708237,0.0454740812471786,0.09096980857172697,0.012757039827245234,0.00575848018763954,0.011861271758590603,0.036506602216848635,0.05348844301041455,0.0029156402778284293,0.0009914603393320325,0.001921650331760443,0.0033136240921977527,0.0023934191910746877,9.44201905627206e-05,0.3194857887424431
10.8,0.031654347035803394,0.019029549052650818,0.04524489389951422,0.0904794760912732,0.012591390262848584,0.005740375951580184,0.011840498735580782,0.035885326843237024,0.052567982615304334,0.002883282033865965,0.000979042762826714,0.0019039780692865602,0.003261202443196987,0.0023549958524777597,9.340798751622792e-05,0.31650974963696277
10.850000000000001,0.0316049222402229,0.018727302903493576,0.04501559846793168,0.08998916521472028,0.012426183425570583,0.005723834624486977,0.01182200071404394,0.03527434797602434,0.05166297276397238,0.0028507438947954528,0.0009673690845625807,0.0018875163273941542,0.003209492823979742,0.0023171073147415715,9.238815783524967e-05,0.3135709459337754
10.9,0.03155537605105346,0.018429425159371248,0.04478621541871149,0.08949891981950699,0.012261479258757908,0.005708763197048643,0.011805611685886579,0.03467351530493724,0.05077318355535423,0.002818047621124991,0.0009564056794189348,0.0018722037598978116,0.0031584913199134033,0.0022797502064014355,9.136145201038604e-05,0.31066874948939477
10.950000000000001,0.031505709649426096,0.018135880829587673,0.0445567650399461,0.08900878332884025,0.012097335705727802,0.005695072070950028,0.011791172355844133,0.03408267978512396,0.04989838714995724,0.00278521448810689,0.0009461200219683238,0.001857981223026053,0.0031081937404878507,0.00224292096749649,9.032860597330183e-05,0.3078025449624622
11.0,0.03145592421609064,0.01784663458859573,0.04432726743810738,0.08851879870529344,0.011933808721050855,0.005682674971070455,0.011778529950569912,0.03350169366920913,0.04903835781400456,0.0027522652724796914,0.0009364806627684753,0.0018447917199295027,0.0030585956370441218,0.0022066158621668573,8.929034050511071e-05,0.30497172956888585
11.05,0.031406020931364124,0.01756165079466194,0.044097742534751856,0.08802900844472106,0.011770952284242577,0.005671488858770761,0.01176753803085003,0.03293041053688657,0.04819287195992844,0.0027192202412164306,0.0009274572045479219,0.0018325803455030377,0.003009692319985156,0.0021708309906878337,8.824736060867599e-05,0.3021757128387264
11.100000000000001,0.03135600097507936,0.017280893508214584,0.04386821006336261,0.08753945457048637,0.0116088184156917,0.005661433846316624,0.011758056307005748,0.03236868532215048,0.04736170818336584,0.00268609914214851,0.0009190202783368111,0.001821294231601695,0.0029614788753829792,0.0021355623010197037,8.72003548369268e-05,0.299413916375
11.15,0.031305865526533846,0.01700432650987409,0.04363868956632623,0.08705017862799733,0.011447457194660284,0.005652433112481183,0.01174995045753596,0.0318163743382614,0.046544647296802924,0.0026529211963405917,0.0009111415195905724,0.0018108824927233497,0.0029139501808307425,0.0021008055999173973,8.614999463148127e-05,0.2966857736145074
11.200000000000001,0.03125561576443889,0.01673191331816478,0.043409200392043386,0.08656122167954675,0.011286916779198141,0.005644412819365488,0.011743091951044246,0.03127333530054096,0.04574147236001174,0.002619705092097852,0.0009037935443504589,0.001801296172224712,0.0028671009205406455,0.0020665565635509327,8.509693374703663e-05,0.293990729590866
11.25,0.031205252866869034,0.016463617206907467,0.04317976169217164,0.0860726242994525,0.011127243427821098,0.005637302030471133,0.01173735787148717,0.030739427347086932,0.04495196870741798,0.0025864689804926885,0.000896949925481401,0.0017924881891308712,0.002820925599702993,0.002032810747684244,8.404180782632584e-05,0.29132824070000346
11.3,0.03115477801121176,0.016199401222292225,0.04295039241899872,0.08558442656949296,0.010968481522809275,0.005631032630055463,0.011732630746773227,0.030214511057496417,0.044175923972533115,0.0025532304723035037,0.000890585169024174,0.0017844132855924918,0.002775418558016297,0.0019995635975045127,8.298523417476962e-05,0.2886977744682789
11.350000000000001,0.031104192374117445,0.01593922819963136,0.04272111132294481,0.08509666807463352,0.010810673594988492,0.005625539243795975,0.011728798380734949,0.029698448469683475,0.04341312810958195,0.00252000663626368,0.0008846746906956612,0.0017770279750389626,0.00273057398239852,0.001966810457071062,8.192781172971401e-05,0.2860988093233096
11.4,0.03105349713144961,0.015683060779792316,0.04249193695019213,0.08460938789903949,0.010653860349864057,0.0056207591607869796,0.011725753688490255,0.0291911030948737,0.04266337341245044,0.0024868139985240578,0.0008791947925679878,0.0017702904910703843,0.002686385919018653,0.0019345465783613155,8.087012117075743e-05,0.2835308343676521
11.450000000000001,0.031002693458235458,0.015430861425310803,0.04226288764044011,0.08412262462237052,0.010498080694982611,0.005616632256888237,0.011723394535203154,0.028692339930856302,0.041926454531075866,0.0024536685432373175,0.0008741226399545815,0.0017641607371263683,0.0026428482847069743,0.001902767129984915,7.981272510638916e-05,0.2809933491554796
11.5,0.030951782528616696,0.015182592436184587,0.04203398152478455,0.0836364163163523,0.010343371768403766,0.005613100919442133,0.01172162357824824,0.028202025473571687,0.04120216848539709,0.0024205857141775433,0.0008694362385287085,0.0017586002369651484,0.0025999548777870048,0.0018714672055549209,7.875616826066398e-05,0.27848586347227505
11.55,0.030900765515800628,0.014938215965348273,0.04180523652371875,0.0831508005416202,0.010189768968168905,0.005610109973372944,0.011720348112778164,0.027720027727109294,0.040490314676978,0.002387580417312817,0.0008651144116977074,0.0017535720859823964,0.002557699388514957,0.001840641831638261,7.770097760468009e-05,0.27600789711764595
11.600000000000001,0.03084964359201157,0.014697694033830087,0.041576670345255175,0.08266581434483075,0.010037305982660484,0.005607606608678982,0.011719479920688402,0.027246216212189003,0.03979069489841474,0.002354667024253186,0.0008611367782539415,0.0017490409033952712,0.002516075409282346,0.0018102859753086203,7.664766243007102e-05,0.2735589796914827
11.65,0.030798417928442526,0.014460988545591321,0.04134830048316551,0.08218149425603528,0.009886014821750359,0.005605540309325723,0.01171893512296905,0.026780461973196005,0.03910311334063198,0.002321859376500484,0.0008574837303213478,0.001744972785313502,0.0024750764445771664,0.0017803945513305659,7.559671438351094e-05,0.2711386503835343
11.700000000000001,0.030747089695207164,0.014228061302049629,0.04112014421533744,0.08169787628631153,0.009735925848641067,0.005603862783545607,0.011718634035429163,0.026322637583837252,0.03842737659817099,0.0022891707904305527,0.0008541364116144042,0.0017413352587157102,0.002434695920705749,0.0017509624289159635,7.454860749411577e-05,0.26874645776640643
11.75,0.030695660061292127,0.013998874016287475,0.040892218602246275,0.08121499592564804,0.00958706781230916,0.005602527895547813,0.01171850102777523,0.025872617151485262,0.037763293672568296,0.0022566140629422704,0.0008510766960243597,0.0017380972363457473,0.0023949271952905886,0.0017219844380661194,7.350379823074615e-05,0.2663819595920595
11.8,0.03064413019450958,0.01377338832694692,0.04066454048553941,0.08073288814107622,0.009439467880464347,0.005601491598639204,0.01171846438602172,0.025430276320272234,0.03711067597391977,0.0022242014777114935,0.000848287166545728,0.0017352289725406321,0.0023557635664054268,0.0016934553755933656,7.246272559488832e-05,0.264044722591781
11.850000000000001,0.030592501261450127,0.013551565811812537,0.04043712648673193,0.08025158737504547,0.00929315167294324,0.00560071186975556,0.011718456178208358,0.024995492272996085,0.03646933732072246,0.002191944811991678,0.0008457510945543646,0.001732702019998809,0.0023171982811743346,0.0016653700108252116,7.142581124126756e-05,0.2617343222794514
11.9,0.030540774427435975,0.013333368001083923,0.04020999300601114,0.07977112754403604,0.009148143295460777,0.005600148645400348,0.011718412123395618,0.024568143731896988,0.035839093938082184,0.002159855343906368,0.0008434524194469258,0.001730489187494898,0.0022792245438198527,0.001637723090968597,7.039345962666019e-05,0.2594503427580663
11.950000000000001,0.030488950856474444,0.013118756390339728,0.03998315622114832,0.0792915420374048,0.009004465373646924,0.0055997637589865175,0.011718271463907153,0.024148110958361432,0.035219764454372304,0.002127943860182133,0.0008413757286501419,0.0017285644985448535,0.0022418355231860303,0.0016105093461979366,6.936605818116967e-05,0.2571923765295839
12.0,0.030437031711211773,0.012907692453195221,0.03975663208651565,0.07881286371645896,0.008862139087300512,0.005599520879575139,0.01171797684078529,0.023735275751608782,0.03461116989642601,0.0020962206642737343,0.0008395062380070665,0.0017269031510233962,0.002205024359720758,0.0015837234944849582,6.834397750994742e-05,0.25496002430809717
12.05,0.03038501815288722,0.012700137653655274,0.039530436332206285,0.07833512491375245,0.00872118420479586,0.005599385452003214,0.011717474172423319,0.023329521446412805,0.03401313368334054,0.0020646955848362815,0.0008378297725462665,0.0017254814777336502,0.0021687841720072973,0.0015573602461122125,6.732757164758363e-05,0.25275289483636026
12.100000000000001,0.030332911341287516,0.012496053458165207,0.03930458446325572,0.07785835743260036,0.008581619117582089,0.005599324638391565,0.011716712536336207,0.02293073290990946,0.03342548161897016,0.00203337798450209,0.0008363327476387518,0.00172427690792708,0.002133108062998464,0.0015314143078940144,6.631717836767262e-05,0.25057060470582637
12.15,0.030280712434701592,0.012295401347361607,0.03907909175896234,0.07738259254680596,0.008443460874718374,0.005599307261022389,0.011715644054029407,0.022538796537539627,0.03284804188318031,0.0020022767689225453,0.0008350021505463155,0.0017232679297700428,0.0020979891259729523,0.0015058803871657379,6.531311954057784e-05,0.24841277818023977
12.200000000000001,0.030228422589875643,0.012098142827525632,0.03885397327230516,0.07690786100059563,0.008306725217392244,0.005599303746574887,0.011714223778923668,0.022153600248174074,0.03228064502193379,0.001971400396037869,0.000833825522363879,0.0017224340537516408,0.0020634204501722053,0.0014807531955182808,6.431570152188242e-05,0.24627904702266648
12.25,0.03017604296196852,0.011904239441741396,0.03862924382945691,0.07643419300875669,0.008171426613371342,0.005599286071706249,0.011712409587292234,0.02177503347846617,0.03172312393627652,0.0019407568855400626,0.000832790940357433,0.0017217557770260695,0.0020293951261496847,0.001456027452282974,6.332521552767787e-05,0.24416905032591993
12.3,0.03012357470450741,0.011713652780761885,0.038404918029390216,0.0759616182569728,0.008037578291342247,0.0055992277099642844,0.011710162072165374,0.021402987176475676,0.031175313870287533,0.0019103538284965524,0.0008318870006982636,0.0017212145486813757,0.001995906250817296,0.0014316978878540327,6.234193796300417e-05,0.24208243434637794
12.350000000000001,0.030071018969343888,0.011526344493585349,0.03818101024357513,0.07549016590235247,0.007905192275093339,0.005599103580017038,0.011707444440156006,0.02103735379460601,0.030637052398056166,0.0018801983971043082,0.0008311028015933479,0.0017207927359254307,0.0019629469320874716,0.0014077592468690614,6.136613069560577e-05,0.24001885234106063
12.4,0.030018376906610245,0.011342276297744786,0.037957534615765745,0.07501986457414529,0.007774279417501386,0.005598889995183907,0.011704222411159065,0.02067802728189493,0.030108179409745934,0.0018502973545462577,0.0008304279268110875,0.0017204735911789503,0.0019305102931025237,0.0013842062912152535,6.0398041283627626e-05,0.237977964407889
12.450000000000001,0.029965649664676172,0.011161409989313515,0.03773450506187407,0.07455074237464117,0.007644849434284624,0.0055985646142519925,0.011700464120876358,0.020324903075697592,0.029588537096802696,0.0018206570649238949,0.0008298524296008928,0.0017202412200645078,0.0018985894761297019,0.001361033802896428,5.9437903201002826e-05,0.2359594373292346
12.5,0.029912838390105768,0.010983707452629861,0.03751193526992915,0.07408282688024774,0.007516910937487774,0.005598106393560751,0.011696140026117836,0.0199778780927993,0.029077969936362604,0.0017912835032419282,0.0008293668170045151,0.0017200805502796473,0.0018671776461370857,0.001338236586775253,5.8485936114180225e-05,0.2339629444187934
12.55,0.02985994422761486,0.010809130669743839,0.03728983870011929,0.0736161451427408,0.007390471468666924,0.005597495540337361,0.011691222812829563,0.01963685071999334,0.028576324674912182,0.001762182265422628,0.0008289620345564333,0.0017199773013414157,0.0018362679940767727,0.0013158094731212484,5.754234623286529e-05,0.23198816537170946
12.600000000000001,0.029806968320028687,0.010637641729589163,0.037068228584915576,0.07315072369068332,0.007265537531744941,0.0055967134672646884,0.011685687306798103,0.019301720804158568,0.028083450311251812,0.0017333585783293227,0.0008286294513700347,0.001719917955188904,0.0018058537400011741,0.00129374731995056,5.660732673710754e-05,0.23003478611801195
12.65,0.029753911808239886,0.010469202836883615,0.0368471179292746,0.07268658853100786,0.00714211462551018,0.005595742748263239,0.011679510386980596,0.018972389641869328,0.027599198078810838,0.0017048173097800527,0.000828360845605813,0.0017198897276297614,0.0017759281360847,0.0012720450152053256,5.568105825370444e-05,0.22810249867939952
12.700000000000001,0.029700775831166815,0.010303776320761057,0.03662651951091835,0.0722237651507578,0.007020207275733686,0.005594567075468044,0.011672670901409509,0.018648759968569333,0.027123421427360853,0.001676562978533915,0.0008281483903173356,0.0017198805406161385,0.001746484469514119,0.0012506974787570109,5.476370932495111e-05,0.22619100102920886
