Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Dy_relativistic
29.55,0.00717530879159036,0.0010724696054608106,0.005396629443311506,0.004696838852714231,0.0003650298715546183,0.0014326745726427263,0.001371730853590227,0.0006294057196980269,0.0005637495707549858,0.00011122063756394762,0.00033477320033669484,0.0003248895084582258,0.00015892533891495282,0.00014201505573442107,3.220361770789071e-06,2.8940892653443857e-06,1.9210190291221027e-05,4.399220212119027e-05,4.077202772730421e-05,1.2140060967138843e-06,0.06506078053297401
29.6,0.0071644524257517325,0.0010708267299969203,0.0053723164603537285,0.004672894695840842,0.0003619396926392253,0.0014278658685814502,0.001365921185172316,0.0006233011779189593,0.0005581348774166479,0.000110065203510905,0.00033381133845151903,0.0003236327476436705,0.00015738557204386726,0.00014060024093845357,3.1742450873068222e-06,2.852141951999483e-06,1.900326978849524e-05,4.387063961552296e-05,4.0617631997759465e-05,1.2007236016290276e-06,0.06476858149551436
29.650000000000002,0.007153600913242481,0.0010692244599600025,0.005348099508891729,0.004649061112546438,0.0003589006578039811,0.0014230551799297656,0.0013601207814980234,0.0006172591099050194,0.000552579040725606,0.00010892798448538,0.00033284656684295325,0.00032237599024734475,0.00015586137045201935,0.00013920011550391307,3.12883974728486e-06,2.8108488679233343e-06,1.879958244670295e-05,4.3748625837222325e-05,4.046317696610899e-05,1.1877116247653407e-06,0.0644780399199223
29.700000000000003,0.0071427543075867515,0.0010676620912398072,0.005323978399973535,0.0046253377685103,0.0003559121043050675,0.0014182427743789226,0.001354329863268524,0.0006112788541982559,0.0005470814227379651,0.00010780875360078621,0.000331878968603777,0.00032111931516399833,0.00015435257491841375,0.00013781452472513554,3.0841315402668695e-06,2.77019623236143e-06,1.8599088297328734e-05,4.3626171918918736e-05,4.030867247167968e-05,1.1749691033445084e-06,0.06418914471109084
29.75,0.007131912662075309,0.0010661389277261796,0.005299952942639708,0.004601724328099264,0.00035297337558927927,0.0014134289166266804,0.001348548647406553,0.0006053597564040072,0.0005416413924958099,0.00010670728594341137,0.00033090862620997416,0.00031986280022851276,0.00015285902778820987,0.00013644331547750784,3.040106785047022e-06,2.730170823822367e-06,1.8401747718198716e-05,4.3503288973166475e-05,4.015412835757063e-05,1.162479666616043e-06,0.063901884831319
29.8,0.007121076029765592,0.0010646542812469302,0.005276022943957134,0.004578220454404889,0.0003500838212717393,0.0014086138683820479,0.0013427773470869224,0.0005995011691179255,0.0005362583259527334,0.00010562335857040857,0.00032993562151292175,0.0003186065222199912,0.0001513805729595912,0.00013508633620333015,2.99675283514746e-06,2.690760582700049e-06,1.8207521430579253e-05,4.337998814076587e-05,3.999955461899172e-05,1.1502153197831745e-06,0.06361624931310711
29.85,0.00711024446348177,0.0010632074715058522,0.005252188209052565,0.00455482580928024,0.00034724279711287293,0.0014037978883706841,0.0013370161717672316,0.0005937024518536696,0.0005309316059000838,0.00010455675050736716,0.0003289600357320083,0.00031735055686606123,0.00014991705587068715,0.00013374343689774926,2.9540583836780958e-06,2.65195497101508e-06,1.8016370495490907e-05,4.3256280616677614e-05,3.984496148934352e-05,1.1381425589934097e-06,0.0633322272743506
29.900000000000002,0.0070994180158148075,0.0010617978260208947,0.005228448541145864,0.004531540053376257,0.00034444966499466094,0.0013989812323409322,0.001331265327218753,0.0005879629709712554,0.0005256606218939159,0.00010350724274547485,0.0003279819494476681,0.0003160949788473804,0.00014846832348654608,0.0001324144690947628,2.9120135033375183e-06,2.6137450189460465e-06,1.782825631007015e-05,4.313217764619538e-05,3.9690359442123677e-05,1.1262294361240863e-06,0.06304980793220254
29.950000000000003,0.00708859673912253,0.0010604246800624943,0.005204803741582996,0.004508362846177737,0.00034170379289620004,0.0013941641530704693,0.0013255250155574801,0.0005822820996060656,0.0005204447701826507,0.00010247461823828466,0.00032700144259482195,0.000314839861802338,0.0001470342242861633,0.0001310992858532977,2.8706094179193868e-06,2.576123058251529e-06,1.764314060481002e-05,4.300769049073438e-05,3.953575910579107e-05,1.1144520709418825e-06,0.06276898061256708
30.0,0.007077780685529697,0.001059087376592073,0.005181253609868742,0.004485293846038926,0.0003390045548685936,0.0013893469003735544,0.0013197954352753255,0.0005766592175985141,0.0005152834536354344,0.00010145866189809833,0.00032601859445671185,0.0003135852783319447,0.00014561460824956396,0.00012979774174336358,2.829838061001352e-06,2.5390822032688884e-06,1.7460985442316953e-05,4.2882830369641245e-05,3.9381171108808215e-05,1.1027992640358137e-06,0.06248973475319112
30.05,0.007066969906928082,0.0010577852662007065,0.005157797943699137,0.0044623327102187044,0.00033635133100919524,0.0013845297211088489,0.0013140767812714511,0.0005710937114243575,0.0005101760816711907,0.00010045916059197834,0.0003250334836591194,0.0003123313000049013,0.00014420932684494115,0.00012850969283228214,2.7896915244229052e-06,2.5026156988805966e-06,1.7281753217873573e-05,4.2757608390207046e-05,3.922660588858182e-05,1.091274206157721e-06,0.06221205989959726
30.1,0.007056164454976557,0.0010565177070479687,0.00513443653899366,0.004439479094915407,0.00033374350743523067,0.0013797128591877988,0.0013083692448837242,0.0005655849741256579,0.0005051220701883687,9.947590313740085e-05,0.00032404618816495804,0.00031107799736284156,0.0001428182330158517,0.0001272349966709946,2.750161522677053e-06,2.4667162914395787e-06,1.7105406661670697e-05,4.263203548120118e-05,3.9072073507088465e-05,1.0798929200870449e-06,0.06193594569471335
30.150000000000002,0.007045364381101173,0.0010552840648009574,0.0051111691899271275,0.004416732655301234,0.0003311804762568182,0.001374896555583552,0.0013026730139202782,0.0005601324052423833,0.0005001208414953712,9.850868029756012e-05,0.0003230567852692274,0.0003098254399257386,0.000141441181168468,0.00012597351228044572,2.711238992170192e-06,2.4313757652136084e-06,1.6931908842160656e-05,4.2506122344957024e-05,3.891758351544816e-05,1.068679872672313e-06,0.06166138186455537
30.200000000000003,0.007034569736495264,0.0010540837125735064,0.0050879956889613364,0.00439409304555629,0.00032866163554941095,0.0013700810483403974,0.001296988272691172,0.0005547354107446491,0.0004951718242416678,9.755728477633636e-05,0.000322065351594321,0.00030857369619746966,0.00014007802715888871,0.00012472510013804657,2.6729139086783674e-06,2.3965847353259525e-06,1.6761223169684122e-05,4.237987943932354e-05,3.876314489960975e-05,1.0576618345864931e-06,0.06138835820313231
30.25,0.007023780572119537,0.0010529160308655875,0.005064915826876432,0.004371559918902232,0.00032618638932568314,0.0013652665725837059,0.001291315202040133,0.0005493934029655939,0.000490274453349583,9.662151121293797e-05,0.00032107196308567694,0.00030732283367153145,0.0001387286282805087,0.00012348962216421528,2.6351753557756753e-06,2.362332730076808e-06,1.659331339940466e-05,4.225331699442563e-05,3.860876612181011e-05,1.0468613943778536e-06,0.06111686455978053
30.3,0.0070129969387021755,0.001051780407502909,0.0050419293928020015,0.004349132927635537,0.00032375414750687986,0.0013604533605303562,0.0012856539793763713,0.0005441058005348836,0.00048542816994675403,9.570115617622858e-05,0.000320076695007762,0.0003060729188368987,0.00013739284325144907,0.00012226694170899607,2.5980118237801277e-06,2.3286085420775136e-06,1.6428143632683112e-05,4.212644506153378e-05,3.845445525139263e-05,1.0362915932555327e-06,0.06084689083162319
30.35,0.0070022188867389515,0.0010506762375767152,0.005019036174247921,0.004326811723160403,0.0003213643258936544,0.001355641641499631,0.0012800047787064586,0.0005388720283128473,0.0004806324212992596,9.479601815875029e-05,0.00031907962194038016,0.0003048240171840206,0.00013607053220205062,0.0001210569235387576,2.5614116688853287e-06,2.295400769909952e-06,1.6265678316321987e-05,4.1999273584113496e-05,3.8300220158555004e-05,1.0259528947403193e-06,0.06057842696272075
30.400000000000002,0.0069914464664933345,0.001049602923383789,0.0049962359571349094,0.004304595956021251,0.0003190163461364095,0.0013508316419245613,0.0012743677706662526,0.0005336915173252302,0.000475886660745406,9.390589757045245e-05,0.00031808081777529626,0.0003035761932109465,0.00013476155666242997,0.00011985943382296954,2.5253636269210695e-06,2.262698421569876e-06,1.6105882239546608e-05,4.187181247591658e-05,3.814606873007324e-05,1.0158330745047673e-06,0.06031146294974025
30.450000000000003,0.00698067972799661,0.0010485598743666656,0.0049735285258248356,0.004282485275934874,0.0003167096357051654,0.0013460235853637072,0.001268743122552864,0.000528563704698568,0.00047119034763017223,9.303059673213674e-05,0.00031708035571316527,0.00030232951042957594,0.00013346577955010192,0.00011867434012105924,2.4898572681230096e-06,2.230491441780071e-06,1.5948720529072537e-05,4.174407168897502e-05,3.7992009060284185e-05,1.0059098264773747e-06,0.06004598885228194
30.5,0.006969918721048004,0.0010475465070540575,0.004950913663150751,0.004260479331822198,0.00031444362785897333,0.0013412176925133585,0.0012631309983566512,0.0005234880335961758,0.0004665429472403069,9.21699198686283e-05,0.00031607830826075944,0.0003010840313720271,0.00013218306515766888,0.00011750151136934846,2.454883297685314e-06,2.1987710580615296e-06,1.5794158643030043e-05,4.161606125606761e-05,3.7838049574983935e-05,9.961553121738493e-07,0.0597819948051267
30.55,0.006959163495214804,0.001046562245001499,0.004928391150446653,0.004238577771839681,0.0003122177616148924,0.001336414181220137,0.001257531558793232,0.0005184639531547451,0.00046194393074007033,9.132367310168235e-05,0.00031507474722848356,0.00029983981759711624,0.00013091327914057857,0.00011634081786807073,2.420433642430686e-06,2.167529883795706e-06,1.564216236478273e-05,4.1487791297356244e-05,3.7684199059592323e-05,9.86541648407792e-07,0.05951947102965578
30.6,0.006948414099832497,0.0010456065187322103,0.004905960767577002,0.004216780243410344,0.0003100314817165515,0.00133161326649399,0.0012519449613355097,0.0005134909184215509,0.00045739277510762266,9.049166444263641e-05,0.00031406974372817127,0.0002985969296969443,0.00012965628850495215,0.0001151921312684714,2.386501308877377e-06,2.1367617584289337e-06,1.5492697797726766e-05,4.1359271988394347e-05,3.753046658307897e-05,9.770462519755203e-07,0.05925840784207538
30.650000000000002,0.006937670584004903,0.0010446787656781897,0.004883622292965953,0.00419508639325443,0.0003078842386023109,0.001326815160521555,0.0012463713602456922,0.0005085683902922571,0.00045288896307204516,8.967370378481631e-05,0.00031306336817115256,0.00029735542730358397,0.00012841196159548205,0.00011405532455998962,2.3530800457829124e-06,2.1064613564592342e-06,1.5345731361973353e-05,4.123051349501997e-05,3.737686133144961e-05,9.676559592387448e-07,0.058998795656674555
30.700000000000003,0.0069269329966043175,0.0010437784301215321,0.00486137550362634,0.004173495867419706,0.0003057754883730435,0.0013220200726798846,0.0012408109066073061,0.0005036958354493221,0.00044843198305099597,8.886960289570586e-05,0.0003120556902665856,0.0002961153690958622,0.00012718016808340097,0.0001129302720575242,2.320163886502412e-06,2.0766236553381937e-06,1.5201229793436663e-05,4.1101525887981625e-05,3.722339238426957e-05,9.583690662203042e-07,0.05874062498338106
30.75,0.006916201386271655,0.0010429049631359819,0.004839220175188387,0.0041520083113114,0.0003037046927595536,0.001317228209550516,0.0012352637483571906,0.0004988727263009975,0.0004440213290889932,8.807917540888873e-05,0.00031104677902004453,0.0002948768128062336,0.0001259607789545218,0.00011181684938878363,2.287746671176622e-06,2.0472433857387857e-06,1.5059160145348332e-05,4.09723190549017e-05,3.707006848051941e-05,9.491949347559533e-07,0.0584838864202202
30.8,0.006905475801416598,0.0010420578225287219,0.004817156081928164,0.004130623369721776,0.0003016713190896482,0.0013124397749338709,0.0012297300303174634,0.0004940985409209152,0.00043965650079631866,8.730223681577067e-05,0.0003100367027323549,0.00029363981522773867,0.00012475366649734797,0.0001107149334817203,2.255821647693242e-06,2.018314576529203e-06,1.4919489791703009e-05,4.084290262828618e-05,3.691689782325795e-05,9.40151355501537e-07,0.058228570642335754
30.85,0.0068947562902177606,0.0010412364727824031,0.004795182996795787,0.004109340686859363,0.00029967484025488,0.0013076549698639753,0.0012242098942274549,0.0004893727629882631,0.00043533700328854256,8.653860445709159e-05,0.00030902552899867054,0.00029240443222104445,0.0001235587042912547,0.00010962440255205025,2.224381229108069e-06,1.989830275901361e-06,1.478218643171543e-05,4.071328594543498e-05,3.676388796536445e-05,9.312602526701898e-07,0.05797466838973357
30.900000000000002,0.006884042900622836,0.0010404403849974167,0.004773300691443345,0.00408815990637782,0.00029771473467697657,0.0013028739926234814,0.0012187034787755945,0.0004846948817285389,0.00043106234712665756,8.578809751423426e-05,0.00030801332470778263,0.0002911707187215596,0.00012237576719473957,0.00010854513609085697,2.1934169532585966e-06,1.9617825008443475e-06,1.464721809412716e-05,4.0583478049830984e-05,3.6611045802466894e-05,9.225426070100483e-07,0.05772217045610497
30.950000000000003,0.006873335680348769,0.001039669036834412,0.0047515089362525804,0.004067080671404447,0.00029579048627397235,0.0012980970387589824,0.001213210919631249,0.0004800643918548817,0.0004268320482578223,8.505053700033879e-05,0.00030700015604165554,0.00028993872874662235,0.0001212047313337431,0.00010747701485228017,2.162919649773716e-06,1.9341624283417216e-06,1.4514553140195108e-05,4.045348773515542e-05,3.645837767732754e-05,9.140137032160838e-07,0.05747106768104427
31.0,0.006862634676881922,0.0010389219124570662,0.004729807500362306,0.004046102624568354,0.0002939015844260594,0.001293324301096605,0.0012077323494765002,0.00047548079350997737,0.00042264562795670744,8.432574575123007e-05,0.0003059860884751809,0.00028870851540275567,0.00012004547409003866,0.00010641992084128892,2.132879775380344e-06,1.906960785235378e-06,1.4384160264427886e-05,4.03233236242204e-05,3.630588957692251e-05,9.056797816241337e-07,0.05722135094732069
31.05,0.0068519399374782465,0.001038198502475104,0.0047081961516955585,0.004025225408028276,0.0002920475239411708,0.0012885559697578704,0.0012022678980378578,0.0004709435922085299,0.00041850261276743837,8.361354841616594e-05,0.0003049711867761439,0.00028748013089298455,0.00011889787408969155,0.0001053737373015384,2.1032878433914363e-06,1.880168342718494e-06,1.4256008492567171e-05,4.0192994267656086e-05,3.6153587383966205e-05,8.975367511813598e-07,0.05697301118351365
31.1,0.006841251509163463,0.0010374983038875757,0.004686674656986513,0.004004448663500052,0.0002902278050203141,0.0012837922321758087,0.0011968176921178994,0.000466452298780301,0.0004144025344461338,8.291377144841394e-05,0.00030395551500539517,0.00028625362652421335,0.00011776181119158884,0.00010433834870331124,2.0741348575909714e-06,1.8537764077279842e-06,1.4130067176854994e-05,4.006250824269449e-05,3.6001477132739375e-05,8.895710279148909e-07,0.056726039370930195
31.150000000000002,0.006830569438733239,0.0010368208200263913,0.004665242781807125,0.003983772032283745,0.00028844193322266615,0.001279033273111318,0.0011913818556268305,0.0004620064293137059,0.00041034492990402963,8.22262430956632e-05,0.00030293913651722147,0.0002850290527146564,0.00011663716647603894,0.00010331364073154175,2.0454126649649752e-06,1.8277772213542929e-06,1.4006305989175574e-05,3.993187423182005e-05,3.584956521729027e-05,8.817621452213722e-07,0.05648042655297737
31.200000000000003,0.006819893772753381,0.0010361655605001178,0.004643900290593526,0.003963195155290439,0.00028668941943044623,0.0012742792746697528,0.0011859605096139574,0.00045760550509996666,0.0004063293411511874,8.155079339027923e-05,0.00030192211395990866,0.00028380645900131916,0.00011552382223344296,0.00010229950027392418,2.0171141601480515e-06,1.8021641937068012e-06,1.388469491310214e-05,3.9801101064592636e-05,3.569785850884111e-05,8.74086580034862e-07,0.05623616384498852
31.25,0.006809224557560021,0.0010355320411380383,0.004622646946672166,0.003942717673068685,0.00028496977981357975,0.0012695304163177362,0.001180553772299069,0.0004532490525778172,0.00040235531524078125,8.088725413940833e-05,0.0003009045092764914,0.00028258589404752614,0.00011442166195303857,0.00010129581540910504,1.9892333024684374e-06,1.7769319254971507e-06,1.3765204236122974e-05,3.967019771294913e-05,3.554636435684505e-05,8.665220685812327e-07,0.055993242442498224
31.3,0.006798561839259808,0.00103491978393448,0.004601482512285696,0.003922339225830614,0.0002832825357941662,0.001264786874900178,0.0011751617591037183,0.0004489366032787537,0.0003984224042139567,8.023545891493813e-05,0.00029988638370568324,0.00028136740565048996,0.00011333057031171702,0.00010030247539495943,1.9617649438708625e-06,1.7520760085491487e-06,1.3647804543313844e-05,3.953917323940753e-05,3.539509047110426e-05,8.59051542272018e-07,0.05575165362617638
31.35,0.006787905663730117,0.001034328316993409,0.004580406748618612,0.003902059453477726,0.00028162721401076604,0.0012600488246574974,0.0011697845826824011,0.0004446676937728315,0.00039453016504526124,7.959524304332184e-05,0.0002988677977829816,0.0002801510407489197,0.0001122504331629154,9.931937065695313e-05,1.9347045068853556e-06,1.7275926543013087e-06,1.3532466713462316e-05,3.940803670703705e-05,3.5244044706107736e-05,8.516658946830549e-07,0.05551138876237919
31.400000000000002,0.006777256076619243,0.001033757174473297,0.004559419415822638,0.0038818779956263337,0.0002800033462825169,0.001255316437243029,0.0011644223529536236,0.0004404418656149969,0.0003906781595886359,7.896644359527139e-05,0.0002978488113419414,0.000278936845430663,0.00011118113752558366,9.834639277658972e-05,1.908047581402789e-06,1.7034782377530214e-06,1.3419161918179212e-05,3.9276797067929184e-05,3.509323478855319e-05,8.443651249896004e-07,0.05527243929936786
31.450000000000003,0.006766613123346613,0.0010332058965322629,0.004538520273041863,0.0038617944916326855,0.0002784104695730939,0.0012505898817406116,0.0011590751771308541,0.0004362586652919561,0.00038686595452396694,7.834889937532694e-05,0.00029682948351561256,0.0002777248649403791,0.00011012257157322792,9.738343447994453e-05,1.8817895196384599e-06,1.6797288455946018e-06,1.3307861623944247e-05,3.9145463051605955e-05,3.494266804093952e-05,8.371577609561765e-07,0.05503479676008763
31.5,0.0067559768491029975,0.0010326740292734872,0.004517709078437632,0.0038418085806177634,0.00027684812595452497,0.0012458693246823454,0.001153743159753355,0.00043211764416957324,0.00038309312130419183,7.774245091130839e-05,0.0002958098727381352,0.0002765151436872391,0.00010907462462303021,9.643038962628575e-05,1.8559251048575039e-06,1.6563399037224375e-06,1.3198537596440271e-05,3.9014043075344896e-05,3.479235115575547e-05,8.300586940730469e-07,0.05479845273278634
31.55,0.006745347298850724,0.0010321611246909075,0.004496985589213181,0.003821919901491747,0.0002753158625708737,0.0012411549300665062,0.001148426402716886,0.00042801835844079387,0.0003793592361029536,7.714694044365486e-05,0.00029479003674648743,0.0002753077252526496,0.0001080371871250443,9.548715319678288e-05,1.8304483551910485e-06,1.6333059517202708e-06,1.3091161906051551e-05,3.888254519461856e-05,3.464229006575212e-05,8.23085785708049e-07,0.05456339886104537
31.6,0.0067347245173239026,0.0010316667406151923,0.00447634956163804,0.0038021280929781726,0.0002738132316018019,0.0012364468593756147,0.001143125005304282,0.0004239603690740926,0.00037566387976280204,7.656221191465869e-05,0.0002937700325823814,0.0002741026523979975,0.0001070101506514685,9.455362128330403e-05,1.8053524986218886e-06,1.6106206137788578e-06,1.2985706933133072e-05,3.8750977104428286e-05,3.449248993776339e-05,8.162559289387392e-07,0.054329626835134766
31.650000000000002,0.006724108549028643,0.0010311904406599965,0.004455800751072179,0.003782432793637758,0.00027233979022602163,0.001231745271594643,0.0011378390642158896,0.0004199432417624356,0.0003720066377439322,7.598811095759888e-05,0.0002927499165943008,0.0002728999670724119,0.00010599340788599379,9.362969107730082e-05,1.7806301203804376e-06,1.5882767708120201e-06,1.2882145371655858e-05,3.8619346192664316e-05,3.4342955293976056e-05,8.095814692448847e-07,0.054097128386540676
31.700000000000003,0.006713499438243291,0.001030731794168501,0.004435338911989915,0.003762833641891917,0.00027089510058464966,0.001227050323229355,0.0011325686735998678,0.00041596654687275767,0.0003683871000734594,7.542448488578013e-05,0.00029172974443967626,0.00027169971042053986,0.00010498685261322774,9.271526085878201e-05,1.756273447896422e-06,1.566266885939431e-06,1.2780450230103741e-05,3.848765963659248e-05,3.4193690239989e-05,8.030677430606634e-07,0.05386589528667962
31.75,0.006702897229018653,0.0010302903761602378,0.004414963798003577,0.0037433302760459613,0.0002694787297444739,0.001222362168324772,0.0011273139250823426,0.00041202985939594894,0.00036480486129522474,7.487118268148278e-05,0.00029070957108719305,0.0002705019227903348,0.0001039903797081936,9.181022998537537e-05,1.7322747137188578e-06,1.5445834088104218e-06,1.2680594828990482e-05,3.835592452507587e-05,3.4044698758174696e-05,7.967120852412407e-07,0.05363591934964437
31.8,0.006692301965178236,0.001029865767278203,0.004394675161886925,0.003723922334311982,0.0002680902496611426,0.001217680958483749,0.0011220749077974132,0.0004081327588973444,0.0003612595204201245,7.43280549848289e-05,0.00028968945081922596,0.00026930664374085253,0.00010300388512590382,9.091449888147727e-05,1.7086265280984605e-06,1.5232191876765628e-06,1.2582552794991129e-05,3.8224147983828044e-05,3.389598501177607e-05,7.905043158190929e-07,0.053407192438043885
31.85,0.006681713690318491,0.0010294575537362568,0.004374472755598331,0.003704609454831435,0.00026672923714228736,0.0012130068428856662,0.0011168517084170087,0.00040427482946771737,0.0003577506808769636,7.379495408257006e-05,0.0002886694372343976,0.0002681139120500552,0.00010202726589100914,9.002796902749088e-05,1.6853221940820117e-06,1.502167823287323e-06,1.2486298052320004e-05,3.809233727991012e-05,3.374755360235463e-05,7.844285514751363e-07,0.05317970647068611
31.900000000000002,0.006671132447809053,0.001029065327266816,0.004354356330303727,0.0036853912756974073,0.0002653952738105887,0.0012083399683052122,0.0011116444111805852,0.00040045565967476666,0.00035427795046382257,7.327173389680133e-05,0.0002876495832502542,0.00026692376572261766,0.00010106042008752164,8.915054294915135e-05,1.662355906737696e-06,1.481423897314333e-06,1.2391804812517655e-05,3.7960499885088715e-05,3.359940973121128e-05,7.784660201575867e-07,0.052953453430604404
31.950000000000003,0.006660558280792988,0.0010286886850688374,0.004334325636399301,0.0036662674349765847,0.00026408794606679466,0.0012036804791312637,0.001106453097924665,0.00039667484251509736,0.00035084094129993735,7.275824997360675e-05,0.0002866299411060555,0.0002657362419977361,0.00010010324684861346,8.828212420693902e-05,1.6397227992595567e-06,1.4609830243433758e-06,1.2299047564130217e-05,3.7828643484988565e-05,3.345155923276154e-05,7.725983154798776e-07,0.05272842537172292
32.0,0.006649991232187054,0.0010283272297560936,0.00431438042353397,0.003647237570730916,0.00026280684505270195,0.0011990285173858475,0.0011012778481122132,0.00039293197536669004,0.0003474392697780862,7.225435947164107e-05,0.0002856105623656732,0.0002645513773569357,9.915564634649126e-05,8.742261738558042e-05,1.6174188306255492e-06,1.4408417206811326e-06,1.2208001063813607e-05,3.7696775930882703e-05,3.3304008471355824e-05,7.668104083740182e-07,0.05250461442269898
32.050000000000004,0.006639431344681945,0.0010279805693057455,0.004294520440631601,0.00362830132103897,0.00026155156661410823,0.001194384222743178,0.0010961187388618457,0.00038922665994185236,0.0003440725565174778,7.175992115065204e-05,0.0002845914979205944,0.00026336920753187445,9.821751978234669e-05,8.657192808363691e-05,1.595440541615418e-06,1.4209971302721186e-06,1.2118640330160699e-05,3.756490514164433e-05,3.315676411835514e-05,7.610928865333312e-07,0.052282012787290784
32.1,0.006628878660742562,0.001027648317007209,0.004274745435913028,0.003609458324017019,0.0002603217112637462,0.0011897477325487698,0.0010909758449768729,0.00038555850224065465,0.0003407404263171404,7.12747953599487e-05,0.00028357279799302653,0.0002621897675121431,9.72887693763853e-05,8.572996290318276e-05,1.5737847280868054e-06,1.4014466673567932e-06,1.2030940641072356e-05,3.743303897284828e-05,3.30098328487221e-05,7.554431597326297e-07,0.05206061274145096
32.15,0.00661833322260827,0.0010273300914113192,0.004255055156917791,0.003590708217839788,0.00025911688414420494,0.0011851191818386053,0.0010858492389741628,0.0003819271125048353,0.00033744250810979927,7.079884402681854e-05,0.00028255451213909683,0.0002610130915530555,9.636929835793165e-05,8.48966294395706e-05,1.5524480901922006e-06,1.3821876325767658e-06,1.1944877534857798e-05,3.7301185076475576e-05,3.286322101179669e-05,7.498655101361882e-07,0.05184040662774911
32.2,0.006607795072293166,0.001027025516279793,0.00423544935052568,0.003572050640760947,0.00025793669499085084,0.0011804987033583643,0.0010807389911128352,0.00037833210517218275,0.0003341784349162467,7.033193064489944e-05,0.0002815366892521462,0.00025983921318343015,9.545901095561445e-05,8.407183627128752e-05,1.531426918583481e-06,1.3632168623621702e-06,1.1860426814571873e-05,3.716935077690881e-05,3.271693433641336e-05,7.443699198477782e-07,0.051621386847884296
32.25,0.006597264251586357,0.0010267342205349912,0.004215927762978042,0.0035534852311333025,0.00025678075809475436,0.001175886427582703,0.0010756451694227782,0.00037477309883138493,0.00033094784380019665,6.987392026250986e-05,0.0002805193775661116,0.00025866816521336034,9.455781238763046e-05,8.325549294990099e-05,1.510716874524013e-06,1.3445304795874376e-06,1.1777564554497383e-05,3.7037542986453006e-05,3.257097772502077e-05,7.38969805001837e-07,0.051403545854422826
32.300000000000004,0.006586740802052225,0.0010264558382099796,0.004196490139898834,0.0035350116274286817,0.0002556486922656294,0.0011712824827345705,0.0010705678397329764,0.00037124971617733747,0.0003277503758236144,6.94246794709406e-05,0.0002795026246589917,0.0002574999797419677,9.366560885208623e-05,8.244750999009383e-05,1.490312903980126e-06,1.3261237997707946e-06,1.1696267107270234e-05,3.690576817688515e-05,3.2425355175960036e-05,7.336791346059576e-07,0.051186876143361114
32.35,0.006576224765030715,0.0010261900083988929,0.004177136226315483,0.003516629468257568,0.00025454012079479706,0.0011666869948045709,0.0010655070656996669,0.0003677615839669187,0.00032458567600252795,6.898407639271397e-05,0.000278486477456397,0.0002563346881651423,9.278230751742066e-05,8.16477988597913e-05,1.4702092969119351e-06,1.307991404689848e-06,1.1616511109999969e-05,3.677403241371535e-05,3.228006985034856e-05,7.285096176071047e-07,0.050971370249072195
32.4,0.006565716181637613,0.001025936375207599,0.004157865766679493,0.0034983383923884144,0.00025345467141817623,0.0011621000875703478,0.0010604629088342991,0.0003643083329752128,0.000321453393263304,6.8551980669812e-05,0.000277470982235175,0.00025517232118326175,9.190781651290401e-05,8.08562719703769e-05,1.4503998740375162e-06,1.2901273520789027e-06,1.1538273487886106e-05,3.664234144867649e-05,3.213512427420195e-05,7.234685098688792e-07,0.0507570207424571
32.45,0.0065552150927648285,0.001025694587704668,0.00413867850488683,0.0034801380387667023,0.000252391976279313,0.0011575218826159995,0.0010554354285313141,0.0003608895979521896,0.00031835318039939443,6.812826345187929e-05,0.0002764561846271118,0.00025401290880889106,9.10420449192159e-05,8.007284266699922e-05,1.430878263641598e-06,1.2725254749414504e-06,1.1461531454251176e-05,3.6510700855438864e-05,3.199052064213577e-05,7.185573087813135e-07,0.05054382023225997
32.5,0.006544721539080695,0.0010254642998726428,0.004119574184298107,0.0034620280465337224,0.0002513516718924538,0.0011529524993515142,0.0010504246820957342,0.00035750501757983113,0.00031528469402854485,6.771279738440336e-05,0.000275442129622705,0.0002528564803744607,9.018490275910012e-05,7.929742521896866e-05,1.411638220293963e-06,1.2551797266167927e-06,1.138626250653049e-05,3.637911618554513e-05,3.184626117053233e-05,7.137714452565902e-07,0.05033176136904653
32.550000000000004,0.006534235561030251,0.0010252451705596148,0.0041005525477585,0.0034440080550450524,0.0002503333991056681,0.0011483920550322125,0.001045430724770553,0.00035415423442969763,0.0003122475945504564,6.73054565968756e-05,0.00027442886157500357,0.000251703064539918,8.933630098809422e-05,7.852993481024169e-05,1.3926739315074073e-06,1.2380845203714627e-06,1.1312444418470186e-05,3.624759311752319e-05,3.170234843869473e-05,7.091010291655365e-07,0.05012083685112933
32.6,0.00652375719883555,0.0010250368634311048,0.004081613337617495,0.003426077703888802,0.0002493368030640312,0.0011438406647782087,0.0010404536097639442,0.00035083689492093975,0.0003092415461049072,6.690611669093766e-05,0.0002734164242035145,0.00025055268930035575,8.8496151485336e-05,7.777028752999517e-05,1.3739802576708219e-06,1.221234998533294e-06,1.1240055229463729e-05,3.6116137572816574e-05,3.155878565789909e-05,7.045325427072475e-07,0.049911039431350335
