Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(3),J_5s1/2(1),J_total_Ru_relativistic
1.1,0.0188001455062532,0.06667062236582182,0.03396920528724415,0.03510914213610654,0.1419868006382263,0.0978308329415578,0.10023974747560516,0.0688629247973686,0.0694409955526651,0.16108651074778624,0.2141272884744804,0.2157327328777703,0.21125671047094746,0.21047083943241918,0.03387999990841271,5.075686334475593
1.1500000000000001,0.018796887295497274,0.06652931929086135,0.03396849521237678,0.0351083240529935,0.139989870601573,0.09771983925743521,0.10011506732122324,0.06885830103425093,0.06943613034024991,0.1485858094790905,0.20718659572834888,0.2081695223294689,0.20225730266330205,0.20117374093396662,0.032591396115949904,4.9363171042946705
1.2000000000000002,0.018793485105541245,0.06638209099364943,0.033967687937204234,0.03510739407940476,0.13793634841945027,0.09759508542702298,0.09997502092306963,0.06885266005339834,0.06943019632707498,0.1367230739021209,0.1999616319298907,0.20033441773639268,0.19330965319632162,0.19196724610133528,0.031042970163268305,4.796561277813831
1.25,0.018789939044380515,0.06622898271247243,0.033966775199306486,0.03510634272558732,0.13582985710981596,0.09745570125224844,0.09981865593261872,0.06884584466758506,0.06942302882084105,0.12553289831425665,0.19250047649010305,0.19228253110461907,0.1844599196410319,0.18289534057241583,0.029299271658760926,4.657185902831991
1.3,0.01878624922454506,0.06607004138994178,0.03396574844708229,0.035105160173355694,0.13367406376726407,0.09730083150372812,0.09964503991094176,0.06883768413040078,0.0694144490370039,0.1150392050334873,0.18485249967473663,0.1840695582170851,0.17574723558047503,0.17399469842495224,0.027424098756992324,4.518890878384476
1.35,0.018782415763091833,0.06590531564647996,0.03396459884717396,0.03510383628503796,0.1314726689045726,0.09712964037105194,0.09945326538175583,0.06882799422405667,0.0694042642144759,0.10525595477839438,0.17706737440906342,0.1757506912128116,0.16720439422677275,0.16529550661322776,0.025475570562423146,4.382304338450357
1.4000000000000001,0.018778438781596882,0.06573485575293778,0.0339633172921206,0.03510236061269258,0.1292293959006342,0.09694131575404152,0.09924245467946986,0.06881657747171992,0.06939226786274585,0.09618795652115684,0.16919418288070392,0.16737966240036592,0.1588585230471514,0.15682224299810202,0.0235038384569798,4.247981413239744
1.4500000000000002,0.018774318406147156,0.06555871360236722,0.033961894408231566,0.03510072240758566,0.1269479805969903,0.09673507337272108,0.09901176456649942,0.0688032234737936,0.06937824013947878,0.08783174726692237,0.1612806310713174,0.1590079293785446,0.15073172414583472,0.148594390550247,0.0215503912946437,4.116405177120683
1.5,0.018770054767332026,0.06537694268097433,0.03396032056367158,0.03509891062991768,0.12463216108333013,0.09651016067555654,0.09876039059646771,0.06878770936600717,0.06936194835601024,0.0801765144426835,0.15337237850556798,0.15068400478986443,0.1428416670816257,0.14062708115919,0.01964827681996567,3.9879890057273606
1.55,0.018765648000234485,0.06518959803827763,0.03395858587674876,0.035096913958788924,0.12228566771026426,0.09626586052743806,0.09848757120236927,0.0687698003957105,0.06934314760659224,0.07320503629377914,0.14551248546852524,0.14245292847376972,0.13520212860800956,0.13293166908666998,0.017822809638249053,3.86307983692294
1.6,0.018761098244422077,0.06499673625649802,0.033956680224396775,0.035094720802392315,0.1199122133654593,0.09600149466088313,0.09819259149131923,0.06874925061138945,0.06932158151580044,0.06689461871044663,0.13774097577377886,0.13435587542113422,0.1278234786755108,0.12551623781643664,0.01609250021745641,3.741962005240323
1.6500000000000001,0.018756405643937494,0.0647984154192064,0.03395459325084189,0.03509231930842228,0.1175154840468469,0.0957164268760004,0.09787478673011739,0.06872580365916116,0.0692969830971911,0.06121801008428021,0.1300945098663001,0.12642988969725916,0.12071311486512344,0.11838604592706024,0.014470046179846607,3.624861429959334
1.7000000000000002,0.018751570347288915,0.06459469507925639,0.03395231437644583,0.03508969737468804,0.11509912976411993,0.09541006597685758,0.09753354550849576,0.06869919367887481,0.06926907571511647,0.05614427899174383,0.122606160573229,0.11870773228953047,0.11387584894497928,0.11154391834064491,0.012963295370212473,3.5119500060870017
1.75,0.018746592507440023,0.06438563622602918,0.03394983280671504,0.03508684265991961,0.1126667557971217,0.09508186843402089,0.09716831256956561,0.0686691462914504,0.06923757414057914,0.05163964261007283,0.11530528209784323,0.11121782951408023,0.10731424991557456,0.10499058930330858,0.011576132975790724,3.4033500904900387
1.8,0.018741472281799742,0.0641713012520189,0.03394713754146678,0.03508374259475456,0.11022191433704438,0.094731340765158,0.09677859129961061,0.06863537966824089,0.06920218569113701,0.04766823670515459,0.10821746179366983,0.10398430803770625,0.10102894803329653,0.09872500307107834,0.010309271190077308,3.2991390024371943
1.85,0.01873620983221166,0.06395175391878655,0.03394421738414253,0.03508038439289348,0.10776809653360174,0.09435804162770373,0.09636394587196276,0.06859760567250689,0.0691626114441653,0.044192820729289886,0.10136454375498163,0.09702710259151116,0.09501890412966078,0.09274457772943591,0.009160935466588,3.199353475515463
1.9000000000000001,0.018730805324943207,0.06372705932231129,0.03394106095125891,0.035076755062412056,0.10530872496855002,0.09396158361965917,0.09592400304222656,0.06855553106255051,0.06911854751224267,0.041175413987750376,0.09476471321378437,0.09036212293396348,0.08928164822763707,0.08704543694863756,0.008127450237621722,3.1039940102486643
1.9500000000000002,0.01872525893067448,0.06349728385776841,0.033937656681986374,0.035072841417217386,0.10284714657312186,0.09354163478661581,0.09545845359456337,0.06850885874566436,0.06906968636905246,0.03857786095342944,0.08843263104355688,0.08400146743944674,0.08381349105540764,0.0816226138401825,0.007203731612431532,3.013029086010798
2.0,0.018719570824486834,0.06326249518376308,0.033933992847845734,0.03506863008863629,0.10038662600412981,0.0930979198350489,0.09496705344109463,0.06845728907181108,0.06901571821397445,0.03636232562042011,0.08237960824661902,0.07795367173611012,0.07860971163374744,0.07647023050568065,0.006383696645599403,2.9263991984567133
2.0500000000000003,0.018713741185851156,0.06302276218604977,0.033930057562512536,0.0350641075371231,0.09793033949070967,0.09263022105379821,0.09444962437871324,0.06840052115585254,0.06895633236348088,0.03449171629404041,0.07661381106588264,0.07222398200344528,0.07366472372335453,0.07158165635827311,0.005660599348488613,2.844020695475837
