Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(1),J_total_Sb_relativistic
2.3000000000000003,0.015867925080141808,0.05339340289097215,0.028388468720270607,0.029686448634509262,0.08623556605522434,0.07604870569312924,0.07811375823670631,0.054453821942698585,0.05502906592961574,0.03910462904650495,0.08855457713686919,0.08481734768368056,0.10406232381055831,0.10321372323834051,0.018136507614721513,0.010091565746393368,0.009408113073668128,3.1950423452824728
2.35,0.015863807236068832,0.05322878771916405,0.028386018660480232,0.02968349193467683,0.0846086418108949,0.07579270330993794,0.07782108850141208,0.054431897365895834,0.055005821465183756,0.036997676363379084,0.08446290142491306,0.08059997124530134,0.10052127116439674,0.0996032121658393,0.016679659082365343,0.009897365554201525,0.009164207366273111,3.1208844123219524
2.4000000000000004,0.015859602364077033,0.053061212375365666,0.028383414638363316,0.02968035004065382,0.08298107183239807,0.07552437937653934,0.07751464014012521,0.05440799626863081,0.05498048975663738,0.0351116406830758,0.08046243781848689,0.0764976981065325,0.0970095033976677,0.09602831351240286,0.015304653041378501,0.009676011072341477,0.008897766995808493,3.048120184828542
2.45,0.015855310560941843,0.05289071154355937,0.02838065081870074,0.029677015997790053,0.08135429087454535,0.07524360352081019,0.07719429777995909,0.0543820069586646,0.05495295394556997,0.033432646587581265,0.07656093137943228,0.07251758873011896,0.09353461218314749,0.09249654872015829,0.014015179212695312,0.009430154784989205,0.008612113975740684,2.9768581751353422
2.5,0.015850931925397792,0.052717320403125593,0.028377721306048657,0.029673482785127266,0.07972970228542053,0.07495026468053477,0.07685996909995675,0.05435381643833458,0.05492309593164839,0.03194675160084348,0.07276520720658887,0.06866564412592134,0.09010356560641468,0.08901477717018057,0.012813260930328103,0.009162754241449952,0.008310626131731507,2.9071916061251994
2.5500000000000003,0.015846466558133678,0.05254107461569004,0.028374620148150956,0.02966974331972176,0.07810867631598005,0.07464427135037348,0.07651158501799091,0.05432331069069842,0.05489079667909486,0.030640060030689115,0.06908118325645479,0.06494683762890001,0.08672270990987024,0.08558920281005218,0.011699479575762848,0.008876927750558565,0.007996636816274811,2.8391988992234696
2.6,0.015841914561787657,0.05236201031184617,0.028371341339374304,0.029665790460991392,0.07649254854273865,0.07432555176681782,0.07614909980200167,0.0542903749723673,0.054855936529637744,0.029498825212914567,0.06551389075145984,0.06136515396539326,0.0833977772077155,0.08222538655751423,0.01067318929017246,0.008575840857012134,0.007673359805403029,2.7729443092304384
2.6500000000000004,0.01583727604094222,0.05218016407776048,0.028367878824163414,0.029661617015083665,0.07488261840463159,0.07399405403193816,0.07577249110702473,0.05425489411157198,0.05481839552035863,0.028509540301792674,0.062067501148809365,0.05792363433924466,0.08013389827057517,0.07892826353630844,0.009732718388965854,0.00826261852360188,0.007343834797608159,2.7084786679968222
2.7,0.015832551102119105,0.05199557294166827,0.02836422650051409,0.029657215739261764,0.07328014785474954,0.07364974617694987,0.07538175993972754,0.05421675281000447,0.054778053704867144,0.027659017876911846,0.05874535867408669,0.054624426341350917,0.0769356195420016,0.0757021642756735,0.008875555210214332,0.007940278670823718,0.007010889654819271,2.6458402050435237
2.75,0.01582773985377409,0.05180827436026735,0.02836037822346174,0.02965257934630531,0.07168636012725768,0.07329261616682976,0.07497693055241815,0.054175835946987,0.05473479147624932,0.026934458742083875,0.055550017467244625,0.05146883756840679,0.07380692361679325,0.07255083908278434,0.008098517143715319,0.007611683356441559,0.006677116141548033,2.585055418501544
