Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(1),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Bk_relativistic
27.0,0.0057310555514623945,0.0045290523467262315,0.008731716471511025,0.008990968560637806,0.003374905371619768,0.0015487188722124099,0.001568460177263503,0.005471579796730011,0.005010965617672623,0.0010889999011204521,0.0008197178487878375,0.0005006956260018132,0.0015520928272215718,0.0014835501897058315,0.0004905673290871477,0.0004444973160854405,0.00029896798642367313,0.00026332490436512554,0.00014357593341560472,0.0003289944948996494,0.00031478439325548723,5.8301446483165025e-05,4.979527019699424e-05,5.918448556676296e-05,4.566237805893866e-05,2.08566151281411e-05,3.524980420360334e-06,0.17515293651824237
27.05,0.005727650094356968,0.004503655334057153,0.008718360690925832,0.008970442726950592,0.003364282060574103,0.0015395721951926577,0.0015667962449313255,0.005439228381764091,0.004979312638646804,0.0010876869867837763,0.0008111556757621389,0.0004972359587577604,0.0015455978224053525,0.0014764683523264962,0.00048487944229717004,0.00043923954682539173,0.0002987948091504016,0.00026047267132095324,0.00014229411704591487,0.0003278084426712946,0.0003134434307137468,5.76335338116143e-05,4.9212684182669276e-05,5.915882372738035e-05,4.516578742452908e-05,2.0661667381900978e-05,3.523472810340423e-06,0.17441119746573147
27.1,0.005724241366361913,0.004478377557003767,0.008704992862139972,0.008949921208441187,0.0033536133682416044,0.0015305759962883038,0.001565194091975833,0.00540704215542559,0.004947835907194717,0.0010863415459440074,0.0008026952477702131,0.0004938485129885897,0.0015391014779260767,0.0014693945554444456,0.0004792601776951707,0.000434046398301279,0.0002986132263948067,0.000257651187835452,0.00014103672822366088,0.00032661910736440594,0.0003121013460576234,5.697354342935302e-05,4.8637169908329595e-05,5.913160496388511e-05,4.467441470236997e-05,2.0470365542678262e-05,3.5218785829790398e-06,0.17367347097907365
27.150000000000002,0.005720829380678727,0.004453218780353823,0.008691613164477032,0.008929404300527707,0.003342900209647163,0.0015217284698595772,0.001563652203834707,0.005375020676972653,0.004916534822496112,0.0010849636059513744,0.0007943358348865088,0.000490532206845641,0.0015326042630348586,0.0014623292196870885,0.00047370868723111336,0.00042891705709652273,0.00029842314285410314,0.00025486029490787436,0.00013980343528438973,0.0003254266126230673,0.000310758258003131,5.632136935243274e-05,4.806862638927676e-05,5.910280253962214e-05,4.418823596696742e-05,2.0282661638850082e-05,3.5202082284393555e-06,0.17293973018030925
27.200000000000003,0.0057174141505054055,0.004428178766564144,0.008678221777035986,0.00890889229723186,0.0033321434984869684,0.001513027823671597,0.0015621690868221209,0.005343163500816257,0.004885408779951864,0.0010835532063780099,0.000786076704165412,0.00048728596788571576,0.0015261066409599081,0.0014552727587785405,0.0004682241333946406,0.0004238507201056815,0.0002982244695759456,0.0002520998309315415,0.00013859390882261531,0.00032423108101604096,0.0003094142837902364,5.567689926375219e-05,4.750694512899407e-05,5.907239119034626e-05,4.370722677928743e-05,2.0098508201188776e-05,3.5184674490563783e-06,0.1722099483197969
27.25,0.005713995689036347,0.004403257275790098,0.008664818878684635,0.008888385491172627,0.0033213441469515386,0.0015044722788974214,0.00156074326796135,0.005311470176626193,0.004854457171293531,0.0010821103986911342,0.000777917119857913,0.0004841087331042811,0.001519609068915772,0.001448225579581887,0.0004628056890867969,0.00041884659440595085,0.00029801712381256873,0.0002493696317905449,0.00013740782172234515,0.00032303263402375126,0.0003080695391819809,5.5040020530543345e-05,4.6952017727579916e-05,5.904034709127875e-05,4.3231362184705174e-05,1.991785804275513e-05,3.5166546537798174e-06,0.17148409882763907
27.3,0.0057105740094622525,0.0043784540659149405,0.008651404648053085,0.008867884173560079,0.0033105030655528134,0.0014960600701189786,0.001559373294816994,0.005279940249435966,0.004823679384691592,0.0010806352459311545,0.0007698563436239284,0.0004809994489651818,0.0015131119981142626,0.0014411880821424811,0.0004574525374932029,0.0004139038971301651,0.0002978010288769049,0.0002466695309547708,0.00013624484918605792,0.0003218313920260744,0.000306724138464157,5.441062650992933e-05,4.640374209719622e-05,5.900664782447407e-05,4.276061671305021e-05,1.9740664045340346e-05,3.5147607560498764e-06,0.1707621553673057
27.35,0.0057071491249700386,0.0043537688925790585,0.0086379792635273,0.008847388634189358,0.0032996211629552725,0.0014877894453259267,0.0015580577353268574,0.005248573259746651,0.004793074804862409,0.0010791278223946576,0.0007618936347403287,0.0004779570714269531,0.0015066158737770245,0.0014341606597322357,0.00045216387195867237,0.0004090218553412927,0.0002975761140006769,0.0002439993595732634,0.00013510466876216973,0.00032062747429091224,0.00030537819444552254,5.3788621259398507e-05,4.58620281424377e-05,5.897127234651759e-05,4.229496438651926e-05,1.9566879020150568e-05,3.51277127704431e-06,0.17004409188302058
27.400000000000002,0.005703721048742738,0.00432920150920907,0.0086245429032427,0.008826899161434795,0.003288699345811012,0.0014796586659124727,0.0015567951776335309,0.0052173687436296605,0.004762642813173868,0.0010775882133222687,0.0007540282503047089,0.00047498056596581594,0.0015001211351496756,0.0014271436988948518,0.000446938895863252,0.00040419970590840367,0.00029734231419446203,0.00024135894656593455,0.00013398696037102346,0.00031942099896352854,0.00030403181845853344,5.31739212626369e-05,4.532680089328547e-05,5.893420095659736e-05,4.1834378738942314e-05,1.9396455688221676e-05,3.5106701329448155e-06,0.16932988262547868
27.450000000000003,0.005700289793959409,0.004304751667046815,0.00861109574507782,0.008806416042244174,0.0032777385185987448,0.0014716660066721985,0.001555584229915715,0.005186326232828463,0.004732382787749742,0.0010760165145913487,0.0007462594454349572,0.0004720689075954438,0.0014936282155174703,0.0014201375794919441,0.00044177682249967596,0.0003994366953840995,0.0002970995701097232,0.00023874811871363552,0.00013289140632943806,0.0003182120830566259,0.0003026851203605794,5.2566453688461024e-05,4.4797997676662684e-05,5.889541526500565e-05,4.137883284644271e-05,1.922934678979304e-05,3.508444075978111e-06,0.16861950214073781
27.5,0.005696855373795041,0.00428041911517822,0.008597637966648022,0.00878593956213315,0.003266739583466667,0.0014638097557909324,0.0015544235202193312,0.005155445254859232,0.00470229410357278,0.0010744128324135021,0.0007385864734646645,0.00046922108088358414,0.001487137542222431,0.001413142674750016,0.00043667687495222064,0.0003947320798833897,0.00029684782790280245,0.0002361667007466032,0.00013181769137385227,0.0003170008424411425,0.00030133820853570634,5.1966151810184544e-05,4.427556189373327e-05,5.885489816212314e-05,4.092829936593076e-05,1.9065505292675202e-05,3.50608654743812e-06,0.16791292523113927
27.55,0.005693417801420457,0.004256203600562031,0.008584169745299266,0.008765470005179797,0.003255703440079146,0.0014560882148376998,0.0015533116962884578,0.005124725333110433,0.00467237613258649,0.0010727772830368654,0.0007310085861344202,0.0004664360799656162,0.0014806495366818933,0.0014061593513082383,0.000431638285976944,0.0003900851249639983,0.0002965870391008701,0.00023361451543129255,0.0001307655026820965,0.0003157873918377466,0.0002999911898968088,5.137294903809641e-05,4.3759437211467204e-05,5.881263378791875e-05,4.048275057520029e-05,1.890488463940207e-05,3.503599737551859e-06,0.1672101269057331
27.6,0.0056899770900022285,0.004232104868058437,0.008570691258101937,0.008745007654019313,0.0032446309854671828,0.0014484996987538029,0.001552247425396132,0.005094165986941372,0.004642628243795696,0.0010711099924531457,0.0007235250337790508,0.0004637129085551293,0.0014741646144084191,0.001399187969266995,0.0004266602978833025,0.00038549510550809176,0.00029631716046982405,0.00023109138365561208,0.0001297345298938279,0.00031457184480900886,0.00029864416988827666,5.0786773316855645e-05,4.3249561448026504e-05,5.876860750196723e-05,4.004215840749941e-05,1.8747438960683688e-05,3.50099404609598e-06,0.1665110823266447
27.650000000000002,0.0056865332527025764,0.004208122660457556,0.008557202681844733,0.008724552789838866,0.0032335231138825964,0.001441042535840055,0.0015512293941750577,0.005063766731779667,0.004613049803365789,0.001069411096109377,0.0007161350655108347,0.00046105057995159826,0.0014676831850310194,0.0013922288822371476,0.00042174216241712496,0.0003809613056054061,0.00029603815388413063,0.00022859712451257203,0.00012872446512965973,0.0003133543137522308,0.00029729725248907926,5.0207543512214946e-05,4.274586115537799e-05,5.872280585395306e-05,3.9606494474657014e-05,1.8593123191924726e-05,3.498284922995046e-06,0.16581576676382967
27.700000000000003,0.00568308630267928,0.00418425671850779,0.0085437041930286,0.008704105692372573,0.0032223807166558804,0.0014337150677422171,0.001550256308448255,0.005033527079217686,0.004583640174720748,0.0010676807386243623,0.0007088379293987533,0.00045844811704523665,0.0014612056523176428,0.001385282437389979,0.000416883140644936,0.00037648301843776547,0.0002957499861986003,0.00022613155538236252,0.00012773500300901843,0.0003121349098929111,0.00029595054021627044,4.963516883257476e-05,4.2248251278708235e-05,5.867521655460397e-05,3.9175730075886075e-05,1.84418930575421e-05,3.495488005863476e-06,0.16512415557931714
27.75,0.005679636253085585,0.004160506780944068,0.00853019596786073,0.008683666639896625,0.0032112046820576916,0.00142651564943467,0.001549326893059692,0.005003446537107926,0.004554398718639903,0.0010659190735097695,0.0007016328726438196,0.00045590455231910536,0.0014547324141988833,0.0013783489755077839,0.00041208250283961384,0.0003720595461649752,0.00029545262912208893,0.00022369449201287478,0.00012676584066675982,0.00031091374327883037,0.00029460413412889957,4.906955136237204e-05,4.1756639435450415e-05,5.86258284469903e-05,3.874983619340797e-05,1.829370492627179e-05,3.4926141192718555e-06,0.16443622424317594
27.8,0.00567618311707011,0.004136872584515938,0.008516678182248619,0.008663235909224553,0.0031999958951639124,0.0014194426492023587,0.00154843989170493,0.00497352460965735,0.004525324793353445,0.0010641262628958417,0.0006945191417505326,0.00045341892784855095,0.0014482638627928547,0.0013714288310350553,0.0004073395283673683,0.00036769019981207417,0.00029514605909311515,0.00022128574859867948,0.00012581667776857467,0.00030969092277473623,0.00029325813383231233,4.851059085088355e-05,4.127093065873982e-05,5.857463147814085e-05,3.832878347988284e-05,1.8148515578372072e-05,3.4896657268706167e-06,0.16375194836695486
27.85,0.005672726907776758,0.004113353864015556,0.008503151011794174,0.008642813775702638,0.00318875523772425,0.0014124944486210511,0.0015475940667618248,0.0049437607975206955,0.004496417754636725,0.001062302477261694,0.0006874959826945117,0.00045099029529805106,0.001441800384431194,0.0013645223321302462,0.00040265350557603123,0.0003633742991579371,0.0002948302571573853,0.00021890513785847936,0.0001248872165252154,0.0003084665560576137,0.0002919126374828283,4.795819035376494e-05,4.079103269736177e-05,5.8521616670960516e-05,3.791254224514052e-05,1.8006281951617815e-05,3.4866358753333363e-06,0.16307130374881917
27.900000000000002,0.005669267638344619,0.004089950352305519,0.008489614631787882,0.008622400513205447,0.0031774835880343157,0.0014056694425359404,0.0015467881991213118,0.004914154597892726,0.004467676955903296,0.001060447895170154,0.0006805626410863486,0.0004486177159155371,0.0014353423596861422,0.001357629800718054,0.0003980237316846396,0.00035911117262520695,0.000294505208847214,0.00021655247111104791,0.0001239771617055721,0.00030724074961252225,0.0002905677417927812,4.7412261136492705e-05,4.031686262443862e-05,5.846677609647913e-05,3.750108245009832e-05,1.7866960939668025e-05,3.4835098572895627e-06,0.16239426642385613
27.950000000000003,0.005665805321907884,0.004066661780346583,0.008476069217203031,0.008601996394131515,0.0031661818208111392,0.0013989660390386317,0.0015460210880183123,0.004884705504599461,0.004439101748296758,0.001058562703007115,0.0006737183623317338,0.000446300260524269,0.001428890163398664,0.0013507515525422037,0.0003934495126743036,0.0003549001571715477,0.000294170904062831,0.0002142275583496721,0.00012308622064862836,0.0003060136087289853,0.00028922354203591053,4.687272542410277e-05,3.984835052751112e-05,5.841010284650287e-05,3.7094373713855564e-05,1.7730509301844575e-05,3.480269067334021e-06,0.161720812697574
28.0,0.005662339971595752,0.004043487877225243,0.008462514942689995,0.00858160168939916,0.0031548508070720765,0.0013923826594425472,0.0015452915508627938,0.004855413008188374,0.0044106914807813735,0.00105664709472536,0.0006669623917879018,0.0004440370095123316,0.001422444164707562,0.0013438878972186908,0.0003889301631803458,0.0003507405981822025,0.000293827336955562,0.00021193020831511357,0.00012221410327432542,0.0003047852374979171,0.00028788013205309395,4.633951625228238e-05,3.9385437851562776e-05,5.83515910067648e-05,3.6692385336264565e-05,1.759688371183932e-05,3.4768960057170836e-06,0.16105091914886085
28.05,0.005658871600532337,0.004020428370181175,0.008448951982570563,0.008561216668442433,0.003143491414017053,0.001385917738256784,0.0015445984230710152,0.004826276596017557,0.004382445500231477,0.0010547012715928206,0.0006602939749164417,0.0004418270528198219,0.0014160047270795424,0.001337039138289451,0.0003844650063856966,0.00034663184936384225,0.00029347450581287217,0.0002096602285671036,0.00012136052209336282,0.00030355573880907,0.0002865376042584099,4.5812574581642886e-05,3.892807387118573e-05,5.82912356306699e-05,3.62950863338274e-05,1.7466040933503893e-05,3.4733791307184342e-06,0.16038456261115439
28.1,0.005655400221836579,0.00399748298463456,0.008435380510832344,0.008540841599207209,0.003132104504914111,0.0013795697231584643,0.0015439405578969896,0.004797295752343881,0.004354363151519706,0.001052725441945235,0.0006537123574325273,0.00043966948992379734,0.0014095722083402003,0.0013302055732764301,0.00038005337391553876,0.0003425732726396953,0.0002931124129452603,0.00020741742555438985,0.0001205251922159645,0.0003023252143489895,0.0002851960496455219,4.529184454616063e-05,3.847621186057837e-05,5.8229032713700876e-05,3.5902445482820544e-05,1.7337938075929513e-05,3.4697162490493163e-06,0.15972172013892935
28.150000000000002,0.005651925848622156,0.0039746514442132565,0.008421800701123208,0.008520476748147397,0.0031206909389882,0.001373337074963604,0.0015433168262641945,0.004768469958410118,0.0043264437776040126,0.00105071982094316,0.0006472167854506063,0.00043756342982104944,0.0014031469607058732,0.001323387493736013,0.0003756946057331819,0.0003385642380459386,0.0002927410645749903,0.0002052016046833479,0.00011970783135963676,0.00030109376459945824,0.00028385555779437353,4.477726813618824e-05,3.8029802982230205e-05,5.816497916849896e-05,3.551443136123751e-05,1.7212532857586716e-05,3.465915401668515e-06,0.15906236895898596
28.200000000000003,0.005648448493997389,0.003951933470779846,0.008408212726745797,0.008500122380221306,0.003109251571313168,0.0013672182675965418,0.0015427261165975592,0.0047397986925310645,0.004298686719613515,0.0010486846303333019,0.0006408065056266021,0.00043550799100877094,0.0013967293308163335,0.0013165851853137902,0.00037138805003715964,0.0003346041236293419,0.0002923604707266478,0.00020301257038517627,0.00011890815985594625,0.0002998614888364164,0.0002825162168781859,4.4268780801474986e-05,3.7588790081653516e-05,5.809907280057287e-05,3.5131012381146346e-05,1.7089783806494652e-05,3.4619928280180485e-06,0.15840648642086846
28.25,0.005644968171065155,0.003929328784458545,0.008394616760652085,0.008479778758888114,0.003097787252706919,0.0013612117880579578,0.0015421673346557585,0.004711281430178651,0.004271091316933165,0.0010466200982141263,0.0006344807652966753,0.0004335023014631801,0.001390319659768281,0.0013097989277996282,0.00036713306315953507,0.0003306923153461499,0.00029197064511950806,0.00020085012618169032,0.00011812590065634459,0.0002986284851293408,0.0002811781136707461,4.376630920757911e-05,3.715310600689323e-05,5.803131228453542e-05,3.475215680541913e-05,1.696965034082302e-05,3.4579684875251497e-06,0.15775404996839604
28.3,0.005641484892922796,0.0039068371036619694,0.008381012975438,0.008459446146104485,0.0030862988296296665,0.001355316136391514,0.0015416394033638417,0.00468291764406604,0.004243656907287239,0.0010445264588057022,0.0006282388126125887,0.0004315454986161646,0.0013839182831495945,0.001303028995183015,0.0003629290094654014,0.00032682820696218744,0.0002915716050617011,0.00019871407474973083,0.00011736077933706561,0.00029739485034106815,0.00027984133355397623,4.326977166616678e-05,3.6722675406228346e-05,5.7961697140736804e-05,3.43778327468945e-05,1.6852092707058038e-05,3.45386043592263e-06,0.15710503713478668
28.35,0.005637998672662031,0.0038844581451177775,0.008367401543338098,0.008439124802321321,0.0030747871440852705,0.0013495298256491564,0.0015411412626462227,0.004654706804230745,0.004216382826821699,0.0010424039522237446,0.0006220798966737305,0.0004296367293300102,0.0013775255310743179,0.0012962756557086579,0.00035877526125356965,0.00032301119995417946,0.00029116337134616084,0.00019660421798420614,0.0001166125241031221,0.00029616068012804824,0.00027850596052577276,4.2779081002102065e-05,3.629741682470069e-05,5.789022771216671e-05,3.400800815278637e-05,1.6737071791849408e-05,3.4496797239332537e-06,0.15645942555381903
28.400000000000002,0.005634509523368866,0.0038621916238951648,0.008353782636220301,0.008418814986480625,0.0030632530335255805,0.0013438513818551012,0.00154067186926006,0.004626648378116734,0.0041892684101853695,0.001040252824257811,0.0006160032676558348,0.00042777514987027117,0.0013711417282183313,0.0012895391719322997,0.00035467119865842525,0.0003192407034122665,0.00029074596814834277,0.00019452035705978108,0.00011588086579142614,0.0002949260689410106,0.00027717207720810244,4.229414906750484e-05,3.587724663134811e-05,5.781690514153479e-05,3.3642650781264605e-05,1.6624548858228823e-05,3.4454272825224717e-06,0.15581719299003333
28.450000000000003,0.005631017458123504,0.00384003725343122,0.008340156425580674,0.0083985169560125,0.0030516973307577622,0.0013382793439685448,0.0015402301966290517,0.004598741830655552,0.004162312990609994,0.0010380733261536102,0.0006100081769364522,0.00042595992587684574,0.0013647671938556878,0.001282819800776732,0.0003506162095529466,0.0003155161339437072,0.00029031942292569624,0.0001924622924912321,0.00011516553787305913,0.00029369111002603294,0.0002758397648553455,4.181489169222294e-05,3.546208574434461e-05,5.7741731348503684e-05,3.3281728179476985e-05,1.6514485277642616e-05,3.441093610328712e-06,0.1551783173855456
28.5,0.0056275224900002585,0.0038179947455571493,0.008326523082538284,0.008378230966832287,0.0030401208638545524,0.001332812263845126,0.00153981523467767,0.0045709866243464625,0.004135515899989149,0.0010358657143993827,0.0006040938772172153,0.00042419023233331336,0.0013584022418955746,0.00127611779358798,0.0003466096894528714,0.00031183691557775355,0.0002898837663188758,0.00019042982419248397,0.00011446627645471517,0.0002924558954259972,0.0002745091033628739,4.134123268758244e-05,3.505186461604735e-05,5.766470900712298e-05,3.2925207672174285e-05,1.6406842330580823e-05,3.436661250519945e-06,0.15454277690184562
28.55,0.0056240246320674635,0.0037960638105243487,0.008312882777830084,0.008357957273337801,0.0030285244560673986,0.00132744870619717,0.0015394259896658617,0.004543382219335597,0.004108876468956031,0.00103363025051631,0.0005982596226429447,0.0004224652535345914,0.0013520471809198684,0.0012694333961916309,0.000342651041421998,0.0003082024796716846,0.0002894390320546764,0.0001884227515343445,0.0001137828202793416,0.00029122051598242093,0.00027318017127585394,4.0873105840994775e-05,3.464652374646347e-05,5.758584152357773e-05,3.257305636750819e-05,1.630158113026827e-05,3.4321093301771695e-06,0.1539105499407869
28.6,0.005620523897387385,0.0037742441570303544,0.008299235681805886,0.008337696128406725,0.0030169089257424497,0.001322187248552751,0.0015390614840242373,0.004515928073494151,0.004082394026960135,0.001031367200852909,0.0005925046689176472,0.0004207841830529693,0.0013457023142212589,0.0012627668489492891,0.00033873967597861364,0.0003046122648179901,0.000288985256850677,0.00018644087340095555,0.00011311491072600061,0.00028998506133765336,0.00027185304579826455,4.041045449293354e-05,3.424601275894227e-05,5.750513301440154e-05,3.2225241182125965e-05,1.6198662691019765e-05,3.4274190070161635e-06,0.15328161514920136
28.650000000000002,0.005617020299016136,0.0037525354922446352,0.008285581964423364,0.008317447783394095,0.003005275086239336,0.0013170264812135963,0.0015387207561897724,0.0044886236424955895,0.004056067902342815,0.0010290768363833713,0.0005868282734174451,0.0004191462237025735,0.001339367939841903,0.0012561183868151288,0.00033487501100303274,0.0003010657167526862,0.00028852248032157666,0.00018448398824497496,0.00011246229180897363,0.0002887496199374227,0.00027052780280212074,3.995322887532582e-05,3.3850289135564804e-05,5.7422588285300357e-05,3.188172888252863e-05,1.6098048124406198e-05,3.4225785034075843e-06,0.152655951408789
28.700000000000003,0.005613513850003584,0.0037309375218342526,0.008271921795243125,0.008297212488129936,0.0029936237458527116,0.0013119650072118672,0.001538402860442044,0.004461468379891903,0.004029897422411747,0.0010267594325098,0.000581229695300488,0.00041755058750231783,0.0013330443506125852,0.0012494882393925232,0.0003310564716462373,0.0002975622882647544,0.00028805074488720686,0.00018255189414150737,0.00011182471017613145,0.0002875142790337252,0.0002692045168368943,3.950138188242825e-05,3.3459313737485216e-05,5.733821281068604e-05,3.1542486135157503e-05,1.599969891259677e-05,3.417586449626759e-06,0.15203353780391446
28.75,0.005610004563393267,0.0037094499499893785,0.008258255343423832,0.008276990490917003,0.0029819557077365075,0.0013070014422658436,0.001538106866740024,0.004434461737188902,0.004003881913514303,0.0010244152688683064,0.0005757081956138915,0.0004159964956373937,0.0013267318341923543,0.0012428766309907327,0.0003272834902396067,0.00029410143910668993,0.0002875700956822042,0.00018064438884080053,0.00011120191510659156,0.00028627912468804354,0.00026788326113912384,3.905486440458719e-05,3.307304422534445e-05,5.725201271393843e-05,3.120747955504508e-05,1.5903577187934424e-05,3.412452578962324e-06,0.15141435357521657
28.8,0.005606492452222307,0.003688072479448664,0.008244582777717384,0.008256782038528643,0.0029702717698308527,0.0013021344147345422,0.0015378318605594502,0.004407603163920548,0.003978020701109832,0.0010220446291389176,0.0005702630373977457,0.0004144831784193502,0.0013204306731086082,0.0012362837806816245,0.00032355550620572355,0.0002906826359061469,0.00028708058046732654,0.00017876126981972287,0.00011059365850768357,0.0002850442417748828,0.00026656410764220456,3.861362150580335e-05,3.2691431413094636e-05,5.7163994748318935e-05,3.087667574285758e-05,1.5809645946072547e-05,3.4071954769774534e-06,0.15079837808091182
28.85,0.005602977529521319,0.0036668048115244796,0.008230904266464157,0.008236587376206786,0.0029585727247916295,0.0012973625655712992,0.0015375769427307972,0.004380892107722363,0.0039523131098408845,0.0010196478008592563,0.0005648934857862461,0.0004130098752448168,0.0013141411447976023,0.0012297099023564134,0.0003198719659702486,0.0002873053520786705,0.00028658224954239664,0.00017690233433204108,0.00010999969491124448,0.0002838097139856133,0.0002652471269863506,3.817759038393761e-05,3.2314418926390874e-05,5.707416627837297e-05,3.055004130282781e-05,1.5717869137086427e-05,3.401837922878755e-06,0.1501855907733746
28.900000000000002,0.005599459808314328,0.003645646646127998,0.00821721997758829,0.008216406747660054,0.002946859359922608,0.0012926845482763424,0.0015373412292778643,0.004354328014403874,0.003926758463603354,0.001017225075241946,0.0005595988081059819,0.00041157583455291757,0.001307863521645351,0.0012231552047823932,0.00031623232287484774,0.00028396906774149966,0.0002860751556608555,0.00017506737945751177,0.00010941978146926311,0.0002825756238326059,0.000263932388528719,3.774670050962127e-05,3.194194289501204e-05,5.6982535261605924e-05,3.022754283877685e-05,1.5628211610307463e-05,3.3964010676687143e-06,0.14957597118594743
28.950000000000003,0.005595939301618683,0.003624597681794141,0.008203530078593028,0.008196240395061975,0.0029351324571101262,0.0012880990288483827,0.0015371238512570044,0.004327910328020132,0.00390135608561557,0.0010147767469956982,0.0005543782739714342,0.00041018031378142544,0.0013015980710289008,0.0012166198916596475,0.00031263603709116334,0.00028067326962843254,0.00028555935394590964,0.00017325620214980584,0.00010885367794889468,0.00028134205265364904,0.0002626199603536861,3.732087588292487e-05,3.1573932736505915e-05,5.688911023021538e-05,2.990914693096016e-05,1.5540638926074083e-05,3.3908990364255357e-06,0.14896949893601677
29.0,0.005592416022444968,0.003603657615706381,0.008189834736556136,0.008176088559049331,0.002923392792760278,0.0012836046857352525,0.0015369239545970073,0.0043016384909423016,0.00387610529848634,0.0010123031141500399,0.0005492311553777251,0.00040882257932170604,0.0012953450553579483,0.001210104161677721,0.0003090825755358184,0.00027741745100574037,0.00028503490180825436,0.0001714685992832816,0.00010830114672686488,0.00028010908061663464,0.0002613099092832656,3.6900038860633254e-05,3.121031591635842e-05,5.679390027271556e-05,2.9594820101423665e-05,1.5455117081523655e-05,3.3853354110636776e-06,0.14836615375284604
29.05,0.005588889983796918,0.0035828261437213928,0.008176134118125337,0.008155951478720601,0.00291164113773855,0.0012792002097836174,0.0015367406999396602,0.004275511943927322,0.0038510054242819488,0.0010098044778836348,0.0005441567267906611,0.0004075019064724954,0.0012891047321167773,0.0012036082085722275,0.00030557141178643967,0.00027420111158911784,0.00028450185886535627,0.0001697043676986226,0.0001077619527832829,0.0002788767867244994,0.00026000230088765616,3.6484114515587204e-05,3.0851023921444415e-05,5.669691501538978e-05,2.928452877863927e-05,1.5371612219320716e-05,3.3797024685789234e-06,0.14776591551768972
29.1,0.005585361198671332,0.0035621029603935747,0.008162428389513844,0.008135829391634552,0.0028998782573118977,0.0012748843041877915,0.0015365732624810008,0.004249530126186662,0.003826055784592137,0.0010072811423561569,0.0005391542652341192,0.0004062175793925603,0.0012828773539064978,0.0011971322211813905,0.0003021020259986936,0.0002710237574616613,0.00028396028686227817,0.00016796330424735886,0.00010723586369488307,0.00027764524882041217,0.0002586971994959088,3.607303435700805e-05,3.0495994963745083e-05,5.6598164603630974e-05,2.8978239272599092e-05,1.5290090392395183e-05,3.373983247739037e-06,0.1471687642961758
29.150000000000002,0.00558182968005799,0.0035414877589994087,0.008148717716495911,0.008115722533808902,0.0028881049110931842,0.0012706556844376765,0.0015364208318132792,0.004223692475454153,0.0038012557005950476,0.0010047334145436707,0.0005342230503748118,0.0004049688910522836,0.001276663168487556,0.0011906763835024849,0.0002986739048243184,0.0002678849009928583,0.00028341024959402817,0.00016624520583528548,0.00010672264962771325,0.0002764145435931934,0.0002573946682067011,3.566673855392299e-05,3.014517466195651e-05,5.6497659683347666e-05,2.8675917769146344e-05,1.5210517443502251e-05,3.368155829544079e-06,0.14657468036057394
29.200000000000003,0.005578295440939567,0.0035209802315616843,0.008135002264402464,0.008095631139719135,0.0028763218529879717,0.0012665130782658575,0.0015362826117676486,0.004197998428052916,0.0037766044931211626,0.001002161604077475,0.0005293623646044795,0.0004037551431842197,0.0012704624188224994,0.001184240874748175,0.0002952865413301453,0.0002647840607585813,0.0002828518128294164,0.00016454986946479684,0.00010622208332928892,0.0002751847465829578,0.000256094768899209,3.5265176220089846e-05,2.9798517382584426e-05,5.63954113826937e-05,2.837753034767732e-05,1.513285902957372e-05,3.3621987978830564e-06,0.145983644205406
29.25,0.005574758494291545,0.0035005800688735758,0.008121282198116775,0.008075555442297397,0.0028645298311436073,0.0012624552255938758,0.0015361578202575965,0.0041724474189614,0.0037521014827162375,0.0009995660230863658,0.0005245714931195532,0.000402575646232663,0.0012642753431189723,0.0011778258694027297,0.0002919394349180969,0.0002617207614620717,0.00028228504423640155,0.00016287709227615278,0.0001057339401202312,0.00027395593218696986,0.00025479756224406556,3.48683036799087e-05,2.945598579186011e-05,5.6291431294398416e-05,2.8083043020585102e-05,1.5057080784840817e-05,3.356096634053383e-06,0.14539563654605245
29.3,0.005571218853082135,0.0034802869605225655,0.008107557682070188,0.008055495672931519,0.002852729587900571,0.0012584808784777074,0.0015360456891231342,0.0041470388818785125,0.0037277459897032315,0.0009969469860422757,0.0005198497239983231,0.0004014297193022708,0.00125810217487292,0.0011714315372780984,0.0002886320912461507,0.00025869453385590335,0.00028171001330890987,0.00016122667158769202,0.00010525799788540628,0.00027272817366570223,0.0002535031077143978,3.4476081124732996e-05,2.9117546180540762e-05,5.6185731458921554e-05,2.779242178733883e-05,1.4983148582577779e-05,3.349843768765723e-06,0.1448106382927675
