Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(5),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Es_relativistic
10.3,0.006378701761392206,0.018534897148985378,0.011196890245952993,0.01373423508929735,0.01370959124820283,0.023261739778870277,0.023180551528156186,0.02100172777944671,0.02166596694250876,0.010828647185499111,0.007952277559970175,0.006311097947915982,0.01453361750841117,0.013311700355596949,0.02397011418161819,0.023724831554377785,0.0032179731837244604,0.005377776964101113,0.0033480207313785304,0.004561945443949494,0.00433059650027472,0.001607838934794897,0.0015454828494715868,0.0007304982872371968,0.001098991772777454,0.0005754994370303042,4.208624930354208e-05,1.1404902928055174
10.350000000000001,0.006377234050566257,0.018489971849429732,0.011194722752791243,0.01372942837385691,0.013550158395121643,0.02316742369570469,0.023044642530734093,0.02097726039159568,0.021637080027432178,0.010811445249494156,0.00781614618971711,0.0062476555303177285,0.014282937012799129,0.013067449636265807,0.023772329046487586,0.023522199817177136,0.00320028327372627,0.0052715171361757355,0.0032649573910454354,0.0045163187147954165,0.004278978093646201,0.0016072591581622025,0.0015444925830421646,0.0007197007365533104,0.0010795371275028687,0.0005607729348026667,4.139190837737839e-05,1.1320135934747007
10.4,0.006375759742746296,0.018444951546586,0.011192528408706569,0.013724565385027412,0.013392354589726135,0.02307267983368212,0.022908469067297817,0.02095246974239381,0.021607827720199868,0.010793002353166022,0.0076839758296467775,0.00618737481531465,0.014035489336190265,0.01282678878437922,0.023575027765691047,0.0233201567120698,0.0031842665083071054,0.005166392926316695,0.0031841750678722838,0.004470128043375954,0.004227026780397262,0.001606559681388382,0.0015433599066391518,0.0007096330945763844,0.0010601340789028323,0.0005463840002315492,4.074269005534041e-05,1.12360650265774
10.450000000000001,0.006374278845092937,0.018399837642524425,0.01119030705681381,0.013719645866554898,0.013236180003631406,0.022977516445805056,0.02277204645058452,0.02092735529280968,0.021578209824109795,0.010773300842518535,0.007555702437460044,0.006130155158929359,0.013791280203766925,0.012589713013250006,0.023378236715415553,0.023118728390356866,0.003169822311995629,0.005062452123658058,0.003105658105990472,0.004423411853861584,0.0041747824518146865,0.0016057326233435698,0.0015420792732257647,0.000700264048110363,0.0010407985813831462,0.0005323340631375546,4.013674399029443e-05,1.115269013405093
10.5,0.006372791364795689,0.018354631538346784,0.011188058541067815,0.013714669565085434,0.01308163447774482,0.022881941837050553,0.02263538996983616,0.020901916559916967,0.021548226209737505,0.01075232542816783,0.007431261501532584,0.006075897099866083,0.013550313761572362,0.01235621596326693,0.023181981664096456,0.02291794035010831,0.0031568526267566803,0.0049597396347841735,0.0030293886604198838,0.004376208278908675,0.004122284268999898,0.0016047708547721443,0.0015406457788502772,0.0006915626998213435,0.0010215459753610027,0.0005186240121862076,3.957224009944047e-05,1.1070010928225797
10.55,0.006371297309072877,0.018309334634113286,0.01118578270627663,0.013709636230190688,0.012928717526761214,0.022785964361905157,0.022498514886294254,0.020876153116963517,0.021517876814850997,0.010730063114288224,0.00731058809961064,0.006024502405139094,0.013312592613504686,0.012126289747770275,0.02298628777274194,0.022717817437900075,0.003145261954745535,0.004858297527245575,0.0029553468233785153,0.004328555098492279,0.0040695706233884405,0.0016036679599610907,0.0015390551278570497,0.0006834986076143036,0.001002390982737714,0.0005052542193918221,3.904737136092953e-05,1.0988026826196458
10.600000000000001,0.006369796685171566,0.018263948328769892,0.011183479398114598,0.013704545614393066,0.01277742834369627,0.022689592421906133,0.022361436428758683,0.0208500645934183,0.02148716164429918,0.010706503127749855,0.007193616956083864,0.005975874112818922,0.013078117858536607,0.01189992499884963,0.02279117959571196,0.022518383850999253,0.0031349573938638325,0.004758165076616267,0.0028835107479771973,0.004280489683407116,0.004016679101424296,0.0016024181999207284,0.0015373035994786775,0.0006760418205665851,0.0009833477043055781,0.000492224564409044,3.856035641520829e-05,1.090673699688017
10.65,0.006368289500367486,0.018218474020075988,0.011181148463135322,0.01369939747319041,0.012627765804455569,0.02259283446318988,0.022224169789211705,0.02082365067499639,0.02145608076987422,0.010681636847523586,0.007080282497822755,0.005929916571957419,0.012846889128111695,0.011677110913014892,0.022596681081933953,0.02231966313997833,0.0031258486664637497,0.004659378816761125,0.00281385676917278,0.004232048943232489,0.003963646453174405,0.0016010164770267601,0.0015353880158218533,0.000669162911555554,0.0009644296189530946,0.00047953445855615767,3.810944187665951e-05,1.0826140367071586
10.700000000000001,0.006366775761964954,0.018172913104532448,0.01117878974878451,0.013694191565080244,0.012479728472437128,0.02249569897404848,0.022086730118508393,0.020796911103662247,0.021424634330148136,0.010655457734425349,0.006970518908570607,0.005886535479754266,0.012618904623669977,0.011457835296693942,0.022402815576538063,0.02212167821173984,0.003117848141541397,0.004561972592997266,0.002746359521869476,0.004183269278561878,0.003910508564675728,0.0015994583010653916,0.0015333057112463348,0.0006628330067177255,0.0009456495845373428,0.000467182868522166,3.7692904352058264e-05,1.0746235627732108
10.75,0.006365255477296795,0.01812726697731009,0.011176403103412707,0.013688927651583579,0.01233331460316522,0.022398194482495293,0.021949132522134686,0.020769845677611403,0.021392822530284045,0.010627961261268528,0.006864260181882123,0.005845637916028623,0.012394161154257427,0.011242084611512744,0.022209605822894864,0.021924451332933165,0.003110870850754211,0.004465977617847995,0.0026809920560733197,0.004134186537303032,0.003857300433814061,0.0015977397566524316,0.0015310545031685893,0.0006570238118759638,0.0009270198402967998,0.00045516833971650774,3.730905220107439e-05,1.0667021240487051
10.8,0.006363728653724267,0.018081537032178525,0.011173988376287908,0.013683605497268264,0.012188522148953107,0.022300329553840502,0.02181139205603401,0.020742454251230908,0.021360645641822322,0.01059914484348961,0.006761440172602784,0.005807132375060669,0.012172654174175419,0.011029844019315468,0.022017073965038516,0.021728004133745264,0.003104834498590471,0.004371422529102245,0.0026177259490190083,0.004084835974859469,0.0038040561495405823,0.0015958574719715857,0.0015286326641538134,0.0006517076360702082,0.0009085520106828069,0.00044348901922361953,3.695622708140249e-05,1.0588495444295551
10.850000000000001,0.006362195298636982,0.018035724661435413,0.011171545417608045,0.013678224869771898,0.012045348763592647,0.022202112788277467,0.021673523722503644,0.020714736735038652,0.02132810400244216,0.010569007770309035,0.0066619926468853554,0.005770928794868715,0.011954377820628376,0.010821097426884816,0.021825241550458983,0.021532357612047793,0.0030996594670119762,0.004278333449906738,0.002556531414201979,0.004035252218009604,0.0037508088742390015,0.001593808588788567,0.001526038895180346,0.0006468574123256536,0.0008902571104936566,0.00043214267832559973,3.663280530124775e-05,1.051065626226127
10.9,0.006360655419452826,0.01798983125583611,0.01116907407851335,0.013672785539824275,0.011903791807068463,0.02210355281848075,0.021535542466161624,0.02068669309560188,0.021295198015698857,0.010537551136485829,0.006565851330741617,0.0057369385839882185,0.011739324951329191,0.010615827530324444,0.021634129533246768,0.02133753213788305,0.003095268814883461,0.004186734050631716,0.002497377407261097,0.003985469232304849,0.0036975908290627925,0.0015915907337151626,0.0015232722999474744,0.0006424467157904461,0.000872145551201433,0.0004211267345582697,3.633719897625179e-05,1.043350150855332
10.950000000000001,0.0063591090236178845,0.017943858204523728,0.011166574211098602,0.0136672872812694,0.011763848350294575,0.02200465830721665,0.02139746316998518,0.02065832335543511,0.021261928150737235,0.010504777774721403,0.00647294995712946,0.005705074645819693,0.011527487182023921,0.010414015859067675,0.02144375827757416,0.02114354745827178,0.003091588272494554,0.004096645612264662,0.002440231728669214,0.0039355202928134155,0.003644433282068696,0.0015892019906640132,0.0015203323602233222,0.0006384497793728703,0.0008542271483678353,0.0004104382732709955,3.606785702165281e-05,1.0357028795413565
11.0,0.00635755611860636,0.017897806894959616,0.011164045668425248,0.013661729871087032,0.011625515179871418,0.021905437944967094,0.02125930065142156,0.02062962759287776,0.02122829494198163,0.010470692188764799,0.006383222311577232,0.005675251400612934,0.011318854923899023,0.010215642819478727,0.02125414756149728,0.020950422702326173,0.0030885462314720422,0.004008087091099536,0.0023850611231998778,0.003885437958041754,0.0035913665389792314,0.0015866408744654985,0.00151721891230409,0.0006348415070056922,0.0008365111300505873,0.000400074068667171,3.5823266031100055e-05,1.0281235540234337
11.05,0.006355996711920496,0.01785167871285424,0.011161488304533392,0.013656113089413783,0.01148878880286102,0.021805900447567615,0.021121069658571915,0.02060060594195166,0.02119429898880281,0.010435300487268448,0.006296602276348848,0.0056473848051552785,0.011113417420835745,0.010020687738014407,0.02106531658106327,0.020758176386651585,0.003086073730371924,0.003921075184501671,0.002331831376148673,0.0038352540468708286,0.00353841993641334,0.0015839063056125658,0.0015139321244752736,0.0006315974846627997,0.0008190061461065536,0.00039003060430705907,3.5601951095624106e-05,1.020611897268232
11.100000000000001,0.0063544308110904954,0.01780547504209852,0.01115890197445367,0.013650436719563768,0.011353665451578432,0.021706054553860297,0.020982784866449115,0.020571258592198872,0.021159940955162312,0.010398610318440634,0.00621302387315499,0.005621392370231864,0.010911162786478412,0.009829128903916561,0.020877283954707622,0.02056682642102118,0.003084104436232286,0.0038356243975410267,0.002280507406297325,0.003784999618349721,0.003485621837430717,0.0015809975860725486,0.0015104724755652273,0.0006286939892505586,0.0008017202783017767,0.0003803040930563308,3.540247659575403e-05,1.0131676141854327
11.15,0.006352858423674443,0.017759197264695548,0.011156286534218986,0.013644700548048788,0.011220141088397211,0.021605909023362364,0.020844460873310048,0.020541585788499957,0.021125221569234576,0.010360630805537778,0.006132421304417093,0.005597193175925896,0.010712078041084492,0.009640943611407046,0.0206900677279266,0.020376390114307735,0.003082574622359431,0.003751747110298326,0.0022310533556174393,0.003734704954194182,0.0034329996292414896,0.0015779143761435435,0.0015068407344140473,0.0006261079954933388,0.0007846610511427802,0.0003708904964638528,3.52234469405927e-05,1.005790392343906
11.200000000000001,0.006351279557258226,0.01771284676069276,0.011153641840876137,0.013638904364598067,0.01108821141056704,0.02150547263395118,0.02070611219706306,0.02051158783087307,0.021090141623007326,0.01032137248323683,0.006054728993092431,0.005574707884826926,0.010516149148126255,0.009456108201359099,0.020503685378210297,0.020186884180657436,0.0030814231426109875,0.0036694536456603156,0.00218343267571901,0.003684399543842969,0.0033805797229390483,0.0015746566723050996,0.0015030379403848115,0.0006238171809295086,0.0007678354433482038,0.0003617855435541693,3.5063507201750834e-05,0.9984799026873737
11.25,0.006349694219455452,0.01766642490811456,0.011150967752497288,0.013633047962177536,0.010957871855041506,0.021404754179566447,0.020567753271751147,0.02048126507425416,0.02105470197186068,0.010280847234925262,0.005979881621069998,0.005553858753215004,0.010323361050615352,0.009274598102420765,0.020318153820222087,0.019998324745890885,0.0030805914024309338,0.003588752337431626,0.0021376082110563786,0.0036341120719299144,0.003328387555119768,0.0015712247860165216,0.0014990653848693327,0.0006217999291308582,0.0007512498998850608,0.0003529847490247066,3.492134358599544e-05,0.9912358002476794
11.3,0.0063481024179073715,0.017619933082895337,0.011148264128191343,0.013627131137008643,0.010829117603313988,0.021303762467930167,0.020429398444111298,0.020450617928258575,0.02101890353412538,0.01023906823094337,0.005907814166148132,0.00553456964028831,0.010133697707122944,0.009096387871567541,0.020133489411210466,0.019810727354116684,0.0030800233268826593,0.0035096495986014623,0.0020935422789112148,0.0035838704080346675,0.0032764475912590756,0.0015676193234559922,0.0014949245936233995,0.0006200353312549569,0.0007349103444991736,0.0003444834308430567,3.479568371089368e-05,0.9840577248536336
11.350000000000001,0.006346504160282795,0.01757337265881297,0.011145530828115166,0.01362115368858673,0.010701943586259859,0.021202506318285234,0.020291061970210557,0.02041964685692439,0.02098274729062065,0.010196049867810964,0.005838461937606233,0.0055167660155015915,0.009947142127469933,0.00892145123406349,0.019949707956639855,0.01962410697454371,0.003079665325917331,0.003432149989613981,0.0020511967461785707,0.00353370159858012,0.003224783330719085,0.0015638411661534394,0.001490617310091015,0.000618503186036429,0.0007188221926741479,0.0003362767272430635,3.4685296695994275e-05,0.9769453018349862
11.4,0.006344899454278016,0.017526745007422753,0.011142767713484679,0.013615115419698934,0.010576344488983001,0.021100994559153152,0.020152758012159117,0.02038835237843777,0.0209462342841721,0.010151807708467932,0.0057717606103839855,0.00550037496408226,0.009763676408062884,0.008749761122811301,0.019766824716026962,0.019438478008478192,0.0030794662571060126,0.0033562562865011277,0.0020105331029877885,0.0034836318607493542,0.0031734173132683978,0.0015598914524955747,0.0014861454792503969,0.0006171839983195875,0.0007029903649571429,0.0003283596131191355,3.4588993104378926e-05,0.9698981427182362
11.450000000000001,0.0063432883076167245,0.017480051497991776,0.011139974646585837,0.013609016136441643,0.01045231475566482,0.020999236026111617,0.020014500634900834,0.020356735064840717,0.020909365619110203,0.010106358423555641,0.005707646257882688,0.005485325190790532,0.00958328176685298,0.008581289717073698,0.01958485440896987,0.019253854296492394,0.003079377386055187,0.003281969548746541,0.001971512533195423,0.0034336865782998377,0.003122371127000099,0.0015557715600889683,0.0014815112322856753,0.0006160589762313148,0.0006874193005929082,0.00032072691581829877,3.450562478225465e-05,0.9629158459150204
11.5,0.0063416707280499335,0.01743329349743376,0.011137151490785455,0.013602855648237482,0.010329848594413958,0.020897239559592606,0.01987630380308151,0.020324795541721508,0.020872142460749744,0.010059719733763711,0.005646055383404356,0.005471547021989423,0.009405938577896684,0.008416008480550012,0.019403811221357325,0.019070249125751948,0.0030793523447165986,0.0032092891867584235,0.0019340959817921455,0.0033838902991573444,0.003071665417539179,0.0015514830889241458,0.0014767168719238503,0.0006151100270895398,0.0006721129714105211,0.0003133733303312909,3.4434084637701323e-05,0.9559979974013001
11.55,0.006340046723355892,0.01738647237024435,0.011134298110541918,0.013596633767851855,0.010208939982114825,0.020795014002701485,0.01973818137799507,0.02029253448788815,0.02083456603485077,0.010011910353264325,0.005586924950245176,0.0054589724060897194,0.009231626405497998,0.008253888198793144,0.01922370881174585,0.018887675237489212,0.003079347087793672,0.003138213028838179,0.0018982442192699129,0.0033342667346766613,0.003021319898435613,0.0015470278453294686,0.0014717648581942214,0.0006143197521391023,0.0006570748959104758,0.00030629343388760994,3.437330637451766e-05,0.9491441713854893
11.600000000000001,0.006338416301340004,0.017339589478436876,0.01113141437141575,0.013590350311409025,0.010089582669273275,0.020692568199057845,0.019600147114608,0.020259952635025245,0.020796637627061507,0.009962949934253966,0.005530192410460921,0.005447534912434378,0.00906032403791383,0.00809489901595383,0.019044560317892954,0.018706144834610625,0.003079319847438205,0.0030687373875403256,0.0018639179029996628,0.0032848387604608124,0.0029713533626443468,0.00154240782668295,0.0014666577952090695,0.000613671440203238,0.0006423081535035469,0.00029948169996275257,3.43222641878305e-05,0.9423539309678222
11.65,0.006336779469834748,0.017292646181478574,0.011128500140080048,0.013584005098407723,0.009971770184857622,0.020589910990658523,0.019462214658662037,0.020227050767334536,0.020758358582343713,0.009912859012620257,0.005475795732322678,0.005437169728685972,0.008892009520605008,0.007939010470840235,0.018866378363434744,0.018525669589426124,0.003079231086422584,0.0030008571253272937,0.0018310776356732215,0.0032356284186348732,0.002921783694998114,0.0015376252068299895,0.0014613984182264578,0.0006131490603353363,0.0006278153988568407,0.0002929325117067672,3.427997241711176e-05,0.9356268287864858
11.700000000000001,0.006335136236699598,0.017245643836227256,0.01112555528433079,0.013577597951736322,0.009855495841133311,0.020487051215763427,0.019324397543855332,0.02019382972115954,0.02071973030438096,0.009861658954749419,0.005423673426482118,0.005427813656780011,0.008726660189016909,0.007786191532282457,0.018689175064696768,0.018346260651489282,0.0030790434499644477,0.002934565719430677,0.0017996840208662586,0.0031866569214748677,0.0028726278855836997,0.0015326823222020969,0.0014559895816408342,0.0006127372535520636,0.0006135988763062679,0.0002866401748019719,3.424548515452615e-05,0.928962407653347
11.75,0.006333486609820935,0.01719858379686849,0.011122579673097,0.013571128697687538,0.009740752738489641,0.02038399770680469,0.019186709189102147,0.020160290384594607,0.02068075425497036,0.00980937190548788,0.0053737645708662775,0.005419405107506011,0.008564252700874915,0.00763641063379279,0.01851296203762728,0.01816792865553718,0.0030787217163725507,0.0028698553258380255,0.001769697715781845,0.0031379446562964717,0.002823902043936743,0.0015275816585870045,0.0014504342479323233,0.000612421323725411,0.0005996604342978273,0.0002805989297564206,3.4217895817076925e-05,0.9223602011788155
11.8,0.006331830597111969,0.017151467414853228,0.011119573176450782,0.013564597165972678,0.009627533770256777,0.020280759288319593,0.019049162895870986,0.020126433697078755,0.020641431953398154,0.009756020737269458,0.005326008834322401,0.005411884093777301,0.008404763067980919,0.007489635707513674,0.018337750404842208,0.017990683729519202,0.003078232746674534,0.0028067168423313656,0.0017410794812365157,0.003089511191512317,0.0027756214139744427,0.0015223258385188127,0.0014447354766519446,0.0006121872277077652,0.0005860015398224784,0.00027480296364032177,3.419633668529739e-05,0.9158197343807875
11.850000000000001,0.0063301682065126565,0.01710429603883591,0.011116535665617213,0.013558003189735433,0.009515831627511595,0.020177344774907877,0.01891177184560131,0.02009226064897463,0.02060176497579975,0.009701629000417778,0.005280346499034163,0.005405192222649515,0.008248166687498547,0.007345834217446765,0.0181635508027718,0.017814535502704624,0.003077545433379466,0.0027451399705106156,0.0017137902289528488,0.003041375283770796,0.0027278003895898056,0.001516917609292891,0.0014388964145865314,0.000612021564760716,0.0005726232928113831,0.00026924642127479896,3.417997840509391e-05,0.9093405242832161
11.9,0.006328499445989614,0.01705707101461308,0.01111346701298411,0.013551346605565215,0.009405638803870674,0.02007376296921377,0.018774549097198605,0.02005777228113299,0.02056175495450463,0.009646220874631612,0.005236718481731021,0.005399272686146717,0.0080944383727156,0.007204973191957391,0.017990373388898914,0.017639493113858925,0.0030766306485203033,0.0026851132767414477,0.0016877910662242593,0.0029935548860930785,0.0026804525308350073,0.0015113598315608394,0.0014329202859575322,0.0006119115653550277,0.0005595264404602948,0.00026392341588410965,3.4168029437045834e-05,0.9029220804981382
11.950000000000001,0.006326824323536038,0.01700979368506244,0.01111036709211165,0.013544627253510032,0.00929694760026895,0.019970022659933268,0.018637507584607787,0.02002296968444302,0.020521403577366617,0.009589821121659143,0.005195066353713041,0.005394070250953021,0.007943552383273472,0.007067019255549968,0.017818227849079434,0.01746556521947928,0.0030754611911139166,0.002626624251973438,0.0016630433380191937,0.002946067156928895,0.0026335905806253797,0.0015056554685036582,0.0014268103827422575,0.0006118450794059968,0.0005467113914543362,0.0002588280392223673,3.4159735433973726e-05,0.8965639057914594
12.0,0.006325142847171623,0.016962465390082435,0.011107235777741852,0.013537844977088922,0.009189750129722576,0.019866132619847123,0.018500660114464784,0.01998785399936893,0.020480712587080088,0.009532455039165473,0.005155332359713996,0.005389531247026473,0.007795482454854372,0.0069319386599110255,0.017647123404935672,0.017292760002080094,0.003074011734168994,0.002569659370380226,0.0016395086665931045,0.0028989284700553387,0.0025872264818992724,0.0014998075755706657,0.0014205700564798329,0.000611810564005288,0.0005341782300672543,0.0002539543711846163,3.415437854363593e-05,0.8902654966391874
12.05,0.006323455024942474,0.0169150874665323,0.011104072945807937,0.013530999623303912,0.009084038322074406,0.01976210160387985,0.018364019363826027,0.01995242641547311,0.020439683780482495,0.009474148415795995,0.005117459435625885,0.00538560355519082,0.007650201828318002,0.006799697314217274,0.017477068821313634,0.017121085178519495,0.003072258771364994,0.0025142041467789288,0.0016171489886774775,0.0028521544252464383,0.002541371395172565,0.0014938192907255835,0.0014142027094636205,0.0006117970707072783,0.0005219267301121409,0.00024929648891174814,3.415127664729605e-05,0.8840263437632725
12.100000000000001,0.006321760864921025,0.016867661248172627,0.011100878473443524,0.013524091042651544,0.008979803928720803,0.019657938347185277,0.01822759787797575,0.019916688170926282,0.020398319007843793,0.00941492748743679,0.005081391225108493,0.005382236593759638,0.007507683278280584,0.00667026081470746,0.017308072413795762,0.016950548008358504,0.003070180563518384,0.0024602431927914594,0.0015959265903159401,0.00280575985964482,0.0024960357164301524,0.0014876938252010804,0.0014077117867326227,0.0006117942324249429,0.0005099563687231464,0.00024484847540031166,3.4149782557835266e-05,0.8778459326542289
12.15,0.006320060375205955,0.01682018806560639,0.011097652238991711,0.013517119089133932,0.008877038527318273,0.019553651563258903,0.018091408068310687,0.019880640552005016,0.02035662017214322,0.009354818894671657,0.005047072095107818,0.005379381304246116,0.007367899141129811,0.0065435944735173415,0.017140142056260722,0.016781155302244468,0.003067757084945649,0.0024077602717152966,0.0015758041394179146,0.0027597588597700518,0.002451229095299957,0.0014814344547278298,0.0014011007693864753,0.0006117922499873907,0.0004982663399495571,0.00024060442763078923,3.4149283203995995e-05,0.871723744083085
12.200000000000001,0.006318353563922104,0.016772669246220513,0.011094394122014005,0.013510083620269378,0.008775733526468592,0.019449249942077487,0.01795546221030195,0.01984428489257693,0.02031458922833392,0.009293849641433994,0.0050144471503075355,0.005376990136210555,0.007230821342470382,0.006419663346778219,0.016973285188482276,0.016612913430310964,0.003064969969826022,0.0023567383520760677,0.0015567447161005867,0.0027141647741015656,0.0024069604534582654,0.0014750445111997577,0.0013943731667199902,0.0006117818784083268,0.0004868555681449555,0.00023655846422951547,3.414919881653081e-05,0.865659254590078
12.25,0.0063166404392203885,0.01672510611412791,0.011091104003299114,0.013502984497102528,0.008675880170381145,0.01934474214826621,0.017819772441533755,0.01980762257357402,0.020272228182595928,0.009232047054850449,0.004983462246537895,0.00537501703129647,0.007096421423995627,0.0062984322619802574,0.01680750882375965,0.01644582833058669,0.0030618024586605464,0.0023071596598387627,0.0015387118408900558,0.0026689902261772137,0.002363238003218265,0.0014685273747934247,0.001387532510127595,0.000611754412911985,0.00047572272113534733,0.00023270473267919168,3.414898211990716e-05,0.8596519369651113
12.3,0.006314921009277716,0.01667749999011003,0.011087781764871598,0.013495821584214087,0.008577469543511077,0.019240136819293666,0.017684350759818494,0.019770655022454446,0.020229539091577986,0.009169438746271854,0.004954064003166588,0.005373417406504911,0.006964670569781416,0.006179865844602494,0.016642819556571833,0.01627990551740597,0.003058239344917954,0.0022590057292585512,0.0015216695008524283,0.0026242471281514956,0.002320069266256542,0.0014618864664963612,0.001380582347910871,0.0006117016747604444,0.00046486622315155944,0.0002290374160918536,3.414811752202512e-05,0.8537012607155358
12.350000000000001,0.006313195282296902,0.016629852191559942,0.011084427290000384,0.013488594749730073,0.008480492575172105,0.019135442563695097,0.017549209021387943,0.01973338371265318,0.020186524061628675,0.009106052573485887,0.004926199814496336,0.005372148136755384,0.006835539631999598,0.0060639285440124155,0.016479223570248943,0.016115150089814113,0.003054266921951911,0.0022122574523562332,0.0015055821737254137,0.002579946694760524,0.0022774610924352285,0.0014551252410317812,0.0013735262384024414,0.000611615996923718,0.0004542842675130752,0.00022555073955783943,3.414612029249208e-05,0.8478066925084354
12.4,0.006311463266506582,0.01658216403242588,0.01108104046320714,0.013481303865330635,0.00838494004412268,0.01903066795932404,0.017414358939159966,0.019695810163021868,0.020143185248017358,0.009041916604104631,0.004899817860194012,0.005371167536780505,0.00670899915604875,0.005950584658638461,0.01631672664465363,0.01595156673996088,0.003049872930268474,0.002166895127006976,0.0014904148501205632,0.0025360994576435376,0.00223541967868012,0.001448247180202619,0.0013663677454424574,0.0006114902096315641,0.00044397482905254556,0.00022223897608529187,3.414253572566137e-05,0.8419676966079573
12.450000000000001,0.00630972497016113,0.016534436823155342,0.011077621170274502,0.013473948806258419,0.008290802583124335,0.018925821551632735,0.01727981208108033,0.019657935937258293,0.020099524854145425,0.008977059080119159,0.004874867114776207,0.0053704353424002494,0.00658501940510086,0.005839798360419657,0.016155334163866126,0.015789159761475817,0.0030450465052170735,0.0021228985036345484,0.0014761330538657928,0.0024927152799735595,0.002193950587877743,0.0014412557866101757,0.0013591104338566327,0.0006113176258436087,0.0004339356762721693,0.00021909645214598545,3.413693829070711e-05,0.8361837352959416
12.5,0.006307980401540572,0.016486671870639676,0.01107416929825417,0.013466529451326483,0.008198070683471094,0.018820911851981512,0.017145579868539162,0.019619762643325833,0.020055545130748306,0.008911508383612259,0.004851297356176198,0.005369912691220397,0.006463570384063353,0.005731533718537195,0.01599505112386672,0.015627933057819433,0.0030397781251730476,0.0020802468305065203,0.0014627028605571882,0.002449803371352417,0.0021530587677568427,0.0014341545777593941,0.001351757862862529,0.0006110920266720775,0.0004241643832245952,0.0002161175528433424,3.412893077388658e-05,0.8304542692658426
12.55,0.006306229568950497,0.016438870478159198,0.011070684735474848,0.013459045682925776,0.008106734699488725,0.018715947335977395,0.01701167357486139,0.019581291932863246,0.02001124837508873,0.008845293003619368,0.004829059173417253,0.005369562102798514,0.006344621862956291,0.005625754722433243,0.01583588214020951,0.015467890150604412,0.0030340595602746253,0.002038918897628897,0.0014500909143883157,0.0024073723029278135,0.0021127485697220996,0.0014269470805561586,0.0013443135828154033,0.0006108076467892137,0.00041465834111188124,0.00021329672671713913,3.411814341281971e-05,0.8247787580173341
12.600000000000001,0.0063044724807219754,0.016391033945328832,0.011067167371550064,0.013451497387032175,0.008016784853002855,0.01861093644184217,0.016878104323870734,0.019542525500585203,0.01996663693014172,0.00877844150412695,0.00480810397341723,0.005369347458319532,0.006228143399705536,0.005522425304123068,0.01567783145568196,0.015309034187881524,0.003027883821772367,0.00199889307924159,0.001438264443324438,0.002365430022692649,0.00207302376761023,0.001419636826135565,0.0013367811314351679,0.0006104591598493213,0.00040541476959664254,0.00021062849019778853,3.410423302140743e-05,0.8191566602322384
12.65,0.006302709145211472,0.016343163568044255,0.011063617097385825,0.013443884453213067,0.007928211237774799,0.018505887568810036,0.01674488308852655,0.01950346508367392,0.019921713183771783,0.008710982493196615,0.00478838398694933,0.005369233979821728,0.006114104362353001,0.00542150935980685,0.01552090294794458,0.015151367952384902,0.003021245112044353,0.0019601473749186965,0.0014271912726880516,0.002323983870929035,0.002033887576340712,0.0014122273450246307,0.0013291640274871552,0.0006100416639533175,0.0003964307278201267,0.00020810743172249154,3.4086882111255824e-05,0.813587434121998
12.700000000000001,0.006300939570800759,0.016295260638428566,0.011060033805188142,0.013436206774633508,0.007841003823904109,0.018400809075555122,0.016612020689632936,0.01946411246116223,0.01987647956790276,0.00864294459320251,0.004769852273783798,0.0053691882090126635,0.006002473950685838,0.005322970770788212,0.015365100137145649,0.014994893869731844,0.003014138775325902,0.0019226594492800628,0.0014168398372211572,0.0022830405957617395,0.001995342670435494,0.0014047221626199175,0.0013214657687459065,0.0006095506671817277,0.00038770312512292215,0.00020572821552609477,3.406579801395415e-05,0.8080705377810562
12.75,0.0062991637658968294,0.016247326444779508,0.01105641738847042,0.013428464248061931,0.007755152462196876,0.01829570927864898,0.016479527794619503,0.019424469453308543,0.019830938557680814,0.008574356412168785,0.004752462727035282,0.005369177985713352,0.005893221217286977,0.0052267734237069485,0.015210426193506064,0.014839614016572494,0.003006561249198282,0.0018864066703228953,0.0014071791916885597,0.002242606368787946,0.001957391202383995,0.001397124794922787,0.0013136898292714055,0.0006089820732201951,0.0003792287314652808,0.00020348558512004082,3.404071200886491e-05,0.8026054295213125
12.8,0.006297381738931811,0.016199362271517175,0.011052767742060684,0.01342065677387543,0.007670646888498764,0.018190596451048185,0.01634741491639303,0.019384537920963996,0.019785092670630996,0.008505246516193136,0.004736170076740362,0.005369172425967723,0.005786315088009813,0.005132881230093739,0.015056883944869452,0.014685530128684872,0.002998510016876742,0.0018513661463842362,0.0013981790200853147,0.0022026868007522286,0.0019200348208315377,0.0013894387445366272,0.0013058396533127865,0.0006083321670998046,0.00037100418754535693,0.00020137436647228775,3.4011378470737074e-05,0.7971915681746303
