r,R1s,R2s,R2p
0.18601029736486824,9.315290980463937,1.6704843769411217,0.6787447727130693
0.18901044732236613,9.156835166290435,1.6298804763596164,0.684522881767949
0.192010597279864,9.001171901103818,1.589881801247554,0.6901902270576443
0.19501074723736186,8.848249406350567,1.550479045970022,0.695748564890246
0.19801089719485976,8.69801692702898,1.5116630672051654,0.7011996186330125
0.20101104715235762,8.550424710349056,1.4734248809199348,0.7065450794369358
0.2040111971098555,8.405423984822734,1.4357556593892071,0.7117866069441113
0.20701134706735339,8.262966939779183,1.3986467282590533,0.7169258299783338
0.21001149702485125,8.123006705299328,1.3620895636548316,0.7219643472193191
0.21301164698234912,7.98549733256376,1.326075789334593,0.7269037278609549
0.21601179693984698,7.850393774608036,1.2905971738882294,0.7317455122539605
0.21901194689734488,7.717651867479139,1.255645627982622,0.7364912125333379
0.22201209685484274,7.587228311786801,1.2212132016530004,0.7411423132309817
0.2250122468123406,7.459080654643324,1.1872920816405814,0.7457002718738037
0.2280123967698385,7.333167271985404,1.153874588776526,0.7501665195677284
0.23101254672733637,7.209447351271458,1.1209531754121145,0.7545424615678973
0.23401269668483424,7.087880874547833,1.0885204228950134,0.7588294778354185
0.23701284664233213,6.968428601877379,1.05656903909144,0.7630289235809861
0.24001299659983,6.851052055123703,1.0250918559539441,0.7671421297956879
0.24301314655732786,6.735713502084559,0.9940818271344994,0.7711704037693127
0.24601329651482576,6.622375940967708,0.9635320256425535,0.7751150295964581
0.24901344647232362,6.511003085202761,0.9334356415476134,0.7789772686707359
0.25201359642982146,6.401559348582362,0.9037859797259449,0.7827583601673634
0.25501374638731933,6.294009830726294,0.8745764576508883,0.7864595215144207
0.2580138963448172,6.188320302861995,0.8458006032263069,0.7900819488530495
0.2610140463023151,6.0844571939150995,0.8174520526626206,0.793626817486862
0.264014196259813,5.982387576903672,0.7895245483948726,0.7970952823208195
0.26701434621731085,5.882079155629828,0.76201193704226,0.8004884782898372
0.2700144961748087,5.783500251662584,0.7349081674085275,0.8038075207773643
0.2730146461323066,5.686619791605759,0.7082072885226199,0.8070535060241802
0.27601479608980445,5.5914072946449105,0.6819034477189759,0.8102275115276472
0.27901494604730237,5.4978328603673345,0.6559908887568324,0.8133305964316464
0.28201509600480024,5.40586715684922,0.6304639499778952,0.8163638019074279
0.2850152459622981,5.315481409004229,0.605317062501743,0.8193281515255892
0.28801539591979597,5.226647387187709,0.5805447484583036,0.822224651619404
0.29101554587729384,5.139337396051042,0.5561416192567583,0.8250542916397013
0.2940156958347917,5.053524263640504,0.5321023738902219,0.8278180445015115
0.29701584579228957,4.969181330735293,0.5084217972755343,0.8305168669226657
0.3000159957497875,4.886282440419377,0.4850947586275242,0.8331516997545543
0.30301614570728536,4.804801927881923,0.4621162098670823,0.8357234683052278
0.3060162956647832,4.724714610441187,0.43948118406240105,0.8382330826550275
0.3090164456222811,4.645995777786854,0.4171847939027368,0.8406814379649281
0.31201659557977895,4.5686211824358445,0.39522223020405217,0.8430694147777644
0.3150167455372768,4.492567030396796,0.37358876044590905,0.8453978793125205
0.31801689549477474,4.417809972038455,0.3522797273389675,0.8476676837518434
0.3210170454522726,4.344327093157332,0.33129054742249764,0.8498796665229482
0.3240171954097705,4.272095906240088,0.31061670969125815,0.8520346525720746
0.32701734536726834,4.201094341916172,0.29025377425115084,0.8541334536326485
0.3300174953247662,4.131300740596378,0.270197371003048,0.8561768684873043
0.3330176452822641,4.062693844293028,0.25044319835420603,0.8581656832239131
0.336017795239762,3.995252788617622,0.23098702195666473,0.8601006714857621
0.33901794519725986,3.928957094951868,0.21182467347207923,0.8619825947160302
0.34201809515475773,3.8637866627880944,0.1929520493624042,0.8638122023966919
0.3450182451122556,3.7997217622351362,0.1743651097058796,0.8655902322819875
0.34801839506975346,3.7367430266858856,0.1560598770377701,0.8673174106265925
0.3510185450272513,3.6748314456427758,0.13803243521532166,0.8689944524086078
0.3540186949847492,3.6139683576975346,0.12027892830639816,0.8706220615475037
0.3570188449422471,3.5541354436616603,0.10279555950129862,0.8722009311171327
0.360018994899745,3.4953147198441368,0.08557859004722249,0.8737317435539341
0.36301914485724285,3.43748853147297,0.06862433820489774,0.8752151708604446
0.3660192948147407,3.380639546257245,0.051929178226881,0.8766518748042292
0.3690194447722386,3.3247507480864438,0.03548953935704587,0.8780425071123406
0.37201959472973645,3.2698054308638613,0.019301904850784576,0.8793877096614172
0.37501974468723437,3.215787192471021,0.0033628110154759056,0.8806881146635247
0.37801989464473224,3.16267992886008,-0.01233115372925167,0.8819443448478392
0.3810200446022301,3.110467828271249,-0.027783349771890384,0.8831570136382809
0.38402019455972797,3.0591353655723847,-0.042997087210491516,0.8843267253271853
0.38702034451722583,3.0086672967179107,-0.0579756267356071,0.8854540752451145
0.3900204944747237,2.959048653324341,-0.07272218049513166,0.8865396499268997
