Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(10),J_4s(1),J_total_Cu
23.75,0.006059106605170455,0.0011987030546957195,0.0005284191525148862,0.00018626386133142604,7.86489924077767e-05,1.9510254964044762e-06,5.672840160119418e-06,0.01855573900705534
23.8,0.006027892881404186,0.0011917809239287865,0.0005222551523104968,0.00018517658827787433,7.774363969412458e-05,1.9181783026896093e-06,5.639701929823217e-06,0.018434515024206143
23.85,0.0059968298603532665,0.001184889130649387,0.0005161689945363063,0.0001840938098762832,7.684955480365336e-05,1.8859315607304263e-06,5.606699087089124e-06,0.018314202912492028
23.900000000000002,0.005965917014301631,0.0011780277549103752,0.0005101596327480967,0.00018301555035625836,7.596658864900427e-05,1.8542734330092196e-06,5.573832430289324e-06,0.01819479453427952
23.950000000000003,0.005935153814602906,0.001171196871617373,0.0005042260352127791,0.00018194183283724792,7.509459420034187e-05,1.8231923323138379e-06,5.541102722510484e-06,0.018076281840639426
24.0,0.005904539731725663,0.0011643965506263872,0.0004983671846968523,0.00018087267934981707,7.423342645653373e-05,1.7926769160865762e-06,5.5085106922288345e-06,0.017958656870177142
24.05,0.005874074235298108,0.0011576268568402278,0.0004925820782578676,0.00017980811085665624,7.3382942416719e-05,1.762716080908741e-06,5.4760570339768495e-06,0.017841911747880565
24.1,0.005843756794152238,0.0011508878503037352,0.0004868697270388656,0.00017874814727332394,7.254300105226206e-05,1.7332989571174722e-06,5.443742409001548e-06,0.017726038683985534
24.150000000000002,0.005813586876367431,0.001144179586297809,0.00048122915606573847,0.00017769280748872258,7.171346327908616e-05,1.7044149035514181e-06,5.411567445914357e-06,0.0176110299728583
24.200000000000003,0.005783563949313501,0.0011375021154322507,0.00047565940404748446,0.0001766421093853084,7.08941919303831e-05,1.6760535024220297e-06,5.379532741332584e-06,0.01749687799189488
24.25,0.005753687479693217,0.0011308554837374158,0.0004701595231793146,0.00017559606985903566,7.008505172969466e-05,1.6482045543072777e-06,5.347638860512471e-06,0.017383575200436978
24.3,0.005723956933584269,0.0011242397327546826,0.00046472857894857156,0.0001745547048390351,6.928590926436097e-05,1.620858073264686e-06,5.315886337973848e-06,0.017271114138704188
24.35,0.005694371776480725,0.0011176548996257433,0.0004593656499434291,0.000173518029307028,6.849663295933252e-05,1.5940042820607e-06,5.284275678116426e-06,0.01715948742674229
24.400000000000002,0.005664931473333944,0.0011111010171807165,0.00045406982766432676,0.00017248605731647572,6.771709305134024e-05,1.5676336075134139e-06,5.252807355827692e-06,0.01704868776338724
24.450000000000003,0.005635635488592959,0.0011045781140250905,0.0004488402163381096,0.000171458802011466,6.694716156342031e-05,1.5417366759458312e-06,5.221481817082489e-06,0.01693870792524475
24.5,0.005606483286244352,0.0010980862146255015,0.00044367593273483363,0.000170436275645337,6.618671227978927e-05,1.5163043087468732e-06,5.190299479534265e-06,0.016829540765685123
24.55,0.005577474329851594,0.001091625339394349,0.0004385761059872001,0.00016941848959903968,6.543562072106473e-05,1.4913275180374114e-06,5.159260733098039e-06,0.016721179213853025
24.6,0.005548608082593891,0.001085195504773262,0.00043353987741258794,0.00016840545439924067,6.469376411982842e-05,1.4667975024387276e-06,5.12836594052513e-06,0.0166136162736922
24.650000000000002,0.005519884007304502,0.001078796723315413,0.0004285664003376416,0.00016739717973616574,6.39610213965264e-05,1.4427056429407952e-06,5.09761543796966e-06,0.016506845022984544
24.700000000000003,0.005491301566508553,0.0010724290037666926,0.00042365483992538584,0.0001663936744811859,6.323727313570302e-05,1.419043498867913e-06,5.067009535546889e-06,0.016400858612403618
24.75,0.005462860222460357,0.0010660923511457503,0.00041880437300483036,0.0001653949467041478,6.252240156256412e-05,1.3958028039392536e-06,5.036548517883432e-06,0.016295650264582153
24.8,0.005434559437180215,0.0010597867668229043,0.00041401418790302857,0.0001644010036904488,6.181629051986544e-05,1.3729754624219494e-06,5.006232644659379e-06,0.01619121327319338
24.85,0.005406398672490746,0.0010535122485979377,0.00040928348427956266,0.00016341185195786043,6.111882544512262e-05,1.350553545374441e-06,4.9760621511424075e-06,0.016087541002046086
24.900000000000002,0.005378377390052704,0.0010472687907767764,0.00040461147296341385,0.00016242749727309952,6.0429893348138025e-05,1.3285292869778062e-06,4.946037248713902e-06,0.01598462688419296
24.950000000000003,0.005350495051400315,0.001041056384247065,0.0003999973757921909,0.00016144794466815064,5.9749382788840935e-05,1.3068950809529126e-06,4.91615812538715e-06,0.01588246442105217
25.0,0.005322751117976129,0.0010348750165526466,0.000395440425453682,0.00016047319845634064,5.907718385543704e-05,1.2856434770612613e-06,4.88642494631768e-06,0.015781047181541878
25.05,0.0052951450511653855,0.0010287246719669519,0.0003909398653296967,0.00015950326224816746,5.841318814286303e-05,1.2647671776874352e-06,4.856837854305783e-06,0.015680368801227546
25.1,0.005267676312329911,0.001022605331565313,0.000386494949342171,0.00015853813896688575,5.7757288731543004e-05,1.2442590345011633e-06,4.8273969702913035e-06,0.015580422981481804
25.150000000000002,0.005240344362841534,0.0010165169732962013,0.00038210494180149695,0.0001575778308638501,5.710938016644207e-05,1.2241120451970038e-06,4.798102393840724e-06,0.015481203488656612
25.200000000000003,0.005213148664115035,0.001010459572051406,0.000377769117257052,0.00015662233953361903,5.64693584364138e-05,1.2043193503097571e-06,4.768954203626647e-06,0.015382704153267637
25.25,0.005186088677640627,0.0010044330997351584,0.0003734867603498944,0.00015567166592882125,5.5837120953837706e-05,1.184874230103732e-06,4.739952457899724e-06,0.01528491886919054
25.3,0.005159163865015973,0.0009984375253322096,0.0003692571656675936,0.00015472581037478635,5.5212566534542585e-05,1.1657701015340481e-06,4.711097194953072e-06,0.015187841592869048
25.35,0.005132373687977755,0.0009924728149748785,0.0003650796376011703,0.00015378477258394277,5.459559537801279e-05,1.147000515278228e-06,4.682388433579313e-06,0.015091466342534611
25.400000000000002,0.0051057176084327695,0.0009865389320090681,0.00036095349020411055,0.00015284855166998416,5.398610904787274e-05,1.1285591528363236e-06,4.653826173520238e-06,0.014995787197437428
25.450000000000003,0.0050791950884885905,0.0009806358370592692,0.0003568780470534287,0.0001519171461618071,5.338401045264685e-05,1.1104398236979252e-06,4.625410395909194e-06,0.014900798297088675
25.5,0.005052805590483774,0.0009747634880925559,0.00035285264111274944,0.00015099055401722258,5.2789203826790745e-05,1.0926364625744078e-06,4.597141063706281e-06,0.014806493840513798
25.55,0.005026548577017615,0.0009689218404815823,0.00034887661459737915,0.0001500687726364427,5.220159471199032e-05,1.0751431266948193e-06,4.569018122126393e-06,0.01471286808551657
25.6,0.0050004235109794805,0.0009631108470665966,0.0003449493188413419,0.00014915179887534623,5.162108993872537e-05,1.057953993163879e-06,4.541041499060227e-06,0.014619915347953948
25.650000000000002,0.004974429855577693,0.0009573304582164724,0.0003410701141663477,0.00014823962905852395,5.1047597608093736e-05,1.0410633563805456e-06,4.513211105488288e-06,0.014527630001021322
