Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_Ca
19.3,0.005564419624419042,0.0008966147910172105,0.00011514452924127993,0.00022183997445629532,2.5699866508058935e-05,6.645381983686868e-06,0.011128839248838084,0.001793229582034421,0.001331039846737772,0.00023028905848255986,0.0001541991990483536,6.645381983686868e-06,0.014650887699108564
19.35,0.005522169274807894,0.0008885851833859824,0.00011409044532704504,0.00021839602885560864,2.529354458340987e-05,6.584487501574494e-06,0.011044338549615788,0.0017771703667719648,0.0013103761731336518,0.00022818089065409009,0.00015176126750045921,6.584487501574494e-06,0.014524996222679103
19.400000000000002,0.0054802410732272926,0.000880626661440128,0.00011304592820828888,0.00021501071772865176,2.4894277493357993e-05,6.524143568808254e-06,0.010960482146454585,0.001761253322880256,0.0012900643063719105,0.00022609185641657775,0.00014936566496014797,6.524143568808254e-06,0.014400305584221094
19.450000000000003,0.005438632811121909,0.0008727387234370515,0.00011201090809500107,0.0002116829606792968,2.4501932426352117e-05,6.4643462806730365e-06,0.010877265622243818,0.001745477446874103,0.001270097764075781,0.00022402181619000214,0.0001470115945581127,6.4643462806730365e-06,0.014276802936503163
19.5,0.005397342289051925,0.0008649208669388559,0.00011098531512078928,0.00020841169861470613,2.411637925287643e-05,6.40509172309988e-06,0.01079468457810385,0.0017298417338777118,0.0012504701916882367,0.00022197063024157856,0.00014469827551725857,6.40509172309988e-06,0.014154475592874834
19.55,0.005356367316783631,0.0008571725889669012,0.00010996907936482442,0.00020519589330040059,2.3737490467903586e-05,6.346375974097766e-06,0.010712734633567263,0.0017143451779338024,0.0012311753598024035,0.00021993815872964884,0.0001424249428074215,6.346375974097766e-06,0.014033311024788735
19.6,0.005315705713376731,0.0008494933861513177,0.00010896213087303545,0.00020203452692507302,2.336514113464775e-05,6.288195105137076e-06,0.010631411426753463,0.0016989867723026355,0.001212207161550438,0.0002179242617460709,0.0001401908468078865,6.288195105137076e-06,0.013913296859370766
19.650000000000002,0.005275355307268357,0.0008418827548755858,0.00010796439967857169,0.0001989266016749209,2.2999208829586457e-05,6.230545182485898e-06,0.010550710614536715,0.0016837655097511717,0.0011935596100495253,0.00021592879935714338,0.00013799525297751873,6.230545182485898e-06,0.013794420877037047
19.700000000000003,0.005235313936353894,0.0008343401914163123,0.00010697581582155324,0.0001958711393172857,2.263957358872187e-05,6.17342226850047e-06,0.010470627872707788,0.0016686803828326246,0.0011752268359037142,0.00021395163164310648,0.0001358374415323312,6.17342226850047e-06,0.013676671009156566
19.75,0.005195579448064653,0.0008268651920783226,0.00010599630936812772,0.00019286718079338707,2.2286117855052184e-05,6.1168224228709945e-06,0.010391158896129305,0.0016537303841566453,0.0011572030847603223,0.00021199261873625544,0.0001337167071303131,6.1168224228709945e-06,0.013560035335758584
19.8,0.0051561496994424446,0.0008194572533251816,0.0001050258104288516,0.00018991378581994424,2.1938726427224643e-05,6.0607417038239695e-06,0.010312299398884889,0.0016389145066503632,0.0011394827149196654,0.0002100516208577032,0.00013163235856334787,6.0607417038239695e-06,0.013444502083283617
19.85,0.0051170225572111415,0.0008121158719052667,0.00010406424917641497,0.00018701003249948714,2.1597286409342837e-05,6.005176169282278e-06,0.010234045114422283,0.0016242317438105334,0.001122060194996923,0.00020812849835282995,0.00012958371845605703,6.005176169282278e-06,0.01333005962237719
19.900000000000002,0.005078195897845231,0.000804840544973496,0.00010311155586272614,0.0001841550169391557,2.12616871619007e-05,5.950121877984085e-06,0.010156391795690462,0.001609681089946992,0.0011049301016349343,0.00020622311172545228,0.0001275701229714042,5.950121877984085e-06,0.013216696465725214
19.950000000000003,0.005039667607635457,0.0007976307702088287,0.00010216766083537405,0.00018134785287779906,2.0931820253817197e-05,5.895574890561719e-06,0.010079335215270914,0.0015952615404176574,0.0010880871172667943,0.0002043353216707481,0.00012559092152290317,5.895574890561719e-06,0.01310440126593014
20.0,0.005001435582751591,0.0007904860459276434,0.00010123249455348529,0.00017858767132118543,2.0607579415545817e-05,5.841531270581605e-06,0.010002871165503182,0.0015809720918552868,0.0010715260279271126,0.00020246498910697058,0.0001236454764932749,5.841531270581605e-06,0.012993162813426993
20.05,0.004963497729302368,0.0007834058711930988,0.00010030598760299138,0.0001758736201851386,2.02888604932336e-05,5.78798708554629e-06,0.009926995458604737,0.0015668117423861976,0.0010552417211108316,0.00020061197520598276,0.0001217331629594016,5.78798708554629e-06,0.012882970034438243
20.1,0.004925851963392683,0.0007763897459205865,9.938807071132375e-05,0.00017320486394642516,1.997556140390552e-05,5.7349384078596605e-06,0.009851703926785365,0.001552779491841173,0.001039229183678551,0.0001987761414226475,0.00011985336842343311,5.7349384078596605e-06,0.012773811988966889
20.150000000000002,0.004888496211178043,0.0007694371709793678,9.847867476155051e-05,0.0001705805833012132,1.9667582091649814e-05,5.682381315756284e-06,0.009776992422356086,0.0015388743419587356,0.0010234834998072793,0.00019695734952310102,0.00011800549254989889,5.682381315756284e-06,0.012665677868826613
20.200000000000003,0.00485142840891638,0.0007625476482905014,9.757773080597138e-05,0.00016799997483093484,1.936482448478125e-05,5.630311894195938e-06,0.00970285681783276,0.0015250952965810028,0.0010079998489856091,0.00019515546161194276,0.0001161889469086875,5.630311894195938e-06,0.012558556995708394
20.25,0.0048146465030172335,0.0007557206809211564,9.668517007918545e-05,0.00016546225067538478,1.9067192453959384e-05,5.578726235724235e-06,0.009629293006034467,0.0015114413618423127,0.0009927735040523088,0.0001933703401583709,0.0001144031547237563,5.578726235724235e-06,0.012452438819282666
20.3,0.004778148450088376,0.0007489557731754032,9.580092401064592e-05,0.00016296663821289064,1.8774591771239474e-05,5.5276204413003e-06,0.009556296900176751,0.0014979115463508064,0.000977799829277344,0.00019160184802129184,0.00011264755062743684,5.5276204413003e-06,0.012347312915336231
20.35,0.004741932216979933,0.0007422524306815833,9.492492423671716e-05,0.00016051237974739892,1.8486930070034645e-05,5.4769906210924714e-06,0.009483864433959866,0.0014845048613631665,0.0009630742784843935,0.00018984984847343433,0.00011092158042020787,5.4769906210924714e-06,0.012243168983943254
20.400000000000002,0.004705995780826029,0.0007356101604763373,9.405710261224666e-05,0.00015809873220231697,1.820411680596767e-05,5.426832895242869e-06,0.009411991561652058,0.0014712203209526747,0.0009485923932139018,0.00018811420522449332,0.00010922470083580602,5.426832895242869e-06,0.01213999684766942
20.450000000000003,0.004670337129084017,0.0007290284710853895,9.319739122166641e-05,0.00015572496682096214,1.7926063218592024e-05,5.377143394601705e-06,0.009340674258168034,0.001458056942170779,0.0009343498009257729,0.00018639478244333283,0.00010755637931155214,5.377143394601705e-06,0.012037786449808676
20.5,0.004634954259571347,0.0007225068726011722,9.234572238963671e-05,0.0001533903688734684,1.7652682293961902e-05,5.327918261432219e-06,0.009269908519142694,0.0014450137452023445,0.0009203422132408104,0.00018469144477927343,0.00010591609376377141,5.327918261432219e-06,0.011936527852651759
20.55,0.004599845180500099,0.000716044876757373,9.150202869124498e-05,0.0001510942373700048,1.7383888728031386e-05,5.279153650087068e-06,0.009199690361000198,0.001432089753514746,0.0009065654242200289,0.00018300405738248997,0.00010430333236818832,5.279153650087068e-06,0.011836211235785826
20.6,0.00456500791050926,0.0007096419970004945,9.066624296177313e-05,0.00014883588478016634,1.7119598890863872e-05,5.230845727656966e-06,0.00913001582101852,0.001419283994000989,0.000893015308680998,0.00018133248592354625,0.00010271759334518323,5.230845727656966e-06,0.01173682689442455
20.650000000000002,0.004530440478694755,0.0007032977485585003,8.98382983060446e-05,0.0001466146367583958,1.685973079163253e-05,5.182990674592409e-06,0.00906088095738951,0.0014065954971170006,0.0008796878205503749,0.0001796765966120892,0.00010115838474979518,5.182990674592409e-06,0.011638365237767954
20.700000000000003,0.004496140924637298,0.0006970116485066301,8.90181281073641e-05,0.00014442983187530379,1.6604204044393837e-05,5.135584685299239e-06,0.008992281849274596,0.0013940232970132602,0.0008665789912518227,0.0001780362562147282,9.962522426636302e-05,5.135584685299239e-06,0.01154081678739137
20.75,0.004462107298428107,0.0006907832158304632,8.820566603606133e-05,0.00014228082135475377,1.635293983461618e-05,5.08862396870875e-06,0.008924214596856214,0.0013815664316609265,0.0008536849281285226,0.00017641133207212266,9.811763900769708e-05,5.08862396870875e-06,0.0114441721756629
20.8,0.00442833766069251,0.0006846119714863014,8.740084605764985e-05,0.00014016696881658273,1.6105860886445975e-05,5.042104748823153e-06,0.00885667532138502,0.0013692239429726027,0.0008410018128994964,0.0001748016921152997,9.663516531867585e-05,5.042104748823153e-06,0.011348422144188743
20.85,0.004394830082611523,0.0006784974384589522,8.660360244061336e-05,0.00013808765002483342,1.586289143069457e-05,4.996023265237102e-06,0.008789660165223047,0.0013569948769179044,0.0008285259001490006,0.00017320720488122671,9.517734858416742e-05,4.996023265237102e-06,0.01125355754228582
20.900000000000002,0.00436158264594139,0.0006724391418169781,8.581386976382876e-05,0.00013604225264137203,1.5623957173528927e-05,4.950375773635943e-06,0.00872316529188278,0.0013448782836339563,0.0008162535158482322,0.00017162773952765752,9.374374304117357e-05,4.950375773635943e-06,0.01115956932548107
20.950000000000003,0.004328593443031173,0.0006664366087654859,8.503158292363785e-05,0.00013403017598477337,1.5388985265850154e-05,4.9051585462714015e-06,0.008657186886062346,0.0013328732175309718,0.0008041810559086403,0.0001700631658472757,9.233391159510092e-05,4.9051585462714015e-06,0.011066448554036877
21.0,0.00429586057683841,0.0006604893686965253,8.42566771405774e-05,0.00013205083079435528,1.5157904273343926e-05,4.860367872415367e-06,0.00859172115367682,0.0013209787373930507,0.0007923049847661317,0.0001685133542811548,9.094742564006355e-05,4.860367872415367e-06,0.010974186391502053
21.05,0.00426338216094288,0.0006545969532371623,8.34890879657777e-05,0.00013010363899924649,1.4930644147187275e-05,4.816000058792416e-06,0.00852676432188576,0.0013091939064743246,0.0007806218339954789,0.0001669781759315554,8.958386488312366e-05,4.816000058792416e-06,0.01088277410328783
21.1,0.004231156319558544,0.000648758896295297,8.272875128704005e-05,0.00012818803349237825,1.4707136195396906e-05,4.772051429991745e-06,0.008462312639117089,0.001297517792590594,0.0007691282009542695,0.0001654575025740801,8.824281717238144e-05,4.772051429991745e-06,0.010792203055268396
21.150000000000002,0.004199181187543659,0.0006429747341032856,8.197560333460184e-05,0.000126303457909287,1.4487313054803987e-05,4.72851832885905e-06,0.008398362375087318,0.0012859494682065712,0.0007578207474557221,0.00016395120666920369,8.692387832882392e-05,4.72851832885905e-06,0.010702464712405355
21.200000000000003,0.004167454910409136,0.0006372440052594315,8.122958068659929e-05,0.0001244493664116233,1.4271108663641261e-05,4.685397116869045e-06,0.008334909820818272,0.001274488010518863,0.0007466961984697398,0.00016245916137319857,8.562665198184756e-05,4.685397116869045e-06,0.010613550637395658
21.25,0.004135975644325172,0.0006315662507674083,8.049062027423674e-05,0.00012262522347526156,1.405845823472839e-05,4.64268417447914e-06,0.008271951288650345,0.0012631325015348166,0.0007357513408515694,0.00016098124054847348,8.435074940837034e-05,4.64268417447914e-06,0.010525452489342533
21.3,0.004104741556126182,0.0006259410140736706,7.975865938667122e-05,0.00012083050368290804,1.3849298229241738e-05,4.60037590146487e-06,0.008209483112252364,0.0012518820281473412,0.0007249830220974482,0.00015951731877334244,8.309578937545042e-05,4.60037590146487e-06,0.010438162022448875
21.35,0.004073750823314101,0.0006203678411029166,7.903363567562145e-05,0.0001190646915211087,1.3643566331055451e-05,4.55846871723766e-06,0.008147501646628202,0.0012407356822058332,0.0007143881491266522,0.0001580672713512429,8.186139798633271e-05,4.55846871723766e-06,0.010351671084732738
21.400000000000002,0.004043001634060051,0.0006148462802916539,7.83154871597091e-05,0.00011732728118155721,1.3441201421640479e-05,4.516959061145408e-06,0.008086003268120102,0.0012296925605833077,0.0007039636870893433,0.0001566309743194182,8.064720852984288e-05,4.516959061145408e-06,0.010265971616764305
21.450000000000003,0.004012492187204438,0.0006093758826199266,7.760415222854091e-05,0.00011561777636660962,1.3242143555509024e-05,4.475843392756466e-06,0.008024984374408876,0.0012187517652398532,0.0006937066581996577,0.00015520830445708183,7.945286133305414e-05,4.475843392756466e-06,0.010181055650424035
21.5,0.00398222069225551,0.00060395620164126,7.689956964653972e-05,0.00011393569009891162,1.3046333936191894e-05,4.435118192127502e-06,0.00796444138451102,0.00120791240328252,0.0006836141405934697,0.00015379913929307944,7.827800361715136e-05,4.435118192127502e-06,0.010096915307681496
21.55,0.003952185369386395,0.00059858679351087,7.620167855653173e-05,0.00011228054453504732,1.2853714892736538e-05,4.394779960055752e-06,0.00790437073877279,0.00119717358702174,0.0006736832672102839,0.00015240335711306347,7.712228935641922e-05,4.394779960055752e-06,0.010013542799394407
21.6,0.003922384449430694,0.0005932672170121975,7.551041848309857e-05,0.00011065187078312195,1.2664229856714135e-05,4.3548252183161695e-06,0.007844768898861388,0.001186534434024395,0.0006639112246987317,0.00015102083696619714,7.598537914028481e-05,4.3548252183161695e-06,0.009930930424127628
21.650000000000002,0.003892816173876606,0.0005879970335818093,7.482572933570042e-05,0.00010904920872418956,1.247782333972386e-05,4.315250509883911e-06,0.007785632347753212,0.0011759940671636185,0.0006542952523451373,0.00014965145867140085,7.486694003834316e-05,4.315250509883911e-06,0.00984907056699148
21.700000000000003,0.0038634787948596708,0.0005827758073327202,7.414755141157827e-05,0.00010747210683744235,1.2294440911383251e-05,4.27605239914264e-06,0.0077269575897193415,0.0011655516146654404,0.0006448326410246541,0.00014829510282315654,7.376664546829951e-05,4.27605239914264e-06,0.009767955698499175
21.75,0.0038343705751541324,0.0005776031050761832,7.347582539844192e-05,0.00010592012202907837,1.2114029177793558e-05,4.2372274720791e-06,0.007668741150308265,0.0011552062101523664,0.0006355207321744702,0.00014695165079688384,7.268417506676135e-05,4.2372274720791e-06,0.009687578373442906
21.8,0.0038054897881629603,0.0005724784963419917,7.28104923769506e-05,0.00010439281946476576,1.193653576046924e-05,4.19877233646438e-06,0.0076109795763259205,0.0011449569926839833,0.0006263569167885946,0.0001456209847539012,7.161921456281544e-05,4.19877233646438e-06,0.009607931229788143
21.85,0.0037768347179065838,0.0005674015533973452,7.21514938229933e-05,0.00010288977240562616,1.1761909275721301e-05,4.1606836220223345e-06,0.0075536694358131675,0.0011348031067946905,0.000617338634433757,0.0001443029876459866,7.057145565432781e-05,4.1606836220223345e-06,0.009529006987585973
21.900000000000002,0.0037484036590103315,0.0005623718512643167,7.14987716097745e-05,0.0001014105620476576,1.1590099314483907e-05,4.12295798058552e-06,0.007496807318020663,0.0011247437025286335,0.0006084633722859456,0.000142997543219549,6.954059588690345e-05,4.12295798058552e-06,0.009450798447902866
21.950000000000003,0.0037201949166906422,0.000557388967735968,7.08522680097124e-05,9.99547773645229e-05,1.1421056422574484e-05,4.085592086239089e-06,0.0074403898333812845,0.001114777935471936,0.0005997286641871375,0.0001417045360194248,6.852633853544691e-05,4.085592086239089e-06,0.009373298491767707
22.0,0.0036922068067400597,0.0005524524833911558,7.021192569615529e-05,9.852201495362938e-05,1.1254732081377408e-05,4.048582635453032e-06,0.007384413613480119,0.0011049049667823116,0.0005911320897217763,0.00014042385139231058,6.752839248826444e-05,4.048582635453032e-06,0.00929650007913569
22.05,0.00366443765551104,0.0005475619816080674,6.95776877449222e-05,9.711187888542666e-05,1.1091078688941686e-05,4.011926347203125e-06,0.00732887531102208,0.0010951239632161348,0.00058267127331256,0.0001391553754898444,6.654647213365011e-05,4.011926347203125e-06,0.009220396247868676
22.1,0.003636885799898625,0.0005427170485765299,6.894949763567393e-05,9.572398055585416e-05,1.0930049541483475e-05,3.975619963080999e-06,0.00727377159979725,0.0010854340971530598,0.0005743438833351249,0.00013789899527134785,6.558029724890085e-05,3.975619963080999e-06,0.009144980112731845
22.150000000000002,0.003609549587321976,0.0005379172733091275,6.832729925311957e-05,9.435793854186672e-05,1.0771598815284075e-05,3.939660247393636e-06,0.007219099174643952,0.001075834546618255,0.0005661476312512003,0.00013665459850623914,6.462959289170445e-05,3.939660247393636e-06,0.009070244864406139
22.200000000000003,0.0035824273757048206,0.0005331622476511677,6.77110368880645e-05,9.301337845997293e-05,1.0615681548974674e-05,3.904043987252691e-06,0.007164854751409641,0.0010663244953023354,0.0005580802707598376,0.000135422073776129,6.369408929384805e-05,3.904043987252691e-06,0.008996183768516297
22.25,0.0035555175334548387,0.000528451566289534,6.710065523830507e-05,9.168993282771955e-05,1.0462253626199096e-05,3.868767992653969e-06,0.007111035066909677,0.001056903132579068,0.0005501395969663174,0.00013420131047661013,6.277352175719457e-05,3.868767992653969e-06,0.008922790164674175
22.3,0.0035288184394419984,0.0005237848267604576,6.649609940937495e-05,9.03872409280573e-05,1.0311271758646011e-05,3.833829096547364e-06,0.007057636878883997,0.0010475696535209153,0.0005423234455683439,0.0001329921988187499,6.186763055187606e-05,3.833829096547364e-06,0.008850057465536977
22.35,0.0035023284829759035,0.0005191616294562501,6.589731491514897e-05,8.910494867652649e-05,1.0162693469442484e-05,3.79922415489764e-06,0.007004656965951807,0.0010383232589125002,0.0005346296920591589,0.00013179462983029793,6.097616081665491e-05,3.79922415489764e-06,0.008777979155880213
22.400000000000002,0.003476046063782137,0.0005145815776310235,6.530424767830835e-05,8.78427084911992e-05,1.0016477076900541e-05,3.7649500467363078e-06,0.006952092127564274,0.001029163155262047,0.0005270562509471952,0.0001306084953566167,6.0098862461403245e-05,3.7649500467363078e-06,0.008706548791685007
22.450000000000003,0.0034499695919776615,0.0005100442774054369,6.4716844030673e-05,8.660017916531937e-05,9.872581678609018e-06,3.7310036742049463e-06,0.006899939183955323,0.0010200885548108738,0.0005196010749919163,0.000129433688061346,5.9235490071654113e-05,3.7310036742049463e-06,0.008635759999239524
22.5,0.0034240974880452844,0.0005055493377705001,6.413505071340514e-05,8.53770257425815e-05,9.73096713586292e-06,3.697381962590244e-06,0.006848194976090569,0.0010110986755410003,0.000512262154455489,0.00012827010142681027,5.838580281517751e-05,3.697381962590244e-06,0.008565606474254228
22.55,0.003398428182807214,0.0005010963705904647,6.355881487708873e-05,8.417291939499024e-05,9.591594058422681e-06,3.6640818603510554e-06,0.006796856365614428,0.0010021927411809294,0.0005050375163699414,0.00012711762975417746,5.7549564350536085e-05,3.6640818603510554e-06,0.008496081980990715
22.6,0.003372960117397753,0.0004966849906048378,6.298808408168968e-05,8.298753730324615e-05,9.454423789596146e-06,3.6311003391377817e-06,0.006745920234795506,0.0009933699812096756,0.0004979252238194769,0.00012597616816337935,5.672654273757688e-05,3.6311003391377817e-06,0.00842718035140389
22.650000000000002,0.0033476917432351165,0.0004923148154295425,6.242280629640035e-05,8.18205625396009e-05,9.319418391635853e-06,3.5984343938042932e-06,0.006695383486470233,0.000984629630859085,0.0004909233752376054,0.0001248456125928007,5.5916510349815113e-05,3.5984343938042932e-06,0.008358895484297149
22.700000000000003,0.003322621521992435,0.0004879854655572592,6.186292989937312e-05,8.067168395312992e-05,9.186540631444751e-06,3.5660810424127046e-06,0.00664524304398487,0.0009759709311145184,0.00048403010371877954,0.00012372585979874624,5.5119243788668505e-05,3.5660810424127046e-06,0.008291221344490408
22.75,0.003297747925567943,0.00048369656435697455,6.130840367734687e-05,7.954059605736932e-05,9.055753966583445e-06,3.5340373262312527e-06,0.006595495851135886,0.0009673931287139491,0.00047724357634421587,0.00012261680735469374,5.433452379950067e-05,3.5340373262312527e-06,0.008224151962000707
22.8,0.003273069436054384,0.0004794477380727634,6.075917682517022e-05,7.842699892026592e-05,8.927022531572227e-06,3.5023003097255134e-06,0.006546138872108768,0.0009588954761455268,0.0004705619935215955,0.00012151835365034044,5.3562135189433365e-05,3.5023003097255134e-06,0.008157681431235115
22.85,0.003248584545707666,0.0004752386158218371,6.021519894522584e-05,7.733059805639125e-05,8.800311124481464e-06,3.470867080543227e-06,0.006497169091415332,0.0009504772316436742,0.0004639835883383475,0.00012043039789045168,5.2801866746888784e-05,3.470867080543227e-06,0.00809180391019578
22.900000000000002,0.0032242917569147676,0.0004710688295918765,5.9676420046758805e-05,7.625110432136918e-05,8.67558519380379e-06,3.439734749492942e-06,0.006448583513829535,0.000942137659183753,0.00045750662592821507,0.00011935284009351761,5.205351116282275e-05,3.439734749492942e-06,0.008026513619696828
22.950000000000003,0.003200189582160936,0.00046693801423768077,5.914279054511333e-05,7.51882338084705e-05,8.55281082560199e-06,3.408900450516724e-06,0.006400379164321872,0.0009338760284753615,0.000451129402850823,0.00011828558109022666,5.131686495361194e-05,3.408900450516724e-06,0.007961804842592929
23.0,0.0031762765439961923,0.00046284580747715565,5.8614261260881044e-05,7.414170774732741e-05,8.431954730926408e-06,3.378361340657154e-06,0.006352553087992385,0.0009256916149543113,0.0004448502464839645,0.00011722852252176209,5.059172838555845e-05,3.378361340657154e-06,0.007897671923019295
23.05,0.003152551175001155,0.00045879184988666257,5.809078341896416e-05,7.311125240472185e-05,8.312984233495917e-06,3.3481146000188247e-06,0.00630510235000231,0.0009175836997733251,0.0004386675144283311,0.00011618156683792833,4.98779054009755e-05,3.3481146000188247e-06,0.007834109265642908
23.1,0.003129012017752233,0.0004547757848957579,5.7572308647557386e-05,7.209659898740402e-05,8.195867257636721e-06,3.318157431724564e-06,0.006258024035504466,0.0009095515697915158,0.0004325795939244242,0.00011514461729511477,4.9175203545820324e-05,3.318157431724564e-06,0.00777111133492479
23.150000000000002,0.0031056576247861694,0.0004507972587813387,5.7058788977051065e-05,7.109748354689622e-05,8.080572316473154e-06,3.2884870618665616e-06,0.006211315249572339,0.0009015945175626774,0.00042658490128137736,0.00011411757795410213,4.848343389883893e-05,3.2884870618665616e-06,0.007708672654393068
23.200000000000003,0.003082486558563987,0.00044685592066122186,5.655017683885926e-05,7.011364688624017e-05,7.967068500365042e-06,3.2591007394526325e-06,0.006164973117127974,0.0008937118413224437,0.000420681881317441,0.00011310035367771853,4.780241100219025e-05,3.2591007394526325e-06,0.007646787805926672
23.25,0.003059497391434341,0.00044295142248717656,5.604642506417564e-05,6.914483446864594e-05,7.855325465586155e-06,3.2299957363477847e-06,0.006118994782868682,0.0008859028449743531,0.00041486900681187566,0.00011209285012835128,4.713195279351693e-05,3.2299957363477847e-06,0.007585451429049476
23.3,0.0030366887055962967,0.0004390834190374299,5.554748688265993e-05,6.819079632800134e-05,7.745313423238422e-06,3.2011693472112837e-06,0.0060733774111925935,0.0008781668380748598,0.000409144777968008,0.00011109497376531986,4.647188053943054e-05,3.2011693472112837e-06,0.007524658220234634
23.35,0.00301405909306157,0.0004352515679086705,5.5053315921058393e-05,6.725128698120276e-05,7.637003128396832e-06,3.1726188894294226e-06,0.00602811818612314,0.000870503135817341,0.00040350772188721656,0.00011010663184211679,4.582201877038099e-05,3.1726188894294226e-06,0.007464402932219054
23.400000000000002,0.002991607155616223,0.00043145552950756396,5.456386620176035e-05,6.632606534226742e-05,7.530365869479807e-06,3.1443417030441278e-06,0.005983214311232446,0.0008629110590151279,0.0003979563920536045,0.0001091277324035207,4.518219521687884e-05,3.1443417030441278e-06,0.007404680373327665
23.450000000000003,0.0029693315047818517,0.0004276949670418043,5.407909214129405e-05,6.541489463818972e-05,7.425373457840229e-06,3.116335150677619e-06,0.005938663009563703,0.0008553899340836085,0.00039248936782913834,0.0001081581842825881,4.455224074704138e-05,3.116335150677619e-06,0.007345485406807435
23.5,0.0029472307617762804,0.00042396954651071803,5.3598948548764306e-05,6.45175423265042e-05,7.321998217572251e-06,3.088596617453259e-06,0.005894461523552561,0.0008479390930214361,0.0003871052539590252,0.00010719789709752861,4.393198930543351e-05,3.088596617453259e-06,0.007286812950170891
23.55,0.00292530355747377,0.00042027893669543883,5.312339062423431e-05,6.363378001451831e-05,7.220212975529118e-06,3.061123510912757e-06,0.00585060711494754,0.0008405578733908777,0.0003818026800871099,0.00010624678124846863,4.332127785317471e-05,3.061123510912757e-06,0.007228657974548996
23.6,0.0029035485323647826,0.0004166228091486732,5.2652373957054576e-05,6.276338338018046e-05,7.119991051547519e-06,3.0339132609299224e-06,0.005807097064729565,0.0008332456182973464,0.00037658030028108277,0.00010530474791410915,4.271994630928511e-05,3.0339132609299224e-06,0.007171015504053248
23.650000000000002,0.002881964336515287,0.0004130008381840706,5.2185854524140754e-05,6.190613209454712e-05,7.021306248873812e-06,3.0069633196210626e-06,0.005763928673030574,0.0008260016763681412,0.0003714367925672827,0.00010437170904828151,4.212783749324287e-05,3.0069633196210626e-06,0.007113880615146764
23.700000000000003,0.002860549629525647,0.00040941270086521764,5.172378868820322e-05,6.106180974581602e-05,6.924132844787817e-06,2.9802711612522104e-06,0.005721099259051294,0.0008188254017304353,0.0003663708584748961,0.00010344757737640644,4.1544797068726906e-05,2.9802711612522104e-06,0.007057248436024263
23.75,0.0028393030804891007,0.00040585807699427157,5.1266133195930434e-05,6.023020376489174e-05,6.828445581419858e-06,2.9538342821433176e-06,0.005678606160978201,0.0008117161539885431,0.0003613812225893504,0.00010253226639186087,4.097067348851915e-05,2.9538342821433176e-06,0.007001114146000761
23.8,0.0028182233679498376,0.00040233664910024804,5.0812845176128174e-05,5.9411105352450875e-05,6.734219656756793e-06,2.9276502005695447e-06,0.005636446735899675,0.0008046732982004961,0.00035646663211470525,0.00010162569035225635,4.0405317940540754e-05,2.9276502005695447e-06,0.006945472974908812
23.85,0.002797309179860715,0.00039884810242698203,5.0363882137817226e-05,5.860430940747597e-05,6.641430715833052e-06,2.901716456659806e-06,0.00559461835972143,0.0007976962048539641,0.00035162585644485584,0.00010072776427563445,3.984858429499831e-05,2.901716456659806e-06,0.006890320202504201
23.900000000000002,0.002776559213540596,0.0003953921249207713,4.9919201968290997e-05,5.7809614457225696e-05,6.550054842102519e-06,2.8760306122926636e-06,0.005553118427081192,0.0007907842498415426,0.0003468576867433542,9.983840393658199e-05,3.930032905261511e-05,2.8760306122926636e-06,0.0068356511578798705
23.950000000000003,0.0027559721756313495,0.0003919684072177217,4.947876293113546e-05,5.702682258861195e-05,6.460068548987428e-06,2.85059025098973e-06,0.005511944351262699,0.0007839368144354434,0.0003421609355316717,9.895752586227092e-05,3.8760411293924565e-05,2.85059025098973e-06,0.006781461218887988
24.0,0.0027355467820545185,0.00038857664263080617,4.904252366421331e-05,5.6255739380953716e-05,6.371448771600429e-06,2.825392977806688e-06,0.005471093564109037,0.0007771532852616123,0.0003375344362857223,9.808504732842663e-05,3.822869262960257e-05,2.825392977806688e-06,0.006727745811570014
24.05,0.0027152817579676634,0.00038521652713665054,4.861044317761399e-05,5.549617384007832e-05,6.284172858636028e-06,2.8004364192220404e-06,0.005430563515935327,0.0007704330542733011,0.0003329770430404699,9.722088635522798e-05,3.770503715181617e-05,2.8004364192220404e-06,0.006674500409594586
24.1,0.0026951758377204175,0.00038188775936206246,4.818248085157185e-05,5.474793833374251e-05,6.1982185644278366e-06,2.7757182230237352e-06,0.005390351675440835,0.0007637755187241249,0.00032848763000245507,9.63649617031437e-05,3.7189311386567016e-05,2.7757182230237352e-06,0.006621720533703173
24.150000000000002,0.0026752277648102404,0.000378590040570312,4.775859643435375e-05,5.401084852834441e-05,6.113564041167938e-06,2.7512360581937327e-06,0.005350455529620481,0.000757180081140624,0.00032406509117006646,9.55171928687075e-05,3.668138424700763e-05,2.7512360581937327e-06,0.006569401751163275
24.200000000000003,0.0026554362918379004,0.00037532307464717977,4.7338750040118047e-05,5.328472332689994e-05,6.030187831284954e-06,2.7269876147906642e-06,0.005310872583675801,0.0007506461492943595,0.00031970833996139967,9.467750008023609e-05,3.618112698770972e-05,2.7269876147906642e-06,0.006517539675229087
