Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(3),J_total_As
12.850000000000001,0.01684020813392676,0.0023503752950364675,0.0005467935551412347,0.011759080276705499,0.002130730152334682,0.000593115893327816,4.6593577146978964e-05,9.791060898784278e-05,0.03368041626785352,0.004700750590072935,0.070554481660233,0.0010935871102824694,0.012784380914008093,9.318715429395793e-05,0.00593115893327816,0.00029373182696352835,0.12913169445698566
12.9,0.016786127131915397,0.00234055153687155,0.0005367355677571878,0.011630168351560527,0.0021106053713636315,0.0005796522787166865,4.5617416754738074e-05,9.700104009514986e-05,0.03357225426383079,0.0046811030737431,0.06978101010936316,0.0010734711355143756,0.012663632228181789,9.123483350947615e-05,0.005796522787166865,0.0002910031202854496,0.12795023155159502
12.950000000000001,0.016732073070238114,0.0023312530693487673,0.0005270755689330103,0.011502495876140217,0.0020905559096775694,0.0005665147020875069,4.467890235102079e-05,9.609372013725818e-05,0.03346414614047623,0.004662506138697535,0.0690149752568413,0.0010541511378660206,0.012543335458065416,8.935780470204158e-05,0.005665147020875069,0.0002882811604117745,0.1267819001179354
13.0,0.01667804736605009,0.002322459932102913,0.0005178011220319705,0.011376056175446623,0.0020705853735783837,0.0005536948425816123,4.377687581447972e-05,9.518886098616027e-05,0.03335609473210018,0.004644919864205826,0.06825633705267974,0.001035602244063941,0.012423512241470303,8.755375162895944e-05,0.0055369484258161236,0.0002855665829584808,0.12562653489492356
13.05,0.016624051425693544,0.0023141526667087562,0.0005089000837579532,0.011250842462642947,0.0020506972288100948,0.0005411846004659718,4.2910206062531615e-05,9.428666701717246e-05,0.03324810285138709,0.0046283053334175124,0.06750505477585768,0.0010178001675159064,0.012304183372860569,8.582041212506323e-05,0.005411846004659718,0.0002828600010515174,0.12448397291887504
13.100000000000001,0.01657008664467707,0.002306312308144326,0.0005003606000262223,0.011126847844019964,0.002030894803264244,0.0005289760910876138,4.207778869023416e-05,9.338733523009771e-05,0.03314017328935414,0.004612624616288652,0.06676108706411979,0.0010007212000524447,0.012185368819585464,8.415557738046832e-05,0.005289760910876138,0.00028016200569029316,0.1233540534833474
13.15,0.01651615440765626,0.0022989203762928093,0.0004921711017662388,0.011004065323862226,0.0020111812897042813,0.0005170616389959577,4.127854560101629e-05,9.249105537327035e-05,0.03303230881531252,0.0045978407525856186,0.06602439194317336,0.0009843422035324776,0.012067087738225688,8.255709120203258e-05,0.005170616389959577,0.000277473166119811,0.1222366181001111
13.200000000000001,0.016462256088415585,0.002291958867487258,0.00048432030066535557,0.010882487809214652,0.001991559748503874,0.0005054337722283855,4.051142463020506e-05,9.159801007009757e-05,0.03292451217683117,0.004583917734974516,0.06529492685528791,0.0009686406013307111,0.011949358491023243,8.102284926041012e-05,0.005054337722283855,0.00027479403021029273,0.1211315104612021
13.25,0.01640839304985157,0.0022854102461020895,0.00047679718486173627,0.010762108114550174,0.001972033110394389,0.0004940852167545192,3.9775399162240985e-05,9.070837494773626e-05,0.03281678609970314,0.004570820492204179,0.06457264868730105,0.0009535943697234725,0.011832198662366334,7.955079832448197e-05,0.004940852167545192,0.00027212512484320876,0.12003857640201106
13.3,0.01635456664395722,0.0022792574361951423,0.00046959101459438364,0.010642918966338996,0.001952604179217104,0.00048300889107477315,3.906946774242401e-05,8.982231876756552e-05,0.03270913328791444,0.004558514872390285,0.06385751379803398,0.0009391820291887673,0.011715625075302624,7.813893548484802e-05,0.004830088910747731,0.00026946695630269653,0.11895766386536538
13.350000000000001,0.01630077821180768,0.0022734838132038686,0.0004626913178177426,0.010524913007520323,0.001933275634676024,0.0004721979009688993,3.839265368398695e-05,8.894000355713908e-05,0.03260155642361536,0.004546967626407737,0.06314947804512194,0.0009253826356354852,0.011599653808056144,7.67853073679739e-05,0.004721979009688993,0.0002668200106714172,0.11788862286656507
13.4,0.016247029083547183,0.002268073195699035,0.00045608788578791154,0.01040808280187722,0.0019140500350874551,0.00046164553439033515,3.774400467124678e-05,8.806158474331994e-05,0.032494058167094365,0.00453614639139807,0.06244849681126332,0.0009121757715758231,0.01148430021052473,7.548800934249355e-05,0.004616455343903351,0.00026418475422995984,0.11683130545933211
13.450000000000001,0.016193320578377156,0.002263009837199119,0.0004497707686271049,0.010292420838315431,0.001894929820122755,0.00045134525650229474,3.712259235954236e-05,8.718721128632081e-05,0.03238664115675431,0.004526019674398238,0.061754525029892586,0.0008995415372542098,0.01136957892073653,7.424518471908472e-05,0.004513452565022947,0.00026156163385896244,0.11578556570263687
13.5,0.01613965400454563,0.0022582784180484117,0.00044373027087262623,0.010177919535047066,0.0018759173135409542,0.0004412907048516533,3.652751197262587e-05,8.631702581439212e-05,0.03227930800909126,0.004516556836096823,0.0610675172102824,0.0008874605417452525,0.011255503881245726,7.305502394525174e-05,0.004412907048516533,0.0002589510774431764,0.11475125962836642
13.55,0.016086030659337787,0.0022538640373616454,0.0004379569470162356,0.010064571243679914,0.0018570147259081584,0.00043147568467677227,3.595788189813518e-05,8.545116475891572e-05,0.032172061318675574,0.004507728074723291,0.060387427462079486,0.0008759138940324712,0.01114208835544895,7.191576379627036e-05,0.004314756846767723,0.00025635349427674715,0.11372824520980052
13.600000000000001,0.016032451829067755,0.0022497522050378056,0.00043244159703945654,0.009952368253213434,0.0018382241573009063,0.00042189416434553823,3.541284328173809e-05,8.458975848968115e-05,0.03206490365813551,0.004499504410075611,0.05971420951928061,0.0008648831940789131,0.011029344943805438,7.082568656347618e-05,0.004218941643455382,0.00025376927546904345,0.11271638233086397
13.65,0.015978918789071577,0.0022459288338456144,0.0004271752619500188,0.009841302793942252,0.0018195475999908436,0.0004125402709199704,3.489155962050221e-05,8.373293145013485e-05,0.031957837578143154,0.004491857667691229,0.05904781676365351,0.0008543505239000376,0.010917285599945061,6.978311924100442e-05,0.004125402709199704,0.0002511987943504046,0.1117155327561241
13.700000000000001,0.01592543280370134,0.0022423802315830123,0.00042214921932431904,0.0097313670412682,0.001800986941108303,0.0004034082858438671,3.439321635601066e-05,8.28808022924091e-05,0.03185086560740268,0.004484760463166025,0.0583882022476092,0.0008442984386486381,0.010805921646649817,6.878643271202133e-05,0.0040340828584386704,0.0002486424068772273,0.11072556010150429
13.75,0.015871995126320523,0.0022390930933128095,0.0004173549788604732,0.009622553119421924,0.0017825439652825743,0.0003944926407500562,3.391702046771111e-05,8.203348401195124e-05,0.03174399025264105,0.004478186186625619,0.05773531871653155,0.0008347099577209464,0.010695263791695445,6.783404093542222e-05,0.003944926407500562,0.0002461004520358537,0.10974632980568644
13.8,0.01581860699930043,0.0022360544936765227,0.0004127842779462345,0.009514853105095,0.0017642203572568126,0.00038578791338390026,3.3462200066953556e-05,8.11910840815865e-05,0.03163721399860086,0.0044721089873530455,0.05708911863057001,0.000825568555892469,0.010585322143540875,6.692440013390711e-05,0.0038578791338390026,0.0002435732522447595,0.10877770910217494
13.850000000000001,0.015765269654017845,0.0022332518792882784,0.0004084290772457795,0.009408259030983716,0.0017460177044757435,0.00037728882363981627,3.3028003992143634e-05,8.035370458486142e-05,0.03153053930803569,0.004466503758576557,0.05644955418590229,0.000816858154491559,0.010476106226854461,6.605600798428727e-05,0.0037728882363981626,0.00024106111375458427,0.10781956699199761
13.9,0.01571198431085377,0.002230673061210509,0.00040428155630908575,0.009302762889245508,0.001727937499644451,0.00036899022970764264,3.2613701405408724e-05,7.95214423485256e-05,0.03142396862170754,0.004461346122421018,0.055816577335473044,0.0008085631126181715,0.010367624997866705,6.522740281081745e-05,0.0036899022970764265,0.00023856432704557682,0.10687177421701931
13.950000000000001,0.015658752179193304,0.0022283062075130447,0.00040033410920737705,0.009198356634869185,0.0017099811432567194,0.00036088712432578583,3.2218581391147555e-05,7.869438907402181e-05,0.03131750435838661,0.0044566124150260894,0.05519013980921511,0.0008006682184147541,0.010259886859540317,6.443716278229511e-05,0.0036088712432578583,0.00023608316722206543,0.10593420323384509
14.0,0.015605574457426644,0.002226139835917061,0.00039657934019786547,0.009095032188960066,0.0016921499460915378,0.00035297463113816217,3.184195255680833e-05,7.787263146786479e-05,0.031211148914853288,0.004452279671834122,0.054570193133760395,0.0007931586803957309,0.010152899676549226,6.368390511361666e-05,0.0035297463113816217,0.00023361789440359436,0.10500672818829158
14.05,0.01555245233295117,0.002224162806525229,0.00039301005942078227,0.008992781441941097,0.0016744451316765023,0.0003452480011520251,3.1483142636215085e-05,7.705625137079864e-05,0.03110490466590234,0.004448325613050458,0.05395668865164658,0.0007860201188415645,0.010046670790059014,6.296628527243017e-05,0.003452480011520251,0.00023116875411239592,0.10408922489040502
14.100000000000001,0.015499386982174646,0.0022223643146392796,0.00038961927863147636,0.008891596256671163,0.0016568678387170095,0.00033770260929386357,3.114149809573958e-05,7.624532588563332e-05,0.03099877396434929,0.004444728629278559,0.05334957754002698,0.0007792385572629527,0.009941207032302057,6.228299619147916e-05,0.003377026092938636,0.00022873597765689997,0.10318157079000685
14.15,0.015446379570519477,0.0022207338836660855,0.00038640020697013907,0.008791468471481696,0.0016394191234902285,0.00033033395106062103,3.081638374359281e-05,7.543992750366845e-05,0.030892759141038954,0.004441467767332171,0.05274881082889017,0.0007728004139402781,0.009836514740941372,6.163276748718562e-05,0.0033033395106062103,0.00022631978251100537,0.10228364495274735
14.200000000000001,0.015393431252428038,0.0022192613581132484,0.00038334624677151816,0.008692389903132744,0.0016220999622029728,0.00032313763926356974,3.0507182342489626e-05,7.464012422962187e-05,0.030786862504856075,0.004438522716226497,0.052154339418796464,0.0007666924935430363,0.009732599773217837,6.101436468497925e-05,0.0032313763926356976,0.00022392037268886562,0.10139532803664944
14.25,0.015340543171369079,0.002217936896675067,0.0003804509894167924,0.008594352349689733,0.001604911253312706,0.0003161094008622509,3.021329422591984e-05,7.384597970498864e-05,0.030681086342738157,0.004435873793350134,0.051566114098138396,0.0007609019788335848,0.009629467519876235,6.042658845183968e-05,0.003161094008622509,0.00022153793911496592,0.10051650226912581
14.3,0.015287716459845143,0.002216750965409662,0.0003777082112295919,0.00849734759332202,0.0015878538198109944,0.00030924507388595246,2.993413691823956e-05,7.305755332976222e-05,0.030575432919690285,0.004433501930819324,0.05098408555993213,0.0007554164224591838,0.009527122918865967,5.986827383647912e-05,0.003092450738859525,0.00021917265998928665,0.0996470514244522
14.350000000000001,0.015234952239401052,0.002215694331007933,0.00037511186941798234,0.008401367403024506,0.0015709284114688497,0.0003025406044402827,2.966914475877908e-05,7.22749003824587e-05,0.030469904478802105,0.004431388662015866,0.050408204418147036,0.0007502237388359647,0.009425570468813099,5.933828951755816e-05,0.0030254060444028274,0.00021682470114737612,0.09878686080168181
14.4,0.015182251620633391,0.0022147580541549204,0.00037265609806406204,0.008306403537263451,0.0015541357070434627,0.0002959920437964512,2.941776853014583e-05,7.149807213838961e-05,0.030364503241266782,0.004429516108309841,0.0498384212235807,0.0007453121961281241,0.009324814242260776,5.883553706029166e-05,0.002959920437964512,0.00021449421641516882,0.09793581720298622
14.450000000000001,0.015129615703200996,0.0022139334829840585,0.00037033520416266714,0.008212447746547705,0.001537476316445935,0.00028959554556094415,2.9179475090884842e-05,7.072711598613627e-05,0.030259231406401993,0.004427866965968117,0.049274686479286234,0.0007406704083253343,0.00922485789867561,5.8358950181769684e-05,0.0028959554556094416,0.0002121813479584088,0.0970938089124069
14.5,0.01507704557583648,0.002213212246624716,0.0003681436637105332,0.008119491775926593,0.0015209507828696951,0.00028334736292334685,2.895374701264387e-05,6.996207554218455e-05,0.03015409115167296,0.004426424493249432,0.04871695065555956,0.0007362873274210664,0.00912570469721817,5.790749402528774e-05,0.0028334736292334687,0.00020988622662655363,0.09626072567500651
14.55,0.015024542316358686,0.002212586248843332,0.0003660761178471175,0.008027527367415592,0.0015045595848793376,0.00027724384598011895,2.874008222197517e-05,6.920299076368319e-05,0.030049084632717372,0.004425172497686664,0.04816516420449356,0.000732152235694235,0.009027357509276026,5.748016444395034e-05,0.0027724384598011896,0.00020760897229104956,0.09543645867640406
14.600000000000001,0.014972106991686173,0.0022120476617783808,0.0003641273690481592,0.007936546262351088,0.0014883031384597292,0.00027128143913220386,2.8537993646892646e-05,6.844989805929579e-05,0.029944213983372346,0.0044240953235567615,0.04761927757410653,0.0007282547380963185,0.008929818830758374,5.707598729378529e-05,0.0027128143913220386,0.00020534969417788736,0.09462090052268404
14.65,0.014919740657851626,0.0022115889197693054,0.00036229237737292263,0.007846540203675343,0.0014721817990252539,0.0002654566785543996,2.834700886828951e-05,6.770283039811968e-05,0.029839481315703253,0.004423177839538611,0.04707924122205206,0.0007245847547458453,0.008833090794151524,5.669401773657902e-05,0.002654566785543996,0.00020310849119435903,0.09381394522066622
14.700000000000001,0.014867444360017223,0.0022112027132795125,0.0003605662567659537,0.007757500938152925,0.0014561958633891557,0.0002597661897344852,2.816666977630942e-05,6.696181741665056e-05,0.029734888720034446,0.004422405426559025,0.04654500562891755,0.0007211325135319074,0.008737175180334934,5.633333955261884e-05,0.0025976618973448523,0.00020088545224995167,0.0930154881585253
14.75,0.01481521913249096,0.002210881982913415,0.00035894427141406775,0.007669420218519814,0.0014403455716929887,0.0002542066850801517,2.7996532231752405e-05,6.62268855237758e-05,0.02963043826498192,0.00442176396582683,0.046016521311118885,0.0007178885428281355,0.008642073430157932,5.599306446350481e-05,0.0025420668508015173,0.00019868065657132743,0.09222542608675006
14.8,0.014763065998743871,0.002210619913527474,0.00035742183215917584,0.007582289805566327,0.0014246311092962203,0.00024877496159183556,2.7836165732585512e-05,6.549805800378259e-05,0.029526131997487742,0.004421239827054948,0.04549373883339796,0.0007148436643183517,0.008547786655777321,5.5672331465171023e-05,0.0024877496159183554,0.00019649417401134778,0.09144365709943121
14.850000000000001,0.014710985971428196,0.002210409928435102,0.0003559944929674627,0.007496101470155141,0.0014090526086261127,0.00024346789859961568,2.7685153085618167e-05,6.477535511737195e-05,0.029421971942856392,0.004420819856870204,0.044976608820930845,0.0007119889859349254,0.008454315651756677,5.5370306171236334e-05,0.0024346789859961567,0.00019432606535211585,0.09067008061586856
14.9,0.014658980052396428,0.0022102456837052396,0.0003546579474553292,0.007410846995175535,0.0013936101509880218,0.00023828245556237703,2.7543090083391925e-05,6.405879420067197e-05,0.029317960104792855,0.004420491367410479,0.044465081971053214,0.0007093158949106583,0.008361660905928131,5.508618016678385e-05,0.0023828245556237705,0.00019217638260201592,0.08990459736248792
14.950000000000001,0.014607049232721249,0.0022101210625543612,0.0003534080254724266,0.007326518177435074,0.0013783037683363128,0.0002332156699275004,2.7409585186325376e-05,6.334838976224748e-05,0.029214098465442498,0.0044202421251087224,0.043959109064610445,0.0007068160509448532,0.008269822610017876,5.481917037265075e-05,0.002332156699275004,0.00019004516928674243,0.08914710935505878
15.0,0.014555194492716372,0.0022100301698315945,0.0003522406897420251,0.007243106829489942,0.0013631334450061345,0.00022826465504938693,2.728425921014619e-05,6.264415357810648e-05,0.029110388985432743,0.004420060339663189,0.043458640976939654,0.0007044813794840502,0.008178800670036807,5.456851842029238e-05,0.0022826465504938694,0.00018793246073431943,0.08839751988120492
15.05,0.014503416801958208,0.002209967326596604,0.0003511520325588781,0.007160604781415028,0.0013480991194063068,0.000223426598165167,2.716674501863391e-05,6.194609478470555e-05,0.029006833603916416,0.004419934653193208,0.04296362868849017,0.0007023040651177562,0.00808859471643784,5.433349003726782e-05,0.0022342659816516697,0.00018583828435411666,0.08765573348319845
15.100000000000001,0.014451717119308427,0.0022099270647898237,0.0003501382725446735,0.007079003882515026,0.0013332006856736417,0.0002186987584259999,2.705668722168976e-05,6.125421996996024e-05,0.028903434238616854,0.004419854129579647,0.04247402329509015,0.000700276545089347,0.00799920411404185,5.411337444337952e-05,0.002186987584259999,0.00018376265990988072,0.08692165594103111
15.15,0.014400096392937331,0.002209904121994584,0.00034919575146108927,0.00699829600297763,0.0013184379952890157,0.00021407846498240515,2.6953741878742244e-05,6.056853326226779e-05,0.028800192785874663,0.004419808243989168,0.04198977601786578,0.0006983915029221785,0.007910627971734094,5.390748375748449e-05,0.0021407846498240515,0.0001817055997868034,0.08619519425575423
15.200000000000001,0.014348555560348069,0.0022098934362906313,0.00034832093108040825,0.006918473035470016,0.001303810858655564,0.00020956311512211658,2.685757620749063e-05,5.988903641755232e-05,0.028697111120696138,0.004419786872581263,0.041510838212820096,0.0006966418621608165,0.007822865151933384,5.371515241498126e-05,0.002095631151221166,0.00017966710925265694,0.08547625663308049
15.25,0.014297095548401674,0.002209890141198488,0.00034751039011358525,0.006839526896679778,0.0012893190466393835,0.00020515017245899267,2.6767868297982268e-05,5.9215728904344605e-05,0.028594191096803348,0.004419780282396976,0.041037161380078666,0.0006950207802271705,0.007735914279836301,5.3535736595964536e-05,0.0020515017245899265,0.00017764718671303383,0.08476475246724138
15.3,0.014245717273342893,0.0022098895607140768,0.00034676082119560115,0.006761449528801377,0.0012749622920731438,0.00020083716517155245,2.6684306832013502e-05,5.8548607986909986e-05,0.028491434546685786,0.0044197791214281535,0.04056869717280826,0.0006935216423912023,0.007649773752438863,5.3368613664027005e-05,0.0020083716517155245,0.00017564582396072996,0.08406059232509254
15.350000000000001,0.014194421640826826,0.0022098872044329742,0.0003460690279278872,0.006684232900969329,0.0012607402912230535,0.00019662168428975465,2.6606590807838656e-05,5.7887668806440523e-05,0.028388843281653652,0.0044197744088659485,0.04010539740581597,0.0006921380558557745,0.007564441747338321,5.321318161567731e-05,0.0019662168428975467,0.00017366300641932157,0.08336368793046223
15.4,0.01414320954594633,0.00220987876276364,0.0003454319219775516,0.006607869010639157,0.0012466527052196153,0.00019250138202866888,2.6534429270166306e-05,5.7232904460328075e-05,0.02828641909189266,0.00441975752552728,0.03964721406383494,0.0006908638439551032,0.007479916231317692,5.306885854033261e-05,0.0019250138202866888,0.00017169871338098422,0.08267395214873569
15.450000000000001,0.014092081873260196,0.002209860102228925,0.00034484652023309364,0.006532349884917257,0.0012326991614526458,0.00018847397016773064,2.6467541045417333e-05,5.65843060795372e-05,0.028184163746520392,0.00441972020445785,0.039194099309503544,0.0006896930404661873,0.007396194968715875,5.2935082090834666e-05,0.0018847397016773064,0.00016975291823861162,0.08199129897167061
15.5,0.0140410394968221,0.0022098272608551293,0.0003443099420162502,0.0064576675818407885,0.0012188792549310424,0.00018453721847430877,2.6405654482214784e-05,5.5941862904098014e-05,0.0280820789936442,0.004419654521710259,0.03874600549104473,0.0006886198840325004,0.007313275529586254,5.281130896442957e-05,0.0018453721847430877,0.00016782558871229406,0.08131564350243776
15.55,0.013990083280210269,0.0022097764436478594,0.0003438194063495756,0.006383814191608601,0.0012051925496077856,0.00018068895317034477,2.6348507197071413e-05,5.530556235673956e-05,0.027980166560420537,0.004419552887295719,0.038302885149651605,0.0006876388126991512,0.007231155297646714,5.269701439414283e-05,0.0018068895317034477,0.00016591668707021867,0.08064690194088153
15.600000000000001,0.013939214076557904,0.002209704018153895,0.00034337222927932176,0.006310781837764362,0.0011916385796706956,0.00017692705544086618,2.6295845825237054e-05,5.467539011468668e-05,0.02787842815311581,0.00441940803630779,0.03786469102658617,0.0006867444585586435,0.007149831478024174,5.259169165047411e-05,0.0017692705544086619,0.00016402617034406004,0.07998499156899577
15.65,0.01388843272858432,0.0022096065101082575,0.00034296582125315053,0.006238562678332858,0.0011782168507994508,0.0001732494599832024,2.6247425776664344e-05,5.4051330179643034e-05,0.02777686545716864,0.004419213020216515,0.03743137606999715,0.0006859316425063011,0.007069301104796704,5.249485155332869e-05,0.0017324945998320241,0.0001621539905389291,0.07932983073660958
15.700000000000001,0.013837740068626776,0.0022094805991656487,0.00034259768455217773,0.006167148906910563,0.0011649268413894001,0.00016965415359576896,2.620301099704811e-05,5.3433364945984424e-05,0.02767548013725355,0.0044189611983312975,0.037002893441463375,0.0006851953691043555,0.006989561048336401,5.240602199409622e-05,0.0016965415359576894,0.00016030009483795327,0.07868133884727871
15.75,0.013787136918673027,0.0022093231147153987,0.00034226541077682083,0.006096532753711512,0.0011517680037427095,0.00016613917380531808,2.616237373389081e-05,5.282147526718775e-05,0.027574273837346053,0.004418646229430797,0.03657919652226907,0.0006845308215536417,0.006910608022456258,5.232474746778162e-05,0.0016613917380531808,0.00015846442580156326,0.07803943634437835
15.8,0.013736624090394542,0.0022091310317790473,0.00034196667838589436,0.006026706486569452,0.0011387397652273723,0.00016270260753158055,2.6125294307543564e-05,5.2215640520520406e-05,0.027473248180789084,0.004418262063558095,0.036160238919416714,0.0006839333567717887,0.006832438591364233,5.225058861508713e-05,0.0016270260753158054,0.00015664692156156122,0.07740404469739236
15.850000000000001,0.013686202385180408,0.0022089014669896645,0.00034169925028837406,0.005957662411897353,0.0011258415294046452,0.00015934258978826015,2.609156088716988e-05,5.161583867001708e-05,0.027372404770360816,0.004417802933979329,0.03574597447138412,0.0006833985005767481,0.006755049176427871,5.218312177433976e-05,0.0015934258978826015,0.00015484751601005123,0.07677508638839588
15.9,0.013635872594171889,0.002208631674651994,0.0003414609714872276,0.005889392875605197,0.0011130726771254494,0.0001560573024193653,2.6060969271576925e-05,5.102204632777004e-05,0.027271745188343778,0.004417263349303988,0.035336357253631184,0.0006829219429744552,0.0066784360627526965,5.212193854315385e-05,0.001560573024193653,0.00015306613898331012,0.07615248489872621
15.950000000000001,0.013585635498297619,0.0022083190428824903,0.0003412497667746903,0.005821890263977071,0.0011004325675962967,0.00015284497286989504,2.603332267485703e-05,5.0434238813560275e-05,0.027171270996595238,0.004416638085764981,0.03493134158386242,0.0006824995335493806,0.006602595405577781,5.206664534971406e-05,0.0015284497286989504,0.00015130271644068084,0.07553616469583913
16.0,0.013535491868309468,0.0022079610898283046,0.0003410636384783465,0.005755147004508539,0.001087920539415303,0.00014970387298992408,2.600843151678038e-05,4.985239021285738e-05,0.027070983736618936,0.004415922179656609,0.034530882027051235,0.000682127276956693,0.006527523236491818,5.201686303356076e-05,0.0014970387298992409,0.00014955717063857212,0.07492605122034666
16.05,0.013485442464818989,0.002207555459964263,0.00034090066425736015,0.005689155566705201,0.0010755359115788361,0.00014663231787115464,2.5986113217878017e-05,4.927647343321531e-05,0.026970884929637978,0.004415110919928526,0.03413493340023121,0.0006818013285147203,0.006453215469473017,5.197222643575603e-05,0.0014663231787115463,0.00014782942029964593,0.07432207087323241
16.1,0.013435488038334522,0.0022070999204668656,0.0003407589949481847,0.005623908462843443,0.00106327798445937,0.00014362866471503554,2.596619199915295e-05,4.8706460259093e-05,0.026870976076669044,0.004414199840933731,0.03374345077706066,0.0006815179898963694,0.00637966790675622,5.19323839983059e-05,0.0014362866471503554,0.000146119380777279,0.07372415100324198
16.150000000000002,0.013385629329298864,0.0022065923576643294,0.0003406368524590685,0.005559398248694238,0.0010511460407550961,0.00014069131173156761,2.5948498686355675e-05,4.81423214051275e-05,0.026771258658597728,0.004413184715328659,0.03335638949216543,0.000681273704918137,0.006306876244530577,5.189699737271135e-05,0.0014069131173156761,0.00014442696421538252,0.0731322198944443
16.2,0.01333586706812755,0.002206030773561682,0.0003405325277126624,0.0054956175242109745,0.0010391393464118544,0.0001378186970679447,2.593287051875935e-05,4.758402656788853e-05,0.0266717341362551,0.004412061547123364,0.03297370514526585,0.0006810650554253248,0.006234836078471126,5.18657410375187e-05,0.001378186970679447,0.0001427520797036656,0.0725462067539614
16.25,0.013286201975247696,0.00220541328243991,0.00034044437863602425,0.0054325589341821445,0.0010272571515179375,0.0001350092977661993,2.5919150962368823e-05,4.703154447614271e-05,0.026572403950495392,0.00441082656487982,0.032595353605092865,0.0006808887572720485,0.006163542909107625,5.1838301924737647e-05,0.0013500929776619928,0.00014109463342842812,0.07196604169986291
16.3,0.013236634761137433,0.002204738107528158,0.00034037082819730874,0.005370215168849862,0.0010154986911723317,0.00013226162874905036,2.5907189527496834e-05,4.648484293965677e-05,0.026473269522274866,0.004409476215056316,0.032221291013099174,0.0006807416563946175,0.00609299214703399,5.181437905499367e-05,0.0013226162874905036,0.0001394545288189703,0.07139165574922343
16.35,0.013187166126365876,0.0022040035777479696,0.00034031036248842315,0.005308578964494991,0.001003863186326935,0.00012957424183316672,2.589684159063993e-05,4.594388889656757e-05,0.026374332252731753,0.004408007155495939,0.031851473786969946,0.0006806207249768463,0.00602317911796161,5.179368318127986e-05,0.0012957424183316672,0.0001378316666897027,0.07082298080633877
16.400000000000002,0.013137796761633638,0.0022032081245285475,0.00034026152885292306,0.005247643103989803,0.0009923498446033094,0.00012694572476908787,2.5887968220586122e-05,4.540864845934813e-05,0.026275593523267277,0.004406416249057095,0.031485858623938816,0.0006805230577058461,0.005954099067619857,5.1775936441172244e-05,0.0012694572476908788,0.0001362259453780444,0.070259949651099
16.45,0.013088527347813888,0.002202350278692024,0.00034022293405841937,0.0051874004173189875,0.0009809578610845107,0.000124374700307062,2.5880436008685675e-05,4.487908695939826e-05,0.026177054695627776,0.004404700557384048,0.031124402503913927,0.0006804458681168387,0.005885747166507064,5.176087201737135e-05,0.00124374700307062,0.00013463726087819478,0.06970249592751585
16.5,0.013039358555993908,0.0022014286674077108,0.0003401932425127624,0.005127843782069826,0.0009696864190825344,0.0001218598252880819,2.587411690321617e-05,4.435516899028785e-05,0.026078717111987816,0.0044028573348154215,0.03076706269241896,0.0006803864850255248,0.005818118514495207,5.174823380643234e-05,0.0012185982528808191,0.00013306550697086357,0.06915055413240105
16.55,0.012990291047517196,0.0022004420112143076,0.0003401711745232683,0.005068966123892402,0.0009585346908819225,0.00011939978975942302,2.5868888047772624e-05,4.383685844968193e-05,0.025980582095034392,0.004400884022428615,0.030413796743354413,0.0006803423490465366,0.005751208145291535,5.173777609554525e-05,0.0011939978975942303,0.0001315105753490458,0.0686040596041943
16.6,0.01294132547402603,0.002199389121109045,0.00034015550459824966,0.005010760416930567,0.0009475018384600505,0.00011699331611400152,2.5864631623613267e-05,4.332411857997486e-05,0.02588265094805206,0.00439877824221809,0.030064562501583403,0.0006803110091964993,0.005685011030760303,5.1729263247226534e-05,0.0011699331611400151,0.0001299723557399246,0.06806294851193753
16.650000000000002,0.01289246247750454,0.0021982688957027327,0.0003401450597901137,0.004953219684224517,0.000936587014184631,0.00011463915825289562,2.5861234695891524e-05,4.281691200766233e-05,0.02578492495500908,0.004396537791405465,0.029719318105347104,0.0006802901195802274,0.005619522085107786,5.172246939178305e-05,0.0011463915825289561,0.00012845073602298697,0.06752715784439338
16.7,0.012843702690322251,0.002197080318439688,0.0003401387180792897,0.004896336998085725,0.0009257893614889509,0.00011233610077038817,2.5858589063704745e-05,4.231520078147872e-05,0.025687405380644502,0.004394160636879376,0.029378021988514347,0.0006802774361585794,0.005554736168933705,5.171717812740949e-05,0.0011233610077038816,0.00012694560234443615,0.06699662539930624
16.75,0.012795046735278077,0.002195822454881524,0.00034013540679824974,0.004840105480444965,0.0009151080155253532,0.00011008295816090697,2.5856591113890242e-05,4.181894640932729e-05,0.025590093470556154,0.004391644909763048,0.029040632882669788,0.0006802708135964995,0.00549064809315212,5.1713182227780484e-05,0.0011008295816090697,0.00012545683922798187,0.06647128977280245
16.8,0.012746495225644808,0.0021944944500537724,0.00034013410109488883,0.004784518303174256,0.0009045421037974842,0.00010787857404725987,2.5855141678499433e-05,4.1328109894031024e-05,0.025492990451289617,0.004388988900107545,0.028707109819045538,0.0006802682021897777,0.005427252622784906,5.1710283356998867e-05,0.0010787857404725987,0.00012398432968209306,0.06595109034892907
