Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(2),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Pa_relativistic
16.0,0.007014006403266572,0.012694948114922463,0.012034627685706662,0.013629980615516216,0.004608967609029034,0.00925956689363704,0.006931038198550491,0.01596864574322726,0.015810977055896253,0.0024472723301044758,0.004468705073238023,0.003993315799835545,0.0022895097305341353,0.002364101150353062,0.004905921459303099,0.0046771346024704575,0.0009541462857559842,0.0011136736916014542,0.0010696235250219305,0.0004230252773246146,0.00041656332220737157,0.0003683444202826141,0.00021286283438717168,0.0001884844491033498,0.0001701338419472981,2.1973017497652583e-05,1.846258401677278e-05,0.46709365544175324
16.05,0.007010918487591498,0.012637150583868155,0.012024661833771091,0.013612955294117383,0.004603383349397839,0.009166379438823714,0.0068476535958965235,0.01589977090698065,0.0157373422504894,0.0024105026484873265,0.004447180303043196,0.003958612314657258,0.0022871193020904818,0.002363229876819354,0.004841642654189119,0.004614733796150445,0.0009376114351983873,0.001111081745949272,0.001062416507839006,0.00042065264948059765,0.0004151116065336116,0.0003638716327183416,0.00020912631336946456,0.00018815579972653935,0.00016907219196702215,2.1826902734771217e-05,1.8138304622624073e-05,0.46437299040537783
16.1,0.007007822949453165,0.01257946706238255,0.012014641761848195,0.013595852565013741,0.004598116568114306,0.00907388780452281,0.006765199767896402,0.015830890122397277,0.015663739812164203,0.0023745176631055193,0.004425376770151179,0.003923872936868466,0.0022849312429758114,0.00236247355958164,0.00477818478713455,0.004553146505608053,0.0009213582000739283,0.0011083844379168551,0.0010551383536132777,0.0004183966031375585,0.00041374717439903163,0.00035944688689628295,0.00020544916320660553,0.00018780913408780948,0.00016799700398435259,2.168760073777378e-05,1.781911440397888e-05,0.4616730410611528
16.150000000000002,0.007004719805917886,0.012521898659445696,0.012004567557495011,0.013578672753787005,0.004593156072401875,0.008982092573634814,0.0066836727049411175,0.015762007378594088,0.015590173954959716,0.0023393089534831817,0.004403301447087003,0.0038891069360709866,0.0022829344750871943,0.0023618228113695314,0.004715538331573464,0.004492363014972232,0.0009053857594658581,0.0011055821466748126,0.0010477921539407947,0.0004162530713507438,0.00041246639928741303,0.00035506990840759487,0.00020183138883935194,0.00018744438146199254,0.00016690877427628706,2.155488447271884e-05,1.7505016141362267e-05,0.4589935883204971
16.2,0.007001609074079881,0.01246444647213507,0.011994439310792745,0.013561416189900786,0.0045884908391520774,0.008890994219602029,0.006603068295573765,0.01569312663415293,0.015516648853466482,0.0023048679640519944,0.0043809613588463945,0.003854323428495418,0.0022811182317673427,0.002361268546615124,0.004653693840688492,0.004432373695273364,0.0008896931539169603,0.001102675362094733,0.0010403809896653818,0.00041421807855857387,0.00041126574781593153,0.0003507403925020556,0.0001982729584200934,0.0001870614970915888,0.0001658079997390944,2.1428544138877774e-05,1.719600650922704e-05,0.4563344166476448
16.25,0.00699849077106108,0.012407111585633486,0.011984257114333747,0.013544083206658857,0.004584110014535943,0.008800593107858757,0.006523382329186964,0.015624251816697646,0.015443168642466833,0.002271186012956212,0.004358363575715357,0.0038195313748888233,0.0022794720520642824,0.002360801975124733,0.004592641947734499,0.004373169004610679,0.0008742792907381749,0.00109966467942897,0.0010329079280914186,0.0004122877395074752,0.00041014177828674304,0.0003464579944351116,0.0001947738046058992,0.00018666046104312455,0.00016469517731539313,2.1308366299328702e-05,1.689208177911397e-05,0.45369531395075496
16.3,0.006995364914010929,0.012349895073237999,0.011974021063208311,0.013526674141163245,0.004580002913567789,0.008710889497287863,0.0064446104987002,0.015555386822486132,0.0153697374165921,0.0022382543006566305,0.004335515206333259,0.003784739578616612,0.00227798577503344,0.002360414595821204,0.004532373366321134,0.004314739488280787,0.0008591429492355656,0.0010965507941345211,0.0010253760203441627,0.00041045825815418845,0.00040909113923127624,0.00034222237470312935,0.0001913338258355432,0.00018624127709367133,0.00016357080344934198,2.1194126326424382e-05,1.6593239512925296e-05,0.4510760715897926
16.35,0.00699223152010619,0.012292797996369686,0.01196373125499128,0.01350918933427211,0.00457615901962265,0.00862188354168291,0.0063667484032163685,0.01548653551601714,0.015296359229996434,0.002206063918333751,0.0043124233909949475,0.0037499566839709307,0.002276649534084205,0.0023600981905581315,0.004472878890655592,0.00425707577886867,0.000844282785853287,0.001093334496839342,0.0010177882988729782,0.0004087259265476691,0.0004081105679489421,0.0003380332301157675,0.00018795288758954924,0.000185803971647191,0.00016243537356816024,2.108560581089863e-05,1.6299473389728815e-05,0.4484764843689857
16.400000000000002,0.006989090606550745,0.012235821404584388,0.011953387789728483,0.013491629130557447,0.004572567983908632,0.008533575291215368,0.006289791550656982,0.015417701729651744,0.01522303809604711,0.0021746058560906784,0.004289095295187422,0.0037151911746780932,0.0022754537513729094,0.002359844818007212,0.004414149395747028,0.004200168596302577,0.0008296973392304883,0.0010900166684493786,0.001010147775092929,0.0004070871236926091,0.00040719688904188793,0.00033389026243217727,0.00018463082363242902,0.00018534859268026438,0.0001612893815887198,2.0982608045619477e-05,1.6010769007357783e-05,0.445896350406087
16.45,0.006985942190575405,0.012178966335584351,0.011942990769923003,0.013473993878262615,0.0045692196248954195,0.008445964693906214,0.006213735360375451,0.015348889263249324,0.015149777987031082,0.0021438710109564158,0.0042655381033565925,0.0036804513725977187,0.002274389132244032,0.0023596468076198312,0.0043561758375739645,0.004144008747874162,0.0008153850351703016,0.0010865982753945022,0.0010024574371602602,0.0004055383143965141,0.0004063470129473428,0.0003297931315356934,0.00018136743723642322,0.0001848752087167899,0.00016013331944837213,2.088494779459463e-05,1.5727107471439402e-05,0.44333547096220355
16.5,0.006982786289437703,0.012122233815230766,0.011932540300521249,0.013456283929259696,0.004566103927700177,0.008359051597101302,0.006138575165747848,0.015280101883817883,0.015076582833877538,0.0021138501946903784,0.004241759012899603,0.0036457454366063745,0.002273446659721335,0.0023594967536638856,0.004298949253215985,0.004088587128225144,0.0008013441915192805,0.001083080365011474,0.0009947202478773757,0.0004040760481021857,0.0004055579344690213,0.00032574146434427,0.0001781625023861685,0.00018438390783134784,0.00015896767665914022,2.079243058645541e-05,1.544847188159784e-05,0.44079365038002416
16.55,0.00697962292042171,0.012065624857557243,0.011922036488898887,0.013438499639006691,0.0045632110434320845,0.008272835748949993,0.006064306216740726,0.015211343325178634,0.015003456525896354,0.002084534141389168,0.004217765228378266,0.003611081361658752,0.00227261758905051,0.0023593875093367352,0.004242460760951061,0.0040338947193018495,0.0007875730229558857,0.0010794640610620014,0.0009869391427230084,0.0004026969577073791,0.00040482673130897887,0.0003217349075914591,0.0001750157649637637,0.0001838747966809846,0.00015779293988413162,2.070485232968112e-05,1.5174847039959441e-05,0.43827069611814545
16.6,0.006976452100837827,0.012009140464784128,0.011911479444846586,0.013420641366504562,0.004560531288496698,0.00818731679988633,0.005990923682455357,0.015142617287644608,0.01493040291053209,0.002055913514896709,0.004193563955949077,0.0035764669780194553,0.002271893442294813,0.002359312180955078,0.004186701560319668,0.0039799225902787845,0.0007740696456867761,0.0010757505593838811,0.0009791170280033495,0.0004013977583733207,0.0004041505626012333,0.0003177731470556667,0.00017192694391368062,0.0001833479995650923,0.00015660959253502763,2.0622019698654668e-05,1.4906212485501532e-05,0.43576641872727523
16.650000000000002,0.006973273848022596,0.011952781627333736,0.011900869280555604,0.013402709474254131,0.004558055143861357,0.008102494304112294,0.0059184226536480155,0.015073927437713195,0.014857425793133414,0.0020279789160190746,0.00416916239800535,0.0035419099506587416,0.0022712660029850546,0.0023592641222224455,0.004131662932156998,0.003926661897452514,0.000760832082049887,0.0010719411236731926,0.0009712567791199988,0.00040017524632369875,0.0004035266674483962,0.00031385586475591784,0.0001688957323869232,0.00018280365751287042,0.0001554181143900023,2.0543761402779384e-05,1.4642539106167548e-05,0.43328063170195164
16.7,0.0069700881793385,0.011896549323846442,0.011890206110603221,0.01338470432821284,0.00455577325428281,0.008018367721082527,0.0058467981452258065,0.015005277407772449,0.01478452893673771,0.0020007208895454144,0.004144567748027004,0.0035074177788056438,0.0022707273108252203,0.0023592369285749294,0.004077336238594397,0.0038741038841070097,0.0007478582650234351,0.0010680370813954437,0.0009633612389506774,0.00039902629763565736,0.00040295236346248357,0.00030998269631826746,0.0001659217988638094,0.0001822419273976817,0.00015421898123205388,2.0469914172911287e-05,1.4383794857381065e-05,0.4308131513270515
16.75,0.006966895112173764,0.011840444521197615,0.011879490051937999,0.013366626297751368,0.004553676427498243,0.007934936416989969,0.0057760450987175945,0.014936670795820967,0.014711716061870602,0.0019741299310765278,0.0041197871856335265,0.0034729977956520722,0.0022702696564548827,0.0023592244316056527,0.004023712923031196,0.003822239880351583,0.0007351460426401606,0.001064039819823537,0.0009554332163387277,0.00039794786702425106,0.00040242504531100537,0.0003061532508895453,0.00016300478825478912,0.0001816629810775796,0.00015301266450794976,2.0400303817131468e-05,1.4129951947269393e-05,0.42836379664889285
16.8,0.006963694663942164,0.01178446817451546,0.011868721223864896,0.013348475755610146,0.004551755633380872,0.00785219966625194,0.005706158384719688,0.01486811116520126,0.014638990846360271,0.0019481964936627816,0.004094827871835701,0.0034386571682016895,0.0022698855762694893,0.002359220693568426,0.003970784510078096,0.0037710613029325827,0.0007226931823062927,0.0010599507822004008,0.0009474754846875219,0.00039693698662174304,0.0004019421832693675,0.0003023671662547355,0.00016014432297882788,0.00018106700456141245,0.0001517996310076707,2.033474815805516e-05,1.388098529041917e-05,0.42593238952264434
16.85,0.006960486852082824,0.01172862122719965,0.011857899748030235,0.013330253077855734,0.0045500020030612405,0.007770156652996039,0.005637132805315795,0.014799602044346346,0.014566356925166234,0.0019229109942531114,0.004069696944481667,0.0034044028972574237,0.0022695678472995067,0.0023592200019609405,0.003918542605473127,0.003720559655019853,0.0007104973750248447,0.0010557714640240814,0.0009394907806559703,0.0003959907647530555,0.00040150132178055437,0.00029862412131459047,0.00015734000401903606,0.00018045419720009813,0.00015058034256381256,2.027307715233809e-05,1.3636864197213236e-05,0.4235187545795561
16.900000000000002,0.006957271694060022,0.011672904610940818,0.011847025748406508,0.013311958643837099,0.004548406828015358,0.007688806472545422,0.005568963096470965,0.014731146926539488,0.014493817890222428,0.001898263819957021,0.004044401513892924,0.0033702418175417166,0.002269309482149322,0.0023592168641877746,0.0038669788959713107,0.0036707265259690665,0.0006985562395230203,0.0010515034094530874,0.0009314818029514258,0.0003951063847086151,0.000401100078023003,0.00029492378789493863,0.00015459141195538198,0.0001798247709027707,0.00014935525577036715,2.0215141656023238e-05,1.3397549091206394e-05,0.4211227190729886
16.95,0.006954049207362996,0.011617319245740889,0.011836099351277041,0.01329359283614178,0.004546961559120809,0.007608148132902944,0.005501643930399131,0.014662749269686868,0.01442137729029435,0.001874245334121548,0.004018948658685937,0.0033361805979437117,0.002269103723996713,0.002359206002303424,0.003816085149209028,0.0036215535910609263,0.0006868673262836294,0.0010471482078297468,0.0009234512112163576,0.0003942811035157685,0.000400736140487522,0.00029126578882167917,0.00015189810797442568,0.0001791789493774495,0.0001481248217206488,2.016079881165666e-05,1.3162998378889593e-05,0.418744112735305
17.0,0.00695081940950574,0.011561866039934187,0.011825120685220519,0.013275156040551975,0.004545657805681925,0.0075281805562336275,0.00543516991790393,0.014594412496103017,0.01434903863085002,0.0018508458822252575,0.003993345421774985,0.0033022257418877324,0.0022689440416536243,0.002359182347835483,0.00376585321354409,0.0035730326112182157,0.0006754281214805376,0.001042707490319321,0.0009154016250052544,0.00039351225070988297,0.00040040726756405823,0.00028764972088198725,0.00014925963485604764,0.0001785169673957288,0.0001468894857643894,2.0109894436072066e-05,1.2933176381331056e-05,0.41638276776504524
17.05,0.006947582318026811,0.011506545890209411,0.01181408988109536,0.013256648646000516,0.004544487334425114,0.007448902580345087,0.005369535610692545,0.014526139992308906,0.014276805373944573,0.0018280557975914418,0.0039675988065520015,0.0032683835878175955,0.0022688241246889016,0.0023591410366880514,0.0037162750178725405,0.003525155432701706,0.0006642360508183116,0.0010381829266626168,0.0009073356228483161,0.00039279722710618966,0.0004001112861390608,0.0002840752123081845,0.00014667551793713898,0.00017783907008087194,0.00014564968728379818,2.006226626305302e-05,1.2708051236714259e-05,0.4140385188853072
17.1,0.0069443379504891345,0.011451359681632366,0.011803007072023959,0.013238071044526787,0.004543442068465439,0.0073703129601653174,0.005304735503662204,0.014457935108842404,0.014204680938118209,0.0018058654069227212,0.003941715773239099,0.003234660309791368,0.002268737878613567,0.002359077404125365,0.0036673425714230635,0.0034779139867857876,0.0006532884832763075,0.0010335762220398147,0.0008992557413985591,0.0003921335035733718,0.0003998460902041467,0.0002805419372684359,0.00014414526605219667,0.00017714551221872788,0.00014440585948782985,2.0017763121803787e-05,1.2487585074531091e-05,0.4117112033179532
17.150000000000002,0.0069410863244798015,0.011396308287669502,0.011791872393376797,0.013219423631232541,0.00454251408624548,0.007292410369217472,0.005240764037159141,0.014389801160081038,0.01413266869830728,0.001784265035659374,0.003915703235409601,0.0032010619181814066,0.0022686794201291485,0.0023589869798356002,0.0036190479635299826,0.0034313002894147825,0.0006425827347575801,0.0010288891140432404,0.0008911644746590653,0.00039151861980985046,0.00039960963947672254,0.0002770495676508685,0.00014166837245079122,0.00017643655759105818,0.00014315842922358178,1.997625412564398e-05,1.2271729542966177e-05,0.40940066063443364
17.2,0.006937827457609877,0.011341392570212236,0.011780685982756412,0.013200706804237673,0.004541695620447553,0.007215193401091175,0.005177615599209759,0.014321741424076823,0.014060771985768324,0.00176324501316375,0.003889568056673387,0.0031675942604746056,0.002268643072439499,0.0023588654830747364,0.0035713833633857256,0.0033853064408408,0.0006321160716430795,0.0010241233697567934,0.0008830642732871781,0.00039095018312366916,0.0003993999580331712,0.00027359772621320317,0.00013924431569194178,0.00017571247833103812,0.00014190781680395882,1.9937616051538178e-05,1.2060433124594341e-05,0.40710673261239244
17.25,0.0069345613675141984,0.011286613379602028,0.011769447979981239,0.013181920964635907,0.0045409790568803066,0.007138660570909899,0.005115284527723727,0.014253759142402992,0.013988994088014744,0.0017427956777331878,0.0038633170475224038,0.003134263022167926,0.0022686233606264913,0.002358708817890303,0.003524341019773612,0.0033399246252439735,0.0006218857142516885,0.0010192807829397515,0.0008749575439725338,0.00039042586721683227,0.00039921513295516637,0.0002701860033637848,0.0001368725605155438,0.0001749735543007372,0.00014065443585123681,1.990171598890283e-05,1.1853651120072093e-05,0.4048292632214039
17.3,0.006931288071851182,0.011231971554656262,0.011758158527069337,0.013163066516450458,0.004540356933340714,0.0070628103167940685,0.0050537651126688985,0.014185857520012486,0.013917338248765999,0.0017229073814439392,0.003836956962332296,0.0031010737277544637,0.0022686150070898893,0.0023585130684248006,0.003477913260781859,0.003295147110335956,0.0006118888402067617,0.0010143631713126755,0.0008668466488859069,0.0003899434109749027,0.0003990533129896343,0.00026681401628640976,0.00013455255869110891,0.0001742200724902495,0.0001393986931563647,1.986841172247228e-05,1.1651345305671624e-05,0.40256809869171867
17.35,0.0069280075883026235,0.011177467922694846,0.011746817768221975,0.01314414386658962,0.004539821938452464,0.0069876410013193805,0.004993051598217757,0.014118039725107962,0.013845807667908973,0.0017035704948285967,0.0038104944965160637,0.0030680317417953657,0.0022686129270516613,0.0023582744942985175,0.0034320924934995688,0.0032509662469474105,0.0006021225877098785,0.001009372373943138,0.0008587339051959128,0.0003895006172626195,0.00039891270722283804,0.0002634814340672644,0.00013228374984414134,0.00017345232643792738,0.00013814098855354336,1.9837568611956056e-05,1.1453473466924723e-05,0.4003230875124789
17.400000000000002,0.006924719934573501,0.011123103299567562,0.011735425849807104,0.01312515342480232,0.004539366910481736,0.0069131509129700145,0.004933138184865286,0.0140503088890232,0.01377440550147137,0.0016847754113896239,0.0037839362838257857,0.0030351422700731208,0.0022686122241249236,0.0023579895260714325,0.0033868712036955397,0.0032073744686003255,0.0005925840587226235,0.0010043102487290135,0.0008506215846507091,0.0003890953517262488,0.0003987915837690216,0.0002601879364496892,0.0001300655622604886,0.00017267061567103866,0.0001368817148091759,1.9809070879932775e-05,1.1259982300997945e-05,0.3980940802995251
17.45,0.006921425128391782,0.011068878489682172,0.011723982920342713,0.01310609560363365,0.004538984836131344,0.006839338267586332,0.004874019031518101,0.013982668106115693,0.013703134861606871,0.001666512551951592,0.0037572888937984624,0.0030024103608218403,0.0022686081859476584,0.002357654760783838,0.0033422419554806635,0.0031643642910658947,0.0005832703220572644,0.0009991786699770774,0.0008425119132219063,0.00038872554160333816,0.00039868826847401116,0.00025693315868377656,0.00012789741366895342,0.00017187524516620888,0.00013562125752420177,1.9782813300369456e-05,1.1070813250608736e-05,0.39588092964282195
17.5,0.006918123187508217,0.011014794286033223,0.011712489130480064,0.013086970818380343,0.004538668849314176,0.006766201209806652,0.004815688257554663,0.013915120433670235,0.013631998816591811,0.0016487723688547653,0.0037305588293420687,0.002969840906030269,0.0022685962798812934,0.0023572669575752853,0.003298197390954649,0.0031219283119086794,0.0005741784163772592,0.000993979526074673,0.0008344070708079745,0.0003883891745405007,0.00039860114363413817,0.00025371669233351,0.00012577871200238533,0.0001710665248291871,0.00013435999504918982,1.975868435332894e-05,1.0885914445755615e-05,0.3936834900706198
17.55,0.006914814129696155,0.010960851470231603,0.011700944632986822,0.013067779487046263,0.00453841222990691,0.006693737814502829,0.004758139944856546,0.013847668891813391,0.01356100039083321,0.0016315453499927337,0.0037037525244580103,0.0029374386428134463,0.0022685721487741804,0.00235682303338141,0.0032547302298378505,0.0030800592100178074,0.0005653053531086001,0.000988714717252226,0.0008263091909945254,0.000388084297419816,0.0003985286467308137,0.0002505381413827753,0.00012370885613742632,0.00017024476899364077,0.00013309829841192067,1.9736561831213174e-05,1.0705243832382843e-05,0.39150161812015805
17.6,0.006911497972751335,0.010907050812534782,0.011689349582730066,0.01304852203029785,0.004538208402484897,0.006621946088209157,0.004701368139810548,0.013780316463438563,0.013490142564887838,0.001614822022696773,0.0036768763420961586,0.002905208154848976,0.002268531606789968,0.0023563200587081562,0.0032118332690888453,0.0030387497451258407,0.0005566481192630298,0.0009833861534343938,0.0008182203608689022,0.0003878090151943952,0.0003984692691810548,0.0002473971642029908,0.00012168723661307958,0.00016941029593870498,0.00013183653125707116,1.971632549857534e-05,1.0528759163074702e-05,0.38933517237196263
17.650000000000002,0.006908174734491697,0.01085339307187776,0.011677704136659197,0.013029198871419565,0.004538050935039145,0.006550823970544363,0.004645366855281625,0.013713066094141557,0.013419428275492166,0.0015985929574696787,0.003649936572138762,0.0028731538738740793,0.0022684706353008057,0.0023557552534828907,0.0031694993825084985,0.002997992757316018,0.0005482036801742401,0.0009779957521776673,0.0008101426208866068,0.0003875614897336229,0.0003984215551042322,0.00024429344971460825,0.00011971323632832416,0.0001685634274248792,0.00013057504979710268,1.969787055923544e-05,1.0356406823006381e-05,0.3871840133520806
17.7,0.00690484443275718,0.010799878995904707,0.011666008453788743,0.013009810436269345,0.004537933537676281,0.0064803693356263,0.004590130072556571,0.013645920692166434,0.01334886041560293,0.001582848771571816,0.0036229394295095485,0.002841280081239664,0.00226838537884529,0.0023551259829818556,0.0031277215203311714,0.0029577811665185117,0.0005399689821481951,0.0009725454366922594,0.0008020779647871592,0.0003873399386785548,0.0003983841001052805,0.00024122665677589876,0.00011778623121906423,0.00016770448824769558,0.00012931420277308012,1.9681105771756554e-05,1.0188123272319186e-05,0.3850480033716917
17.75,0.006901507085409527,0.010746509321001274,0.011654262695181057,0.012990357153234032,0.004537850061302389,0.006410579993479023,0.004535651743258343,0.01357888312836145,0.01327844183444808,0.0015675801324621414,0.0035958910524043924,0.0028095909095177795,0.0022682721411510054,0.0023544297538333862,0.0030864927088036977,0.0029181079719963012,0.0005319409550287608,0.0009670371339461327,0.000794028339557054,0.00038714263430791716,0.0003983555500745848,0.00023819639023158035,0.00011590559091475367,0.00016683380580853415,0.00012805433142432172,1.966593932406219e-05,1.0023847794603643e-05,0.38292700645142896
17.8,0.006898162710332088,0.010693284772327607,0.011642467023928925,0.012970839453184843,0.004537794496291566,0.006341453691431985,0.004481925791231058,0.013511956236144958,0.013208175337587964,0.0015527777610969866,0.0035687975006400063,0.0027780903441589773,0.002268127381221483,0.002353664210096285,0.0030458060497528094,0.002878966251821319,0.0005241165146798756,0.0009614727728490565,0.0007859956454375669,0.0003869679024151235,0.0003983346000047289,0.00023520224259170806,0.0001140706793750464,0.0001659517097020962,0.00012679576946632144,1.9652269753620263e-05,9.863531479491756e-06,0.3808208883754691
17.85,0.0068948113254296214,0.010640206063851989,0.011630621605138065,0.01295125776943284,0.0045377609711400695,0.006272988115510976,0.004428946114395569,0.013445142811481016,0.01313806368698639,0.0015384324350893662,0.003541664754117124,0.0027467822251961396,0.0022679477094873675,0.00235282712941272,0.0030056547201415566,0.0028403491623413945,0.0005164925653855045,0.0009558542825145882,0.000777981735975212,0.0003868141211966947,0.000398319992824265,0.00023224385198896972,0.00011228085550677583,0.00016505853132027997,0.00012553884307672314,1.963999205178147e-05,9.707131573448223e-06,0.3787295167650723
17.900000000000002,0.0068914529486281025,0.010587273898385149,0.011618726605909548,0.012931612537684413,0.004537743751106861,0.00620518089182057,0.004376706586575629,0.01337844561286457,0.013068109601091464,0.001524534991731612,0.003514498711394748,0.0027156702489915243,0.0022677298840215283,0.0023519164192349886,0.0029660319716153555,0.0028022499376386023,0.0005090660021686748,0.000950183590597922,0.0007699884181127421,0.0003866797201524371,0.00039831051824863875,0.00022932090818111953,0.00011053547376150378,0.00016415460347237793,0.0001242838708889595,1.9629010791369508e-05,9.55459761780047e-06,0.3766527610397622
17.95,0.006888087597874519,0.010534488967615227,0.011606782195322112,0.012911904195996816,0.004537737236841389,0.006138029587917789,0.004325201059294662,0.013311867361316027,0.012998315754925929,0.001511076330884119,0.0034873051883720684,0.002684757970023845,0.002267470806817843,0.0023509301131254654,0.0029269311300382226,0.0027646618889795574,0.0005018337130309037,0.000944462621707558,0.0007620174523186415,0.0003865631789977067,0.00039830501164838045,0.00022643309962779915,0.00010883388471381712,0.00016324026002150649,0.0001230311639927774,1.961924475930622e-05,9.405865702629263e-06,0.3745904922693199
18.0,0.00688471529113668,0.01048185195214335,0.011594788544414399,0.012892133184733706,0.004537735962999396,0.006071531714176679,0.004274423363543099,0.013245410740384994,0.012928684780186755,0.001498047417732989,0.0034600899170747178,0.00265404880271231,0.002267167520133328,0.002349866367129027,0.002888345595019734,0.002727578404258162,0.0004947925811133527,0.000938693295888782,0.0007540705527531245,0.00038646302658805617,0.0003983023529346505,0.0002235800630323447,0.00010717543562053151,0.00016231583553701716,0.00012178102594081576,1.96106184733942e-05,9.260867971072904e-06,0.37254258304900006
18.05,0.006881336046403017,0.010429363521519868,0.011582745826167105,0.012872299946520746,0.00453773459684754,0.006005684725143618,0.004224367311516385,0.013179078396163089,0.012859219265353865,0.0014854392854193692,0.00343285854454211,0.0026235460232746943,0.0022668172028932703,0.002348723456217236,0.002850268839433285,0.002690992947431365,0.0004879394867810766,0.000932877527176975,0.0007461493874687328,0.0003863778398565356,0.00039830146546220675,0.0002207613933800118,0.00010555947096099356,0.0001613816649624653,0.00012053375276084459,1.9603051076137825e-05,9.119546846117373e-06,0.37050890750344434
18.1,0.0068779498816823855,0.010377024334281176,0.011570654215485044,0.012852404926201235,0.004537727936857609,0.005940486020882993,0.004175026698323606,0.013112872937305547,0.012789921755807648,0.0014732430375432519,0.003405616631812628,0.002593252771616545,0.002266417167158991,0.002347499770803533,0.002812694408926113,0.0026548990579483684,0.0004812713096317313,0.0009270172222187911,0.0007382555786436624,0.00038630624276389167,0.0003983013149498434,0.00021797670306246742,0.00010398533295873018,0.00016043808329867105,0.00011928963297378609,1.9596455049071724e-05,8.981857716884202e-06,0.3684893413763727
18.150000000000002,0.006874556815003872,0.010324835037987161,0.011558513889179133,0.012832448570791804,0.004537710911291072,0.005875932948313106,0.0041263953036668344,0.013046796935061495,0.012720794753955133,0.0014614498505445173,0.003378369653003525,0.0025631720532487976,0.002265964854657832,0.0023461938133286847,0.00277561592142163,0.002619290350173805,0.0004747849304301429,0.0009211142789592851,0.0007303907028460398,0.0003862469052618832,0.00039830090841833175,0.0002152256633908694,0.0001024523620847609,0.0001594854253015373,0.00011804894761766793,1.9590745135677838e-05,8.84775665442895e-06,0.36648376206616506
18.2,0.006871156864416595,0.010272796269259251,0.011546325025948299,0.012812431329438155,0.004537678576774715,0.005812022802532015,0.004078466893491254,0.012980852923312719,0.012651840719364586,0.0014500509759639787,0.003351122994482448,0.0025333067412311398,0.002265457833374944,0.002344804194915706,0.0027390270666145275,0.002584160512805326,0.00046847723297013864,0.000915170585393091,0.0007225562913274068,0.0003861985422699096,0.00039829929314587803,0.00021250798221786592,0.00010095989754292013,0.00015852402519446986,0.00011681197027715432,1.9585846705255638e-05,8.717186622904948e-06,0.36449204853092027
18.25,0.0068677500479895105,0.010220908653819027,0.011534087806361315,0.012792353653370865,0.004537626116868088,0.0057487528281330936,0.004031235221606098,0.012915043398620707,0.012583062068908283,0.0014390377425871756,0.0033238819541275373,0.0025036595781385493,0.0022648937942064207,0.0023433296320934686,0.0027029216054591195,0.002549503308286037,0.0004623451058650545,0.0009091880183777864,0.0007147538303437405,0.00038615991266512567,0.0003982955556410958,0.00020982334277546387,9.950727773752845e-05,0.0001575542163953177,0.0001155789671178035,1.9581694595269534e-05,8.59007759911085e-06,0.3625140811350445
18.3,0.0068643363838112115,0.010169172806527465,0.01152180241283856,0.012772215995861267,0.0045375488406234656,0.005686120220510155,0.003984694031276542,0.012849370820281864,0.012514461176913334,0.0014284015584736583,0.003296651740673156,0.002474233178048576,0.002264270547673313,0.0023417689435881947,0.002667293369651408,0.002515312572212251,0.0004563854442683486,0.0009031684425076159,0.0007069847615023958,0.00038612981828619686,0.000398288820633475,0.00020717137116490304,9.809384072371616e-05,0.0001565763312576255,0.00011435019692425896,1.9578224699385886e-05,8.466360826884962e-06,0.36054974157494696
18.35,0.006860915889989736,0.010117589331424698,0.01150946902963371,0.012752018812177388,0.0045374421811390266,0.005624122127151833,0.003938837056786579,0.012783837610390623,0.012446040375320237,0.001418133912874469,0.0032694374731383033,0.002445030028546951,0.0022635860206960206,0.002340121047182014,0.0026321362611052604,0.002481582212736913,0.0004505951515257428,0.000897113709045761,0.0006992504821334006,0.00038610710295082897,0.0003982782500813151,0.00020455166785075658,9.67189246406583e-05,0.00015559070082572847,0.00011312591114213803,1.95753680258109e-05,8.345981896483714e-06,0.3585989129336236
18.400000000000002,0.006857488584652368,0.010066158821770374,0.011497087842815364,0.01273176255953998,0.004537301694105919,0.005562755648925114,0.003893658024973026,0.012718446153910363,0.012377801953849037,0.0014082263780405278,0.003242244180334883,0.002416052492749277,0.002262838253428557,0.0023383849566377653,0.002597444251423165,0.002448306209969146,0.0004449711407603315,0.0008910256549133951,0.000691552345683605,0.00038609065148718805,0.0003982630421970729,0.0002019638688735024,9.538186812796994e-05,0.00015459765460298997,0.00011190635392385697,1.9573053064839422e-05,8.228898447473065e-06,0.35666147977298407
