Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(1),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Am_relativistic
26.700000000000003,0.005905615235182729,0.004394366313814665,0.008883210665496268,0.009066810880806112,0.0033623642139851964,0.0015032579052971962,0.0015899229881501209,0.005342402124935343,0.004895845812310605,0.0011013567003723107,0.0007421974714217154,0.0004807390073830898,0.001515307438386568,0.001443115085201774,0.00044236655477895257,0.0004014940437159239,0.0002986587334167864,0.00023070077227680644,0.00013228050121617024,0.00031244970555369865,0.00029770534586486295,4.652385915444316e-05,3.988186492401364e-05,5.9241560243433294e-05,4.0026233081154555e-05,1.9594747258422785e-05,3.846598803838072e-06,0.1728928885400576
26.75,0.005901945038739806,0.0043686745872621256,0.008868751134521331,0.009045308856151188,0.0033505166254001483,0.0014952900254651417,0.001588623129800505,0.00530974069726585,0.004863975466839368,0.0010995653691071362,0.0007343677216363174,0.00047770851816545545,0.0015085364003901286,0.0014358448406284465,0.0004371167105275731,0.00039663735141191647,0.00029836884380122917,0.00022812768495285548,0.0001311746355996251,0.0003112215948824993,0.0002963473650282181,4.597759575834524e-05,3.942037196735034e-05,5.919370819039952e-05,3.9576336052724685e-05,1.942234535676851e-05,3.8436158617923635e-06,0.17215147714838447
26.8,0.00589827137524254,0.00434311118486222,0.00885428042765188,0.009023813571215802,0.0033386302193624123,0.0014874656896453453,0.0015873780862872573,0.005277253995806485,0.004832289958791875,0.0010977394269828058,0.0007266399048715567,0.00047474614623692915,0.0015017682841900067,0.0014285866411899739,0.00043193181949828784,0.00039184181662029057,0.00029806909735857144,0.0002255853262256776,0.00013009142400888105,0.00030999128431558574,0.0002949892681626495,4.5437945868775094e-05,3.896457969751504e-05,5.914393158047388e-05,3.9131697996131815e-05,1.925341252208447e-05,3.840480637472874e-06,0.17141411525689554
26.85,0.00589459425956137,0.004317675812813652,0.008839798746871422,0.009002325340583699,0.0033267060113069094,0.0014797830144928728,0.0015861863551956022,0.005244941487931755,0.004800788595058428,0.0010958790438537896,0.0007190131647152947,0.00047185079043082887,0.0014950035464000786,0.001421340885073406,0.00042681105646270976,0.0003871066487771618,0.0002977594622032124,0.000223073490211327,0.00012903053266433373,0.0003087588941200943,0.00029363116707802,4.490485384493169e-05,3.8514432859169716e-05,5.9092218094912914e-05,3.869228608545458e-05,1.908789797157061e-05,3.837185420271308e-06,0.17068077574063428
26.900000000000002,0.005890913706561817,0.004292368174942622,0.00882530629381931,0.008980844477221781,0.0033147450130326613,0.001472240132376646,0.0015850464563024994,0.005212802636477671,0.004769470679179361,0.0010939843997979646,0.0007114866439620796,0.00046902136035637595,0.0014882426369832334,0.0014141079631626156,0.0004217536067754547,0.00038243106764466463,0.00029743991188201644,0.00022059196929317008,0.00012799163050696485,0.0003075245432799491,0.0002922731719912505,4.437826399850245e-05,3.806987014325958e-05,5.903855667950911e-05,3.825806715455237e-05,1.8925751424684346e-05,3.833733598112632e-06,0.1699514316983572
26.950000000000003,0.005887229731104371,0.004267187972736831,0.008810803269783483,0.008959371292473955,0.0033027482325398943,0.001464835191356369,0.0015839569313798596,0.005180836899855328,0.004738335511460546,0.0010920556847886554,0.0007040594848161332,0.0004662567764066503,0.0014814859992777262,0.0014068882590951176,0.0004167586662403242,0.00037781430317754424,0.00029711042522943793,0.00021814055421274503,0.000126974389218873,0.00030628834948920856,0.0002909153915302683,4.3858112461546734e-05,3.7630821167332934e-05,5.8982937512250726e-05,3.7829007730986505e-05,1.876692329929079e-05,3.8301387808669895e-06,0.16922605639810215
27.0,0.005883542348044384,0.004242134905379313,0.00879628987569326,0.008937906096055132,0.0032907166738715497,0.0014575663551573525,0.0015829163439976858,0.005149043732163229,0.004707382389087409,0.0010900930983723516,0.0006967308290896124,0.0004635559697632352,0.0014747340700249731,0.0013996821493196727,0.00041182544097808683,0.00037325559539139067,0.0002967709862249561,0.0002157190341587849,0.0001259784832423605,0.0003050504291461023,0.00028955793273843355,4.334432232109854e-05,3.7197220973454774e-05,5.892535197151663e-05,3.7405074057174806e-05,1.8611364813621432e-05,3.8264204571595025e-06,0.16850462325255294
27.05,0.0058798515722319564,0.004217208669782111,0.008781766312112227,0.008916449196045393,0.0032786513369591343,0.0014504318031432807,0.0015819232793271823,0.005117422583298337,0.004676610606237437,0.001088096849352053,0.0006894998183962042,0.0004609178823976442,0.0014679872793987303,0.0013924900031546269,0.00040695314729584164,0.0003687541942324964,0.00029642158385280546,0.0002133271968544227,0.00012500358979761268,0.000303810897347736,0.00028820090107942425,4.28368030184019e-05,3.6769000664374487e-05,5.886579260471971e-05,3.698623209576849e-05,1.8459027960998884e-05,3.822597551551635e-06,0.1677871057914058
27.1,0.005876157418511829,0.004192408960619793,0.00876723277923118,0.00889500089888434,0.003266553217472864,0.0014434297302869743,0.0015809763439438792,0.00508597289906589,0.004646019454191234,0.0010860671554762016,0.0006823655943401241,0.00045834146706962475,0.0014612460510356052,0.0013853121828469473,0.00040214101155795117,0.0003643093594493241,0.00029606221196398877,0.0002109648286426011,0.00012404938889900807,0.0003025698678854421,0.000286844400442563,4.233545432491853e-05,3.634607808551198e-05,5.880425309730855e-05,3.657244752110806e-05,1.8309865364187765e-05,3.818682070417547e-06,0.16707347766092245
27.150000000000002,0.005872459901723276,0.004167735470362797,0.008752689476861144,0.008873561509365588,0.0032544233066760246,0.001436558347139186,0.0015800741656308136,0.005054694121287951,0.0046156082214420776,0.001084004243133143,0.0006753272987005696,0.0004558256873224243,0.0014545108020668415,0.0013781490436319023,0.0003973882700585218,0.00035992036046556095,0.00029569286914055707,0.00020863171456970248,0.0001231155633700933,0.00030132745324075466,0.0002854885331485659,4.1840173801690534e-05,3.5928376519686725e-05,5.87407282420638e-05,3.616368570311731e-05,1.8163830054233506e-05,3.8146749782623394e-06,0.16636371267655517
27.200000000000003,0.005868759036699991,0.004143187889310618,0.008738136604426463,0.00885213133063144,0.0032422625912834945,0.0014298158797954805,0.0015792153931818112,0.005023585687910719,0.00458537619380403,0.0010819083470510768,0.0006683840736116987,0.00045336951747511036,0.0014477819431513272,0.001371000933793348,0.0003926941688954209,0.0003555864762547476,0.00029531355856214154,0.00020632763846742275,0.0001222017988572597,0.00030008376458198966,0.00028413339995569736,4.135086489774719e-05,3.5515830304044575e-05,5.8675213908677646e-05,3.575991169266923e-05,1.802087524280402e-05,3.810565590480341e-06,0.16565778487334978
27.25,0.005865054838269982,0.004118765905624826,0.00872357436095796,0.00883071066416771,0.0032300720533243762,0.001423200569861242,0.0015783986962049096,0.0049926470331105996,0.004555322654518587,0.001079779710003442,0.0006615350617381925,0.0004509719426120303,0.001441059878509776,0.0013638681947245781,0.00038805796384581233,0.00035130699521646166,0.00029492428787472147,0.00020405238303290742,0.00012130778384215475,0.00029883891176141203,0.0002827791000663154,4.0867443122139236e-05,3.510836889625272e-05,5.860770701366671e-05,3.536109021738072e-05,1.7880954159756006e-05,3.8063345705854663e-06,0.1649556685307445
27.3,0.005861347321255462,0.004094469205361914,0.008709002945086163,0.008809299809798726,0.0032178526700086633,0.0014167106744148522,0.0015776227649259623,0.004961877587399026,0.004525446884359877,0.001077618582519685,0.000654779406446461,0.00044863195856949527,0.0014343450059600272,0.001356751160989694,0.00038347892024319347,0.00034708121505403866,0.0002945250690616118,0.0002018057299071697,0.00012043320965286273,0.0002975930033129715,0.0002814257311337917,4.0389838960226e-05,3.470592363344528e-05,5.853820549072165e-05,3.496718569390627e-05,1.7744020008034866e-05,3.8019595764679337e-06,0.16425733820634106
