Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(1),J_5s1/2(2),J_total_Zr_relativistic
9.55,0.03538491469593153,0.02223205891391974,0.05119445973326203,0.10244500710512477,0.013814244780807608,0.006122702550945158,0.012521348527830123,0.03737659583894017,0.05491083318819135,0.0027613216180346865,0.0008836692805948372,0.0017326563191706632,0.001183468507336653,0.00023437216564520258,0.3427976532257345
9.600000000000001,0.03532478306605402,0.021839842213366805,0.050906803631919274,0.10183657446652325,0.013613904262819084,0.006102387728670707,0.012495913797832735,0.03665239185828348,0.05383741183250046,0.002726221388985499,0.0008728751458271052,0.001716662978848352,0.0011616707118400325,0.0002314697789899209,0.33931891286246074
9.65,0.03526447872551927,0.02145382760260093,0.05061897709385803,0.10122807109219684,0.01341418744968723,0.006084082380146928,0.012473545204302825,0.035942076522052155,0.05278478238597835,0.0026909568265980786,0.0008628388122113276,0.00170193092833345,0.0011402402809505563,0.00022854898474873622,0.3358885442891847
9.700000000000001,0.03520400345604752,0.0210739621742674,0.05033101251110021,0.10061956565536598,0.013215183618079197,0.006067649189427271,0.012453994423853589,0.035245404996168156,0.05175257315503334,0.0026555554966869073,0.0008535201814668484,0.0016883865740980007,0.001119173068374732,0.00022561227004909006,0.3325055967700182
9.75,0.03514335903912452,0.020700192363075496,0.05004294196331338,0.10001112606324576,0.013016978655504462,0.006052956626776302,0.01243702446481416,0.03456213556443249,0.05074041734118158,0.0026200442042400066,0.0008448807066911258,0.0016759593846715575,0.0010984648609333495,0.00022266205692484043,0.329169143294929
9.8,0.035082547255904255,0.020332463983288074,0.04975479721094507,0.09940281944402712,0.012819655086380288,0.0060398787728700295,0.012422409295223771,0.03389202965072924,0.04974795306734388,0.0025844489793761505,0.0008368833487409716,0.0016645817954903913,0.0010781113867088525,0.00021970070062356342,0.3258782799776517
9.850000000000001,0.035021569887112046,0.01997072226553167,0.0494666096886641,0.09879471213454685,0.012623292102869603,0.006028295146063584,0.012409933478559803,0.033234851837169,0.04877482339820254,0.002548795066401288,0.0008294925330256602,0.0016541891152321627,0.0010581083226520293,0.00021673048835330711,0.3226321254643837
9.9,0.034960428712948285,0.019614911892922915,0.04917841049910519,0.09818686966863616,0.012427965600093273,0.006018090532798641,0.01239939181727375,0.03259036987839167,0.04782067635494843,0.0025131069157233645,0.000822674106775543,0.001644719433726526,0.001038451301679799,0.0002137536384199275,0.3194298203534434
9.950000000000001,0.03489912551299263,0.019264977036508344,0.048890230406913385,0.09757935676613831,0.01223374821533906,0.006009154821212125,0.012390589004189186,0.0319583547122405,0.04688516492473645,0.0024774081783991344,0.0008163952968426373,0.0016361135315201168,0.0010191359192627592,0.00021077229971469273,0.3162705266260093
10.0,0.034837662066108756,0.018920861390015163,0.04860209983308467,0.09697223732258548,0.012040709370908991,0.00600138283799753,0.01238333928179733,0.03133858046701041,0.04596794706515392,0.002441721703100255,0.0008106246680825956,0.0016283147911622079,0.0010001577396501057,0.00020778855142434267,0.31315342708808175
10.05,0.0347760401503496,0.018582508203910827,0.04831404884959878,0.09636557439952384,0.011848915320265309,0.00599467418856063,0.012377466109468613,0.030730824465464678,0.04506868570399254,0.0024060695352987422,0.0008053320823609792,0.001621269110265721,0.0009815123018181919,0.00020480440284693121,0.31007772482372536
10.100000000000001,0.03471426154286321,0.01824986031877053,0.04802610717434038,0.09575943021547709,0.01165842919715369,0.005988933100502497,0.012372801838582779,0.030134867225806865,0.04418704873460356,0.002370472918483907,0.0008004886582212185,0.0016149248163880778,0.0009631951252091446,0.00020182179321544578,0.3070426426596184
10.15,0.03465232801979909,0.017922860197951574,0.04773830416630448,0.09515386613753707,0.011469311067399431,0.00598406827045442,0.012369187395565393,0.02955049245978586,0.043322709007102236,0.002334952297233955,0.0007960667312469724,0.0016092325837678305,0.0009452017153527317,0.00019884259145977728,0.3040474226409608
10.200000000000001,0.034590241356215114,0.017601449959574654,0.04745066882108182,0.09454894267357065,0.011281617983089338,0.005979992714281601,0.012366471972805089,0.028977487068105025,0.04247534431567704,0.002299527321975962,0.0007920398151475294,0.0016041453519458648,0.0009275275692776006,0.0001958685959862109,0.30109132551873347
10.25,0.03452800332598503,0.017285571407812544,0.04716322976662013,0.09394471946503212,0.011095404038868216,0.005976623620665362,0.012364512727413441,0.028415641133299002,0.04164463738224748,0.0022642168552780245,0.0007883825635909504,0.0015996182462934172,0.0009101681805904787,0.0001929015346187055,0.29817363024831484
10.3,0.03446561570170648,0.016975166063486837,0.04687601525925656,0.09334125528036905,0.010910720430094103,0.005973882208066907,0.012363174487777991,0.02786474791023382,0.040830275836702776,0.00222903897952712,0.000785070732805588,0.0015956085004625938,0.0008931190441491489,0.00018994306483793234,0.2952936334994769
10.350000000000001,0.03440308025460963,0.016670175193974533,0.046589053180017215,0.092738608009011,0.010727615512611713,0.005971693585069552,0.012362329467848456,0.027324603814380295,0.04003195219394459,0.002194011005855914,0.0007820811449664801,0.0015920753807683761,0.000876375660204244,0.00018699477444710807,0.29245064917770913
10.4,0.034340398754466366,0.01637053984242605,0.04630237103117885,0.09213683465592892,0.010546134863917436,0.005969986614090647,0.012361856989086708,0.026795008408002773,0.03924936382794542,0.0021591494841910084,0.0007793916523791603,0.00158898011250458,0.0008599335380441956,0.00018405818265052284,0.28964400795681267
10.450000000000001,0.034277572969500084,0.016076200856297206,0.04601599593308833,0.09153599133675372,0.010366321345503233,0.005968693778449158,0.012361643210002379,0.026275764384399783,0.03848221294302537,0.0021244702143041107,0.0007769811024699943,0.0015862858081904956,0.0008437881992878703,0.0001811347414046889,0.28687305682267644
10.5,0.03421460466629606,0.015787098915198076,0.04572995462123515,0.09093613327344258,0.010188215166179857,0.005967751052770063,0.0123615808631882,0.0257666775503268,0.03773020654254083,0.002089988257755946,0.0007748293035893697,0.0015839573977402875,0.0008279351809290722,0.0001782258368796461,0.28413715862807193
10.55,0.03415149560971243,0.01550317455806168,0.04544427344357212,0.09033731479048053,0.010011853946192197,0.005967097776702291,0.012361568999762042,0.025267556806724798,0.03699305639516853,0.00205571795063035,0.0007729169916318267,0.0015819615605435703,0.0008123700383027585,0.0001753327908424934,0.2814356916583276
10.600000000000001,0.034088247562791746,0.015224368209636498,0.045158978358079645,0.0897395893116061,0.009837272781951893,0.005966676531922887,0.012361512741116321,0.0247782141278736,0.03627047899896134,0.0020216729169630163,0.0007712257974752567,0.001580266659442471,0.0007970883480445876,0.0001724568618751539,0.27876804920774056
10.65,0.034024862286673174,0.014950620206306593,0.04487409493056856,0.08914300935704847,0.00966450431122353,0.005966433022396379,0.012361323037869765,0.02429846453908248,0.03556219554334214,0.0019878660827756783,0.0007697382152393162,0.0015788426765874304,0.0007820857109585059,0.0001695992464818336,0.2761336391665538
10.700000000000001,0.03396134154050528,0.014681870821243856,0.044589648332716676,0.08854762654126452,0.009493578778611872,0.00596631595785499,0.012360916435911489,0.023828126093025787,0.03486793186919556,0.0019543096906325516,0.0007684375713611389,0.0015776611511508281,0.0007673577547461034,0.00016676108015924583,0.2735318836183799
10.75,0.03389768708135943,0.01441806028889723,0.044305663340334256,0.08795349157116374,0.009324524101208077,0.005966276940462276,0.0123602148494229,0.023367019844826323,0.03418741842720892,0.0019210153146416388,0.0007673079944843569,0.0015766951188743844,0.0007529001365160308,0.0001639434385140575,0.27096221844791357
10.8,0.03383390066414384,0.014159128828823803,0.04402216433185324,0.08736065424480859,0.009157365934262586,0.005966270354620043,0.012359145340759084,0.022914969825983605,0.033520390234606096,0.0018879938758291528,0.0007663343861555904,0.001575919053423555,0.0007387085450158706,0.0001611473384674956,0.2684240929587526
10.850000000000001,0.03376998404151823,0.01390501666886745,0.043739175287035546,0.086769163450579,0.008992127736762206,0.005966253259875909,0.01235763990706796,0.022471803017240402,0.03286658683041182,0.0018552556578209814,0.0007655023923210999,0.0015753088095200698,0.000724778702655667,0.00015837373949796748,0.26591696950117427
10.9,0.03370593896380912,0.01365566406769056,0.04345671978589516,0.08617906716678828,0.008828830836797592,0.005966185286886721,0.012355635273522618,0.022037349320475443,0.03222575222937585,0.0018228103227704738,0.0007647983756152255,0.001574841567822344,0.0007111063673207949,0.00015562354491810993,0.2634403231096883
10.950000000000001,0.033641767178925745,0.013411011336664934,0.043174821007829225,0.08559041246173874,0.008667494496616192,0.005966028536391028,0.01235307269303986,0.02161144152970643,0.03159763487468087,0.0017906669274769557,0.0007642093884314339,0.0015744957815224574,0.0006976873339445669,0.0001528976032280029,0.2609936411501964
11.0,0.03357747043227666,0.013170998861128255,0.04289350173095316,0.08500324549420538,0.008508135977263808,0.005965747481142153,0.012349897752355949,0.02119391530128322,0.030981987589551382,0.001758833939643984,0.0007637231467660567,0.0015742511246274466,0.0006845174358596535,0.00015019670958074357,0.25857642297663785
11.05,0.03351305046668691,0.012935567121012442,0.04261278433163454,0.08441761151433508,0.008350770602725535,0.005965308870751837,0.012346060184328994,0.020784609123346523,0.03037856752787413,0.0017273192542303828,0.0007633280048240022,0.0015740884418916279,0.0006715925458941621,0.00014752160741070676,0.25618817959694684
11.100000000000001,0.03344850902231595,0.012704656710850953,0.04233269078422112,0.08383355486495016,0.00819541182348448,0.005964681639393196,0.012341513686336151,0.02038336428462439,0.029787136123935992,0.0016961302098507454,0.0007630129303748721,0.0015739897003656366,0.0006589085772692889,0.00014487299018330698,0.2538284333481563
11.15,0.03338384783657615,0.012478208359171853,0.0420532426609577,0.0832511189832439,0.008042071279423328,0.005963836816310565,0.012336215744632936,0.01999002484263428,0.02920745904137858,0.0016652736051852395,0.0007627674808471181,0.001573937942527069,0.0006464614844405545,0.0001422515031357121,0.251496717580465
11.200000000000001,0.033319068644051944,0.01225616294728394,0.041774461132087014,0.08267034640285664,0.007890758862000611,0.005962747439082914,0.01233012746454137,0.019604437591355384,0.028639306121464012,0.0016347557153616364,0.0007625817801472631,0.001573917240957164,0.0006342472639452514,0.00013965774490756218,0.24919257635004274
11.25,0.03325417317641973,0.01203846152746346,0.041496366966129655,0.08209127875632093,0.0077414827756398,0.005961388469586726,0.012323213406333392,0.019226452028432598,0.02808245133074149,0.0016045823082754846,0.0007624464961908338,0.0015739126545278902,0.0006222619553222939,0.00013709226898431332,0.2469155641203686
11.3,0.03318916316236835,0.011825045340548825,0.04121898053033806,0.08151395677786362,0.007594249598275024,0.005959736712603634,0.01231544142667593,0.01885592032196969,0.027536672708198554,0.001574758660817351,0.0007623528191314554,0.0015739101860638934,0.0006105016421075965,0.00013455558495545987,0.24466524547191745
11.350000000000001,0.03312404032752026,0.011615855832951345,0.040942321791319736,0.08093842030655429,0.007449064341003116,0.005957770737017645,0.012306782525504302,0.018492697276966917,0.027001752311977427,0.0015452895749791425,0.0007622924402744149,0.0015738967414438386,0.0005989624527906084,0.00013204815969270273,0.2424411948199958
11.4,0.03305880639435344,0.011410834673089749,0.040666410315824686,0.08036470828978783,0.007305930506796636,0.005955470799546421,0.012297210698191006,0.01813664030145465,0.026477476165731394,0.001516179393814379,0.0007622575316608184,0.001573860090105678,0.0005876405616748961,0.00012957041853452794,0.24024299614056616
11.450000000000001,0.03299346308212386,0.011209923767256644,0.040391265271692296,0.07979285878709033,0.007164850148237682,0.005952818770950925,0.012286702792877701,0.017787609372372146,0.0259636342046925,0.0014874320172299897,0.0007622407263082215,0.0015737888269203519,0.0005765321895925737,0.00012712274654548225,0.23807024270389066
11.5,0.032928012106788744,0.011013065274925226,0.0401169054289529,0.07922290897423744,0.007025823924236951,0.005949798064667586,0.012275238372838962,0.017445467001237953,0.025460020221517922,0.0014590509175895045,0.0007622350990933678,0.0015736723353985773,0.0005656336044217602,0.0001247054898912902,0.23592253681579817
11.55,0.03286245518093046,0.010820201623504399,0.03984334916107905,0.07865489514767338,0.006888851155706743,0.005946393567807196,0.012262799583747482,0.017110078199655335,0.02496643181197784,0.001431039155109409,0.0007622341482625021,0.0015735007521957465,0.0005549411214650446,0.00012231895728528184,0.23379948956639987
11.600000000000001,0.03279679401368108,0.010631275522550984,0.039570614446381984,0.0780888527292207,0.00675392988016098,0.005942591574464839,0.012249371025711546,0.016781310444694376,0.024482670320544846,0.001403399393032115,0.0007622317775546943,0.0015732649328805172,0.0005444511037233505,0.00011996342146158489,0.23170072058606359
11.65,0.032731030310647724,0.010446229977447392,0.039298718869548374,0.07752481627106919,0.0066210569052189555,0.005938379721285345,0.012234939629956958,0.016459033644189307,0.024008540785940592,0.0013761339125604151,0.0007622222789236688,0.0015729564189332352,0.000534159962080258,0.00011763912064244828,0.22962585780844383
11.700000000000001,0.03266516577383845,0.010265008302553474,0.039027679623312855,0.07696281946103388,0.006490227860993286,0.005933746925229058,0.012219494540027062,0.016143120101987807,0.02354385188669246,0.0013492446275397837,0.0007622003158437219,0.0015725674059407506,0.0005240641554636628,0.0001153462599468058,0.22757453724040305
11.75,0.032599202101588974,0.010087554133841355,0.0387575135102617,0.0764028951280715,0.006361437251345976,0.005928683323483053,0.012203026997376056,0.015833444483186822,0.02308841588674991,0.0013227330988764305,0.0007621609071853541,0.001572090712954462,0.000514160190983037,0.00011308501273508807,0.2255464027386397
11.8,0.03253314098849004,0.009913811441021846,0.03848823694476294,0.07584507524804494,0.006234678503999502,0.0059231802154633825,0.012185530231232526,0.015529883779386936,0.022642048581206376,0.0012966005486806432,0.0007620994116462318,0.0015715197529786646,0.0005044446240412652,0.0001108555218916086,0.2235411057928469
11.850000000000001,0.03246698412531547,0.009743724539171503,0.03821986595501867,0.07528939094972588,0.006109944019493049,0.0059172300068543755,0.01216699935261187,0.01523231727399604,0.022204569242170683,0.001270847874126695,0.0007620115127230903,0.0015708485045566806,0.0004949140584607863,0.00010865790102605982,0.22155830531525086
11.9,0.032400733198950954,0.009577238099869061,0.0379524161852349,0.07473587252102513,0.005987225218976565,0.005910826155631631,0.01214743125235815,0.01494062650761043,0.0217758005648281,0.0012454756610221559,0.0007618932042102456,0.0015700714844228544,0.00048556514659320446,0.0001064922356165596,0.21959766743634992
11.950000000000001,0.03233438989232351,0.00941429716185023,0.037685902897904584,0.07418454941544118,0.005866512590838035,0.005903963120015874,0.01212682450309786,0.014654695243500123,0.0213555686137291,0.0012204841970808824,0.0007617407762105585,0.001569183721189245,0.0004763945894064434,0.00010435858410273964,0.21765886530669035
12.0,0.03226795588433172,0.009254847141189885,0.037420340976199624,0.07363545025871718,0.005747795736161754,0.005896636308305539,0.012105179264990067,0.01437440943322339,0.020943702769341346,0.0011958734848950881,0.0007615508016449356,0.0015681807300365258,0.0004673991365626314,0.000102256978927888,0.21574157890452755
12.05,0.03220143284977658,0.00909883384102049,0.03715574492646735,0.07308860285569656,0.005631063413017489,0.005888842030536608,0.012082497195159459,0.01409965718239352,0.020540035674897344,0.0011716432546027312,0.000761320123246706,0.0015670584883790528,0.0004585755864336493,0.00010018742757106445,0.2138454948491986
12.100000000000001,0.03213482245929315,0.008946203460795922,0.036892128880827525,0.07254403419736842,0.005516303579582686,0.0058805774519189585,0.012058781360700911,0.013830328716619822,0.02014440318356891,0.0011477929762471965,0.0007610458410273956,0.0015658134124743256,0.0004499207860479322,9.814991358850244e-05,0.21197030622006172
12.15,0.03206812637928291,0.008796902605109552,0.03662950659986549,0.07200177046809296,0.005403503436101585,0.0058718405479992455,0.012034036155146309,0.013566316347642838,0.019756644305996395,0.0011243218718268357,0.00076072530020054,0.0015644423349472786,0.0004414316309663305,9.614439768309768e-05,0.21011571238086138
12.200000000000001,0.03200134627184675,0.00865087829207565,0.03636789147541747,0.07146183705299813,0.005292649465686992,0.005862630061501109,0.01200826721828655,0.013307514439682666,0.019376601158199218,0.001101228927032671,0.0007603560795502807,0.0015629424832002583,0.00043310506504593303,9.417081883644598e-05,0.20828141880936016
12.25,0.03193448379471879,0.008508077961283155,0.036107296533444085,0.0709242585455389,0.005183727473972092,0.0058529454607943315,0.011981481359243843,0.013053819376017968,0.01900411890989214,0.0010785129026733896,0.0007599359802316628,0.0015613114586802577,0.0004249380801290082,9.222909547603227e-05,0.20646713693209562
12.3,0.03186754060120084,0.008368449481330639,0.035847734436987924,0.07038905875520977,0.00507672262762103,0.005842786899945396,0.011953686482691581,0.012805129525811606,0.01863904573322948,0.001056172345787665,0.0007594630149898358,0.0015595472169758835,0.0004169277156928814,9.03191266307224e-05,0.20467258396410523
12.350000000000001,0.03180051834009765,0.008231941156951602,0.03558921748921152,0.06985626071540293,0.004971619491708582,0.00583215518030274,0.011924891518121353,0.012561345211198203,0.01828123275199842,0.0010342056004448252,0.0007589353977857355,0.0015576480487174205,0.0004090710584766349,8.844079302570575e-05,0.20289748275344327
12.4,0.03173341865565282,0.008098501735738855,0.03533175763651172,0.06932588669140281,0.004868402065980258,0.0058210517135708914,0.011895106352058841,0.012322368674647224,0.017930533991280067,0.0010126108182356975,0.0007583515338161937,0.0015556125612539726,0.0004013652421557973,8.659395804099403e-05,0.20114156163034616
12.450000000000001,0.031666243187485475,0.007968080414476955,0.03507536647170674,0.06879795818850937,0.004767053820005465,0.005809478486328529,0.011864341763132596,0.012088104046614439,0.017586806327595954,0.0009913859684561371,0.0007577100099167017,0.0015534396610820068,0.00039380744706235684,8.477846852747189e-05,0.19940455426090023
12.5,0.03159899357052766,0.007840626845091571,0.03482005523729241,0.06827249596028215,0.0046675577272373816,0.005797438025946438,0.01183260935990194,0.011858457313493562,0.017249909439555965,0.0009705288479861729,0.0007570095853352063,0.0015511285369998623,0.0003863948998969383,8.29941555362049e-05,0.19768619950508343
12.55,0.031531671434962445,0.007716091140224459,0.03456583482876361,0.06774952001689691,0.004569896297993988,0.005784933367862187,0.011799921521352435,0.0116333362858786,0.016919705759021963,0.0009500370908679105,0.0007562491828653954,0.0015486786439631766,0.00037912487341969594,8.124083501352454e-05,0.1959862412790863
12.600000000000001,0.031464278406162796,0.007594423878442942,0.03431271579799781,0.06722904963360762,0.0044740516113757674,0.005771968024169316,0.011766291339969594,0.011412650567146925,0.016596060422800537,0.0009299081775855105,0.0007554278803280358,0.001546089687616916,0.00037199468605439163,7.951830854492071e-05,0.19430442842180307
12.65,0.031396816104631145,0.0074755761090924445,0.03406070835669686,0.06671110335930597,0.004380005346136098,0.005758545953479683,0.01173173256730374,0.011196311522371787,0.016278841224876495,0.0009101394440506764,0.0007545449023891456,0.0015433616094806808,0.0003650017013766094,7.782636418613914e-05,0.1926405145653775
12.700000000000001,0.03132928614593969,0.0073594993568007775,0.033809822379883885,0.06619569902517125,0.004287738810521204,0.0057446715320185705,0.011696259561941064,0.010984232247572367,0.015967918569197694,0.0008907280902973563,0.0007535996127041263,0.0015404945727649703,0.00035814332754849435,7.616477733720465e-05,0.19099425800969866
12.75,0.03126169014067146,0.007246145625642757,0.03356006740945182,0.06568285375340373,0.004197232971097063,0.005730349525913052,0.011659887239798165,0.010776327539308683,0.015663165423020806,0.0008716711888897503,0.0007525915063773638,0.0015374889487968202,0.000351417016711738,7.453331163358593e-05,0.1893654216007168
12.8,0.03119402969436207,0.007135467402973544,0.033311452657760345,0.06517258396603397,0.004108468480581114,0.005715585064635017,0.011622631026659457,0.010572513864627611,0.01536445727082596,0.000852965693048136,0.0007515202027271266,0.0015343453040335773,0.00034482026436603223,7.293171982054023e-05,0.18775377261245446
12.850000000000001,0.031126306407442232,0.007027417662939241,0.03306398701127816,0.06466490539380204,0.004021425704697199,0.005700383615561209,0.011584506812879012,0.01037270933136597,0.015071672068807858,0.0008346084444975241,0.0007503854383457647,0.0015310643876436912,0.000338350608796283,7.13597445635249e-05,0.18615908263261974
12.9,0.031058521875181013,0.006921949869672978,0.032817679034267286,0.06415983308509944,0.003936084748072415,0.0056847509596134665,0.01154553091017046,0.010176833658815537,0.014784690199949236,0.0008165961810444526,0.0007491870604452615,0.0015276471196335754,0.00033200563052344906,6.981711921560432e-05,0.18458112745170416
12.950000000000001,0.03099067768762979,0.006819017980184778,0.03257253697250644,0.0636573814149675,0.0038524254791949338,0.005668693167943334,0.011505720010410697,0.009984808148754435,0.014503394429682138,0.000798925543887436,0.0007479250204782228,0.0015240945795000902,0.00032578295177168414,6.830356855014796e-05,0.1830196869554616
13.0,0.03092277542956698,0.006718576446953408,0.03232856875705065,0.06315756409414625,0.0037704275544521663,0.005652216579626042,0.011465091146385196,0.00979655565684876,0.014227669862141436,0.0007815930846665826,0.0007465993680245238,0.0015204079953890573,0.00031968023600504046,6.681880941324713e-05,0.18147454502066931
13.05,0.03085481668044346,0.006620580220228188,0.0320857820080239,0.06266039417816711,0.0036900704412687084,0.005635327780329766,0.011423661654404678,0.009612000564427443,0.013957403897013918,0.0007645952722577565,0.0007452102449341392,0.0015165887337411975,0.00031369518752025406,6.536255129178535e-05,0.17994548941405228
13.100000000000001,0.030786803014328776,0.006524984750048875,0.031844184038442316,0.062165884076484206,0.003611333440363856,0.005618033581926966,0.011381449138725012,0.009431068750633256,0.013692486186986062,0.0007479284993165576,0.0007437578797171231,0.0015126382894076944,0.00030782555107209975,6.393449680478321e-05,0.1784323116942576
13.15,0.030718735999858044,0.006431745987991393,0.03160378185806489,0.06167404556163778,0.003534195707148421,0.005600341003015443,0.011338471437704029,0.009253687564951915,0.01343280859579227,0.0007315890885772837,0.0007422425821721458,0.001508558276217998,0.0003020691115521777,6.253434209439422e-05,0.17693480711677814
13.200000000000001,0.030650617200179586,0.006340820388647268,0.03136458217726912,0.06118488977844471,0.0034586362722807563,0.005582257250317616,0.011294746591630947,0.009079785800121046,0.013178265156865094,0.0007155732989121091,0.0007406647382453287,0.0015043504179825939,0.0002964236936880947,6.116177714646965e-05,0.17545277454173072
13.25,0.03058244817290334,0.006252164910844472,0.031126591410949048,0.06069842725321047,0.0033846340614019344,0.0055637897009273955,0.011250292812166015,0.008909293665420306,0.01292875203258827,0.0006998773311558843,0.0007390248051112773,0.0015000165399135493,0.0002908871616807485,5.981648612299185e-05,0.17398601634439576
13.3,0.03051423047004995,0.006165737018617201,0.030889815682432945,0.06021466790295716,0.003312167914069912,0.005544945885374814,0.011205128453329716,0.008742142760343338,0.012684167474152522,0.000684497333702166,0.0007373233064682703,0.001495558560446043,0.00028545741875999156,5.84981477348885e-05,0.17253433832843892
13.350000000000001,0.03044596563800064,0.006081494681932164,0.030654260827418386,0.059733621044662795,0.0032412166019126424,0.005525733471479443,0.011159271983982835,0.008578266048652134,0.012444411782013968,0.0006694294078763275,0.000735560828039647,0.0014909784834449217,0.0002801324066748282,5.720643566133027e-05,0.17109754964175203
13.4,0.03037765521744779,0.005999396377178701,0.030419932397922112,0.05925529540450663,0.003171758846019863,0.005506160248964393,0.011112741961740365,0.008417597832813734,0.012209387266954018,0.0006546696130916688,0.0007337380132736621,0.0014862783907814352,0.00027491010505691614,5.594101908465607e-05,0.16967546269483597
13.450000000000001,0.030309300743346243,0.005919401087430021,0.030186835666242418,0.058779699127115816,0.0031037733335932947,0.005486234114803521,0.011065557008264032,0.008260073728819008,0.011978998211739401,0.0006402139717944322,0.0007318555592344762,0.0014814604352663392,0.00026978853064718556,5.4701563341351334e-05,0.16826789308163753
13.5,0.030240903744865384,0.005841468302482773,0.02995497562893185,0.058306839784808925,0.0030372387338748557,0.005465963059275243,0.011017735785879909,0.008105630641382937,0.011753150833380518,0.0006260584742034628,0.0007299142126774268,0.0014765268339262182,0.00026476573652653483,5.3487730562318274e-05,0.16687465950277838
13.55,0.03017246574534189,0.005765558018681933,0.029724357010777806,0.057836724386831496,0.0029721337133722563,0.0054453551526970805,0.010969296975469242,0.007954206739525306,0.011531753245985567,0.0006121990828500146,0.0007279147663021285,0.0014714798616100862,0.00025983981137464866,5.2299180276681816e-05,0.16549558369109615
13.600000000000001,0.030103988262233265,0.005691630738538042,0.029494984268789146,0.05736935938857972,0.0029084369504013114,0.005424418532815906,0.010920259255582288,0.007805741432530718,0.011314715424207937,0.0005986317369230229,0.0007258580551771812,0.001466321844913345,0.000255008878692456,5.1135570009228624e-05,0.16413049033939361
13.65,0.030035472807072066,0.005619647470143556,0.029266861596186498,0.05690475070080767,0.002846127148963978,0.005403161392829489,0.010870641282726525,0.00766017534628629,0.011101949167283472,0.0005853523564250176,0.0007237449533302921,0.0014610551564063056,0.0002502710961342592,4.999655573986425e-05,0.16277920703033527
13.700000000000001,0.029966920885420887,0.005549569726395072,0.02903999292639435,0.05644290369881424,0.002785183051980998,0.00538159197001575,0.010820461672782153,0.007517450299995252,0.010893368063654214,0.0005723568461438655,0.0007215763704975754,0.0014556822091550084,0.00024562465501326987,4.888179218952496e-05,0.16144156416845218
13.75,0.02989833399682806,0.005481359524028058,0.028814381937033038,0.05598382323160598,0.0027255834538978062,0.005359718534946817,0.010769738983499384,0.00737750928326451,0.010688887456174813,0.000559641099445614,0.0007193532490258177,0.0014502054515229317,0.00024106777978020243,4.779093311218805e-05,0.1601173949141652
13.8,0.029829713634784066,0.005414979382470522,0.028590032053908525,0.05552751363103179,0.0026673072126820285,0.005337549381265639,0.01071849169803342,0.007240296433563756,0.010488424407897191,0.0005472010018938062,0.0007170765609216998,0.001444627362243048,0.00023659872749183029,4.672363158205588e-05,0.1588065351197694
13.850000000000001,0.029761061286678703,0.0053503923225220835,0.0283669464549984,0.05507397872088621,0.002610333261230783,0.005315092816003659,0.010666738209474561,0.007105757014053824,0.01029189766842929,0.0005350324347007315,0.0007147473050423274,0.0014389504457502681,0.00023221578744211406,4.567954013645251e-05,0.1575088232673494
13.9,0.029692378433758958,0.005287561864864647,0.02814512807443212,0.054623221825977515,0.002554640618205589,0.0052923571504186456,0.010614496806332233,0.006973837391781489,0.010099227640862901,0.0005231312780160132,0.0007123665044218313,0.001433177227764386,0.00022791728080825797,4.465831090391827e-05,0.1562241004085485
13.950000000000001,0.0296236665510876,0.005226452028410862,0.027924579606463846,0.054175245781157406,0.0025002083983124987,0.005269350691332492,0.01056178565893312,0.006844485016237944,0.00991033634926574,0.0005114934140577977,0.0007099352037290863,0.0014273102511134107,0.00022370156016071656,4.365959583913387e-05,0.15495221010610166
14.0,0.02955492710750251,0.005167027328496416,0.027705303509436324,0.05373005294030923,0.0024470158220447685,0.0052460817329493935,0.010508622806694993,0.006717648398277993,0.009725147406732599,0.0005001147300915669,0.0007074544668516975,0.0014213520717869658,0.00021956700903941981,4.2683046880917074e-05,0.15369299837709474
14.05,0.029486161565576718,0.0051092527749220535,0.02748730200973399,0.05328764518529123,0.0023950422249050334,0.005222558549135436,0.010455026146239003,0.006593277089396708,0.009543585983990053,0.0004889911212613182,0.0007049253746013446,0.0014153052552095984,0.00021551204165966094,4.17283159996972e-05,0.15244631363792185
14.100000000000001,0.02941737138157917,0.005053093869851161,0.027270577105724027,0.052848023934832435,0.002344267066123735,0.0051987893861412705,0.010401013420304655,0.006471321661360427,0.009365578778549342,0.00047811849327765557,0.0007023490225355022,0.0014091723727244734,0.00021153510244427642,4.079505543058307e-05,0.15121200665087872
14.15,0.02934855800543619,0.004998516605568586,0.027055130571683673,0.05241119015337784,0.0022946699368901514,0.0051747824557500845,0.010346602207432744,0.006351733686188576,0.009191053984401582,0.00046749276496719166,0.0006997265188906173,0.0014029559982787808,0.00020763466534877306,3.988291811288346e-05,0.14998993047232764
14.200000000000001,0.02927972288069369,0.004945487462106267,0.026840963961712438,0.05197714435988039,0.002246230568112123,0.005150545928833716,0.010291809912382875,0.006234465716482874,0.00901994126224948,0.00045710987068764186,0.0006970589826220935,0.0013966587053029086,0.00020380923333355763,3.899155801361379e-05,0.14877994040241366
