volume,volume_name,E0_keV,Eprime_keV,E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_au,Q_absolute_au
3,Volume 3,662.0,190.73197361287328,471.2680263871267,30.0,505.89133351902586,223.08138792171718,59.84938158216151,59.84938158216151
2,Volume 2,662.0,190.40936427937254,471.59063572062746,30.0,506.1353486248053,223.05559095251675,59.842460643271345,59.842460643271345
3,Volume 3,662.0,444.7525836621848,217.2474163378152,30.0,355.08830621199394,135.09196530885896,36.24314271924487,36.24314271924487
3,Volume 3,662.0,257.7809556494148,404.2190443505852,30.0,457.29512514473015,223.04308599463153,59.839105751125864,59.839105751125864
3,Volume 3,662.0,441.5538895292652,220.44611047073482,30.0,356.2588398808761,138.06754092153554,37.04144490809511,37.04144490809511
3,Volume 3,662.0,493.3961242058695,168.6038757941305,30.0,340.5099683098917,82.7672135752281,22.205198712025094,22.205198712025094
2,Volume 2,662.0,636.8158001932371,25.184199806762877,30.0,337.03729300409617,-130.33555410135216,-34.967069121300256,34.967069121300256
3,Volume 3,662.0,217.6520536621772,444.3479463378228,30.0,485.8525841498622,224.42081687569205,60.208730227584,60.208730227584
2,Volume 2,662.0,290.6016308054588,371.3983691945412,30.0,435.2980051627334,218.3386757620266,58.57698323273361,58.57698323273361
3,Volume 3,662.0,661.3929957943079,0.6070042056920784,30.0,342.5198132956451,-170.35432648262224,-45.703503931078195,45.703503931078195
3,Volume 3,662.0,600.6371441823173,61.36285581768266,30.0,332.1262372199721,-71.6519706522051,-19.223146191749994,19.223146191749994
2,Volume 2,662.0,554.5155744118703,107.48442558812974,30.0,331.5330842894136,-0.09818481241827806,-0.02634150862489954,0.02634150862489954
3,Volume 3,662.0,238.38082893163715,423.61917106836285,30.0,470.8903878781423,224.25711043659535,60.16481025186467,60.16481025186467
2,Volume 2,662.0,551.0721415742612,110.9278584257388,30.0,331.7460922868078,4.992977521908223,1.3395407825089534,1.3395407825089534
3,Volume 3,662.0,469.584076384724,192.41592361527597,30.0,346.87147746541547,110.0252644199928,29.51812383497062,29.51812383497062
2,Volume 2,662.0,604.6279057250902,57.37209427490984,30.0,332.47839824482827,-78.06162028046313,-20.942758795846714,20.942758795846714
3,Volume 3,662.0,260.90781274571464,401.09218725428536,30.0,455.14326057828987,222.7439635889823,59.75885570802609,59.75885570802609
3,Volume 3,662.0,282.79033976103614,379.20966023896386,30.0,440.411155393044,219.78358699476615,58.96463118725919,58.96463118725919
2,Volume 2,662.0,659.1791209126636,2.8208790873363796,30.0,341.95717428008595,-166.76323702591367,-44.74006863424541,44.74006863424541
3,Volume 3,662.0,548.7636662247033,113.23633377529666,30.0,331.90881946939777,8.381923513931985,2.2487440276902233,2.2487440276902233
3,Volume 3,662.0,312.4589827274221,349.5410172725779,30.0,421.4304642515837,213.11615876212042,57.17586046019467,57.17586046019467
3,Volume 3,662.0,606.3516567959949,55.64834320400507,30.0,332.64520023834376,-80.8372140174885,-21.687408854876214,21.687408854876214
3,Volume 3,662.0,497.2911622062278,164.7088377937722,30.0,339.616966429478,78.01840540478126,20.931164894585812,20.931164894585812
3,Volume 3,662.0,491.2288855394506,170.77111446054943,30.0,341.02509467587004,85.37489570282287,22.904800611373904,22.904800611373904
2,Volume 2,662.0,425.78869269145326,236.21130730854674,30.0,362.38541246314594,151.88907323145327,40.749554172489326,40.749554172489326
2,Volume 2,662.0,367.0280388482411,294.9719611517589,30.0,390.016358068286,191.4645137911105,51.367049721549854,51.367049721549854
3,Volume 3,662.0,374.7834699679722,287.2165300320278,30.0,385.97061226912854,187.27070865245906,50.24191487115858,50.24191487115858
3,Volume 3,662.0,500.1375613024397,161.86243869756032,30.0,338.9911985657384,74.49806935632873,19.98671167316687,19.98671167316687
3,Volume 3,662.0,650.7897875994662,11.210212400533806,30.0,339.94749706053983,-153.12285659488197,-41.0805596947137,41.0805596947137
2,Volume 2,662.0,636.4899821964618,25.510017803538176,30.0,336.9760519636438,-129.8039146877219,-34.82443826165347,34.82443826165347
3,Volume 3,662.0,523.0310533916363,138.9689466083637,30.0,334.7967346677052,44.70982956166461,11.994974905071286,11.994974905071286
2,Volume 2,662.0,559.0613906311415,102.93860936885847,30.0,331.30648826552647,-6.88294759293526,-1.8465913303540984,1.8465913303540984
2,Volume 2,662.0,646.0318490761507,15.968150923849294,30.0,338.8947319595634,-145.36990371028674,-39.00055902813417,39.00055902813417
2,Volume 2,662.0,279.45982768048924,382.54017231951076,30.0,442.6152151739942,220.335655802461,59.11274294610718,59.11274294610718
3,Volume 3,662.0,537.5840180893505,124.41598191064952,30.0,332.9223051689683,24.504023882364002,6.57406110521707,6.57406110521707
3,Volume 3,662.0,440.7640289375711,221.23597106242892,30.0,356.5517086250543,138.79339112414226,37.23617960179597,37.23617960179597
2,Volume 2,662.0,418.7174228223443,243.2825771776557,30.0,365.3210906150702,157.6357040233644,42.291288793566636,42.291288793566636
3,Volume 3,662.0,661.2677030507905,0.7322969492095126,30.0,342.48761376375114,-170.1512017014027,-45.649008606957885,45.649008606957885
3,Volume 3,662.0,616.0568060668306,45.94319393316937,30.0,333.74899332156207,-96.53129692195863,-25.897895283539274,25.897895283539274
3,Volume 3,662.0,360.7190895022657,301.2809104977343,30.0,393.38961903864146,194.65904887829942,52.22409544460168,52.22409544460168
2,Volume 2,662.0,189.17050964185157,472.8294903581484,30.0,507.0732091271801,222.95449223267875,59.81533737710637,59.81533737710637
3,Volume 3,662.0,377.67062153055855,284.32937846944145,30.0,384.4935677563351,185.63291186217995,49.80251862224403,49.80251862224403
2,Volume 2,662.0,203.87553766913254,458.12446233086746,30.0,496.02615667193754,223.94106581998892,60.080020234048824,60.080020234048824
3,Volume 3,662.0,217.84699954468837,444.1530004553116,30.0,485.7098968372758,224.42435700737832,60.20967999167735,60.20967999167735
3,Volume 3,662.0,201.6266243551243,460.3733756448757,30.0,497.7033780840255,223.82100178873935,60.047808860040924,60.047808860040924
3,Volume 3,662.0,208.87114099512394,453.12885900487606,30.0,492.31678817034,224.16651157572844,60.140503939960084,60.140503939960084
2,Volume 2,662.0,236.59963883017176,425.4003611698282,30.0,472.15894661585594,224.31545538255853,60.18046332344932,60.18046332344932
3,Volume 3,662.0,612.6474743414911,49.35252565850885,30.0,333.32946155029725,-91.00643014307978,-24.415656612172565,24.415656612172565
3,Volume 3,662.0,420.45375724051854,241.54624275948146,30.0,364.58972748475435,156.25041261968482,41.91963594258831,41.91963594258831
2,Volume 2,662.0,448.2200201708625,213.77997982913752,30.0,353.84771748386345,131.80095222896574,35.360213401629494,35.360213401629494
3,Volume 3,662.0,575.1887032510632,86.8112967489368,30.0,331.00533828198155,-31.484973629034467,-8.446944939618302,8.446944939618302
3,Volume 3,662.0,471.1704014804774,190.82959851952262,30.0,346.4004272329987,108.30615062907775,29.05691145766671,29.05691145766671
3,Volume 3,662.0,620.2739170071296,41.726082992870374,30.0,334.3153011604507,-103.3794497759388,-27.7351517086905,27.7351517086905
3,Volume 3,662.0,538.4679134880985,123.53208651190153,30.0,332.8286174276475,23.247555988372994,6.236969664582896,6.236969664582896
3,Volume 3,662.0,656.4676765123601,5.532323487639928,30.0,341.286383942606,-162.35977535934865,-43.558686090323135,43.558686090323135
2,Volume 2,662.0,448.2277667818547,213.7722332181453,30.0,353.84497905162965,131.7935235351854,35.35822039480423,35.35822039480423
3,Volume 3,662.0,621.2213112302862,40.77868876971377,30.0,334.44970783977664,-104.91979138622193,-28.148402198386513,28.148402198386513
3,Volume 3,662.0,590.9377343077304,71.06226569226965,30.0,331.46912181178897,-56.18342814798853,-15.073168860698004,15.073168860698004
3,Volume 3,662.0,203.38158273354765,458.61841726645235,30.0,496.39415677252185,223.91567319585025,60.073207774858005,60.073207774858005
3,Volume 3,662.0,247.24845828192326,414.75154171807674,30.0,464.62496459666505,223.8361407140316,60.051870406030936,60.051870406030936
3,Volume 3,662.0,344.69460437172245,317.30539562827755,30.0,402.2753514139766,201.92718172493133,54.17402618593525,54.17402618593525
3,Volume 3,662.0,347.69830134277356,314.30169865722644,30.0,400.57596646937844,200.65511235195078,53.83274910311017,53.83274910311017
3,Volume 3,662.0,657.8738660978795,4.1261339021205,30.0,341.6317424907873,-164.6441542714054,-44.171550598920795,44.171550598920795
3,Volume 3,662.0,402.6942719040542,259.3057280959458,30.0,372.38464402076664,169.63660161633567,45.5109491429196,45.5109491429196
3,Volume 3,662.0,323.89120050400425,338.10879949599575,30.0,414.45162271468695,209.64695997064595,56.245126595798105,56.245126595798105
3,Volume 3,662.0,186.34342206854961,475.6565779314504,30.0,509.21824114099957,222.71178368137498,59.75022232275082,59.75022232275082
3,Volume 3,662.0,366.23292268703784,295.76707731296216,30.0,390.4374804395102,191.87774533483565,51.477913530371374,51.477913530371374
3,Volume 3,662.0,557.7313728663647,104.26862713363528,30.0,331.36634828426395,-4.890538616028169,-1.312057964583211,1.312057964583211
3,Volume 3,662.0,380.4900323069352,281.5099676930648,30.0,383.06668329188454,183.99290421539726,49.362529233777416,49.362529233777416
3,Volume 3,662.0,620.1317443508652,41.86825564913477,30.0,334.29535817464534,-103.14835001039698,-27.673151116976797,27.673151116976797
3,Volume 3,662.0,551.2877804535424,110.71221954645762,30.0,331.73170795693665,4.675408226059681,1.2543417161812536,1.2543417161812536
3,Volume 3,662.0,302.41176028779415,359.58823971220585,30.0,427.72212416561393,215.7393259059831,57.879616756537594,57.879616756537594
2,Volume 2,662.0,382.66967961730717,279.33032038269283,30.0,381.9741886808857,182.69730095466466,49.014938362781535,49.014938362781535
3,Volume 3,662.0,422.0554177815872,239.9445822184128,30.0,363.921132757469,154.95771199814132,41.57282380603569,41.57282380603569
3,Volume 3,662.0,419.25222551146777,242.74777448853223,30.0,365.0951019599291,157.21080813725635,42.17729561709736,42.17729561709736
3,Volume 3,662.0,455.3599067910596,206.6400932089404,30.0,351.3871732028587,124.80994819552463,33.48463215328854,33.48463215328854
3,Volume 3,662.0,421.3540769927799,240.64592300722012,30.0,364.2131835936817,155.5255209217245,41.72515840126966,41.72515840126966
2,Volume 2,662.0,631.8240426972372,30.175957302762754,30.0,336.1324613938222,-122.19171409184759,-32.78219931744216,32.78219931744216
3,Volume 3,662.0,661.71578000414,0.2842199958599849,30.0,342.6029641635261,-170.8775615875576,-45.84388004108988,45.84388004108988
2,Volume 2,662.0,284.2926107734388,377.7073892265612,30.0,439.42162855060576,219.52217598827272,58.8944985454321,58.8944985454321
2,Volume 2,662.0,490.1183713171456,171.8816286828544,30.0,341.29408184688435,86.70143632423151,23.260691510989357,23.260691510989357
3,Volume 3,662.0,468.67843511876924,193.32156488123076,30.0,347.1433664590167,111.00042500915396,29.779744756143444,29.779744756143444
3,Volume 3,662.0,281.529213223964,380.470786776036,30.0,441.244079119324,219.99706728613876,59.02190473902279,59.02190473902279
3,Volume 3,662.0,218.2784839171256,443.72151608287436,30.0,485.39420847978516,224.43186177823353,60.21169340883771,60.21169340883771
3,Volume 3,662.0,236.17600859782263,425.8239914021774,30.0,472.461142007458,224.3280660134033,60.18384656606069,60.18384656606069
2,Volume 2,662.0,510.1224711722241,151.8775288277759,30.0,336.97702345656836,61.82219739635814,16.585965851713038,16.585965851713038
3,Volume 3,662.0,193.36129093939118,468.6387090606088,30.0,503.9058669945923,223.2834072864499,59.90358033966214,59.90358033966214
2,Volume 2,662.0,654.0201917527367,7.97980824726335,30.0,340.6982916969125,-158.3805445559699,-42.49111830722113,42.49111830722113
3,Volume 3,662.0,610.1987279978949,51.801272002105065,30.0,333.0493439580802,-87.04560837095374,-23.353027695312456,23.353027695312456
2,Volume 2,662.0,188.3214384355857,473.6785615644143,30.0,507.7167339067836,222.88334509712305,59.79624967057908,59.79624967057908
2,Volume 2,662.0,204.84994890124406,457.15005109875597,30.0,495.3008557489036,223.98953276775515,60.093023187266965,60.093023187266965
3,Volume 3,662.0,231.65429529652658,430.3457047034734,30.0,475.69823671004116,224.43271944274622,60.21192350732853,60.21192350732853
2,Volume 2,662.0,450.8665232210907,211.1334767789093,30.0,352.9208344382683,129.2432877087603,34.67403047415619,34.67403047415619
3,Volume 3,662.0,618.5571162604286,43.44288373957136,30.0,334.07844671324233,-100.58981960332893,-26.98673588507985,26.98673588507985
3,Volume 3,662.0,256.80374588999416,405.19625411000584,30.0,457.9699337637863,223.13049001840386,59.86255493628335,59.86255493628335
3,Volume 3,662.0,549.5032162274937,112.49678377250632,30.0,331.85494819676194,7.298379004362197,1.9580453305974161,1.9580453305974161
3,Volume 3,662.0,539.0939967368313,122.90600326316871,30.0,332.76366079626604,22.35562824501926,5.997678864247611,5.997678864247611
3,Volume 3,662.0,210.80540375358484,451.19459624641513,30.0,490.88667209106893,224.23826622690353,60.15975463379198,60.15975463379198
2,Volume 2,662.0,552.1763283101114,109.82367168988856,30.0,331.6739092710363,3.3650677872741244,0.9027970819380166,0.9027970819380166
3,Volume 3,662.0,226.0062062314307,435.9937937685693,30.0,479.77088663103166,224.48793744586825,60.22673766717325,60.22673766717325
3,Volume 3,662.0,512.4699252336312,149.53007476636878,30.0,336.5447530247766,58.76984452615846,15.767065479279939,15.767065479279939
3,Volume 3,662.0,394.51816853542766,267.48183146457234,30.0,376.2008719920133,175.22465454577778,47.01013970826097,47.01013970826097
3,Volume 3,662.0,210.24305279450948,451.7569472054905,30.0,491.3020958227266,224.21830942453744,60.15440052383643,60.15440052383643
2,Volume 2,662.0,628.278731730885,33.721268269114944,30.0,335.5334431795978,-116.41098213734033,-31.231315867268783,31.231315867268783
3,Volume 3,662.0,496.4703363576278,165.5296636423722,30.0,339.8016364797932,79.02575844621128,21.20142256657794,21.20142256657794
3,Volume 3,662.0,656.8334931195318,5.166506880468205,30.0,341.37570427590884,-162.9541880756008,-43.718158083050504,43.718158083050504
3,Volume 3,662.0,656.4029764025786,5.597023597421412,30.0,341.27062468967944,-162.2546348081105,-43.53047846157636,43.53047846157636
3,Volume 3,662.0,197.92686786238428,464.07313213761574,30.0,500.4723848201442,223.59888364021512,59.98821790110349,59.98821790110349
3,Volume 3,662.0,625.2826111612817,36.71738883871831,30.0,335.05563007922166,-111.52939563639482,-29.92165962053636,29.92165962053636
3,Volume 3,662.0,434.2232428761781,227.77675712382188,30.0,359.0345345705318,144.66860254895636,38.812410473028336,38.812410473028336
3,Volume 3,662.0,254.778499515242,407.221500484758,30.0,459.3719226851313,223.30251372873994,59.90870631079738,59.90870631079738
3,Volume 3,662.0,519.6886159242708,142.31138407572917,30.0,335.31496536263023,49.216575367518196,13.204067030331814,13.204067030331814
3,Volume 3,662.0,424.52107476756726,237.47892523243274,30.0,362.9032823349413,152.9397427103187,41.03143299323351,41.03143299323351
3,Volume 3,662.0,614.7384905285936,47.261509471406384,30.0,333.5827001260543,-94.39361681498217,-25.32438785822271,25.32438785822271
2,Volume 2,662.0,552.6311848463804,109.36881515361961,30.0,331.6452388985948,2.69318596103745,0.7225412920167651,0.7225412920167651
3,Volume 3,662.0,193.49145575272829,468.50854424727174,30.0,503.80772933407417,223.2930252790575,59.90616070243911,59.90616070243911
3,Volume 3,662.0,642.5575254628249,19.442474537175144,30.0,338.1662070365491,-139.70375016549346,-37.48041524220591,37.48041524220591
3,Volume 3,662.0,557.7333345534854,104.2666654465146,30.0,331.3662560716647,-4.893472882635277,-1.3128451841870903,1.3128451841870903
3,Volume 3,662.0,199.29796543157192,462.7020345684281,30.0,499.4448090823555,223.68473747895095,60.01125119492806,60.01125119492806
3,Volume 3,662.0,225.72835770093187,436.27164229906816,30.0,479.97205741457765,224.48852928195484,60.226896447894994,60.226896447894994
3,Volume 3,662.0,224.99639051664977,437.00360948335026,30.0,480.50238985399193,224.489145935508,60.22706188676979,60.22706188676979
2,Volume 2,662.0,583.7815923569434,78.2184076430566,30.0,331.1656368303971,-44.88911755857276,-12.043075178429019,12.043075178429019
3,Volume 3,662.0,201.3298511249835,460.6701488750165,30.0,497.92504584583395,223.80430822784624,60.0433302286985,60.0433302286985
3,Volume 3,662.0,531.798017355751,130.20198264424903,30.0,333.5927854622327,32.648007839542046,8.758969528071205,8.758969528071205
2,Volume 2,662.0,231.42265078450617,430.5773492154938,30.0,475.8646350153401,224.4366194948129,60.2129698326473,60.2129698326473
3,Volume 3,662.0,422.6147086092391,239.38529139076093,30.0,363.68903529760104,154.50294413426224,41.45081642715855,41.45081642715855
3,Volume 3,662.0,544.7840752598746,117.21592474012539,30.0,332.2268214770715,14.177082593405753,3.8034980585305904,3.8034980585305904
3,Volume 3,662.0,185.77115032752823,476.22884967247177,30.0,509.65325793776015,222.66063986037523,59.73650120470014,59.73650120470014
3,Volume 3,662.0,545.0158485850619,116.98415141493808,30.0,332.2070018512617,13.841235458336282,3.7133953228101997,3.7133953228101997
3,Volume 3,662.0,499.47991599853793,162.52008400146207,30.0,339.133759257558,75.31514894471903,20.205921839125345,20.205921839125345
3,Volume 3,662.0,210.36798870158253,451.63201129841747,30.0,491.2097770480061,224.22280741564174,60.15560726720692,60.15560726720692
3,Volume 3,662.0,578.2689682132057,83.73103178679435,30.0,331.0371627129336,-36.268569386797864,-9.730311743583393,9.730311743583393
3,Volume 3,662.0,534.7590869902747,127.24091300972532,30.0,333.2372753870146,28.49790943483143,7.645560537114926,7.645560537114926
2,Volume 2,662.0,214.70960136610537,447.2903986338946,30.0,488.0106532363858,224.35615726770527,60.19138302714112,60.19138302714112
2,Volume 2,662.0,397.43753004715677,264.56246995284323,30.0,374.8222374430788,173.27031541144297,46.48581990874098,46.48581990874098
3,Volume 3,662.0,270.9760590585529,391.0239409414471,30.0,448.29242321177486,221.5745355562546,59.44511575322468,59.44511575322468
3,Volume 3,662.0,384.01199969603533,277.98800030396467,30.0,381.3060255975437,181.88730552616633,48.79762877038733,48.79762877038733
3,Volume 3,662.0,278.0394253874428,383.9605746125572,30.0,443.559481697258,220.55970114966303,59.1728509434678,59.1728509434678
3,Volume 3,662.0,632.3888319470525,29.611168052947505,30.0,336.23124204938165,-123.11294137235242,-33.02935074297561,33.02935074297561
3,Volume 3,662.0,214.6826937501319,447.3173062498681,30.0,488.030425789423,224.35546937154274,60.1911984749456,60.1911984749456
3,Volume 3,662.0,187.13344367006138,474.8665563299386,30.0,508.61814674892884,222.78127787559086,59.768866569974314,59.768866569974314
3,Volume 3,662.0,118.12280854340806,543.877191456592,30.0,562.8101834300617,212.40481616637967,56.985017939244095,56.985017939244095
3,Volume 3,662.0,424.135649342237,237.864350657763,30.0,363.0614741887877,153.2574236646103,41.1166620158423,41.1166620158423
3,Volume 3,662.0,234.60266479485108,427.3973352051489,30.0,473.58511140916414,224.37067140780835,60.19527695266067,60.19527695266067
3,Volume 3,662.0,340.1163738282619,321.8836261717381,30.0,404.8946970445413,203.78798667567074,54.67325217060529,54.67325217060529
3,Volume 3,662.0,218.21709629233789,443.7829037076621,30.0,485.43911083878083,224.43082190142033,60.21141442552686,60.21141442552686
2,Volume 2,662.0,636.495458116463,25.504541883536945,30.0,336.977078711593,-129.81284974415462,-34.826835402925006,34.826835402925006
3,Volume 3,662.0,505.40448896046377,156.59551103953623,30.0,337.89347109401683,67.8743722480512,18.209673349122227,18.209673349122227
3,Volume 3,662.0,492.7758806279747,169.2241193720253,30.0,340.6560639264679,83.51604761190794,22.406099622766643,22.406099622766643
2,Volume 2,662.0,235.65552824824942,426.3444717517506,30.0,472.83268035431206,224.34289689988358,60.18782546986988,60.18782546986988
2,Volume 2,662.0,236.21362653108454,425.7863734689155,30.0,472.4342998164968,224.32696580715825,60.183551397270534,60.183551397270534
3,Volume 3,662.0,534.5019776927572,127.49802230724276,30.0,333.26711629069183,28.859745016832083,7.742635582321116,7.742635582321116
3,Volume 3,662.0,285.0710659757336,376.9289340242664,30.0,438.9100150275954,219.38365802517433,58.857336259027605,58.857336259027605
3,Volume 3,662.0,503.60836315956647,158.39163684043353,30.0,338.2590032920353,70.14905602058718,18.819936797586287,18.819936797586287
3,Volume 3,662.0,318.1955267353886,343.8044732646114,30.0,417.9040452369505,211.44133762910027,56.726531136911255,56.726531136911255
3,Volume 3,662.0,436.88522001310304,225.11477998689696,30.0,358.0117287158942,142.30666075374023,38.178737009304186,38.178737009304186
3,Volume 3,662.0,185.77889324015638,476.2211067598436,30.0,509.6473702923765,222.6613363396966,59.7366880596281,59.7366880596281
3,Volume 3,662.0,606.0209902111372,55.979009788862754,30.0,332.61251668604024,-80.30446175666384,-21.544479435062655,21.544479435062655
3,Volume 3,662.0,470.9423906378172,191.0576093621828,30.0,346.4677262151106,108.55411019261821,29.1234352796383,29.1234352796383
3,Volume 3,662.0,418.5075428193237,243.4924571806763,30.0,365.4099541371062,157.80201845965297,42.335908455712314,42.335908455712314
3,Volume 3,662.0,283.3498243130542,378.6501756869458,30.0,440.042290714286,219.68713691261752,58.938755080677986,58.938755080677986
3,Volume 3,662.0,187.06913950272605,474.93086049727395,30.0,508.6669723001827,222.7756696039549,59.76736195503407,59.76736195503407
3,Volume 3,662.0,444.74853564544344,217.25146435455656,30.0,355.08977177674547,135.0957675714426,36.24416280911594,36.24416280911594
3,Volume 3,662.0,424.5167255396145,237.48327446038547,30.0,362.9050655088845,152.94333212302402,41.032395978683155,41.032395978683155
3,Volume 3,662.0,447.8306986749519,214.16930132504808,30.0,353.9855339629167,132.1738584224049,35.46025852539985,35.46025852539985
2,Volume 2,662.0,213.79974552642756,448.20025447357244,30.0,488.6796217270629,224.33193203945666,60.184883762711785,60.184883762711785
3,Volume 3,662.0,245.2064266672197,416.7935733327803,30.0,466.0602737226402,223.9526354995771,60.08312420509234,60.08312420509234
3,Volume 3,662.0,508.59224592242003,153.40775407757997,30.0,337.2673043915688,63.7973048311993,17.11585747393593,17.11585747393593
2,Volume 2,662.0,534.3089477762009,127.69105222379915,30.0,333.2896485390546,29.131216097701216,7.815467190815322,7.815467190815322
2,Volume 2,662.0,570.0401069872423,91.95989301275768,30.0,331.01613928499523,-23.54669751417109,-6.3172248373310715,6.3172248373310715
2,Volume 2,662.0,542.1872446331604,119.81275536683961,30.0,332.4598506370163,17.925598649709276,4.8091685445834,4.8091685445834
3,Volume 3,662.0,364.7780435153255,297.2219564846745,30.0,391.2110474123204,192.62589452266332,51.67863070646494,51.67863070646494
3,Volume 3,662.0,451.32948313071216,210.67051686928784,30.0,352.76048243202547,128.7917932987944,34.5529013137363,34.5529013137363
3,Volume 3,662.0,326.27641479522737,335.72358520477263,30.0,413.0205901524738,208.85580562180908,56.032871781736524,56.032871781736524
2,Volume 2,662.0,202.19507964508549,459.80492035491454,30.0,497.27900245247974,223.85242612758856,60.05623953758097,60.05623953758097
3,Volume 3,662.0,332.6686702601184,329.3313297398816,30.0,409.22937378678705,206.61754685324738,55.43238061406333,55.43238061406333
3,Volume 3,662.0,626.9605755188334,35.039424481166634,30.0,335.32001306126006,-114.26281813613643,-30.654995770792468,30.654995770792468
3,Volume 3,662.0,274.9161127603641,387.0838872396359,30.0,445.6447084008071,221.02868374697246,59.29867192155682,59.29867192155682
3,Volume 3,662.0,625.524965365347,36.47503463465296,30.0,335.0933095694823,-111.92410976212,-30.02755548458166,30.02755548458166
3,Volume 3,662.0,190.07905969716137,471.92094030283863,30.0,506.38527537477967,223.0289513315096,59.835313633573605,59.835313633573605
3,Volume 3,662.0,610.8469937387599,51.15300626124008,30.0,333.1217715640178,-88.09352510255128,-23.634167995361697,23.634167995361697
3,Volume 3,662.0,195.33080420309662,466.6691957969034,30.0,502.42250983478857,223.4250409974384,59.941578534369555,59.941578534369555
3,Volume 3,662.0,557.652144482544,104.34785551745597,30.0,331.3700822402027,-4.772040740156771,-1.2802667665107317,1.2802667665107317
2,Volume 2,662.0,525.6835235784099,136.3164764215901,30.0,334.4086849987189,41.096824833359165,11.025660070440676,11.025660070440676
2,Volume 2,662.0,515.0076218128231,146.99237818717688,30.0,336.09526833303033,55.439907405237214,14.873693426813798,14.873693426813798
3,Volume 3,662.0,626.716467702523,35.283532297476995,30.0,335.2810419945516,-113.86508264635424,-30.548289320207285,30.548289320207285
2,Volume 2,662.0,329.80524166943053,332.19475833056947,30.0,410.91968965657117,207.64160973767093,55.70712128564056,55.70712128564056
3,Volume 3,662.0,599.3203338405106,62.67966615948944,30.0,332.02047977867505,-69.54236709772584,-18.657171283240732,18.657171283240732
3,Volume 3,662.0,424.50742190116574,237.49257809883426,30.0,362.9088801258755,152.95101005007922,41.03445585104798,41.03445585104798
3,Volume 3,662.0,428.45446779072665,233.54553220927335,30.0,361.3084313620285,149.65019074829232,40.14889567156885,40.14889567156885
2,Volume 2,662.0,594.6417077171093,67.35829228289072,30.0,331.6867380727217,-62.070491180115,-16.652579339942534,16.652579339942534
2,Volume 2,662.0,309.97567823260607,352.02432176739393,30.0,422.9720346948222,213.80079517892156,57.35953811495516,57.35953811495516
3,Volume 3,662.0,278.97859980257635,383.02140019742365,30.0,442.9348450226056,220.4123205260609,59.13331093853079,59.13331093853079
3,Volume 3,662.0,251.96166203470472,410.0383379652953,30.0,461.3295938919408,223.52152336485037,59.96746330260139,59.96746330260139
3,Volume 3,662.0,213.1517765638819,448.84822343611813,30.0,489.15651278053565,224.31347086505625,60.17993090724752,60.17993090724752
2,Volume 2,662.0,231.1058025838291,430.89419741617087,30.0,476.09232642887883,224.4417254924919,60.21433969503831,60.21433969503831
3,Volume 3,662.0,201.44541685173527,460.5545831482647,30.0,497.8387174546462,223.81083227113695,60.045080531401936,60.045080531401936
3,Volume 3,662.0,234.00884967146126,427.99115032853877,30.0,474.00998727487047,224.38502701430437,60.19912834599755,60.19912834599755
3,Volume 3,662.0,208.62175877971805,453.37824122028195,30.0,492.5014219837746,224.15662373291806,60.137851180431845,60.137851180431845
3,Volume 3,662.0,353.5438111805759,308.4561888194241,30.0,397.3130477557958,198.06116102331836,53.136830970633085,53.136830970633085
3,Volume 3,662.0,158.876718719672,503.123281280328,30.0,530.3913313187597,219.53321574033433,58.897460344889524,58.897460344889524
3,Volume 3,662.0,256.0710443663512,405.9289556336488,30.0,458.47661290327886,223.1941415531933,59.879631685847244,59.879631685847244
3,Volume 3,662.0,238.7755423599421,423.2244576400579,30.0,470.60972370496694,224.24301181119674,60.16102780269163,60.16102780269163
3,Volume 3,662.0,393.9482417301432,268.0517582698568,30.0,376.47206545858216,175.6009183843266,47.11108563772049,47.11108563772049
3,Volume 3,662.0,644.3768346267678,17.623165373232155,30.0,338.5434434249239,-142.67118437930077,-38.2765332161735,38.2765332161735
3,Volume 3,662.0,198.89009191684875,463.10990808315125,30.0,499.7503195811997,223.65963100014307,60.004515504226305,60.004515504226305
3,Volume 3,662.0,166.67745337011687,495.32254662988316,30.0,524.3186684982578,220.58109926017565,59.17859173472402,59.17859173472402
3,Volume 3,662.0,519.6664431869408,142.3335568130592,30.0,335.3185117184165,49.246298083337784,13.212041188002775,13.212041188002775
2,Volume 2,662.0,635.2364716902523,26.7635283097477,30.0,336.7432766628345,-127.75861376916477,-34.27571478335044,34.27571478335044
2,Volume 2,662.0,379.4032548898115,282.5967451101885,30.0,383.6148682411387,184.6298437498304,49.533410532285515,49.533410532285515
3,Volume 3,662.0,264.17029729797537,397.82970270202463,30.0,452.9101727189598,222.399875012476,59.66654191750666,59.66654191750666
2,Volume 2,662.0,376.605615762753,285.394384237247,30.0,385.0365560529119,186.2419411076262,49.9659120099443,49.9659120099443
3,Volume 3,662.0,600.4492844016718,61.550715598328225,30.0,332.110832334944,-71.35083983788999,-19.14235732280851,19.14235732280851
3,Volume 3,662.0,517.8149578459713,144.18504215402868,30.0,335.61967826349445,51.7200672251254,13.875716247102629,13.875716247102629
3,Volume 3,662.0,248.1689641196488,413.83103588035124,30.0,463.97944364980845,223.77973569974014,60.03673778894026,60.03673778894026
3,Volume 3,662.0,489.4422791014109,172.55772089858908,30.0,341.4595089176815,87.50582860830585,23.47649786399719,23.47649786399719
