Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(3),J_total_At_relativistic
47.400000000000006,0.004346236165301667,0.0007173986409538355,0.0026671019382774226,0.0018813818070905369,0.000170249007719914,0.0007897409824307862,0.0006433818478488522,0.0001881283774881114,0.00014879961425697097,4.822015294356212e-05,0.00020996478903116228,0.00017524983535192168,5.83256678256171e-05,4.6208400756865703e-05,1.5267918608834442e-06,1.269042829836924e-06,1.1321306891486267e-05,4.4151376131694e-05,3.6153191252554325e-05,9.017115329572754e-06,7.009939736632644e-06,1.675513597376118e-06,4.4836992712027225e-06,2.894826503444938e-06,0.031227743815666033
47.45,0.004341046602390032,0.0007173813313863393,0.002658633559157987,0.0018740122404809975,0.0001699356751490213,0.0007875655722097758,0.0006409836766270561,0.00018688399434224842,0.0001477661945424749,4.807107343767515e-05,0.0002094266218426351,0.0001746130823455525,5.793788599868207e-05,4.58854554997427e-05,1.512413594917538e-06,1.256803411393605e-06,1.1282083711499333e-05,4.404057912323181e-05,3.602276564740124e-05,8.95706266590857e-06,6.960851908428247e-06,1.6696485178094367e-06,4.472463543553984e-06,2.88439514170736e-06,0.03113615035936016
47.5,0.004335860604218818,0.0007173653073184316,0.0026501915246958017,0.0018666714868915493,0.0001696276580096258,0.0007853937681788784,0.0006385931603303778,0.00018564846391622595,0.00014674044353752146,4.7924249794869275e-05,0.00020888893160804717,0.00017397814276509552,5.7552862644664686e-05,4.556491210810744e-05,1.4981813459120494e-06,1.2446907517950636e-06,1.1243440251307817e-05,4.3929854392012644e-05,3.5892698060676735e-05,8.897437100028631e-06,6.912128650469639e-06,1.6638730251904445e-06,4.461260090362903e-06,2.874006247110169e-06,0.031044911488608922
47.550000000000004,0.004330678178676284,0.0007173505140335504,0.0026417757692270513,0.001859359444669021,0.00016932488926828425,0.0007832255898879439,0.0006362102914001007,0.00018442171962470324,0.00014572230128470396,4.777965562174116e-05,0.00020835172764179714,0.0001733450177779401,5.717057721043569e-05,4.5246751896155174e-05,1.4840935276392691e-06,1.2327034511475131e-06,1.12053698324812e-05,4.381920415212456e-05,3.576298898465887e-05,8.838237624567283e-06,6.863769539448648e-06,1.6581812193517082e-06,4.450089112147936e-06,2.8636592718844815e-06,0.03095402554942374
47.6,0.004325499333608701,0.0007173368974473261,0.0026333862270909313,0.0018520760123875793,0.00016902730251131993,0.0007810610565864968,0.0006338350620718513,0.00018320369540278394,0.0001447117083133526,4.763726476241105e-05,0.0002078150191536623,0.0001727137084634229,5.6791009299363795e-05,4.4930956327050426e-05,1.470148572226412e-06,1.220840126008745e-06,1.1167865834924423e-05,4.370863060784305e-05,3.563363894379668e-05,8.779463143611112e-06,6.815774055223508e-06,1.6525674260148407e-06,4.438949569346892e-06,2.85335345042631e-06,0.03086349089301406
47.650000000000006,0.004320324076820418,0.0007173244041025486,0.002625022832631323,0.001844821088849613,0.00016873483194043164,0.0007789001872259796,0.0006314674643784672,0.00018199432570187397,0.00014370860563550243,4.7497051296898284e-05,0.00020727881524939146,0.00017208421581386065,5.641413867013955e-05,4.461750701174908e-05,1.4563449299183205e-06,1.2090994091696241e-06,1.113092169617279e-05,4.3598135951878036e-05,3.550464848903105e-05,8.721112363127173e-06,6.768141458037037e-06,1.6470264350889488e-06,4.427839267596416e-06,2.8430878627587185e-06,0.030773305875372782
47.7,0.004315152416073947,0.0007173129811641618,0.0026166855201984695,0.0018375945730866165,0.0001684474123683205,0.0007767430004619936,0.0006291074901528458,0.00018079354548557473,0.00014271293474189646,4.7358989539502025e-05,0.0002067431249313009,0.0001714565407355768,5.603994523560796e-05,4.430638570782984e-05,1.4426810688408669e-06,1.1974799494355892e-06,1.1094530910773836e-05,4.348772236296773e-05,3.5376018189529955e-05,8.663183693303117e-06,6.7208706790134716e-06,1.641553711976175e-06,4.416754942590887e-06,2.832861260146942e-06,0.03068346885620963
47.75,0.004309984359090031,0.000717302576414288,0.002608374224150617,0.0018303963643600384,0.00016816497921433372,0.0007745895146565294,0.0006267551310307617,0.0001796012902256059,0.0001417246375980199,4.7223054037186596e-05,0.00020620795709887102,0.0001708306840499188,5.5668409061608225e-05,4.399757431833366e-05,1.4291554747657441e-06,1.1859804114089788e-06,1.1058687029769184e-05,4.3377392002937206e-05,3.524774862225288e-05,8.605675167942176e-06,6.673960229689069e-06,1.6361455725741647e-06,4.4056923660368015e-06,2.8226717747529606e-06,0.03059397819767925
47.800000000000004,0.0043048199135477215,0.0007172931382472813,0.0026000888788556544,0.0018232263621621226,0.00016788746850012671,0.0007724397478801938,0.000624410378453664,0.00017841749589776203,0.00014074365664016824,4.708921956797216e-05,0.0002056733205493454,0.00017020664649426877,5.529951036582187e-05,4.369105489061225e-05,1.4157666508775293e-06,1.1745994752732016e-06,1.1023383660284588e-05,4.3267147013371655e-05,3.5119840359880885e-05,8.548584385105868e-06,6.62740813525415e-06,1.6307993139443768e-06,4.3946465084729925e-06,2.8125167006222497e-06,0.030504832263568767
47.85,0.004299659087084457,0.0007172846156648088,0.002591829418692734,0.0018160844662167305,0.00016761481684534284,0.0007702937179144296,0.0006220732236714481,0.00017724209897790092,0.00013976993477154788,4.6957461139330515e-05,0.00020513922397833137,0.0001695844287230463,5.493322951662877e-05,4.338680961518507e-05,1.40251311754389e-06,1.1633358365797726e-06,1.0988614465230656e-05,4.3156989512077004e-05,3.499229395774152e-05,8.49190847203266e-06,6.581211894871124e-06,1.6255132941710448e-06,4.383611787507941e-06,2.8023925083815045e-06,0.030416029419511624
47.900000000000006,0.0042945018872961324,0.000717276958270962,0.002583595778053867,0.0018089705764801364,0.00016734696146331092,0.0007681514422537258,0.0006197436577452003,0.00017607503643796203,0.00013880341535840756,4.682775398658601e-05,0.00020460567598040138,0.00016896403130870283,5.456954703197047e-05,4.308482082460436e-05,1.3893934120897989e-06,1.15218820603924e-06,1.0954373163110943e-05,4.3046921589515606e-05,3.48651099404183e-05,8.435644076048988e-06,6.535368470961707e-06,1.6202869569919485e-06,4.3725824040550965e-06,2.7922951549601617e-06,0.03032756803442865
47.95,0.004289348321737185,0.0007172701162673952,0.00257538789134552,0.00180188459314182,0.00016708384015676133,0.0007660129381078255,0.0006174216715499222,0.00017491624574201864,0.0001378440422262037,4.670007357132202e-05,0.00020407268504969673,0.00016834545474270964,5.42084435782221e-05,4.278507099232928e-05,1.3764060885766413e-06,1.141155309317036e-06,1.0920653527928702e-05,4.293694530541008e-05,3.473828878875991e-05,8.379787381803714e-06,6.4898743078096055e-06,1.6151207994580612e-06,4.361552735674687e-06,2.782220618028009e-06,0.030239446482927528
48.0,0.00428419839792066,0.0007172640404484942,0.0025672056929901786,0.001794826416625226,0.00016682539131355995,0.0007638782224039215,0.0006151072557772263,0.0001737656648423586,0.00013689175965579559,4.657439557979267e-05,0.00020354025958053135,0.0001677286994365369,5.384989996907136e-05,4.24875427316077e-05,1.3635497175869028e-06,1.130235886835077e-06,1.0887449389178052e-05,4.282706268570256e-05,3.461183092799028e-05,8.324334153773308e-06,6.444725378285285e-06,1.6100162840953294e-06,4.350517730199373e-06,2.7721654803542796e-06,0.03015166314801675
48.050000000000004,0.004279052123318295,0.0007172586821965718,0.0025590491174279067,0.001787795947588517,0.00016657155390246075,0.0007617473117888485,0.0006128004009380109,0.0001726232321755977,0.00013594651237967294,4.64506959213402e-05,0.0002030084078679976,0.000167113765722626,5.3493897164405725e-05,4.2192218794366764e-05,1.3508228860150832e-06,1.1194286935798835e-06,1.0854754631901113e-05,4.27172757200424e-05,3.4485736717572085e-05,8.269279801678153e-06,6.3999172560488385e-06,1.604975700503087e-06,4.339473236580278e-06,2.7621273597637997e-06,0.030064216423383083
48.1,0.004273909505360594,0.0007172539934770935,0.0025509180991178924,0.0017807930869253076,0.00016632226746887682,0.0007596202226312674,0.0006105010973651107,0.00017148888665882386,0.00013500824557821514,4.632895072681795e-05,0.00020247713810857295,0.00016650065385535444,5.3140416269207495e-05,4.189908207011173e-05,1.3382241968652514e-06,1.1087324989177217e-06,1.0822563196788865e-05,4.260758635995051e-05,3.436000644339115e-05,8.214619465285775e-06,6.355445209297299e-06,1.6000019845940915e-06,4.328416226697902e-06,2.7521050426925627e-06,0.02997710471469457
48.150000000000006,0.004268770551436902,0.0007172499268339299,0.0025428125725399636,0.0017738177357653746,0.00016607747213066984,0.0007574969710238388,0.0006082093352159199,0.00017036256768576972,0.00013407690487597968,4.6209136347018885e-05,0.0002019464584007269,0.00016588936401199214,5.278943853245602e-05,4.160811558483251e-05,1.3257522690554517e-06,1.0981460864170483e-06,1.0790869080301067e-05,4.249799651777598e-05,3.423464031271456e-05,8.160348114111964e-06,6.3113043110573705e-06,1.5950985063250509e-06,4.3173448946911e-06,2.7420983062321603e-06,0.02989032643983322
48.2,0.004263635268895488,0.0007172464353846388,0.0025347324721961095,0.0017668697954753621,0.0001658371085739585,0.0007553775727853942,0.0006059251044749972,0.00016924421512301828,0.00013315243633802345,4.60912293511101e-05,0.00020141637674552968,0.00016527989629365168,5.2440945346038435e-05,4.1319302499919084e-05,1.3134057372290184e-06,1.087668253678337e-06,1.0759666334779498e-05,4.238850806652213e-05,3.4109638452236766e-05,8.106460656809825e-06,6.267489560232565e-06,1.5902688384852763e-06,4.306258655192754e-06,2.732107543943465e-06,0.02980388002841656
48.25,0.004258503665043616,0.0007172434728157742,0.002526677732611966,0.001759949167659457,0.00016560111804894546,0.0007532620434630944,0.0006036483949566418,0.0001681337693062359,0.0001322347864662525,4.597520652507295e-05,0.00020088690104726068,0.00016467225072622975,5.209491824366732e-05,4.103262611108431e-05,1.3011832515725374e-06,1.0772978121710267e-06,1.072894906852867e-05,4.2279122840574755e-05,3.3985000909370616e-05,8.052952054589055e-06,6.22399600712804e-06,1.585516519813721e-06,4.295158084097184e-06,2.722133384123411e-06,0.02971776392122822
48.300000000000004,0.004253375747147624,0.0007172409933782247,0.0025186482883383017,0.0017530557541600574,0.00016536944236576333,0.0007511503983345833,0.0006013791963074489,0.0001670311710364367,0.00013132390219580326,4.586104487014921e-05,0.00020035803911401819,0.00016406642726134204,5.1751338899806547e-05,4.074806984729523e-05,1.2890834776400733e-06,1.0670335870771644e-06,1.069871144583984e-05,4.216984263732005e-05,3.386072765677507e-05,7.99981743285104e-06,6.180818877015275e-06,1.5808448254965085e-06,4.2840448461485215e-06,2.7121764764406713e-06,0.02963197657013827
48.35,0.004248251522433007,0.000717238951882579,0.0025106440739524846,0.0017461894570584239,0.00016514202389033991,0.0007490426524101332,0.0005991174980088424,0.00016593636157627653,0.0001304197308914537,4.574872160129328e-05,0.0001998297986583296,0.00016346242577725068,5.141018912860474e-05,4.0465617269712354e-05,1.2771050961830212e-06,1.0568744171410264e-06,1.066894768693675e-05,4.206066921959313e-05,3.373681859994423e-05,7.947052185361025e-06,6.137953685461505e-06,1.5762565571516256e-06,4.2729216335141424e-06,2.7022375337480362e-06,0.029546516438784767
48.400000000000006,0.004243130998084486,0.0007172373036945197,0.002502665024059926,0.001739350178675306,0.0001649188055402819,0.0007469388204347797,0.000596863289379581,0.00016484928264637468,0.00012952222034406306,4.563821414563023e-05,0.00019930218729776134,0.0001628602460797835,5.107145088283589e-05,4.0185252070636475e-05,1.2652468029847678e-06,1.046819154523808e-06,1.0639652067825256e-05,4.195160431885453e-05,3.361327358752296e-05,7.894652065696876e-06,6.0953963396215296e-06,1.5717538629272784e-06,4.261792108956967e-06,2.692317590200982e-06,0.029461382003850928
48.45,0.004238014181246094,0.0007172360047302451,0.002494711073295526,0.001732537821571567,0.0001646997307807784,0.000744838916890453,0.0005946165595782449,0.000163769876421667,0.00012863131876704285,4.55295001409202e-05,0.0001987752125555301,0.00016225988790324718,5.073510625284821e-05,3.990695807246392e-05,1.253507308699279e-06,1.03686666466236e-06,1.061081892003406e-05,4.184264963895329e-05,3.3490092423871914e-05,7.842613261391685e-06,6.0531432204439115e-06,1.5673380964518353e-06,4.250660821324193e-06,2.682418328249499e-06,0.02937657175639792
48.5,0.004232901079021249,0.0007172350114519182,0.002486782156325085,0.001725752288548777,0.00016448474362052324,0.0007427429559980958,0.0005923772976056972,0.00016269808552778564,0.00012774697479285522,4.542255743402877e-05,0.00019824888186111347,0.00016166135091133188,5.040113746551988e-05,3.963071922664907e-05,1.241885338692538e-06,1.0270158261307631e-06,1.058244263023886e-05,4.1733806860302274e-05,3.3367274883283596e-05,7.79093244708841e-06,6.011191241738805e-06,1.5630097211281564e-06,4.239533052665786e-06,2.672542284045129e-06,0.02929208420257143
48.550000000000004,0.004227791698472833,0.0007172342808631446,0.002478878207846716,0.0017189934826498021,0.00016427378860765676,0.000740650951719776,0.0005901454923075225,0.00016163385303746895,0.00012686913746954166,4.531736407940373e-05,0.00019772320255086108,0.00016106463469800933,5.006952688322265e-05,3.935651961267496e-05,1.2303796328858166e-06,1.0172655305035603e-06,1.0554517639768464e-05,4.162507764426798e-05,3.324482072516157e-05,7.739606814104329e-06,5.969537883242377e-06,1.5587682636832803e-06,4.228414570386369e-06,2.6626927863853524e-06,0.02920791786317142
48.6,0.004222686046623277,0.0007172337705044767,0.002470999162592238,0.001712261307159376,0.00016406681082572724,0.0007385629177607917,0.0005879211323764453,0.00016057712246699986,0.00012599775625728047,4.521389833755811e-05,0.00019719818186860616,0.00016046973878842383,4.974025700279302e-05,3.908434343703163e-05,1.2189889455997067e-06,1.0076146822194228e-06,1.0527038443997198e-05,4.1516463637562425e-05,3.31227297094177e-05,7.688634075004899e-06,5.9281811961337535e-06,1.55461231802222e-06,4.21731128924745e-06,2.6528736005445088e-06,0.029124071271992513
48.650000000000006,0.004217584130454629,0.0007172334384489463,0.002463144955328548,0.0017055556656046474,0.00016386375588967118,0.0007364788675717637,0.0005857042063547218,0.00015952783777267097,0.00012513278102497147,4.5112138673559456e-05,0.00019667382696627602,0.00015987666263977493,4.94133104545102e-05,3.881417503220164e-05,1.2077120453979057e-06,9.98062198444092e-07,1.0499999591633828e-05,4.14079664764209e-05,3.300100161132315e-05,7.63801244305044e-06,5.8871197808509286e-06,1.550539597445496e-06,4.206228883233875e-06,2.643088379984731e-06,0.029040542973315094
48.7,0.00421248595690864,0.0007172332432976241,0.0024553155208589922,0.0016988764617557276,0.0001636645699418139,0.0007343988143507244,0.000583494702636513,0.00015848594334727991,0.00012427416204685107,4.501206375552572e-05,0.0001961501449045038,0.00015928540564219445,4.908867000108225e-05,3.854599885565379e-05,1.1965477149299102e-06,9.88607008931612e-07,1.047339568392271e-05,4.129958779035689e-05,3.287963623506849e-05,7.587740587640462e-06,5.846352738443162e-06,1.5465470304395778e-06,4.195172410418581e-06,2.63334011376606e-06,0.028957331519235966
48.75,0.004207391532886843,0.0007172331441752071,0.002447510794024708,0.0016922235996262064,0.00016346919964788895,0.0007323227710451934,0.0005812926094702328,0.00015745138401665037,0.00012342184999913344,4.491365245312741e-05,0.00019562714265323873,0.00015869596711961484,4.8766318536638723e-05,3.827979948884368e-05,1.1854947507718428e-06,9.792480558829624e-07,1.0447221373777282e-05,4.119132920530257e-05,3.2758633425343956e-05,7.537817568075233e-06,5.805879598017898e-06,1.5426308928657351e-06,4.184146014522535e-06,2.62363076021739e-06,0.02887443546754471
48.800000000000004,0.004202300865250628,0.0007172331007256329,0.0024397307097059626,0.001685596983473664,0.00016327759219307775,0.0007302507503542474,0.0005790979149608751,0.00015642410503618201,0.00012257579595668076,4.481688383609637e-05,0.00019510482709235688,0.0001581083463306314,4.8446239085731075e-05,3.8015561636222156e-05,1.1745519632649092e-06,9.699842938015e-07,1.0421471364869866e-05,4.1083192345971364e-05,3.26379930763434e-05,7.488242749023854e-06,5.765700224023524e-06,1.538786967745422e-06,4.173152744525561e-06,2.6139611815273017e-06,0.028791853380588164
48.85,0.004197213960821327,0.0007172330731077211,0.0024319752028234783,0.0016789965178001683,0.00016308969527806873,0.0007281827647305809,0.0005769106070723197,0.00015540405208742808,0.00012173595138970127,4.472173717274118e-05,0.00019458320501227163,0.00015752254246935725,4.8128414802340246e-05,3.7753270124251074e-05,1.1637181763511496e-06,9.60814689344804e-07,1.0396140410704065e-05,4.097517883731488e-05,3.2517715137716976e-05,7.439015701978588e-06,5.725814708093049e-06,1.5350107231126494e-06,4.162194497712824e-06,2.604331373085271e-06,0.028709583825139693
48.900000000000006,0.004192130826380288,0.0007172330219908424,0.002424244208339731,0.0016724221073527471,0.00016290545711513608,0.0007261188263825558,0.000574730673629614,0.00015439117127469848,0.00012090226816047348,4.4628191928468954e-05,0.000194062283114543,0.0001569385546662705,4.781282896889094e-05,3.749290990042604e-05,1.1529922274063804e-06,9.517382211728079e-07,1.0371223313697267e-05,4.086729030498935e-05,3.239779961714417e-05,7.390136097644341e-06,5.686223250909025e-06,1.5312974985162792e-06,4.1512720565531835e-06,2.5947408645573624e-06,0.028627625372877028
48.95,0.0041870514686689585,0.0007172329085506138,0.0024165376612602534,0.0016658736571238608,0.0001627248264242386,0.0007240589472762452,0.0005725581023212355,0.00015338540912169211,0.00012007469852009932,4.453622776431408e-05,0.00019354206801248743,0.0001563563819890555,4.749946499527371e-05,3.7234466032306946e-05,1.1423729670705173e-06,9.427538797924032e-07,1.0346714924300653e-05,4.075952837479517e-05,3.227824657936338e-05,7.341603594628163e-06,5.6469260400011525e-06,1.5276426914679361e-06,4.140385169915899e-06,2.5851891045919525e-06,0.028545976600844604
49.0,0.004181975894388964,0.0007172326944646215,0.0024088554966349056,0.0016593510723518455,0.00016254775242913815,0.0007220031391374647,0.0005703928807013303,0.0001523867125681539,0.00011925319510528259,4.4445824535473365e-05,0.00019302256623178604,0.00015577602344343585,4.718830641787336e-05,3.697792370655514e-05,1.1318592590756225e-06,9.338606673989155e-07,1.0322610140182385e-05,4.0651894671102415e-05,3.215905614166675e-05,7.2934177299369e-06,5.607923129535203e-06,1.524041936116311e-06,4.129532632018137e-06,2.575675657459817e-06,0.02846463609133477
49.050000000000004,0.004176904110202188,0.00071723234190817,0.0024011976495591472,0.0016528542585213532,0.00016237418485353804,0.0007199514134537975,0.0005682349961919314,0.00015139502896655972,0.0001184377109351353,4.4356962289848154e-05,0.0001925037842110929,0.00015519747797400126,4.6879336898604876e-05,3.6723268227978186e-05,1.1214499800723205e-06,9.250575977151642e-07,1.0298903905497018e-05,4.054439081432674e-05,3.2040228466043825e-05,7.245577816658309e-06,5.569214327993834e-06,1.5204912673881322e-06,4.118712335688888e-06,2.566200133414295e-06,0.02838360243095102
49.1,0.004171836122730853,0.0007172318135500585,0.0023935640551752905,0.0016463831213637755,0.00016220407391724154,0.0007179037814766095,0.0005660844360851567,0.00015041030607882772,0.00011762819940801063,4.426962126659313e-05,0.0001919857283026427,0.00015462074446502745,4.657254022395631e-05,3.647048501858165e-05,1.1111440194553617e-06,9.163436958289972e-07,1.0275591210260089e-05,4.043701841756711e-05,3.192176374832351e-05,7.198082853800312e-06,5.530799099198757e-06,1.5169872645980982e-06,4.107921308572836e-06,2.5567619021738564e-06,0.028302874209060674
49.150000000000006,0.0041667719385575985,0.0007172310725483836,0.0023859546486737332,0.001639937566857646,0.00016203737033233006,0.0007158602542230531,0.0005639411875453825,0.0001494324920730545,0.00011682461429836106,4.4183781894671866e-05,0.0001914684047728567,0.0001540458217412881,4.6267900304038124e-05,3.621955961662766e-05,1.1009402791892672e-06,9.077179980303689e-07,1.025266708984186e-05,4.0329779082560244e-05,3.180366220481408e-05,7.150931452619285e-06,5.4926764814082644e-06,1.5135271690937943e-06,4.097155766922608e-06,2.5473597402376546e-06,0.028222450016195933
49.2,0.004161711564225565,0.0007172300825463684,0.0023783693652941924,0.0016335175012290417,0.0001618740252993616,0.0007138208424780653,0.0005618052376114,0.00014846153552027923,0.0001160269097536243,4.4099424791419385e-05,0.00019095181980294913,0.00015347270856886145,4.5965401171640136e-05,3.597047767570104e-05,1.0908376736351472e-06,8.991795516491988e-07,1.0230126624588705e-05,4.0222674395143126e-05,3.16859240570685e-05,7.104121782917627e-06,5.4548450282846125e-06,1.5101089710222933e-06,4.086411229967993e-06,2.5379915941773957e-06,0.02814232844306532
49.25,0.004156655006238472,0.0007172288076682185,0.0023708081403269097,0.0016271228309519576,0.00016171399050358894,0.0007117855567963528,0.0005596765731985467,0.00014749738539127164,0.0001152350402911335,4.401653076111143e-05,0.0001904359794895315,0.00015290140365592834,4.566502698129464e-05,3.5723224963781866e-05,1.0808351293797617e-06,8.907274148952518e-07,1.0207964939574328e-05,4.011570592044165e-05,3.1568549515498683e-05,7.0576515417798205e-06,5.417302774412685e-06,1.506731461027486e-06,4.075682724587947e-06,2.5286545956272535e-06,0.02806250808066303
49.300000000000004,0.004151602271060699,0.0007172272125150038,0.002363270909113853,0.001620753462748676,0.00016155721811119815,0.0007097544075043699,0.0005575551811008203,0.0001465399910533468,0.0001144489607950543,4.393508079354078e-05,0.00018992088984521674,0.00015233190565356464,4.536676200834684e-05,3.547778736232542e-05,1.0709315850679726e-06,8.823606567013503e-07,1.0186177204476943e-05,4.000887519802114e-05,3.145153876262594e-05,7.011517946100101e-06,5.380047226824683e-06,1.5033942438449787e-06,4.0649650803881025e-06,2.519345362571773e-06,0.02798298752159211
49.35,0.0041465533651173685,0.0007172252621605671,0.0023557576070499064,0.0016144093035901238,0.00016140366076556714,0.0007077274047022875,0.0005554410479929711,0.00014558930226720538,0.00011366862651334733,4.385505606260049e-05,0.00018940655679922216,0.00015176421315652653,4.507059064803208e-05,3.523415086534904e-05,1.0611259912396369e-06,8.740783565711365e-07,1.0164758633572377e-05,3.990218373724003e-05,3.1334891936779265e-05,6.96571774909076e-06,5.3430753827082555e-06,1.5000977124724553e-06,4.05425328151797e-06,2.510060505986662e-06,0.02790376536229395
49.400000000000006,0.004141508294794423,0.0007172229221474582,0.002348268169584035,0.0016080902606962065,0.00016125327158354402,0.0007057045582659492,0.0005533341604325715,0.00014464526918379772,0.00011289399305475494,4.3776437924874e-05,0.0001888929861979708,0.00015119832470402843,4.477649741455938e-05,3.499230157852554e-05,1.051417310171883e-06,8.658796044324843e-07,1.0143704485827436e-05,3.9795633013042125e-05,3.121860911703923e-05,6.920247279807025e-06,5.306383772213334e-06,1.4968429837905782e-06,4.0435428176265495e-06,2.5007971747934593e-06,0.027824840205562952
49.45,0.004136467066438711,0.000717220158482895,0.0023408025322204534,0.0016017962415361426,0.00016110600415174603,0.0007036858778488224,0.0005512345048620693,0.00014370784234121493,0.00011212501638581469,4.3699207918232425e-05,0.00018838018380569254,0.00015063423878051508,4.4484466940202436e-05,3.475222571828411e-05,1.0418045157276105e-06,8.577635004975302e-07,1.0123010065073088e-05,3.968922446240628e-05,3.1102690310173323e-05,6.875102503637635e-06,5.269968524088191e-06,1.4936317989405241e-06,4.032829972185739e-06,2.4915534510320274e-06,0.0277462106626467
49.5,0.004131429686358065,0.0007172169376347494,0.0023333606305197658,0.0015955271538287718,0.00016096181252287813,0.0007016713728839353,0.0005491420676108165,0.0001427769726616028,0.00011136165282789602,4.3623347760438704e-05,0.00018786815530502302,0.00015007195381642595,4.419448397439669e-05,3.451390961091751e-05,1.0322865932107782e-06,8.497291551300083e-07,1.010267072023295e-05,3.95829594816435e-05,3.098713544021926e-05,6.830279100738671e-06,5.233825450822923e-06,1.490466394068312e-06,4.0221120040802995e-06,2.4823284644710184e-06,0.02766787535443319
49.550000000000004,0.004126396160821382,0.00071721322652756,0.002325942400100103,0.00158928290554286,0.0001608206512120721,0.0006996610525858073,0.0005470568348970806,0.00014185261144810163,0.00011060385905426282,4.3548839347758896e-05,0.00018735690629760197,0.0001495114681889536,4.3906533382843504e-05,3.427733969169648e-05,1.022862539228896e-06,8.417756887203805e-07,1.0082681845579983e-05,3.947683942469488e-05,3.087194434125318e-05,6.785772558575291e-06,5.197950149105659e-06,1.4873493488755583e-06,4.011387211226617e-06,2.4731222097592126e-06,0.0275898329116288
49.6,0.004121366496058713,0.0007172089925385703,0.002318547776638248,0.00158306340489739,0.00016068247519324572,0.0006976549259523699,0.000544978792830036,0.0001409347103818106,0.00010985159208716034,4.347566475358056e-05,0.00018684644230467033,0.00014895278022279546,4.362060014662104e-05,3.404250250399099e-05,1.0135313615628348e-06,8.339022315689267e-07,1.00630388809927e-05,3.937086560253803e-05,3.0757116753732486e-05,6.741578274114199e-06,5.162338110736692e-06,1.4842834215479859e-06,4.000654899969374e-06,2.4639351680765666e-06,0.027512081974252374
49.650000000000006,0.004116340698261331,0.0007172042034937921,0.002311176695870736,0.0015768685603618328,0.0001605472398954818,0.0006956530017668742,0.0005429079274117326,0.0001400232215187748,0.00010910480929492539,4.340380622703812e-05,0.00018633676876766509,0.00014839588819089806,4.3336669361301344e-05,3.380938469839792e-05,1.0042920790438075e-06,8.261079237766612e-07,1.004373731218213e-05,3.926503928375853e-05,3.064265232463694e-05,6.697691660803845e-06,5.126984838721945e-06,1.4812713790211764e-06,3.9899153069858624e-06,2.4547679061860224e-06,0.027434621191024963
49.7,0.004111318773581827,0.0007171988276640952,0.0023038290935949606,0.0015706982806564182,0.0001604149011994279,0.0006936552885997935,0.0005408442245390494,0.00013911809728699875,0.00010836346838912227,4.333324619164553e-05,0.000185827891048814,0.00014784079031519598,4.305472623607471e-05,3.357797303187606e-05,9.951437214371589e-07,8.183919151436826e-07,1.0024772670862143e-05,3.915936169628926e-05,3.0528550611454735e-05,6.654108255303592e-06,5.091885963091001e-06,1.4783158312976747e-06,3.979169522592665e-06,2.4456208225794856e-06,0.027357449219227236
49.75,0.0041063007281341825,0.0007171928337613222,0.00229650490567025,0.0015645524747523796,0.0001602854154337158,0.0006916617948107121,0.0005387876700056236,0.0001382192904834812,0.00010762752742170091,4.326396724393587e-05,0.00018531981443172763,0.00014728748476734295,4.277475609287991e-05,3.3348254366887294e-05,9.86085329332281e-07,8.107533650742192e-07,1.0006140534838116e-05,3.905383403026447e-05,3.0414811089878275e-05,6.610823818980391e-06,5.057037351056916e-06,1.4754190778410666e-06,3.968419445882024e-06,2.436494140291197e-06,0.027280564725346942
49.800000000000004,0.004101286567993854,0.0007171861909344285,0.0022892040680189425,0.0015584310518721976,0.00016015873937140124,0.0006896725285502064,0.0005367382495037631,0.00013732675427127563,0.00010689694478217987,4.319595215210823e-05,0.00018481254412199057,0.00014673596966943727,4.249674436554151e-05,3.3120215670544854e-05,9.77115954037823e-07,8.031914424874357e-07,9.987836527992905e-06,3.894845744188274e-05,3.0301433164900186e-05,6.567834429476885e-06,5.022435206448096e-06,1.4725829731221731e-06,3.957667771436447e-06,2.4273881394216925e-06,0.02720396638645853
49.85,0.00409627629919786,0.0007171788687656478,0.002281926516627446,0.0015523339214898292,0.00016003483022642402,0.0006876874977617165,0.0005346959486263405,0.00013644044217657358,0.00010617167919485275,4.312918385468178e-05,0.0001843060852477512,0.00014618624309474068,4.222067659891355e-05,3.289384401376823e-05,9.682346574811246e-07,7.957053257328111e-07,9.969856320153726e-06,3.88432330581238e-05,3.0188416184837193e-05,6.52513655815083e-06,4.988076153878684e-06,1.4698088172844934e-06,3.946917977504745e-06,2.4183035191119044e-06,0.02712765289190982
