Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(5),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Ho_relativistic
22.35,0.008677845091802939,0.0024040915829786277,0.01006774600314419,0.009571837536879933,0.0019343294437287673,0.0019026536223663508,0.002109497866192739,0.002875473578981463,0.002676716946159065,0.0006608026415202406,0.0003992433486938664,0.0004472003688080717,0.0007100615963203164,0.000661947716146483,3.642475702645897e-05,3.346382371011874e-05,0.00011534722364956435,5.1038106575914294e-05,5.4170111779457846e-05,7.158364566947925e-06,0.13593133072844535
22.400000000000002,0.008667398567728465,0.002382698694216986,0.01003026116124225,0.009530618615385655,0.0019134811721503687,0.0019020701735298553,0.0021071758093419656,0.002846666158044621,0.0026491662583187233,0.0006539033078379762,0.0003991942410550181,0.0004471259040646012,0.0007033052089107374,0.0006554368872313654,3.5815797921661634e-05,3.2898984440317176e-05,0.00011415707852852133,5.102057567802052e-05,5.416685140994226e-05,7.084619260279132e-06,0.13520578195411764
22.450000000000003,0.008656946501721649,0.00236156500433801,0.009992847604849768,0.009489508653669038,0.0018928127128667895,0.0019014519040751363,0.0021047982801305413,0.0028181478512565943,0.002621899900530295,0.0006470525962537152,0.00039915256305329,0.00044704328528997,0.0006966083014791334,0.0006489859524688795,3.521772963183782e-05,3.2344334288578285e-05,0.0001129747520827534,5.100482237450146e-05,5.416291978390669e-05,7.0113607106826614e-06,0.1344850599783183
22.5,0.008646488973740648,0.002340688226895044,0.009955505922994618,0.009448508148006447,0.0018723237338080603,0.0019007982253340223,0.0021023654215398327,0.0027899159234370335,0.0025949150888474196,0.0006402507408802114,0.00039911763439655297,0.0004469522008525392,0.0006899705040177252,0.0006425944986795337,3.4630343451878474e-05,3.179967551814072e-05,0.00011180030300574602,5.099073413905142e-05,5.415826359188949e-05,6.938644232209775e-06,0.13376912608809788
22.55,0.008636026063590627,0.0023200660855970047,0.009918236696596444,0.009407617584454048,0.0018520138763432517,0.0019001085799668891,0.0020998773966586547,0.0027619676602218227,0.002568209061851679,0.000633497959624824,0.00039908879481265224,0.0004468523541310742,0.0006833914446057601,0.0006362621117056863,3.405343339809532e-05,3.126481152101116e-05,0.000110633786809823,5.0978201580555916e-05,5.415283178489865e-05,6.866490905203237e-06,0.13305794185841738
22.6,0.008625557850922868,0.002299696314403882,0.009881040498496621,0.009366837438912479,0.001831882755940558,0.0018993824412186007,0.0020973343880138734,0.0027343003680331355,0.002541779080592363,0.0006267944545115213,0.00039906540364603233,0.00044674346312643,0.0006768707495532334,0.0006299883765413977,3.348679787740429e-05,3.0739550032600356e-05,0.0001094752558874358,5.096711838155199e-05,5.414657551803369e-05,6.794877317481932e-06,0.13235146915431184
22.650000000000002,0.00861508441523387,0.00227957665761934,0.009843917893488796,0.009326168177191937,0.001811929962819339,0.001898619312186802,0.0020947365969150914,0.002706911374045779,0.0025156224285228794,0.0006201404120006355,0.0003990468394598798,0.0004466252600804897,0.0006704080435407795,0.0006237728774585403,3.293024117729133e-05,3.022370603206017e-05,0.00010832475957213532,5.095738123751425e-05,5.4139448095165944e-05,6.723750092162558e-06,0.13164967018001053
22.700000000000003,0.008604605835864478,0.002259704869980472,0.009806869438350033,0.009285610255077724,0.0017921550625941004,0.0018978187251024487,0.002092084242813214,0.0026797980261499673,0.002489736411433944,0.0006135360033062611,0.00039903249964377867,0.00044649749110227616,0.0006640029497558103,0.0006176151981292512,3.238357390391595e-05,2.9717102681925974e-05,0.0001071823441991847,5.094888979698432e-05,5.413140491444514e-05,6.653056991914121e-06,0.13095250754512539
22.75,0.008594122191998994,0.002240078716744745,0.009769895681872549,0.0092451641183962,0.0017725575969103687,0.0018969802406224485,0.0020893775626726896,0.0026529576929106282,0.002464118357383663,0.0006069813847111906,0.00039902180002687076,0.00044635991580115655,0.0006576550900249657,0.0006115149217448026,3.184661209274845e-05,2.9219569782541603e-05,0.0001060480531657629,5.0941546602524614e-05,5.412240341453416e-05,6.582777415638916e-06,0.13025994430926288
22.8,0.008583633562664311,0.002220695973774145,0.009732997164895993,0.009204830203081124,0.001753137084072425,0.0018961034471342926,0.0020866168103572166,0.0026263877635233374,0.0024387656166245933,0.0006004766978792833,0.0003990141744965105,0.00044621230692705916,0.0006513640849429476,0.000605471631130961,3.1319175447091936e-05,2.8730940582746517e-05,0.00010492192699069739,5.093525703245457e-05,5.4112403021686214e-05,6.512935614337741e-06,0.129571943978652
22.85,0.008573140026729058,0.002201554427616593,0.009696174420340313,0.009164608935240414,0.0017338930196628911,0.0018951879600725505,0.00208380225602872,0.0026000856477670213,0.0024136755615279215,0.0005940220701651824,0.00039900907462240014,0.0004460544500176199,0.0006451295539978087,0.0005994849088599195,3.080108562497324e-05,2.825104866042631e-05,0.00010380400337365598,5.0929929243332895e-05,5.4101365097941716e-05,6.443589436098273e-06,0.12888847045450122
22.900000000000002,0.008562641662902737,0.002182651875584628,0.00965942797323913,0.009124500731223237,0.001714824877154124,0.0018942334212471068,0.0020809341855593895,0.0025740487759534874,0.002388845586504827,0.0005876176149212812,0.0003990059692861893,0.0004458861430521754,0.0006389511156927594,0.0005935543373588659,3.029216545907139e-05,2.7779726511459323e-05,0.00010269431725372373,5.0925474113180015e-05,5.4089252890723746e-05,6.3748007274001165e-06,0.12820948795884
22.950000000000003,0.008552138549734876,0.002163986125831419,0.009622758340773658,0.009084505997687455,0.0016959321085114197,0.0018932394981830093,0.0020780128999565795,0.002548274598873921,0.0023642731079251563,0.0005812634318018645,0.00039900434431651974,0.00044570719611251966,0.0006328283876645675,0.0005876794990152662,2.9792239481209686e-05,2.731680653051547e-05,0.00010159290086730335,5.092180518547343e-05,5.4076031483925325e-05,6.306603427422512e-06,0.12753496097556416
23.0,0.00854163076561419,0.0021455549974241225,0.00958616603230714,0.009044625131667417,0.0016772141447880136,0.0018922058834718073,0.002075038714800376,0.002522760587742429,0.002339955564033498,0.000574959607064345,0.00039900370212949397,0.0004455174310503392,0.0006267609867986166,0.0005818599762789305,2.930113541968947e-05,2.6862123786393196e-05,0.00010049978380529602,5.09188386139713e-05,5.4061667750291e-05,6.238986453470803e-06,0.12686485423590627
23.05,0.008531118388767743,0.0021273563204146223,0.009549651549419764,0.009004858520642041,0.0016586703967118625,0.0018911322941342482,0.002072011959693624,0.0024975042341367298,0.0023158904148627476,0.000568706213867523,0.0003990035613745438,0.0004453166811612421,0.00062074852934069,0.0005760953517609301,2.8818685831905547e-05,2.6415519064291105e-05,9.941499306954094e-05,5.091649310841234e-05,5.4046130304653146e-05,6.171900305144432e-06,0.1261991327535177
23.1,0.008520601497260126,0.0021093879359077,0.009513215385944103,0.008965206542603226,0.0016403002552642283,0.001890018470994208,0.0020689329777242283,0.0024725030499361026,0.0022920751421452805,0.0005625033125668073,0.0003990034565856728,0.00044510479086529625,0.0006147906310055529,0.0005703852083294374,2.8344728977922814e-05,2.59768405426756e-05,9.833855312851205e-05,5.0914689881105693e-05,5.402938945753537e-05,6.105283679765022e-06,0.12553776188822147
23.150000000000002,0.008510080168992636,0.002091647696126644,0.009476858028001002,0.008925669566124525,0.0016221030922500387,0.0018888641780637262,0.0020658021249395243,0.0024477545672566617,0.0022685072492217946,0.0005563509510063292,0.0003990029378380448,0.00044488161539398994,0.0006088869070823925,0.0005647291292025492,2.787910844746831e-05,2.5545943226068665e-05,9.72704859722757e-05,5.091335259438336e-05,5.4011417168836776e-05,6.039096110567312e-06,0.12488070740313624
23.200000000000003,0.008499554481702455,0.0020741334644763464,0.009440579954035936,0.008886247950430087,0.0016040782608600524,0.0018876692019390167,0.002062619769832529,0.002423256338384068,0.0022451842609479333,0.0005502491648078986,0.000399001570409888,0.0004446470204835301,0.0006030369725371857,0.0005591266980381611,2.7421671708697826e-05,2.512268643236719e-05,9.621081116671496e-05,5.091240730886339e-05,5.3992187001688474e-05,5.973339779926998e-06,0.12422793548398114
23.25,0.00848902451296186,0.0020568431156039223,0.009404381634855827,0.008846942045463865,0.0015862250962248336,0.0018864333512073274,0.0020593862928398785,0.002399005935703764,0.002222103723598772,0.0005441979776567486,0.0003989989344496825,0.0004444008820743912,0.0005972404421120568,0.0005535774990209578,2.697226830021078e-05,2.4706930624097126e-05,9.515954590701839e-05,5.091178243247904e-05,5.397167407694523e-05,5.908059360589371e-06,0.12357941270904431
23.3,0.008478490340177405,0.00203977453545687,0.009368263533666286,0.00880775219195904,0.0015685429159605427,0.0018851564558645176,0.002056102085851264,0.0023750009516288065,0.0021992632047712446,0.0005381974015840187,0.00039899462464859837,0.0004441430860170291,0.000591496930421686,0.0005480811169465789,2.653074855468679e-05,2.429853517837886e-05,9.411670507042661e-05,5.091140867026067e-05,5.3949855028937864e-05,5.8433200370290305e-06,0.1229351059834259
23.35,0.008467952040589146,0.0020229256213388285,0.0093322261061093,0.008768678721507682,0.001551031020706582,0.001883838366743227,0.0020527675517301716,0.0023512389985254124,0.00217666029328462,0.00053224743724594,0.0003989882499181472,0.0004438735277836735,0.0005858060520468354,0.0005426371373030281,2.609696346021887e-05,2.3897358172469018e-05,9.308230126823538e-05,5.0911218974892276e-05,5.3926707962945766e-05,5.7791750244922995e-06,0.12229498246921403
23.400000000000002,0.008457409691269843,0.002006294281962936,0.00929626980030131,0.008729721956630621,0.0015336886946550928,0.0018824789549515045,0.0020493831038457468,0.002327717708636266,0.002154292599079076,0.000526348074199675,0.00039897943307301185,0.0004435921121861122,0.0005801674216250435,0.0005372451463493809,2.5670765684726485e-05,2.3503258226276477e-05,9.205634489706325e-05,5.091114849807884e-05,5.3902212414398835e-05,5.715639144528164e-06,0.12165900954506932
23.450000000000003,0.008446863369124192,0.0019898784375028465,0.009260395056871724,0.008690882210847493,0.001516515206072345,0.0018810781113217693,0.002045949165615589,0.0023044347340016934,0.002132157753112475,0.0005204992911757824,0.00039896781051901477,0.0004432987530993819,0.0005745806539385535,0.0005319047311918557,2.5252011204366185e-05,2.3116097418385103e-05,9.103884418941387e-05,5.091113454274397e-05,5.3876349309294215e-05,5.652681668666043e-06,0.12102715481336916
23.5,0.008436313150888051,0.0019736760196414228,0.009224602309001783,0.008652159788746974,0.0014995098078120458,0.0018796357458699762,0.0020424661700592984,0.002281387746378781,0.002110253407255416,0.0005147010563472737,0.0003989530319461851,0.00044299337319127837,0.0005690453639995294,0.0005266154798573094,2.4840560688962425e-05,2.2735743784313275e-05,9.002980526357865e-05,5.091111651603857e-05,5.3849100924999964e-05,5.590241720832099e-06,0.1203993861489495
23.55,0.008425759113127672,0.0019576849716171395,0.009188891982463827,0.008613554986057172,0.0014826717378205894,0.001878151787264854,0.0020389345593625915,0.0022585744371585027,0.002088577234184624,0.0005089533275952325,0.00039893476002688364,0.0004426759036576009,0.0005635611671326166,0.0005213769813642123,2.4436279935576945e-05,2.2362072153264653e-05,8.902923217293587e-05,5.091103588310504e-05,5.382045085072495e-05,5.528258367397709e-06,0.1197756717632289
23.6,0.008415201332238947,0.0019419032482682417,0.00915326449566094,0.008575068089716191,0.0014660002196343008,0.0018766261823070915,0.0020353547844518026,0.0022359925172809607,0.0020671269272747833,0.0005032560527709763,0.00039891267011894354,0.00044234628396304496,0.0005581276790549063,0.0005161888257911683,2.40390391180582e-05,2.1994962919480568e-05,8.803712695470029e-05,5.09108361215315e-05,5.379038394746744e-05,5.46670059228011e-06,0.11915598025069483
23.650000000000002,0.008404639884446662,0.0019263288160746672,0.009117720259666928,0.008536699377942792,0.001449494462868686,0.0018750588954183393,0.0020317273045785964,0.0022136397171487808,0.0020459002004888493,0.000497609169954733,0.0003988864499737823,0.0004420044615876572,0.0005527445159533539,0.0005110506043430315,2.3648711202246947e-05,2.163429935505829e-05,8.705348967816195e-05,5.091046267645456e-05,5.375888630798127e-05,5.405582660672363e-06,0.11854028059389486
23.700000000000003,0.00839407484580375,0.0019109596531977852,0.009082259678266648,0.008498449120307209,0.0014331536636997472,0.0018734499081399024,0.002028052586914711,0.0021915137865387607,0.0020248947882669367,0.00049201260771082,0.00039885579944944153,0.00044165039177876847,0.0005474112945597113,0.0005059619094146786,2.3265170276980987e-05,2.1279964760858676e-05,8.60783184924355e-05,5.090986291631437e-05,5.372594521784611e-05,5.3449575413143726e-06,0.11792854212326022
23.75,0.008383506292190554,0.0018957937495179729,0.009046883147996683,0.008460317577802063,0.001416977005337398,0.001871799218640995,0.00202433110615656,0.002169612494511834,0.0020041084454138444,0.0004864662853393079,0.00039882043022850834,0.0004412840373083185,0.0005421276322230265,0.0005009223346524932,2.28882905759e-05,2.0931840793254457e-05,8.511160967372454e-05,5.090898608930503e-05,5.3691549118776076e-05,5.284891668839129e-06,0.11732073444966858
23.8,0.0083729342993141,0.0018808291066700587,0.009011591058186316,0.008422305002913362,0.0014009636584910192,0.0018701068412364282,0.002020563344139516,0.002147933629321412,0.001983538946985279,0.00048097011312415506,0.00039878006554087205,0.0004409053682354893,0.0005368931469797638,0.0004959314750136123,2.2517946622459582e-05,2.058980771429169e-05,8.415335767209742e-05,5.0907783280571825e-05,5.365568757475939e-05,5.225433299787133e-06,0.11671682740058761
23.85,0.008362358942707378,0.0018660637380766788,0.00897638379099885,0.008384411639691603,0.0013851127818272154,0.0018683728059136076,0.00201674978946171,0.002126474998320198,0.0019631840881728616,0.00047552399257780976,0.00039873443989126885,0.00044051436167456186,0.0005317074576216043,0.0004909889268229943,2.2154014394533354e-05,2.0253746387439604e-05,8.320355515777566e-05,5.090620737017591e-05,5.361835124070892e-05,5.166589625520309e-06,0.11611679098861362
23.900000000000002,0.008351780297728623,0.001851495668979556,0.008941261721473196,0.008346637723822931,0.0013694235224198032,0.001866597157868711,0.0020128909371171736,0.002105234427865502,0.001943041684187958,0.0004701278166822649,0.0003986832987915666,0.00044011100156791277,0.000526570183760973,0.0004860942878283507,2.1796372925888157e-05,1.9923541025941115e-05,8.226219306694388e-05,5.090421299179261e-05,5.357953183245048e-05,5.108323308222923e-06,0.115520595425272
23.950000000000003,0.00834119843956061,0.0018371229364687487,0.008906225217565764,0.008308983482700361,0.0013538950161920951,0.0018647799570519217,0.002008987288138155,0.0020842097632231544,0.0019231095701444094,0.0004647814701265669,0.00039862639849774106,0.00043969527846406765,0.000521480945894351,0.00048124715725299944,2.14449055688142e-05,1.959908138120414e-05,8.132926064710116e-05,5.0901756492061355e-05,5.353922209652088e-05,5.050569709460762e-06,0.11492821117139394
24.0,0.008330613443209949,0.0018229435895098936,0.008871274640192646,0.008271449135495048,0.0013385263883515287,0.0018629212777215934,0.0020050393492464496,0.002063398868470068,0.0019033856009402254,0.00045948482954077436,0.00039856350575149326,0.0004392671893007282,0.0005164393654634231,0.00047644713584668434,2.109950031725523e-05,1.928026335137749e-05,8.04047455019744e-05,5.0898795890495225e-05,5.3497415778608096e-05,4.993266516009559e-06,0.1143396089987719
24.05,0.008320025383506392,0.0018089556889694706,0.008836410343272033,0.008234034893227575,0.0013233167538166894,0.0018610212080072191,0.002001047632513572,0.0020427996263955037,0.0018838676511382863,0.00045423776372636624,0.00039849439752645945,0.00043882673719269097,0.0005114450649141102,0.00047169382593440916,2.0760049032069584e-05,1.8966987742677662e-05,7.948863363600371e-05,5.089529083989774e-05,5.345410759041662e-05,4.936382060040357e-06,0.11375476003339859
24.1,0.00830943433510215,0.0017951573076381315,0.008801632673766943,0.008196740958839294,0.0013082652176367997,0.0018590798494810834,0.00199701265502962,0.0020224099384011235,0.0018645536148461364,0.0004490401338831062,0.0003984188607789619,0.0004383739312245759,0.000506497667753539,0.00046698683146333754,2.0426445914327805e-05,1.8659157768954556e-05,7.858090949839155e-05,5.0891202587311555e-05,5.3409293175861134e-05,4.879929487180018e-06,0.11317363575960376
24.150000000000002,0.008298840372471212,0.0017815465302521054,0.008766941971728146,0.008159567527263649,0.001293370875403713,0.0018570973167384712,0.0019929349385806577,0.002002227724399862,0.0018454414055948949,0.00044389179383236174,0.0003983366922032499,0.00043790878624828396,0.0005015967986049934,0.0004623257580477994,2.0098585910425662e-05,1.835667642720144e-05,7.76815560266824e-05,5.088649393560136e-05,5.336296907825191e-05,4.823960462535332e-06,0.11259620798226568
24.200000000000003,0.008288243569908664,0.0017681214535127249,0.00873233857033736,0.008122514785497508,0.0012786328136564847,0.001855073736986314,0.0019888150093344725,0.001982250922713693,0.001826528956217363,0.0004387925902368896,0.00039824769799117995,0.00043743132268510293,0.0004967420832608963,0.00045771021301245496,1.9776363748509e-05,1.805944491249127e-05,7.679055468982526e-05,5.088112920581011e-05,5.331513271014565e-05,4.768541428672611e-06,0.11202244876314753
24.25,0.008277644001530035,0.001754880186104096,0.008697822795950666,0.00808558291267249,0.0012640501102785804,0.0018530092496401493,0.0019846533975345377,0.0019624774899703436,0.0018078142187253699,0.00043374236281709503,0.00039815169359628237,0.0004369415663323823,0.0004919331487338683,0.00045313980543366006,1.9459674007265335e-05,1.7767362740208487e-05,7.590788553066541e-05,5.087507420039686e-05,5.326578232673215e-05,4.713723336092041e-06,0.11145233035894836
24.3,0.008267041741270626,0.0017418208487089402,0.008663394968142136,0.00804877208012625,0.0012496218348877753,0.0018509040059292718,0.0019804506372020367,0.001942905400999,0.0017892951641864084,0.000428740944563773,0.00039804850350216316,0.0004364395481746978,0.0004871696233059041,0.00044861414617907726,1.9148412153480816e-05,1.748032946446021e-05,7.5033527207821e-05,5.0868296167370564e-05,5.3214917002317615e-05,4.659518549716928e-06,0.11088582518753609
24.35,0.008256436862884861,0.0017289415740226479,0.008629055399747686,0.008012082451473758,0.0012353470492188258,0.0018487581685099588,0.001976207265845794,0.0019235326487250825,0.0017709697825996256,0.0004237881619473501,0.0003979379609951881,0.0004359253041994278,0.00048245113657571635,0.0004441328479455813,1.884247605717329e-05,1.7198247184347342e-05,7.416745703691967e-05,5.0860763765215614e-05,5.316253660821386e-05,4.605895066637034e-06,0.1103229058356386
24.400000000000002,0.008245829439945649,0.0017162405067655566,0.008594804396909114,0.007975514182678504,0.001221224807498959,0.0018465719110866473,0.0019719238241799595,0.0019043572440641126,0.0017528360827711955,0.0004188838351236333,0.00039781990794139686,0.00043539887521666377,0.00047777731950428303,0.0004396955252954967,1.8541767292378113e-05,1.6921022706275868e-05,7.330965103118703e-05,5.085244702841939e-05,5.310864178973415e-05,4.552790201187075e-06,0.10976354510248232
24.450000000000003,0.008235219545843733,0.001703715803693495,0.008560642259118331,0.00793906742212367,0.0012072541568162584,0.0018443454180409454,0.0019676008558493024,0.0018853772158147456,0.001734892092189139,0.00041402777813608755,0.00039769419456759384,0.0004348603066833784,0.00047314780445864584,0.00043530179469121574,1.824619164309108e-05,1.664856841030106e-05,7.246008394139167e-05,5.084331733340919e-05,5.3053233940376065e-05,4.500137380666056e-06,0.10920771605841649
24.5,0.00822460725378707,0.0016913656336066186,0.008526569279261782,0.007902742310683232,0.0011934341374810124,0.0018420788840683613,0.0019632389071619675,0.001866590610551007,0.0017171358568976334,0.0004092197991146567,0.0003975606792465633,0.0004343096485317754,0.0004685622252540002,0.0004309512745282362,1.7955658590863635e-05,1.638080145836797e-05,7.161872929514835e-05,5.0833347364801615e-05,5.2996315172569655e-05,4.447894312936262e-06,0.10865539209188835
24.55,0.00821399263680019,0.0016791881773565581,0.008492585743665019,0.007866538981792967,0.0011797637833800847,0.0018397725138226298,0.001958838526829546,0.0018479954925137816,0.001699565441370849,0.00040445970047114666,0.00039741922828635546,0.0004337469550017457,0.0004640202171941172,0.00042664358516665936,1.7670080002422268e-05,1.6117641702719717e-05,7.078555943556769e-05,5.0822511082028595e-05,5.29378882860887e-05,4.396060494646666e-06,0.10810654692381466
24.6,0.008203375767723599,0.0016671816278519254,0.008458691932137469,0.007830457561521419,0.0011662421223243937,0.0018374265215675254,0.001954400265714328,0.0018295899435016142,0.001682178928386377,0.00039974727909119394,0.00039726971572359075,0.00043317228447735677,0.0004595214171101442,0.0004223783489611922,1.7389368576418916e-05,1.585900919933249e-05,6.996054555922405e-05,5.081078368655973e-05,5.287795673662568e-05,4.344676713456828e-06,0.10756115458254441
24.650000000000002,0.008192756719213148,0.0016553441900621843,0.008424888118017322,0.007794498168640721,0.001152868176389551,0.0018350411308360411,0.0019499246765835834,0.0018113720627608485,0.0016649744188982662,0.0003950823265228364,0.0003971120231207287,0.00043258569932729993,0.0004550654633978188,0.00041815519028968594,1.711343669938237e-05,1.560482237594226e-05,6.914365775339882e-05,5.0798141590010296e-05,5.281652460744742e-05,4.293806913409524e-06,0.10701918934931182
24.700000000000003,0.008182135563739439,0.0016436740810199296,0.008391174568216584,0.007758660914697349,0.0011396409622497423,0.0018326165740968248,0.0019454123138707448,0.0017933399668751632,0.0016479500319097297,0.00039046462916171235,0.00039694603936724895,0.0004319872657492247,0.00045065199605314214,0.00041397373558025414,1.68421961721739e-05,1.5354997596936982e-05,6.833486503255852e-05,5.0784562383359764e-05,5.2753596586196475e-05,4.243510335465978e-06,0.10648062569649065
24.75,0.008171512373587226,0.001632169529821596,0.008357551543266268,0.00772294590408275,0.0011265594915049197,0.0018301530924277544,0.001940863733443349,0.0017754917896545459,0.0016311039043455542,0.0003858939684329117,0.00039677166048469095,0.000431377053617887,0.0004462806567065497,0.0004098336133370045,1.65755588953335e-05,1.5109450264208929e-05,6.753413537404145e-05,5.0770024807316917e-05,5.268917794705268e-05,4.193815900256735e-06,0.10594543824381089
24.8,0.00816088722085482,0.0016208287776266206,0.008324019297361688,0.007687353234103836,0.001113622771001373,0.0018276509351965438,0.0019362794923776037,0.001757825682023739,0.0016144341909242494,0.0003813701209695014,0.00039658878943549947,0.00043075513633704116,0.00044195108865561843,0.00040573445416441933,1.6313438200611655e-05,1.486809695054952e-05,6.674143575295354e-05,5.0754508723628255e-05,5.262327453636831e-05,4.144709563561858e-06,0.10541360174959763
24.85,0.008150260177453508,0.0016096500776550976,0.008290578078407908,0.007651882995053379,0.0011008298031457652,0.001825110359748268,0.0019316601487394513,0.0017403398119102192,0.001597939064029988,0.0003768928587877564,0.00039639733593562333,0.00043012159069500484,0.00043766293689635223,0.0004016758907904238,1.605575025274141e-05,1.4630857649460847e-05,6.595673217630345e-05,5.073799508694217e-05,5.2555892758459485e-05,4.096139585841805e-06,0.10488509113886373
24.900000000000002,0.008139631315106977,0.001598631695183938,0.008257228128065282,0.007616535270280233,0.001088179586212687,0.0018225316310996954,0.0019270062613719915,0.0017230323641317222,0.0015816167135843555,0.00037246194945911683,0.0003961972162708145,0.0004294764967238277,0.0004334158481530778,0.00039765755808817115,1.5802414930871087e-05,1.43976572065161e-05,6.517998971642517e-05,5.0720465916805735e-05,5.2487039558159395e-05,4.048037106149132e-06,0.10435988155480479
24.950000000000003,0.00812900070535074,0.0015877719075415703,0.008223969681795094,0.007581310136259427,0.0010756711146458213,0.0018199150216403185,0.0019223183896891409,0.0017059015402833759,0.0015654653469179608,0.0003680771562789036,0.00039598835311657456,0.0004288199375619951,0.00042920947090699103,0.00039367909309658336,1.555335582564089e-05,1.416842535634766e-05,6.441117254374279e-05,5.0701904269517584e-05,5.2416722398142723e-05,4.000343349447752e-06,0.10383794841128262
25.0,0.008118368419531575,0.0015770690041012057,0.0081908029689053,0.007546207662662102,0.001063303379352782,0.0018172608108399785,0.0019175970934753991,0.0016889455586244697,0.001549483188641936,0.0003637382384318192,0.0003957706753616969,0.0004281519993205995,0.00042504345542338754,0.00038974013503967906,1.5308499352830908e-05,1.3943095370958108e-05,6.365024395891884e-05,5.068229420984328e-05,5.23449492313992e-05,3.9530324424370206e-06,0.10331926742428198
25.05,0.008107734528806962,0.0015665212862726909,0.008157728212596355,0.0075112279124252635,0.0010510753679937018,0.001814569284962971,0.0019128429326915966,0.0016721626539648914,0.001533668480519357,0.00035944495115426234,0.00039554411793535187,0.0004274727709529117,0.0004209174537776096,0.00038584032534472147,1.5067773342652165e-05,1.3721601884253022e-05,6.289716642440493e-05,5.066162078290577e-05,5.227172847160762e-05,3.9061207853975076e-06,0.10280381460922719
25.1,0.00809709910414454,0.0015561270674929845,0.008124745630007122,0.007476370941821395,0.0010389860652636538,0.0018118407367885335,0.0019080564672865038,0.0016555510775512876,0.0015180194813366318,0.0003551970458934895,0.00039530862163766314,0.0004267823441272869,0.00041683111987974653,0.00038197930765922336,1.4831105667551233e-05,1.350387876851469e-05,6.215190159539121e-05,5.063986998676124e-05,5.219706896553321e-05,3.859659377501473e-06,0.1022915662447253
25.150000000000002,0.00808646221632156,0.0015458846732152695,0.00809185543226085,0.007441636800527863,0.0010270344531689679,0.0018090754653376034,0.001903238257014176,0.0016391090969529564,0.0015025344667748686,0.0003509942704636494,0.0003950641329737233,0.00042608081310333993,0.0004127841094981144,0.00037815672786683586,1.4598423441156699e-05,1.3289857893735295e-05,6.141441035013547e-05,5.0617028746162474e-05,5.2120979971306105e-05,3.813712353390685e-06,0.10178249881661951
25.200000000000003,0.008075823935924346,0.0015357924408967352,0.008059057824511216,0.007407025531696151,0.0010152195112975268,0.001806273775605748,0.0018983888612569184,0.0016228349959475264,0.0014872117292812693,0.0003468363691987251,0.0003948106039909975,0.00042536827461132513,0.0004087760802815506,0.00037437223410215746,1.4369653083792545e-05,1.307946922653152e-05,6.06846528196572e-05,5.0593084887781464e-05,5.204347114455045e-05,3.768330514793883e-06,0.10127658896398313
25.25,0.008065184333347769,0.001525848719985054,0.008026353005988416,0.007372537172020888,0.0010035402170831156,0.001803435978302161,0.0018935088388537522,0.001606727074406446,0.0014720495779405752,0.0003427230831024142,0.00039454799212006327,0.00042464482773465806,0.0004048066917805524,0.0003706254767644933,1.4144721204131538e-05,1.2872642186031785e-05,5.99625884167982e-05,5.05680271167884e-05,5.196455253149345e-05,3.723530494063583e-06,0.10077381344760981
25.3,0.008054543478794718,0.0015160518719035722,0.007993741170045317,0.0073381717518086744,0.0009919955460638943,0.001800562389594624,0.0018885987479342636,0.0015907836481803138,0.0014570463383465865,0.00033865414999497805,0.0003942762600186365,0.0004239105737955159,0.00040087560546728826,0.00036691610853059365,1.3923555926886996e-05,1.266930768920159e-05,5.924817586467773e-05,5.0541844994307655e-05,5.1884234565480835e-05,3.6792876225077144e-06,0.100274149152071
25.35,0.008043901442275589,0.0015064002700352496,0.007961222504203648,0.007303929295046717,0.0009805844721350833,0.0017976533308603352,0.0018836591457577286,0.001575003048984094,0.0014422003524738028,0.00033462930465709715,0.00039399537541883205,0.0004231656162434557,0.0003969824847545157,0.0003632437843664054,1.3706088132719246e-05,1.2469400066028434e-05,5.854137322459501e-05,5.051452891505153e-05,5.180252806185281e-05,3.6355448861010995e-06,0.09977757311878428
25.400000000000002,0.008033258293607766,0.0014968922997053613,0.00792879719020022,0.007269809819471223,0.0009693059677959195,0.0017947091284425019,0.0018786905885573933,0.0015593836242822274,0.0014275099785491883,0.0003306482789707596,0.0003937053109776093,0.0004224100605469895,0.0003931269950134302,0.00035960816153785994,1.3492252124978666e-05,1.2272858101135313e-05,5.7842137923441615e-05,5.048607008447512e-05,5.171944420656317e-05,3.5922340835899853e-06,0.09928406259567242
25.450000000000003,0.008022614102415131,0.001487526358162993,0.007896465404033175,0.007235813336635586,0.0009581590043909728,0.001791730113412602,0.0018736936313898044,0.001543923737173682,0.0014129735909241049,0.0003267108020572211,0.00039340604413035216,0.0004216440140880561,0.00038930880359047844,0.00035600889962072925,1.3281985467145696e-05,1.2079624815468205e-05,5.7150426780681555e-05,5.045646049510999e-05,5.1634994536217744e-05,3.549300888066185e-06,0.09879359508333711
