Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_total_Hg_relativistic
12.450000000000001,0.008594357405059476,0.016842364064075674,0.014854021544349519,0.016370318833735926,0.005781392623378632,0.013572530288374266,0.011385480526633783,0.02091678020089264,0.02089815863752696,0.003836447657897369,0.005529303883985841,0.005358151809551203,0.002617419234930117,0.0026124110911095967,0.006310159621964235,0.0060704184826667,0.0011974216987418545,0.001020831393175873,0.0010053667013346507,0.0002770806653824488,0.00025036395701696706,9.635763851144582e-05,0.6033623559919833
12.5,0.00859022742246126,0.01675628129500734,0.01484119738461442,0.016351034265649763,0.005759286658828451,0.013417196326643486,0.011232998258838386,0.02082291935618639,0.020798317487532258,0.0037621555381613992,0.00550719737009681,0.005318858546057549,0.0026037476460600796,0.00260284013303041,0.006210123174576023,0.0059728767166666126,0.0011733734400685646,0.0010195064016866133,0.0010005753823126666,0.000273633811383994,0.00024786124152032765,9.442843197628745e-05,0.5991946355583316
12.55,0.0085860837638599,0.016670343686852086,0.014828275598991731,0.01633161712593464,0.005738209272769461,0.013263024523598281,0.011082103609163922,0.020728872504367224,0.020698327138551575,0.003689388835743616,0.005484448188001937,0.0052790964932358875,0.002590910222336575,0.0025939477256392324,0.00611164199091866,0.005876875227174672,0.0011497005981249387,0.0010180548950934414,0.0009956335231181756,0.000270348763728828,0.0002454897247148387,9.252741611433702e-05,0.5950658838221837
12.600000000000001,0.008581926461150228,0.016584554065310054,0.014815256243711853,0.01631206773761667,0.005718129872132157,0.013110021206592508,0.010932796522189574,0.02063464849838094,0.02059819712226129,0.003618139143195093,0.005461066148335921,0.005238886312417293,0.002578871098208989,0.0025857006835785998,0.006014693682715045,0.005782391351741979,0.0011264063232530573,0.0010164743567015922,0.00099054418232204,0.0002672199360289621,0.0002432443927772341,9.065494645235379e-05,0.5909755407842563
12.65,0.00857775554630489,0.016498915227546398,0.014802139381944088,0.01629238643419625,0.005699018272300257,0.01295819235759586,0.010785076545974276,0.020540256155870528,0.020497936918311133,0.0035483972566509067,0.005437061581538519,0.005198248648024522,0.0025675954014755453,0.002578066823425641,0.005919256114001676,0.005689402695420735,0.0011034933287018315,0.0010147626335400661,0.000985310559980842,0.00026424187012656663,0.00024112036028341315,8.881133983653044e-05,0.5869230591740098
12.700000000000001,0.008573571051373841,0.016413429942142514,0.014788925083772839,0.016272573559573608,0.005680844699813929,0.012807543616839697,0.010638942839499668,0.020445704256985883,0.020397555952120013,0.003480153211422723,0.005412445302449803,0.005157204102553608,0.0025570492359209443,0.0025710149438261313,0.005825307400983917,0.005597887130167472,0.0010809639048158695,0.0010129179196212241,0.0009799359848926775,0.00026140923496605143,0.000239112868515684,8.699687557374903e-05,0.5829079041072365
12.75,0.00856937300848383,0.01632810094905114,0.014775613426172946,0.01625262946797305,0.005663579794803436,0.01265808028654002,0.010494394180136065,0.020351001542246446,0.020297063592733727,0.0034133963170067086,0.0053872285760510384,0.005115773212852828,0.0025471996639346256,0.002564514805715821,0.005732825911761624,0.005507822794126657,0.001058819933172076,0.0010109387396573868,0.0009744239024071101,0.00025871682538731376,0.0002372172837194511,8.521179659413391e-05,0.5789295527514122
12.8,0.008565161449837882,0.01624293095955523,0.014762204492984137,0.01623255452386602,0.005647194613159114,0.012509807334693607,0.010351428971126274,0.020256156710456795,0.020196469150744266,0.003348115191487154,0.005361423084334563,0.005073976427660937,0.0025380146891274707,0.0025585371126442143,0.005641790265931386,0.005419188090800862,0.0010370629006407667,0.0010088239332321956,0.0009687778627741591,0.00025615956084804704,0.0002354290953190088,8.345631064574164e-05,0.5749874939988197
12.850000000000001,0.00856093640771479,0.016157922656230637,0.014748698374884637,0.01621234910189294,0.005631660628443636,0.01236272939894377,0.010210045249082582,0.020161178416675207,0.020095781876270626,0.0032842977953183327,0.005335040894285528,0.005031834086367046,0.002529463238963827,0.0025530534912150513,0.00555217933407161,0.005331961688113582,0.0010156939133499172,0.001006572639423804,0.0009630015100172617,0.0002537324840780234,0.0002337439141003277,8.173059151493582e-05,0.571081228147382
12.9,0.008556697914468597,0.016073078692912558,0.014735095169363917,0.016192013586783873,0.00561694973355247,0.01221685079051186,0.010070240691492004,0.020066075270235118,0.019995010957000785,0.0032219314644689125,0.0053080944269576985,0.0049893663989548,0.0025215151474247918,0.0025480364716568157,0.005463972237116239,0.005246122517370407,0.0009947137105328241,0.0010041842818763298,0.0009570985713152127,0.00025143075967001583,0.0002321574703624257,8.00347802637984e-05,0.567210266589102
12.950000000000001,0.008552446002528077,0.01598840169466567,0.014721394980694623,0.016171548373278038,0.005603034242128471,0.01207217549819097,0.009932012624225247,0.019970855832819427,0.019894165516294606,0.0031610029429151257,0.0052805964276250944,0.004946593427094023,0.0025141411377178277,0.002543459468535734,0.005377148345622794,0.0051616497721240825,0.0009741226782411017,0.0010016585543154153,0.0009510728468781834,0.00024924967261560666,0.00023066561203828956,7.836898647740269e-05,0.5633741315060183
13.0,0.008548180704396224,0.01590389425775804,0.014707597919903675,0.01615095386604221,0.005589886889736505,0.01192870719239826,0.009795358029044968,0.019875528616587545,0.019793254611347372,0.0031014984144706647,0.00525255993699077,0.004903535066343454,0.0025073128050469157,0.0025392967616228923,0.005291687278940197,0.005078522906948787,0.0009539208629064539,0.0009989954065031984,0.0009449282003030241,0.0002471846267921873,0.00022926430278995326,7.673328950037961e-05,0.5595723555735624
13.05,0.008543902052649736,0.015819558949638605,0.01469370410474255,0.016130230479587993,0.005577480834804006,0.011786449229282289,0.00966027355110882,0.019780102082355016,0.01969228723141352,0.0030434035339428284,0.005223998263433642,0.004860211029428629,0.0025010025994566232,0.002535523476926279,0.005207568904281505,0.004996721636128586,0.0009341079847360833,0.0009961950306275106,0.0009386685493931575,0.00024523114340256494,0.0002279496200812056,7.512773964087825e-05,0.5558044816711712
13.100000000000001,0.008539610079938491,0.015735398308918392,0.014679713659656772,0.01610937863818807,0.005565789659333339,0.01164540465488199,0.009526755506463234,0.019684584637825596,0.01959127229609031,0.002986703457606158,0.005194924956273963,0.0048166408305596,0.002495183808762685,0.002532115567897817,0.00512477333570666,0.004916225932265021,0.0009146834509279936,0.0009932578481196815,0.0009322978574285319,0.00024338485936845847,0.0002267177532273755,7.35523593371203e-05,0.5520700626000257
13.15,0.008535304818985038,0.015651414845355285,0.014665626715754611,0.016088398775791348,0.00555478736939181,0.0115055762093338,0.009394799889523709,0.019588984635875516,0.01949021865366089,0.0029313828729861623,0.005165353780037718,0.004772843770753597,0.002489830541580909,0.002529049796824685,0.005043280933020007,0.004837016024808396,0.000895646368693691,0.0009901844968949443,0.000925820124871263,0.00024164152568359636,0.0002255650014232533,7.200714428598266e-05,0.548368660807798
13.200000000000001,0.008530986302584075,0.015567611039842368,0.014651443410774997,0.016067291335937137,0.0055444483953851695,0.011366966331123584,0.009264402380537703,0.01949331037288973,0.019389135079496418,0.002877426027947243,0.005135298689699993,0.004728838924128407,0.0024849177104655047,0.002526303716413529,0.00496307230058724,0.0047590723985172995,0.0008769955580770285,0.0009869758190091111,0.0009192393814928185,0.00023999700573370432,0.00022448777175532736,7.049206453041338e-05,0.5446998481203416
13.25,0.008526654563601929,0.015483989344399872,0.014637163889054682,0.01604605677166829,0.005534747592120373,0.011229577161380159,0.009135558353026313,0.019397570087149932,0.019288030274516716,0.0028248167590802647,0.005104773806887188,0.004684645125132791,0.002480421015167205,0.002523855651575497,0.004884128286076297,0.0046823757918506926,0.0008587295645590958,0.0009836328487249012,0.0009125596789088478,0.0002384472735871379,0.00022348257720465283,6.900706551509147e-05,0.5410632054802537
13.3,0.008522309634976038,0.015400552182170566,0.014622788301494634,0.016024695545443418,0.005525660238663382,0.011093410548207035,0.009008262881200923,0.019301771957273953,0.01918691286370896,0.0027735385193864218,0.005073793397017716,0.004640280956680837,0.00247631692602089,0.002521684681419363,0.004806429979126459,0.004606907195296696,0.0008408466714401218,0.000980156800981065,0.0009057850835080191,0.00023698841225744673,0.00022254603464326846,6.755206912622298e-05,0.5374583226922303
13.350000000000001,0.008517951549714431,0.01531730194741869,0.014608316805525698,0.016003208129048117,0.005517162037997712,0.010958468051049367,0.008882510747351375,0.019205924100706328,0.019085791394703924,0.0027235744052553626,0.005042371847360811,0.004595764739157819,0.0024725826674717455,0.0025197706214594028,0.004729958709949894,0.004532647849642176,0.0008233449119904363,0.0009765490602572388,0.0008989196697615168,0.00023561661194166107,0.00022167486282746862,6.612697472054139e-05,0.5338847981751162
13.4,0.008513580340895215,0.015234241005532308,0.014593749565073519,0.015981595003505315,0.0055092291164894076,0.01082475094509287,0.008758296449202079,0.019110034572259627,0.018984674336409185,0.0026749071827365735,0.0050105236459928905,0.004551114520265703,0.0024691962017483883,0.0025180940060440813,0.004654696047869616,0.004459579244186967,0.0008062220813634829,0.0009728111698272788,0.0008919675139001103,0.0002343281682409629,0.00022086588039378193,6.473166014773113e-05,0.5303422387205872
13.450000000000001,0.008509196041666044,0.015151371693029079,0.014579086750522751,0.015959856658984712,0.005501838023164093,0.010692260225691723,0.008635614207232757,0.019014111362706185,0.01888357007769873,0.0026275193131041503,0.004978263361630917,0.004506348065677122,0.0024661362126907616,0.002516636071011051,0.0045806237997977365,0.004387683114906492,0.000789475748264827,0.0009689448213936576,0.0008849326879459647,0.00023311948036865358,0.00022011600386167386,6.33659827758592e-05,0.5268302592583779
13.5,0.008504798685243604,0.015068696317565449,0.01456432853868056,0.015937993594711358,0.005494965728801678,0.010560996612822511,0.008514457971960652,0.018918162397419926,0.018782486926158425,0.0025813929777160965,0.004945605624322198,0.004461482850467282,0.0024633820897400484,0.0025153787365734194,0.004507724008657775,0.004316941442566404,0.0007731032663719784,0.0009649518450953613,0.0008778192540866173,0.00023198704934675093,0.00021942224564288455,6.202978051609471e-05,0.5233484826279279
13.55,0.008500388304913092,0.014986217157949145,0.01454947511273942,0.01591600631887339,0.0054885896248542615,0.010430960555561173,0.008394821431180996,0.018822195535067743,0.018681433106886625,0.00253651010217018,0.004912565106970012,0.004416536051293883,0.0024609139120972813,0.0025143045904417296,0.004435978951754503,0.0042473364507926,0.0007571017855006425,0.0009608341998815871,0.0008706312593787697,0.00023092747619266223,0.0002187817120574547,6.072287283002936e-05,0.5198965393562608
13.600000000000001,0.008495964934027694,0.014903936464155037,0.014534526662239238,0.01589389534852896,0.005482687522192732,0.01030215223658025,0.008276698017162866,0.01872621856635013,0.018580416761349434,0.0024928523797593553,0.004879156507674587,0.004371524539295864,0.0024587124330568088,0.002513396871185605,0.004365371139094815,0.004178850604099972,0.0007414682625138177,0.0009565939642434406,0.0008633727307698149,0.00022993746010027208,0.00021819160135922016,5.944506170913426e-05,0.5164740674419835
13.65,0.008491528606008061,0.014821856457344261,0.014519483383028806,0.015871661209512375,0.005477237649687491,0.010174571576663525,0.008160080913797482,0.018630239212790514,0.018479445946289832,0.002450401294230505,0.004845394532868924,0.004326464873682375,0.0024567590645202635,0.0025126394518385485,0.0042958833116628296,0.004111466605882913,0.0007261994719708283,0.0009522333272957387,0.0008560476704252676,0.00022901379662009072,0.00021764920177307464,5.819613261783991e-05,0.5130807121452743
13.700000000000001,0.008487079354341794,0.014739979329886589,0.014504345477226583,0.01584930443633946,0.005472218652628684,0.010048218239235355,0.008044963063696217,0.01853426512557288,0.018378528632690086,0.002409138141851086,0.004811293881229119,0.004281373295984095,0.0024550358616961918,0.002512016823748931,0.00422749843965233,0.00404516739637058,0.0007112920165140668,0.0009477545802009742,0.0008486600513505705,0.0002281533758401592,0.00021715188954417777,5.697585538721521e-05,0.5097161257836987
13.75,0.00848261721258291,0.014658307245386047,0.01448911315318084,0.0158268255721122,0.005467609590991264,0.009923091634902119,0.007931337175235732,0.018438303884427208,0.018277672704786748,0.0023690440527889944,0.00477686922833895,0.0042362657249396815,0.0024535255079900517,0.002511514080679802,0.004160199720659573,0.00397993615054974,0.0006967423369918258,0.0009431601079274688,0.0008412138132960494,0.00022735318056799677,0.00021669712700050556,5.578398505966647e-05,0.5063799675337335
13.8,0.008478142214351328,0.01457684233870968,0.014473786625429162,0.015804225168422677,0.005463389937550141,0.009799190926003037,0.007819195729547614,0.018342362996562136,0.01817688595913749,0.0023301000118115863,0.00474213521208858,0.0041911577519907674,0.0024522113000888246,0.002511116903159724,0.004093970577839226,0.003915756276057815,0.0006825467223161482,0.0009384523813337412,0.0008337128589340953,0.00022661028451603917,0.00021628246063274577,5.4620262700623186e-05,0.5030719032379143
13.850000000000001,0.008473654393332345,0.014495586716019498,0.014458366114657334,0.015781503785256286,0.005459539575850627,0.009676515031167971,0.007708530987450229,0.01824644989564445,0.018076176103739145,0.0022922868783104965,0.004707106418787461,0.004146064637359645,0.002451077133244078,0.0025108115430864815,0.004028794658026253,0.003852611411048779,0.000668701319055179,0.000933633949571141,0.0008261610502979677,0.0002259218504948353,0.0002159055191946405,5.348441618728017e-05,0.49979160521753796
13.9,0.008469153783276109,0.014414542454807527,0.014442851847657605,0.015758661990894332,0.005456038798039305,0.009555062629879632,0.007599334996320372,0.018150571940824742,0.01797555075719617,0.002255585405659402,0.004671797369971631,0.004101001306684398,0.0024501074867569073,0.0025105848085851374,0.003964655829826299,0.0037904854220343134,0.000655202140759965,0.0009287074327968321,0.0008185622054718843,0.00022528512861658763,0.00021556401182414492,5.237616098004907e-05,0.4965387520907979
13.950000000000001,0.0084646404179971,0.014333711603933921,0.014427244057286357,0.01573570036181595,0.005452868302560389,0.009434832167037839,0.007491599596902577,0.018054736415808768,0.017875017447938776,0.0022199762599124664,0.004636222509885826,0.004055982348186928,0.0024492874096677967,0.0025104240491215673,0.0039015381816771347,0.003729362401702618,0.0006420450770261236,0.000923675515189251,0.0008109200955223357,0.0002246974545090446,0.00021525572618565257,5.129520088992864e-05,0.4933130285962517
14.0,0.0084601143313736,0.014253096183668153,0.014411542982421192,0.015712619482599454,0.0054500091917225905,0.009315821857523512,0.007385316430054021,0.017958950527973923,0.017774583613490054,0.0021854400378516895,0.004600396193621062,0.004011022010349987,0.002448602506654077,0.002510317140872287,0.003839426019883614,0.0036692266667172077,0.0006292259022912333,0.0009185409382582159,0.000803238441660805,0.00022415624753993653,0.0002149785266346464,5.024122884738213e-05,0.49011412542150734
14.05,0.008455575557347175,0.014172698185733182,0.014395748867917432,0.015689419945823055,0.005447442969141409,0.009198029690760034,0.0072804769434229475,0.017863221407530206,0.01767425659978125,0.0021519572843917934,0.004564332675888487,0.003966134200079959,0.002448038924137304,0.002510252472351075,0.0037783038666284255,0.0036100627554978473,0.0006167402843691843,0.0009133064944418923,0.0007955209126283061,0.0002236590090538364,0.00021473035240485681,4.921392766198136e-05,0.486941739036984
14.100000000000001,0.008451024129922146,0.014092519573352622,0.014379861964564061,0.01566610235196505,0.005445151537061719,0.00908145343526988,0.00717707239805883,0.017767556106725185,0.017574043660514477,0.0021195085093517704,0.004528046100410635,0.003921332481332821,0.002447583336602556,0.002510218930292601,0.0037181564579609754,0.003551855425985833,0.0006045837927231298,0.0009079750209828739,0.0007877711222924073,0.00022320332062292987,0.00021450921581605133,4.821297076645313e-05,0.48379557153460107
14.15,0.008446460083165064,0.014012562281300833,0.01436388252903912,0.015642667309303453,0.00544311719356545,0.008966090643224274,0.007075093874952413,0.017671961599092238,0.017473951956572076,0.002088074203602513,0.004491550489911395,0.0038766300741813115,0.0024472229331313202,0.002510205885793006,0.0036589687417664905,0.003494589653395604,0.0005927519064790044,0.0009025493940756748,0.0007799926274476513,0.00022278684231093331,0.0002143132005013709,4.7238022946984906e-05,0.48067533047126043
14.200000000000001,0.008441883451204193,0.0139328282159559,0.014347810823864545,0.01561911543381513,0.005441322629669062,0.008851938654983802,0.006974532281503961,0.01757644477874155,0.017373988555471776,0.0020576348546003436,0.004454859736686295,0.003832039854302006,0.002446945404149352,0.002510203180707113,0.0036007258757174507,0.003438250627954667,0.0005812400221819134,0.0008970325232779849,0.0007721889258105675,0.00022240731094879074,0.00021414045965504838,4.628874105185467e-05,0.4775807287169829
14.25,0.008437294268228973,0.013853319255355528,0.014331647117360508,0.01559544734907442,0.005439750926315485,0.008738994603628026,0.006875378357918181,0.01748101245969323,0.017274160430866995,0.002028170961316558,0.004417987593734985,0.003787574352861643,0.0024467389283905935,0.0025102011143017067,0.003543413225209336,0.003382823752633704,0.0005700434612979917,0.0008914273461781119,0.0007643634542007525,0.00022206253842264753,0.00021398921430120933,4.536477466764057e-05,0.47451148430755863
14.3,0.008432692568489504,0.013774037249255697,0.014315391683599204,0.015571663686151307,0.005438385551265083,0.008627255419472003,0.006777622683524215,0.017385671375251856,0.01717447446209132,0.00199966304857334,0.004380947666438038,0.003743245756782595,0.0024465921600779765,0.0025101904301641,0.003487016361282517,0.003328294640868569,0.0005591574774645816,0.0008857368233111093,0.0007565195868997775,0.0002217504099759827,0.0002138577515835802,4.4465766766346206e-05,0.47146732030160227
14.350000000000001,0.008428078386296016,0.013694984019192176,0.014299044802358165,0.015547765083509144,0.0054372103558901295,0.00851671783456795,0.006681255683019424,0.017290428177421917,0.017074937433746502,0.0019720916807967016,0.004343753404760546,0.0036990659093680952,0.0024464942163216702,0.002510162303364973,0.0034315210585321386,0.0032746491142758845,0.0005485772634918433,0.0008799639333162072,0.0007486606341799601,0.0002214688825269748,0.0002137444230768929,4.35913543268724e-05,0.4684479646419121
14.4,0.008423451756018344,0.013616161358544755,0.01428260675907307,0.015523752186901966,0.005436209571877241,0.00840737838719009,0.00658626763263554,0.01719528943636339,0.01697555603533308,0.0019454374751972702,0.004306418095965197,0.0036550463112683396,0.0024464346647350985,0.0025101083278742894,0.00337691329300764,0.0032218732003637548,0.0005382979581190984,0.0008741116683282639,0.0007407898409952833,0.0002212159830012484,0.00021364764312217026,4.274116892030318e-05,0.46545315002100374
14.450000000000001,0.008418812712085402,0.013537571032604199,0.014266077844790073,0.015499625649271391,0.005435367807842082,0.00829923342630097,0.0064926486662260224,0.017100261639886864,0.016876336860922804,0.001919681114389954,0.004268954857817894,0.0036111981217692374,0.002446403511268818,0.002510020504228889,0.0033231792401035424,0.0031699531302390874,0.0005283146525294118,0.0008681830295960923,0.0007329103858269719,0.00022098980668110754,0.00021356588718759388,4.191483725222398e-05,0.4624826137507079
14.5,0.00841416128898466,0.013459214778641915,0.014249458356117671,0.015475386130643167,0.005434670045860636,0.008192279115997512,0.00640038878127349,0.017005351192987586,0.01677728640887215,0.0018948033584636904,0.0042313766322692545,0.003567532160386176,0.0024463911882621307,0.0025098912274501934,0.003270305272443068,0.0031188753363129438,0.0005186223966260854,0.0008621810233206386,0.0007250253796764509,0.00022078851557380034,0.00021349769025556933,4.11119816711668e-05,0.45953609763574715
14.55,0.008409497521261614,0.013381094305982224,0.014232748595178106,0.015451034298023358,0.005434101637921208,0.008086511439935103,0.006309477844816105,0.016910564417417652,0.016678411081575955,0.0018707850565125718,0.004193696179595613,0.003524058908745674,0.002446388542712107,0.002509713275210281,0.0032182779577560054,0.0030686264500052064,0.0005092162050748723,0.0008561086567061051,0.0007171378651986007,0.00022061033680100033,0.00021344164523686224,4.0332220652763265e-05,0.45661334785121455
14.600000000000001,0.008404821443519261,0.013303211296077285,0.014215948869558332,0.015426570825294214,0.005433648302301285,0.007981926205728181,0.006219905599292035,0.016815907551295806,0.016579717185260495,0.0018476071576398155,0.004155926072983527,0.0034807885127384644,0.002446386824759486,0.00250947979624445,0.0031670840567522966,0.0030191932994499088,0.0005000910631158761,0.0008499689342172337,0.0007092508159684406,0.0002204535610101454,0.00021339640141308723,3.957516926216933e-05,0.45371411482386154
14.65,0.008400133090417573,0.013225567402584565,0.014199059492260547,0.015401996393109726,0.005433296119873279,0.007878519049325693,0.006131661668301014,0.016721386748754067,0.01648121092981509,0.0018252507214460778,0.00411807869354204,0.003437730784928013,0.002446377676390762,0.002509184299008233,0.003116710520992651,0.0029705629072024143,0.0004912419321492042,0.0008437648540360536,0.0007013671358745798,0.00022031654080778839,0.00021336066290783708,3.8840439603550665e-05,0.4508381531171031
14.700000000000001,0.008395432496672973,0.01314816425144685,0.0141820807816523,0.015377311688790916,0.0054330315303431085,0.007776285439359977,0.0060447355622822345,0.016627008079620562,0.016382898428661443,0.0018036969280137136,0.004080166225727309,0.0033948952071990736,0.0024463531203555706,0.002508820640576705,0.0030671444907575136,0.0029227224879496624,0.0004826637550985657,0.0008374994047115088,0.0006934896586330106,0.00022019768921583818,0.00021333318718558307,3.812764127408694e-05,0.4479852213196744
14.75,0.008390719697057803,0.013071003440974768,0.014165013061416199,0.015352517406220853,0.005432841328425489,0.007675220681467662,0.005959116684107848,0.016532777529137902,0.01628478569865993,0.0017829270873986275,0.00404220065316455,0.0033522909336314226,0.002446305549298344,0.0025083830157837917,0.003018373292915661,0.0028756594462246523,0.00047435146155710577,0.0008311755619954737,0.0006856211474150632,0.00022009547815165213,0.0002133127835775873,3.743638182944854e-05,0.4451550819378456
14.8,0.008385994726399804,0.012994086541931758,0.014147856660499213,0.015327614245739444,0.005432712659959734,0.007575319922581117,0.0058747943345913555,0.016438700997716334,0.01618687866005195,0.0017629226486413638,0.0040041937548525,0.00330992679358439,0.0024462277151030497,0.002507865946599182,0.0029703844387935826,0.0028293613741262277,0.00046629997271984823,0.0008247962858587623,0.0006777642945835619,0.00022000843693183576,0.0002132983118344554,3.6766267245913645e-05,0.4423475012910648
14.850000000000001,0.008381257619581584,0.012917415097621482,0.014130611913061595,0.015302602914038012,0.0054326330179697725,0.0074765781551892375,0.005791757717910378,0.016344784300721102,0.016089183136437566,0.001743665208309138,0.003966157101736018,0.0032678112949783874,0.002446112718449683,0.002507264271740341,0.002923165622046855,0.0027838160490452745,0.0004585042061072135,0.0008183645176808668,0.0006699217215314648,0.00021993515079886692,0.0002132886807045914,3.611690235993154e-05,0.43956224941088357
14.9,0.008376508411540093,0.01284099062397761,0.014113279158425428,0.015277484124053674,0.005432590238672032,0.007378990221566201,0.00570999594694321,0.016251033168293242,0.015991704854787632,0.0017251365185804609,0.003928102053632702,0.003225952627760065,0.002445953998581053,0.002506573136517024,0.0028767047165345555,0.0027390114313982877,0.00045095908008412864,0.0008118831776072758,0.00066209597861745,0.00021987425947021634,0.0002132828465376001,3.5487891281686477e-05,0.43679909994305804
14.950000000000001,0.008371747137266098,0.012764814609655955,0.014095858741022814,0.015252258594863554,0.0054325724974347315,0.00728255081796702,0.005629498048518759,0.01615745324520314,0.01589444944548951,0.0017073184948840105,0.003890039756499734,0.0031843586675382686,0.0024457453232782883,0.002505787982905601,0.00283098977419777,0.0026949356623692665,0.00044365951817931104,0.0008053551620683712,0.0006542895451931026,0.0002198244557103617,0.00021327981191229938,3.487883778238181e-05,0.43405783005272797
15.0,0.008366973831803657,0.012688888516128954,0.014078351010343704,0.015226927051578847,0.005432568304692072,0.007187254498788755,0.005550252968579479,0.01606405009073624,0.015797422442425692,0.001690193223103374,0.00385198114002754,0.003143036979378447,0.002445480779043352,0.0025049045398504314,0.002786009022943187,0.0026515770616608266,0.0004366004532093451,0.0007987833414540543,0.0006465048297165145,0.00021978448392586362,0.00021327862428952168,3.428934563905484e-05,0.4313382203325556
15.05,0.008362188530249587,0.01261321377778237,0.014060756320883404,0.015201490225238758,0.005432566501816722,0.007093095680696191,0.005472249577256955,0.015970829178610087,0.015700629283084376,0.001673742966359201,0.0038139369155470865,0.0031019948217435784,0.0024451547614867796,0.002503918813789443,0.002741750864532655,0.0026089241252553086,0.00042977683121218994,0.0007921705579383896,0.0006387441699472612,0.00021975313878312157,0.00021327837468976794,3.371901892903747e-05,0.4286400547137146
15.100000000000001,0.008357391267752942,0.012537791802014288,0.014043075032089736,0.015175948852704329,0.005432556256953909,0.007000068646711021,0.005395476673859927,0.015877795896922148,0.015604075308701343,0.0016579501713802844,0.0037759175742380557,0.0030612391505702246,0.0024447619659187254,0.0025028270794010153,0.0026982038724796104,0.002566965523186681,0.00042318361519478324,0.0007855196234487159,0.0006310098332178975,0.00021972926384861296,0.0002132781963957712,3.316746230481672e-05,0.42596312037970446
15.15,0.008352582079514486,0.012462623969336287,0.0140253075083099,0.015150303676552184,0.005432527060820387,0.006908167550263433,0.005319922991774514,0.01578495554812765,0.015507765764432184,0.0016427974744749765,0.0037379333856253755,0.0030207766234686823,0.0024442973781413305,0.0025016258705692056,0.002655356789953155,0.0025256900973239056,0.0004168157886993967,0.000778833317773795,0.0006233040167772735,0.00021971175025201534,0.00021327726368035253,3.263428128549474e-05,0.4233072076829823
15.200000000000001,0.008347761000786167,0.012387711633476772,0.014007454118737023,0.015124555444968208,0.005432468722471403,0.006817386419205177,0.005245577203276526,0.015692313349046763,0.01541170579955419,0.0016282677071142774,0.00369999439635195,0.002980613604036694,0.0024437562654403364,0.002500311971564298,0.0026131985276905616,0.0024850868591664407,0.0004106683591934011,0.0007721143868056998,0.0006156288482011776,0.00021969953537263784,0.00021327479055995214,3.21190825595529e-05,0.42067211006431776
15.25,0.008342928066870587,0.012313056121486459,0.013989515237356417,0.015098704911641178,0.005432371365038788,0.006727719159783225,0.005172427924255812,0.015599874430900489,0.015315900467697091,0.0016143439011378365,0.0036621104292157486,0.0029407561662766,0.0024431341677737875,0.0024988824084356187,0.0025717181619189515,0.0024451449876525247,0.00040473636128708596,0.0007653655409102585,0.0006079863858660081,0.00021969160154911517,0.00021327002957395225,3.1621474281144226e-05,0.41805762397476093
15.3,0.008338083313120479,0.012238658733845918,0.013971491242891553,0.015072752835656376,0.005432225421443164,0.006639159560573082,0.005100463718852547,0.015507643839374509,0.015220354727101808,0.0016010092935939844,0.003624291082459683,0.0029012100991061777,0.0024424268891555974,0.0024973344406135165,0.0025309049322868094,0.0024058538269808,0.00039901485978415495,0.0007585894534209691,0.0006003786194813568,0.00021968697481218851,0.00021326227058998472,3.114106637704322e-05,0.4154635488001743
15.350000000000001,0.00833322677493818,0.012164520744575207,0.013953382518749776,0.015046699981389192,0.005432021630083199,0.006551701296371015,0.005029673104005593,0.015415626534710403,0.015125073440906515,0.0015882473312248179,0.003586545729303077,0.0028619809109539014,0.002441630489231692,0.0024956655527173703,0.002490748239806038,0.0023672028844459003,0.0003934989525695069,0.0007517887592514258,0.0005928074706775866,0.00021968472364073213,0.00021325083963552344,3.067747088077692e-05,0.41288968678829024
15.4,0.008328358487775104,0.012090643401345502,0.013935189452967742,0.015020547118398748,0.005431751030504776,0.006465337932044348,0.004960044553912922,0.015323827391823478,0.015030061377459188,0.0015760416746072145,0.0035488835177037727,0.0028230738344296514,0.0024407412750463765,0.0024938734465664593,0.0024512376448051574,0.0023291818282885164,0.00038818377333887786,0.000744966053621397,0.000585274793644626,0.0002196839577413366,0.00021323509775567689,3.0230302256660056e-05,0.41033584297814635
15.450000000000001,0.008323478487131213,0.012017027925592696,0.013916912438156622,0.014994295021321541,0.005431404959052853,0.00638006292633913,0.004891566504404285,0.015232251200446589,0.014935323210655873,0.0015643762019605352,0.0035113133703402644,0.0027844938310623577,0.0024397557929965287,0.0024919560333905057,0.002412362864894276,0.0022917804855604944,0.00038306449417489845,0.0007381238908918336,0.000577782375818349,0.00021968382685155367,0.00021321443989682012,2.9799177663564396e-05,0.4078018251317209
